Date,RNR
2010-05-28,46.08634948730469
2010-06-01,45.540748596191406
2010-06-02,47.032615661621094
2010-06-03,47.680519104003906
2010-06-04,46.39324188232422
2010-06-07,46.17160415649414
2010-06-08,46.92179870605469
2010-06-09,46.913291931152344
2010-06-10,47.79136657714844
2010-06-11,48.484981536865234
2010-06-14,48.55350875854492
2010-06-15,49.87221908569336
2010-06-16,49.649574279785156
2010-06-17,50.14624786376953
2010-06-18,50.36033248901367
2010-06-21,49.82939529418945
2010-06-22,49.70095443725586
2010-06-23,49.5211181640625
2010-06-24,49.05015563964844
2010-06-25,49.795162200927734
2010-06-28,49.38412857055664
2010-06-29,48.41646957397461
2010-06-30,48.18526840209961
2010-07-01,47.44027328491211
2010-07-02,47.14912033081055
2010-07-06,47.174808502197266
2010-07-07,48.15957260131836
2010-07-08,48.53636932373047
2010-07-09,49.13578796386719
2010-07-12,48.44219207763672
2010-07-13,49.37556838989258
2010-07-14,49.46974563598633
2010-07-15,49.04159164428711
2010-07-16,47.560150146484375
2010-07-19,47.748538970947266
2010-07-20,48.09963607788086
2010-07-21,48.11676025390625
2010-07-22,48.95594787597656
2010-07-23,49.36698913574219
2010-07-26,50.034915924072266
2010-07-27,50.043479919433594
2010-07-28,48.45072937011719
2010-07-29,48.70761489868164
2010-07-30,48.9987678527832
2010-08-02,49.65813064575195
2010-08-03,48.81037521362305
2010-08-04,49.88078689575195
2010-08-05,49.21284484863281
2010-08-06,49.49543762207031
2010-08-09,49.5211181640625
2010-08-10,49.315616607666016
2010-08-11,48.08250427246094
2010-08-12,47.791358947753906
2010-08-13,47.834171295166016
2010-08-16,47.748538970947266
2010-08-17,48.78468704223633
2010-08-18,48.8874397277832
2010-08-19,48.06536102294922
2010-08-20,47.94548797607422
2010-08-23,47.8513069152832
2010-08-24,48.459293365478516
2010-08-25,49.05015563964844
2010-08-26,49.03303146362305
2010-08-27,49.25567626953125
2010-08-30,48.38221740722656
2010-08-31,48.63056182861328
2010-09-01,49.58962631225586
2010-09-02,49.22996139526367
2010-09-03,49.760902404785156
2010-09-07,48.58772659301758
2010-09-08,49.03303146362305
2010-09-09,49.786582946777344
2010-09-10,49.77803039550781
2010-09-13,50.457435607910156
2010-09-14,50.80144500732422
2010-09-15,50.956260681152344
2010-09-16,50.65525817871094
2010-09-17,50.715457916259766
2010-09-20,51.54105758666992
2010-09-21,50.69824981689453
2010-09-22,51.21426773071289
2010-09-23,50.466041564941406
2010-09-24,50.94765853881836
2010-09-27,50.62086486816406
2010-09-28,50.311222076416016
2010-09-29,50.69824981689453
2010-09-30,51.56686782836914
2010-10-01,51.13686752319336
2010-10-04,51.1884651184082
2010-10-05,51.73026657104492
2010-10-06,51.042266845703125
2010-10-07,50.87886428833008
2010-10-08,51.265869140625
2010-10-11,51.21426773071289
2010-10-12,51.52385711669922
2010-10-13,52.41829299926758
2010-10-14,51.94527816772461
2010-10-15,52.151676177978516
2010-10-18,52.1774787902832
2010-10-19,51.64427185058594
2010-10-20,51.859275817871094
2010-10-21,52.01407241821289
2010-10-22,52.11726760864258
2010-10-25,52.254886627197266
2010-10-26,52.92570495605469
2010-10-27,52.581687927246094
2010-10-28,52.168888092041016
2010-10-29,51.82486343383789
2010-11-01,52.229087829589844
2010-11-02,52.88271713256836
2010-11-03,52.74509048461914
2010-11-04,53.897525787353516
2010-11-05,53.63951873779297
2010-11-08,53.114898681640625
2010-11-09,52.366695404052734
2010-11-10,53.70832061767578
2010-11-11,53.42452621459961
2010-11-12,52.43550109863281
2010-11-15,52.366695404052734
2010-11-16,51.5496711730957
2010-11-17,51.558258056640625
2010-11-18,52.28069305419922
2010-11-19,52.01407241821289
2010-11-22,52.237674713134766
2010-11-23,52.74509048461914
2010-11-24,53.45890808105469
2010-11-26,53.33851623535156
2010-11-29,52.65909194946289
2010-11-30,51.84208297729492
2010-12-01,52.237674713134766
2010-12-02,52.80530548095703
2010-12-03,52.917110443115234
2010-12-06,53.063316345214844
2010-12-07,53.25251007080078
2010-12-08,53.6567268371582
2010-12-09,53.94053649902344
2010-12-10,54.28453063964844
2010-12-13,54.92347717285156
2010-12-14,54.629913330078125
2010-12-15,53.697391510009766
2010-12-16,53.94779586791992
2010-12-17,53.714664459228516
2010-12-20,53.82691192626953
2010-12-21,53.77510452270508
2010-12-22,54.64719009399414
2010-12-23,54.73352813720703
2010-12-27,54.88032150268555
2010-12-28,55.28611373901367
2010-12-29,55.458824157714844
2010-12-30,55.458824157714844
2010-12-31,54.99256134033203
2011-01-03,55.260215759277344
2011-01-04,54.69898986816406
2011-01-05,54.89757537841797
2011-01-06,53.89599609375
2011-01-07,53.516075134277344
2011-01-10,54.293182373046875
2011-01-11,54.83714294433594
2011-01-12,55.45018005371094
2011-01-13,55.13071060180664
2011-01-14,55.424285888671875
2011-01-18,55.6401481628418
2011-01-19,55.47608184814453
2011-01-20,55.33793258666992
2011-01-21,55.38974380493164
2011-01-24,56.184112548828125
2011-01-25,56.53813171386719
2011-01-26,56.81439208984375
2011-01-27,56.96983337402344
2011-01-28,56.21865463256836
2011-01-31,56.65901184082031
2011-02-01,56.86622619628906
2011-02-02,56.65037155151367
2011-02-03,57.21160125732422
2011-02-04,57.54837417602539
2011-02-07,57.92824935913086
2011-02-08,57.971431732177734
2011-02-09,59.19752502441406
2011-02-10,59.171627044677734
2011-02-11,60.03502655029297
2011-02-14,60.104129791259766
2011-02-15,60.23365783691406
2011-02-16,60.23365783691406
2011-02-17,60.61357498168945
2011-02-18,60.941673278808594
2011-02-22,59.171627044677734
2011-02-23,57.89371871948242
2011-02-24,57.70377731323242
2011-02-25,57.971431732177734
2011-02-28,57.86781692504883
2011-03-01,57.168426513671875
2011-03-02,57.24615478515625
2011-03-03,57.47062301635742
2011-03-04,56.86622619628906
2011-03-07,56.77124786376953
2011-03-08,56.874855041503906
2011-03-09,56.7108039855957
2011-03-10,55.80418395996094
2011-03-11,55.46609115600586
2011-03-14,56.69711685180664
2011-03-15,56.87050247192383
2011-03-16,55.396759033203125
2011-03-17,54.893924713134766
2011-03-18,55.16268539428711
2011-03-21,56.56708526611328
2011-03-22,56.28965377807617
2011-03-23,56.80116271972656
2011-03-24,56.21164321899414
2011-03-25,55.91689682006836
2011-03-28,55.665489196777344
2011-03-29,55.71750259399414
2011-03-30,58.127559661865234
2011-03-31,59.80941390991211
2011-04-01,60.18215560913086
2011-04-04,61.6993293762207
2011-04-05,61.40454864501953
2011-04-06,62.17609786987305
2011-04-07,61.881351470947266
2011-04-08,61.664615631103516
2011-04-11,62.514244079589844
2011-04-12,61.352535247802734
2011-04-13,61.8986930847168
2011-04-14,59.53199768066406
2011-04-15,59.88741683959961
2011-04-18,59.4193115234375
2011-04-19,59.948089599609375
2011-04-20,60.26019287109375
2011-04-21,60.11282730102539
2011-04-25,60.164833068847656
2011-04-26,60.190826416015625
2011-04-27,60.68497085571289
2011-04-28,61.71662139892578
2011-04-29,60.9277458190918
2011-05-02,60.251564025878906
2011-05-03,60.745670318603516
2011-05-04,59.77474594116211
2011-05-05,60.355560302734375
2011-05-06,59.9221076965332
2011-05-09,59.76606750488281
2011-05-10,60.052146911621094
2011-05-11,60.14751052856445
2011-05-12,60.745670318603516
2011-05-13,60.77169418334961
2011-05-16,61.16181182861328
2011-05-17,60.9017333984375
2011-05-18,61.40454864501953
2011-05-19,62.15876007080078
2011-05-20,63.43315887451172
2011-05-23,62.167449951171875
2011-05-24,61.77732467651367
2011-05-25,61.2831916809082
2011-05-26,62.6789436340332
2011-05-27,62.57490158081055
2011-05-31,62.38419723510742
2011-06-01,61.56925964355469
2011-06-02,62.358177185058594
2011-06-03,61.98540496826172
2011-06-06,61.22249984741211
2011-06-07,61.3958625793457
2011-06-08,61.213809967041016
2011-06-09,62.072078704833984
2011-06-10,60.68497085571289
2011-06-13,61.302833557128906
2011-06-14,61.763999938964844
2011-06-15,60.8851432800293
2011-06-16,61.01567840576172
2011-06-17,60.91123962402344
2011-06-20,61.24190139770508
2011-06-21,61.25931167602539
2011-06-22,60.74590301513672
2011-06-23,60.232505798339844
2011-06-24,59.936676025390625
2011-06-27,60.328243255615234
2011-06-28,59.90186309814453
2011-06-29,60.8851432800293
2011-06-30,60.86773681640625
2011-07-01,61.398529052734375
2011-07-05,60.38915252685547
2011-07-06,60.45002746582031
2011-07-07,61.31150436401367
2011-07-08,61.99897384643555
2011-07-11,60.66761016845703
2011-07-12,61.006954193115234
2011-07-13,61.33761978149414
2011-07-14,61.093963623046875
2011-07-15,60.64150619506836
2011-07-18,59.70172882080078
2011-07-19,60.35431671142578
2011-07-20,60.145503997802734
2011-07-21,60.94605255126953
2011-07-22,60.78071975708008
2011-07-25,61.13748550415039
2011-07-26,62.39052200317383
2011-07-27,61.78139877319336
2011-07-28,61.006954193115234
2011-07-29,60.55447769165039
2011-08-01,59.36237335205078
2011-08-02,59.083892822265625
2011-08-03,58.587921142578125
2011-08-04,56.97813415527344
2011-08-05,55.83819580078125
2011-08-08,52.32274627685547
2011-08-09,54.715702056884766
2011-08-10,52.6621208190918
2011-08-11,55.089866638183594
2011-08-12,54.37633514404297
2011-08-15,55.60326385498047
2011-08-16,55.73379135131836
2011-08-17,55.99482727050781
2011-08-18,53.92386245727539
2011-08-19,53.06240463256836
2011-08-22,52.73173904418945
2011-08-23,53.41915512084961
2011-08-24,53.45397186279297
2011-08-25,52.87965393066406
2011-08-26,54.08049011230469
2011-08-29,56.656158447265625
2011-08-30,56.38640594482422
2011-08-31,57.05644989013672
2011-09-01,57.152156829833984
2011-09-02,55.672882080078125
2011-09-06,56.18626403808594
2011-09-07,58.074527740478516
2011-09-08,58.03970718383789
2011-09-09,56.22976303100586
2011-09-12,56.960716247558594
2011-09-13,58.35853958129883
2011-09-14,58.271148681640625
2011-09-15,58.28863525390625
2011-09-16,57.563507080078125
2011-09-19,56.99564743041992
2011-09-20,57.327640533447266
2011-09-21,55.47554016113281
2011-09-22,54.925148010253906
2011-09-23,54.56696319580078
2011-09-26,55.25716018676758
2011-09-27,55.88615036010742
2011-09-28,54.62812042236328
2011-09-29,55.589115142822266
2011-09-30,55.73761749267578
2011-10-03,53.23031234741211
2011-10-04,55.2658576965332
2011-10-05,55.42311477661133
2011-10-06,55.79877853393555
2011-10-07,54.435909271240234
2011-10-10,56.951969146728516
2011-10-11,56.22685623168945
2011-10-12,55.38816833496094
2011-10-13,55.21347427368164
2011-10-14,55.03873062133789
2011-10-17,54.04278564453125
2011-10-18,54.4970703125
2011-10-19,55.71142578125
2011-10-20,57.563507080078125
2011-10-21,59.55537796020508
2011-10-24,60.31544876098633
2011-10-25,58.14883041381836
2011-10-26,58.58565902709961
2011-10-27,59.6514892578125
2011-10-28,59.35447311401367
2011-10-31,59.51170349121094
2011-11-01,58.096435546875
2011-11-02,59.6514892578125
2011-11-03,59.96599578857422
2011-11-04,60.044612884521484
2011-11-07,60.12326431274414
2011-11-08,61.6521110534668
2011-11-09,60.76974868774414
2011-11-10,60.961944580078125
2011-11-11,61.949134826660156
2011-11-14,61.346343994140625
2011-11-15,61.276424407958984
2011-11-16,60.647422790527344
2011-11-17,60.05337905883789
2011-11-18,61.13667297363281
2011-11-21,60.99690628051758
2011-11-22,60.42903518676758
2011-11-23,59.4243278503418
2011-11-25,61.41622543334961
2011-11-28,62.06272506713867
2011-11-29,62.2462158203125
2011-11-30,64.159423828125
2011-12-01,63.33822250366211
2011-12-02,63.408103942871094
2011-12-05,63.43431854248047
2011-12-06,63.713863372802734
2011-12-07,64.05459594726562
2011-12-08,62.75288009643555
2011-12-09,63.879878997802734
2011-12-12,62.98875427246094
2011-12-13,62.58546447753906
2011-12-14,62.865997314453125
2011-12-15,62.96246337890625
2011-12-16,63.40082931518555
2011-12-19,62.93613815307617
2011-12-20,64.07597351074219
2011-12-21,64.29517364501953
2011-12-22,64.53191375732422
2011-12-23,65.30348205566406
2011-12-27,65.8032455444336
2011-12-28,65.2771987915039
2011-12-29,65.30348205566406
2011-12-30,65.20704650878906
2012-01-03,64.00584411621094
2012-01-04,63.25178146362305
2012-01-05,63.979530334472656
2012-01-06,63.909427642822266
2012-01-09,64.37406921386719
2012-01-10,64.41793060302734
2012-01-11,64.37406921386719
2012-01-12,64.2425765991211
2012-01-13,63.96202850341797
2012-01-17,63.57621383666992
2012-01-18,64.11982727050781
2012-01-19,64.09353637695312
2012-01-20,64.52316284179688
2012-01-23,63.19921112060547
2012-01-24,63.330711364746094
2012-01-25,63.26932907104492
2012-01-26,64.42669677734375
2012-01-27,63.57621383666992
2012-01-30,63.523616790771484
2012-01-31,64.1022720336914
2012-02-01,65.23336029052734
2012-02-02,65.47882843017578
2012-02-03,65.73312377929688
2012-02-06,65.68930053710938
2012-02-07,66.3293228149414
2012-02-08,65.87340545654297
2012-02-09,65.09304809570312
2012-02-10,64.30392456054688
2012-02-13,63.970787048339844
2012-02-14,63.40082931518555
2012-02-15,63.532386779785156
2012-02-16,63.94445037841797
2012-02-17,63.94445037841797
2012-02-21,64.46173095703125
2012-02-22,63.60251235961914
2012-02-23,64.47052001953125
2012-02-24,64.0321273803711
2012-02-27,64.0672378540039
2012-02-28,63.05890655517578
2012-02-29,63.09395217895508
2012-03-01,62.857242584228516
2012-03-02,62.865997314453125
2012-03-05,64.11982727050781
2012-03-06,63.26056671142578
2012-03-07,63.26056671142578
2012-03-08,63.479774475097656
2012-03-09,64.28643035888672
2012-03-12,64.00584411621094
2012-03-13,66.091552734375
2012-03-14,66.35558319091797
2012-03-15,65.66909790039062
2012-03-16,65.4315185546875
2012-03-19,65.66034698486328
2012-03-20,65.64270782470703
2012-03-21,65.00911712646484
2012-03-22,64.36665344238281
2012-03-23,65.13231658935547
2012-03-26,65.86274719238281
2012-03-27,65.50190734863281
2012-03-28,66.02115631103516
2012-03-29,66.452392578125
2012-03-30,66.64599609375
2012-04-02,66.78678894042969
2012-04-03,66.61077117919922
2012-04-04,66.4435806274414
2012-04-05,66.23234558105469
2012-04-09,65.58112335205078
2012-04-10,65.32592010498047
2012-04-11,65.81871795654297
2012-04-12,66.17076873779297
2012-04-13,65.28189849853516
2012-04-16,65.42268371582031
2012-04-17,65.51948547363281
2012-04-18,65.17630767822266
2012-04-19,66.0827865600586
2012-04-20,66.58438110351562
2012-04-23,65.91551208496094
2012-04-24,65.95951843261719
2012-04-25,66.452392578125
2012-04-26,67.76363372802734
2012-04-27,68.10686492919922
2012-04-30,68.69645690917969
2012-05-01,68.39727783203125
2012-05-02,68.61726379394531
2012-05-03,69.4885482788086
2012-05-04,69.87574768066406
2012-05-07,70.06935119628906
2012-05-08,69.83175659179688
2012-05-09,69.57654571533203
2012-05-10,69.91097259521484
2012-05-11,69.96376037597656
2012-05-14,68.9957046508789
2012-05-15,69.00450897216797
2012-05-16,68.7052993774414
2012-05-17,68.12446594238281
2012-05-18,67.17399597167969
2012-05-21,67.77243041992188
2012-05-22,68.2740707397461
2012-05-23,68.68770599365234
2012-05-24,68.9957046508789
2012-05-25,68.46766662597656
2012-05-29,68.42366790771484
2012-05-30,67.73722839355469
2012-05-31,67.82524871826172
2012-06-01,66.79561614990234
2012-06-04,66.17076873779297
2012-06-05,66.2499771118164
2012-06-06,67.19158935546875
2012-06-07,66.9188003540039
2012-06-08,66.56680297851562
2012-06-11,65.51948547363281
2012-06-12,65.38751220703125
2012-06-13,64.81339263916016
2012-06-14,65.53765106201172
2012-06-15,65.97930908203125
2012-06-18,65.60834503173828
2012-06-19,65.85563659667969
2012-06-20,65.50232696533203
2012-06-21,64.99005889892578
2012-06-22,65.36100769042969
2012-06-25,64.93706512451172
2012-06-26,65.49347686767578
2012-06-27,65.82030487060547
2012-06-28,66.659423828125
2012-06-29,67.13638305664062
2012-07-02,67.2070083618164
2012-07-03,67.77228546142578
2012-07-05,66.84489440917969
2012-07-06,66.50042724609375
2012-07-09,66.93325805664062
2012-07-10,66.80071258544922
2012-07-11,66.73004913330078
2012-07-12,66.70355987548828
2012-07-13,68.02845001220703
2012-07-16,67.4013671875
2012-07-17,67.39248657226562
2012-07-18,67.70165252685547
2012-07-19,67.22469329833984
2012-07-20,66.53573608398438
2012-07-23,66.40328216552734
2012-07-24,65.77613830566406
2012-07-25,65.82913970947266
2012-07-26,65.5464859008789
2012-07-27,65.9439468383789
2012-07-30,66.12944793701172
2012-07-31,65.35218811035156
2012-08-01,63.470855712890625
2012-08-02,64.08028411865234
2012-08-03,63.81532287597656
2012-08-06,63.859500885009766
2012-08-07,64.4071273803711
2012-08-08,65.20201873779297
2012-08-09,65.74080657958984
2012-08-10,66.15591430664062
2012-08-13,65.91744995117188
2012-08-14,66.35023498535156
2012-08-15,66.74772644042969
2012-08-16,66.64176177978516
2012-08-17,67.26885986328125
2012-08-20,67.84297180175781
2012-08-21,67.41019439697266
2012-08-22,67.35718536376953
2012-08-23,67.12754821777344
2012-08-24,67.46316528320312
2012-08-27,67.9224624633789
2012-08-28,67.96661376953125
2012-08-29,67.99311828613281
2012-08-30,67.74581146240234
2012-08-31,68.23157501220703
2012-09-04,68.76155090332031
2012-09-05,68.50541687011719
2012-09-06,68.86752319335938
2012-09-07,68.2934341430664
2012-09-10,68.47010803222656
2012-09-11,68.15211486816406
2012-09-12,68.2939224243164
2012-09-13,68.34710693359375
2012-09-14,68.83458709716797
2012-09-17,68.28507232666016
2012-09-18,67.77098083496094
2012-09-19,68.32936096191406
2012-09-20,68.4268798828125
2012-09-21,68.18755340576172
2012-09-24,68.1787109375
2012-09-25,67.75325012207031
2012-09-26,68.07231903076172
2012-09-27,68.1787109375
2012-09-28,68.28507232666016
2012-10-01,68.43574523925781
2012-10-02,68.5155258178711
2012-10-03,68.26730346679688
2012-10-04,68.70166015625
2012-10-05,69.53482818603516
2012-10-08,69.6146011352539
2012-10-09,69.33983612060547
2012-10-10,69.1802749633789
2012-10-11,69.3309555053711
2012-10-12,69.05619049072266
2012-10-15,69.95140838623047
2012-10-16,70.72254943847656
2012-10-17,70.7757339477539
2012-10-18,71.60890197753906
2012-10-19,71.71528625488281
2012-10-22,71.74185180664062
2012-10-23,72.06095886230469
2012-10-24,71.91912078857422
2012-10-25,72.75226593017578
2012-10-26,71.9723129272461
2012-10-31,72.11412811279297
2012-11-01,71.69754791259766
2012-11-02,68.5155258178711
2012-11-05,68.80801391601562
2012-11-06,69.70323944091797
2012-11-07,69.02074432373047
2012-11-08,69.6589126586914
2012-11-09,69.6146011352539
2012-11-12,69.49052429199219
2012-11-13,70.15528869628906
2012-11-14,70.0843734741211
2012-11-15,70.27938079833984
2012-11-16,70.71366882324219
2012-11-19,71.06822967529297
2012-11-20,71.04161071777344
2012-11-21,71.39619445800781
2012-11-23,72.07867431640625
2012-11-26,72.0254898071289
2012-11-27,71.43164825439453
2012-11-28,72.22051239013672
2012-11-29,71.93685150146484
2012-11-30,73.3550033569336
2012-12-03,71.9723129272461
2012-12-04,71.9723129272461
2012-12-05,72.2470932006836
2012-12-06,71.31639862060547
2012-12-07,71.35185241699219
2012-12-10,71.39619445800781
2012-12-11,71.15686798095703
2012-12-12,71.42365264892578
2012-12-13,70.48985290527344
2012-12-14,70.19635009765625
2012-12-17,71.21910858154297
2012-12-18,70.60545349121094
2012-12-19,71.0501480102539
2012-12-20,69.76947021484375
2012-12-21,70.48985290527344
2012-12-24,70.89006042480469
2012-12-26,70.99679565429688
2012-12-27,71.35253143310547
2012-12-28,71.29914855957031
2012-12-31,72.26854705810547
2013-01-02,72.01062774658203
2013-01-03,71.61930847167969
2013-01-04,71.87725067138672
2013-01-07,71.3969955444336
2013-01-08,71.32583618164062
2013-01-09,71.9572982788086
2013-01-10,72.4997787475586
2013-01-11,73.36243438720703
2013-01-14,73.8960952758789
2013-01-15,73.54920196533203
2013-01-16,72.7666015625
2013-01-17,72.9266586303711
2013-01-18,72.94446563720703
2013-01-22,73.65592193603516
2013-01-23,73.53144073486328
2013-01-24,73.75376892089844
2013-01-25,73.54920196533203
2013-01-28,73.53144073486328
2013-01-29,74.72314453125
2013-01-30,74.74093627929688
2013-01-31,76.16390991210938
2013-02-01,76.34175872802734
2013-02-04,75.66584777832031
2013-02-05,75.94158172607422
2013-02-06,75.93267822265625
2013-02-07,74.9721908569336
2013-02-08,75.4880142211914
2013-02-11,74.8476791381836
2013-02-12,75.56805419921875
2013-02-13,75.13225555419922
2013-02-14,74.7320556640625
2013-02-15,75.17670440673828
2013-02-19,75.44354248046875
2013-02-20,74.909912109375
2013-02-21,75.26568603515625
2013-02-22,76.53744506835938
2013-02-25,75.80815124511719
2013-02-26,76.15501403808594
2013-02-27,77.55127716064453
2013-02-28,77.7647476196289
2013-03-01,77.84476470947266
2013-03-04,78.00486755371094
2013-03-05,78.7874984741211
2013-03-06,78.81417083740234
2013-03-07,79.11656188964844
2013-03-08,79.71240997314453
2013-03-11,79.56121063232422
2013-03-12,79.8547134399414
2013-03-13,80.32756805419922
2013-03-14,80.96094512939453
2013-03-15,81.20183563232422
2013-03-18,80.96987915039062
2013-03-19,81.7103500366211
2013-03-20,81.87984466552734
2013-03-21,81.61221313476562
2013-03-22,81.29995727539062
2013-03-25,81.00557708740234
2013-03-26,80.79145812988281
2013-03-27,81.26427459716797
2013-03-28,82.06722259521484
2013-04-01,82.09395599365234
2013-04-02,81.75494384765625
2013-04-03,81.4783935546875
2013-04-04,81.26427459716797
2013-04-05,80.50598907470703
2013-04-08,81.07691192626953
2013-04-09,81.0591049194336
2013-04-10,80.91632843017578
2013-04-11,81.08584594726562
2013-04-12,81.175048828125
2013-04-15,78.83766174316406
2013-04-16,79.4354019165039
2013-04-17,79.54246520996094
2013-04-18,79.66736602783203
2013-04-19,80.79145812988281
2013-04-22,80.65765380859375
2013-04-23,82.02259826660156
2013-04-24,83.77117156982422
2013-04-25,83.83361053466797
2013-04-26,83.69087219238281
2013-04-29,83.95851135253906
2013-04-30,83.76222229003906
2013-05-01,83.42325592041016
2013-05-02,81.71927642822266
2013-05-03,81.43376159667969
2013-05-06,81.61221313476562
2013-05-07,82.43299102783203
2013-05-08,82.15641021728516
2013-05-09,80.7201156616211
2013-05-10,80.64871215820312
2013-05-13,80.22940826416016
2013-05-14,80.52378845214844
2013-05-15,80.78253936767578
2013-05-16,78.56108856201172
2013-05-17,78.49867248535156
2013-05-20,78.33809661865234
2013-05-21,77.1694107055664
2013-05-22,76.41998291015625
2013-05-23,76.036376953125
2013-05-24,76.1612777709961
2013-05-28,76.08097839355469
2013-05-29,77.57978820800781
2013-05-30,77.34780883789062
2013-05-31,76.68767547607422
2013-06-03,76.88390350341797
2013-06-04,76.7679214477539
2013-06-05,75.53680419921875
2013-06-06,75.72415161132812
2013-06-07,76.50919342041016
2013-06-10,76.97313690185547
2013-06-11,76.33969116210938
2013-06-12,75.97274780273438
2013-06-13,76.40237426757812
2013-06-14,76.07118225097656
2013-06-17,76.63507843017578
2013-06-18,77.69123840332031
2013-06-19,76.52767181396484
2013-06-20,75.39093780517578
2013-06-21,74.63909912109375
2013-06-24,75.34618377685547
2013-06-25,75.32829284667969
2013-06-26,75.99958038330078
2013-06-27,77.15423583984375
2013-06-28,77.68231964111328
2013-07-01,78.11190795898438
2013-07-02,76.69774627685547
2013-07-03,76.2949447631836
2013-07-05,77.27951049804688
2013-07-08,77.2526626586914
2013-07-09,76.88568878173828
2013-07-10,77.85236358642578
2013-07-11,78.88167572021484
2013-07-12,79.4366226196289
2013-07-15,79.62458801269531
2013-07-16,78.87274932861328
2013-07-17,78.96226501464844
2013-07-18,79.5887680053711
2013-07-19,79.27550506591797
2013-07-22,79.499267578125
2013-07-23,77.78076934814453
2013-07-24,77.81655883789062
2013-07-25,78.22824096679688
2013-07-26,79.07860565185547
2013-07-29,79.04279327392578
2013-07-30,78.9085693359375
2013-07-31,77.84342956542969
2013-08-01,77.08261108398438
2013-08-02,77.40484619140625
2013-08-05,76.92149353027344
2013-08-06,76.16071319580078
2013-08-07,75.89217376708984
2013-08-08,75.19403076171875
2013-08-09,75.86530303955078
2013-08-12,75.70420837402344
2013-08-13,77.07365417480469
2013-08-14,76.83197784423828
2013-08-15,76.02645111083984
2013-08-16,76.37548065185547
2013-08-19,76.25022888183594
2013-08-20,76.71563720703125
2013-08-21,76.63507843017578
2013-08-22,77.89710998535156
2013-08-23,78.0582275390625
2013-08-26,77.95975494384766
2013-08-27,77.58384704589844
2013-08-28,77.26161193847656
2013-08-29,77.91503143310547
2013-08-30,78.22824096679688
2013-09-03,78.97119903564453
2013-09-04,78.34464263916016
2013-09-05,77.55699920654297
2013-09-06,76.79618072509766
2013-09-09,77.98661804199219
2013-09-10,78.47892761230469
2013-09-11,79.12542724609375
2013-09-12,78.7303237915039
2013-09-13,79.0895004272461
2013-09-16,79.7180404663086
2013-09-17,79.68211364746094
