Date,TOST
2024-07-22,27.420000076293945
2024-07-23,27.040000915527344
2024-07-24,24.799999237060547
2024-07-25,24.989999771118164
2024-07-26,25.68000030517578
2024-07-29,26.0
2024-07-30,25.959999084472656
2024-07-31,26.15999984741211
2024-08-01,25.25
2024-08-02,24.450000762939453
2024-08-05,23.920000076293945
2024-08-06,24.190000534057617
2024-08-07,22.709999084472656
2024-08-08,23.399999618530273
2024-08-09,23.6299991607666
2024-08-12,23.969999313354492
2024-08-13,24.75
2024-08-14,24.780000686645508
2024-08-15,24.809999465942383
2024-08-16,24.739999771118164
2024-08-19,24.899999618530273
2024-08-20,24.030000686645508
2024-08-21,24.209999084472656
2024-08-22,23.559999465942383
2024-08-23,23.68000030517578
2024-08-26,24.25
2024-08-27,24.75
2024-08-28,23.809999465942383
2024-08-29,24.6299991607666
2024-08-30,24.860000610351562
2024-09-03,24.020000457763672
2024-09-04,24.1200008392334
2024-09-05,24.1200008392334
2024-09-06,23.290000915527344
2024-09-09,23.6200008392334
2024-09-10,23.68000030517578
2024-09-11,25.0
2024-09-12,26.09000015258789
2024-09-13,26.190000534057617
2024-09-16,26.56999969482422
2024-09-17,26.75
2024-09-18,26.309999465942383
2024-09-19,26.959999084472656
2024-09-20,27.709999084472656
2024-09-23,27.649999618530273
2024-09-24,27.989999771118164
2024-09-25,27.09000015258789
2024-09-26,27.329999923706055
2024-09-27,28.0
2024-09-30,28.309999465942383
2024-10-01,28.559999465942383
2024-10-02,27.43000030517578
2024-10-03,27.8799991607666
2024-10-04,28.770000457763672
2024-10-07,28.170000076293945
2024-10-08,28.799999237060547
2024-10-09,28.979999542236328
2024-10-10,28.899999618530273
2024-10-11,28.34000015258789
2024-10-14,28.149999618530273
2024-10-15,28.729999542236328
2024-10-16,29.030000686645508
2024-10-17,29.540000915527344
2024-10-18,30.31999969482422
2024-10-21,29.520000457763672
2024-10-22,29.3700008392334
2024-10-23,29.25
2024-10-24,30.030000686645508
2024-10-25,29.489999771118164
2024-10-28,30.1200008392334
2024-10-29,30.040000915527344
2024-10-30,30.149999618530273
2024-10-31,30.030000686645508
2024-11-01,30.979999542236328
2024-11-04,30.31999969482422
2024-11-05,30.809999465942383
2024-11-06,32.13999938964844
2024-11-07,32.66999816894531
2024-11-08,37.47999954223633
2024-11-11,37.95000076293945
2024-11-12,39.43000030517578
2024-11-13,39.91999816894531
2024-11-14,40.36000061035156
2024-11-15,40.599998474121094
2024-11-18,39.81999969482422
2024-11-19,42.5
2024-11-20,42.5
2024-11-21,42.36000061035156
2024-11-22,42.7400016784668
2024-11-25,43.0
2024-11-26,43.209999084472656
2024-11-27,43.18000030517578
2024-11-29,43.540000915527344
2024-12-02,42.369998931884766
2024-12-03,42.41999816894531
2024-12-04,38.13999938964844
2024-12-05,38.02000045776367
2024-12-06,38.810001373291016
2024-12-09,38.29999923706055
2024-12-10,38.27000045776367
2024-12-11,38.40999984741211
2024-12-12,39.61000061035156
2024-12-13,38.130001068115234
2024-12-16,38.619998931884766
2024-12-17,38.18000030517578
2024-12-18,36.290000915527344
2024-12-19,35.93000030517578
2024-12-20,37.58000183105469
2024-12-23,37.290000915527344
2024-12-24,38.380001068115234
2024-12-26,38.18000030517578
2024-12-27,37.5
2024-12-30,36.880001068115234
2024-12-31,36.45000076293945
2025-01-02,36.380001068115234
2025-01-03,37.599998474121094
2025-01-06,38.939998626708984
2025-01-07,37.43000030517578
2025-01-08,37.209999084472656
2025-01-10,35.70000076293945
2025-01-13,35.11000061035156
2025-01-14,36.2400016784668
2025-01-15,36.59000015258789
2025-01-16,36.88999938964844
2025-01-17,37.880001068115234
2025-01-21,38.650001525878906
2025-01-22,38.779998779296875
2025-01-23,40.0
2025-01-24,39.33000183105469
2025-01-27,38.5
2025-01-28,39.970001220703125
2025-01-29,40.040000915527344
2025-01-30,40.310001373291016
2025-01-31,40.91999816894531
2025-02-03,40.0099983215332
2025-02-04,39.2400016784668
2025-02-05,41.31999969482422
2025-02-06,41.97999954223633
2025-02-07,41.119998931884766
2025-02-10,41.400001525878906
2025-02-11,40.099998474121094
2025-02-12,39.75
2025-02-13,40.20000076293945
2025-02-14,40.4900016784668
2025-02-18,41.90999984741211
2025-02-19,39.97999954223633
2025-02-20,40.2599983215332
2025-02-21,37.70000076293945
2025-02-24,37.18000030517578
2025-02-25,36.20000076293945
2025-02-26,37.63999938964844
2025-02-27,37.529998779296875
2025-02-28,38.599998474121094
2025-03-03,36.81999969482422
2025-03-04,35.18000030517578
2025-03-05,36.470001220703125
2025-03-06,34.119998931884766
2025-03-07,34.720001220703125
2025-03-10,33.4900016784668
2025-03-11,33.45000076293945
2025-03-12,34.779998779296875
2025-03-13,32.61000061035156
2025-03-14,34.459999084472656
2025-03-17,34.83000183105469
2025-03-18,33.790000915527344
2025-03-19,35.099998474121094
2025-03-20,35.880001068115234
2025-03-21,35.189998626708984
2025-03-24,36.150001525878906
2025-03-25,36.349998474121094
2025-03-26,35.970001220703125
2025-03-27,35.369998931884766
2025-03-28,33.58000183105469
2025-03-31,33.16999816894531
2025-04-01,34.2599983215332
2025-04-02,35.68000030517578
2025-04-03,32.65999984741211
2025-04-04,30.540000915527344
2025-04-07,30.700000762939453
2025-04-08,30.030000686645508
2025-04-09,34.380001068115234
2025-04-10,33.36000061035156
2025-04-11,34.08000183105469
2025-04-14,34.619998931884766
2025-04-15,34.849998474121094
2025-04-16,34.290000915527344
2025-04-17,34.290000915527344
2025-04-21,33.08000183105469
2025-04-22,34.18000030517578
2025-04-23,34.88999938964844
2025-04-24,35.95000076293945
2025-04-25,36.099998474121094
2025-04-28,35.7400016784668
2025-04-29,36.209999084472656
2025-04-30,35.58000183105469
2025-05-01,35.29999923706055
2025-05-02,36.0099983215332
2025-05-05,35.84000015258789
2025-05-06,35.20000076293945
2025-05-07,35.560001373291016
2025-05-08,36.650001525878906
2025-05-09,40.84000015258789
2025-05-12,42.869998931884766
2025-05-13,43.959999084472656
2025-05-14,45.09000015258789
2025-05-15,45.22999954223633
2025-05-16,44.720001220703125
2025-05-19,44.66999816894531
2025-05-20,44.31999969482422
2025-05-21,42.84000015258789
2025-05-22,42.68000030517578
2025-05-23,42.4900016784668
2025-05-27,42.7400016784668
2025-05-28,42.119998931884766
2025-05-29,42.2400016784668
2025-05-30,42.18000030517578
2025-06-02,42.9900016784668
2025-06-03,41.630001068115234
2025-06-04,41.84000015258789
2025-06-05,42.81999969482422
2025-06-06,44.0099983215332
2025-06-09,43.45000076293945
2025-06-10,43.349998474121094
2025-06-11,43.22999954223633
2025-06-12,42.540000915527344
2025-06-13,41.540000915527344
2025-06-16,42.630001068115234
2025-06-17,42.459999084472656
2025-06-18,42.58000183105469
2025-06-20,42.349998474121094
2025-06-23,43.36000061035156
2025-06-24,44.66999816894531
2025-06-25,41.5
2025-06-26,42.4900016784668
2025-06-27,43.88999938964844
2025-06-30,44.290000915527344
2025-07-01,43.029998779296875
2025-07-02,42.540000915527344
