Date,EXC
2010-11-04,16.33994483947754
2010-11-05,16.33994483947754
2010-11-08,16.40741729736328
2010-11-09,16.490764617919922
2010-11-10,16.331987380981445
2010-11-11,16.31992530822754
2010-11-12,16.098838806152344
2010-11-15,16.147077560424805
2010-11-16,16.00639533996582
2010-11-17,16.078744888305664
2010-11-18,16.086780548095703
2010-11-19,16.078744888305664
2010-11-22,16.030506134033203
2010-11-23,15.909916877746582
2010-11-24,15.96618938446045
2010-11-26,15.889820098876953
2010-11-29,15.821487426757812
2010-11-30,15.825502395629883
2010-12-01,15.853643417358398
2010-12-02,15.89786148071289
2010-12-03,16.098838806152344
2010-12-06,15.990314483642578
2010-12-07,15.861677169799805
2010-12-08,15.921979904174805
2010-12-09,15.921979904174805
2010-12-10,16.09482192993164
2010-12-13,16.388263702392578
2010-12-14,16.45257568359375
2010-12-15,16.41238021850586
2010-12-16,16.460613250732422
2010-12-17,16.512866973876953
2010-12-20,16.62140464782715
2010-12-21,16.601303100585938
2010-12-22,16.826406478881836
2010-12-23,16.838464736938477
2010-12-27,16.79425048828125
2010-12-28,16.866605758666992
2010-12-29,16.709836959838867
2010-12-30,16.673660278320312
2010-12-31,16.737974166870117
2011-01-03,16.858566284179688
2011-01-04,17.07160758972168
2011-01-05,17.16807746887207
2011-01-06,17.152002334594727
2011-01-07,17.115816116333008
2011-01-10,16.975133895874023
2011-01-11,16.878662109375
2011-01-12,17.115816116333008
2011-01-13,17.03141212463379
2011-01-14,17.232397079467773
2011-01-18,17.25249481201172
2011-01-19,17.212297439575195
2011-01-20,17.425344467163086
2011-01-21,17.36906623840332
2011-01-24,17.445438385009766
2011-01-25,17.365047454833984
2011-01-26,17.296710968017578
2011-01-27,17.087692260742188
2011-01-28,16.846506118774414
2011-01-31,17.087692260742188
2011-02-01,17.139938354492188
2011-02-02,17.09170150756836
2011-02-03,17.340927124023438
2011-02-04,17.184158325195312
2011-02-07,17.381126403808594
2011-02-08,17.292686462402344
2011-02-09,17.31681251525879
2011-02-10,17.3931827545166
2011-02-11,17.114450454711914
2011-02-14,16.874370574951172
2011-02-15,16.764514923095703
2011-02-16,16.760448455810547
2011-02-17,16.833688735961914
2011-02-18,16.91913414001465
2011-02-22,16.9964542388916
2011-02-23,16.82147789001465
2011-02-24,16.764514923095703
2011-02-25,16.801132202148438
2011-02-28,16.992380142211914
2011-03-01,16.723825454711914
2011-03-02,16.69940948486328
2011-03-03,16.841821670532227
2011-03-04,16.736032485961914
2011-03-07,17.016799926757812
2011-03-08,17.069692611694336
2011-03-09,17.606809616088867
2011-03-10,17.48065948486328
2011-03-11,17.562044143676758
2011-03-14,17.45218276977539
2011-03-15,16.82147789001465
2011-03-16,16.255878448486328
2011-03-17,16.349470138549805
2011-03-18,16.288436889648438
2011-03-21,16.438987731933594
2011-03-22,16.71161651611328
2011-03-23,16.646509170532227
2011-03-24,16.68720054626465
2011-03-25,16.51629638671875
2011-03-28,16.35354232788086
2011-03-29,16.58954429626465
2011-03-30,16.870309829711914
2011-03-31,16.78078842163086
2011-04-01,16.74823570251465
2011-04-04,16.707542419433594
2011-04-05,16.581405639648438
2011-04-06,16.658716201782227
2011-04-07,16.544776916503906
2011-04-08,16.455265045166016
2011-04-11,16.22332763671875
2011-04-12,16.182647705078125
2011-04-13,16.23554039001465
2011-04-14,16.357614517211914
2011-04-15,16.540719985961914
2011-04-18,16.410511016845703
2011-04-19,16.39423179626465
2011-04-20,16.49595832824707
2011-04-21,16.540719985961914
2011-04-25,16.58954429626465
2011-04-26,16.752307891845703
2011-04-27,16.882516860961914
2011-04-28,17.163286209106445
2011-04-29,17.159210205078125
2011-05-02,17.00458335876465
2011-05-03,17.195831298828125
2011-05-04,16.984235763549805
2011-05-05,16.727893829345703
2011-05-06,16.792997360229492
2011-05-09,16.760448455810547
2011-05-10,17.11852264404297
2011-05-11,17.126657485961914
2011-05-12,17.305896759033203
2011-05-13,17.198762893676758
2011-05-16,17.248214721679688
2011-05-17,17.297666549682617
2011-05-18,17.15756607055664
2011-05-19,17.198762893676758
2011-05-20,17.413028717041016
2011-05-23,17.322378158569336
2011-05-24,17.355342864990234
2011-05-25,17.211130142211914
2011-05-26,17.178165435791016
2011-05-27,17.18228530883789
2011-05-31,17.24409294128418
2011-06-01,17.190523147583008
2011-06-02,17.16168212890625
2011-06-03,17.087512969970703
2011-06-06,17.11223793029785
2011-06-07,17.07515525817871
2011-06-08,17.169925689697266
2011-06-09,17.1534366607666
2011-06-10,17.248214721679688
2011-06-13,17.223493576049805
2011-06-14,17.31002426147461
2011-06-15,16.930940628051758
2011-06-16,17.11223793029785
2011-06-17,17.198762893676758
2011-06-20,17.297666549682617
2011-06-21,17.24409294128418
2011-06-22,17.10811424255371
2011-06-23,17.02570915222168
2011-06-24,17.31413459777832
2011-06-27,17.40890884399414
2011-06-28,17.53664207458496
2011-06-29,17.614933013916016
2011-06-30,17.652015686035156
2011-07-01,17.862159729003906
2011-07-05,17.701461791992188
2011-07-06,17.693222045898438
2011-07-07,18.022855758666992
2011-07-08,17.9775333404541
2011-07-11,17.726192474365234
2011-07-12,17.853919982910156
2011-07-13,17.7756290435791
2011-07-14,17.808597564697266
2011-07-15,17.87040138244629
2011-07-18,17.76327133178711
2011-07-19,17.86627769470215
2011-07-20,17.9775333404541
2011-07-21,18.10114097595215
2011-07-22,18.006370544433594
2011-07-25,18.241241455078125
2011-07-26,18.224756240844727
2011-07-27,18.373098373413086
2011-07-28,18.38545799255371
2011-07-29,18.15883445739746
2011-08-01,18.265966415405273
2011-08-02,17.93632698059082
2011-08-03,17.94045066833496
2011-08-04,17.27705955505371
2011-08-05,17.297666549682617
2011-08-08,16.457088470458984
2011-08-09,17.054555892944336
2011-08-10,16.61777687072754
2011-08-11,17.150070190429688
2011-08-12,16.999780654907227
2011-08-15,17.634342193603516
2011-08-16,17.605121612548828
2011-08-17,17.747072219848633
2011-08-18,17.500755310058594
2011-08-19,17.429779052734375
2011-08-22,17.379682540893555
2011-08-23,17.630172729492188
2011-08-24,17.972505569458008
2011-08-25,17.659395217895508
2011-08-26,17.538328170776367
2011-08-29,17.930755615234375
2011-08-30,17.88483428955078
2011-08-31,18.00172996520996
2011-09-01,17.989206314086914
2011-09-02,17.788814544677734
2011-09-06,17.688621520996094
2011-09-07,17.855606079101562
2011-09-08,17.92658805847168
2011-09-09,17.692792892456055
2011-09-12,17.717844009399414
2011-09-13,17.638519287109375
2011-09-14,17.600948333740234
2011-09-15,17.9140567779541
2011-09-16,18.131147384643555
2011-09-19,18.081043243408203
2011-09-20,18.398332595825195
2011-09-21,18.135324478149414
2011-09-22,17.680269241333008
2011-09-23,17.71367073059082
2011-09-26,17.75541114807129
2011-09-27,17.9140567779541
2011-09-28,17.8514347076416
2011-09-29,18.076875686645508
2011-09-30,17.788814544677734
2011-10-03,17.200170516967773
2011-10-04,17.095792770385742
2011-10-05,17.003952026367188
2011-10-06,17.21686553955078
2011-10-07,17.504932403564453
2011-10-10,17.788814544677734
2011-10-11,17.575895309448242
2011-10-12,17.80551528930664
2011-10-13,17.8514347076416
2011-10-14,18.04764747619629
2011-10-17,17.83890724182129
2011-10-18,17.818038940429688
2011-10-19,17.75959014892578
2011-10-20,17.834735870361328
2011-10-21,18.081043243408203
2011-10-24,17.918231964111328
2011-10-25,17.6635684967041
2011-10-26,17.83056640625
2011-10-27,18.460956573486328
2011-10-28,18.60708236694336
2011-10-31,18.531930923461914
2011-11-01,18.202119827270508
2011-11-02,18.465131759643555
2011-11-03,18.61542510986328
2011-11-04,18.377460479736328
2011-11-07,18.71562385559082
2011-11-08,18.928539276123047
2011-11-09,18.778244018554688
2011-11-10,18.759231567382812
2011-11-11,19.033803939819336
2011-11-14,18.86060905456543
2011-11-15,18.742338180541992
2011-11-16,18.455095291137695
2011-11-17,18.332595825195312
2011-11-18,18.450876235961914
2011-11-21,18.2650146484375
2011-11-22,17.973546981811523
2011-11-23,17.69475555419922
2011-11-25,17.711654663085938
2011-11-28,18.032684326171875
2011-11-29,18.13829231262207
2011-11-30,18.71699333190918
2011-12-01,18.60716438293457
2011-12-02,18.30303192138672
2011-12-05,18.47199058532715
2011-12-06,18.46776580810547
2011-12-07,18.433979034423828
2011-12-08,18.172080993652344
2011-12-09,18.408632278442383
2011-12-12,18.18897819519043
2011-12-13,18.294580459594727
2011-12-14,18.13829231262207
2011-12-15,18.26923942565918
2011-12-16,18.09604263305664
2011-12-19,17.762344360351562
2011-12-20,17.8806209564209
2011-12-21,18.32415199279785
2011-12-22,18.311481475830078
2011-12-23,18.383291244506836
2011-12-27,18.450876235961914
2011-12-28,18.370622634887695
2011-12-29,18.463546752929688
2011-12-30,18.319929122924805
2012-01-03,17.770793914794922
2012-01-04,17.483556747436523
2012-01-05,17.424415588378906
2012-01-06,17.35683822631836
2012-01-09,17.487783432006836
2012-01-10,17.369508743286133
2012-01-11,17.10761070251465
2012-01-12,16.972440719604492
2012-01-13,16.786575317382812
2012-01-17,16.70631980895996
2012-01-18,16.718990325927734
2012-01-19,16.68520164489746
2012-01-20,16.626066207885742
2012-01-23,16.824596405029297
2012-01-24,16.566917419433594
2012-01-25,16.900632858276367
2012-01-26,16.892179489135742
2012-01-27,16.70631980895996
2012-01-30,16.77813720703125
2012-01-31,16.803468704223633
2012-02-01,16.786575317382812
2012-02-02,16.74433708190918
2012-02-03,16.77813720703125
2012-02-06,16.837268829345703
2012-02-07,16.90907096862793
2012-02-08,16.985109329223633
2012-02-09,16.917526245117188
2012-02-10,16.828819274902344
2012-02-13,16.79243278503418
2012-02-14,16.706825256347656
2012-02-15,16.732505798339844
2012-02-16,16.90801239013672
2012-02-17,16.809553146362305
2012-02-21,16.659738540649414
2012-02-22,16.771034240722656
2012-02-23,16.702537536621094
2012-02-24,16.809553146362305
2012-02-27,16.758188247680664
2012-02-28,16.698261260986328
2012-02-29,16.72394561767578
2012-03-01,16.68113136291504
2012-03-02,16.64261817932129
2012-03-05,16.6854248046875
2012-03-06,16.57412338256836
2012-03-07,16.475675582885742
2012-03-08,16.46283531188965
2012-03-09,16.65545654296875
2012-03-12,17.04070472717285
2012-03-13,17.01320457458496
2012-03-14,16.79839324951172
2012-03-15,16.733951568603516
2012-03-16,16.695283889770508
2012-03-19,16.742536544799805
2012-03-20,16.682395935058594
2012-03-21,16.57498550415039
2012-03-22,16.75113868713379
2012-03-23,16.686687469482422
2012-03-26,16.746837615966797
2012-03-27,16.794095993041992
2012-03-28,16.69098663330078
2012-03-29,16.80698585510254
2012-03-30,16.845651626586914
2012-04-02,16.845651626586914
2012-04-03,16.725353240966797
2012-04-04,16.708171844482422
2012-04-05,16.484771728515625
2012-04-09,16.424617767333984
2012-04-10,16.330106735229492
2012-04-11,16.40313720703125
2012-04-12,16.278545379638672
2012-04-13,16.106693267822266
2012-04-16,16.24417495727539
2012-04-17,16.355880737304688
2012-04-18,16.175432205200195
2012-04-19,16.158246994018555
2012-04-20,16.218399047851562
2012-04-23,16.192615509033203
2012-04-24,16.300024032592773
2012-04-25,16.394542694091797
2012-04-26,16.579282760620117
2012-04-27,16.72106170654297
2012-04-30,16.75972557067871
2012-05-01,16.884323120117188
2012-05-02,16.87572479248047
2012-05-03,16.678096771240234
2012-05-04,16.553512573242188
2012-05-07,16.407438278198242
2012-05-08,16.394542694091797
2012-05-09,16.463287353515625
2012-05-10,16.729658126831055
2012-05-11,16.876728057861328
2012-05-14,16.84202003479004
2012-05-15,16.698854446411133
2012-05-16,16.65113067626953
2012-05-17,16.59038734436035
2012-05-18,16.43854522705078
2012-05-21,16.104475021362305
2012-05-22,16.082788467407227
2012-05-23,15.969986915588379
2012-05-24,15.99167537689209
2012-05-25,16.0090274810791
2012-05-29,16.035057067871094
2012-05-30,15.935277938842773
2012-05-31,16.04373550415039
2012-06-01,15.922259330749512
2012-06-04,16.1695499420166
2012-06-05,16.1695499420166
2012-06-06,16.247648239135742
2012-06-07,16.89408302307129
2012-06-08,16.230289459228516
2012-06-11,16.28669548034668
2012-06-12,16.35610580444336
2012-06-13,16.212942123413086
2012-06-14,16.395153045654297
2012-06-15,16.23897361755371
2012-06-18,16.225955963134766
2012-06-19,16.321401596069336
2012-06-20,16.104475021362305
2012-06-21,15.974322319030762
2012-06-22,16.0090274810791
2012-06-25,15.870203018188477
2012-06-26,15.870203018188477
2012-06-27,16.19124412536621
2012-06-28,16.225955963134766
2012-06-29,16.321401596069336
2012-07-02,16.35177230834961
2012-07-03,16.230289459228516
2012-07-05,16.19558334350586
2012-07-06,16.204259872436523
2012-07-09,16.130508422851562
2012-07-10,16.117483139038086
2012-07-11,16.308385848999023
2012-07-12,16.291034698486328
2012-07-13,16.711862564086914
2012-07-16,16.690170288085938
2012-07-17,16.794300079345703
2012-07-18,16.846359252929688
2012-07-19,16.954818725585938
2012-07-20,17.02423095703125
2012-07-23,17.02423095703125
2012-07-24,16.863710403442383
2012-07-25,16.70318603515625
2012-07-26,16.91143798828125
2012-07-27,17.08063316345215
2012-07-30,17.1326961517334
2012-07-31,16.9721736907959
2012-08-01,16.594722747802734
2012-08-02,16.468914031982422
2012-08-03,16.690170288085938
2012-08-06,16.512292861938477
2012-08-07,16.490604400634766
2012-08-08,16.573030471801758
2012-08-09,16.737895965576172
2012-08-10,16.885406494140625
2012-08-13,16.843626022338867
2012-08-14,16.729284286499023
2012-08-15,16.614938735961914
2012-08-16,16.483003616333008
2012-08-17,16.487403869628906
2012-08-20,16.570960998535156
2012-08-21,16.474210739135742
2012-08-22,16.30269432067871
2012-08-23,16.210338592529297
2012-08-24,16.197153091430664
2012-08-27,16.293901443481445
2012-08-28,16.205944061279297
2012-08-29,16.074012756347656
2012-08-30,16.09160041809082
2012-08-31,16.03882598876953
2012-09-04,15.880505561828613
2012-09-05,15.744170188903809
2012-09-06,15.920083045959473
2012-09-07,15.898090362548828
2012-09-10,15.70019817352295
2012-09-11,15.607840538024902
2012-09-12,15.335179328918457
2012-09-13,15.643022537231445
2012-09-14,15.805745124816895
2012-09-17,15.612238883972168
2012-09-18,15.599040985107422
2012-09-19,15.612238883972168
2012-09-20,15.590251922607422
2012-09-21,15.559464454650879
2012-09-24,15.774951934814453
2012-09-25,15.660615921020508
2012-09-26,15.656219482421875
2012-09-27,15.678207397460938
2012-09-28,15.647416114807129
2012-10-01,15.568256378173828
2012-10-02,15.625429153442383
2012-10-03,15.678207397460938
2012-10-04,15.858513832092285
2012-10-05,15.792550086975098
2012-10-08,15.810133934020996
2012-10-09,15.893699645996094
2012-10-10,15.964064598083496
2012-10-11,16.047622680664062
2012-10-12,15.880505561828613
2012-10-15,16.078405380249023
2012-10-16,16.047622680664062
2012-10-17,16.32028579711914
2012-10-18,16.483003616333008
2012-10-19,16.27630615234375
2012-10-22,16.201547622680664
2012-10-23,15.946473121643066
2012-10-24,15.774951934814453
2012-10-25,15.673809051513672
2012-10-26,15.607840538024902
2012-10-31,15.73537826538086
2012-11-01,14.767860412597656
2012-11-02,14.41163158416748
2012-11-05,14.077400207519531
2012-11-06,14.051012992858887
2012-11-07,13.826727867126465
2012-11-08,13.936675071716309
2012-11-09,13.681595802307129
2012-11-12,13.532073020935059
2012-11-13,13.395613670349121
2012-11-14,13.140582084655762
2012-11-15,13.140582084655762
2012-11-16,13.086895942687988
2012-11-19,13.060050964355469
2012-11-20,12.966094017028809
2012-11-21,12.907931327819824
2012-11-23,12.7826509475708
2012-11-26,13.118209838867188
2012-11-27,13.315074920654297
2012-11-28,13.355344772338867
2012-11-29,13.404556274414062
2012-11-30,13.52088451385498
2012-12-03,13.113736152648926
2012-12-04,12.97951602935791
2012-12-05,13.225592613220215
2012-12-06,13.185323715209961
2012-12-07,13.230072975158691
2012-12-10,13.301651954650879
2012-12-11,13.417984962463379
2012-12-12,13.37771224975586
2012-12-13,13.279278755187988
2012-12-14,13.270337104797363
2012-12-17,13.391131401062012
2012-12-18,13.69985294342041
2012-12-19,13.476146697998047
2012-12-20,13.400086402893066
2012-12-21,13.36876106262207
2012-12-24,13.26585865020752
2012-12-26,13.180850982666016
2012-12-27,13.171896934509277
2012-12-28,13.0018892288208
2012-12-31,13.306131362915039
2013-01-02,13.3419189453125
2013-01-03,13.44930362701416
2013-01-04,13.543259620666504
2013-01-07,13.36429214477539
2013-01-08,13.247962951660156
2013-01-09,13.082415580749512
2013-01-10,13.091374397277832
2013-01-11,13.104787826538086
2013-01-14,13.162952423095703
2013-01-15,13.310598373413086
2013-01-16,13.274803161621094
2013-01-17,13.44930362701416
2013-01-18,13.587996482849121
2013-01-22,13.623795509338379
2013-01-23,13.417984962463379
2013-01-24,13.596943855285645
2013-01-25,13.87434196472168
2013-01-28,13.950403213500977
2013-01-29,14.0175199508667
2013-01-30,13.981719970703125
2013-01-31,14.066736221313477
2013-02-01,13.883296966552734
2013-02-04,13.758017539978027
2013-02-05,13.802759170532227
2013-02-06,13.860919952392578
2013-02-07,14.035409927368164
2013-02-08,13.905667304992676
2013-02-11,14.057781219482422
2013-02-12,14.294913291931152
2013-02-13,14.133848190307617
2013-02-14,13.972331047058105
2013-02-15,13.93138313293457
2013-02-19,13.917730331420898
2013-02-20,13.781238555908203
2013-02-21,13.740289688110352
2013-02-22,13.872234344482422
2013-02-25,13.808533668518066
2013-02-26,13.922280311584473
2013-02-27,14.008727073669434
2013-02-28,14.099719047546387
2013-03-01,14.063325881958008
2013-03-04,14.25896167755127
2013-03-05,14.304462432861328
2013-03-06,14.472805976867676
2013-03-07,14.477348327636719
2013-03-08,14.618396759033203
2013-03-11,14.745786666870117
2013-03-12,14.591094017028809
2013-03-13,14.650246620178223
2013-03-14,14.77763843536377
2013-03-15,15.191666603088379
2013-03-18,15.19621467590332
2013-03-19,15.228060722351074
2013-03-20,15.328165054321289
2013-03-21,15.332711219787598
2013-03-22,15.40095329284668
2013-03-25,15.246271133422852
2013-03-26,15.364559173583984
2013-03-27,15.482850074768066
2013-03-28,15.68758773803711
2013-04-01,15.632996559143066
2013-04-02,15.783136367797852
2013-04-03,15.696690559387207
2013-04-04,15.796785354614258
2013-04-05,15.987882614135742
2013-04-08,16.11981773376465
2013-04-09,16.24721336364746
2013-04-10,16.442846298217773
2013-04-11,16.461042404174805
2013-04-12,16.4792537689209
2013-04-15,16.306360244750977
2013-04-16,16.379154205322266
2013-04-17,16.411001205444336
2013-04-18,16.58844757080078
2013-04-19,16.688541412353516
2013-04-22,16.683982849121094
2013-04-23,16.774980545043945
2013-04-24,16.906930923461914
2013-04-25,16.920581817626953
2013-04-26,16.984272003173828
2013-04-29,17.189010620117188
2013-04-30,17.066177368164062
2013-05-01,16.720386505126953
2013-05-02,16.533849716186523
2013-05-03,16.292715072631836
2013-05-06,16.037925720214844
2013-05-07,16.156217575073242
2013-05-08,16.24721336364746
2013-05-09,16.19717025756836
2013-05-10,16.265409469604492
2013-05-13,16.031343460083008
2013-05-14,16.063465118408203
2013-05-15,16.150680541992188
2013-05-16,15.96709156036377
2013-05-17,16.132314682006836
2013-05-20,16.058879852294922
2013-05-21,16.068058013916016
2013-05-22,15.879881858825684
2013-05-23,15.934964179992676
2013-05-24,15.902835845947266
2013-05-28,14.704960823059082
2013-05-29,14.525967597961426
2013-05-30,14.457124710083008
2013-05-31,14.383688926696777
2013-06-03,14.507606506347656
2013-06-04,14.498432159423828
2013-06-05,14.415815353393555
2013-06-06,14.457124710083008
2013-06-07,14.39286994934082
2013-06-10,14.406636238098145
2013-06-11,14.31943416595459
2013-06-12,13.952274322509766
2013-06-13,14.094550132751465
2013-06-14,14.05783462524414
2013-06-17,14.10372543334961
2013-06-18,14.296486854553223
2013-06-19,14.080779075622559
2013-06-20,13.72279167175293
2013-06-21,13.90637493133545
2013-06-24,14.053242683410645
2013-06-25,14.26436710357666
2013-06-26,14.388277053833008
2013-06-27,14.268948554992676
2013-06-28,14.172572135925293
2013-07-01,13.915552139282227
2013-07-02,13.869657516479492
2013-07-03,13.805403709411621
2013-07-05,13.649361610412598
2013-07-08,13.975220680236816
2013-07-09,14.140442848205566
2013-07-10,14.030294418334961
2013-07-11,14.227645874023438
2013-07-12,14.245999336242676
2013-07-15,14.480072975158691
2013-07-16,14.44335651397705
2013-07-17,14.424996376037598
2013-07-18,14.608575820922852
2013-07-19,14.704960823059082
2013-07-22,14.828882217407227
2013-07-23,14.73249626159668
2013-07-24,14.310253143310547
2013-07-25,14.461714744567871
2013-07-26,14.525967597961426
2013-07-29,14.544329643249512
2013-07-30,14.438761711120605
2013-07-31,14.039472579956055
2013-08-01,14.135854721069336
2013-08-02,14.053242683410645
2013-08-05,14.05783462524414
2013-08-06,13.883424758911133
2013-08-07,14.154213905334473
2013-08-08,14.388277053833008
2013-08-09,14.34697437286377
2013-08-12,14.255183219909668
2013-08-13,14.102202415466309
2013-08-14,14.111472129821777
2013-08-15,14.125378608703613
2013-08-16,13.981669425964355
2013-08-19,13.84259033203125
2013-08-20,13.963125228881836
2013-08-21,13.84259033203125
2013-08-22,14.24128246307373
2013-08-23,14.352532386779785
2013-08-26,14.232007026672363
2013-08-27,14.16710090637207
2013-08-28,14.236642837524414
2013-08-29,14.102202415466309
2013-08-30,14.134651184082031
2013-09-03,13.949217796325684
2013-09-04,13.949217796325684
2013-09-05,13.930671691894531
2013-09-06,14.051206588745117
2013-09-09,14.02338695526123
2013-09-10,14.245908737182617
2013-09-11,13.963125228881836
2013-09-12,13.916763305664062
2013-09-13,13.986299514770508
