Date,PZZA
2010-01-04,9.499677658081055
2010-01-05,9.59229850769043
2010-01-06,9.600351333618164
2010-01-07,9.616459846496582
2010-01-08,9.620491981506348
2010-01-11,9.59229850769043
2010-01-12,9.793644905090332
2010-01-13,9.966806411743164
2010-01-14,10.139970779418945
2010-01-15,9.958751678466797
2010-01-19,10.208431243896484
2010-01-20,9.974864959716797
2010-01-21,9.749350547790527
2010-01-22,9.548002243041992
2010-01-25,9.314435005187988
2010-01-26,9.254030227661133
2010-01-27,9.435248374938965
2010-01-28,9.399001121520996
2010-01-29,9.503705024719238
2010-02-01,9.596323013305664
2010-02-02,9.250006675720215
2010-02-03,9.237921714782715
2010-02-04,9.000328063964844
2010-02-05,9.040597915649414
2010-02-08,9.004359245300293
2010-02-09,9.092951774597168
2010-02-10,8.766766548156738
2010-02-11,8.847306251525879
2010-02-12,8.831195831298828
2010-02-16,9.125166893005371
2010-02-17,9.080869674682617
2010-02-18,9.26208209991455
2010-02-19,9.270143508911133
2010-02-22,9.330541610717773
2010-02-23,9.34262466430664
2010-02-24,10.019155502319336
2010-02-25,9.90237808227539
2010-02-26,9.829891204833984
2010-03-01,9.870159149169922
2010-03-02,9.741297721862793
2010-03-03,9.684916496276855
2010-03-04,9.676870346069336
2010-03-05,9.88626480102539
2010-03-08,10.015131950378418
2010-03-09,10.168156623840332
2010-03-10,10.055399894714355
2010-03-11,10.184266090393066
2010-03-12,10.305075645446777
2010-03-15,10.256750106811523
2010-03-16,10.272859573364258
2010-03-17,10.309103012084961
2010-03-18,10.268831253051758
2010-03-19,10.236620903015137
2010-03-22,10.32520866394043
2010-03-23,10.397699356079102
2010-03-24,10.26077651977539
2010-03-25,10.176216125488281
2010-03-26,10.07553768157959
2010-03-29,10.284941673278809
2010-03-30,10.369507789611816
2010-03-31,10.353397369384766
2010-04-01,10.393671035766602
2010-04-05,10.538643836975098
2010-04-06,11.315852165222168
2010-04-07,11.10241985321045
2010-04-08,11.162820816040039
2010-04-09,11.207123756408691
2010-04-12,11.227255821228027
2010-04-13,11.199069023132324
2010-04-14,11.364174842834473
2010-04-15,11.26753044128418
2010-04-16,11.158798217773438
2010-04-19,11.263500213623047
2010-04-20,11.43665885925293
2010-04-21,11.529280662536621
2010-04-22,11.476927757263184
2010-04-23,11.400418281555176
2010-04-26,11.2916898727417
2010-04-27,11.199069023132324
2010-04-28,10.977584838867188
2010-04-29,11.37222957611084
2010-04-30,11.033956527709961
2010-05-03,11.581633567810059
2010-05-04,11.38028335571289
2010-05-05,10.103727340698242
2010-05-06,9.990971565246582
2010-05-07,9.88626480102539
2010-05-10,10.46213150024414
2010-05-11,10.574885368347168
2010-05-12,10.498373031616211
2010-05-13,10.305075645446777
2010-05-14,10.256750106811523
2010-05-17,10.518508911132812
2010-05-18,10.514477729797363
2010-05-19,10.470186233520508
2010-05-20,10.04734992980957
2010-05-21,10.152050971984863
2010-05-24,10.139970779418945
2010-05-25,10.04734992980957
2010-05-26,9.982914924621582
2010-05-27,10.123859405517578
2010-05-28,9.999024391174316
2010-06-01,9.906405448913574
2010-06-02,10.059432983398438
2010-06-03,10.123859405517578
2010-06-04,9.841973304748535
2010-06-07,9.495651245117188
2010-06-08,9.507732391357422
2010-06-09,9.435248374938965
2010-06-10,9.664780616760254
2010-06-11,9.898347854614258
2010-06-14,9.910431861877441
2010-06-15,9.966806411743164
2010-06-16,9.946675300598145
2010-06-17,9.970834732055664
2010-06-18,9.986947059631348
2010-06-21,10.04734992980957
2010-06-22,9.845998764038086
2010-06-23,9.894323348999023
2010-06-24,9.71310806274414
2010-06-25,9.825864791870117
2010-06-28,9.640624046325684
2010-06-29,9.334569931030273
2010-06-30,9.310409545898438
2010-07-01,9.286247253417969
2010-07-02,9.362760543823242
2010-07-06,9.173492431640625
2010-07-07,9.41511058807373
2010-07-08,9.761436462402344
2010-07-09,10.0111083984375
2010-07-12,9.922510147094727
2010-07-13,10.272859573364258
2010-07-14,10.204398155212402
2010-07-15,10.1923189163208
2010-07-16,9.88626480102539
2010-07-19,9.785598754882812
2010-07-20,9.99499797821045
2010-07-21,9.841973304748535
2010-07-22,10.268831253051758
2010-07-23,10.441994667053223
2010-07-26,10.494343757629395
2010-07-27,10.510448455810547
2010-07-28,10.369507789611816
2010-07-29,10.27688980102539
2010-07-30,10.2003755569458
2010-08-02,10.268831253051758
2010-08-03,10.067483901977539
2010-08-04,9.705053329467773
2010-08-05,9.668807983398438
2010-08-06,9.688943862915039
2010-08-09,9.829891204833984
2010-08-10,9.717135429382324
2010-08-11,9.64465045928955
2010-08-12,9.640624046325684
2010-08-13,9.539949417114258
2010-08-16,9.584247589111328
2010-08-17,9.664780616760254
2010-08-18,9.656734466552734
2010-08-19,9.564108848571777
2010-08-20,9.652702331542969
2010-08-23,9.523838996887207
2010-08-24,9.523838996887207
2010-08-25,9.636595726013184
2010-08-26,9.656734466552734
2010-08-27,9.705053329467773
2010-08-30,9.612435340881348
2010-08-31,9.588268280029297
2010-09-01,9.85807991027832
2010-09-02,10.131914138793945
2010-09-03,10.256750106811523
2010-09-07,10.2003755569458
2010-09-08,10.224536895751953
2010-09-09,10.10775089263916
2010-09-10,10.232590675354004
2010-09-13,10.409777641296387
2010-09-14,10.389640808105469
2010-09-15,10.474210739135742
2010-09-16,10.38561725616455
2010-09-17,10.429914474487305
2010-09-20,10.59099006652832
2010-09-21,10.470186233520508
2010-09-22,10.441994667053223
2010-09-23,10.369507789611816
2010-09-24,10.574885368347168
2010-09-27,10.52253246307373
2010-09-28,10.647371292114258
2010-09-29,10.631261825561523
2010-09-30,10.611127853393555
2010-10-01,10.699718475341797
2010-10-04,10.510448455810547
2010-10-05,10.776229858398438
2010-10-06,10.711803436279297
2010-10-07,10.836638450622559
2010-10-08,10.901071548461914
2010-10-11,10.929258346557617
2010-10-12,10.832612037658691
2010-10-13,10.812474250793457
2010-10-14,10.836638450622559
2010-10-15,10.856775283813477
2010-10-18,10.876910209655762
2010-10-19,10.647371292114258
2010-10-20,10.67556095123291
2010-10-21,10.59099006652832
2010-10-22,10.651399612426758
2010-10-25,10.59099006652832
2010-10-26,10.458098411560059
2010-10-27,10.321184158325195
2010-10-28,10.345345497131348
2010-10-29,10.40172290802002
2010-11-01,10.38561725616455
2010-11-02,10.538643836975098
2010-11-03,10.538643836975098
2010-11-04,10.264809608459473
2010-11-05,10.305075645446777
2010-11-08,10.29299545288086
2010-11-09,10.272859573364258
2010-11-10,10.369507789611816
2010-11-11,10.46213150024414
2010-11-12,10.337291717529297
2010-11-15,10.288969039916992
2010-11-16,10.288969039916992
2010-11-17,10.284941673278809
2010-11-18,10.361454963684082
2010-11-19,10.397699356079102
2010-11-22,10.417834281921387
2010-11-23,10.409777641296387
2010-11-24,10.486291885375977
2010-11-26,10.421859741210938
2010-11-29,10.397699356079102
2010-11-30,10.313129425048828
2010-12-01,10.341322898864746
2010-12-02,10.405749320983887
2010-12-03,10.526559829711914
2010-12-06,10.498373031616211
2010-12-07,10.63931655883789
2010-12-08,10.494343757629395
2010-12-09,10.498373031616211
2010-12-10,10.530588150024414
2010-12-13,10.437970161437988
2010-12-14,10.494343757629395
2010-12-15,10.506425857543945
2010-12-16,10.59099006652832
2010-12-17,10.631261825561523
2010-12-20,10.840664863586426
2010-12-21,11.170883178710938
2010-12-22,11.074234008789062
2010-12-23,11.138663291931152
2010-12-27,11.090339660644531
2010-12-28,11.195039749145508
2010-12-29,11.30780029296875
2010-12-30,11.263500213623047
2010-12-31,11.154773712158203
2011-01-03,11.287663459777832
2011-01-04,11.138663291931152
2011-01-05,11.356122016906738
2011-01-06,11.356122016906738
2011-01-07,11.331958770751953
2011-01-10,11.348069190979004
2011-01-11,11.311824798583984
2011-01-12,11.356122016906738
2011-01-13,11.43665885925293
2011-01-14,11.561500549316406
2011-01-18,11.464851379394531
2011-01-19,11.420553207397461
2011-01-20,11.722576141357422
2011-01-21,11.613846778869629
2011-01-24,11.621902465820312
2011-01-25,11.63801383972168
2011-01-26,11.690361022949219
2011-01-27,11.746745109558105
2011-01-28,11.509148597717285
2011-01-31,11.557469367980957
2011-02-01,11.770902633666992
2011-02-02,11.778955459594727
2011-02-03,11.778955459594727
2011-02-04,11.807146072387695
2011-02-07,11.835331916809082
2011-02-08,11.899764060974121
2011-02-09,11.863520622253418
2011-02-10,11.871574401855469
2011-02-11,11.907819747924805
2011-02-14,11.867547988891602
2011-02-15,11.770902633666992
2011-02-16,11.778955459594727
2011-02-17,11.82325267791748
2011-02-18,11.726607322692871
2011-02-22,11.464851379394531
2011-02-23,11.795063972473145
2011-02-24,11.670225143432617
2011-02-25,11.6782808303833
2011-02-28,11.750767707824707
2011-03-01,11.6782808303833
2011-03-02,11.553444862365723
2011-03-03,11.758820533752441
2011-03-04,11.839364051818848
2011-03-07,11.782981872558594
2011-03-08,12.03265380859375
2011-03-09,12.282333374023438
2011-03-10,12.20984172821045
2011-03-11,12.30246353149414
2011-03-14,12.274273872375488
2011-03-15,12.060846328735352
2011-03-16,11.85547161102295
2011-03-17,11.899764060974121
2011-03-18,12.093060493469238
2011-03-21,12.270248413085938
2011-03-22,12.173604011535645
2011-03-23,12.205815315246582
2011-03-24,12.181655883789062
2011-03-25,12.20984172821045
2011-03-28,12.109169006347656
2011-03-29,12.270248413085938
2011-03-30,12.45146369934082
2011-03-31,12.753485679626465
2011-04-01,12.769596099853516
2011-04-04,12.709192276000977
2011-04-05,12.721270561218262
2011-04-06,12.612545013427734
2011-04-07,12.47965145111084
2011-04-08,12.395087242126465
2011-04-11,12.318572998046875
2011-04-12,12.403139114379883
2011-04-13,12.515893936157227
2011-04-14,12.636709213256836
2011-04-15,12.7857027053833
2011-04-18,12.51992130279541
2011-04-19,12.177629470825195
2011-04-20,12.20984172821045
2011-04-21,12.117223739624023
2011-04-25,12.129305839538574
2011-04-26,12.113197326660156
2011-04-27,12.06486988067627
2011-04-28,12.165545463562012
2011-04-29,12.105143547058105
2011-05-02,11.927956581115723
2011-05-03,12.044737815856934
2011-05-04,12.685029983520508
2011-05-05,12.898455619812012
2011-05-06,12.781678199768066
2011-05-09,12.878328323364258
2011-05-10,13.200483322143555
2011-05-11,13.184377670288086
2011-05-12,13.272968292236328
2011-05-13,13.19243335723877
2011-05-16,12.974974632263184
2011-05-17,13.019274711608887
2011-05-18,13.490427017211914
2011-05-19,13.570963859558105
2011-05-20,13.587080955505371
2011-05-23,13.562912940979004
2011-05-24,13.506539344787598
2011-05-25,13.691780090332031
2011-05-26,13.800506591796875
2011-05-27,13.792452812194824
2011-05-31,13.341431617736816
2011-06-01,12.970946311950684
2011-06-02,13.260887145996094
2011-06-03,13.148133277893066
2011-06-06,13.075648307800293
2011-06-07,13.293103218078613
2011-06-08,13.051485061645508
2011-06-09,13.051485061645508
2011-06-10,12.862215995788574
2011-06-13,12.858192443847656
2011-06-14,12.991079330444336
2011-06-15,12.85013484954834
2011-06-16,12.995107650756836
2011-06-17,12.946783065795898
2011-06-20,13.051485061645508
2011-06-21,13.244784355163574
2011-06-22,13.055514335632324
2011-06-23,13.087727546691895
2011-06-24,13.059541702270508
2011-06-27,13.115918159484863
2011-06-28,13.276999473571777
2011-06-29,13.301158905029297
2011-06-30,13.393779754638672
2011-07-01,13.607209205627441
2011-07-05,12.96692180633545
2011-07-06,12.910540580749512
2011-07-07,12.950812339782715
2011-07-08,12.910540580749512
2011-07-11,12.834028244018555
2011-07-12,12.74946117401123
2011-07-13,12.84610652923584
2011-07-14,12.717243194580078
2011-07-15,12.70113754272461
2011-07-18,12.680999755859375
2011-07-19,12.729326248168945
2011-07-20,12.644758224487305
2011-07-21,12.705164909362793
2011-07-22,12.648789405822754
2011-07-25,12.705164909362793
2011-07-26,12.584357261657715
2011-07-27,12.503814697265625
2011-07-28,12.572271347045898
2011-07-29,12.56824779510498
2011-08-01,12.540053367614746
2011-08-02,12.29440975189209
2011-08-03,12.346762657165527
2011-08-04,11.992386817932129
2011-08-05,11.8594970703125
2011-08-08,11.062150955200195
2011-08-09,11.714522361755371
2011-08-10,11.219202995300293
2011-08-11,11.38028335571289
2011-08-12,11.37222957611084
2011-08-15,11.460822105407715
2011-08-16,11.30377197265625
2011-08-17,11.545392036437988
2011-08-18,11.114501953125
2011-08-19,11.154773712158203
2011-08-22,11.191017150878906
2011-08-23,11.646063804626465
2011-08-24,11.6782808303833
2011-08-25,11.489013671875
2011-08-26,11.561500549316406
2011-08-29,11.960168838500977
2011-08-30,11.863520622253418
2011-08-31,11.980304718017578
2011-09-01,11.839364051818848
2011-09-02,11.565523147583008
2011-09-06,11.51719856262207
2011-09-07,11.722576141357422
2011-09-08,11.646063804626465
2011-09-09,11.30377197265625
2011-09-12,11.440690040588379
2011-09-13,11.51719856262207
2011-09-14,11.799091339111328
2011-09-15,12.052794456481934
2011-09-16,11.996415138244629
2011-09-19,12.020572662353516
2011-09-20,11.811173439025879
2011-09-21,11.565523147583008
2011-09-22,11.609821319580078
2011-09-23,12.07292366027832
2011-09-26,12.41522216796875
2011-09-27,12.656842231750488
2011-09-28,12.310516357421875
2011-09-29,12.503814697265625
2011-09-30,12.242058753967285
2011-10-03,11.89574146270752
2011-10-04,12.532004356384277
2011-10-05,12.443408966064453
2011-10-06,12.322600364685059
2011-10-07,12.197762489318848
2011-10-10,12.592409133911133
2011-10-11,12.693082809448242
2011-10-12,12.898455619812012
2011-10-13,12.970946311950684
2011-10-14,13.099814414978027
2011-10-17,12.78973388671875
2011-10-18,13.115918159484863
2011-10-19,13.027322769165039
2011-10-20,13.095784187316895
2011-10-21,13.659562110900879
2011-10-24,13.695806503295898
2011-10-25,13.381698608398438
2011-10-26,13.615264892578125
2011-10-27,14.070308685302734
2011-10-28,13.760232925415039
2011-10-31,13.59512996673584
2011-11-01,13.297134399414062
2011-11-02,14.485102653503418
2011-11-03,14.549530029296875
2011-11-04,14.311934471130371
2011-11-07,14.420663833618164
2011-11-08,14.561607360839844
2011-11-09,14.29582691192627
2011-11-10,14.396498680114746
2011-11-11,14.698529243469238
2011-11-14,14.428718566894531
2011-11-15,14.537446975708008
2011-11-16,14.263605117797852
2011-11-17,14.267638206481934
2011-11-18,14.642148971557617
2011-11-21,14.597851753234863
2011-11-22,14.682418823242188
2011-11-23,14.428718566894531
2011-11-25,14.332072257995605
2011-11-28,15.145522117614746
2011-11-29,15.213987350463867
2011-11-30,15.262310028076172
2011-12-01,15.270353317260742
2011-12-02,15.0005464553833
2011-12-05,14.899876594543457
2011-12-06,14.895853996276855
2011-12-07,15.048872947692871
2011-12-08,14.835442543029785
2011-12-09,15.23412036895752
2011-12-12,14.920005798339844
2011-12-13,14.698529243469238
2011-12-14,14.634098052978516
2011-12-15,14.799196243286133
2011-12-16,14.783092498779297
2011-12-19,14.698529243469238
2011-12-20,14.928065299987793
2011-12-21,15.201897621154785
2011-12-22,15.036789894104004
2011-12-23,15.254249572753906
2011-12-27,15.403254508972168
2011-12-28,15.213987350463867
2011-12-29,15.391173362731934
2011-12-30,15.173717498779297
2012-01-03,15.165657043457031
2012-01-04,15.222034454345703
