Date,PWP
2021-03-10,9.811527252197266
2021-03-11,9.974600791931152
2021-03-12,9.938364028930664
2021-03-15,9.874945640563965
2021-03-16,10.146732330322266
2021-03-17,10.092375755310059
2021-03-18,10.019899368286133
2021-03-19,9.974600791931152
2021-03-22,10.146732330322266
2021-03-23,9.929303169250488
2021-03-24,10.047079086303711
2021-03-25,10.01083755493164
2021-03-26,10.11955451965332
2021-03-29,10.146732330322266
2021-03-30,10.074254989624023
2021-03-31,10.128615379333496
2021-04-01,10.047079086303711
2021-04-05,9.874945640563965
2021-04-06,9.820587158203125
2021-04-07,9.992719650268555
2021-04-08,9.911184310913086
2021-04-09,9.893064498901367
2021-04-12,9.96554183959961
2021-04-13,9.96554183959961
2021-04-14,10.01083755493164
2021-04-15,9.974600791931152
2021-04-16,9.96554183959961
2021-04-19,9.974600791931152
2021-04-20,9.874945640563965
2021-04-21,9.974600791931152
2021-04-22,10.06519603729248
2021-04-23,10.11955451965332
2021-04-26,10.182971954345703
2021-04-27,10.246387481689453
2021-04-28,10.146732330322266
2021-04-29,10.101433753967285
2021-04-30,10.264507293701172
2021-05-03,10.509117126464844
2021-05-04,10.481937408447266
2021-05-05,10.536296844482422
2021-05-06,10.536296844482422
2021-05-07,10.509117126464844
2021-05-10,10.40946102142334
2021-05-11,10.22826862335205
2021-05-12,9.992719650268555
2021-05-13,10.06519603729248
2021-05-14,10.06519603729248
2021-05-17,10.327924728393555
2021-05-18,10.51817512512207
2021-05-19,10.645009994506836
2021-05-20,10.654068946838379
2021-05-21,10.826202392578125
2021-05-24,10.808079719543457
2021-05-25,10.817140579223633
2021-05-26,10.871499061584473
2021-05-27,10.871499061584473
2021-05-28,11.469429969787598
2021-06-01,11.886173248291016
2021-06-02,11.206705093383789
2021-06-03,11.143287658691406
2021-06-04,11.53285026550293
2021-06-07,11.3607177734375
2021-06-08,11.596266746520996
2021-06-09,11.5509672164917
2021-06-10,11.505672454833984
2021-06-11,11.41507625579834
2021-06-14,11.324478149414062
2021-06-15,11.324478149414062
2021-06-16,10.962096214294434
2021-06-17,10.943977355957031
2021-06-18,10.871499061584473
2021-06-21,10.771845817565918
2021-06-22,11.13422679901123
2021-06-23,11.99488639831543
2021-06-24,12.031126976013184
2021-06-25,11.777458190917969
2021-06-28,11.695920944213867
2021-06-29,11.695920944213867
2021-06-30,11.650622367858887
2021-07-01,12.167019844055176
2021-07-02,11.976767539978027
2021-07-06,11.777458190917969
2021-07-07,11.514730453491211
2021-07-08,11.831814765930176
2021-07-09,11.777458190917969
2021-07-12,11.92241382598877
2021-07-13,11.87711238861084
2021-07-14,11.92241382598877
2021-07-15,11.87711238861084
2021-07-16,11.469429969787598
2021-07-19,11.324478149414062
2021-07-20,11.614385604858398
2021-07-21,11.596266746520996
2021-07-22,11.351658821105957
2021-07-23,11.47849178314209
2021-07-26,11.333539009094238
2021-07-27,11.043630599975586
2021-07-28,10.862439155578613
2021-07-29,10.889619827270508
2021-07-30,11.043630599975586
2021-08-02,11.242940902709961
2021-08-03,11.288241386413574
2021-08-04,11.261059761047363
2021-08-05,11.306360244750977
2021-08-06,11.31541919708252
2021-08-09,11.505672454833984
2021-08-10,11.849932670593262
2021-08-11,11.967708587646484
2021-08-12,12.538463592529297
2021-08-13,12.638118743896484
2021-08-16,12.683414459228516
2021-08-17,12.230433464050293
2021-08-18,12.257616996765137
2021-08-19,12.04018497467041
2021-08-20,12.293852806091309
2021-08-23,12.511284828186035
2021-08-24,12.93708324432373
2021-08-25,13.018619537353516
2021-08-26,12.737771987915039
2021-08-27,12.601879119873047
2021-08-30,12.638118743896484
2021-08-31,12.65623664855957
2021-09-01,13.109216690063477
2021-09-02,13.154736518859863
2021-09-03,13.027284622192383
2021-09-07,13.054594993591309
2021-09-08,12.745070457458496
2021-09-09,12.75417709350586
2021-09-10,12.75417709350586
2021-09-13,12.790589332580566
2021-09-14,12.690448760986328
2021-09-15,12.699552536010742
2021-09-16,12.608518600463867
2021-09-17,12.52658462524414
2021-09-20,11.97126293182373
2021-09-21,11.898431777954102
2021-09-22,11.962159156799316
2021-09-23,12.044092178344727
2021-09-24,12.289887428283691
2021-09-27,12.55389404296875
2021-09-28,12.335407257080078
2021-09-29,12.135127067565918
2021-09-30,12.062299728393555
2021-10-01,12.180647850036621
2021-10-04,12.007678031921387
2021-10-05,12.390029907226562
2021-10-06,12.3172025680542
2021-10-07,12.699552536010742
2021-10-08,12.735968589782715
2021-10-11,12.699552536010742
2021-10-12,12.75417709350586
2021-10-13,12.635828018188477
2021-10-14,12.954453468322754
2021-10-15,12.75417709350586
2021-10-18,12.717759132385254
2021-10-19,12.799692153930664
2021-10-20,12.708659172058105
2021-10-21,12.51747989654541
2021-10-22,12.735968589782715
2021-10-25,12.808795928955078
2021-10-26,12.28078556060791
2021-10-27,12.071404457092285
2021-10-28,12.635828018188477
2021-10-29,12.781485557556152
2021-11-01,13.063699722290039
2021-11-02,12.781485557556152
2021-11-03,12.726863861083984
2021-11-04,12.289887428283691
2021-11-05,12.471961975097656
2021-11-08,12.68134593963623
2021-11-09,12.735968589782715
2021-11-10,12.817900657653809
2021-11-11,12.735968589782715
2021-11-12,12.708659172058105
2021-11-15,12.253478050231934
2021-11-16,11.916642189025879
2021-11-17,12.05319595336914
2021-11-18,11.989472389221191
2021-11-19,11.661741256713867
2021-11-22,11.37952709197998
2021-11-23,11.1337308883667
2021-11-24,11.279388427734375
2021-11-26,10.94255542755127
2021-11-29,10.851518630981445
2021-11-30,10.851518630981445
2021-12-01,10.787793159484863
2021-12-02,10.970948219299316
2021-12-03,10.806108474731445
2021-12-06,11.07168197631836
2021-12-07,11.502097129821777
2021-12-08,11.47462272644043
2021-12-09,11.621145248413086
2021-12-10,11.24567985534668
2021-12-13,11.41051959991455
2021-12-14,11.447147369384766
2021-12-15,11.538726806640625
2021-12-16,11.529568672180176
2021-12-17,11.373887062072754
2021-12-20,10.897685050964355
2021-12-21,11.05336856842041
2021-12-22,11.447147369384766
2021-12-23,11.740196228027344
2021-12-27,11.74935245513916
2021-12-28,11.767667770385742
2021-12-29,11.575356483459473
2021-12-30,11.75851058959961
2021-12-31,11.776824951171875
2022-01-03,11.666934967041016
2022-01-04,11.905034065246582
2022-01-05,11.657776832580566
2022-01-06,11.776824951171875
2022-01-07,11.685248374938965
2022-01-10,11.74935245513916
2022-01-11,11.89587688446045
2022-01-12,11.86840534210205
2022-01-13,11.740196228027344
2022-01-14,10.861054420471191
2022-01-18,10.42148494720459
2022-01-19,10.531375885009766
2022-01-20,9.95444107055664
2022-01-21,9.450765609741211
2022-01-24,9.578974723815918
2022-01-25,9.267610549926758
2022-01-26,9.139404296875
2022-01-27,8.763936042785645
2022-01-28,9.386663436889648
2022-01-31,9.945281982421875
2022-02-01,10.10096263885498
2022-02-02,9.945281982421875
2022-02-03,10.027700424194336
2022-02-04,10.10096263885498
2022-02-07,9.981913566589355
2022-02-08,10.348221778869629
2022-02-09,10.42148494720459
2022-02-10,10.42148494720459
2022-02-11,10.183382034301758
2022-02-14,10.119277000427246
2022-02-15,10.165069580078125
2022-02-16,10.082648277282715
2022-02-17,10.293275833129883
2022-02-18,10.14675235748291
2022-02-22,9.881178855895996
2022-02-23,9.633919715881348
2022-02-24,9.881178855895996
2022-02-25,10.055174827575684
2022-02-28,10.064332962036133
2022-03-01,9.798758506774902
2022-03-02,9.78954029083252
2022-03-03,9.319422721862793
2022-03-04,9.18115234375
2022-03-07,8.904610633850098
2022-03-08,8.959919929504395
2022-03-09,9.218022346496582
2022-03-10,8.969137191772461
2022-03-11,8.747903823852539
2022-03-14,8.369966506958008
2022-03-15,8.37918472290039
2022-03-16,8.757122039794922
2022-03-17,8.471363067626953
2022-03-18,8.499016761779785
2022-03-21,8.480582237243652
2022-03-22,8.600415229797363
2022-03-23,8.360747337341309
2022-03-24,8.333093643188477
2022-03-25,8.19482421875
2022-03-28,8.084205627441406
2022-03-29,8.674159049987793
2022-03-30,8.581981658935547
2022-03-31,8.711030960083008
2022-04-01,8.416053771972656
2022-04-04,8.20404052734375
2022-04-05,8.111860275268555
2022-04-06,7.844537734985352
2022-04-07,7.614086627960205
2022-04-08,7.475815773010254
2022-04-11,7.577215671539307
2022-04-12,7.485034942626953
2022-04-13,7.650959491729736
2022-04-14,7.558780193328857
2022-04-18,7.5956501960754395
2022-04-19,7.733920574188232
2022-04-20,7.77079439163208
2022-04-21,7.872191429138184
2022-04-22,7.614086627960205
2022-04-25,7.531125545501709
2022-04-26,7.21771240234375
2022-04-27,7.153185844421387
2022-04-28,7.245366096496582
2022-04-29,7.107095241546631
2022-05-02,7.245366096496582
2022-05-03,7.282238006591797
2022-05-04,7.088659286499023
2022-05-05,5.8073554039001465
2022-05-06,5.835008144378662
2022-05-09,5.650648593902588
2022-05-10,5.853445053100586
2022-05-11,5.70595645904541
2022-05-12,5.917970657348633
2022-05-13,6.010150909423828
2022-05-16,6.21294641494751
2022-05-17,6.59088659286499
2022-05-18,6.218519687652588
2022-05-19,6.30230188369751
2022-05-20,6.265066146850586
2022-05-23,6.274374485015869
2022-05-24,6.4791765213012695
2022-05-25,6.4512481689453125
2022-05-26,6.646740436553955
2022-05-27,6.81430721282959
2022-05-31,6.981871604919434
2022-06-01,6.68397855758667
2022-06-02,7.019108295440674
2022-06-03,6.758450984954834
2022-06-06,6.81430721282959
2022-06-07,6.618813991546631
2022-06-08,6.4791765213012695
2022-06-09,6.376775741577148
2022-06-10,6.050955295562744
2022-06-13,5.706516265869141
2022-06-14,5.902009010314941
2022-06-15,6.004408836364746
2022-06-16,5.883390426635742
2022-06-17,5.967172145843506
2022-06-21,6.050955295562744
2022-06-22,5.976481914520264
2022-06-23,6.041645526885986
2022-06-24,6.153355598449707
2022-06-27,5.79960823059082
2022-06-28,5.6692795753479
2022-06-29,5.51102352142334
2022-06-30,5.42724084854126
2022-07-01,5.436550140380859
2022-07-05,5.6692795753479
2022-07-06,5.483096122741699
2022-07-07,5.5389509201049805
2022-07-08,5.42724084854126
2022-07-11,5.203822135925293
2022-07-12,5.4551682472229
2022-07-13,5.4644775390625
2022-07-14,5.3248395919799805
2022-07-15,5.6227335929870605
2022-07-18,5.650661468505859
2022-07-19,5.902009010314941
2022-07-20,6.069573402404785
2022-07-21,6.153355598449707
2022-07-22,6.116119384765625
2022-07-25,6.190591812133789
2022-07-26,6.255756855010986
2022-07-27,6.311612129211426
2022-07-28,6.488485813140869
2022-07-29,6.562959671020508
2022-08-01,6.544340133666992
2022-08-02,6.488485813140869
2022-08-03,6.786377906799316
2022-08-04,7.130817413330078
2022-08-05,7.577658653259277
2022-08-08,7.577658653259277
2022-08-09,7.447329044342041
2022-08-10,7.540420055389404
2022-08-11,7.410093307495117
2022-08-12,7.484566688537598
2022-08-15,7.568348407745361
2022-08-16,7.540420055389404
2022-08-17,7.205291271209717
2022-08-18,7.307693004608154
2022-08-19,7.335619926452637
2022-08-22,7.028416633605957
2022-08-23,7.1494364738464355
2022-08-24,7.195982933044434
2022-08-25,7.177363395690918
2022-08-26,6.870162010192871
2022-08-29,6.739832878112793
2022-08-30,6.730524063110352
2022-08-31,6.693286895751953
2022-09-01,6.655684471130371
2022-09-02,6.580478191375732
2022-09-06,6.59928035736084
2022-09-07,6.759091377258301
2022-09-08,6.87190055847168
2022-09-09,7.1445207595825195
2022-09-12,7.294931411743164
2022-09-13,7.125718593597412
2022-09-14,7.32313346862793
2022-09-15,7.266730308532715
2022-09-16,7.069314479827881
2022-09-19,7.3043317794799805
2022-09-20,7.276129722595215
2022-09-21,7.1445207595825195
2022-09-22,7.041112899780273
2022-09-23,6.909502029418945
2022-09-26,6.401867389678955
2022-09-27,6.298458099365234
2022-09-28,6.373663902282715
2022-09-29,6.016438007354736
2022-09-30,5.950632095336914
2022-10-03,6.025838375091553
2022-10-04,6.4958720207214355
2022-10-05,6.411266803741455
2022-10-06,6.345462322235107
2022-10-07,6.2044525146484375
2022-10-10,6.279656887054443
2022-10-11,6.166848182678223
2022-10-12,6.448870658874512
2022-10-13,6.721489906311035
2022-10-14,6.505274295806885
2022-10-17,6.571078300476074
2022-10-18,6.561677932739258
2022-10-19,6.42066764831543
2022-10-20,6.486473083496094
2022-10-21,6.67448616027832
2022-10-24,6.646284580230713
2022-10-25,6.571078300476074
2022-10-26,7.022311210632324
2022-10-27,7.163321495056152
2022-10-28,7.36073637008667
2022-10-31,7.407740116119385
2022-11-01,7.633355617523193
2022-11-02,7.435941219329834
2022-11-03,7.755564212799072
2022-11-04,7.877773761749268
2022-11-07,7.877773761749268
2022-11-08,7.896573543548584
2022-11-09,7.70856237411499
2022-11-10,8.432413101196289
2022-11-11,8.85544490814209
2022-11-14,8.799040794372559
2022-11-15,8.958852767944336
2022-11-16,8.723834991455078
2022-11-17,8.611026763916016
2022-11-18,8.705034255981445
2022-11-21,8.949453353881836
2022-11-22,9.146865844726562
2022-11-23,9.29836654663086
2022-11-25,9.3031005859375
2022-11-28,9.11845874786377
2022-11-29,9.014303207397461
2022-11-30,9.061646461486816
2022-12-01,9.440400123596191
2022-12-02,9.411992073059082
2022-12-05,9.071114540100098
2022-12-06,8.929082870483398
2022-12-07,9.014303207397461
2022-12-08,9.137395858764648
2022-12-09,8.957489967346191
2022-12-12,9.165802955627441
2022-12-13,9.156333923339844
2022-12-14,8.985896110534668
2022-12-15,8.777582168579102
2022-12-16,8.948019027709961
2022-12-19,8.834395408630371
2022-12-20,8.929082870483398
2022-12-21,9.194210052490234
2022-12-22,8.938551902770996
2022-12-23,8.910146713256836
2022-12-27,9.052178382873535
2022-12-28,9.194210052490234
2022-12-29,9.222617149353027
2022-12-30,9.27942943572998
2023-01-03,9.052178382873535
2023-01-04,9.29836654663086
2023-01-05,9.090054512023926
2023-01-06,9.222617149353027
2023-01-09,9.30783462524414
2023-01-10,9.345709800720215
2023-01-11,9.743399620056152
2023-01-12,9.951713562011719
2023-01-13,9.847557067871094
2023-01-17,9.63924503326416
2023-01-18,9.572961807250977
2023-01-19,9.421462059020996
2023-01-20,9.563492774963379
2023-01-23,9.563492774963379
2023-01-24,9.459336280822754
2023-01-25,9.288898468017578
2023-01-26,9.364649772644043
2023-01-27,9.402523040771484
2023-01-30,9.686588287353516
2023-01-31,9.705525398254395
2023-02-01,9.838088989257812
2023-02-02,10.358871459960938
2023-02-03,10.311528205871582
2023-02-06,10.131621360778809
2023-02-07,9.847557067871094
2023-02-08,9.771807670593262
2023-02-09,10.311528205871582
2023-02-10,10.207372665405273
2023-02-13,10.53878116607666
2023-02-14,10.794437408447266
2023-02-15,10.491436004638672
2023-02-16,10.311528205871582
2023-02-17,10.349405288696289
2023-02-21,9.961183547973633
2023-02-22,9.989590644836426
2023-02-23,9.838088989257812
2023-02-24,9.610835075378418
2023-02-27,9.658510208129883
2023-02-28,9.63944149017334
2023-03-01,9.49642276763916
2023-03-02,9.486888885498047
2023-03-03,9.658510208129883
2023-03-06,9.525026321411133
2023-03-07,9.505958557128906
2023-03-08,9.49642276763916
2023-03-09,9.124574661254883
2023-03-10,8.752726554870605
2023-03-13,8.571568489074707
2023-03-14,8.571568489074707
2023-03-15,8.752726554870605
2023-03-16,9.076902389526367
2023-03-17,8.867141723632812
2023-03-20,8.886211395263672
2023-03-21,9.36293888092041
2023-03-22,9.057832717895508
2023-03-23,8.829004287719727
2023-03-24,8.399950981140137
2023-03-27,8.571568489074707
2023-03-28,8.705052375793457
2023-03-29,8.657382011413574
2023-03-30,8.56203556060791
2023-03-31,8.67645263671875
2023-04-03,8.380879402160645
2023-04-04,8.485759735107422
2023-04-05,8.266464233398438
2023-04-06,8.266464233398438
2023-04-10,8.1425142288208
2023-04-11,8.399950981140137
2023-04-12,8.190187454223633
2023-04-13,8.371343612670898
2023-04-14,8.352276802062988
2023-04-17,8.438085556030273
2023-04-18,8.409482955932617
2023-04-19,8.638313293457031
2023-04-20,8.743191719055176
2023-04-21,8.800398826599121
2023-04-24,8.628779411315918
2023-04-25,8.15204906463623
2023-04-26,7.742063522338867
2023-04-27,7.50369930267334
2023-04-28,7.532303810119629
2023-05-01,7.465561389923096
2023-05-02,7.189058780670166
2023-05-03,6.817211627960205
2023-05-04,7.074644088745117
2023-05-05,7.532303810119629
2023-05-08,7.656252384185791
2023-05-09,7.532303810119629
2023-05-10,7.570441722869873
2023-05-11,7.675321102142334
2023-05-12,7.627647876739502
2023-05-15,7.675321102142334
2023-05-16,7.436958312988281
2023-05-17,7.618113994598389
2023-05-18,7.522769451141357
2023-05-19,7.7134599685668945
2023-05-22,7.818339824676514
2023-05-23,7.808804988861084
2023-05-24,7.742063522338867
2023-05-25,7.655506610870361
2023-05-26,7.742063522338867
2023-05-30,7.607418060302734
2023-05-31,7.5304789543151855
2023-06-01,7.549714088439941
2023-06-02,7.790150165557861
2023-06-05,7.684357643127441
2023-06-06,7.886325359344482
2023-06-07,8.020970344543457
2023-06-08,7.895944595336914
2023-06-09,7.847856044769287
2023-06-12,7.66512393951416
2023-06-13,7.905561447143555
2023-06-14,8.020970344543457
2023-06-15,8.107527732849121
2023-06-16,8.174850463867188
2023-06-20,8.174850463867188
2023-06-21,8.097908973693848
2023-06-22,8.001734733581543
2023-06-23,7.713211536407471
2023-06-26,7.655506610870361
2023-06-27,7.7709150314331055
2023-06-28,8.030588150024414
2023-06-29,8.126762390136719
2023-06-30,8.0113525390625
2023-07-03,8.049822807312012
2023-07-05,7.915177822113037
2023-07-06,7.742063522338867
2023-07-07,7.780533313751221
2023-07-10,7.992116928100586
2023-07-11,8.396050453186035
2023-07-12,8.732664108276367
2023-07-13,8.828837394714355
2023-07-14,9.001953125
2023-07-17,9.232771873474121
2023-07-18,9.1365966796875
2023-07-19,9.1365966796875
2023-07-20,9.232771873474121
2023-07-21,9.511677742004395
2023-07-24,9.530912399291992
2023-07-25,9.973315238952637
2023-07-26,9.829055786132812
2023-07-27,9.444355964660645
2023-07-28,9.598235130310059
2023-07-31,9.502059936523438
2023-08-01,9.857906341552734
2023-08-02,9.675176620483398
2023-08-03,10.050256729125977
2023-08-04,10.502278327941895
2023-08-07,10.742713928222656
2023-08-08,10.559983253479004
2023-08-09,10.415719032287598
2023-08-10,10.473424911499023
2023-08-11,10.646537780761719
2023-08-14,10.46380615234375
2023-08-15,10.309928894042969
2023-08-16,10.050256729125977
2023-08-17,9.944463729858398
2023-08-18,10.098344802856445
2023-08-21,10.38686752319336
2023-08-22,10.569600105285645
2023-08-23,10.53113079071045
2023-08-24,10.329163551330566
2023-08-25,10.38686752319336
2023-08-28,10.34839916229248
2023-08-29,10.223370552062988
2023-08-30,10.25222396850586
2023-08-31,10.194135665893555
2023-09-01,10.310309410095215
2023-09-05,9.98115348815918
2023-09-06,9.98115348815918
2023-09-07,10.029559135437012
2023-09-08,10.271583557128906
2023-09-11,10.194135665893555
2023-09-12,10.319990158081055
2023-09-13,10.068284034729004
2023-09-14,10.494248390197754
2023-09-15,10.562015533447266
2023-09-18,10.513609886169434
2023-09-19,10.38775634765625
2023-09-20,10.048920631408691
2023-09-21,10.087645530700684
2023-09-22,9.971471786499023
2023-09-25,10.107007026672363
2023-09-26,9.82625675201416
2023-09-27,9.855300903320312
2023-09-28,9.8359375
2023-09-29,9.855300903320312
2023-10-02,9.84561824798584
2023-10-03,9.603593826293945
2023-10-04,9.43901538848877
2023-10-05,9.58423137664795
2023-10-06,9.526144027709961
2023-10-09,9.526144027709961
2023-10-10,9.516464233398438
2023-10-11,9.632636070251465
2023-10-12,9.44869613647461
2023-10-13,9.497102737426758
2023-10-16,9.400290489196777
2023-10-17,9.603593826293945
2023-10-18,9.303482055664062
2023-10-19,9.109859466552734
2023-10-20,9.206670761108398
2023-10-23,9.109859466552734
2023-10-24,9.264756202697754
2023-10-25,9.167945861816406
2023-10-26,9.216352462768555
2023-10-27,9.245394706726074
2023-10-30,9.380928993225098
2023-10-31,9.497102737426758
2023-11-01,9.748808860778809
2023-11-02,9.748808860778809
2023-11-03,10.058601379394531
2023-11-06,9.7875337600708
2023-11-07,10.455525398254395
2023-11-08,10.416800498962402
2023-11-09,10.329671859741211
2023-11-10,10.00051498413086
2023-11-13,9.923067092895508
2023-11-14,10.64914608001709
2023-11-15,10.38775634765625
2023-11-16,10.53297233581543
2023-11-17,10.53297233581543
2023-11-20,10.823404312133789
2023-11-21,10.939576148986816
2023-11-22,11.017508506774902
2023-11-24,11.300008773803711
2023-11-27,11.08569622039795
2023-11-28,11.153885841369629
2023-11-29,11.300008773803711
2023-11-30,11.416905403137207
2023-12-01,11.39255142211914
2023-12-04,11.640955924987793
2023-12-05,11.56302547454834
2023-12-06,11.679922103881836
2023-12-07,11.592248916625977
2023-12-08,11.806560516357422
2023-12-11,11.50457763671875
2023-12-12,11.558154106140137
2023-12-13,11.660439491271973
2023-12-14,12.157249450683594
2023-12-15,12.30337142944336
2023-12-18,12.1669921875
2023-12-19,12.274147033691406
2023-12-20,11.962422370910645
2023-12-21,11.933198928833008
2023-12-22,11.894233703613281
2023-12-26,12.09880256652832
2023-12-27,12.157249450683594
2023-12-28,12.118284225463867
2023-12-29,11.913715362548828
2024-01-02,11.728630065917969
2024-01-03,11.621474266052246
2024-01-04,11.58250904083252
2024-01-05,11.377939224243164
2024-01-08,11.58250904083252
2024-01-09,10.939576148986816
2024-01-10,10.783714294433594
2024-01-11,10.598628997802734
2024-01-12,10.666817665100098
2024-01-16,10.686301231384277
2024-01-17,10.686301231384277
2024-01-18,10.72526741027832
2024-01-19,10.939576148986816
2024-01-22,11.212336540222168
2024-01-23,11.105177879333496
2024-01-24,11.017508506774902
2024-01-25,11.017508506774902
2024-01-26,10.871387481689453
2024-01-29,12.1669921875
2024-01-30,11.923456192016602
2024-01-31,11.446128845214844
2024-02-01,11.42664623260498
2024-02-02,11.436387062072754
2024-02-05,11.377939224243164
2024-02-06,11.387681007385254
2024-02-07,11.446128845214844
2024-02-08,12.1669921875
2024-02-09,12.468974113464355
2024-02-12,12.790440559387207
2024-02-13,12.1669921875
2024-02-14,12.332595825195312
2024-02-15,12.95604419708252
2024-02-16,13.082681655883789
2024-02-20,12.6832857131958
2024-02-21,12.488456726074219
2024-02-22,12.507941246032715
2024-02-23,12.634578704833984
2024-02-26,12.673543930053711
2024-02-27,12.771483421325684
2024-02-28,13.212218284606934
2024-02-29,13.378717422485352
2024-03-01,13.261189460754395
2024-03-04,13.084895133972168
2024-03-05,13.016335487365723
2024-03-06,13.026129722595215
2024-03-07,13.163246154785156
2024-03-08,13.065306663513184
2024-03-11,13.035924911499023
2024-03-12,12.908600807189941
2024-03-13,12.859631538391113
2024-03-14,12.977160453796387
2024-03-15,13.22201156616211
2024-03-18,13.280776023864746
2024-03-19,13.417893409729004
2024-03-20,13.594186782836914
2024-03-21,14.064303398132324
2024-03-22,13.47665786743164
2024-03-25,13.457070350646973
2024-03-26,13.555010795593262
2024-03-27,13.888009071350098
2024-03-28,13.83903980255127
2024-04-01,13.907597541809082
2024-04-02,14.30915355682373
2024-04-03,14.426685333251953
2024-04-04,14.495244026184082
2024-04-05,14.926180839538574
2024-04-08,15.268975257873535
2024-04-09,15.58238697052002
2024-04-10,15.327739715576172
2024-04-11,15.504033088684082
2024-04-12,14.906595230102539
2024-04-15,14.798860549926758
2024-04-16,14.838034629821777
2024-04-17,14.828242301940918
2024-04-18,14.838034629821777
2024-04-19,14.975152969360352
2024-04-22,15.592180252075195
2024-04-23,15.64115047454834
2024-04-24,15.31794548034668
2024-04-25,15.288562774658203
2024-04-26,15.004534721374512
2024-04-29,14.887006759643555
2024-04-30,14.612771034240723
2024-05-01,14.72050666809082
2024-05-02,14.730299949645996
2024-05-03,14.416889190673828
2024-05-06,14.338537216186523
2024-05-07,14.240596771240234
2024-05-08,14.6421537399292
2024-05-09,14.602978706359863
2024-05-10,14.906595230102539
2024-05-13,14.651947975158691
2024-05-14,14.6421537399292
2024-05-15,14.769477844238281
2024-05-16,15.024123191833496
2024-05-17,15.210209846496582
2024-05-20,15.729296684265137
2024-05-21,15.621561050415039
2024-05-22,15.14165210723877
2024-05-23,15.161239624023438
2024-05-24,15.672846794128418
2024-05-28,15.544944763183594
2024-05-29,15.2202730178833
2024-05-30,15.161239624023438
2024-05-31,15.190755844116211
2024-06-03,14.974308967590332
2024-06-04,14.511895179748535
2024-06-05,14.826729774475098
2024-06-06,14.472540855407715
2024-06-07,14.22657585144043
2024-06-10,14.187222480773926
2024-06-11,13.951095581054688
2024-06-12,14.069159507751465
2024-06-13,13.970772743225098
2024-06-14,13.83303451538086
2024-06-17,14.039644241333008
2024-06-18,14.29544734954834
2024-06-20,14.177383422851562
2024-06-21,14.039644241333008
2024-06-24,14.443025588989258
2024-06-25,14.443025588989258
2024-06-26,14.836567878723145
2024-06-27,15.269465446472168
2024-06-28,15.987682342529297
2024-07-01,15.741716384887695
2024-07-02,15.57446002960205
2024-07-03,15.525267601013184
2024-07-05,15.938488960266113
2024-07-08,15.712200164794922
2024-07-09,15.525267601013184
2024-07-10,16.302515029907227
2024-07-11,17.079763412475586
2024-07-12,17.571691513061523
2024-07-15,17.679912567138672
2024-07-16,17.965232849121094
2024-07-17,18.171844482421875
2024-07-18,17.640562057495117
2024-07-19,17.591367721557617
2024-07-22,17.837331771850586
2024-07-23,17.935718536376953
2024-07-24,17.325725555419922
2024-07-25,17.886526107788086
2024-07-26,18.7523193359375
2024-07-29,18.496517181396484
2024-07-30,18.614578247070312
2024-07-31,18.59490203857422
2024-08-01,17.994752883911133
2024-08-02,17.561853408813477
2024-08-05,16.97153663635254
2024-08-06,16.4796085357666
2024-08-07,16.351709365844727
2024-08-08,16.843639373779297
2024-08-09,17.45362663269043
