Date,DGICA
2010-06-25,7.129209518432617
2010-06-28,6.992213726043701
2010-06-29,6.849739074707031
2010-06-30,6.734664440155029
2010-07-01,6.712746620178223
2010-07-02,6.6853485107421875
2010-07-06,6.57574987411499
2010-07-07,6.740146160125732
2010-07-08,6.910017013549805
2010-07-09,6.920977592468262
2010-07-12,6.756584644317627
2010-07-13,6.92645788192749
2010-07-14,6.701784610748291
2010-07-15,6.608628749847412
2010-07-16,6.433279037475586
2010-07-19,6.4661545753479
2010-07-20,6.581230163574219
2010-07-21,6.394919395446777
2010-07-22,6.531910419464111
2010-07-23,6.57574987411499
2010-07-26,6.548352241516113
2010-07-27,6.515472888946533
2010-07-28,6.526434421539307
2010-07-29,6.518134117126465
2010-07-30,6.507067680358887
2010-08-02,6.5236663818359375
2010-08-03,6.484932899475098
2010-08-04,6.578997611999512
2010-08-05,6.5015339851379395
2010-08-06,6.418534278869629
2010-08-09,6.484932899475098
2010-08-10,6.4019341468811035
2010-08-11,6.22487211227417
2010-08-12,6.197206497192383
2010-08-13,6.086543560028076
2010-08-16,6.092074871063232
2010-08-17,6.125274181365967
2010-08-18,6.1031413078308105
2010-08-19,6.009078025817871
2010-08-20,6.086543560028076
2010-08-23,6.086543560028076
2010-08-24,5.986942768096924
2010-08-25,6.108673572540283
2010-08-26,6.014610767364502
2010-08-27,6.1916728019714355
2010-08-30,5.986942768096924
2010-08-31,6.04227876663208
2010-09-01,6.169539451599121
2010-09-02,6.147406578063965
2010-09-03,6.252539157867432
2010-09-07,6.197206497192383
2010-09-08,6.2193403244018555
2010-09-09,6.390870571136475
2010-09-10,6.230405807495117
2010-09-13,6.291271686553955
2010-09-14,6.1916728019714355
2010-09-15,6.252539157867432
2010-09-16,6.197206497192383
2010-09-17,6.22487211227417
2010-09-20,6.512598514556885
2010-09-21,6.57346773147583
2010-09-22,6.778193950653076
2010-09-23,6.711798191070557
2010-09-24,7.032721996307373
2010-09-27,7.071452617645264
2010-09-28,7.137853622436523
2010-09-29,7.408982276916504
2010-09-30,7.231918811798096
2010-10-01,7.171052932739258
2010-10-04,7.016125679016113
2010-10-05,7.414515495300293
2010-10-06,7.397913455963135
2010-10-07,7.265118598937988
2010-10-08,7.408982276916504
2010-10-11,7.442178726196289
2010-10-12,7.381313800811768
2010-10-13,7.619242191314697
2010-10-14,7.652445316314697
2010-10-15,7.674574375152588
2010-10-18,7.890371799468994
2010-10-19,7.7465057373046875
2010-10-20,7.962303638458252
2010-10-21,7.89590311050415
2010-10-22,7.420046806335449
2010-10-25,7.768639087677002
2010-10-26,7.801839828491211
2010-10-27,7.563910961151123
2010-10-28,7.600183486938477
2010-10-29,7.7285284996032715
2010-11-01,7.416036605834961
2010-11-02,7.890352725982666
2010-11-03,7.9461517333984375
2010-11-04,8.08565616607666
2010-11-05,8.135879516601562
2010-11-08,8.230744361877441
2010-11-09,8.163775444030762
2010-11-10,8.370244979858398
2010-11-11,8.275382041931152
2010-11-12,8.141457557678223
2010-11-15,8.17493724822998
2010-11-16,7.817811965942383
2010-11-17,7.762006759643555
2010-11-18,7.834551811218262
2010-11-19,7.907095909118652
2010-11-22,7.990793228149414
2010-11-23,7.951731204986572
2010-11-24,8.191681861877441
2010-11-26,8.080079078674316
2010-11-29,8.147040367126465
2010-11-30,8.297703742980957
2010-12-01,8.515332221984863
2010-12-02,8.548810958862305
2010-12-03,8.5264892578125
2010-12-06,8.543230056762695
2010-12-07,8.587869644165039
2010-12-08,8.543230056762695
2010-12-09,8.604609489440918
2010-12-10,8.716217041015625
2010-12-13,8.721794128417969
2010-12-14,8.716217041015625
2010-12-15,8.760856628417969
2010-12-16,8.905937194824219
2010-12-17,8.92268180847168
2010-12-20,8.933841705322266
2010-12-21,8.945006370544434
2010-12-22,8.688315391540527
2010-12-23,8.5264892578125
2010-12-27,8.532069206237793
2010-12-28,8.353504180908203
2010-12-29,8.353504180908203
2010-12-30,8.152620315551758
2010-12-31,8.080079078674316
2011-01-03,8.532069206237793
2011-01-04,8.353504180908203
2011-01-05,8.370244979858398
2011-01-06,8.420467376708984
2011-01-07,8.331183433532715
2011-01-10,8.191681861877441
2011-01-11,8.219578742980957
2011-01-12,8.275382041931152
2011-01-13,7.823390007019043
2011-01-14,7.806649208068848
2011-01-18,7.661563396453857
2011-01-19,7.460677146911621
2011-01-20,7.304435729980469
2011-01-21,7.142607688903809
2011-01-24,7.337915420532227
2011-01-25,7.4327778816223145
2011-01-26,7.7285284996032715
2011-01-27,7.594601631164551
2011-01-28,7.141570568084717
2011-01-31,7.287892818450928
2011-02-01,7.552392959594727
2011-02-02,7.3948187828063965
2011-02-03,7.276636123657227
2011-02-04,7.316028594970703
2011-02-07,7.316028594970703
2011-02-08,7.209104537963867
2011-02-09,7.1753387451171875
2011-02-10,7.35542106628418
2011-02-11,7.580535888671875
2011-02-14,7.411701679229736
2011-02-15,7.349796772003174
2011-02-16,7.338540077209473
2011-02-17,7.282264232635498
2011-02-18,7.209104537963867
2011-02-22,7.062783241271973
2011-02-23,7.034646034240723
2011-02-24,7.113432884216309
2011-02-25,7.164081573486328
2011-02-28,7.180964946746826
2011-03-01,7.107802867889404
2011-03-02,7.164081573486328
2011-03-03,7.411701679229736
2011-03-04,7.214730739593506
2011-03-07,6.99525260925293
2011-03-08,7.147198677062988
2011-03-09,7.237243175506592
2011-03-10,7.186594486236572
2011-03-11,7.124687671661377
2011-03-14,7.029016494750977
2011-03-15,6.961483478546143
2011-03-16,6.691353797912598
2011-03-17,6.99525260925293
2011-03-18,6.483129978179932
2011-03-21,6.66884183883667
2011-03-22,6.696979999542236
2011-03-23,6.770140171051025
2011-03-24,6.978366851806641
2011-03-25,7.20347785949707
2011-03-28,7.332912445068359
2011-03-29,7.242870807647705
2011-03-30,7.41732931137085
2011-03-31,7.524256706237793
2011-04-01,7.580535888671875
2011-04-04,7.698715686798096
2011-04-05,7.631181716918945
2011-04-06,7.6874613761901855
2011-04-07,7.743738174438477
2011-04-08,7.738107204437256
2011-04-11,7.6874613761901855
2011-04-12,7.681835174560547
2011-04-13,7.479236602783203
2011-04-14,7.524256706237793
2011-04-15,7.513001918792725
2011-04-18,7.456725597381592
2011-04-19,7.479236602783203
2011-04-20,7.625554084777832
2011-04-21,7.721226692199707
2011-04-25,7.541141033172607
2011-04-26,7.648062705993652
2011-04-27,7.715599060058594
2011-04-28,7.75534200668335
2011-04-29,7.743988037109375
2011-05-02,7.477147579193115
2011-05-03,7.471469879150391
2011-05-04,7.437405109405518
2011-05-05,7.4090166091918945
2011-05-06,7.46579122543335
2011-05-09,7.692887783050537
2011-05-10,7.664498805999756
2011-05-11,7.550952911376953
2011-05-12,7.766695499420166
2011-05-13,7.738307952880859
2011-05-16,7.8064351081848145
2011-05-17,7.5566301345825195
2011-05-18,7.596373081207275
2011-05-19,7.539599895477295
2011-05-20,7.488500118255615
2011-05-23,7.426050186157227
2011-05-24,7.431728839874268
2011-05-25,7.215987205505371
2011-05-26,7.533919811248779
2011-05-27,7.6134033203125
2011-05-31,7.954051971435547
2011-06-01,7.84617805480957
2011-06-02,7.817791938781738
2011-06-03,7.6134033203125
2011-06-06,7.647472381591797
2011-06-07,7.709923267364502
2011-06-08,7.670179843902588
2011-06-09,7.619081020355225
2011-06-10,7.533919811248779
2011-06-13,7.380629539489746
2011-06-14,7.426050186157227
2011-06-15,7.187599182128906
2011-06-16,7.125147819519043
2011-06-17,7.193277835845947
2011-06-20,7.289791107177734
2011-06-21,7.301148414611816
2011-06-22,7.125147819519043
2011-06-23,7.289791107177734
2011-06-24,7.164886474609375
2011-06-27,7.567986965179443
2011-06-28,7.426050186157227
2011-06-29,7.250052452087402
2011-06-30,7.26708459854126
2011-07-01,7.335209369659424
2011-07-05,7.181922435760498
2011-07-06,7.142179012298584
2011-07-07,7.204630374908447
2011-07-08,7.1081156730651855
2011-07-11,7.057021141052246
2011-07-12,7.068374156951904
2011-07-13,7.096762180328369
2011-07-14,7.000247478485107
2011-07-15,6.954825401306152
2011-07-18,6.920760631561279
2011-07-19,7.1478590965271
2011-07-20,6.943471908569336
2011-07-21,7.113796234130859
2011-07-22,7.068374156951904
2011-07-25,7.000247478485107
2011-07-26,6.920760631561279
2011-07-27,6.693664073944092
2011-07-28,6.854267120361328
2011-07-29,6.894416332244873
2011-08-01,6.888680934906006
2011-08-02,6.871474742889404
2011-08-03,7.496673107147217
2011-08-04,7.267245769500732
2011-08-05,7.536826133728027
2011-08-08,7.020604133605957
2011-08-09,7.341810703277588
2011-08-10,7.141056537628174
2011-08-11,7.238561630249023
2011-08-12,7.055021286010742
2011-08-15,7.29592227935791
2011-08-16,7.106640338897705
2011-08-17,7.1238484382629395
2011-08-18,6.739551067352295
2011-08-19,6.946038722991943
2011-08-22,6.917360305786133
2011-08-23,6.96898078918457
2011-08-24,7.043548107147217
2011-08-25,6.882944583892822
2011-08-26,6.946038722991943
2011-08-29,7.215620040893555
2011-08-30,7.192680358886719
2011-08-31,6.980451583862305
2011-09-01,6.739551067352295
2011-09-02,6.659252166748047
2011-09-06,6.842798233032227
2011-09-07,6.928830146789551
2011-09-08,6.859999656677246
2011-09-09,6.791172027587891
2011-09-12,6.745285511016846
2011-09-13,6.946038722991943
2011-09-14,7.014869689941406
2011-09-15,7.020604133605957
2011-09-16,7.106640338897705
2011-09-19,7.043548107147217
2011-09-20,6.756758213043213
2011-09-21,6.647780418395996
2011-09-22,6.796906471252441
2011-09-23,6.95177698135376
2011-09-26,7.221358776092529
2011-09-27,7.181206703186035
2011-09-28,6.882944583892822
2011-09-29,7.599920749664307
2011-09-30,6.905887603759766
2011-10-03,6.882944583892822
2011-10-04,7.554032325744629
2011-10-05,7.599920749664307
2011-10-06,7.5712385177612305
2011-10-07,7.049283504486084
2011-10-10,7.301657676696777
2011-10-11,7.169735431671143
2011-10-12,7.519619941711426
2011-10-13,7.169735431671143
2011-10-14,7.278714656829834
2011-10-17,7.255772113800049
2011-10-18,7.215620040893555
2011-10-19,7.072229385375977
2011-10-20,7.1238484382629395
2011-10-21,7.204150676727295
2011-10-24,7.209885120391846
2011-10-25,7.077960968017578
2011-10-26,7.169735431671143
2011-10-27,7.169735431671143
2011-10-28,7.169735431671143
2011-10-31,7.250816345214844
2011-11-01,7.0365309715271
2011-11-02,7.314517498016357
2011-11-03,7.73729133605957
2011-11-04,7.656213760375977
2011-11-07,7.638838768005371
2011-11-08,7.876286029815674
2011-11-09,7.679378509521484
2011-11-10,7.899449348449707
2011-11-11,8.003692626953125
2011-11-14,7.899449348449707
2011-11-15,8.35696792602539
2011-11-16,8.050029754638672
2011-11-17,8.160062789916992
2011-11-18,8.229559898376465
2011-11-21,7.847329616546631
2011-11-22,7.441930770874023
2011-11-23,6.914913177490234
2011-11-25,6.729590892791748
2011-11-28,7.15236234664917
2011-11-29,7.077072620391846
2011-11-30,7.905241012573242
2011-12-01,7.696751594543457
2011-12-02,7.800996780395508
2011-12-05,7.9689459800720215
2011-12-06,8.125313758850098
2011-12-07,8.136897087097168
2011-12-08,8.06160831451416
2011-12-09,8.26430892944336
2011-12-12,8.189021110534668
2011-12-13,8.154272079467773
2011-12-14,8.281679153442383
2011-12-15,8.553876876831055
2011-12-16,8.339595794677734
2011-12-19,8.131105422973633
2011-12-20,8.403301239013672
2011-12-21,8.328010559082031
2011-12-22,8.571253776550293
2011-12-23,8.4901704788208
2011-12-27,8.299054145812988
2011-12-28,8.183228492736816
2011-12-29,8.304845809936523
2011-12-30,8.200603485107422
2012-01-03,8.617581367492676
2012-01-04,8.310638427734375
2012-01-05,8.252723693847656
2012-01-06,8.038444519042969
2012-01-09,7.945780277252197
2012-01-10,8.107941627502441
2012-01-11,8.223767280578613
2012-01-12,8.223767280578613
2012-01-13,8.00948429107666
2012-01-17,7.974737644195557
2012-01-18,8.235347747802734
2012-01-19,8.403301239013672
2012-01-20,8.484380722045898
2012-01-23,8.46700668334961
2012-01-24,8.750782012939453
2012-01-25,8.797113418579102
2012-01-26,8.76236629486084
2012-01-27,8.843445777893066
2012-01-30,8.925168991088867
2012-01-31,8.907654762268066
2012-02-01,9.082776069641113
2012-02-02,9.117798805236816
2012-02-03,9.18200969696045
2012-02-06,8.860954284667969
2012-02-07,8.960189819335938
2012-02-08,9.141148567199707
2012-02-09,9.088611602783203
2012-02-10,9.0535888671875
2012-02-13,9.146987915039062
2012-02-14,9.135306358337402
2012-02-15,8.755888938903809
2012-02-16,8.843442916870117
2012-02-17,8.855118751525879
2012-02-21,8.236373901367188
2012-02-22,8.283069610595703
2012-02-23,8.516559600830078
2012-02-24,8.166328430175781
2012-02-27,8.38230037689209
2012-02-28,8.464025497436523
2012-02-29,8.037903785705566
2012-03-01,7.909487247467041
2012-03-02,7.483362674713135
2012-03-05,7.991208076477051
2012-03-06,8.172163963317871
2012-03-07,8.125463485717773
2012-03-08,8.084601402282715
2012-03-09,8.213022232055664
2012-03-12,8.11962604522705
2012-03-13,8.1021146774292
2012-03-14,8.067089080810547
2012-03-15,8.160487174987793
2012-03-16,7.944509506225586
2012-03-19,8.037903785705566
2012-03-20,7.926996231079102
2012-03-21,7.786901473999023
2012-03-22,7.775228023529053
2012-03-23,7.985370635986328
2012-03-26,8.183836936950684
2012-03-27,8.049581527709961
2012-03-28,8.242208480834961
2012-03-29,8.067089080810547
2012-03-30,7.979532718658447
2012-04-02,8.090438842773438
2012-04-03,7.886135578155518
2012-04-04,7.839437484741211
2012-04-05,7.915319919586182
2012-04-09,7.734369277954102
2012-04-10,7.792738914489746
2012-04-11,7.985370635986328
2012-04-12,8.032066345214844
2012-04-13,7.915319919586182
2012-04-16,7.821928024291992
2012-04-17,7.862786769866943
2012-04-18,7.997043609619141
2012-04-19,7.886135578155518
2012-04-20,8.032066345214844
2012-04-23,7.827761650085449
2012-04-24,7.903646945953369
2012-04-25,8.020393371582031
2012-04-26,8.049581527709961
2012-04-27,8.151469230651855
2012-04-30,8.021896362304688
2012-05-01,8.19270133972168
2012-05-02,8.257489204406738
2012-05-03,8.33405590057373
2012-05-04,8.228038787841797
2012-05-07,8.345836639404297
2012-05-08,8.746337890625
2012-05-09,8.663887023925781
2012-05-10,8.834688186645508
2012-05-11,8.75811767578125
2012-05-14,8.799346923828125
2012-05-15,8.775787353515625
2012-05-16,8.86413860321045
2012-05-17,8.769903182983398
2012-05-18,8.870028495788574
2012-05-21,8.86413860321045
2012-05-22,8.86413860321045
2012-05-23,8.80523681640625
2012-05-24,8.970149993896484
2012-05-25,9.017271041870117
2012-05-29,8.928922653198242
2012-05-30,8.881808280944824
2012-05-31,8.75811767578125
2012-06-01,8.528419494628906
2012-06-04,8.434181213378906
2012-06-05,8.440071105957031
2012-06-06,8.622654914855957
2012-06-07,8.899474143981934
2012-06-08,8.952486991882324
2012-06-11,8.640327453613281
2012-06-12,8.51663875579834
2012-06-13,8.428290367126465
2012-06-14,8.675666809082031
2012-06-15,8.604989051818848
2012-06-18,8.440071105957031
2012-06-19,8.457738876342773
2012-06-20,8.328168869018555
2012-06-21,7.856982707977295
2012-06-22,7.750967979431152
2012-06-25,7.69795560836792
2012-06-26,7.762744426727295
2012-06-27,7.815756797790527
2012-06-28,7.709738254547119
2012-06-29,7.821639537811279
2012-07-02,7.945328712463379
2012-07-03,7.868760585784912
2012-07-05,7.98067045211792
2012-07-06,7.968889236450195
2012-07-09,8.063125610351562
2012-07-10,7.856982707977295
2012-07-11,7.892323970794678
2012-07-12,7.974777698516846
2012-07-13,8.139690399169922
2012-07-16,8.175032615661621
2012-07-17,8.286937713623047
2012-07-18,8.36939525604248
2012-07-19,8.228038787841797
2012-07-20,8.145581245422363
2012-07-23,8.263378143310547
2012-07-24,8.133798599243164
2012-07-25,7.862872123718262
2012-07-26,7.839312553405762
2012-07-27,8.086681365966797
2012-07-30,8.029036521911621
2012-07-31,7.963663578033447
2012-08-01,7.939890384674072
2012-08-02,7.987432956695557
2012-08-03,8.100353240966797
2012-08-06,8.195438385009766
2012-08-07,8.302417755126953
2012-08-08,8.338075637817383
2012-08-09,8.552023887634277
2012-08-10,8.43316650390625
2012-08-13,8.49853515625
2012-08-14,8.468823432922363
2012-08-15,8.62928295135498
2012-08-16,8.552023887634277
2012-08-17,8.647112846374512
2012-08-20,8.641168594360352
2012-08-21,8.552023887634277
2012-08-22,8.510421752929688
2012-08-23,8.557965278625488
2012-08-24,8.552023887634277
2012-08-27,8.43316650390625
2012-08-28,8.611451148986816
2012-08-29,8.5460786819458
2012-08-30,8.344018936157227
2012-08-31,8.516365051269531
2012-09-04,8.492593765258789
2012-09-05,8.557965278625488
2012-09-06,8.676824569702148
2012-09-07,8.581738471984863
2012-09-10,8.635226249694824
2012-09-11,8.534196853637695
2012-09-12,8.54013729095459
2012-09-13,8.54013729095459
2012-09-14,8.62928295135498
2012-09-17,8.599568367004395
2012-09-18,8.605509757995605
2012-09-19,8.605509757995605
2012-09-20,8.439105987548828
2012-09-21,8.403446197509766
2012-09-24,8.462878227233887
2012-09-25,8.403446197509766
2012-09-26,8.344018936157227
2012-09-27,8.373734474182129
2012-09-28,8.344018936157227
2012-10-01,8.189498901367188
2012-10-02,8.254874229431152
2012-10-03,8.314303398132324
2012-10-04,8.314303398132324
2012-10-05,8.296472549438477
2012-10-08,8.219212532043457
2012-10-09,8.171669006347656
2012-10-10,8.254874229431152
2012-10-11,8.201386451721191
2012-10-12,8.141952514648438
2012-10-15,8.231101036071777
2012-10-16,8.136011123657227
2012-10-17,8.094411849975586
2012-10-18,7.672454833984375
2012-10-19,7.696227550506592
2012-10-22,7.725943565368652
2012-10-23,7.589252948760986
2012-10-24,7.922060966491699
2012-10-25,7.880462169647217
2012-10-26,7.963663578033447
2012-10-31,7.772939205169678
2012-11-01,7.754944801330566
2012-11-02,7.622995853424072
2012-11-05,7.658984184265137
2012-11-06,7.682976722717285
2012-11-07,7.347108364105225
2012-11-08,7.754944801330566
2012-11-09,7.946871280670166
2012-11-12,7.742950439453125
2012-11-13,7.700965404510498
2012-11-14,7.646986484527588
2012-11-15,7.934874534606934
2012-11-16,7.916879653930664
2012-11-19,8.162781715393066
2012-11-20,7.844908237457275
2012-11-21,8.006845474243164
2012-11-23,8.138794898986816
2012-11-26,8.276741981506348
2012-11-27,8.258749008178711
2012-11-28,8.132797241210938
2012-11-29,8.264744758605957
2012-11-30,8.294732093811035
2012-12-03,8.306729316711426
2012-12-04,8.32472038269043
2012-12-05,8.420684814453125
2012-12-06,8.42668342590332
2012-12-07,8.522643089294434
2012-12-10,8.366703987121582
2012-12-11,8.47465991973877
2012-12-12,8.1148042678833
2012-12-13,8.078819274902344
2012-12-14,8.216761589050293
2012-12-17,8.23475456237793
2012-12-18,8.60061264038086
2012-12-19,8.546636581420898
2012-12-20,8.684577941894531
2012-12-21,8.528640747070312
2012-12-24,8.534636497497559
2012-12-26,8.336715698242188
2012-12-27,8.318724632263184
2012-12-28,8.216761589050293
2012-12-31,8.420684814453125
2013-01-02,8.438673973083496
2013-01-03,8.264744758605957
2013-01-04,8.462667465209961
2013-01-07,8.300731658935547
2013-01-08,8.228759765625
2013-01-09,8.264744758605957
2013-01-10,8.258749008178711
2013-01-11,8.32472038269043
2013-01-14,8.456670761108398
2013-01-15,8.282737731933594
2013-01-16,8.306729316711426
2013-01-17,8.228759765625
2013-01-18,7.9408721923828125
2013-01-22,7.904887676239014
2013-01-23,7.982860565185547
2013-01-24,7.904887676239014
2013-01-25,7.976859092712402
2013-01-28,8.090813636779785
2013-01-29,8.282737731933594
2013-01-30,7.9874444007873535
2013-01-31,7.957190036773682
2013-02-01,8.332358360290527
2013-02-04,8.350508689880371
2013-02-05,8.550198554992676
2013-02-06,8.604656219482422
2013-02-07,8.477582931518555
2013-02-08,8.513890266418457
2013-02-11,8.483633995056152
2013-02-12,8.459429740905762
2013-02-13,8.495737075805664
2013-02-14,8.465481758117676
2013-02-15,8.852750778198242
2013-02-19,8.562297821044922
2013-02-20,8.302102088928223
2013-02-21,8.665165901184082
2013-02-22,8.852750778198242
2013-02-25,8.423124313354492
2013-02-26,8.532042503356934
2013-02-27,8.513890266418457
2013-02-28,8.725675582885742
2013-03-01,8.665165901184082
2013-03-04,8.568350791931152
2013-03-05,8.586503028869629
2013-03-06,8.671218872070312
2013-03-07,8.701472282409668
2013-03-08,8.519942283630371
2013-03-11,8.501791000366211
2013-03-12,8.501791000366211
2013-03-13,8.586503028869629
2013-03-14,8.761982917785645
2013-03-15,8.689369201660156
2013-03-18,8.804343223571777
2013-03-19,8.870903968811035
2013-03-20,9.82697582244873
2013-03-21,9.348942756652832
2013-03-22,9.482063293457031
2013-03-25,9.161357879638672
2013-03-26,9.445757865905762
2013-03-27,9.572831153869629
2013-03-28,9.240020751953125
2013-04-01,9.106895446777344
2013-04-02,8.9193115234375
2013-04-03,8.943514823913574
2013-04-04,8.907209396362305
2013-04-05,9.149253845214844
2013-04-08,9.070590019226074
2013-04-09,8.92536449432373
2013-04-10,9.112947463989258
2013-04-11,9.149253845214844
2013-04-12,9.17345905303955
2013-04-15,9.149253845214844
2013-04-16,9.330787658691406
2013-04-17,9.233969688415527
2013-04-18,9.29448127746582
2013-04-19,9.27027702331543
2013-04-22,9.137149810791016
2013-04-23,9.215816497802734
2013-04-24,9.209766387939453
2013-04-25,9.155306816101074
2013-04-26,9.028233528137207
2013-04-29,8.99039077758789
2013-04-30,8.935458183288574
2013-05-01,8.599771499633789
2013-05-02,8.636392593383789
2013-05-03,8.758461952209473
2013-05-06,8.752355575561523
2013-05-07,8.850010871887207
2013-05-08,8.825599670410156
2013-05-09,8.843910217285156
2013-05-10,8.862217903137207
2013-05-13,8.923254013061523
2013-05-14,8.972081184387207
2013-05-15,8.96597957611084
2013-05-16,8.935458183288574
2013-05-17,8.94156265258789
2013-05-20,8.935458183288574
2013-05-21,8.935458183288574
2013-05-22,8.94156265258789
2013-05-23,9.10635757446289
2013-05-24,9.033116340637207
2013-05-28,9.155184745788574
2013-05-29,9.12466812133789
2013-05-30,9.19180679321289
2013-05-31,9.033116340637207
2013-06-03,9.094148635864258
2013-06-04,9.112457275390625
2013-06-05,9.057526588439941
2013-06-06,9.020904541015625
2013-06-07,8.972081184387207
2013-06-10,8.935458183288574
2013-06-11,9.00259780883789
2013-06-12,8.91104507446289
2013-06-13,8.947665214538574
2013-06-14,8.746254920959473
2013-06-17,8.685218811035156
2013-06-18,8.587560653686523
2013-06-19,8.544838905334473
2013-06-20,8.483802795410156
2013-06-21,8.526529312133789
2013-06-24,8.489910125732422
2013-06-25,8.544838905334473
2013-06-26,8.514320373535156
2013-06-27,8.70963191986084
2013-06-28,8.526529312133789
2013-07-01,8.66690731048584
2013-07-02,8.703527450561523
2013-07-03,8.67301082611084
2013-07-05,8.856119155883789
2013-07-08,8.758461952209473
2013-07-09,8.978184700012207
2013-07-10,8.904943466186523
2013-07-11,8.880531311035156
2013-07-12,8.715736389160156
2013-07-15,8.697423934936523
2013-07-16,8.770665168762207
2013-07-17,8.734047889709473
2013-07-18,8.947665214538574
2013-07-19,8.984288215637207
2013-07-22,8.99649715423584
2013-07-23,8.935458183288574
2013-07-24,8.721841812133789
2013-07-25,8.66690731048584
2013-07-26,8.642494201660156
2013-07-29,8.514320373535156
2013-07-30,8.513087272644043
2013-07-31,8.469970703125
2013-08-01,8.488449096679688
2013-08-02,8.506928443908691
2013-08-05,8.531571388244629
2013-08-06,8.445327758789062
2013-08-07,8.506928443908691
2013-08-08,8.469970703125
2013-08-09,8.469970703125
2013-08-12,8.488449096679688
2013-08-13,8.469970703125
2013-08-14,8.488449096679688
2013-08-15,8.500770568847656
2013-08-16,8.445327758789062
2013-08-19,8.451489448547363
2013-08-20,8.500770568847656
2013-08-21,8.389891624450684
2013-08-22,8.4638090133667
2013-08-23,8.408370018005371
2013-08-26,8.451489448547363
2013-08-27,8.352930068969727
2013-08-28,8.365249633789062
2013-08-29,8.254369735717773
2013-08-30,8.303650856018066
2013-09-03,8.426850318908691
2013-09-04,8.445327758789062
2013-09-05,8.53773021697998
2013-09-06,8.469970703125
2013-09-09,8.741007804870605
2013-09-10,8.741007804870605
2013-09-11,8.482288360595703
2013-09-12,8.476130485534668
