Date,NWN
2010-11-05,28.281911849975586
2010-11-08,28.156530380249023
2010-11-09,27.8487548828125
2010-11-10,27.894329071044922
2010-11-11,27.93993377685547
2010-11-12,27.711942672729492
2010-11-15,27.8487548828125
2010-11-16,27.31866455078125
2010-11-17,27.067873001098633
2010-11-18,27.68344497680664
2010-11-19,27.717641830444336
2010-11-22,28.03683853149414
2010-11-23,27.911436080932617
2010-11-24,28.242015838623047
2010-11-26,27.957027435302734
2010-11-29,28.025428771972656
2010-11-30,27.825942993164062
2010-12-01,28.082427978515625
2010-12-02,27.096376419067383
2010-12-03,26.777198791503906
2010-12-06,26.161630630493164
2010-12-07,25.517560958862305
2010-12-08,26.081825256347656
2010-12-09,26.030532836914062
2010-12-10,26.4580078125
2010-12-13,26.52070426940918
2010-12-14,26.788602828979492
2010-12-15,26.46940803527832
2010-12-16,26.87978744506836
2010-12-17,26.891189575195312
2010-12-20,26.822792053222656
2010-12-21,26.760089874267578
2010-12-22,26.74869728088379
2010-12-23,26.811397552490234
2010-12-27,27.02227210998535
2010-12-28,26.976686477661133
2010-12-29,26.98809242248535
2010-12-30,26.822792053222656
2010-12-31,26.48652458190918
2011-01-03,26.703100204467773
2011-01-04,26.48080825805664
2011-01-05,26.509307861328125
2011-01-06,26.50360107421875
2011-01-07,26.64609146118164
2011-01-10,26.304113388061523
2011-01-11,25.89944076538086
2011-01-12,25.945032119750977
2011-01-13,25.945032119750977
2011-01-14,26.0533390045166
2011-01-18,25.88234519958496
2011-01-19,25.745542526245117
2011-01-20,25.802547454833984
2011-01-21,25.660049438476562
2011-01-24,25.81394386291504
2011-01-25,25.819637298583984
2011-01-26,25.9963321685791
2011-01-27,25.872610092163086
2011-01-28,25.33167839050293
2011-01-31,25.64243507385254
2011-02-01,25.636676788330078
2011-02-02,25.613651275634766
2011-02-03,25.58488655090332
2011-02-04,25.52733612060547
2011-02-07,25.590641021728516
2011-02-08,25.653945922851562
2011-02-09,25.492807388305664
2011-02-10,25.757526397705078
2011-02-11,26.10279083251953
2011-02-14,26.269676208496094
2011-02-15,26.292688369750977
2011-02-16,26.442317962646484
2011-02-17,26.586179733276367
2011-02-18,26.937210083007812
2011-02-22,26.660982131958008
2011-02-23,26.32146453857422
2011-02-24,26.194862365722656
2011-02-25,26.4998722076416
2011-02-28,27.04655647277832
2011-03-01,26.873912811279297
2011-03-02,27.155885696411133
2011-03-03,27.78887939453125
2011-03-04,27.708322525024414
2011-03-07,27.760116577148438
2011-03-08,27.892475128173828
2011-03-09,27.823415756225586
2011-03-10,27.052291870117188
2011-03-11,27.040796279907227
2011-03-14,26.89693260192871
2011-03-15,26.48259925842285
2011-03-16,26.350242614746094
2011-03-17,26.367502212524414
2011-03-18,26.4998722076416
2011-03-21,26.89693260192871
2011-03-22,26.753067016601562
2011-03-23,26.649478912353516
2011-03-24,26.517126083374023
2011-03-25,26.511371612548828
2011-03-28,26.43081283569336
2011-03-29,26.49411392211914
2011-03-30,26.511371612548828
2011-03-31,26.5459041595459
2011-04-01,26.574668884277344
2011-04-04,26.620710372924805
2011-04-05,26.448068618774414
2011-04-06,26.39627456665039
2011-04-07,26.25816535949707
2011-04-08,26.148826599121094
2011-04-11,25.999217987060547
2011-04-12,25.682708740234375
2011-04-13,25.58488655090332
2011-04-14,25.498563766479492
2011-04-15,25.843833923339844
2011-04-18,25.740251541137695
2011-04-19,25.815061569213867
2011-04-20,26.11431121826172
2011-04-21,26.033750534057617
2011-04-25,25.953176498413086
2011-04-26,26.327219009399414
2011-04-27,26.556718826293945
2011-04-28,26.754257202148438
2011-04-29,26.86463165283203
2011-05-02,26.719385147094727
2011-05-03,26.521854400634766
2011-05-04,26.126787185668945
2011-05-05,25.882770538330078
2011-05-06,25.917634963989258
2011-05-09,26.260412216186523
2011-05-10,26.608997344970703
2011-05-11,26.38241958618164
2011-05-12,26.620609283447266
2011-05-13,26.6496639251709
2011-05-16,26.196502685546875
2011-05-17,26.237173080444336
2011-05-18,26.242982864379883
2011-05-19,26.225549697875977
2011-05-20,26.190696716308594
2011-05-23,25.9350643157959
2011-05-24,25.84210968017578
2011-05-25,26.022207260131836
2011-05-26,26.115169525146484
2011-05-27,26.126787185668945
2011-05-31,26.242982864379883
2011-06-01,25.830488204956055
2011-06-02,25.638761520385742
2011-06-03,25.539987564086914
2011-06-06,25.592275619506836
2011-06-07,25.603900909423828
2011-06-08,25.563230514526367
2011-06-09,25.54579734802246
2011-06-10,25.505125045776367
2011-06-13,25.557416915893555
2011-06-14,25.69104766845703
2011-06-15,25.52256202697754
2011-06-16,25.656185150146484
2011-06-17,25.632953643798828
2011-06-20,25.81304931640625
2011-06-21,25.958297729492188
2011-06-22,25.754959106445312
2011-06-23,25.818859100341797
2011-06-24,25.911815643310547
2011-06-27,25.90020751953125
2011-06-28,26.045446395874023
2011-06-29,26.1209716796875
2011-06-30,26.219743728637695
2011-07-01,26.63805389404297
2011-07-05,26.568328857421875
2011-07-06,26.701955795288086
2011-07-07,26.78329849243164
2011-07-08,26.68453598022461
2011-07-11,26.620609283447266
2011-07-12,26.66128921508789
2011-07-13,26.82396125793457
2011-07-14,26.626436233520508
2011-07-15,26.78329849243164
2011-07-18,26.539274215698242
2011-07-19,26.870441436767578
2011-07-20,26.84139060974121
2011-07-21,27.102840423583984
2011-07-22,27.085403442382812
2011-07-25,26.707780838012695
2011-07-26,26.57994842529297
2011-07-27,26.412778854370117
2011-07-28,26.395191192626953
2011-07-29,26.16642951965332
2011-08-01,26.10776710510254
2011-08-02,25.896615982055664
2011-08-03,25.808624267578125
2011-08-04,25.057825088500977
2011-08-05,25.104755401611328
2011-08-08,23.51518440246582
2011-08-09,25.27484703063965
2011-08-10,24.436073303222656
2011-08-11,25.697185516357422
2011-08-12,25.37457275390625
2011-08-15,25.96700096130371
2011-08-16,25.79102325439453
2011-08-17,25.6619930267334
2011-08-18,24.9815731048584
2011-08-19,24.823204040527344
2011-08-22,24.77628517150879
2011-08-23,25.515348434448242
2011-08-24,26.043254852294922
2011-08-25,25.908334732055664
2011-08-26,25.99045753479004
2011-08-29,26.559419631958008
2011-08-30,26.500762939453125
2011-08-31,26.524219512939453
2011-09-01,26.34239387512207
2011-09-02,25.896615982055664
2011-09-06,25.802753448486328
2011-09-07,26.51249885559082
2011-09-08,26.4714412689209
2011-09-09,25.84968376159668
2011-09-12,25.708911895751953
2011-09-13,25.497756958007812
2011-09-14,25.920072555541992
2011-09-15,26.160552978515625
2011-09-16,26.078447341918945
2011-09-19,25.77928924560547
2011-09-20,25.656124114990234
2011-09-21,24.858400344848633
2011-09-22,24.524051666259766
2011-09-23,24.893590927124023
2011-09-26,25.098880767822266
2011-09-27,25.64438819885254
2011-09-28,25.13994026184082
2011-09-29,26.084312438964844
2011-09-30,25.867277145385742
2011-10-03,25.398035049438477
2011-10-04,26.230947494506836
2011-10-05,26.401052474975586
2011-10-06,26.805782318115234
2011-10-07,26.254417419433594
2011-10-10,26.805782318115234
2011-10-11,26.846834182739258
2011-10-12,26.764713287353516
2011-10-13,26.782316207885742
2011-10-14,26.89376449584961
2011-10-17,26.606340408325195
2011-10-18,26.864431381225586
2011-10-19,26.69432830810547
2011-10-20,26.629806518554688
2011-10-21,26.89376449584961
2011-10-24,27.280887603759766
2011-10-25,26.782316207885742
2011-10-26,27.110788345336914
2011-10-27,28.019901275634766
2011-10-28,27.966609954833984
2011-10-31,27.67047882080078
2011-11-01,26.78799819946289
2011-11-02,27.08414077758789
2011-11-03,27.581634521484375
2011-11-04,27.415807723999023
2011-11-07,27.309192657470703
2011-11-08,27.56979751586914
2011-11-09,26.74654769897461
2011-11-10,27.09598159790039
2011-11-11,27.69416618347168
2011-11-14,27.552021026611328
2011-11-15,27.753393173217773
2011-11-16,27.540176391601562
2011-11-17,27.676393508911133
2011-11-18,27.80669593811035
2011-11-21,27.22627067565918
2011-11-22,26.88868522644043
2011-11-23,26.687320709228516
2011-11-25,26.521484375
2011-11-28,27.06044578552246
2011-11-29,27.33880615234375
2011-11-30,27.871843338012695
2011-12-01,27.433568954467773
2011-12-02,27.398029327392578
2011-12-05,27.848161697387695
2011-12-06,27.88368797302246
2011-12-07,27.771162033081055
2011-12-08,27.184825897216797
2011-12-09,27.658632278442383
2011-12-12,27.332895278930664
2011-12-13,27.45726776123047
2011-12-14,27.184825897216797
2011-12-15,27.80076789855957
2011-12-16,27.76524543762207
2011-12-19,27.504640579223633
2011-12-20,28.31011390686035
2011-12-21,28.452260971069336
2011-12-22,28.458187103271484
2011-12-23,28.55293846130371
2011-12-27,28.742475509643555
2011-12-28,28.541105270385742
2011-12-29,28.8194637298584
2011-12-30,28.38710594177246
2012-01-03,28.369348526000977
2012-01-04,28.16204833984375
2012-01-05,28.250890731811523
2012-01-06,28.085050582885742
2012-01-09,27.937000274658203
2012-01-10,28.013988494873047
2012-01-11,28.025842666625977
2012-01-12,27.984365463256836
2012-01-13,27.86591148376465
2012-01-17,27.937000274658203
2012-01-18,27.966609954833984
2012-01-19,27.848161697387695
2012-01-20,27.871843338012695
2012-01-23,28.00214385986328
2012-01-24,27.8126163482666
2012-01-25,27.978450775146484
2012-01-26,28.547029495239258
2012-01-27,28.478275299072266
2012-01-30,28.227214813232422
2012-01-31,28.42447280883789
2012-02-01,28.992361068725586
2012-02-02,29.022253036499023
2012-02-03,29.458637237548828
2012-02-06,29.368976593017578
2012-02-07,29.123876571655273
2012-02-08,29.058115005493164
2012-02-09,28.860857009887695
2012-02-10,28.544038772583008
2012-02-13,28.699459075927734
2012-02-14,28.45437240600586
2012-02-15,28.370681762695312
2012-02-16,28.908679962158203
2012-02-17,28.848905563354492
2012-02-21,28.81304168701172
2012-02-22,28.693477630615234
2012-02-23,29.105947494506836
2012-02-24,28.83694839477539
2012-02-27,28.615755081176758
2012-02-28,27.808759689331055
2012-02-29,27.360429763793945
2012-03-01,27.08545684814453
2012-03-02,27.133272171020508
2012-03-05,27.55171775817871
2012-03-06,27.252826690673828
2012-03-07,27.234888076782227
2012-03-08,27.348472595214844
2012-03-09,27.479976654052734
2012-03-12,27.569652557373047
2012-03-13,27.73702621459961
2012-03-14,27.444114685058594
2012-03-15,27.33053970336914
2012-03-16,27.10936164855957
2012-03-19,27.091434478759766
2012-03-20,26.840360641479492
2012-03-21,26.81047821044922
2012-03-22,26.828407287597656
2012-03-23,27.019689559936523
2012-03-26,27.24684715270996
2012-03-27,27.20500373840332
2012-03-28,27.049583435058594
2012-03-29,27.121313095092773
2012-03-30,27.139245986938477
2012-04-02,27.396305084228516
2012-04-03,27.438148498535156
2012-04-04,27.21696662902832
2012-04-05,27.025680541992188
2012-04-09,26.780574798583984
2012-04-10,26.38604164123535
2012-04-11,26.583314895629883
2012-04-12,26.64906883239746
2012-04-13,26.338218688964844
2012-04-16,26.63113021850586
2012-04-17,26.85230827331543
2012-04-18,26.583314895629883
2012-04-19,26.43387222290039
2012-04-20,26.780574798583984
2012-04-23,26.439849853515625
2012-04-24,26.876224517822266
2012-04-25,27.1033878326416
2012-04-26,27.263364791870117
2012-04-27,27.528995513916016
2012-04-30,27.589357376098633
2012-05-01,27.57729148864746
2012-05-02,27.59540367126465
2012-05-03,27.353927612304688
2012-05-04,27.408248901367188
2012-05-07,27.939523696899414
2012-05-08,27.951595306396484
2012-05-09,27.698030471801758
2012-05-10,28.03007698059082
2012-05-11,27.818771362304688
2012-05-14,27.528995513916016
2012-05-15,27.643705368041992
2012-05-16,27.72822380065918
2012-05-17,27.535024642944336
2012-05-18,27.535024642944336
2012-05-21,27.842924118041992
2012-05-22,27.69198989868164
2012-05-23,27.589357376098633
2012-05-24,27.957630157470703
2012-05-25,27.885183334350586
2012-05-29,27.999879837036133
2012-05-30,27.72822380065918
2012-05-31,27.98177719116211
2012-06-01,27.61351776123047
2012-06-04,27.637657165527344
2012-06-05,27.91536521911621
2012-06-06,28.17496109008789
2012-06-07,28.205148696899414
2012-06-08,28.45266342163086
2012-06-11,28.31985092163086
2012-06-12,28.374183654785156
2012-06-13,28.313819885253906
2012-06-14,28.57944679260254
2012-06-15,28.68810272216797
2012-06-18,28.585472106933594
2012-06-19,28.772628784179688
2012-06-20,28.561325073242188
2012-06-21,28.68810272216797
2012-06-22,29.014116287231445
2012-06-25,28.875268936157227
2012-06-26,28.826967239379883
2012-06-27,29.21333885192871
2012-06-28,28.869220733642578
2012-06-29,28.736413955688477
2012-07-02,28.80281639099121
2012-07-03,28.89939308166504
2012-07-05,28.645862579345703
2012-07-06,28.53717803955078
2012-07-09,28.627731323242188
2012-07-10,28.959774017333984
2012-07-11,28.9658203125
2012-07-12,28.500959396362305
2012-07-13,28.54925537109375
2012-07-16,28.301746368408203
2012-07-17,28.718284606933594
2012-07-18,29.080516815185547
2012-07-19,29.134857177734375
2012-07-20,29.67215347290039
2012-07-23,29.346139907836914
2012-07-24,29.080516815185547
2012-07-25,29.128814697265625
2012-07-26,29.4306697845459
2012-07-27,29.872386932373047
2012-07-30,30.116085052490234
2012-07-31,29.665237426757812
2012-08-01,29.2326602935791
2012-08-02,29.31795310974121
2012-08-03,29.75662612915039
2012-08-06,29.805376052856445
2012-08-07,29.598228454589844
2012-08-08,29.665237426757812
2012-08-09,29.8419189453125
2012-08-10,29.848018646240234
2012-08-13,29.95768928527832
2012-08-14,30.000337600708008
2012-08-15,30.10390281677246
2012-08-16,30.25623893737793
2012-08-17,30.304964065551758
2012-08-20,30.341524124145508
2012-08-21,30.024703979492188
2012-08-22,29.878480911254883
2012-08-23,29.738353729248047
2012-08-24,30.04299545288086
2012-08-27,30.274503707885742
2012-08-28,30.25623893737793
2012-08-29,30.225759506225586
2012-08-30,30.01861000061035
2012-08-31,29.95768928527832
2012-09-04,30.36589813232422
2012-09-05,30.024703979492188
2012-09-06,29.994234085083008
2012-09-07,29.604305267333984
2012-09-10,29.75662612915039
2012-09-11,29.683507919311523
2012-09-12,29.34231948852539
2012-09-13,29.75053596496582
2012-09-14,29.720075607299805
2012-09-17,29.567758560180664
2012-09-18,29.695697784423828
2012-09-19,29.61040496826172
2012-09-20,29.73225975036621
2012-09-21,29.76882553100586
2012-09-24,29.92112159729004
2012-09-25,29.787092208862305
2012-09-26,29.811466217041016
2012-09-27,29.829734802246094
2012-09-28,30.000337600708008
2012-10-01,30.00642967224121
2012-10-02,30.140457153320312
2012-10-03,30.329341888427734
2012-10-04,30.4633731842041
2012-10-05,30.57305145263672
2012-10-08,30.749738693237305
2012-10-09,30.688810348510742
2012-10-10,30.707082748413086
2012-10-11,30.378080368041992
2012-10-12,29.908950805664062
2012-10-15,30.030803680419922
2012-10-16,30.225759506225586
2012-10-17,30.268417358398438
2012-10-18,30.189207077026367
2012-10-19,29.695697784423828
2012-10-22,29.512922286987305
2012-10-23,28.958486557006836
2012-10-24,29.001140594482422
2012-10-25,29.17782211303711
2012-10-26,29.11078453063965
2012-10-31,28.62177848815918
2012-11-01,28.00050926208496
2012-11-02,27.631423950195312
2012-11-05,27.625276565551758
2012-11-06,27.293107986450195
2012-11-07,26.69643211364746
2012-11-08,26.413475036621094
2012-11-09,26.30890464782715
2012-11-12,26.075164794921875
2012-11-13,26.142824172973633
2012-11-14,25.939838409423828
2012-11-15,25.67532730102539
2012-11-16,25.724544525146484
2012-11-19,25.663028717041016
2012-11-20,25.952129364013672
2012-11-21,25.93368148803711
2012-11-23,25.939838409423828
2012-11-26,26.59185791015625
2012-11-27,26.622621536254883
2012-11-28,26.64723014831543
2012-11-29,26.954782485961914
2012-11-30,26.979394912719727
2012-12-03,26.825613021850586
2012-12-04,26.770252227783203
2012-12-05,26.714893341064453
2012-12-06,26.554956436157227
2012-12-07,26.72103500366211
2012-12-10,27.059356689453125
2012-12-11,27.299257278442383
2012-12-12,27.120874404907227
2012-12-13,27.120874404907227
2012-12-14,26.973241806030273
2012-12-17,27.397682189941406
2012-12-18,27.526859283447266
2012-12-19,27.330020904541016
2012-12-20,27.631423950195312
2012-12-21,27.834415435791016
2012-12-24,27.3054141998291
2012-12-26,26.936336517333984
2012-12-27,26.954782485961914
2012-12-28,26.64723014831543
2012-12-31,27.18854522705078
2013-01-02,27.58837127685547
2013-01-03,27.520709991455078
2013-01-04,27.957441329956055
2013-01-07,27.3238582611084
2013-01-08,27.342317581176758
2013-01-09,27.31155776977539
2013-01-10,27.286951065063477
2013-01-11,27.286951065063477
2013-01-14,27.348466873168945
2013-01-15,27.15778160095215
2013-01-16,26.917871475219727
2013-01-17,26.89327621459961
2013-01-18,27.022441864013672
2013-01-22,27.828279495239258
2013-01-23,27.852867126464844
2013-01-24,27.957441329956055
2013-01-25,28.160438537597656
2013-01-28,28.54181480407715
2013-01-29,28.74993133544922
2013-01-30,28.134912490844727
2013-01-31,28.215679168701172
2013-02-01,28.607040405273438
2013-02-04,28.0914363861084
2013-02-05,28.358566284179688
2013-02-06,28.38340187072754
2013-02-07,28.2591552734375
2013-02-08,28.22809600830078
2013-02-11,28.240516662597656
2013-02-12,28.308856964111328
2013-02-13,28.495222091674805
2013-02-14,28.2591552734375
2013-02-15,28.246734619140625
2013-02-19,28.426889419555664
2013-02-20,28.29021453857422
2013-02-21,28.327489852905273
2013-02-22,28.482799530029297
2013-02-25,28.116275787353516
2013-02-26,28.097639083862305
2013-02-27,28.19083023071289
2013-02-28,28.29643440246582
2013-03-01,28.408254623413086
2013-03-04,27.17202377319336
2013-03-05,27.339754104614258
2013-03-06,27.25899887084961
2013-03-07,27.339754104614258
2013-03-08,27.4143123626709
2013-03-11,27.457788467407227
2013-03-12,27.085058212280273
2013-03-13,27.153390884399414
2013-03-14,27.17202377319336
2013-03-15,27.2403621673584
2013-03-18,27.2403621673584
2013-03-19,27.215518951416016
2013-03-20,27.389453887939453
2013-03-21,27.283849716186523
2013-03-22,27.370817184448242
2013-03-25,27.17202377319336
2013-03-26,27.234155654907227
2013-03-27,27.14717674255371
2013-03-28,27.22172737121582
2013-04-01,27.03536605834961
2013-04-02,27.103696823120117
2013-04-03,26.973247528076172
2013-04-04,27.30870819091797
2013-04-05,27.48263931274414
2013-04-08,27.74355125427246
2013-04-09,27.787044525146484
2013-04-10,28.16597557067871
2013-04-11,28.246734619140625
2013-04-12,27.954771041870117
2013-04-15,27.314908981323242
2013-04-16,27.7559757232666
2013-04-17,27.507488250732422
2013-04-18,27.48885726928711
2013-04-19,28.04172706604004
2013-04-22,27.861576080322266
2013-04-23,28.103866577148438
2013-04-24,28.04793930053711
2013-04-25,28.016878128051758
2013-04-26,27.819196701049805
2013-04-29,27.92588996887207
2013-04-30,27.907062530517578
2013-05-01,27.223039627075195
2013-05-02,27.022228240966797
2013-05-03,27.55562973022461
2013-05-06,27.92588996887207
2013-05-07,28.271045684814453
2013-05-08,28.56599235534668
2013-05-09,28.132986068725586
2013-05-10,28.20201301574707
2013-05-13,27.963544845581055
2013-05-14,28.289873123168945
2013-05-15,28.42165756225586
2013-05-16,28.06395721435547
2013-05-17,28.176904678344727
2013-05-20,28.67894744873047
2013-05-21,28.5722599029541
2013-05-22,27.82547950744629
2013-05-23,27.580734252929688
2013-05-24,27.4677791595459
2013-05-28,27.33599090576172
2013-05-29,26.965749740600586
2013-05-30,27.009666442871094
2013-05-31,26.81513023376465
2013-06-03,27.059871673583984
2013-06-04,27.0975284576416
2013-06-05,26.89670753479004
2013-06-06,26.978296279907227
2013-06-07,27.06614112854004
2013-06-10,27.179100036621094
2013-06-11,26.915529251098633
2013-06-12,26.81513023376465
2013-06-13,27.009666442871094
2013-06-14,26.877897262573242
2013-06-17,26.865339279174805
2013-06-18,27.166555404663086
2013-06-19,26.702167510986328
2013-06-20,26.344467163085938
2013-06-21,26.23150634765625
2013-06-24,25.905183792114258
2013-06-25,26.018136978149414
2013-06-26,26.14992332458496
2013-06-27,26.357019424438477
2013-06-28,26.658245086669922
2013-07-01,26.26288414001465
2013-07-02,26.444873809814453
2013-07-03,26.463699340820312
2013-07-05,26.51390838623047
2013-07-08,26.821407318115234
2013-07-09,27.04104232788086
2013-07-10,27.04104232788086
2013-07-11,27.455242156982422
2013-07-12,27.5430850982666
2013-07-15,27.89451026916504
2013-07-16,27.794099807739258
2013-07-17,27.806650161743164
2013-07-18,27.988637924194336
2013-07-19,28.1141414642334
2013-07-22,28.239662170410156
2013-07-23,28.271045684814453
2013-07-24,27.89451026916504
2013-07-25,28.189456939697266
2013-07-26,28.107887268066406
2013-07-29,27.996938705444336
2013-07-30,27.85745620727539
2013-07-31,27.85745620727539
2013-08-01,28.06032943725586
2013-08-02,27.91451644897461
2013-08-05,27.863784790039062
2013-08-06,27.673595428466797
2013-08-07,27.756010055541992
2013-08-08,27.584836959838867
2013-08-09,27.331247329711914
2013-08-12,27.394636154174805
2013-08-13,27.25516128540039
2013-08-14,27.014245986938477
2013-08-15,26.627511978149414
2013-08-16,26.44999885559082
2013-08-19,26.335886001586914
2013-08-20,26.570453643798828
2013-08-21,26.44999885559082
2013-08-22,26.576786041259766
2013-08-23,26.79234504699707
2013-08-26,26.51973533630371
2013-08-27,26.462675094604492
2013-08-28,26.335886001586914
2013-08-29,26.247116088867188
2013-08-30,26.018888473510742
2013-09-03,25.625822067260742
2013-09-04,25.435623168945312
2013-09-05,25.403921127319336
2013-09-06,25.51804542541504
2013-09-09,25.58777618408203
2013-09-10,25.765281677246094
2013-09-11,25.68921661376953
2013-09-12,25.657506942749023
2013-09-13,25.816017150878906
2013-09-16,25.581436157226562
