Date,HFWA
2010-04-12,9.27243423461914
2010-04-13,9.400201797485352
2010-04-14,9.351529121398926
2010-04-15,9.479296684265137
2010-04-16,9.400201797485352
2010-04-19,9.400201797485352
2010-04-20,9.50363540649414
2010-04-21,9.388035774230957
2010-04-22,9.45495891571045
2010-04-23,9.527970314025879
2010-04-26,9.661826133728027
2010-04-27,9.41845703125
2010-04-28,9.308940887451172
2010-04-29,9.41845703125
2010-04-30,9.315021514892578
2010-05-03,9.339362144470215
2010-05-04,9.156830787658691
2010-05-05,9.132495880126953
2010-05-06,8.998641014099121
2010-05-07,9.010808944702148
2010-05-10,9.345444679260254
2010-05-11,9.430623054504395
2010-05-12,9.430623054504395
2010-05-13,9.394121170043945
2010-05-14,9.156830787658691
2010-05-17,9.351529121398926
2010-05-18,9.181169509887695
2010-05-19,9.156830787658691
2010-05-20,8.97430419921875
2010-05-21,8.992557525634766
2010-05-24,8.97430419921875
2010-05-25,8.986473083496094
2010-05-26,9.254181861877441
2010-05-27,9.278517723083496
2010-05-28,9.108159065246582
2010-06-01,8.803943634033203
2010-06-02,9.26026439666748
2010-06-03,9.108159065246582
2010-06-04,8.536235809326172
2010-06-07,8.524066925048828
2010-06-08,8.524066925048828
2010-06-09,8.359793663024902
2010-06-10,8.499728202819824
2010-06-11,8.743101119995117
2010-06-14,8.876955032348633
2010-06-15,9.175085067749023
2010-06-16,9.095990180969238
2010-06-17,9.053400039672852
2010-06-18,9.16291618347168
2010-06-21,9.00472640991211
2010-06-22,8.883041381835938
2010-06-23,8.816117286682129
2010-06-24,8.846532821655273
2010-06-25,10.014715194702148
2010-06-28,9.284602165222168
2010-06-29,9.108159065246582
2010-06-30,9.108159065246582
2010-07-01,9.05948257446289
2010-07-02,9.126411437988281
2010-07-06,8.97430419921875
2010-07-07,9.089908599853516
2010-07-08,9.095990180969238
2010-07-09,9.193338394165039
2010-07-12,9.114240646362305
2010-07-13,9.254181861877441
2010-07-14,9.077735900878906
2010-07-15,8.852617263793945
2010-07-16,8.426718711853027
2010-07-19,8.292867660522461
2010-07-20,8.201601028442383
2010-07-21,8.031243324279785
2010-07-22,8.505815505981445
2010-07-23,8.925629615783691
2010-07-26,9.175085067749023
2010-07-27,9.041231155395508
2010-07-28,8.962135314941406
2010-07-29,8.937799453735352
2010-07-30,9.035147666931152
2010-08-02,9.442793846130371
2010-08-03,9.41845703125
2010-08-04,9.345444679260254
2010-08-05,9.296773910522461
2010-08-06,9.27243423461914
2010-08-09,9.406289100646973
2010-08-10,9.22375774383545
2010-08-11,8.517980575561523
2010-08-12,8.43889045715332
2010-08-13,8.244189262390137
2010-08-16,8.213773727416992
2010-08-17,8.28678035736084
2010-08-18,8.244189262390137
2010-08-19,7.970400810241699
2010-08-20,7.848712921142578
2010-08-23,7.660101890563965
2010-08-24,7.605343818664551
2010-08-25,7.751367568969727
2010-08-26,7.666187286376953
2010-08-27,7.891303062438965
2010-08-30,7.647931098937988
2010-08-31,7.696606159210205
2010-09-01,8.061660766601562
2010-09-02,8.019071578979492
2010-09-03,8.165095329284668
2010-09-07,8.061660766601562
2010-09-08,8.183349609375
2010-09-09,8.061660766601562
2010-09-10,8.086003303527832
2010-09-13,8.207686424255371
2010-09-14,8.128591537475586
2010-09-15,8.079917907714844
2010-09-16,7.946063041687012
2010-09-17,8.146842002868652
2010-09-20,8.499728202819824
2010-09-21,8.639667510986328
2010-09-22,8.274615287780762
2010-09-23,8.15900993347168
2010-09-24,8.670090675354004
2010-09-27,8.688345909118652
2010-09-28,8.609245300292969
2010-09-29,8.524066925048828
2010-09-30,8.517980575561523
2010-10-01,8.517980575561523
2010-10-04,8.3172025680542
2010-10-05,8.517980575561523
2010-10-06,8.597078323364258
2010-10-07,8.560572624206543
2010-10-08,8.937799453735352
2010-10-11,8.670090675354004
2010-10-12,8.700512886047363
2010-10-13,9.089908599853516
2010-10-14,9.114240646362305
2010-10-15,9.095990180969238
2010-10-18,9.12032413482666
2010-10-19,8.67617416381836
2010-10-20,8.858701705932617
2010-10-21,8.700512886047363
2010-10-22,8.700512886047363
2010-10-25,8.749188423156738
2010-10-26,8.779608726501465
2010-10-27,8.469307899475098
2010-10-28,8.35371208190918
2010-10-29,8.219854354858398
2010-11-01,8.22594165802002
2010-11-02,8.517980575561523
2010-11-03,8.499728202819824
2010-11-04,9.217677116394043
2010-11-05,9.12032413482666
2010-11-08,9.108159065246582
2010-11-09,9.02906322479248
2010-11-10,9.248098373413086
2010-11-11,9.327192306518555
2010-11-12,9.242015838623047
2010-11-15,9.369781494140625
2010-11-16,9.035147666931152
2010-11-17,9.16291618347168
2010-11-18,9.108159065246582
2010-11-19,9.126411437988281
2010-11-22,8.913460731506348
2010-11-23,8.749188423156738
2010-11-24,8.931716918945312
2010-11-26,8.542319297790527
2010-11-29,8.560572624206543
2010-11-30,8.347622871398926
2010-12-01,8.481477737426758
2010-12-02,8.651838302612305
2010-12-03,8.627500534057617
2010-12-06,8.64575481414795
2010-12-07,8.883041381835938
2010-12-08,8.779608726501465
2010-12-09,8.35371208190918
2010-12-10,8.116421699523926
2010-12-13,8.086003303527832
2010-12-14,8.092087745666504
2010-12-15,8.134672164916992
2010-12-16,8.195516586303711
2010-12-17,8.305031776428223
2010-12-20,8.256361961364746
2010-12-21,8.298949241638184
2010-12-22,8.323287010192871
2010-12-23,8.25027847290039
2010-12-27,8.505815505981445
2010-12-28,8.493645668029785
2010-12-29,8.487564086914062
2010-12-30,8.487564086914062
2010-12-31,8.469307899475098
2011-01-03,8.493645668029785
2011-01-04,8.347622871398926
2011-01-05,8.45714282989502
2011-01-06,8.481477737426758
2011-01-07,8.390213012695312
2011-01-10,8.493645668029785
2011-01-11,8.609245300292969
2011-01-12,8.761354446411133
2011-01-13,8.761354446411133
2011-01-14,8.779608726501465
2011-01-18,8.810029983520508
2011-01-19,8.499728202819824
2011-01-20,8.481477737426758
2011-01-21,8.597078323364258
2011-01-24,8.816117286682129
2011-01-25,8.816117286682129
2011-01-26,8.986473083496094
2011-01-27,9.00472640991211
2011-01-28,8.980387687683105
2011-01-31,8.670090675354004
2011-02-01,8.71268081665039
2011-02-02,8.840450286865234
2011-02-03,8.956050872802734
2011-02-04,8.700512886047363
2011-02-07,8.797859191894531
2011-02-08,8.828282356262207
2011-02-09,8.864788055419922
2011-02-10,8.700512886047363
2011-02-11,8.803943634033203
2011-02-14,8.816117286682129
2011-02-15,8.864788055419922
2011-02-16,8.980387687683105
2011-02-17,9.035147666931152
2011-02-18,9.035147666931152
2011-02-22,8.943882942199707
2011-02-23,8.97430419921875
2011-02-24,9.047314643859863
2011-02-25,9.126411437988281
2011-02-28,9.102070808410645
2011-03-01,9.07165241241455
2011-03-02,8.962135314941406
2011-03-03,9.05948257446289
2011-03-04,9.041231155395508
2011-03-07,8.718764305114746
2011-03-08,8.986473083496094
2011-03-09,8.919546127319336
2011-03-10,8.603163719177246
2011-03-11,8.469307899475098
2011-03-14,8.511898040771484
2011-03-15,8.432802200317383
2011-03-16,8.329371452331543
2011-03-17,8.408468246459961
2011-03-18,8.584909439086914
2011-03-21,8.724848747253418
2011-03-22,8.682256698608398
2011-03-23,8.700512886047363
2011-03-24,8.71268081665039
2011-03-25,8.779608726501465
2011-03-28,8.724848747253418
2011-03-29,8.785694122314453
2011-03-30,8.724848747253418
2011-03-31,8.621415138244629
2011-04-01,8.627500534057617
2011-04-04,8.688345909118652
2011-04-05,8.828282356262207
2011-04-06,8.980387687683105
2011-04-07,8.895207405090332
2011-04-08,8.846532821655273
2011-04-11,8.870872497558594
2011-04-12,8.779608726501465
2011-04-13,8.743101119995117
2011-04-14,8.785694122314453
2011-04-15,8.883041381835938
2011-04-18,8.767438888549805
2011-04-19,8.797859191894531
2011-04-20,8.883041381835938
2011-04-21,8.828282356262207
2011-04-25,8.785694122314453
2011-04-26,9.022977828979492
2011-04-27,8.97430419921875
2011-04-28,8.97430419921875
2011-04-29,8.968221664428711
2011-05-02,8.603163719177246
2011-05-03,8.45714282989502
2011-05-04,8.426718711853027
2011-05-05,8.426718711853027
2011-05-06,8.329371452331543
2011-05-09,8.207686424255371
2011-05-10,8.481477737426758
2011-05-11,8.127829551696777
2011-05-12,8.146121978759766
2011-05-13,7.951006889343262
2011-05-16,7.8839335441589355
2011-05-17,7.944908618927002
2011-05-18,7.999785423278809
2011-05-19,7.957100868225098
2011-05-20,7.822960376739502
2011-05-23,7.707109451293945
2011-05-24,7.66442346572876
2011-05-25,7.755887985229492
2011-05-26,7.890030860900879
2011-05-27,8.12173080444336
2011-05-31,8.255875587463379
2011-06-01,7.835150718688965
2011-06-02,7.835150718688965
2011-06-03,7.780275821685791
2011-06-06,7.6522321701049805
2011-06-07,7.853446960449219
2011-06-08,7.890030860900879
2011-06-09,7.944908618927002
2011-06-10,7.688811779022217
2011-06-13,7.725401401519775
2011-06-14,8.066858291625977
2011-06-15,7.859543323516846
2011-06-16,7.877836227416992
2011-06-17,7.963194370269775
2011-06-20,7.957100868225098
2011-06-21,8.036371231079102
2011-06-22,7.920520305633545
2011-06-23,7.810763835906982
2011-06-24,7.859543323516846
2011-06-27,7.926614284515381
2011-06-28,7.920520305633545
2011-06-29,7.8839335441589355
2011-06-30,7.8839335441589355
2011-07-01,7.8839335441589355
2011-07-05,7.914421558380127
2011-07-06,7.908318996429443
2011-07-07,7.926614284515381
2011-07-08,7.920520305633545
2011-07-11,7.835150718688965
2011-07-12,7.829057216644287
2011-07-13,7.920520305633545
2011-07-14,7.822960376739502
2011-07-15,7.859543323516846
2011-07-18,7.768083095550537
2011-07-19,7.920520305633545
2011-07-20,7.865641117095947
2011-07-21,7.896129608154297
2011-07-22,7.835150718688965
2011-07-25,7.792472839355469
2011-07-26,7.768083095550537
2011-07-27,7.792472839355469
2011-07-28,7.914421558380127
2011-07-29,7.944908618927002
2011-08-01,7.938806533813477
2011-08-02,7.621743202209473
2011-08-03,7.926614284515381
2011-08-04,7.66442346572876
2011-08-05,7.6522321701049805
2011-08-08,7.298581123352051
2011-08-09,7.670525074005127
2011-08-10,7.1073222160339355
2011-08-11,7.54196834564209
2011-08-12,7.25424861907959
2011-08-15,7.333828926086426
2011-08-16,7.039987087249756
2011-08-17,6.997132778167725
2011-08-18,6.635955333709717
2011-08-19,6.495152473449707
2011-08-22,6.495152473449707
2011-08-23,7.027745246887207
2011-08-24,7.339949607849121
2011-08-25,7.058351516723633
2011-08-26,7.125690460205078
2011-08-29,7.339949607849121
2011-08-30,7.339949607849121
2011-08-31,7.1440558433532715
2011-09-01,6.880823135375977
2011-09-02,7.1869072914123535
2011-09-06,6.960402488708496
2011-09-07,7.125690460205078
2011-09-08,6.954282283782959
2011-09-09,6.752266883850098
2011-09-12,6.770628929138184
2011-09-13,6.831847667694092
2011-09-14,7.1869072914123535
2011-09-15,7.2052741050720215
2011-09-16,7.376685619354248
2011-09-19,7.052229404449463
2011-09-20,6.880823135375977
2011-09-21,6.46454381942749
2011-09-22,6.317624568939209
2011-09-23,6.648195266723633
2011-09-26,6.880823135375977
2011-09-27,7.125690460205078
2011-09-28,6.758387088775635
2011-09-29,6.801241874694824
2011-09-30,6.758387088775635
2011-10-03,6.3727192878723145
2011-10-04,7.339949607849121
2011-10-05,7.11344575881958
2011-10-06,7.248124122619629
2011-10-07,7.039987087249756
2011-10-10,7.364440441131592
2011-10-11,7.54196834564209
2011-10-12,7.89702844619751
2011-10-13,7.8602986335754395
2011-10-14,7.921513557434082
2011-10-17,7.499115943908691
2011-10-18,7.805202484130859
2011-10-19,7.425655841827393
2011-10-20,7.333828926086426
2011-10-21,7.658278465270996
2011-10-24,7.658278465270996
2011-10-25,7.388925075531006
2011-10-26,7.609306335449219
2011-10-27,8.239848136901855
2011-10-28,8.13577651977539
2011-10-31,7.719496250152588
2011-11-01,7.058351516723633
2011-11-02,7.395047187805176
2011-11-03,7.327708721160889
2011-11-04,7.278731346130371
2011-11-07,7.284859657287598
2011-11-08,7.377068042755127
2011-11-09,6.8606743812561035
2011-11-10,6.9221510887146
2011-11-11,7.254119396209717
2011-11-14,7.04509973526001
2011-11-15,7.2602667808532715
2011-11-16,7.192640781402588
2011-11-17,7.24796724319458
2011-11-18,7.340184688568115
2011-11-21,7.309443473815918
2011-11-22,7.346329212188721
2011-11-23,7.233310222625732
2011-11-25,7.126569747924805
2011-11-28,7.302377700805664
2011-11-29,7.283543109893799
2011-11-30,7.748182773590088
2011-12-01,7.603765964508057
2011-12-02,7.622605800628662
2011-12-05,7.7607421875
2011-12-06,7.898874759674072
2011-12-07,7.967942714691162
2011-12-08,7.515862941741943
2011-12-09,7.961668014526367
2011-12-12,7.949108123779297
2011-12-13,7.697952747344971
2011-12-14,8.00561809539795
2011-12-15,8.162590980529785
2011-12-16,8.256772994995117
2011-12-19,7.999337196350098
2011-12-20,8.162590980529785
2011-12-21,8.294445991516113
2011-12-22,8.250494956970215
2011-12-23,8.143750190734863
2011-12-27,8.168869972229004
2011-12-28,7.735624313354492
2011-12-29,7.955385684967041
2011-12-30,7.886318683624268
2012-01-03,8.413747787475586
2012-01-04,8.237936973571777
2012-01-05,8.319564819335938
2012-01-06,8.168869972229004
2012-01-09,8.18770694732666
2012-01-10,8.269330978393555
2012-01-11,8.332123756408691
2012-01-12,8.263052940368652
2012-01-13,8.030734062194824
2012-01-17,8.01817798614502
2012-01-18,8.263052940368652
2012-01-19,8.369793891906738
2012-01-20,8.551884651184082
2012-01-23,8.514215469360352
2012-01-24,8.633506774902344
2012-01-25,8.777923583984375
2012-01-26,8.777923583984375
2012-01-27,8.941177368164062
2012-01-30,8.834433555603027
2012-01-31,8.790482521057129
2012-02-01,8.828155517578125
2012-02-02,8.934896469116211
2012-02-03,9.041640281677246
2012-02-06,9.035359382629395
2012-02-07,9.07303237915039
2012-02-08,9.009984970092773
2012-02-09,8.95323657989502
2012-02-10,8.814526557922363
2012-02-13,9.041508674621582
2012-02-14,8.864965438842773
2012-02-15,8.612759590148926
2012-02-16,8.972149848937988
2012-02-17,9.022594451904297
2012-02-21,8.789302825927734
2012-02-22,8.732558250427246
2012-02-23,8.87757682800293
2012-02-24,8.701034545898438
2012-02-27,8.808221817016602
2012-02-28,8.764084815979004
2012-02-29,8.448827743530273
2012-03-01,8.385775566101074
2012-03-02,7.957033634185791
2012-03-05,8.076828002929688
2012-03-06,7.862456798553467
2012-03-07,8.051609992980957
2012-03-08,8.102046966552734
2012-03-09,8.30380916595459
2012-03-12,8.461441040039062
2012-03-13,8.814526557922363
2012-03-14,8.751474380493164
2012-03-15,8.789302825927734
2012-03-16,8.619064331054688
2012-03-19,8.789302825927734
2012-03-20,8.694729804992676
2012-03-21,8.619064331054688
2012-03-22,8.47404670715332
2012-03-23,8.795610427856445
2012-03-26,8.795610427856445
2012-03-27,8.701034545898438
2012-03-28,8.694729804992676
2012-03-29,8.719945907592773
2012-03-30,8.574931144714355
2012-04-02,8.946931838989258
2012-04-03,8.738862037658691
2012-04-04,8.511878967285156
2012-04-05,8.511878967285156
2012-04-09,8.202927589416504
2012-04-10,7.9255051612854
2012-04-11,8.09574031829834
2012-04-12,8.152487754821777
2012-04-13,7.843541145324707
2012-04-16,8.057913780212402
2012-04-17,8.404691696166992
2012-04-18,8.329034805297852
2012-04-19,8.007472038269043
2012-04-20,8.30380916595459
2012-04-23,7.893981456756592
2012-04-24,8.0200834274292
2012-04-25,8.184014320373535
2012-04-26,8.1461820602417
2012-04-27,8.379471778869629
2012-04-30,8.25967788696289
2012-05-01,8.316421508789062
2012-05-02,8.316421508789062
2012-05-03,8.272285461425781
2012-05-04,8.001167297363281
2012-05-07,8.234453201293945
2012-05-08,8.583372116088867
2012-05-09,8.73563003540039
2012-05-10,8.81175708770752
2012-05-11,8.6912202835083
2012-05-14,8.722939491271973
2012-05-15,8.741972923278809
2012-05-16,8.748319625854492
2012-05-17,8.741972923278809
2012-05-18,8.583372116088867
2012-05-21,8.65316104888916
2012-05-22,8.741972923278809
2012-05-23,8.659499168395996
2012-05-24,8.824446678161621
2012-05-25,8.519933700561523
2012-05-29,8.748319625854492
2012-05-30,8.65316104888916
2012-05-31,8.786378860473633
2012-06-01,8.583372116088867
2012-06-04,8.621439933776855
2012-06-05,8.608749389648438
2012-06-06,8.925948143005371
2012-06-07,8.741972923278809
2012-06-08,8.894227981567383
2012-06-11,8.703908920288086
2012-06-12,8.754660606384277
2012-06-13,8.583372116088867
2012-06-14,8.678532600402832
2012-06-15,8.868853569030762
2012-06-18,8.932291030883789
2012-06-19,8.957666397094727
2012-06-20,9.002074241638184
2012-06-21,8.621439933776855
2012-06-22,9.002074241638184
2012-06-25,8.81175708770752
2012-06-26,9.014759063720703
2012-06-27,9.116265296936035
2012-06-28,9.154329299926758
2012-06-29,9.293895721435547
2012-07-02,9.427119255065918
2012-07-03,9.47152328491211
2012-07-05,9.363678932189941
2012-07-06,9.370110511779785
2012-07-09,9.485872268676758
2012-07-10,9.54374885559082
2012-07-11,9.640218734741211
2012-07-12,9.871736526489258
2012-07-13,9.936049461364746
2012-07-16,9.884597778320312
2012-07-17,9.9682035446167
2012-07-18,9.755977630615234
2012-07-19,9.736681938171387
2012-07-20,9.640218734741211
2012-07-23,9.7238187789917
2012-07-24,9.453713417053223
2012-07-25,9.575906753540039
2012-07-26,9.106437683105469
2012-07-27,9.370110511779785
2012-07-30,9.054986000061035
2012-07-31,8.907073020935059
2012-08-01,8.694847106933594
2012-08-02,8.662691116333008
2012-08-03,8.810603141784668
2012-08-06,9.10000228881836
2012-08-07,9.170744895935059
2012-08-08,9.002595901489258
2012-08-09,9.351836204528809
2012-08-10,9.182745933532715
2012-08-13,9.130718231201172
2012-08-14,8.909603118896484
2012-08-15,8.870589256286621
2012-08-16,9.072188377380371
2012-08-17,9.319315910339355
2012-08-20,9.397359848022461
2012-08-21,9.234771728515625
2012-08-22,9.0982027053833
2012-08-23,8.916108131408691
2012-08-24,9.039671897888184
2012-08-27,8.98114013671875
2012-08-28,9.0982027053833
2012-08-29,9.169739723205566
2012-08-30,9.039671897888184
2012-08-31,9.0982027053833
2012-09-04,9.104707717895508
2012-09-05,9.020162582397461
2012-09-06,9.169739723205566
2012-09-07,9.124214172363281
2012-09-10,9.130718231201172
2012-09-11,9.195752143859863
2012-09-12,9.234771728515625
2012-09-13,9.351834297180176
2012-09-14,9.267289161682129
2012-09-17,9.247779846191406
2012-09-18,9.254281044006348
2012-09-19,9.267289161682129
2012-09-20,9.169739723205566
2012-09-21,9.429874420166016
2012-09-24,9.709519386291504
2012-09-25,9.579451560974121
2012-09-26,9.74853801727295
2012-09-27,9.774555206298828
2012-09-28,9.774555206298828
2012-10-01,9.846089363098145
2012-10-02,9.820074081420898
2012-10-03,9.74853801727295
2012-10-04,9.787559509277344
2012-10-05,9.644485473632812
2012-10-08,9.442882537841797
2012-10-09,9.273795127868652
2012-10-10,9.410365104675293
2012-10-11,9.507916450500488
2012-10-12,9.2998046875
2012-10-15,9.377849578857422
2012-10-16,9.364838600158691
2012-10-17,9.468894004821777
2012-10-18,9.0982027053833
2012-10-19,9.039671897888184
2012-10-22,9.059183120727539
2012-10-23,9.04617691040039
2012-10-24,9.04617691040039
2012-10-25,9.182745933532715
2012-10-26,9.111209869384766
2012-10-31,8.994147300720215
2012-11-01,9.091697692871094
2012-11-02,9.143723487854004
2012-11-05,9.143723487854004
2012-11-06,9.234771728515625
2012-11-07,9.058187484741211
2012-11-08,9.123589515686035
2012-11-09,9.117053031921387
2012-11-12,9.162830352783203
2012-11-13,9.130131721496582
2012-11-14,9.032025337219238
2012-11-15,8.999326705932617
2012-11-16,9.071268081665039
2012-11-19,9.156292915344238
2012-11-20,9.143210411071777
2012-11-21,9.156292915344238
2012-11-23,9.130131721496582
2012-11-26,9.156292915344238
2012-11-27,8.8292818069458
2012-11-28,9.149751663208008
2012-11-29,9.25439453125
2012-11-30,9.110508918762207
2012-12-03,9.267476081848145
2012-12-04,9.267476081848145
2012-12-05,9.300175666809082
2012-12-06,9.306714057922363
2012-12-07,9.267476081848145
2012-12-10,9.287094116210938
2012-12-11,9.267476081848145
2012-12-12,9.241316795349121
2012-12-13,9.130131721496582
2012-12-14,8.986248016357422
2012-12-17,9.287094116210938
2012-12-18,9.378657341003418
2012-12-19,9.39827823638916
2012-12-20,9.326336860656738
2012-12-21,9.365579605102539
2012-12-24,9.326336860656738
2012-12-26,9.25439453125
2012-12-27,9.313257217407227
2012-12-28,9.27401351928711
2012-12-31,9.607564926147461
2013-01-02,9.954194068908691
2013-01-03,9.686046600341797
2013-01-04,9.607564926147461
2013-01-07,9.437522888183594
2013-01-08,9.653346061706543
2013-01-09,9.476759910583496
2013-01-10,9.48330307006836
2013-01-11,9.555244445800781
2013-01-14,9.640265464782715
2013-01-15,9.489838600158691
2013-01-16,9.417898178100586
2013-01-17,9.522542953491211
2013-01-18,9.542160987854004
2013-01-22,9.50291919708252
2013-01-23,9.43097972869873
2013-01-24,9.45714282989502
2013-01-25,9.417898178100586
2013-01-28,9.548705101013184
2013-01-29,9.620647430419922
2013-01-30,9.411360740661621
2013-01-31,9.241316795349121
2013-02-01,9.463683128356934
2013-02-04,9.27401351928711
2013-02-05,9.417898178100586
2013-02-06,9.378440856933594
2013-02-07,9.345553398132324
2013-02-08,9.266634941101074
2013-02-11,9.365285873413086
2013-02-12,9.483667373657227
2013-02-13,9.385013580322266
2013-02-14,9.509977340698242
2013-02-15,9.582319259643555
2013-02-19,9.470511436462402
2013-02-20,9.31924819946289
2013-02-21,9.352132797241211
2013-02-22,9.437630653381348
2013-02-25,9.240326881408691
2013-02-26,9.411323547363281
2013-02-27,9.27978801727295
2013-02-28,9.108792304992676
2013-03-01,9.200867652893066
2013-03-04,9.2271728515625
2013-03-05,9.352132797241211
2013-03-06,9.404746055603027
2013-03-07,9.42447280883789
2013-03-08,9.338976860046387
2013-03-11,9.102217674255371
2013-03-12,9.391592979431152
2013-03-13,9.509977340698242
2013-03-14,9.602049827575684
2013-03-15,9.536280632019043
2013-03-18,9.483667373657227
2013-03-19,9.549436569213867
2013-03-20,9.602049827575684
2013-03-21,9.509977340698242
2013-03-22,9.42447280883789
2013-03-25,9.51655387878418
2013-03-26,9.536280632019043
2013-03-27,9.529702186584473
2013-03-28,9.536280632019043
2013-04-01,9.233750343322754
2013-04-02,9.207446098327637
2013-04-03,9.207446098327637
2013-04-04,9.371861457824707
2013-04-05,9.391592979431152
2013-04-08,9.503397941589355
2013-04-09,9.233750343322754
2013-04-10,9.470511436462402
2013-04-11,9.385013580322266
2013-04-12,9.325823783874512
2013-04-15,8.898337364196777
2013-04-16,9.148253440856934
2013-04-17,8.94437313079834
2013-04-18,8.911490440368652
2013-04-19,9.167986869812012
2013-04-22,9.08248233795166
2013-04-23,9.240326881408691
2013-04-24,9.286365509033203
2013-04-25,9.043023109436035
2013-04-26,8.91806697845459
2013-04-29,9.095638275146484
2013-04-30,9.174560546875
2013-05-01,8.714187622070312
2013-05-02,8.858879089355469
2013-05-03,9.102217674255371
2013-05-06,9.010139465332031
2013-05-07,9.036449432373047
2013-05-08,9.122445106506348
2013-05-09,8.990140914916992
2013-05-10,8.937220573425293
2013-05-13,8.970295906066895
2013-05-14,9.181984901428223
2013-05-15,9.20844554901123
2013-05-16,9.267982482910156
2013-05-17,9.307676315307617
2013-05-20,9.367212295532227
2013-05-21,9.254753112792969
2013-05-22,9.056297302246094
2013-05-23,9.195215225219727
2013-05-24,9.301055908203125
2013-05-28,9.47305679321289
2013-05-29,9.241521835327148
2013-05-30,9.347368240356445
2013-05-31,9.135674476623535
2013-06-03,9.413515090942383
2013-06-04,9.380440711975098
2013-06-05,9.294443130493164
2013-06-06,9.367212295532227
2013-06-07,9.353981971740723
2013-06-10,9.367212295532227
2013-06-11,9.20844554901123
2013-06-12,9.0166015625
2013-06-13,9.254753112792969
2013-06-14,9.089371681213379
2013-06-17,9.307676315307617
2013-06-18,9.420134544372559
2013-06-19,9.267982482910156
2013-06-20,9.188597679138184
2013-06-21,9.327520370483398
2013-06-24,9.37382698059082
2013-06-25,9.334136009216309
2013-06-26,9.426748275756836
2013-06-27,9.63843822479248
2013-06-28,9.691359519958496
2013-07-01,9.757512092590332
2013-07-02,9.836895942687988
2013-07-03,9.876587867736816
2013-07-05,10.121350288391113
2013-07-08,10.187504768371582
2013-07-09,10.200735092163086
2013-07-10,10.240427017211914
2013-07-11,10.385964393615723
2013-07-12,10.438884735107422
2013-07-15,10.385964393615723
2013-07-16,10.392578125
2013-07-17,10.339653968811035
2013-07-18,10.452116012573242
2013-07-19,10.438884735107422
2013-07-22,10.57780647277832
2013-07-23,10.379345893859863
2013-07-24,10.299959182739258
2013-07-25,10.637338638305664
2013-07-26,10.597652435302734
2013-07-29,10.54472541809082
2013-07-30,10.55134391784668
2013-07-31,10.511651039123535
2013-08-01,10.524882316589355
2013-08-02,10.531575202941895
2013-08-05,10.571717262268066
2013-08-06,10.551645278930664
2013-08-07,10.478046417236328
2013-08-08,10.498115539550781
2013-08-09,10.498115539550781
2013-08-12,10.51819133758545
2013-08-13,10.50481128692627
2013-08-14,10.51149845123291
2013-08-15,10.484736442565918
2013-08-16,10.51149845123291
2013-08-19,10.384371757507324
2013-08-20,10.464665412902832
2013-08-21,10.51149845123291
2013-08-22,10.70553970336914
2013-08-23,10.718921661376953
2013-08-26,10.718921661376953
2013-08-27,10.417824745178223
2013-08-28,10.150186538696289
2013-08-29,10.263934135437012
2013-08-30,10.116729736328125
2013-09-03,10.136804580688477
2013-09-04,10.056511878967285
2013-09-05,10.136804580688477
2013-09-06,10.143495559692383
2013-09-09,10.571717262268066
2013-09-10,10.51819133758545
2013-09-11,10.531575202941895
2013-09-12,10.538265228271484
2013-09-13,10.618557929992676
2013-09-16,10.60517406463623
