Date,INVA
2010-01-04,10.008153915405273
2010-01-05,10.038163185119629
2010-01-06,10.038163185119629
2010-01-07,10.105684280395508
2010-01-08,10.053168296813965
2010-01-11,10.12069034576416
2010-01-12,10.075674057006836
2010-01-13,10.188211441040039
2010-01-14,10.330755233764648
2010-01-15,10.158201217651367
2010-01-19,10.39077377319336
2010-01-20,10.143196105957031
2010-01-21,10.02315902709961
2010-01-22,10.12069034576416
2010-01-25,10.060670852661133
2010-01-26,10.098182678222656
2010-01-27,10.39077377319336
2010-01-28,10.128190994262695
2010-01-29,8.230093955993652
2010-02-01,8.14006519317627
2010-02-02,8.057539939880371
2010-02-03,7.975013732910156
2010-02-04,7.44984769821167
2010-02-05,7.44984769821167
2010-02-08,7.389827728271484
2010-02-09,7.659914016723633
2010-02-10,7.592392444610596
2010-02-11,7.539875507354736
2010-02-12,7.2772932052612305
2010-02-16,7.487359046936035
2010-02-17,7.809960842132568
2010-02-18,7.667416095733643
2010-02-19,7.667416095733643
2010-02-22,7.629904747009277
2010-02-23,7.689922332763672
2010-02-24,7.892487049102783
2010-02-25,8.102553367614746
2010-02-26,8.170073509216309
2010-03-01,8.620216369628906
2010-03-02,8.79277229309082
2010-03-03,8.987832069396973
2010-03-04,9.167888641357422
2010-03-05,9.415467262268066
2010-03-08,9.422968864440918
2010-03-09,9.55051040649414
2010-03-10,9.543008804321289
2010-03-11,9.505495071411133
2010-03-12,9.475484848022461
2010-03-15,9.520499229431152
2010-03-16,9.43047046661377
2010-03-17,9.370452880859375
2010-03-18,8.99533462524414
2010-03-19,9.205401420593262
2010-03-22,9.497992515563965
2010-03-23,9.543008804321289
2010-03-24,9.528002738952637
2010-03-25,9.558012962341309
2010-03-26,9.73056697845459
2010-03-29,9.948134422302246
2010-03-30,10.233223915100098
2010-03-31,9.993149757385254
2010-04-01,10.098182678222656
2010-04-05,10.645853996276855
2010-04-06,10.383272171020508
2010-04-07,10.315750122070312
2010-04-08,10.705873489379883
2010-04-09,10.548322677612305
2010-04-12,10.660859107971191
2010-04-13,10.915939331054688
2010-04-14,11.55363941192627
2010-04-15,11.696187019348145
2010-04-16,11.763707160949707
2010-04-19,12.198843955993652
2010-04-20,12.648985862731934
2010-04-21,12.131321907043457
2010-04-22,11.868739128112793
2010-04-23,11.966270446777344
2010-04-26,11.67367935180664
2010-04-27,11.1710205078125
2010-04-28,11.681181907653809
2010-04-29,12.588966369628906
2010-04-30,12.581464767456055
2010-05-03,12.866554260253906
2010-05-04,12.393903732299805
2010-05-05,11.928759574890137
2010-05-06,11.253545761108398
2010-05-07,10.803404808044434
2010-05-10,11.065986633300781
2010-05-11,11.201028823852539
2010-05-12,11.366082191467285
2010-05-13,11.201028823852539
2010-05-14,10.870926856994629
2010-05-17,10.72838020324707
2010-05-18,10.870926856994629
2010-05-19,10.675863265991211
2010-05-20,9.768077850341797
2010-05-21,9.85810661315918
2010-05-24,9.558012962341309
2010-05-25,9.422968864440918
2010-05-26,9.392959594726562
2010-05-27,9.745570182800293
2010-05-28,9.535505294799805
2010-06-01,9.903120040893555
2010-06-02,10.570831298828125
2010-06-03,11.111000061035156
2010-06-04,10.885931015014648
2010-06-07,10.863424301147461
2010-06-08,10.953451156616211
2010-06-09,11.050982475280762
2010-06-10,11.441104888916016
2010-06-11,11.516128540039062
2010-06-14,11.643670082092285
2010-06-15,11.568643569946289
2010-06-16,11.471115112304688
2010-06-17,11.583647727966309
2010-06-18,11.283555030822754
2010-06-21,11.253545761108398
2010-06-22,10.788399696350098
2010-06-23,10.248228073120117
2010-06-24,10.060670852661133
2010-06-25,10.26323413848877
2010-06-28,9.993149757385254
2010-06-29,9.595523834228516
2010-06-30,9.43047046661377
2010-07-01,9.257917404174805
2010-07-02,9.287927627563477
2010-07-06,8.875296592712402
2010-07-07,9.56551456451416
2010-07-08,9.603025436401367
2010-07-09,9.85810661315918
2010-07-12,9.798087120056152
2010-07-13,10.165702819824219
2010-07-14,9.985647201538086
2010-07-15,9.798087120056152
2010-07-16,9.55051040649414
2010-07-19,9.655542373657227
2010-07-20,9.798087120056152
2010-07-21,9.663043975830078
2010-07-22,10.143196105957031
2010-07-23,11.163516998291016
2010-07-26,11.651171684265137
2010-07-27,11.343575477600098
2010-07-28,10.983460426330566
2010-07-29,11.013471603393555
2010-07-30,11.111000061035156
2010-08-02,11.201028823852539
2010-08-03,11.46361255645752
2010-08-04,12.701502799987793
2010-08-05,12.378900527954102
2010-08-06,12.8290433883667
2010-08-09,12.896562576293945
2010-08-10,12.438920021057129
2010-08-11,11.67367935180664
2010-08-12,11.651171684265137
2010-08-13,11.456110000610352
2010-08-16,11.261049270629883
2010-08-17,11.561142921447754
2010-08-18,11.14851188659668
2010-08-19,10.593338012695312
2010-08-20,10.503310203552246
2010-08-23,10.038163185119629
2010-08-24,9.625534057617188
2010-08-25,9.678050994873047
2010-08-26,9.535505294799805
2010-08-27,9.625534057617188
2010-08-30,9.310434341430664
2010-08-31,9.070357322692871
2010-09-01,9.828096389770508
2010-09-02,9.820594787597656
2010-09-03,10.248228073120117
2010-09-07,10.008153915405273
2010-09-08,10.518314361572266
2010-09-09,10.510810852050781
2010-09-10,11.246044158935547
2010-09-13,11.35107707977295
2010-09-14,11.598655700683594
2010-09-15,11.823725700378418
2010-09-16,11.891247749328613
2010-09-17,12.09381103515625
2010-09-20,12.551454544067383
2010-09-21,12.889060974121094
2010-09-22,13.676810264587402
2010-09-23,14.126951217651367
2010-09-24,14.299505233764648
2010-09-27,14.209477424621582
2010-09-28,14.547083854675293
2010-09-29,14.89969539642334
2010-09-30,15.079751014709473
2010-10-01,15.072250366210938
2010-10-04,15.004728317260742
2010-10-05,15.754963874816895
2010-10-06,15.754963874816895
2010-10-07,16.137584686279297
2010-10-08,16.400165557861328
2010-10-11,16.3326473236084
2010-10-12,16.71526527404785
2010-10-13,16.96284294128418
2010-10-14,16.895322799682617
2010-10-15,17.142902374267578
2010-10-18,16.887821197509766
2010-10-19,16.4451847076416
2010-10-20,16.475191116333008
2010-10-21,16.497697830200195
2010-10-22,15.4098539352417
2010-10-25,15.349836349487305
2010-10-26,15.042240142822266
2010-10-27,15.147274017333984
2010-10-28,15.034737586975098
2010-10-29,15.289817810058594
2010-11-01,15.447368621826172
2010-11-02,15.634928703308105
2010-11-03,15.289817810058594
2010-11-04,15.642427444458008
2010-11-05,15.499885559082031
2010-11-08,15.544897079467773
2010-11-09,15.169780731201172
2010-11-10,15.582411766052246
2010-11-11,15.589913368225098
2010-11-12,15.73245906829834
2010-11-15,16.092571258544922
2010-11-16,15.84499454498291
2010-11-17,16.317642211914062
2010-11-18,16.77528953552246
2010-11-19,16.895322799682617
2010-11-22,16.610233306884766
2010-11-23,16.28763198852539
2010-11-24,17.217926025390625
2010-11-26,17.142902374267578
2010-11-29,18.905960083007812
2010-11-30,18.74090576171875
2010-12-01,18.965974807739258
2010-12-02,19.551158905029297
2010-12-03,19.88126564025879
2010-12-06,19.738719940185547
2010-12-07,20.121341705322266
2010-12-08,19.72371482849121
2010-12-09,19.83624839782715
2010-12-10,20.331405639648438
2010-12-13,20.128843307495117
2010-12-14,20.66901206970215
2010-12-15,20.631502151489258
2010-12-16,20.991613388061523
2010-12-17,20.33890724182129
2010-12-20,20.984113693237305
2010-12-21,21.486770629882812
2010-12-22,21.021621704101562
2010-12-23,20.361413955688477
2010-12-27,20.11383819580078
2010-12-28,19.311084747314453
2010-12-29,19.311084747314453
2010-12-30,19.168540954589844
2010-12-31,18.808425903320312
2011-01-03,19.258569717407227
2011-01-04,18.86094093322754
2011-01-05,19.0109920501709
2011-01-06,18.425806045532227
2011-01-07,18.328277587890625
2011-01-10,18.46331787109375
2011-01-11,18.62837028503418
2011-01-12,18.770915985107422
2011-01-13,19.341094970703125
2011-01-14,18.755910873413086
2011-01-18,18.703393936157227
2011-01-19,17.285449981689453
2011-01-20,17.060375213623047
2011-01-21,16.617734909057617
2011-01-24,16.572723388671875
2011-01-25,16.317642211914062
2011-01-26,17.85562515258789
2011-01-27,17.31545639038086
2011-01-28,15.739959716796875
2011-01-31,15.784974098205566
2011-02-01,16.14508819580078
2011-02-02,17.187915802001953
2011-02-03,18.10320472717285
2011-02-04,18.433307647705078
2011-02-07,18.4558162689209
2011-02-08,18.62837028503418
2011-02-09,18.065692901611328
2011-02-10,18.328277587890625
2011-02-11,18.553346633911133
2011-02-14,18.275760650634766
2011-02-15,18.140716552734375
2011-02-16,17.58554458618164
2011-02-17,17.780603408813477
2011-02-18,16.880319595336914
2011-02-22,16.010046005249023
2011-02-23,15.905010223388672
2011-02-24,16.242618560791016
2011-02-25,17.135398864746094
2011-02-28,17.09038543701172
2011-03-01,16.95534324645996
2011-03-02,17.1804141998291
2011-03-03,17.48801040649414
2011-03-04,17.105388641357422
2011-03-07,16.497697830200195
2011-03-08,17.09038543701172
2011-03-09,16.82029914855957
2011-03-10,15.93502426147461
2011-03-11,16.95534324645996
2011-03-14,16.895322799682617
2011-03-15,16.452682495117188
2011-03-16,16.175098419189453
2011-03-17,15.957526206970215
2011-03-18,16.527708053588867
2011-03-21,17.12039566040039
2011-03-22,17.277944564819336
2011-03-23,17.533023834228516
2011-03-24,17.202922821044922
2011-03-25,17.630556106567383
2011-03-28,17.608049392700195
2011-03-29,18.088199615478516
2011-03-30,18.260753631591797
2011-03-31,18.170726776123047
2011-04-01,18.98848533630371
2011-04-04,19.078510284423828
2011-04-05,19.3035831451416
2011-04-06,19.356101989746094
2011-04-07,19.258569717407227
2011-04-08,19.528654098510742
2011-04-11,19.596174240112305
2011-04-12,19.19104766845703
2011-04-13,19.63368797302246
2011-04-14,19.7462215423584
2011-04-15,19.80624008178711
2011-04-18,19.68620491027832
2011-04-19,19.768728256225586
2011-04-20,20.78154754638672
2011-04-21,20.72903060913086
2011-04-25,20.63900375366211
2011-04-26,20.64650535583496
2011-04-27,21.381738662719727
2011-04-28,21.53178596496582
2011-04-29,20.819059371948242
2011-05-02,19.2060489654541
2011-05-03,18.410802841186523
2011-05-04,18.755910873413086
2011-05-05,18.778417587280273
2011-05-06,19.228557586669922
2011-05-09,19.80624008178711
2011-05-10,19.873764038085938
2011-05-11,19.551158905029297
2011-05-12,19.67119789123535
2011-05-13,19.738719940185547
2011-05-16,19.04850196838379
2011-05-17,19.093515396118164
2011-05-18,19.108518600463867
2011-05-19,18.94346809387207
2011-05-20,19.116025924682617
2011-05-23,18.928464889526367
2011-05-24,17.990671157836914
2011-05-25,18.538341522216797
2011-05-26,19.04850196838379
2011-05-27,19.071008682250977
2011-05-31,19.603675842285156
2011-06-01,18.290761947631836
2011-06-02,17.638057708740234
2011-06-03,17.31545639038086
2011-06-06,17.27044105529785
2011-06-07,17.367971420288086
2011-06-08,17.39048194885254
2011-06-09,17.150405883789062
2011-06-10,16.865314483642578
2011-06-13,16.872817993164062
2011-06-14,17.225427627563477
2011-06-15,17.000356674194336
2011-06-16,17.075380325317383
2011-06-17,15.890007019042969
2011-06-20,15.905010223388672
2011-06-21,16.59522819519043
2011-06-22,16.48269271850586
2011-06-23,16.4451847076416
2011-06-24,15.93502426147461
2011-06-27,16.14508819580078
2011-06-28,16.460187911987305
2011-06-29,16.617734909057617
2011-06-30,16.662750244140625
2011-07-01,16.977848052978516
2011-07-05,17.195417404174805
2011-07-06,17.600547790527344
2011-07-07,18.305768966674805
2011-07-08,18.1782283782959
2011-07-11,18.193233489990234
2011-07-12,18.395797729492188
2011-07-13,18.46331787109375
2011-07-14,17.96816062927246
2011-07-15,18.140716552734375
2011-07-18,18.080698013305664
2011-07-19,18.538341522216797
2011-07-20,18.088199615478516
2011-07-21,18.65838050842285
2011-07-22,18.605863571166992
2011-07-25,17.85562515258789
2011-07-26,17.285449981689453
2011-07-27,16.3326473236084
2011-07-28,16.587726593017578
2011-07-29,16.040054321289062
2011-08-01,14.78715991973877
2011-08-02,13.909382820129395
2011-08-03,14.667121887207031
2011-08-04,14.096940994262695
2011-08-05,14.382031440734863
2011-08-08,13.084123611450195
2011-08-09,14.397037506103516
2011-08-10,13.2041597366333
2011-08-11,13.894377708435059
2011-08-12,13.88687515258789
2011-08-15,15.04974365234375
2011-08-16,14.749649047851562
2011-08-17,14.449553489685059
2011-08-18,13.159146308898926
2011-08-19,13.12913703918457
2011-08-22,12.671493530273438
2011-08-23,13.406725883483887
2011-08-24,13.47424602508545
2011-08-25,13.279183387756348
2011-08-26,13.751832962036133
2011-08-29,14.246990203857422
2011-08-30,14.532078742980957
2011-08-31,14.254491806030273
2011-09-01,13.706818580627441
2011-09-02,13.264180183410645
2011-09-06,13.301691055297852
2011-09-07,13.961899757385254
2011-09-08,14.892192840576172
2011-09-09,14.62210750579834
2011-09-12,14.547083854675293
2011-09-13,14.847179412841797
2011-09-14,15.342334747314453
2011-09-15,15.387350082397461
2011-09-16,15.59741497039795
2011-09-19,14.97471809387207
2011-09-20,15.702446937561035
2011-09-21,15.342334747314453
2011-09-22,14.929704666137695
2011-09-23,15.60491943359375
2011-09-26,15.867500305175781
2011-09-27,16.407670974731445
2011-09-28,15.192286491394043
2011-09-29,15.462371826171875
2011-09-30,15.109761238098145
2011-10-03,14.26949691772461
2011-10-04,15.499885559082031
2011-10-05,15.55990219116211
2011-10-06,15.792478561401367
2011-10-07,15.034737586975098
2011-10-10,15.574907302856445
2011-10-11,15.462371826171875
2011-10-12,15.544897079467773
2011-10-13,15.927517890930176
2011-10-14,16.272626876831055
2011-10-17,15.544897079467773
2011-10-18,16.077566146850586
2011-10-19,15.514888763427734
2011-10-20,15.679941177368164
2011-10-21,16.250118255615234
2011-10-24,17.25543785095215
2011-10-25,16.34014892578125
2011-10-26,16.805295944213867
2011-10-27,17.630556106567383
2011-10-28,17.112890243530273
2011-10-31,16.677757263183594
2011-11-01,15.882506370544434
2011-11-02,16.197603225708008
2011-11-03,17.25543785095215
2011-11-04,16.72277069091797
2011-11-07,16.670249938964844
2011-11-08,17.300453186035156
2011-11-09,16.527708053588867
2011-11-10,16.28763198852539
2011-11-11,17.09038543701172
2011-11-14,17.25543785095215
2011-11-15,17.55552864074707
2011-11-16,17.360469818115234
2011-11-17,17.570537567138672
2011-11-18,16.760282516479492
2011-11-21,16.14508819580078
2011-11-22,16.34014892578125
2011-11-23,15.237300872802734
2011-11-25,15.019732475280762
2011-11-28,15.747461318969727
