Date,ADCT
2020-09-09,38.0
2020-09-10,38.08000183105469
2020-09-11,38.68000030517578
2020-09-14,40.93000030517578
2020-09-15,40.709999084472656
2020-09-16,42.4900016784668
2020-09-17,45.040000915527344
2020-09-18,45.5
2020-09-21,45.25
2020-09-22,35.90999984741211
2020-09-23,34.15999984741211
2020-09-24,33.5
2020-09-25,33.58000183105469
2020-09-28,33.0
2020-09-29,32.869998931884766
2020-09-30,32.9900016784668
2020-10-01,32.150001525878906
2020-10-02,32.25
2020-10-05,33.34000015258789
2020-10-06,33.5099983215332
2020-10-07,33.36000061035156
2020-10-08,35.63999938964844
2020-10-09,33.84000015258789
2020-10-12,34.43000030517578
2020-10-13,33.09000015258789
2020-10-14,30.809999465942383
2020-10-15,27.260000228881836
2020-10-16,27.729999542236328
2020-10-19,28.649999618530273
2020-10-20,28.040000915527344
2020-10-21,25.260000228881836
2020-10-22,27.700000762939453
2020-10-23,27.510000228881836
2020-10-26,26.719999313354492
2020-10-27,27.09000015258789
2020-10-28,28.81999969482422
2020-10-29,29.0
2020-10-30,28.690000534057617
2020-11-02,29.010000228881836
2020-11-03,29.260000228881836
2020-11-04,30.8700008392334
2020-11-05,32.13999938964844
2020-11-06,32.5
2020-11-09,33.25
2020-11-10,32.66999816894531
2020-11-11,34.66999816894531
2020-11-12,33.959999084472656
2020-11-13,33.70000076293945
2020-11-16,34.15999984741211
2020-11-17,34.189998626708984
2020-11-18,33.5
2020-11-19,33.720001220703125
2020-11-20,35.849998474121094
2020-11-23,36.16999816894531
2020-11-24,35.7400016784668
2020-11-25,35.689998626708984
2020-11-27,34.5
2020-11-30,37.310001373291016
2020-12-01,38.02000045776367
2020-12-02,37.970001220703125
2020-12-03,35.61000061035156
2020-12-04,35.849998474121094
2020-12-07,34.66999816894531
2020-12-08,35.630001068115234
2020-12-09,34.34000015258789
2020-12-10,33.869998931884766
2020-12-11,34.400001525878906
2020-12-14,34.2400016784668
2020-12-15,32.08000183105469
2020-12-16,31.479999542236328
2020-12-17,32.81999969482422
2020-12-18,33.5099983215332
2020-12-21,33.70000076293945
2020-12-22,36.0
2020-12-23,36.5
2020-12-24,36.9900016784668
2020-12-28,35.310001373291016
2020-12-29,32.560001373291016
2020-12-30,31.959999084472656
2020-12-31,32.0099983215332
2021-01-04,32.220001220703125
2021-01-05,29.860000610351562
2021-01-06,30.360000610351562
2021-01-07,31.600000381469727
2021-01-08,32.68000030517578
2021-01-11,32.099998474121094
2021-01-12,31.09000015258789
2021-01-13,31.780000686645508
2021-01-14,33.0
2021-01-15,32.540000915527344
2021-01-19,32.099998474121094
2021-01-20,31.600000381469727
2021-01-21,31.75
2021-01-22,33.36000061035156
2021-01-25,34.04999923706055
2021-01-26,33.84000015258789
2021-01-27,32.4900016784668
2021-01-28,30.100000381469727
2021-01-29,28.56999969482422
2021-02-01,27.530000686645508
2021-02-02,28.260000228881836
2021-02-03,27.5
2021-02-04,29.1200008392334
2021-02-05,30.299999237060547
2021-02-08,30.65999984741211
2021-02-09,30.31999969482422
2021-02-10,30.280000686645508
2021-02-11,30.549999237060547
2021-02-12,30.469999313354492
2021-02-16,31.43000030517578
2021-02-17,31.56999969482422
2021-02-18,31.0
2021-02-19,30.940000534057617
2021-02-22,30.670000076293945
2021-02-23,29.290000915527344
2021-02-24,28.59000015258789
2021-02-25,28.479999542236328
2021-02-26,26.59000015258789
2021-03-01,27.31999969482422
2021-03-02,27.079999923706055
2021-03-03,25.420000076293945
2021-03-04,23.760000228881836
2021-03-05,22.75
2021-03-08,23.459999084472656
2021-03-09,25.809999465942383
2021-03-10,24.850000381469727
2021-03-11,25.190000534057617
2021-03-12,25.280000686645508
2021-03-15,25.010000228881836
2021-03-16,29.25
2021-03-17,29.399999618530273
2021-03-18,29.18000030517578
2021-03-19,28.06999969482422
2021-03-22,28.700000762939453
2021-03-23,27.8700008392334
2021-03-24,25.020000457763672
2021-03-25,26.40999984741211
2021-03-26,25.110000610351562
2021-03-29,24.829999923706055
2021-03-30,24.25
2021-03-31,24.40999984741211
2021-04-01,25.520000457763672
2021-04-05,27.040000915527344
2021-04-06,26.950000762939453
2021-04-07,25.290000915527344
2021-04-08,25.81999969482422
2021-04-09,23.989999771118164
2021-04-12,22.760000228881836
2021-04-13,22.729999542236328
2021-04-14,24.34000015258789
2021-04-15,23.610000610351562
2021-04-16,23.290000915527344
2021-04-19,21.899999618530273
2021-04-20,22.969999313354492
2021-04-21,23.8799991607666
2021-04-22,24.399999618530273
2021-04-23,23.25
2021-04-26,25.670000076293945
2021-04-27,26.700000762939453
2021-04-28,26.290000915527344
2021-04-29,25.399999618530273
2021-04-30,24.540000915527344
2021-05-03,23.8700008392334
2021-05-04,22.549999237060547
2021-05-05,22.0
2021-05-06,22.610000610351562
2021-05-07,23.59000015258789
2021-05-10,22.479999542236328
2021-05-11,21.600000381469727
2021-05-12,21.690000534057617
2021-05-13,20.889999389648438
2021-05-14,21.229999542236328
2021-05-17,21.420000076293945
2021-05-18,21.040000915527344
2021-05-19,20.3799991607666
2021-05-20,20.479999542236328
2021-05-21,20.940000534057617
2021-05-24,20.899999618530273
2021-05-25,20.709999084472656
2021-05-26,21.350000381469727
2021-05-27,22.25
2021-05-28,21.649999618530273
2021-06-01,22.15999984741211
2021-06-02,22.540000915527344
2021-06-03,22.219999313354492
2021-06-04,22.0
2021-06-07,21.770000457763672
2021-06-08,21.75
2021-06-09,21.639999389648438
2021-06-10,22.219999313354492
2021-06-11,22.209999084472656
2021-06-14,23.18000030517578
2021-06-15,23.059999465942383
2021-06-16,23.010000228881836
2021-06-17,23.0
2021-06-18,23.25
2021-06-21,25.34000015258789
2021-06-22,24.950000762939453
2021-06-23,24.770000457763672
2021-06-24,24.799999237060547
2021-06-25,25.079999923706055
2021-06-28,24.559999465942383
2021-06-29,24.200000762939453
2021-06-30,24.350000381469727
2021-07-01,24.690000534057617
2021-07-02,24.18000030517578
2021-07-06,24.3700008392334
2021-07-07,23.84000015258789
2021-07-08,24.15999984741211
2021-07-09,24.459999084472656
2021-07-12,24.100000381469727
2021-07-13,23.299999237060547
2021-07-14,22.920000076293945
2021-07-15,22.719999313354492
2021-07-16,22.75
2021-07-19,22.239999771118164
2021-07-20,22.549999237060547
2021-07-21,22.510000228881836
2021-07-22,22.040000915527344
2021-07-23,21.549999237060547
2021-07-26,21.040000915527344
2021-07-27,20.450000762939453
2021-07-28,21.270000457763672
2021-07-29,21.190000534057617
2021-07-30,21.040000915527344
2021-08-02,20.709999084472656
2021-08-03,22.549999237060547
2021-08-04,23.809999465942383
2021-08-05,24.440000534057617
2021-08-06,25.780000686645508
2021-08-09,27.270000457763672
2021-08-10,27.18000030517578
2021-08-11,27.010000228881836
2021-08-12,26.5
2021-08-13,26.780000686645508
2021-08-16,26.110000610351562
2021-08-17,27.229999542236328
2021-08-18,26.799999237060547
2021-08-19,25.0
2021-08-20,25.25
2021-08-23,25.56999969482422
2021-08-24,25.31999969482422
2021-08-25,25.860000610351562
2021-08-26,28.5
2021-08-27,29.489999771118164
2021-08-30,28.81999969482422
2021-08-31,29.170000076293945
2021-09-01,29.31999969482422
2021-09-02,30.0
2021-09-03,27.950000762939453
2021-09-07,26.979999542236328
2021-09-08,26.989999771118164
2021-09-09,27.139999389648438
2021-09-10,26.770000457763672
2021-09-13,27.030000686645508
2021-09-14,26.399999618530273
2021-09-15,26.559999465942383
2021-09-16,27.760000228881836
2021-09-17,28.860000610351562
2021-09-20,28.25
2021-09-21,28.139999389648438
2021-09-22,29.329999923706055
2021-09-23,29.0
2021-09-24,28.290000915527344
2021-09-27,29.690000534057617
2021-09-28,28.010000228881836
2021-09-29,26.84000015258789
2021-09-30,27.15999984741211
2021-10-01,26.399999618530273
2021-10-04,24.979999542236328
2021-10-05,24.459999084472656
2021-10-06,23.809999465942383
2021-10-07,23.31999969482422
2021-10-08,23.56999969482422
2021-10-11,24.440000534057617
2021-10-12,25.229999542236328
2021-10-13,25.030000686645508
2021-10-14,25.68000030517578
2021-10-15,25.469999313354492
2021-10-18,25.399999618530273
2021-10-19,25.59000015258789
2021-10-20,25.459999084472656
2021-10-21,26.420000076293945
2021-10-22,26.1200008392334
2021-10-25,26.959999084472656
2021-10-26,27.190000534057617
2021-10-27,28.0
2021-10-28,28.729999542236328
2021-10-29,28.989999771118164
2021-11-01,31.510000228881836
2021-11-02,29.18000030517578
2021-11-03,30.149999618530273
2021-11-04,29.520000457763672
2021-11-05,29.43000030517578
2021-11-08,29.0
2021-11-09,29.040000915527344
2021-11-10,28.56999969482422
2021-11-11,27.8799991607666
2021-11-12,26.459999084472656
2021-11-15,26.280000686645508
2021-11-16,25.899999618530273
2021-11-17,25.0
2021-11-18,24.549999237060547
2021-11-19,22.84000015258789
2021-11-22,21.959999084472656
2021-11-23,22.139999389648438
2021-11-24,22.639999389648438
2021-11-26,22.200000762939453
2021-11-29,21.770000457763672
2021-11-30,22.260000228881836
2021-12-01,21.850000381469727
2021-12-02,22.420000076293945
2021-12-03,21.459999084472656
2021-12-06,20.059999465942383
2021-12-07,21.329999923706055
2021-12-08,21.25
2021-12-09,20.399999618530273
2021-12-10,20.360000610351562
2021-12-13,20.260000228881836
2021-12-14,19.3799991607666
2021-12-15,19.940000534057617
2021-12-16,19.290000915527344
2021-12-17,19.899999618530273
2021-12-20,21.020000457763672
2021-12-21,20.350000381469727
2021-12-22,20.760000228881836
2021-12-23,21.260000228881836
2021-12-27,20.670000076293945
2021-12-28,20.309999465942383
2021-12-29,20.450000762939453
2021-12-30,20.81999969482422
2021-12-31,20.200000762939453
2022-01-03,19.690000534057617
2022-01-04,20.030000686645508
2022-01-05,19.59000015258789
2022-01-06,19.989999771118164
2022-01-07,19.799999237060547
2022-01-10,19.8799991607666
2022-01-11,19.989999771118164
2022-01-12,18.8799991607666
2022-01-13,18.989999771118164
2022-01-14,17.219999313354492
2022-01-18,16.940000534057617
2022-01-19,16.780000686645508
2022-01-20,15.6899995803833
2022-01-21,15.670000076293945
2022-01-24,15.449999809265137
2022-01-25,16.110000610351562
2022-01-26,15.739999771118164
2022-01-27,14.670000076293945
2022-01-28,14.949999809265137
2022-01-31,15.890000343322754
2022-02-01,16.649999618530273
2022-02-02,15.869999885559082
2022-02-03,15.75
2022-02-04,16.1299991607666
2022-02-07,16.3799991607666
2022-02-08,16.360000610351562
2022-02-09,17.389999389648438
2022-02-10,16.260000228881836
2022-02-11,15.289999961853027
2022-02-14,14.970000267028809
2022-02-15,15.569999694824219
2022-02-16,15.350000381469727
2022-02-17,15.359999656677246
2022-02-18,15.199999809265137
2022-02-22,15.5
2022-02-23,15.569999694824219
2022-02-24,16.420000076293945
2022-02-25,16.93000030517578
2022-02-28,16.700000762939453
2022-03-01,16.559999465942383
2022-03-02,16.219999313354492
2022-03-03,14.770000457763672
2022-03-04,14.079999923706055
2022-03-07,14.0
2022-03-08,13.920000076293945
2022-03-09,14.699999809265137
2022-03-10,14.289999961853027
2022-03-11,14.020000457763672
2022-03-14,13.539999961853027
2022-03-15,13.619999885559082
2022-03-16,13.899999618530273
2022-03-17,14.630000114440918
2022-03-18,14.25
2022-03-21,13.279999732971191
2022-03-22,13.979999542236328
2022-03-23,13.579999923706055
2022-03-24,13.529999732971191
2022-03-25,13.3100004196167
2022-03-28,14.270000457763672
2022-03-29,14.489999771118164
2022-03-30,14.779999732971191
2022-03-31,14.6899995803833
2022-04-01,14.829999923706055
2022-04-04,14.989999771118164
2022-04-05,14.729999542236328
2022-04-06,14.470000267028809
2022-04-07,14.260000228881836
2022-04-08,13.84000015258789
2022-04-11,13.149999618530273
2022-04-12,14.010000228881836
2022-04-13,14.520000457763672
2022-04-14,14.1899995803833
2022-04-18,13.470000267028809
2022-04-19,13.220000267028809
2022-04-20,13.029999732971191
2022-04-21,12.699999809265137
2022-04-22,12.640000343322754
2022-04-25,12.630000114440918
2022-04-26,11.630000114440918
2022-04-27,11.720000267028809
2022-04-28,11.680000305175781
2022-04-29,11.770000457763672
2022-05-02,11.920000076293945
2022-05-03,12.0
2022-05-04,12.260000228881836
2022-05-05,11.319999694824219
2022-05-06,10.949999809265137
2022-05-09,7.809999942779541
2022-05-10,7.889999866485596
2022-05-11,6.929999828338623
2022-05-12,6.96999979019165
2022-05-13,7.389999866485596
2022-05-16,7.139999866485596
2022-05-17,6.760000228881836
2022-05-18,6.449999809265137
2022-05-19,7.010000228881836
2022-05-20,7.050000190734863
2022-05-23,7.510000228881836
2022-05-24,7.050000190734863
2022-05-25,7.159999847412109
2022-05-26,7.260000228881836
2022-05-27,7.389999866485596
2022-05-31,6.840000152587891
2022-06-01,6.550000190734863
2022-06-02,6.820000171661377
2022-06-03,7.199999809265137
2022-06-06,7.019999980926514
2022-06-07,7.230000019073486
2022-06-08,7.21999979019165
2022-06-09,7.0
2022-06-10,6.670000076293945
2022-06-13,6.300000190734863
2022-06-14,6.070000171661377
2022-06-15,6.050000190734863
2022-06-16,5.960000038146973
2022-06-17,6.349999904632568
2022-06-21,6.78000020980835
2022-06-22,6.559999942779541
2022-06-23,6.880000114440918
2022-06-24,7.889999866485596
2022-06-27,8.020000457763672
2022-06-28,7.739999771118164
2022-06-29,7.789999961853027
2022-06-30,7.949999809265137
2022-07-01,8.539999961853027
2022-07-05,8.850000381469727
2022-07-06,8.9399995803833
2022-07-07,9.15999984741211
2022-07-08,10.3100004196167
2022-07-11,9.40999984741211
2022-07-12,9.109999656677246
2022-07-13,8.9399995803833
2022-07-14,8.40999984741211
2022-07-15,8.100000381469727
2022-07-18,7.769999980926514
2022-07-19,7.590000152587891
2022-07-20,7.610000133514404
2022-07-21,7.559999942779541
2022-07-22,7.360000133514404
2022-07-25,7.199999809265137
2022-07-26,7.289999961853027
2022-07-27,7.570000171661377
2022-07-28,7.670000076293945
2022-07-29,7.409999847412109
2022-08-01,7.059999942779541
2022-08-02,7.190000057220459
2022-08-03,7.329999923706055
2022-08-04,7.860000133514404
2022-08-05,8.300000190734863
2022-08-08,8.050000190734863
2022-08-09,7.96999979019165
2022-08-10,8.069999694824219
2022-08-11,8.119999885559082
2022-08-12,10.300000190734863
2022-08-15,9.279999732971191
2022-08-16,9.029999732971191
2022-08-17,8.859999656677246
2022-08-18,8.779999732971191
2022-08-19,8.420000076293945
2022-08-22,7.460000038146973
2022-08-23,7.739999771118164
2022-08-24,7.630000114440918
2022-08-25,7.329999923706055
2022-08-26,7.130000114440918
2022-08-29,7.090000152587891
2022-08-30,6.75
2022-08-31,6.820000171661377
2022-09-01,6.78000020980835
2022-09-02,6.429999828338623
2022-09-06,6.03000020980835
2022-09-07,6.159999847412109
2022-09-08,6.519999980926514
2022-09-09,6.170000076293945
2022-09-12,6.0
2022-09-13,5.699999809265137
2022-09-14,5.610000133514404
2022-09-15,5.440000057220459
2022-09-16,5.25
2022-09-19,5.480000019073486
2022-09-20,5.289999961853027
2022-09-21,5.070000171661377
2022-09-22,5.050000190734863
2022-09-23,4.889999866485596
2022-09-26,4.659999847412109
2022-09-27,4.820000171661377
2022-09-28,5.090000152587891
2022-09-29,4.889999866485596
2022-09-30,4.820000171661377
2022-10-03,4.829999923706055
2022-10-04,5.239999771118164
2022-10-05,5.099999904632568
2022-10-06,5.010000228881836
2022-10-07,4.760000228881836
2022-10-10,4.289999961853027
2022-10-11,4.110000133514404
2022-10-12,4.300000190734863
2022-10-13,4.46999979019165
2022-10-14,4.699999809265137
2022-10-17,5.03000020980835
2022-10-18,4.920000076293945
2022-10-19,4.690000057220459
2022-10-20,4.679999828338623
2022-10-21,4.78000020980835
2022-10-24,4.550000190734863
2022-10-25,4.650000095367432
2022-10-26,4.769999980926514
2022-10-27,4.519999980926514
2022-10-28,4.579999923706055
2022-10-31,4.440000057220459
2022-11-01,4.420000076293945
2022-11-02,4.130000114440918
2022-11-03,4.369999885559082
2022-11-04,4.230000019073486
2022-11-07,4.260000228881836
2022-11-08,4.139999866485596
2022-11-09,4.010000228881836
2022-11-10,4.0
2022-11-11,4.099999904632568
2022-11-14,4.159999847412109
2022-11-15,4.409999847412109
2022-11-16,4.309999942779541
2022-11-17,4.010000228881836
2022-11-18,3.9200000762939453
2022-11-21,3.7699999809265137
2022-11-22,3.740000009536743
2022-11-23,3.6700000762939453
2022-11-25,3.5899999141693115
2022-11-28,3.4000000953674316
2022-11-29,3.380000114440918
2022-11-30,3.6600000858306885
2022-12-01,3.4800000190734863
2022-12-02,3.619999885559082
2022-12-05,3.509999990463257
2022-12-06,3.4100000858306885
2022-12-07,2.869999885559082
2022-12-08,3.069999933242798
2022-12-09,3.0999999046325684
2022-12-12,3.0999999046325684
2022-12-13,3.2100000381469727
2022-12-14,3.4800000190734863
2022-12-15,3.319999933242798
2022-12-16,3.25
2022-12-19,3.0399999618530273
2022-12-20,3.180000066757202
2022-12-21,3.0399999618530273
2022-12-22,3.0799999237060547
2022-12-23,3.5199999809265137
2022-12-27,3.319999933242798
2022-12-28,3.5999999046325684
2022-12-29,3.7899999618530273
2022-12-30,3.8399999141693115
2023-01-03,3.5899999141693115
2023-01-04,3.450000047683716
2023-01-05,3.4800000190734863
2023-01-06,3.549999952316284
2023-01-09,3.630000114440918
2023-01-10,4.340000152587891
2023-01-11,4.269999980926514
2023-01-12,5.199999809265137
2023-01-13,5.0
2023-01-17,5.0
2023-01-18,4.849999904632568
2023-01-19,4.730000019073486
2023-01-20,4.699999809265137
2023-01-23,4.730000019073486
2023-01-24,4.679999828338623
2023-01-25,4.739999771118164
2023-01-26,4.71999979019165
2023-01-27,5.050000190734863
2023-01-30,4.920000076293945
2023-01-31,5.110000133514404
2023-02-01,5.449999809265137
2023-02-02,4.900000095367432
2023-02-03,4.630000114440918
2023-02-06,4.559999942779541
2023-02-07,4.53000020980835
2023-02-08,4.400000095367432
2023-02-09,4.409999847412109
2023-02-10,4.400000095367432
2023-02-13,4.320000171661377
2023-02-14,4.440000057220459
2023-02-15,4.429999828338623
2023-02-16,4.320000171661377
2023-02-17,4.349999904632568
2023-02-21,4.239999771118164
2023-02-22,4.150000095367432
2023-02-23,4.050000190734863
2023-02-24,4.0
2023-02-27,4.070000171661377
2023-02-28,3.5999999046325684
2023-03-01,3.380000114440918
2023-03-02,3.2699999809265137
2023-03-03,3.140000104904175
2023-03-06,2.9100000858306885
2023-03-07,2.799999952316284
2023-03-08,2.7100000381469727
2023-03-09,2.7899999618530273
2023-03-10,2.740000009536743
2023-03-13,2.5399999618530273
2023-03-14,2.4600000381469727
2023-03-15,2.4200000762939453
2023-03-16,2.299999952316284
2023-03-17,2.240000009536743
2023-03-20,2.0999999046325684
2023-03-21,2.069999933242798
2023-03-22,1.9900000095367432
2023-03-23,1.9800000190734863
2023-03-24,1.9199999570846558
2023-03-27,1.9800000190734863
2023-03-28,1.940000057220459
2023-03-29,2.1600000858306885
2023-03-30,1.9700000286102295
2023-03-31,1.9500000476837158
2023-04-03,2.049999952316284
2023-04-04,2.059999942779541
2023-04-05,2.049999952316284
2023-04-06,2.0399999618530273
2023-04-10,2.009999990463257
2023-04-11,2.049999952316284
2023-04-12,2.0199999809265137
2023-04-13,2.359999895095825
2023-04-14,2.180000066757202
2023-04-17,2.4000000953674316
2023-04-18,2.309999942779541
2023-04-19,2.3299999237060547
2023-04-20,2.2300000190734863
2023-04-21,2.299999952316284
2023-04-24,1.9600000381469727
2023-04-25,1.9600000381469727
2023-04-26,1.9600000381469727
2023-04-27,1.940000057220459
2023-04-28,1.940000057220459
2023-05-01,1.9600000381469727
2023-05-02,1.899999976158142
2023-05-03,1.909999966621399
2023-05-04,1.940000057220459
2023-05-05,1.9600000381469727
2023-05-08,2.119999885559082
2023-05-09,2.1700000762939453
2023-05-10,2.4000000953674316
2023-05-11,2.4100000858306885
2023-05-12,2.3399999141693115
2023-05-15,2.6500000953674316
2023-05-16,2.440000057220459
2023-05-17,2.6500000953674316
2023-05-18,2.5899999141693115
2023-05-19,2.549999952316284
2023-05-22,2.6600000858306885
2023-05-23,2.549999952316284
2023-05-24,2.390000104904175
2023-05-25,2.309999942779541
2023-05-26,2.2799999713897705
2023-05-30,2.2799999713897705
2023-05-31,2.3499999046325684
2023-06-01,2.380000114440918
2023-06-02,2.490000009536743
2023-06-05,2.5999999046325684
2023-06-06,2.549999952316284
2023-06-07,2.549999952316284
2023-06-08,2.5
2023-06-09,2.5199999809265137
2023-06-12,2.5299999713897705
2023-06-13,2.430000066757202
2023-06-14,2.2899999618530273
2023-06-15,2.309999942779541
2023-06-16,2.2899999618530273
2023-06-20,2.2799999713897705
2023-06-21,2.180000066757202
2023-06-22,2.140000104904175
2023-06-23,2.049999952316284
2023-06-26,2.0
2023-06-27,2.009999990463257
2023-06-28,2.0299999713897705
2023-06-29,2.1600000858306885
2023-06-30,2.1500000953674316
2023-07-03,2.1500000953674316
2023-07-05,2.140000104904175
2023-07-06,2.109999895095825
2023-07-07,2.25
2023-07-10,2.369999885559082
2023-07-11,1.850000023841858
2023-07-12,1.5099999904632568
2023-07-13,1.5499999523162842
2023-07-14,1.5099999904632568
2023-07-17,1.5700000524520874
2023-07-18,1.5
2023-07-19,1.5
2023-07-20,1.5
2023-07-21,1.4199999570846558
2023-07-24,1.309999942779541
2023-07-25,1.2899999618530273
2023-07-26,1.2599999904632568
2023-07-27,1.2400000095367432
2023-07-28,1.2799999713897705
2023-07-31,1.4800000190734863
2023-08-01,1.5099999904632568
2023-08-02,1.4900000095367432
2023-08-03,1.4900000095367432
2023-08-04,1.4700000286102295
2023-08-07,1.4299999475479126
2023-08-08,1.600000023841858
2023-08-09,1.5
2023-08-10,1.6100000143051147
2023-08-11,1.659999966621399
2023-08-14,1.5800000429153442
2023-08-15,1.600000023841858
2023-08-16,1.4500000476837158
2023-08-17,1.3899999856948853
2023-08-18,1.3700000047683716
2023-08-21,1.3700000047683716
2023-08-22,1.3300000429153442
2023-08-23,1.350000023841858
2023-08-24,1.3799999952316284
2023-08-25,1.2899999618530273
2023-08-28,1.25
2023-08-29,1.1699999570846558
2023-08-30,1.2000000476837158
2023-08-31,1.2000000476837158
2023-09-01,1.2200000286102295
2023-09-05,1.1299999952316284
2023-09-06,1.0800000429153442
2023-09-07,1.090000033378601
2023-09-08,1.0700000524520874
2023-09-11,1.0399999618530273
2023-09-12,0.9549999833106995
2023-09-13,0.925000011920929
2023-09-14,0.8730000257492065
2023-09-15,0.8199999928474426
2023-09-18,0.7760000228881836
2023-09-19,0.800000011920929
2023-09-20,0.7680000066757202
2023-09-21,0.7289999723434448
2023-09-22,0.7200000286102295
2023-09-25,0.8090000152587891
2023-09-26,0.9100000262260437
2023-09-27,0.8799999952316284
2023-09-28,0.8299999833106995
2023-09-29,0.8970000147819519
2023-10-02,0.8240000009536743
2023-10-03,0.8199999928474426
2023-10-04,0.8199999928474426
2023-10-05,0.8600000143051147
2023-10-06,0.8399999737739563
2023-10-09,0.8299999833106995
2023-10-10,0.8489999771118164
2023-10-11,0.8100000023841858
2023-10-12,0.8379999995231628
2023-10-13,0.800000011920929
2023-10-16,0.7900000214576721
2023-10-17,0.765999972820282
2023-10-18,0.7289999723434448
2023-10-19,0.7760000228881836
2023-10-20,0.8299999833106995
2023-10-23,0.703000009059906
2023-10-24,0.7099999785423279
2023-10-25,0.6510000228881836
2023-10-26,0.6549999713897705
2023-10-27,0.699999988079071
2023-10-30,0.703000009059906
2023-10-31,0.699999988079071
2023-11-01,0.6710000038146973
2023-11-02,0.699999988079071
2023-11-03,0.800000011920929
2023-11-06,0.8629999756813049
2023-11-07,0.7250000238418579
2023-11-08,0.6000000238418579
2023-11-09,0.46799999475479126
2023-11-10,0.4699999988079071
2023-11-13,0.5
2023-11-14,0.5509999990463257
2023-11-15,0.5849999785423279
2023-11-16,0.6359999775886536
2023-11-17,0.7039999961853027
2023-11-20,0.7099999785423279
2023-11-21,0.7239999771118164
2023-11-22,0.7099999785423279
2023-11-24,0.7369999885559082
2023-11-27,0.7239999771118164
2023-11-28,0.7300000190734863
2023-11-29,0.7699999809265137
2023-11-30,0.8299999833106995
2023-12-01,1.1100000143051147
2023-12-04,1.1100000143051147
2023-12-05,1.0299999713897705
2023-12-06,1.0700000524520874
2023-12-07,1.0700000524520874
2023-12-08,1.0199999809265137
2023-12-11,1.0
2023-12-12,1.0299999713897705
2023-12-13,1.6799999475479126
2023-12-14,1.7899999618530273
2023-12-15,1.590000033378601
2023-12-18,1.409999966621399
2023-12-19,1.350000023841858
2023-12-20,1.2799999713897705
2023-12-21,1.2799999713897705
2023-12-22,1.4800000190734863
2023-12-26,1.649999976158142
2023-12-27,1.7200000286102295
2023-12-28,1.590000033378601
2023-12-29,1.659999966621399
2024-01-02,1.690000057220459
2024-01-03,1.659999966621399
2024-01-04,1.8799999952316284
2024-01-05,2.0299999713897705
2024-01-08,1.9199999570846558
2024-01-09,2.069999933242798
2024-01-10,2.180000066757202
2024-01-11,2.069999933242798
2024-01-12,2.130000114440918
2024-01-16,1.8799999952316284
2024-01-17,1.8600000143051147
2024-01-18,1.8300000429153442
2024-01-19,1.8200000524520874
2024-01-22,1.899999976158142
2024-01-23,1.9700000286102295
2024-01-24,2.0999999046325684
2024-01-25,2.5899999141693115
2024-01-26,2.6700000762939453
2024-01-29,3.2200000286102295
2024-01-30,3.2100000381469727
2024-01-31,3.119999885559082
2024-02-01,3.5999999046325684
2024-02-02,3.5999999046325684
2024-02-05,3.6500000953674316
2024-02-06,3.930000066757202
2024-02-07,4.110000133514404
2024-02-08,3.930000066757202
