Date,JACK
2010-04-09,20.087949752807617
2010-04-12,20.547977447509766
2010-04-13,20.305858612060547
2010-04-14,21.080646514892578
2010-04-15,21.145214080810547
2010-04-16,19.999174118041992
2010-04-19,19.692487716674805
2010-04-20,19.80547523498535
2010-04-21,19.79740333557129
2010-04-22,20.378488540649414
2010-04-23,20.031452178955078
2010-04-26,19.789337158203125
2010-04-27,19.418081283569336
2010-04-28,18.95805549621582
2010-04-29,19.40193748474121
2010-04-30,18.949981689453125
2010-05-03,19.563352584838867
2010-05-04,19.175960540771484
2010-05-05,18.853137969970703
2010-05-06,18.054136276245117
2010-05-07,17.836231231689453
2010-05-10,18.659435272216797
2010-05-11,18.409250259399414
2010-05-12,18.828922271728516
2010-05-13,18.36082649230957
2010-05-14,18.401168823242188
2010-05-17,18.643293380737305
2010-05-18,18.57065773010254
2010-05-19,18.401168823242188
2010-05-20,17.84429931640625
2010-05-21,17.957284927368164
2010-05-24,17.84429931640625
2010-05-25,18.03799057006836
2010-05-26,17.747447967529297
2010-05-27,17.97342872619629
2010-05-28,18.110631942749023
2010-06-01,17.715166091918945
2010-06-02,17.892724990844727
2010-06-03,18.07835578918457
2010-06-04,17.545682907104492
2010-06-07,17.02915382385254
2010-06-08,16.9645938873291
2010-06-09,16.883882522583008
2010-06-10,17.17443084716797
2010-06-11,17.65867042541504
2010-06-14,17.6021728515625
2010-06-15,17.690956115722656
2010-06-16,17.47304916381836
2010-06-17,17.400407791137695
2010-06-18,17.311630249023438
2010-06-21,17.15829086303711
2010-06-22,16.778966903686523
2010-06-23,16.770898818969727
2010-06-24,16.15752601623535
2010-06-25,16.205944061279297
2010-06-28,16.04452896118164
2010-06-29,15.92347240447998
2010-06-30,15.697495460510254
2010-07-01,15.681350708007812
2010-07-02,15.48766040802002
2010-07-06,14.92270565032959
2010-07-07,15.237464904785156
2010-07-08,15.366600036621094
2010-07-09,15.632929801940918
2010-07-12,15.592572212219238
2010-07-13,16.068744659423828
2010-07-14,16.052610397338867
2010-07-15,15.996109962463379
2010-07-16,15.431161880493164
2010-07-19,15.431161880493164
2010-07-20,15.576433181762695
2010-07-21,15.423089027404785
2010-07-22,15.770133972167969
2010-07-23,15.963828086853027
2010-07-26,16.552988052368164
2010-07-27,16.56106185913086
2010-07-28,16.536846160888672
2010-07-29,16.706327438354492
2010-07-30,16.649831771850586
2010-08-02,16.98073387145996
2010-08-03,16.85967445373535
2010-08-04,16.665977478027344
2010-08-05,15.624857902526855
2010-08-06,15.544151306152344
2010-08-09,16.028392791748047
2010-08-10,15.794342041015625
2010-08-11,15.552220344543457
2010-08-12,15.875048637390137
2010-08-13,15.53608226776123
2010-08-16,15.77820110321045
2010-08-17,16.165590286254883
2010-08-18,16.440000534057617
2010-08-19,16.133316040039062
2010-08-20,16.270519256591797
2010-08-23,16.076824188232422
2010-08-24,16.214019775390625
2010-08-25,16.577199935913086
2010-08-26,16.29472541809082
2010-08-27,16.577199935913086
2010-08-30,16.3431453704834
2010-08-31,16.28665542602539
2010-09-01,17.021081924438477
2010-09-02,17.8765869140625
2010-09-03,17.586040496826172
2010-09-07,17.376195907592773
2010-09-08,17.408479690551758
2010-09-09,17.38426971435547
2010-09-10,17.61832046508789
2010-09-13,17.779733657836914
2010-09-14,17.91693115234375
2010-09-15,18.005712509155273
2010-09-16,17.59410858154297
2010-09-17,17.368131637573242
2010-09-20,17.28742218017578
2010-09-21,17.07758140563965
2010-09-22,16.883882522583008
2010-09-23,16.940380096435547
2010-09-24,16.95652198791504
2010-09-27,17.222848892211914
2010-09-28,17.4649715423584
2010-09-29,17.545682907104492
2010-09-30,17.303560256958008
2010-10-01,17.327777862548828
2010-10-04,17.117931365966797
2010-10-05,17.505325317382812
2010-10-06,17.489181518554688
2010-10-07,17.497255325317383
2010-10-08,17.81201934814453
2010-10-11,17.86043930053711
2010-10-12,18.021852493286133
2010-10-13,17.81201934814453
2010-10-14,18.44959831237793
2010-10-15,18.788570404052734
2010-10-18,19.385799407958984
2010-10-19,18.97419548034668
2010-10-20,18.901559829711914
2010-10-21,18.804706573486328
2010-10-22,19.046838760375977
2010-10-25,19.030685424804688
2010-10-26,18.990339279174805
2010-10-27,18.788570404052734
2010-10-28,18.764360427856445
2010-10-29,18.691720962524414
2010-11-01,18.885412216186523
2010-11-02,19.18403434753418
2010-11-03,19.23245620727539
2010-11-04,19.127534866333008
2010-11-05,18.949981689453125
2010-11-08,18.457672119140625
2010-11-09,18.070281982421875
2010-11-10,18.82085418701172
2010-11-11,19.21631622314453
2010-11-12,18.611011505126953
2010-11-15,18.764360427856445
2010-11-16,18.32046890258789
2010-11-17,18.465740203857422
2010-11-18,18.62716293334961
2010-11-19,18.861207962036133
2010-11-22,18.215553283691406
2010-11-23,16.327009201049805
2010-11-24,16.101030349731445
2010-11-26,16.181730270385742
2010-11-29,16.456138610839844
2010-11-30,16.238229751586914
2010-12-01,16.41578483581543
2010-12-02,16.641767501831055
2010-12-03,16.988800048828125
2010-12-06,17.061439514160156
2010-12-07,17.18250274658203
2010-12-08,16.9000301361084
2010-12-09,16.827390670776367
2010-12-10,17.07758140563965
2010-12-13,16.674043655395508
2010-12-14,16.480358123779297
2010-12-15,16.690187454223633
2010-12-16,16.98073387145996
2010-12-17,17.343908309936523
2010-12-20,17.319704055786133
2010-12-21,17.15829086303711
2010-12-22,17.303560256958008
2010-12-23,17.408479690551758
2010-12-27,17.448833465576172
2010-12-28,17.222848892211914
2010-12-29,17.190568923950195
2010-12-30,17.23092269897461
2010-12-31,17.053369522094727
2011-01-03,17.343908309936523
2011-01-04,16.908096313476562
2011-01-05,17.400407791137695
2011-01-06,17.3923397064209
2011-01-07,17.263214111328125
2011-01-10,17.408479690551758
2011-01-11,17.828161239624023
2011-01-12,18.021852493286133
2011-01-13,18.33660888671875
2011-01-14,18.304330825805664
2011-01-18,18.643293380737305
2011-01-19,18.409250259399414
2011-01-20,18.191341400146484
2011-01-21,18.150989532470703
2011-01-24,18.328542709350586
2011-01-25,18.465740203857422
2011-01-26,18.457672119140625
2011-01-27,18.764360427856445
2011-01-28,17.561824798583984
2011-01-31,17.70709991455078
2011-02-01,18.126771926879883
2011-02-02,18.37696647644043
2011-02-03,18.409250259399414
2011-02-04,18.32046890258789
2011-02-07,18.296266555786133
2011-02-08,18.675580978393555
2011-02-09,18.81278419494629
2011-02-10,19.119464874267578
2011-02-11,19.272811889648438
2011-02-14,19.34544563293457
2011-02-15,19.458438873291016
2011-02-16,19.563352584838867
2011-02-17,19.385799407958984
2011-02-18,19.458438873291016
2011-02-22,18.861207962036133
2011-02-23,18.81278419494629
2011-02-24,17.47304916381836
2011-02-25,17.868515014648438
2011-02-28,17.755523681640625
2011-03-01,17.56989097595215
2011-03-02,17.553752899169922
2011-03-03,17.8765869140625
2011-03-04,17.892724990844727
2011-03-07,18.07835578918457
2011-03-08,18.63522720336914
2011-03-09,18.71592903137207
2011-03-10,18.538373947143555
2011-03-11,18.78049659729004
2011-03-14,18.68364906311035
2011-03-15,18.263973236083984
2011-03-16,18.126771926879883
2011-03-17,18.062204360961914
2011-03-18,18.15904998779297
2011-03-21,18.263973236083984
2011-03-22,17.96535301208496
2011-03-23,18.134836196899414
2011-03-24,18.231691360473633
2011-03-25,18.385034561157227
2011-03-28,18.102556228637695
2011-03-29,18.288188934326172
2011-03-30,18.457672119140625
2011-03-31,18.304330825805664
2011-04-01,18.223617553710938
2011-04-04,18.199411392211914
2011-04-05,18.183265686035156
2011-04-06,18.312400817871094
2011-04-07,18.110631942749023
2011-04-08,17.892724990844727
2011-04-11,17.045299530029297
2011-04-12,17.053369522094727
2011-04-13,17.061439514160156
2011-04-14,16.843536376953125
2011-04-15,16.85967445373535
2011-04-18,16.665977478027344
2011-04-19,16.50457191467285
2011-04-20,16.787036895751953
2011-04-21,16.617551803588867
2011-04-25,16.464214324951172
2011-04-26,16.456138610839844
2011-04-27,16.544918060302734
2011-04-28,16.625619888305664
2011-04-29,16.665977478027344
2011-05-02,16.383502960205078
2011-05-03,16.488426208496094
2011-05-04,16.173662185668945
2011-05-05,16.15752601623535
2011-05-06,16.238229751586914
2011-05-09,16.141380310058594
2011-05-10,16.512632369995117
2011-05-11,16.641767501831055
2011-05-12,16.665977478027344
2011-05-13,16.722469329833984
2011-05-16,16.464214324951172
2011-05-17,16.37543487548828
2011-05-18,17.01302146911621
2011-05-19,17.97342872619629
2011-05-20,17.836231231689453
2011-05-23,17.206707000732422
2011-05-24,17.15829086303711
2011-05-25,17.360055923461914
2011-05-26,17.723236083984375
2011-05-27,17.642528533935547
2011-05-31,17.92500877380371
2011-06-01,17.634462356567383
2011-06-02,17.222848892211914
2011-06-03,16.803184509277344
2011-06-06,16.948455810546875
2011-06-07,16.690187454223633
2011-06-08,16.544918060302734
2011-06-09,16.665977478027344
2011-06-10,16.657907485961914
2011-06-13,16.95652198791504
2011-06-14,17.00494384765625
2011-06-15,17.085655212402344
2011-06-16,17.23092269897461
2011-06-17,17.440763473510742
2011-06-20,17.795869827270508
2011-06-21,17.84429931640625
2011-06-22,18.005712509155273
2011-06-23,18.054136276245117
2011-06-24,18.046064376831055
2011-06-27,18.013778686523438
2011-06-28,18.223617553710938
2011-06-29,18.215553283691406
2011-06-30,18.385034561157227
2011-07-01,19.014549255371094
2011-07-05,19.00647735595703
2011-07-06,18.877347946166992
2011-07-07,18.853137969970703
2011-07-08,18.966123580932617
2011-07-11,18.788570404052734
2011-07-12,18.804706573486328
2011-07-13,19.159818649291992
2011-07-14,19.200172424316406
2011-07-15,18.941905975341797
2011-07-18,18.885412216186523
2011-07-19,19.23245620727539
2011-07-20,19.062971115112305
2011-07-21,19.127534866333008
2011-07-22,19.038759231567383
2011-07-25,18.966123580932617
2011-07-26,18.966123580932617
2011-07-27,18.52223777770996
2011-07-28,18.34467887878418
2011-07-29,18.33660888671875
2011-08-01,18.368900299072266
2011-08-02,17.47304916381836
2011-08-03,17.88465118408203
2011-08-04,17.27934455871582
2011-08-05,16.633695602416992
2011-08-08,15.576433181762695
2011-08-09,16.456138610839844
2011-08-10,15.24553108215332
2011-08-11,16.520708084106445
2011-08-12,16.222089767456055
2011-08-15,16.318941116333008
2011-08-16,16.068744659423828
2011-08-17,16.036462783813477
2011-08-18,14.987272262573242
2011-08-19,15.189044952392578
2011-08-22,15.318177223205566
2011-08-23,15.786272048950195
2011-08-24,16.036462783813477
2011-08-25,15.56029224395752
2011-08-26,16.18980598449707
2011-08-29,16.891952514648438
2011-08-30,16.883882522583008
2011-08-31,16.762826919555664
2011-09-01,16.3350772857666
2011-09-02,16.06068229675293
2011-09-06,15.947688102722168
2011-09-07,16.222089767456055
2011-09-08,16.141380310058594
2011-09-09,15.818554878234863
2011-09-12,16.00418472290039
2011-09-13,16.270519256591797
2011-09-14,16.512632369995117
2011-09-15,16.633695602416992
2011-09-16,16.787036895751953
2011-09-19,16.770898818969727
2011-09-20,16.42385482788086
2011-09-21,15.907334327697754
2011-09-22,15.415019035339355
2011-09-23,15.818554878234863
2011-09-26,16.552988052368164
2011-09-27,16.625619888305664
2011-09-28,16.351219177246094
2011-09-29,16.536846160888672
2011-09-30,16.076824188232422
2011-10-03,15.544151306152344
2011-10-04,15.802414894104004
2011-10-05,15.842767715454102
2011-10-06,16.18980598449707
2011-10-07,15.632929801940918
2011-10-10,16.585268020629883
2011-10-11,16.577199935913086
2011-10-12,17.053369522094727
2011-10-13,17.069507598876953
2011-10-14,16.674043655395508
2011-10-17,15.947688102722168
2011-10-18,16.141380310058594
2011-10-19,15.971896171569824
2011-10-20,15.842767715454102
2011-10-21,16.125240325927734
2011-10-24,16.270519256591797
2011-10-25,16.052610397338867
2011-10-26,15.979970932006836
2011-10-27,17.053369522094727
2011-10-28,16.85967445373535
2011-10-31,16.609477996826172
2011-11-01,16.133316040039062
2011-11-02,16.24630355834961
2011-11-03,16.44806480407715
2011-11-04,16.536846160888672
2011-11-07,16.81125259399414
2011-11-08,16.98073387145996
2011-11-09,16.29472541809082
2011-11-10,16.512632369995117
2011-11-11,16.81125259399414
2011-11-14,16.456138610839844
2011-11-15,16.698261260986328
2011-11-16,16.431930541992188
2011-11-17,16.37543487548828
2011-11-18,16.665977478027344
2011-11-21,16.238229751586914
2011-11-22,15.826627731323242
2011-11-23,15.503795623779297
2011-11-25,15.067977905273438
2011-11-28,15.979970932006836
2011-11-29,16.02032470703125
2011-11-30,16.544918060302734
2011-12-01,16.18980598449707
2011-12-02,16.649831771850586
2011-12-05,17.093721389770508
2011-12-06,17.0372314453125
2011-12-07,16.93230628967285
2011-12-08,16.569129943847656
2011-12-09,16.93230628967285
2011-12-12,16.778966903686523
2011-12-13,16.488426208496094
2011-12-14,16.197872161865234
2011-12-15,16.42385482788086
2011-12-16,16.585268020629883
2011-12-19,16.42385482788086
2011-12-20,16.85160255432129
2011-12-21,16.93230628967285
2011-12-22,16.86774444580078
2011-12-23,16.988800048828125
2011-12-27,17.021081924438477
2011-12-28,16.698261260986328
2011-12-29,16.835460662841797
2011-12-30,16.86774444580078
2012-01-03,17.747447967529297
2012-01-04,17.61832046508789
2012-01-05,17.456907272338867
2012-01-06,17.4649715423584
2012-01-09,17.190568923950195
2012-01-10,17.303560256958008
2012-01-11,17.682884216308594
2012-01-12,17.65867042541504
2012-01-13,17.545682907104492
2012-01-17,17.416547775268555
2012-01-18,17.448833465576172
2012-01-19,17.481115341186523
2012-01-20,17.33584976196289
2012-01-23,17.360055923461914
2012-01-24,17.23092269897461
2012-01-25,17.238996505737305
2012-01-26,17.3923397064209
2012-01-27,17.448833465576172
2012-01-30,17.376195907592773
2012-01-31,17.109865188598633
2012-02-01,17.81201934814453
2012-02-02,18.239765167236328
2012-02-03,18.732067108154297
2012-02-06,18.68364906311035
2012-02-07,18.71592903137207
2012-02-08,18.756282806396484
2012-02-09,18.828922271728516
2012-02-10,18.619089126586914
2012-02-13,18.699787139892578
2012-02-14,18.55451774597168
2012-02-15,18.55451774597168
2012-02-16,18.82085418701172
2012-02-17,19.046838760375977
2012-02-21,19.014549255371094
2012-02-22,19.167890548706055
2012-02-23,18.586801528930664
2012-02-24,18.869274139404297
2012-02-27,19.022621154785156
2012-02-28,19.490718841552734
2012-02-29,19.24860191345215
2012-03-01,18.836990356445312
2012-03-02,18.43345832824707
2012-03-05,18.43345832824707
2012-03-06,18.191341400146484
2012-03-07,18.619089126586914
2012-03-08,18.699787139892578
2012-03-09,19.054901123046875
2012-03-12,19.038759231567383
2012-03-13,19.337373733520508
2012-03-14,19.272811889648438
2012-03-15,19.442289352416992
2012-03-16,19.32123374938965
2012-03-19,19.224388122558594
2012-03-20,19.175960540771484
2012-03-21,19.079120635986328
2012-03-22,18.82085418701172
2012-03-23,18.97419548034668
2012-03-26,19.297019958496094
2012-03-27,19.175960540771484
2012-03-28,19.21631622314453
2012-03-29,19.506864547729492
2012-03-30,19.34544563293457
2012-04-02,19.329303741455078
2012-04-03,19.224388122558594
2012-04-04,18.933841705322266
2012-04-05,18.893489837646484
2012-04-09,18.643293380737305
2012-04-10,18.36082649230957
2012-04-11,18.562589645385742
2012-04-12,18.71592903137207
2012-04-13,18.52223777770996
2012-04-16,18.498023986816406
2012-04-17,18.619089126586914
2012-04-18,18.562589645385742
2012-04-19,18.207477569580078
2012-04-20,18.44959831237793
2012-04-23,18.352752685546875
2012-04-24,18.09449005126953
2012-04-25,18.191341400146484
2012-04-26,18.457672119140625
2012-04-27,18.57065773010254
2012-04-30,18.33660888671875
2012-05-01,18.530309677124023
2012-05-02,18.772428512573242
2012-05-03,18.562589645385742
2012-05-04,18.57065773010254
2012-05-07,18.5787353515625
2012-05-08,18.167125701904297
2012-05-09,18.134836196899414
2012-05-10,18.409250259399414
2012-05-11,18.175195693969727
2012-05-14,18.029926300048828
2012-05-15,18.24782943725586
2012-05-16,18.118711471557617
2012-05-17,19.014549255371094
2012-05-18,19.095256805419922
2012-05-21,19.482646942138672
2012-05-22,19.522994995117188
2012-05-23,20.063735961914062
2012-05-24,19.934612274169922
2012-05-25,20.071807861328125
2012-05-29,20.467275619506836
2012-05-30,20.870807647705078
2012-05-31,20.86273765563965
2012-06-01,19.991104125976562
2012-06-04,20.071807861328125
2012-06-05,20.079875946044922
2012-06-06,20.572189331054688
2012-06-07,20.378488540649414
2012-06-08,20.86273765563965
2012-06-11,20.338146209716797
2012-06-12,20.23322105407715
2012-06-13,19.821613311767578
2012-06-14,20.467275619506836
2012-06-15,20.531841278076172
2012-06-18,20.604482650756836
2012-06-19,20.927297592163086
2012-06-20,21.185562133789062
2012-06-21,20.878875732421875
2012-06-22,21.64559555053711
2012-06-25,21.80699920654297
2012-06-26,21.637523651123047
2012-06-27,21.621387481689453
2012-06-28,21.968416213989258
2012-06-29,22.501087188720703
2012-07-02,22.614078521728516
2012-07-03,22.39617347717285
2012-07-05,22.19440460205078
2012-07-06,22.275104522705078
2012-07-09,22.291248321533203
2012-07-10,22.30738067626953
2012-07-11,22.283180236816406
2012-07-12,22.283180236816406
2012-07-13,22.840057373046875
2012-07-16,22.646364212036133
2012-07-17,22.404239654541016
2012-07-18,22.23475456237793
2012-07-19,22.145984649658203
2012-07-20,21.8715763092041
2012-07-23,21.0402889251709
2012-07-24,21.1048526763916
2012-07-25,21.500316619873047
2012-07-26,21.484180450439453
2012-07-27,21.790861129760742
2012-07-30,21.621387481689453
2012-07-31,21.782793045043945
2012-08-01,21.508386611938477
2012-08-02,21.492252349853516
2012-08-03,21.298555374145508
2012-08-06,21.096784591674805
2012-08-07,21.42768096923828
2012-08-08,21.032224655151367
2012-08-09,20.99993896484375
2012-08-10,20.628684997558594
2012-08-13,20.895015716552734
2012-08-14,20.838529586791992
2012-08-15,20.951513290405273
2012-08-16,20.911165237426758
2012-08-17,21.27433967590332
2012-08-20,20.86273765563965
2012-08-21,20.927297592163086
2012-08-22,20.88694953918457
2012-08-23,20.78203010559082
2012-08-24,20.564119338989258
2012-08-27,20.983795166015625
2012-08-28,20.975719451904297
2012-08-29,21.088716506958008
2012-08-30,21.1048526763916
2012-08-31,21.056432723999023
2012-09-04,21.395404815673828
2012-09-05,21.395404815673828
2012-09-06,21.88771629333496
2012-09-07,22.162118911743164
2012-09-10,22.33966827392578
2012-09-11,22.452661514282227
2012-09-12,22.743207931518555
2012-09-13,23.08218002319336
2012-09-14,23.162879943847656
2012-09-17,22.920761108398438
2012-09-18,22.944976806640625
2012-09-19,23.06603240966797
2012-09-20,22.88848304748535
2012-09-21,22.977256774902344
2012-09-24,23.06603240966797
2012-09-25,22.799701690673828
2012-09-26,22.872339248657227
2012-09-27,22.920761108398438
2012-09-28,22.68671417236328
2012-10-01,22.83198356628418
2012-10-02,22.121767044067383
2012-10-03,22.145984649658203
2012-10-04,22.52529525756836
2012-10-05,22.162118911743164
2012-10-08,22.049129486083984
2012-10-09,21.823152542114258
2012-10-10,21.93613624572754
2012-10-11,22.024911880493164
2012-10-12,21.500316619873047
2012-10-15,21.71822738647461
2012-10-16,21.81507682800293
2012-10-17,22.186330795288086
2012-10-18,22.33966827392578
2012-10-19,20.547977447509766
2012-10-22,20.709392547607422
2012-10-23,20.660974502563477
2012-10-24,20.507627487182617
2012-10-25,20.870807647705078
2012-10-26,20.717472076416016
2012-10-31,20.991867065429688
2012-11-01,21.217851638793945
2012-11-02,21.024147033691406
2012-11-05,21.088716506958008
2012-11-06,21.25012969970703
2012-11-07,20.733604431152344
2012-11-08,20.515697479248047
2012-11-09,20.483415603637695
2012-11-12,20.281646728515625
2012-11-13,20.28972053527832
2012-11-14,20.18480110168457
2012-11-15,20.257434844970703
2012-11-16,20.200937271118164
2012-11-19,21.193634033203125
2012-11-20,21.121002197265625
2012-11-21,21.80699920654297
2012-11-23,21.903850555419922
2012-11-26,22.186330795288086
2012-11-27,22.000703811645508
2012-11-28,22.41230583190918
2012-11-29,22.52529525756836
2012-11-30,22.23475456237793
2012-12-03,22.23475456237793
2012-12-04,22.000703811645508
2012-12-05,22.137908935546875
2012-12-06,22.210540771484375
2012-12-07,22.355825424194336
2012-12-10,22.371959686279297
2012-12-11,22.41230583190918
2012-12-12,22.315458297729492
2012-12-13,22.436519622802734
2012-12-14,22.880413055419922
2012-12-17,23.300085067749023
2012-12-18,23.396928787231445
2012-12-19,23.332368850708008
2012-12-20,23.324296951293945
2012-12-21,23.20323371887207
2012-12-24,23.114458084106445
2012-12-26,23.10639190673828
2012-12-27,23.074111938476562
2012-12-28,22.920761108398438
2012-12-31,23.08218002319336
2013-01-02,23.469566345214844
2013-01-03,23.558345794677734
2013-01-04,23.582561492919922
2013-01-07,23.40500259399414
2013-01-08,23.187097549438477
2013-01-09,23.235515594482422
2013-01-10,23.195165634155273
2013-01-11,23.235515594482422
2013-01-14,23.090240478515625
2013-01-15,23.20323371887207
2013-01-16,23.13060188293457
2013-01-17,23.453428268432617
2013-01-18,23.792396545410156
2013-01-22,23.752044677734375
2013-01-23,23.429216384887695
2013-01-24,23.84889030456543
2013-01-25,23.84889030456543
2013-01-28,23.711687088012695
2013-01-29,23.52606773376465
2013-01-30,23.259735107421875
2013-01-31,23.429216384887695
2013-02-01,23.768184661865234
2013-02-04,23.70362091064453
2013-02-05,23.816608428955078
2013-02-06,23.994165420532227
2013-02-07,23.945741653442383
2013-02-08,24.07487678527832
2013-02-11,24.15557861328125
2013-02-12,24.38962745666504
2013-02-13,24.171722412109375
2013-02-14,24.01030921936035
2013-02-15,24.018375396728516
2013-02-19,24.583324432373047
2013-02-20,24.1878662109375
2013-02-21,25.42267417907715
2013-02-22,25.721290588378906
2013-02-25,25.261255264282227
2013-02-26,25.24512481689453
2013-02-27,25.632516860961914
2013-02-28,25.55180549621582
2013-03-01,25.866561889648438
2013-03-04,25.656723022460938
2013-03-05,26.205537796020508
2013-03-06,26.31852149963379
2013-03-07,26.697851181030273
2013-03-08,26.818912506103516
2013-03-11,26.835044860839844
2013-03-12,26.770477294921875
2013-03-13,26.835044860839844
2013-03-14,27.408058166503906
2013-03-15,27.02066993713379
2013-03-18,27.198230743408203
2013-03-19,27.432279586791992
2013-03-20,27.367706298828125
2013-03-21,27.35964012145996
2013-03-22,27.658260345458984
2013-03-25,27.803529739379883
2013-03-26,27.908443450927734
2013-03-27,28.247417449951172
2013-03-28,27.916519165039062
2013-04-01,27.738969802856445
2013-04-02,27.601764678955078
2013-04-03,27.287004470825195
2013-04-04,27.997220993041992
2013-04-05,27.90037727355957
2013-04-08,28.029508590698242
2013-04-09,27.416133880615234
2013-04-10,27.714754104614258
2013-04-11,28.772016525268555
2013-04-12,28.925357818603516
2013-04-15,28.303913116455078
2013-04-16,28.820449829101562
2013-04-17,28.554105758666992
2013-04-18,28.626741409301758
2013-04-19,28.73165512084961
2013-04-22,28.602521896362305
2013-04-23,28.691307067871094
2013-04-24,29.05449104309082
2013-04-25,28.9657039642334
2013-04-26,28.860794067382812
2013-04-29,28.73165512084961
2013-04-30,28.93343162536621
2013-05-01,28.56217384338379
2013-05-02,29.385377883911133
2013-05-03,29.877708435058594
2013-05-06,29.788917541503906
2013-05-07,30.144020080566406
2013-05-08,30.127893447875977
2013-05-09,29.998760223388672
2013-05-10,30.208581924438477
2013-05-13,30.111743927001953
2013-05-14,30.84617805480957
2013-05-15,30.93496322631836
2013-05-16,29.837352752685547
2013-05-17,29.821203231811523
2013-05-20,29.506446838378906
2013-05-21,29.77277946472168
2013-05-22,29.466087341308594
2013-05-23,29.401533126831055
2013-05-24,29.60329818725586
2013-05-28,29.796987533569336
2013-05-29,29.74856948852539
2013-05-30,29.84541130065918
2013-05-31,29.449951171875
2013-06-03,29.90191078186035
2013-06-04,29.74856948852539
2013-06-05,29.635570526123047
2013-06-06,29.998760223388672
2013-06-07,30.41036033630371
2013-06-10,30.644418716430664
2013-06-11,30.741260528564453
2013-06-12,30.297374725341797
2013-06-13,30.910741806030273
2013-06-14,30.55563735961914
2013-06-17,29.853487014770508
2013-06-18,31.322349548339844
2013-06-19,31.314287185668945
2013-06-20,30.983373641967773
2013-06-21,30.983373641967773
2013-06-24,30.83003807067871
2013-06-25,30.805828094482422
2013-06-26,31.338489532470703
2013-06-27,31.677467346191406
2013-06-28,31.70975685119629
2013-07-01,32.27470016479492
2013-07-02,32.12136459350586
2013-07-03,32.19398498535156
2013-07-05,32.6862907409668
2013-07-08,32.97685241699219
2013-07-09,32.87192916870117
2013-07-10,32.726654052734375
2013-07-11,32.6862907409668
2013-07-12,32.90420150756836
2013-07-15,33.08983612060547
2013-07-16,32.888065338134766
2013-07-17,32.77506637573242
2013-07-18,33.0091438293457
2013-07-19,32.80735397338867
2013-07-22,32.460323333740234
2013-07-23,31.93572425842285
2013-07-24,31.49990463256836
2013-07-25,31.50797462463379
2013-07-26,31.91150665283203
2013-07-29,31.93572425842285
2013-07-30,32.1132698059082
2013-07-31,32.35541534423828
2013-08-01,33.08176040649414
2013-08-02,32.928428649902344
2013-08-05,34.139015197753906
2013-08-06,32.58945083618164
2013-08-07,32.67823791503906
2013-08-08,33.77582931518555
2013-08-09,32.6701545715332
2013-08-12,32.484535217285156
2013-08-13,32.65401840209961
2013-08-14,32.37961196899414
2013-08-15,31.814668655395508
2013-08-16,32.097137451171875
2013-08-19,32.323116302490234
2013-08-20,33.10597610473633
2013-08-21,32.888065338134766
2013-08-22,33.436866760253906
2013-08-23,33.259307861328125
2013-08-26,33.18667984008789
2013-08-27,32.75086975097656
2013-08-28,32.77506637573242
2013-08-29,32.55717468261719
2013-08-30,31.871156692504883
2013-09-03,31.73395347595215
2013-09-04,31.2739200592041
2013-09-05,31.38691520690918
2013-09-06,31.47569465637207
2013-09-09,32.080997467041016
2013-09-10,32.58945083618164
2013-09-11,32.46839141845703
2013-09-12,32.484535217285156
2013-09-13,32.411888122558594
2013-09-16,32.46839141845703
