Date,SHOO
2010-01-04,7.3493452072143555
2010-01-05,7.188310146331787
2010-01-06,7.354485511779785
2010-01-07,7.2619757652282715
2010-01-08,7.267115592956543
2010-01-11,7.205442428588867
2010-01-12,7.025562763214111
2010-01-13,7.267115592956543
2010-01-14,7.212292671203613
2010-01-15,7.018712043762207
2010-01-19,7.0101447105407715
2010-01-20,6.878232955932617
2010-01-21,6.826838970184326
2010-01-22,6.814847469329834
2010-01-25,6.855964183807373
2010-01-26,7.0101447105407715
2010-01-27,7.005005359649658
2010-01-28,7.008431911468506
2010-01-29,6.876521110534668
2010-02-01,6.888512134552002
2010-02-02,6.97416877746582
2010-02-03,6.97416877746582
2010-02-04,6.681223392486572
2010-02-05,6.698354244232178
2010-02-08,6.684650421142578
2010-02-09,6.725765705108643
2010-02-10,6.648675918579102
2010-02-11,6.636682987213135
2010-02-12,6.929626941680908
2010-02-16,6.852537631988525
2010-02-17,7.111220836639404
2010-02-18,7.296240329742432
2010-02-19,7.118073463439941
2010-02-22,7.193450450897217
2010-02-23,7.037554740905762
2010-02-24,7.119786262512207
2010-02-25,7.193450450897217
2010-02-26,7.196877956390381
2010-03-01,7.486395835876465
2010-03-02,7.6285858154296875
2010-03-03,7.580619812011719
2010-03-04,7.592609405517578
2010-03-05,7.61145544052124
2010-03-08,7.563488006591797
2010-03-09,7.799900054931641
2010-03-10,7.873567581176758
2010-03-11,7.724520206451416
2010-03-12,7.743366718292236
2010-03-15,7.606315612792969
2010-03-16,7.644004821777344
2010-03-17,7.580619812011719
2010-03-18,7.709107398986816
2010-03-19,7.630300045013428
2010-03-22,7.657710552215576
2010-03-23,8.12368392944336
2010-03-24,8.0397367477417
2010-03-25,8.09798526763916
2010-03-26,8.401208877563477
2010-03-29,8.330970764160156
2010-03-30,8.317267417907715
2010-03-31,8.360095024108887
2010-04-01,8.387505531311035
2010-04-05,8.296708106994629
2010-04-06,8.492006301879883
2010-04-07,8.856904029846191
2010-04-08,8.963119506835938
2010-04-09,9.232081413269043
2010-04-12,9.142996788024902
2010-04-13,9.076187133789062
2010-04-14,9.334867477416992
2010-04-15,9.266343116760254
2010-04-16,9.071043968200684
2010-04-19,8.930566787719727
2010-04-20,8.901446342468262
2010-04-21,9.120726585388184
2010-04-22,9.557575225830078
2010-04-23,9.653512001037598
2010-04-26,9.453072547912598
2010-04-27,9.379409790039062
2010-04-28,9.257777214050293
2010-04-29,9.530163764953613
2010-04-30,9.932751655578613
2010-05-03,10.29936408996582
2010-05-04,9.523314476013184
2010-05-05,9.032502174377441
2010-05-06,8.78838062286377
2010-05-07,8.54682731628418
2010-05-10,8.960548400878906
2010-05-11,9.184113502502441
2010-05-12,9.705760955810547
2010-05-13,9.623531341552734
2010-05-14,9.25863265991211
2010-05-17,9.109591484069824
2010-05-18,8.8423433303833
2010-05-19,8.623918533325195
2010-05-20,8.20505428314209
2010-05-21,8.310415267944336
2010-05-24,8.415771484375
2010-05-25,8.402924537658691
2010-05-26,8.523701667785645
2010-05-27,8.862900733947754
2010-05-28,8.6676025390625
2010-06-01,8.382366180419922
2010-06-02,8.533978462219238
2010-06-03,8.806363105773926
2010-06-04,8.369515419006348
2010-06-07,8.10226821899414
2010-06-08,7.989202976226807
2010-06-09,8.156230926513672
2010-06-10,8.528840065002441
2010-06-11,8.626487731933594
2010-06-14,8.927141189575195
2010-06-15,8.99909496307373
2010-06-16,9.029930114746094
2010-06-17,9.117300987243652
2010-06-18,9.073616027832031
2010-06-21,8.708717346191406
2010-06-22,8.36694622039795
2010-06-23,8.420909881591797
2010-06-24,8.25901985168457
2010-06-25,8.384933471679688
2010-06-28,8.474873542785645
2010-06-29,8.138245582580566
2010-06-30,8.09969711303711
2010-07-01,8.228182792663574
2010-07-02,8.122827529907227
2010-07-06,7.842727184295654
2010-07-07,8.223045349121094
2010-07-08,8.444037437438965
2010-07-09,8.48001480102539
2010-07-12,8.318123817443848
2010-07-13,8.526269912719727
2010-07-14,8.636767387390137
2010-07-15,8.626487731933594
2010-07-16,8.31555461883545
2010-07-19,8.387505531311035
2010-07-20,8.644474983215332
2010-07-21,8.909154891967773
2010-07-22,9.055624961853027
2010-07-23,9.276622772216797
2010-07-26,9.667215347290039
2010-07-27,9.479625701904297
2010-07-28,9.30746078491211
2010-07-29,9.88821029663086
2010-07-30,9.92675495147705
2010-08-02,10.026975631713867
2010-08-03,9.849665641784668
2010-08-04,10.16573715209961
2010-08-05,10.178586959838867
2010-08-06,10.16830825805664
2010-08-09,10.137472152709961
2010-08-10,9.854803085327148
2010-08-11,9.250923156738281
2010-08-12,9.220086097717285
2010-08-13,8.996521949768066
2010-08-16,9.006802558898926
2010-08-17,9.173831939697266
2010-08-18,9.474488258361816
2010-08-19,9.235506057739258
2010-08-20,9.335726737976074
2010-08-23,9.18154239654541
2010-08-24,8.942561149597168
2010-08-25,9.122440338134766
2010-08-26,9.006802558898926
2010-08-27,9.222658157348633
2010-08-30,8.749834060668945
2010-08-31,8.839774131774902
2010-09-01,9.209809303283691
2010-09-02,9.320304870605469
2010-09-03,9.605544090270996
2010-09-07,9.417952537536621
2010-09-08,9.456500053405762
2010-09-09,9.338294982910156
2010-09-10,9.335726737976074
2010-09-13,9.83681583404541
2010-09-14,9.770001411437988
2010-09-15,9.921616554260254
2010-09-16,9.937036514282227
2010-09-17,9.980720520019531
2010-09-20,10.183724403381348
2010-09-21,10.11434555053711
2010-09-22,9.890777587890625
2010-09-23,9.770001411437988
2010-09-24,10.16830825805664
2010-09-27,10.145183563232422
2010-09-28,10.512646675109863
2010-09-29,10.792745590209961
2010-09-30,10.551193237304688
2010-10-01,10.58716869354248
2010-10-04,10.551193237304688
2010-10-05,11.234734535217285
2010-10-06,11.0625638961792
2010-10-07,11.206464767456055
2010-10-08,11.4146146774292
2010-10-11,11.334951400756836
2010-10-12,11.327244758605957
2010-10-13,11.250151634216309
2010-10-14,11.188478469848633
2010-10-15,11.21674633026123
2010-10-18,11.232166290283203
2010-10-19,10.646270751953125
2010-10-20,10.787605285644531
2010-10-21,10.677109718322754
2010-10-22,10.736209869384766
2010-10-25,10.97005558013916
2010-10-26,11.126806259155273
2010-10-27,10.988040924072266
2010-10-28,10.928939819335938
2010-10-29,10.869836807250977
2010-11-01,10.877547264099121
2010-11-02,10.4072904586792
2010-11-03,10.414999961853027
2010-11-04,10.535774230957031
2010-11-05,10.504939079284668
2010-11-08,10.58716869354248
2010-11-09,10.618005752563477
2010-11-10,10.725931167602539
2010-11-11,10.633421897888184
2010-11-12,10.535774230957031
2010-11-15,10.635992050170898
2010-11-16,10.610295295715332
2010-11-17,10.702808380126953
2010-11-18,10.892963409423828
2010-11-19,11.162781715393066
2010-11-22,11.347801208496094
2010-11-23,11.463436126708984
2010-11-24,11.573934555053711
2010-11-26,11.553375244140625
2010-11-29,11.928553581237793
2010-11-30,11.627898216247559
2010-12-01,11.905424118041992
2010-12-02,11.77180004119873
2010-12-03,11.856600761413574
2010-12-06,11.617621421813965
2010-12-07,12.170104026794434
2010-12-08,12.159829139709473
2010-12-09,11.956822395324707
2010-12-10,11.949112892150879
2010-12-13,11.743538856506348
2010-12-14,11.648458480834961
2010-12-15,11.247583389282227
2010-12-16,11.56108283996582
2010-12-17,11.576505661010742
2010-12-20,11.56108283996582
2010-12-21,11.859171867370605
2010-12-22,11.401761054992676
2010-12-23,11.396624565124512
2010-12-27,11.427462577819824
2010-12-28,11.162781715393066
2010-12-29,11.0625638961792
2010-12-30,10.84414005279541
2010-12-31,10.720793724060059
2011-01-03,10.944358825683594
2011-01-04,10.756769180297852
2011-01-05,10.862130165100098
2011-01-06,10.625716209411621
2011-01-07,10.548623085021973
2011-01-10,10.414999961853027
2011-01-11,10.366174697875977
2011-01-12,10.905813217163086
2011-01-13,10.687387466430664
2011-01-14,10.81330394744873
2011-01-18,10.767050743103027
2011-01-19,10.394440650939941
2011-01-20,10.250540733337402
2011-01-21,9.96786880493164
2011-01-24,10.026975631713867
2011-01-25,9.798271179199219
2011-01-26,10.155460357666016
2011-01-27,10.191434860229492
2011-01-28,9.692915916442871
2011-01-31,9.808549880981445
2011-02-01,10.227412223815918
2011-02-02,10.204286575317383
2011-02-03,10.538346290588379
2011-02-04,10.664260864257812
2011-02-07,10.936647415161133
2011-02-08,11.052285194396973
2011-02-09,10.84414005279541
2011-02-10,10.869836807250977
2011-02-11,10.831289291381836
2011-02-14,10.939216613769531
2011-02-15,10.831289291381836
2011-02-16,10.998323440551758
2011-02-17,11.196188926696777
2011-02-18,11.448019027709961
2011-02-22,11.085691452026367
2011-02-23,10.72850227355957
2011-02-24,10.851846694946289
2011-02-25,10.998323440551758
2011-02-28,11.085691452026367
2011-03-01,10.684819221496582
2011-03-02,10.838998794555664
2011-03-03,11.278420448303223
2011-03-04,11.4891357421875
2011-03-07,11.648458480834961
2011-03-08,11.630467414855957
2011-03-09,11.87716007232666
2011-03-10,11.884865760803223
2011-03-11,11.728116035461426
2011-03-14,11.50455379486084
2011-03-15,11.391486167907715
2011-03-16,11.263001441955566
2011-03-17,11.049713134765625
2011-03-18,10.962346076965332
2011-03-21,11.273280143737793
2011-03-22,11.188478469848633
2011-03-23,11.175631523132324
2011-03-24,11.113957405090332
2011-03-25,11.514830589294434
2011-03-28,11.674150466918945
2011-03-29,11.890007972717285
2011-03-30,12.062178611755371
2011-03-31,12.059605598449707
2011-04-01,12.254905700683594
2011-04-04,12.59667682647705
2011-04-05,12.635223388671875
2011-04-06,12.455340385437012
2011-04-07,12.545281410217285
2011-04-08,12.391097068786621
2011-04-11,12.33713436126709
2011-04-12,12.229211807250977
2011-04-13,12.712312698364258
2011-04-14,12.519586563110352
2011-04-15,12.64293098449707
2011-04-18,12.499029159545898
2011-04-19,12.650639533996582
2011-04-20,12.881911277770996
2011-04-21,13.038663864135742
2011-04-25,13.110617637634277
2011-04-26,13.254518508911133
2011-04-27,13.565452575683594
2011-04-28,13.593720436096191
2011-04-29,13.657963752746582
2011-05-02,13.526907920837402
2011-05-03,13.388141632080078
2011-05-04,13.285356521606445
2011-05-05,13.514060020446777
2011-05-06,13.747901916503906
2011-05-09,14.084534645080566
2011-05-10,14.32608413696289
2011-05-11,14.153913497924805
2011-05-12,14.38261890411377
2011-05-13,14.151345252990723
2011-05-16,13.807004928588867
2011-05-17,13.73762321472168
2011-05-18,13.771029472351074
2011-05-19,13.943201065063477
2011-05-20,13.632266998291016
2011-05-23,13.442108154296875
2011-05-24,13.696507453918457
2011-05-25,13.819854736328125
2011-05-26,14.500823974609375
2011-05-27,14.631879806518555
2011-05-31,14.323514938354492
2011-06-01,13.729915618896484
2011-06-02,13.652824401855469
2011-06-03,13.24809455871582
2011-06-06,13.032238960266113
2011-06-07,13.221109390258789
2011-06-08,12.98213005065918
2011-06-09,13.19798755645752
2011-06-10,12.905037879943848
2011-06-13,13.155588150024414
2011-06-14,13.375296592712402
2011-06-15,13.19798755645752
2011-06-16,13.375296592712402
2011-06-17,13.321332931518555
2011-06-20,13.648969650268555
2011-06-21,14.003589630126953
2011-06-22,13.791584968566895
2011-06-23,13.860968589782715
2011-06-24,13.5294771194458
2011-06-27,13.71834945678711
2011-06-28,14.323514938354492
2011-06-29,14.269549369812012
2011-06-30,14.458422660827637
2011-07-01,14.813041687011719
2011-07-05,15.079010009765625
2011-07-06,15.317988395690918
2011-07-07,15.661039352416992
2011-07-08,15.626351356506348
2011-07-11,15.50686264038086
2011-07-12,15.51457405090332
2011-07-13,15.560823440551758
2011-07-14,15.533844947814941
2011-07-15,15.718864440917969
2011-07-18,15.287150382995605
2011-07-19,15.81137466430664
2011-07-20,15.564681053161621
2011-07-21,15.622501373291016
2011-07-22,15.503010749816895
2011-07-25,15.317988395690918
2011-07-26,15.017334938049316
2011-07-27,14.666569709777832
2011-07-28,14.843883514404297
2011-07-29,14.685844421386719
2011-08-01,15.20620346069336
2011-08-02,14.350496292114258
2011-08-03,14.994208335876465
2011-08-04,13.907224655151367
2011-08-05,13.760751724243164
2011-08-08,12.762422561645508
2011-08-09,13.25965690612793
2011-08-10,13.117040634155273
2011-08-11,13.849404335021973
2011-08-12,14.03827953338623
2011-08-15,14.08838939666748
2011-08-16,13.514060020446777
2011-08-17,12.851075172424316
2011-08-18,12.045472145080566
2011-08-19,11.995367050170898
2011-08-22,11.914422988891602
2011-08-23,13.01682186126709
2011-08-24,13.471656799316406
2011-08-25,12.98984146118164
2011-08-26,13.52562427520752
2011-08-29,13.957329750061035
2011-08-30,13.995878219604492
2011-08-31,13.922643661499023
2011-09-01,13.487077713012695
2011-09-02,12.777839660644531
2011-09-06,12.854928970336914
2011-09-07,13.4292573928833
2011-09-08,13.25965690612793
2011-09-09,12.411657333374023
2011-09-12,12.600530624389648
2011-09-13,13.066929817199707
2011-09-14,13.433112144470215
2011-09-15,13.406131744384766
2011-09-16,13.791584968566895
2011-09-19,13.891804695129395
2011-09-20,13.39071273803711
2011-09-21,12.839509963989258
2011-09-22,12.55813217163086
2011-09-23,12.93587589263916
2011-09-26,13.1787109375
2011-09-27,13.329039573669434
2011-09-28,12.376965522766113
2011-09-29,12.477185249328613
2011-09-30,11.602202415466309
2011-10-03,10.93150806427002
2011-10-04,12.161113739013672
2011-10-05,12.376965522766113
2011-10-06,12.5465669631958
2011-10-07,12.430930137634277
2011-10-10,13.005260467529297
2011-10-11,13.117040634155273
2011-10-12,13.240388870239258
2011-10-13,13.228821754455566
2011-10-14,13.105476379394531
2011-10-17,12.658349990844727
2011-10-18,12.384674072265625
2011-10-19,12.396239280700684
2011-10-20,12.5234375
2011-10-21,13.132455825805664
2011-10-24,13.753042221069336
2011-10-25,13.571876525878906
2011-10-26,13.780024528503418
2011-10-27,14.284969329833984
2011-10-28,14.473844528198242
2011-10-31,14.223295211791992
2011-11-01,14.29653263092041
2011-11-02,14.446861267089844
2011-11-03,14.319660186767578
2011-11-04,13.91493034362793
2011-11-07,13.733769416809082
2011-11-08,13.81856918334961
2011-11-09,13.19412899017334
2011-11-10,13.147875785827637
2011-11-11,13.760751724243164
2011-11-14,13.972748756408691
2011-11-15,14.057550430297852
2011-11-16,13.371439933776855
2011-11-17,13.120895385742188
2011-11-18,13.012967109680176
2011-11-21,12.53885555267334
2011-11-22,12.500311851501465
2011-11-23,12.307583808898926
2011-11-25,12.141838073730469
2011-11-28,12.993695259094238
2011-11-29,13.105476379394531
2011-11-30,13.745329856872559
2011-12-01,13.54104232788086
2011-12-02,13.872533798217773
2011-12-05,14.072968482971191
2011-12-06,14.03827953338623
2011-12-07,13.934205055236816
2011-12-08,13.69522476196289
2011-12-09,13.845550537109375
2011-12-12,13.606569290161133
2011-12-13,13.182565689086914
2011-12-14,12.635223388671875
2011-12-15,12.712312698364258
2011-12-16,12.920456886291504
2011-12-19,12.993695259094238
2011-12-20,13.340604782104492
2011-12-21,13.286642074584961
2011-12-22,13.240388870239258
2011-12-23,13.417695999145508
2011-12-27,13.82628059387207
2011-12-28,13.448531150817871
2011-12-29,13.456243515014648
2011-12-30,13.29820442199707
2012-01-03,13.475513458251953
2012-01-04,13.660533905029297
2012-01-05,13.621988296508789
2012-01-06,13.244241714477539
2012-01-09,13.232674598693848
2012-01-10,13.606569290161133
2012-01-11,14.107659339904785
2012-01-12,14.138494491577148
2012-01-13,14.454568862915039
2012-01-17,14.608752250671387
2012-01-18,14.601046562194824
2012-01-19,15.13296890258789
2012-01-20,15.032750129699707
2012-01-23,14.909408569335938
2012-01-24,15.152244567871094
2012-01-25,15.603225708007812
2012-01-26,15.591659545898438
2012-01-27,15.707298278808594
2012-01-30,15.695731163024902
2012-01-31,15.857624053955078
2012-02-01,15.842207908630371
2012-02-02,15.649479866027832
2012-02-03,15.765113830566406
2012-02-06,15.930866241455078
2012-02-07,15.776679992675781
2012-02-08,15.807514190673828
2012-02-09,15.603225708007812
2012-02-10,15.437477111816406
2012-02-13,15.472172737121582
2012-02-14,16.694063186645508
2012-02-15,16.277774810791016
2012-02-16,16.76729965209961
2012-02-17,16.659378051757812
2012-02-21,16.26620864868164
2012-02-22,16.285480499267578
2012-02-23,16.462787628173828
2012-02-24,16.48977279663086
2012-02-27,16.717187881469727
2012-02-28,16.647808074951172
2012-02-29,16.64395523071289
2012-03-01,17.337778091430664
2012-03-02,16.77886390686035
2012-03-05,16.85595703125
2012-03-06,16.227664947509766
2012-03-07,16.33944320678711
2012-03-08,16.52446746826172
2012-03-09,16.78657341003418
2012-03-12,16.7557373046875
2012-03-13,17.025558471679688
2012-03-14,16.79813575744629
2012-03-15,17.01784896850586
2012-03-16,16.85980987548828
2012-03-19,16.921485900878906
2012-03-20,16.91762351989746
2012-03-21,16.87523078918457
2012-03-22,16.817407608032227
2012-03-23,16.83668327331543
2012-03-26,17.376325607299805
2012-03-27,16.96002960205078
2012-03-28,16.76729965209961
2012-03-29,16.597694396972656
2012-03-30,16.478206634521484
2012-04-02,16.74417495727539
2012-04-03,16.801992416381836
2012-04-04,16.68250274658203
2012-04-05,16.736461639404297
2012-04-09,16.536026000976562
2012-04-10,15.996391296386719
2012-04-11,16.250789642333984
2012-04-12,16.39726448059082
2012-04-13,16.401121139526367
2012-04-16,16.281625747680664
2012-04-17,16.63239288330078
2012-04-18,16.570714950561523
2012-04-19,16.25464630126953
2012-04-20,16.5013370513916
2012-04-23,16.40882682800293
2012-04-24,16.004098892211914
2012-04-25,16.570714950561523
2012-04-26,16.990863800048828
2012-04-27,16.647808074951172
2012-04-30,16.655521392822266
2012-05-01,16.65166664123535
2012-05-02,17.06410026550293
2012-05-03,16.817407608032227
2012-05-04,16.42424964904785
2012-05-07,16.24694061279297
2012-05-08,15.83835220336914
2012-05-09,15.684171676635742
2012-05-10,15.684171676635742
2012-05-11,15.54541015625
2012-05-14,15.41435432434082
2012-05-15,15.614789009094238
2012-05-16,15.64562702178955
2012-05-17,15.001916885375977
2012-05-18,15.009627342224121
2012-05-21,15.46060848236084
2012-05-22,15.310277938842773
2012-05-23,15.468317985534668
2012-05-24,15.472172737121582
2012-05-25,15.476024627685547
2012-05-29,15.803668975830078
2012-05-30,15.637916564941406
2012-05-31,15.626351356506348
2012-06-01,15.028897285461426
2012-06-04,14.971078872680664
2012-06-05,15.06744384765625
2012-06-06,15.580098152160645
2012-06-07,15.275585174560547
2012-06-08,15.202351570129395
2012-06-11,14.778351783752441
2012-06-12,15.028897285461426
2012-06-13,14.589481353759766
2012-06-14,14.416024208068848
2012-06-15,14.670426368713379
2012-06-18,13.860968589782715
2012-06-19,14.06525993347168
2012-06-20,14.242568969726562
2012-06-21,14.057550430297852
2012-06-22,13.972748756408691
2012-06-25,13.702934265136719
2012-06-26,13.39456844329834
2012-06-27,12.912751197814941
2012-06-28,12.415512084960938
2012-06-29,12.238201141357422
2012-07-02,12.215073585510254
2012-07-03,12.288311004638672
2012-07-05,12.901185989379883
2012-07-06,12.993695259094238
2012-07-09,13.03609561920166
2012-07-10,13.19412899017334
2012-07-11,13.132455825805664
2012-07-12,13.009113311767578
2012-07-13,13.406131744384766
2012-07-16,12.874204635620117
2012-07-17,12.639077186584473
2012-07-18,12.98984146118164
2012-07-19,13.34445858001709
2012-07-20,13.174857139587402
2012-07-23,12.878055572509766
2012-07-24,12.64293098449707
2012-07-25,12.639077186584473
2012-07-26,14.936385154724121
2012-07-27,15.422066688537598
2012-07-30,15.395078659057617
2012-07-31,15.583953857421875
2012-08-01,15.190789222717285
2012-08-02,15.017334938049316
2012-08-03,15.418214797973633
2012-08-06,15.537701606750488
2012-08-07,15.900025367736816
2012-08-08,15.622501373291016
2012-08-09,15.657188415527344
2012-08-10,15.695731163024902
2012-08-13,15.649479866027832
2012-08-14,15.607076644897461
2012-08-15,15.784391403198242
2012-08-16,15.942424774169922
2012-08-17,16.447370529174805
2012-08-20,16.085044860839844
2012-08-21,16.4281005859375
2012-08-22,16.601558685302734
2012-08-23,16.158283233642578
2012-08-24,16.497480392456055
2012-08-27,16.312463760375977
2012-08-28,16.320175170898438
2012-08-29,16.416532516479492
2012-08-30,16.40882682800293
2012-08-31,16.543731689453125
2012-09-04,16.90221405029297
2012-09-05,16.76729965209961
2012-09-06,17.26068687438965
2012-09-07,17.364761352539062
2012-09-10,17.23369598388672
2012-09-11,17.114212036132812
2012-09-12,16.879079818725586
2012-09-13,17.079517364501953
2012-09-14,17.252975463867188
2012-09-17,17.14889907836914
2012-09-18,16.975448608398438
2012-09-19,16.7557373046875
2012-09-20,16.458932876586914
2012-09-21,16.439664840698242
2012-09-24,16.281625747680664
2012-09-25,16.112024307250977
2012-09-26,16.24694061279297
2012-09-27,16.543731689453125
2012-09-28,16.85210418701172
2012-10-01,16.33944320678711
2012-10-02,16.909921646118164
2012-10-03,16.509050369262695
2012-10-04,16.921485900878906
2012-10-05,16.909921646118164
2012-10-08,16.7557373046875
2012-10-09,16.493621826171875
2012-10-10,16.48977279663086
2012-10-11,16.39726448059082
2012-10-12,16.30860710144043
2012-10-15,16.589990615844727
2012-10-16,16.96002960205078
2012-10-17,17.22984504699707
2012-10-18,17.237558364868164
2012-10-19,17.164321899414062
2012-10-22,17.237558364868164
2012-10-23,17.18744468688965
2012-10-24,16.92919158935547
2012-10-25,16.77501106262207
2012-10-26,16.289339065551758
2012-10-31,16.543731689453125
2012-11-01,17.337778091430664
2012-11-02,16.543731689453125
2012-11-05,16.609262466430664
2012-11-06,16.61697006225586
2012-11-07,16.316316604614258
2012-11-08,15.938576698303223
2012-11-09,16.304750442504883
2012-11-12,15.98868465423584
2012-11-13,16.088903427124023
2012-11-14,15.846062660217285
2012-11-15,15.85377025604248
2012-11-16,16.21995735168457
2012-11-19,16.61697006225586
2012-11-20,16.686357498168945
2012-11-21,16.655521392822266
2012-11-23,16.832828521728516
2012-11-26,16.994720458984375
2012-11-27,17.114212036132812
2012-11-28,17.24526596069336
2012-11-29,17.333919525146484
2012-11-30,17.156614303588867
2012-12-03,17.30693817138672
2012-12-04,17.20286750793457
2012-12-05,16.890642166137695
2012-12-06,16.740320205688477
2012-12-07,16.5013370513916
2012-12-10,16.34715461730957
2012-12-11,16.52831268310547
2012-12-12,16.21995735168457
2012-12-13,15.969409942626953
2012-12-14,16.112024307250977
2012-12-17,16.447370529174805
2012-12-18,17.114212036132812
2012-12-19,16.86751937866211
2012-12-20,16.53988265991211
2012-12-21,16.55915641784668
2012-12-24,16.4281005859375
2012-12-26,15.830642700195312
2012-12-27,15.911587715148926
2012-12-28,15.884611129760742
2012-12-31,16.29318618774414
2013-01-02,16.058067321777344
2013-01-03,16.239225387573242
2013-01-04,16.30860710144043
2013-01-07,16.551443099975586
2013-01-08,16.404972076416016
2013-01-09,16.41267967224121
2013-01-10,16.659378051757812
2013-01-11,16.87523078918457
2013-01-14,16.879079818725586
2013-01-15,17.03711700439453
2013-01-16,17.079517364501953
2013-01-17,17.70395278930664
2013-01-18,18.008468627929688
2013-01-22,17.896686553955078
2013-01-23,17.534351348876953
2013-01-24,18.039304733276367
2013-01-25,18.23973846435547
2013-01-28,18.181921005249023
2013-01-29,17.95064926147461
2013-01-30,17.7386474609375
2013-01-31,17.761777877807617
2013-02-01,17.969921112060547
2013-02-04,17.85428237915039
2013-02-05,17.742502212524414
2013-02-06,17.673120498657227
2013-02-07,17.877408981323242
2013-02-08,17.819591522216797
2013-02-11,17.86199378967285
2013-02-12,17.56134033203125
2013-02-13,17.673120498657227
2013-02-14,17.79646873474121
2013-02-15,17.835006713867188
2013-02-19,17.734792709350586
2013-02-20,17.310792922973633
2013-02-21,17.14889907836914
2013-02-22,17.39173698425293
2013-02-25,17.30693817138672
2013-02-26,17.17974090576172
2013-02-27,17.056386947631836
2013-02-28,16.994720458984375
2013-03-01,16.801992416381836
2013-03-04,16.87523078918457
2013-03-05,17.191299438476562
2013-03-06,17.303083419799805
2013-03-07,17.29151725769043
2013-03-08,17.414867401123047
2013-03-11,17.295372009277344
2013-03-12,17.21442222595215
2013-03-13,17.34548568725586
2013-03-14,17.45340919494629
2013-03-15,17.341630935668945
2013-03-18,17.20286750793457
2013-03-19,16.551443099975586
2013-03-20,16.963884353637695
2013-03-21,16.794286727905273
2013-03-22,16.85595703125
2013-03-25,16.848251342773438
2013-03-26,16.68250274658203
2013-03-27,16.65166664123535
2013-03-28,16.663232803344727
2013-04-01,16.58228302001953
2013-04-02,16.38955307006836
2013-04-03,16.48206329345703
2013-04-04,17.21442222595215
2013-04-05,17.34548568725586
2013-04-08,17.815738677978516
2013-04-09,17.90439224243164
2013-04-10,18.332252502441406
2013-04-11,18.220468521118164
2013-04-12,17.95064926147461
2013-04-15,17.39558982849121
2013-04-16,17.507373809814453
2013-04-17,17.372465133666992
2013-04-18,17.145051956176758
2013-04-19,17.472681045532227
2013-04-22,17.503522872924805
2013-04-23,17.734792709350586
2013-04-24,17.91596031188965
2013-04-25,18.220468521118164
2013-04-26,18.10868263244629
2013-04-29,18.41704750061035
2013-04-30,18.744680404663086
2013-05-01,18.10868263244629
2013-05-02,18.12795639038086
2013-05-03,18.224321365356445
2013-05-06,18.332252502441406
2013-05-07,18.89887046813965
2013-05-08,18.814069747924805
2013-05-09,18.528831481933594
2013-05-10,18.910432815551758
2013-05-13,18.605918884277344
2013-05-14,18.987520217895508
2013-05-15,18.879596710205078
2013-05-16,18.355375289916992
2013-05-17,18.70227813720703
2013-05-20,18.72540855407715
2013-05-21,18.6945743560791
2013-05-22,18.178068161010742
2013-05-23,18.197336196899414
2013-05-24,18.10483169555664
2013-05-28,18.205045700073242
2013-05-29,18.24744987487793
2013-05-30,18.81022071838379
