Date,CIO
2014-11-17,6.01090669631958
2014-11-18,6.006370544433594
2014-11-19,6.006370544433594
2014-11-20,5.992757320404053
2014-11-21,5.838515758514404
2014-11-24,5.96100378036499
2014-11-25,5.992757320404053
2014-11-26,6.015441417694092
2014-11-28,6.019979000091553
2014-12-01,6.015441417694092
2014-12-02,5.974612712860107
2014-12-03,5.77500581741333
2014-12-04,5.716031551361084
2014-12-05,5.702421188354492
2014-12-08,5.765932559967041
2014-12-09,5.743250370025635
2014-12-10,5.711493492126465
2014-12-11,5.675202369689941
2014-12-12,5.6706647872924805
2014-12-15,5.6706647872924805
2014-12-16,5.6706647872924805
2014-12-17,5.729640483856201
2014-12-18,5.906566143035889
2014-12-19,5.9972968101501465
2014-12-22,5.951931953430176
2014-12-23,5.974612712860107
2014-12-24,5.970076084136963
2014-12-26,5.942859172821045
2014-12-29,5.94739294052124
2014-12-30,5.929248809814453
2014-12-31,5.913079261779785
2015-01-02,5.96389627456665
2015-01-05,5.986992835998535
2015-01-06,5.973135471343994
2015-01-07,5.9823737144470215
2015-01-08,5.991613864898682
2015-01-09,5.959275722503662
2015-01-12,5.996232986450195
2015-01-13,5.986992835998535
2015-01-14,5.9361772537231445
2015-01-15,5.973135471343994
2015-01-16,5.950038433074951
2015-01-20,5.94541597366333
2015-01-21,5.94541597366333
2015-01-22,5.94541597366333
2015-01-23,5.917698860168457
2015-01-26,5.894600868225098
2015-01-27,5.931558609008789
2015-01-28,5.894600868225098
2015-01-29,5.9038405418396
2015-01-30,5.913079261779785
2015-02-02,5.959275722503662
2015-02-03,5.959275722503662
2015-02-04,5.96389627456665
2015-02-05,5.991613864898682
2015-02-06,5.802209854125977
2015-02-09,5.866885185241699
2015-02-10,5.825305938720703
2015-02-11,5.806829452514648
2015-02-12,5.783731937408447
2015-02-13,5.714435577392578
2015-02-17,5.732913970947266
2015-02-18,5.728296279907227
2015-02-19,5.682099342346191
2015-02-20,5.709816932678223
2015-02-23,5.728296279907227
2015-02-24,5.6867194175720215
2015-02-25,5.672860145568848
2015-02-26,5.760632514953613
2015-02-27,5.806829452514648
2015-03-02,5.811451435089111
2015-03-03,5.871501922607422
2015-03-04,5.885362148284912
2015-03-05,5.7560133934021
2015-03-06,5.765252113342285
2015-03-09,5.737534999847412
2015-03-10,5.737534999847412
2015-03-11,5.746773719787598
2015-03-12,5.811451435089111
2015-03-13,5.783731937408447
2015-03-16,5.839166164398193
2015-03-17,5.843785762786865
2015-03-18,5.843785762786865
2015-03-19,5.834546089172363
2015-03-20,5.876122951507568
2015-03-23,5.9084601402282715
2015-03-24,5.885362148284912
2015-03-25,5.843785762786865
2015-03-26,5.9038405418396
2015-03-27,5.894600868225098
2015-03-30,5.968515396118164
2015-03-31,5.989686965942383
2015-04-01,6.022624492645264
2015-04-02,6.140254020690918
2015-04-06,6.159074783325195
2015-04-07,6.323754787445068
2015-04-08,6.2390618324279785
2015-04-09,6.276704788208008
2015-04-10,6.2437663078308105
2015-04-13,6.295526504516602
2015-04-14,6.229652404785156
2015-04-15,6.257883071899414
2015-04-16,6.210831642150879
2015-04-17,6.177893161773682
2015-04-20,6.09320068359375
2015-04-21,6.196715354919434
2015-04-22,6.206123352050781
2015-04-23,6.079085826873779
2015-04-24,6.107316493988037
2015-04-27,6.163779258728027
2015-04-28,6.257883071899414
2015-04-29,6.107316493988037
2015-04-30,6.074381351470947
2015-05-01,6.09320068359375
2015-05-04,6.046149730682373
2015-05-05,6.055562496185303
2015-05-06,5.843827724456787
2015-05-07,6.008509159088135
2015-05-08,6.032034397125244
2015-05-11,5.9943928718566895
2015-05-12,5.975570201873779
2015-05-13,6.017919540405273
2015-05-14,6.022624492645264
2015-05-15,6.032034397125244
2015-05-18,6.041446208953857
2015-05-19,6.041446208953857
2015-05-20,6.02733039855957
2015-05-21,5.99909782409668
2015-05-22,6.008509159088135
2015-05-26,5.92852258682251
2015-05-27,5.895583629608154
2015-05-28,5.900291442871094
2015-05-29,5.980278015136719
2015-06-01,5.984983921051025
2015-06-02,5.923814296722412
2015-06-03,5.947341442108154
2015-06-04,5.9144062995910645
2015-06-05,5.937930107116699
2015-06-08,5.88617467880249
2015-06-09,5.900291442871094
2015-06-10,5.890878677368164
2015-06-11,5.909700393676758
2015-06-12,5.895583629608154
2015-06-15,5.820301532745361
2015-06-16,5.872057914733887
2015-06-17,5.937930107116699
2015-06-18,6.003802299499512
2015-06-19,6.163779258728027
2015-06-22,6.173189640045166
2015-06-23,6.055562496185303
2015-06-24,6.055562496185303
2015-06-25,6.036739826202393
2015-06-26,6.135546684265137
2015-06-29,5.9943928718566895
2015-06-30,5.944060325622559
2015-07-01,5.891330718994141
2015-07-02,5.9248857498168945
2015-07-06,6.116629600524902
2015-07-07,6.063900470733643
2015-07-08,6.020759105682373
2015-07-09,5.934474468231201
2015-07-10,5.891330718994141
2015-07-13,5.953647613525391
2015-07-14,5.944060325622559
2015-07-15,5.9248857498168945
2015-07-16,5.886537551879883
2015-07-17,5.9248857498168945
2015-07-20,5.939266681671143
2015-07-21,6.0447258949279785
2015-07-22,5.953647613525391
2015-07-23,5.972822189331055
2015-07-24,5.9248857498168945
2015-07-27,5.857776641845703
2015-07-28,5.843392372131348
2015-07-29,5.814634323120117
2015-07-30,5.939266681671143
2015-07-31,5.968027591705322
2015-08-03,5.8050456047058105
2015-08-04,5.728348731994629
2015-08-05,5.752317905426025
2015-08-06,5.728348731994629
2015-08-07,5.752317905426025
2015-08-10,5.656444549560547
2015-08-11,5.627683639526367
2015-08-12,5.560573577880859
2015-08-13,5.574953079223633
2015-08-14,5.7139668464660645
2015-08-17,5.7235517501831055
2015-08-18,5.618095874786377
2015-08-19,5.5941267013549805
2015-08-20,5.598921775817871
2015-08-21,5.5941267013549805
2015-08-24,5.608508110046387
2015-08-25,5.503048896789551
2015-08-26,5.3448615074157715
2015-08-27,5.349654197692871
2015-08-28,5.421558856964111
2015-08-31,5.368827819824219
2015-09-01,5.306511402130127
2015-09-02,5.330480098724365
2015-09-03,5.196259021759033
2015-09-04,5.0332770347595215
2015-09-08,5.1627044677734375
2015-09-09,5.066831588745117
2015-09-10,4.994929313659668
2015-09-11,4.9613728523254395
2015-09-14,4.9613728523254395
2015-09-15,4.966166019439697
2015-09-16,5.0524516105651855
2015-09-17,5.009307861328125
2015-09-18,5.253782749176025
2015-09-21,5.392796993255615
2015-09-22,5.335273742675781
2015-09-23,5.603714466094971
2015-09-24,5.58453893661499
2015-09-25,5.522223472595215
2015-09-28,5.407176494598389
2015-09-29,5.359241485595703
2015-09-30,5.445526599884033
2015-10-01,5.477344036102295
2015-10-02,5.457762718200684
2015-10-05,5.545870780944824
2015-10-06,5.418604373931885
2015-10-07,5.5165019035339355
2015-10-08,5.4920268058776855
2015-10-09,5.511606693267822
2015-10-12,5.526289939880371
2015-10-13,5.531187534332275
2015-10-14,5.501816272735596
2015-10-15,5.594820022583008
2015-10-16,5.751455307006836
2015-10-19,5.756350994110107
2015-10-20,5.6976118087768555
2015-10-21,5.643767356872559
2015-10-22,5.947247505187988
2015-10-23,5.947247505187988
2015-10-26,5.947247505187988
2015-10-27,5.800403118133545
2015-10-28,5.844457626342773
2015-10-29,5.829773426055908
2015-10-30,5.624189376831055
2015-11-02,5.673137187957764
2015-11-03,5.624189376831055
2015-11-04,5.633979797363281
2015-11-05,5.663348197937012
2015-11-06,5.506711959838867
2015-11-09,5.38923454284668
2015-11-10,5.467553615570068
2015-11-11,5.496922492980957
2015-11-12,5.399026393890381
2015-11-13,5.433287143707275
2015-11-16,5.467553615570068
2015-11-17,5.418604373931885
2015-11-18,5.45286750793457
2015-11-19,5.447972297668457
2015-11-20,5.457762718200684
2015-11-23,5.433287143707275
2015-11-24,5.663348197937012
2015-11-25,5.653558731079102
2015-11-27,5.6976118087768555
2015-11-30,5.712296485900879
2015-12-01,5.800403118133545
2015-12-02,5.702505111694336
2015-12-03,5.589923858642578
2015-12-04,5.6095051765441895
2015-12-07,5.521395683288574
2015-12-08,5.438183784484863
2015-12-09,5.7220845222473145
2015-12-10,5.668243885040283
2015-12-11,5.614396572113037
2015-12-14,5.467553615570068
2015-12-15,5.65845251083374
2015-12-16,5.780823230743408
2015-12-17,5.707401275634766
2015-12-18,5.712296485900879
2015-12-21,5.7857184410095215
2015-12-22,5.868930339813232
2015-12-23,5.971723556518555
2015-12-24,5.927667140960693
2015-12-28,5.947247505187988
2015-12-29,5.981511116027832
2015-12-30,5.927667140960693
2015-12-31,5.961932182312012
2016-01-04,6.024321556091309
2016-01-05,6.134128093719482
2016-01-06,6.10418176651001
2016-01-07,5.98938512802124
2016-01-08,5.984392166137695
2016-01-11,5.969420909881592
2016-01-12,5.879579544067383
2016-01-13,5.620039463043213
2016-01-14,5.605066299438477
2016-01-15,5.560143947601318
2016-01-19,5.590090751647949
2016-01-20,5.5501627922058105
2016-01-21,5.635011672973633
2016-01-22,5.849632263183594
2016-01-25,5.894552230834961
2016-01-26,5.854624271392822
2016-01-27,5.80471134185791
2016-01-28,5.719863414764404
2016-01-29,5.864605903625488
2016-02-01,5.814693927764893
2016-02-02,5.754799842834473
2016-02-03,5.739826202392578
2016-02-04,5.824677467346191
2016-02-05,5.769773960113525
2016-02-08,5.664958953857422
2016-02-09,5.565135955810547
2016-02-10,5.630021095275879
2016-02-11,5.440357208251953
2016-02-12,5.505243301391602
2016-02-16,5.684924125671387
2016-02-17,5.694907188415527
2016-02-18,5.754799842834473
2016-02-19,5.794729232788086
2016-02-22,5.819685935974121
2016-02-23,5.939472198486328
2016-02-24,5.9544477462768555
2016-02-25,5.959438323974609
2016-02-26,6.06425142288208
2016-02-29,6.039297103881836
2016-03-01,6.179049015045166
2016-03-02,6.089208602905273
2016-03-03,6.169065475463867
2016-03-04,6.014339923858643
2016-03-07,5.994377613067627
2016-03-08,5.92449951171875
2016-03-09,5.939472198486328
2016-03-10,5.859615325927734
2016-03-11,6.004356384277344
2016-03-14,6.044285297393799
2016-03-15,6.099188804626465
2016-03-16,6.134128093719482
2016-03-17,6.139120101928711
2016-03-18,6.5284295082092285
2016-03-21,6.308818817138672
2016-03-22,6.3387651443481445
2016-03-23,6.34375524520874
2016-03-24,6.348748683929443
2016-03-28,6.378695487976074
2016-03-29,5.994377613067627
2016-03-30,5.789738655090332
2016-03-31,5.689915657043457
2016-04-01,5.7077507972717285
2016-04-04,5.728137493133545
2016-04-05,5.733233451843262
2016-04-06,5.723040580749512
2016-04-07,5.743425369262695
2016-04-08,5.677175045013428
2016-04-11,5.712848663330078
2016-04-12,5.712848663330078
2016-04-13,5.712848663330078
2016-04-14,5.70265531539917
2016-04-15,5.70265531539917
2016-04-18,5.697560787200928
2016-04-19,5.70265531539917
2016-04-20,5.712848663330078
2016-04-21,5.6262125968933105
2016-04-22,5.6720781326293945
2016-04-25,5.697560787200928
2016-04-26,5.717944622039795
2016-04-27,5.7077507972717285
2016-04-28,5.723040580749512
2016-04-29,5.723040580749512
2016-05-02,5.717944622039795
2016-05-03,5.712848663330078
2016-05-04,5.723040580749512
2016-05-05,5.774002552032471
2016-05-06,5.840254306793213
2016-05-09,5.901409149169922
2016-05-10,5.906505107879639
2016-05-11,5.906505107879639
2016-05-12,5.8963117599487305
2016-05-13,5.906505107879639
2016-05-16,5.977850914001465
2016-05-17,5.886120796203613
2016-05-18,5.784195899963379
2016-05-19,5.728137493133545
2016-05-20,5.886120796203613
2016-05-23,5.723040580749512
2016-05-24,5.8708319664001465
2016-05-25,5.840254306793213
2016-05-26,5.957465171813965
2016-05-27,5.982947826385498
2016-05-31,5.99823522567749
2016-06-01,5.988043785095215
2016-06-02,5.937081336975098
2016-06-03,6.013525009155273
2016-06-06,5.942178726196289
2016-06-07,5.86063814163208
2016-06-08,5.977850914001465
2016-06-09,6.033910751342773
2016-06-10,5.977850914001465
2016-06-13,5.947275161743164
2016-06-14,5.9116010665893555
2016-06-15,6.018620491027832
2016-06-16,6.018620491027832
2016-06-17,6.018620491027832
2016-06-20,6.24285364151001
2016-06-21,6.227564811706543
2016-06-22,6.304007530212402
2016-06-23,6.426319122314453
2016-06-24,6.405932903289795
2016-06-27,6.3957390785217285
2016-06-28,6.3957390785217285
2016-06-29,6.492569446563721
2016-06-30,6.614876747131348
2016-07-01,6.706608295440674
2016-07-05,6.8181681632995605
2016-07-06,6.7455267906188965
2016-07-07,6.7455267906188965
2016-07-08,6.8129801750183105
2016-07-11,6.88043737411499
2016-07-12,6.875248908996582
2016-07-13,6.870058536529541
2016-07-14,6.885626316070557
2016-07-15,6.932325839996338
2016-07-18,6.96864652633667
2016-07-19,7.010157585144043
2016-07-20,7.030913352966309
2016-07-21,6.973834991455078
2016-07-22,7.046479225158691
2016-07-25,7.072423934936523
2016-07-26,6.994592666625977
2016-07-27,6.984212875366211
2016-07-28,7.056858062744141
2016-07-29,7.036102771759033
2016-08-01,7.1450676918029785
2016-08-02,7.015346527099609
2016-08-03,7.015346527099609
2016-08-04,6.896003723144531
2016-08-05,6.984212875366211
2016-08-08,6.973834991455078
2016-08-09,6.953078746795654
2016-08-10,6.932325839996338
2016-08-11,6.864867210388184
2016-08-12,6.9375128746032715
2016-08-15,6.973834991455078
2016-08-16,6.828547477722168
2016-08-17,6.901190757751465
2016-08-18,6.916756629943848
2016-08-19,6.96864652633667
2016-08-22,6.921944618225098
2016-08-23,6.890812873840332
2016-08-24,6.833734512329102
2016-08-25,6.844114780426025
2016-08-26,6.828547477722168
2016-08-29,6.7922258377075195
2016-08-30,6.7351460456848145
2016-08-31,6.7247700691223145
2016-09-01,6.667693614959717
2016-09-02,6.7455267906188965
2016-09-06,6.750713348388672
2016-09-07,6.844114780426025
2016-09-08,6.807793140411377
2016-09-09,6.6158037185668945
2016-09-12,6.589857578277588
2016-09-13,6.41862678527832
2016-09-14,6.413437843322754
2016-09-15,6.480893611907959
2016-09-16,6.486082077026367
2016-09-19,6.543158531188965
2016-09-20,6.537969589233398
2016-09-21,6.631369590759277
2016-09-22,6.714390277862549
2016-09-23,6.8181681632995605
2016-09-26,6.833734512329102
2016-09-27,6.766279697418213
2016-09-28,6.7455267906188965
2016-09-29,6.620992660522461
2016-09-30,6.605425834655762
2016-10-03,6.652125358581543
2016-10-04,6.5483479499816895
2016-10-05,6.351169109344482
2016-10-06,6.35910701751709
2016-10-07,6.35910701751709
2016-10-10,6.422590255737305
2016-10-11,6.433173179626465
2016-10-12,6.496657848358154
2016-10-13,6.528402805328369
2016-10-14,6.443753719329834
2016-10-17,6.549563407897949
2016-10-18,6.5548529624938965
2016-10-19,6.591886520385742
2016-10-20,6.6289191246032715
2016-10-21,6.866990566253662
2016-10-24,6.8775715827941895
2016-10-25,6.872279644012451
2016-10-26,6.702985763549805
2016-10-27,6.623630046844482
2016-10-28,6.639500617980957
2016-10-31,6.644791603088379
2016-11-01,6.496657848358154
2016-11-02,6.433173179626465
2016-11-03,6.417303562164307
2016-11-04,6.4120097160339355
2016-11-07,6.639500617980957
2016-11-08,6.68182373046875
2016-11-09,6.517820358276367
2016-11-10,6.406721115112305
2016-11-11,6.422590255737305
2016-11-14,6.433173179626465
2016-11-15,6.51253080368042
2016-11-16,6.4754958152771
2016-11-17,6.4596266746521
2016-11-18,6.528402805328369
2016-11-21,6.48078727722168
2016-11-22,6.6183390617370605
2016-11-23,6.6130499839782715
2016-11-25,6.692404270172119
2016-11-28,6.697696208953857
2016-11-29,6.671243667602539
2016-11-30,6.623630046844482
2016-12-01,6.51253080368042
2016-12-02,6.560144901275635
2016-12-05,6.6183390617370605
2016-12-06,6.6130499839782715
2016-12-07,6.798215389251709
2016-12-08,6.824665069580078
2016-12-09,6.755889892578125
2016-12-12,6.771761417388916
2016-12-13,6.824665069580078
2016-12-14,6.7453107833862305
2016-12-15,6.713564872741699
2016-12-16,6.68182373046875
2016-12-19,6.835248947143555
2016-12-20,6.829956531524658
2016-12-21,6.724147319793701
2016-12-22,6.750600814819336
2016-12-23,6.824665069580078
2016-12-27,6.824665069580078
2016-12-28,6.766471862792969
2016-12-29,6.9304728507995605
2016-12-30,6.967509746551514
2017-01-03,7.062736511230469
2017-01-04,7.057444095611572
2017-01-05,6.941054821014404
2017-01-06,6.893441677093506
2017-01-09,6.835248947143555
2017-01-10,6.576016426086426
2017-01-11,6.627242565155029
2017-01-12,6.638028621673584
2017-01-13,6.697343349456787
2017-01-17,6.853723049163818
2017-01-18,6.848329544067383
2017-01-19,6.848329544067383
2017-01-20,6.815975189208984
2017-01-23,6.950786590576172
2017-01-24,6.92921781539917
2017-01-25,6.8752946853637695
2017-01-26,6.913039684295654
2017-01-27,6.853723049163818
2017-01-30,6.708129405975342
2017-01-31,6.789015293121338
2017-02-01,6.762052536010742
2017-02-02,6.983139991760254
2017-02-03,7.074810028076172
2017-02-06,7.0909881591796875
2017-02-07,6.983139991760254
2017-02-08,6.983139991760254
2017-02-09,7.047851085662842
2017-02-10,7.085596084594727
2017-02-13,7.1449127197265625
2017-02-14,7.004709243774414
2017-02-15,6.983139991760254
2017-02-16,7.010103702545166
2017-02-17,7.010103702545166
2017-02-21,7.031671524047852
2017-02-22,7.074810028076172
2017-02-23,7.069416522979736
2017-02-24,7.0909881591796875
2017-02-27,7.1017746925354
2017-02-28,7.026279449462891
2017-03-01,6.988532066345215
2017-03-02,6.859114646911621
2017-03-03,6.789015293121338
2017-03-06,6.756659984588623
2017-03-07,6.724306106567383
2017-03-08,6.578711032867432
2017-03-09,6.470865249633789
2017-03-10,6.4169392585754395
2017-03-13,6.282130241394043
2017-03-14,6.20663595199585
2017-03-15,6.41154670715332
2017-03-16,6.47625732421875
2017-03-17,6.465469837188721
2017-03-20,6.454686641693115
2017-03-21,6.379191875457764
2017-03-22,6.373800277709961
2017-03-23,6.427722454071045
2017-03-24,6.438508987426758
2017-03-27,6.422332286834717
2017-03-28,6.427722454071045
2017-03-29,6.465469837188721
2017-03-30,6.497826099395752
2017-03-31,6.551749229431152
2017-04-03,6.5463547706604
2017-04-04,6.573318958282471
2017-04-05,6.567925930023193
2017-04-06,6.675774574279785
2017-04-07,6.7994513511657715
2017-04-10,6.749979496002197
2017-04-11,6.832431793212891
2017-04-12,6.826933860778809
2017-04-13,6.777463912963867
2017-04-17,6.782961368560791
2017-04-18,6.876404285430908
2017-04-19,6.8434247970581055
2017-04-20,6.865411758422852
2017-04-21,6.8489203453063965
2017-04-24,6.8489203453063965
2017-04-25,6.887396812438965
2017-04-26,6.947861194610596
2017-04-27,6.953357696533203
2017-04-28,6.898391246795654
2017-05-01,6.931371212005615
2017-05-02,6.909386157989502
2017-05-03,6.69501256942749
2017-05-04,6.706006050109863
2017-05-05,6.793953895568848
2017-05-08,6.826933860778809
2017-05-09,6.645541667938232
2017-05-10,6.744484901428223
2017-05-11,6.662030220031738
2017-05-12,6.678523063659668
2017-05-15,6.722496032714844
2017-05-16,6.69501256942749
2017-05-17,6.645541667938232
2017-05-18,6.651040077209473
2017-05-19,6.651040077209473
2017-05-22,6.69501256942749
2017-05-23,6.69501256942749
2017-05-24,6.700509548187256
2017-05-25,6.8434247970581055
2017-05-26,6.8434247970581055
2017-05-30,6.738986968994141
2017-05-31,6.755476474761963
2017-06-01,6.9038896560668945
2017-06-02,6.991837024688721
2017-06-05,6.9973320960998535
2017-06-06,6.89289665222168
2017-06-07,6.898391246795654
2017-06-08,6.89289665222168
2017-06-09,6.909386157989502
2017-06-12,7.013822555541992
2017-06-13,7.024817943572998
2017-06-14,7.019320011138916
2017-06-15,6.991837024688721
2017-06-16,7.019320011138916
2017-06-19,6.942367076873779
2017-06-20,6.931371212005615
2017-06-21,6.953357696533203
2017-06-22,6.953357696533203
2017-06-23,6.991837024688721
2017-06-26,7.002828121185303
2017-06-27,6.986339569091797
2017-06-28,7.013822555541992
2017-06-29,6.991837024688721
2017-06-30,6.980841159820557
2017-07-03,7.090776443481445
2017-07-05,7.052301406860352
2017-07-06,6.947861194610596
2017-07-07,6.973066329956055
2017-07-10,6.945062160491943
2017-07-11,6.911458969116211
2017-07-12,6.922657489776611
2017-07-13,6.9002556800842285
2017-07-14,6.950661659240723
2017-07-17,7.051478385925293
2017-07-18,7.062678337097168
2017-07-19,7.062678337097168
2017-07-20,7.057077884674072
2017-07-21,7.073882102966309
2017-07-24,7.045876502990723
2017-07-25,7.012271881103516
2017-07-26,7.09068489074707
2017-07-27,7.113086223602295
2017-07-28,7.146693229675293
2017-07-31,7.118688106536865
2017-08-01,7.09068489074707
2017-08-02,7.0346760749816895
2017-08-03,7.017871856689453
2017-08-04,7.023475170135498
2017-08-07,7.057077884674072
2017-08-08,7.057077884674072
2017-08-09,6.989867687225342
2017-08-10,6.967466831207275
2017-08-11,6.973066329956055
2017-08-14,7.085084438323975
2017-08-15,7.0346760749816895
2017-08-16,7.029075622558594
2017-08-17,6.967466831207275
2017-08-18,6.989867687225342
2017-08-21,7.023475170135498
2017-08-22,6.967466831207275
2017-08-23,6.978665828704834
2017-08-24,6.978665828704834
2017-08-25,6.995469570159912
2017-08-28,7.00667142868042
2017-08-29,7.0346760749816895
2017-08-30,7.113086223602295
2017-08-31,7.163496017456055
2017-09-01,7.19710111618042
2017-09-05,7.1522932052612305
2017-09-06,7.180298805236816
2017-09-07,7.169095516204834
2017-09-08,7.191498756408691
2017-09-11,7.241908550262451
2017-09-12,7.202700614929199
2017-09-13,7.219504356384277
2017-09-14,7.253109931945801
2017-09-15,7.258708953857422
2017-09-18,7.275512218475342
2017-09-19,7.28111457824707
2017-09-20,7.241908550262451
2017-09-21,7.2475104331970215
2017-09-22,7.275512218475342
2017-09-25,7.376330375671387
2017-09-26,7.527549743652344
2017-09-27,7.594762325286865
2017-09-28,7.701179027557373
2017-09-29,7.712378978729248
2017-10-02,7.7067790031433105
2017-10-03,7.712378978729248
2017-10-04,7.717981338500977
2017-10-05,7.729182243347168
2017-10-06,7.6731719970703125
2017-10-09,7.6227641105651855
2017-10-10,7.608515739440918
2017-10-11,7.602817535400391
2017-10-12,7.602817535400391
2017-10-13,7.602817535400391
2017-10-16,7.5743231773376465
2017-10-17,7.562923908233643
2017-10-18,7.637012004852295
2017-10-19,7.637012004852295
2017-10-20,7.631314754486084
2017-10-23,7.608515739440918
2017-10-24,7.5743231773376465
2017-10-25,7.42614221572876
2017-10-26,7.403343200683594
2017-10-27,7.466036796569824
2017-10-30,7.363449573516846
2017-10-31,7.431839942932129
2017-11-01,7.42614221572876
2017-11-02,7.466036796569824
2017-11-03,7.443239212036133
2017-11-06,7.283660411834717
2017-11-07,7.2950568199157715
2017-11-08,7.329254150390625
2017-11-09,7.346349716186523
2017-11-10,7.334950923919678
2017-11-13,7.340651512145996
2017-11-14,7.391946792602539
2017-11-15,7.2950568199157715
2017-11-16,7.300755977630615
2017-11-17,7.289358615875244
2017-11-20,7.357748985290527
2017-11-21,7.414741516113281
2017-11-22,7.403343200683594
2017-11-24,7.45463752746582
2017-11-27,7.545825481414795
2017-11-28,7.5914201736450195
2017-11-29,7.602817535400391
2017-11-30,7.545825481414795
2017-12-01,7.437540054321289
2017-12-04,7.380547046661377
2017-12-05,7.403343200683594
2017-12-06,7.3691487312316895
2017-12-07,7.352049350738525
2017-12-08,7.397643089294434
2017-12-11,7.346349716186523
2017-12-12,7.329254150390625
