Date,WU
2010-10-19,9.095047950744629
2010-10-20,9.239083290100098
2010-10-21,9.239083290100098
2010-10-22,9.208215713500977
2010-10-25,9.31624698638916
2010-10-26,9.213360786437988
2010-10-27,9.398555755615234
2010-10-28,9.393413543701172
2010-10-29,9.048746109008789
2010-11-01,9.059033393859863
2010-11-02,8.976727485656738
2010-11-03,8.971585273742676
2010-11-04,9.352254867553711
2010-11-05,9.383123397827148
2010-11-08,9.362545013427734
2010-11-09,9.516873359680176
2010-11-10,9.655767440795898
2010-11-11,9.578604698181152
2010-11-12,9.31624698638916
2010-11-15,9.305960655212402
2010-11-16,9.064180374145508
2010-11-17,9.007593154907227
2010-11-18,9.172210693359375
2010-11-19,9.305960655212402
2010-11-22,9.372830390930176
2010-11-23,9.233939170837402
2010-11-24,9.398555755615234
2010-11-26,9.336821556091309
2010-11-29,9.187642097473145
2010-11-30,9.07446575164795
2010-12-01,9.275094032287598
2010-12-02,9.377978324890137
2010-12-03,9.388267517089844
2010-12-06,9.444854736328125
2010-12-07,9.434565544128418
2010-12-08,9.594035148620605
2010-12-09,9.568317413330078
2010-12-10,9.624898910522461
2010-12-13,9.650626182556152
2010-12-14,9.676342010498047
2010-12-15,9.542593955993652
2010-12-16,9.444482803344727
2010-12-17,9.439321517944336
2010-12-20,9.47546672821045
2010-12-21,9.496119499206543
2010-12-22,9.537430763244629
2010-12-23,9.428993225097656
2010-12-27,9.542593955993652
2010-12-28,9.439321517944336
2010-12-29,9.501286506652832
2010-12-30,9.578741073608398
2010-12-31,9.589068412780762
2011-01-03,9.676847457885742
2011-01-04,9.609726905822754
2011-01-05,9.780126571655273
2011-01-06,10.002166748046875
2011-01-07,9.909220695495605
2011-01-10,9.821438789367676
2011-01-11,9.935038566589355
2011-01-12,9.888566970825195
2011-01-13,9.86790943145752
2011-01-14,9.945367813110352
2011-01-18,9.960860252380371
2011-01-19,9.857579231262207
2011-01-20,9.90405559539795
2011-01-21,9.971192359924316
2011-01-24,10.17257308959961
2011-01-25,10.17257308959961
2011-01-26,10.39977741241455
2011-01-27,10.503053665161133
2011-01-28,10.198391914367676
2011-01-31,10.47206974029541
2011-02-01,10.477234840393066
2011-02-02,10.725090980529785
2011-02-03,10.678617477416992
2011-02-04,10.823201179504395
2011-02-07,10.931642532348633
2011-02-08,11.040078163146973
2011-02-09,10.849020957946777
2011-02-10,10.967789649963379
2011-02-11,11.050407409667969
2011-02-14,11.086552619934082
2011-02-15,11.003931999206543
2011-02-16,11.091719627380371
2011-02-17,11.102045059204102
2011-02-18,11.184669494628906
2011-02-22,10.900660514831543
2011-02-23,10.818041801452637
2011-02-24,10.843856811523438
2011-02-25,11.215645790100098
2011-02-28,11.35506820678711
2011-03-01,11.102045059204102
2011-03-02,11.174337387084961
2011-03-03,11.30343246459961
2011-03-04,11.215645790100098
2011-03-07,11.158846855163574
2011-03-08,11.21048641204834
2011-03-09,11.153679847717285
2011-03-10,10.921311378479004
2011-03-11,10.926480293273926
2011-03-14,10.818041801452637
2011-03-15,10.735421180725098
2011-03-16,10.57998275756836
2011-03-17,10.66806411743164
2011-03-18,10.927125930786133
2011-03-21,11.051472663879395
2011-03-22,11.087739944458008
2011-03-23,11.134369850158691
2011-03-24,11.253538131713867
2011-03-25,11.274263381958008
2011-03-28,11.315715789794922
2011-03-29,10.978934288024902
2011-03-30,10.942666053771973
2011-03-31,10.76132583618164
2011-04-01,10.76132583618164
2011-04-04,10.782051086425781
2011-04-05,10.714693069458008
2011-04-06,10.875310897827148
2011-04-07,10.864948272705078
2011-04-08,10.756145477294922
2011-04-11,10.79240894317627
2011-04-12,10.714693069458008
2011-04-13,10.828680992126465
2011-04-14,10.854588508605957
2011-04-15,10.906399726867676
2011-04-18,10.885672569274902
2011-04-19,10.968574523925781
2011-04-20,11.035926818847656
2011-04-21,11.067014694213867
2011-04-25,11.051472663879395
2011-04-26,11.155095100402832
2011-04-27,11.035926818847656
2011-04-28,11.1136474609375
2011-04-29,11.010026931762695
2011-05-02,11.004842758178711
2011-05-03,10.854588508605957
2011-05-04,10.745783805847168
2011-05-05,10.693968772888184
2011-05-06,10.735417366027832
2011-05-09,10.79759407043457
2011-05-10,10.896039009094238
2011-05-11,10.81313705444336
2011-05-12,10.88049030303955
2011-05-13,10.725058555603027
2011-05-16,10.662882804870605
2011-05-17,10.6525239944458
2011-05-18,10.709512710571289
2011-05-19,10.735417366027832
2011-05-20,10.673245429992676
2011-05-23,10.491905212402344
2011-05-24,10.569622039794922
2011-05-25,10.65770149230957
2011-05-26,10.569622039794922
2011-05-27,10.5592622756958
2011-05-31,10.6525239944458
2011-06-01,10.48154067993164
2011-06-02,10.543713569641113
2011-06-03,10.258748054504395
2011-06-06,10.352012634277344
2011-06-07,10.429727554321289
2011-06-08,10.263931274414062
2011-06-09,10.362371444702148
2011-06-10,10.170668601989746
2011-06-13,10.238025665283203
2011-06-14,10.4193696975708
2011-06-15,10.284119606018066
2011-06-16,10.216496467590332
2011-06-17,10.263312339782715
2011-06-20,10.299722671508789
2011-06-21,10.38815689086914
2011-06-22,10.190483093261719
2011-06-23,10.10205078125
2011-06-24,10.003217697143555
2011-06-27,10.065641403198242
2011-06-28,10.206090927124023
2011-06-29,10.356941223144531
2011-06-30,10.419366836547852
2011-07-01,10.528604507446289
2011-07-05,10.06043815612793
2011-07-06,10.164475440979004
2011-07-07,10.237299919128418
2011-07-08,10.284119606018066
2011-07-11,10.117659568786621
2011-07-12,9.987614631652832
2011-07-13,9.956398010253906
2011-07-14,9.883573532104492
2011-07-15,9.930387496948242
2011-07-18,9.951199531555176
2011-07-19,10.10205078125
2011-07-20,9.998014450073242
2011-07-21,10.08124828338623
2011-07-22,10.076042175292969
2011-07-25,10.008419036865234
2011-07-26,10.554617881774902
2011-07-27,10.174880027770996
2011-07-28,10.070840835571289
2011-07-29,10.096850395202637
2011-08-01,9.925187110900879
2011-08-02,9.613073348999023
2011-08-03,9.826354026794434
2011-08-04,9.290559768676758
2011-08-05,9.280157089233398
2011-08-08,8.567499160766602
2011-08-09,8.718354225158691
2011-08-10,8.536285400390625
2011-08-11,8.942033767700195
2011-08-12,8.806783676147461
2011-08-15,8.91602611541748
2011-08-16,8.853599548339844
2011-08-17,8.78597640991211
2011-08-18,8.343818664550781
2011-08-19,8.224173545837402
2011-08-22,8.276193618774414
2011-08-23,8.593507766723633
2011-08-24,8.583101272583008
2011-08-25,8.369824409484863
2011-08-26,8.458257675170898
2011-08-29,8.577902793884277
2011-08-30,8.56229305267334
2011-08-31,8.593507766723633
2011-09-01,8.60390853881836
2011-09-02,8.32300853729248
2011-09-06,8.1357421875
2011-09-07,8.406238555908203
2011-09-08,8.343818664550781
2011-09-09,8.0889253616333
2011-09-12,8.213769912719727
2011-09-13,8.338617324829102
2011-09-14,8.489470481872559
2011-09-15,8.577902793884277
2011-09-16,8.572698593139648
2011-09-19,8.458257675170898
2011-09-20,8.442652702331543
2011-09-21,8.343818664550781
2011-09-22,7.977858543395996
2011-09-23,7.894211769104004
2011-09-26,8.103331565856934
2011-09-27,8.35949993133545
2011-09-28,8.265398979187012
2011-09-29,8.275854110717773
2011-09-30,7.993544578552246
2011-10-03,7.784427165985107
2011-10-04,7.899438858032227
2011-10-05,7.988317012786865
2011-10-06,8.192208290100098
2011-10-07,8.270626068115234
2011-10-10,8.563390731811523
2011-10-11,8.589530944824219
2011-10-12,8.704543113708496
2011-10-13,8.605213165283203
2011-10-14,8.75682544708252
2011-10-17,8.657492637634277
2011-10-18,8.897978782653809
2011-10-19,8.6470365524292
2011-10-20,8.730687141418457
2011-10-21,8.986858367919922
2011-10-24,9.190747261047363
2011-10-25,8.924118995666504
2011-10-26,9.018224716186523
2011-10-27,9.4050931930542
2011-10-28,9.415544509887695
2011-10-31,9.133234977722168
2011-11-01,8.86661434173584
2011-11-02,9.044363975524902
2011-11-03,9.180285453796387
2011-11-04,9.07573127746582
2011-11-07,9.086188316345215
2011-11-08,9.222111701965332
2011-11-09,8.897978782653809
2011-11-10,8.762055397033691
2011-11-11,9.044363975524902
2011-11-14,8.856155395507812
2011-11-15,8.918893814086914
2011-11-16,8.594759941101074
2011-11-17,8.458832740783691
2011-11-18,8.469290733337402
2011-11-21,8.526796340942383
2011-11-22,8.59998607635498
2011-11-23,8.469290733337402
2011-11-25,8.521567344665527
2011-11-28,8.725459098815918
2011-11-29,8.741142272949219
2011-11-30,9.11755657196045
2011-12-01,9.112322807312012
2011-12-02,9.175060272216797
2011-12-05,9.305758476257324
2011-12-06,9.331901550292969
2011-12-07,9.337128639221191
2011-12-08,9.253482818603516
2011-12-09,9.504420280456543
2011-12-12,9.190747261047363
2011-12-13,9.164604187011719
2011-12-14,9.080957412719727
2011-12-15,9.112471580505371
2011-12-16,9.338310241699219
2011-12-19,9.21751594543457
2011-12-20,9.600919723510742
2011-12-21,9.527390480041504
2011-12-22,9.61667537689209
2011-12-23,9.70071029663086
2011-12-27,9.637685775756836
2011-12-28,9.548399925231934
2011-12-29,9.684952735900879
2011-12-30,9.59041690826416
2012-01-03,9.742729187011719
2012-01-04,9.611425399780273
2012-01-05,9.65869426727295
2012-01-06,9.61667537689209
2012-01-09,9.648189544677734
2012-01-10,9.768989562988281
2012-01-11,9.868780136108398
2012-01-12,9.963319778442383
2012-01-13,9.889787673950195
2012-01-17,9.716466903686523
2012-01-18,9.87928581237793
2012-01-19,10.057854652404785
2012-01-20,10.005335807800293
2012-01-23,9.931807518005371
2012-01-24,10.063105583190918
2012-01-25,10.24693489074707
2012-01-26,10.052605628967285
2012-01-27,10.063105583190918
2012-01-30,10.015841484069824
2012-01-31,10.031596183776855
2012-02-01,10.084118843078613
2012-02-02,10.07361125946045
2012-02-03,10.362481117248535
2012-02-06,10.236431121826172
2012-02-07,10.346722602844238
2012-02-08,9.312051773071289
2012-02-09,9.317306518554688
2012-02-10,9.23852252960205
2012-02-13,9.264779090881348
2012-02-14,9.285789489746094
2012-02-15,9.259529113769531
2012-02-16,9.354068756103516
2012-02-17,9.438101768493652
2012-02-21,9.301548957824707
2012-02-22,9.459112167358398
2012-02-23,9.380331039428711
2012-02-24,9.39083480834961
2012-02-27,9.427597999572754
2012-02-28,9.338310241699219
2012-02-29,9.175497055053711
2012-03-01,9.159743309020996
2012-03-02,9.080957412719727
2012-03-05,9.002179145812988
2012-03-06,8.965412139892578
2012-03-07,9.05994701385498
2012-03-08,9.128225326538086
2012-03-09,9.280539512634277
2012-03-12,9.338310241699219
2012-03-13,9.51163387298584
2012-03-14,9.532760620117188
2012-03-15,9.506357192993164
2012-03-16,9.532760620117188
2012-03-19,9.506357192993164
2012-03-20,9.406006813049316
2012-03-21,9.30038070678711
2012-03-22,9.358473777770996
2012-03-23,9.46938419342041
2012-03-26,9.627820014953613
2012-03-27,9.56972885131836
2012-03-28,9.448260307312012
2012-03-29,9.437697410583496
2012-03-30,9.295100212097168
2012-04-02,9.5750093460083
2012-04-03,9.538039207458496
2012-04-04,9.406006813049316
2012-04-05,9.464103698730469
2012-04-09,9.321508407592773
2012-04-10,9.147226333618164
2012-04-11,9.279253005981445
2012-04-12,9.406006813049316
2012-04-13,9.273972511291504
2012-04-16,9.363757133483887
2012-04-17,9.522196769714355
2012-04-18,9.369040489196777
2012-04-19,9.532760620117188
2012-04-20,9.506357192993164
2012-04-23,9.479944229125977
2012-04-24,9.538039207458496
2012-04-25,9.707043647766113
2012-04-26,9.659509658813477
2012-04-27,9.80738639831543
2012-04-30,9.707043647766113
2012-05-01,9.733450889587402
2012-05-02,9.54332160949707
2012-05-03,9.442976951599121
2012-05-04,9.347915649414062
2012-05-07,9.295100212097168
2012-05-08,9.252850532531738
2012-05-09,9.089127540588379
2012-05-10,9.1260986328125
2012-05-11,9.041596412658691
2012-05-14,9.147226333618164
2012-05-15,9.068005561828613
2012-05-16,9.025751113891602
2012-05-17,8.867315292358398
2012-05-18,8.735282897949219
2012-05-21,8.941252708435059
2012-05-22,8.946534156799316
2012-05-23,8.999346733093262
2012-05-24,8.994065284729004
2012-05-25,8.925408363342285
2012-05-29,8.988784790039062
2012-05-30,8.782812118530273
2012-05-31,8.66134262084961
2012-06-01,8.434248924255371
2012-06-04,8.418402671813965
2012-06-05,8.476496696472168
2012-06-06,8.640220642089844
2012-06-07,8.745844841003418
2012-06-08,8.555717468261719
2012-06-11,8.465934753417969
2012-06-12,8.59268569946289
2012-06-13,8.459836959838867
2012-06-14,8.544861793518066
2012-06-15,8.629884719848633
2012-06-18,8.698966026306152
2012-06-19,8.821187019348145
2012-06-20,8.996548652648926
2012-06-21,8.874324798583984
2012-06-22,8.895581245422363
2012-06-25,8.714908599853516
2012-06-26,8.619255065917969
2012-06-27,8.768046379089355
2012-06-28,8.730850219726562
2012-06-29,8.948723793029785
2012-07-02,9.023116111755371
2012-07-03,9.102827072143555
2012-07-05,9.012492179870605
2012-07-06,8.943408966064453
2012-07-09,8.980607986450195
2012-07-10,8.879640579223633
2012-07-11,8.932783126831055
2012-07-12,8.752106666564941
2012-07-13,8.869012832641602
2012-07-16,8.900897979736328
2012-07-17,8.97529125213623
2012-07-18,9.049686431884766
2012-07-19,9.012492179870605
2012-07-20,8.906211853027344
2012-07-23,9.007174491882324
2012-07-24,9.177225112915039
2012-07-25,9.033746719360352
2012-07-26,9.177225112915039
2012-07-27,9.363213539123535
2012-07-30,9.331331253051758
2012-07-31,9.262248039245605
2012-08-01,9.092199325561523
2012-08-02,9.028429985046387
2012-08-03,9.171908378601074
2012-08-06,9.219732284545898
2012-08-07,9.352582931518555
2012-08-08,9.384468078613281
2012-08-09,9.368523597717285
2012-08-10,9.379155158996582
2012-08-13,9.31007194519043
2012-08-14,9.368523597717285
2012-08-15,9.347270965576172
2012-08-16,9.421664237976074
2012-08-17,9.400410652160645
2012-08-20,9.46949291229248
2012-08-21,9.432295799255371
2012-08-22,9.288817405700684
2012-08-23,9.225048065185547
2012-08-24,9.25693416595459
2012-08-27,9.235675811767578
2012-08-28,9.209108352661133
2012-08-29,9.315386772155762
2012-08-30,9.251618385314941
2012-08-31,9.357895851135254
2012-09-04,9.384468078613281
2012-09-05,9.395095825195312
2012-09-06,9.60765266418457
2012-09-07,9.64484977722168
2012-09-10,9.692679405212402
2012-09-11,9.740503311157227
2012-09-12,9.825525283813477
2012-09-13,9.953060150146484
2012-09-14,10.15499210357666
2012-09-17,10.07528305053711
2012-09-18,10.043399810791016
2012-09-19,9.931807518005371
2012-09-20,9.985234260559082
2012-09-21,9.974546432495117
2012-09-24,9.947832107543945
2012-09-25,9.803585052490234
2012-09-26,9.744816780090332
2012-09-27,9.840981483459473
2012-09-28,9.734131813049316
2012-10-01,9.691390037536621
2012-10-02,9.734131813049316
2012-10-03,9.755501747131348
2012-10-04,9.840981483459473
2012-10-05,9.862354278564453
2012-10-08,9.803585052490234
2012-10-09,9.766191482543945
2012-10-10,9.605911254882812
2012-10-11,9.579201698303223
2012-10-12,9.552485466003418
2012-10-15,9.525772094726562
2012-10-16,9.70207405090332
2012-10-17,9.83029842376709
2012-10-18,9.787556648254395
2012-10-19,9.579201698303223
2012-10-22,9.696731567382812
2012-10-23,9.62728214263916
2012-10-24,9.605911254882812
2012-10-25,9.515085220336914
2012-10-26,9.579201698303223
2012-10-31,6.8010711669921875
2012-11-01,6.55531120300293
2012-11-02,6.384352207183838
2012-11-05,6.528600692749023
2012-11-06,6.63010835647583
2012-11-07,6.704904079437256
2012-11-08,6.619425296783447
2012-11-09,6.598053932189941
2012-11-12,6.592710971832275
2012-11-13,6.731617450714111
2012-11-14,6.769015789031982
2012-11-15,6.779699325561523
2012-11-16,6.790384769439697
2012-11-19,6.806411266326904
2012-11-20,6.672848701477051
2012-11-21,6.710247039794922
2012-11-23,6.8384690284729
2012-11-26,6.811756134033203
2012-11-27,6.726273536682129
2012-11-28,6.785042762756348
2012-11-29,6.769015789031982
2012-11-30,6.736959934234619
2012-12-03,6.742303371429443
2012-12-04,6.843810081481934
2012-12-05,6.881207466125488
2012-12-06,6.907924175262451
2012-12-07,6.945322513580322
2012-12-10,6.929292678833008
2012-12-11,7.062856197357178
2012-12-12,7.068196773529053
2012-12-13,7.146402835845947
2012-12-14,7.070893287658691
2012-12-17,7.135617256164551
2012-12-18,7.232698917388916
2012-12-19,7.389112949371338
2012-12-20,7.416079044342041
2012-12-21,7.329783916473389
2012-12-24,7.248881816864014
2012-12-26,7.238094329833984
2012-12-27,7.389112949371338
2012-12-28,7.216520309448242
2012-12-31,7.340569972991943
2013-01-02,7.421473026275635
2013-01-03,7.29742431640625
2013-01-04,7.561704158782959
2013-01-07,7.372930526733398
2013-01-08,7.372930526733398
2013-01-09,7.205732822418213
2013-01-10,7.47001838684082
2013-01-11,7.443048000335693
2013-01-14,7.443048000335693
2013-01-15,7.383718490600586
2013-01-16,7.29742431640625
2013-01-17,7.243487358093262
2013-01-18,7.232698917388916
2013-01-22,7.437655448913574
2013-01-23,7.329783916473389
2013-01-24,7.270455360412598
2013-01-25,7.29742431640625
2013-01-28,7.561704158782959
2013-01-29,7.583280086517334
2013-01-30,7.6318182945251465
2013-01-31,7.674968719482422
2013-02-01,7.755868434906006
2013-02-04,7.8583478927612305
2013-02-05,8.003972053527832
2013-02-06,7.9716105461120605
2013-02-07,7.874528408050537
2013-02-08,7.906888008117676
2013-02-11,7.685755729675293
2013-02-12,7.7342963218688965
2013-02-13,7.642611026763916
2013-02-14,7.626429557800293
2013-02-15,7.76665735244751
2013-02-19,7.685755729675293
2013-02-20,7.550918102264404
2013-02-21,7.496982574462891
2013-02-22,7.561704158782959
2013-02-25,7.453837871551514
2013-02-26,7.550918102264404
2013-02-27,7.6480021476745605
2013-02-28,7.567097187042236
2013-03-01,7.691151142120361
2013-03-04,7.599457740783691
2013-03-05,7.6965436935424805
2013-03-06,7.782839775085449
2013-03-07,7.76665735244751
2013-03-08,7.890709400177002
2013-03-11,7.8583478927612305
2013-03-12,7.820592403411865
2013-03-13,7.90492057800293
2013-03-14,7.91580057144165
2013-03-15,7.981086730957031
2013-03-18,7.981086730957031
2013-03-19,7.926678657531738
2013-03-20,7.883155822753906
2013-03-21,7.883155822753906
2013-03-22,7.9647674560546875
2013-03-25,7.975644588470459
2013-03-26,8.062692642211914
2013-03-27,8.095333099365234
2013-03-28,8.182379722595215
2013-04-01,7.975644588470459
2013-04-02,8.073573112487793
2013-04-03,8.013729095458984
2013-04-04,7.986525535583496
2013-04-05,7.7906694412231445
2013-04-08,7.8613972663879395
2013-04-09,8.051811218261719
2013-04-10,8.166060447692871
2013-04-11,8.231343269348145
2013-04-12,8.182379722595215
2013-04-15,8.068134307861328
2013-04-16,8.160616874694824
2013-04-17,7.986525535583496
2013-04-18,7.894040584564209
2013-04-19,7.872278213500977
2013-04-22,7.872278213500977
2013-04-23,7.943004608154297
2013-04-24,7.926678657531738
2013-04-25,7.986525535583496
2013-04-26,7.932122707366943
2013-04-29,7.9647674560546875
2013-04-30,8.057251930236816
2013-05-01,8.508809089660645
2013-05-02,8.448963165283203
2013-05-03,8.508809089660645
2013-05-06,8.557768821716309
2013-05-07,8.563210487365723
2013-05-08,8.590410232543945
2013-05-09,8.759063720703125
2013-05-10,8.699222564697266
2013-05-13,8.81890869140625
2013-05-14,8.905954360961914
2013-05-15,8.993002891540527
2013-05-16,8.933157920837402
2013-05-17,9.0582857131958
2013-05-20,9.04196548461914
2013-05-21,9.036523818969727
2013-05-22,9.090929985046387
2013-05-23,8.960362434387207
2013-05-24,8.949478149414062
2013-05-28,8.927716255187988
2013-05-29,8.905954360961914
2013-05-30,8.954917907714844
2013-05-31,8.911396026611328
2013-06-03,8.9385986328125
2013-06-04,8.900517463684082
2013-06-05,8.769946098327637
2013-06-06,8.949478149414062
2013-06-07,9.0582857131958
2013-06-10,9.134454727172852
2013-06-11,9.06372356414795
2013-06-12,9.066471099853516
2013-06-13,9.258323669433594
2013-06-14,9.32957935333252
2013-06-17,9.285730361938477
2013-06-18,9.38987922668457
2013-06-19,9.225432395935059
2013-06-20,9.033578872680664
2013-06-21,9.08839225769043
2013-06-24,8.97876262664795
2013-06-25,9.060986518859863
2013-06-26,9.247360229492188
2013-06-27,9.291213989257812
2013-06-28,9.378917694091797
2013-07-01,9.384398460388184
2013-07-02,9.20898723602295
2013-07-03,9.274767875671387
2013-07-05,9.340543746948242
2013-07-08,9.422770500183105
2013-07-09,9.433730125427246
2013-07-10,9.499509811401367
2013-07-11,9.543362617492676
2013-07-12,9.576249122619629
2013-07-15,9.576249122619629
2013-07-16,9.537881851196289
2013-07-17,9.554326057434082
2013-07-18,9.543362617492676
2013-07-19,9.494030952453613
2013-07-22,9.565287590026855
2013-07-23,9.52691650390625
2013-07-24,9.559808731079102
2013-07-25,9.40632438659668
2013-07-26,9.296692848205566
2013-07-29,9.30765438079834
2013-07-30,9.729736328125
2013-07-31,9.84484577178955
2013-08-01,9.948994636535645
2013-08-02,10.036700248718262
2013-08-05,10.031219482421875
2013-08-06,10.080551147460938
2013-08-07,10.036700248718262
2013-08-08,10.064109802246094
2013-08-09,10.118925094604492
2013-08-12,10.113441467285156
2013-08-13,10.223074913024902
2013-08-14,10.113441467285156
2013-08-15,9.976404190063477
2013-08-16,10.00381088256836
2013-08-19,9.75714111328125
2013-08-20,9.894179344177246
2013-08-21,9.784551620483398
2013-08-22,9.965444564819336
2013-08-23,10.031219482421875
2013-08-26,9.987363815307617
2013-08-27,9.674922943115234
2013-08-28,9.751663208007812
2013-08-29,9.795516014099121
2013-08-30,9.60914134979248
2013-09-03,9.60914134979248
2013-09-04,9.75714111328125
2013-09-05,9.883218765258789
2013-09-06,9.899660110473633
2013-09-09,10.058626174926758
2013-09-10,10.17374038696289
2013-09-11,10.360112190246582
2013-09-12,10.208365440368652
2013-09-13,10.158707618713379
2013-09-16,10.340797424316406
