Date,FLNG
2020-01-13,5.732767105102539
2020-01-14,5.726978302001953
2020-01-15,5.7032341957092285
2020-01-16,5.79646635055542
2020-01-17,5.790674209594727
2020-01-21,6.022301197052002
2020-01-22,5.680653095245361
2020-01-23,5.246351718902588
2020-01-24,5.0147247314453125
2020-01-27,4.931917667388916
2020-01-28,5.0089335441589355
2020-01-29,4.893120765686035
2020-01-30,4.81494665145874
2020-01-31,4.842163562774658
2020-02-03,4.858376979827881
2020-02-04,4.812050819396973
2020-02-05,4.864166736602783
2020-02-06,4.5862135887146
2020-02-07,4.296680450439453
2020-02-10,4.435656547546387
2020-02-11,4.539890289306641
2020-02-12,4.36616849899292
2020-02-13,4.3430070877075195
2020-02-14,4.267727375030518
2020-02-18,4.308261871337891
2020-02-19,4.4182844161987305
2020-02-20,4.549154281616211
2020-02-21,4.4588189125061035
2020-02-24,4.128751277923584
2020-02-25,3.937659502029419
2020-02-26,3.937659502029419
2020-02-27,3.9666121006011963
2020-02-28,3.8392186164855957
2020-03-02,3.850799083709717
2020-03-03,3.7639386653900146
2020-03-04,3.749462842941284
2020-03-05,3.5323116779327393
2020-03-06,3.5091490745544434
2020-03-09,3.1559176445007324
2020-03-10,3.096928834915161
2020-03-11,2.9671525955200195
2020-03-12,2.7370948791503906
2020-03-13,2.949455738067627
2020-03-16,2.713498830795288
2020-03-17,2.5719258785247803
2020-03-18,2.3005754947662354
2020-03-19,2.1943955421447754
2020-03-20,2.400857448577881
2020-03-23,2.1766982078552246
2020-03-24,2.577824354171753
2020-03-25,2.38316011428833
2020-03-26,3.02024245262146
2020-03-27,2.6250154972076416
2020-03-30,2.760690450668335
2020-03-31,2.990748405456543
2020-04-01,3.032041072845459
2020-04-02,3.0231926441192627
2020-04-03,2.91996169090271
2020-04-06,3.291593074798584
2020-04-07,3.3033909797668457
2020-04-08,3.3033909797668457
2020-04-09,3.505723237991333
2020-04-13,3.250300407409668
2020-04-14,2.9671525955200195
2020-04-15,2.8668711185455322
2020-04-16,2.9152424335479736
2020-04-17,2.949455738067627
2020-04-20,3.1205244064331055
2020-04-21,3.0674338340759277
2020-04-22,3.02614164352417
2020-04-23,3.02024245262146
2020-04-24,2.914062738418579
2020-04-27,2.990748405456543
2020-04-28,2.961254596710205
2020-04-29,3.250300407409668
2020-04-30,3.126422643661499
2020-05-01,2.914062738418579
2020-05-04,3.000187397003174
2020-05-05,2.9995968341827393
2020-05-06,2.996647357940674
2020-05-07,2.9022650718688965
2020-05-08,2.837376832962036
2020-05-11,2.7488932609558105
2020-05-12,2.6845946311950684
2020-05-13,2.6079089641571045
2020-05-14,2.6250154972076416
2020-05-15,2.713498830795288
2020-05-18,2.6781058311462402
2020-05-19,2.5896224975585938
2020-05-20,2.810831308364868
2020-05-21,2.943557024002075
2020-05-22,2.8609726428985596
2020-05-26,2.801983594894409
2020-05-27,2.8314778804779053
2020-05-28,2.7370948791503906
2020-05-29,2.713498830795288
2020-06-01,2.742994785308838
2020-06-02,2.7488932609558105
2020-06-03,2.760690450668335
2020-06-04,2.7783875465393066
2020-06-05,2.8668711185455322
2020-06-08,2.961254596710205
2020-06-09,2.9789512157440186
2020-06-10,3.0007762908935547
2020-06-11,2.689903974533081
2020-06-12,2.8668711185455322
2020-06-15,2.7842867374420166
2020-06-16,2.7901854515075684
2020-06-17,2.7842867374420166
2020-06-18,2.8415067195892334
2020-06-19,2.807882070541382
2020-06-22,2.7547922134399414
2020-06-23,2.766589641571045
2020-06-24,2.7488932609558105
2020-06-25,2.742994785308838
2020-06-26,2.689903974533081
2020-06-29,2.7842867374420166
2020-06-30,2.7252981662750244
2020-07-01,2.949455738067627
2020-07-02,2.772488594055176
2020-07-06,2.8963658809661865
2020-07-07,2.9671525955200195
2020-07-08,2.9258604049682617
2020-07-09,2.990748405456543
2020-07-10,2.908163547515869
2020-07-13,2.801983594894409
2020-07-14,2.9789512157440186
2020-07-15,3.0910298824310303
2020-07-16,3.126422643661499
2020-07-17,3.102827310562134
2020-07-20,3.2444021701812744
2020-07-21,3.2444021701812744
2020-07-22,3.2267045974731445
2020-07-23,3.1618168354034424
2020-07-24,3.391874313354492
2020-07-27,3.397773504257202
2020-07-28,3.2385025024414062
2020-07-29,3.2208058834075928
2020-07-30,3.2208058834075928
2020-07-31,3.291593074798584
2020-08-03,3.5275490283966064
2020-08-04,3.391874313354492
2020-08-05,3.421369791030884
2020-08-06,3.397773504257202
2020-08-07,3.3505821228027344
2020-08-10,3.4331674575805664
2020-08-11,3.495105743408203
2020-08-12,3.468559980392456
2020-08-13,3.6219325065612793
2020-08-14,3.4567627906799316
2020-08-17,3.444965124130249
2020-08-18,3.5275490283966064
2020-08-19,3.301621437072754
2020-08-20,3.203108549118042
2020-08-21,3.21490740776062
2020-08-24,3.3092899322509766
2020-08-25,3.332885503768921
2020-08-26,3.2679972648620605
2020-08-27,3.1500186920166016
2020-08-28,3.2444021701812744
2020-08-31,3.1972105503082275
2020-09-01,3.5275490283966064
2020-09-02,3.769404172897339
2020-09-03,3.4862561225891113
2020-09-04,3.468559980392456
2020-09-08,3.3387839794158936
2020-09-09,3.403672695159912
2020-09-10,3.285693645477295
2020-09-11,3.356480836868286
2020-09-14,3.4567627906799316
2020-09-15,3.468559980392456
2020-09-16,3.463840961456299
2020-09-17,3.4502739906311035
2020-09-18,3.368278980255127
2020-09-21,3.2444021701812744
2020-09-22,3.2208058834075928
2020-09-23,3.126422643661499
2020-09-24,3.0379397869110107
2020-09-25,3.1913115978240967
2020-09-28,3.2679972648620605
2020-09-29,3.279794931411743
2020-09-30,3.385385274887085
2020-10-01,3.362380266189575
2020-10-02,3.356480836868286
2020-10-05,3.4862561225891113
2020-10-06,3.515751361846924
2020-10-07,3.72811222076416
2020-10-08,3.958169460296631
2020-10-09,3.8637876510620117
2020-10-12,4.064350128173828
2020-10-13,3.908029556274414
2020-10-14,3.9463727474212646
2020-10-15,4.040754318237305
2020-10-16,4.093844890594482
2020-10-19,4.082046985626221
2020-10-20,4.025417804718018
2020-10-21,4.129238128662109
2020-10-22,4.276710510253906
2020-10-23,4.235418796539307
2020-10-26,4.158732891082764
2020-10-27,4.017159461975098
2020-10-28,3.686819553375244
2020-10-29,3.8342931270599365
2020-10-30,3.752887010574341
2020-11-02,3.922776222229004
2020-11-03,3.96406888961792
2020-11-04,4.170531749725342
2020-11-05,4.146934509277344
2020-11-06,4.011260986328125
2020-11-09,4.058451175689697
2020-11-10,4.143985748291016
2020-11-11,4.146934509277344
2020-11-12,3.8401923179626465
2020-11-13,4.105643272399902
2020-11-16,4.111542224884033
2020-11-17,4.13513708114624
2020-11-18,4.406486988067627
2020-11-19,4.394689559936523
2020-11-20,4.512666702270508
2020-11-23,4.748623847961426
2020-11-24,4.589353561401367
2020-11-25,4.725028991699219
2020-11-27,4.70733118057251
2020-11-30,4.666039943695068
2020-12-01,4.55396032333374
2020-12-02,4.706356048583984
2020-12-03,4.751178741455078
2020-12-04,4.810941696166992
2020-12-07,4.709344387054443
2020-12-08,4.763131618499756
2020-12-09,4.5778656005859375
2020-12-10,4.715320110321045
2020-12-11,4.954374313354492
2020-12-14,5.15159273147583
2020-12-15,5.199402809143066
2020-12-16,5.557982444763184
2020-12-17,5.312952995300293
2020-12-18,5.318929195404053
2020-12-21,5.1097588539123535
2020-12-22,5.318929195404053
2020-12-23,5.217331886291504
2020-12-24,5.181474208831787
2020-12-28,5.16354513168335
2020-12-29,5.020112991333008
2020-12-30,5.247212886810303
2020-12-31,5.229285717010498
2021-01-04,5.199402809143066
2021-01-05,5.59981632232666
2021-01-06,5.67153263092041
2021-01-07,5.68348503112793
2021-01-08,6.101827144622803
2021-01-11,5.940466403961182
2021-01-12,6.251236915588379
2021-01-13,6.048041343688965
2021-01-14,6.08389949798584
2021-01-15,6.071945667266846
2021-01-19,5.7492241859436035
2021-01-20,5.4384565353393555
2021-01-21,5.522124767303467
2021-01-22,5.366739273071289
2021-01-25,5.145616054534912
2021-01-26,5.1097588539123535
2021-01-27,4.691415786743164
2021-01-28,4.840823173522949
2021-01-29,4.824687957763672
2021-02-01,4.828869819641113
2021-02-02,4.787037372589111
2021-02-03,5.0380425453186035
2021-02-04,4.972301959991455
2021-02-05,5.0081610679626465
2021-02-08,5.1037821769714355
2021-02-09,5.055970668792725
2021-02-10,5.157568454742432
2021-02-11,5.085853576660156
2021-02-12,5.283072471618652
2021-02-16,5.557982444763184
2021-02-17,5.647627830505371
2021-02-18,5.396621227264404
2021-02-19,5.360165596008301
2021-02-22,5.492243766784668
2021-02-23,5.33685827255249
2021-02-24,5.587864398956299
2021-02-25,5.396621227264404
2021-02-26,5.360764503479004
2021-03-01,5.342834949493408
2021-03-02,5.305732250213623
2021-03-03,5.268630504608154
2021-03-04,5.0398268699646
2021-03-05,5.144951820373535
2021-03-08,4.981081008911133
2021-03-09,5.163503170013428
2021-03-10,5.228434085845947
2021-03-11,5.225342750549316
2021-03-12,5.460326671600342
2021-03-15,5.546902179718018
2021-03-16,5.379937171936035
2021-03-17,5.392306327819824
2021-03-18,5.367570400238037
2021-03-19,5.311914920806885
2021-03-22,5.577820777893066
2021-03-23,5.2748122215271
2021-03-24,5.379937171936035
2021-03-25,5.528350353240967
2021-03-26,5.639659404754639
2021-03-29,5.515982627868652
2021-03-30,5.4850616455078125
2021-03-31,5.522166728973389
2021-04-01,5.596372604370117
2021-04-05,5.491246700286865
2021-04-06,5.553084373474121
2021-04-07,5.621107578277588
2021-04-08,5.639659404754639
2021-04-09,5.661302089691162
2021-04-12,5.50361442565918
2021-04-13,5.596372604370117
2021-04-14,6.4682936668396
2021-04-15,6.95681619644165
2021-04-16,7.235089302062988
2021-04-19,7.457706928253174
2021-04-20,6.740381240844727
2021-04-21,7.061941623687744
2021-04-22,7.080492973327637
2021-04-23,7.173251628875732
2021-04-26,7.4206037521362305
2021-04-27,7.395867824554443
2021-04-28,7.408234596252441
2021-04-29,7.4144206047058105
2021-04-30,7.28455924987793
2021-05-03,7.538097381591797
2021-05-04,7.408234596252441
2021-05-05,7.61848783493042
2021-05-06,7.457706928253174
2021-05-07,7.451522350311279
2021-05-10,7.5195441246032715
2021-05-11,7.432971477508545
2021-05-12,7.352581977844238
2021-05-13,7.358763694763184
2021-05-14,7.538097381591797
2021-05-17,7.940045356750488
2021-05-18,7.9524149894714355
2021-05-19,8.069907188415527
2021-05-20,8.28633975982666
2021-05-21,9.201549530029297
2021-05-24,9.21391773223877
2021-05-25,9.059320449829102
2021-05-26,9.102608680725098
2021-05-27,9.065502166748047
2021-05-28,9.52310848236084
2021-06-01,9.491363525390625
2021-06-02,9.675477981567383
2021-06-03,9.224717140197754
2021-06-04,9.31360149383545
2021-06-07,9.129487991333008
2021-06-08,9.059651374816895
2021-06-09,9.154881477355957
2021-06-10,9.332646369934082
2021-06-11,9.250112533569336
2021-06-14,9.542156219482422
2021-06-15,9.523107528686523
2021-06-16,9.31360149383545
2021-06-17,9.199322700500488
2021-06-18,9.053301811218262
2021-06-21,9.288207054138184
2021-06-22,9.027907371520996
2021-06-23,9.345343589782715
2021-06-24,9.637386322021484
2021-06-25,9.529458045959473
2021-06-28,9.415180206298828
2021-06-29,9.262810707092285
2021-06-30,9.364389419555664
2021-07-01,9.332646369934082
2021-07-02,9.275507926940918
2021-07-06,9.027907371520996
2021-07-07,9.065998077392578
2021-07-08,8.793004035949707
2021-07-09,8.964421272277832
2021-07-12,9.186626434326172
2021-07-13,9.046952247619629
2021-07-14,9.040604591369629
2021-07-15,8.875537872314453
2021-07-16,8.500962257385254
2021-07-19,8.316849708557129
2021-07-20,8.520008087158203
2021-07-21,8.67237663269043
2021-07-22,8.67237663269043
2021-07-23,8.596193313598633
2021-07-26,8.551752090454102
2021-07-27,8.297802925109863
2021-07-28,8.316849708557129
2021-07-29,8.443822860717773
2021-07-30,8.539053916931152
2021-08-02,8.653331756591797
2021-08-03,8.475566864013672
2021-08-04,8.39937973022461
2021-08-05,8.278756141662598
2021-08-06,8.716819763183594
2021-08-09,8.818397521972656
2021-08-10,8.640633583068848
2021-08-11,8.958070755004883
2021-08-12,9.08504581451416
2021-08-13,9.51041030883789
2021-08-16,10.056403160095215
2021-08-17,9.309789657592773
2021-08-18,9.491363525390625
2021-08-19,9.262810707092285
2021-08-20,9.224717140197754
2021-08-23,9.758011817932129
2021-08-24,10.00561237335205
2021-08-25,9.71992015838623
2021-08-26,9.88815975189209
2021-08-27,9.80880069732666
2021-08-30,9.967520713806152
2021-08-31,9.80880069732666
2021-09-01,9.75666332244873
2021-09-02,10.0303955078125
2021-09-03,9.965221405029297
2021-09-07,10.017361640930176
2021-09-08,9.932633399963379
2021-09-09,10.128157615661621
2021-09-10,10.538759231567383
2021-09-13,10.577864646911621
2021-09-14,10.649557113647461
2021-09-15,10.623486518859863
2021-09-16,11.014534950256348
2021-09-17,11.05363941192627
2021-09-20,10.551795959472656
2021-09-21,10.962395668029785
2021-09-22,11.22309398651123
2021-09-23,11.372997283935547
2021-09-24,11.418619155883789
2021-09-27,11.685835838317871
2021-09-28,11.42513656616211
2021-09-29,11.183989524841309
2021-09-30,11.731457710266113
2021-10-01,12.559178352355957
2021-10-04,12.344098091125488
2021-10-05,12.702564239501953
2021-10-06,12.969779968261719
2021-10-07,12.272406578063965
2021-10-08,12.415793418884277
2021-10-11,12.513555526733398
2021-10-12,12.122506141662598
2021-10-13,11.926980972290039
2021-10-14,12.220267295837402
2021-10-15,12.370168685913086
2021-10-18,13.360825538635254
2021-10-19,13.210925102233887
2021-10-20,13.256545066833496
2021-10-21,12.891570091247559
2021-10-22,12.852463722229004
2021-10-25,12.943709373474121
2021-10-26,12.696044921875
2021-10-27,12.735146522521973
2021-10-28,12.733195304870605
2021-10-29,13.256545066833496
2021-11-01,13.236994743347168
2021-11-02,13.380379676818848
2021-11-03,13.034952163696289
2021-11-04,13.680183410644531
2021-11-05,13.178337097167969
2021-11-08,13.530279159545898
2021-11-09,13.380379676818848
2021-11-10,13.321722030639648
2021-11-11,13.71928882598877
2021-11-12,14.058197021484375
2021-11-15,13.758392333984375
2021-11-16,14.729496955871582
2021-11-17,14.84681510925293
2021-11-18,14.4036226272583
2021-11-19,14.29934310913086
2021-11-22,15.205272674560547
2021-11-23,15.022782325744629
2021-11-24,15.21178913116455
2021-11-26,15.368209838867188
2021-11-29,16.254589080810547
2021-11-30,15.772294998168945
2021-12-01,13.989923477172852
2021-12-02,14.568350791931152
2021-12-03,14.023552894592285
2021-12-06,13.330784797668457
2021-12-07,14.42711067199707
2021-12-08,14.454014778137207
2021-12-09,14.3665771484375
2021-12-10,14.393479347229004
2021-12-13,13.559464454650879
2021-12-14,13.337506294250488
2021-12-15,13.61999797821045
2021-12-16,14.11098861694336
2021-12-17,13.915939331054688
2021-12-20,14.406929969787598
2021-12-21,14.501092910766602
2021-12-22,14.79030704498291
2021-12-23,15.308202743530273
2021-12-27,15.388916015625
2021-12-28,14.9450044631958
2021-12-29,15.254396438598633
2021-12-30,15.449447631835938
2021-12-31,15.79919719696045
2022-01-03,14.931553840637207
2022-01-04,14.554902076721191
2022-01-05,14.413657188415527
2022-01-06,14.23878002166748
2022-01-07,14.723052024841309
2022-01-10,15.94044303894043
2022-01-11,16.444889068603516
2022-01-12,16.761003494262695
2022-01-13,16.734098434448242
2022-01-14,16.747554779052734
2022-01-18,15.261125564575195
2022-01-19,14.097537994384766
2022-01-20,12.920499801635742
2022-01-21,12.422782897949219
2022-01-24,12.106664657592773
2022-01-25,12.77253246307373
2022-01-26,12.900324821472168
2022-01-27,14.575080871582031
2022-01-28,14.030280113220215
2022-01-31,13.216442108154297
2022-02-01,13.512380599975586
2022-02-02,14.252232551574707
2022-02-03,14.151346206665039
2022-02-04,13.929388999938965
2022-02-07,14.010100364685059
2022-02-08,14.030280113220215
2022-02-09,13.59309196472168
2022-02-10,14.010100364685059
2022-02-11,14.42711067199707
2022-02-14,14.729777336120605
2022-02-15,13.539287567138672
2022-02-16,15.126604080200195
2022-02-17,14.918099403381348
2022-02-18,14.400205612182617
2022-02-22,15.557060241699219
2022-02-23,14.682694435119629
2022-02-24,15.288025856018066
2022-02-25,15.873180389404297
2022-02-28,16.613035202026367
2022-03-01,16.22458839416504
2022-03-02,15.856951713562012
2022-03-03,15.010692596435547
2022-03-04,13.907780647277832
2022-03-07,14.767913818359375
2022-03-08,15.322835922241211
2022-03-09,14.982945442199707
2022-03-10,14.871959686279297
2022-03-11,14.511260032653809
2022-03-14,13.886969566345215
2022-03-15,14.414149284362793
2022-03-16,14.809532165527344
2022-03-17,15.530932426452637
2022-03-18,15.385263442993164
2022-03-21,16.640779495239258
2022-03-22,16.661590576171875
2022-03-23,17.417673110961914
2022-03-24,18.062774658203125
2022-03-25,19.956449508666992
2022-03-28,19.373781204223633
2022-03-29,18.895160675048828
2022-03-30,19.408462524414062
2022-03-31,19.783039093017578
2022-04-01,20.324087142944336
2022-04-04,19.644306182861328
2022-04-05,20.393451690673828
2022-04-06,20.38651466369629
2022-04-07,20.081308364868164
2022-04-08,20.06049919128418
2022-04-11,20.254722595214844
2022-04-12,20.081308364868164
2022-04-13,21.1495361328125
2022-04-14,22.16227149963379
2022-04-18,22.058223724365234
2022-04-19,20.31021499633789
2022-04-20,19.935640335083008
2022-04-21,19.047765731811523
2022-04-22,18.055837631225586
2022-04-25,17.98647117614746
2022-04-26,18.867414474487305
2022-04-27,20.46281623840332
2022-04-28,19.97032356262207
2022-04-29,19.491701126098633
2022-05-02,19.748355865478516
2022-05-03,20.497501373291016
2022-05-04,20.52524757385254
2022-05-05,19.928701400756836
2022-05-06,19.70673370361328
2022-05-09,17.542530059814453
2022-05-10,17.97259521484375
2022-05-11,18.07664680480957
2022-05-12,17.70901107788086
2022-05-13,18.839664459228516
2022-05-16,20.039691925048828
2022-05-17,20.157609939575195
2022-05-18,19.200368881225586
2022-05-19,19.33216094970703
2022-05-20,19.45701789855957
2022-05-23,19.512510299682617
2022-05-24,18.91387939453125
2022-05-25,19.69780158996582
2022-05-26,19.811824798583984
2022-05-27,19.704927444458008
2022-05-31,19.113426208496094
2022-06-01,19.868839263916016
2022-06-02,21.408174514770508
2022-06-03,21.194379806518555
2022-06-06,23.253952026367188
2022-06-07,22.819232940673828
2022-06-08,20.674144744873047
2022-06-09,18.942384719848633
2022-06-10,19.05640983581543
2022-06-13,17.62397003173828
2022-06-14,17.759374618530273
2022-06-15,18.001684188842773
2022-06-16,17.27477264404297
2022-06-17,17.253389358520508
2022-06-21,18.536176681518555
2022-06-22,17.98029899597168
2022-06-23,19.60515594482422
2022-06-24,19.868839263916016
2022-06-27,20.467470169067383
2022-06-28,19.719181060791016
2022-06-29,19.391359329223633
2022-06-30,19.51963996887207
2022-07-01,19.341472625732422
2022-07-05,18.992271423339844
2022-07-06,18.343753814697266
2022-07-07,19.633663177490234
2022-07-08,19.95435905456543
2022-07-11,19.769065856933594
2022-07-12,18.600317001342773
2022-07-13,19.191816329956055
2022-07-14,18.8283634185791
2022-07-15,19.61941146850586
2022-07-18,19.911602020263672
2022-07-19,20.367700576782227
2022-07-20,21.058975219726562
2022-07-21,21.02334213256836
2022-07-22,20.759658813476562
2022-07-25,21.60772132873535
2022-07-26,22.00680923461914
2022-07-27,21.992555618286133
2022-07-28,22.41301918029785
2022-07-29,22.705211639404297
2022-08-01,22.63394546508789
2022-08-02,22.690954208374023
2022-08-03,23.125675201416016
2022-08-04,21.621973037719727
2022-08-05,21.971176147460938
2022-08-08,22.57693099975586
2022-08-09,23.453500747680664
2022-08-10,24.10914421081543
2022-08-11,24.786165237426758
2022-08-12,25.121112823486328
2022-08-15,24.536733627319336
2022-08-16,25.35628890991211
2022-08-17,25.228010177612305
2022-08-18,25.619970321655273
2022-08-19,24.95720100402832
2022-08-22,25.156742095947266
2022-08-23,23.987987518310547
2022-08-24,25.484567642211914
2022-08-25,25.3420352935791
2022-08-26,24.729148864746094
2022-08-29,25.078353881835938
2022-08-30,24.251672744750977
2022-08-31,23.567523956298828
2022-09-01,23.446372985839844
2022-09-02,23.959482192993164
2022-09-06,23.888216018676758
2022-09-07,23.177566528320312
2022-09-08,23.392244338989258
2022-09-09,24.680299758911133
2022-09-12,24.798738479614258
2022-09-13,24.532243728637695
2022-09-14,26.086793899536133
2022-09-15,25.450166702270508
2022-09-16,23.78458023071289
2022-09-19,24.680299758911133
2022-09-20,24.302762985229492
2022-09-21,23.747570037841797
2022-09-22,23.09613800048828
2022-09-23,21.045616149902344
2022-09-26,21.230680465698242
2022-09-27,22.466915130615234
2022-09-28,24.324974060058594
2022-09-29,23.629125595092773
2022-09-30,23.444061279296875
2022-10-03,23.74016571044922
2022-10-04,23.340423583984375
2022-10-05,22.533540725708008
2022-10-06,22.133798599243164
2022-10-07,22.370683670043945
2022-10-10,21.904319763183594
2022-10-11,21.519380569458008
2022-10-12,22.03756332397461
2022-10-13,22.65938377380371
2022-10-14,22.400291442871094
2022-10-17,23.39964485168457
2022-10-18,23.296009063720703
2022-10-19,22.570552825927734
2022-10-20,22.533540725708008
2022-10-21,22.785226821899414
2022-10-24,23.851205825805664
2022-10-25,25.50939178466797
2022-10-26,24.458221435546875
2022-10-27,23.9548397064209
2022-10-28,22.800029754638672
2022-10-31,23.133150100708008
2022-11-01,23.577308654785156
2022-11-02,23.895620346069336
2022-11-03,24.376789093017578
2022-11-04,24.75432014465332
2022-11-07,25.724061965942383
2022-11-08,25.657442092895508
2022-11-09,24.132503509521484
2022-11-10,25.41315460205078
2022-11-11,25.176267623901367
2022-11-14,25.790687561035156
2022-11-15,24.621074676513672
2022-11-16,23.80678939819336
2022-11-17,24.87276268005371
2022-11-18,24.658092498779297
2022-11-21,25.50198745727539
2022-11-22,26.331077575683594
2022-11-23,28.100305557250977
2022-11-25,27.249006271362305
2022-11-28,26.72341537475586
2022-11-29,27.53030014038086
2022-11-30,28.421791076660156
2022-12-01,28.104475021362305
2022-12-02,27.53030014038086
2022-12-05,27.424528121948242
2022-12-06,26.162851333618164
2022-12-07,25.973976135253906
2022-12-08,26.087297439575195
2022-12-09,26.064634323120117
2022-12-12,27.152549743652344
2022-12-13,27.50763702392578
2022-12-14,26.449935913085938
2022-12-15,26.69169807434082
2022-12-16,26.223289489746094
2022-12-19,25.309141159057617
2022-12-20,25.928646087646484
2022-12-21,26.465049743652344
2022-12-22,25.769989013671875
2022-12-23,26.057086944580078
2022-12-27,26.434829711914062
2022-12-28,25.022050857543945
2022-12-29,25.09760284423828
2022-12-30,24.697187423706055
2023-01-03,23.186193466186523
2023-01-04,22.778226852416992
2023-01-05,22.49113655090332
2023-01-06,22.717782974243164
2023-01-09,23.208858489990234
2023-01-10,23.752817153930664
2023-01-11,23.412843704223633
2023-01-12,23.971908569335938
2023-01-13,23.956802368164062
2023-01-17,24.130563735961914
2023-01-18,23.805700302124023
2023-01-19,24.039905548095703
2023-01-20,24.46298599243164
2023-01-23,23.88125228881836
2023-01-24,23.223970413208008
2023-01-25,23.05776023864746
2023-01-26,23.216415405273438
2023-01-27,22.89154815673828
2023-01-30,23.027538299560547
2023-01-31,23.49595069885254
2023-02-01,23.828365325927734
2023-02-02,23.775480270385742
2023-02-03,23.10308837890625
2023-02-06,23.178638458251953
2023-02-07,23.647045135498047
2023-02-08,23.36751365661621
2023-02-09,24.447874069213867
2023-02-10,24.74251937866211
2023-02-13,25.022050857543945
2023-02-14,26.397052764892578
