Date,SM
2010-07-13,39.9539794921875
2010-07-14,39.962982177734375
2010-07-15,39.47639846801758
2010-07-16,37.07049560546875
2010-07-19,37.800376892089844
2010-07-20,38.56631851196289
2010-07-21,38.24191665649414
2010-07-22,39.557498931884766
2010-07-23,39.611549377441406
2010-07-26,39.51244354248047
2010-07-27,38.268959045410156
2010-07-28,37.63819885253906
2010-07-29,37.32280731201172
2010-07-30,37.32280731201172
2010-08-02,38.75552749633789
2010-08-03,35.80899429321289
2010-08-04,37.33182907104492
2010-08-05,37.36787033081055
2010-08-06,36.28657150268555
2010-08-09,36.33163070678711
2010-08-10,35.493621826171875
2010-08-11,34.114967346191406
2010-08-12,33.05168914794922
2010-08-13,33.54728317260742
2010-08-16,33.1778450012207
2010-08-17,33.457176208496094
2010-08-18,33.33102035522461
2010-08-19,32.853450775146484
2010-08-20,31.97038459777832
2010-08-23,32.05147171020508
2010-08-24,31.357650756835938
2010-08-25,32.0334587097168
2010-08-26,32.511043548583984
2010-08-27,33.574310302734375
2010-08-30,33.556297302246094
2010-08-31,34.23210525512695
2010-09-01,35.55668640136719
2010-09-02,35.700862884521484
2010-09-03,35.59273910522461
2010-09-07,34.60154724121094
2010-09-08,34.808799743652344
2010-09-09,34.70065689086914
2010-09-10,35.07011795043945
2010-09-13,35.47559356689453
2010-09-14,34.592533111572266
2010-09-15,33.321998596191406
2010-09-16,33.06069564819336
2010-09-17,32.529052734375
2010-09-20,32.91651916503906
2010-09-21,32.502017974853516
2010-09-22,32.22268295288086
2010-09-23,31.898311614990234
2010-09-24,33.321998596191406
2010-09-27,33.439144134521484
2010-09-28,33.81761169433594
2010-09-29,34.46637725830078
2010-09-30,33.75453186035156
2010-10-01,34.35825729370117
2010-10-04,34.20507049560547
2010-10-05,35.034061431884766
2010-10-06,34.69166946411133
2010-10-07,34.36725997924805
2010-10-08,35.421531677246094
2010-10-11,36.079307556152344
2010-10-12,36.547889709472656
2010-10-13,37.665225982666016
2010-10-14,37.42194366455078
2010-10-15,37.259735107421875
2010-10-18,37.178646087646484
2010-10-19,36.052284240722656
2010-10-20,36.0252571105957
2010-10-21,36.18745040893555
2010-10-22,36.66501998901367
2010-10-25,37.86345291137695
2010-10-26,37.84543991088867
2010-10-27,37.71012496948242
2010-10-28,37.295127868652344
2010-10-29,37.601863861083984
2010-11-01,38.26945877075195
2010-11-02,38.22434997558594
2010-11-03,40.91277313232422
2010-11-04,41.914161682128906
2010-11-05,43.19523239135742
2010-11-08,44.13345718383789
2010-11-09,44.29584503173828
2010-11-10,45.1077880859375
2010-11-11,45.19801330566406
2010-11-12,44.25977325439453
2010-11-15,44.15150833129883
2010-11-16,43.70043182373047
2010-11-17,43.5200080871582
2010-11-18,44.44922637939453
2010-11-19,44.30487060546875
2010-11-22,44.990516662597656
2010-11-23,44.160526275634766
2010-11-24,44.79204559326172
2010-11-26,44.27782440185547
2010-11-29,44.87324905395508
2010-11-30,44.828128814697266
2010-12-01,46.6234245300293
2010-12-02,47.678951263427734
2010-12-03,47.498512268066406
2010-12-06,48.427738189697266
2010-12-07,48.23828887939453
2010-12-08,47.39928436279297
2010-12-09,48.35555648803711
2010-12-10,48.950984954833984
2010-12-13,50.06965255737305
2010-12-14,48.77055358886719
2010-12-15,48.716407775878906
2010-12-16,49.2847785949707
2010-12-17,50.06965255737305
2010-12-20,50.439544677734375
2010-12-21,51.016929626464844
2010-12-22,51.83787536621094
2010-12-23,52.40624237060547
2010-12-27,52.26188278198242
2010-12-28,52.830257415771484
2010-12-29,53.13697814941406
2010-12-30,52.8753547668457
2010-12-31,53.16404724121094
2011-01-03,54.418033599853516
2011-01-04,52.866336822509766
2011-01-05,53.2452392578125
2011-01-06,53.20915985107422
2011-01-07,54.07522201538086
2011-01-10,53.72338104248047
2011-01-11,54.147396087646484
2011-01-12,54.021095275878906
2011-01-13,52.965576171875
2011-01-14,52.776123046875
2011-01-18,53.39860916137695
2011-01-19,52.559600830078125
2011-01-20,51.25148010253906
2011-01-21,50.56583786010742
2011-01-24,50.80942916870117
2011-01-25,50.55681610107422
2011-01-26,53.2452392578125
2011-01-27,53.13697814941406
2011-01-28,53.055789947509766
2011-01-31,56.078006744384766
2011-02-01,55.91562271118164
2011-02-02,56.45691680908203
2011-02-03,56.673439025878906
2011-02-04,56.97114181518555
2011-02-07,57.620704650878906
2011-02-08,57.03429412841797
2011-02-09,55.8885612487793
2011-02-10,56.880943298339844
2011-02-11,56.96212387084961
2011-02-14,57.72895050048828
2011-02-15,58.107845306396484
2011-02-16,59.75880813598633
2011-02-17,59.73174285888672
2011-02-18,59.89414596557617
2011-02-22,58.42362594604492
2011-02-23,60.30912399291992
2011-02-24,61.05789566040039
2011-02-25,65.01837921142578
2011-02-28,65.3792724609375
2011-03-01,64.21544647216797
2011-03-02,63.565895080566406
2011-03-03,65.13565063476562
2011-03-04,65.87541961669922
2011-03-07,65.23490142822266
2011-03-08,65.09053802490234
2011-03-09,65.48750305175781
2011-03-10,61.80671691894531
2011-03-11,63.45764923095703
2011-03-14,64.39588928222656
2011-03-15,64.60337829589844
2011-03-16,64.26959991455078
2011-03-17,65.86640167236328
2011-03-18,65.18980407714844
2011-03-21,66.02881622314453
2011-03-22,65.02738952636719
2011-03-23,64.17935943603516
2011-03-24,64.21544647216797
2011-03-25,65.50554656982422
2011-03-28,63.998966217041016
2011-03-29,65.94761657714844
2011-03-30,66.93093872070312
2011-03-31,66.93093872070312
2011-04-01,68.79840850830078
2011-04-04,68.73524475097656
2011-04-05,69.9802474975586
2011-04-06,67.40908813476562
2011-04-07,67.46322631835938
2011-04-08,67.53539276123047
2011-04-11,64.76577758789062
2011-04-12,62.041255950927734
2011-04-13,63.087745666503906
2011-04-14,63.22306442260742
2011-04-15,64.70263671875
2011-04-18,63.00654983520508
2011-04-19,64.76577758789062
2011-04-20,67.12942504882812
2011-04-21,67.38204193115234
2011-04-25,67.30986022949219
2011-04-26,67.76995086669922
2011-04-27,67.82412719726562
2011-04-28,67.37271118164062
2011-04-29,68.48313903808594
2011-05-02,67.49010467529297
2011-05-03,61.703426361083984
2011-05-04,59.62709426879883
2011-05-05,57.55074691772461
2011-05-06,58.91390609741211
2011-05-09,61.1888542175293
2011-05-10,60.95413589477539
2011-05-11,58.52571105957031
2011-05-12,58.00212860107422
2011-05-13,57.7132453918457
2011-05-16,57.29798126220703
2011-05-17,56.223690032958984
2011-05-18,58.01115417480469
2011-05-19,58.065311431884766
2011-05-20,58.93195724487305
2011-05-23,56.54867935180664
2011-05-24,57.4785270690918
2011-05-25,59.798606872558594
2011-05-26,60.304161071777344
2011-05-27,60.32221984863281
2011-05-31,60.02430725097656
2011-06-01,61.15275192260742
2011-06-02,62.07355499267578
2011-06-03,62.89508056640625
2011-06-06,60.61109161376953
2011-06-07,60.89997863769531
2011-06-08,60.98120880126953
2011-06-09,61.089542388916016
2011-06-10,59.58195114135742
2011-06-13,58.31808090209961
2011-06-14,59.022239685058594
2011-06-15,56.9188117980957
2011-06-16,57.641021728515625
2011-06-17,56.81048583984375
2011-06-20,56.846588134765625
2011-06-21,60.48469924926758
2011-06-22,60.213863372802734
2011-06-23,59.924991607666016
2011-06-24,59.022239685058594
2011-06-27,58.23684310913086
2011-06-28,60.20486068725586
2011-06-29,65.39570617675781
2011-06-30,66.33454895019531
2011-07-01,66.64151763916016
2011-07-05,66.81302642822266
2011-07-06,66.00956726074219
2011-07-07,68.30258178710938
2011-07-08,68.15814208984375
2011-07-11,65.47693634033203
2011-07-12,65.48596954345703
2011-07-13,66.10888671875
2011-07-14,65.12487030029297
2011-07-15,70.20738220214844
2011-07-18,69.19631958007812
2011-07-19,71.26364135742188
2011-07-20,70.83930969238281
2011-07-21,71.46221923828125
2011-07-22,71.5976333618164
2011-07-25,71.200439453125
2011-07-26,70.97474670410156
2011-07-27,69.4129638671875
2011-07-28,68.38381958007812
2011-07-29,68.0227279663086
2011-08-01,68.21232604980469
2011-08-02,74.77536010742188
2011-08-03,75.00103759765625
2011-08-04,71.36290740966797
2011-08-05,71.15528869628906
2011-08-08,62.89508056640625
2011-08-09,66.16304779052734
2011-08-10,65.79293060302734
2011-08-11,69.62059783935547
2011-08-12,68.87133026123047
2011-08-15,72.38306427001953
2011-08-16,71.10111999511719
2011-08-17,72.04000091552734
2011-08-18,65.45890808105469
2011-08-19,63.36449432373047
2011-08-22,60.88191604614258
2011-08-23,63.86100387573242
2011-08-24,63.048519134521484
2011-08-25,61.87494659423828
2011-08-26,64.84503936767578
2011-08-29,66.98455047607422
2011-08-30,68.55533599853516
2011-08-31,69.06089782714844
2011-09-01,69.06089782714844
2011-09-02,66.65052032470703
2011-09-06,66.19915771484375
2011-09-07,68.8803482055664
2011-09-08,68.71784210205078
2011-09-09,66.73176574707031
2011-09-12,67.0387191772461
2011-09-13,68.076904296875
2011-09-14,69.07894897460938
2011-09-15,71.29974365234375
2011-09-16,72.09414672851562
2011-09-19,71.91360473632812
2011-09-20,69.50325775146484
2011-09-21,65.72071075439453
2011-09-22,59.71736526489258
2011-09-23,57.19865798950195
2011-09-26,59.455570220947266
2011-09-27,62.533958435058594
2011-09-28,58.90487289428711
2011-09-29,58.74238967895508
2011-09-30,54.75220489501953
2011-10-03,51.70088195800781
2011-10-04,53.587646484375
2011-10-05,56.07021713256836
2011-10-06,58.291019439697266
2011-10-07,56.71117401123047
2011-10-10,59.72638702392578
2011-10-11,59.2569694519043
2011-10-12,61.631202697753906
2011-10-13,62.046478271484375
2011-10-14,64.47488403320312
2011-10-17,64.32141876220703
2011-10-18,68.4289779663086
2011-10-19,67.8331527709961
2011-10-20,67.30952453613281
2011-10-21,71.2184829711914
2011-10-24,73.64690399169922
2011-10-25,71.23652648925781
2011-10-26,75.1750717163086
2011-10-27,78.45413970947266
2011-10-28,77.84890747070312
2011-10-31,74.89502716064453
2011-11-01,71.29074096679688
2011-11-02,74.19044494628906
2011-11-03,75.6357650756836
2011-11-04,76.06029510498047
2011-11-07,75.57254791259766
2011-11-08,75.888671875
2011-11-09,71.75142669677734
2011-11-10,74.38013458251953
2011-11-11,75.40087890625
2011-11-14,74.50658416748047
2011-11-15,75.50928497314453
2011-11-16,75.43701171875
2011-11-17,71.84176635742188
2011-11-18,70.69454193115234
2011-11-21,68.03875732421875
2011-11-22,67.14447021484375
2011-11-23,64.6332015991211
2011-11-25,63.558250427246094
2011-11-28,67.37931823730469
2011-11-29,68.63494873046875
2011-11-30,71.80561828613281
2011-12-01,70.90231323242188
2011-12-02,70.88423919677734
2011-12-05,72.3927993774414
2011-12-06,71.55268859863281
2011-12-07,69.85444641113281
2011-12-08,66.68377685546875
2011-12-09,68.94207763671875
2011-12-12,65.63591003417969
2011-12-13,65.05776977539062
2011-12-14,61.5619010925293
2011-12-15,61.4083366394043
2011-12-16,63.8382568359375
2011-12-19,61.498653411865234
2011-12-20,64.75064849853516
2011-12-21,65.61782836914062
2011-12-22,66.01530456542969
2011-12-23,66.33145141601562
2011-12-27,66.07853698730469
2011-12-28,65.01261138916016
2011-12-29,65.85269165039062
2011-12-30,66.03335571289062
2012-01-03,68.91500854492188
2012-01-04,70.44161987304688
2012-01-05,71.08296966552734
2012-01-06,70.58614349365234
2012-01-09,70.52289581298828
2012-01-10,73.10643768310547
2012-01-11,70.69454193115234
2012-01-12,68.20136260986328
2012-01-13,65.8255844116211
2012-01-17,66.44890594482422
2012-01-18,68.21940612792969
2012-01-19,67.59613800048828
2012-01-20,65.3919906616211
2012-01-23,67.07218170166016
2012-01-24,66.28631591796875
2012-01-25,67.37931823730469
2012-01-26,64.56094360351562
2012-01-27,65.23841094970703
2012-01-30,65.29263305664062
2012-01-31,65.56363677978516
2012-02-01,64.27189636230469
2012-02-02,64.59708404541016
2012-02-03,65.3829574584961
2012-02-06,67.10831451416016
2012-02-07,68.10199737548828
2012-02-08,68.48138427734375
2012-02-09,69.38471221923828
2012-02-10,69.20404815673828
2012-02-13,69.65570831298828
2012-02-14,71.79662322998047
2012-02-15,71.95919036865234
2012-02-16,72.05855560302734
2012-02-17,73.11546325683594
2012-02-21,72.85348510742188
2012-02-22,71.67916870117188
2012-02-23,75.29248809814453
2012-02-24,75.23829650878906
2012-02-27,74.18138885498047
2012-02-28,72.55540466308594
2012-02-29,71.11006927490234
2012-03-01,72.7812271118164
2012-03-02,70.9926528930664
2012-03-05,70.83909606933594
2012-03-06,68.59880065917969
2012-03-07,69.61053466796875
2012-03-08,70.61322784423828
2012-03-09,71.07394409179688
2012-03-12,69.96282958984375
2012-03-13,71.6611099243164
2012-03-14,71.58885192871094
2012-03-15,71.3720474243164
2012-03-16,72.2031021118164
2012-03-19,72.13080596923828
2012-03-20,70.14351654052734
2012-03-21,69.55636596679688
2012-03-22,67.45159149169922
2012-03-23,68.02069854736328
2012-03-26,67.97552490234375
2012-03-27,65.91595458984375
2012-03-28,64.6332015991211
2012-03-29,63.693748474121094
2012-03-30,63.92860794067383
2012-04-02,64.10025024414062
2012-04-03,62.91686248779297
2012-04-04,61.137306213378906
2012-04-05,61.09215545654297
2012-04-09,60.05333709716797
2012-04-10,58.337005615234375
2012-04-11,58.12021255493164
2012-04-12,60.902442932128906
2012-04-13,58.95126724243164
2012-04-16,58.84286880493164
2012-04-17,59.92685317993164
2012-04-18,58.32797622680664
2012-04-19,58.671234130859375
2012-04-20,57.75886535644531
2012-04-23,58.075035095214844
2012-04-24,58.34603500366211
2012-04-25,59.42182159423828
2012-04-26,59.84673309326172
2012-04-27,59.3133430480957
2012-04-30,59.7653694152832
2012-05-01,61.39259719848633
2012-05-02,59.54838943481445
2012-05-03,58.77093505859375
2012-05-04,58.355072021484375
2012-05-07,60.108882904052734
2012-05-08,59.919036865234375
2012-05-09,59.86478805541992
2012-05-10,59.92808532714844
2012-05-11,60.16313171386719
2012-05-14,58.17427444458008
2012-05-15,55.670108795166016
2012-05-16,54.74799728393555
2012-05-17,52.325199127197266
2012-05-18,51.33076858520508
2012-05-21,54.711830139160156
2012-05-22,53.00322341918945
2012-05-23,52.52408218383789
2012-05-24,50.16456985473633
2012-05-25,49.37807083129883
2012-05-29,50.354427337646484
2012-05-30,48.46499252319336
2012-05-31,48.898921966552734
2012-06-01,45.626346588134766
2012-06-04,44.77655029296875
2012-06-05,45.337059020996094
2012-06-06,46.92814636230469
2012-06-07,46.12355422973633
2012-06-08,44.568634033203125
2012-06-11,42.941375732421875
2012-06-12,42.86905288696289
2012-06-13,41.341251373291016
2012-06-14,41.494937896728516
2012-06-15,42.507442474365234
2012-06-18,42.1729621887207
2012-06-19,45.59019088745117
2012-06-20,43.935791015625
2012-06-21,40.69939041137695
2012-06-22,41.15140914916992
2012-06-25,39.59647750854492
2012-06-26,40.33776092529297
2012-06-27,41.540130615234375
2012-06-28,41.43165588378906
2012-06-29,44.39686584472656
2012-07-02,43.492835998535156
2012-07-03,45.46361541748047
2012-07-05,44.532466888427734
2012-07-06,43.84541702270508
2012-07-09,43.755008697509766
2012-07-10,41.64861297607422
2012-07-11,42.4893684387207
2012-07-12,41.64861297607422
2012-07-13,43.167388916015625
2012-07-16,43.65557098388672
2012-07-17,46.711181640625
2012-07-18,48.23898696899414
2012-07-19,49.278621673583984
2012-07-20,47.87736892700195
2012-07-23,45.680580139160156
2012-07-24,43.64651107788086
2012-07-25,43.067935943603516
2012-07-26,43.23971176147461
2012-07-27,44.451107025146484
2012-07-30,44.61383056640625
2012-07-31,42.570735931396484
2012-08-01,42.76057434082031
2012-08-02,37.78840255737305
2012-08-03,39.84055709838867
2012-08-06,40.33776092529297
2012-08-07,41.097171783447266
2012-08-08,42.787696838378906
2012-08-09,43.25778579711914
2012-08-10,42.977535247802734
2012-08-13,42.1729621887207
2012-08-14,42.88713455200195
2012-08-15,43.38435363769531
2012-08-16,44.342620849609375
2012-08-17,44.0623779296875
2012-08-20,42.950416564941406
2012-08-21,44.01716613769531
2012-08-22,43.27587890625
2012-08-23,41.74805450439453
2012-08-24,42.34471893310547
2012-08-27,42.353763580322266
2012-08-28,42.941375732421875
2012-08-29,42.715370178222656
2012-08-30,41.522056579589844
2012-08-31,42.69729232788086
2012-09-04,43.11314010620117
2012-09-05,46.61172866821289
2012-09-06,46.0693244934082
2012-09-07,47.307838439941406
2012-09-10,47.09991455078125
2012-09-11,48.79948043823242
2012-09-12,49.80295944213867
2012-09-13,50.50810623168945
2012-09-14,52.23479080200195
2012-09-17,50.69795227050781
2012-09-18,49.396141052246094
2012-09-19,48.82660675048828
2012-09-20,48.04010009765625
2012-09-21,48.22090148925781
2012-09-24,47.172237396240234
2012-09-25,45.879478454589844
2012-09-26,45.04776382446289
2012-09-27,47.73273849487305
2012-09-28,48.917015075683594
2012-10-01,49.08877944946289
2012-10-02,49.73967361450195
2012-10-03,47.84121322631836
2012-10-04,48.68195724487305
2012-10-05,47.289756774902344
2012-10-08,46.946231842041016
2012-10-09,49.17918014526367
2012-10-10,48.05818557739258
2012-10-11,51.11380386352539
2012-10-12,49.89336395263672
2012-10-15,49.73064041137695
2012-10-16,50.78833770751953
2012-10-17,51.8370246887207
2012-10-18,52.090152740478516
2012-10-19,51.08668518066406
2012-10-22,50.44480514526367
2012-10-23,49.079734802246094
2012-10-24,48.03010177612305
2012-10-25,48.93495559692383
2012-10-26,48.283451080322266
2012-10-31,48.79018020629883
2012-11-01,54.04743576049805
2012-11-02,50.69943618774414
2012-11-05,52.11101150512695
2012-11-06,54.02934265136719
2012-11-07,51.33283615112305
2012-11-08,49.523109436035156
2012-11-09,49.63169479370117
2012-11-12,48.81732177734375
2012-11-13,47.577667236328125
2012-11-14,46.12083435058594
2012-11-15,45.49647903442383
2012-11-16,44.347293853759766
2012-11-19,46.401344299316406
2012-11-20,45.559818267822266
2012-11-21,45.795082092285156
2012-11-23,46.28371047973633
2012-11-26,45.170711517333984
2012-11-27,44.60972595214844
2012-11-28,44.79973220825195
2012-11-29,44.3382453918457
2012-11-30,44.96260070800781
2012-12-03,45.46028518676758
2012-12-04,45.577919006347656
2012-12-05,46.08462905883789
2012-12-06,44.863075256347656
2012-12-07,45.306453704833984
2012-12-10,43.279563903808594
2012-12-11,42.57378387451172
2012-12-12,42.75475311279297
2012-12-13,42.91761779785156
2012-12-14,43.03525161743164
2012-12-17,43.551025390625
2012-12-18,46.491825103759766
2012-12-19,46.15702819824219
2012-12-20,48.7177848815918
2012-12-21,48.79018020629883
2012-12-24,47.423831939697266
2012-12-26,47.50526428222656
2012-12-27,46.73613739013672
2012-12-28,45.55077362060547
2012-12-31,47.242862701416016
2013-01-02,49.432647705078125
2013-01-03,49.722198486328125
2013-01-04,49.60455322265625
2013-01-07,49.55930709838867
2013-01-08,49.649803161621094
2013-01-09,48.65443801879883
2013-01-10,50.03888702392578
2013-01-11,50.30130386352539
2013-01-14,49.18831253051758
2013-01-15,50.19271469116211
2013-01-16,50.36463928222656
2013-01-17,51.18805694580078
2013-01-18,51.504756927490234
2013-01-22,53.495460510253906
2013-01-23,51.79432678222656
2013-01-24,51.848609924316406
2013-01-25,52.699180603027344
2013-01-28,51.65859603881836
2013-01-29,52.979679107666016
2013-01-30,53.377830505371094
2013-01-31,52.626792907714844
2013-02-01,52.74443435668945
2013-02-04,51.568115234375
2013-02-05,52.482032775878906
2013-02-06,53.43212127685547
2013-02-07,52.68109130859375
2013-02-08,53.56784439086914
2013-02-11,52.72633361816406
2013-02-12,53.8574104309082
2013-02-13,54.291744232177734
2013-02-14,53.41402816772461
2013-02-15,52.699180603027344
2013-02-19,54.04743576049805
2013-02-20,52.771568298339844
2013-02-21,55.25993728637695
2013-02-22,55.90239715576172
2013-02-25,52.96159362792969
2013-02-26,52.40058135986328
2013-02-27,53.41402816772461
2013-02-28,52.37343215942383
2013-03-01,51.03423309326172
2013-03-04,50.8532600402832
2013-03-05,51.49571228027344
2013-03-06,51.63145446777344
2013-03-07,53.62214279174805
2013-03-08,53.278297424316406
2013-03-11,52.491058349609375
2013-03-12,51.685733795166016
2013-03-13,51.224246978759766
2013-03-14,53.42306900024414
2013-03-15,53.133514404296875
2013-03-18,53.19686508178711
2013-03-19,52.264835357666016
2013-03-20,51.91194534301758
2013-03-21,52.12912368774414
2013-03-22,51.821468353271484
2013-03-25,52.16531753540039
2013-03-26,53.88455581665039
2013-03-27,53.5859489440918
2013-03-28,53.5859489440918
2013-04-01,53.3597297668457
2013-04-02,53.25115203857422
2013-04-03,51.49571228027344
2013-04-04,51.160919189453125
2013-04-05,51.160919189453125
2013-04-08,52.24675750732422
2013-04-09,53.341636657714844
2013-04-10,55.19660568237305
2013-04-11,54.84370422363281
2013-04-12,54.02027893066406
2013-04-15,52.53631591796875
2013-04-16,54.17410659790039
2013-04-17,52.99778366088867
2013-04-18,54.210304260253906
2013-04-19,54.02027893066406
2013-04-22,54.309844970703125
2013-04-23,55.58570098876953
2013-04-24,56.24677658081055
2013-04-25,55.90266036987305
2013-04-26,55.16910934448242
2013-04-29,55.4860725402832
2013-04-30,55.2415657043457
2013-05-01,52.470436096191406
2013-05-02,53.258296966552734
2013-05-03,55.92982864379883
2013-05-06,56.156211853027344
2013-05-07,57.025596618652344
2013-05-08,57.541786193847656
2013-05-09,56.64524841308594
2013-05-10,55.74870681762695
2013-05-13,55.132911682128906
2013-05-14,56.17432403564453
2013-05-15,54.64387130737305
2013-05-16,55.29589080810547
2013-05-17,57.098052978515625
2013-05-20,58.52889633178711
2013-05-21,57.90402603149414
2013-05-22,57.07086944580078
2013-05-23,57.07086944580078
2013-05-24,55.784915924072266
2013-05-28,56.935020446777344
2013-05-29,56.772029876708984
2013-05-30,56.05661392211914
2013-05-31,54.91555404663086
2013-06-03,55.25062942504883
2013-06-04,55.52229690551758
2013-06-05,55.422691345214844
2013-06-06,56.255828857421875
2013-06-07,57.19766616821289
2013-06-10,57.098052978515625
2013-06-11,56.0203857421875
2013-06-12,55.793975830078125
2013-06-13,56.464134216308594
2013-06-14,55.92076110839844
2013-06-17,56.79921340942383
2013-06-18,56.58185577392578
2013-06-19,56.30111312866211
2013-06-20,54.75253677368164
2013-06-21,55.232513427734375
2013-06-24,54.02806091308594
2013-06-25,54.75253677368164
2013-06-26,54.51708221435547
2013-06-27,54.25447463989258
2013-06-28,54.3178596496582
2013-07-01,54.888389587402344
2013-07-02,55.98414993286133
2013-07-03,56.744869232177734
2013-07-05,58.23909378051758
2013-07-08,57.578006744384766
2013-07-09,57.967430114746094
2013-07-10,58.12137222290039
2013-07-11,58.17570877075195
2013-07-12,58.202880859375
2013-07-15,58.04893112182617
2013-07-16,58.148555755615234
2013-07-17,59.316768646240234
2013-07-18,60.47592544555664
2013-07-19,61.27286148071289
2013-07-22,60.93780517578125
2013-07-23,60.657047271728516
2013-07-24,59.108482360839844
2013-07-25,60.05030822753906
2013-07-26,59.742393493652344
2013-07-29,58.87302017211914
2013-07-30,60.05030822753906
2013-07-31,62.24186706542969
2013-08-01,63.6817626953125
2013-08-02,63.86287307739258
2013-08-05,63.48251724243164
2013-08-06,62.7761344909668
2013-08-07,61.97922134399414
2013-08-08,61.526432037353516
2013-08-09,61.56266403198242
2013-08-12,61.54454803466797
2013-08-13,61.915836334228516
2013-08-14,61.25474548339844
2013-08-15,61.1551399230957
2013-08-16,61.9430046081543
2013-08-19,60.7747802734375
2013-08-20,61.834327697753906
2013-08-21,60.4397087097168
2013-08-22,61.79813003540039
2013-08-23,62.31429672241211
2013-08-26,62.24186706542969
2013-08-27,62.10602569580078
2013-08-28,62.95728302001953
2013-08-29,62.39580535888672
2013-08-30,61.870548248291016
2013-09-03,62.25090026855469
2013-09-04,62.95728302001953
2013-09-05,64.17076873779297
2013-09-06,64.84996795654297
2013-09-09,66.11781311035156
2013-09-10,66.39854431152344
2013-09-11,67.73883056640625
2013-09-12,68.04676055908203
2013-09-13,67.13209533691406
2013-09-16,67.3675537109375
2013-09-17,69.14250946044922
