Date,DOCS
2022-05-05,38.689998626708984
2022-05-06,34.650001525878906
2022-05-09,31.84000015258789
2022-05-10,31.25
2022-05-11,28.459999084472656
2022-05-12,29.850000381469727
2022-05-13,31.81999969482422
2022-05-16,32.9900016784668
2022-05-17,33.77000045776367
2022-05-18,30.309999465942383
2022-05-19,32.52000045776367
2022-05-20,31.559999465942383
2022-05-23,33.290000915527344
2022-05-24,31.889999389648438
2022-05-25,34.47999954223633
2022-05-26,33.91999816894531
2022-05-27,35.38999938964844
2022-05-31,34.9900016784668
2022-06-01,35.529998779296875
2022-06-02,38.0
2022-06-03,38.0
2022-06-06,36.599998474121094
2022-06-07,36.91999816894531
2022-06-08,36.369998931884766
2022-06-09,34.959999084472656
2022-06-10,33.900001525878906
2022-06-13,33.02000045776367
2022-06-14,33.400001525878906
2022-06-15,34.75
2022-06-16,32.369998931884766
2022-06-17,33.86000061035156
2022-06-21,35.02000045776367
2022-06-22,36.029998779296875
2022-06-23,38.95000076293945
2022-06-24,41.5
2022-06-27,40.41999816894531
2022-06-28,37.97999954223633
2022-06-29,37.529998779296875
2022-06-30,34.81999969482422
2022-07-01,36.720001220703125
2022-07-05,38.5
2022-07-06,38.41999816894531
2022-07-07,41.619998931884766
2022-07-08,42.279998779296875
2022-07-11,40.86000061035156
2022-07-12,41.560001373291016
2022-07-13,41.20000076293945
2022-07-14,40.220001220703125
2022-07-15,43.119998931884766
2022-07-18,43.77000045776367
2022-07-19,42.7400016784668
2022-07-20,45.72999954223633
2022-07-21,46.16999816894531
2022-07-22,42.54999923706055
2022-07-25,41.54999923706055
2022-07-26,40.439998626708984
2022-07-27,41.41999816894531
2022-07-28,41.619998931884766
2022-07-29,42.31999969482422
2022-08-01,42.79999923706055
2022-08-02,43.84000015258789
2022-08-03,41.9900016784668
2022-08-04,40.310001373291016
2022-08-05,37.310001373291016
2022-08-08,40.61000061035156
2022-08-09,36.4900016784668
2022-08-10,39.939998626708984
2022-08-11,38.689998626708984
2022-08-12,37.97999954223633
2022-08-15,36.959999084472656
2022-08-16,37.209999084472656
2022-08-17,34.93000030517578
2022-08-18,34.25
2022-08-19,33.0099983215332
2022-08-22,32.70000076293945
2022-08-23,33.0
2022-08-24,33.86000061035156
2022-08-25,34.33000183105469
2022-08-26,32.650001525878906
2022-08-29,32.36000061035156
2022-08-30,32.59000015258789
2022-08-31,33.189998626708984
2022-09-01,32.689998626708984
2022-09-02,32.68000030517578
2022-09-06,32.18000030517578
2022-09-07,32.95000076293945
2022-09-08,33.88999938964844
2022-09-09,33.900001525878906
2022-09-12,34.119998931884766
2022-09-13,33.06999969482422
2022-09-14,33.13999938964844
2022-09-15,32.650001525878906
2022-09-16,31.450000762939453
2022-09-19,31.15999984741211
2022-09-20,30.40999984741211
2022-09-21,31.030000686645508
2022-09-22,30.010000228881836
2022-09-23,30.520000457763672
2022-09-26,30.729999542236328
2022-09-27,30.190000534057617
2022-09-28,32.349998474121094
2022-09-29,32.0
2022-09-30,30.219999313354492
2022-10-03,30.459999084472656
2022-10-04,32.0
2022-10-05,31.709999084472656
2022-10-06,30.940000534057617
2022-10-07,29.670000076293945
2022-10-10,29.18000030517578
2022-10-11,29.329999923706055
2022-10-12,26.8700008392334
2022-10-13,25.729999542236328
2022-10-14,24.309999465942383
2022-10-17,25.489999771118164
2022-10-18,26.229999542236328
2022-10-19,25.450000762939453
2022-10-20,24.850000381469727
2022-10-21,25.020000457763672
2022-10-24,24.8700008392334
2022-10-25,26.809999465942383
2022-10-26,26.239999771118164
2022-10-27,25.780000686645508
2022-10-28,26.309999465942383
2022-10-31,26.469999313354492
2022-11-01,26.229999542236328
2022-11-02,25.200000762939453
2022-11-03,25.549999237060547
2022-11-04,24.610000610351562
2022-11-07,24.15999984741211
2022-11-08,24.75
2022-11-09,24.0
2022-11-10,26.329999923706055
2022-11-11,34.939998626708984
2022-11-14,30.950000762939453
2022-11-15,32.779998779296875
2022-11-16,32.209999084472656
2022-11-17,31.610000610351562
2022-11-18,31.700000762939453
2022-11-21,31.15999984741211
2022-11-22,31.469999313354492
2022-11-23,32.38999938964844
2022-11-25,31.649999618530273
2022-11-28,31.709999084472656
2022-11-29,32.150001525878906
2022-11-30,33.9900016784668
2022-12-01,34.779998779296875
2022-12-02,35.470001220703125
2022-12-05,35.380001068115234
2022-12-06,33.790000915527344
2022-12-07,34.7599983215332
2022-12-08,35.75
2022-12-09,35.630001068115234
2022-12-12,35.08000183105469
2022-12-13,36.720001220703125
2022-12-14,36.33000183105469
2022-12-15,34.790000915527344
2022-12-16,35.09000015258789
2022-12-19,33.75
2022-12-20,34.95000076293945
2022-12-21,35.63999938964844
2022-12-22,34.95000076293945
2022-12-23,34.189998626708984
2022-12-27,33.5
2022-12-28,32.7599983215332
2022-12-29,33.86000061035156
2022-12-30,33.560001373291016
2023-01-03,32.849998474121094
2023-01-04,33.47999954223633
2023-01-05,32.0099983215332
2023-01-06,30.5
2023-01-09,30.649999618530273
2023-01-10,31.579999923706055
2023-01-11,32.41999816894531
2023-01-12,32.83000183105469
2023-01-13,32.70000076293945
2023-01-17,32.209999084472656
2023-01-18,31.829999923706055
2023-01-19,31.6200008392334
2023-01-20,32.290000915527344
2023-01-23,33.63999938964844
2023-01-24,32.880001068115234
2023-01-25,32.970001220703125
2023-01-26,33.43000030517578
2023-01-27,34.95000076293945
2023-01-30,34.220001220703125
2023-01-31,35.27000045776367
2023-02-01,37.279998779296875
2023-02-02,39.65999984741211
2023-02-03,38.11000061035156
2023-02-06,37.400001525878906
2023-02-07,39.220001220703125
2023-02-08,37.27000045776367
2023-02-09,36.40999984741211
2023-02-10,31.719999313354492
2023-02-13,33.04999923706055
2023-02-14,33.16999816894531
2023-02-15,36.45000076293945
2023-02-16,34.77000045776367
2023-02-17,33.779998779296875
2023-02-21,33.560001373291016
2023-02-22,33.2599983215332
2023-02-23,33.56999969482422
2023-02-24,32.83000183105469
2023-02-27,32.79999923706055
2023-02-28,33.630001068115234
2023-03-01,32.9900016784668
2023-03-02,33.58000183105469
2023-03-03,34.439998626708984
2023-03-06,34.08000183105469
2023-03-07,33.529998779296875
2023-03-08,32.849998474121094
2023-03-09,30.940000534057617
2023-03-10,29.079999923706055
2023-03-13,29.079999923706055
2023-03-14,29.709999084472656
2023-03-15,30.600000381469727
2023-03-16,31.5
2023-03-17,30.829999923706055
2023-03-20,30.920000076293945
2023-03-21,32.880001068115234
2023-03-22,32.560001373291016
2023-03-23,32.90999984741211
2023-03-24,32.5099983215332
2023-03-27,32.779998779296875
2023-03-28,31.5
2023-03-29,31.75
2023-03-30,31.170000076293945
2023-03-31,32.380001068115234
2023-04-03,31.489999771118164
2023-04-04,31.649999618530273
2023-04-05,30.84000015258789
2023-04-06,31.969999313354492
2023-04-10,33.36000061035156
2023-04-11,35.20000076293945
2023-04-12,34.0099983215332
2023-04-13,34.560001373291016
2023-04-14,34.130001068115234
2023-04-17,34.52000045776367
2023-04-18,35.720001220703125
2023-04-19,35.970001220703125
2023-04-20,35.81999969482422
2023-04-21,36.45000076293945
2023-04-24,36.43000030517578
2023-04-25,34.720001220703125
2023-04-26,35.599998474121094
2023-04-27,36.40999984741211
2023-04-28,36.75
2023-05-01,35.79999923706055
2023-05-02,35.209999084472656
2023-05-03,34.7599983215332
2023-05-04,34.33000183105469
2023-05-05,34.099998474121094
2023-05-08,34.34000015258789
2023-05-09,33.380001068115234
2023-05-10,33.70000076293945
2023-05-11,33.18000030517578
2023-05-12,33.040000915527344
2023-05-15,34.13999938964844
2023-05-16,33.869998931884766
2023-05-17,31.950000762939453
2023-05-18,33.310001373291016
2023-05-19,32.040000915527344
2023-05-22,31.799999237060547
2023-05-23,31.34000015258789
2023-05-24,31.020000457763672
2023-05-25,31.200000762939453
2023-05-26,30.709999084472656
2023-05-30,30.610000610351562
2023-05-31,30.670000076293945
2023-06-01,31.549999237060547
2023-06-02,33.029998779296875
2023-06-05,33.959999084472656
2023-06-06,34.060001373291016
2023-06-07,32.65999984741211
2023-06-08,31.93000030517578
2023-06-09,31.670000076293945
2023-06-12,32.68000030517578
2023-06-13,32.470001220703125
2023-06-14,32.349998474121094
2023-06-15,32.349998474121094
2023-06-16,32.540000915527344
2023-06-20,31.719999313354492
2023-06-21,31.510000228881836
2023-06-22,32.09000015258789
2023-06-23,32.04999923706055
2023-06-26,31.90999984741211
2023-06-27,32.34000015258789
2023-06-28,33.52000045776367
2023-06-29,33.959999084472656
2023-06-30,34.02000045776367
2023-07-03,32.91999816894531
2023-07-05,32.47999954223633
2023-07-06,31.579999923706055
2023-07-07,32.41999816894531
2023-07-10,33.61000061035156
2023-07-11,34.380001068115234
2023-07-12,35.40999984741211
2023-07-13,35.130001068115234
2023-07-14,35.349998474121094
2023-07-17,35.61000061035156
2023-07-18,35.83000183105469
2023-07-19,34.61000061035156
2023-07-20,34.11000061035156
2023-07-21,34.83000183105469
2023-07-24,33.93000030517578
2023-07-25,33.36000061035156
2023-07-26,34.2599983215332
2023-07-27,34.2400016784668
2023-07-28,35.470001220703125
2023-07-31,35.72999954223633
2023-08-01,34.790000915527344
2023-08-02,34.0099983215332
2023-08-03,33.2400016784668
2023-08-04,33.7400016784668
2023-08-07,34.45000076293945
2023-08-08,32.790000915527344
2023-08-09,25.299999237060547
2023-08-10,24.90999984741211
2023-08-11,23.81999969482422
2023-08-14,23.209999084472656
2023-08-15,22.649999618530273
2023-08-16,22.3799991607666
2023-08-17,22.149999618530273
2023-08-18,22.270000457763672
2023-08-21,23.079999923706055
2023-08-22,23.3700008392334
2023-08-23,23.90999984741211
2023-08-24,23.309999465942383
2023-08-25,23.440000534057617
2023-08-28,23.559999465942383
2023-08-29,23.93000030517578
2023-08-30,24.059999465942383
2023-08-31,23.84000015258789
2023-09-01,24.360000610351562
2023-09-05,24.190000534057617
2023-09-06,24.059999465942383
2023-09-07,23.56999969482422
2023-09-08,22.690000534057617
2023-09-11,22.700000762939453
2023-09-12,22.030000686645508
2023-09-13,21.530000686645508
2023-09-14,21.479999542236328
2023-09-15,21.219999313354492
2023-09-18,20.760000228881836
2023-09-19,20.399999618530273
2023-09-20,20.25
2023-09-21,20.079999923706055
2023-09-22,19.889999389648438
2023-09-25,20.15999984741211
2023-09-26,19.860000610351562
2023-09-27,20.639999389648438
2023-09-28,20.989999771118164
2023-09-29,21.219999313354492
2023-10-02,21.190000534057617
2023-10-03,21.34000015258789
2023-10-04,21.239999771118164
2023-10-05,21.3700008392334
2023-10-06,21.90999984741211
2023-10-09,21.889999389648438
2023-10-10,22.40999984741211
2023-10-11,22.270000457763672
2023-10-12,21.670000076293945
2023-10-13,21.600000381469727
2023-10-16,22.239999771118164
2023-10-17,22.530000686645508
2023-10-18,22.030000686645508
2023-10-19,22.059999465942383
2023-10-20,22.09000015258789
2023-10-23,22.200000762939453
2023-10-24,22.81999969482422
2023-10-25,21.760000228881836
2023-10-26,21.059999465942383
2023-10-27,20.780000686645508
2023-10-30,20.940000534057617
2023-10-31,20.43000030517578
2023-11-01,20.329999923706055
2023-11-02,21.0
2023-11-03,21.920000076293945
2023-11-06,21.299999237060547
2023-11-07,21.270000457763672
2023-11-08,21.06999969482422
2023-11-09,20.5
2023-11-10,23.829999923706055
2023-11-13,23.8799991607666
2023-11-14,25.399999618530273
2023-11-15,25.399999618530273
2023-11-16,25.399999618530273
2023-11-17,24.639999389648438
2023-11-20,24.420000076293945
2023-11-21,24.040000915527344
2023-11-22,24.520000457763672
2023-11-24,24.559999465942383
2023-11-27,23.700000762939453
2023-11-28,24.18000030517578
2023-11-29,23.920000076293945
2023-11-30,23.25
2023-12-01,24.350000381469727
2023-12-04,24.540000915527344
2023-12-05,23.790000915527344
2023-12-06,24.209999084472656
2023-12-07,24.1299991607666
2023-12-08,24.510000228881836
2023-12-11,24.030000686645508
2023-12-12,24.110000610351562
2023-12-13,24.65999984741211
2023-12-14,26.5
2023-12-15,26.56999969482422
2023-12-18,26.899999618530273
2023-12-19,27.309999465942383
2023-12-20,27.200000762939453
2023-12-21,28.049999237060547
2023-12-22,27.920000076293945
2023-12-26,28.239999771118164
2023-12-27,28.280000686645508
2023-12-28,28.420000076293945
2023-12-29,28.040000915527344
2024-01-02,28.559999465942383
2024-01-03,27.31999969482422
2024-01-04,28.0
2024-01-05,28.100000381469727
2024-01-08,28.280000686645508
2024-01-09,28.520000457763672
2024-01-10,28.489999771118164
2024-01-11,29.31999969482422
2024-01-12,29.540000915527344
2024-01-16,29.309999465942383
2024-01-17,29.459999084472656
2024-01-18,30.049999237060547
2024-01-19,30.520000457763672
2024-01-22,31.559999465942383
2024-01-23,31.440000534057617
2024-01-24,29.719999313354492
2024-01-25,29.760000228881836
2024-01-26,29.040000915527344
2024-01-29,29.170000076293945
2024-01-30,27.270000457763672
2024-01-31,26.950000762939453
2024-02-01,27.5
2024-02-02,27.489999771118164
2024-02-05,27.25
2024-02-06,27.450000762939453
2024-02-07,27.399999618530273
2024-02-08,28.239999771118164
2024-02-09,28.59000015258789
2024-02-12,30.459999084472656
2024-02-13,29.020000457763672
2024-02-14,29.399999618530273
2024-02-15,30.34000015258789
2024-02-16,30.329999923706055
2024-02-20,29.399999618530273
2024-02-21,29.020000457763672
2024-02-22,29.010000228881836
2024-02-23,28.290000915527344
2024-02-26,27.989999771118164
2024-02-27,28.65999984741211
2024-02-28,27.940000534057617
2024-02-29,28.229999542236328
2024-03-01,28.049999237060547
2024-03-04,28.6299991607666
2024-03-05,27.739999771118164
2024-03-06,28.110000610351562
2024-03-07,28.690000534057617
2024-03-08,27.90999984741211
2024-03-11,27.700000762939453
2024-03-12,27.65999984741211
2024-03-13,27.899999618530273
2024-03-14,27.850000381469727
2024-03-15,27.8799991607666
2024-03-18,27.8799991607666
2024-03-19,28.479999542236328
2024-03-20,28.489999771118164
2024-03-21,28.020000457763672
2024-03-22,27.639999389648438
2024-03-25,26.90999984741211
2024-03-26,26.989999771118164
2024-03-27,26.989999771118164
2024-03-28,26.90999984741211
2024-04-01,26.40999984741211
2024-04-02,25.799999237060547
2024-04-03,25.700000762939453
2024-04-04,25.600000381469727
2024-04-05,25.809999465942383
2024-04-08,25.780000686645508
2024-04-09,26.420000076293945
2024-04-10,25.850000381469727
2024-04-11,26.420000076293945
2024-04-12,25.8700008392334
2024-04-15,25.420000076293945
2024-04-16,25.059999465942383
2024-04-17,25.190000534057617
2024-04-18,24.81999969482422
2024-04-19,24.6299991607666
2024-04-22,24.790000915527344
2024-04-23,24.579999923706055
2024-04-24,23.90999984741211
2024-04-25,23.59000015258789
2024-04-26,23.81999969482422
2024-04-29,24.270000457763672
2024-04-30,24.290000915527344
2024-05-01,24.010000228881836
2024-05-02,24.31999969482422
2024-05-03,24.09000015258789
2024-05-06,24.600000381469727
2024-05-07,24.3700008392334
2024-05-08,23.8799991607666
2024-05-09,23.760000228881836
2024-05-10,23.3700008392334
2024-05-13,22.989999771118164
2024-05-14,23.510000228881836
2024-05-15,23.850000381469727
2024-05-16,23.739999771118164
2024-05-17,28.030000686645508
2024-05-20,28.959999084472656
2024-05-21,28.15999984741211
2024-05-22,28.030000686645508
2024-05-23,27.40999984741211
2024-05-24,27.829999923706055
2024-05-28,28.700000762939453
2024-05-29,28.520000457763672
2024-05-30,27.75
2024-05-31,27.729999542236328
2024-06-03,27.639999389648438
2024-06-04,27.709999084472656
2024-06-05,28.489999771118164
2024-06-06,29.200000762939453
2024-06-07,29.469999313354492
2024-06-10,29.559999465942383
2024-06-11,29.8700008392334
2024-06-12,29.649999618530273
2024-06-13,29.600000381469727
2024-06-14,29.860000610351562
2024-06-17,28.079999923706055
2024-06-18,27.559999465942383
2024-06-20,27.149999618530273
2024-06-21,27.520000457763672
2024-06-24,27.540000915527344
2024-06-25,27.719999313354492
2024-06-26,27.670000076293945
2024-06-27,27.829999923706055
2024-06-28,27.969999313354492
2024-07-01,27.469999313354492
2024-07-02,26.959999084472656
2024-07-03,26.3700008392334
2024-07-05,27.5
2024-07-08,27.18000030517578
2024-07-09,27.3700008392334
2024-07-10,26.6299991607666
2024-07-11,27.09000015258789
2024-07-12,27.5
2024-07-15,28.459999084472656
2024-07-16,29.350000381469727
2024-07-17,28.989999771118164
2024-07-18,27.59000015258789
2024-07-19,28.219999313354492
2024-07-22,28.780000686645508
2024-07-23,28.229999542236328
2024-07-24,27.8799991607666
2024-07-25,28.020000457763672
2024-07-26,28.15999984741211
2024-07-29,28.239999771118164
2024-07-30,28.65999984741211
2024-07-31,28.0
2024-08-01,27.389999389648438
2024-08-02,26.989999771118164
2024-08-05,25.989999771118164
2024-08-06,26.25
2024-08-07,25.5
2024-08-08,25.65999984741211
2024-08-09,35.599998474121094
2024-08-12,34.95000076293945
2024-08-13,35.58000183105469
2024-08-14,35.4900016784668
2024-08-15,34.970001220703125
2024-08-16,35.75
2024-08-19,36.029998779296875
2024-08-20,36.22999954223633
2024-08-21,36.43000030517578
2024-08-22,36.2599983215332
2024-08-23,36.5099983215332
2024-08-26,36.63999938964844
2024-08-27,36.7400016784668
2024-08-28,36.52000045776367
2024-08-29,36.689998626708984
2024-08-30,36.779998779296875
2024-09-03,35.900001525878906
2024-09-04,36.16999816894531
2024-09-05,35.70000076293945
2024-09-06,36.34000015258789
2024-09-09,36.93000030517578
2024-09-10,36.540000915527344
2024-09-11,36.83000183105469
2024-09-12,38.220001220703125
2024-09-13,39.31999969482422
2024-09-16,39.439998626708984
2024-09-17,40.15999984741211
2024-09-18,40.060001373291016
2024-09-19,40.630001068115234
2024-09-20,40.880001068115234
2024-09-23,41.5
2024-09-24,41.369998931884766
2024-09-25,41.869998931884766
2024-09-26,42.529998779296875
2024-09-27,42.900001525878906
2024-09-30,43.56999969482422
2024-10-01,43.20000076293945
2024-10-02,43.4900016784668
2024-10-03,43.369998931884766
2024-10-04,43.83000183105469
2024-10-07,43.220001220703125
2024-10-08,44.34000015258789
2024-10-09,44.0
2024-10-10,43.349998474121094
2024-10-11,43.310001373291016
2024-10-14,41.959999084472656
2024-10-15,43.86000061035156
2024-10-16,44.40999984741211
2024-10-17,42.86000061035156
2024-10-18,43.5
2024-10-21,41.95000076293945
2024-10-22,42.15999984741211
2024-10-23,41.41999816894531
2024-10-24,41.470001220703125
2024-10-25,41.25
2024-10-28,41.41999816894531
2024-10-29,41.880001068115234
2024-10-30,41.9900016784668
2024-10-31,41.7400016784668
2024-11-01,42.349998474121094
2024-11-04,41.81999969482422
2024-11-05,41.939998626708984
2024-11-06,42.349998474121094
2024-11-07,43.41999816894531
2024-11-08,58.25
2024-11-11,61.25
2024-11-12,58.04999923706055
2024-11-13,52.86000061035156
2024-11-14,52.040000915527344
2024-11-15,49.400001525878906
2024-11-18,52.209999084472656
2024-11-19,51.529998779296875
2024-11-20,49.900001525878906
2024-11-21,48.0
2024-11-22,48.20000076293945
2024-11-25,48.75
2024-11-26,53.540000915527344
2024-11-27,53.38999938964844
2024-11-29,53.0
2024-12-02,53.40999984741211
2024-12-03,54.20000076293945
2024-12-04,54.20000076293945
2024-12-05,55.31999969482422
2024-12-06,55.529998779296875
2024-12-09,53.83000183105469
2024-12-10,52.900001525878906
2024-12-11,52.540000915527344
2024-12-12,52.70000076293945
2024-12-13,52.13999938964844
2024-12-16,53.279998779296875
2024-12-17,52.70000076293945
2024-12-18,52.189998626708984
2024-12-19,55.18000030517578
2024-12-20,57.83000183105469
2024-12-23,58.18000030517578
2024-12-24,58.27000045776367
2024-12-26,58.41999816894531
2024-12-27,57.779998779296875
2024-12-30,53.459999084472656
2024-12-31,53.38999938964844
2025-01-02,53.560001373291016
2025-01-03,55.220001220703125
2025-01-06,55.56999969482422
2025-01-07,55.47999954223633
2025-01-08,55.0
2025-01-10,52.099998474121094
2025-01-13,49.709999084472656
2025-01-14,50.77000045776367
2025-01-15,52.970001220703125
2025-01-16,53.209999084472656
2025-01-17,53.720001220703125
2025-01-21,55.52000045776367
2025-01-22,56.029998779296875
2025-01-23,55.66999816894531
2025-01-24,56.560001373291016
2025-01-27,55.349998474121094
2025-01-28,57.130001068115234
2025-01-29,57.66999816894531
2025-01-30,58.970001220703125
2025-01-31,59.099998474121094
2025-02-03,59.099998474121094
2025-02-04,58.75
2025-02-05,58.13999938964844
2025-02-06,58.2599983215332
2025-02-07,79.2300033569336
2025-02-10,83.13999938964844
2025-02-11,74.94000244140625
2025-02-12,75.18000030517578
2025-02-13,76.98999786376953
2025-02-14,77.06999969482422
2025-02-18,77.93000030517578
2025-02-19,76.68000030517578
2025-02-20,75.0
2025-02-21,72.37000274658203
2025-02-24,72.51000213623047
2025-02-25,71.70999908447266
2025-02-26,72.9000015258789
2025-02-27,69.44999694824219
2025-02-28,70.5
2025-03-03,68.44999694824219
2025-03-04,67.83000183105469
2025-03-05,69.51000213623047
2025-03-06,65.95999908447266
2025-03-07,63.97999954223633
2025-03-10,60.459999084472656
2025-03-11,61.709999084472656
2025-03-12,64.30000305175781
2025-03-13,60.79999923706055
2025-03-14,63.380001068115234
2025-03-17,62.43000030517578
2025-03-18,61.310001373291016
2025-03-19,62.689998626708984
2025-03-20,62.77000045776367
2025-03-21,62.9900016784668
2025-03-24,66.33999633789062
2025-03-25,66.06999969482422
2025-03-26,61.47999954223633
2025-03-27,60.54999923706055
2025-03-28,58.5099983215332
2025-03-31,58.029998779296875
2025-04-01,56.720001220703125
2025-04-02,57.95000076293945
2025-04-03,54.58000183105469
