Date,FIX
2010-04-28,12.039196014404297
2010-04-29,12.381217002868652
2010-04-30,12.039196014404297
2010-05-03,12.295706748962402
2010-05-04,12.141803741455078
2010-05-05,10.346184730529785
2010-05-06,9.662135124206543
2010-05-07,9.345768928527832
2010-05-10,9.49112319946289
2010-05-11,9.58517837524414
2010-05-12,10.226472854614258
2010-05-13,9.99560832977295
2010-05-14,9.816047668457031
2010-05-17,10.166617393493652
2010-05-18,9.858798027038574
2010-05-19,9.602283477783203
2010-05-20,9.268810272216797
2010-05-21,9.320117950439453
2010-05-24,9.080699920654297
2010-05-25,9.01229190826416
2010-05-26,8.866239547729492
2010-05-27,9.467635154724121
2010-05-28,9.467635154724121
2010-06-01,8.926383972167969
2010-06-02,8.900603294372559
2010-06-03,8.969338417053223
2010-06-04,8.522591590881348
2010-06-07,8.299211502075195
2010-06-08,8.642866134643555
2010-06-09,8.67723274230957
2010-06-10,8.900603294372559
2010-06-11,9.115389823913574
2010-06-14,8.943564414978027
2010-06-15,9.235666275024414
2010-06-16,9.0982084274292
2010-06-17,8.986517906188965
2010-06-18,9.063838958740234
2010-06-21,9.020886421203613
2010-06-22,8.89201545715332
2010-06-23,9.020886421203613
2010-06-24,8.694415092468262
2010-06-25,8.943564414978027
2010-06-28,8.866239547729492
2010-06-29,8.539772987365723
2010-06-30,8.299211502075195
2010-07-01,8.419493675231934
2010-07-02,8.46245002746582
2010-07-06,8.324989318847656
2010-07-07,8.651457786560059
2010-07-08,8.814692497253418
2010-07-09,8.900603294372559
2010-07-12,8.75455379486084
2010-07-13,8.977928161621094
2010-07-14,8.840466499328613
2010-07-15,8.806103706359863
2010-07-16,8.402311325073242
2010-07-19,8.582731246948242
2010-07-20,8.72878360748291
2010-07-21,8.745960235595703
2010-07-22,9.106800079345703
2010-07-23,9.424677848815918
2010-07-26,9.682418823242188
2010-07-27,9.897198677062988
2010-07-28,9.897198677062988
2010-07-29,9.845654487609863
2010-07-30,9.802693367004395
2010-08-02,10.103388786315918
2010-08-03,10.034662246704102
2010-08-04,9.983116149902344
2010-08-05,9.854244232177734
2010-08-06,9.751147270202637
2010-08-09,9.88001823425293
2010-08-10,9.562140464782715
2010-08-11,9.038068771362305
2010-08-12,9.020886421203613
2010-08-13,8.788917541503906
2010-08-16,9.029478073120117
2010-08-17,9.184117317199707
2010-08-18,9.22707462310791
2010-08-19,8.995113372802734
2010-08-20,9.003701210021973
2010-08-23,8.909199714660645
2010-08-24,8.917789459228516
2010-08-25,9.020886421203613
2010-08-26,8.934968948364258
2010-08-27,9.254384994506836
2010-08-30,9.107625961303711
2010-08-31,9.004034996032715
2010-09-01,9.427042007446289
2010-09-02,9.375247955322266
2010-09-03,9.504740715026855
2010-09-07,9.33208179473877
2010-09-08,9.297553062438965
2010-09-09,9.280280113220215
2010-09-10,9.2371244430542
2010-09-13,9.461572647094727
2010-09-14,9.427042007446289
2010-09-15,9.418416023254395
2010-09-16,9.150794982910156
2010-09-17,9.064462661743164
2010-09-20,9.150794982910156
2010-09-21,9.098995208740234
2010-09-22,9.073098182678223
2010-09-23,8.97813606262207
2010-09-24,9.133526802062988
2010-09-27,9.047195434570312
2010-09-28,9.159427642822266
2010-09-29,9.254384994506836
2010-09-30,9.263019561767578
2010-10-01,9.323450088500977
2010-10-04,9.228487014770508
2010-10-05,9.375247955322266
2010-10-06,9.461572647094727
2010-10-07,9.470205307006836
2010-10-08,9.677391052246094
2010-10-11,9.63422966003418
2010-10-12,9.63422966003418
2010-10-13,9.625596046447754
2010-10-14,9.711929321289062
2010-10-15,9.703292846679688
2010-10-18,9.806889533996582
2010-10-19,9.478839874267578
2010-10-20,9.565170288085938
2010-10-21,9.850051879882812
2010-10-22,9.850051879882812
2010-10-25,9.884581565856934
2010-10-26,9.850051879882812
2010-10-27,9.755090713500977
2010-10-28,9.824152946472168
2010-10-29,9.884581565856934
2010-11-01,9.806889533996582
2010-11-02,9.996809959411621
2010-11-03,9.219855308532715
2010-11-04,9.608331680297852
2010-11-05,9.815519332885742
2010-11-08,9.694660186767578
2010-11-09,9.729188919067383
2010-11-10,9.93637752532959
2010-11-11,9.893218994140625
2010-11-12,9.720560073852539
2010-11-15,9.798254013061523
2010-11-16,9.539270401000977
2010-11-17,9.392513275146484
2010-11-18,9.547904014587402
2010-11-19,9.677391052246094
2010-11-22,9.591066360473633
2010-11-23,9.608331680297852
2010-11-24,9.824152946472168
2010-11-26,9.841492652893066
2010-11-29,9.876177787780762
2010-11-30,9.66807746887207
2010-12-01,10.15365219116211
2010-12-02,10.327066421508789
2010-12-03,10.457134246826172
2010-12-06,10.552511215209961
2010-12-07,10.552511215209961
2010-12-08,10.621880531311035
2010-12-09,10.639219284057617
2010-12-10,10.717260360717773
2010-12-13,10.604535102844238
2010-12-14,10.743273735046387
2010-12-15,10.769286155700684
2010-12-16,10.899345397949219
2010-12-17,11.10744857788086
2010-12-20,11.10744857788086
2010-12-21,11.263527870178223
2010-12-22,11.324225425720215
2010-12-23,11.436946868896484
2010-12-27,11.61036205291748
2010-12-28,11.5843505859375
2010-12-29,11.540996551513672
2010-12-30,11.549667358398438
2010-12-31,11.419601440429688
2011-01-03,11.69707202911377
2011-01-04,11.298211097717285
2011-01-05,11.393590927124023
2011-01-06,11.280867576599121
2011-01-07,11.142134666442871
2011-01-10,10.977386474609375
2011-01-11,11.055424690246582
2011-01-12,11.341567039489746
2011-01-13,11.298211097717285
2011-01-14,11.549667358398438
2011-01-18,11.471628189086914
2011-01-19,10.916687965393066
2011-01-20,10.656561851501465
2011-01-21,10.509154319763184
2011-01-24,10.960043907165527
2011-01-25,11.10744857788086
2011-01-26,11.593021392822266
2011-01-27,11.410937309265137
2011-01-28,11.055424690246582
2011-01-31,11.038078308105469
2011-02-01,11.246186256408691
2011-02-02,11.280867576599121
2011-02-03,11.20283031463623
2011-02-04,11.194159507751465
2011-02-07,11.358907699584961
2011-02-08,11.289539337158203
2011-02-09,11.228840827941895
2011-02-10,11.072763442993164
2011-02-11,11.11612319946289
2011-02-14,11.176814079284668
2011-02-15,11.029414176940918
2011-02-16,11.228840827941895
2011-02-17,11.185489654541016
2011-02-18,11.263527870178223
2011-02-22,11.098776817321777
2011-02-23,10.751944541931152
2011-02-24,10.838648796081543
2011-02-25,11.098776817321777
2011-02-28,11.50631046295166
2011-03-01,11.263527870178223
2011-03-02,11.922516822814941
2011-03-03,12.08726692199707
2011-03-04,12.061247825622559
2011-03-07,11.671059608459473
2011-03-08,11.939857482910156
2011-03-09,12.192231178283691
2011-03-10,11.687483787536621
2011-03-11,11.696187973022461
2011-03-14,11.704889297485352
2011-03-15,11.469924926757812
2011-03-16,11.182738304138184
2011-03-17,11.252364158630371
2011-03-18,11.496030807495117
2011-03-21,12.000772476196289
2011-03-22,12.227042198181152
2011-03-23,12.244443893432617
2011-03-24,12.070395469665527
2011-03-25,11.95726490020752
2011-03-28,11.739699363708496
2011-03-29,11.8267240524292
2011-03-30,12.183526039123535
2011-03-31,12.244443893432617
2011-04-01,12.174822807312012
2011-04-04,12.348875045776367
2011-04-05,12.322768211364746
2011-04-06,12.444604873657227
2011-04-07,12.305366516113281
2011-04-08,12.044289588928223
2011-04-11,11.47862720489502
2011-04-12,11.087013244628906
2011-04-13,10.939067840576172
2011-04-14,11.139225006103516
2011-04-15,11.130524635314941
2011-04-18,10.8694486618042
2011-04-19,10.886852264404297
2011-04-20,10.8085355758667
2011-04-21,10.425617218017578
2011-04-25,10.443025588989258
2011-04-26,10.617076873779297
2011-04-27,10.38210391998291
2011-04-28,10.416918754577637
2011-04-29,10.625775337219238
2011-05-02,10.355997085571289
2011-05-03,10.225462913513184
2011-05-04,9.868661880493164
2011-05-05,9.659797668457031
2011-05-06,9.390016555786133
2011-05-09,9.276886940002441
2011-05-10,9.772930145263672
2011-05-11,9.598878860473633
2011-05-12,9.74682331085205
2011-05-13,9.607583999633789
2011-05-16,9.529258728027344
2011-05-17,9.363913536071777
2011-05-18,9.485747337341309
2011-05-19,9.485747337341309
2011-05-20,9.442235946655273
2011-05-23,9.268181800842285
2011-05-24,8.824355125427246
2011-05-25,8.981781005859375
2011-05-26,9.156689643859863
2011-05-27,9.034250259399414
2011-05-31,9.069235801696777
2011-06-01,8.999269485473633
2011-06-02,9.0604887008667
2011-06-03,9.086726188659668
2011-06-06,9.121703147888184
2011-06-07,9.086726188659668
2011-06-08,9.05174446105957
2011-06-09,9.034250259399414
2011-06-10,8.79811954498291
2011-06-13,8.806861877441406
2011-06-14,8.999269485473633
2011-06-15,8.95553970336914
2011-06-16,8.833105087280273
2011-06-17,8.789374351501465
2011-06-20,8.876829147338867
2011-06-21,9.095474243164062
2011-06-22,9.069235801696777
2011-06-23,9.21790885925293
2011-06-24,9.095474243164062
2011-06-27,9.121703147888184
2011-06-28,9.147944450378418
2011-06-29,9.139198303222656
2011-06-30,9.279128074645996
2011-07-01,9.50651741027832
2011-07-05,9.56773567199707
2011-07-06,9.550244331359863
2011-07-07,9.838850021362305
2011-07-08,9.672683715820312
2011-07-11,9.445295333862305
2011-07-12,9.384075164794922
2011-07-13,9.410316467285156
2011-07-14,9.37533187866211
2011-07-15,9.357842445373535
2011-07-18,9.209162712097168
2011-07-19,9.489022254943848
2011-07-20,9.384075164794922
2011-07-21,9.593972206115723
2011-07-22,9.34909439086914
2011-07-25,9.235401153564453
2011-07-26,9.165432929992676
2011-07-27,8.964286804199219
2011-07-28,8.95553970336914
2011-07-29,9.130457878112793
2011-08-01,9.0604887008667
2011-08-02,8.719406127929688
2011-08-03,10.3898286819458
2011-08-04,9.80387020111084
2011-08-05,9.279128074645996
2011-08-08,8.395819664001465
2011-08-09,8.745645523071289
2011-08-10,8.045992851257324
2011-08-11,8.527008056640625
2011-08-12,8.535746574401855
2011-08-15,8.728156089782715
2011-08-16,8.596966743469238
2011-08-17,8.457039833068848
2011-08-18,7.827354431152344
2011-08-19,7.844845294952393
2011-08-22,7.836095333099365
2011-08-23,8.019759178161621
2011-08-24,8.17803955078125
2011-08-25,7.9054388999938965
2011-08-26,8.23959732055664
2011-08-29,8.520991325378418
2011-08-30,8.591340065002441
2011-08-31,8.406673431396484
2011-09-01,8.274768829345703
2011-09-02,7.914233684539795
2011-09-06,8.028548240661621
2011-09-07,8.450644493103027
2011-09-08,8.345118522644043
2011-09-09,8.204422950744629
2011-09-12,8.160452842712402
2011-09-13,8.397881507873535
2011-09-14,8.608926773071289
2011-09-15,8.7672119140625
2011-09-16,8.679272651672363
2011-09-19,8.441850662231445
2011-09-20,8.098898887634277
2011-09-21,7.597663879394531
2011-09-22,7.483345985412598
2011-09-23,7.624044418334961
2011-09-26,7.711981773376465
2011-09-27,7.89664363861084
2011-09-28,7.527315616607666
2011-09-29,7.729568004608154
2011-09-30,7.316268444061279
2011-10-03,6.92935037612915
2011-10-04,7.773536682128906
2011-10-05,7.887856960296631
2011-10-06,8.345118522644043
2011-10-07,7.879056453704834
2011-10-10,8.547371864318848
2011-10-11,8.61772346496582
2011-10-12,8.899116516113281
2011-10-13,8.7672119140625
2011-10-14,8.943084716796875
2011-10-17,8.538576126098633
2011-10-18,8.749622344970703
2011-10-19,8.433052062988281
2011-10-20,8.485818862915039
2011-10-21,8.65289306640625
2011-10-24,9.013433456420898
2011-10-25,8.793594360351562
2011-10-26,8.907907485961914
2011-10-27,9.910377502441406
2011-10-28,9.866409301757812
2011-10-31,9.672954559326172
2011-11-01,9.277241706848145
2011-11-02,9.778472900390625
2011-11-03,10.332470893859863
2011-11-04,9.38276481628418
2011-11-07,8.93428897857666
2011-11-08,8.89031982421875
2011-11-09,8.283565521240234
2011-11-10,8.265974044799805
2011-11-11,8.424261093139648
2011-11-14,8.23959732055664
2011-11-15,8.51219654083252
2011-11-16,8.556164741516113
2011-11-17,8.485818862915039
2011-11-18,8.661688804626465
2011-11-21,8.380294799804688
2011-11-22,8.441850662231445
2011-11-23,7.955672264099121
2011-11-25,7.602085113525391
2011-11-28,8.388811111450195
2011-11-29,8.433009147644043
2011-11-30,9.219735145568848
2011-12-01,9.193219184875488
2011-12-02,9.29045581817627
2011-12-05,9.599838256835938
2011-12-06,9.679400444030762
2011-12-07,9.820829391479492
2011-12-08,9.405364990234375
2011-12-09,9.829666137695312
2011-12-12,9.705915451049805
2011-12-13,9.449566841125488
2011-12-14,8.945709228515625
2011-12-15,9.09598159790039
2011-12-16,9.157859802246094
2011-12-19,8.945709228515625
2011-12-20,9.4849214553833
2011-12-21,9.750113487243652
2011-12-22,9.732437133789062
2011-12-23,9.68823528289795
2011-12-27,9.758953094482422
2011-12-28,9.31696891784668
2011-12-29,9.511445045471191
2011-12-30,9.476085662841797
2012-01-03,9.741275787353516
2012-01-04,9.661720275878906
2012-01-05,9.741275787353516
2012-01-06,9.60867977142334
2012-01-09,9.440728187561035
2012-01-10,9.723597526550293
2012-01-11,9.78547191619873
2012-01-12,10.077181816101074
2012-01-13,9.78547191619873
2012-01-17,9.714754104614258
2012-01-18,10.041823387145996
2012-01-19,10.209773063659668
2012-01-20,10.307012557983398
2012-01-23,10.165579795837402
2012-01-24,10.3600492477417
2012-01-25,10.589879035949707
2012-01-26,10.669438362121582
2012-01-27,10.828548431396484
2012-01-30,10.899264335632324
2012-01-31,10.572198867797852
2012-02-01,11.111416816711426
2012-02-02,11.27053165435791
2012-02-03,11.438481330871582
2012-02-06,11.420802116394043
2012-02-07,11.20865249633789
2012-02-08,11.27053165435791
2012-02-09,11.19981861114502
2012-02-10,10.802029609680176
2012-02-13,10.916945457458496
2012-02-14,10.72247314453125
2012-02-15,10.52800178527832
2012-02-16,10.748994827270508
2012-02-17,10.695955276489258
2012-02-21,10.678275108337402
2012-02-22,10.501482963562012
2012-02-23,10.890426635742188
2012-02-24,10.678275108337402
2012-02-27,10.572198867797852
2012-02-28,10.40424633026123
2012-02-29,10.112539291381836
2012-03-01,9.661720275878906
2012-03-02,8.998739242553711
2012-03-05,9.078306198120117
2012-03-06,8.813112258911133
2012-03-07,8.928030967712402
2012-03-08,9.03463363647461
2012-03-09,9.185652732849121
2012-03-12,9.283373832702637
2012-03-13,9.540999412536621
2012-03-14,9.505464553833008
2012-03-15,9.629830360412598
2012-03-16,9.65648365020752
2012-03-19,9.79862117767334
2012-03-20,9.514348983764648
2012-03-21,9.49657917022705
2012-03-22,9.292258262634277
2012-03-23,9.576534271240234
2012-03-26,9.958531379699707
2012-03-27,9.825276374816895
2012-03-28,9.931873321533203
2012-03-29,9.949644088745117
2012-03-30,9.692021369934082
2012-04-02,9.994058609008789
2012-04-03,9.718669891357422
2012-04-04,9.283373832702637
2012-04-05,9.24783992767334
2012-04-09,8.883615493774414
2012-04-10,8.643753051757812
2012-04-11,8.697060585021973
2012-04-12,8.963560104370117
2012-04-13,8.759241104125977
2012-04-16,8.759241104125977
2012-04-17,8.92802906036377
2012-04-18,8.723699569702148
2012-04-19,8.705941200256348
2012-04-20,8.981329917907715
2012-04-23,8.865843772888184
2012-04-24,9.132355690002441
2012-04-25,9.35444164276123
2012-04-26,9.318907737731934
2012-04-27,9.612068176269531
2012-04-30,9.398859024047852
2012-05-01,9.203420639038086
2012-05-02,9.443273544311523
2012-05-03,9.043510437011719
2012-05-04,8.705941200256348
2012-05-07,8.723699569702148
2012-05-08,8.839188575744629
2012-05-09,8.661520004272461
2012-05-10,8.724027633666992
2012-05-11,8.661518096923828
2012-05-14,8.563298225402832
2012-05-15,8.572229385375977
2012-05-16,8.590083122253418
2012-05-17,8.34006404876709
2012-05-18,8.348993301391602
2012-05-21,8.509719848632812
2012-05-22,8.197193145751953
2012-05-23,8.322205543518066
2012-05-24,8.295416831970215
2012-05-25,8.304343223571777
2012-05-29,8.223978996276855
2012-05-30,7.982883453369141
2012-05-31,8.107893943786621
2012-06-01,8.036462783813477
2012-06-04,8.072181701660156
2012-06-05,8.054316520690918
2012-06-06,8.295416831970215
2012-06-07,8.313273429870605
2012-06-08,8.536508560180664
2012-06-11,8.17933464050293
2012-06-12,8.357922554016113
2012-06-13,8.313273429870605
2012-06-14,8.438283920288086
2012-06-15,8.795462608337402
2012-06-18,8.661518096923828
2012-06-19,8.96512222290039
2012-06-20,8.795462608337402
2012-06-21,8.304343223571777
2012-06-22,8.304343223571777
2012-06-25,8.21505069732666
2012-06-26,8.286483764648438
2012-06-27,8.375779151916504
2012-06-28,8.545434951782227
2012-06-29,8.947261810302734
2012-07-02,9.286578178405762
2012-07-03,9.581245422363281
2012-07-05,9.616966247558594
2012-07-06,9.081202507019043
2012-07-09,9.063343048095703
2012-07-10,8.88475227355957
2012-07-11,8.920475006103516
2012-07-12,9.277652740478516
2012-07-13,9.456239700317383
2012-07-16,9.358012199401855
2012-07-17,9.322298049926758
2012-07-18,9.340153694152832
2012-07-19,9.340153694152832
2012-07-20,9.0365571975708
2012-07-23,8.991907119750977
2012-07-24,8.634734153747559
2012-07-25,8.42935562133789
2012-07-26,8.482930183410645
2012-07-27,9.090126991271973
2012-07-30,8.911545753479004
2012-07-31,8.741888046264648
2012-08-01,8.125758171081543
2012-08-02,8.956191062927246
2012-08-03,9.599108695983887
2012-08-06,9.527674674987793
2012-08-07,9.581245422363281
2012-08-08,9.590178489685059
2012-08-09,9.608121871948242
2012-08-10,9.527384757995605
2012-08-13,9.697834014892578
2012-08-14,9.356924057006836
2012-08-15,9.572237968444824
2012-08-16,9.805487632751465
2012-08-17,9.841371536254883
2012-08-20,9.886229515075684
2012-08-21,9.904167175292969
2012-08-22,9.644006729125977
2012-08-23,9.581207275390625
2012-08-24,9.715775489807129
2012-08-27,9.78754711151123
2012-08-28,9.86828327178955
2012-08-29,9.814456939697266
2012-08-30,9.581207275390625
2012-08-31,9.258244514465332
2012-09-04,9.26721477508545
2012-09-05,9.132643699645996
2012-09-06,9.886229515075684
2012-09-07,9.895197868347168
2012-09-10,10.056681632995605
2012-09-11,10.137422561645508
2012-09-12,10.074623107910156
2012-09-13,10.334784507751465
2012-09-14,10.352725982666016
2012-09-17,10.469348907470703
2012-09-18,10.307869911193848
2012-09-19,10.245075225830078
2012-09-20,10.280959129333496
2012-09-21,10.603921890258789
2012-09-24,10.469348907470703
2012-09-25,10.16433334350586
2012-09-26,10.020791053771973
2012-09-27,10.092561721801758
2012-09-28,9.805487632751465
2012-10-01,9.796515464782715
2012-10-02,9.823430061340332
2012-10-03,9.679891586303711
2012-10-04,9.769603729248047
2012-10-05,9.949024200439453
2012-10-08,9.670920372009277
2012-10-09,9.195446014404297
2012-10-10,9.26721477508545
2012-10-11,9.26721477508545
2012-10-12,9.258244514465332
2012-10-15,9.455610275268555
2012-10-16,9.599149703979492
2012-10-17,9.715775489807129
2012-10-18,9.760631561279297
2012-10-19,9.195446014404297
2012-10-22,9.168529510498047
2012-10-23,9.204419136047363
2012-10-24,9.464580535888672
2012-10-25,9.697834014892578
2012-10-26,9.626058578491211
2012-10-31,9.778571128845215
2012-11-01,9.688860893249512
2012-11-02,9.545320510864258
2012-11-05,9.617090225219727
2012-11-06,9.796515464782715
2012-11-07,9.25577449798584
2012-11-08,8.922311782836914
2012-11-09,9.210705757141113
2012-11-12,9.201692581176758
2012-11-13,9.021445274353027
2012-11-14,8.66094970703125
2012-11-15,8.733046531677246
2012-11-16,9.030460357666016
2012-11-19,9.354905128479004
2012-11-20,9.192680358886719
2012-11-21,9.345891952514648
2012-11-23,9.47206974029541
2012-11-26,9.634293556213379
2012-11-27,9.706390380859375
2012-11-28,9.634293556213379
2012-11-29,9.814541816711426
2012-11-30,9.742440223693848
2012-12-03,9.89565372467041
2012-12-04,10.05787467956543
2012-12-05,10.039848327636719
2012-12-06,10.05787467956543
2012-12-07,9.67935562133789
2012-12-10,9.859602928161621
2012-12-11,10.310224533081055
2012-12-12,10.310224533081055
2012-12-13,10.27417278289795
2012-12-14,10.229111671447754
2012-12-17,10.652697563171387
2012-12-18,10.688748359680176
2012-12-19,10.607633590698242
2012-12-20,10.580596923828125
2012-12-21,10.589611053466797
2012-12-24,10.643684387207031
2012-12-26,10.742822647094727
2012-12-27,10.643684387207031
2012-12-28,10.56257438659668
2012-12-31,10.959121704101562
2013-01-02,11.22048282623291
2013-01-03,11.3106050491333
2013-01-04,11.517888069152832
2013-01-07,11.409740447998047
2013-01-08,11.30158805847168
2013-01-09,11.355668067932129
2013-01-10,11.427765846252441
2013-01-11,11.346653938293457
2013-01-14,11.40073013305664
2013-01-15,11.382704734802246
2013-01-16,11.202457427978516
2013-01-17,11.256526947021484
2013-01-18,11.292579650878906
2013-01-22,11.562952995300293
2013-01-23,11.589990615844727
2013-01-24,11.463812828063965
2013-01-25,11.544928550720215
2013-01-28,11.653076171875
2013-01-29,11.698137283325195
2013-01-30,11.391716003417969
2013-01-31,11.635048866271973
2013-02-01,11.725177764892578
2013-02-04,10.896032333374023
2013-02-05,11.040230751037598
2013-02-06,10.724793434143066
2013-02-07,10.769856452941895
2013-02-08,10.841958045959473
2013-02-11,10.805907249450684
2013-02-12,10.941093444824219
2013-02-13,10.968134880065918
2013-02-14,10.995169639587402
2013-02-15,11.22048282623291
2013-02-19,11.562952995300293
2013-02-20,11.17541790008545
2013-02-21,11.3106050491333
2013-02-22,11.508878707885742
2013-02-25,11.04924201965332
2013-02-26,11.202457427978516
2013-02-27,11.373688697814941
2013-02-28,11.247515678405762
2013-03-01,11.517888069152832
2013-03-04,10.950106620788574
2013-03-05,11.03121566772461
2013-03-06,11.553940773010254
2013-03-07,11.264413833618164
2013-03-08,11.653467178344727
2013-03-11,11.51774787902832
2013-03-12,11.572037696838379
2013-03-13,11.644415855407715
2013-03-14,12.033468246459961
2013-03-15,12.313950538635254
2013-03-18,12.313950538635254
2013-03-19,12.359188079833984
2013-03-20,12.540140151977539
2013-03-21,12.467758178710938
2013-03-22,12.639664649963379
2013-03-25,12.75728702545166
2013-03-26,12.838714599609375
2013-03-27,12.766336441040039
2013-03-28,12.748238563537598
2013-04-01,12.350138664245605
2013-04-02,12.05156421661377
2013-04-03,11.979181289672852
2013-04-04,12.105850219726562
2013-04-05,11.825368881225586
2013-04-08,12.024421691894531
2013-04-09,11.825368881225586
2013-04-10,12.232521057128906
2013-04-11,12.232521057128906
2013-04-12,12.196330070495605
2013-04-15,11.2191743850708
2013-04-16,11.35489273071289
2013-04-17,11.03822135925293
2013-04-18,10.902504920959473
2013-04-19,11.065359115600586
2013-04-22,11.300602912902832
2013-04-23,11.544894218444824
2013-04-24,11.46346378326416
2013-04-25,11.51774787902832
2013-04-26,11.40013313293457
2013-04-29,11.436320304870605
2013-04-30,11.608227729797363
2013-05-01,10.585834503173828
2013-05-02,11.644415855407715
2013-05-03,12.1329927444458
2013-05-06,12.196330070495605
2013-05-07,12.205373764038086
2013-05-08,12.214425086975098
2013-05-09,11.887497901916504
2013-05-10,12.123610496520996
2013-05-13,12.096366882324219
2013-05-14,12.259834289550781
2013-05-15,12.214418411254883
2013-05-16,12.096366882324219
2013-05-17,12.268914222717285
2013-05-20,12.259834289550781
2013-05-21,12.323399543762207
2013-05-22,12.241670608520508
2013-05-23,12.34156322479248
2013-05-24,12.332481384277344
2013-05-28,12.71390151977539
2013-05-29,12.49594497680664
2013-05-30,12.62308406829834
2013-05-31,12.550431251525879
2013-06-03,13.249699592590332
2013-06-04,13.258779525756836
2013-06-05,13.195211410522461
2013-06-06,13.503972053527832
2013-06-07,13.395003318786621
2013-06-10,13.503972053527832
2013-06-11,13.340513229370117
2013-06-12,13.05898666381836
2013-06-13,13.503972053527832
2013-06-14,13.049908638000488
2013-06-17,13.149802207946777
2013-06-18,13.576624870300293
2013-06-19,13.322348594665527
2013-06-20,12.868281364440918
2013-06-21,12.995420455932617
2013-06-24,12.677571296691895
2013-06-25,12.831955909729004
2013-06-26,13.295106887817383
2013-06-27,13.921721458435059
2013-06-28,13.549378395080566
2013-07-01,13.921721458435059
2013-07-02,13.776415824890137
2013-07-03,13.976203918457031
2013-07-05,14.130593299865723
2013-07-08,14.175999641418457
2013-07-09,14.484766006469727
2013-07-10,14.49384593963623
2013-07-11,14.539250373840332
2013-07-12,14.484766006469727
2013-07-15,14.448437690734863
2013-07-16,14.430273056030273
2013-07-17,14.430273056030273
2013-07-18,14.648224830627441
2013-07-19,14.702715873718262
2013-07-22,14.857098579406738
2013-07-23,14.611902236938477
2013-07-24,14.348544120788574
2013-07-25,14.630064964294434
2013-07-26,14.512006759643555
2013-07-29,13.967124938964844
2013-07-30,14.048857688903809
2013-07-31,14.030695915222168
2013-08-01,14.720876693725586
2013-08-02,14.811692237854004
2013-08-05,14.884342193603516
2013-08-06,14.648224830627441
2013-08-07,14.657307624816895
2013-08-08,14.579850196838379
2013-08-09,14.661863327026367
2013-08-12,14.689202308654785
2013-08-13,14.9079008102417
2013-08-14,14.825886726379395
2013-08-15,14.488730430603027
2013-08-16,14.424942016601562
2013-08-19,14.333815574645996
2013-08-20,14.807660102844238
2013-08-21,14.762100219726562
2013-08-22,15.017245292663574
2013-08-23,14.9990234375
2013-08-26,14.752989768981934
2013-08-27,14.233582496643066
2013-08-28,14.069555282592773
2013-08-29,14.206243515014648
2013-08-30,13.759737014770508
2013-09-03,14.051332473754883
2013-09-04,13.850861549377441
2013-09-05,13.92375659942627
2013-09-06,14.297369003295898
2013-09-09,14.534292221069336
2013-09-10,14.552512168884277
2013-09-11,14.570740699768066
2013-09-12,14.379378318786621
2013-09-13,14.616302490234375
2013-09-16,14.652750968933105
