Date,AGO
2010-05-04,16.208192825317383
2010-05-05,15.828073501586914
2010-05-06,14.44444465637207
2010-05-07,13.43333625793457
2010-05-10,15.189472198486328
2010-05-11,13.783041954040527
2010-05-12,13.661406517028809
2010-05-13,13.653803825378418
2010-05-14,12.505852699279785
2010-05-17,12.391812324523926
2010-05-18,11.75526237487793
2010-05-19,11.732391357421875
2010-05-20,11.358845710754395
2010-05-21,11.816247940063477
2010-05-24,11.35122299194336
2010-05-25,11.473196029663086
2010-05-26,12.052574157714844
2010-05-27,13.188459396362305
2010-05-28,12.807291030883789
2010-06-01,11.884860038757324
2010-06-02,12.517601013183594
2010-06-03,11.869610786437988
2010-06-04,10.992925643920898
2010-06-07,10.13148021697998
2010-06-08,10.405924797058105
2010-06-09,10.215339660644531
2010-06-10,10.992925643920898
2010-06-11,11.122520446777344
2010-06-14,11.107271194458008
2010-06-15,11.75526237487793
2010-06-16,11.526561737060547
2010-06-17,11.282609939575195
2010-06-18,11.328348159790039
2010-06-21,10.977673530578613
2010-06-22,10.970050811767578
2010-06-23,10.886195182800293
2010-06-24,10.291572570800781
2010-06-25,10.436412811279297
2010-06-28,10.733729362487793
2010-06-29,10.100988388061523
2010-06-30,10.116232872009277
2010-07-01,10.093363761901855
2010-07-02,10.009503364562988
2010-07-06,10.352555274963379
2010-07-07,10.954805374145508
2010-07-08,11.396960258483887
2010-07-09,11.953472137451172
2010-07-12,11.663778305053711
2010-07-13,12.159300804138184
2010-07-14,12.159300804138184
2010-07-15,12.052574157714844
2010-07-16,11.404584884643555
2010-07-19,11.480822563171387
2010-07-20,11.846742630004883
2010-07-21,11.549431800842285
2010-07-22,12.07544231414795
2010-07-23,12.28127670288086
2010-07-26,12.586212158203125
2010-07-27,12.273651123046875
2010-07-28,12.159300804138184
2010-07-29,12.243157386779785
2010-07-30,11.96871280670166
2010-08-02,12.52522087097168
2010-08-03,12.311768531799316
2010-08-04,12.052574157714844
2010-08-05,12.273651123046875
2010-08-06,14.057520866394043
2010-08-09,13.882182121276855
2010-08-10,13.737343788146973
2010-08-11,14.027033805847168
2010-08-12,13.813578605651855
2010-08-13,13.447652816772461
2010-08-16,13.401909828186035
2010-08-17,13.604450225830078
2010-08-18,13.619736671447754
2010-08-19,13.069443702697754
2010-08-20,12.99301815032959
2010-08-23,12.572650909423828
2010-08-24,11.938288688659668
2010-08-25,11.762497901916504
2010-08-26,11.449141502380371
2010-08-27,11.930645942687988
2010-08-30,11.525568962097168
2010-08-31,11.82364273071289
2010-09-01,12.236359596252441
2010-09-02,12.465651512145996
2010-09-03,12.832514762878418
2010-09-07,12.343360900878906
2010-09-08,12.54207992553711
2010-09-09,12.954800605773926
2010-09-10,12.924227714538574
2010-09-13,13.78023624420166
2010-09-14,13.726740837097168
2010-09-15,13.528021812438965
2010-09-16,13.375162124633789
2010-09-17,13.459233283996582
2010-09-20,13.841377258300781
2010-09-21,13.489809036254883
2010-09-22,13.145875930786133
2010-09-23,12.962445259094238
2010-09-24,13.443947792053223
2010-09-27,13.336946487426758
2010-09-28,13.558592796325684
2010-09-29,13.27580451965332
2010-09-30,13.077086448669434
2010-10-01,13.314017295837402
2010-10-04,13.298733711242676
2010-10-05,13.78023624420166
2010-10-06,13.443947792053223
2010-10-07,13.489809036254883
2010-10-08,14.063032150268555
2010-10-11,14.07831859588623
2010-10-12,14.131813049316406
2010-10-13,15.339402198791504
2010-10-14,16.715131759643555
2010-10-15,16.43233871459961
2010-10-18,16.417057037353516
2010-10-19,15.645122528076172
2010-10-20,15.935547828674316
2010-10-21,16.271833419799805
2010-10-22,16.26420021057129
2010-10-25,14.919037818908691
2010-10-26,15.056612014770508
2010-10-27,14.9037504196167
2010-10-28,14.521602630615234
2010-10-29,14.559809684753418
2010-11-01,14.598041534423828
2010-11-02,14.94196891784668
2010-11-03,15.087183952331543
2010-11-04,15.568690299987793
2010-11-05,15.29354190826416
2010-11-08,15.048970222473145
2010-11-09,14.475750923156738
2010-11-10,14.521602630615234
2010-11-11,14.322884559631348
2010-11-12,13.879598617553711
2010-11-15,13.589165687561035
2010-11-16,13.248189926147461
2010-11-17,13.393775939941406
2010-11-18,13.508709907531738
2010-11-19,12.903389930725098
2010-11-22,13.033647537231445
2010-11-23,12.880396842956543
2010-11-24,13.516374588012695
2010-11-26,13.524036407470703
2010-11-29,13.179231643676758
2010-11-30,13.033647537231445
2010-12-01,13.209880828857422
2010-12-02,13.485721588134766
2010-12-03,14.420531272888184
2010-12-06,14.328581809997559
2010-12-07,14.052736282348633
2010-12-08,13.98377513885498
2010-12-09,14.091052055358887
2010-12-10,14.336236953735352
2010-12-13,14.25961685180664
2010-12-14,14.236634254455566
2010-12-15,13.884163856506348
2010-12-16,14.205987930297852
2010-12-17,14.451177597045898
2010-12-20,14.351566314697266
2010-12-21,14.267284393310547
2010-12-22,13.707930564880371
2010-12-23,13.592994689941406
2010-12-27,13.577670097351074
2010-12-28,13.125594139099121
2010-12-29,13.539360046386719
2010-12-30,13.585336685180664
2010-12-31,13.562347412109375
2011-01-03,14.382217407226562
2011-01-04,14.650403022766113
2011-01-05,14.834287643432617
2011-01-06,15.133119583129883
2011-01-07,14.926244735717773
2011-01-10,14.466506004333496
2011-01-11,14.581439018249512
2011-01-12,14.596755981445312
2011-01-13,14.558451652526855
2011-01-14,14.979881286621094
2011-01-18,14.673383712768555
2011-01-19,13.945465087890625
2011-01-20,13.608323097229004
2011-01-21,13.071962356567383
2011-01-24,12.313384056091309
2011-01-25,11.5394868850708
2011-01-26,11.21000862121582
2011-01-27,11.110396385192871
2011-01-28,10.89585018157959
2011-01-31,11.079748153686523
2011-02-01,11.53182601928711
2011-02-02,11.784684181213379
2011-02-03,11.470528602600098
2011-02-04,11.40156364440918
2011-02-07,11.48585033416748
2011-02-08,11.53182601928711
2011-02-09,11.324943542480469
2011-02-10,11.36325454711914
2011-02-11,11.55481243133545
2011-02-14,11.562477111816406
2011-02-15,11.577799797058105
2011-02-16,12.129488945007324
2011-02-17,12.02988052368164
2011-02-18,12.563944816589355
2011-02-22,11.903085708618164
2011-02-23,11.772449493408203
2011-02-24,11.81855583190918
2011-02-25,11.180754661560059
2011-02-28,11.165387153625488
2011-03-01,10.727381706237793
2011-03-02,10.673588752746582
2011-03-03,10.765795707702637
2011-03-04,10.61979866027832
2011-03-07,10.996331214904785
2011-03-08,11.119277954101562
2011-03-09,11.042437553405762
2011-03-10,10.888751983642578
2011-03-11,10.957907676696777
2011-03-14,10.704325675964355
2011-03-15,10.765795707702637
2011-03-16,10.420005798339844
2011-03-17,10.719694137573242
2011-03-18,11.111593246459961
2011-03-21,11.24991512298584
2011-03-22,10.973274230957031
2011-03-23,11.096224784851074
2011-03-24,11.457391738891602
2011-03-25,11.342123031616211
2011-03-28,11.511186599731445
2011-03-29,11.541922569274902
2011-03-30,11.618762016296387
2011-03-31,11.449708938598633
2011-04-01,11.526554107666016
2011-04-04,11.64181900024414
2011-04-05,11.395916938781738
2011-04-06,11.626447677612305
2011-04-07,11.488129615783691
2011-04-08,11.472759246826172
2011-04-11,11.342123031616211
2011-04-12,11.303706169128418
2011-04-13,11.21149730682373
2011-04-14,10.888751983642578
2011-04-15,13.524489402770996
2011-04-18,13.7012300491333
2011-04-19,13.363114356994629
2011-04-20,13.309326171875
2011-04-21,13.163322448730469
2011-04-25,13.086477279663086
2011-04-26,13.078791618347168
2011-04-27,13.14795207977295
2011-04-28,13.155641555786133
2011-04-29,13.063427925109863
2011-05-02,12.832897186279297
2011-05-03,12.80215835571289
2011-05-04,12.709944725036621
2011-05-05,12.871315956115723
2011-05-06,12.840577125549316
2011-05-09,12.771421432495117
2011-05-10,12.310356140136719
2011-05-11,12.19509220123291
2011-05-12,12.510152816772461
2011-05-13,12.832897186279297
2011-05-16,13.013965606689453
2011-05-17,12.890684127807617
2011-05-18,12.913797378540039
2011-05-19,12.867569923400879
2011-05-20,12.79822063446045
2011-05-23,12.69035530090332
2011-05-24,12.451492309570312
2011-05-25,12.51313304901123
2011-05-26,12.790517807006836
2011-05-27,12.852163314819336
2011-05-31,13.114128112792969
2011-06-01,12.882978439331055
2011-06-02,12.736579895019531
2011-06-03,12.621002197265625
2011-06-06,12.104761123657227
2011-06-07,11.99688720703125
2011-06-08,11.549991607666016
2011-06-09,11.465234756469727
2011-06-10,11.033742904663086
2011-06-13,11.673274993896484
2011-06-14,11.912129402160645
2011-06-15,11.91983413696289
2011-06-16,11.76573371887207
2011-06-17,11.711797714233398
2011-06-20,12.012296676635742
2011-06-21,12.243453979492188
2011-06-22,11.989182472229004
2011-06-23,11.96606731414795
2011-06-24,11.773438453674316
2011-06-27,11.781142234802246
2011-06-28,11.588516235351562
2011-06-29,12.405261993408203
2011-06-30,12.567068099975586
2011-07-01,12.960034370422363
2011-07-05,12.882978439331055
2011-07-06,12.89838695526123
2011-07-07,12.99084758758545
2011-07-08,12.913797378540039
2011-07-11,12.567068099975586
2011-07-12,12.713461875915527
2011-07-13,12.67493724822998
2011-07-14,12.559359550476074
2011-07-15,12.412965774536133
2011-07-18,11.442117691040039
2011-07-19,11.557697296142578
2011-07-20,11.557697296142578
2011-07-21,11.557697296142578
2011-07-22,11.526877403259277
2011-07-25,10.948989868164062
2011-07-26,11.218672752380371
2011-07-27,10.9412841796875
2011-07-28,10.964401245117188
2011-07-29,10.902763366699219
2011-08-01,10.86423397064209
2011-08-02,10.617669105529785
2011-08-03,10.609964370727539
2011-08-04,9.523541450500488
2011-08-05,9.3077974319458
2011-08-08,7.974809646606445
2011-08-09,8.082679748535156
2011-08-10,7.651192665100098
2011-08-11,8.668269157409668
2011-08-12,8.860898971557617
2011-08-15,9.282480239868164
2011-08-16,9.313419342041016
2011-08-17,9.460390090942383
2011-08-18,8.988532066345215
2011-08-19,8.895709991455078
2011-08-22,8.748733520507812
2011-08-23,9.150976181030273
2011-08-24,9.352099418640137
2011-08-25,10.35770034790039
2011-08-26,10.202990531921387
2011-08-29,10.79861831665039
2011-08-30,10.612969398498535
2011-08-31,10.435054779052734
2011-09-01,10.233932495117188
2011-09-02,9.793015480041504
2011-09-06,9.66151237487793
2011-09-07,10.025077819824219
2011-09-08,9.336624145507812
2011-09-09,8.779677391052246
2011-09-12,8.70232105255127
2011-09-13,8.508936882019043
2011-09-14,8.679120063781738
2011-09-15,8.864765167236328
2011-09-16,8.9343843460083
2011-09-19,8.524412155151367
2011-09-20,8.37743854522705
2011-09-21,7.859166622161865
2011-09-22,7.758602619171143
2011-09-23,7.866901397705078
2011-09-26,7.998403072357178
2011-09-27,8.70232105255127
2011-09-28,8.586292266845703
2011-09-29,8.795148849487305
2011-09-30,8.501201629638672
2011-10-03,8.006138801574707
2011-10-04,8.106698989868164
2011-10-05,8.454792022705078
2011-10-06,8.841561317443848
2011-10-07,8.501201629638672
2011-10-10,8.9343843460083
2011-10-11,9.042682647705078
2011-10-12,9.282480239868164
2011-10-13,9.282480239868164
2011-10-14,9.437182426452637
2011-10-17,9.189658164978027
2011-10-18,9.537744522094727
2011-10-19,9.452655792236328
2011-10-20,9.638311386108398
2011-10-21,9.66151237487793
2011-10-24,10.465996742248535
2011-10-25,10.125638008117676
2011-10-26,10.334490776062012
2011-10-27,10.821821212768555
2011-10-28,10.28034782409668
2011-10-31,9.854898452758789
2011-11-01,9.166448593139648
2011-11-02,9.560956001281738
2011-11-03,9.746603965759277
2011-11-04,9.522278785705566
2011-11-07,9.530010223388672
2011-11-08,9.800750732421875
2011-11-09,9.297952651977539
2011-11-10,9.011738777160645
2011-11-11,8.841561317443848
2011-11-14,8.791084289550781
2011-11-15,8.16980266571045
2011-11-16,8.154272079467773
2011-11-17,7.719377517700195
2011-11-18,7.765975475311279
2011-11-21,7.5096940994262695
2011-11-22,7.439802646636963
2011-11-23,7.222356796264648
2011-11-25,7.121397972106934
2011-11-28,7.323313236236572
2011-11-29,7.253422260284424
2011-11-30,7.532992839813232
2011-12-01,8.534805297851562
2011-12-02,8.736716270446777
2011-12-05,9.497783660888672
2011-12-06,9.901615142822266
2011-12-07,10.181190490722656
2011-12-08,10.072465896606445
2011-12-09,10.406404495239258
2011-12-12,9.901615142822266
2011-12-13,10.429704666137695
2011-12-14,10.196722030639648
2011-12-15,10.134596824645996
2011-12-16,10.173423767089844
2011-12-19,9.909379959106445
2011-12-20,10.243319511413574
2011-12-21,10.313216209411621
2011-12-22,10.755874633789062
2011-12-23,10.833535194396973
2011-12-27,10.825764656066895
2011-12-28,10.390872955322266
2011-12-29,10.251083374023438
2011-12-30,10.204488754272461
2012-01-03,10.437467575073242
2012-01-04,10.981086730957031
2012-01-05,11.175237655639648
2012-01-06,11.089813232421875
2012-01-09,11.074275970458984
2012-01-10,11.579066276550293
2012-01-11,11.718855857849121
2012-01-12,12.114919662475586
2012-01-13,12.340134620666504
2012-01-17,11.788749694824219
2012-01-18,11.920768737792969
2012-01-19,12.231407165527344
2012-01-20,12.35566520690918
2012-01-23,12.254706382751465
2012-01-24,12.083856582641602
2012-01-25,12.161517143249512
2012-01-26,11.804279327392578
2012-01-27,12.091620445251465
2012-01-30,11.920768737792969
2012-01-31,12.045026779174805
2012-02-01,12.324601173400879
2012-02-02,12.378961563110352
2012-02-03,12.782798767089844
2012-02-06,12.767260551452637
2012-02-07,12.984707832336426
2012-02-08,13.209918022155762
2012-02-09,13.54386043548584
2012-02-10,13.590453147888184
2012-02-13,13.590453147888184
2012-02-14,13.481731414794922
2012-02-15,13.24875545501709
2012-02-16,13.435134887695312
2012-02-17,13.60598373413086
2012-02-21,13.957260131835938
2012-02-22,13.77772045135498
2012-02-23,13.816747665405273
2012-02-24,13.824553489685059
2012-02-27,13.512312889099121
2012-02-28,13.379611015319824
2012-02-29,13.114204406738281
2012-03-01,13.293742179870605
2012-03-02,13.527924537658691
2012-03-05,13.535734176635742
2012-03-06,12.973698616027832
2012-03-07,13.020532608032227
2012-03-08,13.324967384338379
2012-03-09,13.54354190826416
2012-03-12,13.7230806350708
2012-03-13,14.691031455993652
2012-03-14,14.402203559875488
2012-03-15,14.81592845916748
2012-03-16,14.64418888092041
2012-03-19,14.72225570678711
2012-03-20,14.691031455993652
2012-03-21,12.723898887634277
2012-03-22,12.716093063354492
2012-03-23,12.723898887634277
2012-03-26,13.028332710266113
2012-03-27,13.106395721435547
2012-03-28,13.00492000579834
2012-03-29,12.833182334899902
2012-03-30,12.895633697509766
2012-04-02,12.848797798156738
2012-04-03,12.661449432373047
2012-04-04,12.091606140136719
2012-04-05,12.044772148132324
2012-04-09,11.84961986541748
2012-04-10,11.435896873474121
2012-04-11,11.513960838317871
2012-04-12,11.89645767211914
2012-04-13,11.482733726501465
2012-04-16,11.521767616271973
2012-04-17,11.529569625854492
2012-04-18,11.311001777648926
2012-04-19,11.154881477355957
2012-04-20,11.248550415039062
2012-04-23,11.131460189819336
2012-04-24,11.232941627502441
2012-04-25,11.381256103515625
2012-04-26,11.02997875213623
2012-04-27,11.311001777648926
2012-04-30,11.069013595581055
2012-05-01,11.225136756896973
2012-05-02,11.09243106842041
2012-05-03,10.616257667541504
2012-05-04,10.452330589294434
2012-05-07,10.413299560546875
2012-05-08,10.335240364074707
2012-05-09,10.171313285827637
2012-05-10,10.210343360900879
2012-05-11,10.225957870483398
2012-05-14,10.225957870483398
2012-05-15,10.179120063781738
2012-05-16,10.046417236328125
2012-05-17,9.609278678894043
2012-05-18,9.35948371887207
2012-05-21,9.697683334350586
2012-05-22,9.611164093017578
2012-05-23,9.524645805358887
2012-05-24,9.70554256439209
2012-05-25,9.619032859802246
2012-05-29,9.87071704864502
2012-05-30,9.571842193603516
2012-05-31,9.39094066619873
2012-06-01,9.241504669189453
2012-06-04,8.85611343383789
2012-06-05,9.257235527038574
2012-06-06,9.87071704864502
2012-06-07,9.650490760803223
2012-06-08,9.619032859802246
2012-06-11,9.186452865600586
2012-06-12,9.39094066619873
2012-06-13,9.430270195007324
2012-06-14,9.508919715881348
2012-06-15,9.729140281677246
2012-06-18,9.524645805358887
2012-06-19,9.815657615661621
2012-06-20,9.972962379455566
2012-06-21,9.658356666564941
2012-06-22,9.650490760803223
2012-06-25,9.485325813293457
2012-06-26,9.6268949508667
2012-06-27,10.122398376464844
2012-06-28,10.381948471069336
2012-06-29,11.089804649353027
2012-07-02,11.074077606201172
2012-07-03,11.388679504394531
2012-07-05,11.160592079162598
2012-07-06,10.657228469848633
2012-07-09,9.941500663757324
2012-07-10,9.532516479492188
2012-07-11,9.587569236755371
2012-07-12,9.477460861206055
2012-07-13,9.383075714111328
2012-07-16,9.210046768188477
2012-07-17,9.501053810119629
2012-07-18,9.563973426818848
2012-07-19,9.910038948059082
2012-07-20,9.587569236755371
2012-07-23,9.257235527038574
2012-07-24,9.107797622680664
2012-07-25,9.068473815917969
2012-07-26,9.438130378723145
2012-07-27,9.674084663391113
2012-07-30,9.571842193603516
2012-07-31,9.422403335571289
2012-08-01,9.26510238647461
2012-08-02,8.887578010559082
2012-08-03,9.044880867004395
2012-08-06,9.16285228729248
2012-08-07,9.217911720275879
2012-08-08,9.052741050720215
2012-08-09,9.737007141113281
2012-08-10,10.090936660766602
2012-08-13,10.225589752197266
2012-08-14,10.423604011535645
2012-08-15,10.621625900268555
2012-08-16,11.176070213317871
2012-08-17,11.112704277038574
2012-08-20,11.065180778503418
2012-08-21,11.088939666748047
2012-08-22,11.025574684143066
2012-08-23,10.764190673828125
2012-08-24,10.787956237792969
2012-08-27,10.352319717407227
2012-08-28,10.225589752197266
2012-08-29,10.447365760803223
2012-08-30,10.447365760803223
2012-08-31,10.45528793334961
2012-09-04,10.946370124816895
2012-09-05,11.08102035522461
2012-09-06,11.508735656738281
2012-09-07,11.69091510772705
2012-09-10,11.817645072937012
2012-09-11,11.991898536682129
2012-09-12,12.039422988891602
2012-09-13,12.079026222229004
2012-09-14,12.300804138183594
2012-09-17,11.873089790344238
2012-09-18,11.540420532226562
2012-09-19,11.70675277709961
2012-09-20,11.65923023223877
2012-09-21,11.5800199508667
2012-09-24,11.334484100341797
2012-09-25,10.787956237792969
2012-09-26,10.859245300292969
2012-09-27,11.120626449584961
2012-09-28,10.787956237792969
2012-10-01,10.708752632141113
2012-10-02,10.993897438049316
2012-10-03,10.946370124816895
2012-10-04,11.120626449584961
2012-10-05,11.366167068481445
2012-10-08,11.144389152526855
2012-10-09,10.954288482666016
2012-10-10,11.136466979980469
2012-10-11,11.326562881469727
2012-10-12,11.207752227783203
2012-10-15,11.239434242248535
2012-10-16,11.160228729248047
2012-10-17,11.461214065551758
2012-10-18,11.302803039550781
2012-10-19,11.001816749572754
2012-10-22,11.001816749572754
2012-10-23,10.708752632141113
2012-10-24,10.978050231933594
2012-10-25,11.342401504516602
2012-10-26,11.073100090026855
2012-10-31,11.001816749572754
2012-11-01,11.120626449584961
2012-11-02,10.906767845153809
2012-11-05,10.843400955200195
2012-11-06,10.985971450805664
2012-11-07,10.708752632141113
2012-11-08,10.621625900268555
2012-11-09,10.859245300292969
2012-11-12,10.518653869628906
2012-11-13,10.30479621887207
2012-11-14,10.10677719116211
2012-11-15,10.201827049255371
2012-11-16,9.995891571044922
2012-11-19,10.23521614074707
2012-11-20,10.681958198547363
2012-11-21,10.993083953857422
2012-11-23,11.240388870239258
2012-11-26,11.312188148498535
2012-11-27,11.088817596435547
2012-11-28,11.128702163696289
2012-11-29,11.096792221069336
2012-11-30,11.128702163696289
2012-12-03,11.009041786193848
2012-12-04,10.985109329223633
2012-12-05,11.04892635345459
2012-12-06,11.447808265686035
2012-12-07,11.503650665283203
2012-12-10,11.495673179626465
2012-12-11,11.455781936645508
2012-12-12,11.439828872680664
2012-12-13,11.68713092803955
2012-12-14,11.224434852600098
2012-12-17,11.431851387023926
2012-12-18,11.655223846435547
2012-12-19,11.559494018554688
2012-12-20,11.487691879272461
2012-12-21,11.439828872680664
2012-12-24,11.40792179107666
2012-12-26,11.439828872680664
2012-12-27,11.288254737854004
2012-12-28,11.080838203430176
2012-12-31,11.352072715759277
2013-01-02,11.727020263671875
2013-01-03,11.806792259216309
2013-01-04,12.460955619812012
2013-01-07,12.173765182495117
2013-01-08,11.886573791503906
2013-01-09,11.886573791503906
2013-01-10,11.894551277160645
2013-01-11,11.870617866516113
2013-01-14,11.719046592712402
2013-01-15,11.663199424743652
2013-01-16,11.695107460021973
2013-01-17,11.647244453430176
2013-01-18,11.966348648071289
2013-01-22,12.843878746032715
2013-01-23,13.545910835266113
2013-01-24,13.322537422180176
2013-01-25,13.418266296386719
2013-01-28,13.362421035766602
2013-01-29,13.561860084533691
2013-01-30,14.279841423034668
2013-01-31,14.463321685791016
2013-02-01,14.614898681640625
2013-02-04,14.231979370117188
2013-02-05,14.160175323486328
2013-02-06,15.604116439819336
2013-02-07,15.348837852478027
2013-02-08,15.15737247467041
2013-02-11,15.30894660949707
2013-02-12,15.197257041931152
2013-02-13,15.34085464477539
2013-02-14,15.795577049255371
2013-02-15,15.72378158569336
2013-02-19,15.852073669433594
2013-02-20,14.8738431930542
2013-02-21,14.905923843383789
2013-02-22,15.074301719665527
2013-02-25,14.408784866333008
2013-02-26,14.697446823120117
2013-02-27,14.785645484924316
2013-02-28,14.970064163208008
2013-03-01,15.122413635253906
2013-03-04,15.50728988647461
2013-03-05,15.988387107849121
2013-03-06,16.076589584350586
2013-03-07,16.22892951965332
2013-03-08,16.18082046508789
2013-03-11,16.220911026000977
2013-03-12,16.55767822265625
2013-03-13,16.549659729003906
2013-03-14,16.798221588134766
2013-03-15,16.485517501831055
2013-03-18,16.44542694091797
2013-03-19,16.140737533569336
2013-03-20,16.485517501831055
2013-03-21,16.389293670654297
2013-03-22,16.78219223022461
2013-03-25,16.485517501831055
2013-03-26,16.285057067871094
2013-03-27,16.02045249938965
2013-03-28,16.52560806274414
2013-04-01,15.988387107849121
2013-04-02,16.03649139404297
2013-04-03,15.731800079345703
2013-04-04,15.747830390930176
2013-04-05,15.90819263458252
2013-04-08,16.261005401611328
2013-04-09,16.148752212524414
2013-04-10,16.42938995361328
2013-04-11,16.485517501831055
2013-04-12,16.148752212524414
2013-04-15,15.547380447387695
2013-04-16,15.803966522216797
2013-04-17,15.362959861755371
2013-04-18,15.30683422088623
2013-04-19,15.779909133911133
2013-04-22,16.03649139404297
2013-04-23,16.261005401611328
2013-04-24,16.261005401611328
2013-04-25,16.605789184570312
2013-04-26,16.637861251831055
2013-04-29,16.565692901611328
2013-04-30,16.541641235351562
2013-05-01,16.565692901611328
2013-05-02,16.718048095703125
2013-05-03,16.702007293701172
2013-05-06,17.784465789794922
2013-05-07,18.121234893798828
2013-05-08,18.602327346801758
2013-05-09,18.979183197021484
2013-05-10,19.30792999267578
2013-05-13,19.31595802307129
2013-05-14,19.7329044342041
2013-05-15,19.428207397460938
2013-05-16,19.21171760559082
2013-05-17,19.203702926635742
2013-05-20,19.413049697875977
2013-05-21,19.195646286010742
2013-05-22,18.809160232543945
2013-05-23,18.59175682067871
2013-05-24,18.237472534179688
2013-05-28,18.406566619873047
2013-05-29,18.3260498046875
2013-05-30,18.688383102416992
2013-05-31,18.213319778442383
2013-06-03,18.092538833618164
2013-06-04,17.83487892150879
2013-06-05,17.915401458740234
2013-06-06,18.511232376098633
2013-06-07,18.495134353637695
2013-06-10,18.768898010253906
2013-06-11,18.124752044677734
2013-06-12,18.044227600097656
2013-06-13,18.18111801147461
2013-06-14,17.794628143310547
2013-06-17,17.778518676757812
2013-06-18,18.664222717285156
2013-06-19,18.446828842163086
2013-06-20,17.867095947265625
2013-06-21,17.714111328125
2013-06-24,16.828401565551758
2013-06-25,17.182680130004883
2013-06-26,17.48865509033203
2013-06-27,17.826831817626953
2013-06-28,17.762413024902344
2013-07-01,17.8992919921875
2013-07-02,17.633590698242188
2013-07-03,17.689943313598633
2013-07-05,17.979814529418945
2013-07-08,18.084489822387695
2013-07-09,18.269681930541992
2013-07-10,18.148902893066406
2013-07-11,18.213319778442383
2013-07-12,18.22136878967285
2013-07-15,18.34215545654297
2013-07-16,18.13279914855957
2013-07-17,18.35020637512207
2013-07-18,18.648117065429688
2013-07-19,18.406566619873047
2013-07-22,18.36630630493164
2013-07-23,18.35020637512207
2013-07-24,18.197214126586914
2013-07-25,18.28578758239746
2013-07-26,18.20527458190918
2013-07-29,17.867095947265625
2013-07-30,17.545013427734375
2013-07-31,17.424236297607422
2013-08-01,17.867095947265625
2013-08-02,18.044227600097656
2013-08-05,18.028125762939453
2013-08-06,17.633590698242188
2013-08-07,17.496702194213867
2013-08-08,17.641645431518555
2013-08-09,18.20527458190918
2013-08-12,17.81877899169922
2013-08-13,17.859033584594727
2013-08-14,17.577219009399414
2013-08-15,17.11826515197754
2013-08-16,17.17463493347168
2013-08-19,16.608346939086914
2013-08-20,16.673063278198242
2013-08-21,16.673063278198242
2013-08-22,16.98856544494629
2013-08-23,16.82676887512207
2013-08-26,16.559803009033203
2013-08-27,16.21194076538086
2013-08-28,16.15531349182129
2013-08-29,16.244306564331055
2013-08-30,16.090593338012695
2013-09-03,16.163408279418945
2013-09-04,16.470815658569336
2013-09-05,16.220035552978516
2013-09-06,16.147226333618164
2013-09-09,16.025882720947266
2013-09-10,16.098684310913086
2013-09-11,15.524304389953613
2013-09-12,15.678013801574707
2013-09-13,15.60521125793457
2013-09-16,15.775094985961914
