Date,BYD
2010-07-19,7.206759929656982
2010-07-20,7.413473606109619
2010-07-21,7.150383949279785
2010-07-22,7.69535493850708
2010-07-23,7.93025541305542
2010-07-26,8.456435203552246
2010-07-27,8.484622955322266
2010-07-28,7.99602746963501
2010-07-29,8.024214744567871
2010-07-30,7.949047565460205
2010-08-02,8.465828895568848
2010-08-03,7.723542213439941
2010-08-04,7.601395606994629
2010-08-05,7.610790729522705
2010-08-06,7.826900482177734
2010-08-09,8.183948516845703
2010-08-10,7.685959815979004
2010-08-11,7.3383049964904785
2010-08-12,7.29132604598999
2010-08-13,7.140988349914551
2010-08-16,7.19736385345459
2010-08-17,7.29132604598999
2010-08-18,7.357097625732422
2010-08-19,7.479245662689209
2010-08-20,7.25374174118042
2010-08-23,6.96246337890625
2010-08-24,6.642998218536377
2010-08-25,6.830920696258545
2010-08-26,6.605414390563965
2010-08-27,6.830920696258545
2010-08-30,6.5678300857543945
2010-08-31,6.52085018157959
2010-09-01,6.671186923980713
2010-09-02,6.9342756271362305
2010-09-03,7.150383949279785
2010-09-07,6.774542331695557
2010-09-08,6.9436726570129395
2010-09-09,6.821523666381836
2010-09-10,6.868503570556641
2010-09-13,6.9436726570129395
2010-09-14,6.736959934234619
2010-09-15,6.7557501792907715
2010-09-16,6.5678300857543945
2010-09-17,6.661790370941162
2010-09-20,6.915483474731445
2010-09-21,6.7557501792907715
2010-09-22,6.492660999298096
2010-09-23,6.389306545257568
2010-09-24,6.4080963134765625
2010-09-27,6.5678300857543945
2010-09-28,6.642998218536377
2010-09-29,6.718166828155518
2010-09-30,6.812127590179443
2010-10-01,6.840315341949463
2010-10-04,6.802730560302734
2010-10-05,7.075215816497803
2010-10-06,7.25374174118042
2010-10-07,7.131592750549316
2010-10-08,7.845691204071045
2010-10-11,7.911464214324951
2010-10-12,8.024214744567871
2010-10-13,7.808108806610107
2010-10-14,7.535621643066406
2010-10-15,7.216156005859375
2010-10-18,7.3383049964904785
2010-10-19,7.150383949279785
2010-10-20,7.2725324630737305
2010-10-21,7.225552082061768
2010-10-22,7.507433891296387
2010-10-25,7.873880863189697
2010-10-26,7.751733303070068
2010-10-27,7.76112699508667
2010-10-28,7.949047565460205
2010-10-29,7.808108806610107
2010-11-01,7.836294174194336
2010-11-02,8.043006896972656
2010-11-03,8.578582763671875
2010-11-04,8.99200439453125
2010-11-05,9.170533180236816
2010-11-08,9.377243995666504
2010-11-09,9.734292030334473
2010-11-10,9.3490571975708
2010-11-11,9.574563026428223
2010-11-12,8.879254341125488
2010-11-15,8.616165161132812
2010-11-16,8.099383354187012
2010-11-17,8.127572059631348
2010-11-18,8.484622955322266
2010-11-19,8.315491676330566
2010-11-22,8.73831558227539
2010-11-23,8.447036743164062
2010-11-24,8.66314697265625
2010-11-26,8.418850898742676
2010-11-29,8.512809753417969
2010-11-30,8.400056838989258
2010-12-01,8.616165161132812
2010-12-02,8.644354820251465
2010-12-03,9.17992877960205
2010-12-06,9.283282279968262
2010-12-07,9.715502738952637
2010-12-08,9.527583122253418
2010-12-09,9.273889541625977
2010-12-10,9.189323425292969
2010-12-13,9.114156723022461
2010-12-14,9.132948875427246
2010-12-15,8.926236152648926
2010-12-16,9.114156723022461
2010-12-17,8.832273483276367
2010-12-20,9.292679786682129
2010-12-21,9.273889541625977
2010-12-22,9.292679786682129
2010-12-23,9.236303329467773
2010-12-27,9.377243995666504
2010-12-28,9.3302640914917
2010-12-29,9.621541023254395
2010-12-30,9.922216415405273
2010-12-31,9.959800720214844
2011-01-03,10.157119750976562
2011-01-04,10.072551727294922
2011-01-05,10.94638442993164
2011-01-06,10.93698787689209
2011-01-07,11.200075149536133
2011-01-10,11.463165283203125
2011-01-11,10.890009880065918
2011-01-12,10.833629608154297
2011-01-13,10.899402618408203
2011-01-14,11.124907493591309
2011-01-18,11.218868255615234
2011-01-19,10.692691802978516
2011-01-20,10.814839363098145
2011-01-21,11.012155532836914
2011-01-24,11.153097152709961
2011-01-25,10.852424621582031
2011-01-26,10.786652565002441
2011-01-27,10.758464813232422
2011-01-28,10.185306549072266
2011-01-31,10.185306549072266
2011-02-01,10.570541381835938
2011-02-02,10.429600715637207
2011-02-03,10.49537467956543
2011-02-04,10.072551727294922
2011-02-07,10.345037460327148
2011-02-08,11.622899055480957
2011-02-09,11.669878005981445
2011-02-10,11.406789779663086
2011-02-11,11.453773498535156
2011-02-14,11.275243759155273
2011-02-15,11.077927589416504
2011-02-16,10.918195724487305
2011-02-17,10.97457218170166
2011-02-18,10.730274200439453
2011-02-22,10.22288990020752
2011-02-23,9.743691444396973
2011-02-24,9.677915573120117
2011-02-25,10.081950187683105
2011-02-28,10.044363975524902
2011-03-01,9.311470985412598
2011-03-02,9.443018913269043
2011-03-03,9.75308609008789
2011-03-04,9.5181884765625
2011-03-07,9.076571464538574
2011-03-08,9.226906776428223
2011-03-09,9.283282279968262
2011-03-10,8.926236152648926
2011-03-11,9.226906776428223
2011-03-14,8.916839599609375
2011-03-15,8.794692993164062
2011-03-16,8.522204399108887
2011-03-17,8.606771469116211
2011-03-18,8.465828895568848
2011-03-21,8.766502380371094
2011-03-22,8.550394058227539
2011-03-23,8.456435203552246
2011-03-24,8.766502380371094
2011-03-25,8.888651847839355
2011-03-28,8.616165161132812
2011-03-29,8.587980270385742
2011-03-30,8.851069450378418
2011-03-31,8.804089546203613
2011-04-01,8.982611656188965
2011-04-04,8.982611656188965
2011-04-05,9.217514038085938
2011-04-06,8.926236152648926
2011-04-07,8.653748512268066
2011-04-08,8.531599998474121
2011-04-11,8.550394058227539
2011-04-12,8.334283828735352
2011-04-13,8.475227355957031
2011-04-14,8.400056838989258
2011-04-15,8.447036743164062
2011-04-18,8.334283828735352
2011-04-19,8.249719619750977
2011-04-20,8.362471580505371
2011-04-21,8.465828895568848
2011-04-25,8.428247451782227
2011-04-26,8.353078842163086
2011-04-27,8.550394058227539
2011-04-28,8.362471580505371
2011-04-29,8.400056838989258
2011-05-02,8.381265640258789
2011-05-03,8.954424858093262
2011-05-04,9.057780265808105
2011-05-05,9.10476016998291
2011-05-06,9.057780265808105
2011-05-09,9.367850303649902
2011-05-10,9.433622360229492
2011-05-11,9.61214542388916
2011-05-12,9.640336990356445
2011-05-13,9.49939250946045
2011-05-16,9.132948875427246
2011-05-17,8.879254341125488
2011-05-18,9.132948875427246
2011-05-19,8.926236152648926
2011-05-20,8.879254341125488
2011-05-23,8.616165161132812
2011-05-24,8.550394058227539
2011-05-25,8.710125923156738
2011-05-26,8.935632705688477
2011-05-27,8.822881698608398
2011-05-31,8.869856834411621
2011-06-01,8.531599998474121
2011-06-02,8.55979061126709
2011-06-03,8.183948516845703
2011-06-06,7.836294174194336
2011-06-07,7.826900482177734
2011-06-08,7.507433891296387
2011-06-09,7.479245662689209
2011-06-10,7.310117244720459
2011-06-13,7.263137340545654
2011-06-14,7.460453510284424
2011-06-15,7.357097625732422
2011-06-16,7.3852858543396
2011-06-17,7.347700595855713
2011-06-20,7.441661357879639
2011-06-21,7.69535493850708
2011-06-22,7.714145183563232
2011-06-23,7.826900482177734
2011-06-24,7.742335319519043
2011-06-27,7.751733303070068
2011-06-28,7.967840194702148
2011-06-29,7.93025541305542
2011-06-30,8.174551963806152
2011-07-01,8.710125923156738
2011-07-05,8.475227355957031
2011-07-06,8.371870994567871
2011-07-07,8.700730323791504
2011-07-08,8.747712135314941
2011-07-11,8.456435203552246
2011-07-12,8.343682289123535
2011-07-13,8.512809753417969
2011-07-14,8.240324974060059
2011-07-15,8.353078842163086
2011-07-18,7.98663330078125
2011-07-19,8.315491676330566
2011-07-20,8.428247451782227
2011-07-21,8.710125923156738
2011-07-22,8.775899887084961
2011-07-25,8.832273483276367
2011-07-26,9.057780265808105
2011-07-27,8.484622955322266
2011-07-28,8.475227355957031
2011-07-29,8.212138175964355
2011-08-01,8.155763626098633
2011-08-02,7.460453510284424
2011-08-03,7.3852858543396
2011-08-04,6.586622714996338
2011-08-05,6.539641380310059
2011-08-08,5.703394889831543
2011-08-09,5.816147327423096
2011-08-10,5.346345901489258
2011-08-11,5.891315460205078
2011-08-12,5.928900718688965
2011-08-15,6.013464450836182
2011-08-16,5.778563499450684
2011-08-17,5.769167423248291
2011-08-18,5.242990016937256
2011-08-19,5.026880741119385
2011-08-22,4.782582759857178
2011-08-23,4.820168495178223
2011-08-24,5.167820453643799
2011-08-25,4.970504283905029
2011-08-26,5.167820453643799
2011-08-29,5.600037574768066
2011-08-30,6.041652202606201
2011-08-31,5.872524261474609
2011-09-01,5.609434127807617
2011-09-02,5.289969444274902
2011-09-06,5.177216529846191
2011-09-07,5.534265041351318
2011-09-08,5.440305709838867
2011-09-09,5.158423900604248
2011-09-12,5.271176815032959
2011-09-13,5.355741024017334
2011-09-14,5.412117004394531
2011-09-15,5.534265041351318
2011-09-16,5.703394889831543
2011-09-19,5.374533653259277
2011-09-20,5.271176815032959
2011-09-21,5.064464092254639
2011-09-22,4.914126396179199
2011-09-23,4.857751369476318
2011-09-26,4.98929500579834
2011-09-27,5.1866135597229
2011-09-28,4.885940074920654
2011-09-29,4.932919025421143
2011-09-30,4.604058265686035
2011-10-03,4.209425449371338
2011-10-04,4.416136741638184
2011-10-05,4.763791561126709
2011-10-06,5.336949825286865
2011-10-07,5.289969444274902
2011-10-10,5.48728609085083
2011-10-11,5.618830680847168
2011-10-12,5.778563499450684
2011-10-13,5.6564154624938965
2011-10-14,5.891315460205078
2011-10-17,5.553060054779053
2011-10-18,5.947691440582275
2011-10-19,5.778563499450684
2011-10-20,5.618830680847168
2011-10-21,5.684601783752441
2011-10-24,6.163800239562988
2011-10-25,6.173196315765381
2011-10-26,6.060444355010986
2011-10-27,6.4832658767700195
2011-10-28,6.267157077789307
2011-10-31,6.088632583618164
2011-11-01,5.919504642486572
2011-11-02,6.041652202606201
2011-11-03,6.5020575523376465
2011-11-04,6.379909038543701
2011-11-07,6.4832658767700195
2011-11-08,6.464474678039551
2011-11-09,6.032255172729492
2011-11-10,5.863126277923584
2011-11-11,6.126215934753418
2011-11-14,5.947691440582275
2011-11-15,6.173196315765381
2011-11-16,5.994673728942871
2011-11-17,5.872524261474609
2011-11-18,5.891315460205078
2011-11-21,5.665810585021973
2011-11-22,5.5436625480651855
2011-11-23,5.289969444274902
2011-11-25,5.158423900604248
2011-11-28,5.506077766418457
2011-11-29,5.506077766418457
2011-11-30,6.295344829559326
2011-12-01,6.295344829559326
2011-12-02,6.069840431213379
2011-12-05,6.229572296142578
2011-12-06,6.220177173614502
2011-12-07,6.295344829559326
2011-12-08,5.797353744506836
2011-12-09,5.9758806228637695
2011-12-12,5.684601783752441
2011-12-13,5.647017955780029
2011-12-14,5.5248703956604
2011-12-15,5.74098014831543
2011-12-16,5.928900718688965
2011-12-19,5.7315826416015625
2011-12-20,6.098028182983398
2011-12-21,6.295344829559326
2011-12-22,6.4738688468933105
2011-12-23,6.530245780944824
2011-12-27,7.1691765785217285
2011-12-28,6.953068256378174
2011-12-29,7.0000481605529785
2011-12-30,7.009443759918213
2012-01-03,7.225552082061768
2012-01-04,7.01884126663208
2012-01-05,6.812127590179443
2012-01-06,6.530245780944824
2012-01-09,6.492660999298096
2012-01-10,6.614809989929199
2012-01-11,7.103404998779297
2012-01-12,7.3852858543396
2012-01-13,7.563809871673584
2012-01-17,7.808108806610107
2012-01-18,8.343682289123535
2012-01-19,8.221532821655273
2012-01-20,8.287304878234863
2012-01-23,8.606771469116211
2012-01-24,8.597373008728027
2012-01-25,8.531599998474121
2012-01-26,8.447036743164062
2012-01-27,8.400056838989258
2012-01-30,8.268514633178711
2012-01-31,8.240324974060059
2012-02-01,8.494016647338867
2012-02-02,8.606771469116211
2012-02-03,9.029592514038086
2012-02-06,8.794692993164062
2012-02-07,8.719521522521973
2012-02-08,8.710125923156738
2012-02-09,8.447036743164062
2012-02-10,8.550394058227539
2012-02-13,8.456435203552246
2012-02-14,8.522204399108887
2012-02-15,8.522204399108887
2012-02-16,8.700730323791504
2012-02-17,9.010798454284668
2012-02-21,8.089988708496094
2012-02-22,7.69535493850708
2012-02-23,7.817502498626709
2012-02-24,7.714145183563232
2012-02-27,7.629580974578857
2012-02-28,7.52622652053833
2012-02-29,7.52622652053833
2012-03-01,7.545017719268799
2012-03-02,7.4510579109191895
2012-03-05,7.29132604598999
2012-03-06,6.9436726570129395
2012-03-07,7.187969207763672
2012-03-08,7.310117244720459
2012-03-09,7.3852858543396
2012-03-12,7.441661357879639
2012-03-13,7.817502498626709
2012-03-14,7.629580974578857
2012-03-15,7.808108806610107
2012-03-16,7.714145183563232
2012-03-19,7.798708438873291
2012-03-20,7.573206901550293
2012-03-21,7.545017719268799
2012-03-22,7.281928539276123
2012-03-23,7.52622652053833
2012-03-26,7.742335319519043
2012-03-27,7.86448335647583
2012-03-28,7.582601070404053
2012-03-29,7.545017719268799
2012-03-30,7.366494178771973
2012-04-02,7.554414749145508
2012-04-03,7.507433891296387
2012-04-04,7.375890254974365
2012-04-05,7.30072021484375
2012-04-09,7.3852858543396
2012-04-10,7.178573131561279
2012-04-11,7.357097625732422
2012-04-12,7.498037338256836
2012-04-13,7.3852858543396
2012-04-16,7.310117244720459
2012-04-17,7.591998100280762
2012-04-18,7.432265281677246
2012-04-19,7.6201863288879395
2012-04-20,7.751733303070068
2012-04-23,7.6201863288879395
2012-04-24,7.310117244720459
2012-04-25,7.319514274597168
2012-04-26,7.4510579109191895
2012-04-27,7.413473606109619
2012-04-30,7.225552082061768
2012-05-01,7.234949588775635
2012-05-02,7.281928539276123
2012-05-03,7.094007968902588
2012-05-04,6.821523666381836
2012-05-07,6.783938884735107
2012-05-08,6.671186923980713
2012-05-09,6.708770751953125
2012-05-10,6.9060869216918945
2012-05-11,6.868503570556641
2012-05-14,6.605414390563965
2012-05-15,6.5678300857543945
2012-05-16,6.55843448638916
2012-05-17,6.802730560302734
2012-05-18,6.52085018157959
2012-05-21,6.7933349609375
2012-05-22,6.624205589294434
2012-05-23,6.577226161956787
2012-05-24,6.736959934234619
2012-05-25,6.990652084350586
2012-05-29,7.234949588775635
2012-05-30,7.150383949279785
2012-05-31,7.159780502319336
2012-06-01,6.5678300857543945
2012-06-04,6.379909038543701
2012-06-05,6.5678300857543945
2012-06-06,6.887296676635742
2012-06-07,6.877901077270508
2012-06-08,6.971860408782959
2012-06-11,6.661790370941162
2012-06-12,6.736959934234619
2012-06-13,6.605414390563965
2012-06-14,6.821523666381836
2012-06-15,6.896691799163818
2012-06-18,6.840315341949463
2012-06-19,7.075215816497803
2012-06-20,7.150383949279785
2012-06-21,6.981256484985352
2012-06-22,6.812127590179443
2012-06-25,6.577226161956787
2012-06-26,6.596017837524414
2012-06-27,6.652395725250244
2012-06-28,6.633602142333984
2012-06-29,6.765146732330322
2012-07-02,6.765146732330322
2012-07-03,6.812127590179443
2012-07-05,6.877901077270508
2012-07-06,6.859106540679932
2012-07-09,6.614809989929199
2012-07-10,6.661790370941162
2012-07-11,6.633602142333984
2012-07-12,6.614809989929199
2012-07-13,6.652395725250244
2012-07-16,6.52085018157959
2012-07-17,6.614809989929199
2012-07-18,6.530245780944824
2012-07-19,6.577226161956787
2012-07-20,6.257760524749756
2012-07-23,6.257760524749756
2012-07-24,5.14902925491333
2012-07-25,4.979900360107422
2012-07-26,5.04567289352417
2012-07-27,5.31815767288208
2012-07-30,5.261781692504883
2012-07-31,5.355741024017334
2012-08-01,5.459097862243652
2012-08-02,5.374533653259277
2012-08-03,5.42151403427124
2012-08-06,5.48728609085083
2012-08-07,5.618830680847168
2012-08-08,5.600037574768066
2012-08-09,5.609434127807617
2012-08-10,5.647017955780029
2012-08-13,5.5436625480651855
2012-08-14,5.562453746795654
2012-08-15,5.665810585021973
2012-08-16,5.84433650970459
2012-08-17,5.82554292678833
2012-08-20,5.806750774383545
2012-08-21,5.787959575653076
2012-08-22,5.919504642486572
2012-08-23,5.722187042236328
2012-08-24,5.85373067855835
2012-08-27,5.750372886657715
2012-08-28,5.618830680847168
2012-08-29,5.6282267570495605
2012-08-30,5.477889537811279
2012-08-31,5.647017955780029
2012-09-04,5.562453746795654
2012-09-05,5.515473365783691
2012-09-06,5.675207614898682
2012-09-07,5.74098014831543
2012-09-10,5.938295841217041
2012-09-11,6.173196315765381
2012-09-12,6.276553153991699
2012-09-13,6.492660999298096
2012-09-14,6.577226161956787
2012-09-17,6.492660999298096
2012-09-18,6.4832658767700195
2012-09-19,6.511455059051514
2012-09-20,6.445682048797607
2012-09-21,6.511455059051514
2012-09-24,6.455078125
2012-09-25,6.238969326019287
2012-09-26,6.530245780944824
2012-09-27,6.718166828155518
2012-09-28,6.633602142333984
2012-10-01,6.549037933349609
2012-10-02,6.4738688468933105
2012-10-03,6.426888942718506
2012-10-04,6.455078125
2012-10-05,6.304741382598877
2012-10-08,6.342325687408447
2012-10-09,6.276553153991699
2012-10-10,6.267157077789307
2012-10-11,6.210782051086426
2012-10-12,6.107425689697266
2012-10-15,6.069840431213379
2012-10-16,6.163800239562988
2012-10-17,6.15440559387207
2012-10-18,6.314136028289795
2012-10-19,5.985276699066162
2012-10-22,5.778563499450684
2012-10-23,5.712790012359619
2012-10-24,5.769167423248291
2012-10-25,5.816147327423096
2012-10-26,5.722187042236328
2012-10-31,5.797353744506836
2012-11-01,5.412117004394531
2012-11-02,5.1866135597229
2012-11-05,5.139631271362305
2012-11-06,5.130237102508545
2012-11-07,5.073859214782715
2012-11-08,4.904729843139648
2012-11-09,4.763791561126709
2012-11-12,4.7262067794799805
2012-11-13,4.716811180114746
2012-11-14,4.528890132904053
2012-11-15,4.472513675689697
2012-11-16,4.7919793128967285
2012-11-19,4.904729843139648
2012-11-20,4.914126396179199
2012-11-21,4.998692989349365
2012-11-23,4.961108207702637
2012-11-26,4.932919025421143
2012-11-27,4.951712131500244
2012-11-28,5.017484188079834
2012-11-29,5.130237102508545
2012-11-30,5.167820453643799
2012-12-03,5.2148003578186035
2012-12-04,5.14902925491333
2012-12-05,5.14902925491333
2012-12-06,5.261781692504883
2012-12-07,5.31815767288208
2012-12-10,5.374533653259277
2012-12-11,5.327554225921631
2012-12-12,5.459097862243652
2012-12-13,5.515473365783691
2012-12-14,5.534265041351318
2012-12-17,5.693999767303467
2012-12-18,6.314136028289795
2012-12-19,6.52085018157959
2012-12-20,6.539641380310059
2012-12-21,6.5678300857543945
2012-12-24,6.436285495758057
2012-12-26,6.361117839813232
2012-12-27,6.257760524749756
2012-12-28,6.135613441467285
2012-12-31,6.238969326019287
2013-01-02,6.370513916015625
2013-01-03,6.4832658767700195
2013-01-04,6.55843448638916
2013-01-07,6.4832658767700195
2013-01-08,6.370513916015625
2013-01-09,6.4832658767700195
2013-01-10,6.4080963134765625
2013-01-11,6.464474678039551
2013-01-14,6.361117839813232
2013-01-15,6.314136028289795
2013-01-16,6.267157077789307
2013-01-17,6.267157077789307
2013-01-18,6.173196315765381
2013-01-22,6.389306545257568
2013-01-23,6.267157077789307
2013-01-24,6.276553153991699
2013-01-25,6.304741382598877
2013-01-28,6.389306545257568
2013-01-29,6.210782051086426
2013-01-30,6.267157077789307
2013-01-31,6.586622714996338
2013-02-01,6.530245780944824
2013-02-04,6.342325687408447
2013-02-05,6.455078125
2013-02-06,6.492660999298096
2013-02-07,6.671186923980713
2013-02-08,7.30072021484375
2013-02-11,7.028237342834473
2013-02-12,6.765146732330322
2013-02-13,6.765146732330322
2013-02-14,6.596017837524414
2013-02-15,6.464474678039551
2013-02-19,6.379909038543701
2013-02-20,6.15440559387207
2013-02-21,5.9664835929870605
2013-02-22,6.201383590698242
2013-02-25,6.069840431213379
2013-02-26,6.107425689697266
2013-02-27,6.314136028289795
2013-02-28,6.173196315765381
2013-03-01,6.069840431213379
2013-03-04,6.9436726570129395
2013-03-05,6.539641380310059
2013-03-06,6.577226161956787
2013-03-07,6.530245780944824
2013-03-08,6.605414390563965
2013-03-11,6.830920696258545
2013-03-12,6.642998218536377
2013-03-13,6.671186923980713
2013-03-14,6.887296676635742
2013-03-15,6.821523666381836
2013-03-18,6.812127590179443
2013-03-19,6.72756290435791
2013-03-20,6.859106540679932
2013-03-21,7.187969207763672
2013-03-22,7.047028541564941
2013-03-25,7.347700595855713
2013-03-26,7.69535493850708
2013-03-27,8.136966705322266
2013-03-28,7.7705230712890625
2013-04-01,7.855088233947754
2013-04-02,7.7705230712890625
2013-04-03,7.479245662689209
2013-04-04,7.732937335968018
2013-04-05,7.69535493850708
2013-04-08,7.751733303070068
2013-04-09,7.667166233062744
2013-04-10,7.7047505378723145
2013-04-11,8.315491676330566
2013-04-12,8.475227355957031
2013-04-15,8.014819145202637
2013-04-16,8.080592155456543
2013-04-17,7.967840194702148
2013-04-18,7.873880863189697
2013-04-19,7.97723388671875
2013-04-22,8.061799049377441
2013-04-23,8.409452438354492
2013-04-24,10.316847801208496
2013-04-25,10.79604721069336
2013-04-26,10.786652565002441
2013-04-29,11.0497407913208
2013-04-30,11.275243759155273
2013-05-01,11.143698692321777
2013-05-02,11.510146141052246
2013-05-03,12.130284309387207
2013-05-06,12.196056365966797
2013-05-07,12.196056365966797
2013-05-08,12.167869567871094
2013-05-09,12.318204879760742
2013-05-10,13.051097869873047
2013-05-13,13.37995719909668
2013-05-14,13.473919868469238
2013-05-15,12.994720458984375
2013-05-16,12.383975982666016
2013-05-17,12.120888710021973
2013-05-20,12.365184783935547
2013-05-21,12.477938652038574
2013-05-22,11.75444507598877
2013-05-23,11.97994613647461
2013-05-24,11.839009284973145
2013-05-28,12.39337158203125
2013-05-29,12.036322593688965
2013-05-30,12.214851379394531
2013-05-31,12.243035316467285
2013-06-03,12.318204879760742
2013-06-04,11.97994613647461
2013-06-05,11.284640312194824
2013-06-06,11.284640312194824
2013-06-07,11.604107856750488
2013-06-10,11.622899055480957
2013-06-11,11.453773498535156
2013-06-12,11.134305000305176
2013-06-13,11.153097152709961
2013-06-14,10.861822128295898
2013-06-17,11.040343284606934
2013-06-18,11.030946731567383
2013-06-19,11.162492752075195
2013-06-20,10.185306549072266
2013-06-21,10.232281684875488
2013-06-24,9.847044944763184
2013-06-25,10.025572776794434
2013-06-26,10.28866195678711
2013-06-27,10.617522239685059
2013-06-28,10.617522239685059
2013-07-01,10.758464813232422
2013-07-02,10.410810470581055
2013-07-03,10.354433059692383
2013-07-05,10.833629608154297
2013-07-08,11.040343284606934
2013-07-09,11.171890258789062
2013-07-10,11.002760887145996
2013-07-11,11.209474563598633
2013-07-12,11.171890258789062
2013-07-15,11.37860107421875
2013-07-16,11.256453514099121
2013-07-17,11.087325096130371
2013-07-18,11.209474563598633
2013-07-19,11.059136390686035
2013-07-22,11.040343284606934
2013-07-23,10.542353630065918
2013-07-24,10.27926254272461
2013-07-25,10.128928184509277
2013-07-26,10.532957077026367
2013-07-29,10.204097747802734
2013-07-30,12.073911666870117
2013-07-31,12.506128311157227
2013-08-01,12.026928901672363
2013-08-02,11.397393226623535
2013-08-05,11.463165283203125
2013-08-06,11.275243759155273
2013-08-07,11.190680503845215
2013-08-08,11.453773498535156
2013-08-09,11.463165283203125
2013-08-12,11.341017723083496
2013-08-13,11.369203567504883
2013-08-14,11.350415229797363
2013-08-15,11.200075149536133
2013-08-16,10.927591323852539
2013-08-19,10.84302806854248
2013-08-20,11.030946731567383
2013-08-21,10.786652565002441
2013-08-22,10.97457218170166
2013-08-23,11.218868255615234
2013-08-26,11.61350154876709
2013-08-27,11.218868255615234
2013-08-28,11.228264808654785
2013-08-29,11.425580024719238
2013-08-30,11.387999534606934
2013-09-03,11.181282997131348
2013-09-04,11.416183471679688
2013-09-05,11.24705696105957
2013-09-06,11.0497407913208
2013-09-09,11.463165283203125
2013-09-10,11.85780143737793
2013-09-11,12.130284309387207
