Date,IR
2017-12-08,29.93145179748535
2017-12-11,29.65370750427246
2017-12-12,29.329675674438477
2017-12-13,29.46854591369629
2017-12-14,29.338932037353516
2017-12-15,30.1906795501709
2017-12-18,30.903553009033203
2017-12-19,30.820232391357422
2017-12-20,31.486818313598633
2017-12-21,31.875642776489258
2017-12-22,31.662717819213867
2017-12-26,31.505325317382812
2017-12-27,31.579395294189453
2017-12-28,31.449783325195312
2017-12-29,31.41274642944336
2018-01-02,31.209060668945312
2018-01-03,31.394227981567383
2018-01-04,31.542356491088867
2018-01-05,31.98674774169922
2018-01-08,32.320045471191406
2018-01-09,32.486690521240234
2018-01-10,31.8941650390625
2018-01-11,32.3015251159668
2018-01-12,31.996013641357422
2018-01-16,32.49594497680664
2018-01-17,32.366336822509766
2018-01-18,32.588523864746094
2018-01-19,33.25510025024414
2018-01-22,33.50508499145508
2018-01-23,33.967979431152344
2018-01-24,33.57914733886719
2018-01-25,33.27362060546875
2018-01-26,33.58840560913086
2018-01-29,33.55137252807617
2018-01-30,32.838497161865234
2018-01-31,32.014530181884766
2018-02-01,32.440391540527344
2018-02-02,31.634946823120117
2018-02-05,31.023900985717773
2018-02-06,30.91280746459961
2018-02-07,30.375839233398438
2018-02-08,29.22783660888672
2018-02-09,29.394479751586914
2018-02-12,30.27400016784668
2018-02-13,30.625818252563477
2018-02-14,31.023900985717773
2018-02-15,31.968233108520508
2018-02-16,30.412870407104492
2018-02-20,29.3759708404541
2018-02-21,29.422258377075195
2018-02-22,29.68148422241211
2018-02-23,30.440649032592773
2018-02-26,30.55174446105957
2018-02-27,30.25547981262207
2018-02-28,29.63519287109375
2018-03-01,28.598281860351562
2018-03-02,29.44076919555664
2018-03-05,29.6629695892334
2018-03-06,29.450027465820312
2018-03-07,29.459285736083984
2018-03-08,29.968481063842773
2018-03-09,30.55174446105957
2018-03-12,30.21845245361328
2018-03-13,30.11661148071289
2018-03-14,30.51471710205078
2018-03-15,30.23697280883789
2018-03-16,30.51471710205078
2018-03-19,30.28325843811035
2018-03-20,30.1351318359375
2018-03-21,30.67209815979004
2018-03-22,28.894540786743164
2018-03-23,28.070575714111328
2018-03-26,28.45015525817871
2018-03-27,28.144636154174805
2018-03-28,27.82060432434082
2018-03-29,28.403865814208984
2018-04-02,26.96885871887207
2018-04-03,27.524343490600586
2018-04-04,27.57988929748535
2018-04-05,28.524219512939453
2018-04-06,27.616928100585938
2018-04-09,27.18178939819336
2018-04-10,28.598281860351562
2018-04-11,28.700122833251953
2018-04-12,29.209321975708008
2018-04-13,29.27412986755371
2018-04-16,29.6629695892334
2018-04-17,29.894418716430664
2018-04-18,30.24622917175293
2018-04-19,30.11661148071289
2018-04-20,29.7833194732666
2018-04-23,29.422258377075195
2018-04-24,28.913057327270508
2018-04-25,29.329675674438477
2018-04-26,28.570512771606445
2018-04-27,29.47780418395996
2018-04-30,29.283384323120117
2018-05-01,28.84825325012207
2018-05-02,29.070449829101562
2018-05-03,29.329675674438477
2018-05-04,29.690736770629883
2018-05-07,29.672224044799805
2018-05-08,29.172285079956055
2018-05-09,29.672224044799805
2018-05-10,30.986873626708984
2018-05-11,30.9591007232666
2018-05-14,30.977617263793945
2018-05-15,31.13500213623047
2018-05-16,31.246109008789062
2018-05-17,31.75529670715332
2018-05-18,31.903425216674805
2018-05-21,31.866395950317383
2018-05-22,31.857135772705078
2018-05-23,31.72752571105957
2018-05-24,31.347946166992188
2018-05-25,30.440649032592773
2018-05-29,30.1906795501709
2018-05-30,30.91280746459961
2018-05-31,30.43138885498047
2018-06-01,29.94070816040039
2018-06-04,30.088838577270508
2018-06-05,29.977745056152344
2018-06-06,30.385099411010742
2018-06-07,30.653581619262695
2018-06-08,29.47780418395996
2018-06-11,27.616928100585938
2018-06-12,27.265117645263672
2018-06-13,27.209571838378906
2018-06-14,27.82986068725586
2018-06-15,27.478057861328125
2018-06-18,27.755800247192383
2018-06-19,27.283632278442383
2018-06-20,26.1448917388916
2018-06-21,25.848628997802734
2018-06-22,26.691118240356445
2018-06-25,26.2004337310791
2018-06-26,26.87627601623535
2018-06-27,27.089210510253906
2018-06-28,27.19104766845703
2018-06-29,27.209571838378906
2018-07-02,26.441143035888672
2018-07-03,26.59853744506836
2018-07-05,26.65407943725586
2018-07-06,26.2559871673584
2018-07-09,27.32992172241211
2018-07-10,27.098472595214844
2018-07-11,26.691118240356445
2018-07-12,25.913434982299805
2018-07-13,26.089338302612305
2018-07-16,26.024532318115234
2018-07-17,25.99675941467285
2018-07-18,25.737529754638672
2018-07-19,26.098594665527344
2018-07-20,25.765304565429688
2018-07-23,25.1450138092041
2018-07-24,24.709882736206055
2018-07-25,24.515459060668945
2018-07-26,24.654335021972656
2018-07-27,25.08946418762207
2018-07-30,25.29314422607422
2018-07-31,26.4874324798584
2018-08-01,25.617176055908203
2018-08-02,25.672725677490234
2018-08-03,26.357820510864258
2018-08-06,26.996633529663086
2018-08-07,27.30215072631836
2018-08-08,27.107730865478516
2018-08-09,26.63556480407715
2018-08-10,26.718887329101562
2018-08-13,26.3763427734375
2018-08-14,26.089338302612305
2018-08-15,25.024656295776367
2018-08-16,25.33942985534668
2018-08-17,25.86714744567871
2018-08-20,26.20969581604004
2018-08-21,26.126367568969727
2018-08-22,25.87640380859375
2018-08-23,25.311656951904297
2018-08-24,25.46904754638672
2018-08-27,26.154146194458008
2018-08-28,26.17266082763672
2018-08-29,26.62630844116211
2018-08-30,25.99675941467285
2018-08-31,25.885658264160156
2018-09-04,25.320913314819336
2018-09-05,24.98762321472168
2018-09-06,23.080455780029297
2018-09-07,23.126745223999023
2018-09-10,23.737781524658203
2018-09-11,24.23772430419922
2018-09-12,24.617300033569336
2018-09-13,25.77456283569336
2018-09-14,26.49669647216797
2018-09-17,26.589277267456055
2018-09-18,27.098472595214844
2018-09-19,26.941082000732422
2018-09-20,27.200313568115234
2018-09-21,27.200313568115234
2018-09-24,27.34844398498535
2018-09-25,26.9596004486084
2018-09-26,26.357820510864258
2018-09-27,25.959728240966797
2018-09-28,26.237472534179688
2018-10-01,25.93194580078125
2018-10-02,25.99675941467285
2018-10-03,25.922693252563477
2018-10-04,25.70975685119629
2018-10-05,25.413496017456055
2018-10-08,25.052431106567383
2018-10-09,25.237594604492188
2018-10-10,24.246980667114258
2018-10-11,23.70075225830078
2018-10-12,23.848878860473633
2018-10-15,24.11736297607422
2018-10-16,25.13574981689453
2018-10-17,24.89504051208496
2018-10-18,24.098848342895508
2018-10-19,23.60816764831543
2018-10-22,23.311906814575195
2018-10-23,23.07119369506836
2018-10-24,21.63619041442871
2018-10-25,22.737903594970703
2018-10-26,24.172910690307617
2018-10-29,23.682228088378906
2018-10-30,24.617300033569336
2018-10-31,25.052431106567383
2018-11-01,23.88591194152832
2018-11-02,23.93219757080078
2018-11-05,24.552492141723633
2018-11-06,25.357946395874023
2018-11-07,25.86714744567871
2018-11-08,25.09872055053711
2018-11-09,24.580272674560547
2018-11-12,24.358070373535156
2018-11-13,23.635944366455078
2018-11-14,23.348941802978516
2018-11-15,24.043296813964844
2018-11-16,23.598905563354492
2018-11-19,22.626808166503906
2018-11-20,22.450902938842773
2018-11-21,22.913806915283203
2018-11-23,22.386096954345703
2018-11-26,23.108224868774414
2018-11-27,22.626808166503906
2018-11-28,23.460039138793945
2018-11-29,23.460039138793945
2018-11-30,22.913806915283203
2018-12-03,23.487808227539062
2018-12-04,21.55286407470703
2018-12-06,21.201061248779297
2018-12-07,20.645572662353516
2018-12-10,20.44189453125
2018-12-11,19.978992462158203
2018-12-12,20.21969985961914
2018-12-13,19.766050338745117
2018-12-14,19.64569854736328
2018-12-17,18.979114532470703
2018-12-18,19.071697235107422
2018-12-19,18.266237258911133
2018-12-20,17.775562286376953
2018-12-21,18.3865966796875
2018-12-24,17.51633644104004
2018-12-26,18.719884872436523
2018-12-27,18.877277374267578
2018-12-28,18.868019104003906
2018-12-31,18.932825088500977
2019-01-02,19.442018508911133
2019-01-03,19.053180694580078
2019-01-04,19.386472702026367
2019-01-07,20.006763458251953
2019-01-08,20.23821449279785
2019-01-09,20.719642639160156
2019-01-10,20.821475982666016
2019-01-11,21.02515411376953
2019-01-14,20.367826461791992
2019-01-15,20.293764114379883
2019-01-16,20.21969985961914
2019-01-17,20.580766677856445
2019-01-18,21.497316360473633
2019-01-22,21.0899600982666
2019-01-23,20.765928268432617
2019-01-24,20.9696044921875
2019-01-25,22.386096954345703
2019-01-28,22.191673278808594
2019-01-29,22.626808166503906
2019-01-30,22.80271339416504
2019-01-31,22.839744567871094
2019-02-01,22.95083999633789
2019-02-04,23.052677154541016
2019-02-05,23.182294845581055
2019-02-06,23.284137725830078
2019-02-07,23.07119369506836
2019-02-08,22.562000274658203
2019-02-11,22.617551803588867
2019-02-12,22.80271339416504
2019-02-13,23.423004150390625
2019-02-14,23.47855567932129
2019-02-15,24.172910690307617
2019-02-19,23.997005462646484
2019-02-20,24.598779678344727
2019-02-21,25.043170928955078
2019-02-22,24.75617218017578
2019-02-25,25.052431106567383
2019-02-26,24.682104110717773
2019-02-27,24.672853469848633
2019-02-28,24.85801124572754
2019-03-01,25.311656951904297
2019-03-04,24.978364944458008
2019-03-05,24.94133758544922
2019-03-06,24.358070373535156
2019-03-07,24.650978088378906
2019-03-08,24.754905700683594
2019-03-11,25.62416648864746
2019-03-12,25.567468643188477
2019-03-13,26.19106674194336
2019-03-14,25.51078224182129
2019-03-15,26.370588302612305
2019-03-18,26.644596099853516
2019-03-19,26.20996856689453
2019-03-20,26.285552978515625
2019-03-21,26.4461727142334
2019-03-22,25.28401756286621
2019-03-25,25.605266571044922
2019-03-26,25.82258415222168
2019-03-27,25.558025360107422
2019-03-28,25.756444931030273
2019-03-29,26.276105880737305
2019-04-01,26.41783332824707
2019-04-02,26.295005798339844
2019-04-03,26.4461727142334
2019-04-04,26.493419647216797
2019-04-05,26.70128059387207
2019-04-08,26.767425537109375
2019-04-09,26.3044490814209
2019-04-10,26.465076446533203
2019-04-11,26.682392120361328
2019-04-12,26.200517654418945
2019-04-15,25.76589012145996
2019-04-16,25.907617568969727
2019-04-17,25.406848907470703
2019-04-18,25.58637046813965
2019-04-22,25.813129425048828
2019-04-23,26.266653060913086
2019-04-24,26.285552978515625
2019-04-25,26.247760772705078
2019-04-26,26.502866744995117
2019-04-29,30.754661560058594
2019-04-30,31.88848114013672
2019-05-01,32.70104217529297
2019-05-02,33.04118728637695
2019-05-03,32.78607940673828
2019-05-06,32.219173431396484
2019-05-07,32.1152458190918
2019-05-08,31.482187271118164
2019-05-09,31.586116790771484
2019-05-10,32.41758346557617
2019-05-13,31.916824340820312
2019-05-14,32.55931091308594
2019-05-15,33.315189361572266
2019-05-16,33.12622833251953
2019-05-17,32.814414978027344
2019-05-20,33.21125030517578
2019-05-21,33.91044998168945
2019-05-22,33.702579498291016
2019-05-23,32.97505187988281
2019-05-24,33.324642181396484
2019-05-28,33.35297775268555
2019-05-29,33.01283645629883
2019-05-30,32.80497741699219
2019-05-31,32.09634780883789
2019-06-03,31.89792823791504
2019-06-04,32.30421447753906
2019-06-05,31.746746063232422
2019-06-06,32.447540283203125
2019-06-07,32.284339904785156
2019-06-10,32.67794418334961
2019-06-11,32.3995475769043
2019-06-12,31.765949249267578
2019-06-13,32.14034652709961
2019-06-14,32.082740783691406
2019-06-17,32.24594497680664
2019-06-18,33.205936431884766
2019-06-19,33.426734924316406
2019-06-20,33.493927001953125
2019-06-21,32.73553466796875
2019-06-24,32.41873550415039
2019-06-25,32.49553680419922
2019-06-26,32.35154724121094
2019-06-27,32.543540954589844
2019-06-28,33.21552276611328
2019-07-01,33.43632507324219
2019-07-02,33.10993194580078
2019-07-03,33.21552276611328
2019-07-05,33.10993194580078
2019-07-08,32.73553466796875
2019-07-09,31.727556228637695
2019-07-10,31.737150192260742
2019-07-11,30.997962951660156
2019-07-12,31.929153442382812
2019-07-15,31.199560165405273
2019-07-16,32.0251579284668
2019-07-17,31.612350463867188
2019-07-18,31.468353271484375
2019-07-19,32.18834686279297
2019-07-22,32.11154556274414
2019-07-23,32.49553680419922
2019-07-24,32.649131774902344
2019-07-25,32.1595344543457
2019-07-26,31.77554702758789
2019-07-29,30.997962951660156
2019-07-30,31.87154769897461
2019-07-31,31.6507568359375
2019-08-01,29.961177825927734
2019-08-02,29.807571411132812
2019-08-05,28.97239112854004
2019-08-06,29.653980255126953
2019-08-07,29.461984634399414
2019-08-08,29.711580276489258
2019-08-09,29.193187713623047
2019-08-12,28.991586685180664
2019-08-13,29.346784591674805
2019-08-14,28.214004516601562
2019-08-15,28.262001037597656
2019-08-16,28.780393600463867
2019-08-19,29.039588928222656
2019-08-20,28.55959701538086
2019-08-21,28.40599822998047
2019-08-22,28.30999755859375
2019-08-23,27.100419998168945
2019-08-26,27.090818405151367
2019-08-27,26.620424270629883
2019-08-28,26.889223098754883
2019-08-29,27.350013732910156
2019-08-30,27.53240966796875
2019-09-03,26.361223220825195
2019-09-04,25.69883918762207
2019-09-05,27.677183151245117
2019-09-06,27.579235076904297
2019-09-09,28.176660537719727
2019-09-10,29.743661880493164
2019-09-11,29.596752166748047
2019-09-12,30.10603141784668
2019-09-13,30.58592414855957
2019-09-16,31.193140029907227
2019-09-17,30.4194278717041
2019-09-18,30.115827560424805
2019-09-19,29.41067123413086
2019-09-20,28.891605377197266
2019-09-23,28.695724487304688
2019-09-24,28.333356857299805
2019-09-25,28.705520629882812
2019-09-26,28.57819938659668
2019-09-27,28.088516235351562
2019-09-30,27.706560134887695
2019-10-01,26.501922607421875
2019-10-02,26.560684204101562
2019-10-03,27.256044387817383
2019-10-04,27.638004302978516
2019-10-07,27.001407623291016
2019-10-08,26.452960968017578
2019-10-09,26.766357421875
2019-10-10,27.549856185913086
2019-10-11,28.960161209106445
2019-10-14,28.47047233581543
2019-10-15,28.783870697021484
2019-10-16,28.842634201049805
2019-10-17,29.048303604125977
2019-10-18,30.213762283325195
2019-10-21,30.468402862548828
2019-10-22,31.32045555114746
2019-10-23,31.888486862182617
2019-10-24,31.594676971435547
2019-10-25,32.11375045776367
2019-10-28,31.653446197509766
2019-10-29,32.33900833129883
2019-10-30,31.447771072387695
2019-10-31,31.173551559448242
2019-11-01,32.172515869140625
2019-11-04,32.7503547668457
2019-11-05,31.966846466064453
2019-11-06,32.05499267578125
2019-11-07,32.55447769165039
2019-11-08,33.034366607666016
2019-11-11,33.12250518798828
2019-11-12,32.93642044067383
2019-11-13,32.691585540771484
2019-11-14,32.319419860839844
2019-11-15,32.95602035522461
2019-11-18,33.044158935546875
2019-11-19,32.9658088684082
2019-11-20,32.88747024536133
2019-11-21,32.51530075073242
2019-11-22,32.9658088684082
2019-11-25,33.249820709228516
2019-11-26,33.24003601074219
2019-11-27,33.416316986083984
2019-11-29,33.171478271484375
2019-12-02,32.84828567504883
2019-12-03,32.5838508605957
2019-12-04,32.691585540771484
2019-12-05,33.35835647583008
2019-12-06,33.92559814453125
2019-12-09,33.68675994873047
2019-12-10,33.27873992919922
2019-12-11,34.12464141845703
2019-12-12,34.85112762451172
2019-12-13,35.368614196777344
2019-12-16,36.005523681640625
2019-12-17,35.90601348876953
2019-12-18,35.98561477661133
2019-12-19,36.314029693603516
2019-12-20,36.46329879760742
2019-12-23,36.7021598815918
2019-12-24,36.602630615234375
2019-12-26,36.77180480957031
2019-12-27,36.77180480957031
2019-12-30,36.314029693603516
2019-12-31,36.50312042236328
2020-01-02,36.7021598815918
2020-01-03,36.542930603027344
2020-01-06,36.105045318603516
2020-01-07,35.83634567260742
2020-01-08,35.57760238647461
2020-01-09,35.62736129760742
2020-01-10,34.970542907714844
2020-01-13,35.269100189208984
2020-01-14,34.76155090332031
2020-01-15,34.3336296081543
2020-01-16,34.9406852722168
2020-01-17,35.308902740478516
2020-01-21,34.39333724975586
2020-01-22,34.3336296081543
2020-01-23,34.701839447021484
2020-01-24,34.492855072021484
2020-01-27,34.3535270690918
2020-01-28,35.408424377441406
2020-01-29,35.925907135009766
2020-01-30,36.035377502441406
2020-01-31,35.139713287353516
2020-02-03,35.597503662109375
2020-02-04,36.383689880371094
2020-02-05,36.572776794433594
2020-02-06,36.84147262573242
2020-02-07,36.91114044189453
2020-02-10,37.37887954711914
2020-02-11,37.55799865722656
2020-02-12,38.294429779052734
2020-02-13,37.368919372558594
2020-02-14,36.65239334106445
2020-02-18,37.368919372558594
2020-02-19,37.4783935546875
2020-02-20,38.46360397338867
2020-02-21,38.42380905151367
2020-02-24,36.383689880371094
2020-02-25,35.55768585205078
2020-02-26,35.57760238647461
2020-02-27,33.44791793823242
2020-02-28,32.631874084472656
2020-03-02,32.64183044433594
2020-03-03,31.54712677001953
2020-03-04,30.80074691772461
2020-03-05,26.70061492919922
2020-03-06,27.65598487854004
2020-03-09,23.21749496459961
2020-03-10,23.74493980407715
2020-03-11,23.37672233581543
2020-03-12,21.23708724975586
2020-03-13,22.889087677001953
2020-03-16,21.14752197265625
2020-03-17,21.436128616333008
2020-03-18,19.127315521240234
2020-03-19,19.913503646850586
2020-03-20,19.51543426513672
2020-03-23,19.405963897705078
2020-03-24,22.301925659179688
2020-03-25,23.167734146118164
2020-03-26,23.29710578918457
2020-03-27,22.5208683013916
2020-03-30,23.635467529296875
2020-03-31,24.680402755737305
2020-04-01,23.675275802612305
2020-04-02,22.928892135620117
2020-04-03,23.37672233581543
2020-04-06,25.307373046875
2020-04-07,24.700307846069336
2020-04-08,25.576066970825195
2020-04-09,26.37220573425293
2020-04-13,26.09355926513672
2020-04-14,26.222929000854492
2020-04-15,24.242523193359375
2020-04-16,24.481367111206055
2020-04-17,26.680709838867188
2020-04-20,26.30254554748535
2020-04-21,26.252782821655273
2020-04-22,26.6906681060791
2020-04-23,27.228057861328125
2020-04-24,27.685842514038086
2020-04-27,28.631263732910156
2020-04-28,29.128849029541016
2020-04-29,30.173784255981445
2020-04-30,28.939767837524414
2020-05-01,27.99434471130371
2020-05-04,27.238014221191406
2020-05-05,27.456951141357422
2020-05-06,27.14844512939453
2020-05-07,27.546520233154297
2020-05-08,29.029329299926758
2020-05-11,28.94971466064453
2020-05-12,27.327577590942383
2020-05-13,25.79500389099121
2020-05-14,26.581193923950195
2020-05-15,26.292593002319336
2020-05-18,28.56159782409668
2020-05-19,28.34265899658203
2020-05-20,28.880056381225586
2020-05-21,29.268177032470703
2020-05-22,28.402368545532227
2020-05-26,30.263349533081055
2020-05-27,29.855327606201172
2020-05-28,28.61135482788086
2020-05-29,28.064006805419922
2020-06-01,28.621309280395508
2020-06-02,28.710872650146484
2020-06-03,30.641521453857422
2020-06-04,30.53204345703125
2020-06-05,33.07970428466797
2020-06-08,34.8610725402832
2020-06-09,32.93042755126953
2020-06-10,32.62192153930664
2020-06-11,30.601713180541992
2020-06-12,31.069442749023438
2020-06-15,30.870412826538086
2020-06-16,31.21872329711914
2020-06-17,29.407499313354492
2020-06-18,29.238319396972656
2020-06-19,28.67106819152832
2020-06-22,29.029329299926758
2020-06-23,28.840248107910156
2020-06-24,27.36738395690918
2020-06-25,27.437047958374023
2020-06-26,27.09868812561035
2020-06-29,27.974441528320312
2020-06-30,27.98439598083496
2020-07-01,27.90477752685547
2020-07-02,28.32275390625
2020-07-06,29.168659210205078
2020-07-07,27.964494705200195
2020-07-08,27.98439598083496
2020-07-09,27.725650787353516
2020-07-10,28.173480987548828
2020-07-13,28.49193572998047
2020-07-14,29.58662986755371
2020-07-15,30.81069564819336
2020-07-16,30.53204345703125
2020-07-17,30.502193450927734
2020-07-20,31.149057388305664
2020-07-21,31.49736976623535
2020-07-22,31.746164321899414
2020-07-23,31.477468490600586
2020-07-24,31.44761085510254
2020-07-27,31.66655158996582
2020-07-28,31.19881820678711
2020-07-29,32.00490951538086
2020-07-30,31.656599044799805
2020-07-31,31.43766212463379
2020-08-03,32.472652435302734
2020-08-04,32.492549896240234
2020-08-05,32.7413444519043
2020-08-06,32.88066864013672
2020-08-07,33.73651885986328
2020-08-10,34.8610725402832
2020-08-11,35.687068939208984
2020-08-12,35.43827819824219
2020-08-13,34.95063781738281
2020-08-14,35.229286193847656
2020-08-17,34.64213943481445
2020-08-18,34.45305252075195
2020-08-19,34.26396179199219
2020-08-20,34.4630012512207
2020-08-21,34.54261016845703
2020-08-24,35.269100189208984
2020-08-25,35.07006072998047
2020-08-26,34.99044418334961
2020-08-27,35.11981964111328
2020-08-28,35.58755111694336
2020-08-31,34.89092254638672
2020-09-01,36.035377502441406
2020-09-02,35.925907135009766
2020-09-03,35.219329833984375
2020-09-04,35.139713287353516
2020-09-08,34.30377197265625
2020-09-09,35.24919509887695
2020-09-10,34.8610725402832
2020-09-11,35.806488037109375
2020-09-14,36.14485549926758
2020-09-15,36.154808044433594
2020-09-16,36.751914978027344
2020-09-17,37.01064682006836
2020-09-18,35.72687530517578
2020-09-21,34.492855072021484
2020-09-22,34.93073272705078
2020-09-23,34.8610725402832
2020-09-24,35.19942855834961
2020-09-25,35.19942855834961
2020-09-28,35.87614440917969
2020-09-29,35.697017669677734
2020-09-30,35.428321838378906
2020-10-01,35.39846420288086
2020-10-02,35.90601348876953
2020-10-05,36.73200225830078
2020-10-06,36.27422332763672
2020-10-07,36.48320770263672
2020-10-08,37.05046463012695
2020-10-09,36.950950622558594
2020-10-12,37.03055191040039
2020-10-13,37.34901428222656
2020-10-14,37.18978500366211
2020-10-15,36.891231536865234
2020-10-16,37.04051208496094
2020-10-19,36.42349624633789
2020-10-20,37.0604133605957
2020-10-21,37.080318450927734
2020-10-22,37.7470817565918
2020-10-23,38.08544921875
2020-10-26,36.383689880371094
2020-10-27,35.925907135009766
2020-10-28,35.07006072998047
2020-10-29,34.91082763671875
2020-10-30,34.77150344848633
2020-11-02,35.806488037109375
2020-11-03,38.563133239746094
2020-11-04,37.886409759521484
2020-11-05,39.60807418823242
2020-11-06,40.0558967590332
2020-11-09,42.573692321777344
2020-11-10,42.543853759765625
2020-11-11,42.404510498046875
2020-11-12,42.2950439453125
2020-11-13,42.55378723144531
2020-11-16,44.77304458618164
2020-11-17,44.42473220825195
2020-11-18,43.6982536315918
2020-11-19,43.986846923828125
2020-11-20,44.04655075073242
2020-11-23,44.26549530029297
2020-11-24,45.250728607177734
2020-11-25,44.59390640258789
2020-11-27,44.583961486816406
2020-11-30,44.05651092529297
2020-12-01,44.583961486816406
2020-12-02,44.11622619628906
2020-12-03,44.2455940246582
2020-12-04,44.97207260131836
2020-12-07,44.11622619628906
2020-12-08,44.32521438598633
2020-12-09,44.77304458618164
2020-12-10,44.574005126953125
2020-12-11,44.10626983642578
2020-12-14,43.64849090576172
2020-12-15,44.54414367675781
2020-12-16,44.10626983642578
2020-12-17,45.22086715698242
2020-12-18,45.001930236816406
2020-12-21,45.43980407714844
2020-12-22,45.34029006958008
2020-12-23,45.53932571411133
2020-12-24,45.808021545410156
2020-12-28,44.882503509521484
2020-12-29,44.26549530029297
2020-12-30,45.021827697753906
2020-12-31,45.34029006958008
2021-01-04,44.0963249206543
2021-01-05,44.982032775878906
2021-01-06,46.45488739013672
2021-01-07,46.793251037597656
2021-01-08,46.17623519897461
2021-01-11,46.26579666137695
2021-01-12,46.83306884765625
2021-01-13,45.857784271240234
2021-01-14,46.11653137207031
2021-01-15,45.68860626220703
2021-01-19,46.066768646240234
2021-01-20,45.76822280883789
2021-01-21,45.53932571411133
2021-01-22,45.01188278198242
2021-01-25,44.29534912109375
