Date,DG
2010-11-05,24.499189376831055
2010-11-08,24.831674575805664
2010-11-09,25.00667381286621
2010-11-10,25.426658630371094
2010-11-11,25.969135284423828
2010-11-12,25.391658782958984
2010-11-15,25.269163131713867
2010-11-16,25.5141544342041
2010-11-17,25.99538803100586
2010-11-18,26.319128036499023
2010-11-19,27.08909797668457
2010-11-22,27.9815673828125
2010-11-23,29.119033813476562
2010-11-24,28.882789611816406
2010-11-26,28.646554946899414
2010-11-29,28.681549072265625
2010-11-30,28.734050750732422
2010-12-01,28.27031707763672
2010-12-02,27.93782615661621
2010-12-03,29.250280380249023
2010-12-06,27.1153507232666
2010-12-07,27.64908218383789
2010-12-08,26.984106063842773
2010-12-09,26.975357055664062
2010-12-10,27.185352325439453
2010-12-13,27.124103546142578
2010-12-14,26.686616897583008
2010-12-15,26.69536590576172
2010-12-16,26.861614227294922
2010-12-17,26.82660484313965
2010-12-20,27.1153507232666
2010-12-21,27.3865909576416
2010-12-22,27.202850341796875
2010-12-23,26.957860946655273
2010-12-27,26.80036163330078
2010-12-28,26.791610717773438
2010-12-29,26.940357208251953
2010-12-30,26.75661277770996
2010-12-31,26.835363388061523
2011-01-03,26.835363388061523
2011-01-04,26.72161865234375
2011-01-05,26.336627960205078
2011-01-06,26.07413101196289
2011-01-07,26.100379943847656
2011-01-10,26.249126434326172
2011-01-11,25.89038848876953
2011-01-12,25.77664566040039
2011-01-13,25.111669540405273
2011-01-14,25.77664566040039
2011-01-18,26.249126434326172
2011-01-19,25.662904739379883
2011-01-20,25.794147491455078
2011-01-21,25.732900619506836
2011-01-24,25.374156951904297
2011-01-25,25.111669540405273
2011-01-26,25.155414581298828
2011-01-27,25.085420608520508
2011-01-28,24.84917449951172
2011-01-31,24.33293342590332
2011-02-01,25.24291229248047
2011-02-02,24.175457000732422
2011-02-03,24.01795196533203
2011-02-04,24.03545570373535
2011-02-07,24.411693572998047
2011-02-08,24.499189376831055
2011-02-09,24.42044448852539
2011-02-10,24.192947387695312
2011-02-11,23.83421516418457
2011-02-14,23.492971420288086
2011-02-15,23.562971115112305
2011-02-16,25.93414306640625
2011-02-17,25.829145431518555
2011-02-18,25.592905044555664
2011-02-22,24.919178009033203
2011-02-23,24.47294044494629
2011-02-24,24.80542755126953
2011-02-25,24.499189376831055
2011-02-28,24.717927932739258
2011-03-01,24.74418067932129
2011-03-02,24.735435485839844
2011-03-03,24.481689453125
2011-03-04,24.910423278808594
2011-03-07,24.411693572998047
2011-03-08,24.525436401367188
2011-03-09,24.499189376831055
2011-03-10,24.595434188842773
2011-03-11,25.216663360595703
2011-03-14,25.067922592163086
2011-03-15,25.269163131713867
2011-03-16,26.056638717651367
2011-03-17,26.030393600463867
2011-03-18,26.11788558959961
2011-03-21,26.581613540649414
2011-03-22,26.984106063842773
2011-03-23,26.78286361694336
2011-03-24,27.325347900390625
2011-03-25,27.6053409576416
2011-03-28,27.552841186523438
2011-03-29,26.70411491394043
2011-03-30,27.596590042114258
2011-03-31,27.430343627929688
2011-04-01,27.6053409576416
2011-04-04,27.64908218383789
2011-04-05,28.2003173828125
2011-04-06,28.305309295654297
2011-04-07,28.445308685302734
2011-04-08,27.841577529907227
2011-04-11,27.675336837768555
2011-04-12,27.832826614379883
2011-04-13,27.762828826904297
2011-04-14,27.517837524414062
2011-04-15,27.552841186523438
2011-04-18,27.552841186523438
2011-04-19,27.43909454345703
2011-04-20,27.124103546142578
2011-04-21,27.272844314575195
2011-04-25,27.964075088500977
2011-04-26,28.174076080322266
2011-04-27,28.76905059814453
2011-04-28,28.917797088623047
2011-04-29,28.515310287475586
2011-05-02,28.926536560058594
2011-05-03,29.031539916992188
2011-05-04,28.62906265258789
2011-05-05,28.445308685302734
2011-05-06,28.830293655395508
2011-05-09,28.882789611816406
2011-05-10,28.952787399291992
2011-05-11,29.241525650024414
2011-05-12,29.495275497436523
2011-05-13,29.215288162231445
2011-05-16,29.302791595458984
2011-05-17,29.416515350341797
2011-05-18,29.801513671875
2011-05-19,29.40777587890625
2011-05-20,29.425270080566406
2011-05-23,28.786544799804688
2011-05-24,28.65530014038086
2011-05-25,29.014036178588867
2011-05-26,29.65276336669922
2011-05-27,30.326499938964844
2011-05-31,30.68522834777832
2011-06-01,27.832826614379883
2011-06-02,27.972820281982422
2011-06-03,27.859079360961914
2011-06-06,28.217811584472656
2011-06-07,28.375314712524414
2011-06-08,28.27031707763672
2011-06-09,28.611553192138672
2011-06-10,28.497812271118164
2011-06-13,28.89154815673828
2011-06-14,29.26778221130371
2011-06-15,29.18903923034668
2011-06-16,29.031539916992188
2011-06-17,29.65276336669922
2011-06-20,29.985261917114258
2011-06-21,30.0989990234375
2011-06-22,29.73151397705078
2011-06-23,29.37277603149414
2011-06-24,29.259029388427734
2011-06-27,28.952787399291992
2011-06-28,29.276517868041992
2011-06-29,29.241525650024414
2011-06-30,29.65276336669922
2011-07-01,29.749013900756836
2011-07-05,29.827760696411133
2011-07-06,29.836517333984375
2011-07-07,29.862751007080078
2011-07-08,29.626514434814453
2011-07-11,29.119033813476562
2011-07-12,29.110280990600586
2011-07-13,29.18027687072754
2011-07-14,29.18903923034668
2011-07-15,29.057781219482422
2011-07-18,28.926536560058594
2011-07-19,29.59151840209961
2011-07-20,29.066537857055664
2011-07-21,29.232786178588867
2011-07-22,29.049043655395508
2011-07-25,28.41905403137207
2011-07-26,28.436555862426758
2011-07-27,27.771575927734375
2011-07-28,27.561586380004883
2011-07-29,27.526592254638672
2011-08-01,27.246593475341797
2011-08-02,26.70411491394043
2011-08-03,27.167842864990234
2011-08-04,26.599123001098633
2011-08-05,26.949108123779297
2011-08-08,26.651615142822266
2011-08-09,27.68408203125
2011-08-10,26.931608200073242
2011-08-11,27.666584014892578
2011-08-12,27.701581954956055
2011-08-15,28.165321350097656
2011-08-16,29.565271377563477
2011-08-17,28.672792434692383
2011-08-18,28.48030662536621
2011-08-19,28.069076538085938
2011-08-22,27.946575164794922
2011-08-23,28.34906578063965
2011-08-24,28.734050750732422
2011-08-25,28.2003173828125
2011-08-26,28.48030662536621
2011-08-29,29.565271377563477
2011-08-30,31.28896713256836
2011-08-31,32.023948669433594
2011-09-01,31.47270393371582
2011-09-02,31.551456451416016
2011-09-06,31.892702102661133
2011-09-07,32.4876823425293
2011-09-08,30.623987197875977
2011-09-09,30.448989868164062
2011-09-12,31.27147102355957
2011-09-13,31.54270362854004
2011-09-14,32.38268280029297
2011-09-15,32.71516799926758
2011-09-16,33.31013870239258
2011-09-19,33.16140365600586
2011-09-20,32.942657470703125
2011-09-21,32.443931579589844
2011-09-22,31.507705688476562
2011-09-23,31.980186462402344
2011-09-26,32.443931579589844
2011-09-27,32.65392303466797
2011-09-28,33.056400299072266
2011-09-29,33.003910064697266
2011-09-30,33.038902282714844
2011-10-03,32.216426849365234
2011-10-04,32.56642150878906
2011-10-05,32.99515151977539
2011-10-06,33.143898010253906
2011-10-07,33.07389831542969
2011-10-10,33.64263153076172
2011-10-11,34.185123443603516
2011-10-12,34.080135345458984
2011-10-13,33.975120544433594
2011-10-14,34.41261291503906
2011-10-17,34.403865814208984
2011-10-18,35.03384780883789
2011-10-19,34.92884063720703
2011-10-20,34.78010177612305
2011-10-21,34.99882507324219
2011-10-24,35.007591247558594
2011-10-25,35.313819885253906
2011-10-26,34.885093688964844
2011-10-27,34.797603607177734
2011-10-28,34.09762191772461
2011-10-31,34.70134353637695
2011-11-01,34.20261764526367
2011-11-02,34.2813606262207
2011-11-03,34.05387496948242
2011-11-04,34.35136795043945
2011-11-07,34.298866271972656
2011-11-08,34.51760482788086
2011-11-09,33.87013244628906
2011-11-10,34.088871002197266
2011-11-11,34.8763542175293
2011-11-14,34.753849029541016
2011-11-15,35.2525749206543
2011-11-16,34.53510665893555
2011-11-17,34.176368713378906
2011-11-18,34.74509811401367
2011-11-21,34.32511520385742
2011-11-22,34.465110778808594
2011-11-23,34.0626220703125
2011-11-25,33.528892517089844
2011-11-28,33.86137771606445
2011-11-29,34.93759536743164
2011-11-30,35.49757385253906
2011-12-01,35.07758712768555
2011-12-02,34.94633865356445
2011-12-05,35.50632095336914
2011-12-06,34.67510223388672
2011-12-07,34.53510665893555
2011-12-08,34.990081787109375
2011-12-09,35.38382339477539
2011-12-12,36.15380096435547
2011-12-13,36.26754379272461
2011-12-14,35.82131576538086
2011-12-15,35.7950553894043
2011-12-16,35.89130783081055
2011-12-19,35.41008377075195
2011-12-20,35.75131607055664
2011-12-21,35.628822326660156
2011-12-22,35.830074310302734
2011-12-23,36.06630325317383
2011-12-27,36.2938117980957
2011-12-28,36.26754379272461
2011-12-29,36.15380096435547
2011-12-30,35.99631118774414
2012-01-03,35.94382095336914
2012-01-04,36.18878936767578
2012-01-05,36.18878936767578
2012-01-06,35.76005554199219
2012-01-09,35.7425651550293
2012-01-10,35.436317443847656
2012-01-11,35.357582092285156
2012-01-12,35.32257080078125
2012-01-13,35.87380599975586
2012-01-17,36.2063102722168
2012-01-18,36.25006103515625
2012-01-19,36.06630325317383
2012-01-20,35.83880615234375
2012-01-23,36.1275520324707
2012-01-24,36.591285705566406
2012-01-25,37.361263275146484
2012-01-26,37.11625671386719
2012-01-27,36.82752990722656
2012-01-30,37.01127243041992
2012-01-31,37.282508850097656
2012-02-01,37.02877426147461
2012-02-02,37.01127243041992
2012-02-03,36.6962890625
2012-02-06,36.76628494262695
2012-02-07,37.10752487182617
2012-02-08,36.98503494262695
2012-02-09,37.335025787353516
2012-02-10,37.527503967285156
2012-02-13,36.53879928588867
2012-02-14,37.177520751953125
2012-02-15,36.98503494262695
2012-02-16,36.6962890625
2012-02-17,37.081268310546875
2012-02-21,36.86252975463867
2012-02-22,36.2063102722168
2012-02-23,36.87128829956055
2012-02-24,36.460044860839844
2012-02-27,36.43378829956055
2012-02-28,37.00252914428711
2012-02-29,36.801273345947266
2012-03-01,37.63249969482422
2012-03-02,37.42251205444336
2012-03-05,37.79874038696289
2012-03-06,37.37000274658203
2012-03-07,37.230018615722656
2012-03-08,37.95624923706055
2012-03-09,38.68246841430664
2012-03-12,38.15748596191406
2012-03-13,38.3762321472168
2012-03-14,38.901206970214844
2012-03-15,39.48744583129883
2012-03-16,39.102439880371094
2012-03-19,39.15494918823242
2012-03-20,39.5924186706543
2012-03-21,39.15494918823242
2012-03-22,40.37116622924805
2012-03-23,41.23737716674805
2012-03-26,41.35112380981445
2012-03-27,40.0299186706543
2012-03-28,40.24866485595703
2012-03-29,40.48491287231445
2012-03-30,40.42366027832031
2012-04-02,40.91365051269531
2012-04-03,41.12364196777344
2012-04-04,40.983646392822266
2012-04-05,41.316131591796875
2012-04-09,40.72114944458008
2012-04-10,39.811195373535156
2012-04-11,40.12616729736328
2012-04-12,40.79990005493164
2012-04-13,40.51116943359375
2012-04-16,40.152408599853516
2012-04-17,40.72990798950195
2012-04-18,41.018646240234375
2012-04-19,40.80863952636719
2012-04-20,41.0623893737793
2012-04-23,40.68616485595703
2012-04-24,39.9774284362793
2012-04-25,40.51116943359375
2012-04-26,41.48237991333008
2012-04-27,41.806114196777344
2012-04-30,41.526123046875
2012-05-01,41.82360076904297
2012-05-02,42.16483688354492
2012-05-03,42.068607330322266
2012-05-04,41.61362075805664
2012-05-07,42.18235397338867
2012-05-08,41.211143493652344
2012-05-09,40.983646392822266
2012-05-10,41.07989501953125
2012-05-11,41.27238845825195
2012-05-14,40.966148376464844
2012-05-15,41.12364196777344
2012-05-16,41.65735626220703
2012-05-17,40.23991775512695
2012-05-18,39.94241714477539
2012-05-21,40.554908752441406
2012-05-22,40.16117477416992
2012-05-23,41.0361328125
2012-05-24,41.69236373901367
2012-05-25,41.63112258911133
2012-05-29,42.051109313964844
2012-05-30,42.48858642578125
2012-05-31,42.79483413696289
2012-06-01,42.541080474853516
2012-06-04,42.4273567199707
2012-06-05,40.91365051269531
2012-06-06,42.61109161376953
2012-06-07,42.8560676574707
2012-06-08,44.002288818359375
2012-06-11,43.90604782104492
2012-06-12,44.03730010986328
2012-06-13,43.90604782104492
2012-06-14,44.22978210449219
2012-06-15,45.664730072021484
2012-06-18,45.17475509643555
2012-06-19,45.67348861694336
2012-06-20,46.023475646972656
2012-06-21,45.83098602294922
2012-06-22,46.023475646972656
2012-06-25,46.539710998535156
2012-06-26,48.07965850830078
2012-06-27,47.26594161987305
2012-06-28,47.012210845947266
2012-06-29,47.58967590332031
2012-07-02,47.887168884277344
2012-07-03,47.038429260253906
2012-07-05,47.50217056274414
2012-07-06,47.76466369628906
2012-07-09,48.00090408325195
2012-07-10,48.64838409423828
2012-07-11,48.05341339111328
2012-07-12,47.248435974121094
2012-07-13,47.712158203125
2012-07-16,47.782169342041016
2012-07-17,48.175907135009766
2012-07-18,47.02095031738281
2012-07-19,45.752227783203125
2012-07-20,45.79597854614258
2012-07-23,45.77848434448242
2012-07-24,45.91847610473633
2012-07-25,44.87727355957031
2012-07-26,44.868507385253906
2012-07-27,44.61477279663086
2012-07-30,44.57978057861328
2012-07-31,44.63227462768555
2012-08-01,44.6760139465332
2012-08-02,45.034759521484375
2012-08-03,45.41099166870117
2012-08-06,45.09601593017578
2012-08-07,46.12847137451172
2012-08-08,45.585994720458984
2012-08-09,44.92975997924805
2012-08-10,45.2972526550293
2012-08-13,45.970985412597656
2012-08-14,45.76974105834961
2012-08-15,45.28849792480469
2012-08-16,44.81602096557617
2012-08-17,44.92975997924805
2012-08-20,44.439781188964844
2012-08-21,44.42226791381836
2012-08-22,44.22104263305664
2012-08-23,43.494815826416016
2012-08-24,43.45105743408203
2012-08-27,42.742332458496094
2012-08-28,42.716094970703125
2012-08-29,42.471099853515625
2012-08-30,43.8098030090332
2012-08-31,44.684776306152344
2012-09-04,44.32603073120117
2012-09-05,44.6760139465332
2012-09-06,44.308528900146484
2012-09-07,43.61730194091797
2012-09-10,42.847328186035156
2012-09-11,42.724830627441406
2012-09-12,43.50356674194336
2012-09-13,44.396034240722656
2012-09-14,43.8885383605957
2012-09-17,43.844791412353516
2012-09-18,43.96729278564453
2012-09-19,44.781005859375
2012-09-20,45.89222717285156
2012-09-21,46.32097625732422
2012-09-24,45.944732666015625
2012-09-25,46.110965728759766
2012-09-26,46.25096893310547
2012-09-27,45.498504638671875
2012-09-28,45.09601593017578
2012-10-01,45.15724563598633
2012-10-02,45.104766845703125
2012-10-03,45.104766845703125
2012-10-04,45.559749603271484
2012-10-05,45.22725296020508
2012-10-08,44.66727828979492
2012-10-09,43.93228530883789
2012-10-10,44.151031494140625
2012-10-11,43.37232208251953
2012-10-12,43.09231185913086
2012-10-15,43.16232681274414
2012-10-16,44.002288818359375
2012-10-17,42.208614349365234
2012-10-18,41.37738800048828
2012-10-19,41.27238845825195
2012-10-22,41.07989501953125
2012-10-23,41.21988296508789
2012-10-24,41.316131591796875
2012-10-25,41.3861198425293
2012-10-26,41.67487716674805
2012-10-31,42.541080474853516
2012-11-01,42.43610763549805
2012-11-02,41.7973747253418
2012-11-05,41.76237106323242
2012-11-06,41.998619079589844
2012-11-07,41.981109619140625
2012-11-08,42.103607177734375
2012-11-09,41.11488723754883
2012-11-12,40.86989974975586
2012-11-13,40.773651123046875
2012-11-14,41.281131744384766
2012-11-15,41.9636116027832
2012-11-16,42.61109161376953
2012-11-19,42.40985107421875
2012-11-20,41.63987350463867
2012-11-21,41.998619079589844
2012-11-23,43.23231887817383
2012-11-26,43.14482116699219
2012-11-27,43.31980895996094
2012-11-28,43.381072998046875
2012-11-29,43.626060485839844
2012-11-30,43.74855422973633
2012-12-03,42.663597106933594
2012-12-04,41.94611358642578
2012-12-05,40.773651123046875
2012-12-06,40.624916076660156
2012-12-07,40.94865036010742
2012-12-10,40.747398376464844
2012-12-11,37.571258544921875
2012-12-12,38.839962005615234
2012-12-13,39.3299446105957
2012-12-14,38.34996795654297
2012-12-17,38.61246871948242
2012-12-18,38.67371368408203
2012-12-19,37.86874008178711
2012-12-20,38.47248077392578
2012-12-21,38.174991607666016
2012-12-24,38.0262451171875
2012-12-26,37.58000564575195
2012-12-27,37.72875213623047
2012-12-28,37.361263275146484
2012-12-31,38.577476501464844
2013-01-02,37.55375289916992
2013-01-03,37.03752136230469
2013-01-04,39.02370071411133
2013-01-07,38.25373458862305
2013-01-08,37.93874740600586
2013-01-09,37.615013122558594
2013-01-10,37.95624923706055
2013-01-11,37.92124557495117
2013-01-14,37.641239166259766
2013-01-15,39.05870056152344
2013-01-16,39.049964904785156
2013-01-17,39.24245071411133
2013-01-18,39.06746292114258
2013-01-22,39.347450256347656
2013-01-23,39.42620086669922
2013-01-24,40.5723991394043
2013-01-25,40.983646392822266
2013-01-28,41.12364196777344
2013-01-29,41.26363754272461
2013-01-30,40.92240524291992
2013-01-31,40.441165924072266
2013-02-01,40.49365997314453
2013-02-04,39.82866668701172
2013-02-05,39.846187591552734
2013-02-06,40.29242706298828
2013-02-07,39.723670959472656
2013-02-08,40.24866485595703
2013-02-11,40.0299186706543
2013-02-12,39.408687591552734
2013-02-13,38.839962005615234
2013-02-14,39.39994812011719
2013-02-15,38.822471618652344
2013-02-19,38.46372985839844
2013-02-20,38.3237419128418
2013-02-21,39.81991958618164
2013-02-22,40.2749137878418
2013-02-25,39.76743698120117
2013-02-26,39.3299446105957
2013-02-27,40.73865509033203
2013-02-28,40.5461540222168
2013-03-01,41.622379302978516
2013-03-04,42.56734085083008
2013-03-05,42.803585052490234
2013-03-06,42.173606872558594
2013-03-07,41.526123046875
2013-03-08,41.814857482910156
2013-03-11,41.54362869262695
2013-03-12,41.78861618041992
2013-03-13,42.02485275268555
2013-03-14,42.672340393066406
2013-03-15,42.15609359741211
2013-03-18,42.09486389160156
2013-03-19,41.7973747253418
2013-03-20,43.56480407714844
2013-03-21,43.582305908203125
2013-03-22,43.8098030090332
2013-03-25,44.693511962890625
2013-03-26,45.69099044799805
2013-03-27,44.57978057861328
2013-03-28,44.256038665771484
2013-04-01,44.29103088378906
2013-04-02,44.22104263305664
2013-04-03,43.853538513183594
2013-04-04,44.38728332519531
2013-04-05,44.09854507446289
2013-04-08,44.063541412353516
2013-04-09,43.61730194091797
2013-04-10,43.958553314208984
2013-04-11,43.9935417175293
2013-04-12,44.0197868347168
2013-04-15,43.66105270385742
2013-04-16,44.159786224365234
2013-04-17,45.41099166870117
2013-04-18,44.88602066040039
2013-04-19,45.34099578857422
2013-04-22,45.17475509643555
2013-04-23,45.62974548339844
2013-04-24,45.577239990234375
2013-04-25,46.11972427368164
2013-04-26,46.22472381591797
2013-04-29,45.65599822998047
2013-04-30,45.577239990234375
2013-05-01,45.524742126464844
2013-05-02,45.8397331237793
2013-05-03,45.92723846435547
2013-05-06,46.880943298339844
2013-05-07,46.75844955444336
2013-05-08,46.7409553527832
2013-05-09,46.093475341796875
2013-05-10,46.198486328125
2013-05-13,46.01472473144531
2013-05-14,46.189727783203125
2013-05-15,46.65346145629883
2013-05-16,46.600948333740234
2013-05-17,47.31843566894531
2013-05-20,47.10844039916992
2013-05-21,47.659671783447266
2013-05-22,47.12594223022461
2013-05-23,47.642173767089844
2013-05-24,47.61591720581055
2013-05-28,47.66843032836914
2013-05-29,47.18718719482422
2013-05-30,46.95969772338867
2013-05-31,46.198486328125
2013-06-03,46.85470199584961
2013-06-04,42.55858612060547
2013-06-05,43.914794921875
2013-06-06,44.90350341796875
2013-06-07,44.70225143432617
2013-06-10,44.05479049682617
2013-06-11,45.20975112915039
2013-06-12,44.70225143432617
2013-06-13,44.79851531982422
2013-06-14,44.781005859375
2013-06-17,44.73725509643555
2013-06-18,45.752227783203125
2013-06-19,44.91226577758789
2013-06-20,43.6435661315918
2013-06-21,43.93228530883789
2013-06-24,43.74855422973633
2013-06-25,44.19478225708008
2013-06-26,44.77227020263672
2013-06-27,45.18349838256836
2013-06-28,44.124794006347656
2013-07-01,45.87472915649414
2013-07-02,44.93851089477539
2013-07-03,44.719764709472656
2013-07-05,45.50724411010742
2013-07-08,45.60348892211914
2013-07-09,45.3234977722168
2013-07-10,47.930908203125
2013-07-11,48.692138671875
2013-07-12,47.04719543457031
2013-07-15,47.21343994140625
2013-07-16,47.16094207763672
2013-07-17,46.94221496582031
2013-07-18,46.767189025878906
2013-07-19,46.635955810546875
2013-07-22,46.845951080322266
2013-07-23,47.09095001220703
2013-07-24,47.449676513671875
2013-07-25,47.449676513671875
2013-07-26,47.05593490600586
2013-07-29,47.40592575073242
2013-07-30,47.300933837890625
2013-07-31,47.83466720581055
2013-08-01,48.49089431762695
2013-08-02,48.81462860107422
2013-08-05,48.34215545654297
2013-08-06,48.00965881347656
2013-08-07,47.353424072265625
2013-08-08,47.887168884277344
2013-08-09,47.46718978881836
2013-08-12,47.55467224121094
2013-08-13,47.77342224121094
2013-08-14,47.6859130859375
2013-08-15,46.81095886230469
2013-08-16,45.909725189208984
2013-08-19,47.327178955078125
2013-08-20,46.697208404541016
2013-08-21,47.59842300415039
2013-08-22,48.51713562011719
2013-08-23,48.167152404785156
2013-08-26,48.6396369934082
2013-08-27,47.81716537475586
2013-08-28,47.66843032836914
2013-08-29,47.57217788696289
2013-08-30,47.22218322753906
2013-09-03,47.14344024658203
2013-09-04,49.33962631225586
2013-09-05,50.205848693847656
2013-09-06,49.838356018066406
2013-09-09,50.284584045410156
2013-09-10,50.162086486816406
2013-09-11,50.18833541870117
2013-09-12,49.995849609375
2013-09-13,49.724605560302734
2013-09-16,49.873348236083984
2013-09-17,50.162086486816406
