Date,EPAC
2016-03-29,24.515060424804688
2016-03-30,24.180049896240234
2016-03-31,24.347553253173828
2016-04-01,24.54462242126465
2016-04-04,24.091365814208984
2016-04-05,23.460756301879883
2016-04-06,23.401634216308594
2016-04-07,23.510021209716797
2016-04-08,23.864742279052734
2016-04-11,24.14063262939453
2016-04-12,24.20960807800293
2016-04-13,25.18508529663086
2016-04-14,25.066848754882812
2016-04-15,24.958459854125977
2016-04-18,25.04714012145996
2016-04-19,25.35259437561035
2016-04-20,25.293472290039062
2016-04-21,25.35259437561035
2016-04-22,25.648191452026367
2016-04-25,25.904382705688477
2016-04-26,26.456165313720703
2016-04-27,26.850297927856445
2016-04-28,26.692646026611328
2016-04-29,26.31821632385254
2016-05-02,25.983205795288086
2016-05-03,25.815702438354492
2016-05-04,25.382152557373047
2016-05-05,24.889488220214844
2016-05-06,25.529953002929688
2016-05-09,25.24420928955078
2016-05-10,25.766433715820312
2016-05-11,25.963499069213867
2016-05-12,25.707311630249023
2016-05-13,25.273765563964844
2016-05-16,25.470829010009766
2016-05-17,25.57921600341797
2016-05-18,25.145673751831055
2016-05-19,24.988021850585938
2016-05-20,25.460981369018555
2016-05-23,25.648191452026367
2016-05-24,26.2098331451416
2016-05-25,26.63352394104004
2016-05-26,26.554698944091797
2016-05-27,26.544843673706055
2016-05-31,26.889711380004883
2016-06-01,26.781326293945312
2016-06-02,26.840442657470703
2016-06-03,26.564550399780273
2016-06-06,26.830589294433594
2016-06-07,26.732059478759766
2016-06-08,26.79117774963379
2016-06-09,26.495576858520508
2016-06-10,25.894527435302734
2016-06-13,25.805845260620117
2016-06-14,25.608781814575195
2016-06-15,25.382152557373047
2016-06-16,25.470829010009766
2016-06-17,25.894527435302734
2016-06-20,26.860151290893555
2016-06-21,26.65323257446289
2016-06-22,24.308141708374023
2016-06-23,24.534765243530273
2016-06-24,22.4655704498291
2016-06-27,21.381704330444336
2016-06-28,21.628040313720703
2016-06-29,21.94334602355957
2016-06-30,22.278356552124023
2016-07-01,22.317773818969727
2016-07-05,21.756128311157227
2016-07-06,22.032026290893555
2016-07-07,22.022172927856445
2016-07-08,22.613370895385742
2016-07-11,22.7808780670166
2016-07-12,23.381929397583008
2016-07-13,23.24398422241211
2016-07-14,23.90415382385254
2016-07-15,23.726795196533203
2016-07-18,23.736650466918945
2016-07-19,23.559288024902344
2016-07-20,23.815473556518555
2016-07-21,23.50016975402832
2016-07-22,23.835180282592773
2016-07-25,23.25383758544922
2016-07-26,23.64797019958496
2016-07-27,23.845035552978516
2016-07-28,23.490314483642578
2016-07-29,23.401634216308594
2016-08-01,23.352373123168945
2016-08-02,23.017358779907227
2016-08-03,23.24398422241211
2016-08-04,23.283395767211914
2016-08-05,23.588850021362305
2016-08-08,23.56913948059082
2016-08-09,23.431196212768555
2016-08-10,23.559288024902344
2016-08-11,23.736650466918945
2016-08-12,23.431196212768555
2016-08-15,23.90415382385254
2016-08-16,23.59869956970215
2016-08-17,23.6873836517334
2016-08-18,23.77606201171875
2016-08-19,24.071659088134766
2016-08-22,24.278581619262695
2016-08-23,24.18990135192871
2016-08-24,23.549434661865234
2016-08-25,23.52973175048828
2016-08-26,23.460756301879883
2016-08-29,23.736650466918945
2016-08-30,23.95342445373535
2016-08-31,23.4804630279541
2016-09-01,23.421340942382812
2016-09-02,23.87459373474121
2016-09-06,23.352373123168945
2016-09-07,23.51987648010254
2016-09-08,22.997650146484375
2016-09-09,21.756128311157227
2016-09-12,22.32762336730957
2016-09-13,21.64774513244629
2016-09-14,21.60833168029785
2016-09-15,21.874374389648438
2016-09-16,21.864519119262695
2016-09-19,21.94334602355957
2016-09-20,21.795543670654297
2016-09-21,22.140411376953125
2016-09-22,22.662635803222656
2016-09-23,21.982755661010742
2016-09-26,21.96305274963379
2016-09-27,21.834957122802734
2016-09-28,22.555551528930664
2016-09-29,22.042253494262695
2016-09-30,22.940526962280273
2016-10-03,23.27614402770996
2016-10-04,23.1478214263916
2016-10-05,23.039236068725586
2016-10-06,23.67098617553711
2016-10-07,22.871427536010742
2016-10-10,22.989879608154297
2016-10-11,22.289030075073242
2016-10-12,22.21993637084961
2016-10-13,21.40062713623047
2016-10-14,21.973154067993164
2016-10-17,21.9830265045166
2016-10-18,21.973154067993164
2016-10-19,22.39760971069336
2016-10-20,22.348255157470703
2016-10-21,22.210060119628906
2016-10-24,21.834959030151367
2016-10-25,21.765857696533203
2016-10-26,21.79547119140625
2016-10-27,21.953413009643555
2016-10-28,22.16070556640625
2016-10-31,22.012638092041016
2016-11-01,21.568437576293945
2016-11-02,21.3216609954834
2016-11-03,21.3216609954834
2016-11-04,21.71650505065918
2016-11-07,22.358129501342773
2016-11-08,22.752973556518555
2016-11-09,24.036222457885742
2016-11-10,24.77655601501465
2016-11-11,25.07269287109375
2016-11-14,26.059803009033203
2016-11-15,26.059803009033203
2016-11-16,26.059803009033203
2016-11-17,25.862382888793945
2016-11-18,25.615604400634766
2016-11-21,25.615604400634766
2016-11-22,26.059803009033203
2016-11-23,26.207870483398438
2016-11-25,26.207870483398438
2016-11-28,25.81302833557129
2016-11-29,25.615604400634766
2016-11-30,25.615604400634766
2016-12-01,26.10916519165039
2016-12-02,26.010448455810547
2016-12-05,26.454648971557617
2016-12-06,26.94820785522461
2016-12-07,27.787254333496094
2016-12-08,28.330167770385742
2016-12-09,28.922433853149414
2016-12-12,28.280811309814453
2016-12-13,28.330167770385742
2016-12-14,27.984676361083984
2016-12-15,27.83660888671875
2016-12-16,27.491119384765625
2016-12-19,27.737899780273438
2016-12-20,27.88596534729004
2016-12-21,27.589832305908203
2016-12-22,26.800138473510742
2016-12-23,26.405292510986328
2016-12-27,26.602718353271484
2016-12-28,26.010448455810547
2016-12-29,26.355939865112305
2016-12-30,25.615604400634766
2017-01-03,26.405292510986328
2017-01-04,26.504009246826172
2017-01-05,26.207870483398438
2017-01-06,26.25722885131836
2017-01-09,25.763671875
2017-01-10,26.306583404541016
2017-01-11,26.602718353271484
2017-01-12,26.504009246826172
2017-01-13,26.602718353271484
2017-01-17,26.25722885131836
2017-01-18,26.504009246826172
2017-01-19,26.553361892700195
2017-01-20,26.701427459716797
2017-01-23,26.306583404541016
2017-01-24,26.800138473510742
2017-01-25,26.800138473510742
2017-01-26,26.65207290649414
2017-01-27,26.405292510986328
2017-01-30,26.059803009033203
2017-01-31,25.81302833557129
2017-02-01,26.355939865112305
2017-02-02,26.010448455810547
2017-02-03,26.553361892700195
2017-02-06,26.405292510986328
2017-02-07,26.355939865112305
2017-02-08,26.207870483398438
2017-02-09,26.65207290649414
2017-02-10,26.800138473510742
2017-02-13,27.046916961669922
2017-02-14,26.701427459716797
2017-02-15,26.75078773498535
2017-02-16,26.355939865112305
2017-02-17,26.405292510986328
2017-02-21,26.800138473510742
2017-02-22,26.602718353271484
2017-02-23,26.306583404541016
2017-02-24,26.306583404541016
2017-02-27,26.898855209350586
2017-02-28,26.207870483398438
2017-03-01,26.84949493408203
2017-03-02,26.25722885131836
2017-03-03,26.355939865112305
2017-03-06,26.553361892700195
2017-03-07,26.454648971557617
2017-03-08,26.25722885131836
2017-03-09,26.10916519165039
2017-03-10,27.540475845336914
2017-03-13,27.88596534729004
2017-03-14,27.540475845336914
2017-03-15,28.034032821655273
2017-03-16,27.935321807861328
2017-03-17,28.23145294189453
2017-03-20,28.527591705322266
2017-03-21,27.787254333496094
2017-03-22,26.602718353271484
2017-03-23,25.9117374420166
2017-03-24,25.566247940063477
2017-03-27,24.77655601501465
2017-03-28,24.727201461791992
2017-03-29,25.17140007019043
2017-03-30,25.615604400634766
2017-03-31,26.010448455810547
2017-04-03,25.319467544555664
2017-04-04,25.220760345458984
2017-04-05,25.023334503173828
2017-04-06,25.368825912475586
2017-04-07,25.17140007019043
2017-04-10,25.615604400634766
2017-04-11,25.566247940063477
2017-04-12,24.92462730407715
2017-04-13,24.677846908569336
2017-04-17,24.77655601501465
2017-04-18,24.3817138671875
2017-04-19,24.233642578125
2017-04-20,24.97397804260254
2017-04-21,24.825910568237305
2017-04-24,25.664958953857422
2017-04-25,26.355939865112305
2017-04-26,26.94820785522461
2017-04-27,26.997562408447266
2017-04-28,26.94820785522461
2017-05-01,27.194982528686523
2017-05-02,27.194982528686523
2017-05-03,26.997562408447266
2017-05-04,26.898855209350586
2017-05-05,27.194982528686523
2017-05-08,26.997562408447266
2017-05-09,26.94820785522461
2017-05-10,26.65207290649414
2017-05-11,26.504009246826172
2017-05-12,25.714317321777344
2017-05-15,25.664958953857422
2017-05-16,25.714317321777344
2017-05-17,24.77655601501465
2017-05-18,24.62849235534668
2017-05-19,25.07269287109375
2017-05-22,25.17140007019043
2017-05-23,25.319467544555664
2017-05-24,25.319467544555664
2017-05-25,25.220760345458984
2017-05-26,25.27011489868164
2017-05-30,25.319467544555664
2017-05-31,25.615604400634766
2017-06-01,26.25722885131836
2017-06-02,26.65207290649414
2017-06-05,26.898855209350586
2017-06-06,27.046916961669922
2017-06-07,26.207870483398438
2017-06-08,26.84949493408203
2017-06-09,24.727201461791992
2017-06-12,24.57913589477539
2017-06-13,24.77655601501465
2017-06-14,24.283000946044922
2017-06-15,23.789443969726562
2017-06-16,23.592018127441406
2017-06-19,23.789443969726562
2017-06-20,22.901044845581055
2017-06-21,21.963281631469727
2017-06-22,22.752973556518555
2017-06-23,23.789443969726562
2017-06-26,23.74008560180664
2017-06-27,23.34524154663086
2017-06-28,24.0855770111084
2017-06-29,23.937511444091797
2017-06-30,24.283000946044922
2017-07-03,24.57913589477539
2017-07-05,24.677846908569336
2017-07-06,23.83880043029785
2017-07-07,24.233642578125
2017-07-10,24.3817138671875
2017-07-11,24.57913589477539
2017-07-12,24.62849235534668
2017-07-13,24.0855770111084
2017-07-14,24.283000946044922
2017-07-17,24.283000946044922
2017-07-18,23.690731048583984
2017-07-19,24.233642578125
2017-07-20,24.036222457885742
2017-07-21,23.74008560180664
2017-07-24,23.789443969726562
2017-07-25,24.431066513061523
2017-07-26,23.493310928344727
2017-07-27,23.592018127441406
2017-07-28,23.789443969726562
2017-07-31,23.888154983520508
2017-08-01,23.888154983520508
2017-08-02,23.641376495361328
2017-08-03,23.74008560180664
2017-08-04,24.0855770111084
2017-08-07,23.74008560180664
2017-08-08,23.641376495361328
2017-08-09,23.74008560180664
2017-08-10,22.950397491455078
2017-08-11,22.65426254272461
2017-08-14,22.950397491455078
2017-08-15,22.802326202392578
2017-08-16,22.60490608215332
2017-08-17,22.999752044677734
2017-08-18,22.70362091064453
2017-08-21,22.111351013183594
2017-08-22,22.70362091064453
2017-08-23,22.308773040771484
2017-08-24,22.456836700439453
2017-08-25,22.8516845703125
2017-08-28,22.999752044677734
2017-08-29,22.901044845581055
2017-08-30,23.34524154663086
2017-08-31,23.74008560180664
2017-09-01,24.13493537902832
2017-09-05,24.0855770111084
2017-09-06,24.0855770111084
2017-09-07,24.233642578125
2017-09-08,24.332355499267578
2017-09-11,24.677846908569336
2017-09-12,25.17140007019043
2017-09-13,25.566247940063477
2017-09-14,25.714317321777344
2017-09-15,25.664958953857422
2017-09-18,26.25722885131836
