Date,GFS
2022-09-08,60.220001220703125
2022-09-09,60.18000030517578
2022-09-12,60.34000015258789
2022-09-13,56.880001068115234
2022-09-14,58.31999969482422
2022-09-15,58.4900016784668
2022-09-16,57.61000061035156
2022-09-19,57.90999984741211
2022-09-20,56.81999969482422
2022-09-21,56.290000915527344
2022-09-22,54.86000061035156
2022-09-23,53.25
2022-09-26,52.79999923706055
2022-09-27,52.880001068115234
2022-09-28,52.45000076293945
2022-09-29,50.130001068115234
2022-09-30,48.349998474121094
2022-10-03,49.83000183105469
2022-10-04,52.06999969482422
2022-10-05,53.02000045776367
2022-10-06,53.529998779296875
2022-10-07,50.7400016784668
2022-10-10,49.279998779296875
2022-10-11,50.02000045776367
2022-10-12,49.91999816894531
2022-10-13,50.4900016784668
2022-10-14,48.040000915527344
2022-10-17,49.709999084472656
2022-10-18,52.380001068115234
2022-10-19,52.63999938964844
2022-10-20,53.279998779296875
2022-10-21,55.279998779296875
2022-10-24,58.7599983215332
2022-10-25,58.41999816894531
2022-10-26,57.13999938964844
2022-10-27,55.66999816894531
2022-10-28,57.25
2022-10-31,56.70000076293945
2022-11-01,57.0099983215332
2022-11-02,56.369998931884766
2022-11-03,52.689998626708984
2022-11-04,54.16999816894531
2022-11-07,56.27000045776367
2022-11-08,61.119998931884766
2022-11-09,61.0
2022-11-10,62.70000076293945
2022-11-11,64.7699966430664
2022-11-14,65.02999877929688
2022-11-15,66.58000183105469
2022-11-16,64.23999786376953
2022-11-17,66.63999938964844
2022-11-18,67.44999694824219
2022-11-21,66.06999969482422
2022-11-22,67.31999969482422
2022-11-23,67.58000183105469
2022-11-25,67.61000061035156
2022-11-28,63.900001525878906
2022-11-29,62.869998931884766
2022-11-30,64.3499984741211
2022-12-01,63.65999984741211
2022-12-02,62.540000915527344
2022-12-05,62.13999938964844
2022-12-06,60.810001373291016
2022-12-07,60.900001525878906
2022-12-08,62.41999816894531
2022-12-09,63.41999816894531
2022-12-12,66.81999969482422
2022-12-13,65.4000015258789
2022-12-14,65.5
2022-12-15,61.86000061035156
2022-12-16,60.029998779296875
2022-12-19,58.06999969482422
2022-12-20,57.59000015258789
2022-12-21,57.5
2022-12-22,55.18000030517578
2022-12-23,54.7400016784668
2022-12-27,53.630001068115234
2022-12-28,52.290000915527344
2022-12-29,53.810001373291016
2022-12-30,53.88999938964844
2023-01-03,51.70000076293945
2023-01-04,52.90999984741211
2023-01-05,51.02000045776367
2023-01-06,52.75
2023-01-09,55.380001068115234
2023-01-10,55.40999984741211
2023-01-11,57.06999969482422
2023-01-12,58.290000915527344
2023-01-13,59.13999938964844
2023-01-17,59.040000915527344
2023-01-18,58.099998474121094
2023-01-19,55.54999923706055
2023-01-20,56.45000076293945
2023-01-23,58.65999984741211
2023-01-24,59.0099983215332
2023-01-25,58.70000076293945
2023-01-26,60.13999938964844
2023-01-27,59.2400016784668
2023-01-30,57.5099983215332
2023-01-31,59.279998779296875
2023-02-01,63.189998626708984
2023-02-02,64.79000091552734
2023-02-03,63.25
2023-02-06,61.4900016784668
2023-02-07,63.0
2023-02-08,62.720001220703125
2023-02-09,64.9000015258789
2023-02-10,64.58999633789062
2023-02-13,66.1500015258789
2023-02-14,71.7300033569336
2023-02-15,69.91999816894531
2023-02-16,69.52999877929688
2023-02-17,67.16000366210938
2023-02-21,63.11000061035156
2023-02-22,63.220001220703125
2023-02-23,64.43000030517578
2023-02-24,64.69000244140625
2023-02-27,64.88999938964844
2023-02-28,65.33999633789062
2023-03-01,65.11000061035156
2023-03-02,65.54000091552734
2023-03-03,66.70999908447266
2023-03-06,66.19000244140625
2023-03-07,65.05999755859375
2023-03-08,67.51000213623047
2023-03-09,66.4000015258789
2023-03-10,64.19999694824219
2023-03-13,64.05000305175781
2023-03-14,65.8499984741211
2023-03-15,64.75
2023-03-16,66.7699966430664
2023-03-17,66.45999908447266
2023-03-20,68.08999633789062
2023-03-21,68.83999633789062
2023-03-22,68.26000213623047
2023-03-23,69.73999786376953
2023-03-24,69.05000305175781
2023-03-27,67.80000305175781
2023-03-28,66.25
2023-03-29,69.41999816894531
2023-03-30,70.55999755859375
2023-03-31,72.18000030517578
2023-04-03,70.70999908447266
2023-04-04,69.33999633789062
2023-04-05,66.22000122070312
2023-04-06,66.9000015258789
2023-04-10,67.75
2023-04-11,67.69999694824219
2023-04-12,66.05999755859375
2023-04-13,65.93000030517578
2023-04-14,65.8499984741211
2023-04-17,65.25
2023-04-18,65.12000274658203
2023-04-19,63.97999954223633
2023-04-20,62.70000076293945
2023-04-21,61.880001068115234
2023-04-24,60.97999954223633
2023-04-25,58.470001220703125
2023-04-26,58.25
2023-04-27,58.0099983215332
2023-04-28,58.79999923706055
2023-05-01,59.18000030517578
2023-05-02,59.38999938964844
2023-05-03,59.43000030517578
2023-05-04,58.220001220703125
2023-05-05,59.40999984741211
2023-05-08,59.79999923706055
2023-05-09,54.22999954223633
2023-05-10,54.5
2023-05-11,53.97999954223633
2023-05-12,53.720001220703125
2023-05-15,54.779998779296875
2023-05-16,54.22999954223633
2023-05-17,55.7400016784668
2023-05-18,56.88999938964844
2023-05-19,56.970001220703125
2023-05-22,57.400001525878906
2023-05-23,57.52000045776367
2023-05-24,55.5099983215332
2023-05-25,56.40999984741211
2023-05-26,60.04999923706055
2023-05-30,60.689998626708984
2023-05-31,58.33000183105469
2023-06-01,59.349998474121094
2023-06-02,59.16999816894531
2023-06-05,56.630001068115234
2023-06-06,57.400001525878906
2023-06-07,59.20000076293945
2023-06-08,59.400001525878906
2023-06-09,59.43000030517578
2023-06-12,62.29999923706055
2023-06-13,62.88999938964844
2023-06-14,62.47999954223633
2023-06-15,62.939998626708984
2023-06-16,62.459999084472656
2023-06-20,61.849998474121094
2023-06-21,59.439998626708984
2023-06-22,59.61000061035156
2023-06-23,57.689998626708984
2023-06-26,59.86000061035156
2023-06-27,62.83000183105469
2023-06-28,62.970001220703125
2023-06-29,63.09000015258789
2023-06-30,64.58000183105469
2023-07-03,64.73999786376953
2023-07-05,63.349998474121094
2023-07-06,61.790000915527344
2023-07-07,62.540000915527344
2023-07-10,64.33000183105469
2023-07-11,64.19999694824219
2023-07-12,65.55000305175781
2023-07-13,66.73999786376953
2023-07-14,66.72000122070312
2023-07-17,68.0999984741211
2023-07-18,67.44999694824219
2023-07-19,66.7300033569336
2023-07-20,64.31999969482422
2023-07-21,63.75
2023-07-24,61.849998474121094
2023-07-25,62.439998626708984
2023-07-26,60.650001525878906
2023-07-27,61.459999084472656
2023-07-28,62.75
2023-07-31,63.689998626708984
2023-08-01,62.22999954223633
2023-08-02,60.349998474121094
2023-08-03,59.65999984741211
2023-08-04,58.77000045776367
2023-08-07,59.150001525878906
2023-08-08,60.130001068115234
2023-08-09,59.209999084472656
2023-08-10,58.4900016784668
2023-08-11,56.880001068115234
2023-08-14,58.189998626708984
2023-08-15,57.16999816894531
2023-08-16,55.95000076293945
2023-08-17,54.650001525878906
2023-08-18,53.90999984741211
2023-08-21,54.970001220703125
2023-08-22,54.029998779296875
2023-08-23,54.630001068115234
2023-08-24,52.16999816894531
2023-08-25,52.52000045776367
2023-08-28,52.7400016784668
2023-08-29,54.529998779296875
2023-08-30,54.689998626708984
2023-08-31,55.25
2023-09-01,55.439998626708984
2023-09-05,56.150001525878906
2023-09-06,55.779998779296875
2023-09-07,56.529998779296875
2023-09-08,57.9900016784668
2023-09-11,59.0099983215332
2023-09-12,60.06999969482422
2023-09-13,59.810001373291016
2023-09-14,60.7599983215332
2023-09-15,58.08000183105469
2023-09-18,58.25
2023-09-19,57.86000061035156
2023-09-20,57.349998474121094
2023-09-21,57.310001373291016
2023-09-22,56.83000183105469
2023-09-25,57.2599983215332
2023-09-26,56.22999954223633
2023-09-27,57.810001373291016
2023-09-28,58.599998474121094
2023-09-29,58.189998626708984
2023-10-02,57.970001220703125
2023-10-03,56.060001373291016
2023-10-04,57.060001373291016
2023-10-05,56.470001220703125
2023-10-06,56.91999816894531
2023-10-09,56.47999954223633
2023-10-10,58.02000045776367
2023-10-11,57.22999954223633
2023-10-12,57.22999954223633
2023-10-13,55.650001525878906
2023-10-16,56.52000045776367
2023-10-17,56.47999954223633
2023-10-18,55.61000061035156
2023-10-19,55.83000183105469
2023-10-20,54.36000061035156
2023-10-23,53.95000076293945
2023-10-24,54.38999938964844
2023-10-25,51.59000015258789
2023-10-26,52.060001373291016
2023-10-27,51.97999954223633
2023-10-30,49.90999984741211
2023-10-31,49.619998931884766
2023-11-01,48.849998474121094
2023-11-02,50.380001068115234
2023-11-03,52.849998474121094
2023-11-06,51.65999984741211
2023-11-07,54.27000045776367
2023-11-08,53.02000045776367
2023-11-09,50.810001373291016
2023-11-10,51.970001220703125
2023-11-13,52.130001068115234
2023-11-14,55.790000915527344
2023-11-15,56.13999938964844
2023-11-16,56.41999816894531
2023-11-17,56.310001373291016
2023-11-20,58.41999816894531
2023-11-21,56.4900016784668
2023-11-22,56.869998931884766
2023-11-24,55.959999084472656
2023-11-27,55.369998931884766
2023-11-28,54.84000015258789
2023-11-29,54.95000076293945
2023-11-30,53.689998626708984
2023-12-01,53.630001068115234
2023-12-04,52.459999084472656
2023-12-05,51.619998931884766
2023-12-06,51.08000183105469
2023-12-07,52.7599983215332
2023-12-08,52.5
2023-12-11,55.349998474121094
2023-12-12,56.310001373291016
2023-12-13,57.75
2023-12-14,59.220001220703125
2023-12-15,58.75
2023-12-18,58.52000045776367
2023-12-19,58.630001068115234
2023-12-20,58.040000915527344
2023-12-21,59.810001373291016
2023-12-22,60.34000015258789
2023-12-26,61.9900016784668
2023-12-27,62.2400016784668
2023-12-28,61.5099983215332
2023-12-29,60.599998474121094
2024-01-02,58.0
2024-01-03,57.02000045776367
2024-01-04,55.83000183105469
2024-01-05,56.040000915527344
2024-01-08,58.20000076293945
2024-01-09,58.41999816894531
2024-01-10,57.18000030517578
2024-01-11,56.95000076293945
2024-01-12,57.38999938964844
2024-01-16,55.61000061035156
2024-01-17,54.869998931884766
2024-01-18,56.77000045776367
2024-01-19,59.16999816894531
2024-01-22,58.7400016784668
2024-01-23,60.41999816894531
2024-01-24,60.27000045776367
2024-01-25,59.33000183105469
2024-01-26,56.5
2024-01-29,57.349998474121094
2024-01-30,56.470001220703125
2024-01-31,54.97999954223633
2024-02-01,54.65999984741211
2024-02-02,55.27000045776367
2024-02-05,51.564998626708984
2024-02-06,51.650001525878906
2024-02-07,52.540000915527344
2024-02-08,54.779998779296875
2024-02-09,55.939998626708984
2024-02-12,55.81999969482422
2024-02-13,54.65999984741211
2024-02-14,54.970001220703125
2024-02-15,54.33000183105469
2024-02-16,53.380001068115234
2024-02-20,54.5
2024-02-21,53.38999938964844
2024-02-22,54.11000061035156
2024-02-23,53.150001525878906
2024-02-26,54.52000045776367
2024-02-27,53.5
2024-02-28,52.63999938964844
2024-02-29,54.66999816894531
2024-03-01,55.65999984741211
2024-03-04,54.619998931884766
2024-03-05,52.529998779296875
2024-03-06,52.56999969482422
2024-03-07,53.79999923706055
2024-03-08,52.40999984741211
2024-03-11,53.459999084472656
2024-03-12,54.0
2024-03-13,53.72999954223633
2024-03-14,52.560001373291016
2024-03-15,51.880001068115234
2024-03-18,52.099998474121094
2024-03-19,51.290000915527344
2024-03-20,52.439998626708984
2024-03-21,52.47999954223633
2024-03-22,52.209999084472656
2024-03-25,51.849998474121094
2024-03-26,50.790000915527344
2024-03-27,51.72999954223633
2024-03-28,52.11000061035156
2024-04-01,51.790000915527344
2024-04-02,51.11000061035156
2024-04-03,51.22999954223633
2024-04-04,50.52000045776367
2024-04-05,50.54999923706055
2024-04-08,50.2599983215332
2024-04-09,51.689998626708984
2024-04-10,49.349998474121094
2024-04-11,51.189998626708984
2024-04-12,49.380001068115234
2024-04-15,47.2599983215332
2024-04-16,47.79999923706055
2024-04-17,47.36000061035156
2024-04-18,46.88999938964844
2024-04-19,46.2599983215332
2024-04-22,46.369998931884766
2024-04-23,46.349998474121094
2024-04-24,47.310001373291016
2024-04-25,47.790000915527344
2024-04-26,48.38999938964844
2024-04-29,48.79999923706055
2024-04-30,48.880001068115234
2024-05-01,47.040000915527344
2024-05-02,48.279998779296875
2024-05-03,49.27000045776367
2024-05-06,49.72999954223633
2024-05-07,53.2599983215332
2024-05-08,52.36000061035156
2024-05-09,51.599998474121094
2024-05-10,51.09000015258789
2024-05-13,52.630001068115234
2024-05-14,54.38999938964844
2024-05-15,54.470001220703125
2024-05-16,54.18000030517578
2024-05-17,53.95000076293945
2024-05-20,54.0
2024-05-21,54.84000015258789
2024-05-22,55.209999084472656
2024-05-23,50.4900016784668
2024-05-24,50.75
2024-05-28,50.02000045776367
2024-05-29,48.650001525878906
2024-05-30,49.22999954223633
2024-05-31,49.0
2024-06-03,48.61000061035156
2024-06-04,47.93000030517578
2024-06-05,49.09000015258789
2024-06-06,49.099998474121094
2024-06-07,47.93000030517578
2024-06-10,47.66999816894531
2024-06-11,48.41999816894531
2024-06-12,49.29999923706055
2024-06-13,48.61000061035156
2024-06-14,49.75
2024-06-17,50.7599983215332
2024-06-18,50.83000183105469
2024-06-20,51.0099983215332
2024-06-21,51.099998474121094
2024-06-24,50.43000030517578
2024-06-25,51.0
2024-06-26,50.84000015258789
2024-06-27,50.63999938964844
2024-06-28,50.560001373291016
2024-07-01,50.2599983215332
2024-07-02,50.84000015258789
2024-07-03,50.7400016784668
2024-07-05,53.13999938964844
2024-07-08,53.4900016784668
2024-07-09,53.599998474121094
2024-07-10,55.06999969482422
2024-07-11,52.939998626708984
2024-07-12,54.47999954223633
2024-07-15,54.720001220703125
2024-07-16,54.41999816894531
2024-07-17,58.130001068115234
2024-07-18,58.38999938964844
2024-07-19,55.5
2024-07-22,56.2400016784668
2024-07-23,53.77000045776367
2024-07-24,51.709999084472656
2024-07-25,50.939998626708984
2024-07-26,51.75
2024-07-29,51.47999954223633
2024-07-30,49.52000045776367
2024-07-31,51.0099983215332
2024-08-01,48.029998779296875
2024-08-02,45.470001220703125
2024-08-05,44.77000045776367
2024-08-06,43.22999954223633
2024-08-07,42.70000076293945
2024-08-08,44.33000183105469
2024-08-09,43.689998626708984
2024-08-12,43.22999954223633
2024-08-13,44.86000061035156
2024-08-14,43.560001373291016
2024-08-15,45.43000030517578
2024-08-16,45.630001068115234
2024-08-19,46.290000915527344
2024-08-20,45.63999938964844
2024-08-21,46.060001373291016
2024-08-22,44.290000915527344
2024-08-23,46.06999969482422
2024-08-26,45.900001525878906
2024-08-27,46.09000015258789
2024-08-28,45.349998474121094
2024-08-29,46.02000045776367
2024-08-30,46.68000030517578
2024-09-03,42.68000030517578
2024-09-04,41.959999084472656
2024-09-05,41.290000915527344
2024-09-06,40.119998931884766
2024-09-09,40.40999984741211
2024-09-10,39.9900016784668
2024-09-11,41.099998474121094
2024-09-12,39.88999938964844
2024-09-13,39.75
2024-09-16,39.189998626708984
2024-09-17,39.11000061035156
2024-09-18,39.18000030517578
2024-09-19,41.02000045776367
2024-09-20,39.40999984741211
2024-09-23,39.349998474121094
2024-09-24,39.040000915527344
2024-09-25,39.27000045776367
2024-09-26,40.7599983215332
2024-09-27,40.95000076293945
2024-09-30,40.25
2024-10-01,38.560001373291016
2024-10-02,39.880001068115234
2024-10-03,38.95000076293945
2024-10-04,39.650001525878906
2024-10-07,39.72999954223633
2024-10-08,39.529998779296875
2024-10-09,39.88999938964844
2024-10-10,40.310001373291016
2024-10-11,40.849998474121094
2024-10-14,41.33000183105469
2024-10-15,40.2599983215332
2024-10-16,40.29999923706055
2024-10-17,40.400001525878906
2024-10-18,40.43000030517578
2024-10-21,40.0099983215332
2024-10-22,39.29999923706055
2024-10-23,38.369998931884766
2024-10-24,39.06999969482422
2024-10-25,40.400001525878906
2024-10-28,40.2400016784668
2024-10-29,40.720001220703125
2024-10-30,38.119998931884766
2024-10-31,36.5
2024-11-01,36.630001068115234
2024-11-04,36.0099983215332
2024-11-05,41.369998931884766
2024-11-06,46.790000915527344
2024-11-07,45.27000045776367
2024-11-08,43.97999954223633
2024-11-11,42.70000076293945
2024-11-12,42.09000015258789
2024-11-13,42.40999984741211
2024-11-14,42.75
2024-11-15,41.290000915527344
2024-11-18,42.40999984741211
2024-11-19,42.380001068115234
2024-11-20,41.65999984741211
2024-11-21,42.0
2024-11-22,42.79999923706055
2024-11-25,44.95000076293945
2024-11-26,44.11000061035156
2024-11-27,42.849998474121094
2024-11-29,43.25
2024-12-02,45.119998931884766
2024-12-03,44.630001068115234
2024-12-04,44.380001068115234
2024-12-05,44.279998779296875
2024-12-06,44.880001068115234
2024-12-09,45.040000915527344
2024-12-10,44.20000076293945
2024-12-11,43.849998474121094
2024-12-12,43.97999954223633
2024-12-13,43.880001068115234
2024-12-16,43.93000030517578
2024-12-17,43.86000061035156
2024-12-18,42.38999938964844
2024-12-19,41.29999923706055
2024-12-20,41.720001220703125
2024-12-23,44.029998779296875
2024-12-24,44.63999938964844
2024-12-26,44.540000915527344
2024-12-27,44.18000030517578
2024-12-30,43.20000076293945
2024-12-31,42.90999984741211
2025-01-02,42.47999954223633
2025-01-03,43.18000030517578
2025-01-06,43.779998779296875
2025-01-07,43.540000915527344
2025-01-08,41.619998931884766
2025-01-10,40.959999084472656
2025-01-13,40.790000915527344
2025-01-14,41.16999816894531
2025-01-15,41.84000015258789
2025-01-16,40.93000030517578
2025-01-17,43.099998474121094
2025-01-21,42.68000030517578
2025-01-22,42.36000061035156
2025-01-23,41.66999816894531
2025-01-24,41.66999816894531
2025-01-27,41.18000030517578
2025-01-28,41.20000076293945
2025-01-29,41.380001068115234
2025-01-30,41.5
2025-01-31,41.470001220703125
2025-02-03,41.400001525878906
2025-02-04,40.54999923706055
2025-02-05,40.58000183105469
2025-02-06,38.599998474121094
2025-02-07,38.45000076293945
2025-02-10,37.7400016784668
2025-02-11,40.099998474121094
2025-02-12,43.54999923706055
2025-02-13,42.81999969482422
2025-02-14,43.15999984741211
2025-02-18,46.0099983215332
2025-02-19,45.790000915527344
2025-02-20,44.54999923706055
2025-02-21,42.43000030517578
2025-02-24,41.52000045776367
2025-02-25,40.63999938964844
2025-02-26,40.61000061035156
2025-02-27,38.349998474121094
2025-02-28,38.77000045776367
2025-03-03,36.880001068115234
2025-03-04,37.56999969482422
2025-03-05,38.2400016784668
2025-03-06,38.38999938964844
2025-03-07,40.0
2025-03-10,39.744998931884766
2025-03-11,37.25
2025-03-12,36.86000061035156
2025-03-13,36.529998779296875
2025-03-14,37.72999954223633
2025-03-17,38.7400016784668
2025-03-18,38.68000030517578
2025-03-19,38.59000015258789
2025-03-20,38.130001068115234
2025-03-21,38.630001068115234
2025-03-24,39.720001220703125
2025-03-25,39.0099983215332
2025-03-26,38.75
2025-03-27,38.02000045776367
2025-03-28,36.88999938964844
2025-03-31,36.90999984741211
2025-04-01,35.97999954223633
2025-04-02,37.18000030517578
2025-04-03,34.369998931884766
2025-04-04,31.540000915527344
2025-04-07,32.209999084472656
2025-04-08,30.3700008392334
2025-04-09,36.18000030517578
2025-04-10,33.810001373291016
2025-04-11,33.33000183105469
2025-04-14,33.65999984741211
2025-04-15,33.380001068115234
2025-04-16,31.6200008392334
2025-04-17,31.700000762939453
2025-04-21,31.360000610351562
2025-04-22,31.709999084472656
2025-04-23,33.11000061035156
2025-04-24,35.040000915527344
2025-04-25,35.290000915527344
2025-04-28,35.22999954223633
2025-04-29,34.650001525878906
2025-04-30,35.06999969482422
2025-05-01,35.18000030517578
2025-05-02,36.400001525878906
2025-05-05,35.880001068115234
2025-05-06,34.90999984741211
2025-05-07,35.290000915527344
2025-05-08,35.939998626708984
2025-05-09,36.380001068115234
2025-05-12,39.02000045776367
2025-05-13,39.70000076293945
2025-05-14,40.029998779296875
2025-05-15,39.540000915527344
2025-05-16,39.540000915527344
2025-05-19,39.130001068115234
2025-05-20,39.119998931884766
2025-05-21,37.75
2025-05-22,37.47999954223633
2025-05-23,36.54999923706055
2025-05-27,37.150001525878906
2025-05-28,36.7400016784668
2025-05-29,36.90999984741211
2025-05-30,35.79999923706055
2025-06-02,35.91999816894531
2025-06-03,36.869998931884766
2025-06-04,37.709999084472656
2025-06-05,37.5099983215332
2025-06-06,37.72999954223633
2025-06-09,38.38999938964844
2025-06-10,39.470001220703125
2025-06-11,38.54999923706055
2025-06-12,37.900001525878906
2025-06-13,36.720001220703125
2025-06-16,37.599998474121094
2025-06-17,36.599998474121094
2025-06-18,37.130001068115234
2025-06-20,37.470001220703125
2025-06-23,38.04999923706055
2025-06-24,39.09000015258789
2025-06-25,38.56999969482422
2025-06-26,38.77000045776367
2025-06-27,38.41999816894531
2025-06-30,38.20000076293945
2025-07-01,39.439998626708984
2025-07-02,39.54999923706055
2025-07-03,39.79999923706055
2025-07-07,38.95000076293945
2025-07-08,41.65999984741211
2025-07-09,40.9900016784668
2025-07-10,41.22999954223633
2025-07-11,41.22999954223633
2025-07-14,40.349998474121094
2025-07-15,40.2599983215332
2025-07-16,40.06999969482422
2025-07-17,40.45000076293945
2025-07-18,40.33000183105469
2025-07-21,40.58000183105469
2025-07-22,40.29999923706055
2025-07-23,40.130001068115234
2025-07-24,39.22999954223633
2025-07-25,39.97999954223633
2025-07-28,40.68000030517578
2025-07-29,40.34000015258789
2025-07-30,39.439998626708984
2025-07-31,37.38999938964844
2025-08-01,36.58000183105469
2025-08-04,36.18000030517578
2025-08-05,32.79999923706055
2025-08-06,33.369998931884766
