Date,ALKT
2021-07-23,31.540000915527344
2021-07-26,30.360000610351562
2021-07-27,30.469999313354492
2021-07-28,30.84000015258789
2021-07-29,31.93000030517578
2021-07-30,31.290000915527344
2021-08-02,30.56999969482422
2021-08-03,30.719999313354492
2021-08-04,31.450000762939453
2021-08-05,32.20000076293945
2021-08-06,31.209999084472656
2021-08-09,30.860000610351562
2021-08-10,31.09000015258789
2021-08-11,31.149999618530273
2021-08-12,30.8799991607666
2021-08-13,30.399999618530273
2021-08-16,28.09000015258789
2021-08-17,27.59000015258789
2021-08-18,27.420000076293945
2021-08-19,27.299999237060547
2021-08-20,26.90999984741211
2021-08-23,26.559999465942383
2021-08-24,28.030000686645508
2021-08-25,28.030000686645508
2021-08-26,27.1299991607666
2021-08-27,27.760000228881836
2021-08-30,28.479999542236328
2021-08-31,28.559999465942383
2021-09-01,29.709999084472656
2021-09-02,30.219999313354492
2021-09-03,29.950000762939453
2021-09-07,29.8700008392334
2021-09-08,29.799999237060547
2021-09-09,29.600000381469727
2021-09-10,28.110000610351562
2021-09-13,27.149999618530273
2021-09-14,26.079999923706055
2021-09-15,25.59000015258789
2021-09-16,26.299999237060547
2021-09-17,26.90999984741211
2021-09-20,25.709999084472656
2021-09-21,25.729999542236328
2021-09-22,26.260000228881836
2021-09-23,26.3700008392334
2021-09-24,25.8799991607666
2021-09-27,25.690000534057617
2021-09-28,24.940000534057617
2021-09-29,24.649999618530273
2021-09-30,24.68000030517578
2021-10-01,25.920000076293945
2021-10-04,25.06999969482422
2021-10-05,25.350000381469727
2021-10-06,24.25
2021-10-07,24.56999969482422
2021-10-08,24.389999389648438
2021-10-11,24.850000381469727
2021-10-12,24.579999923706055
2021-10-13,26.139999389648438
2021-10-14,26.969999313354492
2021-10-15,27.6200008392334
2021-10-18,27.979999542236328
2021-10-19,28.690000534057617
2021-10-20,28.81999969482422
2021-10-21,29.309999465942383
2021-10-22,28.6200008392334
2021-10-25,28.8799991607666
2021-10-26,27.959999084472656
2021-10-27,28.690000534057617
2021-10-28,29.8799991607666
2021-10-29,30.0
2021-11-01,30.010000228881836
2021-11-02,29.5
2021-11-03,30.719999313354492
2021-11-04,32.13999938964844
2021-11-05,28.8700008392334
2021-11-08,29.579999923706055
2021-11-09,28.75
2021-11-10,28.190000534057617
2021-11-11,27.34000015258789
2021-11-12,28.149999618530273
2021-11-15,28.90999984741211
2021-11-16,29.479999542236328
2021-11-17,29.5
2021-11-18,29.010000228881836
2021-11-19,28.260000228881836
2021-11-22,28.450000762939453
2021-11-23,26.549999237060547
2021-11-24,27.149999618530273
2021-11-26,27.670000076293945
2021-11-29,28.059999465942383
2021-11-30,28.690000534057617
2021-12-01,26.760000228881836
2021-12-02,25.530000686645508
2021-12-03,23.06999969482422
2021-12-06,22.049999237060547
2021-12-07,23.59000015258789
2021-12-08,23.219999313354492
2021-12-09,22.1200008392334
2021-12-10,21.969999313354492
2021-12-13,21.079999923706055
2021-12-14,19.969999313354492
2021-12-15,20.209999084472656
2021-12-16,18.6200008392334
2021-12-17,18.700000762939453
2021-12-20,18.979999542236328
2021-12-21,19.950000762939453
2021-12-22,19.920000076293945
2021-12-23,19.709999084472656
2021-12-27,20.020000457763672
2021-12-28,20.030000686645508
2021-12-29,20.079999923706055
2021-12-30,20.549999237060547
2021-12-31,20.059999465942383
2022-01-03,20.950000762939453
2022-01-04,20.479999542236328
2022-01-05,18.559999465942383
2022-01-06,17.889999389648438
2022-01-07,17.950000762939453
2022-01-10,17.809999465942383
2022-01-11,18.1299991607666
2022-01-12,17.579999923706055
2022-01-13,16.3700008392334
2022-01-14,16.260000228881836
2022-01-18,15.229999542236328
2022-01-19,15.3100004196167
2022-01-20,14.649999618530273
2022-01-21,13.970000267028809
2022-01-24,14.84000015258789
2022-01-25,13.989999771118164
2022-01-26,13.989999771118164
2022-01-27,13.729999542236328
2022-01-28,14.15999984741211
2022-01-31,15.34000015258789
2022-02-01,15.699999809265137
2022-02-02,15.079999923706055
2022-02-03,14.600000381469727
2022-02-04,14.9399995803833
2022-02-07,15.180000305175781
2022-02-08,15.199999809265137
2022-02-09,16.110000610351562
2022-02-10,15.770000457763672
2022-02-11,15.430000305175781
2022-02-14,15.489999771118164
2022-02-15,16.010000228881836
2022-02-16,16.040000915527344
2022-02-17,15.350000381469727
2022-02-18,14.850000381469727
2022-02-22,14.829999923706055
2022-02-23,14.319999694824219
2022-02-24,15.300000190734863
2022-02-25,15.609999656677246
2022-02-28,15.760000228881836
2022-03-01,15.670000076293945
2022-03-02,15.710000038146973
2022-03-03,15.220000267028809
2022-03-04,14.489999771118164
2022-03-07,14.270000457763672
2022-03-08,13.930000305175781
2022-03-09,14.720000267028809
2022-03-10,14.5
2022-03-11,13.8100004196167
2022-03-14,12.680000305175781
2022-03-15,12.989999771118164
2022-03-16,13.0
2022-03-17,14.199999809265137
2022-03-18,14.479999542236328
2022-03-21,13.989999771118164
2022-03-22,14.239999771118164
2022-03-23,14.109999656677246
2022-03-24,14.0
2022-03-25,13.800000190734863
2022-03-28,14.109999656677246
2022-03-29,14.920000076293945
2022-03-30,14.760000228881836
2022-03-31,14.3100004196167
2022-04-01,14.59000015258789
2022-04-04,14.770000457763672
2022-04-05,13.960000038146973
2022-04-06,13.829999923706055
2022-04-07,13.15999984741211
2022-04-08,12.239999771118164
2022-04-11,12.390000343322754
2022-04-12,12.220000267028809
2022-04-13,12.40999984741211
2022-04-14,12.010000228881836
2022-04-18,12.149999618530273
2022-04-19,12.819999694824219
2022-04-20,12.470000267028809
2022-04-21,11.979999542236328
2022-04-22,11.859999656677246
2022-04-25,12.850000381469727
2022-04-26,12.550000190734863
2022-04-27,12.510000228881836
2022-04-28,12.9399995803833
2022-04-29,13.100000381469727
2022-05-02,13.4399995803833
2022-05-03,13.579999923706055
2022-05-04,12.920000076293945
2022-05-05,11.710000038146973
2022-05-06,11.4399995803833
2022-05-09,10.6899995803833
2022-05-10,10.25
2022-05-11,10.0
2022-05-12,10.130000114440918
2022-05-13,10.829999923706055
2022-05-16,10.109999656677246
2022-05-17,10.819999694824219
2022-05-18,10.479999542236328
2022-05-19,11.5
2022-05-20,11.579999923706055
2022-05-23,11.869999885559082
2022-05-24,12.350000381469727
2022-05-25,13.1899995803833
2022-05-26,13.420000076293945
2022-05-27,14.149999618530273
2022-05-31,14.050000190734863
2022-06-01,14.079999923706055
2022-06-02,14.5600004196167
2022-06-03,14.34000015258789
2022-06-06,13.930000305175781
2022-06-07,14.029999732971191
2022-06-08,13.989999771118164
2022-06-09,13.569999694824219
2022-06-10,12.859999656677246
2022-06-13,11.390000343322754
2022-06-14,11.25
2022-06-15,12.0
2022-06-16,11.199999809265137
2022-06-17,12.220000267028809
2022-06-21,12.9399995803833
2022-06-22,12.989999771118164
2022-06-23,13.979999542236328
2022-06-24,14.40999984741211
2022-06-27,14.15999984741211
2022-06-28,13.65999984741211
2022-06-29,13.579999923706055
2022-06-30,13.890000343322754
2022-07-01,13.989999771118164
2022-07-05,14.0
2022-07-06,13.949999809265137
2022-07-07,14.029999732971191
2022-07-08,14.050000190734863
2022-07-11,13.489999771118164
2022-07-12,12.960000038146973
2022-07-13,12.880000114440918
2022-07-14,12.079999923706055
2022-07-15,12.829999923706055
2022-07-18,13.029999732971191
2022-07-19,13.420000076293945
2022-07-20,13.970000267028809
2022-07-21,13.920000076293945
2022-07-22,13.4399995803833
2022-07-25,13.569999694824219
2022-07-26,13.579999923706055
2022-07-27,14.0
2022-07-28,13.880000114440918
2022-07-29,13.920000076293945
2022-08-01,13.920000076293945
2022-08-02,14.420000076293945
2022-08-03,14.65999984741211
2022-08-04,15.520000457763672
2022-08-05,14.289999961853027
2022-08-08,14.930000305175781
2022-08-09,15.119999885559082
2022-08-10,15.520000457763672
2022-08-11,15.880000114440918
2022-08-12,15.65999984741211
2022-08-15,15.680000305175781
2022-08-16,15.680000305175781
2022-08-17,15.15999984741211
2022-08-18,15.149999618530273
2022-08-19,14.9399995803833
2022-08-22,14.449999809265137
2022-08-23,14.710000038146973
2022-08-24,14.989999771118164
2022-08-25,15.25
2022-08-26,14.729999542236328
2022-08-29,14.529999732971191
2022-08-30,14.5
2022-08-31,14.5
2022-09-01,14.270000457763672
2022-09-02,14.140000343322754
2022-09-06,14.640000343322754
2022-09-07,15.640000343322754
2022-09-08,16.049999237060547
2022-09-09,16.190000534057617
2022-09-12,16.420000076293945
2022-09-13,15.819999694824219
2022-09-14,16.350000381469727
2022-09-15,16.450000762939453
2022-09-16,14.949999809265137
2022-09-19,14.359999656677246
2022-09-20,14.670000076293945
2022-09-21,14.850000381469727
2022-09-22,13.949999809265137
2022-09-23,13.869999885559082
2022-09-26,14.119999885559082
2022-09-27,14.5
2022-09-28,15.470000267028809
2022-09-29,15.140000343322754
2022-09-30,15.050000190734863
2022-10-03,15.40999984741211
2022-10-04,16.6299991607666
2022-10-05,16.389999389648438
2022-10-06,16.190000534057617
2022-10-07,15.640000343322754
2022-10-10,14.949999809265137
2022-10-11,14.489999771118164
2022-10-12,14.609999656677246
2022-10-13,14.479999542236328
2022-10-14,14.15999984741211
2022-10-17,14.539999961853027
2022-10-18,14.989999771118164
2022-10-19,15.100000381469727
2022-10-20,14.869999885559082
2022-10-21,15.100000381469727
2022-10-24,14.979999542236328
2022-10-25,15.529999732971191
2022-10-26,15.210000038146973
2022-10-27,15.220000267028809
2022-10-28,15.579999923706055
2022-10-31,15.850000381469727
2022-11-01,15.800000190734863
2022-11-02,14.1899995803833
2022-11-03,13.359999656677246
2022-11-04,13.479999542236328
2022-11-07,13.024999618530273
2022-11-08,12.989999771118164
2022-11-09,12.989999771118164
2022-11-10,13.680000305175781
2022-11-11,13.989999771118164
2022-11-14,14.119999885559082
2022-11-15,13.890000343322754
2022-11-16,13.5
2022-11-17,12.319999694824219
2022-11-18,12.399999618530273
2022-11-21,11.649999618530273
2022-11-22,11.369999885559082
2022-11-23,11.899999618530273
2022-11-25,11.829999923706055
2022-11-28,11.789999961853027
2022-11-29,11.90999984741211
2022-11-30,12.569999694824219
2022-12-01,12.9399995803833
2022-12-02,12.930000305175781
2022-12-05,12.729999542236328
2022-12-06,12.84000015258789
2022-12-07,13.229999542236328
2022-12-08,13.350000381469727
2022-12-09,13.619999885559082
2022-12-12,14.140000343322754
2022-12-13,14.289999961853027
2022-12-14,14.220000267028809
2022-12-15,13.949999809265137
2022-12-16,13.90999984741211
2022-12-19,13.449999809265137
2022-12-20,13.699999809265137
2022-12-21,13.890000343322754
2022-12-22,13.800000190734863
2022-12-23,13.619999885559082
2022-12-27,13.170000076293945
2022-12-28,13.550000190734863
2022-12-29,14.09000015258789
2022-12-30,14.59000015258789
2023-01-03,14.789999961853027
2023-01-04,14.789999961853027
2023-01-05,14.350000381469727
2023-01-06,14.140000343322754
2023-01-09,14.520000457763672
2023-01-10,14.479999542236328
2023-01-11,14.729999542236328
2023-01-12,14.680000305175781
2023-01-13,14.920000076293945
2023-01-17,14.979999542236328
2023-01-18,14.789999961853027
2023-01-19,14.8100004196167
2023-01-20,15.25
2023-01-23,15.880000114440918
2023-01-24,15.729999542236328
2023-01-25,15.760000228881836
2023-01-26,16.020000457763672
2023-01-27,16.3799991607666
2023-01-30,16.450000762939453
2023-01-31,16.3700008392334
2023-02-01,16.780000686645508
2023-02-02,17.389999389648438
2023-02-03,16.959999084472656
2023-02-06,16.34000015258789
2023-02-07,16.670000076293945
2023-02-08,16.34000015258789
2023-02-09,16.25
2023-02-10,16.100000381469727
2023-02-13,16.030000686645508
2023-02-14,16.18000030517578
2023-02-15,16.399999618530273
2023-02-16,16.1200008392334
2023-02-17,15.720000267028809
2023-02-21,15.289999961853027
2023-02-22,15.600000381469727
2023-02-23,15.890000343322754
2023-02-24,15.430000305175781
2023-02-27,15.630000114440918
2023-02-28,15.359999656677246
2023-03-01,15.229999542236328
2023-03-02,15.220000267028809
2023-03-03,15.449999809265137
2023-03-06,15.510000228881836
2023-03-07,15.210000038146973
2023-03-08,15.3100004196167
2023-03-09,14.680000305175781
2023-03-10,13.979999542236328
2023-03-13,12.40999984741211
2023-03-14,12.609999656677246
2023-03-15,12.529999732971191
2023-03-16,12.449999809265137
2023-03-17,12.25
2023-03-20,11.829999923706055
2023-03-21,12.619999885559082
2023-03-22,12.020000457763672
2023-03-23,12.079999923706055
2023-03-24,12.100000381469727
2023-03-27,12.1899995803833
2023-03-28,12.119999885559082
2023-03-29,12.210000038146973
2023-03-30,12.079999923706055
2023-03-31,12.65999984741211
2023-04-03,12.5600004196167
2023-04-04,12.470000267028809
2023-04-05,12.260000228881836
2023-04-06,12.390000343322754
2023-04-10,12.229999542236328
2023-04-11,12.350000381469727
2023-04-12,12.300000190734863
2023-04-13,12.510000228881836
2023-04-14,12.520000457763672
2023-04-17,12.75
2023-04-18,12.5600004196167
2023-04-19,12.5600004196167
2023-04-20,12.510000228881836
2023-04-21,12.779999732971191
2023-04-24,12.510000228881836
2023-04-25,11.819999694824219
2023-04-26,11.789999961853027
2023-04-27,12.0
2023-04-28,11.989999771118164
2023-05-01,11.859999656677246
2023-05-02,11.010000228881836
2023-05-03,11.319999694824219
2023-05-04,11.529999732971191
2023-05-05,12.180000305175781
2023-05-08,12.350000381469727
2023-05-09,12.630000114440918
2023-05-10,13.0
2023-05-11,12.9399995803833
2023-05-12,12.850000381469727
2023-05-15,13.350000381469727
2023-05-16,13.479999542236328
2023-05-17,13.84000015258789
2023-05-18,14.199999809265137
2023-05-19,14.079999923706055
2023-05-22,14.510000228881836
2023-05-23,14.6899995803833
2023-05-24,14.449999809265137
2023-05-25,14.149999618530273
2023-05-26,14.390000343322754
2023-05-30,14.25
2023-05-31,15.0
2023-06-01,15.899999618530273
2023-06-02,14.829999923706055
2023-06-05,15.229999542236328
2023-06-06,15.170000076293945
2023-06-07,14.819999694824219
2023-06-08,14.970000267028809
2023-06-09,15.350000381469727
2023-06-12,15.75
2023-06-13,15.470000267028809
2023-06-14,15.300000190734863
2023-06-15,15.470000267028809
2023-06-16,15.600000381469727
2023-06-20,15.800000190734863
2023-06-21,15.84000015258789
2023-06-22,15.65999984741211
2023-06-23,15.609999656677246
2023-06-26,15.739999771118164
2023-06-27,16.540000915527344
2023-06-28,16.610000610351562
2023-06-29,16.479999542236328
2023-06-30,16.389999389648438
2023-07-03,16.270000457763672
2023-07-05,16.260000228881836
2023-07-06,15.739999771118164
2023-07-07,15.8100004196167
2023-07-10,15.949999809265137
2023-07-11,16.469999313354492
2023-07-12,17.43000030517578
2023-07-13,17.329999923706055
2023-07-14,16.860000610351562
2023-07-17,16.799999237060547
2023-07-18,16.8799991607666
2023-07-19,16.639999389648438
2023-07-20,16.450000762939453
2023-07-21,16.329999923706055
2023-07-24,16.43000030517578
2023-07-25,16.610000610351562
2023-07-26,16.56999969482422
2023-07-27,16.3799991607666
2023-07-28,16.530000686645508
2023-07-31,16.8799991607666
2023-08-01,16.739999771118164
2023-08-02,16.149999618530273
2023-08-03,16.459999084472656
2023-08-04,16.15999984741211
2023-08-07,16.420000076293945
2023-08-08,15.90999984741211
2023-08-09,15.399999618530273
2023-08-10,15.220000267028809
2023-08-11,15.210000038146973
2023-08-14,15.369999885559082
2023-08-15,15.069999694824219
2023-08-16,15.109999656677246
2023-08-17,15.15999984741211
2023-08-18,15.729999542236328
2023-08-21,16.309999465942383
2023-08-22,16.719999313354492
2023-08-23,17.670000076293945
2023-08-24,17.209999084472656
2023-08-25,17.040000915527344
2023-08-28,17.0
2023-08-29,17.350000381469727
2023-08-30,17.510000228881836
2023-08-31,17.420000076293945
2023-09-01,18.170000076293945
2023-09-05,18.010000228881836
2023-09-06,17.6299991607666
2023-09-07,17.520000457763672
2023-09-08,17.399999618530273
2023-09-11,17.65999984741211
2023-09-12,17.600000381469727
2023-09-13,17.209999084472656
2023-09-14,17.229999542236328
2023-09-15,17.360000610351562
2023-09-18,17.760000228881836
2023-09-19,17.34000015258789
2023-09-20,18.25
2023-09-21,17.549999237060547
2023-09-22,17.639999389648438
2023-09-25,17.6299991607666
2023-09-26,17.520000457763672
2023-09-27,18.06999969482422
2023-09-28,18.100000381469727
2023-09-29,18.219999313354492
2023-10-02,17.860000610351562
2023-10-03,17.190000534057617
2023-10-04,17.149999618530273
2023-10-05,17.149999618530273
2023-10-06,17.559999465942383
2023-10-09,17.610000610351562
2023-10-10,17.350000381469727
2023-10-11,17.170000076293945
2023-10-12,17.030000686645508
2023-10-13,16.690000534057617
2023-10-16,17.579999923706055
2023-10-17,18.549999237060547
2023-10-18,18.079999923706055
2023-10-19,18.760000228881836
2023-10-20,18.049999237060547
2023-10-23,18.030000686645508
2023-10-24,18.34000015258789
2023-10-25,18.1299991607666
2023-10-26,18.540000915527344
2023-10-27,18.270000457763672
2023-10-30,17.549999237060547
2023-10-31,17.950000762939453
2023-11-01,17.600000381469727
2023-11-02,19.399999618530273
2023-11-03,20.010000228881836
2023-11-06,20.809999465942383
2023-11-07,21.360000610351562
2023-11-08,21.3799991607666
2023-11-09,20.520000457763672
2023-11-10,21.059999465942383
2023-11-13,21.18000030517578
2023-11-14,22.43000030517578
2023-11-15,22.010000228881836
2023-11-16,22.56999969482422
2023-11-17,22.649999618530273
2023-11-20,22.90999984741211
2023-11-21,22.799999237060547
2023-11-22,22.59000015258789
2023-11-24,22.780000686645508
2023-11-27,22.5
2023-11-28,22.639999389648438
2023-11-29,22.6299991607666
2023-11-30,22.770000457763672
2023-12-01,22.829999923706055
2023-12-04,22.799999237060547
2023-12-05,24.0
2023-12-06,22.309999465942383
2023-12-07,22.440000534057617
2023-12-08,22.489999771118164
2023-12-11,22.700000762939453
2023-12-12,22.700000762939453
2023-12-13,23.139999389648438
2023-12-14,23.18000030517578
2023-12-15,23.31999969482422
2023-12-18,23.450000762939453
2023-12-19,23.920000076293945
2023-12-20,23.420000076293945
2023-12-21,23.670000076293945
2023-12-22,24.450000762939453
2023-12-26,24.530000686645508
2023-12-27,24.360000610351562
2023-12-28,24.40999984741211
2023-12-29,24.25
2024-01-02,23.25
2024-01-03,22.790000915527344
2024-01-04,22.809999465942383
2024-01-05,23.06999969482422
2024-01-08,24.790000915527344
2024-01-09,24.899999618530273
2024-01-10,24.639999389648438
2024-01-11,25.06999969482422
2024-01-12,24.8799991607666
2024-01-16,24.670000076293945
2024-01-17,24.530000686645508
2024-01-18,24.200000762939453
2024-01-19,24.290000915527344
2024-01-22,24.969999313354492
2024-01-23,23.979999542236328
2024-01-24,24.139999389648438
2024-01-25,24.479999542236328
2024-01-26,24.760000228881836
2024-01-29,26.170000076293945
2024-01-30,25.190000534057617
2024-01-31,24.6200008392334
2024-02-01,24.81999969482422
2024-02-02,24.579999923706055
2024-02-05,24.520000457763672
2024-02-06,24.639999389648438
2024-02-07,24.549999237060547
2024-02-08,25.309999465942383
2024-02-09,26.18000030517578
2024-02-12,26.149999618530273
2024-02-13,25.219999313354492
2024-02-14,26.450000762939453
2024-02-15,26.3700008392334
2024-02-16,26.06999969482422
2024-02-20,25.649999618530273
2024-02-21,24.979999542236328
2024-02-22,25.40999984741211
2024-02-23,25.639999389648438
2024-02-26,25.780000686645508
2024-02-27,25.709999084472656
2024-02-28,25.809999465942383
2024-02-29,24.950000762939453
2024-03-01,24.799999237060547
2024-03-04,24.329999923706055
2024-03-05,23.350000381469727
2024-03-06,23.5
2024-03-07,23.5
2024-03-08,23.760000228881836
2024-03-11,23.280000686645508
2024-03-12,23.65999984741211
2024-03-13,23.729999542236328
2024-03-14,23.440000534057617
2024-03-15,23.110000610351562
2024-03-18,23.09000015258789
2024-03-19,23.770000457763672
2024-03-20,24.110000610351562
2024-03-21,24.469999313354492
2024-03-22,24.299999237060547
2024-03-25,23.860000610351562
2024-03-26,23.829999923706055
2024-03-27,23.989999771118164
2024-03-28,24.56999969482422
2024-04-01,23.690000534057617
2024-04-02,23.209999084472656
2024-04-03,23.360000610351562
2024-04-04,23.170000076293945
2024-04-05,23.739999771118164
2024-04-08,24.06999969482422
2024-04-09,24.079999923706055
2024-04-10,23.799999237060547
2024-04-11,24.309999465942383
2024-04-12,23.670000076293945
2024-04-15,23.559999465942383
2024-04-16,23.84000015258789
2024-04-17,23.84000015258789
2024-04-18,24.040000915527344
2024-04-19,23.780000686645508
2024-04-22,23.979999542236328
2024-04-23,24.56999969482422
2024-04-24,24.489999771118164
2024-04-25,23.860000610351562
2024-04-26,24.520000457763672
2024-04-29,24.149999618530273
2024-04-30,24.06999969482422
2024-05-01,24.399999618530273
2024-05-02,26.690000534057617
2024-05-03,27.329999923706055
2024-05-06,27.020000457763672
2024-05-07,27.6299991607666
2024-05-08,26.56999969482422
2024-05-09,26.3700008392334
2024-05-10,26.079999923706055
2024-05-13,25.43000030517578
2024-05-14,25.09000015258789
2024-05-15,26.020000457763672
2024-05-16,26.639999389648438
2024-05-17,27.709999084472656
2024-05-20,28.8700008392334
2024-05-21,28.420000076293945
2024-05-22,27.940000534057617
2024-05-23,26.93000030517578
2024-05-24,27.399999618530273
2024-05-28,28.100000381469727
2024-05-29,28.649999618530273
2024-05-30,27.760000228881836
2024-05-31,27.43000030517578
2024-06-03,27.93000030517578
2024-06-04,27.239999771118164
2024-06-05,26.989999771118164
2024-06-06,26.889999389648438
2024-06-07,26.90999984741211
2024-06-10,27.1200008392334
2024-06-11,26.8700008392334
2024-06-12,27.09000015258789
2024-06-13,26.15999984741211
2024-06-14,25.940000534057617
2024-06-17,25.670000076293945
2024-06-18,24.920000076293945
2024-06-20,25.030000686645508
2024-06-21,25.690000534057617
2024-06-24,25.950000762939453
2024-06-25,26.479999542236328
2024-06-26,26.940000534057617
2024-06-27,27.700000762939453
2024-06-28,28.479999542236328
2024-07-01,29.059999465942383
2024-07-02,30.299999237060547
2024-07-03,30.25
2024-07-05,30.450000762939453
2024-07-08,30.43000030517578
2024-07-09,30.43000030517578
2024-07-10,29.760000228881836
2024-07-11,30.389999389648438
2024-07-12,30.75
2024-07-15,31.649999618530273
2024-07-16,33.15999984741211
2024-07-17,32.599998474121094
2024-07-18,32.41999816894531
2024-07-19,32.66999816894531
2024-07-22,33.939998626708984
2024-07-23,34.099998474121094
2024-07-24,32.72999954223633
2024-07-25,32.470001220703125
2024-07-26,33.43000030517578
2024-07-29,32.84000015258789
2024-07-30,32.689998626708984
2024-07-31,32.72999954223633
2024-08-01,33.86000061035156
2024-08-02,32.2400016784668
2024-08-05,31.020000457763672
2024-08-06,32.0099983215332
2024-08-07,32.029998779296875
2024-08-08,33.70000076293945
2024-08-09,31.149999618530273
2024-08-12,31.25
2024-08-13,31.040000915527344
2024-08-14,30.450000762939453
2024-08-15,31.329999923706055
2024-08-16,31.290000915527344
2024-08-19,31.540000915527344
2024-08-20,31.260000228881836
2024-08-21,31.690000534057617
2024-08-22,31.8799991607666
2024-08-23,33.70000076293945
2024-08-26,33.540000915527344
2024-08-27,33.29999923706055
2024-08-28,32.61000061035156
2024-08-29,33.5
2024-08-30,33.34000015258789
2024-09-03,31.709999084472656
2024-09-04,31.489999771118164
2024-09-05,31.1200008392334
2024-09-06,29.31999969482422
2024-09-09,29.639999389648438
2024-09-10,28.8700008392334
2024-09-11,29.43000030517578
2024-09-12,29.6200008392334
2024-09-13,30.170000076293945
2024-09-16,30.25
2024-09-17,30.6200008392334
2024-09-18,30.959999084472656
2024-09-19,32.04999923706055
2024-09-20,31.639999389648438
2024-09-23,31.290000915527344
2024-09-24,30.799999237060547
2024-09-25,30.56999969482422
2024-09-26,30.670000076293945
2024-09-27,31.170000076293945
2024-09-30,31.540000915527344
2024-10-01,31.059999465942383
2024-10-02,32.029998779296875
2024-10-03,31.5
2024-10-04,33.290000915527344
2024-10-07,32.43000030517578
2024-10-08,33.16999816894531
2024-10-09,33.0099983215332
2024-10-10,32.939998626708984
2024-10-11,33.880001068115234
2024-10-14,34.0
2024-10-15,33.66999816894531
2024-10-16,33.93000030517578
2024-10-17,34.83000183105469
2024-10-18,36.34000015258789
2024-10-21,38.209999084472656
2024-10-22,38.04999923706055
2024-10-23,38.18000030517578
2024-10-24,38.04999923706055
2024-10-25,38.2599983215332
2024-10-28,38.77000045776367
2024-10-29,38.63999938964844
2024-10-30,38.18000030517578
2024-10-31,36.61000061035156
2024-11-01,37.599998474121094
2024-11-04,36.529998779296875
2024-11-05,37.369998931884766
2024-11-06,39.86000061035156
2024-11-07,37.7599983215332
2024-11-08,37.869998931884766
2024-11-11,37.63999938964844
2024-11-12,37.599998474121094
2024-11-13,37.790000915527344
2024-11-14,36.900001525878906
2024-11-15,35.93000030517578
2024-11-18,36.4900016784668
2024-11-19,37.810001373291016
2024-11-20,37.75
2024-11-21,38.7400016784668
2024-11-22,40.689998626708984
2024-11-25,42.220001220703125
2024-11-26,39.689998626708984
2024-11-27,39.279998779296875
2024-11-29,39.470001220703125
2024-12-02,38.060001373291016
2024-12-03,38.41999816894531
2024-12-04,39.650001525878906
2024-12-05,39.38999938964844
2024-12-06,40.400001525878906
2024-12-09,38.15999984741211
2024-12-10,37.880001068115234
2024-12-11,39.7599983215332
2024-12-12,39.91999816894531
2024-12-13,39.61000061035156
2024-12-16,39.709999084472656
2024-12-17,39.099998474121094
2024-12-18,37.939998626708984
2024-12-19,38.66999816894531
2024-12-20,39.119998931884766
2024-12-23,38.93000030517578
2024-12-24,39.630001068115234
2024-12-26,39.900001525878906
2024-12-27,38.529998779296875
2024-12-30,36.25
2024-12-31,36.68000030517578
2025-01-02,36.900001525878906
2025-01-03,37.529998779296875
2025-01-06,35.900001525878906
2025-01-07,35.369998931884766
2025-01-08,35.91999816894531
2025-01-10,34.150001525878906
2025-01-13,33.52000045776367
2025-01-14,34.689998626708984
2025-01-15,34.7400016784668
2025-01-16,35.220001220703125
