Date,WNC
2010-07-01,5.7496514320373535
2010-07-02,5.47062349319458
2010-07-06,5.419890880584717
2010-07-07,5.851115703582764
2010-07-08,6.113232135772705
2010-07-09,6.333069324493408
2010-07-12,5.935667991638184
2010-07-13,6.341525554656982
2010-07-14,6.434536457061768
2010-07-15,6.180873394012451
2010-07-16,5.884936332702637
2010-07-19,5.884936332702637
2010-07-20,6.155507564544678
2010-07-21,6.172420024871826
2010-07-22,6.485267639160156
2010-07-23,6.857302665710449
2010-07-26,7.246249675750732
2010-07-27,6.967222213745117
2010-07-28,7.0179548263549805
2010-07-29,6.924947261810303
2010-07-30,7.077142238616943
2010-08-02,7.508367538452148
2010-08-03,7.127876281738281
2010-08-04,7.034865856170654
2010-08-05,6.924947261810303
2010-08-06,6.7558393478393555
2010-08-09,6.738928318023682
2010-08-10,6.383803367614746
2010-08-11,5.977945327758789
2010-08-12,5.918758392333984
2010-08-13,5.724284648895264
2010-08-16,5.859569549560547
2010-08-17,6.223151206970215
2010-08-18,6.316158771514893
2010-08-19,5.758106231689453
2010-08-20,5.622820854187012
2010-08-23,5.369158744812012
2010-08-24,5.2592387199401855
2010-08-25,5.31842565536499
2010-08-26,5.0901312828063965
2010-08-27,5.605908393859863
2010-08-30,5.2423295974731445
2010-08-31,5.183141231536865
2010-09-01,5.631275653839111
2010-09-02,5.825748443603516
2010-09-03,5.8680243492126465
2010-09-07,5.538265705108643
2010-09-08,5.665096282958984
2010-09-09,5.580543518066406
2010-09-10,5.791926860809326
2010-09-13,6.24851655960083
2010-09-14,5.8764801025390625
2010-09-15,5.927213191986084
2010-09-16,5.656642436981201
2010-09-17,5.4790778160095215
2010-09-20,5.817294597625732
2010-09-21,5.758106231689453
2010-09-22,5.682005882263184
2010-09-23,5.656642436981201
2010-09-24,6.045587539672852
2010-09-27,6.180873394012451
2010-09-28,6.299248695373535
2010-09-29,6.7896599769592285
2010-09-30,6.840391159057617
2010-10-01,6.950313091278076
2010-10-04,6.7642951011657715
2010-10-05,6.958768367767334
2010-10-06,6.8826704025268555
2010-10-07,6.7558393478393555
2010-10-08,6.569820880889893
2010-10-11,6.662829875946045
2010-10-12,6.916491508483887
2010-10-13,7.161696434020996
2010-10-14,7.212428569793701
2010-10-15,6.9334025382995605
2010-10-18,6.9334025382995605
2010-10-19,6.502178192138672
2010-10-20,6.629009246826172
2010-10-21,6.747383117675781
2010-10-22,6.899580478668213
2010-10-25,6.94185733795166
2010-10-26,6.72201681137085
2010-10-27,6.696651458740234
2010-10-28,6.72201681137085
2010-10-29,6.815026760101318
2010-11-01,6.772749900817871
2010-11-02,6.94185733795166
2010-11-03,7.694386959075928
2010-11-04,7.973410606384277
2010-11-05,7.8127593994140625
2010-11-08,7.601373672485352
2010-11-09,7.3054399490356445
2010-11-10,7.66056489944458
2010-11-11,7.550642490386963
2010-11-12,7.364626407623291
2010-11-15,7.389992713928223
2010-11-16,7.153242588043213
2010-11-17,7.0686869621276855
2010-11-18,7.449178695678711
2010-11-19,7.626743316650391
2010-11-22,7.838129997253418
2010-11-23,8.049511909484863
2010-11-24,8.734392166137695
2010-11-26,8.641385078430176
2010-11-29,8.590657234191895
2010-11-30,8.920411109924316
2010-12-01,9.453104019165039
2010-12-02,9.605299949645996
2010-12-03,9.368548393249512
2010-12-06,10.002700805664062
2010-12-07,10.095708847045898
2010-12-08,10.1718111038208
2010-12-09,10.028067588806152
2010-12-10,10.51002311706543
2010-12-13,10.26481819152832
2010-12-14,10.256361961364746
2010-12-15,10.417014122009277
2010-12-16,10.400102615356445
2010-12-17,10.433927536010742
2010-12-20,10.60303020477295
2010-12-21,10.670673370361328
2010-12-22,10.653764724731445
2010-12-23,10.247908592224121
2010-12-27,10.26481819152832
2010-12-28,10.03652286529541
2010-12-29,9.977334022521973
2010-12-30,10.281726837158203
2010-12-31,10.019611358642578
2011-01-03,9.926604270935059
2011-01-04,9.698307991027832
2011-01-05,10.357827186584473
2011-01-06,10.23945140838623
2011-01-07,10.188716888427734
2011-01-10,10.357827186584473
2011-01-11,10.53538703918457
2011-01-12,10.400102615356445
2011-01-13,10.180262565612793
2011-01-14,9.977334022521973
2011-01-18,9.994242668151855
2011-01-19,9.613753318786621
2011-01-20,9.453104019165039
2011-01-21,9.33472728729248
2011-01-24,9.470012664794922
2011-01-25,9.943511962890625
2011-01-26,10.357827186584473
2011-01-27,10.36628246307373
2011-01-28,9.698307991027832
2011-01-31,9.605299949645996
2011-02-01,9.926604270935059
2011-02-02,9.453104019165039
2011-02-03,9.43619155883789
2011-02-04,9.22480583190918
2011-02-07,9.850504875183105
2011-02-08,10.011154174804688
2011-02-09,9.8082275390625
2011-02-10,10.011154174804688
2011-02-11,10.129530906677246
2011-02-14,10.104166030883789
2011-02-15,10.154897689819336
2011-02-16,10.467745780944824
2011-02-17,10.518477439880371
2011-02-18,9.968879699707031
2011-02-22,8.895047187805176
2011-02-23,8.632930755615234
2011-02-24,9.199440002441406
2011-02-25,8.971146583557129
2011-02-28,8.810492515563965
2011-03-01,8.49764633178711
2011-03-02,8.962692260742188
2011-03-03,9.114885330200195
2011-03-04,8.920411109924316
2011-03-07,8.666752815246582
2011-03-08,8.768217086791992
2011-03-09,8.861224174499512
2011-03-10,8.709028244018555
2011-03-11,8.852768898010254
2011-03-14,8.742852210998535
2011-03-15,8.844317436218262
2011-03-16,8.810492515563965
2011-03-17,9.27553939819336
2011-03-18,9.740582466125488
2011-03-21,9.689852714538574
2011-03-22,9.495377540588379
2011-03-23,9.43619155883789
2011-03-24,9.749040603637695
2011-03-25,9.698307991027832
2011-03-28,9.512289047241211
2011-03-29,9.444647789001465
2011-03-30,9.88432502746582
2011-03-31,9.791313171386719
2011-04-01,9.672942161560059
2011-04-04,9.706761360168457
2011-04-05,9.88432502746582
2011-04-06,9.765949249267578
2011-04-07,9.706761360168457
2011-04-08,9.52919864654541
2011-04-11,9.343184471130371
2011-04-12,8.895047187805176
2011-04-13,8.903501510620117
2011-04-14,8.709028244018555
2011-04-15,8.903501510620117
2011-04-18,8.802037239074707
2011-04-19,8.565288543701172
2011-04-20,8.43000316619873
2011-04-21,8.514557838439941
2011-04-25,8.928869247436523
2011-04-26,9.30936050415039
2011-04-27,9.520746231079102
2011-04-28,9.385459899902344
2011-04-29,9.326268196105957
2011-05-02,9.064153671264648
2011-05-03,9.165620803833008
2011-05-04,8.463824272155762
2011-05-05,8.658296585083008
2011-05-06,8.717484474182129
2011-05-09,8.954235076904297
2011-05-10,8.75130558013916
2011-05-11,8.700572967529297
2011-05-12,8.717484474182129
2011-05-13,8.387723922729492
2011-05-16,8.159428596496582
2011-05-17,7.762028217315674
2011-05-18,7.85503625869751
2011-05-19,7.838129997253418
2011-05-20,7.770484447479248
2011-05-23,7.491455554962158
2011-05-24,7.601373672485352
2011-05-25,7.79585075378418
2011-05-26,7.931136608123779
2011-05-27,8.159428596496582
2011-05-31,8.176338195800781
2011-06-01,7.897312641143799
2011-06-02,7.829670429229736
2011-06-03,7.6859307289123535
2011-06-06,7.51682186126709
2011-06-07,7.584465026855469
2011-06-08,7.4407243728637695
2011-06-09,7.576009273529053
2011-06-10,7.212428569793701
2011-06-13,7.423811912536621
2011-06-14,7.8043036460876465
2011-06-15,7.702845096588135
2011-06-16,7.584465026855469
2011-06-17,7.4407243728637695
2011-06-20,7.43226957321167
2011-06-21,7.736661434173584
2011-06-22,7.745117664337158
2011-06-23,7.711294651031494
2011-06-24,7.508367538452148
2011-06-27,7.64365291595459
2011-06-28,7.762028217315674
2011-06-29,7.66056489944458
2011-06-30,7.922680377960205
2011-07-01,8.167885780334473
2011-07-05,8.057966232299805
2011-07-06,7.990321636199951
2011-07-07,8.11715316772461
2011-07-08,7.990321636199951
2011-07-11,7.474545478820801
2011-07-12,7.40690279006958
2011-07-13,7.669020175933838
2011-07-14,7.356170654296875
2011-07-15,7.288529872894287
2011-07-18,7.110966682434082
2011-07-19,7.17860746383667
2011-07-20,7.3138933181762695
2011-07-21,7.322350025177002
2011-07-22,7.3138933181762695
2011-07-25,7.144786834716797
2011-07-26,6.9334025382995605
2011-07-27,6.409167766571045
2011-07-28,6.383803367614746
2011-07-29,6.349982261657715
2011-08-01,6.256973743438721
2011-08-02,5.800381660461426
2011-08-03,5.419890880584717
2011-08-04,5.081676006317139
2011-08-05,4.633542060852051
2011-08-08,4.219226837158203
2011-08-09,4.362970352172852
2011-08-10,4.041666030883789
2011-08-11,4.633542060852051
2011-08-12,4.718095779418945
2011-08-15,4.921023845672607
2011-08-16,4.8195600509643555
2011-08-17,4.557442665100098
2011-08-18,4.143130779266357
2011-08-19,3.9402015209198
2011-08-22,4.227685928344727
2011-08-23,4.4728899002075195
2011-08-24,4.692729949951172
2011-08-25,4.439067363739014
2011-08-26,4.515166282653809
2011-08-29,4.9379353523254395
2011-08-30,4.802649974822998
2011-08-31,4.811103820800781
2011-09-01,4.743461608886719
2011-09-02,4.498256206512451
2011-09-06,4.430612087249756
2011-09-07,4.794194221496582
2011-09-08,4.540532112121582
2011-09-09,4.362970352172852
2011-09-12,4.320692539215088
2011-09-13,4.405246257781982
2011-09-14,4.346059799194336
2011-09-15,4.828016757965088
2011-09-16,4.895656585693359
2011-09-19,4.6758198738098145
2011-09-20,4.565898895263672
2011-09-21,4.219226837158203
2011-09-22,4.007845878601074
2011-09-23,3.881014108657837
2011-09-26,4.160039901733398
2011-09-27,4.253048896789551
2011-09-28,4.016299724578857
2011-09-29,4.219226837158203
2011-09-30,4.033211708068848
2011-10-03,3.7203621864318848
2011-10-04,4.253048896789551
2011-10-05,4.1854071617126465
2011-10-06,4.641997337341309
2011-10-07,4.565898895263672
2011-10-10,4.887203216552734
2011-10-11,5.216963768005371
2011-10-12,5.301515102386475
2011-10-13,5.233872890472412
2011-10-14,5.445258617401123
2011-10-17,5.081676006317139
2011-10-18,5.411436080932617
2011-10-19,5.183141231536865
2011-10-20,5.267693519592285
2011-10-21,5.546721935272217
2011-10-24,5.817294597625732
2011-10-25,5.377614974975586
2011-10-26,5.6143646240234375
2011-10-27,6.054043769836426
2011-10-28,6.045587539672852
2011-10-31,5.834203720092773
2011-11-01,5.648187160491943
2011-11-02,6.206241130828857
2011-11-03,6.37534761428833
2011-11-04,6.671286582946777
2011-11-07,6.282338619232178
2011-11-08,6.349982261657715
2011-11-09,5.859569549560547
2011-11-10,5.935667991638184
2011-11-11,6.256973743438721
2011-11-14,6.087865352630615
2011-11-15,6.045587539672852
2011-11-16,5.8764801025390625
2011-11-17,5.918758392333984
2011-11-18,5.935667991638184
2011-11-21,5.775016784667969
2011-11-22,5.648187160491943
2011-11-23,5.352248191833496
2011-11-25,5.183141231536865
2011-11-28,5.766561031341553
2011-11-29,5.648187160491943
2011-11-30,6.206241130828857
2011-12-01,6.172420024871826
2011-12-02,6.290794849395752
2011-12-05,6.409167766571045
2011-12-06,6.552910327911377
2011-12-07,6.561365604400635
2011-12-08,6.24851655960083
2011-12-09,6.485267639160156
2011-12-12,6.273882865905762
2011-12-13,5.918758392333984
2011-12-14,5.563632965087891
2011-12-15,5.588998794555664
2011-12-16,5.8933916091918945
2011-12-19,5.580543518066406
2011-12-20,5.698917865753174
2011-12-21,5.842658519744873
2011-12-22,6.4514479637146
2011-12-23,6.654374599456787
2011-12-27,6.7642951011657715
2011-12-28,6.502178192138672
2011-12-29,6.705105781555176
2011-12-30,6.629009246826172
2012-01-03,6.772749900817871
2012-01-04,6.848849296569824
2012-01-05,7.271615982055664
2012-01-06,7.356170654296875
2012-01-09,7.525278091430664
2012-01-10,7.2969841957092285
2012-01-11,7.567553997039795
2012-01-12,7.153242588043213
2012-01-13,6.984135150909424
2012-01-17,6.831936359405518
2012-01-18,7.0686869621276855
2012-01-19,7.110966682434082
2012-01-20,7.339260101318359
2012-01-23,7.3984479904174805
2012-01-24,7.474545478820801
2012-01-25,7.466090679168701
2012-01-26,7.356170654296875
2012-01-27,7.618286609649658
2012-01-30,7.54218864440918
2012-01-31,7.499912261962891
2012-02-01,7.770484447479248
2012-02-02,7.753573894500732
2012-02-03,7.63519811630249
2012-02-06,7.838129997253418
2012-02-07,8.835859298706055
2012-02-08,9.10643482208252
2012-02-09,9.038787841796875
2012-02-10,8.734392166137695
2012-02-13,8.962692260742188
2012-02-14,8.827404022216797
2012-02-15,9.021879196166992
2012-02-16,9.351639747619629
2012-02-17,9.37700080871582
2012-02-21,9.081064224243164
2012-02-22,8.928869247436523
2012-02-23,9.174074172973633
2012-02-24,9.233262062072754
2012-02-27,9.140254974365234
2012-02-28,9.064153671264648
2012-02-29,8.928869247436523
2012-03-01,8.844317436218262
2012-03-02,8.556833267211914
2012-03-05,8.387723922729492
2012-03-06,8.134064674377441
2012-03-07,8.32853889465332
2012-03-08,8.438453674316406
2012-03-09,8.379270553588867
2012-03-12,8.176338195800781
2012-03-13,8.353903770446777
2012-03-14,8.320079803466797
2012-03-15,8.886591911315918
2012-03-16,8.776674270629883
2012-03-19,8.911956787109375
2012-03-20,8.5230131149292
2012-03-21,8.44691276550293
2012-03-22,8.041053771972656
2012-03-23,8.12560749053955
2012-03-26,8.269347190856934
2012-03-27,9.05569839477539
2012-03-28,8.675206184387207
2012-03-29,8.785130500793457
2012-03-30,8.75130558013916
2012-04-02,8.607565879821777
2012-04-03,8.489188194274902
2012-04-04,8.066423416137695
2012-04-05,8.091785430908203
2012-04-09,7.567553997039795
2012-04-10,7.229340553283691
2012-04-11,7.618286609649658
2012-04-12,8.1425199508667
2012-04-13,7.702845096588135
2012-04-16,7.6859307289123535
2012-04-17,7.330804347991943
2012-04-18,7.63519811630249
2012-04-19,7.43226957321167
2012-04-20,7.415356159210205
2012-04-23,7.3138933181762695
2012-04-24,6.8826704025268555
2012-04-25,7.187063217163086
2012-04-26,7.17860746383667
2012-04-27,7.491455554962158
2012-04-30,7.077142238616943
2012-05-01,6.815026760101318
2012-05-02,7.373083591461182
2012-05-03,6.950313091278076
2012-05-04,6.645920753479004
2012-05-07,6.747383117675781
2012-05-08,6.7558393478393555
2012-05-09,6.6120991706848145
2012-05-10,6.603641510009766
2012-05-11,6.1385955810546875
2012-05-14,6.180873394012451
2012-05-15,6.282338619232178
2012-05-16,5.918758392333984
2012-05-17,5.605908393859863
2012-05-18,5.6143646240234375
2012-05-21,5.901847839355469
2012-05-22,6.079410552978516
2012-05-23,6.113232135772705
2012-05-24,6.163963794708252
2012-05-25,6.045587539672852
2012-05-29,6.24851655960083
2012-05-30,5.8764801025390625
2012-05-31,5.884936332702637
2012-06-01,5.495990753173828
2012-06-04,5.276148796081543
2012-06-05,5.394525051116943
2012-06-06,5.529810905456543
2012-06-07,5.546721935272217
2012-06-08,5.682005882263184
2012-06-11,5.394525051116943
2012-06-12,5.487534046173096
2012-06-13,5.284604549407959
2012-06-14,5.301515102386475
2012-06-15,5.47062349319458
2012-06-18,5.453711032867432
2012-06-19,5.758106231689453
2012-06-20,5.715829849243164
2012-06-21,5.216963768005371
2012-06-22,5.276148796081543
2012-06-25,5.115497589111328
2012-06-26,5.115497589111328
2012-06-27,5.250783443450928
2012-06-28,5.335336685180664
2012-06-29,5.5974531173706055
2012-07-02,5.5044450759887695
2012-07-03,5.665096282958984
2012-07-05,5.563632965087891
2012-07-06,5.309971332550049
2012-07-09,5.2592387199401855
2012-07-10,4.9802117347717285
2012-07-11,5.014033794403076
2012-07-12,4.861835956573486
2012-07-13,5.538265705108643
2012-07-16,5.326882362365723
2012-07-17,5.293061256408691
2012-07-18,5.301515102386475
2012-07-19,5.276148796081543
2012-07-20,5.115497589111328
2012-07-23,4.90411376953125
2012-07-24,4.9717559814453125
2012-07-25,4.921023845672607
2012-07-26,5.166229248046875
2012-07-27,5.4790778160095215
2012-07-30,5.445258617401123
2012-07-31,5.7327399253845215
2012-08-01,5.605908393859863
2012-08-02,5.335336685180664
2012-08-03,5.605908393859863
2012-08-06,5.834203720092773
2012-08-07,5.935667991638184
2012-08-08,5.8933916091918945
2012-08-09,5.977945327758789
2012-08-10,5.910302639007568
2012-08-13,5.7496514320373535
2012-08-14,5.605908393859863
2012-08-15,5.622820854187012
2012-08-16,5.7496514320373535
2012-08-17,5.994855880737305
2012-08-20,5.8764801025390625
2012-08-21,5.775016784667969
2012-08-22,5.834203720092773
2012-08-23,5.648187160491943
2012-08-24,5.5974531173706055
2012-08-27,5.580543518066406
2012-08-28,5.715829849243164
2012-08-29,5.7327399253845215
2012-08-30,5.4790778160095215
2012-08-31,5.656642436981201
2012-09-04,5.588998794555664
2012-09-05,5.682005882263184
2012-09-06,6.011767864227295
2012-09-07,6.003309726715088
2012-09-10,6.003309726715088
2012-09-11,6.434536457061768
2012-09-12,6.47681188583374
2012-09-13,6.52754545211792
2012-09-14,6.502178192138672
2012-09-17,6.180873394012451
2012-09-18,5.986400604248047
2012-09-19,6.03713321685791
2012-09-20,5.994855880737305
2012-09-21,6.03713321685791
2012-09-24,6.045587539672852
2012-09-25,5.70737361907959
2012-09-26,5.800381660461426
2012-09-27,5.698917865753174
2012-09-28,6.028676986694336
2012-10-01,6.070953845977783
2012-10-02,6.121686935424805
2012-10-03,6.045587539672852
2012-10-04,6.155507564544678
2012-10-05,6.147052764892578
2012-10-08,6.130142688751221
2012-10-09,6.03713321685791
2012-10-10,5.8764801025390625
2012-10-11,5.6143646240234375
2012-10-12,5.4790778160095215
2012-10-15,5.546721935272217
2012-10-16,5.665096282958984
2012-10-17,5.70737361907959
2012-10-18,5.656642436981201
2012-10-19,5.462168216705322
2012-10-22,5.419890880584717
2012-10-23,5.495990753173828
2012-10-24,5.326882362365723
2012-10-25,5.309971332550049
2012-10-26,5.377614974975586
2012-10-31,5.335336685180664
2012-11-01,6.586731910705566
2012-11-02,6.223151206970215
2012-11-05,6.4514479637146
2012-11-06,6.468357086181641
2012-11-07,6.214693546295166
2012-11-08,6.172420024871826
2012-11-09,6.206241130828857
2012-11-12,6.26542854309082
2012-11-13,6.282338619232178
2012-11-14,6.1047749519348145
2012-11-15,6.054043769836426
2012-11-16,6.079410552978516
2012-11-19,6.1385955810546875
2012-11-20,6.256973743438721
2012-11-21,6.831936359405518
2012-11-23,6.924947261810303
2012-11-26,6.831936359405518
2012-11-27,6.629009246826172
2012-11-28,6.7642951011657715
2012-11-29,6.94185733795166
2012-11-30,6.840391159057617
2012-12-03,7.161696434020996
2012-12-04,7.491455554962158
2012-12-05,7.25470495223999
2012-12-06,7.144786834716797
2012-12-07,7.25470495223999
2012-12-10,7.347714900970459
2012-12-11,7.17860746383667
2012-12-12,7.153242588043213
2012-12-13,6.99259090423584
2012-12-14,7.17015266418457
2012-12-17,7.584465026855469
2012-12-18,7.871949672698975
2012-12-19,7.669020175933838
2012-12-20,7.85503625869751
2012-12-21,7.745117664337158
2012-12-24,7.762028217315674
2012-12-26,7.770484447479248
2012-12-27,7.770484447479248
2012-12-28,7.711294651031494
2012-12-31,7.584465026855469
2013-01-02,8.227071762084961
2013-01-03,8.235529899597168
2013-01-04,8.176338195800781
2013-01-07,8.091785430908203
2013-01-08,7.990321636199951
2013-01-09,8.007231712341309
2013-01-10,8.218618392944336
2013-01-11,8.049511909484863
2013-01-14,8.015691757202148
2013-01-15,7.93959379196167
2013-01-16,7.998776435852051
2013-01-17,8.108699798583984
2013-01-18,8.218618392944336
2013-01-22,8.134064674377441
2013-01-23,8.032599449157715
2013-01-24,8.387723922729492
2013-01-25,8.869681358337402
2013-01-28,9.081064224243164
2013-01-29,8.996512413024902
2013-01-30,8.971146583557129
2013-01-31,8.75130558013916
2013-02-01,8.996512413024902
2013-02-04,8.852768898010254
2013-02-05,9.174074172973633
2013-02-06,8.539918899536133
2013-02-07,8.260896682739258
2013-02-08,8.218618392944336
2013-02-11,8.243982315063477
2013-02-12,8.539918899536133
2013-02-13,8.717484474182129
2013-02-14,8.75130558013916
2013-02-15,8.852768898010254
2013-02-19,8.742852210998535
2013-02-20,8.12560749053955
2013-02-21,7.931136608123779
2013-02-22,8.176338195800781
2013-02-25,7.871949672698975
2013-02-26,7.9480462074279785
2013-02-27,8.11715316772461
2013-02-28,8.066423416137695
2013-03-01,7.9480462074279785
2013-03-04,7.728207588195801
2013-03-05,7.9480462074279785
2013-03-06,7.85503625869751
2013-03-07,8.041053771972656
2013-03-08,8.6498441696167
2013-03-11,8.810492515563965
2013-03-12,8.852768898010254
2013-03-13,8.861224174499512
2013-03-14,8.835859298706055
2013-03-15,9.165620803833008
2013-03-18,8.928869247436523
2013-03-19,8.709028244018555
2013-03-20,8.632930755615234
2013-03-21,8.632930755615234
2013-03-22,8.370814323425293
2013-03-25,8.396181106567383
2013-03-26,8.379270553588867
2013-03-27,8.489188194274902
2013-03-28,8.590657234191895
2013-04-01,8.25243854522705
2013-04-02,8.015691757202148
2013-04-03,7.85503625869751
2013-04-04,7.998776435852051
2013-04-05,7.981865882873535
2013-04-08,7.905769348144531
2013-04-09,8.041053771972656
2013-04-10,8.32853889465332
2013-04-11,8.260896682739258
2013-04-12,8.100240707397461
2013-04-15,7.51682186126709
2013-04-16,7.6774749755859375
2013-04-17,7.40690279006958
2013-04-18,7.110966682434082
2013-04-19,7.339260101318359
2013-04-22,7.423811912536621
2013-04-23,7.559101104736328
2013-04-24,7.778937339782715
2013-04-25,7.897312641143799
2013-04-26,8.015691757202148
2013-04-29,8.007231712341309
2013-04-30,7.973410606384277
2013-05-01,7.533734321594238
2013-05-02,7.618286609649658
2013-05-03,8.049511909484863
2013-05-06,8.34544849395752
2013-05-07,8.387723922729492
2013-05-08,8.370814323425293
2013-05-09,8.243982315063477
2013-05-10,8.34544849395752
2013-05-13,8.34544849395752
2013-05-14,8.556833267211914
2013-05-15,8.565288543701172
2013-05-16,8.556833267211914
2013-05-17,8.683664321899414
2013-05-20,8.666752815246582
2013-05-21,8.802037239074707
2013-05-22,8.472275733947754
2013-05-23,8.5230131149292
2013-05-24,8.556833267211914
2013-05-28,8.835859298706055
2013-05-29,8.852768898010254
2013-05-30,8.962692260742188
2013-05-31,8.878134727478027
2013-06-03,8.62447452545166
2013-06-04,8.531466484069824
2013-06-05,8.336991310119629
2013-06-06,8.514557838439941
2013-06-07,8.599109649658203
2013-06-10,8.683664321899414
2013-06-11,8.489188194274902
2013-06-12,8.260896682739258
2013-06-13,8.463824272155762
2013-06-14,8.286261558532715
2013-06-17,8.159428596496582
2013-06-18,8.40463638305664
2013-06-19,8.30317211151123
2013-06-20,8.032599449157715
2013-06-21,7.956501007080078
2013-06-24,7.829670429229736
2013-06-25,7.998776435852051
2013-06-26,7.973410606384277
2013-06-27,8.506097793579102
2013-06-28,8.607565879821777
2013-07-01,8.802037239074707
2013-07-02,8.539918899536133
2013-07-03,8.336991310119629
2013-07-05,8.565288543701172
2013-07-08,8.599109649658203
2013-07-09,8.675206184387207
2013-07-10,8.666752815246582
2013-07-11,8.911956787109375
2013-07-12,8.852768898010254
2013-07-15,9.453104019165039
2013-07-16,9.554563522338867
2013-07-17,8.852768898010254
2013-07-18,8.776674270629883
2013-07-19,8.852768898010254
2013-07-22,8.835859298706055
2013-07-23,8.62447452545166
2013-07-24,8.455371856689453
2013-07-25,8.6498441696167
2013-07-26,8.472275733947754
2013-07-29,7.981865882873535
2013-07-30,8.11715316772461
2013-07-31,9.072610855102539
2013-08-01,9.233262062072754
2013-08-02,9.267084121704102
2013-08-05,9.292448997497559
2013-08-06,8.979602813720703
2013-08-07,9.064153671264648
2013-08-08,9.140254974365234
2013-08-09,9.081064224243164
2013-08-12,9.165620803833008
2013-08-13,9.190985679626465
2013-08-14,9.089521408081055
2013-08-15,8.717484474182129
2013-08-16,8.717484474182129
2013-08-19,8.666752815246582
2013-08-20,8.869681358337402
2013-08-21,8.759758949279785
2013-08-22,9.072610855102539
2013-08-23,9.241718292236328
2013-08-26,9.072610855102539
2013-08-27,8.793581008911133
2013-08-28,8.928869247436523
2013-08-29,9.216353416442871
2013-08-30,8.810492515563965
2013-09-03,8.988057136535645
2013-09-04,9.190985679626465
2013-09-05,9.216353416442871
