Date,RCL
2010-04-16,28.699790954589844
2010-04-19,28.026554107666016
2010-04-20,28.683162689208984
2010-04-21,28.79952621459961
2010-04-22,29.1153621673584
2010-04-23,30.112749099731445
2010-04-26,31.284677505493164
2010-04-27,30.170934677124023
2010-04-28,28.69147300720215
2010-04-29,31.010408401489258
2010-04-30,29.788604736328125
2010-05-03,30.428598403930664
2010-05-04,28.450437545776367
2010-05-05,27.46137046813965
2010-05-06,25.599578857421875
2010-05-07,24.494144439697266
2010-05-10,27.087352752685547
2010-05-11,26.613590240478516
2010-05-12,27.627595901489258
2010-05-13,26.62190055847168
2010-05-14,25.682703018188477
2010-05-17,26.015151977539062
2010-05-18,25.31698989868164
2010-05-19,24.78504753112793
2010-05-20,23.072872161865234
2010-05-21,23.5549373626709
2010-05-24,23.197542190551758
2010-05-25,23.056241989135742
2010-05-26,23.239099502563477
2010-05-27,24.718555450439453
2010-05-28,24.103504180908203
2010-06-01,24.12012481689453
2010-06-02,24.82660675048828
2010-06-03,25.183998107910156
2010-06-04,23.205852508544922
2010-06-07,22.15859603881836
2010-06-08,22.33313751220703
2010-06-09,22.258331298828125
2010-06-10,23.712854385375977
2010-06-11,23.687917709350586
2010-06-14,24.244792938232422
2010-06-15,25.51646614074707
2010-06-16,25.075946807861328
2010-06-17,25.051013946533203
2010-06-18,24.477519989013672
2010-06-21,24.53570556640625
2010-06-22,23.172609329223633
2010-06-23,22.682226181030273
2010-06-24,21.917560577392578
2010-06-25,21.817827224731445
2010-06-28,21.03653907775879
2010-06-29,19.16643524169922
2010-06-30,18.925403594970703
2010-07-01,19.507217407226562
2010-07-02,19.075010299682617
2010-07-06,19.133197784423828
2010-07-07,20.039155960083008
2010-07-08,20.454730987548828
2010-07-09,20.546157836914062
2010-07-12,19.87291717529297
2010-07-13,20.787195205688477
2010-07-14,20.961734771728516
2010-07-15,20.55447006225586
2010-07-16,19.440723419189453
2010-07-19,19.640207290649414
2010-07-20,20.188762664794922
2010-07-21,20.42979621887207
2010-07-22,22.90663719177246
2010-07-23,23.372089385986328
2010-07-26,24.319597244262695
2010-07-27,23.40532875061035
2010-07-28,23.837533950805664
2010-07-29,24.12012481689453
2010-07-30,23.987133026123047
2010-08-02,24.80998420715332
2010-08-03,24.228172302246094
2010-08-04,24.55232048034668
2010-08-05,24.884788513183594
2010-08-06,24.361162185668945
2010-08-09,23.88739776611328
2010-08-10,23.372089385986328
2010-08-11,22.033926010131836
2010-08-12,21.610034942626953
2010-08-13,21.360687255859375
2010-08-16,21.526920318603516
2010-08-17,22.424562454223633
2010-08-18,22.75703239440918
2010-08-19,21.510295867919922
2010-08-20,21.15290069580078
2010-08-23,20.787195205688477
2010-08-24,19.897851943969727
2010-08-25,20.230316162109375
2010-08-26,20.089017868041992
2010-08-27,21.019916534423828
2010-08-30,20.379928588867188
2010-08-31,20.413171768188477
2010-09-01,21.884315490722656
2010-09-02,22.781963348388672
2010-09-03,23.49675178527832
2010-09-07,22.3248348236084
2010-09-08,22.96481704711914
2010-09-09,24.228172302246094
2010-09-10,24.352853775024414
2010-09-13,25.042705535888672
2010-09-14,24.959583282470703
2010-09-15,24.469207763671875
2010-09-16,24.618816375732422
2010-09-17,25.034399032592773
2010-09-20,25.981914520263672
2010-09-21,26.480609893798828
2010-09-22,25.574647903442383
2010-09-23,25.233869552612305
2010-09-24,26.62190055847168
2010-09-27,26.181385040283203
2010-09-28,26.247880935668945
2010-09-29,26.372549057006836
2010-09-30,26.206321716308594
2010-10-01,26.563722610473633
2010-10-04,25.99853515625
2010-10-05,27.30344581604004
2010-10-06,27.394872665405273
2010-10-07,27.128910064697266
2010-10-08,28.26759910583496
2010-10-11,28.059795379638672
2010-10-12,28.292531967163086
2010-10-13,29.040563583374023
2010-10-14,28.716421127319336
2010-10-15,28.899263381958008
2010-10-18,29.082130432128906
2010-10-19,27.48630142211914
2010-10-20,28.26759910583496
2010-10-21,28.39226531982422
2010-10-22,28.982389450073242
2010-10-25,29.215099334716797
2010-10-26,33.437381744384766
2010-10-27,32.88882064819336
2010-10-28,33.22127914428711
2010-10-29,32.863868713378906
2010-11-01,32.62284851074219
2010-11-02,32.98855209350586
2010-11-03,34.044124603271484
2010-11-04,35.107994079589844
2010-11-05,35.63993453979492
2010-11-08,35.64824676513672
2010-11-09,35.1495475769043
2010-11-10,34.925140380859375
2010-11-11,34.95839309692383
2010-11-12,34.27684020996094
2010-11-15,34.08566665649414
2010-11-16,33.4539909362793
2010-11-17,34.991634368896484
2010-11-18,35.249290466308594
2010-11-19,35.1495475769043
2010-11-22,34.60929870605469
2010-11-23,33.60360336303711
2010-11-24,34.875282287597656
2010-11-26,34.39320755004883
2010-11-29,33.99425506591797
2010-11-30,33.4539909362793
2010-12-01,34.53450012207031
2010-12-02,35.083065032958984
2010-12-03,35.440460205078125
2010-12-06,35.25759506225586
2010-12-07,35.64824676513672
2010-12-08,36.06383514404297
2010-12-09,36.23004913330078
2010-12-10,36.055511474609375
2010-12-13,34.90852355957031
2010-12-14,34.53450012207031
2010-12-15,33.844642639160156
2010-12-16,34.21864700317383
2010-12-17,35.249290466308594
2010-12-20,35.905906677246094
2010-12-21,38.75676345825195
2010-12-22,38.482486724853516
2010-12-23,38.482486724853516
2010-12-27,38.90637969970703
2010-12-28,38.391048431396484
2010-12-29,38.79833221435547
2010-12-30,38.814945220947266
2010-12-31,39.064292907714844
2011-01-03,39.67103576660156
2011-01-04,40.219600677490234
2011-01-05,40.65180587768555
2011-01-06,39.77907943725586
2011-01-07,39.887142181396484
2011-01-10,39.862205505371094
2011-01-11,39.77907943725586
2011-01-12,40.202972412109375
2011-01-13,39.73752975463867
2011-01-14,41.5245246887207
2011-01-18,41.167118072509766
2011-01-19,40.385826110839844
2011-01-20,39.4632453918457
2011-01-21,40.078311920166016
2011-01-24,39.69596481323242
2011-01-25,39.546363830566406
2011-01-26,41.14217758178711
2011-01-27,39.29701614379883
2011-01-28,37.85911560058594
2011-01-31,37.31886672973633
2011-02-01,37.9505500793457
2011-02-02,37.75937271118164
2011-02-03,37.42692184448242
2011-02-04,37.70119857788086
2011-02-07,38.25807571411133
2011-02-08,38.63209915161133
2011-02-09,38.98117446899414
2011-02-10,39.1058464050293
2011-02-11,39.78740310668945
2011-02-14,39.27207565307617
2011-02-15,39.18897247314453
2011-02-16,39.380130767822266
2011-02-17,39.22221374511719
2011-02-18,39.1972770690918
2011-02-22,37.310569763183594
2011-02-23,35.96407699584961
2011-02-24,36.23004913330078
2011-02-25,36.69550323486328
2011-02-28,36.39628982543945
2011-03-01,34.1854133605957
2011-03-02,34.22697448730469
2011-03-03,35.80617141723633
2011-03-04,35.13292694091797
2011-03-07,35.107994079589844
2011-03-08,36.57913589477539
2011-03-09,36.570823669433594
2011-03-10,36.06383514404297
2011-03-11,36.15525817871094
2011-03-14,35.78123092651367
2011-03-15,34.90021514892578
2011-03-16,34.12723922729492
2011-03-17,34.40982437133789
2011-03-18,34.86696243286133
2011-03-21,36.01396942138672
2011-03-22,34.625919342041016
2011-03-23,34.61762237548828
2011-03-24,34.85865020751953
2011-03-25,34.567752838134766
2011-03-28,33.90282440185547
2011-03-29,34.40982437133789
2011-03-30,35.083065032958984
2011-03-31,34.293460845947266
2011-04-01,33.93606948852539
2011-04-04,33.86958312988281
2011-04-05,33.67010498046875
2011-04-06,33.76984786987305
2011-04-07,33.21296691894531
2011-04-08,32.04933547973633
2011-04-11,32.996864318847656
2011-04-12,33.3376350402832
2011-04-13,32.473228454589844
2011-04-14,31.633771896362305
2011-04-15,31.67531967163086
2011-04-18,30.993778228759766
2011-04-19,31.567262649536133
2011-04-20,31.650392532348633
2011-04-21,32.04933547973633
2011-04-25,31.89973258972168
2011-04-26,32.423362731933594
2011-04-27,33.00517654418945
2011-04-28,33.09659957885742
2011-04-29,33.09659957885742
2011-05-02,32.88882064819336
2011-05-03,33.113224029541016
2011-05-04,32.67271041870117
2011-05-05,34.875282287597656
2011-05-06,33.819705963134766
2011-05-09,33.12984085083008
2011-05-10,33.55373001098633
2011-05-11,33.503868103027344
2011-05-12,34.08566665649414
2011-05-13,34.25190734863281
2011-05-16,33.412437438964844
2011-05-17,33.40412521362305
2011-05-18,33.711666107177734
2011-05-19,33.28777313232422
2011-05-20,33.254520416259766
2011-05-23,32.27375030517578
2011-05-24,31.392732620239258
2011-05-25,31.317930221557617
2011-05-26,31.30961036682129
2011-05-27,31.716882705688477
2011-05-31,32.41504669189453
2011-06-01,30.927295684814453
2011-06-02,31.35948944091797
2011-06-03,30.71949005126953
2011-06-06,30.378721237182617
2011-06-07,29.821842193603516
2011-06-08,28.043170928955078
2011-06-09,28.425500869750977
2011-06-10,27.58603286743164
2011-06-13,27.627595901489258
2011-06-14,28.425500869750977
2011-06-15,28.093048095703125
2011-06-16,28.009937286376953
2011-06-17,28.757965087890625
2011-06-20,29.5808162689209
2011-06-21,31.292997360229492
2011-06-22,30.212495803833008
2011-06-23,30.644685745239258
2011-06-24,30.096128463745117
2011-06-27,30.56157875061035
2011-06-28,31.24311637878418
2011-06-29,31.151704788208008
2011-06-30,31.284677505493164
2011-07-01,32.705963134765625
2011-07-05,32.53973388671875
2011-07-06,31.484172821044922
2011-07-07,31.98285484313965
2011-07-08,31.442598342895508
2011-07-11,29.81354331970215
2011-07-12,28.999008178710938
2011-07-13,29.88833999633789
2011-07-14,28.624988555908203
2011-07-15,29.065502166748047
2011-07-18,28.608366012573242
2011-07-19,29.63068199157715
2011-07-20,29.738723754882812
2011-07-21,29.94652557373047
2011-07-22,30.3288516998291
2011-07-25,30.3288516998291
2011-07-26,30.387035369873047
2011-07-27,29.722103118896484
2011-07-28,25.981914520263672
2011-07-29,25.449970245361328
2011-08-01,25.150758743286133
2011-08-02,23.96220588684082
2011-08-03,24.012073516845703
2011-08-04,22.466121673583984
2011-08-05,22.44118309020996
2011-08-08,19.94772720336914
2011-08-09,21.377307891845703
2011-08-10,19.816980361938477
2011-08-11,21.168710708618164
2011-08-12,21.385658264160156
2011-08-15,22.186683654785156
2011-08-16,21.068584442138672
2011-08-17,21.010177612304688
2011-08-18,19.433164596557617
2011-08-19,18.65717124938965
2011-08-22,18.765642166137695
2011-08-23,19.40813636779785
2011-08-24,19.917112350463867
2011-08-25,18.899145126342773
2011-08-26,19.700166702270508
2011-08-29,21.52750587463379
2011-08-30,21.56087875366211
2011-08-31,21.6610050201416
2011-09-01,21.1186466217041
2011-09-02,20.042268753051758
2011-09-06,19.85870361328125
2011-09-07,20.96845817565918
2011-09-08,20.542911529541016
2011-09-09,19.74188995361328
2011-09-12,19.449848175048828
2011-09-13,20.025583267211914
2011-09-14,20.275901794433594
2011-09-15,20.9768009185791
2011-09-16,21.04355239868164
2011-09-19,20.250871658325195
2011-09-20,21.126991271972656
2011-09-21,20.334308624267578
2011-09-22,18.80735969543457
2011-09-23,18.673858642578125
2011-09-26,18.34844398498535
2011-09-27,19.19118309020996
2011-09-28,18.43187713623047
2011-09-29,18.69054412841797
2011-09-30,18.056400299072266
2011-10-03,16.69633674621582
2011-10-04,17.589139938354492
2011-10-05,17.789400100708008
2011-10-06,18.40685272216797
2011-10-07,18.214937210083008
2011-10-10,19.349721908569336
2011-10-11,19.658447265625
2011-10-12,20.960115432739258
2011-10-13,21.051898956298828
2011-10-14,22.136625289916992
2011-10-17,21.160367965698242
2011-10-18,22.245084762573242
2011-10-19,21.519161224365234
2011-10-20,22.11157989501953
2011-10-21,22.904266357421875
2011-10-24,24.531339645385742
2011-10-25,23.313119888305664
2011-10-26,24.122486114501953
2011-10-27,25.465871810913086
2011-10-28,25.365739822387695
2011-10-31,24.79834747314453
2011-11-01,22.754074096679688
2011-11-02,23.5717830657959
2011-11-03,24.3477725982666
2011-11-04,24.039045333862305
2011-11-07,24.272672653198242
2011-11-08,24.10579490661621
2011-11-09,22.186683654785156
2011-11-10,22.445344924926758
2011-11-11,22.8625431060791
2011-11-14,22.58719253540039
2011-11-15,22.1783390045166
2011-11-16,21.752792358398438
2011-11-17,21.31055450439453
2011-11-18,21.761137008666992
2011-11-21,21.669347763061523
2011-11-22,21.485780715942383
2011-11-23,19.74188995361328
2011-11-25,19.349721908569336
2011-11-28,20.768198013305664
2011-11-29,20.901704788208008
2011-11-30,23.12120246887207
2011-12-01,22.704002380371094
2011-12-02,22.912607192993164
2011-12-05,23.538408279418945
2011-12-06,23.09617042541504
2011-12-07,22.89592170715332
2011-12-08,21.88629722595215
2011-12-09,22.562166213989258
2011-12-12,22.295148849487305
2011-12-13,21.83622932434082
2011-12-14,20.801578521728516
2011-12-15,21.268842697143555
2011-12-16,21.6610050201416
2011-12-19,20.551259994506836
2011-12-20,20.643417358398438
2011-12-21,20.42558479309082
2011-12-22,21.0288028717041
2011-12-23,21.514726638793945
2011-12-27,21.573373794555664
2011-12-28,20.752328872680664
2011-12-29,21.095829010009766
2011-12-30,20.752328872680664
2012-01-03,21.699039459228516
2012-01-04,21.883358001708984
2012-01-05,21.782827377319336
2012-01-06,21.363922119140625
2012-01-09,21.430950164794922
2012-01-10,22.637378692626953
2012-01-11,23.684629440307617
2012-01-12,24.731884002685547
2012-01-13,24.086776733398438
2012-01-17,22.595487594604492
2012-01-18,23.190326690673828
2012-01-19,23.41653823852539
2012-01-20,23.483562469482422
2012-01-23,23.734901428222656
2012-01-24,24.011375427246094
2012-01-25,23.55059051513672
2012-01-26,23.37464714050293
2012-01-27,23.198701858520508
2012-01-30,22.77143096923828
2012-01-31,22.77143096923828
2012-02-01,23.65949821472168
2012-02-02,24.036508560180664
2012-02-03,25.628326416015625
2012-02-06,25.603191375732422
2012-02-07,26.030475616455078
2012-02-08,26.40747833251953
2012-02-09,26.40747833251953
2012-02-10,25.86290740966797
2012-02-13,25.6785888671875
2012-02-14,25.12564468383789
2012-02-15,25.06700325012207
2012-02-16,25.569683074951172
2012-02-17,25.812644958496094
2012-02-21,25.0418701171875
2012-02-22,24.086776733398438
2012-02-23,24.35487174987793
2012-02-24,23.86894989013672
2012-02-27,23.599910736083984
2012-02-28,23.591501235961914
2012-02-29,23.95302391052246
2012-03-01,23.70920753479004
2012-03-02,23.599910736083984
2012-03-05,23.120677947998047
2012-03-06,22.397626876831055
2012-03-07,23.036603927612305
2012-03-08,23.465381622314453
2012-03-09,23.01978874206543
2012-03-12,23.71761131286621
2012-03-13,24.524734497070312
2012-03-14,24.390214920043945
2012-03-15,25.163700103759766
2012-03-16,25.710193634033203
2012-03-19,25.67656707763672
2012-03-20,25.491594314575195
2012-03-21,25.197328567504883
2012-03-22,24.726512908935547
2012-03-23,24.692882537841797
2012-03-26,25.47478675842285
2012-03-27,25.348670959472656
2012-03-28,24.928293228149414
2012-03-29,24.642440795898438
2012-03-30,24.743328094482422
2012-04-02,24.491100311279297
2012-04-03,24.247285842895508
2012-04-04,23.5662784576416
2012-04-05,23.448570251464844
2012-04-09,23.599910736083984
2012-04-10,22.464889526367188
2012-04-11,22.792783737182617
2012-04-12,23.314050674438477
2012-04-13,22.952531814575195
2012-04-16,22.66666603088379
2012-04-17,23.255197525024414
2012-04-18,23.29723358154297
2012-04-19,24.272512435913086
2012-04-20,22.633039474487305
2012-04-23,21.8847713470459
2012-04-24,21.909996032714844
2012-04-25,22.557371139526367
2012-04-26,23.28883171081543
2012-04-27,23.532642364501953
2012-04-30,23.01137924194336
2012-05-01,23.5662784576416
2012-05-02,23.51583480834961
2012-05-03,23.12908172607422
2012-05-04,22.557371139526367
2012-05-07,22.66666603088379
2012-05-08,22.506927490234375
2012-05-09,21.95203399658203
2012-05-10,21.977252960205078
2012-05-11,21.909996032714844
2012-05-14,21.4223575592041
2012-05-15,21.472810745239258
2012-05-16,21.035608291625977
2012-05-17,20.295751571655273
2012-05-18,19.80609130859375
2012-05-21,20.489927291870117
2012-05-22,20.625009536743164
2012-05-23,20.937381744384766
2012-05-24,20.523696899414062
2012-05-25,20.616567611694336
2012-05-29,20.912050247192383
2012-05-30,20.31263542175293
2012-05-31,19.882070541381836
2012-06-01,19.020936965942383
2012-06-04,18.96183967590332
2012-06-05,19.206666946411133
2012-06-06,20.143789291381836
2012-06-07,20.177553176879883
2012-06-08,20.464603424072266
2012-06-11,19.822975158691406
2012-06-12,20.363290786743164
2012-06-13,19.94117546081543
2012-06-14,20.295753479003906
2012-06-15,21.258195877075195
2012-06-18,20.92894172668457
2012-06-19,21.44392967224121
2012-06-20,21.8829402923584
2012-06-21,21.165328979492188
2012-06-22,20.76009178161621
2012-06-25,20.169113159179688
2012-06-26,20.54058074951172
2012-06-27,20.861398696899414
2012-06-28,20.895170211791992
2012-06-29,21.97580909729004
2012-07-02,22.186870574951172
2012-07-03,22.212196350097656
2012-07-05,22.068674087524414
2012-07-06,21.477697372436523
2012-07-09,20.954261779785156
2012-07-10,20.633447647094727
2012-07-11,20.3548526763916
2012-07-12,19.94117546081543
2012-07-13,20.3548526763916
2012-07-16,20.3548526763916
2012-07-17,20.76009178161621
2012-07-18,20.80229949951172
2012-07-19,21.14000129699707
2012-07-20,20.59967803955078
2012-07-23,20.194442749023438
2012-07-24,20.278867721557617
2012-07-25,20.515256881713867
2012-07-26,20.785419464111328
2012-07-27,20.785419464111328
2012-07-30,21.148448944091797
2012-07-31,21.0893497467041
2012-08-01,20.844514846801758
2012-08-02,20.608121871948242
2012-08-03,21.39327621459961
2012-08-06,21.68876838684082
2012-08-07,22.034902572631836
2012-08-08,21.815399169921875
2012-08-09,21.68876838684082
2012-08-10,21.680326461791992
2012-08-13,21.629669189453125
2012-08-14,21.63810157775879
2012-08-15,21.730972290039062
2012-08-16,21.85761260986328
2012-08-17,22.12777328491211
2012-08-20,21.95047950744629
2012-08-21,21.992691040039062
2012-08-22,21.942035675048828
2012-08-23,21.63810157775879
2012-08-24,21.587451934814453
2012-08-27,22.018020629882812
2012-08-28,22.74407386779785
2012-08-29,23.02267837524414
2012-08-30,22.710308074951172
2012-08-31,22.811613082885742
2012-09-04,22.735633850097656
2012-09-05,23.242177963256836
2012-09-06,24.24683380126953
2012-09-07,24.964448928833008
2012-09-10,24.592979431152344
2012-09-11,25.15018653869629
2012-09-12,24.998220443725586
2012-09-13,25.63985252380371
2012-09-14,26.05353546142578
2012-09-17,25.496328353881836
2012-09-18,25.53853988647461
2012-09-19,26.382789611816406
2012-09-20,26.129512786865234
2012-09-21,26.40072250366211
2012-09-24,25.78203010559082
2012-09-25,25.926105499267578
2012-09-26,25.519289016723633
2012-09-27,25.663372039794922
2012-09-28,25.604047775268555
2012-10-01,25.77354621887207
2012-10-02,25.841344833374023
2012-10-03,26.0108585357666
2012-10-04,26.341398239135742
2012-10-05,26.71432113647461
2012-10-08,26.595657348632812
2012-10-09,26.290546417236328
2012-10-10,26.002384185791016
2012-10-11,26.273591995239258
2012-10-12,25.900678634643555
2012-10-15,25.976953506469727
2012-10-16,26.485475540161133
2012-10-17,27.375396728515625
2012-10-18,27.604225158691406
2012-10-19,27.12960433959961
2012-10-22,27.316062927246094
2012-10-23,26.485475540161133
2012-10-24,26.40072250366211
2012-10-25,28.595844268798828
2012-10-26,28.468704223632812
2012-10-31,28.53652000427246
2012-11-01,29.239973068237305
2012-11-02,29.443374633789062
2012-11-05,29.638309478759766
2012-11-06,29.612890243530273
2012-11-07,29.155214309692383
2012-11-08,28.451763153076172
2012-11-09,29.189125061035156
2012-11-12,29.061988830566406
2012-11-13,29.27387237548828
2012-11-14,28.850107192993164
2012-11-15,28.578899383544922
2012-11-16,28.044940948486328
2012-11-19,28.62126350402832
2012-11-20,28.79924201965332
2012-11-21,28.689067840576172
2012-11-23,29.604412078857422
2012-11-26,29.66373634338379
2012-11-27,29.5196533203125
2012-11-28,29.494234085083008
2012-11-29,29.850204467773438
2012-11-30,29.87562370300293
2012-12-03,29.8332462310791
2012-12-04,29.528125762939453
2012-12-05,29.129789352416992
2012-12-06,29.5196533203125
2012-12-07,29.672208786010742
2012-12-10,29.528125762939453
2012-12-11,29.66373634338379
2012-12-12,29.528125762939453
2012-12-13,29.24747657775879
2012-12-14,28.932798385620117
2012-12-17,29.75776481628418
2012-12-18,30.217010498046875
2012-12-19,29.88532829284668
2012-12-20,29.400562286376953
2012-12-21,29.051876068115234
2012-12-24,28.70318031311035
2012-12-26,28.550098419189453
2012-12-27,28.59261703491211
2012-12-28,28.260942459106445
2012-12-31,28.915796279907227
2013-01-02,30.097946166992188
2013-01-03,30.438133239746094
2013-01-04,30.438133239746094
2013-01-07,30.285051345825195
2013-01-08,29.953372955322266
2013-01-09,30.276535034179688
2013-01-10,30.37009048461914
2013-01-11,30.182985305786133
2013-01-14,30.58270263671875
2013-01-15,30.78682518005371
2013-01-16,31.12700843811035
2013-01-17,31.790369033813477
2013-01-18,31.38214683532715
2013-01-22,31.45017433166504
2013-01-23,32.25812911987305
2013-01-24,32.21559524536133
2013-01-25,32.67485427856445
2013-01-28,32.36867904663086
2013-01-29,31.875410079956055
2013-01-30,31.637287139892578
2013-01-31,30.78682518005371
2013-02-01,31.288597106933594
2013-02-04,30.217010498046875
2013-02-05,30.514673233032227
2013-02-06,30.608219146728516
2013-02-07,30.55718994140625
2013-02-08,30.727291107177734
2013-02-11,30.812335968017578
2013-02-12,30.990930557250977
2013-02-13,30.285051345825195
2013-02-14,30.32758140563965
2013-02-15,30.33607292175293
2013-02-19,30.156869888305664
2013-02-20,29.457130432128906
2013-02-21,28.868335723876953
2013-02-22,28.783000946044922
2013-02-25,28.73179817199707
2013-02-26,28.91100311279297
2013-02-27,29.585134506225586
2013-02-28,29.755802154541016
2013-03-01,29.86673927307129
2013-03-04,29.91793441772461
2013-03-05,29.61073875427246
2013-03-06,29.440074920654297
2013-03-07,29.31206703186035
2013-03-08,28.42460060119629
2013-03-11,28.868335723876953
2013-03-12,28.74033546447754
2013-03-13,28.603801727294922
2013-03-14,29.337669372558594
2013-03-15,28.765932083129883
2013-03-18,28.620864868164062
2013-03-19,28.03207015991211
2013-03-20,27.912595748901367
2013-03-21,27.392066955566406
2013-03-22,27.33232879638672
2013-03-25,27.170198440551758
2013-03-26,27.630998611450195
2013-03-27,27.74193000793457
2013-03-28,28.347801208496094
2013-04-01,27.83579444885254
2013-04-02,27.997934341430664
2013-04-03,27.460329055786133
2013-04-04,27.34086799621582
2013-04-05,27.545665740966797
2013-04-08,27.921131134033203
2013-04-09,28.160062789916992
2013-04-10,28.322202682495117
2013-04-11,28.407543182373047
2013-04-12,28.399003982543945
2013-04-15,27.827266693115234
2013-04-16,28.2795352935791
2013-04-17,28.620864868164062
2013-04-18,28.31367301940918
2013-04-19,28.492870330810547
2013-04-22,28.765932083129883
2013-04-23,29.380342483520508
2013-04-24,29.2608642578125
2013-04-25,30.779800415039062
2013-04-26,30.651811599731445
2013-04-29,30.924867630004883
2013-04-30,31.172344207763672
2013-05-01,30.984609603881836
2013-05-02,31.18940544128418
2013-05-03,31.564870834350586
2013-05-06,31.65020751953125
2013-05-07,32.01713562011719
2013-05-08,32.01713562011719
2013-05-09,31.803810119628906
2013-05-10,32.008602142333984
2013-05-13,31.93180274963379
2013-05-14,32.324344635009766
2013-05-15,32.49500274658203
2013-05-16,32.324344635009766
2013-05-17,32.13601303100586
2013-05-20,32.36715316772461
2013-05-21,31.579587936401367
2013-05-22,30.9717960357666
2013-05-23,30.851938247680664
2013-05-24,30.92898941040039
2013-05-28,30.569446563720703
2013-05-29,30.04724884033203
2013-05-30,30.67217254638672
2013-05-31,29.97021484375
2013-06-03,29.876052856445312
2013-06-04,29.42234230041504
2013-06-05,28.677579879760742
2013-06-06,28.497819900512695
2013-06-07,29.097049713134766
2013-06-10,29.251140594482422
2013-06-11,28.686141967773438
2013-06-12,28.583423614501953
2013-06-13,29.43090057373047
2013-06-14,29.088481903076172
2013-06-17,29.251140594482422
2013-06-18,29.328170776367188
2013-06-19,28.797426223754883
2013-06-20,27.59040641784668
2013-06-21,27.598968505859375
2013-06-24,27.239423751831055
2013-06-25,28.335161209106445
2013-06-26,28.446447372436523
2013-06-27,28.651901245117188
2013-06-28,28.540613174438477
2013-07-01,29.319622039794922
2013-07-02,29.071365356445312
2013-07-03,28.51493263244629
2013-07-05,29.319622039794922
2013-07-08,29.234018325805664
2013-07-09,29.747638702392578
2013-07-10,29.893171310424805
2013-07-11,30.766338348388672
2013-07-12,30.44960594177246
2013-07-15,30.218463897705078
2013-07-16,30.646493911743164
2013-07-17,31.528217315673828
2013-07-18,31.476858139038086
2013-07-19,31.1173152923584
2013-07-22,31.057397842407227
2013-07-23,31.391252517700195
2013-07-24,31.13443374633789
2013-07-25,31.305646896362305
2013-07-26,31.716550827026367
2013-07-29,31.399805068969727
2013-07-30,31.990478515625
2013-07-31,32.606834411621094
2013-08-01,33.57418441772461
2013-08-02,33.46288299560547
2013-08-05,32.872215270996094
2013-08-06,32.743812561035156
2013-08-07,32.478431701660156
2013-08-08,32.78660583496094
2013-08-09,32.33290481567383
2013-08-12,32.36715316772461
2013-08-13,33.514259338378906
2013-08-14,33.70258331298828
2013-08-15,33.3259162902832
2013-08-16,33.08622360229492
2013-08-19,32.29866409301758
2013-08-20,32.572601318359375
2013-08-21,32.735252380371094
2013-08-22,33.15471267700195
2013-08-23,33.094791412353516
2013-08-26,33.14615249633789
2013-08-27,31.408376693725586
2013-08-28,30.723539352416992
2013-08-29,31.160123825073242
2013-08-30,31.408376693725586
2013-09-03,31.588150024414062
2013-09-04,31.690874099731445
2013-09-05,31.759353637695312
2013-09-06,31.793601989746094
2013-09-09,31.87919807434082
2013-09-10,32.726688385009766
2013-09-11,33.14615249633789
2013-09-12,33.34304428100586
2013-09-13,33.548500061035156
2013-09-16,34.06211853027344
