Date,TTC
2010-01-04,8.593070030212402
2010-01-05,8.503979682922363
2010-01-06,8.48373031616211
2010-01-07,8.649765968322754
2010-01-08,8.738848686218262
2010-01-11,8.862360954284668
2010-01-12,8.750999450683594
2010-01-13,8.878557205200195
2010-01-14,8.722652435302734
2010-01-15,8.67811107635498
2010-01-19,8.71657943725586
2010-01-20,8.56472110748291
2010-01-21,8.538402557373047
2010-01-22,8.206342697143555
2010-01-25,8.220513343811035
2010-01-26,8.141544342041016
2010-01-27,8.115225791931152
2010-01-28,7.971470355987549
2010-01-29,7.8864288330078125
2010-02-01,8.030184745788574
2010-02-02,8.269103050231934
2010-02-03,8.097004890441895
2010-02-04,7.817589282989502
2010-02-05,7.667756080627441
2010-02-08,7.679903507232666
2010-02-09,7.841882228851318
2010-02-10,7.773044586181641
2010-02-11,8.054486274719238
2010-02-12,8.287332534790039
2010-02-16,8.540422439575195
2010-02-17,8.789464950561523
2010-02-18,9.050663948059082
2010-02-19,9.054712295532227
2010-02-22,8.941329002380371
2010-02-23,8.805667877197266
2010-02-24,8.902856826782227
2010-02-25,8.915005683898926
2010-02-26,8.912979125976562
2010-03-01,8.96359920501709
2010-03-02,8.998021125793457
2010-03-03,9.129631996154785
2010-03-04,9.22681999206543
2010-03-05,9.354379653930664
2010-03-08,9.392849922180176
2010-03-09,9.467764854431152
2010-03-10,9.504210472106934
2010-03-11,9.607477188110352
2010-03-12,9.682385444641113
2010-03-15,9.779579162597656
2010-03-16,9.789700508117676
2010-03-17,9.862597465515137
2010-03-18,9.838296890258789
2010-03-19,9.797800064086914
2010-03-22,10.002298355102539
2010-03-23,10.235146522521973
2010-03-24,10.071137428283691
2010-03-25,10.119908332824707
2010-03-26,10.160553932189941
2010-03-29,10.11381721496582
2010-03-30,10.119908332824707
2010-03-31,9.991888046264648
2010-04-01,10.036595344543457
2010-04-05,10.337347984313965
2010-04-06,10.443020820617676
2010-04-07,10.359704971313477
2010-04-08,10.404409408569336
2010-04-09,10.479598045349121
2010-04-12,10.50601577758789
2010-04-13,10.536492347717285
2010-04-14,10.867730140686035
2010-04-15,11.121742248535156
2010-04-16,10.794574737548828
2010-04-19,10.684844017028809
2010-04-20,10.816926002502441
2010-04-21,11.005915641784668
2010-04-22,11.501749992370605
2010-04-23,11.452977180480957
2010-04-26,11.471266746520996
2010-04-27,11.150195121765137
2010-04-28,11.005915641784668
2010-04-29,11.343241691589355
2010-04-30,11.570837020874023
2010-05-03,11.841107368469238
2010-05-04,11.373724937438965
2010-05-05,10.869760513305664
2010-05-06,10.721415519714355
2010-05-07,10.534461975097656
2010-05-10,10.709223747253418
2010-05-11,10.78441333770752
2010-05-12,11.282280921936035
2010-05-13,11.209127426147461
2010-05-14,10.760026931762695
2010-05-17,10.881957054138184
2010-05-18,10.684844017028809
2010-05-19,10.607619285583496
2010-05-20,9.652528762817383
2010-05-21,10.361737251281738
2010-05-24,10.717350959777832
2010-05-25,10.78441333770752
2010-05-26,10.841310501098633
2010-05-27,11.07297420501709
2010-05-28,10.869760513305664
2010-06-01,10.873827934265137
2010-06-02,11.18677043914795
2010-06-03,11.198966026306152
2010-06-04,10.638099670410156
2010-06-07,10.410503387451172
2010-06-08,10.609652519226074
2010-06-09,10.753928184509277
2010-06-10,10.977461814880371
2010-06-11,11.07703685760498
2010-06-14,11.144095420837402
2010-06-15,11.26399040222168
2010-06-16,11.227289199829102
2010-06-17,11.170211791992188
2010-06-18,11.290494918823242
2010-06-21,11.353693008422852
2010-06-22,10.939835548400879
2010-06-23,10.784889221191406
2010-06-24,10.558588027954102
2010-06-25,10.568780899047852
2010-06-28,10.752266883850098
2010-06-29,10.209969520568848
2010-06-30,10.01424789428711
2010-07-01,9.84095573425293
2010-07-02,9.749214172363281
2010-07-06,9.67785930633545
2010-07-07,10.114147186279297
2010-07-08,10.14676570892334
2010-07-09,10.230352401733398
2010-07-12,10.181427001953125
2010-07-13,10.509658813476562
2010-07-14,10.499466896057129
2010-07-15,10.40976333618164
2010-07-16,10.038712501525879
2010-07-19,10.205888748168945
2010-07-20,10.309863090515137
2010-07-21,10.424036026000977
2010-07-22,10.831780433654785
2010-07-23,11.082545280456543
2010-07-26,11.131470680236816
2010-07-27,10.886823654174805
2010-07-28,10.799160957336426
2010-07-29,10.768576622009277
2010-07-30,10.611597061157227
2010-08-02,10.725767135620117
2010-08-03,10.576942443847656
2010-08-04,10.731884956359863
2010-08-05,10.93575668334961
2010-08-06,10.684990882873535
2010-08-09,10.691104888916016
2010-08-10,10.371025085449219
2010-08-11,10.128418922424316
2010-08-12,10.105989456176758
2010-08-13,10.006093978881836
2010-08-16,10.138612747192383
2010-08-17,10.291515350341797
2010-08-18,10.505581855773926
2010-08-19,10.530047416687012
2010-08-20,10.405688285827637
2010-08-23,10.313948631286621
2010-08-24,10.048907279968262
2010-08-25,10.360832214355469
2010-08-26,10.114147186279297
2010-08-27,10.381220817565918
2010-08-30,10.118224143981934
2010-08-31,10.173274040222168
2010-09-01,10.511698722839355
2010-09-02,10.709454536437988
2010-09-03,10.801199913024902
2010-09-07,10.58305549621582
2010-09-08,10.695186614990234
2010-09-09,10.721689224243164
2010-09-10,10.8073148727417
2010-09-13,10.960223197937012
2010-09-14,10.901098251342773
2010-09-15,10.937795639038086
2010-09-16,11.05400562286377
2010-09-17,11.219138145446777
2010-09-20,11.575916290283203
2010-09-21,11.518832206726074
2010-09-22,11.582038879394531
2010-09-23,11.418935775756836
2010-09-24,11.592228889465332
2010-09-27,11.54329776763916
2010-09-28,11.663580894470215
2010-09-29,11.690085411071777
2010-09-30,11.499887466430664
2010-10-01,11.604194641113281
2010-10-04,11.395587921142578
2010-10-05,11.685997009277344
2010-10-06,11.647137641906738
2010-10-07,11.606234550476074
2010-10-08,11.726897239685059
2010-10-11,11.681901931762695
2010-10-12,11.749397277832031
2010-10-13,11.79643440246582
2010-10-14,11.812792778015137
2010-10-15,11.757575988769531
2010-10-18,11.714625358581543
2010-10-19,11.506023406982422
2010-10-20,11.657365798950195
2010-10-21,11.690086364746094
2010-10-22,11.798480987548828
2010-10-25,11.698267936706543
2010-10-26,11.659405708312988
2010-10-27,11.618505477905273
2010-10-28,11.575554847717285
2010-10-29,11.608280181884766
2010-11-01,11.551011085510254
2010-11-02,11.728941917419434
2010-11-03,11.800522804260254
2010-11-04,11.953910827636719
2010-11-05,12.007087707519531
2010-11-08,12.013221740722656
2010-11-09,11.79643440246582
2010-11-10,11.902782440185547
2010-11-11,11.906872749328613
2010-11-12,11.775981903076172
2010-11-15,11.788253784179688
2010-11-16,11.714625358581543
2010-11-17,11.593964576721191
2010-11-18,11.728941917419434
2010-11-19,11.761665344238281
2010-11-22,11.743260383605957
2010-11-23,11.62873649597168
2010-11-24,11.919145584106445
2010-11-26,11.902782440185547
2010-11-29,11.79643440246582
2010-11-30,11.904827117919922
2010-12-01,12.471334457397461
2010-12-02,12.876273155212402
2010-12-03,12.94376277923584
2010-12-06,12.76379108428955
2010-12-07,13.1666841506958
2010-12-08,12.990804672241211
2010-12-09,12.949896812438965
2010-12-10,12.859914779663086
2010-12-13,12.757657051086426
2010-12-14,12.718795776367188
2010-12-15,12.632625579833984
2010-12-16,12.76598834991455
2010-12-17,12.782402038574219
2010-12-20,12.942438125610352
2010-12-21,13.053228378295898
2010-12-22,12.967057228088379
2010-12-23,12.837797164916992
2010-12-27,12.923972129821777
2010-12-28,12.93217945098877
2010-12-29,12.874731063842773
2010-12-30,12.794710159301758
2010-12-31,12.646986961364746
2011-01-03,12.761883735656738
2011-01-04,12.630572319030762
2011-01-05,12.739314079284668
2011-01-06,12.71469497680664
2011-01-07,12.538246154785156
2011-01-10,12.67776107788086
2011-01-11,12.638778686523438
2011-01-12,12.866522789001465
2011-01-13,12.712639808654785
2011-01-14,12.78445053100586
2011-01-18,12.72085189819336
2011-01-19,12.564919471740723
2011-01-20,12.398725509643555
2011-01-21,12.515676498413086
2011-01-24,12.630572319030762
2011-01-25,12.700333595275879
2011-01-26,12.710594177246094
2011-01-27,12.681864738464355
2011-01-28,12.456172943115234
2011-01-31,12.478742599487305
2011-02-01,12.56286334991455
2011-02-02,12.476691246032715
2011-02-03,12.398725509643555
2011-02-04,12.427447319030762
2011-02-07,12.581331253051758
2011-02-08,12.61210823059082
2011-02-09,12.564919471740723
2011-02-10,12.823440551757812
2011-02-11,12.85421371459961
2011-02-14,12.971162796020508
2011-02-15,12.84600830078125
2011-02-16,12.864470481872559
2011-02-17,13.164023399353027
2011-02-18,12.901403427124023
2011-02-22,12.476691246032715
2011-02-23,12.127897262573242
2011-02-24,12.259207725524902
2011-02-25,12.497207641601562
2011-02-28,12.80291748046875
2011-03-01,12.339223861694336
2011-03-02,12.345381736755371
2011-03-03,12.733162879943848
2011-03-04,12.573123931884766
2011-03-07,12.386412620544434
2011-03-08,12.616211891174316
2011-03-09,12.698280334472656
2011-03-10,12.4397611618042
2011-03-11,12.54029369354248
2011-03-14,12.292033195495605
2011-03-15,12.345381736755371
2011-03-16,12.287927627563477
2011-03-17,12.316651344299316
2011-03-18,12.423346519470215
2011-03-21,12.702383995056152
2011-03-22,12.632625579833984
2011-03-23,12.634675025939941
2011-03-24,12.842578887939453
2011-03-25,13.05459976196289
2011-03-28,13.134873390197754
2011-03-29,13.248088836669922
2011-03-30,13.645364761352539
2011-03-31,13.630956649780273
2011-04-01,13.75652027130127
2011-04-04,13.770933151245117
2011-04-05,13.766816139221191
2011-04-06,13.812103271484375
2011-04-07,13.657716751098633
2011-04-08,13.402470588684082
2011-04-11,13.406587600708008
2011-04-12,13.19663143157959
2011-04-13,13.147223472595215
2011-04-14,13.27690315246582
2011-04-15,13.402470588684082
2011-04-18,13.437463760375977
2011-04-19,13.435405731201172
2011-04-20,13.598020553588867
2011-04-21,13.795632362365723
2011-04-25,13.67007064819336
2011-04-26,13.68859577178955
2011-04-27,13.803866386413574
2011-04-28,13.826507568359375
2011-04-29,13.97883129119873
2011-05-02,13.954132080078125
2011-05-03,13.700943946838379
2011-05-04,13.470398902893066
2011-05-05,13.482746124267578
2011-05-06,13.464226722717285
2011-05-09,13.490987777709961
2011-05-10,13.585671424865723
2011-05-11,13.453933715820312
2011-05-12,13.458048820495605
2011-05-13,13.361303329467773
2011-05-16,13.21721363067627
2011-05-17,12.910508155822754
2011-05-18,12.968141555786133
2011-05-19,13.816219329833984
2011-05-20,13.429229736328125
2011-05-23,13.073119163513184
2011-05-24,13.038130760192871
2011-05-25,13.087531089782715
2011-05-26,12.99284553527832
2011-05-27,13.021659851074219
2011-05-31,13.149284362792969
2011-06-01,12.661437034606934
2011-06-02,12.661437034606934
2011-06-03,12.443243980407715
2011-06-06,12.348556518554688
2011-06-07,12.352670669555664
2011-06-08,12.317681312561035
2011-06-09,12.486468315124512
2011-06-10,12.282682418823242
2011-06-13,12.319733619689941
2011-06-14,12.50087833404541
2011-06-15,12.133267402648926
2011-06-16,12.08782958984375
2011-06-17,12.052721977233887
2011-06-20,12.172505378723145
2011-06-21,12.364572525024414
2011-06-22,12.335657119750977
2011-06-23,12.432720184326172
2011-06-24,12.335657119750977
2011-06-27,12.331525802612305
2011-06-28,12.40588092803955
2011-06-29,12.372833251953125
2011-06-30,12.494685173034668
2011-07-01,12.732186317443848
2011-07-05,12.71566390991211
2011-07-06,12.790008544921875
2011-07-07,12.905667304992676
2011-07-08,12.76935863494873
2011-07-11,12.51326847076416
2011-07-12,12.422396659851074
2011-07-13,12.4554443359375
2011-07-14,12.01967716217041
2011-07-15,11.920547485351562
2011-07-18,11.751195907592773
2011-07-19,11.901957511901855
2011-07-20,11.866848945617676
2011-07-21,11.986632347106934
2011-07-22,11.9370698928833
2011-07-25,11.895761489868164
2011-07-26,11.817286491394043
2011-07-27,11.373255729675293
2011-07-28,11.166732788085938
2011-07-29,11.117172241210938
2011-08-01,11.185322761535645
2011-08-02,10.79499340057373
2011-08-03,10.904450416564941
2011-08-04,10.423249244689941
2011-08-05,10.621512413024902
2011-08-08,9.667369842529297
2011-08-09,10.045310020446777
2011-08-10,9.673569679260254
2011-08-11,10.004008293151855
2011-08-12,9.939985275268555
2011-08-15,10.158899307250977
2011-08-16,10.280744552612305
2011-08-17,10.2394437789917
2011-08-18,9.752049446105957
2011-08-19,9.737591743469238
2011-08-22,9.657045364379883
2011-08-23,10.034985542297363
2011-08-24,10.249771118164062
2011-08-25,10.410859107971191
2011-08-26,10.71031665802002
2011-08-29,11.036624908447266
2011-08-30,11.117172241210938
2011-08-31,11.26999568939209
2011-09-01,11.088255882263184
2011-09-02,10.757817268371582
2011-09-06,10.780534744262695
2011-09-07,11.13369369506836
2011-09-08,10.79292106628418
2011-09-09,10.524447441101074
2011-09-12,10.491401672363281
2011-09-13,10.755754470825195
2011-09-14,10.995320320129395
2011-09-15,11.135757446289062
2011-09-16,11.104779243469238
2011-09-19,10.945751190185547
2011-09-20,10.797056198120117
2011-09-21,10.532709121704102
2011-09-22,10.111397743225098
2011-09-23,10.328248023986816
2011-09-26,10.456294059753418
2011-09-27,10.660751342773438
2011-09-28,10.274553298950195
2011-09-29,10.417628288269043
2011-09-30,10.216495513916016
2011-10-03,9.461713790893555
