Date,PBF
2013-04-24,21.53677749633789
2013-04-25,21.76776885986328
2013-04-26,21.55036163330078
2013-04-29,21.91044807434082
2013-04-30,20.68754005432129
2013-05-01,20.00814437866211
2013-05-02,18.84638023376465
2013-05-03,19.35592269897461
2013-05-06,20.266313552856445
2013-05-07,21.400901794433594
2013-05-08,20.972883224487305
2013-05-09,21.31937599182129
2013-05-10,20.395402908325195
2013-05-13,19.96738052368164
2013-05-14,20.47013282775879
2013-05-15,21.0476131439209
2013-05-16,21.26502227783203
2013-05-17,21.511974334716797
2013-05-20,22.41058921813965
2013-05-21,21.8275203704834
2013-05-22,21.155263900756836
2013-05-23,20.983774185180664
2013-05-24,20.380126953125
2013-05-28,19.611833572387695
2013-05-29,20.290952682495117
2013-05-30,20.030277252197266
2013-05-31,20.009702682495117
2013-06-03,19.48836326599121
2013-06-04,19.310016632080078
2013-06-05,19.200258255004883
2013-06-06,18.822973251342773
2013-06-07,18.54859161376953
2013-06-10,18.521146774291992
2013-06-11,18.178165435791016
2013-06-12,18.205610275268555
2013-06-13,18.349653244018555
2013-06-14,18.205610275268555
2013-06-17,18.006671905517578
2013-06-18,18.30849266052246
2013-06-19,18.233041763305664
2013-06-20,17.588232040405273
2013-06-21,17.03945541381836
2013-06-24,16.566139221191406
2013-06-25,17.018878936767578
2013-06-26,16.902257919311523
2013-06-27,17.245248794555664
2013-06-28,17.76658058166504
2013-07-01,16.902257919311523
2013-07-02,16.216297149658203
2013-07-03,15.900750160217285
2013-07-05,15.619502067565918
2013-07-08,15.653800010681152
2013-07-09,16.017358779907227
2013-07-10,15.105026245117188
2013-07-11,15.742977142333984
2013-07-12,15.852730751037598
2013-07-15,15.777274131774902
2013-07-16,15.612643241882324
2013-07-17,15.68809700012207
2013-07-18,15.036434173583984
2013-07-19,14.871796607971191
2013-07-22,15.207915306091309
2013-07-23,15.626361846923828
2013-07-24,15.386273384094238
2013-07-25,15.777274131774902
2013-07-26,15.83901596069336
2013-07-29,15.845874786376953
2013-07-30,15.83215618133545
2013-07-31,15.701813697814941
2013-08-01,15.434290885925293
2013-08-02,15.777274131774902
2013-08-05,15.379415512084961
2013-08-06,16.854246139526367
2013-08-07,16.07223892211914
2013-08-08,16.70456886291504
2013-08-09,16.266801834106445
2013-08-12,16.42662811279297
2013-08-13,16.009702682495117
2013-08-14,15.731756210327148
2013-08-15,15.634476661682129
2013-08-16,15.405163764953613
2013-08-19,15.300939559936523
2013-08-20,15.175868034362793
2013-08-21,15.203654289245605
2013-08-22,15.66226863861084
2013-08-23,15.84988784790039
2013-08-26,15.655322074890137
2013-08-27,15.238401412963867
2013-08-28,15.106376647949219
2013-08-29,15.217558860778809
2013-08-30,15.26619815826416
2013-09-03,15.86378288269043
2013-09-04,15.90546989440918
2013-09-05,15.551093101501465
2013-09-06,15.155016899108887
2013-09-09,14.870123863220215
2013-09-10,14.88402271270752
2013-09-11,14.578280448913574
2013-09-12,14.974353790283203
2013-09-13,15.551093101501465
2013-09-16,15.891572952270508
2013-09-17,15.926318168640137
2013-09-18,16.044450759887695
2013-09-19,15.446864128112793
2013-09-20,15.460761070251465
2013-09-23,15.697012901306152
2013-09-24,15.655322074890137
2013-09-25,15.787351608276367
2013-09-26,15.773446083068848
2013-09-27,15.703957557678223
2013-09-30,15.599730491638184
2013-10-01,15.426017761230469
2013-10-02,15.391274452209473
2013-10-03,15.669214248657227
2013-10-04,15.766496658325195
2013-10-07,15.419071197509766
2013-10-08,15.141120910644531
2013-10-09,14.897918701171875
2013-10-10,16.614240646362305
2013-10-11,16.80880355834961
2013-10-14,17.267410278320312
2013-10-15,17.302156448364258
2013-10-16,17.3299503326416
2013-10-17,17.71906852722168
2013-10-18,17.892791748046875
2013-10-21,17.726016998291016
2013-10-22,18.240219116210938
2013-10-23,18.003969192504883
2013-10-24,18.309709548950195
2013-10-25,17.837196350097656
2013-10-28,18.066503524780273
2013-10-29,18.12209701538086
2013-10-30,18.316654205322266
2013-10-31,18.295814514160156
2013-11-01,18.88644027709961
2013-11-04,19.386751174926758
2013-11-05,19.19218635559082
2013-11-06,18.955930709838867
2013-11-07,18.671043395996094
2013-11-08,19.067108154296875
2013-11-11,19.35201072692871
2013-11-12,19.35201072692871
2013-11-13,19.49249267578125
2013-11-14,19.857757568359375
2013-11-15,19.984195709228516
2013-11-18,19.857757568359375
2013-11-19,19.260690689086914
2013-11-20,18.52313232421875
2013-11-21,18.972692489624023
2013-11-22,19.46439552307129
2013-11-25,19.70322608947754
2013-11-26,19.815610885620117
2013-11-27,20.45482063293457
2013-11-29,20.265169143676758
2013-12-02,20.52506446838379
2013-12-03,20.609363555908203
2013-12-04,19.457368850708008
2013-12-05,19.46439552307129
2013-12-06,19.843711853027344
2013-12-09,20.475900650024414
2013-12-10,20.721750259399414
2013-12-11,20.679603576660156
2013-12-12,20.686622619628906
2013-12-13,20.679603576660156
2013-12-16,21.143203735351562
2013-12-17,21.192380905151367
2013-12-18,21.627885818481445
2013-12-19,21.22749900817871
2013-12-20,21.550621032714844
2013-12-23,21.67003631591797
2013-12-24,21.726226806640625
2013-12-26,21.929935455322266
2013-12-27,21.712181091308594
2013-12-30,21.522523880004883
2013-12-31,22.098522186279297
2014-01-02,21.88076400756836
2014-01-03,20.99570083618164
2014-01-06,21.009748458862305
2014-01-07,20.019319534301758
2014-01-08,20.187902450561523
2014-01-09,20.3916072845459
2014-01-10,20.36351203918457
2014-01-13,19.64702796936035
2014-01-14,19.899904251098633
2014-01-15,19.57678985595703
2014-01-16,19.359033584594727
2014-01-17,19.32390594482422
2014-01-21,19.710248947143555
2014-01-22,19.380104064941406
2014-01-23,19.197471618652344
2014-01-24,18.340499877929688
2014-01-27,18.66362190246582
2014-01-28,18.39670181274414
2014-01-29,18.649574279785156
2014-01-30,18.32645606994629
2014-01-31,18.21407127380371
2014-02-03,17.46246910095215
2014-02-04,17.237689971923828
2014-02-05,16.71086311340332
2014-02-06,17.083154678344727
2014-02-07,17.546756744384766
2014-02-10,16.8232479095459
2014-02-11,17.385196685791016
2014-02-12,17.216615676879883
2014-02-13,17.74343490600586
2014-02-14,18.291330337524414
2014-02-18,18.649574279785156
2014-02-19,18.263235092163086
2014-02-20,18.16490364074707
2014-02-21,18.410749435424805
2014-02-24,19.106151580810547
2014-02-25,19.148303985595703
2014-02-26,19.000791549682617
2014-02-27,18.242158889770508
2014-02-28,17.90816307067871
2014-03-03,17.737607955932617
2014-03-04,17.773141860961914
2014-03-05,17.929481506347656
2014-03-06,19.400508880615234
2014-03-07,19.080720901489258
2014-03-10,19.180208206176758
2014-03-11,18.775146484375
2014-03-12,19.30812644958496
2014-03-13,18.881738662719727
2014-03-14,19.16600227355957
2014-03-17,18.817787170410156
2014-03-18,19.315229415893555
2014-03-19,19.208637237548828
2014-03-20,19.30101776123047
2014-03-21,18.08582305908203
2014-03-24,18.341655731201172
2014-03-25,18.23505401611328
2014-03-26,18.256376266479492
2014-03-27,18.18531036376953
2014-03-28,18.22084617614746
2014-03-31,18.334548950195312
2014-04-01,18.8106689453125
2014-04-02,18.704082489013672
2014-04-03,18.704082489013672
2014-04-04,18.540637969970703
2014-04-07,18.526418685913086
2014-04-08,18.654335021972656
2014-04-09,19.20153045654297
2014-04-10,18.83910369873047
2014-04-11,18.355863571166992
2014-04-14,18.73961067199707
2014-04-15,19.116254806518555
2014-04-16,19.933486938476562
2014-04-17,20.11115264892578
2014-04-21,20.317237854003906
2014-04-22,20.608600616455078
2014-04-23,20.963924407958984
2014-04-24,20.80047607421875
2014-04-25,20.55174446105957
2014-04-28,20.885751724243164
2014-04-29,20.70098114013672
2014-04-30,21.873538970947266
2014-05-01,22.683673858642578
2014-05-02,22.747629165649414
2014-05-05,22.385202407836914
2014-05-06,22.484691619873047
2014-05-07,22.122272491455078
2014-05-08,21.820894241333008
2014-05-09,21.56256866455078
2014-05-12,21.713258743286133
2014-05-13,21.605621337890625
2014-05-14,21.297075271606445
2014-05-15,21.52669334411621
2014-05-16,21.5482177734375
2014-05-19,21.7778377532959
2014-05-20,21.447763442993164
2014-05-21,21.196613311767578
2014-05-22,21.34731101989746
2014-05-23,21.110511779785156
2014-05-27,21.454938888549805
2014-05-28,22.115093231201172
2014-05-29,22.968982696533203
2014-05-30,22.897228240966797
2014-06-02,22.30883026123047
2014-06-03,22.689138412475586
2014-06-04,22.000280380249023
2014-06-05,22.50974464416504
2014-06-06,22.911582946777344
2014-06-09,22.825471878051758
2014-06-10,22.437992095947266
2014-06-11,22.524097442626953
2014-06-12,21.59844970703125
2014-06-13,21.61997413635254
2014-06-16,21.569740295410156
2014-06-17,21.634326934814453
2014-06-18,22.38776206970215
2014-06-19,22.753711700439453
2014-06-20,23.083789825439453
2014-06-23,23.134023666381836
2014-06-24,22.559972763061523
2014-06-25,20.141809463500977
2014-06-26,20.08440589904785
2014-06-27,19.381196975708008
2014-06-30,19.12287139892578
2014-07-01,19.287918090820312
2014-07-02,19.696922302246094
2014-07-03,19.754329681396484
2014-07-07,19.48165512084961
2014-07-08,19.381196975708008
2014-07-09,19.582117080688477
2014-07-10,19.273569107055664
2014-07-11,19.424251556396484
2014-07-14,19.66105079650879
2014-07-15,19.940900802612305
2014-07-16,19.51036262512207
2014-07-17,19.07982635498047
2014-07-18,19.287918090820312
2014-07-21,19.08700180053711
2014-07-22,19.395557403564453
2014-07-23,19.216157913208008
2014-07-24,19.36684799194336
2014-07-25,19.56777000427246
2014-07-28,19.29509162902832
2014-07-29,19.56777000427246
2014-07-30,19.352497100830078
2014-07-31,19.445777893066406
2014-08-01,19.09417724609375
2014-08-04,18.36227035522461
2014-08-05,18.032190322875977
2014-08-06,18.548837661743164
2014-08-07,18.38186264038086
2014-08-08,18.962642669677734
2014-08-11,18.447195053100586
2014-08-12,18.251184463500977
2014-08-13,18.28748321533203
2014-08-14,18.810197830200195
2014-08-15,18.664997100830078
2014-08-18,19.361934661865234
2014-08-19,19.979022979736328
2014-08-20,20.487205505371094
2014-08-21,20.116958618164062
2014-08-22,19.93545913696289
2014-08-25,20.153255462646484
2014-08-26,20.109697341918945
2014-08-27,20.24762725830078
2014-08-28,20.50898551940918
2014-08-29,20.625146865844727
2014-09-02,20.240373611450195
2014-09-03,20.138731002807617
2014-09-04,19.8846435546875
2014-09-05,20.349271774291992
2014-09-08,19.986278533935547
2014-09-09,19.274816513061523
2014-09-10,18.744848251342773
2014-09-11,18.098730087280273
2014-09-12,17.960790634155273
2014-09-15,18.105987548828125
2014-09-16,18.055171966552734
2014-09-17,17.409046173095703
2014-09-18,17.474384307861328
2014-09-19,17.779300689697266
2014-09-22,17.365488052368164
2014-09-23,17.343706130981445
2014-09-24,17.474384307861328
2014-09-25,17.430822372436523
2014-09-26,17.670398712158203
2014-09-29,17.539722442626953
2014-09-30,17.423561096191406
2014-10-01,17.365488052368164
2014-10-02,17.539722442626953
2014-10-03,17.198509216308594
2014-10-06,17.22755241394043
2014-10-07,17.321928024291992
2014-10-08,17.77203369140625
2014-10-09,17.082353591918945
2014-10-10,16.966196060180664
2014-10-13,16.37814712524414
2014-10-14,16.06597900390625
2014-10-15,16.0587158203125
2014-10-16,16.4580078125
2014-10-17,16.697582244873047
2014-10-20,16.94441795349121
2014-10-21,17.670398712158203
2014-10-22,16.777441024780273
2014-10-23,17.459863662719727
2014-10-24,17.539722442626953
2014-10-27,17.467117309570312
2014-10-28,18.033388137817383
2014-10-29,17.735736846923828
2014-10-30,18.15680503845215
2014-10-31,18.926347732543945
2014-11-03,19.122364044189453
2014-11-04,19.223995208740234
2014-11-05,18.744848251342773
2014-11-06,18.913787841796875
2014-11-07,19.479373931884766
2014-11-10,19.01662254333496
2014-11-11,19.596891403198242
2014-11-12,19.94945526123047
2014-11-13,19.464677810668945
2014-11-14,19.898040771484375
2014-11-17,20.228574752807617
2014-11-18,20.316715240478516
2014-11-19,21.058576583862305
2014-11-20,21.17609977722168
2014-11-21,21.587425231933594
2014-11-24,21.17609977722168
2014-11-25,21.888578414916992
2014-11-26,21.756362915039062
2014-11-28,20.757423400878906
2014-12-01,20.86025619506836
2014-12-02,21.543357849121094
2014-12-03,21.888578414916992
2014-12-04,21.67557144165039
2014-12-05,20.81618881225586
2014-12-08,20.12574005126953
2014-12-09,20.62520408630371
2014-12-10,20.096355438232422
2014-12-11,20.257951736450195
2014-12-12,20.096355438232422
2014-12-15,19.185558319091797
2014-12-16,19.119449615478516
2014-12-17,19.765830993652344
2014-12-18,19.192907333374023
2014-12-19,19.090076446533203
2014-12-22,18.847681045532227
2014-12-23,18.97989273071289
2014-12-24,19.090076446533203
2014-12-26,19.3104305267334
2014-12-29,19.347150802612305
2014-12-30,19.442642211914062
2014-12-31,19.567508697509766
2015-01-02,19.42795181274414
2015-01-05,18.3261775970459
2015-01-06,17.988298416137695
2015-01-07,17.95157241821289
2015-01-08,18.72281265258789
2015-01-09,18.524494171142578
2015-01-12,18.17193031311035
2015-01-13,17.657766342163086
2015-01-14,17.50351905822754
2015-01-15,16.857145309448242
2015-01-16,17.936880111694336
2015-01-20,18.09113311767578
2015-01-21,18.766887664794922
2015-01-22,19.479373931884766
2015-01-23,20.096355438232422
2015-01-26,20.14777946472168
2015-01-27,20.22122573852539
2015-01-28,20.647241592407227
2015-01-29,20.456270217895508
2015-01-30,20.63990020751953
2015-02-02,20.750083923339844
2015-02-03,20.955745697021484
2015-02-04,20.63990020751953
2015-02-05,21.01450538635254
2015-02-06,20.91167449951172
2015-02-09,21.058576583862305
2015-02-10,21.300966262817383
2015-02-11,20.87494659423828
2015-02-12,21.96937370300293
2015-02-13,22.16769027709961
2015-02-17,22.02079200744629
2015-02-18,22.22645378112793
2015-02-19,22.849632263183594
2015-02-20,22.931236267089844
2015-02-23,23.51731300354004
2015-02-24,23.302169799804688
2015-02-25,23.480220794677734
2015-02-26,23.695362091064453
2015-02-27,23.124114990234375
2015-03-02,22.382251739501953
2015-03-03,22.768024444580078
2015-03-04,22.538042068481445
2015-03-05,22.768024444580078
2015-03-06,21.951969146728516
2015-03-09,21.684890747070312
2015-03-10,21.61070442199707
2015-03-11,22.01873779296875
2015-03-12,21.974220275878906
2015-03-13,22.2635498046875
2015-03-16,22.857046127319336
2015-03-17,22.931236267089844
2015-03-18,23.406034469604492
2015-03-19,23.532148361206055
2015-03-20,23.806642532348633
2015-03-23,23.90308380126953
2015-03-24,23.94017791748047
2015-03-25,24.748823165893555
2015-03-26,24.444652557373047
2015-03-27,24.199832916259766
2015-03-30,25.379405975341797
2015-03-31,25.164270401000977
2015-04-01,25.208782196044922
2015-04-02,23.799230575561523
2015-04-06,23.754714965820312
2015-04-07,22.152273178100586
2015-04-08,22.144851684570312
2015-04-09,21.65521812438965
2015-04-10,21.773916244506836
2015-04-13,21.076560974121094
2015-04-14,21.180416107177734
2015-04-15,20.972692489624023
2015-04-16,21.069135665893555
2015-04-17,20.868831634521484
2015-04-20,20.994951248168945
2015-04-21,21.662635803222656
2015-04-22,21.959383010864258
2015-04-23,21.388145446777344
2015-04-24,21.996477127075195
2015-04-27,22.003894805908203
2015-04-28,21.692306518554688
2015-04-29,21.484588623046875
2015-04-30,21.054296493530273
2015-05-01,21.21009063720703
2015-05-04,20.601757049560547
2015-05-05,20.475643157958984
2015-05-06,20.31243133544922
2015-05-07,20.40244483947754
2015-05-08,20.807485580444336
2015-05-11,20.604961395263672
2015-05-12,20.19991683959961
2015-05-13,20.59746551513672
2015-05-14,21.137527465820312
2015-05-15,20.814987182617188
2015-05-18,20.95000457763672
2015-05-19,20.702478408813477
2015-05-20,20.5224552154541
2015-05-21,20.40244483947754
2015-05-22,20.574962615966797
2015-05-26,20.064895629882812
2015-05-27,20.192413330078125
2015-05-28,20.13991355895996
2015-05-29,20.117412567138672
2015-06-01,19.839874267578125
2015-06-02,19.749860763549805
2015-06-03,19.502330780029297
2015-06-04,19.47233009338379
2015-06-05,20.22241973876953
2015-06-08,20.357437133789062
2015-06-09,19.869874954223633
2015-06-10,20.064895629882812
2015-06-11,20.5224552154541
2015-06-12,20.019895553588867
2015-06-15,19.70486068725586
2015-06-16,19.614843368530273
2015-06-17,19.8023624420166
2015-06-18,22.48019027709961
2015-06-19,21.797607421875
2015-06-22,21.59508514404297
2015-06-23,21.700090408325195
2015-06-24,21.610084533691406
2015-06-25,21.43006134033203
2015-06-26,21.460065841674805
2015-06-29,20.987510681152344
2015-06-30,21.317550659179688
2015-07-01,22.15764617919922
2015-07-02,22.26266860961914
2015-07-06,22.682716369628906
2015-07-07,23.0727596282959
2015-07-08,22.465187072753906
2015-07-09,22.450183868408203
2015-07-10,23.32779884338379
2015-07-13,23.650327682495117
2015-07-14,24.062883377075195
2015-07-15,22.99774932861328
2015-07-16,23.70284080505371
2015-07-17,23.395305633544922
2015-07-20,23.095266342163086
2015-07-21,23.177772521972656
2015-07-22,23.0727596282959
2015-07-23,22.38267707824707
2015-07-24,22.547693252563477
2015-07-27,21.84261703491211
2015-07-28,22.172653198242188
2015-07-29,22.412683486938477
2015-07-30,22.27766227722168
2015-07-31,23.680330276489258
2015-08-03,22.960250854492188
2015-08-04,23.23027801513672
2015-08-05,23.507810592651367
2015-08-06,24.015230178833008
2015-08-07,24.090967178344727
2015-08-10,25.370868682861328
2015-08-11,26.150922775268555
2015-08-12,26.718929290771484
2015-08-13,26.688634872436523
2015-08-14,26.446290969848633
2015-08-17,27.711044311523438
2015-08-18,27.453548431396484
2015-08-19,27.135469436645508
2015-08-20,26.491724014282227
2015-08-21,23.515380859375
2015-08-24,22.076440811157227
2015-08-25,21.281232833862305
2015-08-26,21.75078773498535
2015-08-27,21.59931182861328
2015-08-28,22.250625610351562
2015-08-31,22.659591674804688
2015-09-01,21.773502349853516
2015-09-02,21.841665267944336
2015-09-03,21.826522827148438
2015-09-04,21.644760131835938
2015-09-08,22.462684631347656
2015-09-09,22.652015686035156
2015-09-10,22.75804901123047
2015-09-11,22.879222869873047
2015-09-14,21.39483642578125
2015-09-15,21.417552947998047
2015-09-16,20.69808578491211
2015-09-17,21.175209045410156
2015-09-18,20.28154754638672
2015-09-21,19.895305633544922
2015-09-22,19.948328018188477
2015-09-23,20.296693801879883
2015-09-24,20.804109573364258
2015-09-25,21.38726234436035
2015-09-28,20.478456497192383
2015-09-29,20.917709350585938
2015-09-30,21.379690170288086
2015-10-01,23.78045654296875
2015-10-02,23.242740631103516
2015-10-05,23.72744369506836
2015-10-06,24.280298233032227
2015-10-07,24.174274444580078
2015-10-08,25.605640411376953
2015-10-09,24.954328536987305
2015-10-12,25.22696876525879
2015-10-13,24.378751754760742
2015-10-14,24.363603591918945
2015-10-15,25.31028175354004
2015-10-16,25.492042541503906
2015-10-19,24.31816291809082
2015-10-20,23.37148666381836
2015-10-21,22.75804901123047
2015-10-22,22.75804901123047
2015-10-23,22.894371032714844
2015-10-26,23.16700553894043
2015-10-27,23.39421272277832
2015-10-28,24.250003814697266
2015-10-29,25.363296508789062
2015-10-30,25.749540328979492
2015-11-02,26.097917556762695
2015-11-03,26.688634872436523
2015-11-04,26.597755432128906
2015-11-05,26.719974517822266
2015-11-06,27.124818801879883
2015-11-09,27.155380249023438
2015-11-10,27.48383903503418
2015-11-11,27.30051040649414
2015-11-12,25.84916877746582
2015-11-13,25.979026794433594
2015-11-16,26.261653900146484
2015-11-17,27.55258560180664
2015-11-18,29.14141845703125
2015-11-19,29.065034866333008
2015-11-20,29.233089447021484
2015-11-23,30.64623260498047
2015-11-24,31.27261734008789
2015-11-25,31.539958953857422
2015-11-27,31.685094833374023
2015-11-30,30.928871154785156
2015-12-01,30.88303565979004
2015-12-02,30.439992904663086
2015-12-03,29.35531234741211
2015-12-04,29.56155014038086
2015-12-07,29.110868453979492
2015-12-08,29.103227615356445
2015-12-09,28.652545928955078
2015-12-10,28.46158218383789
2015-12-11,27.636613845825195
2015-12-14,26.047773361206055
2015-12-15,26.338037490844727
2015-12-16,27.407453536987305
2015-12-17,28.178953170776367
2015-12-18,27.254684448242188
2015-12-21,27.491474151611328
2015-12-22,27.812299728393555
2015-12-23,27.926876068115234
2015-12-24,28.04910659790039
2015-12-28,27.46856689453125
2015-12-29,27.957441329956055
2015-12-30,28.19423484802246
2015-12-31,28.11785316467285
2016-01-04,27.071353912353516
2016-01-05,28.77476692199707
2016-01-06,27.987993240356445
2016-01-07,28.339366912841797
2016-01-08,27.80466079711914
2016-01-11,28.072010040283203
2016-01-12,28.63727569580078
2016-01-13,24.9019775390625
2016-01-14,26.674148559570312
2016-01-15,26.46026039123535
2016-01-19,26.368593215942383
2016-01-20,26.139436721801758
2016-01-21,25.719316482543945
2016-01-22,27.147743225097656
2016-01-25,26.055416107177734
2016-01-26,26.544286727905273
2016-01-27,25.56654167175293
2016-01-28,25.902639389038086
2016-01-29,26.727617263793945
2016-02-01,26.292207717895508
2016-02-02,24.214502334594727
2016-02-03,23.236751556396484
2016-02-04,23.740903854370117
2016-02-05,22.717321395874023
2016-02-08,20.9222469329834
2016-02-09,21.120845794677734
2016-02-10,21.609722137451172
2016-02-11,21.61735725402832
2016-02-12,22.251361846923828
2016-02-16,21.625001907348633
2016-02-17,21.365283966064453
2016-02-18,20.083526611328125
2016-02-19,20.693519592285156
2016-02-22,22.013891220092773
2016-02-23,21.125917434692383
2016-02-24,22.840084075927734
2016-02-25,22.886415481567383
2016-02-26,22.37679672241211
2016-02-29,23.31881332397461
2016-03-01,23.820711135864258
2016-03-02,23.504133224487305
2016-03-03,25.13336181640625
2016-03-04,24.392101287841797
2016-03-07,24.283998489379883
2016-03-08,23.457801818847656
2016-03-09,24.73956871032715
2016-03-10,24.422985076904297
2016-03-11,24.646907806396484
2016-03-14,23.9982967376709
2016-03-15,23.944255828857422
2016-03-16,24.901714324951172
2016-03-17,24.283998489379883
2016-03-18,24.492473602294922
2016-03-21,24.58513641357422
2016-03-22,25.704750061035156
2016-03-23,24.353487014770508
2016-03-24,25.032978057861328
2016-03-28,25.117916107177734
2016-03-29,25.25690269470215
2016-03-30,24.646907806396484
2016-03-31,25.635251998901367
2016-04-01,24.886274337768555
2016-04-04,26.059932708740234
2016-04-05,25.117916107177734
2016-04-06,25.1796875
2016-04-07,25.1796875
2016-04-08,25.974992752075195
2016-04-11,25.07931137084961
2016-04-12,25.44993782043457
2016-04-13,25.720191955566406
2016-04-14,25.558040618896484
2016-04-15,24.89399528503418
2016-04-18,25.303232192993164
2016-04-19,24.994369506835938
2016-04-20,25.12563705444336
2016-04-21,25.805126190185547
2016-04-22,26.337905883789062
2016-04-25,26.515499114990234
2016-04-26,26.971065521240234
2016-04-27,27.249040603637695
2016-04-28,25.86689567565918
2016-04-29,24.847665786743164
2016-05-02,24.901714324951172
2016-05-03,24.183618545532227
2016-05-04,22.994516372680664
2016-05-05,22.747426986694336
2016-05-06,22.84779930114746
2016-05-09,22.160600662231445
2016-05-10,22.51578712463379
2016-05-11,23.100910186767578
2016-05-12,22.0164737701416
2016-05-13,22.102294921875
2016-05-16,21.782426834106445
2016-05-17,21.73560905456543
2016-05-18,22.25832748413086
2016-05-19,21.485950469970703
2016-05-20,21.71220588684082
2016-05-23,21.220701217651367
2016-05-24,21.798023223876953
2016-05-25,21.189483642578125
2016-05-26,20.674575805664062
2016-05-27,20.799402236938477
2016-05-31,20.57315444946289
2016-06-01,21.493751525878906
2016-06-02,21.509357452392578
2016-06-03,20.924232482910156
2016-06-06,20.791601181030273
2016-06-07,21.20509147644043
2016-06-08,20.588760375976562
2016-06-09,20.151859283447266
2016-06-10,19.792980194091797
2016-06-13,19.083023071289062
2016-06-14,18.809961318969727
2016-06-15,18.708539962768555
2016-06-16,18.856773376464844
2016-06-17,18.848970413208008
2016-06-20,18.341859817504883
2016-06-21,18.5681095123291
2016-06-22,18.334060668945312
2016-06-23,18.950393676757812
2016-06-24,18.22483253479004
2016-06-27,17.31983184814453
2016-06-28,18.170225143432617
2016-06-29,18.388671875
2016-06-30,18.552505493164062
2016-07-01,18.770952224731445
2016-07-05,18.22483253479004
2016-07-06,17.60849952697754
2016-07-07,16.914146423339844
2016-07-08,17.093584060668945
2016-07-11,17.101383209228516
2016-07-12,17.460262298583984
2016-07-13,16.81271743774414
2016-07-14,17.02337074279785
2016-07-15,17.14820098876953
2016-07-18,17.42125701904297
2016-07-19,17.647510528564453
2016-07-20,17.54608154296875
2016-07-21,17.31983184814453
2016-07-22,17.202808380126953
2016-07-25,17.15599822998047
2016-07-26,17.795738220214844
2016-07-27,16.929750442504883
2016-07-28,16.999963760375977
2016-07-29,17.429058074951172
2016-08-01,17.452463150024414
2016-08-02,17.74112892150879
2016-08-03,18.716344833374023
2016-08-04,17.6865177154541
2016-08-05,18.11345672607422
2016-08-08,18.184619903564453
2016-08-09,17.726051330566406
2016-08-10,17.37026023864746
2016-08-11,17.986957550048828
2016-08-12,18.279491424560547
2016-08-15,18.398088455200195
2016-08-16,18.382274627685547
2016-08-17,18.777589797973633
2016-08-18,18.45343017578125
2016-08-19,18.239959716796875
2016-08-22,17.89998435974121
2016-08-23,18.145084381103516
2016-08-24,18.366458892822266
2016-08-25,17.552104949951172
2016-08-26,17.401887893676758
