Date,PCVX
2020-10-22,42.91999816894531
2020-10-23,43.54999923706055
2020-10-26,42.099998474121094
2020-10-27,39.41999816894531
2020-10-28,37.900001525878906
2020-10-29,36.9900016784668
2020-10-30,37.369998931884766
2020-11-02,37.04999923706055
2020-11-03,36.45000076293945
2020-11-04,37.75
2020-11-05,37.599998474121094
2020-11-06,35.97999954223633
2020-11-09,36.5
2020-11-10,36.709999084472656
2020-11-11,36.58000183105469
2020-11-12,37.040000915527344
2020-11-13,38.0
2020-11-16,36.709999084472656
2020-11-17,36.5
2020-11-18,33.189998626708984
2020-11-19,34.97999954223633
2020-11-20,34.720001220703125
2020-11-23,34.88999938964844
2020-11-24,34.599998474121094
2020-11-25,33.939998626708984
2020-11-27,34.63999938964844
2020-11-30,32.099998474121094
2020-12-01,28.6299991607666
2020-12-02,31.290000915527344
2020-12-03,30.0
2020-12-04,31.469999313354492
2020-12-07,31.959999084472656
2020-12-08,32.79999923706055
2020-12-09,28.15999984741211
2020-12-10,26.989999771118164
2020-12-11,31.0
2020-12-14,33.2599983215332
2020-12-15,32.470001220703125
2020-12-16,32.52000045776367
2020-12-17,31.940000534057617
2020-12-18,30.510000228881836
2020-12-21,29.809999465942383
2020-12-22,28.899999618530273
2020-12-23,28.729999542236328
2020-12-24,27.959999084472656
2020-12-28,28.530000686645508
2020-12-29,28.030000686645508
2020-12-30,28.959999084472656
2020-12-31,26.56999969482422
2021-01-04,27.010000228881836
2021-01-05,27.360000610351562
2021-01-06,29.15999984741211
2021-01-07,27.510000228881836
2021-01-08,26.209999084472656
2021-01-11,26.81999969482422
2021-01-12,26.010000228881836
2021-01-13,25.799999237060547
2021-01-14,25.829999923706055
2021-01-15,25.700000762939453
2021-01-19,25.75
2021-01-20,24.709999084472656
2021-01-21,23.670000076293945
2021-01-22,25.139999389648438
2021-01-25,26.079999923706055
2021-01-26,24.719999313354492
2021-01-27,24.559999465942383
2021-01-28,24.1200008392334
2021-01-29,24.530000686645508
2021-02-01,24.760000228881836
2021-02-02,25.0
2021-02-03,24.149999618530273
2021-02-04,24.5
2021-02-05,24.040000915527344
2021-02-08,26.059999465942383
2021-02-09,27.899999618530273
2021-02-10,26.799999237060547
2021-02-11,25.860000610351562
2021-02-12,26.170000076293945
2021-02-16,26.979999542236328
2021-02-17,26.3700008392334
2021-02-18,25.190000534057617
2021-02-19,25.81999969482422
2021-02-22,26.049999237060547
2021-02-23,24.1200008392334
2021-02-24,25.84000015258789
2021-02-25,25.200000762939453
2021-02-26,23.559999465942383
2021-03-01,25.829999923706055
2021-03-02,25.940000534057617
2021-03-03,25.829999923706055
2021-03-04,23.6200008392334
2021-03-05,23.760000228881836
2021-03-08,24.479999542236328
2021-03-09,24.770000457763672
2021-03-10,23.440000534057617
2021-03-11,25.739999771118164
2021-03-12,26.3799991607666
2021-03-15,27.06999969482422
2021-03-16,26.719999313354492
2021-03-17,27.25
2021-03-18,25.709999084472656
2021-03-19,25.40999984741211
2021-03-22,23.709999084472656
2021-03-23,22.790000915527344
2021-03-24,22.020000457763672
2021-03-25,24.530000686645508
2021-03-26,23.760000228881836
2021-03-29,22.729999542236328
2021-03-30,18.65999984741211
2021-03-31,19.75
2021-04-01,20.93000030517578
2021-04-05,22.239999771118164
2021-04-06,21.520000457763672
2021-04-07,21.850000381469727
2021-04-08,20.760000228881836
2021-04-09,20.219999313354492
2021-04-12,20.15999984741211
2021-04-13,19.25
2021-04-14,19.899999618530273
2021-04-15,19.489999771118164
2021-04-16,18.219999313354492
2021-04-19,17.59000015258789
2021-04-20,17.469999313354492
2021-04-21,18.469999313354492
2021-04-22,19.3799991607666
2021-04-23,18.969999313354492
2021-04-26,20.510000228881836
2021-04-27,19.770000457763672
2021-04-28,19.649999618530273
2021-04-29,18.760000228881836
2021-04-30,18.56999969482422
2021-05-03,18.489999771118164
2021-05-04,17.280000686645508
2021-05-05,17.81999969482422
2021-05-06,17.31999969482422
2021-05-07,17.639999389648438
2021-05-10,16.450000762939453
2021-05-11,17.34000015258789
2021-05-12,18.670000076293945
2021-05-13,19.09000015258789
2021-05-14,19.239999771118164
2021-05-17,19.139999389648438
2021-05-18,19.6299991607666
2021-05-19,19.15999984741211
2021-05-20,20.049999237060547
2021-05-21,19.549999237060547
2021-05-24,20.719999313354492
2021-05-25,20.6299991607666
2021-05-26,21.239999771118164
2021-05-27,22.0
2021-05-28,21.06999969482422
2021-06-01,21.110000610351562
2021-06-02,21.489999771118164
2021-06-03,22.079999923706055
2021-06-04,21.889999389648438
2021-06-07,22.989999771118164
2021-06-08,24.059999465942383
2021-06-09,23.399999618530273
2021-06-10,23.1200008392334
2021-06-11,22.010000228881836
2021-06-14,22.969999313354492
2021-06-15,22.079999923706055
2021-06-16,22.200000762939453
2021-06-17,21.5
2021-06-18,21.479999542236328
2021-06-21,21.850000381469727
2021-06-22,21.34000015258789
2021-06-23,21.479999542236328
2021-06-24,23.40999984741211
2021-06-25,24.0
2021-06-28,24.0
2021-06-29,22.579999923706055
2021-06-30,22.510000228881836
2021-07-01,22.959999084472656
2021-07-02,22.790000915527344
2021-07-06,21.739999771118164
2021-07-07,21.469999313354492
2021-07-08,21.65999984741211
2021-07-09,22.40999984741211
2021-07-12,22.950000762939453
2021-07-13,22.34000015258789
2021-07-14,21.3700008392334
2021-07-15,20.489999771118164
2021-07-16,21.5
2021-07-19,22.8799991607666
2021-07-20,23.25
2021-07-21,23.59000015258789
2021-07-22,22.520000457763672
2021-07-23,22.520000457763672
2021-07-26,22.6200008392334
2021-07-27,21.950000762939453
2021-07-28,23.15999984741211
2021-07-29,22.920000076293945
2021-07-30,21.68000030517578
2021-08-02,22.479999542236328
2021-08-03,22.350000381469727
2021-08-04,22.950000762939453
2021-08-05,23.829999923706055
2021-08-06,24.1200008392334
2021-08-09,24.450000762939453
2021-08-10,25.3700008392334
2021-08-11,25.479999542236328
2021-08-12,26.65999984741211
2021-08-13,26.030000686645508
2021-08-16,26.280000686645508
2021-08-17,26.969999313354492
2021-08-18,22.989999771118164
2021-08-19,20.260000228881836
2021-08-20,21.43000030517578
2021-08-23,23.389999389648438
2021-08-24,23.920000076293945
2021-08-25,24.149999618530273
2021-08-26,25.0
2021-08-27,26.639999389648438
2021-08-30,26.5
2021-08-31,26.229999542236328
2021-09-01,26.920000076293945
2021-09-02,26.6200008392334
2021-09-03,25.65999984741211
2021-09-07,25.899999618530273
2021-09-08,25.25
2021-09-09,25.989999771118164
2021-09-10,26.15999984741211
2021-09-13,26.59000015258789
2021-09-14,25.920000076293945
2021-09-15,26.450000762939453
2021-09-16,26.3700008392334
2021-09-17,25.360000610351562
2021-09-20,25.59000015258789
2021-09-21,25.270000457763672
2021-09-22,26.020000457763672
2021-09-23,26.18000030517578
2021-09-24,25.780000686645508
2021-09-27,26.18000030517578
2021-09-28,25.739999771118164
2021-09-29,25.739999771118164
2021-09-30,25.3700008392334
2021-10-01,26.229999542236328
2021-10-04,25.5
2021-10-05,24.1200008392334
2021-10-06,23.940000534057617
2021-10-07,24.90999984741211
2021-10-08,24.149999618530273
2021-10-11,24.729999542236328
2021-10-12,24.90999984741211
2021-10-13,24.299999237060547
2021-10-14,24.829999923706055
2021-10-15,24.40999984741211
2021-10-18,23.270000457763672
2021-10-19,23.209999084472656
2021-10-20,22.31999969482422
2021-10-21,22.520000457763672
2021-10-22,22.709999084472656
2021-10-25,22.670000076293945
2021-10-26,22.649999618530273
2021-10-27,22.020000457763672
2021-10-28,23.280000686645508
2021-10-29,23.399999618530273
2021-11-01,24.989999771118164
2021-11-02,25.15999984741211
2021-11-03,25.0
2021-11-04,24.950000762939453
2021-11-05,25.309999465942383
2021-11-08,25.059999465942383
2021-11-09,24.90999984741211
2021-11-10,24.670000076293945
2021-11-11,25.760000228881836
2021-11-12,26.450000762939453
2021-11-15,26.079999923706055
2021-11-16,25.799999237060547
2021-11-17,25.010000228881836
2021-11-18,24.530000686645508
2021-11-19,22.709999084472656
2021-11-22,21.809999465942383
2021-11-23,21.170000076293945
2021-11-24,21.139999389648438
2021-11-26,19.860000610351562
2021-11-29,19.809999465942383
2021-11-30,20.3799991607666
2021-12-01,20.459999084472656
2021-12-02,20.399999618530273
2021-12-03,19.31999969482422
2021-12-06,20.18000030517578
2021-12-07,21.520000457763672
2021-12-08,21.979999542236328
2021-12-09,21.389999389648438
2021-12-10,21.739999771118164
2021-12-13,21.59000015258789
2021-12-14,21.559999465942383
2021-12-15,22.389999389648438
2021-12-16,21.219999313354492
2021-12-17,22.15999984741211
2021-12-20,22.610000610351562
2021-12-21,23.020000457763672
2021-12-22,23.5
2021-12-23,24.15999984741211
2021-12-27,23.09000015258789
2021-12-28,22.260000228881836
2021-12-29,24.040000915527344
2021-12-30,25.450000762939453
2021-12-31,23.790000915527344
2022-01-03,26.280000686645508
2022-01-04,25.3799991607666
2022-01-05,23.90999984741211
2022-01-06,24.649999618530273
2022-01-07,23.790000915527344
2022-01-10,22.760000228881836
2022-01-11,23.610000610351562
2022-01-12,22.0
2022-01-13,19.90999984741211
2022-01-14,19.43000030517578
2022-01-18,18.139999389648438
2022-01-19,17.6299991607666
2022-01-20,17.760000228881836
2022-01-21,17.459999084472656
2022-01-24,18.190000534057617
2022-01-25,17.90999984741211
2022-01-26,17.510000228881836
2022-01-27,17.530000686645508
2022-01-28,17.829999923706055
2022-01-31,19.040000915527344
2022-02-01,19.229999542236328
2022-02-02,18.56999969482422
2022-02-03,18.0
2022-02-04,17.920000076293945
2022-02-07,18.760000228881836
2022-02-08,19.0
2022-02-09,20.010000228881836
2022-02-10,19.989999771118164
2022-02-11,19.760000228881836
2022-02-14,19.850000381469727
2022-02-15,20.709999084472656
2022-02-16,20.459999084472656
2022-02-17,20.6200008392334
2022-02-18,20.3799991607666
2022-02-22,20.5
2022-02-23,20.239999771118164
2022-02-24,22.600000381469727
2022-02-25,22.600000381469727
2022-02-28,23.170000076293945
2022-03-01,23.84000015258789
2022-03-02,24.790000915527344
2022-03-03,23.479999542236328
2022-03-04,22.93000030517578
2022-03-07,23.1200008392334
2022-03-08,22.780000686645508
2022-03-09,24.530000686645508
2022-03-10,24.93000030517578
2022-03-11,24.290000915527344
2022-03-14,24.059999465942383
2022-03-15,24.889999389648438
2022-03-16,26.260000228881836
2022-03-17,26.360000610351562
2022-03-18,26.0
2022-03-21,24.729999542236328
2022-03-22,25.260000228881836
2022-03-23,24.270000457763672
2022-03-24,24.469999313354492
2022-03-25,23.959999084472656
2022-03-28,23.559999465942383
2022-03-29,24.739999771118164
2022-03-30,24.06999969482422
2022-03-31,24.149999618530273
2022-04-01,23.809999465942383
2022-04-04,25.5
2022-04-05,25.68000030517578
2022-04-06,26.399999618530273
2022-04-07,26.579999923706055
2022-04-08,25.65999984741211
2022-04-11,24.790000915527344
2022-04-12,24.950000762939453
2022-04-13,25.43000030517578
2022-04-14,24.530000686645508
2022-04-18,23.579999923706055
2022-04-19,23.25
2022-04-20,23.270000457763672
2022-04-21,23.200000762939453
2022-04-22,25.0
2022-04-25,25.799999237060547
2022-04-26,24.899999618530273
2022-04-27,24.3799991607666
2022-04-28,24.360000610351562
2022-04-29,24.209999084472656
2022-05-02,25.100000381469727
2022-05-03,25.899999618530273
2022-05-04,26.299999237060547
2022-05-05,24.559999465942383
2022-05-06,24.270000457763672
2022-05-09,21.40999984741211
2022-05-10,21.510000228881836
2022-05-11,21.510000228881836
2022-05-12,22.09000015258789
2022-05-13,23.530000686645508
2022-05-16,24.540000915527344
2022-05-17,25.270000457763672
2022-05-18,24.030000686645508
2022-05-19,25.31999969482422
2022-05-20,26.219999313354492
2022-05-23,26.559999465942383
2022-05-24,26.200000762939453
2022-05-25,25.6200008392334
2022-05-26,25.860000610351562
2022-05-27,26.09000015258789
2022-05-31,23.989999771118164
2022-06-01,22.700000762939453
2022-06-02,22.0
2022-06-03,21.899999618530273
2022-06-06,19.860000610351562
2022-06-07,19.799999237060547
2022-06-08,20.670000076293945
2022-06-09,19.030000686645508
2022-06-10,18.84000015258789
2022-06-13,18.299999237060547
2022-06-14,17.68000030517578
2022-06-15,18.700000762939453
2022-06-16,18.739999771118164
2022-06-17,20.190000534057617
2022-06-21,20.360000610351562
2022-06-22,20.559999465942383
2022-06-23,20.899999618530273
2022-06-24,19.5
2022-06-27,20.520000457763672
2022-06-28,20.84000015258789
2022-06-29,20.700000762939453
2022-06-30,21.760000228881836
2022-07-01,21.690000534057617
2022-07-05,23.309999465942383
2022-07-06,22.809999465942383
2022-07-07,23.90999984741211
2022-07-08,23.850000381469727
2022-07-11,22.989999771118164
2022-07-12,22.770000457763672
2022-07-13,24.360000610351562
2022-07-14,24.489999771118164
2022-07-15,24.889999389648438
2022-07-18,23.979999542236328
2022-07-19,24.59000015258789
2022-07-20,24.760000228881836
2022-07-21,24.979999542236328
2022-07-22,22.809999465942383
2022-07-25,23.3799991607666
2022-07-26,23.75
2022-07-27,24.809999465942383
2022-07-28,23.700000762939453
2022-07-29,23.079999923706055
2022-08-01,22.829999923706055
2022-08-02,23.829999923706055
2022-08-03,24.489999771118164
2022-08-04,25.6200008392334
2022-08-05,25.93000030517578
2022-08-08,25.920000076293945
2022-08-09,26.030000686645508
2022-08-10,26.3799991607666
2022-08-11,25.360000610351562
2022-08-12,26.360000610351562
2022-08-15,26.040000915527344
2022-08-16,25.420000076293945
2022-08-17,25.040000915527344
2022-08-18,26.15999984741211
2022-08-19,26.0
2022-08-22,26.040000915527344
2022-08-23,26.610000610351562
2022-08-24,27.18000030517578
2022-08-25,27.989999771118164
2022-08-26,27.799999237060547
2022-08-29,27.899999618530273
2022-08-30,26.139999389648438
2022-08-31,26.15999984741211
2022-09-01,25.729999542236328
2022-09-02,26.3799991607666
2022-09-06,25.860000610351562
2022-09-07,27.5
2022-09-08,28.239999771118164
2022-09-09,28.290000915527344
2022-09-12,28.43000030517578
2022-09-13,28.530000686645508
2022-09-14,28.459999084472656
2022-09-15,28.219999313354492
2022-09-16,26.1299991607666
2022-09-19,26.010000228881836
2022-09-20,25.559999465942383
2022-09-21,24.989999771118164
2022-09-22,24.959999084472656
2022-09-23,24.84000015258789
2022-09-26,24.030000686645508
2022-09-27,24.420000076293945
2022-09-28,24.989999771118164
2022-09-29,24.770000457763672
2022-09-30,24.0
2022-10-03,24.229999542236328
2022-10-04,23.56999969482422
2022-10-05,24.0
2022-10-06,23.43000030517578
2022-10-07,24.079999923706055
2022-10-10,23.8700008392334
2022-10-11,24.90999984741211
2022-10-12,25.0
2022-10-13,25.149999618530273
2022-10-14,24.559999465942383
2022-10-17,25.8700008392334
2022-10-18,24.920000076293945
2022-10-19,22.6299991607666
2022-10-20,22.229999542236328
2022-10-21,20.579999923706055
2022-10-24,33.0
2022-10-25,34.86000061035156
2022-10-26,40.79999923706055
2022-10-27,41.13999938964844
2022-10-28,43.36000061035156
2022-10-31,43.61000061035156
2022-11-01,45.0
2022-11-02,42.52000045776367
2022-11-03,44.81999969482422
2022-11-04,42.9900016784668
2022-11-07,43.349998474121094
2022-11-08,44.79999923706055
2022-11-09,43.31999969482422
2022-11-10,44.77000045776367
2022-11-11,44.41999816894531
2022-11-14,44.040000915527344
2022-11-15,44.040000915527344
2022-11-16,43.349998474121094
2022-11-17,43.2599983215332
2022-11-18,44.040000915527344
2022-11-21,44.63999938964844
2022-11-22,44.16999816894531
2022-11-23,44.18000030517578
2022-11-25,44.0
2022-11-28,44.029998779296875
2022-11-29,45.02000045776367
2022-11-30,46.060001373291016
2022-12-01,45.5
2022-12-02,44.90999984741211
2022-12-05,44.33000183105469
2022-12-06,43.220001220703125
2022-12-07,43.22999954223633
2022-12-08,43.970001220703125
2022-12-09,42.38999938964844
2022-12-12,44.18000030517578
2022-12-13,45.369998931884766
2022-12-14,45.720001220703125
2022-12-15,45.47999954223633
2022-12-16,45.79999923706055
2022-12-19,42.869998931884766
2022-12-20,44.939998626708984
2022-12-21,46.47999954223633
2022-12-22,47.650001525878906
2022-12-23,46.66999816894531
2022-12-27,45.40999984741211
2022-12-28,46.20000076293945
2022-12-29,47.41999816894531
2022-12-30,47.95000076293945
2023-01-03,47.20000076293945
2023-01-04,46.86000061035156
2023-01-05,46.060001373291016
2023-01-06,46.650001525878906
2023-01-09,45.91999816894531
2023-01-10,45.939998626708984
2023-01-11,42.68000030517578
2023-01-12,43.939998626708984
2023-01-13,44.619998931884766
2023-01-17,44.93000030517578
2023-01-18,44.560001373291016
2023-01-19,44.150001525878906
2023-01-20,45.099998474121094
2023-01-23,45.0
2023-01-24,45.130001068115234
2023-01-25,46.689998626708984
2023-01-26,46.88999938964844
2023-01-27,46.16999816894531
2023-01-30,44.31999969482422
2023-01-31,45.349998474121094
2023-02-01,44.439998626708984
2023-02-02,45.5
2023-02-03,45.25
2023-02-06,45.20000076293945
2023-02-07,45.47999954223633
2023-02-08,45.16999816894531
2023-02-09,44.04999923706055
2023-02-10,43.75
2023-02-13,43.040000915527344
2023-02-14,42.619998931884766
2023-02-15,43.150001525878906
2023-02-16,43.58000183105469
2023-02-17,44.220001220703125
2023-02-21,44.04999923706055
2023-02-22,43.0
2023-02-23,42.93000030517578
2023-02-24,41.70000076293945
2023-02-27,42.29999923706055
2023-02-28,40.970001220703125
2023-03-01,41.66999816894531
2023-03-02,41.4900016784668
2023-03-03,42.540000915527344
2023-03-06,41.2400016784668
2023-03-07,40.86000061035156
2023-03-08,41.13999938964844
2023-03-09,38.45000076293945
2023-03-10,37.81999969482422
2023-03-13,37.779998779296875
2023-03-14,39.33000183105469
2023-03-15,38.900001525878906
2023-03-16,38.16999816894531
2023-03-17,37.59000015258789
2023-03-20,38.70000076293945
2023-03-21,37.93000030517578
2023-03-22,37.08000183105469
2023-03-23,37.880001068115234
2023-03-24,37.84000015258789
2023-03-27,37.709999084472656
2023-03-28,36.689998626708984
2023-03-29,36.849998474121094
2023-03-30,36.27000045776367
2023-03-31,37.47999954223633
2023-04-03,37.9900016784668
2023-04-04,37.52000045776367
2023-04-05,37.630001068115234
2023-04-06,36.459999084472656
2023-04-10,36.209999084472656
2023-04-11,34.65999984741211
2023-04-12,34.790000915527344
2023-04-13,36.5099983215332
2023-04-14,36.5
2023-04-17,42.34000015258789
2023-04-18,44.099998474121094
2023-04-19,45.790000915527344
2023-04-20,45.38999938964844
2023-04-21,45.119998931884766
2023-04-24,43.380001068115234
2023-04-25,43.40999984741211
2023-04-26,42.0
2023-04-27,42.220001220703125
2023-04-28,42.83000183105469
2023-05-01,48.2599983215332
2023-05-02,47.040000915527344
2023-05-03,49.4900016784668
2023-05-04,49.380001068115234
2023-05-05,51.400001525878906
2023-05-08,50.88999938964844
2023-05-09,53.310001373291016
2023-05-10,52.33000183105469
2023-05-11,50.04999923706055
2023-05-12,49.47999954223633
2023-05-15,50.36000061035156
2023-05-16,48.25
2023-05-17,48.18000030517578
2023-05-18,48.630001068115234
2023-05-19,48.22999954223633
2023-05-22,49.47999954223633
2023-05-23,50.5
2023-05-24,50.939998626708984
2023-05-25,48.59000015258789
2023-05-26,48.970001220703125
2023-05-30,48.779998779296875
2023-05-31,49.52000045776367
2023-06-01,50.29999923706055
2023-06-02,50.72999954223633
2023-06-05,50.91999816894531
2023-06-06,51.88999938964844
2023-06-07,51.25
2023-06-08,50.959999084472656
2023-06-09,50.560001373291016
2023-06-12,51.88999938964844
2023-06-13,53.08000183105469
2023-06-14,52.400001525878906
2023-06-15,52.13999938964844
2023-06-16,51.150001525878906
2023-06-20,53.09000015258789
2023-06-21,53.0099983215332
2023-06-22,54.06999969482422
2023-06-23,54.060001373291016
2023-06-26,49.45000076293945
2023-06-27,51.04999923706055
2023-06-28,51.439998626708984
2023-06-29,48.5099983215332
2023-06-30,49.939998626708984
2023-07-03,49.209999084472656
2023-07-05,48.45000076293945
2023-07-06,47.02000045776367
2023-07-07,46.56999969482422
2023-07-10,47.61000061035156
2023-07-11,46.59000015258789
2023-07-12,47.869998931884766
2023-07-13,48.439998626708984
2023-07-14,49.63999938964844
2023-07-17,47.65999984741211
2023-07-18,46.70000076293945
2023-07-19,46.5
2023-07-20,47.86000061035156
2023-07-21,48.540000915527344
2023-07-24,47.290000915527344
2023-07-25,47.34000015258789
2023-07-26,47.08000183105469
2023-07-27,46.22999954223633
2023-07-28,46.70000076293945
2023-07-31,48.060001373291016
2023-08-01,49.310001373291016
2023-08-02,50.25
2023-08-03,48.81999969482422
2023-08-04,49.65999984741211
2023-08-07,48.16999816894531
2023-08-08,48.869998931884766
2023-08-09,46.95000076293945
2023-08-10,47.459999084472656
2023-08-11,47.209999084472656
2023-08-14,46.0
2023-08-15,47.4900016784668
2023-08-16,47.41999816894531
2023-08-17,47.41999816894531
2023-08-18,49.81999969482422
2023-08-21,49.709999084472656
2023-08-22,49.40999984741211
2023-08-23,50.02000045776367
2023-08-24,49.369998931884766
2023-08-25,50.290000915527344
2023-08-28,51.349998474121094
2023-08-29,51.81999969482422
2023-08-30,52.22999954223633
2023-08-31,51.91999816894531
2023-09-01,53.099998474121094
2023-09-05,51.0
2023-09-06,50.79999923706055
2023-09-07,49.81999969482422
2023-09-08,50.68000030517578
2023-09-11,52.41999816894531
2023-09-12,51.91999816894531
2023-09-13,51.779998779296875
2023-09-14,51.5
2023-09-15,51.720001220703125
2023-09-18,50.790000915527344
2023-09-19,50.20500183105469
2023-09-20,50.349998474121094
2023-09-21,52.189998626708984
2023-09-22,52.45000076293945
2023-09-25,50.84000015258789
2023-09-26,51.56999969482422
2023-09-27,51.40999984741211
2023-09-28,50.20000076293945
2023-09-29,50.97999954223633
2023-10-02,49.040000915527344
2023-10-03,47.45000076293945
2023-10-04,47.90999984741211
2023-10-05,48.95000076293945
2023-10-06,48.93000030517578
2023-10-09,49.13999938964844
2023-10-10,49.77000045776367
2023-10-11,48.06999969482422
2023-10-12,45.349998474121094
2023-10-13,46.0
2023-10-16,46.880001068115234
2023-10-17,46.4900016784668
2023-10-18,46.029998779296875
2023-10-19,46.5
2023-10-20,46.790000915527344
2023-10-23,46.900001525878906
2023-10-24,48.130001068115234
2023-10-25,47.97999954223633
2023-10-26,48.27000045776367
2023-10-27,47.0
2023-10-30,47.61000061035156
2023-10-31,48.099998474121094
2023-11-01,47.9900016784668
2023-11-02,47.79999923706055
2023-11-03,50.75
2023-11-06,48.25
2023-11-07,50.25
2023-11-08,50.599998474121094
2023-11-09,48.040000915527344
2023-11-10,48.13999938964844
2023-11-13,48.41999816894531
2023-11-14,49.54999923706055
2023-11-15,50.79999923706055
2023-11-16,50.09000015258789
2023-11-17,51.459999084472656
2023-11-20,51.40999984741211
2023-11-21,50.7599983215332
2023-11-22,49.0
2023-11-24,49.33000183105469
2023-11-27,50.130001068115234
2023-11-28,50.08000183105469
2023-11-29,49.709999084472656
2023-11-30,51.77000045776367
2023-12-01,53.810001373291016
2023-12-04,54.18000030517578
2023-12-05,53.709999084472656
2023-12-06,56.25
2023-12-07,56.779998779296875
2023-12-08,56.66999816894531
2023-12-11,57.83000183105469
2023-12-12,57.29999923706055
2023-12-13,59.2400016784668
2023-12-14,60.59000015258789
2023-12-15,60.560001373291016
2023-12-18,60.349998474121094
2023-12-19,61.2599983215332
2023-12-20,59.529998779296875
2023-12-21,59.36000061035156
2023-12-22,61.04999923706055
2023-12-26,62.310001373291016
2023-12-27,63.40999984741211
2023-12-28,63.310001373291016
2023-12-29,62.79999923706055
2024-01-02,62.939998626708984
2024-01-03,62.470001220703125
2024-01-04,64.33999633789062
2024-01-05,59.790000915527344
2024-01-08,60.709999084472656
2024-01-09,60.70000076293945
2024-01-10,61.619998931884766
2024-01-11,60.0
2024-01-12,60.720001220703125
2024-01-16,61.75
2024-01-17,62.869998931884766
2024-01-18,60.84000015258789
2024-01-19,60.56999969482422
2024-01-22,63.25
2024-01-23,65.11000061035156
2024-01-24,63.220001220703125
2024-01-25,63.400001525878906
2024-01-26,64.30999755859375
2024-01-29,68.5
2024-01-30,67.3499984741211
2024-01-31,71.41999816894531
2024-02-01,75.52999877929688
2024-02-02,75.2699966430664
2024-02-05,74.1500015258789
2024-02-06,74.83000183105469
2024-02-07,73.45999908447266
2024-02-08,74.13999938964844
2024-02-09,74.80999755859375
2024-02-12,76.41000366210938
2024-02-13,73.91000366210938
2024-02-14,74.58999633789062
2024-02-15,75.01000213623047
2024-02-16,75.26000213623047
2024-02-20,74.0999984741211
2024-02-21,72.26000213623047
2024-02-22,73.87000274658203
2024-02-23,76.87000274658203
2024-02-26,78.97000122070312
2024-02-27,81.05000305175781
2024-02-28,75.11000061035156
2024-02-29,73.81999969482422
2024-03-01,71.70999908447266
2024-03-04,71.55000305175781
2024-03-05,71.44999694824219
2024-03-06,71.19999694824219
2024-03-07,71.76000213623047
2024-03-08,72.69000244140625
2024-03-11,70.25
2024-03-12,71.62000274658203
2024-03-13,73.25
2024-03-14,69.27999877929688
2024-03-15,69.69999694824219
2024-03-18,68.04000091552734
2024-03-19,67.5999984741211
2024-03-20,69.12999725341797
2024-03-21,67.63999938964844
2024-03-22,67.2300033569336
2024-03-25,66.37000274658203
2024-03-26,67.41999816894531
2024-03-27,68.5
