Date,ROCK
2010-07-15,10.449999809265137
2010-07-16,9.529999732971191
2010-07-19,9.510000228881836
2010-07-20,10.170000076293945
2010-07-21,9.84000015258789
2010-07-22,10.380000114440918
2010-07-23,10.729999542236328
2010-07-26,10.949999809265137
2010-07-27,10.5
2010-07-28,10.380000114440918
2010-07-29,10.710000038146973
2010-07-30,10.789999961853027
2010-08-02,11.020000457763672
2010-08-03,11.039999961853027
2010-08-04,11.380000114440918
2010-08-05,9.25
2010-08-06,9.0
2010-08-09,8.9399995803833
2010-08-10,8.739999771118164
2010-08-11,8.180000305175781
2010-08-12,8.109999656677246
2010-08-13,7.980000019073486
2010-08-16,8.229999542236328
2010-08-17,8.40999984741211
2010-08-18,8.479999542236328
2010-08-19,8.289999961853027
2010-08-20,8.369999885559082
2010-08-23,7.690000057220459
2010-08-24,7.610000133514404
2010-08-25,7.739999771118164
2010-08-26,7.71999979019165
2010-08-27,8.0
2010-08-30,7.519999980926514
2010-08-31,7.599999904632568
2010-09-01,8.3100004196167
2010-09-02,8.3100004196167
2010-09-03,8.65999984741211
2010-09-07,8.130000114440918
2010-09-08,8.579999923706055
2010-09-09,8.489999771118164
2010-09-10,8.710000038146973
2010-09-13,9.029999732971191
2010-09-14,8.899999618530273
2010-09-15,8.9399995803833
2010-09-16,8.600000381469727
2010-09-17,8.710000038146973
2010-09-20,9.079999923706055
2010-09-21,8.970000267028809
2010-09-22,8.800000190734863
2010-09-23,8.640000343322754
2010-09-24,9.140000343322754
2010-09-27,9.220000267028809
2010-09-28,9.149999618530273
2010-09-29,9.170000076293945
2010-09-30,8.979999542236328
2010-10-01,9.100000381469727
2010-10-04,8.539999961853027
2010-10-05,9.0
2010-10-06,9.0600004196167
2010-10-07,9.279999732971191
2010-10-08,9.739999771118164
2010-10-11,9.569999694824219
2010-10-12,9.390000343322754
2010-10-13,9.90999984741211
2010-10-14,9.539999961853027
2010-10-15,9.59000015258789
2010-10-18,9.829999923706055
2010-10-19,9.270000457763672
2010-10-20,9.399999618530273
2010-10-21,9.220000267028809
2010-10-22,9.220000267028809
2010-10-25,9.220000267028809
2010-10-26,9.109999656677246
2010-10-27,9.100000381469727
2010-10-28,9.149999618530273
2010-10-29,9.130000114440918
2010-11-01,9.010000228881836
2010-11-02,9.300000190734863
2010-11-03,9.40999984741211
2010-11-04,9.729999542236328
2010-11-05,9.680000305175781
2010-11-08,9.800000190734863
2010-11-09,9.350000381469727
2010-11-10,9.729999542236328
2010-11-11,9.520000457763672
2010-11-12,9.399999618530273
2010-11-15,9.5
2010-11-16,9.449999809265137
2010-11-17,9.5
2010-11-18,10.100000381469727
2010-11-19,10.170000076293945
2010-11-22,10.079999923706055
2010-11-23,10.109999656677246
2010-11-24,10.550000190734863
2010-11-26,10.539999961853027
2010-11-29,10.40999984741211
2010-11-30,10.1899995803833
2010-12-01,10.489999771118164
2010-12-02,10.789999961853027
2010-12-03,10.8100004196167
2010-12-06,10.869999885559082
2010-12-07,10.729999542236328
2010-12-08,10.789999961853027
2010-12-09,10.970000267028809
2010-12-10,11.619999885559082
2010-12-13,11.729999542236328
2010-12-14,12.149999618530273
2010-12-15,12.359999656677246
2010-12-16,13.239999771118164
2010-12-17,13.5
2010-12-20,13.460000038146973
2010-12-21,13.84000015258789
2010-12-22,14.470000267028809
2010-12-23,14.220000267028809
2010-12-27,14.470000267028809
2010-12-28,14.279999732971191
2010-12-29,14.300000190734863
2010-12-30,14.119999885559082
2010-12-31,13.569999694824219
2011-01-03,13.949999809265137
2011-01-04,13.149999618530273
2011-01-05,13.380000114440918
2011-01-06,12.430000305175781
2011-01-07,12.510000228881836
2011-01-10,11.899999618530273
2011-01-11,12.180000305175781
2011-01-12,12.390000343322754
2011-01-13,12.470000267028809
2011-01-14,12.680000305175781
2011-01-18,12.4399995803833
2011-01-19,11.460000038146973
2011-01-20,11.800000190734863
2011-01-21,11.199999809265137
2011-01-24,11.369999885559082
2011-01-25,11.569999694824219
2011-01-26,11.979999542236328
2011-01-27,11.899999618530273
2011-01-28,11.069999694824219
2011-01-31,11.029999732971191
2011-02-01,11.109999656677246
2011-02-02,10.680000305175781
2011-02-03,10.460000038146973
2011-02-04,10.609999656677246
2011-02-07,10.930000305175781
2011-02-08,11.1899995803833
2011-02-09,11.119999885559082
2011-02-10,11.020000457763672
2011-02-11,11.170000076293945
2011-02-14,11.279999732971191
2011-02-15,11.149999618530273
2011-02-16,11.1899995803833
2011-02-17,11.369999885559082
2011-02-18,12.0
2011-02-22,11.109999656677246
2011-02-23,10.579999923706055
2011-02-24,10.470000267028809
2011-02-25,10.789999961853027
2011-02-28,10.829999923706055
2011-03-01,10.199999809265137
2011-03-02,10.949999809265137
2011-03-03,11.0
2011-03-04,10.739999771118164
2011-03-07,10.4399995803833
2011-03-08,11.25
2011-03-09,11.0
2011-03-10,10.619999885559082
2011-03-11,10.989999771118164
2011-03-14,10.920000076293945
2011-03-15,10.520000457763672
2011-03-16,10.359999656677246
2011-03-17,10.279999732971191
2011-03-18,10.670000076293945
2011-03-21,10.869999885559082
2011-03-22,11.25
2011-03-23,11.359999656677246
2011-03-24,11.270000457763672
2011-03-25,11.170000076293945
2011-03-28,11.149999618530273
2011-03-29,11.4399995803833
2011-03-30,11.390000343322754
2011-03-31,11.930000305175781
2011-04-01,12.149999618530273
2011-04-04,12.510000228881836
2011-04-05,12.65999984741211
2011-04-06,12.680000305175781
2011-04-07,12.59000015258789
2011-04-08,12.050000190734863
2011-04-11,12.069999694824219
2011-04-12,11.479999542236328
2011-04-13,11.369999885559082
2011-04-14,11.430000305175781
2011-04-15,11.729999542236328
2011-04-18,11.289999961853027
2011-04-19,11.359999656677246
2011-04-20,11.729999542236328
2011-04-21,11.880000114440918
2011-04-25,12.079999923706055
2011-04-26,12.449999809265137
2011-04-27,12.239999771118164
2011-04-28,11.850000381469727
2011-04-29,11.680000305175781
2011-05-02,11.430000305175781
2011-05-03,11.3100004196167
2011-05-04,10.930000305175781
2011-05-05,13.239999771118164
2011-05-06,13.630000114440918
2011-05-09,13.479999542236328
2011-05-10,14.010000228881836
2011-05-11,13.40999984741211
2011-05-12,13.800000190734863
2011-05-13,13.270000457763672
2011-05-16,13.319999694824219
2011-05-17,12.949999809265137
2011-05-18,12.869999885559082
2011-05-19,12.770000457763672
2011-05-20,12.520000457763672
2011-05-23,12.140000343322754
2011-05-24,12.149999618530273
2011-05-25,12.579999923706055
2011-05-26,12.880000114440918
2011-05-27,13.020000457763672
2011-05-31,13.0600004196167
2011-06-01,12.779999732971191
2011-06-02,12.729999542236328
2011-06-03,11.890000343322754
2011-06-06,11.850000381469727
2011-06-07,11.760000228881836
2011-06-08,11.34000015258789
2011-06-09,11.350000381469727
2011-06-10,10.960000038146973
2011-06-13,10.800000190734863
2011-06-14,11.350000381469727
2011-06-15,10.779999732971191
2011-06-16,11.180000305175781
2011-06-17,11.220000267028809
2011-06-20,11.239999771118164
2011-06-21,11.3100004196167
2011-06-22,10.949999809265137
2011-06-23,10.930000305175781
2011-06-24,10.84000015258789
2011-06-27,10.800000190734863
2011-06-28,10.819999694824219
2011-06-29,10.789999961853027
2011-06-30,11.319999694824219
2011-07-01,11.449999809265137
2011-07-05,11.449999809265137
2011-07-06,11.399999618530273
2011-07-07,11.5
2011-07-08,11.460000038146973
2011-07-11,10.970000267028809
2011-07-12,10.960000038146973
2011-07-13,10.4399995803833
2011-07-14,10.460000038146973
2011-07-15,11.069999694824219
2011-07-18,10.84000015258789
2011-07-19,10.949999809265137
2011-07-20,11.260000228881836
2011-07-21,11.180000305175781
2011-07-22,10.84000015258789
2011-07-25,10.75
2011-07-26,10.470000267028809
2011-07-27,10.069999694824219
2011-07-28,10.199999809265137
2011-07-29,10.279999732971191
2011-08-01,10.270000457763672
2011-08-02,9.949999809265137
2011-08-03,10.15999984741211
2011-08-04,9.359999656677246
2011-08-05,8.800000190734863
2011-08-08,7.920000076293945
2011-08-09,8.800000190734863
2011-08-10,7.670000076293945
2011-08-11,8.850000381469727
2011-08-12,8.149999618530273
2011-08-15,8.399999618530273
2011-08-16,8.069999694824219
2011-08-17,8.0600004196167
2011-08-18,7.650000095367432
2011-08-19,7.53000020980835
2011-08-22,7.420000076293945
2011-08-23,8.100000381469727
2011-08-24,8.180000305175781
2011-08-25,8.0
2011-08-26,8.460000038146973
2011-08-29,8.850000381469727
2011-08-30,8.8100004196167
2011-08-31,8.880000114440918
2011-09-01,8.520000457763672
2011-09-02,8.1899995803833
2011-09-06,8.4399995803833
2011-09-07,9.260000228881836
2011-09-08,8.869999885559082
2011-09-09,8.630000114440918
2011-09-12,9.0600004196167
2011-09-13,9.380000114440918
2011-09-14,9.739999771118164
2011-09-15,9.90999984741211
2011-09-16,9.520000457763672
2011-09-19,9.40999984741211
2011-09-20,9.0
2011-09-21,8.369999885559082
2011-09-22,8.050000190734863
2011-09-23,8.390000343322754
2011-09-26,8.630000114440918
2011-09-27,8.739999771118164
2011-09-28,8.220000267028809
2011-09-29,8.569999694824219
2011-09-30,8.119999885559082
2011-10-03,7.75
2011-10-04,8.779999732971191
2011-10-05,8.960000038146973
2011-10-06,9.430000305175781
2011-10-07,8.779999732971191
2011-10-10,9.380000114440918
2011-10-11,9.40999984741211
2011-10-12,9.850000381469727
2011-10-13,9.8100004196167
2011-10-14,10.289999961853027
2011-10-17,9.529999732971191
2011-10-18,10.390000343322754
2011-10-19,10.010000228881836
2011-10-20,9.880000114440918
2011-10-21,10.050000190734863
2011-10-24,10.319999694824219
2011-10-25,9.869999885559082
2011-10-26,10.380000114440918
2011-10-27,11.579999923706055
2011-10-28,11.569999694824219
2011-10-31,11.15999984741211
2011-11-01,10.4399995803833
2011-11-02,11.369999885559082
2011-11-03,12.5
2011-11-04,12.520000457763672
2011-11-07,12.680000305175781
2011-11-08,12.739999771118164
2011-11-09,12.149999618530273
2011-11-10,12.5600004196167
2011-11-11,12.970000267028809
2011-11-14,12.350000381469727
2011-11-15,13.050000190734863
2011-11-16,12.989999771118164
2011-11-17,12.850000381469727
2011-11-18,13.140000343322754
2011-11-21,12.489999771118164
2011-11-22,12.199999809265137
2011-11-23,11.390000343322754
2011-11-25,11.270000457763672
2011-11-28,12.220000267028809
2011-11-29,12.739999771118164
2011-11-30,13.550000190734863
2011-12-01,13.289999961853027
2011-12-02,14.020000457763672
2011-12-05,13.760000228881836
2011-12-06,13.979999542236328
2011-12-07,14.399999618530273
2011-12-08,13.569999694824219
2011-12-09,14.489999771118164
2011-12-12,14.3100004196167
2011-12-13,13.699999809265137
2011-12-14,13.869999885559082
2011-12-15,13.819999694824219
2011-12-16,13.720000267028809
2011-12-19,13.220000267028809
2011-12-20,13.75
2011-12-21,13.989999771118164
2011-12-22,14.25
2011-12-23,14.199999809265137
2011-12-27,14.449999809265137
2011-12-28,14.069999694824219
2011-12-29,14.279999732971191
2011-12-30,13.960000038146973
2012-01-03,14.359999656677246
2012-01-04,14.199999809265137
2012-01-05,14.489999771118164
2012-01-06,14.399999618530273
2012-01-09,14.609999656677246
2012-01-10,15.0
2012-01-11,15.1899995803833
2012-01-12,15.550000190734863
2012-01-13,14.90999984741211
2012-01-17,14.880000114440918
2012-01-18,15.449999809265137
2012-01-19,15.359999656677246
2012-01-20,15.359999656677246
2012-01-23,15.359999656677246
2012-01-24,15.800000190734863
2012-01-25,15.84000015258789
2012-01-26,15.720000267028809
2012-01-27,15.699999809265137
2012-01-30,15.40999984741211
2012-01-31,15.670000076293945
2012-02-01,16.09000015258789
2012-02-02,16.790000915527344
2012-02-03,17.260000228881836
2012-02-06,16.889999389648438
2012-02-07,16.389999389648438
2012-02-08,16.530000686645508
2012-02-09,16.43000030517578
2012-02-10,15.729999542236328
2012-02-13,16.209999084472656
2012-02-14,15.779999732971191
2012-02-15,15.40999984741211
2012-02-16,15.710000038146973
2012-02-17,15.8100004196167
2012-02-21,15.680000305175781
2012-02-22,15.220000267028809
2012-02-23,16.0
2012-02-24,14.949999809265137
2012-02-27,14.350000381469727
2012-02-28,13.989999771118164
2012-02-29,13.819999694824219
2012-03-01,13.90999984741211
2012-03-02,13.59000015258789
2012-03-05,13.550000190734863
2012-03-06,13.289999961853027
2012-03-07,13.699999809265137
2012-03-08,14.300000190734863
2012-03-09,14.470000267028809
2012-03-12,14.210000038146973
2012-03-13,14.9399995803833
2012-03-14,14.899999618530273
2012-03-15,15.270000457763672
2012-03-16,15.15999984741211
2012-03-19,15.850000381469727
2012-03-20,15.239999771118164
2012-03-21,15.210000038146973
2012-03-22,14.670000076293945
2012-03-23,15.020000457763672
2012-03-26,15.680000305175781
2012-03-27,15.449999809265137
2012-03-28,15.4399995803833
2012-03-29,15.609999656677246
2012-03-30,15.149999618530273
2012-04-02,15.670000076293945
2012-04-03,15.199999809265137
2012-04-04,14.739999771118164
2012-04-05,14.630000114440918
2012-04-09,14.0
2012-04-10,13.460000038146973
2012-04-11,13.949999809265137
2012-04-12,14.180000305175781
2012-04-13,13.739999771118164
2012-04-16,13.869999885559082
2012-04-17,13.989999771118164
2012-04-18,13.670000076293945
2012-04-19,13.3100004196167
2012-04-20,13.40999984741211
2012-04-23,12.90999984741211
2012-04-24,13.119999885559082
2012-04-25,13.170000076293945
2012-04-26,13.25
2012-04-27,13.890000343322754
2012-04-30,13.520000457763672
2012-05-01,13.279999732971191
2012-05-02,13.869999885559082
2012-05-03,11.859999656677246
2012-05-04,11.260000228881836
2012-05-07,11.140000343322754
2012-05-08,11.279999732971191
2012-05-09,11.390000343322754
2012-05-10,11.34000015258789
2012-05-11,11.119999885559082
2012-05-14,10.789999961853027
2012-05-15,10.670000076293945
2012-05-16,10.550000190734863
2012-05-17,10.369999885559082
2012-05-18,10.34000015258789
2012-05-21,10.539999961853027
2012-05-22,10.34000015258789
2012-05-23,10.5600004196167
2012-05-24,10.720000267028809
2012-05-25,10.460000038146973
2012-05-29,10.550000190734863
2012-05-30,10.239999771118164
2012-05-31,10.220000267028809
2012-06-01,9.760000228881836
2012-06-04,10.069999694824219
2012-06-05,9.989999771118164
2012-06-06,10.609999656677246
2012-06-07,10.619999885559082
2012-06-08,10.930000305175781
2012-06-11,10.229999542236328
2012-06-12,10.329999923706055
2012-06-13,9.949999809265137
2012-06-14,9.930000305175781
2012-06-15,10.199999809265137
2012-06-18,10.029999732971191
2012-06-19,10.359999656677246
2012-06-20,10.130000114440918
2012-06-21,9.699999809265137
2012-06-22,10.100000381469727
2012-06-25,9.819999694824219
2012-06-26,9.869999885559082
2012-06-27,10.0
2012-06-28,10.1899995803833
2012-06-29,10.380000114440918
2012-07-02,10.729999542236328
2012-07-03,10.989999771118164
2012-07-05,10.850000381469727
2012-07-06,10.819999694824219
2012-07-09,10.899999618530273
2012-07-10,10.579999923706055
2012-07-11,10.579999923706055
2012-07-12,10.90999984741211
2012-07-13,10.989999771118164
2012-07-16,10.9399995803833
2012-07-17,10.770000457763672
2012-07-18,10.90999984741211
2012-07-19,10.670000076293945
2012-07-20,10.270000457763672
2012-07-23,10.0
2012-07-24,9.779999732971191
2012-07-25,9.430000305175781
2012-07-26,9.34000015258789
2012-07-27,9.739999771118164
2012-07-30,9.550000190734863
2012-07-31,9.520000457763672
2012-08-01,9.239999771118164
2012-08-02,9.649999618530273
2012-08-03,10.600000381469727
2012-08-06,10.850000381469727
2012-08-07,10.890000343322754
2012-08-08,10.920000076293945
2012-08-09,11.0
2012-08-10,11.039999961853027
2012-08-13,10.989999771118164
2012-08-14,10.670000076293945
2012-08-15,10.779999732971191
2012-08-16,10.989999771118164
2012-08-17,11.039999961853027
2012-08-20,11.020000457763672
2012-08-21,10.979999542236328
2012-08-22,11.029999732971191
2012-08-23,10.880000114440918
2012-08-24,10.960000038146973
2012-08-27,10.899999618530273
2012-08-28,11.0600004196167
2012-08-29,11.1899995803833
2012-08-30,10.9399995803833
2012-08-31,10.930000305175781
2012-09-04,11.239999771118164
2012-09-05,11.069999694824219
2012-09-06,11.460000038146973
2012-09-07,11.75
2012-09-10,11.970000267028809
2012-09-11,12.359999656677246
2012-09-12,12.369999885559082
2012-09-13,13.050000190734863
2012-09-14,13.359999656677246
2012-09-17,12.920000076293945
2012-09-18,12.890000343322754
2012-09-19,12.699999809265137
2012-09-20,12.729999542236328
2012-09-21,13.15999984741211
2012-09-24,13.510000228881836
2012-09-25,13.069999694824219
2012-09-26,12.899999618530273
2012-09-27,13.100000381469727
2012-09-28,12.819999694824219
2012-10-01,13.0
2012-10-02,12.90999984741211
2012-10-03,12.819999694824219
2012-10-04,13.210000038146973
2012-10-05,12.970000267028809
2012-10-08,12.890000343322754
2012-10-09,12.59000015258789
2012-10-10,12.489999771118164
2012-10-11,12.489999771118164
2012-10-12,12.319999694824219
2012-10-15,12.609999656677246
2012-10-16,12.930000305175781
2012-10-17,13.5600004196167
2012-10-18,12.9399995803833
2012-10-19,12.489999771118164
2012-10-22,12.8100004196167
2012-10-23,12.789999961853027
2012-10-24,12.630000114440918
2012-10-25,12.600000381469727
2012-10-26,12.239999771118164
2012-10-31,12.460000038146973
2012-11-01,12.65999984741211
2012-11-02,12.300000190734863
2012-11-05,12.510000228881836
2012-11-06,13.050000190734863
2012-11-07,12.699999809265137
2012-11-08,12.449999809265137
2012-11-09,12.510000228881836
2012-11-12,12.479999542236328
2012-11-13,12.569999694824219
2012-11-14,12.390000343322754
2012-11-15,12.069999694824219
2012-11-16,12.3100004196167
2012-11-19,12.800000190734863
2012-11-20,12.789999961853027
2012-11-21,12.8100004196167
2012-11-23,13.300000190734863
2012-11-26,13.420000076293945
2012-11-27,13.399999618530273
2012-11-28,13.739999771118164
2012-11-29,13.869999885559082
2012-11-30,13.869999885559082
2012-12-03,14.0
2012-12-04,14.239999771118164
2012-12-05,14.229999542236328
2012-12-06,14.119999885559082
2012-12-07,14.479999542236328
2012-12-10,14.680000305175781
2012-12-11,15.109999656677246
2012-12-12,14.899999618530273
2012-12-13,14.90999984741211
2012-12-14,14.6899995803833
2012-12-17,15.25
2012-12-18,15.710000038146973
2012-12-19,15.539999961853027
2012-12-20,15.0600004196167
2012-12-21,14.989999771118164
2012-12-24,15.359999656677246
2012-12-26,15.5
2012-12-27,15.470000267028809
2012-12-28,15.380000114440918
2012-12-31,15.949999809265137
2013-01-02,16.5
2013-01-03,16.170000076293945
2013-01-04,15.90999984741211
2013-01-07,15.9399995803833
2013-01-08,15.869999885559082
2013-01-09,15.880000114440918
2013-01-10,15.779999732971191
2013-01-11,15.829999923706055
2013-01-14,15.050000190734863
2013-01-15,15.319999694824219
2013-01-16,16.030000686645508
2013-01-17,16.829999923706055
2013-01-18,16.950000762939453
2013-01-22,17.139999389648438
2013-01-23,17.3700008392334
2013-01-24,17.209999084472656
2013-01-25,17.40999984741211
2013-01-28,17.329999923706055
2013-01-29,17.700000762939453
2013-01-30,17.020000457763672
2013-01-31,17.3700008392334
2013-02-01,17.770000457763672
2013-02-04,17.299999237060547
2013-02-05,17.299999237060547
2013-02-06,17.219999313354492
2013-02-07,17.170000076293945
2013-02-08,17.100000381469727
2013-02-11,17.110000610351562
2013-02-12,17.25
2013-02-13,17.34000015258789
2013-02-14,17.520000457763672
2013-02-15,17.93000030517578
2013-02-19,17.8799991607666
2013-02-20,16.950000762939453
2013-02-21,17.010000228881836
2013-02-22,18.110000610351562
2013-02-25,17.75
2013-02-26,17.579999923706055
2013-02-27,17.940000534057617
2013-02-28,17.149999618530273
2013-03-01,17.0
2013-03-04,16.979999542236328
2013-03-05,16.889999389648438
2013-03-06,17.1299991607666
2013-03-07,17.280000686645508
2013-03-08,17.479999542236328
2013-03-11,17.920000076293945
2013-03-12,17.610000610351562
2013-03-13,17.8700008392334
2013-03-14,18.239999771118164
2013-03-15,18.299999237060547
2013-03-18,18.350000381469727
2013-03-19,18.149999618530273
2013-03-20,18.280000686645508
2013-03-21,17.940000534057617
2013-03-22,18.079999923706055
2013-03-25,18.049999237060547
2013-03-26,18.700000762939453
2013-03-27,18.34000015258789
2013-03-28,18.25
2013-04-01,18.170000076293945
2013-04-02,18.100000381469727
2013-04-03,17.809999465942383
2013-04-04,18.1200008392334
2013-04-05,18.209999084472656
2013-04-08,18.270000457763672
2013-04-09,18.049999237060547
2013-04-10,18.299999237060547
2013-04-11,18.139999389648438
2013-04-12,18.100000381469727
2013-04-15,16.68000030517578
2013-04-16,17.190000534057617
2013-04-17,16.8700008392334
2013-04-18,17.209999084472656
2013-04-19,17.399999618530273
2013-04-22,17.5
2013-04-23,18.059999465942383
2013-04-24,18.530000686645508
2013-04-25,19.049999237060547
2013-04-26,18.799999237060547
2013-04-29,18.979999542236328
2013-04-30,18.700000762939453
2013-05-01,17.989999771118164
2013-05-02,16.829999923706055
2013-05-03,16.649999618530273
2013-05-06,16.739999771118164
2013-05-07,16.719999313354492
2013-05-08,16.8700008392334
2013-05-09,16.770000457763672
2013-05-10,16.860000610351562
2013-05-13,16.8799991607666
2013-05-14,17.489999771118164
2013-05-15,17.360000610351562
2013-05-16,17.1299991607666
2013-05-17,17.290000915527344
2013-05-20,17.020000457763672
2013-05-21,17.020000457763672
2013-05-22,16.739999771118164
2013-05-23,16.8700008392334
2013-05-24,16.989999771118164
2013-05-28,17.43000030517578
2013-05-29,16.889999389648438
2013-05-30,16.770000457763672
2013-05-31,16.229999542236328
2013-06-03,16.979999542236328
2013-06-04,16.229999542236328
2013-06-05,15.710000038146973
2013-06-06,15.800000190734863
2013-06-07,15.6899995803833
2013-06-10,16.049999237060547
2013-06-11,15.84000015258789
2013-06-12,15.609999656677246
2013-06-13,16.200000762939453
2013-06-14,15.619999885559082
2013-06-17,15.829999923706055
2013-06-18,16.350000381469727
2013-06-19,15.699999809265137
2013-06-20,15.470000267028809
2013-06-21,15.079999923706055
2013-06-24,14.470000267028809
2013-06-25,14.670000076293945
2013-06-26,14.59000015258789
2013-06-27,14.800000190734863
2013-06-28,14.5600004196167
2013-07-01,15.020000457763672
2013-07-02,14.819999694824219
2013-07-03,14.819999694824219
2013-07-05,14.970000267028809
2013-07-08,14.75
2013-07-09,15.3100004196167
2013-07-10,15.579999923706055
2013-07-11,16.219999313354492
2013-07-12,16.15999984741211
2013-07-15,16.260000228881836
2013-07-16,15.930000305175781
2013-07-17,16.530000686645508
2013-07-18,16.469999313354492
2013-07-19,16.549999237060547
2013-07-22,16.360000610351562
2013-07-23,16.1299991607666
2013-07-24,15.8100004196167
2013-07-25,15.739999771118164
2013-07-26,15.460000038146973
2013-07-29,14.84000015258789
2013-07-30,14.859999656677246
2013-07-31,15.399999618530273
2013-08-01,14.40999984741211
2013-08-02,14.239999771118164
2013-08-05,14.619999885559082
2013-08-06,14.020000457763672
2013-08-07,13.90999984741211
2013-08-08,14.0
2013-08-09,13.59000015258789
2013-08-12,13.84000015258789
2013-08-13,13.680000305175781
2013-08-14,13.520000457763672
2013-08-15,13.229999542236328
2013-08-16,13.1899995803833
2013-08-19,12.880000114440918
2013-08-20,13.300000190734863
2013-08-21,13.029999732971191
2013-08-22,13.25
2013-08-23,13.199999809265137
2013-08-26,13.109999656677246
2013-08-27,12.850000381469727
2013-08-28,12.9399995803833
2013-08-29,13.199999809265137
2013-08-30,12.880000114440918
2013-09-03,12.859999656677246
2013-09-04,12.949999809265137
2013-09-05,13.100000381469727
2013-09-06,13.1899995803833
2013-09-09,13.710000038146973
2013-09-10,13.800000190734863
2013-09-11,13.869999885559082
2013-09-12,13.890000343322754
2013-09-13,13.859999656677246
2013-09-16,14.010000228881836
2013-09-17,14.010000228881836
2013-09-18,14.34000015258789
2013-09-19,14.300000190734863
2013-09-20,14.350000381469727
2013-09-23,14.430000305175781
2013-09-24,14.329999923706055
2013-09-25,14.430000305175781
2013-09-26,14.270000457763672
2013-09-27,14.319999694824219
2013-09-30,14.260000228881836
2013-10-01,14.25
2013-10-02,14.15999984741211
2013-10-03,13.729999542236328
