Date,SCVL
2010-11-04,6.575928688049316
2010-11-05,6.613596439361572
2010-11-08,6.575928688049316
2010-11-09,6.473684310913086
2010-11-10,6.58668851852417
2010-11-11,6.667409420013428
2010-11-12,6.5678558349609375
2010-11-15,6.702386856079102
2010-11-16,6.726602554321289
2010-11-17,6.777726173400879
2010-11-18,6.828845977783203
2010-11-19,7.1813225746154785
2010-11-22,7.410027027130127
2010-11-23,7.461147308349609
2010-11-24,7.506889343261719
2010-11-26,7.498819828033447
2010-11-29,7.504200458526611
2010-11-30,7.463834762573242
2010-12-01,7.697924613952637
2010-12-02,7.627969264984131
2010-12-03,7.6817827224731445
2010-12-06,7.808242321014404
2010-12-07,8.012730598449707
2010-12-08,7.988513946533203
2010-12-09,7.87281608581543
2010-12-10,7.902414321899414
2010-12-13,7.684471130371094
2010-12-14,7.66294527053833
2010-12-15,7.627969264984131
2010-12-16,7.692548751831055
2010-12-17,7.6360392570495605
2010-12-20,7.703305244445801
2010-12-21,7.735594749450684
2010-12-22,7.426168918609619
2010-12-23,7.3884992599487305
2010-12-27,7.488053798675537
2010-12-28,7.286254405975342
2010-12-29,7.407337665557861
2010-12-30,7.256662845611572
2010-12-31,7.264730453491211
2011-01-03,7.350830078125
2011-01-04,7.10329532623291
2011-01-05,7.2297539710998535
2011-01-06,7.116746425628662
2011-01-07,6.898808002471924
2011-01-10,6.955310821533203
2011-01-11,7.041409015655518
2011-01-12,7.173250675201416
2011-01-13,6.839607238769531
2011-01-14,6.772346019744873
2011-01-18,6.721222400665283
2011-01-19,6.697006702423096
2011-01-20,6.680864334106445
2011-01-21,6.578619480133057
2011-01-24,6.699697017669678
2011-01-25,6.729294300079346
2011-01-26,6.8261566162109375
2011-01-27,6.909566879272461
2011-01-28,6.618977069854736
2011-01-31,6.659337997436523
2011-02-01,6.853063106536865
2011-02-02,6.753509998321533
2011-02-03,6.896114349365234
2011-02-04,6.928400039672852
2011-02-07,7.017190933227539
2011-02-08,6.866517543792725
2011-02-09,6.869207382202148
2011-02-10,6.812702178955078
2011-02-11,6.963383674621582
2011-02-14,6.909566879272461
2011-02-15,6.861135482788086
2011-02-16,6.998358249664307
2011-02-17,7.138271331787109
2011-02-18,7.135581016540527
2011-02-22,7.017190933227539
2011-02-23,7.014503002166748
2011-02-24,7.065624237060547
2011-02-25,7.019882678985596
2011-02-28,6.979524612426758
2011-03-01,6.842303276062012
2011-03-02,6.955310821533203
2011-03-03,7.084458351135254
2011-03-04,7.170557975769043
2011-03-07,7.030646800994873
2011-03-08,7.264730453491211
2011-03-09,7.671018600463867
2011-03-10,7.512272357940674
2011-03-11,7.375046253204346
2011-03-14,7.140964031219482
2011-03-15,6.877279758453369
2011-03-16,6.834229946136475
2011-03-17,6.957996845245361
2011-03-18,7.200155735015869
2011-03-21,7.275493144989014
2011-03-22,7.334690093994141
2011-03-23,7.194775581359863
2011-03-24,7.291638374328613
2011-03-25,7.727522373199463
2011-03-28,7.657563209533691
2011-03-29,7.533796310424805
2011-03-30,7.633350372314453
2011-03-31,7.547246932983398
2011-04-01,7.418100357055664
2011-04-04,7.410027027130127
2011-04-05,7.493436336517334
2011-04-06,7.4853620529174805
2011-04-07,7.488053798675537
2011-04-08,7.533796310424805
2011-04-11,7.525725841522217
2011-04-12,7.506889343261719
2011-04-13,7.490744590759277
2011-04-14,7.50957727432251
2011-04-15,7.601061820983887
2011-04-18,7.525725841522217
2011-04-19,7.601061820983887
2011-04-20,7.802860736846924
2011-04-21,7.797480583190918
2011-04-25,7.6763997077941895
2011-04-26,7.767878532409668
2011-04-27,7.802860736846924
2011-04-28,7.878197193145752
2011-04-29,7.875509738922119
2011-05-02,7.490744590759277
2011-05-03,7.213610649108887
2011-05-04,7.184013843536377
2011-05-05,7.159796237945557
2011-05-06,7.205540657043457
2011-05-09,7.122127532958984
2011-05-10,7.43962287902832
2011-05-11,7.348141193389893
2011-05-12,7.364284992218018
2011-05-13,7.2109174728393555
2011-05-16,7.157106399536133
2011-05-17,7.146346092224121
2011-05-18,7.175940036773682
2011-05-19,7.062933921813965
2011-05-20,6.855752468109131
2011-05-23,6.893423557281494
2011-05-24,7.011812210083008
2011-05-25,7.151724338531494
2011-05-26,7.315852642059326
2011-05-27,7.313161373138428
2011-05-31,7.3239240646362305
2011-06-01,7.1194376945495605
2011-06-02,7.165177345275879
2011-06-03,7.0225749015808105
2011-06-06,6.982213973999023
2011-06-07,6.91763973236084
2011-06-08,6.931093215942383
2011-06-09,7.135581016540527
2011-06-10,7.264730453491211
2011-06-13,7.331997394561768
2011-06-14,7.445004940032959
2011-06-15,7.418100357055664
2011-06-16,7.471911907196045
2011-06-17,7.493436336517334
2011-06-20,7.668325901031494
2011-06-21,7.848600387573242
2011-06-22,7.797480583190918
2011-06-23,7.945464134216309
2011-06-24,8.05040168762207
2011-06-27,8.147262573242188
2011-06-28,8.217216491699219
2011-06-29,8.182243347167969
2011-06-30,8.112283706665039
2011-07-01,8.40825366973877
2011-07-05,8.351754188537598
2011-07-06,8.3490571975708
2011-07-07,8.739203453063965
2011-07-08,8.67732048034668
2011-07-11,8.663861274719238
2011-07-12,8.798397064208984
2011-07-13,8.822611808776855
2011-07-14,8.806472778320312
2011-07-15,8.8010892868042
2011-07-18,8.650412559509277
2011-07-19,9.00019359588623
2011-07-20,8.951767921447754
2011-07-21,9.062081336975098
2011-07-22,8.95715045928955
2011-07-25,8.70153522491455
2011-07-26,8.71498966217041
2011-07-27,8.357132911682129
2011-07-28,8.443232536315918
2011-07-29,8.499734878540039
2011-08-01,8.728439331054688
2011-08-02,8.419018745422363
2011-08-03,8.373276710510254
2011-08-04,8.015421867370605
2011-08-05,7.668325901031494
2011-08-08,7.044096946716309
2011-08-09,7.3427605628967285
2011-08-10,7.189396381378174
2011-08-11,7.6360392570495605
2011-08-12,7.743664741516113
2011-08-15,7.923936367034912
2011-08-16,7.6763997077941895
2011-08-17,7.4853620529174805
2011-08-18,7.173250675201416
2011-08-19,6.995666980743408
2011-08-22,7.1194376945495605
2011-08-23,7.4692206382751465
2011-08-24,7.326613903045654
2011-08-25,7.208229064941406
2011-08-26,6.98759651184082
2011-08-29,6.998358249664307
2011-08-30,6.952617645263672
2011-08-31,6.810013771057129
2011-09-01,6.705080986022949
2011-09-02,6.5544023513793945
2011-09-06,6.406416893005371
2011-09-07,6.511352062225342
2011-09-08,6.347224235534668
2011-09-09,5.965151309967041
2011-09-12,6.010891914367676
2011-09-13,6.215380668640137
2011-09-14,6.384892463684082
2011-09-15,6.449466705322266
2011-09-16,6.519423961639404
2011-09-19,6.3256964683532715
2011-09-20,6.056633949279785
2011-09-21,6.191166400909424
2011-09-22,6.0485615730285645
2011-09-23,6.2099995613098145
2011-09-26,6.368747234344482
2011-09-27,6.667409420013428
2011-09-28,6.4387078285217285
2011-09-29,6.664718151092529
2011-09-30,6.349911689758301
2011-10-03,6.01627254486084
2011-10-04,6.274575710296631
2011-10-05,6.804632186889648
2011-10-06,6.831538677215576
2011-10-07,6.734676837921143
2011-10-10,6.807322978973389
2011-10-11,6.705080986022949
2011-10-12,6.812702178955078
2011-10-13,6.734676837921143
2011-10-14,7.065624237060547
2011-10-17,6.831538677215576
2011-10-18,6.925713062286377
2011-10-19,6.737367153167725
2011-10-20,6.584000587463379
2011-10-21,6.775033473968506
2011-10-24,7.240517616271973
2011-10-25,7.054862022399902
2011-10-26,7.001049041748047
2011-10-27,7.552628993988037
2011-10-28,7.474603176116943
2011-10-31,7.3427605628967285
2011-11-01,7.205540657043457
2011-11-02,7.431548118591309
2011-11-03,7.43962287902832
2011-11-04,7.305091857910156
2011-11-07,7.256662845611572
2011-11-08,7.340072154998779
2011-11-09,6.982213973999023
2011-11-10,6.971451759338379
2011-11-11,7.151724338531494
2011-11-14,6.866517543792725
2011-11-15,6.780416011810303
2011-11-16,6.549021244049072
2011-11-17,6.1239013671875
2011-11-18,5.650346279144287
2011-11-21,5.545412063598633
2011-11-22,5.677251815795898
2011-11-23,5.709540843963623
2011-11-25,5.7633538246154785
2011-11-28,6.010891914367676
2011-11-29,5.965151309967041
2011-11-30,6.398345947265625
2011-12-01,6.228835582733154
2011-12-02,6.285338401794434
2011-12-05,6.366058349609375
2011-12-06,6.309554100036621
2011-12-07,6.360676288604736
2011-12-08,6.199237823486328
2011-12-09,6.371440410614014
2011-12-12,6.247668266296387
2011-12-13,6.164258003234863
2011-12-14,6.258431911468506
2011-12-15,6.33107852935791
2011-12-16,6.328388690948486
2011-12-19,6.395655155181885
2011-12-20,6.8261566162109375
2011-12-21,6.992977619171143
2011-12-22,7.019882678985596
2011-12-23,6.98759651184082
2011-12-27,7.017190933227539
2011-12-28,6.820775985717773
2011-12-29,6.941854000091553
2011-12-30,6.914946556091309
2012-01-03,6.885350227355957
2012-01-04,6.772346019744873
2012-01-05,6.559783935546875
2012-01-06,6.508659839630127
2012-01-09,6.4198713302612305
2012-01-10,6.401036262512207
2012-01-11,6.406416893005371
2012-01-12,6.433324337005615
2012-01-13,6.309554100036621
2012-01-17,6.398345947265625
2012-01-18,6.75081729888916
2012-01-19,6.828845977783203
2012-01-20,6.834229946136475
2012-01-23,6.756200790405273
2012-01-24,6.847683906555176
2012-01-25,6.901495456695557
2012-01-26,6.694317817687988
2012-01-27,6.931093215942383
2012-01-30,6.807322978973389
2012-01-31,6.801942825317383
2012-02-01,6.995666980743408
2012-02-02,6.844992160797119
2012-02-03,6.906876564025879
2012-02-06,6.890733242034912
2012-02-07,6.861135482788086
2012-02-08,6.836918830871582
2012-02-09,6.715840816497803
2012-02-10,6.699697017669678
2012-02-13,6.971451759338379
2012-02-14,6.898808002471924
2012-02-15,6.904186248779297
2012-02-16,6.941854000091553
2012-02-17,7.262040615081787
2012-02-21,7.170557975769043
2012-02-22,7.208229064941406
2012-02-23,7.3104729652404785
2012-02-24,7.14365291595459
2012-02-27,7.127506732940674
2012-02-28,7.251278400421143
2012-02-29,7.044096946716309
2012-03-01,7.132888317108154
2012-03-02,6.96606969833374
2012-03-05,7.124817371368408
2012-03-06,6.979524612426758
2012-03-07,7.054862022399902
2012-03-08,7.097912311553955
2012-03-09,7.213610649108887
2012-03-12,7.127506732940674
2012-03-13,7.170557975769043
2012-03-14,7.165177345275879
2012-03-15,7.154412269592285
2012-03-16,7.081769943237305
2012-03-19,7.122127532958984
2012-03-20,7.132888317108154
2012-03-21,7.130199909210205
2012-03-22,8.639650344848633
2012-03-23,8.873735427856445
2012-03-26,9.094367980957031
2012-03-27,8.94638442993164
2012-03-28,8.900639533996582
2012-03-29,8.790326118469238
2012-03-30,8.669246673583984
2012-04-02,8.760727882385254
2012-04-03,8.645029067993164
2012-04-04,8.480902671813965
2012-04-05,8.365200996398926
2012-04-09,8.209145545959473
2012-04-10,7.937392711639404
2012-04-11,8.14995288848877
2012-04-12,8.10959529876709
2012-04-13,7.932012557983398
2012-04-16,8.023492813110352
2012-04-17,8.045015335083008
2012-04-18,7.856672763824463
2012-04-19,7.754427909851074
2012-04-20,7.835145950317383
2012-04-23,7.625277996063232
2012-04-24,7.703305244445801
2012-04-25,7.808242321014404
2012-04-26,7.9777512550354
2012-04-27,8.093445777893066
2012-04-30,7.845910549163818
2012-05-01,7.983129978179932
2012-05-02,8.249507904052734
2012-05-03,8.100176811218262
2012-05-04,7.991206169128418
2012-05-07,8.027528762817383
2012-05-08,7.999277114868164
2012-05-09,8.067889213562012
2012-05-10,8.314080238342285
2012-05-11,8.25354290008545
2012-05-14,8.2212553024292
2012-05-15,8.148604393005371
2012-05-16,8.100176811218262
2012-05-17,8.019457817077637
2012-05-18,8.766109466552734
2012-05-21,8.697498321533203
2012-05-22,8.584493637084961
2012-05-23,8.733821868896484
2012-05-24,8.649065971374512
2012-05-25,8.693463325500488
2012-05-29,8.725750923156738
2012-05-30,8.572381019592285
2012-05-31,8.54817008972168
2012-06-01,8.205113410949707
2012-06-04,8.184930801391602
2012-06-05,8.2858304977417
2012-06-06,8.314080238342285
2012-06-07,8.293906211853027
2012-06-08,8.495698928833008
2012-06-11,8.16071605682373
2012-06-12,8.273722648620605
2012-06-13,8.100176811218262
2012-06-14,8.306011199951172
2012-06-15,8.38673210144043
2012-06-18,8.07596206665039
2012-06-19,8.366552352905273
2012-06-20,8.233363151550293
2012-06-21,8.104208946228027
2012-06-22,8.4149808883667
2012-06-25,8.419018745422363
2012-06-26,8.45130443572998
2012-06-27,8.523947715759277
2012-06-28,8.487543106079102
2012-06-29,8.693863868713379
2012-07-02,8.956827163696289
2012-07-03,9.045825958251953
2012-07-05,9.345200538635254
2012-07-06,9.134830474853516
2012-07-09,9.316878318786621
2012-07-10,9.195513725280762
2012-07-11,8.952777862548828
2012-07-12,8.940644264221191
2012-07-13,9.454425811767578
2012-07-16,9.430154800415039
2012-07-17,9.345200538635254
2012-07-18,9.272377014160156
2012-07-19,9.14696216583252
2012-07-20,8.968961715698242
2012-07-23,8.770730972290039
2012-07-24,8.819273948669434
2012-07-25,8.944690704345703
2012-07-26,8.997279167175293
2012-07-27,9.013463973999023
2012-07-30,9.138875007629395
2012-07-31,8.981097221374512
2012-08-01,8.714093208312988
2012-08-02,8.584635734558105
2012-08-03,8.596772193908691
2012-08-06,8.701955795288086
2012-08-07,8.932550430297852
2012-08-08,8.96491527557373
2012-08-09,8.924458503723145
2012-08-10,8.758593559265137
2012-08-13,8.92850399017334
2012-08-14,8.835456848144531
2012-08-15,8.908279418945312
2012-08-16,8.952777862548828
2012-08-17,9.34115219116211
2012-08-20,9.454425811767578
2012-08-21,9.462516784667969
2012-08-22,9.693111419677734
2012-08-23,9.863027572631836
2012-08-24,9.130780220031738
2012-08-27,9.130780220031738
2012-08-28,9.179328918457031
2012-08-29,9.06605339050293
2012-08-30,8.952777862548828
2012-08-31,8.900188446044922
2012-09-04,8.94873332977295
2012-09-05,8.920416831970215
2012-09-06,9.175284385681152
2012-09-07,9.385650634765625
2012-09-10,9.434197425842285
2012-09-11,9.596022605895996
2012-09-12,9.72143268585205
2012-09-13,9.757841110229492
2012-09-14,9.790207862854004
2012-09-17,9.660748481750488
2012-09-18,9.774022102355957
2012-09-19,9.596022605895996
2012-09-20,9.596022605895996
2012-09-21,9.47060775756836
2012-09-24,9.563655853271484
2012-09-25,9.543428421020508
2012-09-26,9.486791610717773
2012-09-27,9.620295524597168
2012-09-28,9.519155502319336
2012-10-01,9.35733413696289
2012-10-02,9.47060775756836
2012-10-03,9.215192794799805
2012-10-04,9.243573188781738
2012-10-05,9.15438175201416
2012-10-08,9.182760238647461
2012-10-09,9.653046607971191
2012-10-10,9.677376747131348
2012-10-11,9.726028442382812
2012-10-12,9.689534187316895
2012-10-15,9.644940376281738
2012-10-16,9.709803581237793
2012-10-17,9.831428527832031
2012-10-18,9.515204429626465
2012-10-19,9.567909240722656
2012-10-22,9.709803581237793
2012-10-23,9.689534187316895
2012-10-24,9.531416893005371
2012-10-25,9.49087905883789
2012-10-26,9.515204429626465
2012-10-31,9.478714942932129
2012-11-01,9.507096290588379
2012-11-02,9.344926834106445
2012-11-05,9.45439624786377
2012-11-06,9.620616912841797
2012-11-07,9.52737045288086
2012-11-08,9.211138725280762
2012-11-09,9.117894172668457
2012-11-12,8.94761848449707
2012-11-13,9.081408500671387
2012-11-14,9.000322341918945
2012-11-15,9.06113052368164
2012-11-16,9.15438175201416
2012-11-19,9.332762718200684
2012-11-20,8.286784172058105
2012-11-21,8.319214820861816
2012-11-23,8.428680419921875
2012-11-26,8.639494895935059
2012-11-27,8.959779739379883
2012-11-28,9.117894172668457
2012-11-29,9.06113052368164
2012-11-30,8.963833808898926
2012-12-03,9.081408500671387
2012-12-04,9.000322341918945
2012-12-05,8.943560600280762
2012-12-06,8.878695487976074
2012-12-07,8.736798286437988
2012-12-10,8.728690147399902
2012-12-11,8.570572853088379
2012-12-12,8.546252250671387
2012-12-13,8.1238431930542
2012-12-14,8.277448654174805
2012-12-17,8.384117126464844
2012-12-18,8.45238208770752
2012-12-19,8.495048522949219
2012-12-20,8.503584861755371
2012-12-21,8.426785469055176
2012-12-24,8.477982521057129
2012-12-26,8.132379531860352
2012-12-27,8.217710494995117
2012-12-28,8.39264965057373
2012-12-31,8.742520332336426
2013-01-02,8.716920852661133
2013-01-03,8.797989845275879
2013-01-04,8.8577241897583
2013-01-07,8.554783821105957
2013-01-08,8.682785987854004
2013-01-09,8.610251426696777
2013-01-10,8.605984687805176
2013-01-11,8.53345012664795
2013-01-14,8.45238208770752
2013-01-15,8.6699857711792
2013-01-16,8.985726356506348
2013-01-17,8.99852466583252
2013-01-18,8.853455543518066
2013-01-22,8.849187850952148
2013-01-23,8.90038776397705
2013-01-24,8.977194786071777
2013-01-25,9.045461654663086
2013-01-28,8.925987243652344
2013-01-29,8.755317687988281
2013-01-30,8.699849128723145
2013-01-31,8.733987808227539
2013-02-01,8.746785163879395
2013-02-04,8.62304973602295
2013-02-05,8.6699857711792
2013-02-06,8.738255500793457
2013-02-07,8.652918815612793
2013-02-08,8.682785987854004
2013-02-11,8.61878490447998
2013-02-12,8.785186767578125
2013-02-13,8.652918815612793
2013-02-14,8.72118854522705
2013-02-15,8.62731647491455
2013-02-19,8.716920852661133
2013-02-20,8.614516258239746
2013-02-21,8.503584861755371
2013-02-22,8.53345012664795
2013-02-25,8.290247917175293
2013-02-26,8.128111839294434
2013-02-27,8.221977233886719
2013-02-28,8.290247917175293
2013-03-01,8.31584644317627
2013-03-04,8.384117126464844
2013-03-05,8.396915435791016
2013-03-06,8.320112228393555
2013-03-07,8.755317687988281
2013-03-08,9.019855499267578
2013-03-11,8.823589324951172
2013-03-12,8.772385597229004
2013-03-13,8.96438980102539
2013-03-14,9.241724967956543
2013-03-15,9.284393310546875
2013-03-18,9.220394134521484
2013-03-19,9.173458099365234
2013-03-20,9.032659530639648
2013-03-21,8.823589324951172
2013-03-22,8.977194786071777
2013-03-25,9.019855499267578
2013-03-26,8.823589324951172
2013-03-27,8.76385498046875
2013-03-28,8.72118854522705
2013-04-01,8.62304973602295
2013-04-02,8.738255500793457
2013-04-03,8.541983604431152
2013-04-04,8.729720115661621
2013-04-05,8.7595853805542
2013-04-08,8.712652206420898
2013-04-09,8.584650993347168
2013-04-10,8.7344331741333
2013-04-11,8.905614852905273
2013-04-12,9.016877174377441
2013-04-15,8.772947311401367
2013-04-16,8.764388084411621
2013-04-17,8.674521446228027
2013-04-18,8.687356948852539
2013-04-19,8.614604949951172
2013-04-22,8.443428039550781
2013-04-23,8.627446174621582
2013-04-24,8.7344331741333
2013-04-25,8.854262351989746
2013-04-26,8.939847946166992
2013-04-29,8.879937171936035
2013-04-30,8.914175987243652
2013-05-01,8.46910285949707
2013-05-02,8.541858673095703
2013-05-03,8.717315673828125
2013-05-06,8.785785675048828
2013-05-07,8.982645034790039
2013-05-08,8.935569763183594
2013-05-09,8.909892082214355
2013-05-10,9.055395126342773
2013-05-13,8.892775535583496
2013-05-14,8.965524673461914
2013-05-15,9.175220489501953
2013-05-16,9.115306854248047
2013-05-17,9.166659355163574
2013-05-20,9.329280853271484
2013-05-21,9.282209396362305
2013-05-22,9.397753715515137
2013-05-23,9.504738807678223
2013-05-24,10.467628479003906
2013-05-28,10.19373893737793
2013-05-29,10.065354347229004
2013-05-30,10.369196891784668
2013-05-31,10.390592575073242
2013-06-03,10.544656753540039
2013-06-04,10.484742164611816
2013-06-05,10.411991119384766
2013-06-06,10.480462074279785
2013-06-07,10.433390617370605
2013-06-10,10.566054344177246
2013-06-11,10.31356430053711
2013-06-12,10.17662239074707
2013-06-13,10.553217887878418
2013-06-14,10.334961891174316
2013-06-17,10.501859664916992
2013-06-18,10.446229934692383
2013-06-19,10.232253074645996
2013-06-20,10.103869438171387
2013-06-21,9.954090118408203
2013-06-24,9.787187576293945
2013-06-25,10.270768165588379
2013-06-26,10.056798934936523
2013-06-27,10.223692893981934
2013-06-28,10.27505111694336
2013-07-01,10.27505111694336
2013-07-02,10.15522575378418
2013-07-03,10.211000442504883
2013-07-05,10.271060943603516
2013-07-08,10.382615089416504
2013-07-09,10.43409538269043
2013-07-10,10.515607833862305
2013-07-11,10.858838081359863
2013-07-12,10.927477836608887
2013-07-15,11.009000778198242
2013-07-16,11.090517044067383
2013-07-17,11.19348430633545
2013-07-18,11.365094184875488
2013-07-19,11.43374252319336
2013-07-22,11.41229248046875
2013-07-23,11.562453269958496
2013-07-24,11.5152587890625
2013-07-25,11.639677047729492
2013-07-26,11.566742897033691
2013-07-29,11.429450035095215
2013-07-30,11.476644515991211
2013-07-31,11.459481239318848
2013-08-01,11.596778869628906
2013-08-02,11.5152587890625
2013-08-05,11.656839370727539
2013-08-06,11.44232177734375
2013-08-07,11.326484680175781
2013-08-08,11.438028335571289
2013-08-09,11.2964506149292
2013-08-12,11.39513111114502
2013-08-13,11.420868873596191
2013-08-14,11.365094184875488
2013-08-15,11.262129783630371
2013-08-16,11.33077621459961
2013-08-19,11.283580780029297
2013-08-20,11.347936630249023
2013-08-21,11.352228164672852
2013-08-22,11.420868873596191
2013-08-23,11.390837669372559
2013-08-26,11.292160987854004
2013-08-27,10.978964805603027
2013-08-28,11.300742149353027
2013-08-29,11.283580780029297
2013-08-30,10.893158912658691
2013-09-03,11.13770866394043
2013-09-04,11.206356048583984
2013-09-05,11.099098205566406
2013-09-06,11.176323890686035
2013-09-09,11.313614845275879
2013-09-10,11.41229248046875
2013-09-11,11.416581153869629
