Date,UTMD
2010-01-04,21.096019744873047
2010-01-05,20.710636138916016
2010-01-06,20.560768127441406
2010-01-07,20.196802139282227
2010-01-08,20.239622116088867
2010-01-11,19.83282470703125
2010-01-12,19.904190063476562
2010-01-13,19.63300132751465
2010-01-14,19.868511199951172
2010-01-15,19.69723129272461
2010-01-19,20.20393180847168
2010-01-20,20.225337982177734
2010-01-21,19.54022216796875
2010-01-22,20.068344116210938
2010-01-25,19.98982810974121
2010-01-26,19.740053176879883
2010-01-27,19.99696922302246
2010-01-28,20.061201095581055
2010-01-29,20.025516510009766
2010-02-01,19.875646591186523
2010-02-02,19.504547119140625
2010-02-03,19.57590675354004
2010-02-04,18.64813804626465
2010-02-05,19.39749526977539
2010-02-08,18.676685333251953
2010-02-09,19.06206703186035
2010-02-10,19.154850006103516
2010-02-11,19.12630271911621
2010-02-12,19.040660858154297
2010-02-16,19.33325958251953
2010-02-17,19.30470848083496
2010-02-18,19.411758422851562
2010-02-19,19.44031524658203
2010-02-22,19.368940353393555
2010-02-23,19.497406005859375
2010-02-24,19.169113159179688
2010-02-25,19.54736328125
2010-02-26,19.468862533569336
2010-03-01,19.640138626098633
2010-03-02,20.12543296813965
2010-03-03,20.560768127441406
2010-03-04,19.932735443115234
2010-03-05,20.139707565307617
2010-03-08,20.375213623046875
2010-03-09,20.79627227783203
2010-03-10,20.922183990478516
2010-03-11,20.8646297454834
2010-03-12,20.519285202026367
2010-03-15,20.43294906616211
2010-03-16,20.504894256591797
2010-03-17,20.339420318603516
2010-03-18,20.627197265625
2010-03-19,20.61281967163086
2010-03-22,20.54086685180664
2010-03-23,20.53367042541504
2010-03-24,20.375383377075195
2010-03-25,20.339420318603516
2010-03-26,20.303442001342773
2010-03-29,20.217103958129883
2010-03-30,20.137958526611328
2010-03-31,20.238693237304688
2010-04-01,19.922122955322266
2010-04-05,20.1667423248291
2010-04-06,20.361000061035156
2010-04-07,19.93651580810547
2010-04-08,20.051626205444336
2010-04-09,19.98686981201172
2010-04-12,19.893335342407227
2010-04-13,20.030040740966797
2010-04-14,20.497699737548828
2010-04-15,20.253080368041992
2010-04-16,20.20990753173828
2010-04-19,20.08759880065918
2010-04-20,20.339420318603516
2010-04-21,20.317827224731445
2010-04-22,20.231496810913086
2010-04-23,20.22429847717285
2010-04-26,20.195526123046875
2010-04-27,20.080408096313477
2010-04-28,20.188323974609375
2010-04-29,20.267457962036133
2010-04-30,20.080408096313477
2010-05-03,20.526473999023438
2010-05-04,20.346609115600586
2010-05-05,20.152347564697266
2010-05-06,20.00846290588379
2010-05-07,19.440073013305664
2010-05-10,20.094789505004883
2010-05-11,20.296249389648438
2010-05-12,20.8646297454834
2010-05-13,20.43294906616211
2010-05-14,20.20990753173828
2010-05-17,20.001264572143555
2010-05-18,19.274600982666016
2010-05-19,19.432886123657227
2010-05-20,19.037179946899414
2010-05-21,19.173866271972656
2010-05-24,18.641460418701172
2010-05-25,18.713417053222656
2010-05-26,18.67024803161621
2010-05-27,19.202661514282227
2010-05-28,19.01559066772461
2010-06-01,18.78536033630371
2010-06-02,19.727863311767578
2010-06-03,19.612749099731445
2010-06-04,19.101924896240234
2010-06-07,19.08753776550293
2010-06-08,19.00119972229004
2010-06-09,19.16667366027832
2010-06-10,19.533613204956055
2010-06-11,19.3122501373291
2010-06-14,19.41385841369629
2010-06-15,19.805767059326172
2010-06-16,19.348539352416992
2010-06-17,19.094533920288086
2010-06-18,19.275968551635742
2010-06-21,19.050981521606445
2010-06-22,18.72439193725586
2010-06-23,18.963897705078125
2010-06-24,18.296194076538086
2010-06-25,18.593753814697266
2010-06-28,18.36152458190918
2010-06-29,18.21636962890625
2010-06-30,18.08573341369629
2010-07-01,17.78818130493164
2010-07-02,18.180076599121094
2010-07-06,18.317974090576172
2010-07-07,18.21636962890625
2010-07-08,18.390552520751953
2010-07-09,18.288942337036133
2010-07-12,18.158308029174805
2010-07-13,18.644567489624023
2010-07-14,18.288942337036133
2010-07-15,18.187345504760742
2010-07-16,17.751895904541016
2010-07-19,18.07122039794922
2010-07-20,17.998647689819336
2010-07-21,17.744626998901367
2010-07-22,18.245399475097656
2010-07-23,18.172822952270508
2010-07-26,18.310712814331055
2010-07-27,17.897043228149414
2010-07-28,17.92607307434082
2010-07-29,17.998647689819336
2010-07-30,17.962358474731445
2010-08-02,18.078474044799805
2010-08-03,18.14379119873047
2010-08-04,18.317974090576172
2010-08-05,18.317974090576172
2010-08-06,17.969615936279297
2010-08-09,18.259920120239258
2010-08-10,18.122018814086914
2010-08-11,17.962358474731445
2010-08-12,18.20911979675293
2010-08-13,18.092992782592773
2010-08-16,18.267173767089844
2010-08-17,18.6082763671875
2010-08-18,18.6082763671875
2010-08-19,18.57924461364746
2010-08-20,18.38329315185547
2010-08-23,18.506669998168945
2010-08-24,18.796974182128906
2010-08-25,18.920352935791016
2010-08-26,18.920352935791016
2010-08-27,18.949378967285156
2010-08-30,18.891319274902344
2010-08-31,19.290475845336914
2010-09-01,19.159847259521484
2010-09-02,19.304996490478516
2010-09-03,19.595294952392578
2010-09-07,19.304996490478516
2010-09-08,19.41385841369629
2010-09-09,19.3122501373291
2010-09-10,19.65335464477539
2010-09-13,19.740453720092773
2010-09-14,20.190673828125
2010-09-15,19.9198055267334
2010-09-16,20.022294998168945
2010-09-17,20.351736068725586
2010-09-20,20.498151779174805
2010-09-21,20.4322566986084
2010-09-22,20.498151779174805
2010-09-23,20.498151779174805
2010-09-24,20.50546646118164
2010-09-27,21.369314193725586
2010-09-28,21.413238525390625
2010-09-29,21.14236831665039
2010-09-30,21.413238525390625
2010-10-01,22.12335777282715
2010-10-04,22.108715057373047
2010-10-05,22.152633666992188
2010-10-06,21.80856704711914
2010-10-07,21.801240921020508
2010-10-08,21.96230697631836
2010-10-11,21.501094818115234
2010-10-12,21.501094818115234
2010-10-13,20.61528205871582
2010-10-14,20.86417579650879
2010-10-15,20.86417579650879
2010-10-18,20.40298080444336
2010-10-19,20.52742576599121
2010-10-20,21.135053634643555
2010-10-21,21.135053634643555
2010-10-22,21.2229061126709
2010-10-25,21.076486587524414
2010-10-26,20.995962142944336
2010-10-27,20.915428161621094
2010-10-28,20.666522979736328
2010-10-29,20.754379272460938
2010-11-01,20.681167602539062
2010-11-02,21.61090660095215
2010-11-03,21.076486587524414
2010-11-04,21.735355377197266
2010-11-05,21.70607566833496
2010-11-08,21.237546920776367
2010-11-09,21.157014846801758
2010-11-10,21.310752868652344
2010-11-11,21.16433334350586
2010-11-12,21.069168090820312
2010-11-15,21.362001419067383
2010-11-16,21.2229061126709
2010-11-17,21.57429313659668
2010-11-18,21.208263397216797
2010-11-19,21.230224609375
2010-11-22,21.27414894104004
2010-11-23,21.010602951049805
2010-11-24,21.010602951049805
2010-11-26,21.362001419067383
2010-11-29,21.017919540405273
2010-11-30,19.934450149536133
2010-12-01,20.483509063720703
2010-12-02,20.359050750732422
2010-12-03,19.971054077148438
2010-12-06,20.241918563842773
2010-12-07,20.4688663482666
2010-12-08,20.388338088989258
2010-12-09,20.388338088989258
2010-12-10,21.2229061126709
2010-12-13,21.063901901245117
2010-12-14,21.87405014038086
2010-12-15,21.00333023071289
2010-12-16,21.260759353637695
2010-12-17,20.26889419555664
2010-12-20,20.011463165283203
2010-12-21,20.51875114440918
2010-12-22,20.51875114440918
2010-12-23,20.14774513244629
2010-12-27,20.496042251586914
2010-12-28,20.14774513244629
2010-12-29,20.14774513244629
2010-12-30,20.09476089477539
2010-12-31,20.352184295654297
2011-01-03,20.43547248840332
2011-01-04,20.299175262451172
2011-01-05,20.056886672973633
2011-01-06,20.072038650512695
2011-01-07,20.0341796875
2011-01-10,20.06446075439453
2011-01-11,20.12503433227539
2011-01-12,20.367321014404297
2011-01-13,20.39004135131836
2011-01-14,20.321903228759766
2011-01-18,20.443038940429688
2011-01-19,20.23103141784668
2011-01-20,19.91303253173828
2011-01-21,19.98874855041504
2011-01-24,20.18560218811035
2011-01-25,20.238611221313477
2011-01-26,20.17803382873535
2011-01-27,20.412748336791992
2011-01-28,20.25374984741211
2011-01-31,20.594472885131836
2011-02-01,20.291603088378906
2011-02-02,20.65503692626953
2011-02-03,20.65503692626953
2011-02-04,20.65503692626953
2011-02-07,20.564176559448242
2011-02-08,20.427892684936523
2011-02-09,20.15532112121582
2011-02-10,20.23103141784668
2011-02-11,20.639894485473633
2011-02-14,20.609607696533203
2011-02-15,20.957901000976562
2011-02-16,20.86703872680664
2011-02-17,20.86703872680664
2011-02-18,21.20018768310547
2011-02-22,20.465755462646484
2011-02-23,21.427330017089844
2011-02-24,21.063901901245117
2011-02-25,20.745899200439453
2011-02-28,20.859472274780273
2011-03-01,20.20075035095215
2011-03-02,20.670183181762695
2011-03-03,20.43547248840332
2011-03-04,20.3446102142334
2011-03-07,20.3446102142334
2011-03-08,20.3446102142334
2011-03-09,20.359752655029297
2011-03-10,20.132612228393555
2011-03-11,20.208324432373047
2011-03-14,20.26131820678711
2011-03-15,20.18560218811035
2011-03-16,20.502620697021484
2011-03-17,20.403308868408203
2011-03-18,20.2581729888916
2011-03-21,20.227609634399414
2011-03-22,20.31928825378418
2011-03-23,20.49498176574707
2011-03-24,20.44150733947754
2011-03-25,21.174837112426758
2011-03-28,21.15956687927246
2011-03-29,21.274141311645508
2011-03-30,21.541492462158203
2011-03-31,22.076221466064453
2011-04-01,22.152605056762695
2011-04-04,21.76302719116211
2011-04-05,22.267189025878906
2011-04-06,21.99219512939453
2011-04-07,22.34358024597168
2011-04-08,22.34358024597168
2011-04-11,22.381765365600586
2011-04-12,22.351205825805664
2011-04-13,22.381765365600586
2011-04-14,22.167884826660156
2011-04-15,22.228994369506836
2011-04-18,22.09149742126465
2011-04-19,22.09149742126465
2011-04-20,22.29010581970215
2011-04-21,22.25191307067871
2011-04-25,22.167884826660156
2011-04-26,21.73246955871582
2011-04-27,22.053300857543945
2011-04-28,21.824134826660156
2011-04-29,21.304691314697266
2011-05-02,20.83872413635254
2011-05-03,21.060253143310547
2011-05-04,21.060253143310547
2011-05-05,21.08316993713379
2011-05-06,21.327613830566406
2011-05-09,21.029705047607422
2011-05-10,21.312334060668945
2011-05-11,21.00678062438965
2011-05-12,20.823448181152344
2011-05-13,21.24358367919922
2011-05-16,21.411632537841797
2011-05-17,21.388721466064453
2011-05-18,21.579700469970703
2011-05-19,21.396360397338867
2011-05-20,21.541492462158203
2011-05-23,21.388721466064453
2011-05-24,21.365808486938477
2011-05-25,21.365808486938477
2011-05-26,21.388721466064453
2011-05-27,21.350526809692383
2011-05-31,21.258861541748047
2011-06-01,21.1442813873291
2011-06-02,21.1442813873291
2011-06-03,21.1442813873291
2011-06-06,20.716508865356445
2011-06-07,20.747058868408203
2011-06-08,20.678308486938477
2011-06-09,20.846364974975586
2011-06-10,20.678308486938477
2011-06-13,20.31928825378418
2011-06-14,20.334562301635742
2011-06-15,20.46943473815918
2011-06-16,20.24593734741211
2011-06-17,20.7237606048584
2011-06-20,20.369245529174805
2011-06-21,20.700639724731445
2011-06-22,20.376955032348633
2011-06-23,20.47713851928711
2011-06-24,20.438610076904297
2011-06-27,20.330707550048828
2011-06-28,20.415491104125977
2011-06-29,20.34612464904785
2011-06-30,20.23822593688965
2011-07-01,19.506074905395508
2011-07-05,19.259462356567383
2011-07-06,19.274869918823242
2011-07-07,19.71415901184082
2011-07-08,19.8066463470459
2011-07-11,19.56003189086914
2011-07-12,19.575439453125
2011-07-13,19.8066463470459
2011-07-14,19.58315086364746
2011-07-15,19.667922973632812
2011-07-18,19.999311447143555
2011-07-19,19.783525466918945
2011-07-20,19.906835556030273
2011-07-21,18.89723777770996
2011-07-22,19.29798698425293
2011-07-25,19.228628158569336
2011-07-26,19.868303298950195
2011-07-27,20.014734268188477
2011-07-28,19.4598388671875
2011-07-29,19.4598388671875
2011-08-01,19.506074905395508
2011-08-02,19.82975959777832
2011-08-03,19.95306968688965
2011-08-04,19.845172882080078
2011-08-05,19.922250747680664
2011-08-08,19.744991302490234
2011-08-09,19.65250587463379
2011-08-10,19.575439453125
2011-08-11,20.014734268188477
2011-08-12,19.65250587463379
2011-08-15,19.66020965576172
2011-08-16,19.783525466918945
2011-08-17,19.8066463470459
2011-08-18,20.423198699951172
2011-08-19,20.384654998779297
2011-08-22,20.39236068725586
2011-08-23,20.423198699951172
2011-08-24,20.66210174560547
2011-08-25,20.67752456665039
2011-08-26,20.122623443603516
2011-08-29,20.122623443603516
2011-08-30,20.785411834716797
2011-08-31,20.654396057128906
2011-09-01,20.19198226928711
2011-09-02,20.47713851928711
2011-09-06,20.053264617919922
2011-09-07,19.89142417907715
2011-09-08,20.037851333618164
2011-09-09,20.037851333618164
2011-09-12,20.099506378173828
2011-09-13,20.099506378173828
2011-09-14,20.282264709472656
2011-09-15,20.36003303527832
2011-09-16,20.258926391601562
2011-09-19,20.204490661621094
2011-09-20,20.414470672607422
2011-09-21,20.414470672607422
2011-09-22,20.414470672607422
2011-09-23,20.608896255493164
2011-09-26,20.220050811767578
2011-09-27,20.220050811767578
2011-09-28,20.33670425415039
2011-09-29,20.608896255493164
2011-09-30,20.601118087768555
2011-10-03,20.601118087768555
2011-10-04,20.601118087768555
2011-10-05,20.150053024291992
2011-10-06,20.212278366088867
2011-10-07,20.430028915405273
2011-10-10,20.212278366088867
2011-10-11,20.212278366088867
2011-10-12,20.865537643432617
2011-10-13,20.56223487854004
2011-10-14,20.56223487854004
2011-10-17,20.803316116333008
2011-10-18,20.546672821044922
2011-10-19,20.546672821044922
2011-10-20,20.741100311279297
2011-10-21,20.25115203857422
2011-10-24,20.37558937072754
2011-10-25,20.538896560668945
2011-10-26,20.538896560668945
2011-10-27,20.538896560668945
2011-10-28,20.531126022338867
2011-10-31,20.25115203857422
2011-11-01,20.83442497253418
2011-11-02,20.84220314025879
2011-11-03,20.826650619506836
2011-11-04,21.12994956970215
2011-11-07,20.639999389648438
2011-11-08,20.639999389648438
2011-11-09,21.083293914794922
2011-11-10,20.997739791870117
2011-11-11,20.725540161132812
2011-11-14,21.14550018310547
2011-11-15,20.997739791870117
2011-11-16,20.764427185058594
2011-11-17,20.764427185058594
2011-11-18,20.608896255493164
2011-11-21,20.38336181640625
2011-11-22,20.445579528808594
2011-11-23,20.445579528808594
2011-11-25,20.445579528808594
2011-11-28,20.686662673950195
2011-11-29,20.772212982177734
2011-11-30,21.339927673339844
2011-12-01,21.339927673339844
2011-12-02,21.19994354248047
2011-12-05,20.56223487854004
2011-12-06,20.56223487854004
2011-12-07,20.62445068359375
2011-12-08,21.14550018310547
2011-12-09,21.11439323425293
2011-12-12,20.933929443359375
2011-12-13,20.933929443359375
2011-12-14,20.792699813842773
2011-12-15,20.635772705078125
2011-12-16,20.855457305908203
2011-12-19,20.855457305908203
2011-12-20,21.263479232788086
2011-12-21,21.23993682861328
2011-12-22,21.18501853942871
2011-12-23,21.18501853942871
2011-12-27,20.91823959350586
2011-12-28,20.98885726928711
2011-12-29,21.10654640197754
2011-12-30,21.18501853942871
2012-01-03,21.428247451782227
2012-01-04,21.16932487487793
2012-01-05,21.49886131286621
2012-01-06,21.96964454650879
2012-01-09,22.20503044128418
2012-01-10,22.573808670043945
2012-01-11,22.675804138183594
2012-01-12,23.14658546447754
2012-01-13,22.7542781829834
2012-01-17,22.87196159362793
2012-01-18,22.832738876342773
2012-01-19,22.848424911499023
2012-01-20,22.973968505859375
2012-01-23,22.989660263061523
2012-01-24,22.981815338134766
2012-01-25,23.013202667236328
2012-01-26,23.036739349365234
2012-01-27,23.381969451904297
2012-01-30,23.50751304626465
2012-01-31,22.989660263061523
2012-02-01,22.7542781829834
2012-02-02,22.573808670043945
2012-02-03,22.7542781829834
2012-02-06,22.683652877807617
2012-02-07,23.22504234313965
2012-02-08,22.66011619567871
2012-02-09,23.523208618164062
2012-02-10,23.499664306640625
2012-02-13,23.460439682006836
2012-02-14,23.27997589111328
2012-02-15,23.51535987854004
2012-02-16,23.405521392822266
2012-02-17,24.653079986572266
2012-02-21,23.413362503051758
2012-02-22,23.664447784423828
2012-02-23,23.860597610473633
2012-02-24,24.056760787963867
2012-02-27,23.821367263793945
2012-02-28,23.805679321289062
2012-02-29,23.891986846923828
2012-03-01,23.63306427001953
2012-03-02,23.609506607055664
2012-03-05,23.758602142333984
2012-03-06,23.672292709350586
2012-03-07,23.711524963378906
2012-03-08,23.962608337402344
2012-03-09,23.711524963378906
2012-03-12,23.24074363708496
2012-03-13,23.51535987854004
2012-03-14,23.538898468017578
2012-03-15,23.768280029296875
2012-03-16,23.84737777709961
2012-03-19,23.538898468017578
2012-03-20,24.02138900756836
2012-03-21,24.393138885498047
2012-03-22,24.13212013244629
2012-03-23,24.124210357666016
2012-03-26,24.32195281982422
2012-03-27,24.51177978515625
2012-03-28,24.503870010375977
2012-03-29,24.488054275512695
2012-03-30,24.59878921508789
2012-04-02,24.424779891967773
2012-04-03,24.654151916503906
2012-04-04,24.51968765258789
2012-04-05,24.31403160095215
2012-04-09,23.807830810546875
2012-04-10,23.839468002319336
2012-04-11,24.140031814575195
2012-04-12,24.10839080810547
2012-04-13,24.274497985839844
2012-04-16,24.10839080810547
2012-04-17,24.10839080810547
2012-04-18,24.51968765258789
2012-04-19,24.353588104248047
2012-04-20,24.401046752929688
2012-04-23,24.21912384033203
2012-04-24,24.29030990600586
2012-04-25,24.725341796875
2012-04-26,24.962629318237305
2012-04-27,24.733251571655273
2012-04-30,25.192005157470703
2012-05-01,24.978445053100586
2012-05-02,25.11290740966797
2012-05-03,25.184101104736328
2012-05-04,25.15245246887207
2012-05-07,25.184101104736328
2012-05-08,25.389739990234375
2012-05-09,25.11290740966797
2012-05-10,25.460927963256836
2012-05-11,25.50048065185547
2012-05-14,25.50048065185547
2012-05-15,25.975048065185547
2012-05-16,25.666582107543945
2012-05-17,25.28692054748535
2012-05-18,25.06545639038086
2012-05-21,25.476749420166016
2012-05-22,25.856399536132812
2012-05-23,25.508392333984375
2012-05-24,26.06206512451172
2012-05-25,25.927595138549805
2012-05-29,24.87561798095703
2012-05-30,24.361495971679688
2012-05-31,26.971664428710938
2012-06-01,26.584091186523438
2012-06-04,27.730987548828125
2012-06-05,27.794246673583984
2012-06-06,27.794246673583984
2012-06-07,27.881250381469727
2012-06-08,27.9287166595459
2012-06-11,27.533239364624023
2012-06-12,26.74228858947754
2012-06-13,26.399742126464844
2012-06-14,26.415674209594727
2012-06-15,26.320083618164062
2012-06-18,27.19634246826172
2012-06-19,27.172454833984375
2012-06-20,26.957359313964844
2012-06-21,27.785850524902344
2012-06-22,26.957359313964844
2012-06-25,26.351938247680664
2012-06-26,26.997194290161133
2012-06-27,27.084827423095703
2012-06-28,27.060924530029297
2012-06-29,26.71040916442871
2012-07-02,27.084827423095703
2012-07-03,27.05295753479004
2012-07-05,27.52296257019043
2012-07-06,26.670591354370117
2012-07-09,27.124656677246094
2012-07-10,26.965330123901367
2012-07-11,27.100749969482422
2012-07-12,27.084827423095703
2012-07-13,27.084827423095703
2012-07-16,26.973302841186523
2012-07-17,27.26007652282715
2012-07-18,26.989215850830078
2012-07-19,27.04498291015625
2012-07-20,26.965330123901367
