Date,MOD
2010-06-11,9.260000228881836
2010-06-14,8.9399995803833
2010-06-15,8.880000114440918
2010-06-16,8.819999694824219
2010-06-17,8.65999984741211
2010-06-18,8.789999961853027
2010-06-21,8.609999656677246
2010-06-22,8.40999984741211
2010-06-23,8.510000228881836
2010-06-24,8.649999618530273
2010-06-25,8.770000457763672
2010-06-28,8.59000015258789
2010-06-29,7.929999828338623
2010-06-30,7.679999828338623
2010-07-01,7.429999828338623
2010-07-02,8.050000190734863
2010-07-06,7.920000076293945
2010-07-07,8.649999618530273
2010-07-08,8.8100004196167
2010-07-09,9.130000114440918
2010-07-12,9.039999961853027
2010-07-13,9.380000114440918
2010-07-14,9.399999618530273
2010-07-15,9.09000015258789
2010-07-16,8.5
2010-07-19,8.15999984741211
2010-07-20,8.149999618530273
2010-07-21,8.180000305175781
2010-07-22,8.90999984741211
2010-07-23,9.170000076293945
2010-07-26,9.609999656677246
2010-07-27,9.359999656677246
2010-07-28,8.930000305175781
2010-07-29,10.390000343322754
2010-07-30,10.149999618530273
2010-08-02,10.329999923706055
2010-08-03,10.010000228881836
2010-08-04,10.279999732971191
2010-08-05,10.260000228881836
2010-08-06,10.4399995803833
2010-08-09,10.6899995803833
2010-08-10,10.670000076293945
2010-08-11,10.449999809265137
2010-08-12,10.350000381469727
2010-08-13,10.5
2010-08-16,10.630000114440918
2010-08-17,10.800000190734863
2010-08-18,11.010000228881836
2010-08-19,10.520000457763672
2010-08-20,10.220000267028809
2010-08-23,9.859999656677246
2010-08-24,9.520000457763672
2010-08-25,10.149999618530273
2010-08-26,9.84000015258789
2010-08-27,10.289999961853027
2010-08-30,10.079999923706055
2010-08-31,9.9399995803833
2010-09-01,10.699999809265137
2010-09-02,10.9399995803833
2010-09-03,11.25
2010-09-07,10.710000038146973
2010-09-08,10.770000457763672
2010-09-09,10.680000305175781
2010-09-10,10.680000305175781
2010-09-13,11.069999694824219
2010-09-14,10.789999961853027
2010-09-15,10.930000305175781
2010-09-16,11.25
2010-09-17,11.34000015258789
2010-09-20,12.140000343322754
2010-09-21,12.390000343322754
2010-09-22,12.4399995803833
2010-09-23,11.9399995803833
2010-09-24,12.479999542236328
2010-09-27,12.630000114440918
2010-09-28,12.5600004196167
2010-09-29,12.829999923706055
2010-09-30,12.970000267028809
2010-10-01,12.930000305175781
2010-10-04,12.800000190734863
2010-10-05,13.229999542236328
2010-10-06,13.289999961853027
2010-10-07,12.9399995803833
2010-10-08,13.449999809265137
2010-10-11,13.270000457763672
2010-10-12,13.479999542236328
2010-10-13,13.520000457763672
2010-10-14,13.460000038146973
2010-10-15,12.880000114440918
2010-10-18,12.989999771118164
2010-10-19,12.569999694824219
2010-10-20,12.65999984741211
2010-10-21,12.720000267028809
2010-10-22,12.789999961853027
2010-10-25,12.649999618530273
2010-10-26,12.65999984741211
2010-10-27,12.289999961853027
2010-10-28,13.130000114440918
2010-10-29,13.520000457763672
2010-11-01,13.739999771118164
2010-11-02,14.15999984741211
2010-11-03,14.130000114440918
2010-11-04,14.710000038146973
2010-11-05,15.140000343322754
2010-11-08,15.140000343322754
2010-11-09,15.039999961853027
2010-11-10,15.0
2010-11-11,14.989999771118164
2010-11-12,14.4399995803833
2010-11-15,14.079999923706055
2010-11-16,13.539999961853027
2010-11-17,13.829999923706055
2010-11-18,14.510000228881836
2010-11-19,14.520000457763672
2010-11-22,14.489999771118164
2010-11-23,14.460000038146973
2010-11-24,14.5
2010-11-26,14.34000015258789
2010-11-29,14.220000267028809
2010-11-30,13.859999656677246
2010-12-01,14.4399995803833
2010-12-02,14.9399995803833
2010-12-03,15.149999618530273
2010-12-06,15.600000381469727
2010-12-07,15.579999923706055
2010-12-08,15.569999694824219
2010-12-09,15.819999694824219
2010-12-10,15.800000190734863
2010-12-13,15.699999809265137
2010-12-14,15.520000457763672
2010-12-15,15.59000015258789
2010-12-16,15.59000015258789
2010-12-17,15.600000381469727
2010-12-20,15.770000457763672
2010-12-21,15.960000038146973
2010-12-22,16.110000610351562
2010-12-23,15.670000076293945
2010-12-27,15.899999618530273
2010-12-28,15.850000381469727
2010-12-29,15.729999542236328
2010-12-30,15.5
2010-12-31,15.5
2011-01-03,17.260000228881836
2011-01-04,16.610000610351562
2011-01-05,17.729999542236328
2011-01-06,17.59000015258789
2011-01-07,17.139999389648438
2011-01-10,17.219999313354492
2011-01-11,17.18000030517578
2011-01-12,17.450000762939453
2011-01-13,16.90999984741211
2011-01-14,17.09000015258789
2011-01-18,16.770000457763672
2011-01-19,16.459999084472656
2011-01-20,16.200000762939453
2011-01-21,16.100000381469727
2011-01-24,16.81999969482422
2011-01-25,17.170000076293945
2011-01-26,17.469999313354492
2011-01-27,17.3700008392334
2011-01-28,16.200000762939453
2011-01-31,16.5
2011-02-01,16.850000381469727
2011-02-02,16.3700008392334
2011-02-03,16.610000610351562
2011-02-04,16.110000610351562
2011-02-07,16.020000457763672
2011-02-08,15.989999771118164
2011-02-09,15.390000343322754
2011-02-10,15.3100004196167
2011-02-11,15.399999618530273
2011-02-14,15.40999984741211
2011-02-15,15.380000114440918
2011-02-16,15.760000228881836
2011-02-17,15.930000305175781
2011-02-18,16.020000457763672
2011-02-22,15.239999771118164
2011-02-23,14.59000015258789
2011-02-24,14.279999732971191
2011-02-25,14.859999656677246
2011-02-28,14.800000190734863
2011-03-01,14.260000228881836
2011-03-02,14.539999961853027
2011-03-03,14.880000114440918
2011-03-04,14.920000076293945
2011-03-07,14.539999961853027
2011-03-08,14.970000267028809
2011-03-09,14.729999542236328
2011-03-10,14.069999694824219
2011-03-11,14.100000381469727
2011-03-14,13.949999809265137
2011-03-15,13.59000015258789
2011-03-16,13.210000038146973
2011-03-17,13.4399995803833
2011-03-18,13.770000457763672
2011-03-21,14.739999771118164
2011-03-22,14.579999923706055
2011-03-23,14.489999771118164
2011-03-24,15.130000114440918
2011-03-25,15.109999656677246
2011-03-28,15.029999732971191
2011-03-29,15.819999694824219
2011-03-30,16.1200008392334
2011-03-31,16.139999389648438
2011-04-01,16.219999313354492
2011-04-04,16.229999542236328
2011-04-05,16.520000457763672
2011-04-06,16.600000381469727
2011-04-07,16.81999969482422
2011-04-08,16.8700008392334
2011-04-11,16.59000015258789
2011-04-12,16.229999542236328
2011-04-13,16.440000534057617
2011-04-14,15.979999542236328
2011-04-15,16.3799991607666
2011-04-18,16.1299991607666
2011-04-19,16.489999771118164
2011-04-20,17.0
2011-04-21,17.25
2011-04-25,17.209999084472656
2011-04-26,17.68000030517578
2011-04-27,17.649999618530273
2011-04-28,17.850000381469727
2011-04-29,17.809999465942383
2011-05-02,17.209999084472656
2011-05-03,17.110000610351562
2011-05-04,16.729999542236328
2011-05-05,16.700000762939453
2011-05-06,16.75
2011-05-09,16.850000381469727
2011-05-10,17.1299991607666
2011-05-11,16.690000534057617
2011-05-12,16.979999542236328
2011-05-13,16.350000381469727
2011-05-16,15.899999618530273
2011-05-17,15.329999923706055
2011-05-18,15.65999984741211
2011-05-19,15.789999961853027
2011-05-20,15.460000038146973
2011-05-23,14.880000114440918
2011-05-24,14.930000305175781
2011-05-25,14.989999771118164
2011-05-26,15.289999961853027
2011-05-27,15.390000343322754
2011-05-31,15.880000114440918
2011-06-01,15.15999984741211
2011-06-02,14.920000076293945
2011-06-03,14.529999732971191
2011-06-06,14.050000190734863
2011-06-07,14.970000267028809
2011-06-08,14.680000305175781
2011-06-09,15.0
2011-06-10,14.59000015258789
2011-06-13,14.5600004196167
2011-06-14,14.949999809265137
2011-06-15,14.34000015258789
2011-06-16,14.289999961853027
2011-06-17,14.0600004196167
2011-06-20,14.380000114440918
2011-06-21,14.850000381469727
2011-06-22,14.600000381469727
2011-06-23,14.930000305175781
2011-06-24,14.619999885559082
2011-06-27,14.65999984741211
2011-06-28,15.109999656677246
2011-06-29,15.40999984741211
2011-06-30,15.369999885559082
2011-07-01,15.619999885559082
2011-07-05,15.479999542236328
2011-07-06,15.5
2011-07-07,16.0
2011-07-08,15.720000267028809
2011-07-11,15.029999732971191
2011-07-12,14.949999809265137
2011-07-13,15.229999542236328
2011-07-14,14.960000038146973
2011-07-15,14.819999694824219
2011-07-18,14.489999771118164
2011-07-19,14.890000343322754
2011-07-20,14.829999923706055
2011-07-21,14.930000305175781
2011-07-22,15.0
2011-07-25,14.850000381469727
2011-07-26,14.649999618530273
2011-07-27,13.899999618530273
2011-07-28,14.630000114440918
2011-07-29,14.90999984741211
2011-08-01,14.109999656677246
2011-08-02,13.020000457763672
2011-08-03,13.3100004196167
2011-08-04,11.930000305175781
2011-08-05,11.279999732971191
2011-08-08,9.880000114440918
2011-08-09,10.789999961853027
2011-08-10,9.989999771118164
2011-08-11,11.15999984741211
2011-08-12,11.960000038146973
2011-08-15,12.15999984741211
2011-08-16,11.819999694824219
2011-08-17,11.479999542236328
2011-08-18,10.260000228881836
2011-08-19,9.59000015258789
2011-08-22,9.359999656677246
2011-08-23,9.899999618530273
2011-08-24,10.489999771118164
2011-08-25,10.140000343322754
2011-08-26,10.40999984741211
2011-08-29,11.359999656677246
2011-08-30,11.569999694824219
2011-08-31,11.520000457763672
2011-09-01,10.970000267028809
2011-09-02,10.449999809265137
2011-09-06,10.289999961853027
2011-09-07,10.949999809265137
2011-09-08,10.390000343322754
2011-09-09,9.829999923706055
2011-09-12,9.649999618530273
2011-09-13,9.970000267028809
2011-09-14,10.260000228881836
2011-09-15,10.5
2011-09-16,10.550000190734863
2011-09-19,10.010000228881836
2011-09-20,9.75
2011-09-21,9.359999656677246
2011-09-22,9.220000267028809
2011-09-23,9.300000190734863
2011-09-26,9.4399995803833
2011-09-27,9.829999923706055
2011-09-28,9.149999618530273
2011-09-29,9.630000114440918
2011-09-30,9.0600004196167
2011-10-03,8.479999542236328
2011-10-04,9.880000114440918
2011-10-05,10.279999732971191
2011-10-06,10.619999885559082
2011-10-07,10.34000015258789
2011-10-10,10.970000267028809
2011-10-11,10.960000038146973
2011-10-12,11.229999542236328
2011-10-13,11.390000343322754
2011-10-14,11.520000457763672
2011-10-17,10.8100004196167
2011-10-18,11.180000305175781
2011-10-19,10.670000076293945
2011-10-20,10.520000457763672
2011-10-21,10.880000114440918
2011-10-24,11.619999885559082
2011-10-25,11.020000457763672
2011-10-26,10.989999771118164
2011-10-27,11.0
2011-10-28,11.010000228881836
2011-10-31,10.569999694824219
2011-11-01,9.930000305175781
2011-11-02,10.300000190734863
2011-11-03,10.5600004196167
2011-11-04,10.609999656677246
2011-11-07,11.09000015258789
2011-11-08,11.149999618530273
2011-11-09,10.640000343322754
2011-11-10,10.640000343322754
2011-11-11,11.109999656677246
2011-11-14,10.710000038146973
2011-11-15,10.529999732971191
2011-11-16,10.010000228881836
2011-11-17,9.529999732971191
2011-11-18,9.260000228881836
2011-11-21,8.880000114440918
2011-11-22,8.729999542236328
2011-11-23,8.40999984741211
2011-11-25,8.100000381469727
2011-11-28,8.670000076293945
2011-11-29,8.65999984741211
2011-11-30,9.680000305175781
2011-12-01,9.579999923706055
2011-12-02,9.75
2011-12-05,9.850000381469727
2011-12-06,10.069999694824219
2011-12-07,10.010000228881836
2011-12-08,9.600000381469727
2011-12-09,9.989999771118164
2011-12-12,9.729999542236328
2011-12-13,9.539999961853027
2011-12-14,9.050000190734863
2011-12-15,9.1899995803833
2011-12-16,9.329999923706055
2011-12-19,8.859999656677246
2011-12-20,9.3100004196167
2011-12-21,9.489999771118164
2011-12-22,9.630000114440918
2011-12-23,9.75
2011-12-27,9.390000343322754
2011-12-28,9.039999961853027
2011-12-29,9.40999984741211
2011-12-30,9.460000038146973
2012-01-03,10.069999694824219
2012-01-04,9.899999618530273
2012-01-05,10.010000228881836
2012-01-06,10.1899995803833
2012-01-09,10.380000114440918
2012-01-10,10.59000015258789
2012-01-11,10.600000381469727
2012-01-12,10.6899995803833
2012-01-13,10.510000228881836
2012-01-17,10.25
2012-01-18,10.510000228881836
2012-01-19,10.6899995803833
2012-01-20,10.819999694824219
2012-01-23,10.75
2012-01-24,10.899999618530273
2012-01-25,10.859999656677246
2012-01-26,10.970000267028809
2012-01-27,11.119999885559082
2012-01-30,10.930000305175781
2012-01-31,10.9399995803833
2012-02-01,11.199999809265137
2012-02-02,11.25
2012-02-03,10.0
2012-02-06,10.300000190734863
2012-02-07,10.1899995803833
2012-02-08,10.40999984741211
2012-02-09,10.359999656677246
2012-02-10,10.0600004196167
2012-02-13,10.229999542236328
2012-02-14,10.270000457763672
2012-02-15,10.119999885559082
2012-02-16,10.220000267028809
2012-02-17,10.050000190734863
2012-02-21,9.789999961853027
2012-02-22,9.6899995803833
2012-02-23,9.729999542236328
2012-02-24,9.640000343322754
2012-02-27,9.5
2012-02-28,9.260000228881836
2012-02-29,9.079999923706055
2012-03-01,9.130000114440918
2012-03-02,8.899999618530273
2012-03-05,8.770000457763672
2012-03-06,8.359999656677246
2012-03-07,8.3100004196167
2012-03-08,8.479999542236328
2012-03-09,8.899999618530273
2012-03-12,8.470000267028809
2012-03-13,8.970000267028809
2012-03-14,8.760000228881836
2012-03-15,8.800000190734863
2012-03-16,8.869999885559082
2012-03-19,9.050000190734863
2012-03-20,8.970000267028809
2012-03-21,8.899999618530273
2012-03-22,8.619999885559082
2012-03-23,8.850000381469727
2012-03-26,9.020000457763672
2012-03-27,8.84000015258789
2012-03-28,8.729999542236328
2012-03-29,8.739999771118164
2012-03-30,8.829999923706055
2012-04-02,9.0
2012-04-03,8.890000343322754
2012-04-04,8.59000015258789
2012-04-05,8.539999961853027
2012-04-09,8.319999694824219
2012-04-10,8.09000015258789
2012-04-11,8.15999984741211
2012-04-12,8.430000305175781
2012-04-13,8.09000015258789
2012-04-16,8.130000114440918
2012-04-17,8.1899995803833
2012-04-18,7.869999885559082
2012-04-19,7.579999923706055
2012-04-20,7.78000020980835
2012-04-23,7.449999809265137
2012-04-24,7.539999961853027
2012-04-25,7.659999847412109
2012-04-26,7.519999980926514
2012-04-27,7.650000095367432
2012-04-30,7.900000095367432
2012-05-01,7.840000152587891
2012-05-02,7.769999980926514
2012-05-03,7.25
2012-05-04,6.840000152587891
2012-05-07,6.880000114440918
2012-05-08,6.760000228881836
2012-05-09,6.590000152587891
2012-05-10,6.760000228881836
2012-05-11,6.739999771118164
2012-05-14,6.590000152587891
2012-05-15,6.53000020980835
2012-05-16,6.46999979019165
2012-05-17,6.21999979019165
2012-05-18,5.989999771118164
2012-05-21,6.260000228881836
2012-05-22,6.239999771118164
2012-05-23,6.340000152587891
2012-05-24,6.53000020980835
2012-05-25,6.519999980926514
2012-05-29,6.679999828338623
2012-05-30,6.539999961853027
2012-05-31,6.480000019073486
2012-06-01,5.940000057220459
2012-06-04,5.730000019073486
2012-06-05,5.75
2012-06-06,6.019999980926514
2012-06-07,5.989999771118164
2012-06-08,6.21999979019165
2012-06-11,6.269999980926514
2012-06-12,6.260000228881836
2012-06-13,6.119999885559082
2012-06-14,6.25
2012-06-15,6.510000228881836
2012-06-18,6.5
2012-06-19,6.659999847412109
2012-06-20,6.679999828338623
2012-06-21,6.480000019073486
2012-06-22,6.769999980926514
2012-06-25,6.610000133514404
2012-06-26,6.599999904632568
2012-06-27,6.630000114440918
2012-06-28,6.539999961853027
2012-06-29,6.929999828338623
2012-07-02,6.900000095367432
2012-07-03,7.119999885559082
2012-07-05,7.099999904632568
2012-07-06,6.880000114440918
2012-07-09,6.659999847412109
2012-07-10,6.5
2012-07-11,6.159999847412109
2012-07-12,6.349999904632568
2012-07-13,6.46999979019165
2012-07-16,6.300000190734863
2012-07-17,6.360000133514404
2012-07-18,6.590000152587891
2012-07-19,6.610000133514404
2012-07-20,6.25
2012-07-23,6.110000133514404
2012-07-24,5.900000095367432
2012-07-25,5.909999847412109
2012-07-26,6.010000228881836
2012-07-27,6.440000057220459
2012-07-30,6.559999942779541
2012-07-31,6.710000038146973
2012-08-01,6.199999809265137
2012-08-02,6.03000020980835
2012-08-03,6.360000133514404
2012-08-06,6.519999980926514
2012-08-07,6.579999923706055
2012-08-08,6.539999961853027
2012-08-09,6.670000076293945
2012-08-10,6.679999828338623
2012-08-13,6.690000057220459
2012-08-14,6.639999866485596
2012-08-15,6.710000038146973
2012-08-16,6.989999771118164
2012-08-17,7.050000190734863
2012-08-20,7.019999980926514
2012-08-21,7.019999980926514
2012-08-22,6.960000038146973
2012-08-23,7.010000228881836
2012-08-24,7.019999980926514
2012-08-27,7.0
2012-08-28,7.019999980926514
2012-08-29,7.050000190734863
2012-08-30,7.0
2012-08-31,7.010000228881836
2012-09-04,7.199999809265137
2012-09-05,7.139999866485596
2012-09-06,7.53000020980835
2012-09-07,7.699999809265137
2012-09-10,7.579999923706055
2012-09-11,7.659999847412109
2012-09-12,7.679999828338623
2012-09-13,7.949999809265137
2012-09-14,8.220000267028809
2012-09-17,8.050000190734863
2012-09-18,7.550000190734863
2012-09-19,7.570000171661377
2012-09-20,7.690000057220459
2012-09-21,7.730000019073486
2012-09-24,7.619999885559082
2012-09-25,7.340000152587891
2012-09-26,7.329999923706055
2012-09-27,7.510000228881836
2012-09-28,7.380000114440918
2012-10-01,7.440000057220459
2012-10-02,7.46999979019165
2012-10-03,7.460000038146973
2012-10-04,7.739999771118164
2012-10-05,7.619999885559082
2012-10-08,7.46999979019165
2012-10-09,7.190000057220459
2012-10-10,7.099999904632568
2012-10-11,7.159999847412109
2012-10-12,7.039999961853027
2012-10-15,7.070000171661377
2012-10-16,7.139999866485596
2012-10-17,7.070000171661377
2012-10-18,7.090000152587891
2012-10-19,6.760000228881836
2012-10-22,6.840000152587891
2012-10-23,6.860000133514404
2012-10-24,6.860000133514404
2012-10-25,6.840000152587891
2012-10-26,6.840000152587891
2012-10-31,6.800000190734863
2012-11-01,6.889999866485596
2012-11-02,6.809999942779541
2012-11-05,6.860000133514404
2012-11-06,7.440000057220459
2012-11-07,6.869999885559082
2012-11-08,6.639999866485596
2012-11-09,6.679999828338623
2012-11-12,6.730000019073486
2012-11-13,6.559999942779541
2012-11-14,6.389999866485596
2012-11-15,6.340000152587891
2012-11-16,6.190000057220459
2012-11-19,6.480000019073486
2012-11-20,6.360000133514404
2012-11-21,6.599999904632568
2012-11-23,6.800000190734863
2012-11-26,6.96999979019165
2012-11-27,7.03000020980835
2012-11-28,7.070000171661377
2012-11-29,7.429999828338623
2012-11-30,7.400000095367432
2012-12-03,7.269999980926514
2012-12-04,7.349999904632568
2012-12-05,7.349999904632568
2012-12-06,7.260000228881836
2012-12-07,7.400000095367432
2012-12-10,7.639999866485596
2012-12-11,7.619999885559082
2012-12-12,7.639999866485596
2012-12-13,7.590000152587891
2012-12-14,7.630000114440918
2012-12-17,7.75
2012-12-18,7.920000076293945
2012-12-19,8.260000228881836
2012-12-20,8.220000267028809
2012-12-21,8.210000038146973
2012-12-24,8.0
2012-12-26,8.050000190734863
2012-12-27,8.069999694824219
2012-12-28,7.980000019073486
2012-12-31,8.130000114440918
2013-01-02,8.520000457763672
2013-01-03,8.65999984741211
2013-01-04,8.800000190734863
2013-01-07,8.680000305175781
2013-01-08,8.649999618530273
2013-01-09,8.770000457763672
2013-01-10,8.6899995803833
2013-01-11,8.65999984741211
2013-01-14,8.649999618530273
2013-01-15,8.720000267028809
2013-01-16,8.65999984741211
2013-01-17,8.710000038146973
2013-01-18,8.539999961853027
2013-01-22,8.649999618530273
2013-01-23,8.819999694824219
2013-01-24,8.800000190734863
2013-01-25,8.609999656677246
2013-01-28,8.5600004196167
2013-01-29,8.670000076293945
2013-01-30,8.289999961853027
2013-01-31,8.479999542236328
2013-02-01,8.430000305175781
2013-02-04,8.649999618530273
2013-02-05,8.779999732971191
2013-02-06,8.800000190734863
2013-02-07,8.789999961853027
2013-02-08,8.989999771118164
2013-02-11,9.15999984741211
2013-02-12,9.140000343322754
2013-02-13,9.199999809265137
2013-02-14,9.069999694824219
2013-02-15,8.899999618530273
2013-02-19,8.989999771118164
2013-02-20,8.699999809265137
2013-02-21,8.630000114440918
2013-02-22,8.920000076293945
2013-02-25,8.380000114440918
2013-02-26,8.390000343322754
2013-02-27,8.5
2013-02-28,8.239999771118164
2013-03-01,8.390000343322754
2013-03-04,8.319999694824219
2013-03-05,8.600000381469727
2013-03-06,8.8100004196167
2013-03-07,8.949999809265137
2013-03-08,9.1899995803833
2013-03-11,9.229999542236328
2013-03-12,9.199999809265137
2013-03-13,9.3100004196167
2013-03-14,9.449999809265137
2013-03-15,9.460000038146973
2013-03-18,9.399999618530273
2013-03-19,9.380000114440918
2013-03-20,9.390000343322754
2013-03-21,9.220000267028809
2013-03-22,9.180000305175781
2013-03-25,9.15999984741211
2013-03-26,9.170000076293945
2013-03-27,9.229999542236328
2013-03-28,9.100000381469727
2013-04-01,8.920000076293945
2013-04-02,9.020000457763672
2013-04-03,8.9399995803833
2013-04-04,8.9399995803833
2013-04-05,8.979999542236328
2013-04-08,8.979999542236328
2013-04-09,8.960000038146973
2013-04-10,9.149999618530273
2013-04-11,9.260000228881836
2013-04-12,9.229999542236328
2013-04-15,9.0
2013-04-16,9.079999923706055
2013-04-17,8.800000190734863
2013-04-18,8.819999694824219
2013-04-19,8.899999618530273
2013-04-22,8.930000305175781
2013-04-23,9.069999694824219
2013-04-24,9.119999885559082
2013-04-25,9.170000076293945
2013-04-26,9.0600004196167
2013-04-29,9.119999885559082
2013-04-30,9.140000343322754
2013-05-01,9.039999961853027
2013-05-02,9.039999961853027
2013-05-03,9.300000190734863
2013-05-06,9.25
2013-05-07,9.359999656677246
2013-05-08,9.279999732971191
2013-05-09,9.329999923706055
2013-05-10,9.420000076293945
2013-05-13,9.350000381469727
2013-05-14,9.710000038146973
2013-05-15,9.850000381469727
2013-05-16,9.8100004196167
2013-05-17,9.819999694824219
2013-05-20,9.770000457763672
2013-05-21,9.720000267028809
2013-05-22,9.529999732971191
2013-05-23,9.350000381469727
2013-05-24,9.390000343322754
2013-05-28,9.520000457763672
2013-05-29,9.449999809265137
2013-05-30,10.1899995803833
2013-05-31,10.25
2013-06-03,10.399999618530273
2013-06-04,10.279999732971191
2013-06-05,10.119999885559082
2013-06-06,10.09000015258789
2013-06-07,10.079999923706055
2013-06-10,10.279999732971191
2013-06-11,10.319999694824219
2013-06-12,10.34000015258789
2013-06-13,10.59000015258789
2013-06-14,10.319999694824219
2013-06-17,10.460000038146973
2013-06-18,10.649999618530273
2013-06-19,10.550000190734863
2013-06-20,10.260000228881836
2013-06-21,10.65999984741211
2013-06-24,10.270000457763672
2013-06-25,10.789999961853027
2013-06-26,10.569999694824219
2013-06-27,10.920000076293945
2013-06-28,10.880000114440918
2013-07-01,11.279999732971191
2013-07-02,11.380000114440918
2013-07-03,11.720000267028809
2013-07-05,12.010000228881836
2013-07-08,12.010000228881836
2013-07-09,12.0600004196167
2013-07-10,11.9399995803833
2013-07-11,12.010000228881836
2013-07-12,11.970000267028809
2013-07-15,11.960000038146973
2013-07-16,11.960000038146973
2013-07-17,11.979999542236328
2013-07-18,11.960000038146973
2013-07-19,11.989999771118164
2013-07-22,11.989999771118164
2013-07-23,11.880000114440918
2013-07-24,11.899999618530273
2013-07-25,11.520000457763672
2013-07-26,11.5
2013-07-29,11.050000190734863
2013-07-30,11.210000038146973
2013-07-31,11.0
2013-08-01,13.609999656677246
2013-08-02,13.819999694824219
2013-08-05,13.569999694824219
2013-08-06,13.619999885559082
2013-08-07,13.319999694824219
2013-08-08,13.609999656677246
2013-08-09,13.460000038146973
2013-08-12,13.920000076293945
2013-08-13,13.90999984741211
2013-08-14,13.890000343322754
2013-08-15,13.470000267028809
2013-08-16,13.350000381469727
2013-08-19,13.350000381469727
2013-08-20,13.619999885559082
2013-08-21,13.420000076293945
2013-08-22,14.119999885559082
2013-08-23,13.869999885559082
2013-08-26,13.630000114440918
2013-08-27,13.069999694824219
2013-08-28,13.09000015258789
2013-08-29,13.399999618530273
2013-08-30,13.029999732971191
2013-09-03,13.5600004196167
2013-09-04,13.800000190734863
2013-09-05,13.880000114440918
2013-09-06,13.739999771118164
2013-09-09,13.670000076293945
2013-09-10,13.970000267028809
2013-09-11,13.75
2013-09-12,13.449999809265137
2013-09-13,13.399999618530273
2013-09-16,13.619999885559082
2013-09-17,14.220000267028809
2013-09-18,14.260000228881836
2013-09-19,14.260000228881836
2013-09-20,14.279999732971191
2013-09-23,13.949999809265137
2013-09-24,14.050000190734863
2013-09-25,14.489999771118164
2013-09-26,14.180000305175781
2013-09-27,14.180000305175781
2013-09-30,14.630000114440918
2013-10-01,14.84000015258789
2013-10-02,14.739999771118164
2013-10-03,14.359999656677246
