Date,EE
2022-09-23,22.078250885009766
2022-09-26,21.27433967590332
2022-09-27,22.068449020385742
2022-09-28,24.19588279724121
2022-09-29,23.048831939697266
2022-09-30,22.940988540649414
2022-10-03,24.19588279724121
2022-10-04,24.931169509887695
2022-10-05,24.05862808227539
2022-10-06,23.784120559692383
2022-10-07,23.715492248535156
2022-10-10,22.76451873779297
2022-10-11,22.970399856567383
2022-10-12,22.548837661743164
2022-10-13,23.137065887451172
2022-10-14,22.40178108215332
2022-10-17,23.254709243774414
2022-10-18,23.480201721191406
2022-10-19,24.19588279724121
2022-10-20,24.264509201049805
2022-10-21,25.029207229614258
2022-10-24,24.99979591369629
2022-10-25,25.59783172607422
2022-10-26,25.9899845123291
2022-10-27,25.940963745117188
2022-10-28,26.17625617980957
2022-10-31,27.078210830688477
2022-11-01,26.293901443481445
2022-11-02,25.37234115600586
2022-11-03,25.352733612060547
2022-11-04,26.097827911376953
2022-11-07,26.50958824157715
2022-11-08,25.862529754638672
2022-11-09,24.656658172607422
2022-11-10,26.166452407836914
2022-11-11,25.58802604675293
2022-11-14,25.45077133178711
2022-11-15,25.85272979736328
2022-11-16,26.33312225341797
2022-11-17,25.931161880493164
2022-11-18,26.63703727722168
2022-11-21,26.857824325561523
2022-11-22,29.438610076904297
2022-11-23,28.594701766967773
2022-11-25,29.18347930908203
2022-11-28,27.79986000061035
2022-11-29,28.280691146850586
2022-11-30,27.82929801940918
2022-12-01,28.064807891845703
2022-12-02,29.095157623291016
2022-12-05,27.240524291992188
2022-12-06,26.612503051757812
2022-12-07,26.82839012145996
2022-12-08,27.063901901245117
2022-12-09,26.543813705444336
2022-12-12,26.7989501953125
2022-12-13,27.456409454345703
2022-12-14,26.357372283935547
2022-12-15,26.082611083984375
2022-12-16,25.28776741027832
2022-12-19,24.708810806274414
2022-12-20,24.855998992919922
2022-12-21,25.886350631713867
2022-12-22,25.268142700195312
2022-12-23,25.964855194091797
2022-12-27,25.866727828979492
2022-12-28,25.31720733642578
2022-12-29,25.35645866394043
2022-12-30,24.581239700317383
2023-01-03,24.208351135253906
2023-01-04,23.747146606445312
2023-01-05,22.96211814880371
2023-01-06,22.765857696533203
2023-01-09,23.1976261138916
2023-01-10,23.276126861572266
2023-01-11,23.639205932617188
2023-01-12,24.748056411743164
2023-01-13,24.61068344116211
2023-01-17,23.92377281188965
2023-01-18,24.021907806396484
2023-01-19,24.04153060913086
2023-01-20,23.541074752807617
2023-01-23,23.521448135375977
2023-01-24,22.96211814880371
2023-01-25,22.981740951538086
2023-01-26,23.305570602416992
2023-01-27,22.942489624023438
2023-01-30,22.42241096496582
2023-01-31,22.86398696899414
2023-02-01,23.49201011657715
2023-02-02,23.01118278503418
2023-02-03,22.530351638793945
2023-02-06,22.402786254882812
2023-02-07,22.235965728759766
2023-02-08,21.941577911376953
2023-02-09,21.43130874633789
2023-02-10,22.32427978515625
2023-02-13,22.31446647644043
2023-02-14,22.147647857666016
2023-02-15,22.2850284576416
2023-02-16,21.74532127380371
2023-02-17,21.087858200073242
2023-02-21,20.54815101623535
2023-02-22,20.43039321899414
2023-02-23,20.87197494506836
2023-02-24,20.773845672607422
2023-02-27,20.74440574645996
2023-02-28,21.205615997314453
2023-03-01,21.087858200073242
2023-03-02,21.215425491333008
2023-03-03,21.951391220092773
2023-03-06,21.951391220092773
2023-03-07,21.009353637695312
2023-03-08,21.441123962402344
2023-03-09,20.999542236328125
2023-03-10,20.12619972229004
2023-03-13,19.929943084716797
2023-03-14,19.988821029663086
2023-03-15,19.802371978759766
2023-03-16,19.78274917602539
2023-03-17,18.77202033996582
2023-03-20,19.282289505004883
2023-03-21,19.900501251220703
2023-03-22,20.00844383239746
2023-03-23,18.821083068847656
2023-03-24,18.65426254272461
2023-03-27,19.34116554260254
2023-03-28,20.87197494506836
2023-03-29,21.0191650390625
2023-03-30,21.215425491333008
2023-03-31,21.72569465637207
2023-04-03,21.244861602783203
2023-04-04,21.333181381225586
2023-04-05,21.80419921875
2023-04-06,22.442031860351562
2023-04-10,22.75604820251465
2023-04-11,23.07530975341797
2023-04-12,22.623432159423828
2023-04-13,23.242307662963867
2023-04-14,22.967247009277344
2023-04-17,22.770780563354492
2023-04-18,22.053672790527344
2023-04-19,21.7294921875
2023-04-20,20.914148330688477
2023-04-21,20.756973266601562
2023-04-24,21.15973472595215
2023-04-25,20.17738914489746
2023-04-26,19.961271286010742
2023-04-27,20.383682250976562
2023-04-28,21.120441436767578
2023-05-01,21.120441436767578
2023-05-02,20.521211624145508
2023-05-03,20.167570114135742
2023-05-04,19.6567440032959
2023-05-05,20.668561935424805
2023-05-08,21.297264099121094
2023-05-09,21.58214569091797
2023-05-10,21.690200805664062
2023-05-11,20.83555793762207
2023-05-12,21.14008903503418
2023-05-15,21.0025577545166
2023-05-16,20.756973266601562
2023-05-17,20.599794387817383
2023-05-18,19.813920974731445
2023-05-19,19.902332305908203
2023-05-22,19.715688705444336
2023-05-23,19.563230514526367
2023-05-24,19.85830307006836
2023-05-25,19.100954055786133
2023-05-26,19.612407684326172
2023-05-30,18.33376693725586
2023-05-31,18.255081176757812
2023-06-01,19.041940689086914
2023-06-02,19.907480239868164
2023-06-05,19.277996063232422
2023-06-06,19.927154541015625
2023-06-07,20.458282470703125
2023-06-08,20.114032745361328
2023-06-09,19.89764404296875
2023-06-12,19.592737197875977
2023-06-13,19.484540939331055
2023-06-14,19.415695190429688
2023-06-15,19.996004104614258
2023-06-16,19.720600128173828
2023-06-20,19.47471046447754
2023-06-21,20.08452606201172
2023-06-22,19.838632583618164
2023-06-23,19.681259155273438
2023-06-26,19.563230514526367
2023-06-27,19.514055252075195
2023-06-28,19.582902908325195
2023-06-29,20.114032745361328
2023-06-30,19.996004104614258
2023-07-03,20.281240463256836
2023-07-05,19.96649742126465
2023-07-06,19.818960189819336
2023-07-07,20.47795295715332
2023-07-10,20.261566162109375
2023-07-11,20.56647491455078
2023-07-12,21.166452407836914
2023-07-13,20.792695999145508
2023-07-14,19.405860900878906
2023-07-17,20.06485366821289
2023-07-18,20.074689865112305
2023-07-19,20.03534698486328
2023-07-20,20.222225189208984
2023-07-21,20.340255737304688
2023-07-24,20.4189395904541
2023-07-25,20.674667358398438
2023-07-26,20.4189395904541
2023-07-27,20.20255470275879
2023-07-28,20.63532257080078
2023-07-31,20.871381759643555
2023-08-01,20.674667358398438
2023-08-02,20.3500919342041
2023-08-03,20.89105224609375
2023-08-04,20.841873168945312
2023-08-07,20.78285789489746
2023-08-08,21.14678192138672
2023-08-09,21.638568878173828
2023-08-10,20.173046112060547
2023-08-11,20.3500919342041
2023-08-14,19.110790252685547
2023-08-15,19.179637908935547
2023-08-16,18.904237747192383
2023-08-17,19.081275939941406
2023-08-18,19.405860900878906
2023-08-21,18.825551986694336
2023-08-22,18.820629119873047
2023-08-23,18.83047866821289
2023-08-24,18.249412536621094
2023-08-25,18.229711532592773
2023-08-28,17.885013580322266
2023-08-29,18.663057327270508
2023-08-30,18.663057327270508
2023-08-31,18.3183536529541
2023-09-01,18.8403263092041
2023-09-05,18.869873046875
2023-09-06,18.269107818603516
2023-09-07,17.619102478027344
2023-09-08,17.56985855102539
2023-09-11,18.003198623657227
2023-09-12,18.515321731567383
2023-09-13,17.69788932800293
2023-09-14,18.081985473632812
2023-09-15,17.77667999267578
2023-09-18,17.70774269104004
2023-09-19,17.619102478027344
2023-09-20,17.599409103393555
2023-09-21,17.29410171508789
2023-09-22,17.313798904418945
2023-09-25,17.628950119018555
2023-09-26,17.195615768432617
2023-09-27,17.244857788085938
2023-09-28,17.018342971801758
2023-09-29,16.7819766998291
2023-10-02,16.2895450592041
2023-10-03,15.688782691955566
2023-10-04,15.4130220413208
2023-10-05,15.40317440032959
2023-10-06,15.373627662658691
2023-10-09,15.432719230651855
2023-10-10,15.472113609313965
2023-10-11,15.147110939025879
2023-10-12,14.743319511413574
2023-10-13,14.979684829711914
2023-10-16,15.88575267791748
2023-10-17,16.17136001586914
2023-10-18,15.521356582641602
2023-10-19,15.196353912353516
2023-10-20,15.176657676696777
2023-10-23,15.166808128356934
2023-10-24,15.206201553344727
2023-10-25,14.841803550720215
2023-10-26,14.723620414733887
2023-10-27,14.83195686340332
2023-10-30,14.615286827087402
2023-10-31,14.004676818847656
2023-11-01,14.191798210144043
2023-11-02,15.068320274353027
2023-11-03,15.137261390686035
2023-11-06,14.940290451049805
2023-11-07,14.753167152404785
2023-11-08,14.654682159423828
2023-11-09,15.806964874267578
2023-11-10,16.910005569458008
2023-11-13,17.500919342041016
2023-11-14,17.94410514831543
2023-11-15,17.98349952697754
2023-11-16,17.43198013305664
2023-11-17,17.56001091003418
2023-11-20,17.953954696655273
2023-11-21,17.422136306762695
2023-11-22,16.949398040771484
2023-11-24,17.13652229309082
2023-11-27,16.76667022705078
2023-11-28,16.697628021240234
2023-11-29,16.549692153930664
2023-11-30,16.490510940551758
2023-12-01,17.309120178222656
2023-12-04,16.618730545043945
2023-12-05,15.997377395629883
2023-12-06,15.494375228881836
2023-12-07,15.662041664123535
2023-12-08,16.105865478515625
2023-12-11,15.82970905303955
2023-12-12,15.425335884094238
2023-12-13,16.3622989654541
2023-12-14,16.066415786743164
2023-12-15,15.790258407592773
2023-12-18,15.859295845031738
2023-12-19,16.125591278076172
2023-12-20,15.533825874328613
2023-12-21,15.287259101867676
2023-12-22,15.859295845031738
2023-12-26,15.691629409790039
2023-12-27,15.55355167388916
2023-12-28,15.425335884094238
2023-12-29,15.247806549072266
2024-01-02,14.87302303314209
2024-01-03,14.803984642028809
2024-01-04,14.379884719848633
2024-01-05,14.37002182006836
2024-01-08,14.794120788574219
2024-01-09,14.626452445983887
2024-01-10,14.310845375061035
2024-01-11,13.965649604797363
2024-01-12,14.508100509643555
2024-01-16,13.916335105895996
2024-01-17,14.281257629394531
2024-01-18,14.488374710083008
2024-01-19,14.705355644226074
2024-01-22,15.247806549072266
2024-01-23,15.129453659057617
2024-01-24,15.178767204284668
2024-01-25,15.247806549072266
2024-01-26,15.32670783996582
2024-01-29,16.03683090209961
2024-01-30,15.464786529541016
2024-01-31,15.109726905822754
2024-02-01,15.198493957519531
2024-02-02,14.656042098999023
2024-02-05,14.103728294372559
2024-02-06,13.965649604797363
2024-02-07,13.916335105895996
2024-02-08,13.788119316101074
2024-02-09,13.748669624328613
2024-02-12,14.143178939819336
2024-02-13,13.452787399291992
2024-02-14,13.373884201049805
2024-02-15,13.837433815002441
2024-02-16,13.413333892822266
2024-02-20,13.492238998413086
2024-02-21,13.640179634094238
2024-02-22,13.442922592163086
2024-02-23,13.581003189086914
2024-02-26,14.064276695251465
2024-02-27,13.98537540435791
2024-02-28,13.699356079101562
2024-02-29,15.484512329101562
2024-03-01,15.366159439086914
2024-03-04,14.784257888793945
2024-03-05,14.971648216247559
2024-03-06,15.287259101867676
2024-03-07,16.00723648071289
2024-03-08,15.888887405395508
2024-03-11,15.731081008911133
2024-03-12,15.745898246765137
2024-03-13,15.775534629821777
2024-03-14,15.508820533752441
2024-03-15,15.716263771057129
2024-03-18,15.66687297821045
2024-03-19,15.706385612487793
2024-03-20,15.854559898376465
2024-03-21,15.992854118347168
2024-03-22,15.66687297821045
2024-03-25,15.765654563903809
2024-03-26,15.380404472351074
2024-03-27,15.558213233947754
2024-03-28,15.82492446899414
2024-04-01,15.66687297821045
2024-04-02,15.014910697937012
2024-04-03,15.647115707397461
2024-04-04,14.985275268554688
2024-04-05,15.182839393615723
2024-04-08,15.410039901733398
2024-04-09,15.66687297821045
2024-04-10,15.607604026794434
2024-04-11,15.498942375183105
2024-04-12,15.103813171386719
2024-04-15,15.113692283630371
2024-04-16,14.955641746520996
2024-04-17,15.172961235046387
2024-04-18,15.350769996643066
2024-04-19,16.042247772216797
2024-04-22,16.70408821105957
2024-04-23,16.407743453979492
2024-04-24,16.83250617980957
2024-04-25,16.71396827697754
2024-04-26,17.00043296813965
2024-04-29,16.941165924072266
2024-04-30,16.654695510864258
2024-05-01,16.615182876586914
2024-05-02,17.010311126708984
2024-05-03,17.197999954223633
2024-05-06,17.73142433166504
2024-05-07,17.859838485717773
2024-05-08,17.988258361816406
2024-05-09,19.31193733215332
2024-05-10,18.827905654907227
2024-05-13,18.65009880065918
2024-05-14,18.37350845336914
2024-05-15,18.136428833007812
2024-05-16,18.403141021728516
2024-05-17,18.42289924621582
2024-05-20,18.166065216064453
2024-05-21,17.94350242614746
2024-05-22,17.63686180114746
2024-05-23,17.003793716430664
2024-05-24,16.974117279052734
2024-05-28,16.88509178161621
2024-05-29,16.66748046875
2024-05-30,16.934551239013672
2024-05-31,17.617076873779297
2024-06-03,17.478593826293945
2024-06-04,17.359891891479492
2024-06-05,17.46870231628418
2024-06-06,17.350004196166992
2024-06-07,17.12249183654785
2024-06-10,16.84552764892578
2024-06-11,17.2708683013916
2024-06-12,17.41924476623535
2024-06-13,17.429134368896484
2024-06-14,16.9939022064209
2024-06-17,17.023574829101562
2024-06-18,17.30054473876953
2024-06-20,17.439027786254883
2024-06-21,17.587404251098633
2024-06-24,17.5676212310791
2024-06-25,17.597293853759766
2024-06-26,18.131444931030273
2024-06-27,18.151229858398438
2024-06-28,18.24025535583496
2024-07-01,18.36884307861328
2024-07-02,18.30949592590332
2024-07-03,18.487546920776367
2024-07-05,17.696210861206055
2024-07-08,17.547836303710938
2024-07-09,18.081989288330078
2024-07-10,18.171010971069336
2024-07-11,19.031587600708008
2024-07-12,19.268985748291016
2024-07-15,19.179962158203125
2024-07-16,19.179962158203125
2024-07-17,18.784297943115234
2024-07-18,19.49649429321289
2024-07-19,19.941621780395508
2024-07-22,19.625091552734375
2024-07-23,19.397579193115234
2024-07-24,19.00191307067871
2024-07-25,18.942562103271484
2024-07-26,18.96234703063965
2024-07-29,18.447978973388672
2024-07-30,19.704221725463867
2024-07-31,19.911945343017578
2024-08-01,19.842702865600586
2024-08-02,19.30855369567871
2024-08-05,18.250146865844727
2024-08-06,18.200685501098633
2024-08-07,17.983070373535156
2024-08-08,18.794187545776367
2024-08-09,18.36884307861328
2024-08-12,19.12061309814453
2024-08-13,18.67548370361328
2024-08-14,19.18985366821289
2024-08-15,19.239315032958984
2024-08-16,19.298662185668945
2024-08-19,19.31844711303711
2024-08-20,19.140396118164062
2024-08-21,19.125537872314453
2024-08-22,19.13544273376465
2024-08-23,19.412771224975586
2024-08-26,19.888185501098633
2024-08-27,19.709903717041016
2024-08-28,19.383054733276367
2024-08-29,19.392959594726562
2024-08-30,18.055856704711914
2024-09-03,18.174711227416992
2024-09-04,18.045949935913086
2024-09-05,18.12518882751465
2024-09-06,17.748817443847656
2024-09-09,18.34308624267578
2024-09-10,17.748817443847656
2024-09-11,17.927099227905273
2024-09-12,18.333179473876953
2024-09-13,18.788787841796875
2024-09-16,19.13544273376465
2024-09-17,20.482454299926758
2024-09-18,20.482454299926758
2024-09-19,20.52206802368164
2024-09-20,20.64092445373535
2024-09-23,21.344141006469727
2024-09-24,21.462995529174805
2024-09-25,21.363950729370117
2024-09-26,20.987581253051758
2024-09-27,21.898794174194336
2024-09-30,21.799747467041016
2024-10-01,22.195924758911133
2024-10-02,22.671342849731445
2024-10-03,23.136852264404297
2024-10-04,22.90904998779297
2024-10-07,22.84962272644043
2024-10-08,22.275161743164062
2024-10-09,22.463348388671875
2024-10-10,22.344491958618164
2024-10-11,23.384464263916016
2024-10-14,23.52312469482422
2024-10-15,23.117042541503906
2024-10-16,23.443891525268555
2024-10-17,22.780290603637695
2024-10-18,23.117042541503906
2024-10-21,22.671342849731445
2024-10-22,23.216089248657227
2024-10-23,23.255704879760742
2024-10-24,22.91895294189453
2024-10-25,22.988283157348633
2024-10-28,23.057619094848633
2024-10-29,23.255704879760742
2024-10-30,23.424081802368164
2024-10-31,23.651884078979492
2024-11-01,24.048065185546875
2024-11-04,23.295324325561523
2024-11-05,24.434337615966797
2024-11-06,26.147809982299805
2024-11-07,24.196632385253906
2024-11-08,26.335996627807617
2024-11-11,27.64338493347168
2024-11-12,27.692909240722656
2024-11-13,26.494468688964844
2024-11-14,27.316539764404297
2024-11-15,27.276920318603516
2024-11-18,27.930618286132812
2024-11-19,29.564855575561523
2024-11-20,29.267122268676758
2024-11-21,30.190093994140625
2024-11-22,30.338958740234375
2024-11-25,29.852664947509766
2024-11-26,29.92213249206543
2024-11-27,30.458053588867188
2024-11-29,30.735937118530273
2024-12-02,29.902284622192383
2024-12-03,30.001527786254883
2024-12-04,30.80540657043457
2024-12-05,31.857393264770508
2024-12-06,31.06344223022461
2024-12-09,29.86258888244629
2024-12-10,30.60692024230957
2024-12-11,31.15276336669922
2024-12-12,31.192462921142578
2024-12-13,31.599361419677734
2024-12-16,30.319110870361328
2024-12-17,30.53744888305664
2024-12-18,28.760976791381836
2024-12-19,28.800674438476562
2024-12-20,29.545005798339844
2024-12-23,29.822887420654297
2024-12-24,30.319110870361328
2024-12-26,30.219867706298828
2024-12-27,29.951908111572266
2024-12-30,29.902284622192383
2024-12-31,30.021379470825195
2025-01-02,31.20238494873047
2025-01-03,31.390947341918945
2025-01-06,31.460420608520508
2025-01-07,29.37628936767578
2025-01-08,29.257198333740234
2025-01-10,29.505308151245117
2025-01-13,29.674022674560547
2025-01-14,30.735937118530273
2025-01-15,31.688682556152344
2025-01-16,31.78792381286621
2025-01-17,32.08565902709961
2025-01-21,32.13528060913086
2025-01-22,30.835180282592773
2025-01-23,31.023744583129883
2025-01-24,30.82525634765625
2025-01-27,29.32666778564453
2025-01-28,30.071001052856445
2025-01-29,30.46797752380371
2025-01-30,30.716087341308594
2025-01-31,29.644250869750977
2025-02-03,30.071001052856445
2025-02-04,30.547372817993164
2025-02-05,30.954275131225586
2025-02-06,29.693872451782227
2025-02-07,30.021379470825195
2025-02-10,30.646617889404297
2025-02-11,30.289339065551758
2025-02-12,29.425912857055664
2025-02-13,29.564855575561523
2025-02-14,28.899919509887695
2025-02-18,29.20757484436035
2025-02-19,29.545005798339844
2025-02-20,29.227426528930664
2025-02-21,28.135738372802734
2025-02-24,27.897552490234375
2025-02-25,27.708988189697266
2025-02-26,27.8082332611084
2025-02-27,29.17780303955078
2025-02-28,30.44812774658203
2025-03-03,29.773269653320312
2025-03-04,29.92213249206543
2025-03-05,29.51523208618164
2025-03-06,28.27467918395996
2025-03-07,28.522790908813477
2025-03-10,28.08611488342285
2025-03-11,27.81815528869629
2025-03-12,28.22593116760254
2025-03-13,28.17620277404785
2025-03-14,28.17620277404785
2025-03-17,28.26571273803711
2025-03-18,28.196094512939453
2025-03-19,28.74310874938965
2025-03-20,29.061370849609375
2025-03-21,29.011642456054688
2025-03-24,30.583065032958984
2025-03-25,31.537851333618164
2025-03-26,31.299156188964844
2025-03-27,29.707843780517578
2025-03-28,27.838048934936523
2025-03-31,28.524301528930664
2025-04-01,26.515270233154297
2025-04-02,26.57494354248047
2025-04-03,25.759395599365234
2025-04-04,24.615638732910156
2025-04-07,25.023412704467773
2025-04-08,24.56591033935547
2025-04-09,26.09754753112793
2025-04-10,25.301891326904297
2025-04-11,25.978200912475586
2025-04-14,26.41581153869629
2025-04-15,26.246732711791992
2025-04-16,26.52521514892578
2025-04-17,26.445648193359375
2025-04-21,26.05776596069336
2025-04-22,25.69972038269043
2025-04-23,25.868799209594727
2025-04-24,26.39592170715332
2025-04-25,26.385974884033203
2025-04-28,26.7440185546875
2025-04-29,26.714181900024414
2025-04-30,25.441131591796875
2025-05-01,25.421239852905273
2025-05-02,25.590316772460938
2025-05-05,25.63010025024414
2025-05-06,25.470970153808594
2025-05-07,24.794660568237305
2025-05-08,27.3507080078125
2025-05-09,28.524301528930664
2025-05-12,28.9619140625
2025-05-13,29.638221740722656
2025-05-14,29.18071937561035
2025-05-15,29.091209411621094
2025-05-16,28.703325271606445
2025-05-19,28.9818058013916
2025-05-20,29.25033950805664
2025-05-21,29.330068588256836
2025-05-22,28.38329315185547
2025-05-23,28.83176612854004
2025-05-27,29.160646438598633
2025-05-28,28.732105255126953
2025-05-29,28.612512588500977
2025-05-30,28.034482955932617
2025-06-02,28.722139358520508
2025-06-03,29.688846588134766
2025-06-04,29.56925392150879
2025-06-05,30.864839553833008
2025-06-06,31.502666473388672
2025-06-09,31.721920013427734
2025-06-10,30.655553817749023
2025-06-11,31.233583450317383
2025-06-12,30.645586013793945
2025-06-13,30.695415496826172
2025-06-16,30.655553817749023
2025-06-17,29.728710174560547
2025-06-18,29.429729461669922
2025-06-20,29.240373611450195
2025-06-23,28.971290588378906
2025-06-24,29.021121978759766
2025-06-25,28.482954025268555
2025-06-26,29.3001708984375
2025-06-27,29.389863967895508
2025-06-30,29.220441818237305
2025-07-01,28.393260955810547
2025-07-02,28.83176612854004
2025-07-03,28.851699829101562
2025-07-07,28.154075622558594
2025-07-08,27.86505889892578
2025-07-09,27.526214599609375
2025-07-10,27.197336196899414
2025-07-11,26.998014450073242
2025-07-14,26.589406967163086
2025-07-15,26.48974609375
2025-07-16,26.230628967285156
2025-07-17,25.662565231323242
2025-07-18,26.529611587524414
2025-07-21,25.283855438232422
2025-07-22,24.606164932250977
2025-07-23,24.63606071472168
2025-07-24,24.63606071472168
2025-07-25,23.76901626586914
2025-07-28,23.739116668701172
2025-07-29,24.606164932250977
2025-07-30,25.104467391967773
2025-07-31,25.5728702545166
2025-08-01,25.473209381103516
2025-08-04,24.476604461669922
2025-08-05,24.9051456451416
2025-08-06,24.486570358276367
2025-08-07,24.337080001831055
2025-08-08,24.23741912841797
2025-08-11,23.729150772094727
2025-08-12,23.898574829101562
2025-08-13,24.16765785217285
2025-08-14,24.317148208618164
2025-08-15,23.85871124267578
2025-08-18,23.669355392456055
2025-08-19,23.479999542236328
2025-08-20,23.690000534057617
2025-08-21,24.389999389648438
2025-08-22,24.510000228881836
2025-08-25,24.31999969482422
2025-08-26,24.81999969482422
2025-08-27,24.440000534057617
2025-08-28,24.809999465942383
2025-08-29,24.420000076293945
2025-09-02,23.81999969482422
2025-09-03,23.31999969482422
2025-09-04,23.739999771118164
2025-09-05,23.700000762939453
2025-09-08,23.010000228881836
2025-09-09,23.020000457763672
2025-09-10,23.719999313354492
2025-09-11,23.8799991607666
2025-09-12,24.049999237060547
2025-09-15,23.8799991607666
2025-09-16,23.780000686645508
2025-09-17,23.989999771118164
2025-09-18,24.350000381469727
2025-09-19,24.030000686645508
