Date,NDAQ
2010-11-03,5.778067588806152
2010-11-04,5.880145072937012
2010-11-05,5.963416576385498
2010-11-08,5.9096903800964355
2010-11-09,5.834478378295898
2010-11-10,5.88283109664917
2010-11-11,5.839850425720215
2010-11-12,5.778067588806152
2010-11-15,5.796870231628418
2010-11-16,5.71628475189209
2010-11-17,5.708225250244141
2010-11-18,5.86402702331543
2010-11-19,5.898947238922119
2010-11-22,5.79418420791626
2010-11-23,5.705539703369141
2010-11-24,5.780752658843994
2010-11-26,5.778067588806152
2010-11-29,5.770008087158203
2010-11-30,5.767322063446045
2010-12-01,6.062807559967041
2010-12-02,6.245468616485596
2010-12-03,6.078924179077148
2010-12-06,6.127276420593262
2010-12-07,6.089668273925781
2010-12-08,6.092355251312256
2010-12-09,6.078924179077148
2010-12-10,6.135335922241211
2010-12-13,6.100412845611572
2010-12-14,6.03863000869751
2010-12-15,6.052062511444092
2010-12-16,6.3018798828125
2010-12-17,6.312624931335449
2010-12-20,6.309940338134766
2010-12-21,6.48991584777832
2010-12-22,6.48991584777832
2010-12-23,6.398585319519043
2010-12-27,6.430819034576416
2010-12-28,6.39589786529541
2010-12-29,6.438876628875732
2010-12-30,6.39052677154541
2010-12-31,6.374409198760986
2011-01-03,6.476484775543213
2011-01-04,6.4254469871521
2011-01-05,6.3529181480407715
2011-01-06,6.326057434082031
2011-01-07,6.280391216278076
2011-01-10,6.3018798828125
2011-01-11,6.3851542472839355
2011-01-12,6.436192035675049
2011-01-13,6.476484775543213
2011-01-14,6.54632568359375
2011-01-18,6.554385662078857
2011-01-19,6.38784122467041
2011-01-20,6.449621677398682
2011-01-21,6.527524471282959
2011-01-24,6.597364902496338
2011-01-25,6.527524471282959
2011-01-26,6.5839338302612305
2011-01-27,6.771968364715576
2011-01-28,6.581248760223389
2011-01-31,6.575875759124756
2011-02-01,6.804205417633057
2011-02-02,7.1211771965026855
2011-02-03,7.021787166595459
2011-02-04,7.134612560272217
2011-02-07,7.1937079429626465
2011-02-08,6.941200256347656
2011-02-09,7.408605575561523
2011-02-10,7.4730730056762695
2011-02-11,7.5536580085754395
2011-02-14,7.961968898773193
2011-02-15,7.596638202667236
2011-02-16,7.647679805755615
2011-02-17,7.717519760131836
2011-02-18,7.814224720001221
2011-02-22,7.521424770355225
2011-02-23,7.521424770355225
2011-02-24,7.526801586151123
2011-02-25,7.631565570831299
2011-02-28,7.685283660888672
2011-03-01,7.4354681968688965
2011-03-02,7.478446006774902
2011-03-03,7.626188278198242
2011-03-04,7.526801586151123
2011-03-07,7.585896015167236
2011-03-08,7.623502731323242
2011-03-09,7.4542694091796875
2011-03-10,7.247428894042969
2011-03-11,7.303839683532715
2011-03-14,7.08357048034668
2011-03-15,6.9358296394348145
2011-03-16,6.578561305999756
2011-03-17,6.60273551940918
2011-03-18,6.659148693084717
2011-03-21,6.812262058258057
2011-03-22,6.755852699279785
2011-03-23,6.804205417633057
2011-03-24,6.87136173248291
2011-03-25,6.796146869659424
2011-03-28,6.790773391723633
2011-03-29,6.917026996612549
2011-03-30,6.927770614624023
2011-03-31,6.941200256347656
2011-04-01,7.583207607269287
2011-04-04,7.370996475219727
2011-04-05,7.521424770355225
2011-04-06,7.744383335113525
2011-04-07,7.808853626251221
2011-04-08,7.642305850982666
2011-04-11,7.529483795166016
2011-04-12,7.465015888214111
2011-04-13,7.456957817077637
2011-04-14,7.470387935638428
2011-04-15,7.577836036682129
2011-04-18,7.405916213989258
2011-04-19,7.360249996185303
2011-04-20,7.3387627601623535
2011-04-21,7.3978590965271
2011-04-25,7.3145880699157715
2011-04-26,7.328019142150879
2011-04-27,7.381741523742676
2011-04-28,7.317272663116455
2011-04-29,7.285040378570557
2011-05-02,7.29041051864624
2011-05-03,7.1910200119018555
2011-05-04,7.142668724060059
2011-05-05,7.1211771965026855
2011-05-06,7.142668724060059
2011-05-09,7.352194309234619
2011-05-10,7.376369476318359
2011-05-11,7.258178234100342
2011-05-12,7.303839683532715
2011-05-13,7.2286295890808105
2011-05-16,7.045966148376465
2011-05-17,6.970752716064453
2011-05-18,7.03521728515625
2011-05-19,7.019102096557617
2011-05-20,6.8498687744140625
2011-05-23,6.699441909790039
2011-05-24,6.702127456665039
2011-05-25,6.661833763122559
2011-05-26,6.549013137817383
2011-05-27,6.8149495124816895
2011-05-31,6.855240821838379
2011-06-01,6.575875759124756
2011-06-02,6.597364902496338
2011-06-03,6.481856822967529
2011-06-06,6.317999362945557
2011-06-07,6.39052677154541
2011-06-08,6.288447380065918
2011-06-09,6.487229824066162
2011-06-10,6.39321231842041
2011-06-13,6.39321231842041
2011-06-14,6.495288848876953
2011-06-15,6.315311908721924
2011-06-16,6.374409198760986
2011-06-17,6.3851542472839355
2011-06-20,6.401269435882568
2011-06-21,6.52215051651001
2011-06-22,6.438876628875732
2011-06-23,6.272332191467285
2011-06-24,6.283078193664551
2011-06-27,6.358292102813721
2011-06-28,6.449621677398682
2011-06-29,6.75316858291626
2011-06-30,6.796146869659424
2011-07-01,7.016416549682617
2011-07-05,7.056708812713623
2011-07-06,6.876730918884277
2011-07-07,6.925084590911865
2011-07-08,6.8149495124816895
2011-07-11,6.481856822967529
2011-07-12,6.4227614402771
2011-07-13,6.398585319519043
2011-07-14,6.323369979858398
2011-07-15,6.3636651039123535
2011-07-18,6.116530418395996
2011-07-19,6.275017261505127
2011-07-20,6.283078193664551
2011-07-21,6.403956890106201
2011-07-22,6.500661849975586
2011-07-25,6.484546184539795
2011-07-26,6.52483606338501
2011-07-27,6.312624931335449
2011-07-28,6.4469380378723145
2011-07-29,6.465738296508789
2011-08-01,6.497972011566162
2011-08-02,6.280391216278076
2011-08-03,6.309940338134766
2011-08-04,6.019827365875244
2011-08-05,6.121903896331787
2011-08-08,5.479896545410156
2011-08-09,6.076237201690674
2011-08-10,5.767322063446045
2011-08-11,6.323369979858398
2011-08-12,6.170256614685059
2011-08-15,6.344857692718506
2011-08-16,6.170256614685059
2011-08-17,6.143393516540527
2011-08-18,5.804928779602051
2011-08-19,5.694793701171875
2011-08-22,5.635697841644287
2011-08-23,6.0063958168029785
2011-08-24,6.191744804382324
2011-08-25,5.974160671234131
2011-08-26,6.10578727722168
2011-08-29,6.299195766448975
2011-08-30,6.293820858001709
2011-08-31,6.3636651039123535
2011-09-01,6.218606472015381
2011-09-02,6.060120105743408
2011-09-06,5.826419353485107
2011-09-07,6.328743934631348
2011-09-08,6.215920448303223
2011-09-09,5.97953462600708
2011-09-12,6.129963397979736
2011-09-13,6.331428527832031
2011-09-14,6.38784122467041
2011-09-15,6.75316858291626
2011-09-16,6.788087368011475
2011-09-19,6.659148693084717
2011-09-20,6.634974479675293
2011-09-21,6.495288848876953
2011-09-22,6.4469380378723145
2011-09-23,6.551699638366699
2011-09-26,6.712874412536621
2011-09-27,6.734362602233887
2011-09-28,6.4442524909973145
2011-09-29,6.4630537033081055
2011-09-30,6.215920448303223
2011-10-03,5.992965221405029
2011-10-04,6.162197113037109
2011-10-05,6.41201639175415
2011-10-06,6.565131187438965
2011-10-07,6.476484775543213
2011-10-10,6.747791767120361
2011-10-11,6.734362602233887
2011-10-12,6.793459892272949
2011-10-13,6.8149495124816895
2011-10-14,6.839126110076904
2011-10-17,6.6940693855285645
2011-10-18,6.734362602233887
2011-10-19,6.667204856872559
2011-10-20,6.742422103881836
2011-10-21,6.745105743408203
2011-10-24,6.884790420532227
2011-10-25,6.567816734313965
2011-10-26,6.530209064483643
2011-10-27,6.919712066650391
2011-10-28,6.900909423828125
2011-10-31,6.728990077972412
2011-11-01,6.543642044067383
2011-11-02,6.632286548614502
2011-11-03,6.79883337020874
2011-11-04,6.796146869659424
2011-11-07,6.892850875854492
2011-11-08,6.984182357788086
2011-11-09,6.777341842651367
2011-11-10,6.898222923278809
2011-11-11,7.1211771965026855
2011-11-14,7.0808844566345215
2011-11-15,7.156099319458008
2011-11-16,6.919712066650391
2011-11-17,6.833751678466797
2011-11-18,6.89553689956665
2011-11-21,6.758538246154785
2011-11-22,6.731677055358887
2011-11-23,6.610797882080078
2011-11-25,6.594677448272705
2011-11-28,6.777341842651367
2011-11-29,6.718245983123779
2011-11-30,7.051337718963623
2011-12-01,7.011044979095459
2011-12-02,6.957320213317871
2011-12-05,7.037904262542725
2011-12-06,7.024473190307617
2011-12-07,6.874045372009277
2011-12-08,6.677953243255615
2011-12-09,6.855240821838379
2011-12-12,6.675265789031982
2011-12-13,6.530209064483643
2011-12-14,6.4630537033081055
2011-12-15,6.5140910148620605
2011-12-16,6.454996109008789
2011-12-19,6.342172622680664
2011-12-20,6.562445640563965
2011-12-21,6.54632568359375
2011-12-22,6.589306831359863
2011-12-23,6.632286548614502
2011-12-27,6.6161675453186035
2011-12-28,6.52483606338501
2011-12-29,6.6161675453186035
2011-12-30,6.5839338302612305
2012-01-03,6.704812526702881
2012-01-04,6.6134843826293945
2012-01-05,6.624227523803711
2012-01-06,6.562445640563965
2012-01-09,6.535583019256592
2012-01-10,6.761227607727051
2012-01-11,6.728990077972412
2012-01-12,6.704812526702881
2012-01-13,6.661833763122559
2012-01-17,6.586620807647705
2012-01-18,6.656464099884033
2012-01-19,6.75316858291626
2012-01-20,6.806890487670898
2012-01-23,6.839126110076904
2012-01-24,6.892850875854492
2012-01-25,6.957320213317871
2012-01-26,6.938514232635498
2012-01-27,6.981495380401611
2012-01-30,6.796146869659424
2012-01-31,6.651088237762451
2012-02-01,6.653777599334717
2012-02-02,6.624227523803711
2012-02-03,6.734362602233887
2012-02-06,6.809575080871582
2012-02-07,6.903592586517334
2012-02-08,7.048652648925781
2012-02-09,6.951947212219238
2012-02-10,6.984182357788086
2012-02-13,7.0808844566345215
2012-02-14,7.0808844566345215
2012-02-15,7.040591716766357
2012-02-16,7.1856513023376465
2012-02-17,7.20176362991333
2012-02-21,7.1453537940979
2012-02-22,7.04327917098999
2012-02-23,7.054022312164307
2012-02-24,7.169529438018799
2012-02-27,7.196395397186279
2012-02-28,7.153412818908691
2012-02-29,7.075511455535889
2012-03-01,7.067455768585205
2012-03-02,7.013727188110352
2012-03-05,7.024473190307617
2012-03-06,6.841812610626221
2012-03-07,6.887475967407227
2012-03-08,6.970752716064453
2012-03-09,7.019102096557617
2012-03-12,6.941200256347656
2012-03-13,7.177590370178223
2012-03-14,7.1158037185668945
2012-03-15,7.1856513023376465
2012-03-16,7.148043155670166
2012-03-19,7.199078559875488
2012-03-20,7.177590370178223
2012-03-21,7.212507724761963
2012-03-22,7.220569133758545
2012-03-23,7.156099319458008
2012-03-26,7.301154136657715
2012-03-27,7.148043155670166
2012-03-28,7.097002029418945
2012-03-29,6.9358296394348145
2012-03-30,6.957320213317871
2012-04-02,6.965375900268555
2012-04-03,6.9116530418396
2012-04-04,6.774656295776367
2012-04-05,6.855240821838379
2012-04-09,6.809575080871582
2012-04-10,6.605423927307129
2012-04-11,6.643029689788818
2012-04-12,6.702127456665039
2012-04-13,6.60004997253418
2012-04-16,6.562445640563965
2012-04-17,6.656464099884033
2012-04-18,6.637659549713135
2012-04-19,6.634974479675293
2012-04-20,6.726303577423096
2012-04-23,6.7209320068359375
2012-04-24,6.804205417633057
2012-04-25,6.747791767120361
2012-04-26,6.734362602233887
2012-04-27,6.75316858291626
2012-04-30,6.60004997253418
2012-05-01,6.565131187438965
2012-05-02,6.4711127281188965
2012-05-03,6.358292102813721
2012-05-04,6.358292102813721
2012-05-07,6.296507835388184
2012-05-08,6.3529181480407715
2012-05-09,6.4630537033081055
2012-05-10,6.374409198760986
2012-05-11,6.275017261505127
2012-05-14,6.328743934631348
2012-05-15,6.360976696014404
2012-05-16,6.210549354553223
2012-05-17,6.178314685821533
2012-05-18,5.907005786895752
2012-05-21,6.1192169189453125
2012-05-22,5.995651721954346
2012-05-23,5.858652591705322
2012-05-24,5.855967998504639
2012-05-25,5.92581033706665
2012-05-29,5.968787670135498
2012-05-30,5.858652591705322
2012-05-31,5.877458572387695
2012-06-01,5.743145942687988
2012-06-04,5.745831489562988
2012-06-05,5.872084140777588
2012-06-06,5.974160671234131
2012-06-07,5.939238548278809
2012-06-08,5.941926956176758
2012-06-11,5.7592644691467285
2012-06-12,5.834478378295898
2012-06-13,5.7297139167785645
2012-06-14,5.713596820831299
2012-06-15,5.770008087158203
2012-06-18,5.823733806610107
2012-06-19,5.949984550476074
2012-06-20,5.974160671234131
2012-06-21,5.788811206817627
2012-06-22,5.8479084968566895
2012-06-25,5.705539703369141
2012-06-26,5.718969345092773
2012-06-27,5.807615280151367
2012-06-28,5.872084140777588
2012-06-29,6.089668273925781
2012-07-02,6.148766994476318
2012-07-03,6.113844394683838
2012-07-05,6.057433128356934
2012-07-06,5.968787670135498
2012-07-09,5.869398593902588
2012-07-10,5.818362236022949
2012-07-11,5.936554908752441
2012-07-12,5.920435905456543
2012-07-13,6.060120105743408
2012-07-16,6.046688079833984
2012-07-17,6.113844394683838
2012-07-18,6.151451587677002
2012-07-19,6.127276420593262
2012-07-20,6.0090813636779785
2012-07-23,5.949984550476074
2012-07-24,5.86402702331543
2012-07-25,6.143393516540527
2012-07-26,6.234727382659912
2012-07-27,6.245468616485596
2012-07-30,6.221292972564697
2012-07-31,6.097728729248047
2012-08-01,6.121903896331787
2012-08-02,6.078924179077148
2012-08-03,6.167567729949951
2012-08-06,6.218606472015381
2012-08-07,6.283078193664551
2012-08-08,6.2535295486450195
2012-08-09,6.256214141845703
2012-08-10,6.275017261505127
2012-08-13,6.280391216278076
2012-08-14,6.2266669273376465
2012-08-15,6.258902549743652
2012-08-16,6.291136264801025
2012-08-17,6.336801052093506
2012-08-20,6.323369979858398
2012-08-21,6.371723651885986
2012-08-22,6.229351997375488
2012-08-23,6.143393516540527
2012-08-24,6.116530418395996
2012-08-27,6.151451587677002
2012-08-28,6.202491283416748
2012-08-29,6.178314685821533
2012-08-30,6.121903896331787
2012-08-31,6.143393516540527
2012-09-04,6.245468616485596
2012-09-05,6.2535295486450195
2012-09-06,6.374409198760986
2012-09-07,6.374409198760986
2012-09-10,6.336801052093506
2012-09-11,6.3556060791015625
2012-09-12,6.431233882904053
2012-09-13,6.539278507232666
2012-09-14,6.6095051765441895
2012-09-17,6.512266159057617
2012-09-18,6.385317802429199
2012-09-19,6.482555866241455
2012-09-20,6.401521682739258
2012-09-21,6.4258341789245605
2012-09-24,6.406925678253174
2012-09-25,6.258366107940674
2012-09-26,6.188138484954834
2012-09-27,6.325894355773926
2012-09-28,6.290778160095215
2012-10-01,6.3556060791015625
2012-10-02,6.298881530761719
2012-10-03,6.279973983764648
2012-10-04,6.401521682739258
2012-10-05,6.371809482574463
2012-10-08,6.358306407928467
2012-10-09,6.296182632446289
2012-10-10,6.363708019256592
2012-10-11,6.347500801086426
2012-10-12,6.282675743103027
2012-10-15,6.3988237380981445
2012-10-16,6.504164218902588
2012-10-17,6.6095051765441895
2012-10-18,6.636515140533447
2012-10-19,6.555483341217041
2012-10-22,6.517667293548584
2012-10-23,6.517667293548584
2012-10-24,6.369109630584717
2012-10-25,6.4474406242370605
2012-10-26,6.420430660247803
2012-10-31,6.423132419586182
2012-11-01,6.5257720947265625
2012-11-02,6.48795747756958
2012-11-05,6.5581841468811035
2012-11-06,6.593297958374023
2012-11-07,6.4258341789245605
2012-11-08,6.363708019256592
2012-11-09,6.371809482574463
2012-11-12,6.342098712921143
2012-11-13,6.2556657791137695
2012-11-14,6.161128520965576
2012-11-15,6.231354713439941
2012-11-16,6.1989426612854
2012-11-19,6.293481349945068
2012-11-20,6.2448625564575195
2012-11-21,6.274572372436523
2012-11-23,6.423132419586182
2012-11-26,6.358306407928467
2012-11-27,6.377212047576904
2012-11-28,6.469049453735352
2012-11-29,6.552781105041504
2012-11-30,6.544678688049316
2012-12-03,6.452843189239502
2012-12-04,6.5257720947265625
2012-12-05,6.393421173095703
2012-12-06,6.3988237380981445
2012-12-07,6.404224872589111
2012-12-10,6.342098712921143
2012-12-11,6.363708019256592
2012-12-12,6.602719783782959
2012-12-13,6.608153343200684
2012-12-14,6.5728440284729
2012-12-17,6.703214645385742
2012-12-18,6.847163677215576
2012-12-19,6.849881172180176
2012-12-20,7.091608047485352
2012-12-21,6.923213481903076
2012-12-24,6.849881172180176
2012-12-26,6.833584308624268
2012-12-27,6.803709030151367
2012-12-28,6.760253429412842
2012-12-31,6.787413120269775
2013-01-02,6.996547222137451
2013-01-03,7.164943218231201
2013-01-04,7.192102909088135
2013-01-07,7.135066032409668
2013-01-08,7.088894844055176
2013-01-09,7.162227153778076
2013-01-10,7.232843399047852
2013-01-11,7.219264507293701
2013-01-14,7.257289886474609
2013-01-15,7.276303768157959
2013-01-16,7.292594909667969
2013-01-17,7.35235071182251
2013-01-18,7.368646621704102
2013-01-22,7.469142436981201
2013-01-23,7.436550140380859
2013-01-24,7.471858024597168
2013-01-25,7.523462295532227
2013-01-28,7.545191287994385
2013-01-29,7.5777812004089355
2013-01-30,7.596795082092285
2013-01-31,7.6918535232543945
2013-02-01,7.778770923614502
2013-02-04,7.702720642089844
2013-02-05,7.824940204620361
2013-02-06,7.876548767089844
2013-02-07,7.9471635818481445
2013-02-08,8.004203796386719
2013-02-11,8.251360893249512
2013-02-12,8.297538757324219
2013-02-13,8.596302032470703
2013-02-14,8.311117172241211
2013-02-15,8.438769340515137
2013-02-19,8.552844047546387
2013-02-20,8.43333625793457
2013-02-21,8.414326667785645
2013-02-22,8.517538070678711
2013-02-25,8.373584747314453
2013-02-26,8.541977882385254
2013-02-27,8.634325981140137
2013-02-28,8.599020004272461
2013-03-01,8.577288627624512
2013-03-04,8.699511528015137
2013-03-05,8.813584327697754
2013-03-06,8.75383186340332
2013-03-07,8.691362380981445
2013-03-08,8.699511528015137
2013-03-11,8.775562286376953
2013-03-12,8.753745079040527
2013-03-13,8.759198188781738
2013-03-14,8.890093803405762
2013-03-15,8.881913185119629
2013-03-18,8.81101131439209
2013-03-19,8.723750114440918
2013-03-20,8.710114479064941
2013-03-21,8.737381935119629
2013-03-22,8.824645042419434
2013-03-25,8.764654159545898
2013-03-26,8.865554809570312
2013-03-27,8.830102920532227
2013-03-28,8.808287620544434
2013-04-01,8.729199409484863
2013-04-02,7.611124038696289
2013-04-03,7.709294319152832
2013-04-04,7.791103839874268
2013-04-05,7.8429179191589355
2013-04-08,7.9083662033081055
2013-04-09,7.840193748474121
2013-04-10,7.9083662033081055
2013-04-11,7.954723358154297
2013-04-12,7.957455158233643
2013-04-15,7.782924652099609
2013-04-16,7.810195446014404
2013-04-17,7.717474460601807
2013-04-18,7.619305610656738
2013-04-19,7.627484321594238
2013-04-22,7.676570415496826
2013-04-23,7.763836860656738
2013-04-24,7.690207004547119
2013-04-25,7.8347368240356445
2013-04-26,7.883824348449707
2013-04-29,7.935635089874268
2013-04-30,8.039264678955078
2013-05-01,7.976541996002197
2013-05-02,8.172889709472656
2013-05-03,8.306511878967285
2013-05-06,8.219249725341797
2013-05-07,8.241064071655273
2013-05-08,8.328330993652344
2013-05-09,8.243789672851562
2013-05-10,8.317421913146973
2013-05-13,8.311965942382812
2013-05-14,8.43195629119873
2013-05-15,8.48922348022461
2013-05-16,8.388323783874512
2013-05-17,8.524674415588379
2013-05-20,8.546490669250488
2013-05-21,8.505584716796875
2013-05-22,8.448317527770996
2013-05-23,8.43195629119873
2013-05-24,8.37741470336914
2013-05-28,8.581942558288574
2013-05-29,8.614667892456055
2013-05-30,8.76738166809082
2013-05-31,8.579217910766602
2013-06-03,8.470131874084473
2013-06-04,8.410140037536621
2013-06-05,8.464680671691895
2013-06-06,8.685566902160645
2013-06-07,8.966451644897461
2013-06-10,8.977359771728516
2013-06-11,8.759198188781738
2013-06-12,8.581220626831055
2013-06-13,8.920742988586426
2013-06-14,8.926219940185547
2013-06-17,9.046698570251465
2013-06-18,9.087769508361816
2013-06-19,8.956340789794922
2013-06-20,8.96729564666748
2013-06-21,8.918007850646973
2013-06-24,8.720863342285156
2013-06-25,8.857770919799805
2013-06-26,8.879674911499023
2013-06-27,8.997416496276855
2013-06-28,8.978249549865723
2013-07-01,9.06586742401123
2013-07-02,9.05217456817627
2013-07-03,8.959080696105957
2013-07-05,9.117895126342773
2013-07-08,9.074082374572754
2013-07-09,9.101461410522461
2013-07-10,9.109676361083984
2013-07-11,9.342416763305664
2013-07-12,9.39169979095459
2013-07-15,9.347893714904785
2013-07-16,9.249320983886719
2013-07-17,9.219199180603027
2013-07-18,9.347893714904785
2013-07-19,9.279440879821777
2013-07-22,9.243844032287598
2013-07-23,9.265748977661133
2013-07-24,8.983721733093262
2013-07-25,9.098724365234375
2013-07-26,9.013840675354004
2013-07-29,9.038484573364258
2013-07-30,8.88788890838623
2013-07-31,8.8714599609375
2013-08-01,9.090506553649902
2013-08-02,9.030268669128418
2013-08-05,8.928956985473633
2013-08-06,8.907058715820312
2013-08-07,8.827651023864746
2013-08-08,8.846817016601562
2013-08-09,8.737293243408203
2013-08-12,8.750981330871582
2013-08-13,8.737293243408203
2013-08-14,8.750981330871582
2013-08-15,8.526458740234375
2013-08-16,8.430624961853027
2013-08-19,8.427886962890625
2013-08-20,8.54836368560791
2013-08-21,8.635985374450684
2013-08-22,8.340265274047852
2013-08-23,8.441577911376953
2013-08-26,8.392292976379395
2013-08-27,8.197888374328613
2013-08-28,8.170504570007324
2013-08-29,8.230748176574707
2013-08-30,8.175984382629395
2013-09-03,8.154077529907227
2013-09-04,8.214314460754395
2013-09-05,8.288246154785156
