Date,TEX
2010-01-04,18.43813133239746
2010-01-05,18.77225112915039
2010-01-06,18.983272552490234
2010-01-07,19.862537384033203
2010-01-08,20.012014389038086
2010-01-11,20.785764694213867
2010-01-12,20.583526611328125
2010-01-13,20.776968002319336
2010-01-14,20.398887634277344
2010-01-15,20.126310348510742
2010-01-19,20.504404067993164
2010-01-20,20.055978775024414
2010-01-21,19.405323028564453
2010-01-22,18.868972778320312
2010-01-25,18.825008392333984
2010-01-26,18.543642044067383
2010-01-27,18.253490447998047
2010-01-28,18.05125617980957
2010-01-29,17.189579010009766
2010-02-01,17.69075584411621
2010-02-02,17.62920570373535
2010-02-03,17.4533634185791
2010-02-04,16.354278564453125
2010-02-05,15.94981861114502
2010-02-08,15.80034351348877
2010-02-09,16.21359634399414
2010-02-10,16.160839080810547
2010-02-11,16.767534255981445
2010-02-12,16.512542724609375
2010-02-16,17.462154388427734
2010-02-17,17.73471450805664
2010-02-18,17.339054107666016
2010-02-19,18.06005096435547
2010-02-22,18.06005096435547
2010-02-23,17.36543083190918
2010-02-24,17.040102005004883
2010-02-25,16.952178955078125
2010-02-26,17.119237899780273
2010-03-01,17.286296844482422
2010-03-02,17.56766128540039
2010-03-03,18.754667282104492
2010-03-04,19.308603286743164
2010-03-05,19.97684097290039
2010-03-08,19.941675186157227
2010-03-09,19.739442825317383
2010-03-10,19.616344451904297
2010-03-11,19.88890838623047
2010-03-12,20.1878604888916
2010-03-15,19.82735824584961
2010-03-16,20.24061393737793
2010-03-17,20.62749481201172
2010-03-18,20.15269660949707
2010-03-19,19.405323028564453
2010-03-22,19.502038955688477
2010-03-23,20.126310348510742
2010-03-24,19.669097900390625
2010-03-25,19.264638900756836
2010-03-26,18.9656925201416
2010-03-29,19.58116912841797
2010-03-30,19.475656509399414
2010-03-31,19.968048095703125
2010-04-01,20.776968002319336
2010-04-05,21.497961044311523
2010-04-06,21.76174545288086
2010-04-07,21.76174545288086
2010-04-08,22.15741539001465
2010-04-09,23.00150489807129
2010-04-12,22.667383193969727
2010-04-13,22.658594131469727
2010-04-14,22.816856384277344
2010-04-15,23.502683639526367
2010-04-16,22.957542419433594
2010-04-19,21.990352630615234
2010-04-20,22.869609832763672
2010-04-21,22.957542419433594
2010-04-22,23.625776290893555
2010-04-23,24.390737533569336
2010-04-26,24.443492889404297
2010-04-27,23.2213191986084
2010-04-28,23.15976905822754
2010-04-29,24.478662490844727
2010-04-30,23.318037033081055
2010-05-03,24.78641128540039
2010-05-04,23.2301082611084
2010-05-05,23.027881622314453
2010-05-06,21.700197219848633
2010-05-07,19.82735824584961
2010-05-10,21.990352630615234
2010-05-11,21.840877532958984
2010-05-12,22.86081886291504
2010-05-13,22.904783248901367
2010-05-14,21.550722122192383
2010-05-17,20.460432052612305
2010-05-18,19.82735824584961
2010-05-19,19.475656509399414
2010-05-20,18.139184951782227
2010-05-21,18.622777938842773
2010-05-24,18.165563583374023
2010-05-25,18.218311309814453
2010-05-26,18.851388931274414
2010-05-27,19.783403396606445
2010-05-28,19.132740020751953
2010-06-01,18.684322357177734
2010-06-02,19.352563858032227
2010-06-03,19.871328353881836
2010-06-04,18.420551300048828
2010-06-07,17.03131103515625
2010-06-08,16.714778900146484
2010-06-09,16.767534255981445
2010-06-10,17.91936683654785
2010-06-11,17.936954498291016
2010-06-14,18.077634811401367
2010-06-15,18.816219329833984
2010-06-16,19.519622802734375
2010-06-17,19.211881637573242
2010-06-18,19.229469299316406
2010-06-21,19.39653205871582
2010-06-22,18.622777938842773
2010-06-23,18.64035987854004
2010-06-24,17.928159713745117
2010-06-25,18.376575469970703
2010-06-28,18.0688419342041
2010-06-29,16.732364654541016
2010-06-30,16.477384567260742
2010-07-01,15.57174015045166
2010-07-02,15.694833755493164
2010-07-06,15.211237907409668
2010-07-07,15.56293773651123
2010-07-08,15.932231903076172
2010-07-09,16.433412551879883
2010-07-12,16.002580642700195
2010-07-13,16.793914794921875
2010-07-14,16.688404083251953
2010-07-15,16.266357421875
2010-07-16,15.369508743286133
2010-07-19,15.624495506286621
2010-07-20,16.354278564453125
2010-07-21,16.732364654541016
2010-07-22,17.532487869262695
2010-07-23,18.587604522705078
2010-07-26,18.754667282104492
2010-07-27,18.13039207458496
2010-07-28,18.13039207458496
2010-07-29,17.092863082885742
2010-07-30,17.35663604736328
2010-08-02,18.3677921295166
2010-08-03,18.315034866333008
2010-08-04,18.79863166809082
2010-08-05,18.666736602783203
2010-08-06,18.420551300048828
2010-08-09,18.684322357177734
2010-08-10,18.35899543762207
2010-08-11,17.259918212890625
2010-08-12,16.820283889770508
2010-08-13,16.793914794921875
2010-08-16,17.13682746887207
2010-08-17,17.462154388427734
2010-08-18,17.40938377380371
2010-08-19,16.89942169189453
2010-08-20,17.673173904418945
2010-08-23,17.18077850341797
2010-08-24,16.55650520324707
2010-08-25,16.477384567260742
2010-08-26,15.932231903076172
2010-08-27,16.62685775756836
2010-08-30,15.958608627319336
2010-08-31,16.011367797851562
2010-09-01,17.06648063659668
2010-09-02,17.655588150024414
2010-09-03,17.954532623291016
2010-09-07,17.725929260253906
2010-09-08,18.024883270263672
2010-09-09,18.174352645874023
2010-09-10,18.13039207458496
2010-09-13,18.825008392333984
2010-09-14,18.710697174072266
2010-09-15,18.701908111572266
2010-09-16,19.053607940673828
2010-09-17,19.387733459472656
2010-09-20,19.862537384033203
2010-09-21,19.783403396606445
2010-09-22,19.537212371826172
2010-09-23,18.833799362182617
2010-09-24,20.082351684570312
2010-09-27,19.809776306152344
2010-09-28,19.836158752441406
2010-09-29,19.932880401611328
2010-09-30,20.15269660949707
2010-10-01,20.513195037841797
2010-10-04,20.20545196533203
2010-10-05,20.900070190429688
2010-10-06,20.952817916870117
2010-10-07,20.882478713989258
2010-10-08,21.155048370361328
2010-10-11,21.023160934448242
2010-10-12,21.383655548095703
2010-10-13,21.155048370361328
2010-10-14,21.049541473388672
2010-10-15,21.04075050354004
2010-10-18,21.629854202270508
2010-10-19,21.111083984375
2010-10-20,21.77053451538086
2010-10-21,19.985633850097656
2010-10-22,20.1878604888916
2010-10-25,19.862537384033203
2010-10-26,19.554798126220703
2010-10-27,19.546003341674805
2010-10-28,19.378942489624023
2010-10-29,19.739442825317383
2010-11-01,20.073556900024414
2010-11-02,20.48680877685547
2010-11-03,20.733003616333008
2010-11-04,21.717775344848633
2010-11-05,21.717775344848633
2010-11-08,21.251773834228516
2010-11-09,21.04075050354004
2010-11-10,21.840877532958984
2010-11-11,22.183792114257812
2010-11-12,21.471588134765625
2010-11-15,22.09585952758789
2010-11-16,21.638648986816406
2010-11-17,21.673809051513672
2010-11-18,22.183792114257812
2010-11-19,22.368431091308594
2010-11-22,22.38602066040039
2010-11-23,21.629854202270508
2010-11-24,22.42998504638672
2010-11-26,22.043107986450195
2010-11-29,21.708988189697266
2010-11-30,21.348493576049805
2010-12-01,22.306886672973633
2010-12-02,23.318037033081055
2010-12-03,23.924724578857422
2010-12-06,24.1005802154541
2010-12-07,23.696115493774414
2010-12-08,23.2125244140625
2010-12-09,23.40596580505371
2010-12-10,23.660945892333984
2010-12-13,23.89835548400879
2010-12-14,24.478662490844727
2010-12-15,24.16213035583496
2010-12-16,24.28522491455078
2010-12-17,24.971052169799805
2010-12-20,25.46343421936035
2010-12-21,26.8350887298584
2010-12-22,26.91422462463379
2010-12-23,27.125244140625
2010-12-27,27.134033203125
2010-12-28,27.248340606689453
2010-12-29,27.072484970092773
2010-12-30,27.230754852294922
2010-12-31,27.292308807373047
2011-01-03,27.652801513671875
2011-01-04,26.5185546875
2011-01-05,26.377866744995117
2011-01-06,25.718425750732422
2011-01-07,25.357925415039062
2011-01-10,25.322751998901367
2011-01-11,25.489816665649414
2011-01-12,25.964616775512695
2011-01-13,27.476947784423828
2011-01-14,27.86382484436035
2011-01-18,28.716711044311523
2011-01-19,27.573665618896484
2011-01-20,27.221960067749023
2011-01-21,27.424190521240234
2011-01-24,27.87261199951172
2011-01-25,27.81106185913086
2011-01-26,28.59361457824707
2011-01-27,28.611188888549805
2011-01-28,27.916574478149414
2011-01-31,28.51447296142578
2011-02-01,30.739017486572266
2011-02-02,31.574304580688477
2011-02-03,32.11067199707031
2011-02-04,32.26892852783203
2011-02-07,32.15462875366211
2011-02-08,32.08427810668945
2011-02-09,31.706205368041992
2011-02-10,31.706205368041992
2011-02-11,32.145835876464844
2011-02-14,32.972328186035156
2011-02-15,32.42719268798828
2011-02-16,33.42955780029297
2011-02-17,33.67574691772461
2011-02-18,33.56144332885742
2011-02-22,31.14348030090332
2011-02-23,30.035600662231445
2011-02-24,29.631139755249023
2011-02-25,30.061973571777344
2011-02-28,29.675106048583984
2011-03-01,29.015655517578125
2011-03-02,29.349790573120117
2011-03-03,31.240188598632812
2011-03-04,30.756595611572266
2011-03-07,30.413684844970703
2011-03-08,30.853317260742188
2011-03-09,30.536788940429688
2011-03-10,29.14754295349121
2011-03-11,29.921289443969727
2011-03-14,30.668668746948242
2011-03-15,30.24662971496582
2011-03-16,30.554365158081055
2011-03-17,32.18099594116211
2011-03-18,32.611839294433594
2011-03-21,33.35921859741211
2011-03-22,32.8404426574707
2011-03-23,32.63823318481445
2011-03-24,32.392024993896484
2011-03-25,32.8843994140625
2011-03-28,32.479942321777344
2011-03-29,32.29530715942383
2011-03-30,32.075496673583984
2011-03-31,32.5678825378418
2011-04-01,32.58546447753906
2011-04-04,33.06024932861328
2011-04-05,33.42955780029297
2011-04-06,31.6622314453125
2011-04-07,31.35447883605957
2011-04-08,30.20266342163086
2011-04-11,29.938879013061523
2011-04-12,29.015655517578125
2011-04-13,29.06841278076172
2011-04-14,29.297025680541992
2011-04-15,29.024446487426758
2011-04-18,27.87261199951172
2011-04-19,28.55844497680664
2011-04-20,28.734285354614258
2011-04-21,30.677453994750977
2011-04-25,30.38730812072754
2011-04-26,30.993989944458008
2011-04-27,30.782978057861328
2011-04-28,30.1499080657959
2011-04-29,30.58073616027832
2011-05-02,29.81578826904297
2011-05-03,28.97169303894043
2011-05-04,28.083637237548828
2011-05-05,27.82865333557129
2011-05-06,28.101221084594727
2011-05-09,28.268280029296875
2011-05-10,28.241907119750977
2011-05-11,27.195581436157227
2011-05-12,27.890195846557617
2011-05-13,27.520910263061523
2011-05-16,26.413040161132812
2011-05-17,25.47223472595215
2011-05-18,26.052541732788086
2011-05-19,26.061336517333984
2011-05-20,25.81514549255371
2011-05-23,24.821577072143555
2011-05-24,24.364360809326172
2011-05-25,24.478662490844727
2011-05-26,24.85675048828125
2011-05-27,25.542570114135742
2011-05-31,26.070127487182617
2011-06-01,24.531417846679688
2011-06-02,24.364360809326172
2011-06-03,23.573022842407227
2011-06-06,23.027881622314453
2011-06-07,22.75530433654785
2011-06-08,22.42998504638672
2011-06-09,22.74651527404785
2011-06-10,22.0079345703125
2011-06-13,21.963977813720703
2011-06-14,23.098220825195312
2011-06-15,22.40360450744629
2011-06-16,22.913576126098633
2011-06-17,23.177352905273438
2011-06-20,23.00150489807129
2011-06-21,24.012657165527344
2011-06-22,23.7840518951416
2011-06-23,23.537858963012695
2011-06-24,22.93995475769043
2011-06-27,22.86081886291504
2011-06-28,23.625776290893555
2011-06-29,23.907148361206055
2011-06-30,25.015016555786133
2011-07-01,26.140470504760742
2011-07-05,25.885478973388672
2011-07-06,25.19086265563965
2011-07-07,25.481021881103516
2011-07-08,24.390737533569336
2011-07-11,23.2213191986084
2011-07-12,22.843236923217773
2011-07-13,23.432344436645508
2011-07-14,23.203733444213867
2011-07-15,23.625776290893555
2011-07-18,22.632211685180664
2011-07-19,22.87841033935547
2011-07-20,23.924724578857422
2011-07-21,21.383655548095703
2011-07-22,21.31332015991211
2011-07-25,21.304529190063477
2011-07-26,20.574737548828125
2011-07-27,19.64272117614746
2011-07-28,19.326189041137695
2011-07-29,19.52841567993164
2011-08-01,19.000864028930664
2011-08-02,17.4533634185791
2011-08-03,17.418188095092773
2011-08-04,15.756375312805176
2011-08-05,16.169633865356445
2011-08-08,14.191291809082031
2011-08-09,14.472657203674316
2011-08-10,13.918723106384277
2011-08-11,14.639717102050781
2011-08-12,14.850743293762207
2011-08-15,15.325542449951172
2011-08-16,14.331974983215332
2011-08-17,14.050610542297363
2011-08-18,12.564658164978027
2011-08-19,12.037100791931152
2011-08-22,11.799703598022461
2011-08-23,12.494317054748535
2011-08-24,12.872401237487793
2011-08-25,12.423978805541992
2011-08-26,12.564658164978027
2011-08-29,13.83079719543457
2011-08-30,14.182501792907715
2011-08-31,14.182501792907715
2011-09-01,13.523055076599121
2011-09-02,12.942739486694336
2011-09-06,12.388806343078613
2011-09-07,12.916361808776855
2011-09-08,12.705340385437012
2011-09-09,12.00192928314209
2011-09-12,11.447996139526367
2011-09-13,11.694190979003906
2011-09-14,12.063483238220215
2011-09-15,12.415184020996094
2011-09-16,11.931591987609863
2011-09-19,11.878829956054688
2011-09-20,11.149049758911133
2011-09-21,10.366501808166504
2011-09-22,9.39931583404541
2011-09-23,9.601545333862305
2011-09-26,9.970837593078613
2011-09-27,10.45443344116211
2011-09-28,9.759811401367188
2011-09-29,9.71584701538086
2011-09-30,9.021234512329102
2011-10-03,8.449710845947266
2011-10-04,9.135539054870605
2011-10-05,9.812569618225098
2011-10-06,10.603902816772461
2011-10-07,10.278573989868164
2011-10-10,10.87647819519043
2011-10-11,11.157835960388184
2011-10-12,11.48316764831543
2011-10-13,11.53592300415039
2011-10-14,11.949177742004395
2011-10-17,11.140254020690918
2011-10-18,11.878829956054688
2011-10-19,12.00192928314209
2011-10-20,11.870040893554688
2011-10-21,12.256914138793945
2011-10-24,13.13617992401123
2011-10-25,12.195368766784668
2011-10-26,13.13617992401123
2011-10-27,15.58931827545166
2011-10-28,15.703625679016113
2011-10-31,14.630925178527832
2011-11-01,13.707701683044434
2011-11-02,14.516621589660645
2011-11-03,14.859528541564941
2011-11-04,14.903495788574219
2011-11-07,14.824363708496094
2011-11-08,15.096933364868164
2011-11-09,13.681325912475586
2011-11-10,13.672530174255371
2011-11-11,14.53420639038086
2011-11-14,14.331974983215332
2011-11-15,14.46386432647705
2011-11-16,14.305594444274902
2011-11-17,13.35599422454834
2011-11-18,13.101006507873535
2011-11-21,12.635001182556152
2011-11-22,12.406390190124512
2011-11-23,11.518339157104492
2011-11-25,11.140254020690918
2011-11-28,12.107442855834961
2011-11-29,12.14261245727539
2011-11-30,13.5670166015625
2011-12-01,14.3231840133667
2011-12-02,14.288015365600586
2011-12-05,14.824363708496094
2011-12-06,14.560588836669922
2011-12-07,14.613340377807617
2011-12-08,13.59339714050293
2011-12-09,14.103368759155273
2011-12-12,13.19772720336914
2011-12-13,12.318467140197754
2011-12-14,11.342485427856445
2011-12-15,11.113876342773438
2011-12-16,11.263349533081055
2011-12-19,10.832512855529785
2011-12-20,11.887622833251953
2011-12-21,11.9140043258667
2011-12-22,12.283293724060059
2011-12-23,11.852457046508789
2011-12-27,11.659018516540527
2011-12-28,11.105084419250488
2011-12-29,11.509541511535645
2011-12-30,11.878829956054688
2012-01-03,12.687753677368164
2012-01-04,13.057045936584473
2012-01-05,13.312034606933594
2012-01-06,13.162562370300293
2012-01-09,13.101006507873535
2012-01-10,13.575809478759766
2012-01-11,14.340764999389648
2012-01-12,15.009008407592773
2012-01-13,14.771610260009766
2012-01-17,14.850743293762207
2012-01-18,15.809136390686035
2012-01-19,16.486164093017578
2012-01-20,16.319116592407227
2012-01-23,16.450992584228516
2012-01-24,16.969762802124023
2012-01-25,18.43813133239746
2012-01-26,17.875404357910156
2012-01-27,18.3677921295166
2012-01-30,17.945743560791016
2012-01-31,17.40938377380371
2012-02-01,18.93052101135254
2012-02-02,19.308603286743164
2012-02-03,20.055978775024414
2012-02-06,20.416471481323242
2012-02-07,19.282222747802734
2012-02-08,19.58116912841797
2012-02-09,20.310962677001953
2012-02-10,19.757030487060547
2012-02-13,20.86489486694336
2012-02-14,20.697837829589844
2012-02-15,20.689043045043945
2012-02-16,22.07828140258789
2012-02-17,22.561874389648438
2012-02-21,23.2213191986084
2012-02-22,22.632211685180664
2012-02-23,22.623414993286133
2012-02-24,22.47393798828125
2012-02-27,22.728939056396484
2012-02-28,22.808063507080078
2012-02-29,22.3244686126709
2012-03-01,22.280508041381836
2012-03-02,21.533126831054688
2012-03-05,20.495609283447266
2012-03-06,19.255840301513672
2012-03-07,19.836158752441406
2012-03-08,20.565942764282227
2012-03-09,20.86489486694336
2012-03-12,20.20545196533203
2012-03-13,21.462797164916992
2012-03-14,22.016733169555664
2012-03-15,22.834440231323242
2012-03-16,22.702558517456055
2012-03-19,22.44757080078125
2012-03-20,21.585893630981445
2012-03-21,21.52433967590332
2012-03-22,20.680248260498047
2012-03-23,21.093502044677734
2012-03-26,21.155048370361328
2012-03-27,20.70662498474121
2012-03-28,19.97684097290039
2012-03-29,19.95046615600586
2012-03-30,19.783403396606445
2012-04-02,20.29337501525879
2012-04-03,20.451650619506836
2012-04-04,19.862537384033203
2012-04-05,20.266996383666992
2012-04-09,19.563589096069336
2012-04-10,18.52605438232422
