Date,SBGI
2010-01-04,2.3304340839385986
2010-01-05,2.5066003799438477
2010-01-06,2.541834831237793
2010-01-07,2.431100606918335
2010-01-08,2.4361331462860107
2010-01-11,2.4562668800354004
2010-01-12,2.4210331439971924
2010-01-13,2.5066003799438477
2010-01-14,2.5015664100646973
2010-01-15,2.431100606918335
2010-01-19,2.6626346111297607
2010-01-20,2.47640061378479
2010-01-21,2.3656668663024902
2010-01-22,2.466334342956543
2010-01-25,2.6223671436309814
2010-01-26,2.572035074234009
2010-01-27,2.5971999168395996
2010-01-28,2.5971999168395996
2010-01-29,2.541834831237793
2010-02-01,2.788466453552246
2010-02-02,2.8287336826324463
2010-02-03,2.7029001712799072
2010-02-04,2.7079339027404785
2010-02-05,2.6123008728027344
2010-02-08,2.5166664123535156
2010-02-09,2.733100652694702
2010-02-10,2.5821008682250977
2010-02-11,2.6777334213256836
2010-02-12,2.6525673866271973
2010-02-16,2.773366928100586
2010-02-17,2.9042346477508545
2010-02-18,2.909266710281372
2010-02-19,2.8337666988372803
2010-02-22,2.71296763420105
2010-02-23,2.561967372894287
2010-02-24,2.546868085861206
2010-02-25,2.567000150680542
2010-02-26,2.526733875274658
2010-03-01,2.546868085861206
2010-03-02,2.6123008728027344
2010-03-03,2.647534132003784
2010-03-04,2.687800645828247
2010-03-05,2.778400421142578
2010-03-08,2.8035669326782227
2010-03-09,2.85390043258667
2010-03-10,2.773366928100586
2010-03-11,2.8790667057037354
2010-03-12,2.894167423248291
2010-03-15,2.7683334350585938
2010-03-16,2.843834400177002
2010-03-17,2.843834400177002
2010-03-18,2.733100652694702
2010-03-19,2.5770671367645264
2010-03-22,2.5519003868103027
2010-03-23,2.572035074234009
2010-03-24,2.486467123031616
2010-03-25,2.4059343338012695
2010-03-26,2.4210331439971924
2010-03-29,2.466334342956543
2010-03-30,2.5317678451538086
2010-03-31,2.556933641433716
2010-04-01,2.6827683448791504
2010-04-05,2.813633918762207
2010-04-06,2.8035669326782227
2010-04-07,2.868999719619751
2010-04-08,2.8740336894989014
2010-04-09,2.944500684738159
2010-04-12,3.095500946044922
2010-04-13,3.1206676959991455
2010-04-14,3.362266778945923
2010-04-15,3.4075675010681152
2010-04-16,3.3270339965820312
2010-04-19,3.4277000427246094
2010-04-20,3.533400774002075
2010-04-21,3.780034065246582
2010-04-22,3.8303682804107666
2010-04-23,3.9209675788879395
2010-04-26,3.9209675788879395
2010-04-27,3.684400796890259
2010-04-28,3.6793675422668457
2010-04-29,3.52333402633667
2010-04-30,3.4629344940185547
2010-05-03,3.6693007946014404
2010-05-04,3.417633295059204
2010-05-05,3.5132670402526855
2010-05-06,3.4126007556915283
2010-05-07,3.2414679527282715
2010-05-10,3.4478352069854736
2010-05-11,3.4478352069854736
2010-05-12,3.6793675422668457
2010-05-13,3.6290340423583984
2010-05-14,3.5938000679016113
2010-05-17,3.6189677715301514
2010-05-18,3.4830679893493652
2010-05-19,3.4075675010681152
2010-05-20,3.050199508666992
2010-05-21,3.2465004920959473
2010-05-24,3.110600471496582
2010-05-25,3.070333957672119
2010-05-26,3.045167922973633
2010-05-27,3.362266778945923
2010-05-28,3.3421339988708496
2010-06-01,3.13073468208313
2010-06-02,3.2867672443389893
2010-06-03,3.306901216506958
2010-06-04,3.0199999809265137
2010-06-07,2.8388006687164307
2010-06-08,2.7683334350585938
2010-06-09,2.7381350994110107
2010-06-10,2.823700428009033
2010-06-11,2.813633918762207
2010-06-14,2.9042346477508545
2010-06-15,3.110600471496582
2010-06-16,3.1760334968566895
2010-06-17,3.2515337467193604
2010-06-18,3.3421339988708496
2010-06-21,3.442800760269165
2010-06-22,3.442800760269165
2010-06-23,3.402533531188965
2010-06-24,3.2766993045806885
2010-06-25,3.3471672534942627
2010-06-28,3.4327332973480225
2010-06-29,3.0904664993286133
2010-06-30,2.9344334602355957
2010-07-01,2.8388006687164307
2010-07-02,2.7532334327697754
2010-07-06,2.7683334350585938
2010-07-07,2.823700428009033
2010-07-08,2.8891334533691406
2010-07-09,2.944500684738159
2010-07-12,2.8891334533691406
2010-07-13,3.1055679321289062
2010-07-14,3.080401659011841
2010-07-15,3.0351009368896484
2010-07-16,2.71296763420105
2010-07-19,2.748199939727783
2010-07-20,2.8488681316375732
2010-07-21,2.718000888824463
2010-07-22,2.7683334350585938
2010-07-23,2.8488681316375732
2010-07-26,3.1206676959991455
2010-07-27,3.110600471496582
2010-07-28,3.0099334716796875
2010-07-29,3.0199999809265137
2010-07-30,3.0401341915130615
2010-08-02,3.050199508666992
2010-08-03,3.014967679977417
2010-08-04,3.261599540710449
2010-08-05,3.417633295059204
2010-08-06,3.5182998180389404
2010-08-09,3.493133544921875
2010-08-10,3.4126007556915283
2010-08-11,3.165966749191284
2010-08-12,3.085434913635254
2010-08-13,3.1508681774139404
2010-08-16,3.231400728225708
2010-08-17,3.2867672443389893
2010-08-18,3.3219997882843018
2010-08-19,3.3522002696990967
2010-08-20,3.3018674850463867
2010-08-23,3.206233024597168
2010-08-24,3.0099334716796875
2010-08-25,3.0351009368896484
2010-08-26,2.8790667057037354
2010-08-27,2.964634895324707
2010-08-30,2.979734420776367
2010-08-31,3.0099334716796875
2010-09-01,3.160935163497925
2010-09-02,3.372333526611328
2010-09-03,3.493133544921875
2010-09-07,3.3270339965820312
2010-09-08,3.3219997882843018
2010-09-09,3.3874335289001465
2010-09-10,3.3371009826660156
2010-09-13,3.5283689498901367
2010-09-14,3.6391007900238037
2010-09-15,3.714599847793579
2010-09-16,3.6491682529449463
2010-09-17,3.5988337993621826
2010-09-20,3.5988337993621826
2010-09-21,3.568633794784546
2010-09-22,3.4226675033569336
2010-09-23,3.392468214035034
2010-09-24,3.5736684799194336
2010-09-27,3.5485000610351562
2010-09-28,3.5485000610351562
2010-09-29,3.5736684799194336
2010-09-30,3.533400774002075
2010-10-01,3.5887675285339355
2010-10-04,3.5837345123291016
2010-10-05,3.739767074584961
2010-10-06,3.7447986602783203
2010-10-07,3.7951345443725586
2010-10-08,3.936068058013916
2010-10-11,3.9713001251220703
2010-10-12,3.9562013149261475
2010-10-13,4.238067150115967
2010-10-14,4.22296667098999
2010-10-15,4.152501583099365
2010-10-18,4.18270206451416
2010-10-19,4.12230110168457
2010-10-20,4.127333164215088
2010-10-21,4.132368087768555
2010-10-22,4.097133159637451
2010-10-25,4.112235069274902
2010-10-26,3.936068058013916
2010-10-27,3.9461350440979004
2010-10-28,3.9813663959503174
2010-10-29,4.021634101867676
2010-11-01,3.936068058013916
2010-11-02,3.9511666297912598
2010-11-03,4.061899662017822
2010-11-04,4.187734603881836
2010-11-05,4.187734603881836
2010-11-08,4.197801113128662
2010-11-09,4.0518341064453125
2010-11-10,4.152501583099365
2010-11-11,4.092101097106934
2010-11-12,3.880701780319214
2010-11-15,3.8656013011932373
2010-11-16,3.659233570098877
2010-11-17,3.9461350440979004
2010-11-18,4.167599678039551
2010-11-19,4.046801567077637
2010-11-22,4.112235069274902
2010-11-23,4.092101097106934
2010-11-24,4.18270206451416
2010-11-26,4.22296667098999
2010-11-29,4.233577728271484
2010-11-30,4.111557483673096
2010-12-01,4.207053184509277
2010-12-02,4.201748371124268
2010-12-03,4.276020050048828
2010-12-06,4.376819610595703
2010-12-07,4.339682102203369
2010-12-08,4.291936874389648
2010-12-09,4.286630630493164
2010-12-10,4.398037910461426
2010-12-13,4.344986915588379
2010-12-14,4.435176849365234
2010-12-15,4.435176849365234
2010-12-16,4.493534564971924
2010-12-17,4.413955211639404
2010-12-20,4.387430191040039
2010-12-21,4.4086527824401855
2010-12-22,4.413955211639404
2010-12-23,4.424567699432373
2010-12-27,4.413955211639404
2010-12-28,4.32907247543335
2010-12-29,4.376819610595703
2010-12-30,4.313155651092529
2010-12-31,4.339682102203369
2011-01-03,4.419262409210205
2011-01-04,4.323766231536865
2011-01-05,4.387430191040039
2011-01-06,4.2494940757751465
2011-01-07,4.217662811279297
2011-01-10,4.260104179382324
2011-01-11,4.323766231536865
2011-01-12,4.398037910461426
2011-01-13,4.307851314544678
2011-01-14,4.27071475982666
2011-01-18,4.291936874389648
2011-01-19,4.217662811279297
2011-01-20,4.1486945152282715
2011-01-21,4.153997898101807
2011-01-24,4.238882064819336
2011-01-25,4.360905647277832
2011-01-26,4.589028835296631
2011-01-27,4.541282653808594
2011-01-28,4.4723124504089355
2011-01-31,4.652690887451172
2011-02-01,4.83306884765625
2011-02-02,4.8542914390563965
2011-02-03,5.013448238372803
2011-02-04,4.9603962898254395
2011-02-07,5.077108383178711
2011-02-08,5.278708457946777
2011-02-09,5.830453395843506
2011-02-10,6.24956750869751
2011-02-11,6.440554141998291
2011-02-14,6.456472873687744
2011-02-15,6.583798885345459
2011-02-16,6.684596538543701
2011-02-17,6.838449478149414
2011-02-18,6.896808624267578
2011-02-22,6.774787425994873
2011-02-23,6.546659469604492
2011-02-24,6.583798885345459
2011-02-25,6.905219554901123
2011-02-28,6.932004451751709
2011-03-01,6.540940284729004
2011-03-02,6.707009315490723
2011-03-03,6.899861812591553
2011-03-04,6.857007026672363
2011-03-07,6.701650619506836
2011-03-08,6.723080635070801
2011-03-09,6.808793067932129
2011-03-10,6.696294784545898
2011-03-11,6.514157295227051
2011-03-14,6.444515228271484
2011-03-15,6.246302127838135
2011-03-16,6.160590648651123
2011-03-17,6.278445720672607
2011-03-18,6.165949821472168
2011-03-21,6.535584449768066
2011-03-22,6.465943336486816
2011-03-23,6.557011127471924
2011-03-24,6.551655292510986
2011-03-25,6.492725372314453
2011-03-28,6.519512176513672
2011-03-29,6.530226707458496
2011-03-30,6.685581207275391
2011-03-31,6.717724800109863
2011-04-01,6.8034348487854
2011-04-04,6.744508266448975
2011-04-05,6.540940284729004
2011-04-06,6.439157962799072
2011-04-07,6.299872875213623
2011-04-08,6.230231761932373
2011-04-11,6.032022953033447
2011-04-12,5.807028293609619
2011-04-13,5.914168357849121
2011-04-14,5.892739772796631
2011-04-15,5.892739772796631
2011-04-18,5.785598278045654
2011-04-19,5.7213134765625
2011-04-20,5.967737197875977
2011-04-21,5.935596942901611
2011-04-25,5.930237770080566
2011-04-26,6.107020854949951
2011-04-27,6.262372016906738
2011-04-28,6.160590648651123
2011-04-29,6.155232906341553
2011-05-02,6.144520282745361
2011-05-03,5.898097991943359
2011-05-04,5.630246162414551
2011-05-05,5.662387371063232
2011-05-06,5.678457260131836
2011-05-09,5.490960121154785
2011-05-10,5.592745780944824
2011-05-11,5.528459072113037
2011-05-12,5.42132043838501
2011-05-13,5.362393856048584
2011-05-16,5.303464412689209
2011-05-17,5.373106002807617
2011-05-18,5.678457260131836
2011-05-19,5.5981035232543945
2011-05-20,5.549890041351318
2011-05-23,5.244536876678467
2011-05-24,5.110611915588379
2011-05-25,5.019540786743164
2011-05-26,5.083827018737793
2011-05-27,5.138082981109619
2011-05-31,5.219468593597412
2011-06-01,5.121805191040039
2011-06-02,5.165212154388428
2011-06-03,5.165212154388428
2011-06-06,5.013293266296387
2011-06-07,5.045849800109863
2011-06-08,5.094679832458496
2011-06-09,5.230320930480957
2011-06-10,5.018720626831055
2011-06-13,5.176063060760498
2011-06-14,5.441917419433594
2011-06-15,5.333406925201416
2011-06-16,5.3171281814575195
2011-06-17,5.338831901550293
2011-06-20,5.4310688972473145
2011-06-21,5.724052429199219
2011-06-22,5.561281204223633
2011-06-23,5.61553955078125
2011-06-24,5.658946514129639
2011-06-27,5.81628942489624
2011-06-28,5.962779998779297
2011-06-29,5.968206882476807
2011-06-30,5.957357883453369
2011-07-01,5.979058742523193
2011-07-05,6.044164657592773
2011-07-06,5.751181602478027
2011-07-07,5.85969352722168
2011-07-08,5.848844051361084
2011-07-11,5.6318159103393555
2011-07-12,5.572134494781494
2011-07-13,5.582984924316406
2011-07-14,5.501600742340088
2011-07-15,5.4690470695495605
2011-07-18,5.295427322387695
2011-07-19,5.577559947967529
2011-07-20,5.7837347984313965
2011-07-21,6.000760555267334
2011-07-22,6.055018424987793
2011-07-25,5.837991237640381
2011-07-26,5.886822700500488
2011-07-27,5.501600742340088
2011-07-28,5.409364223480225
2011-07-29,5.376810550689697
2011-08-01,5.582984924316406
2011-08-02,5.273724555969238
2011-08-03,5.029569149017334
2011-08-04,4.535836219787598
2011-08-05,4.329663276672363
2011-08-08,3.906463384628296
2011-08-09,3.9986979961395264
2011-08-10,3.792523145675659
2011-08-11,4.014975547790527
2011-08-12,4.05295467376709
2011-08-15,4.253705978393555
2011-08-16,4.1668925285339355
2011-08-17,4.454452037811279
2011-08-18,4.199446678161621
2011-08-19,4.063805103302002
2011-08-22,3.9227380752563477
2011-08-23,4.085509300231934
2011-08-24,4.085509300231934
2011-08-25,3.9986979961395264
2011-08-26,4.134340763092041
2011-08-29,4.449026107788086
2011-08-30,4.267322540283203
2011-08-31,4.300358772277832
2011-09-01,4.052579402923584
2011-09-02,3.7992937564849854
2011-09-06,3.8158116340637207
2011-09-07,4.003024101257324
2011-09-08,3.8543546199798584
2011-09-09,3.9534661769866943
2011-09-12,4.063591957092285
2011-09-13,4.239790916442871
2011-09-14,4.504088878631592
2011-09-15,4.476558208465576
2011-09-16,4.5206074714660645
2011-09-19,4.4490275382995605
2011-09-20,4.34991455078125
2011-09-21,4.190234184265137
2011-09-22,4.047072887420654
2011-09-23,4.19573974609375
2011-09-26,4.300358772277832
2011-09-27,4.245296001434326
2011-09-28,4.003024101257324
2011-09-29,4.135171413421631
2011-09-30,3.9479596614837646
2011-10-03,3.8268232345581055
2011-10-04,4.146186351776123
2011-10-05,4.366433143615723
2011-10-06,4.427002429962158
2011-10-07,4.338901996612549
2011-10-10,4.7738938331604
2011-10-11,4.7298431396484375
2011-10-12,4.9555983543396
2011-10-13,4.9225640296936035
2011-10-14,4.939081192016602
2011-10-17,4.696805477142334
2011-10-18,4.89503288269043
2011-10-19,4.812436580657959
2011-10-20,4.928067684173584
2011-10-21,5.010662078857422
2011-10-24,5.241922855377197
2011-10-25,5.049205303192139
2011-10-26,5.263947010040283
2011-10-27,5.307997703552246
2011-10-28,5.407108783721924
2011-10-31,5.274960041046143
2011-11-01,4.917057037353516
2011-11-02,5.864125728607178
2011-11-03,5.522737979888916
2011-11-04,5.489703178405762
2011-11-07,5.500715255737305
2011-11-08,5.396094799041748
2011-11-09,5.115279197692871
2011-11-10,5.291477680206299
2011-11-11,5.341036319732666
2011-11-14,5.280466079711914
2011-11-15,5.352046012878418
2011-11-16,5.2694525718688965
2011-11-17,5.330022811889648
2011-11-18,5.2694525718688965
2011-11-21,5.071230411529541
2011-11-22,5.027181148529053
2011-11-23,4.89503288269043
2011-11-25,4.9225640296936035
2011-11-28,5.1923675537109375
2011-11-29,5.421030521392822
2011-11-30,5.76681661605835
2011-12-01,5.77797269821167
2011-12-02,5.755661487579346
2011-12-05,5.950864315032959
2011-12-06,6.123760223388672
2011-12-07,6.140491008758545
2011-12-08,5.8895158767700195
2011-12-09,6.173952579498291
2011-12-12,6.224145412445068
2011-12-13,5.895095348358154
2011-12-14,5.76681661605835
2011-12-15,5.883938312530518
2011-12-16,5.911824703216553
2011-12-19,5.867207050323486
2011-12-20,6.168375015258789
2011-12-21,6.352424621582031
2011-12-22,6.369154930114746
2011-12-23,6.413771629333496
2011-12-27,6.369154930114746
2011-12-28,6.224145412445068
2011-12-29,6.335690498352051
2011-12-30,6.3189592361450195
2012-01-03,6.642434120178223
2012-01-04,6.804174423217773
2012-01-05,6.960336208343506
2012-01-06,6.9770684242248535
2012-01-09,6.988221168518066
2012-01-10,6.949182033538818
2012-01-11,7.010532379150391
2012-01-12,7.105342864990234
2012-01-13,6.949182033538818
2012-01-17,7.049575328826904
2012-01-18,7.049575328826904
2012-01-19,7.211309909820557
2012-01-20,7.205733776092529
2012-01-23,7.105342864990234
2012-01-24,7.205733776092529
2012-01-25,7.183424949645996
2012-01-26,7.127652168273926
2012-01-27,7.222464084625244
2012-01-30,6.954761981964111
2012-01-31,6.848795413970947
2012-02-01,7.155539035797119
2012-02-02,6.921298027038574
2012-02-03,7.122074127197266
2012-02-06,6.965915679931641
2012-02-07,6.938027381896973
2012-02-08,6.776291370391846
2012-02-09,6.787443161010742
2012-02-10,6.837638854980469
2012-02-13,6.793020725250244
2012-02-14,6.709360599517822
2012-02-15,6.558780670166016
2012-02-16,6.447235107421875
2012-02-17,6.525313854217529
2012-02-21,6.5197367668151855
2012-02-22,6.525313854217529
2012-02-23,6.714939594268799
2012-02-24,6.681476593017578
2012-02-27,6.581089496612549
2012-02-28,6.626165866851807
2012-02-29,6.434589862823486
2012-03-01,6.288092136383057
2012-03-02,6.479666709899902
2012-03-05,6.41768741607666
2012-03-06,6.327534198760986
2012-03-07,6.383878707885742
2012-03-08,6.406416416168213
2012-03-09,6.581089496612549
2012-03-12,6.474034786224365
2012-03-13,6.654336452484131
2012-03-14,6.620528697967529
2012-03-15,6.676874160766602
2012-03-16,6.569818496704102
2012-03-19,6.468397617340088
2012-03-20,6.366977691650391
2012-03-21,6.383878707885742
2012-03-22,6.321899890899658
2012-03-23,6.581089496612549
2012-03-26,6.699411869049072
2012-03-27,6.524744510650635
2012-03-28,6.355706691741943
2012-03-29,6.355706691741943
2012-03-30,6.231749057769775
2012-04-02,6.383878707885742
2012-04-03,6.231749057769775
2012-04-04,6.02890682220459
2012-04-05,6.085254192352295
2012-04-09,5.876777172088623
2012-04-10,5.63449239730835
2012-04-11,5.640129566192627
2012-04-12,5.645760536193848
2012-04-13,5.566880226135254
2012-04-16,5.482360363006592
2012-04-17,5.54434061050415
2012-04-18,5.482360363006592
2012-04-19,5.386574745178223
2012-04-20,5.352768898010254
2012-04-23,5.245713233947754
2012-04-24,5.341499328613281
2012-04-25,5.662664890289307
2012-04-26,5.651397228240967
2012-04-27,5.859872817993164
2012-04-30,5.792257785797119
2012-05-01,5.814796447753906
2012-05-02,5.983831882476807
2012-05-03,5.769720554351807
2012-05-04,5.555610656738281
2012-05-07,5.459824562072754
2012-05-08,5.623223304748535
2012-05-09,5.561244964599609
2012-05-10,5.510531425476074
2012-05-11,5.403478622436523
2012-05-14,5.240079402923584
2012-05-15,5.144294738769531
2012-05-16,4.896374702453613
2012-05-17,4.6033806800842285
2012-05-18,4.6822638511657715
2012-05-21,4.862567901611328
2012-05-22,4.851297378540039
2012-05-23,4.78931999206543
2012-05-24,4.778050422668457
2012-05-25,4.7724175453186035
2012-05-29,4.738608360290527
2012-05-30,4.6357197761535645
2012-05-31,4.652867317199707
2012-06-01,4.630004405975342
2012-06-04,4.641435623168945
2012-06-05,4.710029125213623
2012-06-06,4.664299964904785
2012-06-07,4.5842742919921875
2012-06-08,4.589990615844727
2012-06-11,4.5271148681640625
2012-06-12,4.630004405975342
2012-06-13,4.5271148681640625
2012-06-14,4.727176189422607
2012-06-15,4.772904872894287
2012-06-18,4.7157440185546875
2012-06-19,4.784336566925049
2012-06-20,4.858645439147949
2012-06-21,4.807202339172363
2012-06-22,4.904373645782471
2012-06-25,4.772904872894287
2012-06-26,4.972967147827148
2012-06-27,4.99583101272583
2012-06-28,4.9386701583862305
2012-06-29,5.178746223449707
2012-07-02,5.378807067871094
2012-07-03,5.756065368652344
2012-07-05,5.6474609375
2012-07-06,5.6760406494140625
2012-07-09,5.618879795074463
2012-07-10,5.550288677215576
2012-07-11,5.493125915527344
2012-07-12,5.435967922210693
2012-07-13,5.607449054718018
2012-07-16,5.664608001708984
2012-07-17,5.767496585845947
2012-07-18,5.630312442779541
2012-07-19,5.596018314361572
2012-07-20,5.607449054718018
2012-07-23,5.458831787109375
2012-07-24,5.378807067871094
2012-07-25,5.556005001068115
2012-07-26,5.590300559997559
2012-07-27,5.78464412689209
2012-07-30,5.813225269317627
2012-07-31,5.830373287200928
2012-08-01,6.579177379608154
2012-08-02,6.419128894805908
2012-08-03,6.6706342697143555
2012-08-06,6.6934990882873535
2012-08-07,6.807819843292236
2012-08-08,6.750659465789795
2012-08-09,6.487720012664795
2012-08-10,6.590610027313232
2012-08-13,6.573461532592773
2012-08-14,6.396263599395752
2012-08-15,6.510585784912109
2012-08-16,6.436277866363525
2012-08-17,6.624906063079834
2012-08-20,6.6934990882873535
2012-08-21,6.87069845199585
2012-08-22,6.756373882293701
2012-08-23,6.63633918762207
2012-08-24,6.68206787109375
2012-08-27,6.756373882293701
2012-08-28,6.733510971069336
2012-08-29,6.721932888031006
2012-08-30,6.692980766296387
2012-08-31,6.692980766296387
2012-09-04,6.7566704750061035
2012-09-05,6.808777809143066
2012-09-06,6.947733402252197
2012-09-07,7.185117244720459
2012-09-10,7.034579753875732
2012-09-11,7.069316864013672
2012-09-12,6.959314823150635
2012-09-13,7.179325103759766
2012-09-14,7.208272457122803
2012-09-17,7.063528060913086
2012-09-18,6.9882636070251465
2012-09-19,7.14458703994751
2012-09-20,7.086687088012695
2012-09-21,7.260382175445557
2012-09-24,7.271961212158203
2012-09-25,6.872466087341309
2012-09-26,6.646664142608643
2012-09-27,6.692980766296387
2012-09-28,6.490340709686279
2012-10-01,6.750880718231201
2012-10-02,6.571397304534912
2012-10-03,6.687192440032959
2012-10-04,6.739302635192871
2012-10-05,6.7566704750061035
2012-10-08,6.606138229370117
2012-10-09,6.635085105895996
2012-10-10,6.762461185455322
2012-10-11,7.040369987487793
2012-10-12,7.0461602210998535
2012-10-15,7.051952838897705
2012-10-16,7.080898284912109
2012-10-17,7.4803948402404785
2012-10-18,7.381967544555664
2012-10-19,7.237224102020264
2012-10-22,7.185117244720459
2012-10-23,7.034579753875732
2012-10-24,7.023001194000244
2012-10-25,6.785617828369141
2012-10-26,7.075107574462891
2012-10-31,7.295119762420654
2012-11-01,7.104057312011719
2012-11-02,7.196695327758789
2012-11-05,7.214061260223389
2012-11-06,7.271961212158203
2012-11-07,7.011420249938965
2012-11-08,7.034579753875732
2012-11-09,7.086687088012695
2012-11-12,6.85509729385376
2012-11-13,6.692980766296387
2012-11-14,6.484553337097168
2012-11-15,6.328228950500488
2012-11-16,6.409284591674805
2012-11-19,6.525079250335693
2012-11-20,6.594555377960205
2012-11-21,6.611926555633545
2012-11-23,6.750880718231201
2012-11-26,6.716141223907471
2012-11-27,6.692980766296387
2012-11-28,6.851435661315918
2012-11-29,7.085940837860107
2012-11-30,6.990870952606201
2012-12-03,6.838759422302246
2012-12-04,6.97185754776001
2012-12-05,6.8577728271484375
2012-12-06,6.585236072540283
2012-12-07,6.71833610534668
2012-12-10,7.0035481452941895
2012-12-11,7.09861946105957
2012-12-12,7.085940837860107
2012-12-13,7.0288987159729
