Date,ADP
2010-04-13,26.784578323364258
2010-04-14,26.92475128173828
2010-04-15,27.229473114013672
2010-04-16,26.991796493530273
2010-04-19,27.25383758544922
2010-04-20,27.442768096923828
2010-04-21,27.4610538482666
2010-04-22,27.467147827148438
2010-04-23,27.717018127441406
2010-04-26,27.625598907470703
2010-04-27,27.071012496948242
2010-04-28,26.900371551513672
2010-04-29,27.052730560302734
2010-04-30,26.43111228942871
2010-05-03,26.61393928527832
2010-05-04,26.120315551757812
2010-05-05,25.998416900634766
2010-05-06,25.236621856689453
2010-05-07,25.328031539916992
2010-05-10,25.888715744018555
2010-05-11,25.90089988708496
2010-05-12,26.217811584472656
2010-05-13,25.87042999267578
2010-05-14,25.474294662475586
2010-05-17,25.6693172454834
2010-05-18,25.431638717651367
2010-05-19,25.3463134765625
2010-05-20,24.57234001159668
2010-05-21,24.75517463684082
2010-05-24,24.547964096069336
2010-05-25,24.462644577026367
2010-05-26,24.322473526000977
2010-05-27,25.084253311157227
2010-05-28,24.913612365722656
2010-06-01,24.675941467285156
2010-06-02,25.27318572998047
2010-06-03,25.571813583374023
2010-06-04,24.657657623291016
2010-06-07,24.383411407470703
2010-06-08,25.035503387451172
2010-06-09,25.109243392944336
2010-06-10,25.82208824157715
2010-06-11,25.70533561706543
2010-06-14,25.742198944091797
2010-06-15,26.19695281982422
2010-06-16,26.061756134033203
2010-06-17,26.061756134033203
2010-06-18,25.98186492919922
2010-06-21,25.625450134277344
2010-06-22,25.28131866455078
2010-06-23,25.232152938842773
2010-06-24,24.937175750732422
2010-06-25,25.109243392944336
2010-06-28,25.146129608154297
2010-06-29,24.820423126220703
2010-06-30,24.740535736083984
2010-07-01,24.402557373046875
2010-07-02,24.230485916137695
2010-07-06,24.21820068359375
2010-07-07,24.709810256958008
2010-07-08,24.80813980102539
2010-07-09,25.02322006225586
2010-07-12,25.182992935180664
2010-07-13,25.49639320373535
2010-07-14,25.625450134277344
2010-07-15,25.63773536682129
2010-07-16,24.967912673950195
2010-07-19,25.20756721496582
2010-07-20,25.459522247314453
2010-07-21,24.734392166137695
2010-07-22,25.47795867919922
2010-07-23,25.742198944091797
2010-07-26,25.84052085876465
2010-07-27,25.834379196166992
2010-07-28,25.871244430541992
2010-07-29,25.39192008972168
2010-07-30,25.361202239990234
2010-08-02,25.779075622558594
2010-08-03,25.815950393676758
2010-08-04,25.895837783813477
2010-08-05,25.76677894592285
2010-08-06,25.545551300048828
2010-08-09,25.668455123901367
2010-08-10,25.416515350341797
2010-08-11,24.826570510864258
2010-08-12,24.580764770507812
2010-08-13,24.451711654663086
2010-08-16,24.623788833618164
2010-08-17,24.795852661132812
2010-08-18,24.715953826904297
2010-08-19,24.242773056030273
2010-08-20,24.21204948425293
2010-08-23,23.996967315673828
2010-08-24,23.849485397338867
2010-08-25,23.923234939575195
2010-08-26,23.81261444091797
2010-08-27,24.18747329711914
2010-08-30,23.861780166625977
2010-08-31,23.72658920288086
2010-09-01,24.193614959716797
2010-09-02,24.390262603759766
2010-09-03,24.629919052124023
2010-09-07,24.38412094116211
2010-09-08,24.582473754882812
2010-09-09,24.743621826171875
2010-09-10,24.855195999145508
2010-09-13,25.047327041625977
2010-09-14,25.134105682373047
2010-09-15,25.53699493408203
2010-09-16,25.493606567382812
2010-09-17,25.617586135864258
2010-09-20,26.05146026611328
2010-09-21,25.88410186767578
2010-09-22,25.977079391479492
2010-09-23,25.797327041625977
2010-09-24,26.429555892944336
2010-09-27,26.094839096069336
2010-09-28,26.330385208129883
2010-09-29,26.107242584228516
2010-09-30,26.05146026611328
2010-10-01,25.92129898071289
2010-10-04,25.877897262573242
2010-10-05,26.132028579711914
2010-10-06,26.101043701171875
2010-10-07,26.14443588256836
2010-10-08,26.094839096069336
2010-10-11,26.057655334472656
2010-10-12,26.032859802246094
2010-10-13,26.317983627319336
2010-10-14,26.324186325073242
2010-10-15,26.615507125854492
2010-10-18,26.627910614013672
2010-10-19,26.404769897460938
2010-10-20,26.832443237304688
2010-10-21,27.005998611450195
2010-10-22,27.1485595703125
2010-10-25,27.26632308959961
2010-10-26,27.39029884338379
2010-10-27,27.694015502929688
2010-10-28,27.501874923706055
2010-10-29,27.576242446899414
2010-11-01,27.718793869018555
2010-11-02,27.780784606933594
2010-11-03,27.979135513305664
2010-11-04,28.363428115844727
2010-11-05,28.41301155090332
2010-11-08,28.18366813659668
2010-11-09,28.084508895874023
2010-11-10,28.332429885864258
2010-11-11,28.406822204589844
2010-11-12,28.152681350708008
2010-11-15,28.146488189697266
2010-11-16,27.66301155090332
2010-11-17,27.5638427734375
2010-11-18,28.05971336364746
2010-11-19,28.13408851623535
2010-11-22,28.25185775756836
2010-11-23,27.892349243164062
2010-11-24,28.35102653503418
2010-11-26,28.18988037109375
2010-11-29,27.92954444885254
2010-11-30,27.625831604003906
2010-12-01,28.580366134643555
2010-12-02,28.939868927001953
2010-12-03,28.964662551879883
2010-12-06,28.877880096435547
2010-12-07,28.828290939331055
2010-12-08,29.021949768066406
2010-12-09,29.065673828125
2010-12-10,29.065673828125
2010-12-13,29.028194427490234
2010-12-14,29.253082275390625
2010-12-15,29.109405517578125
2010-12-16,29.265552520751953
2010-12-17,29.271812438964844
2010-12-20,29.215595245361328
2010-12-21,29.265552520751953
2010-12-22,29.303049087524414
2010-12-23,29.05942726135254
2010-12-27,29.090662002563477
2010-12-28,29.065673828125
2010-12-29,29.028194427490234
2010-12-30,29.003192901611328
2010-12-31,28.909500122070312
2011-01-03,29.390499114990234
2011-01-04,29.28429412841797
2011-01-05,29.752809524536133
2011-01-06,29.983932495117188
2011-01-07,30.052642822265625
2011-01-10,30.065120697021484
2011-01-11,30.202564239501953
2011-01-12,30.59609603881836
2011-01-13,30.302499771118164
2011-01-14,30.45241355895996
2011-01-18,30.583621978759766
2011-01-19,30.427446365356445
2011-01-20,30.664813995361328
2011-01-21,30.633588790893555
2011-01-24,30.93341064453125
2011-01-25,31.039592742919922
2011-01-26,30.27752685546875
2011-01-27,30.396203994750977
2011-01-28,29.915199279785156
2011-01-31,29.921459197998047
2011-02-01,30.552379608154297
2011-02-02,30.552379608154297
2011-02-03,30.65856170654297
2011-02-04,30.820980072021484
2011-02-07,30.91468620300293
2011-02-08,30.93341064453125
2011-02-09,30.72102928161621
2011-02-10,30.97090721130371
2011-02-11,31.06459617614746
2011-02-14,31.083349227905273
2011-02-15,30.952165603637695
2011-02-16,30.920928955078125
2011-02-17,31.1333065032959
2011-02-18,31.195777893066406
2011-02-22,30.67731285095215
2011-02-23,30.514888763427734
2011-02-24,30.60235023498535
2011-02-25,30.98965072631836
2011-02-28,31.233257293701172
2011-03-01,30.85219955444336
2011-03-02,31.12706184387207
2011-03-03,31.56434440612793
2011-03-04,31.43941307067871
2011-03-07,31.276992797851562
2011-03-08,31.782957077026367
2011-03-09,32.0283203125
2011-03-10,31.701183319091797
2011-03-11,31.713762283325195
2011-03-14,31.51874351501465
2011-03-15,31.034313201904297
2011-03-16,30.4240665435791
2011-03-17,30.682004928588867
2011-03-18,31.02174186706543
2011-03-21,31.392913818359375
2011-03-22,31.493572235107422
2011-03-23,31.51874351501465
2011-03-24,31.682300567626953
2011-03-25,31.688589096069336
2011-03-28,31.67601203918457
2011-03-29,31.858461380004883
2011-03-30,32.17930603027344
2011-03-31,32.279972076416016
2011-04-01,32.51274108886719
2011-04-04,32.720359802246094
2011-04-05,32.58195114135742
2011-04-06,33.19846725463867
2011-04-07,33.29913330078125
2011-04-08,32.997169494628906
2011-04-11,32.978275299072266
2011-04-12,32.739219665527344
2011-04-13,32.751808166503906
2011-04-14,32.739219665527344
2011-04-15,32.78953552246094
2011-04-18,32.53790283203125
2011-04-19,32.63227462768555
2011-04-20,33.192176818847656
2011-04-21,33.34317398071289
2011-04-25,33.450111389160156
2011-04-26,33.85904312133789
2011-04-27,34.14844512939453
2011-04-28,34.10441207885742
2011-04-29,34.19879150390625
2011-05-02,34.41267776489258
2011-05-03,34.23023223876953
2011-05-04,34.16732406616211
2011-05-05,33.68290710449219
2011-05-06,33.71435546875
2011-05-09,33.921966552734375
2011-05-10,34.07295227050781
2011-05-11,33.84017562866211
2011-05-12,34.33717346191406
2011-05-13,33.97859573364258
2011-05-16,33.70806884765625
2011-05-17,33.77096176147461
2011-05-18,34.12328338623047
2011-05-19,34.12956619262695
2011-05-20,34.07923889160156
2011-05-23,33.607421875
2011-05-24,33.494163513183594
2011-05-25,33.55078887939453
2011-05-26,33.73952102661133
2011-05-27,34.05406951904297
2011-05-31,34.67059326171875
2011-06-01,34.236515045166016
2011-06-02,34.14215087890625
2011-06-03,33.51932907104492
2011-06-06,33.43754577636719
2011-06-07,33.336875915527344
2011-06-08,33.235530853271484
2011-06-09,33.393890380859375
2011-06-10,32.89982223510742
2011-06-13,33.349544525146484
2011-06-14,33.368560791015625
2011-06-15,32.72246551513672
2011-06-16,32.8174934387207
2011-06-17,32.72880935668945
2011-06-20,33.191200256347656
2011-06-21,33.3812370300293
2011-06-22,33.17219161987305
2011-06-23,32.88715744018555
2011-06-24,32.44377136230469
2011-06-27,32.69712448120117
2011-06-28,32.99482345581055
2011-06-29,33.273536682128906
2011-06-30,33.368560791015625
2011-07-01,34.13500213623047
2011-07-05,33.995635986328125
2011-07-06,34.204673767089844
2011-07-07,34.850746154785156
2011-07-08,34.521358489990234
2011-07-11,34.1223258972168
2011-07-12,34.08430862426758
2011-07-13,34.00830078125
2011-07-14,33.75493240356445
2011-07-15,33.64091873168945
2011-07-18,33.153202056884766
2011-07-19,33.59025192260742
2011-07-20,33.235530853271484
2011-07-21,33.666263580322266
2011-07-22,33.716941833496094
2011-07-25,33.5459098815918
2011-07-26,33.685264587402344
2011-07-27,33.17852783203125
2011-07-28,32.79846954345703
2011-07-29,32.61478042602539
2011-08-01,32.082706451416016
2011-08-02,31.41762351989746
2011-08-03,31.461963653564453
2011-08-04,30.328140258789062
2011-08-05,30.657512664794922
2011-08-08,28.915624618530273
2011-08-09,29.644046783447266
2011-08-10,28.383548736572266
2011-08-11,29.644046783447266
2011-08-12,29.941755294799805
2011-08-15,30.328140258789062
2011-08-16,30.38514518737793
2011-08-17,30.302799224853516
2011-08-18,29.403337478637695
2011-08-19,29.34000015258789
2011-08-22,29.58070945739746
2011-08-23,30.575172424316406
2011-08-24,30.88555145263672
2011-08-25,30.37247657775879
2011-08-26,30.834882736206055
2011-08-29,31.29093360900879
2011-08-30,31.57596778869629
2011-08-31,31.68999481201172
2011-09-01,31.455625534057617
2011-09-02,30.727191925048828
2011-09-06,30.410478591918945
2011-09-07,31.284814834594727
2011-09-08,31.086997985839844
2011-09-09,30.391334533691406
2011-09-12,30.83169937133789
2011-09-13,31.01677703857422
2011-09-14,31.527347564697266
2011-09-15,32.25490188598633
2011-09-16,32.395301818847656
2011-09-19,32.312347412109375
2011-09-20,32.36977767944336
2011-09-21,31.348651885986328
2011-09-22,30.244556427001953
2011-09-23,29.970125198364258
2011-09-26,30.47429847717285
2011-09-27,30.652999877929688
2011-09-28,30.423246383666992
2011-09-29,30.710433959960938
2011-09-30,30.091384887695312
2011-10-03,29.657405853271484
2011-10-04,30.20624351501465
2011-10-05,30.729572296142578
2011-10-06,31.138032913208008
2011-10-07,31.182706832885742
2011-10-10,31.891128540039062
2011-10-11,32.08897018432617
2011-10-12,32.68887710571289
2011-10-13,32.478271484375
2011-10-14,33.00797653198242
2011-10-17,32.548465728759766
2011-10-18,33.00797653198242
2011-10-19,32.644195556640625
2011-10-20,32.65058517456055
2011-10-21,33.34622573852539
2011-10-24,33.607887268066406
2011-10-25,33.231361389160156
2011-10-26,32.43360137939453
2011-10-27,33.67808532714844
2011-10-28,33.569602966308594
2011-10-31,33.397300720214844
2011-11-01,32.350643157958984
2011-11-02,32.51655960083008
2011-11-03,33.282405853271484
2011-11-04,32.9505500793457
2011-11-07,33.05265808105469
2011-11-08,33.729156494140625
2011-11-09,32.41444778442383
2011-11-10,32.669734954833984
2011-11-11,33.28878402709961
2011-11-14,32.95693588256836
2011-11-15,33.46748733520508
2011-11-16,32.503787994384766
2011-11-17,31.929412841796875
2011-11-18,31.840049743652344
2011-11-21,31.431615829467773
2011-11-22,31.12527847290039
2011-11-23,30.544509887695312
2011-11-25,30.589183807373047
2011-11-28,31.201862335205078
2011-11-29,31.118892669677734
2011-11-30,32.60590744018555
2011-12-01,32.8675537109375
2011-12-02,32.73994445800781
2011-12-05,33.24411392211914
2011-12-06,33.276023864746094
2011-12-07,33.5493278503418
2011-12-08,33.189212799072266
2011-12-09,33.74868392944336
2011-12-12,33.29210662841797
2011-12-13,33.07988739013672
2011-12-14,32.86766815185547
2011-12-15,32.9062614440918
2011-12-16,33.2663688659668
2011-12-19,33.086326599121094
2011-12-20,34.488224029541016
2011-12-21,34.50109100341797
2011-12-22,34.61685562133789
2011-12-23,34.93837356567383
2011-12-27,35.00911331176758
2011-12-28,34.5975456237793
2011-12-29,34.95124816894531
2011-12-30,34.73259353637695
2012-01-03,35.02198028564453
2012-01-04,34.98338317871094
2012-01-05,35.2406120300293
2012-01-06,35.29206848144531
2012-01-09,35.15701675415039
2012-01-10,35.150604248046875
2012-01-11,35.118438720703125
2012-01-12,35.34351348876953
2012-01-13,35.33708953857422
2012-01-17,35.793670654296875
2012-01-18,36.333858489990234
2012-01-19,36.591087341308594
2012-01-20,36.52034378051758
2012-01-23,36.449607849121094
2012-01-24,36.481781005859375
2012-01-25,36.60395431518555
2012-01-26,35.89655685424805
2012-01-27,35.5879020690918
2012-01-30,35.30493927001953
2012-01-31,35.22776412963867
2012-02-01,35.33708953857422
2012-02-02,35.25349807739258
2012-02-03,35.697208404541016
2012-02-06,35.45284652709961
2012-02-07,35.28563690185547
2012-02-08,35.1055793762207
2012-02-09,35.092716217041016
2012-02-10,34.73259353637695
2012-02-13,34.87406921386719
2012-02-14,34.88693618774414
2012-02-15,34.591121673583984
2012-02-16,34.62325668334961
2012-02-17,34.88693618774414
2012-02-21,34.636138916015625
2012-02-22,34.603981018066406
2012-02-23,34.5975456237793
2012-02-24,34.610408782958984
2012-02-27,34.796905517578125
2012-02-28,35.07343292236328
2012-02-29,34.931949615478516
2012-03-01,35.28563690185547
2012-03-02,35.00911331176758
2012-03-05,35.041255950927734
2012-03-06,34.648983001708984
2012-03-07,35.15754699707031
2012-03-08,35.37131118774414
2012-03-09,35.598060607910156
2012-03-12,35.55271530151367
2012-03-13,35.675804138183594
2012-03-14,35.75353240966797
2012-03-15,35.87661361694336
2012-03-16,35.69523620605469
2012-03-19,35.83775329589844
2012-03-20,35.68227767944336
2012-03-21,35.68227767944336
2012-03-22,35.662845611572266
2012-03-23,35.623985290527344
2012-03-26,36.103355407714844
2012-03-27,36.109825134277344
2012-03-28,35.928436279296875
2012-03-29,35.6498908996582
2012-03-30,35.75353240966797
2012-04-02,36.239410400390625
2012-04-03,36.24588394165039
2012-04-04,35.94789123535156
2012-04-05,36.0191535949707
2012-04-09,35.351890563964844
2012-04-10,34.93080139160156
2012-04-11,35.38427734375
2012-04-12,35.617488861083984
2012-04-13,35.300052642822266
2012-04-16,35.436092376708984
2012-04-17,35.98676300048828
2012-04-18,35.39075469970703
2012-04-19,35.38427734375
2012-04-20,35.643409729003906
2012-04-23,35.33245086669922
2012-04-24,35.45553970336914
2012-04-25,35.831275939941406
2012-04-26,36.006202697753906
2012-04-27,36.161659240722656
2012-04-30,36.032108306884766
2012-05-01,35.76649475097656
2012-05-02,35.436092376708984
2012-05-03,35.28709411621094
2012-05-04,34.69757843017578
2012-05-07,34.69757843017578
2012-05-08,34.78180694580078
2012-05-09,34.51618957519531
2012-05-10,34.68461990356445
2012-05-11,34.78828048706055
2012-05-14,34.59393310546875
2012-05-15,34.40606689453125
2012-05-16,34.548580169677734
2012-05-17,34.02385330200195
2012-05-18,33.68048858642578
2012-05-21,34.14045333862305
2012-05-22,34.30888748168945
2012-05-23,34.23113250732422
2012-05-24,34.431968688964844
2012-05-25,34.127498626708984
2012-05-29,34.263545989990234
2012-05-30,34.017364501953125
2012-05-31,33.78413772583008
2012-06-01,32.98733139038086
2012-06-04,33.39545822143555
2012-06-05,33.563880920410156
2012-06-06,34.65732955932617
2012-06-07,34.69648361206055
2012-06-08,35.0424919128418
2012-06-11,34.72260665893555
2012-06-12,35.0555305480957
2012-06-13,34.83357620239258
2012-06-14,35.525569915771484
2012-06-15,35.9302978515625
2012-06-18,35.96946716308594
2012-06-19,36.21100616455078
2012-06-20,36.10655212402344
2012-06-21,35.60390853881836
2012-06-22,35.70833969116211
2012-06-25,35.199161529541016
2012-06-26,35.205684661865234
2012-06-27,35.564720153808594
2012-06-28,35.368900299072266
2012-06-29,36.33504104614258
2012-07-02,36.40031814575195
2012-07-03,36.556976318359375
2012-07-05,36.86381530761719
2012-07-06,36.18489074707031
2012-07-09,36.24365997314453
2012-07-10,36.17836380004883
2012-07-11,36.19795227050781
2012-07-12,36.1522331237793
2012-07-13,36.452552795410156
2012-07-16,36.348087310791016
2012-07-17,36.583106994628906
2012-07-18,37.111873626708984
2012-07-19,36.883384704589844
2012-07-20,36.62226867675781
2012-07-23,36.24365997314453
2012-07-24,36.06739044189453
2012-07-25,36.17184066772461
2012-07-26,36.89645004272461
2012-07-27,37.601470947265625
2012-07-30,37.43173599243164
2012-07-31,36.916019439697266
2012-08-01,36.459068298339844
2012-08-02,36.39379119873047
2012-08-03,37.16410446166992
2012-08-06,37.07270050048828
2012-08-07,37.35340881347656
2012-08-08,37.51660919189453
2012-08-09,37.307701110839844
2012-08-10,37.607994079589844
2012-08-13,37.32076644897461
2012-08-14,37.7189826965332
2012-08-15,37.758140563964844
2012-08-16,38.1432991027832
2012-08-17,38.19552230834961
2012-08-20,38.09759521484375
2012-08-21,37.973575592041016
2012-08-22,37.914825439453125
2012-08-23,37.843013763427734
2012-08-24,38.13677978515625
2012-08-27,38.19552230834961
2012-08-28,38.1171875
2012-08-29,38.110660552978516
2012-08-30,37.81690216064453
2012-08-31,37.914825439453125
2012-09-04,37.9278678894043
2012-09-05,37.98662185668945
2012-09-06,38.750404357910156
2012-09-07,38.678592681884766
2012-09-10,38.54150390625
2012-09-11,38.41094970703125
2012-09-12,37.71758270263672
2012-09-13,37.973907470703125
2012-09-14,38.41423034667969
2012-09-17,38.38794708251953
2012-09-18,38.42738723754883
2012-09-19,38.41423034667969
2012-09-20,38.539100646972656
2012-09-21,38.539100646972656
2012-09-24,38.683685302734375
2012-09-25,38.37480163574219
2012-09-26,38.17107391357422
2012-09-27,38.40108871459961
2012-09-28,38.5522346496582
2012-10-01,38.45366668701172
2012-10-02,38.44051742553711
2012-10-03,38.690269470214844
2012-10-04,38.70997619628906
2012-10-05,39.12403106689453
2012-10-08,38.9202880859375
2012-10-09,38.43396759033203
2012-10-10,38.24993133544922
2012-10-11,38.35507583618164
2012-10-12,38.328800201416016
2012-10-15,38.7165641784668
2012-10-16,38.92687225341797
2012-10-17,38.992591857910156
2012-10-18,38.84799575805664
2012-10-19,38.3945198059082
2012-10-22,38.24993133544922
2012-10-23,37.91476058959961
2012-10-24,38.02647399902344
2012-10-25,38.269657135009766
2012-10-26,38.24335479736328
2012-10-31,37.98046875
2012-11-01,39.01229476928711
2012-11-02,37.70444869995117
2012-11-05,37.066951751708984
2012-11-06,37.66500473022461
2012-11-07,37.040645599365234
2012-11-08,36.39657211303711
2012-11-09,36.343997955322266
2012-11-12,36.422874450683594
2012-11-13,36.53460693359375
2012-11-14,35.99568557739258
2012-11-15,35.92996597290039
2012-11-16,35.97597122192383
2012-11-19,36.29143142700195
2012-11-20,36.18626022338867
2012-11-21,36.40972137451172
2012-11-23,36.8829345703125
2012-11-26,36.587181091308594
2012-11-27,36.39657211303711
2012-11-28,36.731754302978516
2012-11-29,36.98808288574219
2012-11-30,37.29039764404297
2012-12-03,37.073524475097656
2012-12-04,37.2443962097168
2012-12-05,37.61900329589844
2012-12-06,37.81616973876953
2012-12-07,37.66500473022461
2012-12-10,37.67815399169922
2012-12-11,38.13819885253906
2012-12-12,38.009071350097656
2012-12-13,38.12827682495117
2012-12-14,38.009071350097656
2012-12-17,38.373287200927734
2012-12-18,38.57855224609375
2012-12-19,38.48585510253906
2012-12-20,38.65138626098633
2012-12-21,38.12827682495117
2012-12-24,38.06206130981445
2012-12-26,37.81043243408203
2012-12-27,37.67136764526367
2012-12-28,37.30055236816406
2012-12-31,37.69785690307617
2013-01-02,38.66463851928711
2013-01-03,38.81693649291992
2013-01-04,39.16127395629883
2013-01-07,39.00896453857422
2013-01-08,39.2341194152832
2013-01-09,39.13478088378906
2013-01-10,39.28045654296875
2013-01-11,39.3466796875
2013-01-14,39.34006881713867
2013-01-15,39.16127395629883
2013-01-16,38.95599365234375
2013-01-17,39.18113708496094
2013-01-18,39.54533386230469
2013-01-22,39.70425033569336
2013-01-23,39.43938446044922
2013-01-24,39.538700103759766
2013-01-25,39.65790557861328
2013-01-28,39.49236297607422
2013-01-29,39.90952682495117
2013-01-30,39.379791259765625
2013-01-31,39.26060104370117
2013-02-01,40.161170959472656
2013-02-04,39.432769775390625
2013-02-05,40.54521942138672
2013-02-06,40.240631103515625
2013-02-07,40.06183624267578
2013-02-08,40.34657287597656
2013-02-11,39.95588684082031
2013-02-12,39.96913146972656
2013-02-13,40.028724670410156
2013-02-14,40.22074508666992
2013-02-15,40.538597106933594
2013-02-19,40.69752883911133
2013-02-20,40.531982421875
2013-02-21,39.90952682495117
2013-02-22,40.39954376220703
2013-02-25,40.240631103515625
2013-02-26,40.44589614868164
2013-02-27,40.78361511230469
2013-02-28,40.63130569458008
2013-03-01,40.823341369628906
2013-03-04,40.94916534423828
2013-03-05,41.49213409423828
2013-03-06,41.542152404785156
2013-03-07,42.23563766479492
2013-03-08,42.2423095703125
2013-03-11,42.58904266357422
2013-03-12,42.655723571777344
2013-03-13,42.795738220214844
2013-03-14,43.35586166381836
2013-03-15,42.995792388916016
2013-03-18,42.82241439819336
2013-03-19,42.88243865966797
2013-03-20,42.96245574951172
2013-03-21,42.49569320678711
2013-03-22,42.72906494140625
2013-03-25,42.62904739379883
2013-03-26,43.20250701904297
2013-03-27,43.115806579589844
2013-03-28,43.36252975463867
2013-04-01,43.12916564941406
2013-04-02,43.52925109863281
2013-04-03,43.17583084106445
2013-04-04,43.155826568603516
2013-04-05,42.5223503112793
2013-04-08,42.84908676147461
2013-04-09,42.98245620727539
2013-04-10,43.782623291015625
2013-04-11,44.08268737792969
2013-04-12,43.94932174682617
2013-04-15,42.98245620727539
2013-04-16,43.61591339111328
2013-04-17,43.57592010498047
2013-04-18,43.0958137512207
2013-04-19,43.495887756347656
2013-04-22,43.67593765258789
2013-04-23,44.24938201904297
2013-04-24,44.45610809326172
2013-04-25,44.52278518676758
2013-04-26,44.40275955200195
2013-04-29,44.76952362060547
2013-04-30,44.90287399291992
2013-05-01,44.55612564086914
2013-05-02,44.936214447021484
2013-05-03,46.16313552856445
2013-05-06,45.79639434814453
2013-05-07,45.77638244628906
2013-05-08,45.71638107299805
2013-05-09,46.67658233642578
2013-05-10,46.69656753540039
2013-05-13,46.72993087768555
2013-05-14,47.2166748046875
2013-05-15,47.83681869506836
2013-05-16,47.33005142211914
2013-05-17,48.0035285949707
2013-05-20,47.37671661376953
2013-05-21,47.36339569091797
2013-05-22,46.849945068359375
2013-05-23,46.6298942565918
2013-05-24,46.57655334472656
2013-05-28,47.00331497192383
2013-05-29,46.5232048034668
2013-05-30,46.549888610839844
2013-05-31,45.823062896728516
2013-06-03,46.37651824951172
2013-06-04,45.98976135253906
2013-06-05,45.24960708618164
2013-06-06,45.302955627441406
2013-06-07,45.94975280761719
2013-06-10,45.863059997558594
2013-06-11,45.41630554199219
2013-06-12,45.18478012084961
2013-06-13,45.822322845458984
2013-06-14,45.641117095947266
2013-06-17,46.10417938232422
2013-06-18,46.70816421508789
2013-06-19,46.33236312866211
2013-06-20,45.76863479614258
2013-06-21,46.090763092041016
2013-06-24,45.889427185058594
2013-06-25,46.19812774658203
2013-06-26,46.54039001464844
2013-06-27,46.55379867553711
2013-06-28,46.211551666259766
2013-07-01,46.60749435424805
2013-07-02,47.030296325683594
2013-07-03,47.13766860961914
2013-07-05,47.479923248291016
2013-07-08,47.6275634765625
2013-07-09,47.67454528808594
2013-07-10,48.15101623535156
2013-07-11,48.2181282043457
2013-07-12,49.2650260925293
2013-07-15,48.560394287109375
2013-07-16,48.520118713378906
2013-07-17,48.533538818359375
2013-07-18,48.86909103393555
2013-07-19,48.909358978271484
2013-07-22,49.09725570678711
2013-07-23,48.64762878417969
2013-07-24,48.466426849365234
2013-07-25,48.43286895751953
2013-07-26,48.64091873168945
2013-07-29,48.38590621948242
2013-07-30,48.412750244140625
2013-07-31,48.379188537597656
2013-08-01,48.2181282043457
2013-08-02,48.036930084228516
2013-08-05,48.050357818603516
2013-08-06,48.4798583984375
2013-08-07,48.31208801269531
2013-08-08,48.54695510864258
2013-08-09,48.62749099731445
2013-08-12,48.85566711425781
2013-08-13,48.983184814453125
2013-08-14,48.77512741088867
2013-08-15,48.05706787109375
2013-08-16,48.244972229003906
2013-08-19,48.251670837402344
2013-08-20,48.54695510864258
2013-08-21,48.2047119140625
2013-08-22,48.61406707763672
2013-08-23,48.50669479370117
2013-08-26,48.33892822265625
2013-08-27,47.607425689697266
2013-08-28,47.607425689697266
2013-08-29,47.84902572631836
2013-08-30,47.75505828857422
2013-09-03,47.92284393310547
2013-09-04,48.35234451293945
2013-09-05,48.54695510864258
2013-09-06,49.077125549316406
2013-09-09,49.520057678222656
2013-09-10,49.486507415771484
2013-09-11,49.962432861328125
2013-09-12,50.077186584472656
2013-09-13,50.01643371582031
2013-09-16,50.0231819152832
2013-09-17,50.063682556152344
