Date,AAON
2010-01-04,3.471566915512085
2010-01-05,3.3708415031433105
2010-01-06,3.23711895942688
2010-01-07,3.3569490909576416
2010-01-08,3.396890878677368
2010-01-11,3.488933563232422
2010-01-12,3.4385714530944824
2010-01-13,3.4611473083496094
2010-01-14,3.457674503326416
2010-01-15,3.325688362121582
2010-01-19,3.3482649326324463
2010-01-20,3.3065850734710693
2010-01-21,3.325688362121582
2010-01-22,3.365630865097046
2010-01-25,3.4264142513275146
2010-01-26,3.412520408630371
2010-01-27,3.6504433155059814
2010-01-28,3.605289936065674
2010-01-29,3.575765609741211
2010-02-01,3.568819046020508
2010-02-02,3.634813070297241
2010-02-03,3.577503204345703
2010-02-04,3.5636088848114014
2010-02-05,3.6330771446228027
2010-02-08,3.591395616531372
2010-02-09,3.6382863521575928
2010-02-10,3.626129150390625
2010-02-11,3.669545888900757
2010-02-12,3.6712820529937744
2010-02-16,3.690385580062866
2010-02-17,3.702542304992676
2010-02-18,3.7667973041534424
2010-02-19,3.7876389026641846
2010-02-22,3.789374351501465
2010-02-23,3.7702715396881104
2010-02-24,3.739013671875
2010-02-25,3.666072368621826
2010-02-26,3.6539158821105957
2010-03-01,3.756378650665283
2010-03-02,3.7546422481536865
2010-03-03,3.742485284805298
2010-03-04,3.7459583282470703
2010-03-05,3.739013671875
2010-03-08,3.739013671875
2010-03-09,3.7442214488983154
2010-03-10,3.751168727874756
2010-03-11,3.7667973041534424
2010-03-12,3.7685348987579346
2010-03-15,3.6487064361572266
2010-03-16,3.655653238296509
2010-03-17,3.7268550395965576
2010-03-18,3.735538959503174
2010-03-19,3.7702715396881104
2010-03-22,3.8188977241516113
2010-03-23,3.876206398010254
2010-03-24,3.834526777267456
2010-03-25,3.794584274291992
2010-03-26,3.820636034011841
2010-03-29,3.822370767593384
2010-03-30,3.9647767543792725
2010-03-31,3.928306818008423
2010-04-01,3.9404642581939697
2010-04-05,4.006455421447754
2010-04-06,3.9560935497283936
2010-04-07,3.950883626937866
2010-04-08,3.905730724334717
2010-04-09,3.928306818008423
2010-04-12,4.0290327072143555
2010-04-13,4.0099287033081055
2010-04-14,4.075922012329102
2010-04-15,4.095026016235352
2010-04-16,4.0967607498168945
2010-04-19,4.1089186668396
2010-04-20,4.121074676513672
2010-04-21,3.9647767543792725
2010-04-22,4.114129066467285
2010-04-23,4.159282207489014
2010-04-26,4.0967607498168945
2010-04-27,4.037716865539551
2010-04-28,4.180121898651123
2010-04-29,4.261744022369385
2010-04-30,4.194013595581055
2010-05-03,4.24785041809082
2010-05-04,4.082870006561279
2010-05-05,3.9196245670318604
2010-05-06,3.827580690383911
2010-05-07,3.740748643875122
2010-05-10,3.992563486099243
2010-05-11,4.053345203399658
2010-05-12,4.1974873542785645
2010-05-13,4.20269775390625
2010-05-14,4.1905412673950195
2010-05-17,4.322526931762695
2010-05-18,4.308634281158447
2010-05-19,4.2843194007873535
2010-05-20,4.128021240234375
2010-05-21,4.171436786651611
2010-05-24,4.062029838562012
2010-05-25,4.041189670562744
2010-05-26,4.042927265167236
2010-05-27,4.306896209716797
2010-05-28,4.286056995391846
2010-06-01,4.023822784423828
2010-06-02,4.199224472045898
2010-06-03,4.214854717254639
2010-06-04,3.992563486099243
2010-06-07,3.9821431636810303
2010-06-08,4.010149955749512
2010-06-09,4.074914932250977
2010-06-10,4.197441577911377
2010-06-11,4.2149457931518555
2010-06-14,4.213196277618408
2010-06-15,4.263956546783447
2010-06-16,4.2744598388671875
2010-06-17,4.288461208343506
2010-06-18,4.337473392486572
2010-06-21,4.321719169616699
2010-06-22,4.244702339172363
2010-06-23,4.20094108581543
2010-06-24,4.172935962677002
2010-06-25,4.199190616607666
2010-06-28,4.174686431884766
2010-06-29,4.101169109344482
2010-06-30,4.080163955688477
2010-07-01,4.172935962677002
2010-07-02,4.223697185516357
2010-07-06,4.004897594451904
2010-07-07,4.092418670654297
2010-07-08,4.148428916931152
2010-07-09,4.1851887702941895
2010-07-12,4.059160232543945
2010-07-13,4.186938285827637
2010-07-14,4.172935962677002
2010-07-15,4.125675678253174
2010-07-16,3.9943959712982178
2010-07-19,4.064412593841553
2010-07-20,4.148428916931152
2010-07-21,4.088918685913086
2010-07-22,4.253454685211182
2010-07-23,4.346224784851074
2010-07-26,4.52826452255249
2010-07-27,4.453000068664551
2010-07-28,4.351474761962891
2010-07-29,4.379483222961426
2010-07-30,4.351474761962891
2010-08-02,4.470502853393555
2010-08-03,4.4407453536987305
2010-08-04,4.496758937835693
2010-08-05,4.417992115020752
2010-08-06,4.251703262329102
2010-08-09,4.2149457931518555
2010-08-10,4.165935516357422
2010-08-11,3.9978957176208496
2010-08-12,3.96463942527771
2010-08-13,3.9383842945098877
2010-08-16,3.8858718872070312
2010-08-17,3.978642225265503
2010-08-18,3.924379587173462
2010-08-19,3.7773468494415283
2010-08-20,3.8001022338867188
2010-08-23,3.6898279190063477
2010-08-24,3.6198110580444336
2010-08-25,3.688077449798584
2010-08-26,3.7178354263305664
2010-08-27,3.8806216716766357
2010-08-30,3.8263587951660156
2010-08-31,3.8841230869293213
2010-09-01,3.9418845176696777
2010-09-02,3.940134286880493
2010-09-03,3.9628889560699463
2010-09-07,3.8631179332733154
2010-09-08,3.9506359100341797
2010-09-09,3.9576375484466553
2010-09-10,3.945384979248047
2010-09-13,4.067911624908447
2010-09-14,4.087167739868164
2010-09-15,4.115174770355225
2010-09-16,4.083664417266846
2010-09-17,4.129174709320068
2010-09-20,4.249953746795654
2010-09-21,4.045156955718994
2010-09-22,4.015400409698486
2010-09-23,4.006648540496826
2010-09-24,4.1904401779174805
2010-09-27,4.186938285827637
2010-09-28,4.199190616607666
2010-09-29,4.20094108581543
2010-09-30,4.116922855377197
2010-10-01,4.099419593811035
2010-10-04,4.043407917022705
2010-10-05,4.27095890045166
2010-10-06,4.255203723907471
2010-10-07,4.144928932189941
2010-10-08,4.174686431884766
2010-10-11,4.20094108581543
2010-10-12,4.293712139129639
2010-10-13,4.3584771156311035
2010-10-14,4.368979454040527
2010-10-15,4.291964054107666
2010-10-18,4.3077168464660645
2010-10-19,4.300713062286377
2010-10-20,4.316467761993408
2010-10-21,4.342724323272705
2010-10-22,4.323469161987305
2010-10-25,4.360228061676025
2010-10-26,4.312967777252197
2010-10-27,4.295463562011719
2010-10-28,4.319969654083252
2010-10-29,4.297213554382324
2010-11-01,4.297213554382324
2010-11-02,4.356725692749023
2010-11-03,4.379483222961426
2010-11-04,4.36722993850708
2010-11-05,4.365480422973633
2010-11-08,4.353227138519287
2010-11-09,4.328720569610596
2010-11-10,4.4407453536987305
2010-11-11,4.40573787689209
2010-11-12,4.379483222961426
2010-11-15,4.395236015319824
2010-11-16,4.309465408325195
2010-11-17,4.293712139129639
2010-11-18,4.393485069274902
2010-11-19,4.384732723236084
2010-11-22,4.421494007110596
2010-11-23,4.412739276885986
2010-11-24,4.52301549911499
2010-11-26,4.524765968322754
2010-11-29,4.427818298339844
2010-11-30,4.521241188049316
2010-12-01,4.70103120803833
2010-12-02,4.739809513092041
2010-12-03,4.7750654220581055
2010-12-06,4.838520526885986
2010-12-07,5.058854103088379
2010-12-08,5.1522746086120605
2010-12-09,5.159324645996094
2010-12-10,5.113495826721191
2010-12-13,5.067666530609131
2010-12-14,5.0429887771606445
2010-12-15,4.970719814300537
2010-12-16,5.074717998504639
2010-12-17,5.0147857666015625
2010-12-20,5.060615539550781
2010-12-21,5.065903186798096
2010-12-22,5.062378406524658
2010-12-23,5.1011576652526855
2010-12-27,5.108208179473877
2010-12-28,5.071191787719727
2010-12-29,5.085291385650635
2010-12-30,5.085291385650635
2010-12-31,4.972482204437256
2011-01-03,5.113495826721191
2011-01-04,4.953093528747559
2011-01-05,4.9795331954956055
2011-01-06,4.9231276512146
2011-01-07,4.71689510345459
2011-01-10,4.753913402557373
2011-01-11,4.78916597366333
2011-01-12,4.836757183074951
2011-01-13,4.8755340576171875
2011-01-14,4.901973247528076
2011-01-18,4.898452281951904
2011-01-19,4.7098469734191895
2011-01-20,4.8103156089782715
2011-01-21,4.70808219909668
2011-01-24,4.782114028930664
2011-01-25,4.736285209655762
2011-01-26,4.924890995025635
2011-01-27,4.937230587005615
2011-01-28,4.6604905128479
2011-01-31,4.746860980987549
2011-02-01,4.8966875076293945
2011-02-02,4.790926456451416
2011-02-03,4.738048076629639
2011-02-04,4.752150058746338
2011-02-07,4.773301601409912
2011-02-08,4.863196849822998
2011-02-09,4.863196849822998
2011-02-10,4.887874603271484
2011-02-11,5.088817119598389
2011-02-14,5.139936447143555
2011-02-15,5.247459411621094
2011-02-16,5.328542232513428
2011-02-17,5.356744289398193
2011-02-18,5.451927661895752
2011-02-22,5.376133441925049
2011-02-23,5.319727897644043
2011-02-24,5.326779365539551
2011-02-25,5.386709690093994
2011-02-28,5.411387920379639
2011-03-01,5.402573585510254
2011-03-02,5.429013729095459
2011-03-03,5.363793849945068
2011-03-04,5.347929954528809
2011-03-07,5.2633233070373535
2011-03-08,5.464266777038574
2011-03-09,5.457215309143066
2011-03-10,5.210442066192627
2011-03-11,5.055327892303467
2011-03-14,5.067666530609131
2011-03-15,5.020074844360352
2011-03-16,5.085291385650635
2011-03-17,5.143461227416992
2011-03-18,5.406100749969482
2011-03-21,5.473080635070801
2011-03-22,5.529486179351807
2011-03-23,5.469555854797363
2011-03-24,5.44135046005249
2011-03-25,5.480130672454834
2011-03-28,5.481893539428711
2011-03-29,5.517147064208984
2011-03-30,5.689887523651123
2011-03-31,5.799173355102539
2011-04-01,5.663448333740234
2011-04-04,5.665211200714111
2011-04-05,5.681075096130371
2011-04-06,5.795647621154785
2011-04-07,5.748055458068848
2011-04-08,5.601755619049072
2011-04-11,5.619380950927734
2011-04-12,5.58941650390625
2011-04-13,5.534772872924805
2011-04-14,5.517147064208984
2011-04-15,5.508334159851074
2011-04-18,5.541822910308838
2011-04-19,5.659921646118164
2011-04-20,5.823850154876709
2011-04-21,5.816800117492676
2011-04-25,5.807985305786133
2011-04-26,5.839715480804443
2011-04-27,5.84147834777832
2011-04-28,5.836188316345215
2011-04-29,5.790359973907471
2011-05-02,5.751580715179443
2011-05-03,5.658161640167236
2011-05-04,5.552401065826416
2011-05-05,5.658161640167236
2011-05-06,5.601755619049072
2011-05-09,5.668735980987549
2011-05-10,5.795647621154785
2011-05-11,5.799173355102539
2011-05-12,5.894357204437256
2011-05-13,5.703990936279297
2011-05-16,5.73219108581543
2011-05-17,5.733954429626465
2011-05-18,5.774496555328369
2011-05-19,5.793886184692383
2011-05-20,5.728666305541992
2011-05-23,5.711040496826172
2011-05-24,5.582365989685059
2011-05-25,5.631720066070557
2011-05-26,5.816800117492676
2011-05-27,5.816800117492676
2011-05-31,5.940186023712158
2011-06-01,5.769207954406738
2011-06-02,5.644058704376221
2011-06-03,5.587653160095215
2011-06-06,5.638769149780273
2011-06-07,5.730429172515869
2011-06-08,5.64357852935791
2011-06-09,5.606355667114258
2011-06-10,5.441516876220703
2011-06-13,5.5496368408203125
2011-06-14,5.649780750274658
2011-06-15,5.676368713378906
2011-06-16,5.8332343101501465
2011-06-17,5.87045431137085
2011-06-20,6.0273213386535645
2011-06-21,6.032636642456055
2011-06-22,5.777401924133301
2011-06-23,5.790693759918213
2011-06-24,5.649780750274658
2011-06-27,5.85982084274292
2011-06-28,5.897043228149414
2011-06-29,5.846528053283691
2011-06-30,5.806646823883057
2011-07-01,5.89438533782959
2011-07-05,5.939582347869873
2011-07-06,6.0273213386535645
2011-07-07,6.1629133224487305
2011-07-08,6.093787670135498
2011-07-11,5.968827247619629
2011-07-12,6.035295486450195
2011-07-13,6.303826332092285
2011-07-14,6.237359046936035
2011-07-15,6.226724147796631
2011-07-18,6.1629133224487305
2011-07-19,6.311803340911865
2011-07-20,6.309145450592041
2011-07-21,6.338390350341797
2011-07-22,6.301168918609619
2011-07-25,6.181526184082031
2011-07-26,6.0273213386535645
2011-07-27,5.857161998748779
2011-07-28,5.867798805236816
2011-07-29,6.029978275299072
2011-08-01,6.069858551025391
2011-08-02,5.883749961853027
2011-08-03,5.992757320404053
2011-08-04,4.8947062492370605
2011-08-05,5.102086067199707
2011-08-08,5.088791370391846
2011-08-09,5.1924824714660645
2011-08-10,4.918633460998535
2011-08-11,5.2616095542907715
2011-08-12,5.083474159240723
2011-08-15,5.1738715171813965
2011-08-16,5.064863204956055
2011-08-17,4.852164268493652
2011-08-18,4.392207145690918
2011-08-19,4.2512946128845215
2011-08-22,4.227366924285889
2011-08-23,4.315104007720947
2011-08-24,4.450699329376221
2011-08-25,4.227366924285889
2011-08-26,4.312446117401123
2011-08-29,4.612880229949951
2011-08-30,4.652762413024902
2011-08-31,4.655419826507568
2011-09-01,4.543754577636719
2011-09-02,4.259269714355469
2011-09-06,4.293834209442139
2011-09-07,4.501214504241943
2011-09-08,4.429429054260254
2011-09-09,4.195462703704834
2011-09-12,4.288517951965332
2011-09-13,4.392207145690918
2011-09-14,4.41879415512085
2011-09-15,4.658079624176025
2011-09-16,4.612880229949951
2011-09-19,4.429429054260254
2011-09-20,4.227366924285889
2011-09-21,4.1210174560546875
2011-09-22,4.0093512535095215
2011-09-23,4.245977401733398
2011-09-26,4.432087421417236
2011-09-27,4.543754577636719
2011-09-28,4.208755970001221
2011-09-29,4.3470072746276855
2011-09-30,4.187485218048096
2011-10-03,4.02264404296875
2011-10-04,4.461333274841309
2011-10-05,4.471968650817871
2011-10-06,4.806966304779053
2011-10-07,4.604905605316162
2011-10-10,4.852164268493652
2011-10-11,4.700620651245117
2011-10-12,4.993077278137207
2011-10-13,4.931926250457764
2011-10-14,5.15526008605957
2011-10-17,4.982442855834961
2011-10-18,5.253632545471191
2011-10-19,5.059545993804932
2011-10-20,5.00902795791626
2011-10-21,5.112720012664795
2011-10-24,5.301489353179932
2011-10-25,5.088791370391846
2011-10-26,5.269585132598877
2011-10-27,6.061884880065918
2011-10-28,5.811965465545654
2011-10-31,5.628512382507324
2011-11-01,5.29351282119751
2011-11-02,5.676368713378906
2011-11-03,5.923629283905029
2011-11-04,5.750813961029053
2011-11-07,5.862479209899902
2011-11-08,6.0273213386535645
2011-11-09,5.732202053070068
2011-11-10,5.758790969848633
2011-11-11,5.843867778778076
2011-11-14,5.708273410797119
2011-11-15,5.8332343101501465
2011-11-16,5.612560272216797
2011-11-17,5.6258544921875
2011-11-18,5.615218639373779
2011-11-21,5.410497188568115
2011-11-22,5.2616095542907715
2011-11-23,5.067522048950195
2011-11-25,5.051570415496826
2011-11-28,5.490260124206543
2011-11-29,5.340501308441162
2011-11-30,5.859308242797852
2011-12-01,5.618622779846191
2011-12-02,5.728267669677734
2011-12-05,5.827216625213623
2011-12-06,5.835238456726074
2011-12-07,5.746987342834473
2011-12-08,5.48758602142334
2011-12-09,5.741639137268066
2011-12-12,5.661412239074707
2011-12-13,5.484911918640137
2011-12-14,5.549094200134277
2011-12-15,5.714896202087402
2011-12-16,5.656064510345459
2011-12-19,5.471539497375488
2011-12-20,5.763033390045166
2011-12-21,5.8994221687316895
2011-12-22,5.779078960418701
2011-12-23,5.81117057800293
2011-12-27,5.7683820724487305
2011-12-28,5.4581685066223145
2011-12-29,5.549094200134277
2011-12-30,5.479562759399414
2012-01-03,5.511654376983643
2012-01-04,5.466190814971924
2012-01-05,5.434100151062012
2012-01-06,5.3752665519714355
2012-01-09,5.361893653869629
2012-01-10,5.426077365875244
2012-01-11,5.348524570465088
2012-01-12,5.420730113983154
2012-01-13,5.364569187164307
2012-01-17,5.313757419586182
2012-01-18,5.383288860321045
2012-01-19,5.337827205657959
2012-01-20,5.348524570465088
2012-01-23,5.300386905670166
2012-01-24,5.356547832489014
2012-01-25,5.426077365875244
