Date,HI
2010-04-28,15.81967830657959
2010-04-29,15.905119895935059
2010-04-30,16.154876708984375
2010-05-03,16.09572410583496
2010-05-04,15.911694526672363
2010-05-05,15.550215721130371
2010-05-06,16.108863830566406
2010-05-07,15.793392181396484
2010-05-10,16.52292251586914
2010-05-11,16.352039337158203
2010-05-12,16.720096588134766
2010-05-13,16.720096588134766
2010-05-14,16.628082275390625
2010-05-17,16.936988830566406
2010-05-18,16.542634963989258
2010-05-19,16.148296356201172
2010-05-20,15.491063117980957
2010-05-21,15.563358306884766
2010-05-24,15.510778427124023
2010-05-25,15.339899063110352
2010-05-26,15.41219425201416
2010-05-27,15.826245307922363
2010-05-28,15.964271545410156
2010-06-01,15.510778427124023
2010-06-02,15.385906219482422
2010-06-03,15.668517112731934
2010-06-04,14.932411193847656
2010-06-07,14.623512268066406
2010-06-08,14.459203720092773
2010-06-09,14.465774536132812
2010-06-10,14.57750129699707
2010-06-11,14.662945747375488
2010-06-14,14.601970672607422
2010-06-15,14.8074369430542
2010-06-16,14.820699691772461
2010-06-17,14.794182777404785
2010-06-18,14.714645385742188
2010-06-21,14.727901458740234
2010-06-22,14.27718448638916
2010-06-23,13.94577407836914
2010-06-24,13.819831848144531
2010-06-25,14.164510726928711
2010-06-28,14.27718448638916
2010-06-29,14.250672340393066
2010-06-30,14.177763938903809
2010-07-01,14.17113208770752
2010-07-02,14.025312423706055
2010-07-06,13.886119842529297
2010-07-07,13.94577407836914
2010-07-08,14.15787124633789
2010-07-09,13.952398300170898
2010-07-12,13.919260025024414
2010-07-13,13.978915214538574
2010-07-14,13.959028244018555
2010-07-15,13.89274787902832
2010-07-16,13.839717864990234
2010-07-19,13.89274787902832
2010-07-20,14.111480712890625
2010-07-21,13.786698341369629
2010-07-22,14.025312423706055
2010-07-23,14.118102073669434
2010-07-26,14.482657432556152
2010-07-27,14.575453758239746
2010-07-28,14.389857292175293
2010-07-29,14.442886352539062
2010-07-30,14.641732215881348
2010-08-02,14.959891319274902
2010-08-03,14.668251037597656
2010-08-04,14.131365776062012
2010-08-05,13.912630081176758
2010-08-06,13.906005859375
2010-08-09,13.760185241699219
2010-08-10,13.654129981994629
2010-08-11,13.422141075134277
2010-08-12,13.46854305267334
2010-08-13,13.461904525756836
2010-08-16,13.46854305267334
2010-08-17,13.488429069519043
2010-08-18,13.475170135498047
2010-08-19,13.349231719970703
2010-08-20,13.31608772277832
2010-08-23,13.435402870178223
2010-08-24,13.402255058288574
2010-08-25,13.302834510803223
2010-08-26,13.157015800476074
2010-08-27,13.249812126159668
2010-08-30,12.931654930114746
2010-08-31,12.61349868774414
2010-09-01,13.103986740112305
2010-09-02,13.415513038635254
2010-09-03,13.634244918823242
2010-09-07,13.422141075134277
2010-09-08,13.680641174316406
2010-09-09,13.83309268951416
2010-09-10,13.839717864990234
2010-09-13,14.118102073669434
2010-09-14,14.076643943786621
2010-09-15,14.176958084106445
2010-09-16,14.0565824508667
2010-09-17,14.384255409240723
2010-09-20,14.324074745178223
2010-09-21,14.203702926635742
2010-09-22,13.93620777130127
2010-09-23,13.929523468017578
2010-09-24,14.197014808654785
2010-09-27,14.190330505371094
2010-09-28,14.411005973815918
2010-09-29,14.370881080627441
2010-09-30,14.384255409240723
2010-10-01,14.518004417419434
2010-10-04,14.217080116271973
2010-10-05,14.497940063476562
2010-10-06,14.551441192626953
2010-10-07,14.431070327758789
2010-10-08,14.457818031311035
2010-10-11,14.558125495910645
2010-10-12,14.718626022338867
2010-10-13,14.912551879882812
2010-10-14,14.925924301147461
2010-10-15,14.925924301147461
2010-10-18,14.798870086669922
2010-10-19,14.651752471923828
2010-10-20,14.76543140411377
2010-10-21,14.752055168151855
2010-10-22,14.70525074005127
2010-10-25,14.711934089660645
2010-10-26,14.578184127807617
2010-10-27,14.397639274597168
2010-10-28,14.477886199951172
2010-10-29,14.370881080627441
2010-11-01,14.357510566711426
2010-11-02,14.484563827514648
2010-11-03,14.43775463104248
2010-11-04,14.243819236755371
2010-11-05,14.324074745178223
2010-11-08,14.290641784667969
2010-11-09,13.5349760055542
2010-11-10,13.407923698425293
2010-11-11,13.448050498962402
2010-11-12,13.374478340148926
2010-11-15,13.374478340148926
2010-11-16,13.38786506652832
2010-11-17,13.414606094360352
2010-11-18,13.615220069885254
2010-11-19,13.58178424835205
2010-11-22,13.474790573120117
2010-11-23,13.193926811218262
2010-11-24,12.846187591552734
2010-11-26,12.879631042480469
2010-11-29,13.040125846862793
2010-11-30,12.913064002990723
2010-12-01,12.913064002990723
2010-12-02,13.113690376281738
2010-12-03,13.140429496765137
2010-12-06,13.0
2010-12-07,12.986626625061035
2010-12-08,13.0
2010-12-09,12.959875106811523
2010-12-10,13.09361743927002
2010-12-13,13.181405067443848
2010-12-14,13.37048053741455
2010-12-15,13.471770286560059
2010-12-16,13.856687545776367
2010-12-17,13.849931716918945
2010-12-20,13.674360275268555
2010-12-21,13.849931716918945
2010-12-22,14.005242347717285
2010-12-23,13.95797061920166
2010-12-27,13.924208641052246
2010-12-28,13.991739273071289
2010-12-29,14.126791000366211
2010-12-30,14.214580535888672
2010-12-31,14.052515983581543
2011-01-03,13.99848747253418
2011-01-04,13.951217651367188
2011-01-05,14.207826614379883
2011-01-06,14.862845420837402
2011-01-07,14.646756172180176
2011-01-10,14.66026496887207
2011-01-11,14.633255958557129
2011-01-12,14.788564682006836
2011-01-13,14.775057792663574
2011-01-14,15.105945587158203
2011-01-18,14.977646827697754
2011-01-19,14.59273910522461
2011-01-20,14.88985538482666
2011-01-21,14.896615982055664
2011-01-24,15.038421630859375
2011-01-25,15.011404991149902
2011-01-26,15.078933715820312
2011-01-27,15.153213500976562
2011-01-28,14.88985538482666
2011-01-31,14.59273910522461
2011-02-01,14.734546661376953
2011-02-02,14.829075813293457
2011-02-03,14.633255958557129
2011-02-04,14.612992286682129
2011-02-07,14.72103214263916
2011-02-08,14.687273979187012
2011-02-09,14.61974811553955
2011-02-10,14.687273979187012
2011-02-11,14.84933853149414
2011-02-14,14.829075813293457
2011-02-15,14.6737699508667
2011-02-16,14.84933853149414
2011-02-17,14.835832595825195
2011-02-18,15.02491283416748
2011-02-22,14.64000129699707
2011-02-23,14.390152931213379
2011-02-24,14.694031715393066
2011-02-25,14.687273979187012
2011-02-28,14.687273979187012
2011-03-01,14.498199462890625
2011-03-02,14.504948616027832
2011-03-03,14.86960220336914
2011-03-04,14.795310974121094
2011-03-07,14.6737699508667
2011-03-08,14.646756172180176
2011-03-09,14.707526206970215
2011-03-10,14.61974811553955
2011-03-11,14.626497268676758
2011-03-14,14.33613109588623
2011-03-15,14.336127281188965
2011-03-16,14.377012252807617
2011-03-17,14.431516647338867
2011-03-18,14.738143920898438
2011-03-21,14.758584022521973
2011-03-22,14.799459457397461
2011-03-23,14.635934829711914
2011-03-24,14.642753601074219
2011-03-25,14.595047950744629
2011-03-28,14.649567604064941
2011-03-29,14.595047950744629
2011-03-30,14.656376838684082
2011-03-31,14.649567604064941
2011-04-01,14.847161293029785
2011-04-04,14.819907188415527
2011-04-05,14.792652130126953
2011-04-06,14.813089370727539
2011-04-07,14.819907188415527
2011-04-08,14.935744285583496
2011-04-11,15.501282691955566
2011-04-12,15.501282691955566
2011-04-13,15.242358207702637
2011-04-14,15.296875
2011-04-15,15.54897403717041
2011-04-18,15.181041717529297
2011-04-19,15.221920013427734
2011-04-20,15.37863826751709
2011-04-21,15.344564437866211
2011-04-25,15.276430130004883
2011-04-26,15.494462013244629
2011-04-27,15.74657917022705
2011-04-28,15.60348129272461
2011-04-29,15.61711597442627
2011-05-02,15.521720886230469
2011-05-03,15.439958572387695
2011-05-04,15.290055274963379
2011-05-05,15.296875
2011-05-06,15.187846183776855
2011-05-09,15.330934524536133
2011-05-10,15.337751388549805
2011-05-11,15.405881881713867
2011-05-12,15.446773529052734
2011-05-13,15.358195304870605
2011-05-16,15.262800216674805
2011-05-17,15.303681373596191
2011-05-18,15.480835914611816
2011-05-19,15.555793762207031
2011-05-20,15.41951847076416
2011-05-23,15.181041717529297
2011-05-24,15.228734970092773
2011-05-25,15.235547065734863
2011-05-26,15.262800216674805
2011-05-27,15.365006446838379
2011-05-31,15.501282691955566
2011-06-01,15.392255783081055
2011-06-02,15.399077415466309
2011-06-03,15.044758796691895
2011-06-06,15.024317741394043
2011-06-07,15.09926986694336
2011-06-08,15.562601089477539
2011-06-09,15.542159080505371
2011-06-10,15.296875
2011-06-13,15.371821403503418
2011-06-14,15.39930248260498
2011-06-15,15.392437934875488
2011-06-16,15.461155891418457
2011-06-17,15.488640785217285
2011-06-20,15.804732322692871
2011-06-21,15.894058227539062
2011-06-22,15.98339557647705
2011-06-23,15.907804489135742
2011-06-24,15.598587036132812
2011-06-27,15.571099281311035
2011-06-28,15.935295104980469
2011-06-29,16.079591751098633
2011-06-30,16.25138282775879
2011-07-01,16.546865463256836
2011-07-05,16.519378662109375
2011-07-06,16.361331939697266
2011-07-07,16.49188995361328
2011-07-08,16.347583770751953
2011-07-11,16.120830535888672
2011-07-12,16.141433715820312
2011-07-13,15.98339557647705
2011-07-14,15.742889404296875
2011-07-15,15.84596061706543
2011-07-18,15.447412490844727
2011-07-19,15.811600685119629
2011-07-20,15.667298316955566
2011-07-21,15.866579055786133
2011-07-22,15.804732322692871
2011-07-25,15.522994041442871
2011-07-26,15.344331741333008
2011-07-27,15.096952438354492
2011-07-28,15.035106658935547
2011-07-29,15.04197883605957
2011-08-01,14.883935928344727
2011-08-02,14.437278747558594
2011-08-03,14.629685401916504
2011-08-04,13.983756065368652
2011-08-05,13.846318244934082
2011-08-08,12.884292602539062
2011-08-09,12.678144454956055
2011-08-10,12.870550155639648
2011-08-11,13.042343139648438
2011-08-12,13.16602897644043
2011-08-15,13.873802185058594
2011-08-16,13.839442253112793
2011-08-17,13.791342735290527
2011-08-18,13.289717674255371
2011-08-19,13.076696395874023
2011-08-22,13.035468101501465
2011-08-23,13.57144832611084
2011-08-24,13.853192329406738
2011-08-25,13.241618156433105
2011-08-26,13.619559288024902
2011-08-29,14.107444763183594
2011-08-30,14.251747131347656
2011-08-31,14.018110275268555
2011-09-01,13.667654037475586
2011-09-02,13.117921829223633
2011-09-06,13.131668090820312
2011-09-07,13.640172958374023
2011-09-08,13.159156799316406
2011-09-09,12.788086891174316
2011-09-12,12.959880828857422
2011-09-13,13.275972366333008
2011-09-14,13.366192817687988
2011-09-15,13.60214900970459
2011-09-16,13.477232933044434
2011-09-19,13.282914161682129
2011-09-20,13.081659317016602
2011-09-21,12.748546600341797
2011-09-22,12.394608497619629
2011-09-23,12.609746932983398
2011-09-26,12.817943572998047
2011-09-27,12.956738471984863
2011-09-28,12.568107604980469
2011-09-29,12.963682174682617
2011-09-30,12.769354820251465
2011-10-03,12.075379371643066
2011-10-04,12.602806091308594
2011-10-05,12.588927268981934
2011-10-06,13.046961784362793
2011-10-07,12.679143905639648
2011-10-10,13.171879768371582
2011-10-11,13.359253883361816
2011-10-12,13.692370414733887
2011-10-13,13.754829406738281
2011-10-14,14.205915451049805
2011-10-17,13.609085083007812
2011-10-18,13.990781784057617
2011-10-19,13.595209121704102
2011-10-20,13.803400039672852
2011-10-21,14.462690353393555
2011-10-24,14.75416088104248
2011-10-25,14.310011863708496
2011-10-26,14.580668449401855
2011-10-27,14.990118026733398
2011-10-28,15.06646728515625
2011-10-31,14.650075912475586
2011-11-01,14.004655838012695
2011-11-02,14.316953659057617
2011-11-03,14.851326942443848
2011-11-04,15.010943412780762
2011-11-07,15.170560836791992
2011-11-08,15.219133377075195
2011-11-09,14.275312423706055
2011-11-10,14.490448951721191
2011-11-11,14.920729637145996
2011-11-14,14.927668571472168
2011-11-15,15.205259323120117
2011-11-16,14.851326942443848
2011-11-17,14.573732376098633
2011-11-18,14.726408958435059
2011-11-21,14.427994728088379
2011-11-22,14.164274215698242
2011-11-23,13.78952693939209
2011-11-25,13.60214900970459
2011-11-28,14.67088794708252
2011-11-29,14.559847831726074
2011-11-30,15.774330139160156
2011-12-01,15.413454055786133
2011-12-02,15.246896743774414
2011-12-05,15.482855796813965
2011-12-06,15.43427562713623
2011-12-07,15.510616302490234
2011-12-08,14.781928062438965
2011-12-09,15.260777473449707
2011-12-12,15.108101844787598
2011-12-13,14.768046379089355
2011-12-14,14.595061302185059
2011-12-15,14.896203994750977
2011-12-16,14.840176582336426
2011-12-19,14.693107604980469
2011-12-20,15.533519744873047
2011-12-21,15.652579307556152
2011-12-22,15.617555618286133
2011-12-23,15.652579307556152
2011-12-27,15.953718185424805
2011-12-28,15.498498916625977
2011-12-29,15.78564167022705
2011-12-30,15.631567001342773
2012-01-03,15.820650100708008
2012-01-04,15.652579307556152
2012-01-05,15.70860481262207
2012-01-06,15.680583000183105
2012-01-09,15.62456226348877
2012-01-10,15.722609519958496
2012-01-11,15.680583000183105
2012-01-12,15.820650100708008
2012-01-13,15.659579277038574
2012-01-17,15.722609519958496
2012-01-18,15.904693603515625
2012-01-19,15.904693603515625
2012-01-20,16.429948806762695
2012-01-23,16.380924224853516
2012-01-24,16.38793182373047
2012-01-25,16.49298095703125
2012-01-26,16.527996063232422
2012-01-27,16.450956344604492
2012-01-30,16.254865646362305
2012-01-31,16.422945022583008
2012-02-01,16.73810577392578
2012-02-02,16.429948806762695
2012-02-03,16.682079315185547
2012-02-06,16.26186752319336
2012-02-07,16.49298095703125
2012-02-08,16.598033905029297
2012-02-09,16.598033905029297
2012-02-10,16.499984741210938
2012-02-13,16.54200553894043
2012-02-14,16.464969635009766
2012-02-15,16.219846725463867
2012-02-16,16.682079315185547
2012-02-17,16.591028213500977
2012-02-21,16.2758731842041
2012-02-22,16.079784393310547
2012-02-23,16.254865646362305
2012-02-24,16.331905364990234
2012-02-27,16.429948806762695
2012-02-28,16.324905395507812
2012-02-29,16.086793899536133
2012-03-01,16.128801345825195
2012-03-02,15.939712524414062
2012-03-05,16.128801345825195
2012-03-06,15.953718185424805
2012-03-07,15.988736152648926
2012-03-08,16.212848663330078
2012-03-09,16.240861892700195
2012-03-12,16.366926193237305
2012-03-13,16.696077346801758
2012-03-14,16.323991775512695
2012-03-15,16.429893493652344
2012-03-16,16.225147247314453
2012-03-19,16.253381729125977
2012-03-20,16.232192993164062
2012-03-21,16.253381729125977
2012-03-22,16.232192993164062
2012-03-23,16.189838409423828
2012-03-26,16.309865951538086
2012-03-27,16.21808433532715
2012-03-28,16.253381729125977
2012-03-29,16.33104705810547
2012-03-30,16.203954696655273
2012-04-02,16.267501831054688
2012-04-03,16.16159439086914
2012-04-04,15.886234283447266
2012-04-05,15.759142875671387
2012-04-09,15.37081241607666
2012-04-10,14.9613037109375
2012-04-11,15.180180549621582
2012-04-12,15.328448295593262
2012-04-13,15.102511405944824
2012-04-16,15.307271957397461
2012-04-17,15.533204078674316
2012-04-18,15.328448295593262
2012-04-19,15.187246322631836
2012-04-20,15.074274063110352
2012-04-23,14.820094108581543
2012-04-24,14.777728080749512
2012-04-25,14.848332405090332
2012-04-26,14.911882400512695
2012-04-27,14.89069652557373
2012-04-30,14.7847900390625
2012-05-01,14.636515617370605
2012-05-02,14.643582344055176
2012-05-03,14.523544311523438
2012-05-04,14.212882041931152
2012-05-07,14.205822944641113
2012-05-08,14.417637825012207
2012-05-09,14.043429374694824
2012-05-10,14.092850685119629
2012-05-11,13.902219772338867
2012-05-14,13.768072128295898
2012-05-15,13.690404891967773
2012-05-16,13.584493637084961
2012-05-17,13.344439506530762
2012-05-18,13.287951469421387
2012-05-21,13.245590209960938
2012-05-22,13.118500709533691
2012-05-23,13.090255737304688
2012-05-24,13.3726806640625
2012-05-25,13.30207633972168
2012-05-29,13.492708206176758
2012-05-30,13.238533020019531
2012-05-31,13.252654075622559
2012-06-01,12.984352111816406
2012-06-04,13.146743774414062
2012-06-05,13.160863876342773
2012-06-06,13.415046691894531
2012-06-07,13.436222076416016
2012-06-08,13.47858715057373
2012-06-11,12.920802116394043
2012-06-12,13.047894477844238
2012-06-13,12.686147689819336
2012-06-14,12.514904975891113
2012-06-15,12.7432279586792
2012-06-18,12.650471687316895
2012-06-19,12.957283973693848
2012-06-20,12.921602249145508
2012-06-21,12.714688301086426
2012-06-22,12.921602249145508
2012-06-25,12.629066467285156
2012-06-26,12.764628410339355
2012-06-27,12.914468765258789
2012-06-28,12.907333374023438
2012-06-29,13.114253044128418
2012-07-02,12.978686332702637
2012-07-03,13.164196968078613
2012-07-05,13.1071195602417
2012-07-06,12.935876846313477
2012-07-09,12.736091613769531
2012-07-10,12.621931076049805
2012-07-11,12.707547187805176
2012-07-12,12.57198429107666
2012-07-13,12.771764755249023
2012-07-16,12.650471687316895
2012-07-17,12.486369132995605
2012-07-18,12.636199951171875
2012-07-19,12.636199951171875
2012-07-20,12.50063705444336
2012-07-23,12.208100318908691
2012-07-24,12.001178741455078
2012-07-25,12.101072311401367
2012-07-26,12.186695098876953
2012-07-27,12.629066467285156
2012-07-30,12.393608093261719
2012-07-31,12.336526870727539
2012-08-01,12.093936920166016
2012-08-02,12.593391418457031
2012-08-03,12.88592529296875
2012-08-06,12.88592529296875
2012-08-07,13.021492004394531
2012-08-08,13.028632164001465
2012-08-09,13.24981689453125
2012-08-10,13.142789840698242
2012-08-13,12.978686332702637
2012-08-14,12.864522933959961
2012-08-15,13.028632164001465
2012-08-16,13.406792640686035
2012-08-17,13.563758850097656
2012-08-20,13.4710054397583
2012-08-21,13.24981689453125
2012-08-22,13.207005500793457
2012-08-23,13.178467750549316
2012-08-24,13.114253044128418
2012-08-27,13.021492004394531
2012-08-28,12.921602249145508
2012-08-29,12.935876846313477
2012-08-30,12.893059730529785
2012-08-31,12.92873764038086
2012-09-04,12.957283973693848
2012-09-05,12.921602249145508
2012-09-06,13.149922370910645
2012-09-07,13.506677627563477
2012-09-10,13.456731796264648
2012-09-11,13.556632041931152
2012-09-12,13.599434852600098
2012-09-13,13.89712905883789
2012-09-14,13.940376281738281
2012-09-17,13.76738166809082
2012-09-18,13.846670150756836
2012-09-19,13.680887222290039
2012-09-20,13.443018913269043
2012-09-21,13.58718490600586
2012-09-24,13.608803749084473
2012-09-25,13.378145217895508
2012-09-26,13.161911010742188
2012-09-27,13.24840259552002
2012-09-28,13.111451148986816
2012-10-01,13.133073806762695
2012-10-02,13.356525421142578
2012-10-03,13.385355949401855
2012-10-04,13.565556526184082
2012-10-05,13.623221397399902
2012-10-08,13.558344841003418
2012-10-09,13.392561912536621
2012-10-10,13.41418743133545
2012-10-11,13.471855163574219
2012-10-12,13.450230598449707
2012-10-15,13.435815811157227
2012-10-16,14.026872634887695
2012-10-17,14.589104652404785
2012-10-18,15.093658447265625
2012-10-19,14.978336334228516
2012-10-22,14.906257629394531
2012-10-23,14.94229793548584
2012-10-24,14.776504516601562
2012-10-25,14.74046516418457
2012-10-26,14.69721794128418
2012-10-31,14.754886627197266
2012-11-01,15.028793334960938
2012-11-02,14.66838550567627
2012-11-05,14.726057052612305
2012-11-06,14.74046516418457
2012-11-07,14.351239204406738
2012-11-08,14.221491813659668
2012-11-09,14.178242683410645
2012-11-12,14.228697776794434
2012-11-13,14.041289329528809
2012-11-14,13.659259796142578
2012-11-15,13.87550163269043
2012-11-16,13.825045585632324
2012-11-19,14.127781867980957
2012-11-20,14.12058162689209
2012-11-21,14.192662239074707
2012-11-23,14.42331314086914
2012-11-26,14.31519603729248
2012-11-27,14.653971672058105
2012-11-28,14.841385841369629
2012-11-29,15.11528205871582
2012-11-30,15.25224494934082
2012-12-03,14.80534553527832
2012-12-04,15.057621955871582
2012-12-05,15.108077049255371
2012-12-06,15.34595012664795
2012-12-07,15.31711196899414
2012-12-10,15.432439804077148
2012-12-11,15.446859359741211
2012-12-12,15.432439804077148
2012-12-13,15.46517562866211
2012-12-14,15.697956085205078
2012-12-17,15.996203422546387
2012-12-18,16.512676239013672
2012-12-19,16.512676239013672
2012-12-20,16.556325912475586
2012-12-21,16.43993377685547
2012-12-24,16.236257553100586
2012-12-26,16.119861602783203
2012-12-27,16.294448852539062
2012-12-28,16.22897720336914
2012-12-31,16.44720458984375
2013-01-02,17.014602661132812
2013-01-03,16.94913673400879
2013-01-04,16.99278450012207
2013-01-07,16.781829833984375
2013-01-08,16.970956802368164
2013-01-09,17.043699264526367
2013-01-10,17.109163284301758
2013-01-11,17.261926651000977
2013-01-14,17.225561141967773
2013-01-15,17.19645881652832
2013-01-16,17.014602661132812
2013-01-17,17.320125579833984
2013-01-18,17.46561050415039
2013-01-22,17.596546173095703
2013-01-23,17.5601749420166
2013-01-24,17.8075008392334
2013-01-25,17.887521743774414
2013-01-28,17.923892974853516
2013-01-29,18.098478317260742
2013-01-30,17.938440322875977
2013-01-31,18.0039119720459
2013-02-01,18.08393096923828
2013-02-04,17.98935890197754
2013-02-05,17.902074813842773
2013-02-06,17.814777374267578
2013-02-07,17.90934944152832
2013-02-08,17.923892974853516
2013-02-11,17.662019729614258
2013-02-12,17.858423233032227
2013-02-13,18.120304107666016
2013-02-14,18.149398803710938
2013-02-15,17.952985763549805
2013-02-19,18.15666961669922
2013-02-20,17.785680770874023
2013-02-21,17.77840805053711
2013-02-22,17.851150512695312
2013-02-25,17.451059341430664
2013-02-26,17.603824615478516
2013-02-27,17.785680770874023
2013-02-28,17.96026611328125
2013-03-01,17.58926773071289
2013-03-04,17.574731826782227
2013-03-05,17.669288635253906
2013-03-06,17.720216751098633
2013-03-07,17.742033004760742
2013-03-08,17.792943954467773
2013-03-11,17.880247116088867
2013-03-12,17.858423233032227
2013-03-13,18.228721618652344
2013-03-14,18.316709518432617
2013-03-15,18.441364288330078
2013-03-18,18.316709518432617
2013-03-19,18.302040100097656
2013-03-20,18.39736557006836
2013-03-21,18.38269805908203
2013-03-22,18.463363647460938
2013-03-25,18.50002670288086
2013-03-26,18.463363647460938
2013-03-27,18.478023529052734
2013-03-28,18.536685943603516
2013-04-01,18.38269805908203
2013-04-02,18.463363647460938
2013-04-03,18.148061752319336
2013-04-04,18.214052200317383
2013-04-05,18.038070678710938
2013-04-08,18.29471206665039
2013-04-09,18.221384048461914
2013-04-10,18.536685943603516
2013-04-11,18.331377029418945
2013-04-12,18.228721618652344
2013-04-15,17.708106994628906
2013-04-16,17.72277069091797
2013-04-17,17.22415542602539
2013-04-18,17.07017707824707
2013-04-19,17.370811462402344
2013-04-22,17.34881019592285
2013-04-23,17.752103805541992
2013-04-24,17.88408660888672
2013-04-25,18.11139678955078
2013-04-26,17.972082138061523
2013-04-29,18.199390411376953
2013-04-30,18.426694869995117
2013-05-01,17.854759216308594
2013-05-02,18.2727108001709
2013-05-03,17.38547706604004
2013-05-06,17.524791717529297
2013-05-07,17.803434371948242
2013-05-08,18.008743286132812
2013-05-09,18.162729263305664
2013-05-10,18.2727108001709
2013-05-13,18.2653751373291
2013-05-14,18.485361099243164
2013-05-15,18.63201332092285
2013-05-16,18.43402862548828
2013-05-17,18.353376388549805
2013-05-20,18.331377029418945
2013-05-21,18.258052825927734
2013-05-22,17.9500789642334
2013-05-23,17.715444564819336
2013-05-24,17.87675666809082
2013-05-28,18.001407623291016
2013-05-29,17.832767486572266
2013-05-30,17.781435012817383
2013-05-31,17.495454788208008
2013-06-03,17.68610954284668
2013-06-04,17.590784072875977
2013-06-05,17.326812744140625
2013-06-06,17.378145217895508
2013-06-07,17.590784072875977
2013-06-10,17.656776428222656
2013-06-11,17.5028018951416
2013-06-12,17.469526290893555
2013-06-13,17.646961212158203
2013-06-14,17.469526290893555
2013-06-17,17.12944984436035
2013-06-18,17.476913452148438
2013-06-19,17.469526290893555
2013-06-20,17.262527465820312
2013-06-21,17.29949188232422
2013-06-24,16.915056228637695
2013-06-25,17.144241333007812
2013-06-26,17.077699661254883
2013-06-27,17.373422622680664
2013-06-28,17.528671264648438
2013-07-01,17.72088623046875
2013-07-02,17.632173538208008
2013-07-03,17.595203399658203
2013-07-05,17.602602005004883
2013-07-08,17.809600830078125
2013-07-09,18.09053611755371
2013-07-10,18.282751083374023
2013-07-11,18.134889602661133
2013-07-12,18.06096076965332
2013-07-15,18.253183364868164
2013-07-16,18.171852111816406
2013-07-17,18.290143966674805
2013-07-18,18.482364654541016
2013-07-19,18.497150421142578
2013-07-22,18.46757698059082
2013-07-23,18.423213958740234
2013-07-24,18.27536392211914
2013-07-25,18.43800926208496
2013-07-26,18.260570526123047
2013-07-29,18.231000900268555
2013-07-30,18.341896057128906
2013-07-31,18.327110290527344
2013-08-01,18.378862380981445
2013-08-02,18.27536392211914
2013-08-05,18.1866397857666
2013-08-06,18.068355560302734
2013-08-07,18.053569793701172
2013-08-08,18.1866397857666
2013-08-09,18.40843391418457
2013-08-12,18.341896057128906
2013-08-13,18.423213958740234
2013-08-14,18.423213958740234
2013-08-15,18.201431274414062
2013-08-16,18.09053611755371
2013-08-19,17.802207946777344
2013-08-20,17.8983211517334
2013-08-21,17.743064880371094
2013-08-22,18.201431274414062
2013-08-23,18.260570526123047
2013-08-26,18.37146759033203
2013-08-27,17.979646682739258
2013-08-28,18.238393783569336
2013-08-29,18.511932373046875
2013-08-30,18.304931640625
2013-09-03,18.46017837524414
2013-09-04,18.615436553955078
2013-09-05,18.637615203857422
2013-09-06,18.755897521972656
2013-09-09,19.103364944458008
2013-09-10,19.591299057006836
2013-09-11,19.887022018432617
2013-09-12,19.9577693939209
2013-09-13,20.21841049194336
2013-09-16,20.151390075683594
2013-09-17,20.292879104614258
