Date,VZ
2010-04-09,13.023600578308105
2010-04-12,12.962981224060059
2010-04-13,13.019268035888672
2010-04-14,12.9240140914917
2010-04-15,12.789796829223633
2010-04-16,12.807117462158203
2010-04-19,12.872055053710938
2010-04-20,12.885051727294922
2010-04-21,12.79845905303955
2010-04-22,12.677224159240723
2010-04-23,12.577641487121582
2010-04-26,12.53001594543457
2010-04-27,12.447751998901367
2010-04-28,12.607952117919922
2010-04-29,12.651243209838867
2010-04-30,12.51269817352295
2010-05-03,12.681560516357422
2010-05-04,12.447751998901367
2010-05-05,12.417449951171875
2010-05-06,12.12735652923584
2010-05-07,12.205291748046875
2010-05-10,12.387139320373535
2010-05-11,12.296215057373047
2010-05-12,12.426108360290527
2010-05-13,12.421778678894043
2010-05-14,12.343850135803223
2010-05-17,12.40878963470459
2010-05-18,12.304875373840332
2010-05-19,12.343850135803223
2010-05-20,12.019122123718262
2010-05-21,12.10571002960205
2010-05-24,11.902222633361816
2010-05-25,11.863252639770508
2010-05-26,11.659757614135742
2010-05-27,11.94118595123291
2010-05-28,11.91520881652832
2010-06-01,11.780987739562988
2010-06-02,11.945518493652344
2010-06-03,11.967161178588867
2010-06-04,11.780987739562988
2010-06-07,11.724705696105957
2010-06-08,11.984478950500488
2010-06-09,12.027780532836914
2010-06-10,12.270234107971191
2010-06-11,12.365492820739746
2010-06-14,12.395798683166504
2010-06-15,12.603625297546387
2010-06-16,12.633931159973145
2010-06-17,12.594961166381836
2010-06-18,12.612286567687988
2010-06-21,12.581971168518066
2010-06-22,12.581971168518066
2010-06-23,12.698870658874512
2010-06-24,12.538675308227539
2010-06-25,12.361162185668945
2010-06-28,12.430438995361328
2010-06-29,12.391469955444336
2010-06-30,12.131689071655273
2010-07-01,12.179313659667969
2010-07-02,12.3765230178833
2010-07-06,12.284188270568848
2010-07-07,12.465155601501465
2010-07-08,12.587363243103027
2010-07-09,12.526254653930664
2010-07-12,12.451050758361816
2010-07-13,12.639066696166992
2010-07-14,12.615557670593262
2010-07-15,12.596762657165527
2010-07-16,12.54505729675293
2010-07-19,12.559159278869629
2010-07-20,12.53565788269043
2010-07-21,12.465155601501465
2010-07-22,12.690767288208008
2010-07-23,13.170195579528809
2010-07-26,13.292404174804688
2010-07-27,13.43810749053955
2010-07-28,13.58852481842041
2010-07-29,13.574426651000977
2010-07-30,13.65902042388916
2010-08-02,13.894035339355469
2010-08-03,13.884637832641602
2010-08-04,13.818833351135254
2010-08-05,13.889342308044434
2010-08-06,13.889342308044434
2010-08-09,14.035050392150879
2010-08-10,14.110252380371094
2010-08-11,13.894035339355469
2010-08-12,14.251265525817871
2010-08-13,14.11495304107666
2010-08-16,14.082048416137695
2010-08-17,14.180760383605957
2010-08-18,14.171354293823242
2010-08-19,13.922242164611816
2010-08-20,13.80473518371582
2010-08-23,13.823535919189453
2010-08-24,13.851738929748535
2010-08-25,13.9410400390625
2010-08-26,13.865836143493652
2010-08-27,14.025653839111328
2010-08-30,13.83763313293457
2010-08-31,13.879939079284668
2010-09-01,14.223062515258789
2010-09-02,14.152556419372559
2010-09-03,14.194860458374023
2010-09-07,14.204259872436523
2010-09-08,14.317063331604004
2010-09-09,14.495677947998047
2010-09-10,14.48627758026123
2010-09-13,14.523877143859863
2010-09-14,14.528575897216797
2010-09-15,14.660185813903809
2010-09-16,14.768292427062988
2010-09-17,14.89048957824707
2010-09-20,15.083213806152344
2010-09-21,15.191316604614258
2010-09-22,15.224217414855957
2010-09-23,15.120813369750977
2010-09-24,15.341732025146484
2010-09-27,15.445135116577148
2010-09-28,15.379332542419434
2010-09-29,15.35112476348877
2010-09-30,15.318224906921387
2010-10-01,15.459237098693848
2010-10-04,15.525038719177246
2010-10-05,15.778854370117188
2010-10-06,15.91145133972168
2010-10-07,15.7063570022583
2010-10-08,15.658659934997559
2010-10-11,15.754054069519043
2010-10-12,15.520341873168945
2010-10-13,15.362942695617676
2010-10-14,15.472641944885254
2010-10-15,15.467878341674805
2010-10-18,15.544188499450684
2010-10-19,15.339099884033203
2010-10-20,15.568037033081055
2010-10-21,15.5108003616333
2010-10-22,15.30571174621582
2010-10-25,15.429717063903809
2010-10-26,15.501261711120605
2010-10-27,15.506027221679688
2010-10-28,15.45833683013916
2010-10-29,15.49172592163086
2010-11-01,15.453564643859863
2010-11-02,15.644354820251465
2010-11-03,15.734973907470703
2010-11-04,15.987764358520508
2010-11-05,15.94482707977295
2010-11-08,15.820828437805176
2010-11-09,15.7445068359375
2010-11-10,15.668198585510254
2010-11-11,15.563268661499023
2010-11-12,15.529879570007324
2010-11-15,15.630043983459473
2010-11-16,15.353400230407715
2010-11-17,15.424949645996094
2010-11-18,15.572805404663086
2010-11-19,15.544188499450684
2010-11-22,15.501261711120605
2010-11-23,15.448799133300781
2010-11-24,15.429717063903809
2010-11-26,15.362942695617676
2010-11-29,15.215087890625
2010-11-30,15.267548561096191
2010-12-01,15.429717063903809
2010-12-02,15.615735054016113
2010-12-03,15.692048072814941
2010-12-06,15.687273979187012
2010-12-07,15.715898513793945
2010-12-08,15.730205535888672
2010-12-09,16.0068416595459
2010-12-10,16.23577880859375
2010-12-13,16.269174575805664
2010-12-14,16.536270141601562
2010-12-15,16.517187118530273
2010-12-16,16.579193115234375
2010-12-17,16.52196502685547
2010-12-20,16.569656372070312
2010-12-21,16.665054321289062
2010-12-22,16.77952003479004
2010-12-23,16.903532028198242
2010-12-27,16.932147979736328
2010-12-28,16.9893798828125
2010-12-29,16.970308303833008
2010-12-30,16.960765838623047
2010-12-31,17.065698623657227
2011-01-03,17.37572479248047
2011-01-04,17.723905563354492
2011-01-05,17.967161178588867
2011-01-06,17.507123947143555
2011-01-07,17.36216163635254
2011-01-10,17.357324600219727
2011-01-11,17.08672332763672
2011-01-12,17.139877319335938
2011-01-13,17.299348831176758
2011-01-14,17.13504409790039
2011-01-18,16.603506088256836
2011-01-19,16.71947479248047
2011-01-20,16.72431182861328
2011-01-21,16.888607025146484
2011-01-24,17.02873992919922
2011-01-25,17.294513702392578
2011-01-26,17.589279174804688
2011-01-27,17.632766723632812
2011-01-28,17.21719741821289
2011-01-31,17.212364196777344
2011-02-01,17.526451110839844
2011-02-02,17.47330093383789
2011-02-03,17.579607009887695
2011-02-04,17.5457820892334
2011-02-07,17.405649185180664
2011-02-08,17.56028175354004
2011-02-09,17.724565505981445
2011-02-10,17.59893798828125
2011-02-11,17.584442138671875
2011-02-14,17.34766387939453
2011-02-15,17.618267059326172
2011-02-16,17.478134155273438
2011-02-17,17.574777603149414
2011-02-18,17.69557762145996
2011-02-22,17.39598846435547
2011-02-23,17.304176330566406
2011-02-24,17.19303321838379
2011-02-25,17.38149070739746
2011-02-28,17.840545654296875
2011-03-01,17.405649185180664
2011-03-02,17.56028175354004
2011-03-03,17.5699462890625
2011-03-04,17.434635162353516
2011-03-07,17.400819778442383
2011-03-08,17.627933502197266
2011-03-09,17.710079193115234
2011-03-10,17.589279174804688
2011-03-11,17.323501586914062
2011-03-14,16.9997501373291
2011-03-15,16.849945068359375
2011-03-16,16.57451057434082
2011-03-17,17.072227478027344
2011-03-18,17.318668365478516
2011-03-21,17.618267059326172
2011-03-22,17.855051040649414
2011-03-23,17.869543075561523
2011-03-24,17.966190338134766
2011-03-25,18.01934242248535
2011-03-28,18.24162483215332
2011-03-29,18.502565383911133
2011-03-30,18.584707260131836
2011-03-31,18.623367309570312
2011-04-01,18.58955192565918
2011-04-04,18.65719223022461
2011-04-05,18.546056747436523
2011-04-06,18.52549934387207
2011-04-07,18.481447219848633
2011-04-08,18.461870193481445
2011-04-11,18.52549934387207
2011-04-12,18.422718048095703
2011-04-13,18.447187423706055
2011-04-14,18.45697593688965
2011-04-15,18.52549934387207
2011-04-18,18.261205673217773
2011-04-19,18.22694206237793
2011-04-20,18.496135711669922
2011-04-21,18.065420150756836
2011-04-25,18.104572296142578
2011-04-26,18.417818069458008
2011-04-27,18.72127914428711
2011-04-28,18.731069564819336
2011-04-29,18.491239547729492
2011-05-02,18.383560180664062
2011-05-03,18.501022338867188
2011-05-04,18.43740463256836
2011-05-05,18.1682071685791
2011-05-06,18.246509552001953
2011-05-09,18.22694206237793
2011-05-10,18.388456344604492
2011-05-11,18.236726760864258
2011-05-12,18.31993293762207
2011-05-13,18.236726760864258
2011-05-16,18.094783782958984
2011-05-17,18.163305282592773
2011-05-18,18.153518676757812
2011-05-19,18.266094207763672
2011-05-20,18.182889938354492
2011-05-23,18.036056518554688
2011-05-24,18.060531616210938
2011-05-25,17.815807342529297
2011-05-26,17.918590545654297
2011-05-27,17.947952270507812
2011-05-31,18.075212478637695
2011-06-01,17.752172470092773
2011-06-02,17.703229904174805
2011-06-03,17.43893051147461
2011-06-06,17.233366012573242
2011-06-07,17.316566467285156
2011-06-08,17.57107925415039
2011-06-09,17.45850944519043
2011-06-10,17.22357177734375
2011-06-13,17.43893051147461
2011-06-14,17.414459228515625
2011-06-15,17.189315795898438
2011-06-16,17.248046875
2011-06-17,17.380191802978516
2011-06-20,17.448719024658203
2011-06-21,17.61513328552246
2011-06-22,17.59065818786621
2011-06-23,17.644498825073242
2011-06-24,17.620025634765625
2011-06-27,17.815807342529297
2011-06-28,17.899011611938477
2011-06-29,17.972431182861328
2011-06-30,18.222042083740234
2011-07-01,18.501022338867188
2011-07-05,18.51080894470215
2011-07-06,18.613948822021484
2011-07-07,18.5544490814209
2011-07-08,18.584197998046875
2011-07-11,18.405696868896484
2011-07-12,18.390830993652344
2011-07-13,18.31644630432129
2011-07-14,18.28669548034668
2011-07-15,18.256940841674805
2011-07-18,18.20240020751953
2011-07-19,18.33131980895996
2011-07-20,18.50982666015625
2011-07-21,18.628828048706055
2011-07-22,18.217281341552734
2011-07-25,17.959440231323242
2011-07-26,17.98918914794922
2011-07-27,17.95447540283203
2011-07-28,17.6817626953125
2011-07-29,17.498302459716797
2011-08-01,17.785888671875
2011-08-02,17.597469329833984
2011-08-03,17.835481643676758
2011-08-04,17.314836502075195
2011-08-05,17.379301071166992
2011-08-08,16.42232894897461
2011-08-09,17.002464294433594
2011-08-10,16.690078735351562
2011-08-11,17.166086196899414
2011-08-12,17.00741958618164
2011-08-15,17.379301071166992
2011-08-16,17.295011520385742
2011-08-17,17.656972885131836
2011-08-18,17.38921356201172
2011-08-19,17.210712432861328
2011-08-22,17.265256881713867
2011-08-23,17.830524444580078
2011-08-24,18.083398818969727
2011-08-25,17.736312866210938
2011-08-26,17.731351852416992
2011-08-29,17.919776916503906
2011-08-30,18.004064559936523
2011-08-31,17.934642791748047
2011-09-01,17.79085350036621
2011-09-02,17.632184982299805
2011-09-06,17.463592529296875
2011-09-07,17.661928176879883
2011-09-08,17.542930603027344
2011-09-09,17.473512649536133
2011-09-12,17.478473663330078
2011-09-13,17.602428436279297
2011-09-14,17.65201759338379
2011-09-15,17.94455337524414
2011-09-16,18.207365036010742
2011-09-19,17.98918914794922
2011-09-20,18.05364990234375
2011-09-21,17.771013259887695
2011-09-22,17.64705467224121
2011-09-23,17.79085350036621
2011-09-26,18.02885627746582
2011-09-27,18.291648864746094
2011-09-28,18.26685905456543
2011-09-29,18.420574188232422
2011-09-30,18.247026443481445
2011-10-03,18.018936157226562
2011-10-04,18.048688888549805
2011-10-05,17.98332977294922
2011-10-06,18.053720474243164
2011-10-07,18.179399490356445
2011-10-10,18.551441192626953
2011-10-11,18.350339889526367
2011-10-12,18.435800552368164
2011-10-13,18.61176872253418
2011-10-14,18.767616271972656
2011-10-17,18.571548461914062
2011-10-18,18.722375869750977
2011-10-19,18.626853942871094
2011-10-20,18.651992797851562
2011-10-21,18.812864303588867
2011-10-24,18.5665225982666
2011-10-25,18.194480895996094
2011-10-26,18.506196975708008
2011-10-27,18.93352508544922
2011-10-28,18.918447494506836
2011-10-31,18.591655731201172
2011-11-01,18.335256576538086
2011-11-02,18.50116539001465
2011-11-03,18.827953338623047
2011-11-04,18.687175750732422
2011-11-07,18.77264976501465
2011-11-08,18.863140106201172
2011-11-09,18.546409606933594
2011-11-10,18.767616271972656
2011-11-11,18.863140106201172
2011-11-14,18.601713180541992
2011-11-15,18.722375869750977
2011-11-16,18.425752639770508
2011-11-17,18.450897216796875
2011-11-18,18.330228805541992
2011-11-21,18.134159088134766
2011-11-22,18.194480895996094
2011-11-23,17.772178649902344
2011-11-25,17.772178649902344
2011-11-28,18.224655151367188
2011-11-29,18.41568946838379
2011-11-30,18.968719482421875
2011-12-01,18.988834381103516
2011-12-02,19.0290470123291
2011-12-05,19.129596710205078
2011-12-06,19.265344619750977
2011-12-07,19.260318756103516
2011-12-08,19.00893783569336
2011-12-09,19.320642471313477
2011-12-12,19.280427932739258
2011-12-13,19.235170364379883
2011-12-14,19.235170364379883
2011-12-15,19.315608978271484
2011-12-16,19.496599197387695
2011-12-19,19.421192169189453
2011-12-20,19.712787628173828
2011-12-21,19.722837448120117
2011-12-22,19.753013610839844
2011-12-23,20.09990692138672
2011-12-27,20.104928970336914
2011-12-28,19.989294052124023
2011-12-29,20.135107040405273
2011-12-30,20.170286178588867
2012-01-03,19.974218368530273
2012-01-04,19.712787628173828
2012-01-05,19.577045440673828
2012-01-06,19.521028518676758
2012-01-09,19.541397094726562
2012-01-10,19.64325523376465
2012-01-11,19.811325073242188
2012-01-12,19.821504592895508
2012-01-13,19.821504592895508
2012-01-17,19.872432708740234
2012-01-18,19.867341995239258
2012-01-19,19.862247467041016
2012-01-20,19.846969604492188
2012-01-23,19.55668067932129
2012-01-24,19.24600601196289
2012-01-25,19.195083618164062
2012-01-26,19.016830444335938
2012-01-27,18.95062255859375
2012-01-30,19.154327392578125
2012-01-31,19.17980194091797
2012-02-01,19.2510986328125
2012-02-02,19.128868103027344
2012-02-03,19.27147102355957
2012-02-06,19.424253463745117
2012-02-07,19.312217712402344
2012-02-08,19.312217712402344
2012-02-09,19.312217712402344
2012-02-10,19.195083618164062
2012-02-13,19.419166564941406
2012-02-14,19.373332977294922
2012-02-15,19.266382217407227
2012-02-16,19.37842559814453
2012-02-17,19.587230682373047
2012-02-21,19.602508544921875
2012-02-22,19.45990753173828
2012-02-23,19.419166564941406
2012-02-24,19.424253463745117
2012-02-27,19.419166564941406
2012-02-28,19.42934799194336
2012-02-29,19.408985137939453
2012-03-01,19.571949005126953
2012-03-02,19.694181442260742
2012-03-05,19.862247467041016
2012-03-06,19.704362869262695
2012-03-07,19.796037673950195
2012-03-08,19.97428321838379
2012-03-09,19.913175582885742
2012-03-12,20.025211334228516
2012-03-13,20.106712341308594
2012-03-14,20.101619720458984
2012-03-15,20.137269973754883
2012-03-16,20.15254020690918
2012-03-19,20.193286895751953
2012-03-20,20.183109283447266
2012-03-21,20.259489059448242
2012-03-22,20.198383331298828
2012-03-23,20.07614517211914
2012-03-26,20.03031349182129
2012-03-27,19.689083099365234
2012-03-28,19.485374450683594
2012-03-29,19.388612747192383
2012-03-30,19.470094680786133
2012-04-02,19.6177921295166
2012-04-03,19.587230682373047
2012-04-04,19.551578521728516
2012-04-05,19.43289566040039
2012-04-09,19.329696655273438
2012-04-10,18.989124298095703
2012-04-11,19.28841781616211
2012-04-12,19.376140594482422
2012-04-13,19.226486206054688
2012-04-16,19.31421661376953
2012-04-17,19.47418212890625
2012-04-18,19.43289566040039
2012-04-19,19.68573570251465
2012-04-20,19.985029220581055
2012-04-23,19.902469635009766
2012-04-24,20.382356643676758
2012-04-25,20.37204360961914
2012-04-26,20.712600708007812
2012-04-27,20.75904083251953
2012-04-30,20.836441040039062
2012-05-01,20.929325103759766
2012-05-02,20.949953079223633
2012-05-03,20.970611572265625
2012-05-04,20.774520874023438
2012-05-07,20.913846969604492
2012-05-08,20.924165725708008
2012-05-09,20.76936149597168
2012-05-10,20.924165725708008
2012-05-11,21.238929748535156
2012-05-14,21.0996036529541
2012-05-15,21.18216323852539
2012-05-16,21.094446182250977
2012-05-17,21.347288131713867
2012-05-18,21.42984962463379
2012-05-21,21.33181381225586
2012-05-22,21.357606887817383
2012-05-23,21.30085563659668
2012-05-24,21.357606887817383
2012-05-25,21.388574600219727
2012-05-29,21.543371200561523
2012-05-30,21.373092651367188
2012-05-31,21.48661994934082
2012-06-01,21.17185401916504
2012-06-04,21.33181381225586
2012-06-05,21.259567260742188
2012-06-06,21.55369758605957
2012-06-07,21.48661994934082
2012-06-08,21.89942169189453
2012-06-11,21.961341857910156
2012-06-12,22.157428741455078
2012-06-13,22.183231353759766
2012-06-14,22.575387954711914
2012-06-15,22.47219467163086
2012-06-18,22.61151123046875
2012-06-19,22.565073013305664
2012-06-20,22.34318733215332
2012-06-21,22.35867691040039
2012-06-22,22.6785945892334
2012-06-25,22.52379608154297
2012-06-26,22.621835708618164
2012-06-27,22.590871810913086
2012-06-28,22.68891716003418
2012-06-29,22.931442260742188
2012-07-02,23.184280395507812
2012-07-03,23.194604873657227
2012-07-05,23.163652420043945
2012-07-06,23.179302215576172
2012-07-09,23.346288681030273
2012-07-10,23.325407028198242
2012-07-11,23.42978286743164
2012-07-12,23.30974769592285
2012-07-13,23.591537475585938
2012-07-16,23.622840881347656
2012-07-17,23.826356887817383
2012-07-18,23.94637107849121
2012-07-19,23.241920471191406
2012-07-20,23.215829849243164
2012-07-23,23.142765045166016
2012-07-24,22.840116500854492
2012-07-25,22.814029693603516
2012-07-26,23.200178146362305
2012-07-27,23.42978286743164
2012-07-30,23.455867767333984
2012-07-31,23.555002212524414
2012-08-01,23.591537475585938
2012-08-02,23.283660888671875
2012-08-03,23.200178146362305
2012-08-06,23.320192337036133
2012-08-07,23.20538902282715
2012-08-08,23.05406379699707
2012-08-09,23.13754653930664
2012-08-10,23.273225784301758
2012-08-13,23.10102653503418
2012-08-14,23.132335662841797
2012-08-15,23.059282302856445
2012-08-16,23.02274513244629
2012-08-17,22.991451263427734
2012-08-20,22.803585052490234
2012-08-21,22.38092041015625
2012-08-22,22.240022659301758
2012-08-23,22.046939849853516
2012-08-24,22.527021408081055
2012-08-27,22.31308364868164
2012-08-28,22.266115188598633
2012-08-29,22.485271453857422
2012-08-30,22.318294525146484
2012-08-31,22.407001495361328
2012-09-04,22.803585052490234
2012-09-05,22.855764389038086
2012-09-06,23.038406372070312
2012-09-07,22.814029693603516
2012-09-10,22.991451263427734
2012-09-11,23.085376739501953
2012-09-12,23.42455291748047
2012-09-13,23.784608840942383
2012-09-14,23.2367000579834
2012-09-17,23.26279067993164
2012-09-18,23.43499183654785
2012-09-19,23.622840881347656
2012-09-20,23.737648010253906
2012-09-21,23.81591796875
2012-09-24,23.8367919921875
2012-09-25,23.80548095703125
2012-09-26,23.789827346801758
2012-09-27,23.878543853759766
2012-09-28,23.77939224243164
2012-10-01,23.90463638305664
2012-10-02,23.93071746826172
2012-10-03,24.149887084960938
2012-10-04,24.661277770996094
2012-10-05,24.822175979614258
2012-10-08,24.568939208984375
2012-10-09,24.326269149780273
2012-10-10,24.15215492248535
2012-10-11,23.846172332763672
2012-10-12,23.540180206298828
2012-10-15,23.47687530517578
2012-10-16,23.25530242919922
2012-10-17,23.592945098876953
2012-10-18,24.15215492248535
2012-10-19,23.8250732421875
2012-10-22,23.619312286376953
2012-10-23,23.250017166137695
2012-10-24,23.334430694580078
2012-10-25,23.344985961914062
2012-10-26,23.59821891784668
2012-10-31,23.55073356628418
2012-11-01,23.814512252807617
2012-11-02,23.48741912841797
2012-11-05,23.318607330322266
2012-11-06,23.371360778808594
2012-11-07,22.785757064819336
2012-11-08,22.479768753051758
2012-11-09,22.49559783935547
2012-11-12,22.453384399414062
2012-11-13,22.44284439086914
2012-11-14,22.284576416015625
2012-11-15,21.99967384338379
2012-11-16,21.841407775878906
2012-11-19,22.58528709411621
2012-11-20,22.590560913085938
2012-11-21,22.769927978515625
2012-11-23,23.086467742919922
2012-11-26,22.843791961669922
2012-11-27,22.67496681213379
2012-11-28,22.98095703125
2012-11-29,23.218368530273438
2012-11-30,23.276391983032227
2012-12-03,23.265846252441406
2012-12-04,23.038986206054688
2012-12-05,23.265846252441406
2012-12-06,23.450498580932617
2012-12-07,23.429399490356445
2012-12-10,23.228918075561523
2012-12-11,23.445222854614258
2012-12-12,23.62986946105957
2012-12-13,23.48741912841797
2012-12-14,23.32387924194336
2012-12-17,23.276391983032227
2012-12-18,23.144506454467773
2012-12-19,22.88599967956543
2012-12-20,23.112852096557617
2012-12-21,22.986242294311523
2012-12-24,22.970409393310547
2012-12-26,22.922935485839844
2012-12-27,22.93875503540039
2012-12-28,22.632762908935547
2012-12-31,22.827960968017578
2013-01-02,23.35552978515625
2013-01-03,23.244747161865234
2013-01-04,23.371360778808594
2013-01-07,23.57711410522461
2013-01-08,23.003360748291016
2013-01-09,22.94999122619629
2013-01-10,23.264888763427734
2013-01-11,23.110105514526367
2013-01-14,22.73116111755371
2013-01-15,22.40026092529297
2013-01-16,22.154748916625977
2013-01-17,22.48565673828125
2013-01-18,22.704492568969727
2013-01-22,22.91796112060547
2013-01-23,22.837919235229492
2013-01-24,22.73116111755371
2013-01-25,22.773860931396484
2013-01-28,22.82723045349121
2013-01-29,23.216842651367188
2013-01-30,23.275564193725586
2013-01-31,23.275564193725586
2013-02-01,23.7825984954834
2013-02-04,23.76123809814453
2013-02-05,23.7825984954834
2013-02-06,23.884002685546875
2013-02-07,23.729225158691406
2013-02-08,23.670509338378906
2013-02-11,23.654504776000977
2013-02-12,23.718555450439453
2013-02-13,23.76123809814453
2013-02-14,23.65984344482422
2013-02-15,23.69719696044922
2013-02-19,23.750574111938477
2013-02-20,23.974735260009766
2013-02-21,24.081480026245117
2013-02-22,24.230920791625977
2013-02-25,24.401714324951172
2013-02-26,24.615201950073242
2013-02-27,24.737960815429688
2013-02-28,24.834022521972656
2013-03-01,24.93543243408203
2013-03-04,25.143585205078125
2013-03-05,25.453144073486328
2013-03-06,25.23432159423828
2013-03-07,25.34105682373047
2013-03-08,25.597246170043945
2013-03-11,25.517181396484375
2013-03-12,25.81073760986328
2013-03-13,25.586572647094727
2013-03-14,25.87478256225586
2013-03-15,25.6292667388916
2013-03-18,26.018888473510742
2013-03-19,26.12562370300293
2013-03-20,25.938823699951172
2013-03-21,26.04557228088379
2013-03-22,26.162986755371094
2013-03-25,26.237716674804688
2013-03-26,26.408498764038086
2013-03-27,26.120290756225586
2013-03-28,26.232372283935547
2013-04-01,26.269737243652344
2013-04-02,26.419185638427734
2013-04-03,26.146982192993164
2013-04-04,26.312437057495117
2013-04-05,26.451204299926758
2013-04-08,26.658838272094727
2013-04-09,26.621097564697266
2013-04-10,26.8907527923584
2013-04-11,27.241315841674805
2013-04-12,27.430078506469727
2013-04-15,27.311429977416992
2013-04-16,27.214340209960938
2013-04-17,26.71816635131836
2013-04-18,27.457040786743164
2013-04-19,28.17974090576172
2013-04-22,28.147377014160156
2013-04-23,28.21749496459961
2013-04-24,27.937047958374023
2013-04-25,28.702878952026367
2013-04-26,28.924007415771484
2013-04-29,28.832321166992188
2013-04-30,29.07501983642578
2013-05-01,28.260635375976562
2013-05-02,28.330751419067383
2013-05-03,28.411643981933594
2013-05-06,28.071868896484375
2013-05-07,28.54108238220215
2013-05-08,28.6435604095459
2013-05-09,28.427827835083008
2013-05-10,28.524913787841797
2013-05-13,28.341533660888672
2013-05-14,28.67591667175293
2013-05-15,28.907825469970703
2013-05-16,28.692092895507812
2013-05-17,28.77299690246582
2013-05-20,28.444002151489258
2013-05-21,28.082674026489258
2013-05-22,27.75906753540039
2013-05-23,27.98558235168457
2013-05-24,27.715925216674805
2013-05-28,27.40851402282715
2013-05-29,26.73435401916504
2013-05-30,26.470081329345703
2013-05-31,26.1464900970459
2013-06-03,26.24355697631836
2013-06-04,26.340641021728516
2013-06-05,26.04940414428711
2013-06-06,26.950082778930664
2013-06-07,27.09569549560547
2013-06-10,27.252090454101562
2013-06-11,27.063344955444336
2013-06-12,26.912330627441406
2013-06-13,27.311429977416992
2013-06-14,27.5433406829834
2013-06-17,27.34917640686035
2013-06-18,27.802209854125977
2013-06-19,26.993221282958984
2013-06-20,26.40535545349121
2013-06-21,26.707378387451172
2013-06-24,26.491641998291016
2013-06-25,27.20355987548828
2013-06-26,27.322206497192383
2013-06-27,27.505592346191406
2013-06-28,27.149633407592773
2013-07-01,27.160409927368164
2013-07-02,27.3060245513916
2013-07-03,27.510961532592773
2013-07-05,27.66737937927246
2013-07-08,27.877119064331055
2013-07-09,27.762725830078125
2013-07-10,27.533903121948242
2013-07-11,27.8989315032959
2013-07-12,27.463085174560547
2013-07-15,27.217914581298828
2013-07-16,27.39226531982422
2013-07-17,27.64286231994629
2013-07-18,27.223365783691406
2013-07-19,27.21247100830078
2013-07-22,27.38681411743164
2013-07-23,27.435836791992188
2013-07-24,27.44674301147461
2013-07-25,27.62651824951172
2013-07-26,27.795412063598633
2013-07-29,28.05146026611328
2013-07-30,27.468528747558594
2013-07-31,26.9564266204834
2013-08-01,27.245159149169922
2013-08-02,27.375913619995117
2013-08-05,27.354114532470703
2013-08-06,27.28874397277832
2013-08-07,27.201576232910156
2013-08-08,27.03269386291504
2013-08-09,26.869264602661133
2013-08-12,27.04904556274414
2013-08-13,26.77663803100586
2013-08-14,26.63498878479004
2013-08-15,26.444318771362305
2013-08-16,25.99213981628418
2013-08-19,25.87772560119629
2013-08-20,26.10110092163086
2013-08-21,25.75242805480957
2013-08-22,25.616228103637695
2013-08-23,25.937658309936523
2013-08-26,25.572641372680664
2013-08-27,25.57809829711914
2013-08-28,25.365625381469727
2013-08-29,26.052072525024414
2013-08-30,25.81235122680664
2013-09-03,25.065988540649414
2013-09-04,25.485471725463867
2013-09-05,25.409202575683594
2013-09-06,25.24576759338379
2013-09-09,25.01150894165039
2013-09-10,25.316585540771484
2013-09-11,25.343830108642578
2013-09-12,25.796016693115234
2013-09-13,26.01937484741211
2013-09-16,26.313562393188477
