Date,PX
2022-07-08,11.424112319946289
2022-07-11,11.270639419555664
2022-07-12,11.366559982299805
2022-07-13,11.030840873718262
2022-07-14,10.982879638671875
2022-07-15,11.443299293518066
2022-07-18,11.481666564941406
2022-07-19,11.424112319946289
2022-07-20,11.414522171020508
2022-07-21,11.424112319946289
2022-07-22,11.22268009185791
2022-07-25,11.059615135192871
2022-07-26,11.030840873718262
2022-07-27,11.213088035583496
2022-07-28,11.289825439453125
2022-07-29,11.34737491607666
2022-08-01,11.692688941955566
2022-08-02,11.520033836364746
2022-08-03,11.721467971801758
2022-08-04,11.731056213378906
2022-08-05,11.615954399108887
2022-08-08,11.644728660583496
2022-08-09,11.711875915527344
2022-08-10,11.865346908569336
2022-08-11,11.750242233276367
2022-08-12,12.853324890136719
2022-08-15,12.488829612731934
2022-08-16,12.555973052978516
2022-08-17,12.651893615722656
2022-08-18,12.853324890136719
2022-08-19,12.460052490234375
2022-08-22,12.268211364746094
2022-08-23,12.181883811950684
2022-08-24,12.172292709350586
2022-08-25,12.181883811950684
2022-08-26,12.479940414428711
2022-08-29,12.220343589782715
2022-08-30,11.989588737487793
2022-08-31,11.9992036819458
2022-09-01,11.845368385314941
2022-09-02,11.797294616699219
2022-09-06,11.268484115600586
2022-09-07,11.672301292419434
2022-09-08,11.441549301147461
2022-09-09,11.43193531036377
2022-09-12,11.547310829162598
2022-09-13,11.124261856079102
2022-09-14,11.220410346984863
2022-09-15,11.028114318847656
2022-09-16,10.989655494689941
2022-09-19,10.87427806854248
2022-09-20,10.60506534576416
2022-09-21,10.816588401794434
2022-09-22,10.297393798828125
2022-09-23,10.201245307922363
2022-09-26,10.287778854370117
2022-09-27,10.085868835449219
2022-09-28,10.201245307922363
2022-09-29,9.951263427734375
2022-09-30,10.114715576171875
2022-10-03,10.297393798828125
2022-10-04,10.624293327331543
2022-10-05,10.556991577148438
2022-10-06,10.460844039916992
2022-10-07,10.210860252380371
2022-10-10,10.047410011291504
2022-10-11,9.874345779418945
2022-10-12,9.845499038696289
2022-10-13,9.999337196350098
2022-10-14,9.932031631469727
2022-10-17,9.922418594360352
2022-10-18,10.076253890991211
2022-10-19,10.028180122375488
2022-10-20,9.922418594360352
2022-10-21,10.076253890991211
2022-10-24,10.191631317138672
2022-10-25,10.364696502685547
2022-10-26,10.249320030212402
2022-10-27,10.210860252380371
2022-10-28,10.393540382385254
2022-10-31,9.989721298217773
2022-11-01,10.076253890991211
2022-11-02,10.14355754852295
2022-11-03,9.739739418029785
2022-11-04,9.633976936340332
2022-11-07,9.614745140075684
2022-11-08,9.499370574951172
2022-11-09,9.345534324645996
2022-11-10,10.133940696716309
2022-11-11,9.88395881652832
2022-11-14,9.345534324645996
2022-11-15,9.614745140075684
2022-11-16,9.528214454650879
2022-11-17,9.58590316772461
2022-11-18,9.85511302947998
2022-11-21,9.74935245513916
2022-11-22,9.88395881652832
2022-11-23,9.797425270080566
2022-11-25,9.989721298217773
2022-11-28,9.85511302947998
2022-11-29,9.855113983154297
2022-11-30,9.864757537841797
2022-12-01,10.086546897888184
2022-12-02,10.173332214355469
2022-12-05,10.154046058654785
2022-12-06,9.87440013885498
2022-12-07,9.932257652282715
2022-12-08,9.932257652282715
2022-12-09,9.903329849243164
2022-12-12,10.154046058654785
2022-12-13,10.240833282470703
2022-12-14,10.433694839477539
2022-12-15,10.076904296875
2022-12-16,10.0672607421875
2022-12-19,9.845471382141113
2022-12-20,10.076904296875
2022-12-21,9.816543579101562
2022-12-22,9.49832534790039
2022-12-23,9.411539077758789
2022-12-27,10.01904582977295
2022-12-28,9.565826416015625
2022-12-29,9.961187362670898
2022-12-30,10.28904914855957
2023-01-03,10.462623596191406
2023-01-04,10.616908073425293
2023-01-05,10.356550216674805
2023-01-06,10.49155044555664
2023-01-09,10.655481338500977
2023-01-10,10.848340034484863
2023-01-11,10.877269744873047
2023-01-12,11.166557312011719
2023-01-13,11.224416732788086
2023-01-17,11.214774131774902
2023-01-18,11.185846328735352
2023-01-19,10.867627143859863
2023-01-20,10.857983589172363
2023-01-23,11.021916389465332
2023-01-24,10.761552810668945
2023-01-25,10.857983589172363
2023-01-26,10.857983589172363
2023-01-27,10.915842056274414
2023-01-30,10.732625961303711
2023-01-31,10.896556854248047
2023-02-01,10.906198501586914
2023-02-02,11.205131530761719
2023-02-03,11.388347625732422
2023-02-06,11.137630462646484
2023-02-07,11.185846328735352
2023-02-08,11.089414596557617
2023-02-09,10.857983589172363
2023-02-10,10.964056015014648
2023-02-13,10.925483703613281
2023-02-14,10.925483703613281
2023-02-15,10.973700523376465
2023-02-16,11.108701705932617
2023-02-17,11.089414596557617
2023-02-21,10.694053649902344
2023-02-22,10.713338851928711
2023-02-23,10.694053649902344
2023-02-24,10.50119400024414
2023-02-27,10.607266426086426
2023-02-28,10.385478019714355
2023-03-01,10.433694839477539
2023-03-02,10.26012134552002
2023-03-03,10.395121574401855
2023-03-06,10.25047779083252
2023-03-07,10.028688430786133
2023-03-08,9.932257652282715
2023-03-09,9.575469970703125
2023-03-10,9.27653694152832
2023-03-13,8.910103797912598
2023-03-14,8.832961082458496
2023-03-15,8.813610076904297
2023-03-16,8.949054718017578
2023-03-17,8.765239715576172
2023-03-20,8.949054718017578
2023-03-21,9.384415626525879
2023-03-22,9.239296913146973
2023-03-23,9.287668228149414
2023-03-24,9.5488862991333
2023-03-27,9.6649808883667
2023-03-28,9.500510215759277
2023-03-29,9.606935501098633
2023-03-30,9.500510215759277
2023-03-31,9.781076431274414
2023-04-03,9.645630836486816
2023-04-04,9.336042404174805
2023-04-05,9.268319129943848
2023-04-06,9.287668228149414
2023-04-10,9.452140808105469
2023-04-11,9.510186195373535
2023-04-12,9.587583541870117
2023-04-13,9.781076431274414
2023-04-14,10.139036178588867
2023-04-17,10.080991744995117
2023-04-18,10.061640739440918
2023-04-19,10.361555099487305
2023-04-20,10.139036178588867
2023-04-21,9.974569320678711
2023-04-24,9.916520118713379
2023-04-25,9.655304908752441
2023-04-26,9.761728286743164
2023-04-27,9.771403312683105
2023-04-28,9.993918418884277
2023-05-01,10.100340843200684
2023-05-02,9.829449653625488
2023-05-03,10.003594398498535
2023-05-04,9.771403312683105
2023-05-05,9.810098648071289
2023-05-08,9.674654006958008
2023-05-09,9.645630836486816
2023-05-10,9.790751457214355
2023-05-11,9.790751457214355
2023-05-12,9.771403312683105
2023-05-15,9.742377281188965
2023-05-16,10.409929275512695
2023-05-17,10.45830249786377
2023-05-18,10.216437339782715
2023-05-19,10.390580177307129
2023-05-22,10.52602481842041
2023-05-23,10.45830249786377
2023-05-24,10.24545955657959
2023-05-25,10.158388137817383
2023-05-26,10.316581726074219
2023-05-30,10.151595115661621
2023-05-31,10.316581726074219
2023-06-01,10.530096054077148
2023-06-02,10.67567253112793
2023-06-05,10.792135238647461
2023-06-06,11.054173469543457
2023-06-07,11.131814956665039
2023-06-08,11.122109413146973
2023-06-09,11.08328914642334
2023-06-12,10.976532936096191
2023-06-13,11.08328914642334
2023-06-14,11.209456443786621
2023-06-15,11.325919151306152
2023-06-16,11.151223182678223
2023-06-20,11.209456443786621
2023-06-21,11.199749946594238
2023-06-22,11.025057792663574
2023-06-23,10.578621864318848
2023-06-26,10.471864700317383
2023-06-27,10.743608474731445
2023-06-28,10.801839828491211
2023-06-29,10.860069274902344
2023-06-30,10.966826438903809
2023-07-03,10.947417259216309
2023-07-05,10.772725105285645
2023-07-06,10.67567253112793
2023-07-07,10.85036563873291
2023-07-10,10.763020515441895
2023-07-11,10.928007125854492
2023-07-12,11.073582649230957
2023-07-13,11.26768684387207
2023-07-14,11.073582649230957
2023-07-17,11.044468879699707
2023-07-18,11.219161033630371
2023-07-19,11.384149551391602
2023-07-20,11.257981300354004
2023-07-21,11.170634269714355
2023-07-24,11.306507110595703
2023-07-25,11.112405776977539
2023-07-26,11.364739418029785
2023-07-27,11.238572120666504
2023-07-28,11.27739143371582
2023-07-31,11.500609397888184
2023-08-01,11.529726028442383
2023-08-02,11.355033874511719
2023-08-03,11.248276710510254
2023-08-04,11.481200218200684
2023-08-07,11.636483192443848
2023-08-08,11.568548202514648
2023-08-09,11.364739418029785
2023-08-10,11.500609397888184
2023-08-11,12.247908592224121
2023-08-14,12.179971694946289
2023-08-15,11.985868453979492
2023-08-16,12.170266151428223
2023-08-17,12.08292007446289
2023-08-18,12.141152381896973
2023-08-21,11.782060623168945
2023-08-22,11.840291976928711
2023-08-23,11.947046279907227
2023-08-24,11.869404792785645
2023-08-25,11.762648582458496
2023-08-28,11.859702110290527
2023-08-29,11.869404792785645
2023-08-30,11.862595558166504
2023-08-31,11.72635555267334
2023-09-01,11.4246826171875
2023-09-05,11.152202606201172
2023-09-06,11.356562614440918
2023-09-07,11.200858116149902
2023-09-08,11.210590362548828
2023-09-11,11.161933898925781
2023-09-12,11.142471313476562
2023-09-13,11.025694847106934
2023-09-14,11.03542423248291
2023-09-15,10.957573890686035
2023-09-18,10.977036476135254
2023-09-19,10.94784164428711
2023-09-20,11.015961647033691
2023-09-21,11.015961647033691
2023-09-22,10.879722595214844
2023-09-25,11.220321655273438
2023-09-26,11.07435131072998
2023-09-27,11.084081649780273
2023-09-28,11.28844165802002
2023-09-29,11.33709716796875
2023-10-02,11.054887771606445
2023-10-03,10.636436462402344
2023-10-04,10.675362586975098
2023-10-05,10.325031280517578
2023-10-06,10.25691032409668
2023-10-09,10.033089637756348
2023-10-10,10.30556869506836
2023-10-11,10.217986106872559
2023-10-12,9.926041603088379
2023-10-13,9.809267044067383
2023-10-16,9.926041603088379
2023-10-17,10.130404472351074
2023-10-18,9.663296699523926
2023-10-19,9.420008659362793
2023-10-20,9.050215721130371
2023-10-23,8.923707008361816
2023-10-24,8.982094764709473
2023-10-25,8.86531925201416
2023-10-26,8.855588912963867
2023-10-27,8.855588912963867
2023-10-30,9.176724433898926
2023-10-31,9.1669921875
2023-11-01,9.157261848449707
2023-11-02,9.468667030334473
2023-11-03,9.809267044067383
2023-11-06,9.75087833404541
2023-11-07,9.624370574951172
2023-11-08,9.81899642944336
2023-11-09,9.673025131225586
2023-11-10,9.235113143920898
2023-11-13,8.97236442565918
2023-11-14,9.342159271240234
2023-11-15,9.283769607543945
2023-11-16,8.991827964782715
2023-11-17,8.933439254760742
2023-11-20,9.186455726623535
2023-11-21,9.128067970275879
2023-11-22,9.429741859436035
2023-11-24,9.4978609085083
2023-11-27,9.361621856689453
2023-11-28,9.40054702758789
2023-11-29,9.745243072509766
2023-11-30,9.960067749023438
2023-12-01,9.784302711486816
2023-12-04,9.49135971069336
2023-12-05,9.403475761413574
2023-12-06,9.442535400390625
2023-12-07,9.598772048950195
2023-12-08,9.696420669555664
2023-12-11,9.432770729064941
2023-12-12,9.110532760620117
2023-12-13,9.657361030578613
2023-12-14,9.872185707092285
2023-12-15,9.960067749023438
2023-12-18,9.930773735046387
2023-12-19,10.067481994628906
2023-12-20,9.989360809326172
2023-12-21,9.462063789367676
2023-12-22,9.549948692321777
2023-12-26,9.833126068115234
2023-12-27,9.842891693115234
2023-12-28,10.174894332885742
2023-12-29,9.979598999023438
2024-01-02,9.38394546508789
2024-01-03,9.24724006652832
2024-01-04,9.120298385620117
2024-01-05,8.524645805358887
2024-01-08,8.710177421569824
2024-01-09,8.651588439941406
2024-01-10,8.56370735168457
2024-01-11,8.524645805358887
2024-01-12,8.49535083770752
2024-01-16,8.651588439941406
2024-01-17,8.593000411987305
2024-01-18,8.905473709106445
2024-01-19,8.846884727478027
2024-01-22,8.96406078338623
2024-01-23,9.0519437789917
2024-01-24,8.94453239440918
2024-01-25,8.876179695129395
2024-01-26,9.012884140014648
2024-01-29,9.081238746643066
2024-01-30,9.130064010620117
2024-01-31,8.98359203338623
2024-02-01,8.651588439941406
2024-02-02,8.524645805358887
2024-02-05,8.76876449584961
2024-02-06,8.759000778198242
2024-02-07,8.856648445129395
2024-02-08,9.003119468688965
2024-02-09,8.94453239440918
2024-02-12,9.178886413574219
2024-02-13,8.788296699523926
2024-02-14,8.895708084106445
2024-02-15,9.208181381225586
2024-02-16,9.188652038574219
2024-02-20,9.0519437789917
2024-02-21,8.475822448730469
2024-02-22,8.524645805358887
2024-02-23,8.514881134033203
2024-02-26,8.641824722290039
2024-02-27,8.895708084106445
2024-02-28,8.885945320129395
2024-02-29,9.0519437789917
2024-03-01,8.134056091308594
2024-03-04,7.802052974700928
2024-03-05,7.63605260848999
2024-03-06,7.63605260848999
2024-03-07,7.850877285003662
2024-03-08,7.9322590827941895
2024-03-11,8.040114402770996
2024-03-12,8.079334259033203
2024-03-13,8.098945617675781
2024-03-14,7.9322590827941895
2024-03-15,8.049919128417969
2024-03-18,7.912648677825928
2024-03-19,7.883233547210693
2024-03-20,8.089138984680176
2024-03-21,8.1283597946167
2024-03-22,7.981283664703369
2024-03-25,7.853818893432617
2024-03-26,7.785183429718018
2024-03-27,8.216606140136719
2024-03-28,8.25582504272461
2024-04-01,8.275434494018555
2024-04-02,8.206799507141113
2024-04-03,8.19699478149414
2024-04-04,8.236214637756348
2024-04-05,8.236214637756348
2024-04-08,8.19699478149414
2024-04-09,8.11855411529541
2024-04-10,7.589083194732666
2024-04-11,7.657718181610107
2024-04-12,7.540058612823486
2024-04-15,7.422398567199707
2024-04-16,7.343957901000977
2024-04-17,7.343957901000977
2024-04-18,7.275322914123535
2024-04-19,7.343957901000977
2024-04-22,7.392983913421631
2024-04-23,7.4420084953308105
2024-04-24,7.4420084953308105
2024-04-25,7.255712985992432
2024-04-26,7.314542770385742
2024-04-29,7.4027886390686035
2024-04-30,6.961562156677246
2024-05-01,7.2066874504089355
2024-05-02,7.216493129730225
2024-05-03,7.4027886390686035
2024-05-06,7.491033554077148
2024-05-07,7.481228828430176
2024-05-08,7.4420084953308105
2024-05-09,7.971478462219238
2024-05-10,8.02050495147705
2024-05-13,8.147969245910645
2024-05-14,8.157774925231934
2024-05-15,8.11855411529541
2024-05-16,8.1283597946167
2024-05-17,8.069528579711914
2024-05-20,8.010699272155762
2024-05-21,8.040114402770996
2024-05-22,8.059724807739258
2024-05-23,7.971478462219238
2024-05-24,8.030308723449707
2024-05-28,7.8734283447265625
2024-05-29,7.893038749694824
2024-05-30,7.9322590827941895
2024-05-31,7.956878185272217
2024-06-03,7.907639503479004
2024-06-04,7.838706970214844
2024-06-05,7.966725826263428
2024-06-06,8.006114959716797
2024-06-07,7.976573467254639
2024-06-10,8.025811195373535
2024-06-11,8.124286651611328
2024-06-12,7.947030067443848
2024-06-13,7.937183856964111
2024-06-14,7.878097057342529
2024-06-17,7.779621124267578
2024-06-18,7.966725826263428
2024-06-20,8.18337345123291
2024-06-21,8.114439964294434
2024-06-24,8.24245834350586
2024-06-25,8.124286651611328
2024-06-26,8.173526763916016
2024-06-27,8.232611656188965
2024-06-28,8.35078239440918
2024-07-01,8.065201759338379
2024-07-02,8.134136199951172
2024-07-03,8.173526763916016
2024-07-05,8.094744682312012
2024-07-08,8.232611656188965
2024-07-09,8.66590690612793
2024-07-10,8.715144157409668
2024-07-11,9.138592720031738
2024-07-12,9.306002616882324
2024-07-15,9.473411560058594
2024-07-16,9.975640296936035
2024-07-17,9.808231353759766
2024-07-18,9.670364379882812
2024-07-19,9.591583251953125
2024-07-22,9.670364379882812
2024-07-23,9.768839836120605
2024-07-24,9.630972862243652
2024-07-25,9.896858215332031
2024-07-26,10.015031814575195
2024-07-29,9.808231353759766
2024-07-30,9.739298820495605
2024-07-31,9.818079948425293
2024-08-01,9.502954483032227
2024-08-02,9.197678565979004
2024-08-05,8.764383316040039
2024-08-06,8.587125778198242
2024-08-07,8.459108352661133
2024-08-08,8.646211624145508
2024-08-09,9.15828800201416
2024-08-12,9.581735610961914
2024-08-13,9.680212020874023
2024-08-14,9.552193641662598
2024-08-15,9.739298820495605
2024-08-16,9.857470512390137
2024-08-19,10.162744522094727
2024-08-20,9.946098327636719
2024-08-21,9.946098327636719
2024-08-22,9.84762191772461
2024-08-23,10.19228744506836
2024-08-26,9.936250686645508
2024-08-27,9.758993148803711
2024-08-28,9.611278533935547
2024-08-29,9.808231353759766
2024-08-30,9.93175983428955
2024-09-03,9.842819213867188
2024-09-04,9.95152473449707
2024-09-05,9.95152473449707
2024-09-06,9.862584114074707
2024-09-09,9.902113914489746
2024-09-10,9.991053581237793
2024-09-11,10.010819435119629
2024-09-12,10.040467262268066
2024-09-13,10.376465797424316
2024-09-16,10.415995597839355
2024-09-17,10.613640785217285
2024-09-18,10.386348724365234
2024-09-19,10.811288833618164
2024-09-20,10.7124662399292
2024-09-23,10.633407592773438
2024-09-24,10.771759986877441
2024-09-25,10.761877059936523
2024-09-26,10.643289566040039
2024-09-27,10.69270133972168
2024-09-30,10.583995819091797
2024-10-01,10.663054466247559
2024-10-02,10.623525619506836
2024-10-03,10.811288833618164
2024-10-04,10.919995307922363
2024-10-07,10.850818634033203
2024-10-08,10.850818634033203
2024-10-09,10.890348434448242
2024-10-10,10.919995307922363
2024-10-11,10.989171981811523
2024-10-14,11.058347702026367
2024-10-15,11.068230628967285
2024-10-16,11.275760650634766
2024-10-17,11.11764144897461
2024-10-18,11.157172203063965
2024-10-21,11.048465728759766
2024-10-22,11.137408256530762
2024-10-23,10.821171760559082
2024-10-24,10.9496431350708
2024-10-25,10.989171981811523
2024-10-28,11.068230628967285
2024-10-29,11.206583023071289
2024-10-30,11.11764144897461
2024-10-31,10.919995307922363
2024-11-01,10.761877059936523
2024-11-04,10.7223482131958
2024-11-05,10.999053955078125
2024-11-06,11.295524597167969
2024-11-07,11.226347923278809
2024-11-08,11.542584419250488
2024-11-11,12.086112022399902
2024-11-12,11.937877655029297
2024-11-13,11.661171913146973
2024-11-14,11.759994506835938
2024-11-15,11.88846492767334
2024-11-18,11.957642555236816
2024-11-19,12.155288696289062
2024-11-20,12.985405921936035
2024-11-21,13.439993858337402
2024-11-22,13.627758979797363
2024-11-25,13.82540512084961
2024-11-26,13.756229400634766
2024-11-27,14.003288269042969
2024-11-29,13.968615531921387
2024-12-02,13.968615531921387
2024-12-03,13.820012092590332
2024-12-04,13.770478248596191
2024-12-05,13.572341918945312
2024-12-06,13.11662769317627
2024-12-09,13.16616153717041
2024-12-10,13.215696334838867
2024-12-11,13.493086814880371
2024-12-12,13.156254768371582
2024-12-13,13.126534461975098
2024-12-16,13.185976028442383
2024-12-17,13.364297866821289
2024-12-18,12.740168571472168
2024-12-19,12.601473808288574
2024-12-20,12.769889831542969
2024-12-23,12.601473808288574
2024-12-24,12.700541496276855
2024-12-26,12.829329490661621
2024-12-27,12.48259162902832
2024-12-30,12.314176559448242
2024-12-31,12.492498397827148
2025-01-02,12.720355987548828
2025-01-03,12.77979564666748
2025-01-06,13.047281265258789
2025-01-07,13.067092895507812
2025-01-08,13.275136947631836
2025-01-10,12.591567039489746
2025-01-13,12.651008605957031
2025-01-14,12.868956565856934
2025-01-15,13.215696334838867
2025-01-16,13.304858207702637
2025-01-17,13.265230178833008
2025-01-21,13.522807121276855
2025-01-22,13.324670791625977
2025-01-23,13.631783485412598
2025-01-24,13.641690254211426
2025-01-27,13.275136947631836
2025-01-28,13.562434196472168
2025-01-29,13.532713890075684
2025-01-30,13.592155456542969
2025-01-31,13.532713890075684
2025-02-03,13.225604057312012
2025-02-04,13.16616153717041
2025-02-05,13.631783485412598
2025-02-06,13.453458786010742
2025-02-07,13.304858207702637
2025-02-10,13.483180046081543
2025-02-11,13.314764022827148
2025-02-12,12.789703369140625
2025-02-13,12.591567039489746
2025-02-14,12.492498397827148
2025-02-18,13.275136947631836
2025-02-19,13.067092895507812
2025-02-20,12.868956565856934
2025-02-21,12.799610137939453
2025-02-24,12.561846733093262
2025-02-25,12.52221965789795
2025-02-26,12.690635681152344
2025-02-27,12.542032241821289
2025-02-28,12.686080932617188
2025-03-03,12.527131080627441
2025-03-04,11.941009521484375
2025-03-05,12.000614166259766
2025-03-06,11.533702850341797
2025-03-07,11.563507080078125
2025-03-10,11.076725959777832
2025-03-11,11.116462707519531
2025-03-12,11.225740432739258
2025-03-13,10.967449188232422
2025-03-14,11.394622802734375
2025-03-17,11.642979621887207
2025-03-18,11.593308448791504
2025-03-19,11.841665267944336
2025-03-20,11.881402969360352
2025-03-21,11.782059669494629
2025-03-24,12.199299812316895
2025-03-25,12.179431915283203
2025-03-26,12.01054859161377
2025-03-27,11.772126197814941
2025-03-28,11.672782897949219
2025-03-31,11.672782897949219
2025-04-01,11.613177299499512
2025-04-02,11.861534118652344
2025-04-03,10.460800170898438
2025-04-04,9.417699813842773
2025-04-07,9.86474323272705
2025-04-08,9.546845436096191
2025-04-09,10.530340194702148
2025-04-10,10.371392250061035
2025-04-11,10.480669021606445
2025-04-14,10.748894691467285
2025-04-15,10.927711486816406
2025-04-16,10.838303565979004
2025-04-17,10.94758129119873
2025-04-21,10.33165454864502
2025-04-22,10.659485816955566
2025-04-23,10.828369140625
2025-04-24,11.116462707519531
2025-04-25,11.136331558227539
2025-04-28,11.176069259643555
2025-04-29,11.255542755126953
2025-04-30,10.997251510620117
2025-05-01,11.195938110351562
2025-05-02,11.493966102600098
2025-05-05,11.374754905700684
2025-05-06,11.285346031188965
2025-05-07,11.335017204284668
2025-05-08,11.642979621887207
2025-05-09,11.5833740234375
2025-05-12,11.931074142456055
2025-05-13,11.881402969360352
2025-05-14,12.040350914001465
2025-05-15,12.11982536315918
2025-05-16,12.050285339355469
2025-05-19,11.891338348388672
2025-05-20,11.593308448791504
2025-05-21,11.156200408935547
2025-05-22,11.116462707519531
2025-05-23,11.136331558227539
2025-05-27,11.374754905700684
2025-05-28,11.414491653442383
2025-05-29,10.768763542175293
2025-05-30,10.826584815979004
2025-06-02,10.507569313049316
2025-06-03,10.068923950195312
2025-06-04,10.328123092651367
2025-06-05,9.929353713989258
2025-06-06,9.839631080627441
2025-06-09,9.859569549560547
2025-06-10,9.969230651855469
2025-06-11,9.839631080627441
2025-06-12,9.75987720489502
2025-06-13,9.341169357299805
2025-06-16,9.311262130737305
2025-06-17,8.982276916503906
2025-06-18,8.982276916503906
2025-06-20,8.882584571838379
2025-06-23,9.081969261169434
2025-06-24,9.381046295166016
2025-06-25,9.76984691619873
2025-06-26,10.128738403320312
2025-06-27,10.068923950195312
2025-06-30,10.188553810119629
2025-07-01,10.457722663879395
2025-07-02,10.647138595581055
2025-07-03,10.716922760009766
2025-07-07,10.457722663879395
2025-07-08,10.687015533447266
2025-07-09,10.706954002380371
2025-07-10,11.006031036376953
