Date,MPW
2010-05-27,3.1572320461273193
2010-05-28,3.1180531978607178
2010-06-01,2.990719795227051
2010-06-02,3.0527539253234863
2010-06-03,3.072342872619629
2010-06-04,2.8797097206115723
2010-06-07,2.830735921859741
2010-06-08,2.8927700519561768
2010-06-09,2.8797097206115723
2010-06-10,3.033163070678711
2010-06-11,3.1213183403015137
2010-06-14,3.206207275390625
2010-06-15,3.2528669834136963
2010-06-16,3.206207752227783
2010-06-17,3.2262043952941895
2010-06-18,3.2795310020446777
2010-06-21,3.2995269298553467
2010-06-22,3.1528825759887695
2010-06-23,3.1095547676086426
2010-06-24,3.0928902626037598
2010-06-25,3.2028732299804688
2010-06-28,3.216205596923828
2010-06-29,3.1428825855255127
2010-06-30,3.1462156772613525
2010-07-01,3.112886905670166
2010-07-02,3.116219997406006
2010-07-06,3.009568214416504
2010-07-07,3.1395506858825684
2010-07-08,3.1628804206848145
2010-07-09,3.212872266769409
2010-07-12,3.1962080001831055
2010-07-13,3.2328696250915527
2010-07-14,3.216205596923828
2010-07-15,3.2028732299804688
2010-07-16,3.0895566940307617
2010-07-19,3.1362175941467285
2010-07-20,3.212872266769409
2010-07-21,3.1295523643493652
2010-07-22,3.2262043952941895
2010-07-23,3.2961957454681396
2010-07-26,3.4061787128448486
2010-07-27,3.4161765575408936
2010-07-28,3.382847785949707
2010-07-29,3.3528542518615723
2010-07-30,3.312859296798706
2010-08-02,3.366185426712036
2010-08-03,3.3628523349761963
2010-08-04,3.4195094108581543
2010-08-05,3.3528542518615723
2010-08-06,3.359520435333252
2010-08-09,3.386181592941284
2010-08-10,3.3461875915527344
2010-08-11,3.229537010192871
2010-08-12,3.172877550125122
2010-08-13,3.1528825759887695
2010-08-16,3.1762115955352783
2010-08-17,3.239537477493286
2010-08-18,3.242868423461914
2010-08-19,3.1295523643493652
2010-08-20,3.192875862121582
2010-08-23,3.1628804206848145
2010-08-24,3.132885694503784
2010-08-25,3.1895432472229004
2010-08-26,3.1962080001831055
2010-08-27,3.2528669834136963
2010-08-30,3.246201276779175
2010-08-31,3.2795310020446777
2010-09-01,3.4195094108581543
2010-09-02,3.4361753463745117
2010-09-03,3.4361753463745117
2010-09-07,3.4328413009643555
2010-09-08,3.4495062828063965
2010-09-09,3.4628372192382812
2010-09-10,3.3812780380249023
2010-09-13,3.435652256011963
2010-09-14,3.3710834980010986
2010-09-15,3.3880743980407715
2010-09-16,3.3676867485046387
2010-09-17,3.3608901500701904
2010-09-20,3.4492433071136475
2010-09-21,3.4492433071136475
2010-09-22,3.4254567623138428
2010-09-23,3.354093074798584
2010-09-24,3.4900238513946533
2010-09-27,3.452641248703003
2010-09-28,3.4900238513946533
2010-09-29,3.4764294624328613
2010-09-30,3.44584584236145
2010-10-01,3.4764294624328613
2010-10-04,3.5070152282714844
2010-10-05,3.554590940475464
2010-10-06,3.5036163330078125
2010-10-07,3.500218391418457
2010-10-08,3.53760027885437
2010-10-11,3.5579893589019775
2010-10-12,3.5511929988861084
2010-10-13,3.6429452896118164
2010-10-14,3.6565394401550293
2010-10-15,3.6565394401550293
2010-10-18,3.710909843444824
2010-10-19,3.636148452758789
2010-10-20,3.7211060523986816
2010-10-21,3.761884927749634
2010-10-22,3.748291254043579
2010-10-25,3.7720787525177
2010-10-26,3.761884927749634
2010-10-27,3.731302261352539
2010-10-28,3.748291254043579
2010-10-29,3.802664279937744
2010-11-01,3.8128581047058105
2010-11-02,3.86043381690979
2010-11-03,3.7720787525177
2010-11-04,3.891019105911255
2010-11-05,3.87062931060791
2010-11-08,3.911409616470337
2010-11-09,3.775477647781372
2010-11-10,3.795867681503296
2010-11-11,3.792469024658203
2010-11-12,3.7380969524383545
2010-11-15,3.7041139602661133
2010-11-16,3.5783779621124268
2010-11-17,3.622555732727051
2010-11-18,3.622555732727051
2010-11-19,3.6089630126953125
2010-11-22,3.636148452758789
2010-11-23,3.6157596111297607
2010-11-24,3.670132637023926
2010-11-26,3.690521240234375
2010-11-29,3.6429452896118164
2010-11-30,3.561386823654175
2010-12-01,3.5172109603881836
2010-12-02,3.595370054244995
2010-12-03,3.5715816020965576
2010-12-06,3.5579893589019775
2010-12-07,3.5857036113739014
2010-12-08,3.544130563735962
2010-12-09,3.5129520893096924
2010-12-10,3.5164153575897217
2010-12-13,3.506021499633789
2010-12-14,3.488699436187744
2010-12-15,3.506021499633789
2010-12-16,3.5233445167541504
2010-12-17,3.495629072189331
2010-12-20,3.488699436187744
2010-12-21,3.5406665802001953
2010-12-22,3.5718486309051514
2010-12-23,3.5510621070861816
2010-12-27,3.6342062950134277
2010-12-28,3.679244041442871
2010-12-29,3.686173677444458
2010-12-30,3.7069599628448486
2010-12-31,3.7519993782043457
2011-01-03,3.7901058197021484
2011-01-04,3.6965670585632324
2011-01-05,3.7935707569122314
2011-01-06,3.772784948348999
2011-01-07,3.7312114238739014
2011-01-10,3.745070457458496
2011-01-11,3.7138891220092773
2011-01-12,3.7346761226654053
2011-01-13,3.7312114238739014
2011-01-14,3.779714345932007
2011-01-18,3.772784948348999
2011-01-19,3.7069599628448486
2011-01-20,3.700030565261841
2011-01-21,3.7346761226654053
2011-01-24,3.738140106201172
2011-01-25,3.776249408721924
2011-01-26,3.807429313659668
2011-01-27,3.8143577575683594
2011-01-28,3.7485339641571045
2011-01-31,3.8039634227752686
2011-02-01,3.873253583908081
2011-02-02,3.873253583908081
2011-02-03,3.8490021228790283
2011-02-04,3.7935707569122314
2011-02-07,3.8143577575683594
2011-02-08,3.8559324741363525
2011-02-09,3.842073917388916
2011-02-10,3.838608980178833
2011-02-11,3.8697896003723145
2011-02-14,3.862859010696411
2011-02-15,3.8490021228790283
2011-02-16,3.894040822982788
2011-02-17,3.9148268699645996
2011-02-18,3.939077615737915
2011-02-22,3.894040822982788
2011-02-23,3.89750337600708
2011-02-24,3.904435157775879
2011-02-25,3.991044282913208
2011-02-28,4.063798904418945
2011-03-01,3.9217565059661865
2011-03-02,3.9425432682037354
2011-03-03,3.9979755878448486
2011-03-04,3.994508981704712
2011-03-07,3.939077615737915
2011-03-08,4.008366584777832
2011-03-09,3.991044282913208
2011-03-10,3.959864854812622
2011-03-11,4.029155731201172
2011-03-14,3.977186918258667
2011-03-15,3.903143882751465
2011-03-16,3.8678860664367676
2011-03-17,3.896092176437378
2011-03-18,3.9560303688049316
2011-03-21,3.9948174953460693
2011-03-22,3.966608762741089
2011-03-23,3.9066686630249023
2011-03-24,3.8819894790649414
2011-03-25,3.903143882751465
2011-03-28,3.9525065422058105
2011-03-29,3.9560303688049316
2011-03-30,4.0159711837768555
2011-03-31,4.079437732696533
2011-04-01,4.0688605308532715
2011-04-04,4.086489200592041
2011-04-05,4.090016841888428
2011-04-06,4.086489200592041
2011-04-07,4.044180393218994
2011-04-08,3.9912919998168945
2011-04-11,4.019497871398926
2011-04-12,4.054756164550781
2011-04-13,4.037126064300537
2011-04-14,4.1217474937438965
2011-04-15,4.1499552726745605
2011-04-18,4.146430015563965
2011-04-19,4.171110153198242
2011-04-20,4.216947555541992
2011-04-21,4.213420867919922
2011-04-25,4.192267417907715
2011-04-26,4.238101959228516
2011-04-27,4.259255886077881
2011-04-28,4.336826801300049
2011-04-29,4.3509297370910645
2011-05-02,4.34387731552124
2011-05-03,4.2945170402526855
2011-05-04,4.255731582641602
2011-05-05,4.178163528442383
2011-05-06,4.0688605308532715
2011-05-09,4.0829644203186035
2011-05-10,4.181687831878662
2011-05-11,4.195791244506836
2011-05-12,4.234575271606445
2011-05-13,4.114696025848389
2011-05-16,4.075911998748779
2011-05-17,4.058282375335693
2011-05-18,4.128801345825195
2011-05-19,4.114696025848389
2011-05-20,4.139378070831299
2011-05-23,4.107644557952881
2011-05-24,4.1217474937438965
2011-05-25,4.171110153198242
2011-05-26,4.2486796379089355
2011-05-27,4.287463188171387
2011-05-31,4.357980728149414
2011-06-01,4.231050968170166
2011-06-02,4.192267417907715
2011-06-03,4.153480529785156
2011-06-06,4.139378070831299
2011-06-07,4.178163528442383
2011-06-08,4.167584419250488
2011-06-09,4.104119777679443
2011-06-10,4.026549816131592
2011-06-13,4.072386264801025
2011-06-14,4.129793643951416
2011-06-15,4.029330253601074
2011-06-16,4.075972557067871
2011-06-17,4.079561710357666
2011-06-20,4.126204967498779
2011-06-21,4.187201499938965
2011-06-22,4.154911518096924
2011-06-23,4.083149433135986
2011-06-24,4.072387218475342
2011-06-27,4.108263969421387
2011-06-28,4.104678630828857
2011-06-29,4.133382320404053
2011-06-30,4.126204967498779
2011-07-01,4.180025577545166
2011-07-05,4.205142974853516
2011-07-06,4.287668228149414
2011-07-07,4.355839252471924
2011-07-08,4.398894309997559
2011-07-11,4.337899208068848
2011-07-12,4.359426975250244
2011-07-13,4.305606365203857
2011-07-14,4.298429489135742
2011-07-15,4.348662853240967
2011-07-18,4.3020172119140625
2011-07-19,4.388130187988281
2011-07-20,4.413247108459473
2011-07-21,4.474242687225342
2011-07-22,4.474242687225342
2011-07-25,4.427598476409912
2011-07-26,4.438363075256348
2011-07-27,4.276902675628662
2011-07-28,4.2087297439575195
2011-07-29,4.219494819641113
2011-08-01,4.144145965576172
2011-08-02,4.004214286804199
2011-08-03,4.004214286804199
2011-08-04,3.7745821475982666
2011-08-05,3.598769187927246
2011-08-08,3.200500726699829
2011-08-09,3.505481719970703
2011-08-10,3.3440206050872803
2011-08-11,3.552126169204712
2011-08-12,3.5808284282684326
2011-08-15,3.7422897815704346
2011-08-16,3.663353204727173
2011-08-17,3.6920573711395264
2011-08-18,3.5018935203552246
2011-08-19,3.487541675567627
2011-08-22,3.487541675567627
2011-08-23,3.6274733543395996
2011-08-24,3.659764051437378
2011-08-25,3.5844180583953857
2011-08-26,3.656177282333374
2011-08-29,3.8104617595672607
2011-08-30,3.8535168170928955
2011-08-31,3.8355770111083984
2011-09-01,3.731525421142578
2011-09-02,3.6274733543395996
2011-09-06,3.6418256759643555
2011-09-07,3.831989288330078
2011-09-08,3.806874990463257
2011-09-09,3.6741185188293457
2011-09-12,3.6848812103271484
2011-09-13,3.6775622367858887
2011-09-14,3.688539743423462
2011-09-15,3.7361111640930176
2011-09-16,3.780022382736206
2011-09-19,3.69585919380188
2011-09-20,3.655606985092163
2011-09-21,3.461665391921997
2011-09-22,3.34822940826416
2011-09-23,3.333592176437378
2011-09-26,3.3957996368408203
2011-09-27,3.476303815841675
2011-09-28,3.3116369247436523
2011-09-29,3.3884799480438232
2011-09-30,3.275042772293091
2011-10-03,3.070124626159668
2011-10-04,3.377502679824829
2011-10-05,3.3592069149017334
2011-10-06,3.4031193256378174
2011-10-07,3.2347917556762695
2011-10-10,3.4287333488464355
2011-10-11,3.3262736797332764
2011-10-12,3.461665391921997
2011-10-13,3.4031193256378174
2011-10-14,3.501918077468872
2011-10-17,3.3592069149017334
2011-10-18,3.505577802658081
2011-10-19,3.4323928356170654
2011-10-20,3.465325355529785
2011-10-21,3.5531466007232666
2011-10-24,3.644629955291748
2011-10-25,3.5238735675811768
2011-10-26,3.564126491546631
2011-10-27,3.8166143894195557
2011-10-28,3.739769697189331
2011-10-31,3.69585919380188
2011-11-01,3.5458288192749023
2011-11-02,3.655606985092163
2011-11-03,3.6775622367858887
2011-11-04,3.6482889652252197
2011-11-07,3.6299920082092285
2011-11-08,3.6702427864074707
2011-11-09,3.5494871139526367
2011-11-10,3.50923752784729
2011-11-11,3.655606985092163
2011-11-14,3.556807518005371
2011-11-15,3.6043782234191895
2011-11-16,3.5604658126831055
2011-11-17,3.50923752784729
2011-11-18,3.564126491546631
2011-11-21,3.4323928356170654
2011-11-22,3.3848206996917725
2011-11-23,3.2933402061462402
2011-11-25,3.2787020206451416
2011-11-28,3.377502679824829
2011-11-29,3.3628668785095215
2011-11-30,3.498258352279663
2011-12-01,3.483621597290039
2011-12-02,3.520214557647705
2011-12-05,3.556807518005371
2011-12-06,3.511974811553955
2011-12-07,3.553070306777954
2011-12-08,3.3961524963378906
2011-12-09,3.5194451808929443
2011-12-12,3.4858200550079346
2011-12-13,3.4372506141662598
2011-12-14,3.4596657752990723
2011-12-15,3.515709400177002
2011-12-16,3.56801438331604
2011-12-19,3.4820847511291504
2011-12-20,3.594168186187744
2011-12-21,3.635265350341797
2011-12-22,3.7099900245666504
2011-12-23,3.7398781776428223
2011-12-27,3.7697672843933105
2011-12-28,3.67262864112854
2011-12-29,3.724933624267578
2011-12-30,3.6875710487365723
2012-01-03,3.7697672843933105
2012-01-04,3.7062525749206543
2012-01-05,3.7436132431030273
2012-01-06,3.7062525749206543
2012-01-09,3.6987812519073486
2012-01-10,3.7622950077056885
2012-01-11,3.7697672843933105
2012-01-12,3.7361416816711426
2012-01-13,3.7361416816711426
2012-01-17,3.777240037918091
2012-01-18,3.833282709121704
2012-01-19,3.8183367252349854
2012-01-20,3.866907835006714
2012-01-23,3.8108649253845215
2012-01-24,3.8930599689483643
2012-01-25,3.9154770374298096
2012-01-26,3.978991746902466
2012-01-27,4.005144119262695
2012-01-30,3.9715194702148438
2012-01-31,4.005144119262695
2012-02-01,3.7884483337402344
2012-02-02,3.6539459228515625
2012-02-03,3.6539459228515625
2012-02-06,3.7062525749206543
2012-02-07,3.702516794204712
2012-02-08,3.7062525749206543
2012-02-09,3.6987812519073486
2012-02-10,3.6763644218444824
2012-02-13,3.7062525749206543
2012-02-14,3.69130802154541
2012-02-15,3.635265350341797
2012-02-16,3.616586446762085
2012-02-17,3.6464738845825195
2012-02-21,3.635265350341797
2012-02-22,3.63153076171875
2012-02-23,3.7099900245666504
2012-02-24,3.6763644218444824
2012-02-27,3.6838362216949463
2012-02-28,3.6763644218444824
2012-02-29,3.63153076171875
2012-03-01,3.6539459228515625
2012-03-02,3.5904321670532227
2012-03-05,3.571751594543457
2012-03-06,3.4895570278167725
2012-03-07,3.5381267070770264
2012-03-08,3.5455985069274902
2012-03-09,3.586695909500122
2012-03-12,3.579223871231079
2012-03-13,3.6555395126342773
2012-03-14,3.6326441764831543
2012-03-15,3.628829002380371
2012-03-16,3.6746199131011963
2012-03-19,3.6822500228881836
2012-03-20,3.6402759552001953
2012-03-21,3.602118968963623
2012-03-22,3.617382049560547
2012-03-23,3.6669859886169434
2012-03-26,3.678434133529663
2012-03-27,3.5715928077697754
2012-03-28,3.5029075145721436
2012-03-29,3.5258028507232666
2012-03-30,3.5410659313201904
2012-04-02,3.5372495651245117
2012-04-03,3.4914605617523193
2012-04-04,3.480013847351074
2012-04-05,3.4342236518859863
2012-04-09,3.3922510147094727
2012-04-10,3.3159337043762207
2012-04-11,3.3311967849731445
2012-04-12,3.3960654735565186
2012-04-13,3.3655385971069336
2012-04-16,3.3884329795837402
2012-04-17,3.449486494064331
2012-04-18,3.3884329795837402
2012-04-19,3.357908010482788
2012-04-20,3.399880886077881
2012-04-23,3.3426449298858643
2012-04-24,3.4036974906921387
2012-04-25,3.548698902130127
2012-04-26,3.575408458709717
2012-04-27,3.586855888366699
2012-04-30,3.5792248249053955
2012-05-01,3.6059343814849854
2012-05-02,3.5792248249053955
2012-05-03,3.5563299655914307
2012-05-04,3.529618501663208
2012-05-07,3.5639617443084717
2012-05-08,3.5792248249053955
2012-05-09,3.5715928077697754
2012-05-10,3.529618501663208
2012-05-11,3.5067243576049805
2012-05-14,3.480013847351074
2012-05-15,3.480013847351074
2012-05-16,3.4838290214538574
2012-05-17,3.415144920349121
2012-05-18,3.357908010482788
2012-05-21,3.411329507827759
2012-05-22,3.3846170902252197
2012-05-23,3.3769853115081787
2012-05-24,3.426591396331787
2012-05-25,3.415144920349121
2012-05-29,3.472381353378296
2012-05-30,3.3808023929595947
2012-05-31,3.4342236518859863
2012-06-01,3.3846170902252197
2012-06-04,3.411329507827759
2012-06-05,3.4609339237213135
2012-06-06,3.4685661792755127
2012-06-07,3.4380388259887695
2012-06-08,3.5029075145721436
2012-06-11,3.415144920349121
2012-06-12,3.446368932723999
2012-06-13,3.4073383808135986
2012-06-14,3.442464828491211
2012-06-15,3.4385640621185303
2012-06-18,3.481496572494507
2012-06-19,3.528331995010376
2012-06-20,3.5322346687316895
2012-06-21,3.4775924682617188
2012-06-22,3.481496572494507
2012-06-25,3.4580776691436768
2012-06-26,3.497107744216919
2012-06-27,3.5439441204071045
2012-06-28,3.6688411235809326
2012-06-29,3.754707098007202
2012-07-02,3.778125762939453
2012-07-03,3.8093490600585938
2012-07-05,3.8015434741973877
2012-07-06,3.797638416290283
2012-07-09,3.7937374114990234
2012-07-10,3.785931348800659
2012-07-11,3.805445671081543
2012-07-12,3.7937374114990234
2012-07-13,3.8444771766662598
2012-07-16,3.8717997074127197
2012-07-17,3.8835065364837646
2012-07-18,3.8796045780181885
2012-07-19,3.8522822856903076
2012-07-20,3.860090732574463
2012-07-23,3.8249616622924805
2012-07-24,3.778125762939453
2012-07-25,3.778125762939453
2012-07-26,3.7937374114990234
2012-07-27,3.817155361175537
2012-07-30,3.832768678665161
2012-07-31,3.8444771766662598
2012-08-01,3.8093490600585938
2012-08-02,3.7586114406585693
2012-08-03,3.8210577964782715
2012-08-06,3.8561851978302
2012-08-07,3.7898333072662354
2012-08-08,3.8015434741973877
2012-08-09,3.778125762939453
2012-08-10,3.828864812850952
2012-08-13,3.8522822856903076
2012-08-14,3.8717997074127197
2012-08-15,3.8952157497406006
2012-08-16,3.9030237197875977
2012-08-17,3.930342674255371
2012-08-20,3.938150644302368
2012-08-21,3.938150644302368
2012-08-22,3.9069252014160156
2012-08-23,3.9069252014160156
2012-08-24,3.945955514907837
2012-08-27,3.9849867820739746
2012-08-28,3.9849867820739746
2012-08-29,4.012304782867432
2012-08-30,4.004500865936279
2012-08-31,4.024016380310059
2012-09-04,4.09817361831665
2012-09-05,4.105980396270752
2012-09-06,4.207458019256592
2012-09-07,4.195749282836914
2012-09-10,4.16062068939209
2012-09-11,4.1725544929504395
2012-09-12,4.196422100067139
2012-09-13,4.240173816680908
2012-09-14,4.283928871154785
2012-09-17,4.248129844665527
2012-09-18,4.208353519439697
2012-09-19,4.1884660720825195
2012-09-20,4.15664529800415
2012-09-21,4.196422100067139
2012-09-24,4.184488296508789
2012-09-25,4.12482213973999
2012-09-26,4.152667999267578
2012-09-27,4.1685791015625
2012-09-28,4.15664529800415
2012-10-01,4.164599895477295
2012-10-02,4.208353519439697
2012-10-03,4.240173816680908
2012-10-04,4.2918829917907715
2012-10-05,4.299839019775391
2012-10-08,4.379392623901367
2012-10-09,4.44303560256958
2012-10-10,4.450990200042725
2012-10-11,4.466901779174805
2012-10-12,4.466901779174805
2012-10-15,4.490766525268555
2012-10-16,4.52258825302124
2012-10-17,4.546453475952148
2012-10-18,4.554409980773926
2012-10-19,4.586228370666504
2012-10-22,4.618051052093506
2012-10-23,4.526566028594971
2012-10-24,4.466901779174805
2012-10-25,4.482813358306885
2012-10-26,4.427126407623291
2012-10-31,4.566340923309326
2012-11-01,4.6021409034729
2012-11-02,4.661805629730225
2012-11-05,4.725447177886963
2012-11-06,4.685672283172607
2012-11-07,4.721471786499023
2012-11-08,4.482813358306885
2012-11-09,4.514633655548096
2012-11-12,4.622029781341553
2012-11-13,4.586228370666504
2012-11-14,4.4947428703308105
2012-11-15,4.450990200042725
2012-11-16,4.558385372161865
2012-11-19,4.626006603240967
2012-11-20,4.6421966552734375
2012-11-21,4.5895819664001465
2012-11-23,4.662431716918945
2012-11-26,4.6826701164245605
2012-11-27,4.686715126037598
2012-11-28,4.702904224395752
2012-11-29,4.72313928604126
2012-11-30,4.72313928604126
2012-12-03,4.719091892242432
2012-12-04,4.787898540496826
2012-12-05,4.751471996307373
2012-12-06,4.795991897583008
2012-12-07,4.7595648765563965
2012-12-10,4.711000442504883
2012-12-11,4.715046405792236
2012-12-12,4.626006126403809
2012-12-13,4.634101867675781
2012-12-14,4.646242141723633
2012-12-17,4.678621768951416
2012-12-18,4.755519866943359
2012-12-19,4.763611793518066
2012-12-20,4.828370571136475
2012-12-21,4.7757568359375
2012-12-24,4.763611793518066
2012-12-26,4.771708011627197
2012-12-27,4.763611793518066
2012-12-28,4.751471996307373
2012-12-31,4.840511798858643
2013-01-02,4.986210823059082
2013-01-03,5.026683807373047
2013-01-04,5.010493755340576
2013-01-07,5.018589973449707
2013-01-08,5.107630252838135
2013-01-09,5.079298496246338
2013-01-10,5.107630252838135
2013-01-11,5.123817443847656
2013-01-14,5.172386646270752
2013-01-15,5.172386646270752
2013-01-16,5.188575267791748
2013-01-17,5.225000381469727
2013-01-18,5.233095169067383
2013-01-22,5.322133541107178
2013-01-23,5.265473365783691
2013-01-24,5.261425971984863
2013-01-25,5.346415996551514
2013-01-28,5.451644420623779
2013-01-29,5.516402244567871
2013-01-30,5.459741592407227
2013-01-31,5.443550109863281
2013-02-01,5.516402244567871
2013-02-04,5.4475998878479
2013-02-05,5.415221691131592
2013-02-06,5.435457229614258
2013-02-07,5.435457229614258
2013-02-08,5.496164798736572
2013-02-11,5.528543949127197
2013-02-12,5.678292751312256
2013-02-13,5.710670471191406
2013-02-14,5.787567615509033
2013-02-15,5.767332077026367
2013-02-19,5.807805061340332
2013-02-20,5.767332077026367
2013-02-21,5.771377086639404
2013-02-22,5.828040599822998
2013-02-25,5.726859092712402
2013-02-26,5.844228744506836
2013-02-27,5.933268070220947
2013-02-28,5.876605987548828
2013-03-01,6.002070903778076
2013-03-04,6.042542457580566
2013-03-05,6.010167121887207
2013-03-06,6.034449577331543
2013-03-07,6.074923515319824
2013-03-08,6.091110706329346
2013-03-11,6.151819229125977
2013-03-12,6.110806465148926
2013-03-13,6.0656938552856445
2013-03-14,6.160022258758545
2013-03-15,6.348680019378662
2013-03-18,6.250249862670898
2013-03-19,6.250249862670898
2013-03-20,6.274855613708496
2013-03-21,6.336373329162598
2013-03-22,6.397892951965332
2013-03-25,6.459410667419434
2013-03-26,6.52502965927124
2013-03-27,6.541434288024902
2013-03-28,6.5783491134643555
2013-04-01,6.627560138702393
2013-04-02,6.660372734069824
2013-04-03,6.672674655914307
2013-04-04,6.746496200561523
2013-04-05,6.771104335784912
2013-04-08,6.931049823760986
2013-04-09,6.914646148681641
2013-04-10,6.976165771484375
2013-04-11,6.684979438781738
2013-04-12,6.188730239868164
2013-04-15,6.123111248016357
2013-04-16,6.328174114227295
2013-04-17,6.229744911193848
2013-04-18,6.24204683303833
2013-04-19,6.45530891418457
2013-04-22,6.459410667419434
2013-04-23,6.561940670013428
2013-04-24,6.566042423248291
2013-04-25,6.570143699645996
2013-04-26,6.377386569976807
2013-04-29,6.504523754119873
2013-04-30,6.598851680755615
2013-05-01,6.479916572570801
2013-05-02,6.648066997528076
2013-05-03,6.7259907722473145
2013-05-06,6.799809455871582
2013-05-07,6.898240566253662
2013-05-08,6.959758758544922
2013-05-09,6.832620143890381
2013-05-10,6.869531631469727
2013-05-13,6.922848224639893
2013-05-14,7.008974075317383
2013-05-15,7.103300094604492
2013-05-16,7.078696250915527
2013-05-17,7.160717964172363
2013-05-20,7.107403755187988
2013-05-21,7.160717964172363
2013-05-22,6.918745517730713
2013-05-23,6.787507057189941
2013-05-24,6.705482482910156
2013-05-28,6.64396858215332
2013-05-29,6.295363426208496
2013-05-30,6.209237575531006
2013-05-31,6.086200714111328
2013-06-03,6.147718906402588
2013-06-04,6.0656938552856445
2013-06-05,6.012381076812744
2013-06-06,6.217440128326416
2013-06-07,6.237944602966309
2013-06-10,6.201033592224121
2013-06-11,6.196880340576172
2013-06-12,6.076348781585693
2013-06-13,6.142848491668701
2013-06-14,6.15116024017334
2013-06-17,6.209344863891602
2013-06-18,6.346499919891357
2013-06-19,6.117912769317627
2013-06-20,5.847758769989014
2013-06-21,5.839445114135742
2013-06-24,5.706448554992676
2013-06-25,5.82282018661499
2013-06-26,5.8976311683654785
2013-06-27,6.080506801605225
2013-06-28,5.951662540435791
2013-07-01,5.947505950927734
2013-07-02,6.0223188400268555
2013-07-03,5.797885417938232
2013-07-05,5.76047945022583
2013-07-08,5.797885417938232
2013-07-09,5.8768510818481445
2013-07-10,6.092976093292236
2013-07-11,6.271688938140869
2013-07-12,6.213502883911133
2013-07-15,6.288316249847412
2013-07-16,6.263376712799072
2013-07-17,6.313254356384277
2013-07-18,6.4005327224731445
2013-07-19,6.3963751792907715
2013-07-22,6.429625034332275
2013-07-23,6.408843040466309
2013-07-24,6.184410095214844
2013-07-25,6.296627521514893
2013-07-26,6.321563720703125
2013-07-29,6.221814155578613
2013-07-30,6.17194128036499
2013-07-31,6.068037033081055
2013-08-01,5.8893208503723145
2013-08-02,5.8768510818481445
2013-08-05,5.910101413726807
2013-08-06,5.918412208557129
2013-08-07,5.8519134521484375
2013-08-08,5.673198699951172
2013-08-09,5.689825534820557
