Date,AMRK
2014-07-24,4.21328067779541
2014-07-25,4.23128604888916
2014-07-28,4.267297267913818
2014-07-29,4.314110279083252
2014-07-30,4.256493091583252
2014-07-31,4.261895179748535
2014-08-01,4.155663013458252
2014-08-04,4.242089748382568
2014-08-05,4.21328067779541
2014-08-06,4.238488674163818
2014-08-07,4.227684497833252
2014-08-08,4.249292373657227
2014-08-11,4.249292373657227
2014-08-12,4.227684497833252
2014-08-13,4.249292373657227
2014-08-14,4.23128604888916
2014-08-15,4.23128604888916
2014-08-18,4.23128604888916
2014-08-19,4.227684497833252
2014-08-20,4.224084377288818
2014-08-21,4.191674709320068
2014-08-22,4.224084377288818
2014-08-25,4.249292373657227
2014-08-26,4.2204813957214355
2014-08-27,4.152061462402344
2014-08-28,4.18087100982666
2014-08-29,4.206078052520752
2014-09-02,4.170067310333252
2014-09-03,4.141258716583252
2014-09-04,4.033226490020752
2014-09-05,4.098045825958252
2014-09-08,4.1196513175964355
2014-09-09,4.137657165527344
2014-09-10,4.19527530670166
2014-09-11,4.123252868652344
2014-09-12,4.105247974395752
2014-09-15,4.079319953918457
2014-09-16,4.104526996612549
2014-09-17,4.116050720214844
2014-09-18,4.1448588371276855
2014-09-19,4.170067310333252
2014-09-22,4.1448588371276855
2014-09-23,4.224084377288818
2014-09-24,4.224084377288818
2014-09-25,4.216882228851318
2014-09-26,4.216882228851318
2014-09-29,4.116050720214844
2014-09-30,4.094444274902344
2014-10-01,3.777547836303711
2014-10-02,3.8855814933776855
2014-10-03,3.9612038135528564
2014-10-06,4.0152201652526855
2014-10-07,3.9071879386901855
2014-10-08,3.914389133453369
2014-10-09,3.8387670516967773
2014-10-10,3.8675761222839355
2014-10-13,3.8063576221466064
2014-10-14,3.7811498641967773
2014-10-15,3.7847506999969482
2014-10-16,3.9612038135528564
2014-10-17,3.9612038135528564
2014-10-20,3.799154281616211
2014-10-21,3.921591281890869
2014-10-22,3.9576029777526855
2014-10-23,3.8567721843719482
2014-10-24,3.8891820907592773
2014-10-27,3.8891820907592773
2014-10-28,3.7163290977478027
2014-10-29,3.7559421062469482
2014-10-30,3.8135581016540527
2014-10-31,3.8099582195281982
2014-11-03,3.745137929916382
2014-11-04,3.766024112701416
2014-11-05,3.712728977203369
2014-11-06,3.745137929916382
2014-11-07,3.7091267108917236
2014-11-10,3.773946523666382
2014-11-11,3.777547836303711
2014-11-12,3.6551101207733154
2014-11-13,3.6803181171417236
2014-11-14,3.78835129737854
2014-11-17,3.617300033569336
2014-11-18,3.5614824295043945
2014-11-19,3.5398752689361572
2014-11-20,3.6010940074920654
2014-11-21,3.5578806400299072
2014-11-24,3.460650682449341
2014-11-25,3.5470778942108154
2014-11-26,3.4426472187042236
2014-11-28,3.4210386276245117
2014-12-01,3.586688995361328
2014-12-02,3.6335043907165527
2014-12-03,3.6010940074920654
2014-12-04,3.6010940074920654
2014-12-05,3.5470778942108154
2014-12-08,3.4246411323547363
2014-12-09,3.446247100830078
2014-12-10,3.39943265914917
2014-12-11,3.4210386276245117
2014-12-12,3.5506794452667236
2014-12-15,3.5326740741729736
2014-12-16,3.4174387454986572
2014-12-17,3.586688995361328
2014-12-18,3.5146677494049072
2014-12-19,3.5938920974731445
2014-12-22,3.5722854137420654
2014-12-23,3.5002634525299072
2014-12-24,3.4894602298736572
2014-12-26,3.446247100830078
2014-12-29,3.4930613040924072
2014-12-30,3.5002634525299072
2014-12-31,3.5902910232543945
2015-01-02,3.5902910232543945
2015-01-05,3.5902910232543945
2015-01-06,3.460650682449341
2015-01-07,3.5830883979797363
2015-01-08,3.507465362548828
2015-01-09,3.4966628551483154
2015-01-12,3.529073476791382
2015-01-13,3.5434768199920654
2015-01-14,3.5578806400299072
2015-01-15,3.464252471923828
2015-01-16,3.4894602298736572
2015-01-20,3.516468048095703
2015-01-21,3.5650835037231445
2015-01-22,3.5398752689361572
2015-01-23,3.5398752689361572
2015-01-26,3.6335043907165527
2015-01-27,3.6731162071228027
2015-01-28,3.6803181171417236
2015-01-29,3.7091267108917236
2015-01-30,3.763143301010132
2015-02-02,3.741536855697632
2015-02-03,3.691481828689575
2015-02-04,3.683199405670166
2015-02-05,3.8675761222839355
2015-02-06,3.8639743328094482
2015-02-09,3.86037278175354
2015-02-10,3.70192551612854
2015-02-11,3.6190998554229736
2015-02-12,3.6551101207733154
2015-02-13,3.70192551612854
2015-02-17,3.6227004528045654
2015-02-18,3.6072161197662354
2015-02-19,3.5830883979797363
2015-02-20,3.651510000228882
2015-02-23,3.5650835037231445
2015-02-24,3.585970163345337
2015-02-25,3.5938920974731445
2015-02-26,3.644308090209961
2015-02-27,3.70192551612854
2015-03-02,3.85317063331604
2015-03-03,3.777547836303711
2015-03-04,3.7595417499542236
2015-03-05,3.6911213397979736
2015-03-06,3.6263015270233154
2015-03-09,3.6479079723358154
2015-03-10,3.684098958969116
2015-03-11,3.684098958969116
2015-03-12,3.655146837234497
2015-03-13,3.691336154937744
2015-03-16,3.655146837234497
2015-03-17,3.655146837234497
2015-03-18,3.655146837234497
2015-03-19,3.655146837234497
2015-03-20,3.7637152671813965
2015-03-23,3.70943021774292
2015-03-24,3.70943021774292
2015-03-25,3.79628586769104
2015-03-26,3.723906993865967
2015-03-27,3.716667890548706
2015-03-30,3.807142734527588
2015-03-31,3.8360955715179443
2015-04-01,3.705813407897949
2015-04-02,3.6479086875915527
2015-04-06,3.676860809326172
2015-04-07,3.6696221828460693
2015-04-08,3.705813407897949
2015-04-09,3.691336154937744
2015-04-10,3.684098958969116
2015-04-13,3.716667890548706
2015-04-14,3.70943021774292
2015-04-15,3.7383837699890137
2015-04-16,3.7600960731506348
2015-04-17,3.749239683151245
2015-04-20,3.742002010345459
2015-04-21,3.83247447013855
2015-04-22,3.83247447013855
2015-04-23,3.904855489730835
2015-04-24,3.89037823677063
2015-04-27,3.8288564682006836
2015-04-28,3.7383837699890137
2015-04-29,3.7383837699890137
2015-04-30,3.8288564682006836
2015-05-01,3.79628586769104
2015-05-04,3.872283935546875
2015-05-05,3.8288564682006836
2015-05-06,3.850569248199463
2015-05-07,3.9410436153411865
2015-05-08,3.912092685699463
2015-05-11,3.912092685699463
2015-05-12,3.9302709102630615
2015-05-13,3.97390079498291
2015-05-14,3.9811718463897705
2015-05-15,3.9811718463897705
2015-05-18,3.9811718463897705
2015-05-19,3.8939132690429688
2015-05-20,3.9848062992095947
2015-05-21,3.8939132690429688
2015-05-22,3.9811718463897705
2015-05-26,3.9811718463897705
2015-05-27,3.944814682006836
2015-05-28,3.908456325531006
2015-05-29,3.908456325531006
2015-06-01,3.9120922088623047
2015-06-02,3.806654930114746
2015-06-03,3.9193642139434814
2015-06-04,3.8906421661376953
2015-06-05,3.908456325531006
2015-06-08,3.890277624130249
2015-06-09,3.890277624130249
2015-06-10,3.8648271560668945
2015-06-11,3.813925266265869
2015-06-12,3.813925266265869
2015-06-15,3.835740566253662
2015-06-16,3.7852039337158203
2015-06-17,3.8830060958862305
2015-06-18,3.8611907958984375
2015-06-19,3.908456325531006
2015-06-22,3.8720996379852295
2015-06-23,3.8720996379852295
2015-06-24,3.8175628185272217
2015-06-25,3.8502848148345947
2015-06-26,3.8720996379852295
2015-06-29,3.835740566253662
2015-06-30,3.806654930114746
2015-07-01,3.8684628009796143
2015-07-02,3.8720996379852295
2015-07-06,3.835740566253662
2015-07-07,3.748483896255493
2015-07-08,3.7957472801208496
2015-07-09,3.7957472801208496
2015-07-10,3.8175628185272217
2015-07-13,3.7812047004699707
2015-07-14,3.8135626316070557
2015-07-15,3.813925266265869
2015-07-16,3.748483896255493
2015-07-17,3.8175628185272217
2015-07-20,3.8684628009796143
2015-07-21,3.8939132690429688
2015-07-22,3.8175628185272217
2015-07-23,3.810290813446045
2015-07-24,3.9459056854248047
2015-07-27,3.8502848148345947
2015-07-28,3.8321049213409424
2015-07-29,3.8030190467834473
2015-07-30,3.843013286590576
2015-07-31,3.8175628185272217
2015-08-03,3.8175628185272217
2015-08-04,3.8211987018585205
2015-08-05,3.890277624130249
2015-08-06,3.8393776416778564
2015-08-07,3.8012006282806396
2015-08-10,3.863736391067505
2015-08-11,3.835740566253662
2015-08-12,3.8284690380096436
2015-08-13,3.8211987018585205
2015-08-14,3.8211987018585205
2015-08-17,3.806654930114746
2015-08-18,3.879370927810669
2015-08-19,3.8030190467834473
2015-08-20,3.8575565814971924
2015-08-21,3.8502848148345947
2015-08-24,3.8284690380096436
2015-08-25,3.770296812057495
2015-08-26,3.763026237487793
2015-08-27,3.763026237487793
2015-08-28,3.7375757694244385
2015-08-31,3.835740566253662
2015-09-01,3.8175628185272217
2015-09-02,3.8175628185272217
2015-09-03,3.8175628185272217
2015-09-04,3.8684628009796143
2015-09-08,3.955721378326416
2015-09-09,3.937541961669922
2015-09-10,3.8648271560668945
2015-09-11,3.922999143600464
2015-09-14,4.0720672607421875
2015-09-15,4.0895185470581055
2015-09-16,4.144782066345215
2015-09-17,4.181139945983887
2015-09-18,4.119332313537598
2015-09-21,4.2611260414123535
2015-09-22,4.191751480102539
2015-09-23,4.158889293670654
2015-09-24,4.264778137207031
2015-09-25,4.297641277313232
2015-09-28,4.297641277313232
2015-09-29,4.144284248352051
2015-09-30,4.220961570739746
2015-10-01,4.180796146392822
2015-10-02,4.253824234008789
2015-10-05,4.323200225830078
2015-10-06,4.47655725479126
2015-10-07,4.6153082847595215
2015-10-08,4.746756553649902
2015-10-09,4.746756553649902
2015-10-12,4.929322719573975
2015-10-13,4.838039398193359
2015-10-14,4.805179119110107
2015-10-15,4.783268928527832
2015-10-16,4.878204822540283
2015-10-19,4.995048522949219
2015-10-20,5.093635082244873
2015-10-21,5.221432685852051
2015-10-22,5.038865089416504
2015-10-23,5.199523448944092
2015-10-26,5.188570022583008
2015-10-27,5.1228461265563965
2015-10-28,5.104588508605957
2015-10-29,5.046167373657227
2015-10-30,5.294458389282227
2015-11-02,5.239688873291016
2015-11-03,5.2871551513671875
2015-11-04,5.382091999053955
2015-11-05,5.382091999053955
2015-11-06,5.243340015411377
2015-11-09,5.3857421875
2015-11-10,5.281324863433838
2015-11-11,5.66785192489624
2015-11-12,5.819899082183838
2015-11-13,5.649533748626709
2015-11-16,5.796085357666016
2015-11-17,5.730138778686523
2015-11-18,5.583588123321533
2015-11-19,5.579922676086426
2015-11-20,5.726474761962891
2015-11-23,5.675180912017822
2015-11-24,5.678479194641113
2015-11-25,5.73746395111084
2015-11-27,5.748456001281738
2015-11-30,5.678844928741455
2015-12-01,5.620224475860596
2015-12-02,5.495655536651611
2015-12-03,5.495655536651611
2015-12-04,5.579922676086426
2015-12-07,5.7521185874938965
2015-12-08,6.092851161956787
2015-12-09,5.949963092803955
2015-12-10,6.026902675628662
2015-12-11,6.166126251220703
2015-12-14,6.191773891448975
2015-12-15,6.092851161956787
2015-12-16,6.4848761558532715
2015-12-17,6.715690612792969
2015-12-18,6.598452568054199
2015-12-21,6.693710803985596
2015-12-22,6.584529399871826
2015-12-23,6.470218658447266
2015-12-24,6.475348472595215
2015-12-28,6.7669830322265625
2015-12-29,6.865906238555908
2015-12-30,6.928191184997559
2015-12-31,6.906208515167236
2016-01-04,7.008793830871582
2016-01-05,7.199309825897217
2016-01-06,6.613104343414307
2016-01-07,6.352977752685547
2016-01-08,6.360305309295654
2016-01-11,6.539830684661865
2016-01-12,6.0965142250061035
2016-01-13,5.968283176422119
2016-01-14,6.0965142250061035
2016-01-15,6.7523274421691895
2016-01-19,6.338323593139648
2016-01-20,6.7047014236450195
2016-01-21,6.47388219833374
2016-01-22,6.118497848510742
2016-01-25,5.924316883087158
2016-01-26,6.147806167602539
2016-01-27,5.865697860717773
2016-01-28,5.913325309753418
2016-01-29,6.202763080596924
2016-02-01,6.026902675628662
2016-02-02,5.942636013031006
2016-02-03,5.785093307495117
2016-02-04,5.788757801055908
2016-02-05,6.323668956756592
2016-02-08,6.265048503875732
2016-02-09,6.210091590881348
2016-02-10,6.622136116027832
2016-02-11,7.082004547119141
2016-02-12,7.324818134307861
2016-02-16,7.321137428283691
2016-02-17,7.339533805847168
2016-02-18,7.357927322387695
2016-02-19,7.284348964691162
2016-02-22,7.409433364868164
2016-02-23,7.42782735824585
2016-02-24,7.556593418121338
2016-02-25,7.666959285736084
2016-02-26,7.722146511077881
2016-02-29,7.994387626647949
2016-03-01,7.7442193031311035
2016-03-02,7.435186862945557
2016-03-03,7.435186862945557
2016-03-04,7.162941932678223
2016-03-07,7.0194621086120605
2016-03-08,7.236520767211914
2016-03-09,7.240200042724609
2016-03-10,7.280669689178467
2016-03-11,7.321137428283691
2016-03-14,7.4830121994018555
2016-03-15,7.405754089355469
2016-03-16,7.733183860778809
2016-03-17,7.722146511077881
2016-03-18,7.677997589111328
2016-03-21,7.666959285736084
2016-03-22,7.468294620513916
2016-03-23,7.514284610748291
2016-03-24,7.604420185089111
2016-03-28,7.494049072265625
2016-03-29,7.357927322387695
2016-03-30,7.276991367340088
2016-03-31,7.321137428283691
2016-04-01,7.288029193878174
2016-04-04,7.479334354400635
2016-04-05,7.3910393714904785
2016-04-06,7.409433364868164
2016-04-07,7.424149513244629
2016-04-08,7.460939884185791
2016-04-11,7.608096122741699
2016-04-12,7.725824356079102
2016-04-13,7.722146511077881
2016-04-14,7.571307182312012
2016-04-15,7.468294620513916
2016-04-18,7.49036979675293
2016-04-19,7.865623950958252
2016-04-20,7.758936882019043
2016-04-21,7.887699127197266
2016-04-22,7.828836441040039
2016-04-25,7.773651599884033
2016-04-26,8.090041160583496
2016-04-27,7.814117431640625
2016-04-28,7.586023330688477
2016-04-29,7.534517765045166
2016-05-02,7.468294620513916
2016-05-03,7.321137428283691
2016-05-04,7.368965148925781
2016-05-05,7.619132995605469
2016-05-06,7.898733139038086
2016-05-09,8.005426406860352
2016-05-10,7.648565292358398
2016-05-11,7.242513656616211
2016-05-12,6.95458459854126
2016-05-13,6.825384140014648
2016-05-16,6.293825626373291
2016-05-17,6.061266899108887
2016-05-18,6.11663818359375
2016-05-19,5.994821548461914
2016-05-20,6.083414554595947
2016-05-23,6.016970157623291
2016-05-24,6.024353504180908
2016-05-25,5.8139424324035645
2016-05-26,5.8139424324035645
2016-05-27,5.876697540283203
2016-05-31,5.898845195770264
2016-06-01,5.78810453414917
2016-06-02,5.603534698486328
2016-06-03,5.8139424324035645
2016-06-06,5.832401275634766
2016-06-07,5.821328163146973
2016-06-08,5.721658229827881
2016-06-09,5.555546760559082
2016-06-10,5.559237003326416
2016-06-13,5.485408782958984
2016-06-14,5.396816730499268
2016-06-15,5.529706001281738
2016-06-16,5.507558345794678
2016-06-17,5.4263458251953125
2016-06-20,5.260234832763672
2016-06-21,5.2417778968811035
2016-06-22,5.219630241394043
2016-06-23,5.374668121337891
2016-06-24,5.943142414093018
2016-06-27,5.802868843078613
2016-06-28,5.854549407958984
2016-06-29,5.928377151489258
2016-06-30,5.972674369812012
2016-07-01,6.068650722503662
2016-07-05,6.090798377990723
2016-07-06,6.219997406005859
2016-07-07,6.1498613357543945
2016-07-08,6.1461687088012695
2016-07-11,6.157242298126221
2016-07-12,6.175700664520264
2016-07-13,6.090798377990723
2016-07-14,6.11663818359375
2016-07-15,6.186774730682373
2016-07-18,6.1461687088012695
2016-07-19,6.183082580566406
2016-07-20,6.293825626373291
2016-07-21,6.319665431976318
2016-07-22,6.367652893066406
2016-07-25,6.319665431976318
2016-07-26,6.3233561515808105
2016-07-27,6.371344089508057
2016-07-28,6.397185325622559
2016-07-29,6.297515869140625
2016-08-01,6.179390907287598
2016-08-02,6.186774730682373
2016-08-03,6.142477512359619
2016-08-04,6.286441326141357
2016-08-05,6.279060363769531
2016-08-08,6.279060363769531
2016-08-09,6.279060363769531
2016-08-10,6.253220081329346
2016-08-11,6.22368860244751
2016-08-12,6.334430694580078
2016-08-15,6.349197864532471
2016-08-16,6.334430694580078
2016-08-17,6.297515869140625
2016-08-18,6.264294147491455
2016-08-19,6.330738067626953
2016-08-22,6.282751560211182
2016-08-23,6.290132999420166
2016-08-24,6.208922863006592
2016-08-25,6.282751560211182
2016-08-26,6.290132999420166
2016-08-29,6.293825626373291
2016-08-30,6.2458367347717285
2016-08-31,6.22737979888916
2016-09-01,6.304897308349609
2016-09-02,6.415640830993652
2016-09-06,6.485776901245117
2016-09-07,6.522690773010254
2016-09-08,6.345504283905029
2016-09-09,6.253220081329346
2016-09-12,6.2458367347717285
2016-09-13,6.216305732727051
2016-09-14,6.338120937347412
2016-09-15,6.219512462615967
2016-09-16,6.037895679473877
2016-09-19,6.178741455078125
2016-09-20,6.1416778564453125
2016-09-21,6.004536151885986
2016-09-22,5.859981536865234
2016-09-23,6.14909029006958
2016-09-26,5.948938846588135
2016-09-27,5.922992706298828
2016-09-28,5.952645301818848
2016-09-29,5.978590488433838
2016-09-30,5.948938846588135
2016-10-03,5.8303303718566895
2016-10-04,5.722842693328857
2016-10-05,5.819210529327393
2016-10-06,5.7932658195495605
2016-10-07,5.726548671722412
2016-10-10,5.7080159187316895
2016-10-11,5.615354061126709
2016-10-12,5.711721897125244
2016-10-13,5.95820426940918
2016-10-14,5.915579795837402
2016-10-17,5.8488640785217285
2016-10-18,5.7413740158081055
2016-10-19,5.722842693328857
2016-10-20,5.670950889587402
2016-10-21,5.615354061126709
2016-10-24,5.641297817230225
2016-10-25,5.63759183883667
2016-10-26,5.630180358886719
2016-10-27,5.815504550933838
2016-10-28,5.570875644683838
2016-10-31,5.652418613433838
2016-11-01,5.7080159187316895
2016-11-02,5.663537979125977
2016-11-03,5.626473426818848
2016-11-04,5.578288555145264
2016-11-07,5.715428829193115
2016-11-08,6.293642997741699
2016-11-09,6.643496990203857
2016-11-10,6.461126327514648
2016-11-11,6.345749855041504
2016-11-14,6.189432144165039
2016-11-15,6.141049385070801
2016-11-16,6.059168338775635
2016-11-17,6.029393672943115
2016-11-18,6.152214527130127
2016-11-21,6.059168338775635
2016-11-22,6.189432144165039
2016-11-23,6.181988716125488
2016-11-25,6.055446147918701
2016-11-28,6.159656524658203
2016-11-29,6.1782660484313965
2016-11-30,6.088942050933838
2016-12-01,6.100107669830322
2016-12-02,6.248981952667236
2016-12-05,6.606277942657471
2016-12-06,6.78864860534668
2016-12-07,6.818422317504883
2016-12-08,6.691880702972412
2016-12-09,6.647216796875
2016-12-12,6.5355634689331055
2016-12-13,6.464848518371582
2016-12-14,6.531840801239014
2016-12-15,6.587671279907227
2016-12-16,6.613723278045654
2016-12-19,6.676994323730469
2016-12-20,6.926358222961426
2016-12-21,6.810981750488281
2016-12-22,6.82958984375
2016-12-23,6.985906600952148
2016-12-27,7.019402980804443
2016-12-28,7.06778621673584
2016-12-29,7.064067363739014
2016-12-30,7.257601261138916
2017-01-03,7.190608978271484
2017-01-04,7.097562313079834
2017-01-05,7.246435165405273
2017-01-06,7.164555549621582
2017-01-09,7.265046119689941
2017-01-10,7.332037925720215
2017-01-11,7.294819355010986
2017-01-12,7.294819355010986
2017-01-13,7.201775550842285
2017-01-17,7.294819355010986
2017-01-18,7.134782791137695
2017-01-19,7.11245059967041
2017-01-20,7.082676887512207
2017-01-23,7.194329738616943
2017-01-24,7.023128032684326
2017-01-25,7.160834312438965
2017-01-26,7.108727931976318
2017-01-27,7.108727931976318
2017-01-30,7.108727931976318
2017-01-31,7.060344219207764
2017-02-01,6.959853649139404
2017-02-02,6.9635748863220215
2017-02-03,6.9412455558776855
2017-02-06,6.8777008056640625
2017-02-07,6.9150800704956055
2017-02-08,7.337460517883301
2017-02-09,7.7673187255859375
2017-02-10,7.950473308563232
2017-02-13,8.032706260681152
2017-02-14,7.939257621765137
2017-02-15,7.995326042175293
2017-02-16,7.733675479888916
2017-02-17,7.756102085113525
2017-02-21,7.632753849029541
2017-02-22,7.374838352203369
2017-02-23,7.430907249450684
2017-02-24,7.184207439422607
2017-02-27,7.2103729248046875
2017-02-28,6.974886417388916
2017-03-01,7.038429260253906
2017-03-02,6.986099720001221
2017-03-03,7.060857772827148
2017-03-06,7.00852632522583
2017-03-07,7.030953884124756
2017-03-08,7.00478982925415
2017-03-09,6.8777008056640625
2017-03-10,6.799205780029297
2017-03-13,6.810419082641602
2017-03-14,6.851535320281982
2017-03-15,6.896390914916992
2017-03-16,6.817895412445068
2017-03-17,7.023478984832764
2017-03-20,6.967410564422607
2017-03-21,6.657166481018066
2017-03-22,6.500174522399902
2017-03-23,6.522601127624512
2017-03-24,6.511388301849365
2017-03-27,6.440369129180908
2017-03-28,6.42915678024292
2017-03-29,6.526340007781982
2017-03-30,6.410467147827148
2017-03-31,6.38430118560791
2017-04-03,6.500174522399902
2017-04-04,6.582408905029297
2017-04-05,6.6235246658325195
2017-04-06,6.731925010681152
2017-04-07,6.724447250366211
2017-04-10,6.720710754394531
2017-04-11,6.619787216186523
2017-04-12,6.503913402557373
2017-04-13,6.563718795776367
2017-04-17,6.466534614562988
2017-04-18,6.436631202697754
2017-04-19,6.477748870849609
2017-04-20,6.410467147827148
2017-04-21,6.365611553192139
2017-04-24,6.4067277908325195
2017-04-25,6.4740095138549805
2017-04-26,6.634738445281982
2017-04-27,6.679595947265625
2017-04-28,6.559980392456055
2017-05-01,6.492700576782227
2017-05-02,6.466534614562988
2017-05-03,6.631001949310303
2017-05-04,6.451582908630371
2017-05-05,6.380561828613281
2017-05-08,6.356266498565674
2017-05-09,6.343183994293213
2017-05-10,5.6628899574279785
2017-05-11,6.031147003173828
2017-05-12,5.786894798278809
2017-05-15,5.828229904174805
2017-05-16,5.839503288269043
2017-05-17,5.8996262550354
2017-05-18,6.140120983123779
2017-05-19,6.388131141662598
2017-05-22,6.33928108215332
2017-05-23,6.1138176918029785
2017-05-24,5.869565963745117
2017-05-25,5.9935688972473145
2017-05-26,6.012357711791992
2017-05-30,6.05745267868042
2017-05-31,6.098785400390625
2017-06-01,5.95223331451416
2017-06-02,5.768105983734131
2017-06-05,5.75307559967041
2017-06-06,5.730528831481934
2017-06-07,5.711740016937256
2017-06-08,5.768105983734131
2017-06-09,6.108180046081543
2017-06-12,6.275399684906006
2017-06-13,6.316734313964844
2017-06-14,6.305459499359131
2017-06-15,6.207760334014893
2017-06-16,6.012357711791992
2017-06-19,6.249094486236572
2017-06-20,5.892110824584961
2017-06-21,5.955993175506592
2017-06-22,5.75307559967041
2017-06-23,5.794410228729248
2017-06-26,5.8620500564575195
2017-06-27,5.8094401359558105
2017-06-28,5.831987380981445
2017-06-29,6.106301784515381
2017-06-30,6.157782077789307
2017-07-03,6.2566094398498535
2017-07-05,6.1626667976379395
2017-07-06,6.249094486236572
2017-07-07,6.27915620803833
2017-07-10,6.260368824005127
2017-07-11,5.831987380981445
2017-07-12,5.629070281982422
2017-07-13,5.679800510406494
2017-07-14,5.568946361541748
2017-07-17,5.655374526977539
2017-07-18,5.576462745666504
2017-07-19,5.5501580238342285
2017-07-20,5.602767467498779
2017-07-21,5.629070281982422
2017-07-24,5.587735652923584
2017-07-25,5.546401023864746
2017-07-26,5.6065239906311035
2017-07-27,5.599008560180664
2017-07-28,5.651617050170898
2017-07-31,5.66288948059082
2017-08-01,5.820713996887207
2017-08-02,5.798168659210205
2017-08-03,5.824471950531006
2017-08-04,5.801926136016846
2017-08-07,6.087512493133545
2017-08-08,6.166424751281738
2017-08-09,6.297945976257324
2017-08-10,6.237821578979492
2017-08-11,6.147637367248535
2017-08-14,6.138241767883301
2017-08-15,6.583532810211182
2017-08-16,6.745113849639893
2017-08-17,6.5008625984191895
2017-08-18,6.403160572052002
2017-08-21,6.497104644775391
2017-08-22,6.478316307067871
2017-08-23,6.530923843383789
2017-08-24,6.440738677978516
2017-08-25,6.455769062042236
2017-08-28,6.512136459350586
2017-08-29,6.538439750671387
2017-08-30,6.538439750671387
2017-08-31,6.440738677978516
2017-09-01,6.527166843414307
2017-09-05,6.617352485656738
2017-09-06,6.745113849639893
2017-09-07,6.726325511932373
2017-09-08,6.711292743682861
2017-09-11,6.775176048278809
2017-09-12,7.072035789489746
2017-09-13,6.3242506980896
2017-09-14,6.384373664855957
2017-09-15,6.4183526039123535
2017-09-18,6.429680347442627
2017-09-19,6.282433986663818
2017-09-20,6.195598125457764
2017-09-21,6.154067039489746
2017-09-22,6.286208152770996
2017-09-25,6.210700988769531
2017-09-26,6.25600528717041
2017-09-27,6.274882793426514
2017-09-28,6.308862209320068
2017-09-29,6.2333526611328125
2017-10-02,6.237128734588623
2017-10-03,6.2333526611328125
2017-10-04,6.286208152770996
2017-10-05,6.289985179901123
2017-10-06,6.335291385650635
2017-10-09,6.18427038192749
2017-10-10,6.297535419464111
2017-10-11,6.4032511711120605
2017-10-12,6.384373664855957
2017-10-13,6.289985179901123
2017-10-16,6.206925392150879
2017-10-17,6.248455047607422
2017-10-18,6.2220258712768555
2017-10-19,6.135190010070801
2017-10-20,6.097434997558594
2017-10-23,6.15029239654541
2017-10-24,6.0710062980651855
2017-10-25,6.040802001953125
2017-10-26,5.938863277435303
2017-10-27,5.938863277435303
2017-10-30,5.784067630767822
2017-10-31,5.863353729248047
2017-11-01,5.663252353668213
