Date,TXNM
2010-07-19,7.44866418838501
2010-07-20,7.576322078704834
2010-07-21,7.480580806732178
2010-07-22,7.7869553565979
2010-07-23,8.042262077331543
2010-07-26,8.061409950256348
2010-07-27,8.169913291931152
2010-07-28,7.729506015777588
2010-07-29,7.674686431884766
2010-07-30,7.629542827606201
2010-08-02,7.713384628295898
2010-08-03,7.571499347686768
2010-08-04,7.732731342315674
2010-08-05,7.842370986938477
2010-08-06,7.54570198059082
2010-08-09,7.623088836669922
2010-08-10,7.565048694610596
2010-08-11,7.40381383895874
2010-08-12,7.345772743225098
2010-08-13,7.3909173011779785
2010-08-16,7.416717529296875
2010-08-17,7.526352882385254
2010-08-18,7.526352882385254
2010-08-19,7.352222442626953
2010-08-20,7.416717529296875
2010-08-23,7.352222442626953
2010-08-24,7.3264241218566895
2010-08-25,7.378017902374268
2010-08-26,7.268381118774414
2010-08-27,7.474760055541992
2010-08-30,7.2941789627075195
2010-08-31,7.378017902374268
2010-09-01,7.610195159912109
2010-09-02,7.603745937347412
2010-09-03,7.552151203155518
2010-09-07,7.42316198348999
2010-09-08,7.313526630401611
2010-09-09,7.313526630401611
2010-09-10,7.35867166519165
2010-09-13,7.481210231781006
2010-09-14,7.410264492034912
2010-09-15,7.3264241218566895
2010-09-16,7.184540271759033
2010-09-17,7.203887939453125
2010-09-20,7.274830341339111
2010-09-21,7.184540271759033
2010-09-22,7.171642780303955
2010-09-23,7.165192127227783
2010-09-24,7.339323043823242
2010-09-27,7.35867166519165
2010-09-28,7.410264492034912
2010-09-29,7.365118980407715
2010-09-30,7.345772743225098
2010-10-01,7.416717529296875
2010-10-04,7.365118980407715
2010-10-05,7.410264492034912
2010-10-06,7.35867166519165
2010-10-07,7.416717529296875
2010-10-08,7.416717529296875
2010-10-11,7.42316198348999
2010-10-12,7.436062335968018
2010-10-13,7.513457298278809
2010-10-14,7.565048694610596
2010-10-15,7.668240547180176
2010-10-18,7.726285934448242
2010-10-19,7.758525371551514
2010-10-20,7.816574573516846
2010-10-21,7.719833850860596
2010-10-22,7.629542827606201
2010-10-25,7.694034576416016
2010-10-26,7.642439365386963
2010-10-27,7.463195323944092
2010-10-28,7.587039470672607
2010-10-29,7.68480920791626
2010-11-01,7.912942409515381
2010-11-02,8.199738502502441
2010-11-03,8.199738502502441
2010-11-04,8.382240295410156
2010-11-05,8.453940391540527
2010-11-08,8.506087303161621
2010-11-09,8.493046760559082
2010-11-10,8.480013847351074
2010-11-11,8.43438720703125
2010-11-12,8.271435737609863
2010-11-15,8.356171607971191
2010-11-16,8.06937313079834
2010-11-17,8.017234802246094
2010-11-18,8.030267715454102
2010-11-19,8.017234802246094
2010-11-22,8.030267715454102
2010-11-23,7.880350112915039
2010-11-24,7.984642028808594
2010-11-26,7.906424045562744
2010-11-29,7.867312431335449
2010-11-30,7.808653354644775
2010-12-01,7.932497978210449
2010-12-02,7.880350112915039
2010-12-03,7.919461250305176
2010-12-06,7.854277610778809
2010-12-07,7.939011096954346
2010-12-08,7.978121280670166
2010-12-09,8.004192352294922
2010-12-10,8.11500358581543
2010-12-13,8.212777137756348
2010-12-14,8.186701774597168
2010-12-15,8.121519088745117
2010-12-16,8.297508239746094
2010-12-17,8.395277976989746
2010-12-20,8.440905570983887
2010-12-21,8.545194625854492
2010-12-22,8.525640487670898
2010-12-23,8.682075500488281
2010-12-27,8.675558090209961
2010-12-28,8.62993049621582
2010-12-29,8.610372543334961
2010-12-30,8.610372543334961
2010-12-31,8.486531257629395
2011-01-03,8.623409271240234
2011-01-04,8.72118091583252
2011-01-05,8.62993049621582
2011-01-06,8.59733772277832
2011-01-07,8.610372543334961
2011-01-10,8.701629638671875
2011-01-11,8.75377082824707
2011-01-12,8.805917739868164
2011-01-13,8.825469970703125
2011-01-14,8.871100425720215
2011-01-18,8.89716911315918
2011-01-19,8.792878150939941
2011-01-20,8.72118091583252
2011-01-21,8.669039726257324
2011-01-24,8.8236665725708
2011-01-25,8.777606964111328
2011-01-26,8.817087173461914
2011-01-27,8.810503005981445
2011-01-28,8.593371391296387
2011-01-31,8.573629379272461
2011-02-01,8.738126754760742
2011-02-02,8.698649406433105
2011-02-03,8.784187316894531
2011-02-04,8.948684692382812
2011-02-07,9.0276460647583
2011-02-08,8.922367095947266
2011-02-09,8.790766716003418
2011-02-10,8.797346115112305
2011-02-11,8.777606964111328
2011-02-14,8.70522403717041
2011-02-15,8.817087173461914
2011-02-16,8.757866859436035
2011-02-17,8.83682632446289
2011-02-18,8.882884979248047
2011-02-22,8.718387603759766
2011-02-23,8.59994888305664
2011-02-24,8.540730476379395
2011-02-25,8.797346115112305
2011-02-28,8.757866859436035
2011-03-01,9.573779106140137
2011-03-02,9.560615539550781
2011-03-03,9.672477722167969
2011-03-04,9.639575958251953
2011-03-07,9.580353736877441
2011-03-08,9.65273666381836
2011-03-09,9.731697082519531
2011-03-10,9.514558792114258
2011-03-11,9.65273666381836
2011-03-14,9.567194938659668
2011-03-15,9.38953971862793
2011-03-16,9.257935523986816
2011-03-17,9.290841102600098
2011-03-18,9.448758125305176
2011-03-21,9.606677055358887
2011-03-22,9.540877342224121
2011-03-23,9.527717590332031
2011-03-24,9.606677055358887
2011-03-25,9.771172523498535
2011-03-28,9.626418113708496
2011-03-29,9.790914535522461
2011-03-30,9.902771949768066
2011-03-31,9.817234992980957
2011-04-01,9.827190399169922
2011-04-04,9.734292030334473
2011-04-05,9.780738830566406
2011-04-06,9.913450241088867
2011-04-07,9.873638153076172
2011-04-08,9.979804992675781
2011-04-11,9.820549011230469
2011-04-12,9.608214378356934
2011-04-13,9.667933464050293
2011-04-14,9.707749366760254
2011-04-15,9.827190399169922
2011-04-18,9.654664993286133
2011-04-19,9.681205749511719
2011-04-20,9.80064582824707
2011-04-21,9.794010162353516
2011-04-25,9.727654457092285
2011-04-26,9.880271911621094
2011-04-27,9.933356285095215
2011-04-28,10.205410957336426
2011-04-29,10.172234535217285
2011-05-02,10.178871154785156
2011-05-03,10.31821346282959
2011-05-04,10.198775291442871
2011-05-05,10.119148254394531
2011-05-06,10.112515449523926
2011-05-09,10.278404235839844
2011-05-10,10.47746753692627
2011-05-11,10.31821346282959
2011-05-12,10.517280578613281
2011-05-13,10.57700252532959
2011-05-16,10.450927734375
2011-05-17,10.52391529083252
2011-05-18,10.557093620300293
2011-05-19,10.64335823059082
2011-05-20,10.52391529083252
2011-05-23,10.457562446594238
2011-05-24,10.404478073120117
2011-05-25,10.52391529083252
2011-05-26,10.70970630645752
2011-05-27,10.868961334228516
2011-05-31,10.968497276306152
2011-06-01,10.70970630645752
2011-06-02,10.669892311096191
2011-06-03,10.543821334838867
2011-06-06,10.43101978302002
2011-06-07,10.484103202819824
2011-06-08,10.46419906616211
2011-06-09,10.510642051696777
2011-06-10,10.457562446594238
2011-06-13,10.47746753692627
2011-06-14,10.716347694396973
2011-06-15,10.722978591918945
2011-06-16,10.87559700012207
2011-06-17,10.975130081176758
2011-06-20,11.134380340576172
2011-06-21,11.200736045837402
2011-06-22,10.722978591918945
2011-06-23,10.742889404296875
2011-06-24,10.84242057800293
2011-06-27,10.975130081176758
2011-06-28,11.034845352172852
2011-06-29,11.021575927734375
2011-06-30,11.107840538024902
2011-07-01,11.247182846069336
2011-07-05,11.16092586517334
2011-07-06,11.253819465637207
2011-07-07,11.320176124572754
2011-07-08,11.280363082885742
2011-07-11,11.154289245605469
2011-07-12,11.174192428588867
2011-07-13,11.187467575073242
2011-07-14,11.041484832763672
2011-07-15,11.121112823486328
2011-07-18,10.948588371276855
2011-07-19,11.147651672363281
2011-07-20,11.134380340576172
2011-07-21,11.101202964782715
2011-07-22,11.068025588989258
2011-07-25,11.041484832763672
2011-07-26,10.815876960754395
2011-07-27,10.776063919067383
2011-07-28,10.257823944091797
2011-07-29,10.043841361999512
2011-08-01,9.99034595489502
2011-08-02,9.7897367477417
2011-08-03,9.843231201171875
2011-08-04,9.348394393920898
2011-08-05,9.62924575805664
2011-08-08,8.83349609375
2011-08-09,9.234718322753906
2011-08-10,9.014046669006348
2011-08-11,9.482132911682129
2011-08-12,9.421952247619629
2011-08-15,10.030467987060547
2011-08-16,9.93016242980957
2011-08-17,10.017090797424316
2011-08-18,9.655993461608887
2011-08-19,9.59581470489502
2011-08-22,9.468759536743164
2011-08-23,9.649311065673828
2011-08-24,9.963594436645508
2011-08-25,9.72955322265625
2011-08-26,9.7897367477417
2011-08-29,10.157517433166504
2011-08-30,10.030467987060547
2011-08-31,10.003719329833984
2011-09-01,9.983657836914062
2011-09-02,9.762989044189453
2011-09-06,9.742926597595215
2011-09-07,9.956911087036133
2011-09-08,9.843231201171875
2011-09-09,9.442009925842285
2011-09-12,9.575753211975098
2011-09-13,9.702803611755371
2011-09-14,9.836542129516602
2011-09-15,9.970285415649414
2011-09-16,9.92347526550293
2011-09-19,9.93016242980957
2011-09-20,9.950223922729492
2011-09-21,9.53563117980957
2011-09-22,9.167845726013184
2011-09-23,10.712538719177246
2011-09-26,11.100382804870605
2011-09-27,11.167257308959961
2011-09-28,10.973329544067383
2011-09-29,11.180622100830078
2011-09-30,10.986702919006348
2011-10-03,10.74597454071045
2011-10-04,11.073637008666992
2011-10-05,11.073637008666992
2011-10-06,11.09369945526123
2011-10-07,11.066951751708984
2011-10-10,11.468165397644043
2011-10-11,11.300992965698242
2011-10-12,11.394606590270996
2011-10-13,11.414671897888184
2011-10-14,11.608593940734863
2011-10-17,11.548408508300781
2011-10-18,11.742328643798828
2011-10-19,11.76908016204834
2011-10-20,11.896136283874512
2011-10-21,12.043244361877441
2011-10-24,12.076681137084961
2011-10-25,11.916190147399902
2011-10-26,11.983060836791992
2011-10-27,12.444465637207031
2011-10-28,12.27952766418457
2011-10-31,12.104491233825684
2011-11-01,11.761149406433105
2011-11-02,12.104491233825684
2011-11-03,12.42763900756836
2011-11-04,12.501688003540039
2011-11-07,12.54881477355957
2011-11-08,12.676728248596191
2011-11-09,12.239136695861816
2011-11-10,12.346845626831055
2011-11-11,12.474760055541992
2011-11-14,12.360316276550293
2011-11-15,12.515152931213379
2011-11-16,12.3535795211792
2011-11-17,12.3535795211792
2011-11-18,12.501688003540039
2011-11-21,12.245867729187012
2011-11-22,12.212202072143555
2011-11-23,12.091022491455078
2011-11-25,12.043896675109863
2011-11-28,12.225669860839844
2011-11-29,12.3064546585083
2011-11-30,12.865229606628418
2011-12-01,12.562281608581543
2011-12-02,12.5757417678833
2011-12-05,12.616133689880371
2011-12-06,12.589212417602539
2011-12-07,12.60267162322998
2011-12-08,12.40070629119873
2011-12-09,12.077558517456055
2011-12-12,11.86213207244873
2011-12-13,11.693826675415039
2011-12-14,11.626500129699707
2011-12-15,11.666899681091309
2011-12-16,11.613039016723633
2011-12-19,11.471659660339355
2011-12-20,11.902525901794434
2011-12-21,12.00350570678711
2011-12-22,12.016969680786133
2011-12-23,12.212202072143555
2011-12-27,12.333383560180664
2011-12-28,12.232400894165039
2011-12-29,12.380509376525879
2011-12-30,12.272793769836426
2012-01-03,11.922719955444336
2012-01-04,11.889057159423828
2012-01-05,12.124686241149902
2012-01-06,12.05736255645752
2012-01-09,12.171813011169434
2012-01-10,12.212202072143555
2012-01-11,12.178544998168945
2012-01-12,12.037165641784668
2012-01-13,11.929450988769531
2012-01-17,11.902525901794434
2012-01-18,11.902525901794434
2012-01-19,11.794807434082031
2012-01-20,11.882326126098633
2012-01-23,11.899276733398438
2012-01-24,11.899276733398438
2012-01-25,11.973857879638672
2012-01-26,12.062005043029785
2012-01-27,12.000982284545898
2012-01-30,11.953521728515625
2012-01-31,12.07556438446045
2012-02-01,12.251852989196777
2012-02-02,12.163702964782715
2012-02-03,12.285749435424805
2012-02-06,12.197606086730957
2012-02-07,12.258630752563477
2012-02-08,12.285749435424805
2012-02-09,12.367115020751953
2012-02-10,12.184045791625977
2012-02-13,12.353551864624023
2012-02-14,12.333212852478027
2012-02-15,12.136584281921387
2012-02-16,12.353551864624023
2012-02-17,12.326434135437012
2012-02-21,12.353551864624023
2012-02-22,12.353551864624023
2012-02-23,12.401013374328613
2012-02-24,12.27219009399414
2012-02-27,12.082344055175781
2012-02-28,11.967080116271973
2012-02-29,12.190827369689941
2012-03-01,12.231508255004883
2012-03-02,12.278973579406738
2012-03-05,12.590858459472656
2012-03-06,12.550174713134766
2012-03-07,12.529837608337402
2012-03-08,12.543399810791016
2012-03-09,12.631539344787598
2012-03-12,12.685784339904785
2012-03-13,12.841727256774902
2012-03-14,12.489155769348145
2012-03-15,12.502717018127441
2012-03-16,12.353551864624023
2012-03-19,12.3060884475708
2012-03-20,12.27219009399414
2012-03-21,12.353551864624023
2012-03-22,12.353551864624023
2012-03-23,12.475598335266113
2012-03-26,12.67900562286377
2012-03-27,12.685784339904785
2012-03-28,12.414576530456543
2012-03-29,12.563738822937012
2012-03-30,12.505655288696289
2012-04-02,12.731163024902344
2012-04-03,12.676490783691406
2012-04-04,12.532984733581543
2012-04-05,12.450983047485352
2012-04-09,12.478315353393555
2012-04-10,12.273303985595703
2012-04-11,12.252808570861816
2012-04-12,12.300641059875488
2012-04-13,12.32797622680664
2012-04-16,12.478315353393555
2012-04-17,12.621825218200684
2012-04-18,12.526152610778809
2012-04-19,12.601324081420898
2012-04-20,12.71749496459961
2012-04-23,12.669661521911621
2012-04-24,12.751666069030762
2012-04-25,12.820001602172852
2012-04-26,12.874674797058105
2012-04-27,12.970344543457031
2012-04-30,12.820001602172852
2012-05-01,12.867838859558105
2012-05-02,12.765331268310547
2012-05-03,12.676490783691406
2012-05-04,12.587655067443848
2012-05-07,12.642327308654785
2012-05-08,12.601324081420898
2012-05-09,12.539819717407227
2012-05-10,12.58082103729248
2012-05-11,12.498818397521973
2012-05-14,12.389481544494629
2012-05-15,12.273303985595703
2012-05-16,12.321141242980957
2012-05-17,12.191305160522461
2012-05-18,12.273303985595703
2012-05-21,12.32797622680664
2012-05-22,12.362146377563477
2012-05-23,12.47148609161377
2012-05-24,12.546659469604492
2012-05-25,12.614994049072266
2012-05-29,12.751666069030762
2012-05-30,12.655996322631836
2012-05-31,12.744830131530762
2012-06-01,12.450983047485352
2012-06-04,12.464653015136719
2012-06-05,12.587655067443848
2012-06-06,12.826837539672852
2012-06-07,12.737998962402344
2012-06-08,12.826837539672852
2012-06-11,12.731163024902344
2012-06-12,12.785835266113281
2012-06-13,12.669661521911621
2012-06-14,12.744830131530762
2012-06-15,12.854174613952637
2012-06-18,12.888337135314941
2012-06-19,12.963507652282715
2012-06-20,12.963507652282715
2012-06-21,12.820001602172852
2012-06-22,12.997679710388184
2012-06-25,13.066015243530273
2012-06-26,13.018180847167969
2012-06-27,13.161688804626465
2012-06-28,13.31885814666748
2012-06-29,13.353032112121582
2012-07-02,13.646878242492676
2012-07-03,13.67420768737793
2012-07-05,13.701542854309082
2012-07-06,13.5648775100708
2012-07-09,13.544378280639648
2012-07-10,13.537541389465332
2012-07-11,13.496536254882812
2012-07-12,13.503371238708496
2012-07-13,13.776721000671387
2012-07-16,13.722051620483398
2012-07-17,13.742551803588867
2012-07-18,13.89971923828125
2012-07-19,13.838220596313477
2012-07-20,13.974896430969238
2012-07-23,13.933892250061035
2012-07-24,13.838220596313477
2012-07-25,13.954395294189453
2012-07-26,14.186741828918457
2012-07-27,14.343915939331055
2012-07-30,14.312946319580078
2012-07-31,14.312946319580078
2012-08-01,14.010178565979004
2012-08-02,14.044581413269043
2012-08-03,14.312946319580078
2012-08-06,14.237255096435547
2012-08-07,14.154678344726562
2012-08-08,14.18908977508545
2012-08-09,14.140914916992188
2012-08-10,14.18908977508545
2012-08-13,14.13403606414795
2012-08-14,14.2166109085083
2012-08-15,14.244142532348633
2012-08-16,14.285425186157227
2012-08-17,14.20973014831543
2012-08-20,14.41616439819336
2012-08-21,14.402408599853516
2012-08-22,14.237255096435547
2012-08-23,13.962011337280273
2012-08-24,14.127156257629395
2012-08-27,14.223498344421387
2012-08-28,14.326711654663086
2012-08-29,14.505626678466797
2012-08-30,14.306072235107422
2012-08-31,14.154678344726562
2012-09-04,14.402408599853516
2012-09-05,14.512506484985352
2012-09-06,14.739584922790527
2012-09-07,14.588200569152832
2012-09-10,14.409292221069336
2012-09-11,14.306072235107422
2012-09-12,14.051464080810547
2012-09-13,14.202848434448242
2012-09-14,14.230379104614258
2012-09-17,14.20973014831543
2012-09-18,14.023944854736328
2012-09-19,14.058343887329102
2012-09-20,14.18908977508545
2012-09-21,14.271659851074219
2012-09-24,14.567549705505371
2012-09-25,14.47809886932373
2012-09-26,14.553791046142578
2012-09-27,14.41616439819336
2012-09-28,14.471220970153809
2012-10-01,14.340476036071777
2012-10-02,14.505626678466797
2012-10-03,14.436812400817871
2012-10-04,14.574435234069824
2012-10-05,14.794637680053711
2012-10-08,14.808398246765137
2012-10-09,15.090521812438965
2012-10-10,14.99418830871582
2012-10-11,14.96666431427002
2012-10-12,14.884093284606934
2012-10-15,14.918496131896973
2012-10-16,14.92537784576416
2012-10-17,15.131816864013672
2012-10-18,15.104292869567871
2012-10-19,14.870326042175293
2012-10-22,15.007946968078613
2012-10-23,14.973546028137207
2012-10-24,15.001073837280273
2012-10-25,15.159343719482422
2012-10-26,15.152460098266602
2012-10-31,15.349872589111328
2012-11-01,15.46070384979248
2012-11-02,15.225189208984375
2012-11-05,14.996602058410645
2012-11-06,15.065876960754395
2012-11-07,14.587924003601074
2012-11-08,14.456313133239746
2012-11-09,14.2415771484375
2012-11-12,14.200023651123047
2012-11-13,14.248504638671875
2012-11-14,14.137677192687988
2012-11-15,13.888309478759766
2012-11-16,14.061479568481445
2012-11-19,14.054559707641602
2012-11-20,14.096117973327637
2012-11-21,14.206951141357422
2012-11-23,14.130746841430664
2012-11-26,14.324701309204102
2012-11-27,14.421679496765137
2012-11-28,14.490947723388672
2012-11-29,14.581003189086914
2012-11-30,14.636411666870117
2012-12-03,14.684901237487793
2012-12-04,14.539432525634766
2012-12-05,14.664114952087402
2012-12-06,14.823432922363281
2012-12-07,14.59484577178955
2012-12-10,14.59484577178955
2012-12-11,14.67796802520752
2012-12-12,14.53250503540039
2012-12-13,14.338561058044434
2012-12-14,14.14460277557373
2012-12-17,14.428605079650879
2012-12-18,14.449383735656738
2012-12-19,14.490947723388672
2012-12-20,14.57407283782959
2012-12-21,14.560216903686523
2012-12-24,14.456313133239746
2012-12-26,14.269287109375
2012-12-27,14.227728843688965
2012-12-28,14.047632217407227
2012-12-31,14.206951141357422
2013-01-02,14.608702659606934
2013-01-03,14.622557640075684
2013-01-04,14.705676078796387
2013-01-07,14.477092742919922
2013-01-08,14.18616771697998
2013-01-09,14.047632217407227
2013-01-10,14.061479568481445
2013-01-11,14.061479568481445
2013-01-14,14.19308853149414
2013-01-15,14.109968185424805
2013-01-16,14.06840991973877
2013-01-17,14.20445442199707
2013-01-18,14.288172721862793
2013-01-22,14.602124214172363
2013-01-23,14.546311378479004
2013-01-24,14.525379180908203
2013-01-25,14.574214935302734
2013-01-28,14.720727920532227
2013-01-29,14.902118682861328
2013-01-30,14.762582778930664
2013-01-31,14.902118682861328
2013-02-01,15.02072525024414
2013-02-04,14.86723518371582
2013-02-05,14.846303939819336
2013-02-06,14.957930564880371
2013-02-07,14.895143508911133
2013-02-08,14.755607604980469
2013-02-11,14.755607604980469
2013-02-12,14.776541709899902
2013-02-13,14.85328483581543
2013-02-14,14.755607604980469
2013-02-15,14.762582778930664
2013-02-19,15.327691078186035
2013-02-20,15.376535415649414
2013-02-21,15.26490306854248
2013-02-22,15.418390274047852
2013-02-25,15.188163757324219
2013-02-26,15.278854370117188
2013-02-27,15.54396915435791
2013-02-28,15.669541358947754
2013-03-01,15.816058158874512
2013-03-04,15.969549179077148
2013-03-05,16.060239791870117
2013-03-06,16.10907745361328
2013-03-07,16.192794799804688
2013-03-08,16.07419776916504
2013-03-11,16.102100372314453
2013-03-12,16.178850173950195
2013-03-13,16.192794799804688
2013-03-14,16.150938034057617
2013-03-15,16.04629135131836
2013-03-18,16.018381118774414
2013-03-19,16.032329559326172
2013-03-20,16.09511947631836
2013-03-21,16.10907745361328
2013-03-22,16.06722068786621
2013-03-25,15.941633224487305
2013-03-26,16.116056442260742
2013-03-27,16.07419776916504
2013-03-28,16.248613357543945
2013-04-01,16.150938034057617
2013-04-02,16.053264617919922
2013-04-03,15.97652530670166
2013-04-04,16.185821533203125
2013-04-05,16.123031616210938
2013-04-08,16.332332611083984
2013-04-09,16.178850173950195
2013-04-10,16.43697738647461
2013-04-11,16.506750106811523
2013-04-12,16.534652709960938
2013-04-15,16.102100372314453
2013-04-16,16.26256561279297
2013-04-17,16.097442626953125
2013-04-18,16.153656005859375
2013-04-19,16.497949600219727
2013-04-22,16.52605438232422
2013-04-23,16.70171356201172
2013-04-24,16.743873596191406
2013-04-25,16.617395401000977
2013-04-26,16.533082962036133
2013-04-29,16.708742141723633
2013-04-30,16.87034797668457
2013-05-01,16.4838924407959
2013-05-02,16.49091911315918
2013-05-03,16.750898361206055
2013-05-06,16.448766708374023
2013-05-07,16.610368728637695
2013-05-08,16.434711456298828
2013-05-09,16.027177810668945
2013-05-10,16.06231117248535
2013-05-13,15.977995872497559
2013-05-14,16.26607322692871
2013-05-15,16.462810516357422
2013-05-16,16.20986557006836
2013-05-17,16.30823516845703
2013-05-20,16.111494064331055
2013-05-21,16.322288513183594
2013-05-22,16.027177810668945
2013-05-23,15.879631996154785
2013-05-24,15.823416709899902
2013-05-28,15.788281440734863
2013-05-29,15.5353364944458
2013-05-30,15.795309066772461
2013-05-31,15.753155708312988
2013-06-03,15.696942329406738
2013-06-04,15.394804000854492
2013-06-05,15.162931442260742
2013-06-06,15.465066909790039
2013-06-07,15.710994720458984
2013-06-10,15.76018238067627
2013-06-11,15.62667465209961
2013-06-12,15.415889739990234
2013-06-13,15.4791259765625
2013-06-14,15.605600357055664
2013-06-17,15.577491760253906
2013-06-18,15.837467193603516
2013-06-19,15.458039283752441
2013-06-20,15.001327514648438
2013-06-21,15.085644721984863
2013-06-24,15.127806663513184
2013-06-25,15.282382011413574
2013-06-26,15.380755424499512
2013-06-27,15.5353364944458
2013-06-28,15.591548919677734
2013-07-01,15.563434600830078
2013-07-02,15.542363166809082
2013-07-03,15.451018333435059
2013-07-05,15.500203132629395
2013-07-08,15.725051879882812
2013-07-09,15.703972816467285
2013-07-10,15.98502254486084
2013-07-11,16.097442626953125
2013-07-12,16.17473602294922
2013-07-15,16.38551902770996
2013-07-16,16.36444854736328
2013-07-17,16.371469497680664
2013-07-18,16.59632110595703
2013-07-19,16.83521842956543
2013-07-22,16.750898361206055
2013-07-23,16.82115936279297
2013-07-24,16.399580001831055
2013-07-25,16.568212509155273
2013-07-26,16.624427795410156
2013-07-29,16.610368728637695
2013-07-30,16.694692611694336
2013-07-31,16.613317489624023
2013-08-01,16.811431884765625
2013-08-02,17.18643569946289
2013-08-05,17.00954818725586
2013-08-06,16.832660675048828
2013-08-07,16.740676879882812
2013-08-08,16.8680362701416
2013-08-09,16.719453811645508
2013-08-12,16.776052474975586
2013-08-13,16.691152572631836
2013-08-14,16.627471923828125
2013-08-15,16.202939987182617
2013-08-16,15.948219299316406
2013-08-19,15.919915199279785
2013-08-20,16.252466201782227
2013-08-21,15.90576457977295
2013-08-22,15.97652530670166
2013-08-23,16.167560577392578
2013-08-26,16.04728126525879
2013-08-27,15.820857048034668
2013-08-28,15.799640655517578
2013-08-29,15.636896133422852
2013-08-30,15.502462387084961
2013-09-03,15.113304138183594
2013-09-04,15.155762672424316
2013-09-05,15.049633026123047
2013-09-06,15.035479545593262
2013-09-09,15.240663528442383
2013-09-10,15.318498611450195
2013-09-11,15.283121109008789
2013-09-12,15.162845611572266
2013-09-13,15.29019832611084
