Date,NIC
2013-05-17,15.531551361083984
2013-05-20,15.531551361083984
2013-05-21,15.521842956542969
2013-05-22,15.521842956542969
2013-05-23,15.531551361083984
2013-05-24,15.531551361083984
2013-05-28,15.531551361083984
2013-05-29,15.531551361083984
2013-05-30,15.531551361083984
2013-05-31,15.531551361083984
2013-06-03,15.337404251098633
2013-06-04,15.531551361083984
2013-06-05,15.531551361083984
2013-06-06,15.531551361083984
2013-06-07,16.016908645629883
2013-06-10,16.016908645629883
2013-06-11,16.016908645629883
2013-06-12,15.531551361083984
2013-06-13,15.531551361083984
2013-06-14,15.531551361083984
2013-06-17,15.531551361083984
2013-06-18,15.531551361083984
2013-06-19,15.531551361083984
2013-06-20,16.98763084411621
2013-06-21,16.016908645629883
2013-06-24,16.016908645629883
2013-06-25,16.016908645629883
2013-06-26,16.016908645629883
2013-06-27,16.016908645629883
2013-06-28,16.016908645629883
2013-07-01,16.016908645629883
2013-07-02,16.016908645629883
2013-07-03,16.016908645629883
2013-07-05,16.016908645629883
2013-07-08,16.016908645629883
2013-07-09,15.3082857131958
2013-07-10,15.453892707824707
2013-07-11,15.453892707824707
2013-07-12,15.677157402038574
2013-07-15,16.016908645629883
2013-07-16,16.016908645629883
2013-07-17,15.677157402038574
2013-07-18,16.016908645629883
2013-07-19,16.016908645629883
2013-07-22,15.686863899230957
2013-07-23,15.550965309143066
2013-07-24,15.550965309143066
2013-07-25,15.395647048950195
2013-07-26,15.395647048950195
2013-07-29,15.91983699798584
2013-07-30,15.531551361083984
2013-07-31,15.531551361083984
2013-08-01,15.774232864379883
2013-08-02,15.91983699798584
2013-08-05,15.41506290435791
2013-08-06,16.016908645629883
2013-08-07,16.016908645629883
2013-08-08,16.016908645629883
2013-08-09,15.41506290435791
2013-08-12,15.774232864379883
2013-08-13,16.463443756103516
2013-08-14,16.259592056274414
2013-08-15,16.259592056274414
2013-08-16,16.016908645629883
2013-08-19,16.016908645629883
2013-08-20,15.628622055053711
2013-08-21,16.016908645629883
2013-08-22,16.016908645629883
2013-08-23,15.91983699798584
2013-08-26,15.91983699798584
2013-08-27,15.91983699798584
2013-08-28,15.91983699798584
2013-08-29,15.91983699798584
2013-08-30,15.91983699798584
2013-09-03,16.502269744873047
2013-09-04,15.774232864379883
2013-09-05,16.259592056274414
2013-09-06,15.91983699798584
2013-09-09,15.774232864379883
2013-09-10,16.016908645629883
2013-09-11,15.774232864379883
2013-09-12,15.735401153564453
2013-09-13,15.735401153564453
2013-09-16,15.735401153564453
2013-09-17,15.735401153564453
2013-09-18,15.735401153564453
2013-09-19,15.735401153564453
2013-09-20,16.016908645629883
2013-09-23,16.02661895751953
2013-09-24,16.02661895751953
2013-09-25,16.02661895751953
2013-09-26,16.02661895751953
2013-09-27,16.02661895751953
2013-09-30,16.02661895751953
2013-10-01,16.02661895751953
2013-10-02,16.016908645629883
2013-10-03,16.016908645629883
2013-10-04,16.016908645629883
2013-10-07,16.016908645629883
2013-10-08,16.016908645629883
2013-10-09,15.774232864379883
2013-10-10,15.774232864379883
2013-10-11,16.016908645629883
2013-10-14,16.016908645629883
2013-10-15,15.715989112854004
2013-10-16,15.774232864379883
2013-10-17,15.783940315246582
2013-10-18,16.113981246948242
2013-10-21,16.113981246948242
2013-10-22,16.02661895751953
2013-10-23,16.4537353515625
2013-10-24,16.4537353515625
2013-10-25,16.220760345458984
2013-10-28,16.220760345458984
2013-10-29,16.162521362304688
2013-10-30,16.502269744873047
2013-10-31,16.30812644958496
2013-11-01,16.30812644958496
2013-11-04,16.502269744873047
2013-11-05,16.220760345458984
2013-11-06,16.4537353515625
2013-11-07,16.4537353515625
2013-11-08,16.444028854370117
2013-11-11,16.444028854370117
2013-11-12,16.444028854370117
2013-11-13,16.395492553710938
2013-11-14,16.395492553710938
2013-11-15,16.395492553710938
2013-11-18,16.18193244934082
2013-11-19,16.18193244934082
2013-11-20,16.162521362304688
2013-11-21,16.104276657104492
2013-11-22,16.162521362304688
2013-11-25,16.016908645629883
2013-11-26,16.02661895751953
2013-11-27,16.201351165771484
2013-11-29,16.201351165771484
2013-12-02,16.201351165771484
2013-12-03,16.201351165771484
2013-12-04,16.201351165771484
2013-12-05,16.259592056274414
2013-12-06,16.259592056274414
2013-12-09,16.288711547851562
2013-12-10,16.288711547851562
2013-12-11,16.113981246948242
2013-12-12,16.113981246948242
2013-12-13,16.113981246948242
2013-12-16,16.113981246948242
2013-12-17,16.113981246948242
2013-12-18,16.395492553710938
2013-12-19,16.395492553710938
2013-12-20,16.30812644958496
2013-12-23,16.30812644958496
2013-12-24,16.065444946289062
2013-12-26,16.065444946289062
2013-12-27,16.065444946289062
2013-12-30,16.065444946289062
2013-12-31,16.055742263793945
2014-01-02,16.055742263793945
2014-01-03,16.065444946289062
2014-01-06,16.104276657104492
2014-01-07,16.104276657104492
2014-01-08,16.113981246948242
2014-01-09,16.259592056274414
2014-01-10,16.259592056274414
2014-01-13,16.4343204498291
2014-01-14,16.4343204498291
2014-01-15,16.4343204498291
2014-01-16,16.502269744873047
2014-01-17,16.502269744873047
2014-01-21,16.54110336303711
2014-01-22,16.647878646850586
2014-01-23,16.52168846130371
2014-01-24,16.35666275024414
2014-01-27,16.599342346191406
2014-01-28,16.599342346191406
2014-01-29,16.502269744873047
2014-01-30,16.502269744873047
2014-01-31,16.502269744873047
2014-02-03,16.511981964111328
2014-02-04,16.57992935180664
2014-02-05,16.589637756347656
2014-02-06,16.647878646850586
2014-02-07,16.599342346191406
2014-02-10,16.686710357666016
2014-02-11,16.686710357666016
2014-02-12,16.686710357666016
2014-02-13,16.6964168548584
2014-02-14,16.6964168548584
2014-02-18,16.87114715576172
2014-02-19,16.87114715576172
2014-02-20,16.87114715576172
2014-02-21,16.87114715576172
2014-02-24,16.890560150146484
2014-02-25,16.890560150146484
2014-02-26,16.890560150146484
2014-02-27,16.890560150146484
2014-02-28,16.9196834564209
2014-03-03,17.00704574584961
2014-03-04,17.133241653442383
2014-03-05,17.133241653442383
2014-03-06,17.133241653442383
2014-03-07,17.036169052124023
2014-03-10,17.036169052124023
2014-03-11,17.47299575805664
2014-03-12,17.47299575805664
2014-03-13,17.52153205871582
2014-03-14,18.00689125061035
2014-03-17,18.20103645324707
2014-03-18,18.20103645324707
2014-03-19,18.10396385192871
2014-03-20,18.10396385192871
2014-03-21,18.20103645324707
2014-03-24,18.832002639770508
2014-03-25,18.832002639770508
2014-03-26,18.832002639770508
2014-03-27,18.832002639770508
2014-03-28,18.870832443237305
2014-03-31,18.870832443237305
2014-04-01,18.870832443237305
2014-04-02,18.870832443237305
2014-04-03,18.870832443237305
2014-04-04,18.870832443237305
2014-04-07,18.540786743164062
2014-04-08,18.540786743164062
2014-04-09,18.540786743164062
2014-04-10,18.9290771484375
2014-04-11,18.7252254486084
2014-04-14,18.7252254486084
2014-04-15,18.540786743164062
2014-04-16,18.540786743164062
2014-04-17,18.71552085876465
2014-04-21,18.73493003845215
2014-04-22,18.73493003845215
2014-04-23,18.73493003845215
2014-04-24,18.783472061157227
2014-04-25,18.637861251831055
2014-04-28,18.637861251831055
2014-04-29,18.637861251831055
2014-04-30,18.6863956451416
2014-05-01,18.764055252075195
2014-05-02,18.764055252075195
2014-05-05,18.764055252075195
2014-05-06,18.764055252075195
2014-05-07,18.764055252075195
2014-05-08,18.764055252075195
2014-05-09,19.17176055908203
2014-05-12,19.17176055908203
2014-05-13,19.17176055908203
2014-05-14,19.21058464050293
2014-05-15,19.317363739013672
2014-05-16,19.317363739013672
2014-05-19,19.123220443725586
2014-05-20,19.317363739013672
2014-05-21,19.317363739013672
2014-05-22,19.317363739013672
2014-05-23,19.317363739013672
2014-05-27,19.268829345703125
2014-05-28,19.4144344329834
2014-05-29,19.996870040893555
2014-05-30,19.899797439575195
2014-06-02,19.996870040893555
2014-06-03,19.51150894165039
2014-06-04,19.51150894165039
2014-06-05,19.51150894165039
2014-06-06,19.608583450317383
2014-06-09,19.608583450317383
2014-06-10,19.657121658325195
2014-06-11,19.8221378326416
2014-06-12,19.8221378326416
2014-06-13,20.14248275756836
2014-06-16,20.09394645690918
2014-06-17,20.38515853881836
2014-06-18,20.38515853881836
2014-06-19,20.618133544921875
2014-06-20,22.32660484313965
2014-06-23,25.96681022644043
2014-06-24,25.724130630493164
2014-06-25,25.23876953125
2014-06-26,23.093473434448242
2014-06-27,21.35588264465332
2014-06-30,23.831220626831055
2014-07-01,22.180997848510742
2014-07-02,22.180997848510742
2014-07-03,22.180997848510742
2014-07-07,22.180997848510742
2014-07-08,22.180997848510742
2014-07-09,22.180997848510742
2014-07-10,21.69563102722168
2014-07-11,21.69563102722168
2014-07-14,21.69563102722168
2014-07-15,21.84124183654785
2014-07-16,21.84124183654785
2014-07-17,21.88977813720703
2014-07-18,21.88977813720703
2014-07-21,22.32660484313965
2014-07-22,22.32660484313965
2014-07-23,22.811962127685547
2014-07-24,22.598405838012695
2014-07-25,22.763429641723633
2014-07-28,22.763429641723633
2014-07-29,22.763429641723633
2014-07-30,22.763429641723633
2014-07-31,22.763429641723633
2014-08-01,22.714893341064453
2014-08-04,22.714893341064453
2014-08-05,22.714893341064453
2014-08-06,22.714893341064453
2014-08-07,22.811962127685547
2014-08-08,22.32660484313965
2014-08-11,22.472211837768555
2014-08-12,22.472211837768555
2014-08-13,22.472211837768555
2014-08-14,22.472211837768555
2014-08-15,22.472211837768555
2014-08-18,22.811962127685547
2014-08-19,22.811962127685547
2014-08-20,22.811962127685547
2014-08-21,22.811962127685547
2014-08-22,22.821670532226562
2014-08-25,22.821670532226562
2014-08-26,22.821670532226562
2014-08-27,22.821670532226562
2014-08-28,22.714893341064453
2014-08-29,23.0061092376709
2014-09-02,23.0061092376709
2014-09-03,23.0061092376709
2014-09-04,22.957569122314453
2014-09-05,23.05464744567871
2014-09-08,23.151718139648438
2014-09-09,23.151718139648438
2014-09-10,23.151718139648438
2014-09-11,23.05464744567871
2014-09-12,23.05464744567871
2014-09-15,23.05464744567871
2014-09-16,23.05464744567871
2014-09-17,22.90903663635254
2014-09-18,22.90903663635254
2014-09-19,22.90903663635254
2014-09-22,22.56928062438965
2014-09-23,22.56928062438965
2014-09-24,22.66635513305664
2014-09-25,22.66635513305664
2014-09-26,22.66635513305664
2014-09-29,22.423673629760742
2014-09-30,22.520748138427734
2014-10-01,22.520748138427734
2014-10-02,22.520748138427734
2014-10-03,22.695476531982422
2014-10-06,22.695476531982422
2014-10-07,22.520748138427734
2014-10-08,22.617820739746094
2014-10-09,22.90903663635254
2014-10-10,22.77313232421875
2014-10-13,22.77313232421875
2014-10-14,22.77313232421875
2014-10-15,22.472211837768555
2014-10-16,22.472211837768555
2014-10-17,22.520748138427734
2014-10-20,22.520748138427734
2014-10-21,22.520748138427734
2014-10-22,22.520748138427734
2014-10-23,22.520748138427734
2014-10-24,22.90903663635254
2014-10-27,22.90903663635254
2014-10-28,23.103179931640625
2014-10-29,23.103179931640625
2014-10-30,23.103179931640625
2014-10-31,22.811962127685547
2014-11-03,22.811962127685547
2014-11-04,22.811962127685547
2014-11-05,23.200254440307617
2014-11-06,23.297327041625977
2014-11-07,23.151718139648438
2014-11-10,23.151718139648438
2014-11-11,23.151718139648438
2014-11-12,23.151718139648438
2014-11-13,23.151718139648438
2014-11-14,23.151718139648438
2014-11-17,23.200254440307617
2014-11-18,23.24878692626953
2014-11-19,23.782684326171875
2014-11-20,23.782684326171875
2014-11-21,23.734148025512695
2014-11-24,23.734148025512695
2014-11-25,23.734148025512695
2014-11-26,23.782684326171875
2014-11-28,23.782684326171875
2014-12-01,23.782684326171875
2014-12-02,23.782684326171875
2014-12-03,23.782684326171875
2014-12-04,23.782684326171875
2014-12-05,23.782684326171875
2014-12-08,23.394393920898438
2014-12-09,23.394393920898438
2014-12-10,23.394393920898438
2014-12-11,23.394393920898438
2014-12-12,23.782684326171875
2014-12-15,23.782684326171875
2014-12-16,23.782684326171875
2014-12-17,23.782684326171875
2014-12-18,23.782684326171875
2014-12-19,24.170976638793945
2014-12-22,24.073898315429688
2014-12-23,24.073898315429688
2014-12-24,24.073898315429688
2014-12-26,23.297327041625977
2014-12-29,23.297327041625977
2014-12-30,23.63707733154297
2014-12-31,24.268051147460938
2015-01-02,24.452484130859375
2015-01-05,24.413658142089844
