Date,VERA
2022-06-22,14.220000267028809
2022-06-23,13.619999885559082
2022-06-24,14.199999809265137
2022-06-27,13.75
2022-06-28,13.319999694824219
2022-06-29,13.350000381469727
2022-06-30,13.609999656677246
2022-07-01,13.270000457763672
2022-07-05,13.949999809265137
2022-07-06,14.0
2022-07-07,14.899999618530273
2022-07-08,14.6899995803833
2022-07-11,13.510000228881836
2022-07-12,14.210000038146973
2022-07-13,14.880000114440918
2022-07-14,15.489999771118164
2022-07-15,15.949999809265137
2022-07-18,15.739999771118164
2022-07-19,16.190000534057617
2022-07-20,16.760000228881836
2022-07-21,16.3799991607666
2022-07-22,16.229999542236328
2022-07-25,16.34000015258789
2022-07-26,17.0
2022-07-27,17.84000015258789
2022-07-28,17.6299991607666
2022-07-29,17.25
2022-08-01,17.020000457763672
2022-08-02,16.75
2022-08-03,17.540000915527344
2022-08-04,18.15999984741211
2022-08-05,18.31999969482422
2022-08-08,17.989999771118164
2022-08-09,17.950000762939453
2022-08-10,19.56999969482422
2022-08-11,19.350000381469727
2022-08-12,20.350000381469727
2022-08-15,21.649999618530273
2022-08-16,20.979999542236328
2022-08-17,19.8799991607666
2022-08-18,20.239999771118164
2022-08-19,18.600000381469727
2022-08-22,18.209999084472656
2022-08-23,18.649999618530273
2022-08-24,20.3799991607666
2022-08-25,20.600000381469727
2022-08-26,19.639999389648438
2022-08-29,21.81999969482422
2022-08-30,20.510000228881836
2022-08-31,21.729999542236328
2022-09-01,21.399999618530273
2022-09-02,19.209999084472656
2022-09-06,19.06999969482422
2022-09-07,20.200000762939453
2022-09-08,20.610000610351562
2022-09-09,20.0
2022-09-12,21.09000015258789
2022-09-13,20.899999618530273
2022-09-14,21.1299991607666
2022-09-15,21.3700008392334
2022-09-16,20.920000076293945
2022-09-19,20.8700008392334
2022-09-20,20.899999618530273
2022-09-21,22.309999465942383
2022-09-22,21.899999618530273
2022-09-23,21.989999771118164
2022-09-26,20.489999771118164
2022-09-27,21.770000457763672
2022-09-28,21.690000534057617
2022-09-29,20.8700008392334
2022-09-30,21.309999465942383
2022-10-03,20.40999984741211
2022-10-04,22.190000534057617
2022-10-05,20.920000076293945
2022-10-06,20.3700008392334
2022-10-07,19.959999084472656
2022-10-10,20.110000610351562
2022-10-11,20.0
2022-10-12,19.969999313354492
2022-10-13,20.18000030517578
2022-10-14,19.18000030517578
2022-10-17,19.700000762939453
2022-10-18,19.1200008392334
2022-10-19,18.549999237060547
2022-10-20,18.5
2022-10-21,17.639999389648438
2022-10-24,18.239999771118164
2022-10-25,18.579999923706055
2022-10-26,18.030000686645508
2022-10-27,18.139999389648438
2022-10-28,18.639999389648438
2022-10-31,18.639999389648438
2022-11-01,18.34000015258789
2022-11-02,17.479999542236328
2022-11-03,17.260000228881836
2022-11-04,16.950000762939453
2022-11-07,17.299999237060547
2022-11-08,16.81999969482422
2022-11-09,15.8100004196167
2022-11-10,16.290000915527344
2022-11-11,16.3799991607666
2022-11-14,16.18000030517578
2022-11-15,16.850000381469727
2022-11-16,16.25
2022-11-17,16.0
2022-11-18,16.229999542236328
2022-11-21,15.930000305175781
2022-11-22,16.40999984741211
2022-11-23,16.5
2022-11-25,16.350000381469727
2022-11-28,15.8100004196167
2022-11-29,15.739999771118164
2022-11-30,16.700000762939453
2022-12-01,16.350000381469727
2022-12-02,16.299999237060547
2022-12-05,16.190000534057617
2022-12-06,16.639999389648438
2022-12-07,16.299999237060547
2022-12-08,16.520000457763672
2022-12-09,16.469999313354492
2022-12-12,17.8700008392334
2022-12-13,19.5
2022-12-14,20.280000686645508
2022-12-15,19.170000076293945
2022-12-16,20.510000228881836
2022-12-19,18.709999084472656
2022-12-20,18.739999771118164
2022-12-21,19.760000228881836
2022-12-22,19.780000686645508
2022-12-23,19.899999618530273
2022-12-27,19.15999984741211
2022-12-28,19.329999923706055
2022-12-29,19.440000534057617
2022-12-30,19.350000381469727
2023-01-03,18.299999237060547
2023-01-04,6.460000038146973
2023-01-05,5.599999904632568
2023-01-06,5.480000019073486
2023-01-09,5.409999847412109
2023-01-10,5.840000152587891
2023-01-11,5.909999847412109
2023-01-12,6.019999980926514
2023-01-13,6.739999771118164
2023-01-17,7.650000095367432
2023-01-18,8.649999618530273
2023-01-19,8.550000190734863
2023-01-20,8.989999771118164
2023-01-23,9.130000114440918
2023-01-24,9.140000343322754
2023-01-25,9.0600004196167
2023-01-26,9.140000343322754
2023-01-27,8.739999771118164
2023-01-30,8.210000038146973
2023-01-31,8.479999542236328
2023-02-01,8.489999771118164
2023-02-02,7.15500020980835
2023-02-03,7.230000019073486
2023-02-06,6.96999979019165
2023-02-07,7.119999885559082
2023-02-08,7.239999771118164
2023-02-09,7.28000020980835
2023-02-10,7.46999979019165
2023-02-13,7.5
2023-02-14,7.829999923706055
2023-02-15,7.869999885559082
2023-02-16,8.010000228881836
2023-02-17,8.380000114440918
2023-02-21,8.039999961853027
2023-02-22,7.840000152587891
2023-02-23,7.570000171661377
2023-02-24,7.480000019073486
2023-02-27,7.449999809265137
2023-02-28,7.429999828338623
2023-03-01,7.400000095367432
2023-03-02,7.239999771118164
2023-03-03,7.53000020980835
2023-03-06,8.359999656677246
2023-03-07,8.279999732971191
2023-03-08,8.09000015258789
2023-03-09,7.71999979019165
2023-03-10,7.369999885559082
2023-03-13,7.360000133514404
2023-03-14,7.159999847412109
2023-03-15,7.130000114440918
2023-03-16,7.260000228881836
2023-03-17,7.130000114440918
2023-03-20,7.480000019073486
2023-03-21,7.429999828338623
2023-03-22,7.389999866485596
2023-03-23,7.46999979019165
2023-03-24,7.510000228881836
2023-03-27,7.300000190734863
2023-03-28,7.260000228881836
2023-03-29,7.619999885559082
2023-03-30,7.440000057220459
2023-03-31,7.760000228881836
2023-04-03,7.559999942779541
2023-04-04,7.130000114440918
2023-04-05,6.579999923706055
2023-04-06,6.110000133514404
2023-04-10,6.25
2023-04-11,6.139999866485596
2023-04-12,6.230000019073486
2023-04-13,6.440000057220459
2023-04-14,6.269999980926514
2023-04-17,6.380000114440918
2023-04-18,6.400000095367432
2023-04-19,6.519999980926514
2023-04-20,6.260000228881836
2023-04-21,6.53000020980835
2023-04-24,6.400000095367432
2023-04-25,6.329999923706055
2023-04-26,6.340000152587891
2023-04-27,6.260000228881836
2023-04-28,6.650000095367432
2023-05-01,6.949999809265137
2023-05-02,6.75
2023-05-03,7.070000171661377
2023-05-04,7.269999980926514
2023-05-05,7.440000057220459
2023-05-08,7.559999942779541
2023-05-09,7.639999866485596
2023-05-10,7.699999809265137
2023-05-11,7.550000190734863
2023-05-12,7.570000171661377
2023-05-15,7.96999979019165
2023-05-16,7.699999809265137
2023-05-17,7.590000152587891
2023-05-18,7.400000095367432
2023-05-19,7.860000133514404
2023-05-22,8.119999885559082
2023-05-23,8.0600004196167
2023-05-24,7.53000020980835
2023-05-25,7.190000057220459
2023-05-26,7.610000133514404
2023-05-30,8.010000228881836
2023-05-31,8.350000381469727
2023-06-01,8.949999809265137
2023-06-02,9.3100004196167
2023-06-05,9.0
2023-06-06,9.079999923706055
2023-06-07,9.0
2023-06-08,8.699999809265137
2023-06-09,7.769999980926514
2023-06-12,9.0
2023-06-13,11.0
2023-06-14,13.350000381469727
2023-06-15,12.720000267028809
2023-06-16,12.869999885559082
2023-06-20,15.050000190734863
2023-06-21,15.619999885559082
2023-06-22,15.75
2023-06-23,17.270000457763672
2023-06-26,17.479999542236328
2023-06-27,17.540000915527344
2023-06-28,17.829999923706055
2023-06-29,16.989999771118164
2023-06-30,16.049999237060547
2023-07-03,15.890000343322754
2023-07-05,16.079999923706055
2023-07-06,15.1899995803833
2023-07-07,15.979999542236328
2023-07-10,16.3799991607666
2023-07-11,16.979999542236328
2023-07-12,16.489999771118164
2023-07-13,16.809999465942383
2023-07-14,16.940000534057617
2023-07-17,17.010000228881836
2023-07-18,17.309999465942383
2023-07-19,16.59000015258789
2023-07-20,16.959999084472656
2023-07-21,16.709999084472656
2023-07-24,15.569999694824219
2023-07-25,15.789999961853027
2023-07-26,16.18000030517578
2023-07-27,16.780000686645508
2023-07-28,17.200000762939453
2023-07-31,18.770000457763672
2023-08-01,19.079999923706055
2023-08-02,18.40999984741211
2023-08-03,18.200000762939453
2023-08-04,18.09000015258789
2023-08-07,18.0
2023-08-08,18.40999984741211
2023-08-09,18.489999771118164
2023-08-10,19.639999389648438
2023-08-11,18.469999313354492
2023-08-14,17.799999237060547
2023-08-15,17.690000534057617
2023-08-16,17.200000762939453
2023-08-17,17.110000610351562
2023-08-18,17.18000030517578
2023-08-21,18.010000228881836
2023-08-22,18.079999923706055
2023-08-23,17.700000762939453
2023-08-24,17.559999465942383
2023-08-25,17.90999984741211
2023-08-28,18.940000534057617
2023-08-29,18.790000915527344
2023-08-30,18.760000228881836
2023-08-31,17.690000534057617
2023-09-01,18.540000915527344
2023-09-05,18.59000015258789
2023-09-06,18.719999313354492
2023-09-07,18.579999923706055
2023-09-08,18.479999542236328
2023-09-11,19.0
2023-09-12,17.940000534057617
2023-09-13,16.84000015258789
2023-09-14,16.549999237060547
2023-09-15,17.09000015258789
2023-09-18,16.690000534057617
2023-09-19,16.549999237060547
2023-09-20,16.389999389648438
2023-09-21,14.899999618530273
2023-09-22,14.520000457763672
2023-09-25,14.220000267028809
2023-09-26,15.829999923706055
2023-09-27,15.050000190734863
2023-09-28,13.880000114440918
2023-09-29,13.710000038146973
2023-10-02,12.949999809265137
2023-10-03,12.859999656677246
2023-10-04,12.970000267028809
2023-10-05,13.470000267028809
2023-10-06,12.380000114440918
2023-10-09,12.229999542236328
2023-10-10,11.90999984741211
2023-10-11,10.979999542236328
2023-10-12,10.399999618530273
2023-10-13,10.640000343322754
2023-10-16,10.34000015258789
2023-10-17,10.800000190734863
2023-10-18,10.25
2023-10-19,9.779999732971191
2023-10-20,9.84000015258789
2023-10-23,9.289999961853027
2023-10-24,10.0600004196167
2023-10-25,9.890000343322754
2023-10-26,10.229999542236328
2023-10-27,9.979999542236328
2023-10-30,10.8100004196167
2023-10-31,10.420000076293945
2023-11-01,10.930000305175781
2023-11-02,10.029999732971191
2023-11-03,10.520000457763672
2023-11-06,10.34000015258789
2023-11-07,11.0
2023-11-08,11.520000457763672
2023-11-09,11.510000228881836
2023-11-10,12.140000343322754
2023-11-13,12.760000228881836
2023-11-14,13.619999885559082
2023-11-15,13.359999656677246
2023-11-16,13.220000267028809
2023-11-17,13.6899995803833
2023-11-20,13.5
2023-11-21,13.529999732971191
2023-11-22,13.15999984741211
2023-11-24,13.510000228881836
2023-11-27,12.9399995803833
2023-11-28,13.0
2023-11-29,13.350000381469727
2023-11-30,13.550000190734863
2023-12-01,13.84000015258789
2023-12-04,13.869999885559082
2023-12-05,13.5
2023-12-06,13.850000381469727
2023-12-07,14.149999618530273
2023-12-08,13.699999809265137
2023-12-11,13.640000343322754
2023-12-12,13.550000190734863
2023-12-13,14.489999771118164
2023-12-14,14.720000267028809
2023-12-15,16.0
2023-12-18,15.640000343322754
2023-12-19,16.0
2023-12-20,15.1899995803833
2023-12-21,15.25
2023-12-22,15.850000381469727
2023-12-26,15.979999542236328
2023-12-27,15.930000305175781
2023-12-28,15.970000267028809
2023-12-29,15.380000114440918
2024-01-02,15.609999656677246
2024-01-03,15.359999656677246
2024-01-04,15.5
2024-01-05,15.529999732971191
2024-01-08,18.1299991607666
2024-01-09,19.229999542236328
2024-01-10,19.190000534057617
2024-01-11,18.829999923706055
2024-01-12,18.950000762939453
2024-01-16,16.799999237060547
2024-01-17,15.65999984741211
2024-01-18,14.90999984741211
2024-01-19,14.930000305175781
2024-01-22,16.299999237060547
2024-01-23,17.040000915527344
2024-01-24,17.020000457763672
2024-01-25,25.309999465942383
2024-01-26,30.18000030517578
2024-01-29,33.63999938964844
2024-01-30,34.5099983215332
2024-01-31,36.41999816894531
2024-02-01,38.0
2024-02-02,39.150001525878906
2024-02-05,37.0099983215332
2024-02-06,38.04999923706055
2024-02-07,37.5099983215332
2024-02-08,37.560001373291016
2024-02-09,43.209999084472656
2024-02-12,44.88999938964844
2024-02-13,43.16999816894531
2024-02-14,44.130001068115234
2024-02-15,45.5099983215332
2024-02-16,45.959999084472656
2024-02-20,44.689998626708984
2024-02-21,44.54999923706055
2024-02-22,49.0
2024-02-23,47.45000076293945
2024-02-26,46.349998474121094
2024-02-27,48.13999938964844
2024-02-28,45.939998626708984
2024-02-29,47.08000183105469
2024-03-01,49.13999938964844
2024-03-04,46.540000915527344
2024-03-05,45.150001525878906
2024-03-06,45.869998931884766
2024-03-07,43.29999923706055
2024-03-08,44.29999923706055
2024-03-11,43.18000030517578
2024-03-12,44.189998626708984
2024-03-13,45.22999954223633
2024-03-14,43.5
2024-03-15,43.25
2024-03-18,41.470001220703125
2024-03-19,43.41999816894531
2024-03-20,45.33000183105469
2024-03-21,42.869998931884766
2024-03-22,41.0
2024-03-25,41.18000030517578
2024-03-26,41.58000183105469
2024-03-27,43.83000183105469
2024-03-28,43.119998931884766
2024-04-01,42.349998474121094
2024-04-02,40.849998474121094
2024-04-03,39.599998474121094
2024-04-04,37.40999984741211
2024-04-05,37.52000045776367
2024-04-08,38.630001068115234
2024-04-09,37.90999984741211
2024-04-10,41.619998931884766
2024-04-11,48.81999969482422
2024-04-12,47.970001220703125
2024-04-15,46.529998779296875
2024-04-16,42.56999969482422
2024-04-17,40.0099983215332
2024-04-18,39.47999954223633
2024-04-19,38.0
2024-04-22,39.130001068115234
2024-04-23,39.52000045776367
2024-04-24,39.95000076293945
2024-04-25,38.689998626708984
2024-04-26,39.650001525878906
2024-04-29,41.380001068115234
2024-04-30,39.5099983215332
2024-05-01,42.31999969482422
2024-05-02,43.5
2024-05-03,43.439998626708984
2024-05-06,45.540000915527344
2024-05-07,45.0
2024-05-08,44.939998626708984
2024-05-09,42.33000183105469
2024-05-10,41.31999969482422
2024-05-13,40.75
2024-05-14,40.869998931884766
2024-05-15,42.689998626708984
2024-05-16,41.939998626708984
2024-05-17,41.38999938964844
2024-05-20,40.9900016784668
2024-05-21,39.7599983215332
2024-05-22,37.970001220703125
2024-05-23,37.08000183105469
2024-05-24,37.11000061035156
2024-05-28,37.130001068115234
2024-05-29,37.119998931884766
2024-05-30,36.95000076293945
2024-05-31,37.9900016784668
2024-06-03,40.27000045776367
2024-06-04,39.470001220703125
2024-06-05,41.18000030517578
2024-06-06,38.02000045776367
2024-06-07,38.5
2024-06-10,38.97999954223633
2024-06-11,38.43000030517578
2024-06-12,38.0
2024-06-13,37.400001525878906
2024-06-14,36.02000045776367
2024-06-17,35.720001220703125
2024-06-18,35.529998779296875
2024-06-20,35.65999984741211
2024-06-21,35.88999938964844
2024-06-24,34.88999938964844
2024-06-25,35.22999954223633
2024-06-26,33.720001220703125
2024-06-27,34.65999984741211
2024-06-28,36.18000030517578
2024-07-01,36.290000915527344
2024-07-02,34.93000030517578
2024-07-03,34.88999938964844
2024-07-05,35.630001068115234
2024-07-08,35.97999954223633
2024-07-09,35.060001373291016
2024-07-10,36.540000915527344
2024-07-11,37.56999969482422
2024-07-12,36.619998931884766
2024-07-15,36.75
2024-07-16,37.2400016784668
2024-07-17,35.189998626708984
2024-07-18,34.81999969482422
2024-07-19,34.650001525878906
2024-07-22,34.09000015258789
2024-07-23,35.06999969482422
2024-07-24,35.25
2024-07-25,36.84000015258789
2024-07-26,36.70000076293945
2024-07-29,35.83000183105469
2024-07-30,34.619998931884766
2024-07-31,36.59000015258789
2024-08-01,37.619998931884766
2024-08-02,37.38999938964844
2024-08-05,36.0
2024-08-06,37.439998626708984
2024-08-07,35.650001525878906
2024-08-08,35.849998474121094
2024-08-09,35.97999954223633
2024-08-12,35.84000015258789
2024-08-13,37.95000076293945
2024-08-14,37.900001525878906
2024-08-15,37.2400016784668
2024-08-16,37.630001068115234
2024-08-19,39.400001525878906
2024-08-20,40.209999084472656
2024-08-21,39.939998626708984
2024-08-22,39.119998931884766
2024-08-23,39.29999923706055
2024-08-26,38.720001220703125
2024-08-27,37.650001525878906
2024-08-28,36.70000076293945
2024-08-29,36.779998779296875
2024-08-30,37.81999969482422
2024-09-03,38.36000061035156
2024-09-04,38.400001525878906
2024-09-05,38.15999984741211
2024-09-06,37.20000076293945
2024-09-09,38.290000915527344
2024-09-10,37.54999923706055
2024-09-11,37.56999969482422
2024-09-12,35.65999984741211
2024-09-13,37.5099983215332
2024-09-16,40.099998474121094
2024-09-17,40.02000045776367
2024-09-18,40.33000183105469
2024-09-19,41.9900016784668
2024-09-20,42.779998779296875
2024-09-23,44.560001373291016
2024-09-24,46.709999084472656
2024-09-25,44.91999816894531
2024-09-26,45.65999984741211
2024-09-27,43.439998626708984
2024-09-30,44.20000076293945
2024-10-01,42.83000183105469
2024-10-02,41.75
2024-10-03,40.4900016784668
2024-10-04,40.84000015258789
2024-10-07,40.0099983215332
2024-10-08,38.63999938964844
2024-10-09,38.93000030517578
2024-10-10,40.20000076293945
2024-10-11,42.720001220703125
2024-10-14,42.18000030517578
2024-10-15,40.209999084472656
2024-10-16,39.9900016784668
2024-10-17,39.88999938964844
2024-10-18,41.15999984741211
2024-10-21,40.88999938964844
2024-10-22,40.709999084472656
2024-10-23,39.88999938964844
2024-10-24,39.790000915527344
2024-10-25,41.09000015258789
2024-10-28,47.34000015258789
2024-10-29,42.970001220703125
2024-10-30,40.63999938964844
2024-10-31,40.380001068115234
2024-11-01,43.81999969482422
2024-11-04,45.16999816894531
2024-11-05,47.70000076293945
2024-11-06,47.939998626708984
2024-11-07,49.040000915527344
2024-11-08,48.09000015258789
2024-11-11,48.66999816894531
2024-11-12,48.540000915527344
2024-11-13,49.43000030517578
2024-11-14,49.0
2024-11-15,46.2599983215332
2024-11-18,44.810001373291016
2024-11-19,45.900001525878906
2024-11-20,45.75
2024-11-21,47.029998779296875
2024-11-22,48.310001373291016
2024-11-25,47.27000045776367
2024-11-26,47.459999084472656
2024-11-27,48.83000183105469
2024-11-29,49.75
2024-12-02,49.54999923706055
2024-12-03,49.380001068115234
2024-12-04,49.459999084472656
2024-12-05,48.11000061035156
2024-12-06,48.459999084472656
2024-12-09,47.5099983215332
2024-12-10,46.91999816894531
2024-12-11,46.459999084472656
2024-12-12,45.11000061035156
2024-12-13,44.04999923706055
2024-12-16,43.959999084472656
2024-12-17,43.90999984741211
2024-12-18,41.36000061035156
2024-12-19,42.04999923706055
2024-12-20,42.599998474121094
2024-12-23,42.310001373291016
2024-12-24,41.91999816894531
2024-12-26,42.45000076293945
2024-12-27,41.40999984741211
2024-12-30,42.060001373291016
2024-12-31,42.290000915527344
2025-01-02,42.20000076293945
2025-01-03,43.220001220703125
2025-01-06,42.2599983215332
2025-01-07,42.099998474121094
2025-01-08,42.189998626708984
2025-01-10,37.02000045776367
2025-01-13,34.77000045776367
2025-01-14,34.59000015258789
2025-01-15,33.880001068115234
2025-01-16,32.779998779296875
2025-01-17,33.369998931884766
2025-01-21,33.70000076293945
2025-01-22,33.77000045776367
2025-01-23,34.09000015258789
2025-01-24,33.91999816894531
2025-01-27,34.84000015258789
2025-01-28,35.97999954223633
2025-01-29,37.93000030517578
2025-01-30,37.47999954223633
2025-01-31,37.279998779296875
2025-02-03,36.540000915527344
2025-02-04,38.06999969482422
2025-02-05,38.11000061035156
2025-02-06,37.18000030517578
2025-02-07,36.13999938964844
2025-02-10,35.880001068115234
2025-02-11,34.040000915527344
2025-02-12,34.54999923706055
2025-02-13,34.18000030517578
2025-02-14,27.459999084472656
2025-02-18,29.18000030517578
2025-02-19,29.520000457763672
2025-02-20,29.610000610351562
2025-02-21,28.579999923706055
2025-02-24,27.190000534057617
2025-02-25,27.100000381469727
2025-02-26,27.770000457763672
2025-02-27,29.40999984741211
2025-02-28,29.93000030517578
2025-03-03,28.40999984741211
