Date,LCID
2022-01-03,409.29998779296875
2022-01-04,394.1000061035156
2022-01-05,366.79998779296875
2022-01-06,382.20001220703125
2022-01-07,419.79998779296875
2022-01-10,417.20001220703125
2022-01-11,454.70001220703125
2022-01-12,454.29998779296875
2022-01-13,414.1000061035156
2022-01-14,422.20001220703125
2022-01-18,392.1000061035156
2022-01-19,400.29998779296875
2022-01-20,387.20001220703125
2022-01-21,377.5
2022-01-24,377.5
2022-01-25,354.6000061035156
2022-01-26,334.1000061035156
2022-01-27,287.0
2022-01-28,271.5
2022-01-31,293.8999938964844
2022-02-01,299.6000061035156
2022-02-02,276.79998779296875
2022-02-03,269.5
2022-02-04,275.5
2022-02-07,269.70001220703125
2022-02-08,274.29998779296875
2022-02-09,288.29998779296875
2022-02-10,279.1000061035156
2022-02-11,258.3999938964844
2022-02-14,274.3999938964844
2022-02-15,288.70001220703125
2022-02-16,290.0
2022-02-17,281.1000061035156
2022-02-18,265.8999938964844
2022-02-22,255.10000610351562
2022-02-23,239.6999969482422
2022-02-24,252.8000030517578
2022-02-25,263.5
2022-02-28,289.79998779296875
2022-03-01,249.89999389648438
2022-03-02,245.8000030517578
2022-03-03,226.3000030517578
2022-03-04,226.3000030517578
2022-03-07,231.6999969482422
2022-03-08,242.39999389648438
2022-03-09,252.60000610351562
2022-03-10,242.10000610351562
2022-03-11,229.1999969482422
2022-03-14,215.5
2022-03-15,219.8000030517578
2022-03-16,236.1999969482422
2022-03-17,246.5
2022-03-18,256.70001220703125
2022-03-21,253.89999389648438
2022-03-22,266.5
2022-03-23,259.0
2022-03-24,262.5
2022-03-25,251.60000610351562
2022-03-28,253.8000030517578
2022-03-29,273.6000061035156
2022-03-30,265.0
2022-03-31,254.0
2022-04-01,245.5
2022-04-04,252.10000610351562
2022-04-05,237.3000030517578
2022-04-06,229.89999389648438
2022-04-07,223.1999969482422
2022-04-08,216.6999969482422
2022-04-11,217.0
2022-04-12,212.89999389648438
2022-04-13,220.5
2022-04-14,210.10000610351562
2022-04-18,203.1999969482422
2022-04-19,214.10000610351562
2022-04-20,208.6999969482422
2022-04-21,195.5
2022-04-22,191.10000610351562
2022-04-25,193.3000030517578
2022-04-26,176.39999389648438
2022-04-27,180.6999969482422
2022-04-28,188.89999389648438
2022-04-29,180.8000030517578
2022-05-02,190.60000610351562
2022-05-03,196.0
2022-05-04,202.60000610351562
2022-05-05,188.5
2022-05-06,181.5
2022-05-09,163.5
2022-05-10,159.5
2022-05-11,138.60000610351562
2022-05-12,156.89999389648438
2022-05-13,180.10000610351562
2022-05-16,173.60000610351562
2022-05-17,178.5
2022-05-18,173.60000610351562
2022-05-19,192.6999969482422
2022-05-20,183.89999389648438
2022-05-23,184.0
2022-05-24,171.0
2022-05-25,174.5
2022-05-26,188.89999389648438
2022-05-27,198.3000030517578
2022-05-31,201.8000030517578
2022-06-01,195.0
2022-06-02,199.60000610351562
2022-06-03,186.6999969482422
2022-06-06,191.5
2022-06-07,189.60000610351562
2022-06-08,195.89999389648438
2022-06-09,188.8000030517578
2022-06-10,180.1999969482422
2022-06-13,163.10000610351562
2022-06-14,166.0
2022-06-15,175.1999969482422
2022-06-16,155.5
2022-06-17,166.3000030517578
2022-06-21,179.0
2022-06-22,180.3000030517578
2022-06-23,193.0
2022-06-24,192.10000610351562
2022-06-27,183.89999389648438
2022-06-28,179.39999389648438
2022-06-29,173.0
2022-06-30,171.60000610351562
2022-07-01,170.0
2022-07-05,172.3000030517578
2022-07-06,182.1999969482422
2022-07-07,198.10000610351562
2022-07-08,199.89999389648438
2022-07-11,185.3000030517578
2022-07-12,193.3000030517578
2022-07-13,195.10000610351562
2022-07-14,201.10000610351562
2022-07-15,196.8000030517578
2022-07-18,199.60000610351562
2022-07-19,203.8000030517578
2022-07-20,212.6999969482422
2022-07-21,214.8000030517578
2022-07-22,196.8000030517578
2022-07-25,187.39999389648438
2022-07-26,180.89999389648438
2022-07-27,184.3000030517578
2022-07-28,182.39999389648438
2022-07-29,182.5
2022-08-01,185.3000030517578
2022-08-02,197.3000030517578
2022-08-03,205.60000610351562
2022-08-04,185.60000610351562
2022-08-05,180.5
2022-08-08,187.1999969482422
2022-08-09,174.60000610351562
2022-08-10,182.1999969482422
2022-08-11,180.89999389648438
2022-08-12,186.60000610351562
2022-08-15,187.60000610351562
2022-08-16,189.3000030517578
2022-08-17,184.60000610351562
2022-08-18,182.3000030517578
2022-08-19,167.5
2022-08-22,161.0
2022-08-23,159.8000030517578
2022-08-24,164.39999389648438
2022-08-25,169.8000030517578
2022-08-26,162.39999389648438
2022-08-29,161.6999969482422
2022-08-30,151.5
2022-08-31,153.39999389648438
2022-09-01,153.8000030517578
2022-09-02,151.60000610351562
2022-09-06,146.10000610351562
2022-09-07,147.0
2022-09-08,149.89999389648438
2022-09-09,150.8000030517578
2022-09-12,165.5
2022-09-13,161.0
2022-09-14,166.3000030517578
2022-09-15,164.89999389648438
2022-09-16,161.8000030517578
2022-09-19,159.39999389648438
2022-09-20,153.39999389648438
2022-09-21,155.60000610351562
2022-09-22,143.10000610351562
2022-09-23,140.3000030517578
2022-09-26,140.60000610351562
2022-09-27,144.10000610351562
2022-09-28,152.1999969482422
2022-09-29,141.89999389648438
2022-09-30,139.6999969482422
2022-10-03,140.89999389648438
2022-10-04,154.0
2022-10-05,149.89999389648438
2022-10-06,144.10000610351562
2022-10-07,131.6999969482422
2022-10-10,124.80000305175781
2022-10-11,126.5
2022-10-12,130.89999389648438
2022-10-13,130.10000610351562
2022-10-14,118.9000015258789
2022-10-17,124.0999984741211
2022-10-18,130.10000610351562
2022-10-19,126.4000015258789
2022-10-20,126.0
2022-10-21,133.10000610351562
2022-10-24,128.0
2022-10-25,139.1999969482422
2022-10-26,139.10000610351562
2022-10-27,137.89999389648438
2022-10-28,142.3000030517578
2022-10-31,142.89999389648438
2022-11-01,136.1999969482422
2022-11-02,133.39999389648438
2022-11-03,136.39999389648438
2022-11-04,138.89999389648438
2022-11-07,138.5
2022-11-08,135.0
2022-11-09,112.0999984741211
2022-11-10,121.0999984741211
2022-11-11,129.10000610351562
2022-11-14,122.0999984741211
2022-11-15,123.5999984741211
2022-11-16,113.69999694824219
2022-11-17,114.5999984741211
2022-11-18,112.5999984741211
2022-11-21,103.0999984741211
2022-11-22,101.30000305175781
2022-11-23,102.5
2022-11-25,100.19999694824219
2022-11-28,98.5
2022-11-29,97.5999984741211
2022-11-30,101.4000015258789
2022-12-01,98.30000305175781
2022-12-02,101.5
2022-12-05,94.30000305175781
2022-12-06,86.5
2022-12-07,86.0999984741211
2022-12-08,86.80000305175781
2022-12-09,86.80000305175781
2022-12-12,82.80000305175781
2022-12-13,79.9000015258789
2022-12-14,76.80000305175781
2022-12-15,74.5
2022-12-16,73.69999694824219
2022-12-19,72.30000305175781
2022-12-20,72.30000305175781
2022-12-21,71.80000305175781
2022-12-22,68.9000015258789
2022-12-23,67.0
2022-12-27,62.0
2022-12-28,63.79999923706055
2022-12-29,67.0
2022-12-30,68.30000305175781
2023-01-03,61.70000076293945
2023-01-04,64.80000305175781
2023-01-05,62.5
2023-01-06,63.599998474121094
2023-01-09,67.80000305175781
2023-01-10,71.9000015258789
2023-01-11,79.30000305175781
2023-01-12,83.0999984741211
2023-01-13,81.5
2023-01-17,80.5
2023-01-18,81.5999984741211
2023-01-19,74.5
2023-01-20,78.19999694824219
2023-01-23,88.19999694824219
2023-01-24,86.0
2023-01-25,88.69999694824219
2023-01-26,90.0
2023-01-27,128.6999969482422
2023-01-30,117.5
2023-01-31,116.9000015258789
2023-02-01,118.44999694824219
2023-02-02,120.69999694824219
2023-02-03,116.19999694824219
2023-02-06,119.5999984741211
2023-02-07,115.69999694824219
2023-02-08,115.30000305175781
2023-02-09,103.0999984741211
2023-02-10,100.30000305175781
2023-02-13,102.0
2023-02-14,103.30000305175781
2023-02-15,110.0999984741211
2023-02-16,106.30000305175781
2023-02-17,109.30000305175781
2023-02-21,99.0
2023-02-22,99.80000305175781
2023-02-23,87.9000015258789
2023-02-24,85.0999984741211
2023-02-27,87.5999984741211
2023-02-28,91.30000305175781
2023-03-01,86.19999694824219
2023-03-02,85.30000305175781
2023-03-03,89.4000015258789
2023-03-06,88.19999694824219
2023-03-07,83.0999984741211
2023-03-08,83.4000015258789
2023-03-09,80.0
2023-03-10,78.69999694824219
2023-03-13,78.4000015258789
2023-03-14,75.4000015258789
2023-03-15,74.0
2023-03-16,78.30000305175781
2023-03-17,76.9000015258789
2023-03-20,77.0
2023-03-21,81.9000015258789
2023-03-22,79.30000305175781
2023-03-23,81.9000015258789
2023-03-24,81.9000015258789
2023-03-27,81.4000015258789
2023-03-28,75.5
2023-03-29,77.0
2023-03-30,76.19999694824219
2023-03-31,80.4000015258789
2023-04-03,79.0
2023-04-04,79.0
2023-04-05,77.0
2023-04-06,77.0
2023-04-10,80.30000305175781
2023-04-11,84.5999984741211
2023-04-12,81.30000305175781
2023-04-13,82.5
2023-04-14,77.30000305175781
2023-04-17,79.5
2023-04-18,78.30000305175781
2023-04-19,76.19999694824219
2023-04-20,70.69999694824219
2023-04-21,70.30000305175781
2023-04-24,70.0
2023-04-25,67.4000015258789
2023-04-26,72.19999694824219
2023-04-27,81.69999694824219
2023-04-28,79.4000015258789
2023-05-01,73.19999694824219
2023-05-02,72.69999694824219
2023-05-03,74.0999984741211
2023-05-04,73.80000305175781
2023-05-05,77.30000305175781
2023-05-08,77.0999984741211
2023-05-09,72.80000305175781
2023-05-10,71.5999984741211
2023-05-11,70.5999984741211
2023-05-12,70.4000015258789
2023-05-15,71.69999694824219
2023-05-16,69.80000305175781
2023-05-17,72.30000305175781
2023-05-18,72.9000015258789
2023-05-19,71.80000305175781
2023-05-22,76.5
2023-05-23,75.5
2023-05-24,74.9000015258789
2023-05-25,76.0999984741211
2023-05-26,78.69999694824219
2023-05-30,77.0999984741211
2023-05-31,77.5999984741211
2023-06-01,65.0
2023-06-02,66.0
2023-06-05,65.9000015258789
2023-06-06,69.0
2023-06-07,64.0
2023-06-08,62.79999923706055
2023-06-09,62.099998474121094
2023-06-12,62.70000076293945
2023-06-13,65.5
2023-06-14,64.0
2023-06-15,65.9000015258789
2023-06-16,64.80000305175781
2023-06-20,63.20000076293945
2023-06-21,60.5
2023-06-22,57.29999923706055
2023-06-23,54.70000076293945
2023-06-26,55.5
2023-06-27,61.0
2023-06-28,64.19999694824219
2023-06-29,68.80000305175781
2023-06-30,68.9000015258789
2023-07-03,73.9000015258789
2023-07-05,74.0999984741211
2023-07-06,70.80000305175781
2023-07-07,74.5
2023-07-10,79.30000305175781
2023-07-11,81.19999694824219
2023-07-12,71.5999984741211
2023-07-13,71.19999694824219
2023-07-14,67.0
2023-07-17,70.30000305175781
2023-07-18,70.4000015258789
2023-07-19,72.5
2023-07-20,69.19999694824219
2023-07-21,68.69999694824219
2023-07-24,71.69999694824219
2023-07-25,68.4000015258789
2023-07-26,71.69999694824219
2023-07-27,68.9000015258789
2023-07-28,74.69999694824219
2023-07-31,76.0999984741211
2023-08-01,72.69999694824219
2023-08-02,68.9000015258789
2023-08-03,68.9000015258789
2023-08-04,66.19999694824219
2023-08-07,64.0999984741211
2023-08-08,71.9000015258789
2023-08-09,70.80000305175781
2023-08-10,67.80000305175781
2023-08-11,66.4000015258789
2023-08-14,67.69999694824219
2023-08-15,64.0999984741211
2023-08-16,63.400001525878906
2023-08-17,62.29999923706055
2023-08-18,61.79999923706055
2023-08-21,62.599998474121094
2023-08-22,60.70000076293945
2023-08-23,60.70000076293945
2023-08-24,58.599998474121094
2023-08-25,60.20000076293945
2023-08-28,61.5
2023-08-29,63.29999923706055
2023-08-30,63.599998474121094
2023-08-31,62.79999923706055
2023-09-01,63.599998474121094
2023-09-05,63.0
2023-09-06,61.400001525878906
2023-09-07,60.0
2023-09-08,58.400001525878906
2023-09-11,58.400001525878906
2023-09-12,59.099998474121094
2023-09-13,58.70000076293945
2023-09-14,60.099998474121094
2023-09-15,59.20000076293945
2023-09-18,56.400001525878906
2023-09-19,55.0
2023-09-20,54.5
2023-09-21,51.70000076293945
2023-09-22,51.099998474121094
2023-09-25,51.29999923706055
2023-09-26,53.099998474121094
2023-09-27,54.599998474121094
2023-09-28,55.29999923706055
2023-09-29,55.900001525878906
2023-10-02,55.400001525878906
2023-10-03,53.79999923706055
2023-10-04,55.599998474121094
2023-10-05,51.599998474121094
2023-10-06,51.29999923706055
2023-10-09,50.29999923706055
2023-10-10,54.400001525878906
2023-10-11,53.400001525878906
2023-10-12,50.70000076293945
2023-10-13,51.599998474121094
2023-10-16,52.79999923706055
2023-10-17,50.0
2023-10-18,45.29999923706055
2023-10-19,43.400001525878906
2023-10-20,42.79999923706055
2023-10-23,43.400001525878906
2023-10-24,42.400001525878906
2023-10-25,41.70000076293945
2023-10-26,40.70000076293945
2023-10-27,40.400001525878906
2023-10-30,40.70000076293945
2023-10-31,41.20000076293945
2023-11-01,40.5
2023-11-02,45.400001525878906
2023-11-03,46.20000076293945
2023-11-06,43.20000076293945
2023-11-07,43.0
2023-11-08,39.5
2023-11-09,37.54999923706055
2023-11-10,38.0
2023-11-13,39.70000076293945
2023-11-14,41.70000076293945
2023-11-15,42.20000076293945
2023-11-16,42.79999923706055
2023-11-17,42.5
2023-11-20,43.400001525878906
2023-11-21,42.20000076293945
2023-11-22,42.0
2023-11-24,42.400001525878906
2023-11-27,41.900001525878906
2023-11-28,44.0
2023-11-29,43.599998474121094
2023-11-30,42.20000076293945
2023-12-01,43.29999923706055
2023-12-04,43.599998474121094
2023-12-05,41.900001525878906
2023-12-06,44.0
2023-12-07,44.79999923706055
2023-12-08,47.29999923706055
2023-12-11,46.099998474121094
2023-12-12,42.20000076293945
2023-12-13,44.900001525878906
2023-12-14,51.400001525878906
2023-12-15,47.70000076293945
2023-12-18,47.29999923706055
2023-12-19,47.20000076293945
2023-12-20,42.599998474121094
2023-12-21,43.29999923706055
2023-12-22,42.599998474121094
2023-12-26,43.400001525878906
2023-12-27,43.20000076293945
2023-12-28,42.599998474121094
2023-12-29,42.099998474121094
2024-01-02,41.5
2024-01-03,39.599998474121094
2024-01-04,38.900001525878906
2024-01-05,37.79999923706055
2024-01-08,38.0
2024-01-09,36.20000076293945
2024-01-10,34.099998474121094
2024-01-11,32.599998474121094
2024-01-12,30.049999237060547
2024-01-16,28.799999237060547
2024-01-17,27.799999237060547
2024-01-18,26.5
2024-01-19,27.100000381469727
2024-01-22,28.299999237060547
2024-01-23,30.299999237060547
2024-01-24,28.200000762939453
2024-01-25,26.600000381469727
2024-01-26,26.5
2024-01-29,33.70000076293945
2024-01-30,34.599998474121094
2024-01-31,33.79999923706055
2024-02-01,34.20000076293945
2024-02-02,33.099998474121094
2024-02-05,32.20000076293945
2024-02-06,35.0
2024-02-07,33.79999923706055
2024-02-08,35.099998474121094
2024-02-09,35.20000076293945
2024-02-12,35.900001525878906
2024-02-13,33.20000076293945
2024-02-14,34.5
2024-02-15,36.29999923706055
2024-02-16,37.099998474121094
2024-02-20,36.79999923706055
2024-02-21,37.0
2024-02-22,30.799999237060547
2024-02-23,30.200000762939453
2024-02-26,31.5
2024-02-27,31.700000762939453
2024-02-28,32.29999923706055
2024-02-29,33.0
2024-03-01,33.29999923706055
2024-03-04,32.099998474121094
2024-03-05,31.799999237060547
2024-03-06,31.899999618530273
2024-03-07,31.200000762939453
2024-03-08,31.0
2024-03-11,29.899999618530273
2024-03-12,29.200000762939453
2024-03-13,28.0
2024-03-14,26.299999237060547
2024-03-15,27.0
2024-03-18,27.5
2024-03-19,27.0
2024-03-20,27.899999618530273
2024-03-21,28.600000381469727
2024-03-22,27.700000762939453
2024-03-25,29.200000762939453
2024-03-26,27.600000381469727
2024-03-27,29.700000762939453
2024-03-28,28.5
2024-04-01,28.600000381469727
2024-04-02,27.600000381469727
2024-04-03,27.5
2024-04-04,26.5
2024-04-05,26.100000381469727
2024-04-08,26.399999618530273
2024-04-09,27.0
2024-04-10,26.5
2024-04-11,25.0
2024-04-12,24.899999618530273
2024-04-15,24.299999237060547
2024-04-16,24.0
2024-04-17,24.200000762939453
2024-04-18,24.399999618530273
2024-04-19,24.5
2024-04-22,23.799999237060547
2024-04-23,25.200000762939453
2024-04-24,25.5
2024-04-25,24.5
2024-04-26,24.600000381469727
2024-04-29,25.0
2024-04-30,25.5
2024-05-01,26.200000762939453
2024-05-02,27.799999237060547
2024-05-03,27.850000381469727
2024-05-06,30.5
2024-05-07,26.200000762939453
2024-05-08,27.100000381469727
2024-05-09,27.0
2024-05-10,26.600000381469727
2024-05-13,28.100000381469727
2024-05-14,31.200000762939453
2024-05-15,29.0
2024-05-16,28.799999237060547
2024-05-17,28.399999618530273
2024-05-20,28.5
2024-05-21,28.399999618530273
2024-05-22,28.899999618530273
2024-05-23,27.200000762939453
2024-05-24,27.799999237060547
2024-05-28,27.350000381469727
2024-05-29,27.5
2024-05-30,28.799999237060547
2024-05-31,28.399999618530273
2024-06-03,28.299999237060547
2024-06-04,28.5
2024-06-05,27.899999618530273
2024-06-06,27.899999618530273
2024-06-07,27.299999237060547
2024-06-10,27.299999237060547
2024-06-11,26.600000381469727
2024-06-12,26.450000762939453
2024-06-13,25.399999618530273
2024-06-14,25.200000762939453
2024-06-17,26.100000381469727
2024-06-18,25.700000762939453
2024-06-20,25.399999618530273
2024-06-21,24.899999618530273
2024-06-24,25.600000381469727
2024-06-25,25.0
2024-06-26,26.0
2024-06-27,26.700000762939453
2024-06-28,26.100000381469727
2024-07-01,26.399999618530273
2024-07-02,27.5
2024-07-03,29.5
2024-07-05,29.299999237060547
2024-07-08,31.600000381469727
2024-07-09,30.899999618530273
2024-07-10,31.5
2024-07-11,34.0
2024-07-12,42.5
2024-07-15,36.099998474121094
2024-07-16,39.70000076293945
2024-07-17,37.900001525878906
2024-07-18,35.70000076293945
2024-07-19,35.0
2024-07-22,35.900001525878906
2024-07-23,34.75
2024-07-24,32.79999923706055
2024-07-25,34.599998474121094
2024-07-26,33.79999923706055
2024-07-29,34.599998474121094
2024-07-30,34.70000076293945
2024-07-31,35.20000076293945
2024-08-01,32.70000076293945
2024-08-02,31.200000762939453
2024-08-05,30.0
2024-08-06,30.899999618530273
2024-08-07,29.100000381469727
2024-08-08,31.5
2024-08-09,31.899999618530273
2024-08-12,29.0
2024-08-13,30.700000762939453
2024-08-14,31.299999237060547
2024-08-15,31.899999618530273
2024-08-16,31.5
2024-08-19,32.5
2024-08-20,32.400001525878906
2024-08-21,35.79999923706055
2024-08-22,38.5
2024-08-23,42.0
2024-08-26,42.599998474121094
2024-08-27,41.099998474121094
2024-08-28,39.400001525878906
