Date,FTAI
2015-12-28,4.859338283538818
2015-12-29,5.1252970695495605
2015-12-30,5.089232921600342
2015-12-31,5.075712203979492
2016-01-04,5.026124000549316
2016-01-05,4.972033500671387
2016-01-06,4.886386394500732
2016-01-07,4.7872161865234375
2016-01-08,4.755662441253662
2016-01-11,4.422089099884033
2016-01-12,4.106547832489014
2016-01-13,4.034425258636475
2016-01-14,4.300379753112793
2016-01-15,4.183180332183838
2016-01-19,4.111055850982666
2016-01-20,4.0569634437561035
2016-01-21,4.187686920166016
2016-01-22,4.2417802810668945
2016-01-25,4.070486545562744
2016-01-26,4.250795364379883
2016-01-27,4.264318466186523
2016-01-28,4.304887771606445
2016-01-29,4.679030418395996
2016-02-01,4.507736682891846
2016-02-02,4.363489151000977
2016-02-03,4.259812355041504
2016-02-04,4.417581081390381
2016-02-05,4.530275344848633
2016-02-08,4.674522876739502
2016-02-09,4.642970085144043
2016-02-10,4.633953094482422
2016-02-11,4.512244701385498
2016-02-12,4.485198020935059
2016-02-16,4.259812355041504
2016-02-17,4.259812355041504
2016-02-18,4.367996692657471
2016-02-19,4.250795364379883
2016-02-22,4.214733600616455
2016-02-23,4.183180332183838
2016-02-24,4.029916286468506
2016-02-25,3.899190902709961
2016-02-26,4.0569634437561035
2016-02-29,4.138102054595947
2016-03-01,4.273334980010986
2016-03-02,4.417581081390381
2016-03-03,4.489706039428711
2016-03-04,4.575351238250732
2016-03-07,4.800739765167236
2016-03-08,4.570845603942871
2016-03-09,4.651984691619873
2016-03-10,4.68353796005249
2016-03-11,4.701568603515625
2016-03-14,4.68353796005249
2016-03-15,4.674522876739502
2016-03-16,4.641931533813477
2016-03-17,4.511565685272217
2016-03-18,4.679178237915039
2016-03-21,4.553469181060791
2016-03-22,4.600028038024902
2016-03-23,4.5395002365112305
2016-03-24,4.492941379547119
2016-03-28,4.562780857086182
2016-03-29,4.693144798278809
2016-03-30,4.795576572418213
2016-03-31,4.632619380950928
2016-04-01,4.646587371826172
2016-04-04,4.651242733001709
2016-04-05,4.595370292663574
2016-04-06,4.632619380950928
2016-04-07,4.68848991394043
2016-04-08,4.68848991394043
2016-04-11,4.842135429382324
2016-04-12,4.865412712097168
2016-04-13,4.7722954750061035
2016-04-14,4.70245885848999
2016-04-15,4.600028038024902
2016-04-18,4.651242733001709
2016-04-19,4.641931533813477
2016-04-20,4.641931533813477
2016-04-21,4.66986608505249
2016-04-22,4.697802543640137
2016-04-25,4.641931533813477
2016-04-26,4.711769104003906
2016-04-27,4.730393409729004
2016-04-28,4.739706039428711
2016-04-29,4.660554885864258
2016-05-02,4.609340190887451
2016-05-03,4.627963066101074
2016-05-04,4.646587371826172
2016-05-05,4.632619380950928
2016-05-06,4.600028038024902
2016-05-09,4.520877838134766
2016-05-10,4.48362922668457
2016-05-11,4.53018856048584
2016-05-12,4.348609447479248
2016-05-13,4.3858561515808105
2016-05-16,4.525534629821777
2016-05-17,4.441727161407471
2016-05-18,4.4224371910095215
2016-05-19,4.4369049072265625
2016-05-20,4.45137357711792
2016-05-23,4.543004035949707
2016-05-24,4.5960540771484375
2016-05-25,4.716622352600098
2016-05-26,5.049391269683838
2016-05-27,5.020453929901123
2016-05-31,5.005984783172607
2016-06-01,4.933645725250244
2016-06-02,4.967404365539551
2016-06-03,5.059035778045654
2016-06-06,5.160312652587891
2016-06-07,5.174780368804932
2016-06-08,5.208539962768555
2016-06-09,5.251943588256836
2016-06-10,5.141021251678467
2016-06-13,4.9047088623046875
2016-06-14,4.924000263214111
2016-06-15,5.054213523864746
2016-06-16,5.015631198883057
2016-06-17,4.967404365539551
2016-06-20,4.856481075286865
2016-06-21,4.832369327545166
2016-06-22,4.7841410636901855
2016-06-23,4.793785572052002
2016-06-24,4.644280433654785
2016-06-27,4.33562707901001
2016-06-28,4.340450763702393
2016-06-29,4.461018085479736
2016-06-30,4.43208122253418
2016-07-01,4.470664024353027
2016-07-05,4.412789344787598
2016-07-06,4.345273017883301
2016-07-07,4.4224371910095215
2016-07-08,4.581587314605713
2016-07-11,4.581587314605713
2016-07-12,4.5960540771484375
2016-07-13,4.702153205871582
2016-07-14,4.7841410636901855
2016-07-15,4.933645725250244
2016-07-18,5.227829933166504
2016-07-19,5.208539962768555
2016-07-20,5.237476348876953
2016-07-21,5.223008155822754
2016-07-22,5.280880928039551
2016-07-25,5.367690086364746
2016-07-26,5.449676513671875
2016-07-27,5.5027265548706055
2016-07-28,5.565420150756836
2016-07-29,5.671520709991455
2016-08-01,5.782443523406982
2016-08-02,5.763153553009033
2016-08-03,5.623293876647949
2016-08-04,5.637763023376465
2016-08-05,5.666697978973389
2016-08-08,5.666697978973389
2016-08-09,5.666697978973389
2016-08-10,5.796913146972656
2016-08-11,5.8788981437683105
2016-08-12,5.980175971984863
2016-08-15,5.956061840057373
2016-08-16,5.936772346496582
2016-08-17,5.832703590393066
2016-08-18,5.822793006896973
2016-08-19,5.822793006896973
2016-08-22,5.674127101898193
2016-08-23,5.783148288726807
2016-08-24,5.956593990325928
2016-08-25,5.991281986236572
2016-08-26,6.011106967926025
2016-08-29,5.892170429229736
2016-08-30,5.80792760848999
2016-08-31,5.981369495391846
2016-09-01,5.956593990325928
2016-09-02,6.050748825073242
2016-09-06,5.991281986236572
2016-09-07,5.92190408706665
2016-09-08,5.926860332489014
2016-09-09,5.847569465637207
2016-09-12,5.9020819664001465
2016-09-13,5.703858375549316
2016-09-14,5.77819299697876
2016-09-15,5.758369445800781
2016-09-16,5.748459815979004
2016-09-19,5.80792760848999
2016-09-20,5.75341272354126
2016-09-21,5.748459815979004
2016-09-22,5.822793006896973
2016-09-23,5.9020819664001465
2016-09-26,5.936769962310791
2016-09-27,5.9516377449035645
2016-09-28,5.946682929992676
2016-09-29,5.897127628326416
2016-09-30,6.199415683746338
2016-10-03,6.0953497886657715
2016-10-04,6.040837287902832
2016-10-05,6.040837287902832
2016-10-06,6.134994983673096
2016-10-07,5.991281986236572
2016-10-10,6.030925750732422
2016-10-11,6.00119161605835
2016-10-12,5.9516377449035645
2016-10-13,5.9516377449035645
2016-10-14,5.907036304473877
2016-10-17,5.946682929992676
2016-10-18,5.946682929992676
2016-10-19,5.9020819664001465
2016-10-20,5.892170429229736
2016-10-21,5.907036304473877
2016-10-24,5.897127628326416
2016-10-25,5.961548805236816
2016-10-26,5.9714579582214355
2016-10-27,5.9020819664001465
2016-10-28,5.931813716888428
2016-10-31,5.887215614318848
2016-11-01,5.936769962310791
2016-11-02,6.219237327575684
2016-11-03,6.169684410095215
2016-11-04,6.402594089508057
2016-11-07,6.685062408447266
2016-11-08,6.491794586181641
2016-11-09,6.462061405181885
2016-11-10,6.685062408447266
2016-11-11,6.585951328277588
2016-11-14,6.699928283691406
2016-11-15,6.655327320098877
2016-11-16,6.756935119628906
2016-11-17,6.838222026824951
2016-11-18,6.965232849121094
2016-11-21,6.853464126586914
2016-11-22,6.792502403259277
2016-11-23,6.802659511566162
2016-11-25,6.858544826507568
2016-11-28,6.777258396148682
2016-11-29,6.8077392578125
2016-11-30,6.8077392578125
2016-12-01,6.853464126586914
2016-12-02,6.8077392578125
2016-12-05,6.939830303192139
2016-12-06,6.939830303192139
2016-12-07,6.944912433624268
2016-12-08,6.9195098876953125
2016-12-09,6.960152626037598
2016-12-12,6.9195098876953125
2016-12-13,7.02619743347168
2016-12-14,6.802659511566162
2016-12-15,6.782336235046387
2016-12-16,6.8077392578125
2016-12-19,6.833139896392822
2016-12-20,6.838222026824951
2016-12-21,6.914430141448975
2016-12-22,6.833139896392822
2016-12-23,6.782336235046387
2016-12-27,6.828060626983643
2016-12-28,6.655328750610352
2016-12-29,6.741695404052734
2016-12-30,6.756935119628906
2017-01-03,6.929669380187988
2017-01-04,6.878864765167236
2017-01-05,6.883945465087891
2017-01-06,6.929669380187988
2017-01-09,6.9195098876953125
2017-01-10,6.909348011016846
2017-01-11,7.214171409606934
2017-01-12,7.427548408508301
2017-01-13,7.346262454986572
2017-01-17,7.310699462890625
2017-01-18,7.244653701782227
2017-01-19,7.366583824157715
2017-01-20,7.4885125160217285
2017-01-23,7.5088372230529785
2017-01-24,7.452950954437256
2017-01-25,7.452950954437256
2017-01-26,7.5088372230529785
2017-01-27,7.407229900360107
2017-01-30,7.407229900360107
2017-01-31,7.452950954437256
2017-02-01,7.5494794845581055
2017-02-02,7.686651229858398
2017-02-03,7.620603561401367
2017-02-06,7.651089191436768
2017-02-07,7.5748820304870605
2017-02-08,7.605363845825195
2017-02-09,7.610443115234375
2017-02-10,7.717131614685059
2017-02-13,7.681568622589111
2017-02-14,7.630765438079834
2017-02-15,7.686651229858398
2017-02-16,7.640925884246826
2017-02-17,7.666327476501465
2017-02-21,7.747613906860352
2017-02-22,7.783175468444824
2017-02-23,7.90510892868042
2017-02-24,7.920347690582275
2017-02-27,7.950829982757568
2017-02-28,7.793337345123291
2017-03-01,7.90510892868042
2017-03-02,7.79841947555542
2017-03-03,7.879705429077148
2017-03-06,7.859385013580322
2017-03-07,7.935588359832764
2017-03-08,7.935587406158447
2017-03-09,8.003057479858398
2017-03-10,7.852550506591797
2017-03-13,7.6345672607421875
2017-03-14,7.587854862213135
2017-03-15,7.681276321411133
2017-03-16,7.743558406829834
2017-03-17,7.821407318115234
2017-03-20,7.759128093719482
2017-03-21,7.753936290740967
2017-03-22,7.743558406829834
2017-03-23,7.769504070281982
2017-03-24,7.774696350097656
2017-03-27,7.743558406829834
2017-03-28,7.78507661819458
2017-03-29,7.800647735595703
2017-03-30,7.816219329833984
2017-03-31,7.738365650177002
2017-04-03,7.759128093719482
2017-04-04,7.78507661819458
2017-04-05,7.821407318115234
2017-04-06,7.842167854309082
2017-04-07,7.914830207824707
2017-04-10,7.909638404846191
2017-04-11,7.899260520935059
2017-04-12,7.883689880371094
2017-04-13,7.842167854309082
2017-04-17,7.478865146636963
2017-04-18,7.624186992645264
2017-04-19,7.727986812591553
2017-04-20,7.743558406829834
2017-04-21,7.774696350097656
2017-04-24,7.862931728363037
2017-04-25,7.862931728363037
2017-04-26,7.914830207824707
2017-04-27,7.852550506591797
2017-04-28,7.811027526855469
2017-05-01,7.99268102645874
2017-05-02,7.99268102645874
2017-05-03,8.039390563964844
2017-05-04,8.054962158203125
2017-05-05,8.20547103881836
2017-05-08,8.252182960510254
2017-05-09,8.231422424316406
2017-05-10,8.257375717163086
2017-05-11,8.241801261901855
2017-05-12,8.189900398254395
2017-05-15,8.288511276245117
2017-05-16,8.32560920715332
2017-05-17,8.230218887329102
2017-05-18,8.458098411560059
2017-05-19,8.442198753356934
2017-05-22,8.431602478027344
2017-05-23,8.458098411560059
2017-05-24,8.458098411560059
2017-05-25,8.484598159790039
2017-05-26,8.701878547668457
2017-05-30,8.495197296142578
2017-05-31,8.468697547912598
2017-06-01,8.426299095153809
2017-06-02,8.495197296142578
2017-06-05,8.39450454711914
2017-06-06,8.537591934204102
2017-06-07,8.35740852355957
2017-06-08,8.420999526977539
2017-06-09,8.442198753356934
2017-06-12,8.39450454711914
2017-06-13,8.479296684265137
2017-06-14,8.431602478027344
2017-06-15,8.36270809173584
2017-06-16,8.35740852355957
2017-06-19,8.410402297973633
2017-06-20,8.420999526977539
2017-06-21,8.405101776123047
2017-06-22,8.468697547912598
2017-06-23,8.452800750732422
2017-06-26,8.44749927520752
2017-06-27,8.436899185180664
2017-06-28,8.452800750732422
2017-06-29,8.47399616241455
2017-06-30,8.44749927520752
2017-07-03,8.479296684265137
2017-07-05,8.44749927520752
2017-07-06,8.336204528808594
2017-07-07,8.389204978942871
2017-07-10,8.532291412353516
2017-07-11,8.479296684265137
2017-07-12,8.670080184936523
2017-07-13,8.770773887634277
2017-07-14,8.70717716217041
2017-07-17,8.66478157043457
2017-07-18,8.675381660461426
2017-07-19,8.590588569641113
2017-07-20,8.601187705993652
2017-07-21,8.47399616241455
2017-07-24,8.579989433288574
2017-07-25,8.489898681640625
2017-07-26,8.754873275756836
2017-07-27,8.844966888427734
2017-07-28,8.913862228393555
2017-07-31,8.935057640075684
2017-08-01,9.019852638244629
2017-08-02,9.523310661315918
2017-08-03,9.533909797668457
2017-08-04,9.69819450378418
2017-08-07,9.496810913085938
2017-08-08,9.634602546691895
2017-08-09,9.507411003112793
2017-08-10,9.496810913085938
2017-08-11,9.470314025878906
2017-08-14,9.443816184997559
2017-08-15,9.433218002319336
2017-08-16,9.276628494262695
2017-08-17,9.260428428649902
2017-08-18,9.314424514770508
2017-08-21,9.206433296203613
2017-08-22,9.179434776306152
2017-08-23,9.179434776306152
2017-08-24,9.265829086303711
2017-08-25,9.309024810791016
2017-08-28,9.195633888244629
2017-08-29,9.217230796813965
2017-08-30,9.141636848449707
2017-08-31,9.206433296203613
2017-09-01,9.24422836303711
2017-09-05,9.125435829162598
2017-09-06,9.282025337219238
2017-09-07,9.265829086303711
2017-09-08,9.271228790283203
2017-09-11,9.384620666503906
2017-09-12,9.611408233642578
2017-09-13,9.5844087600708
2017-09-14,9.465616226196289
2017-09-15,9.492613792419434
2017-09-18,9.417020797729492
2017-09-19,9.63300609588623
2017-09-20,9.692402839660645
2017-09-21,9.681604385375977
2017-09-22,9.60600757598877
2017-09-25,9.676200866699219
2017-09-26,9.708600997924805
2017-09-27,9.703201293945312
2017-09-28,9.751798629760742
2017-09-29,9.740999221801758
2017-10-02,9.789596557617188
2017-10-03,9.69780158996582
2017-10-04,9.622208595275879
2017-10-05,9.708600997924805
2017-10-06,9.541210174560547
2017-10-09,9.460216522216797
2017-10-10,9.611408233642578
2017-10-11,9.546610832214355
2017-10-12,9.654603958129883
2017-10-13,9.854393005371094
2017-10-16,9.98938274383545
2017-10-17,9.919187545776367
2017-10-18,9.719396591186523
2017-10-19,9.751798629760742
2017-10-20,9.956986427307129
2017-10-23,9.908387184143066
2017-10-24,9.978582382202148
2017-10-25,9.946187973022461
2017-10-26,9.870591163635254
2017-10-27,9.98938274383545
2017-10-30,9.902990341186523
2017-10-31,9.843592643737793
2017-11-01,9.854393005371094
2017-11-02,9.978582382202148
2017-11-03,9.994781494140625
2017-11-06,9.908387184143066
2017-11-07,9.827393531799316
2017-11-08,9.843592643737793
2017-11-09,9.827393531799316
2017-11-10,9.767996788024902
2017-11-13,9.638404846191406
2017-11-14,9.60600757598877
2017-11-15,9.638404846191406
2017-11-16,9.891468048095703
2017-11-17,9.95748519897461
2017-11-20,9.984990119934082
2017-11-21,9.968487739562988
2017-11-22,10.023500442504883
2017-11-24,10.017998695373535
2017-11-27,9.97398853302002
2017-11-28,10.01249885559082
2017-11-29,9.918973922729492
2017-11-30,10.01249885559082
2017-12-01,9.968487739562988
2017-12-04,10.023500442504883
2017-12-05,9.984990119934082
2017-12-06,9.88046646118164
2017-12-07,10.006996154785156
2017-12-08,10.017998695373535
2017-12-11,9.94648265838623
2017-12-12,10.100520133972168
2017-12-13,10.19404411315918
2017-12-14,10.199546813964844
2017-12-15,10.023500442504883
2017-12-18,10.375588417053223
2017-12-19,10.381091117858887
2017-12-20,10.579141616821289
2017-12-21,10.914721488952637
2017-12-22,11.002745628356934
2017-12-26,10.876213073730469
2017-12-27,10.980738639831543
2017-12-28,10.997244834899902
2017-12-29,10.964238166809082
2018-01-02,10.936728477478027
2018-01-03,10.92022705078125
2018-01-04,11.013751029968262
2018-01-05,11.002745628356934
2018-01-08,10.90372085571289
2018-01-09,10.997244834899902
2018-01-10,10.859711647033691
2018-01-11,10.232555389404297
2018-01-12,10.205045700073242
2018-01-16,10.128026962280273
2018-01-17,10.11152172088623
2018-01-18,10.04000473022461
2018-01-19,9.874963760375977
2018-01-22,9.94648265838623
2018-01-23,9.995994567871094
2018-01-24,9.852958679199219
2018-01-25,9.902469635009766
2018-01-26,10.084015846252441
2018-01-29,10.01249885559082
2018-01-30,9.797945976257324
2018-01-31,9.929977416992188
2018-02-01,9.704421043395996
2018-02-02,9.627402305603027
2018-02-05,9.30832290649414
2018-02-06,9.42385196685791
2018-02-07,9.473362922668457
2018-02-08,9.214799880981445
2018-02-09,9.286314964294434
2018-02-12,9.176289558410645
2018-02-13,9.352333068847656
2018-02-14,9.379840850830078
2018-02-15,9.38534164428711
2018-02-16,9.363334655761719
2018-02-20,9.198296546936035
2018-02-21,9.225804328918457
2018-02-22,9.088266372680664
2018-02-23,9.247808456420898
2018-02-26,9.434855461120605
2018-02-27,9.42385196685791
2018-02-28,8.98374080657959
2018-03-01,9.077264785766602
2018-03-02,8.989242553710938
2018-03-05,8.934226989746094
2018-03-06,8.9562349319458
2018-03-07,8.93973159790039
2018-03-08,8.747182846069336
2018-03-09,8.835203170776367
2018-03-12,9.077264785766602
2018-03-13,8.98374080657959
2018-03-14,8.945233345031738
2018-03-15,8.83292293548584
2018-03-16,8.855386734008789
2018-03-19,8.788002967834473
2018-03-20,8.821697235107422
2018-03-21,8.866617202758789
2018-03-22,8.816080093383789
2018-03-23,8.844156265258789
2018-03-26,8.928385734558105
2018-03-27,8.855386734008789
2018-03-28,8.900310516357422
2018-03-29,8.956462860107422
2018-04-02,8.883464813232422
2018-04-03,8.855386734008789
2018-04-04,8.956462860107422
2018-04-05,9.079998970031738
2018-04-06,9.006999015808105
2018-04-09,8.939613342285156
2018-04-10,9.074384689331055
2018-04-11,9.175460815429688
2018-04-12,9.259688377380371
2018-04-13,9.124923706054688
2018-04-16,9.214770317077637
2018-04-17,9.32145881652832
2018-04-18,9.265304565429688
2018-04-19,9.102458000183105
2018-04-20,9.136154174804688
2018-04-23,9.355152130126953
2018-04-24,9.237227439880371
2018-04-25,9.287765502929688
2018-04-26,9.209152221679688
2018-04-27,9.293383598327637
2018-04-30,9.343921661376953
2018-05-01,9.405689239501953
2018-05-02,9.383228302001953
2018-05-03,9.32145881652832
2018-05-04,9.439383506774902
2018-05-07,9.46745777130127
2018-05-08,9.517995834350586
2018-05-09,9.495536804199219
2018-05-10,9.400074005126953
2018-05-11,9.349536895751953
2018-05-14,9.388842582702637
2018-05-15,9.383228302001953
2018-05-16,9.497797966003418
2018-05-17,9.463425636291504
2018-05-18,9.469155311584473
2018-05-21,9.44623851776123
2018-05-22,9.325942993164062
2018-05-23,9.314485549926758
2018-05-24,9.698293685913086
2018-05-25,9.79567813873291
2018-05-29,9.789947509765625
2018-05-30,9.726935386657715
2018-05-31,9.904519081115723
2018-06-01,10.007631301879883
2018-06-04,10.127928733825684
2018-06-05,10.139387130737305
2018-06-06,10.076372146606445
2018-06-07,10.053457260131836
2018-06-08,10.036271095275879
2018-06-11,10.082101821899414
2018-06-12,10.219583511352539
2018-06-13,10.259682655334473
2018-06-14,10.28259563446045
2018-06-15,10.442995071411133
2018-06-18,10.437267303466797
2018-06-19,10.37998104095459
2018-06-20,10.437267303466797
2018-06-21,10.4028959274292
2018-06-22,10.494549751281738
2018-06-25,10.483092308044434
2018-06-26,10.48882007598877
2018-06-27,10.362794876098633
2018-06-28,10.288326263427734
2018-06-29,10.351337432861328
2018-07-02,10.397165298461914
2018-07-03,10.500279426574707
2018-07-05,10.597661972045898
2018-07-06,10.6434907913208
2018-07-09,10.729415893554688
2018-07-10,10.786700248718262
2018-07-11,10.803886413574219
2018-07-12,10.76951789855957
2018-07-13,10.838257789611816
2018-07-16,10.878355979919434
2018-07-17,10.906999588012695
2018-07-18,10.912728309631348
2018-07-19,10.7981595993042
2018-07-20,10.700776100158691
2018-07-23,10.620576858520508
2018-07-24,10.580475807189941
2018-07-25,10.614848136901855
2018-07-26,10.6434907913208
2018-07-27,10.609118461608887
2018-07-30,10.597661972045898
2018-07-31,10.67213249206543
2018-08-01,10.735145568847656
2018-08-02,10.620576858520508
2018-08-03,10.803886413574219
2018-08-06,10.975740432739258
2018-08-07,10.906999588012695
2018-08-08,10.89554500579834
2018-08-09,10.884087562561035
2018-08-10,10.884087562561035
2018-08-13,10.71223258972168
2018-08-14,10.77524471282959
2018-08-15,10.71223258972168
2018-08-16,10.764713287353516
2018-08-17,10.706399917602539
2018-08-20,10.71222972869873
2018-08-21,10.723894119262695
2018-08-22,10.624761581420898
2018-08-23,10.59560489654541
2018-08-24,10.601436614990234
2018-08-27,10.607267379760742
2018-08-28,10.54895305633545
2018-08-29,10.589774131774902
2018-08-30,10.578110694885254
2018-08-31,10.55478286743164
2018-09-04,10.531458854675293
2018-09-05,10.473145484924316
2018-09-06,10.391505241394043
2018-09-07,10.274877548217773
2018-09-10,10.408997535705566
2018-09-11,10.327362060546875
2018-09-12,10.32153034210205
2018-09-13,10.391505241394043
2018-09-14,10.572279930114746
2018-09-17,10.718063354492188
2018-09-18,10.840522766113281
2018-09-19,10.846353530883789
2018-09-20,10.887173652648926
2018-09-21,10.951319694519043
2018-09-24,10.893006324768066
2018-09-25,10.904667854309082
2018-09-26,10.793869972229004
2018-09-27,10.54895305633545
2018-09-28,10.601436614990234
2018-10-01,10.55478286743164
2018-10-02,10.560615539550781
2018-10-03,10.624761581420898
2018-10-04,10.583940505981445
2018-10-05,10.566448211669922
2018-10-08,10.601436614990234
2018-10-09,10.566448211669922
2018-10-10,10.32153034210205
2018-10-11,10.426494598388672
2018-10-12,10.438157081604004
2018-10-15,10.339025497436523
2018-10-16,10.426494598388672
2018-10-17,10.374011993408203
2018-10-18,10.344855308532715
2018-10-19,10.245718002319336
2018-10-22,10.210734367370605
2018-10-23,10.146587371826172
2018-10-24,9.77921199798584
2018-10-25,9.831694602966309
2018-10-26,9.8375244140625
2018-10-29,9.650921821594238
2018-10-30,9.680078506469727
2018-10-31,9.709236145019531
2018-11-01,9.855020523071289
2018-11-02,10.158249855041504
2018-11-05,10.350685119628906
2018-11-06,10.269047737121582
2018-11-07,10.257384300231934
2018-11-08,10.152421951293945
2018-11-09,10.064948081970215
2018-11-12,9.872513771057129
2018-11-13,9.610103607177734
2018-11-14,9.63925838470459
2018-11-15,9.65116024017334
2018-11-16,9.591656684875488
2018-11-19,9.514307975769043
2018-11-20,9.377449989318848
2018-11-21,9.55595874786377
2018-11-23,9.47860336303711
2018-11-26,9.47860336303711
2018-11-27,9.413153648376465
2018-11-28,9.508355140686035
2018-11-29,9.520255088806152
2018-11-30,9.466704368591309
2018-12-03,9.50240421295166
2018-12-04,9.419100761413574
2018-12-06,9.121593475341797
2018-12-07,9.073992729187012
2018-12-10,8.818137168884277
2018-12-11,8.556328773498535
2018-12-12,8.931187629699707
2018-12-13,8.931187629699707
2018-12-14,8.919291496276855
2018-12-17,8.806236267089844
2018-12-18,8.61583137512207
2018-12-19,8.45517635345459
2018-12-20,8.365924835205078
2018-12-21,7.741157531738281
2018-12-24,7.687607765197754
2018-12-26,8.544428825378418
2018-12-27,8.33022403717041
2018-12-28,8.205270767211914
2018-12-31,8.532529830932617
2019-01-02,8.592033386230469
2019-01-03,8.3004732131958
2019-01-04,8.496829986572266
2019-01-07,8.770533561706543
2019-01-08,8.764583587646484
2019-01-09,8.841938018798828
2019-01-10,8.818137168884277
2019-01-11,8.865736961364746
2019-01-14,8.931187629699707
2019-01-15,8.954988479614258
2019-01-16,9.002592086791992
2019-01-17,9.062093734741211
2019-01-18,9.038291931152344
2019-01-22,8.830037117004395
