Date,AMKR
2010-09-20,5.836480617523193
2010-09-21,5.752435207366943
2010-09-22,5.603021621704102
2010-09-23,5.575006484985352
2010-09-24,6.088616847991943
2010-09-27,5.995231628417969
2010-09-28,6.032586097717285
2010-09-29,6.294060707092285
2010-09-30,6.135309219360352
2010-10-01,6.2286906242370605
2010-10-04,6.079278469085693
2010-10-05,6.462151527404785
2010-10-06,6.378106117248535
2010-10-07,6.499504566192627
2010-10-08,6.275383949279785
2010-10-11,6.303399085998535
2010-10-12,6.238030433654785
2010-10-13,6.415459156036377
2010-10-14,6.387443542480469
2010-10-15,6.452813148498535
2010-10-18,6.406120777130127
2010-10-19,6.238030433654785
2010-10-20,6.266044616699219
2010-10-21,6.219353199005127
2010-10-22,6.322076797485352
2010-10-25,6.490166187286377
2010-10-26,6.564873218536377
2010-10-27,6.648918151855469
2010-10-28,6.6769328117370605
2010-10-29,6.751640796661377
2010-11-01,6.564873218536377
2010-11-02,6.6395792961120605
2010-11-03,6.723625183105469
2010-11-04,6.891716003417969
2010-11-05,6.340753078460693
2010-11-08,6.387443542480469
2010-11-09,6.415459156036377
2010-11-10,6.443473815917969
2010-11-11,6.144646644592285
2010-11-12,5.920526027679443
2010-11-15,5.817802906036377
2010-11-16,5.752435207366943
2010-11-17,5.911187171936035
2010-11-18,5.985894680023193
2010-11-19,6.041924476623535
2010-11-22,6.406120777130127
2010-11-23,6.350091457366943
2010-11-24,6.648918151855469
2010-11-26,6.6675944328308105
2010-11-29,6.6302409172058105
2010-11-30,6.499504566192627
2010-12-01,6.564873218536377
2010-12-02,6.751640796661377
2010-12-03,6.957084655761719
2010-12-06,6.901054859161377
2010-12-07,6.919731140136719
2010-12-08,6.9850993156433105
2010-12-09,7.115837097167969
2010-12-10,7.2278971672058105
2010-12-13,7.069144248962402
2010-12-14,6.882378578186035
2010-12-15,6.8076701164245605
2010-12-16,6.9850993156433105
2010-12-17,7.0131144523620605
2010-12-20,6.9850993156433105
2010-12-21,6.9850993156433105
2010-12-22,6.919731140136719
2010-12-23,6.901054859161377
2010-12-27,7.050468921661377
2010-12-28,6.947746276855469
2010-12-29,6.901054859161377
2010-12-30,6.8637003898620605
2010-12-31,6.919731140136719
2011-01-03,6.957084655761719
2011-01-04,6.817008972167969
2011-01-05,6.873039245605469
2011-01-06,7.087821006774902
2011-01-07,7.125176429748535
2011-01-10,7.209219932556152
2011-01-11,7.2652506828308105
2011-01-12,7.386649131774902
2011-01-13,7.386649131774902
2011-01-14,7.470695972442627
2011-01-18,7.489370822906494
2011-01-19,7.2278971672058105
2011-01-20,7.2652506828308105
2011-01-21,7.0784831047058105
2011-01-24,7.2932658195495605
2011-01-25,7.283927917480469
2011-01-26,7.5080485343933105
2011-01-27,7.676138877868652
2011-01-28,7.470695972442627
2011-01-31,7.601432800292969
2011-02-01,7.6948161125183105
2011-02-02,7.657461166381836
2011-02-03,7.526726245880127
2011-02-04,7.620108604431152
2011-02-07,7.788201808929443
2011-02-08,7.8162150382995605
2011-02-09,7.648123264312744
2011-02-10,6.788994789123535
2011-02-11,7.0037760734558105
2011-02-14,7.199882984161377
2011-02-15,7.218559741973877
2011-02-16,7.218559741973877
2011-02-17,7.1438517570495605
2011-02-18,7.171867370605469
2011-02-22,6.760978698730469
2011-02-23,6.732964992523193
2011-02-24,6.8076701164245605
2011-02-25,6.994437217712402
2011-02-28,6.882378578186035
2011-03-01,6.704948425292969
2011-03-02,6.854362964630127
2011-03-03,7.0784831047058105
2011-03-04,6.929070472717285
2011-03-07,6.760978698730469
2011-03-08,6.760978698730469
2011-03-09,6.5088419914245605
2011-03-10,6.275383949279785
2011-03-11,6.312736988067627
2011-03-14,6.303399085998535
2011-03-15,6.18200159072876
2011-03-16,5.9672160148620605
2011-03-17,6.060600280761719
2011-03-18,6.125968933105469
2011-03-21,6.406120777130127
2011-03-22,6.462151527404785
2011-03-23,6.452813148498535
2011-03-24,6.564873218536377
2011-03-25,6.452813148498535
2011-03-28,6.368768215179443
2011-03-29,6.462151527404785
2011-03-30,6.350091457366943
2011-03-31,6.294060707092285
2011-04-01,6.312736988067627
2011-04-04,6.18200159072876
2011-04-05,6.359429359436035
2011-04-06,6.424798011779785
2011-04-07,6.312736988067627
2011-04-08,6.266044616699219
2011-04-11,6.18200159072876
2011-04-12,5.995231628417969
2011-04-13,5.939202308654785
2011-04-14,5.976556777954102
2011-04-15,6.023247718811035
2011-04-18,5.84581995010376
2011-04-19,5.901849746704102
2011-04-20,6.172661781311035
2011-04-21,6.079278469085693
2011-04-25,6.060600280761719
2011-04-26,6.284723281860352
2011-04-27,6.284723281860352
2011-04-28,6.294060707092285
2011-04-29,6.256706714630127
2011-05-02,6.172661781311035
2011-05-03,6.032586097717285
2011-05-04,6.060600280761719
2011-05-05,6.069939136505127
2011-05-06,6.18200159072876
2011-05-09,6.303399085998535
2011-05-10,6.350091457366943
2011-05-11,6.378106117248535
2011-05-12,6.452813148498535
2011-05-13,6.340753078460693
2011-05-16,6.294060707092285
2011-05-17,6.191339015960693
2011-05-18,6.256706714630127
2011-05-19,6.191339015960693
2011-05-20,6.041924476623535
2011-05-23,5.873833656311035
2011-05-24,5.883172512054443
2011-05-25,5.901849746704102
2011-05-26,5.864494800567627
2011-05-27,5.939202308654785
2011-05-31,5.9672160148620605
2011-06-01,5.752435207366943
2011-06-02,5.761773586273193
2011-06-03,5.649713516235352
2011-06-06,5.593682765960693
2011-06-07,5.575006484985352
2011-06-08,5.462944507598877
2011-06-09,5.556329727172852
2011-06-10,5.462944507598877
2011-06-13,5.434930324554443
2011-06-14,5.631036281585693
2011-06-15,5.434930324554443
2011-06-16,5.350883483886719
2011-06-17,5.313530921936035
2011-06-20,5.34154748916626
2011-06-21,5.509637355804443
2011-06-22,5.444268226623535
2011-06-23,5.621697425842285
2011-06-24,5.575006484985352
2011-06-27,5.584344387054443
2011-06-28,5.68706750869751
2011-06-29,5.69640588760376
2011-06-30,5.761773586273193
2011-07-01,5.808464527130127
2011-07-05,5.68706750869751
2011-07-06,5.518975257873535
2011-07-07,6.097954273223877
2011-07-08,5.892510414123535
2011-07-11,5.677728652954102
2011-07-12,5.397577285766602
2011-07-13,5.313530921936035
2011-07-14,5.182794094085693
2011-07-15,5.229485988616943
2011-07-18,5.005366325378418
2011-07-19,5.14544153213501
2011-07-20,5.070734024047852
2011-07-21,5.294855117797852
2011-07-22,5.481622695922852
2011-07-25,5.369561672210693
2011-07-26,5.388237953186035
2011-07-27,5.117425918579102
2011-07-28,4.968011856079102
2011-07-29,4.98668909072876
2011-08-01,4.94933557510376
2011-08-02,4.809260368347168
2011-08-03,4.799921035766602
2011-08-04,4.389034271240234
2011-08-05,4.342341899871826
2011-08-08,3.9968223571777344
2011-08-09,4.174250602722168
2011-08-10,3.978146553039551
2011-08-11,3.987483024597168
2011-08-12,3.9034383296966553
2011-08-15,4.015499114990234
2011-08-16,3.9314539432525635
2011-08-17,3.8941009044647217
2011-08-18,3.6793174743652344
2011-08-19,3.697993755340576
2011-08-22,3.623286724090576
2011-08-23,3.7633631229400635
2011-08-24,3.772700786590576
2011-08-25,3.6699788570404053
2011-08-26,3.716670513153076
2011-08-29,3.9221136569976807
2011-08-30,3.9968223571777344
2011-08-31,4.062190532684326
2011-09-01,3.950129747390747
2011-09-02,3.8847622871398926
2011-09-06,3.8193938732147217
2011-09-07,4.09020471572876
2011-09-08,4.034174919128418
2011-09-09,4.015499114990234
2011-09-12,4.19292688369751
2011-09-13,4.351678848266602
2011-09-14,4.435724258422852
2011-09-15,4.398372650146484
2011-09-16,4.407710552215576
2011-09-19,4.389034271240234
2011-09-20,4.389034271240234
2011-09-21,4.32366418838501
2011-09-22,4.267634391784668
2011-09-23,4.501093864440918
2011-09-26,4.51977014541626
2011-09-27,4.687861442565918
2011-09-28,4.32366418838501
2011-09-29,4.379695892333984
2011-09-30,4.071528911590576
2011-10-03,3.987483024597168
2011-10-04,4.23028039932251
2011-10-05,4.267634391784668
2011-10-06,4.454402446746826
2011-10-07,4.295650005340576
2011-10-10,4.435724258422852
2011-10-11,4.501093864440918
2011-10-12,4.51043176651001
2011-10-13,4.529109001159668
2011-10-14,4.53844690322876
2011-10-17,4.417048454284668
2011-10-18,4.482417583465576
2011-10-19,4.454402446746826
2011-10-20,4.407710552215576
2011-10-21,4.398372650146484
2011-10-24,4.566461086273193
2011-10-25,4.46373987197876
2011-10-26,4.557125091552734
2011-10-27,4.72521448135376
2011-10-28,4.454402446746826
2011-10-31,4.51977014541626
2011-11-01,4.389034271240234
2011-11-02,4.46373987197876
2011-11-03,4.64116907119751
2011-11-04,4.734553337097168
2011-11-07,4.622491836547852
2011-11-08,4.65050745010376
2011-11-09,4.379695892333984
2011-11-10,4.529109001159668
2011-11-11,4.67852258682251
2011-11-14,4.46373987197876
2011-11-15,4.51043176651001
2011-11-16,4.435724258422852
2011-11-17,4.31432580947876
2011-11-18,4.32366418838501
2011-11-21,4.19292688369751
2011-11-22,4.099543571472168
2011-11-23,3.9127769470214844
2011-11-25,3.8754236698150635
2011-11-28,4.043513774871826
2011-11-29,3.828730583190918
2011-11-30,4.146235942840576
2011-12-01,4.174250602722168
2011-12-02,4.286311149597168
2011-12-05,4.286311149597168
2011-12-06,4.36101770401001
2011-12-07,4.426387786865234
2011-12-08,4.248958587646484
2011-12-09,4.286311149597168
2011-12-12,3.978146553039551
2011-12-13,3.8847622871398926
2011-12-14,3.8193938732147217
2011-12-15,3.8660836219787598
2011-12-16,3.8754236698150635
2011-12-19,3.810054302215576
2011-12-20,4.043513774871826
2011-12-21,3.9688069820404053
2011-12-22,4.164912223815918
2011-12-23,4.220943450927734
2011-12-27,4.202264785766602
2011-12-28,4.108882904052734
2011-12-29,4.071528911590576
2011-12-30,4.071528911590576
2012-01-03,4.31432580947876
2012-01-04,4.267634391784668
2012-01-05,4.304987907409668
2012-01-06,4.33300256729126
2012-01-09,4.491755962371826
2012-01-10,4.575801372528076
2012-01-11,4.51977014541626
2012-01-12,4.575801372528076
2012-01-13,4.54778528213501
2012-01-17,4.65050745010376
2012-01-18,4.818598747253418
2012-01-19,4.855952262878418
2012-01-20,5.033381462097168
2012-01-23,5.108087539672852
2012-01-24,5.285516262054443
2012-01-25,5.23882532119751
2012-01-26,5.266839981079102
2012-01-27,5.350883483886719
2012-01-30,5.360222816467285
2012-01-31,5.350883483886719
2012-02-01,5.565668106079102
2012-02-02,5.593682765960693
2012-02-03,5.668389320373535
2012-02-06,5.584344387054443
2012-02-07,5.593682765960693
2012-02-08,5.752435207366943
2012-02-09,5.799127101898193
2012-02-10,5.84581995010376
2012-02-13,5.883172512054443
2012-02-14,6.069939136505127
2012-02-15,6.013909816741943
2012-02-16,6.266044616699219
2012-02-17,6.107293128967285
2012-02-21,6.013909816741943
2012-02-22,5.817802906036377
2012-02-23,6.004571437835693
2012-02-24,5.892510414123535
2012-02-27,6.144646644592285
2012-02-28,6.200676918029785
2012-02-29,5.9672160148620605
2012-03-01,5.939202308654785
2012-03-02,5.836480617523193
2012-03-05,5.705743789672852
2012-03-06,5.668389320373535
2012-03-07,5.771111965179443
2012-03-08,5.873833656311035
2012-03-09,5.948540687561035
2012-03-12,5.883172512054443
2012-03-13,5.911187171936035
2012-03-14,5.84581995010376
2012-03-15,5.911187171936035
2012-03-16,5.939202308654785
2012-03-19,5.985894680023193
2012-03-20,5.9672160148620605
2012-03-21,5.9672160148620605
2012-03-22,5.84581995010376
2012-03-23,5.827141284942627
2012-03-26,5.9672160148620605
2012-03-27,5.976556777954102
2012-03-28,5.892510414123535
2012-03-29,5.789787769317627
2012-03-30,5.743097305297852
2012-04-02,5.752435207366943
2012-04-03,5.603021621704102
2012-04-04,5.490960121154785
2012-04-05,5.52831506729126
2012-04-09,5.369561672210693
2012-04-10,5.23882532119751
2012-04-11,5.34154748916626
2012-04-12,5.518975257873535
2012-04-13,5.313530921936035
2012-04-16,5.266839981079102
2012-04-17,5.313530921936035
2012-04-18,5.360222816467285
2012-04-19,5.313530921936035
2012-04-20,5.34154748916626
2012-04-23,5.285516262054443
2012-04-24,5.294855117797852
2012-04-25,5.34154748916626
2012-04-26,5.518975257873535
2012-04-27,5.164119720458984
2012-04-30,4.82793664932251
2012-05-01,4.790583610534668
2012-05-02,4.818598747253418
2012-05-03,4.575801372528076
2012-05-04,4.32366418838501
2012-05-07,4.276972770690918
2012-05-08,4.276972770690918
2012-05-09,4.33300256729126
2012-05-10,4.417048454284668
2012-05-11,4.426387786865234
2012-05-14,4.31432580947876
2012-05-15,4.286311149597168
2012-05-16,4.19292688369751
2012-05-17,4.108882904052734
2012-05-18,4.043513774871826
2012-05-21,4.127559185028076
2012-05-22,4.146235942840576
2012-05-23,4.23028039932251
2012-05-24,4.276972770690918
2012-05-25,4.342341899871826
2012-05-29,4.407710552215576
2012-05-30,4.37035608291626
2012-05-31,4.417048454284668
2012-06-01,4.33300256729126
2012-06-04,4.258296489715576
2012-06-05,4.174250602722168
2012-06-06,4.32366418838501
2012-06-07,4.295650005340576
2012-06-08,4.398372650146484
2012-06-11,4.13689661026001
2012-06-12,4.202264785766602
2012-06-13,4.164912223815918
2012-06-14,4.19292688369751
2012-06-15,4.276972770690918
2012-06-18,4.398372650146484
2012-06-19,4.529109001159668
2012-06-20,4.575801372528076
2012-06-21,4.417048454284668
2012-06-22,4.566461086273193
2012-06-25,4.398372650146484
2012-06-26,4.379695892333984
2012-06-27,4.501093864440918
2012-06-28,4.482417583465576
2012-06-29,4.557125091552734
2012-07-02,4.47307825088501
2012-07-03,4.46373987197876
2012-07-05,4.70653772354126
2012-07-06,4.687861442565918
2012-07-09,4.557125091552734
2012-07-10,4.47307825088501
2012-07-11,4.417048454284668
2012-07-12,4.23028039932251
2012-07-13,4.407710552215576
2012-07-16,4.36101770401001
2012-07-17,4.407710552215576
2012-07-18,4.54778528213501
2012-07-19,4.613154411315918
2012-07-20,4.58513879776001
2012-07-23,4.491755962371826
2012-07-24,4.379695892333984
2012-07-25,4.435724258422852
2012-07-26,4.58513879776001
2012-07-27,4.837274551391602
2012-07-30,4.790583610534668
2012-07-31,4.977351188659668
2012-08-01,4.790583610534668
2012-08-02,4.837274551391602
2012-08-03,4.93065881729126
2012-08-06,4.921319484710693
2012-08-07,5.061396598815918
2012-08-08,5.033381462097168
2012-08-09,5.164119720458984
2012-08-10,5.154779434204102
2012-08-13,5.080071926116943
2012-08-14,4.99602746963501
2012-08-15,4.99602746963501
2012-08-16,4.98668909072876
2012-08-17,4.99602746963501
2012-08-20,4.818598747253418
2012-08-21,4.799921035766602
2012-08-22,4.54778528213501
2012-08-23,4.482417583465576
2012-08-24,4.398372650146484
2012-08-27,4.31432580947876
2012-08-28,4.379695892333984
2012-08-29,4.37035608291626
2012-08-30,4.304987907409668
2012-08-31,4.379695892333984
2012-09-04,4.258296489715576
2012-09-05,4.202264785766602
2012-09-06,4.248958587646484
2012-09-07,4.342341899871826
2012-09-10,4.31432580947876
2012-09-11,4.342341899871826
2012-09-12,4.37035608291626
2012-09-13,4.407710552215576
2012-09-14,4.51977014541626
2012-09-17,4.51977014541626
2012-09-18,4.51977014541626
2012-09-19,4.417048454284668
2012-09-20,4.295650005340576
2012-09-21,4.239619255065918
2012-09-24,4.220943450927734
2012-09-25,4.183588027954102
2012-09-26,4.164912223815918
2012-09-27,4.164912223815918
2012-09-28,4.127559185028076
2012-10-01,4.127559185028076
2012-10-02,4.239619255065918
2012-10-03,4.202264785766602
2012-10-04,4.183588027954102
2012-10-05,4.146235942840576
2012-10-08,4.127559185028076
2012-10-09,4.071528911590576
2012-10-10,3.9968223571777344
2012-10-11,3.987483024597168
2012-10-12,3.9314539432525635
2012-10-15,3.959468364715576
2012-10-16,4.146235942840576
2012-10-17,4.099543571472168
2012-10-18,4.099543571472168
2012-10-19,3.978146553039551
2012-10-22,3.950129747390747
2012-10-23,3.959468364715576
2012-10-24,3.978146553039551
2012-10-25,3.8754236698150635
2012-10-26,3.7820394039154053
2012-10-31,4.034174919128418
2012-11-01,4.13689661026001
2012-11-02,4.052852630615234
2012-11-05,4.043513774871826
2012-11-06,4.127559185028076
2012-11-07,3.9221136569976807
2012-11-08,3.838069438934326
2012-11-09,3.8567466735839844
2012-11-12,3.8474080562591553
2012-11-13,3.7913780212402344
2012-11-14,3.716670513153076
2012-11-15,3.6513025760650635
2012-11-16,3.5579185485839844
2012-11-19,3.576594829559326
2012-11-20,3.6419639587402344
2012-11-21,3.7540242671966553
2012-11-23,3.838069438934326
2012-11-26,3.8474080562591553
2012-11-27,3.8193938732147217
2012-11-28,3.772700786590576
2012-11-29,3.8567466735839844
2012-11-30,3.950129747390747
2012-12-03,4.034174919128418
2012-12-04,4.034174919128418
2012-12-05,4.071528911590576
2012-12-06,4.071528911590576
2012-12-07,4.006160259246826
2012-12-10,4.034174919128418
2012-12-11,3.9688069820404053
2012-12-12,3.9688069820404053
2012-12-13,3.9221136569976807
2012-12-14,3.8941009044647217
2012-12-17,3.838069438934326
2012-12-18,4.015499114990234
2012-12-19,4.09020471572876
2012-12-20,4.080867290496826
2012-12-21,3.9968223571777344
2012-12-24,3.9127769470214844
2012-12-26,3.8567466735839844
2012-12-27,3.8567466735839844
2012-12-28,3.828730583190918
2012-12-31,3.959468364715576
2013-01-02,4.146235942840576
2013-01-03,4.146235942840576
2013-01-04,4.389034271240234
2013-01-07,4.389034271240234
2013-01-08,4.258296489715576
2013-01-09,4.276972770690918
2013-01-10,4.351678848266602
2013-01-11,4.379695892333984
2013-01-14,4.36101770401001
2013-01-15,4.342341899871826
2013-01-16,4.342341899871826
2013-01-17,4.389034271240234
2013-01-18,4.295650005340576
2013-01-22,4.267634391784668
2013-01-23,4.342341899871826
2013-01-24,4.454402446746826
2013-01-25,4.46373987197876
2013-01-28,4.435724258422852
2013-01-29,4.379695892333984
2013-01-30,4.258296489715576
2013-01-31,4.32366418838501
2013-02-01,4.51977014541626
2013-02-04,4.342341899871826
2013-02-05,4.417048454284668
2013-02-06,4.37035608291626
2013-02-07,4.36101770401001
2013-02-08,4.36101770401001
2013-02-11,4.36101770401001
2013-02-12,4.51043176651001
2013-02-13,4.659847259521484
2013-02-14,4.622491836547852
2013-02-15,4.53844690322876
2013-02-19,4.482417583465576
2013-02-20,4.31432580947876
2013-02-21,4.099543571472168
2013-02-22,4.099543571472168
2013-02-25,3.8941009044647217
2013-02-26,3.9127769470214844
2013-02-27,3.828730583190918
2013-02-28,3.7913780212402344
2013-03-01,3.7913780212402344
2013-03-04,3.726008653640747
2013-03-05,3.828730583190918
2013-03-06,3.8754236698150635
2013-03-07,3.9221136569976807
2013-03-08,3.9314539432525635
2013-03-11,3.9407923221588135
2013-03-12,3.8847622871398926
2013-03-13,3.8847622871398926
2013-03-14,3.9407923221588135
2013-03-15,3.8941009044647217
2013-03-18,3.7913780212402344
2013-03-19,3.7540242671966553
2013-03-20,3.8567466735839844
2013-03-21,3.8660836219787598
2013-03-22,3.838069438934326
2013-03-25,3.7913780212402344
2013-03-26,3.7913780212402344
2013-03-27,3.7353479862213135
2013-03-28,3.7353479862213135
2013-04-01,3.6419639587402344
2013-04-02,3.623286724090576
2013-04-03,3.5485799312591553
2013-04-04,3.5485799312591553
2013-04-05,3.5672574043273926
2013-04-08,3.6326253414154053
2013-04-09,3.5299031734466553
2013-04-10,3.6513025760650635
2013-04-11,3.6699788570404053
2013-04-12,3.6419639587402344
2013-04-15,3.5018880367279053
2013-04-16,3.5205647945404053
2013-04-17,3.3898282051086426
2013-04-18,3.3618125915527344
2013-04-19,3.4271814823150635
2013-04-22,3.4178426265716553
2013-04-23,3.4925496578216553
2013-04-24,3.5299031734466553
2013-04-25,3.604609966278076
2013-04-26,3.9407923221588135
2013-04-29,3.950129747390747
2013-04-30,3.959468364715576
2013-05-01,3.8941009044647217
2013-05-02,3.9688069820404053
2013-05-03,4.118220806121826
2013-05-06,4.15557336807251
2013-05-07,4.118220806121826
2013-05-08,4.202264785766602
2013-05-09,4.23028039932251
2013-05-10,4.286311149597168
2013-05-13,4.23028039932251
2013-05-14,4.276972770690918
2013-05-15,4.220943450927734
2013-05-16,4.174250602722168
2013-05-17,4.202264785766602
2013-05-20,4.276972770690918
2013-05-21,4.32366418838501
2013-05-22,4.295650005340576
2013-05-23,4.276972770690918
2013-05-24,4.295650005340576
2013-05-28,4.32366418838501
2013-05-29,4.248958587646484
2013-05-30,4.304987907409668
2013-05-31,4.239619255065918
2013-06-03,4.276972770690918
2013-06-04,4.183588027954102
2013-06-05,4.052852630615234
2013-06-06,4.080867290496826
2013-06-07,4.127559185028076
2013-06-10,4.146235942840576
2013-06-11,4.09020471572876
2013-06-12,4.071528911590576
2013-06-13,4.146235942840576
2013-06-14,4.09020471572876
2013-06-17,4.043513774871826
2013-06-18,4.118220806121826
2013-06-19,4.015499114990234
2013-06-20,3.8754236698150635
2013-06-21,3.7913780212402344
2013-06-24,3.7633631229400635
2013-06-25,3.8660836219787598
2013-06-26,3.838069438934326
2013-06-27,3.9034383296966553
2013-06-28,3.9314539432525635
2013-07-01,4.006160259246826
2013-07-02,4.043513774871826
2013-07-03,4.006160259246826
2013-07-05,3.9968223571777344
2013-07-08,3.987483024597168
2013-07-09,4.13689661026001
2013-07-10,4.127559185028076
2013-07-11,4.211605548858643
2013-07-12,4.211605548858643
2013-07-15,4.248958587646484
2013-07-16,4.304987907409668
2013-07-17,4.304987907409668
2013-07-18,4.248958587646484
2013-07-19,4.183588027954102
2013-07-22,4.164912223815918
2013-07-23,4.071528911590576
2013-07-24,4.127559185028076
2013-07-25,4.146235942840576
2013-07-26,4.052852630615234
2013-07-29,4.118220806121826
2013-07-30,3.9968223571777344
2013-07-31,3.9407923221588135
2013-08-01,3.978146553039551
2013-08-02,3.9407923221588135
2013-08-05,3.9407923221588135
2013-08-06,3.9314539432525635
2013-08-07,3.9221136569976807
2013-08-08,3.9221136569976807
2013-08-09,3.8474080562591553
2013-08-12,3.9127769470214844
2013-08-13,3.959468364715576
2013-08-14,3.9688069820404053
2013-08-15,3.9407923221588135
2013-08-16,3.8474080562591553
2013-08-19,3.7913780212402344
2013-08-20,3.950129747390747
2013-08-21,3.9127769470214844
2013-08-22,3.959468364715576
2013-08-23,3.950129747390747
2013-08-26,3.959468364715576
2013-08-27,3.810054302215576
2013-08-28,3.838069438934326
2013-08-29,3.8660836219787598
2013-08-30,3.744685411453247
