Date,JBL
2010-01-04,14.830179214477539
2010-01-05,14.653926849365234
2010-01-06,14.721067428588867
2010-01-07,14.746243476867676
2010-01-08,14.721067428588867
2010-01-11,14.301424026489258
2010-01-12,14.259455680847168
2010-01-13,14.393746376037598
2010-01-14,14.914102554321289
2010-01-15,14.301424026489258
2010-01-19,14.418927192687988
2010-01-20,14.259455680847168
2010-01-21,14.175533294677734
2010-01-22,13.168390274047852
2010-01-25,13.252314567565918
2010-01-26,13.134814262390137
2010-01-27,13.260708808898926
2010-01-28,12.564105987548828
2010-01-29,12.152853012084961
2010-02-01,12.89981460571289
2010-02-02,12.992140769958496
2010-02-03,13.067676544189453
2010-02-04,12.06892204284668
2010-02-05,12.052139282226562
2010-02-08,11.909460067749023
2010-02-09,11.968212127685547
2010-02-10,12.278741836547852
2010-02-11,12.4811372756958
2010-02-12,12.430542945861816
2010-02-16,12.869071960449219
2010-02-17,12.894372940063477
2010-02-18,12.953402519226074
2010-02-19,12.784741401672363
2010-02-22,12.877503395080566
2010-02-23,12.59077262878418
2010-02-24,12.885937690734863
2010-02-25,12.65823745727539
2010-02-26,12.793172836303711
2010-03-01,13.130500793457031
2010-03-02,13.653359413146973
2010-03-03,13.872624397277832
2010-03-04,14.024419784545898
2010-03-05,14.10031795501709
2010-03-08,14.294279098510742
2010-03-09,14.387045860290527
2010-03-10,14.791839599609375
2010-03-11,14.758111953735352
2010-03-12,14.859308242797852
2010-03-15,14.648475646972656
2010-03-16,14.94364070892334
2010-03-17,15.09543514251709
2010-03-18,14.952067375183105
2010-03-19,14.623176574707031
2010-03-22,14.985804557800293
2010-03-23,15.483366012573242
2010-03-24,13.940092086791992
2010-03-25,13.864189147949219
2010-03-26,13.805159568786621
2010-03-29,13.805159568786621
2010-03-30,13.923218727111816
2010-03-31,13.653359413146973
2010-04-01,13.72082233428955
2010-04-05,14.058147430419922
2010-04-06,14.201517105102539
2010-04-07,14.134049415588379
2010-04-08,14.108748435974121
2010-04-09,14.1677827835083
2010-04-12,14.361748695373535
2010-04-13,14.142483711242676
2010-04-14,14.134049415588379
2010-04-15,14.10031795501709
2010-04-16,13.872624397277832
2010-04-19,13.484691619873047
2010-04-20,13.813591003417969
2010-04-21,14.117183685302734
2010-04-22,14.252121925354004
2010-04-23,14.353317260742188
2010-04-26,14.159353256225586
2010-04-27,13.425664901733398
2010-04-28,13.526864051818848
2010-04-29,13.6786527633667
2010-04-30,12.919672966003418
2010-05-03,13.189530372619629
2010-05-04,12.82690143585205
2010-05-05,13.012434005737305
2010-05-06,12.354645729064941
2010-05-07,11.88238525390625
2010-05-10,12.987135887145996
2010-05-11,12.860634803771973
2010-05-12,13.046168327331543
2010-05-13,12.656476020812988
2010-05-14,11.961809158325195
2010-05-17,12.012641906738281
2010-05-18,11.5975341796875
2010-05-19,11.521289825439453
2010-05-20,10.89439868927002
2010-05-21,11.140070915222168
2010-05-24,10.953700065612793
2010-05-25,11.038415908813477
2010-05-26,10.936752319335938
2010-05-27,11.843209266662598
2010-05-28,11.5975341796875
2010-06-01,10.936752319335938
2010-06-02,11.546704292297363
2010-06-03,11.648362159729004
2010-06-04,10.724966049194336
2010-06-07,10.22514820098877
2010-06-08,10.12348747253418
2010-06-09,10.597893714904785
2010-06-10,10.91981029510498
2010-06-11,11.089241981506348
2010-06-14,11.173956871032715
2010-06-15,11.538236618041992
2010-06-16,11.68224811553955
2010-06-17,11.750021934509277
2010-06-18,11.82626724243164
2010-06-21,11.648362159729004
2010-06-22,11.512824058532715
2010-06-23,12.732722282409668
2010-06-24,12.207487106323242
2010-06-25,12.199013710021973
2010-06-28,12.046523094177246
2010-06-29,11.563647270202637
2010-06-30,11.267144203186035
2010-07-01,11.123130798339844
2010-07-02,11.029938697814941
2010-07-06,10.91133975982666
2010-07-07,11.43657398223877
2010-07-08,11.614476203918457
2010-07-09,11.834737777709961
2010-07-12,11.927923202514648
2010-07-13,12.461633682250977
2010-07-14,12.724246978759766
2010-07-15,12.919092178344727
2010-07-16,12.529400825500488
2010-07-19,12.648003578186035
2010-07-20,12.741193771362305
2010-07-21,12.368447303771973
2010-07-22,12.783548355102539
2010-07-23,12.969924926757812
2010-07-26,13.351142883300781
2010-07-27,12.902148246765137
2010-07-28,12.707304954528809
2010-07-29,12.478574752807617
2010-07-30,12.292201042175293
2010-08-02,12.656476020812988
2010-08-03,12.427746772766113
2010-08-04,12.622588157653809
2010-08-05,12.054999351501465
2010-08-06,11.258673667907715
2010-08-09,11.546704292297363
2010-08-10,10.97064208984375
2010-08-11,10.487765312194824
2010-08-12,9.976583480834961
2010-08-13,9.840269088745117
2010-08-16,9.763587951660156
2010-08-17,10.019179344177246
2010-08-18,10.257730484008789
2010-08-19,9.84878921508789
2010-08-20,9.516515731811523
2010-08-23,9.473917007446289
2010-08-24,9.184248924255371
2010-08-25,9.209808349609375
2010-08-26,9.141645431518555
2010-08-27,9.218321800231934
2010-08-30,9.039409637451172
2010-08-31,8.73270034790039
2010-09-01,9.312043190002441
2010-09-02,9.712467193603516
2010-09-03,9.993621826171875
2010-09-07,9.797669410705566
2010-09-08,10.104375839233398
2010-09-09,10.359968185424805
2010-09-10,10.411084175109863
2010-09-13,10.743351936340332
2010-09-14,10.649635314941406
2010-09-15,10.743351936340332
2010-09-16,10.504801750183105
2010-09-17,10.896707534790039
2010-09-20,11.177860260009766
2010-09-21,11.050063133239746
2010-09-22,10.820029258728027
2010-09-23,10.802992820739746
2010-09-24,11.561244010925293
2010-09-27,11.833876609802246
2010-09-28,11.723119735717773
2010-09-29,12.217263221740723
2010-09-30,12.27690315246582
2010-10-01,12.183184623718262
2010-10-04,12.396177291870117
2010-10-05,12.898837089538574
2010-10-06,12.566573143005371
2010-10-07,12.396177291870117
2010-10-08,12.53249740600586
2010-10-11,12.413216590881348
2010-10-12,12.515453338623047
2010-10-13,12.79660415649414
2010-10-14,12.541013717651367
2010-10-15,12.566573143005371
2010-10-18,12.64324951171875
2010-10-19,12.004273414611816
2010-10-20,12.191701889038086
2010-10-21,12.097990989685059
2010-10-22,12.080950736999512
2010-10-25,12.310981750488281
2010-10-26,12.191701889038086
2010-10-27,12.191701889038086
2010-10-28,12.711410522460938
2010-10-29,13.06924057006836
2010-11-01,12.702884674072266
2010-11-02,12.77956485748291
2010-11-03,12.575091361999512
2010-11-04,13.03515911102295
2010-11-05,13.316308975219727
2010-11-08,13.341867446899414
2010-11-09,13.086273193359375
2010-11-10,12.923659324645996
2010-11-11,12.324549674987793
2010-11-12,12.31598949432373
2010-11-15,12.452934265136719
2010-11-16,12.059232711791992
2010-11-17,11.990758895874023
2010-11-18,12.72680950164795
2010-11-19,12.863751411437988
2010-11-22,12.529956817626953
2010-11-23,12.187607765197754
2010-11-24,12.504284858703613
2010-11-26,12.487167358398438
2010-11-29,12.487167358398438
2010-11-30,12.932217597961426
2010-12-01,13.240330696105957
2010-12-02,13.736739158630371
2010-12-03,13.830883026123047
2010-12-06,13.993498802185059
2010-12-07,14.592608451843262
2010-12-08,14.429997444152832
2010-12-09,14.438556671142578
2010-12-10,14.301608085632324
2010-12-13,14.301608085632324
2010-12-14,14.669636726379395
2010-12-15,14.481345176696777
2010-12-16,14.601166725158691
2010-12-17,14.952069282531738
2010-12-20,15.1146879196167
2010-12-21,16.732295989990234
2010-12-22,17.211578369140625
2010-12-23,17.057518005371094
2010-12-27,17.211578369140625
2010-12-28,17.13455581665039
2010-12-29,17.091754913330078
2010-12-30,16.997608184814453
2010-12-31,17.194454193115234
2011-01-03,17.879154205322266
2011-01-04,17.802127838134766
2011-01-05,18.19582748413086
2011-01-06,18.358448028564453
2011-01-07,18.033214569091797
2011-01-10,17.88771629333496
2011-01-11,17.853483200073242
2011-01-12,17.939062118530273
2011-01-13,17.98185920715332
2011-01-14,18.264299392700195
2011-01-18,18.503948211669922
2011-01-19,17.88771629333496
2011-01-20,17.673749923706055
2011-01-21,16.980487823486328
2011-01-24,17.26293182373047
2011-01-25,16.91202163696289
2011-01-26,16.989049911499023
2011-01-27,17.639511108398438
2011-01-28,16.954809188842773
2011-01-31,17.29715919494629
2011-02-01,17.733654022216797
2011-02-02,17.665191650390625
2011-02-03,17.904834747314453
2011-02-04,18.161596298217773
2011-02-07,18.44403839111328
2011-02-08,18.230064392089844
2011-02-09,18.34133529663086
2011-02-10,18.289968490600586
2011-02-11,18.59910011291504
2011-02-14,19.21735382080078
2011-02-15,18.899646759033203
2011-02-16,19.328977584838867
2011-02-17,19.732566833496094
2011-02-18,19.380504608154297
2011-02-22,18.083885192871094
2011-02-23,17.001943588256836
2011-02-24,17.405532836914062
2011-02-25,17.972265243530273
2011-02-28,18.4016056060791
2011-03-01,18.118240356445312
2011-03-02,18.453126907348633
2011-03-03,18.66779136657715
2011-03-04,18.710731506347656
2011-03-07,18.31573486328125
2011-03-08,18.341495513916016
2011-03-09,17.56009292602539
2011-03-10,17.362598419189453
2011-03-11,17.58584976196289
2011-03-14,17.542911529541016
2011-03-15,17.525753021240234
2011-03-16,16.78727912902832
2011-03-17,16.143260955810547
2011-03-18,15.96294116973877
2011-03-21,16.752931594848633
2011-03-22,16.254892349243164
2011-03-23,18.023784637451172
2011-03-24,18.393014907836914
2011-03-25,18.272804260253906
2011-03-28,18.358671188354492
2011-03-29,18.350078582763672
2011-03-30,18.19552993774414
2011-03-31,17.542911529541016
2011-04-01,17.208032608032227
2011-04-04,17.5772647857666
2011-04-05,17.551498413085938
2011-04-06,17.525753021240234
2011-04-07,17.474224090576172
2011-04-08,16.993366241455078
2011-04-11,16.54684066772461
2011-04-12,16.39227867126465
2011-04-13,16.54684066772461
2011-04-14,16.27206802368164
2011-04-15,16.46956443786621
2011-04-18,16.13467025756836
2011-04-19,16.315000534057617
2011-04-20,16.855972290039062
2011-04-21,17.096399307250977
2011-04-25,17.147918701171875
2011-04-26,17.594440460205078
2011-04-27,17.963674545288086
2011-04-28,17.886390686035156
2011-04-29,17.036293029785156
2011-05-02,17.422704696655273
2011-05-03,17.319665908813477
2011-05-04,16.73575782775879
2011-05-05,17.5772647857666
2011-05-06,18.023784637451172
2011-05-09,18.350078582763672
2011-05-10,18.66779136657715
2011-05-11,18.530412673950195
2011-05-12,18.599323272705078
2011-05-13,18.59071159362793
2011-05-16,18.203039169311523
2011-05-17,17.867069244384766
2011-05-18,17.979063034057617
2011-05-19,17.970443725585938
2011-05-20,17.867069244384766
2011-05-23,17.720613479614258
2011-05-24,17.55693817138672
2011-05-25,17.608619689941406
2011-05-26,18.004901885986328
2011-05-27,18.280582427978516
2011-05-31,18.59071159362793
2011-06-01,17.651697158813477
2011-06-02,17.90152359008789
2011-06-03,17.186494827270508
2011-06-06,17.06589126586914
2011-06-07,17.134807586669922
2011-06-08,16.61792755126953
2011-06-09,16.824676513671875
2011-06-10,16.437009811401367
2011-06-13,16.505929946899414
2011-06-14,17.00559425354004
2011-06-15,16.299175262451172
2011-06-16,16.023508071899414
2011-06-17,15.756440162658691
2011-06-20,15.73059368133545
2011-06-21,16.23887825012207
2011-06-22,16.755756378173828
2011-06-23,16.45424461364746
2011-06-24,16.48869514465332
2011-06-27,16.66961669921875
2011-06-28,16.83329200744629
2011-06-29,16.962520599365234
2011-06-30,17.401872634887695
2011-07-01,17.89291000366211
2011-07-05,17.608619689941406
2011-07-06,17.94459342956543
2011-07-07,18.36672592163086
2011-07-08,18.39257049560547
2011-07-11,17.393259048461914
2011-07-12,17.186494827270508
2011-07-13,17.410484313964844
2011-07-14,16.9797420501709
2011-07-15,17.048667907714844
2011-07-18,16.61792755126953
2011-07-19,17.255420684814453
2011-07-20,17.083120346069336
2011-07-21,17.083120346069336
2011-07-22,17.45356559753418
2011-07-25,17.169273376464844
2011-07-26,17.19511604309082
2011-07-27,16.32501983642578
2011-07-28,15.989047050476074
2011-07-29,15.773676872253418
2011-08-01,15.308469772338867
2011-08-02,14.378082275390625
2011-08-03,14.739901542663574
2011-08-04,13.507987022399902
2011-08-05,13.387378692626953
2011-08-08,12.129616737365723
2011-08-09,13.378763198852539
2011-08-10,12.586203575134277
2011-08-11,14.075080871582031
2011-08-12,14.066428184509277
2011-08-15,14.395360946655273
2011-08-16,14.213581085205078
2011-08-17,14.00583267211914
2011-08-18,12.352487564086914
2011-08-19,12.309205055236816
2011-08-22,12.222641944885254
2011-08-23,12.880514144897461
2011-08-24,13.001705169677734
2011-08-25,12.785296440124512
2011-08-26,13.382580757141113
2011-08-29,14.291491508483887
2011-08-30,14.360735893249512
2011-08-31,14.585801124572754
2011-09-01,14.490578651428223
2011-09-02,14.170300483703613
2011-09-06,13.772112846374512
2011-09-07,14.577138900756836
2011-09-08,14.222236633300781
2011-09-09,13.642267227172852
2011-09-12,13.87598705291748
2011-09-13,14.507895469665527
2011-09-14,15.122485160827637
2011-09-15,15.26964282989502
2011-09-16,15.286958694458008
2011-09-19,15.1571044921875
2011-09-20,14.96667766571045
2011-09-21,14.577138900756836
2011-09-22,13.919267654418945
2011-09-23,14.092391014099121
2011-09-26,14.481919288635254
2011-09-27,15.04457950592041
2011-09-28,16.308391571044922
2011-09-29,16.143922805786133
2011-09-30,15.399495124816895
2011-10-03,14.75026798248291
2011-10-04,15.6072359085083
2011-10-05,16.18720817565918
2011-10-06,16.33435821533203
2011-10-07,16.100650787353516
2011-10-10,17.442363739013672
2011-10-11,17.16536521911621
2011-10-12,17.468339920043945
2011-10-13,17.347139358520508
2011-10-14,17.373111724853516
2011-10-17,16.974933624267578
2011-10-18,17.36446189880371
2011-10-19,16.914335250854492
2011-10-20,16.706581115722656
2011-10-21,17.243263244628906
2011-10-24,17.80592918395996
2011-10-25,17.07880401611328
2011-10-26,17.451030731201172
2011-10-27,18.282020568847656
2011-10-28,18.455150604248047
2011-10-31,17.797273635864258
2011-11-01,17.06148338317871
2011-11-02,17.13939666748047
2011-11-03,17.840557098388672
2011-11-04,17.823238372802734
2011-11-07,17.927120208740234
2011-11-08,18.186803817749023
2011-11-09,17.16536521911621
2011-11-10,17.617319107055664
2011-11-11,18.173559188842773
2011-11-14,17.982349395751953
2011-11-15,18.37346076965332
2011-11-16,18.130104064941406
2011-11-17,17.582544326782227
2011-11-18,17.660770416259766
2011-11-21,17.7911376953125
2011-11-22,17.452173233032227
2011-11-23,15.957266807556152
2011-11-25,15.939894676208496
2011-11-28,16.539588928222656
2011-11-29,16.574350357055664
2011-11-30,17.617319107055664
2011-12-01,17.730302810668945
2011-12-02,17.999738693237305
2011-12-05,18.3560733795166
2011-12-06,18.130104064941406
2011-12-07,17.956274032592773
2011-12-08,17.452173233032227
2011-12-09,17.947587966918945
2011-12-12,17.626005172729492
2011-12-13,17.14798355102539
2011-12-14,16.704729080200195
2011-12-15,16.956769943237305
2011-12-16,16.878551483154297
2011-12-19,16.4787540435791
2011-12-20,17.339189529418945
2011-12-21,16.86116600036621
2011-12-22,17.182741165161133
