Date,LDOS
2010-11-05,20.122468948364258
2010-11-08,20.08501434326172
2010-11-09,19.685562133789062
2010-11-10,19.723007202148438
2010-11-11,19.410938262939453
2010-11-12,19.385969161987305
2010-11-15,19.37348747253418
2010-11-16,19.01148796081543
2010-11-17,19.036449432373047
2010-11-18,19.336044311523438
2010-11-19,19.385969161987305
2010-11-22,19.485836029052734
2010-11-23,19.26114273071289
2010-11-24,19.635629653930664
2010-11-26,19.348520278930664
2010-11-29,19.13631820678711
2010-11-30,19.123825073242188
2010-12-01,19.735488891601562
2010-12-02,19.98514747619629
2010-12-03,19.8228759765625
2010-12-06,19.685562133789062
2010-12-07,19.810388565063477
2010-12-08,20.234811782836914
2010-12-09,18.936588287353516
2010-12-10,18.88665771484375
2010-12-13,19.211212158203125
2010-12-14,19.211212158203125
2010-12-15,19.286108016967773
2010-12-16,19.32355499267578
2010-12-17,19.598180770874023
2010-12-20,19.685562133789062
2010-12-21,19.648109436035156
2010-12-22,19.685562133789062
2010-12-23,19.760456085205078
2010-12-27,19.735488891601562
2010-12-28,19.785430908203125
2010-12-29,19.922731399536133
2010-12-30,19.960186004638672
2010-12-31,19.79790687561035
2011-01-03,20.02259635925293
2011-01-04,19.922731399536133
2011-01-05,20.04756736755371
2011-01-06,20.04756736755371
2011-01-07,20.04756736755371
2011-01-10,19.98514747619629
2011-01-11,20.184873580932617
2011-01-12,20.04756736755371
2011-01-13,20.247289657592773
2011-01-14,20.546884536743164
2011-01-18,20.596817016601562
2011-01-19,20.47198486328125
2011-01-20,20.546884536743164
2011-01-21,20.57184410095215
2011-01-24,20.609296798706055
2011-01-25,20.62177848815918
2011-01-26,20.833984375
2011-01-27,20.7840633392334
2011-01-28,20.47198486328125
2011-01-31,20.68419647216797
2011-02-01,20.77157211303711
2011-02-02,20.69668197631836
2011-02-03,20.734121322631836
2011-02-04,20.846473693847656
2011-02-07,20.908885955810547
2011-02-08,21.096132278442383
2011-02-09,20.95881462097168
2011-02-10,21.021228790283203
2011-02-11,20.534399032592773
2011-02-14,20.47198486328125
2011-02-15,20.534399032592773
2011-02-16,20.521915435791016
2011-02-17,20.546884536743164
2011-02-18,20.62177848815918
2011-02-22,20.13494300842285
2011-02-23,19.91025161743164
2011-02-24,19.8228759765625
2011-02-25,19.860319137573242
2011-02-28,20.39708709716797
2011-03-01,20.521915435791016
2011-03-02,20.4470157623291
2011-03-03,20.62177848815918
2011-03-04,20.69668197631836
2011-03-07,20.634258270263672
2011-03-08,21.071168899536133
2011-03-09,21.046194076538086
2011-03-10,20.72164535522461
2011-03-11,20.80902099609375
2011-03-14,20.68419647216797
2011-03-15,20.546884536743164
2011-03-16,20.347148895263672
2011-03-17,20.646751403808594
2011-03-18,20.93385887145996
2011-03-21,21.021228790283203
2011-03-22,21.046194076538086
2011-03-23,21.1710205078125
2011-03-24,21.270891189575195
2011-03-25,20.821508407592773
2011-03-28,21.108606338500977
2011-03-29,21.1710205078125
2011-03-30,21.00875473022461
2011-03-31,21.121095657348633
2011-04-01,21.53303337097168
2011-04-04,21.595443725585938
2011-04-05,21.607927322387695
2011-04-06,21.7452392578125
2011-04-07,21.595443725585938
2011-04-08,21.53303337097168
2011-04-11,21.77021026611328
2011-04-12,21.62040901184082
2011-04-13,21.22096061706543
2011-04-14,21.121095657348633
2011-04-15,21.22096061706543
2011-04-18,21.19598960876465
2011-04-19,21.233440399169922
2011-04-20,21.5080623626709
2011-04-21,21.53303337097168
2011-04-25,21.49559211730957
2011-04-26,21.7452392578125
2011-04-27,21.90751838684082
2011-04-28,21.882553100585938
2011-04-29,21.72027587890625
2011-05-02,21.795169830322266
2011-05-03,21.78268814086914
2011-05-04,21.75771713256836
2011-05-05,21.607927322387695
2011-05-06,21.54551124572754
2011-05-09,21.75771713256836
2011-05-10,21.795169830322266
2011-05-11,21.57048225402832
2011-05-12,21.8450984954834
2011-05-13,21.72027587890625
2011-05-16,21.62040901184082
2011-05-17,21.607927322387695
2011-05-18,21.82014274597168
2011-05-19,21.882553100585938
2011-05-20,21.857589721679688
2011-05-23,21.607927322387695
2011-05-24,21.370758056640625
2011-05-25,21.53303337097168
2011-05-26,21.670347213745117
2011-05-27,21.558002471923828
2011-05-31,21.920000076293945
2011-06-01,21.558002471923828
2011-06-02,21.483102798461914
2011-06-03,20.92136573791504
2011-06-06,20.75908660888672
2011-06-07,20.57184410095215
2011-06-08,20.521915435791016
2011-06-09,20.659229278564453
2011-06-10,20.22232437133789
2011-06-13,20.13494300842285
2011-06-14,20.272260665893555
2011-06-15,20.184873580932617
2011-06-16,20.284746170043945
2011-06-17,20.609296798706055
2011-06-20,20.62177848815918
2011-06-21,20.796541213989258
2011-06-22,20.80902099609375
2011-06-23,20.74661636352539
2011-06-24,20.659229278564453
2011-06-27,20.858951568603516
2011-06-28,20.971302032470703
2011-06-29,21.05868148803711
2011-06-30,20.99626922607422
2011-07-01,21.22096061706543
2011-07-05,20.22232437133789
2011-07-06,20.57184410095215
2011-07-07,20.946340560913086
2011-07-08,20.858951568603516
2011-07-11,20.58432960510254
2011-07-12,20.596817016601562
2011-07-13,20.62177848815918
2011-07-14,20.596817016601562
2011-07-15,20.546884536743164
2011-07-18,20.322195053100586
2011-07-19,20.55936622619629
2011-07-20,20.646751403808594
2011-07-21,20.871440887451172
2011-07-22,20.68419647216797
2011-07-25,20.609296798706055
2011-07-26,20.596817016601562
2011-07-27,20.25977897644043
2011-07-28,20.14742660522461
2011-07-29,20.010112762451172
2011-08-01,19.46087074279785
2011-08-02,19.07390022277832
2011-08-03,19.223695755004883
2011-08-04,18.53713035583496
2011-08-05,18.649478912353516
2011-08-08,17.613393783569336
2011-08-09,18.000368118286133
2011-08-10,17.313810348510742
2011-08-11,17.863052368164062
2011-08-12,17.87553596496582
2011-08-15,18.112714767456055
2011-08-16,18.000368118286133
2011-08-17,18.000368118286133
2011-08-18,17.15152931213379
2011-08-19,16.97676658630371
2011-08-22,17.126556396484375
2011-08-23,17.725744247436523
2011-08-24,18.000368118286133
2011-08-25,17.888015747070312
2011-08-26,18.02532958984375
2011-08-29,18.499685287475586
2011-08-30,18.51216697692871
2011-08-31,18.724376678466797
2011-09-01,16.190338134765625
2011-09-02,16.15289306640625
2011-09-06,16.190338134765625
2011-09-07,16.48992919921875
2011-09-08,16.252756118774414
2011-09-09,15.928203582763672
2011-09-12,15.853309631347656
2011-09-13,15.978134155273438
2011-09-14,16.05303192138672
2011-09-15,16.20282745361328
2011-09-16,16.2277889251709
2011-09-19,16.11544418334961
2011-09-20,16.140411376953125
2011-09-21,15.641097068786621
2011-09-22,14.967013359069824
2011-09-23,15.054398536682129
2011-09-26,15.216675758361816
2011-09-27,15.31653881072998
2011-09-28,14.917091369628906
2011-09-29,15.216675758361816
2011-09-30,14.74232292175293
2011-10-03,14.130661964416504
2011-10-04,14.492668151855469
2011-10-05,14.867155075073242
2011-10-06,15.22916030883789
2011-10-07,15.091845512390137
2011-10-10,15.516266822814941
2011-10-11,15.516266822814941
2011-10-12,15.890754699707031
2011-10-13,15.753439903259277
2011-10-14,15.890754699707031
2011-10-17,15.453851699829102
2011-10-18,15.803375244140625
2011-10-19,15.516266822814941
2011-10-20,15.653580665588379
2011-10-21,15.828339576721191
2011-10-24,15.965649604797363
2011-10-25,15.653580665588379
2011-10-26,15.578679084777832
2011-10-27,15.928203582763672
2011-10-28,16.028066635131836
2011-10-31,15.516266822814941
2011-11-01,15.204191207885742
2011-11-02,15.141777038574219
2011-11-03,15.8408203125
2011-11-04,15.865785598754883
2011-11-07,15.903237342834473
2011-11-08,16.252756118774414
2011-11-09,15.353987693786621
2011-11-10,15.366466522216797
2011-11-11,15.678543090820312
2011-11-14,15.22916030883789
2011-11-15,15.566205024719238
2011-11-16,15.31653881072998
2011-11-17,14.967013359069824
2011-11-18,14.85467529296875
2011-11-21,14.46769905090332
2011-11-22,14.380321502685547
2011-11-23,14.055763244628906
2011-11-25,14.243010520935059
2011-11-28,14.430253028869629
2011-11-29,14.193078994750977
2011-11-30,15.041913032531738
2011-12-01,15.166747093200684
2011-12-02,15.179224014282227
2011-12-05,15.31653881072998
2011-12-06,15.166747093200684
2011-12-07,16.165376663208008
2011-12-08,15.478818893432617
2011-12-09,15.553715705871582
2011-12-12,15.378958702087402
2011-12-13,15.104330062866211
2011-12-14,15.179224014282227
2011-12-15,15.166747093200684
2011-12-16,15.1917085647583
2011-12-19,14.917091369628906
2011-12-20,15.279092788696289
2011-12-21,15.441366195678711
2011-12-22,15.453851699829102
2011-12-23,15.516266822814941
2011-12-27,15.403919219970703
2011-12-28,15.166747093200684
2011-12-29,15.366466522216797
2011-12-30,15.34150218963623
2012-01-03,15.728475570678711
2012-01-04,15.69102668762207
2012-01-05,15.66606330871582
2012-01-06,15.50378131866455
2012-01-09,15.66606330871582
2012-01-10,16.1778621673584
2012-01-11,16.277729034423828
2012-01-12,16.36510467529297
2012-01-13,16.252756118774414
2012-01-17,16.277729034423828
2012-01-18,16.440000534057617
2012-01-19,16.552350997924805
2012-01-20,16.2277889251709
2012-01-23,16.2277889251709
2012-01-24,16.07799530029297
2012-01-25,16.21531105041504
2012-01-26,16.102964401245117
2012-01-27,15.865785598754883
2012-01-30,15.790888786315918
2012-01-31,16.05303192138672
2012-02-01,16.39007568359375
2012-02-02,15.99061393737793
2012-02-03,16.102964401245117
2012-02-06,15.8408203125
2012-02-07,15.790888786315918
2012-02-08,15.953166961669922
2012-02-09,15.99061393737793
2012-02-10,15.765925407409668
2012-02-13,15.803375244140625
2012-02-14,15.740955352783203
2012-02-15,15.890754699707031
2012-02-16,16.140411376953125
2012-02-17,16.190338134765625
2012-02-21,16.165376663208008
2012-02-22,16.015581130981445
2012-02-23,15.928203582763672
2012-02-24,15.728475570678711
2012-02-27,15.553715705871582
2012-02-28,15.353987693786621
2012-02-29,15.25412368774414
2012-03-01,15.179224014282227
2012-03-02,15.1917085647583
2012-03-05,15.378958702087402
2012-03-06,15.079362869262695
2012-03-07,15.329021453857422
2012-03-08,15.678543090820312
2012-03-09,15.753439903259277
2012-03-12,15.728475570678711
2012-03-13,15.915717124938965
2012-03-14,16.028066635131836
2012-03-15,16.427518844604492
2012-03-16,16.427518844604492
2012-03-19,16.602277755737305
2012-03-20,16.415029525756836
2012-03-21,16.989255905151367
2012-03-22,16.48992919921875
2012-03-23,16.627241134643555
2012-03-26,16.802005767822266
2012-03-27,16.702138900756836
2012-03-28,16.539867401123047
2012-03-29,16.48992919921875
2012-03-30,16.47745132446289
2012-04-02,16.48992919921875
2012-04-03,16.36510467529297
2012-04-04,15.978134155273438
2012-04-05,15.878270149230957
2012-04-09,15.591167449951172
2012-04-10,15.416403770446777
2012-04-11,15.616129875183105
2012-04-12,15.742167472839355
2012-04-13,15.427071571350098
2012-04-16,15.338844299316406
2012-04-17,15.540502548217773
2012-04-18,15.25062084197998
2012-04-19,15.187594413757324
2012-04-20,15.389262199401855
2012-04-23,15.414468765258789
2012-04-24,15.16239070892334
2012-04-25,15.099374771118164
2012-04-26,15.149788856506348
2012-04-27,15.263224601745605
2012-04-30,15.326242446899414
2012-05-01,15.452280044555664
2012-05-02,15.389262199401855
2012-05-03,14.746461868286133
2012-05-04,14.519594192504883
2012-05-07,14.229706764221191
2012-05-08,14.103670120239258
2012-05-09,14.11628246307373
2012-05-10,14.141485214233398
2012-05-11,14.11628246307373
2012-05-14,13.977632522583008
2012-05-15,13.864198684692383
2012-05-16,13.687750816345215
2012-05-17,13.4104585647583
2012-05-18,13.082758903503418
2012-05-21,13.28442668914795
2012-05-22,13.246610641479492
2012-05-23,13.234006881713867
2012-05-24,13.271821022033691
2012-05-25,13.38525390625
2012-05-29,13.965028762817383
2012-05-30,13.965028762817383
2012-05-31,14.002839088439941
2012-06-01,13.712953567504883
2012-06-04,13.914610862731934
2012-06-05,13.939825057983398
2012-06-06,14.456571578979492
2012-06-07,14.456571578979492
2012-06-08,14.519594192504883
2012-06-11,14.456571578979492
2012-06-12,14.582619667053223
2012-06-13,14.645634651184082
2012-06-14,14.683445930480957
2012-06-15,15.427071571350098
2012-06-18,14.948122024536133
2012-06-19,14.8220853805542
2012-06-20,14.998542785644531
2012-06-21,14.809483528137207
2012-06-22,14.948122024536133
2012-06-25,14.771674156188965
2012-06-26,14.746461868286133
2012-06-27,14.998542785644531
2012-06-28,14.96072769165039
2012-06-29,15.275821685791016
2012-07-02,15.25062084197998
2012-07-03,15.326242446899414
2012-07-05,15.074165344238281
2012-07-06,14.65823745727539
2012-07-09,14.54480266571045
2012-07-10,14.532201766967773
2012-07-11,14.63303279876709
2012-07-12,14.607555389404297
2012-07-13,14.620296478271484
2012-07-16,14.378324508666992
2012-07-17,14.505672454833984
2012-07-18,14.582085609436035
2012-07-19,14.429265975952148
2012-07-20,14.161825180053711
2012-07-23,13.856168746948242
2012-07-24,13.881637573242188
2012-07-25,13.817962646484375
2012-07-26,13.881637573242188
2012-07-27,14.212762832641602
2012-07-30,14.594823837280273
2012-07-31,14.73491382598877
2012-08-01,14.824067115783691
2012-08-02,14.569353103637695
2012-08-03,14.88774299621582
2012-08-06,14.976884841918945
2012-08-07,15.104246139526367
2012-08-08,15.193392753601074
2012-08-09,15.28254222869873
2012-08-10,15.384422302246094
2012-08-13,15.257070541381836
2012-08-14,15.206130027770996
2012-08-15,15.346216201782227
2012-08-16,15.24433422088623
2012-08-17,15.24433422088623
2012-08-20,15.066038131713867
2012-08-21,15.066038131713867
2012-08-22,15.015094757080078
2012-08-23,14.925945281982422
2012-08-24,14.976884841918945
2012-08-27,14.938680648803711
2012-08-28,14.989623069763184
2012-08-29,15.02783203125
2012-08-30,15.040563583374023
2012-08-31,15.549983978271484
2012-09-04,15.409893989562988
2012-09-05,15.231597900390625
2012-09-06,15.588191032409668
2012-09-07,15.588191032409668
2012-09-10,15.651867866516113
2012-09-11,15.830160140991211
2012-09-12,16.04667091369629
2012-09-13,16.14854621887207
2012-09-14,16.530611038208008
2012-09-17,16.16128158569336
2012-09-18,16.17401885986328
2012-09-19,16.16128158569336
2012-09-20,16.186756134033203
2012-09-21,16.033926010131836
2012-09-24,15.90657901763916
2012-09-25,15.53724479675293
2012-09-26,15.53724479675293
2012-09-27,15.384422302246094
2012-09-28,15.333481788635254
2012-10-01,15.24433422088623
2012-10-02,15.040563583374023
2012-10-03,14.849529266357422
2012-10-04,14.63303279876709
2012-10-05,14.4674711227417
2012-10-08,14.492942810058594
2012-10-09,14.378324508666992
2012-10-10,14.072676658630371
2012-10-11,14.137043952941895
2012-10-12,14.02116870880127
2012-10-15,14.085543632507324
2012-10-16,14.227177619934082
2012-10-17,14.304426193237305
2012-10-18,14.265800476074219
2012-10-19,14.02116870880127
2012-10-22,14.085543632507324
2012-10-23,13.969669342041016
2012-10-24,13.905295372009277
2012-10-25,13.995418548583984
2012-10-26,13.905295372009277
2012-10-31,14.149922370910645
2012-11-01,14.420306205749512
2012-11-02,14.317304611206055
2012-11-05,14.4846830368042
2012-11-06,14.767931938171387
2012-11-07,14.265800476074219
2012-11-08,14.059796333312988
2012-11-09,14.137043952941895
2012-11-12,14.304426193237305
2012-11-13,14.2400541305542
2012-11-14,14.098422050476074
2012-11-15,14.252923965454102
2012-11-16,14.175668716430664
2012-11-19,14.420306205749512
2012-11-20,14.343053817749023
2012-11-21,14.600555419921875
2012-11-23,14.961065292358398
2012-11-26,14.780815124511719
2012-11-27,14.832314491271973
2012-11-28,14.93531608581543
2012-11-29,15.025439262390137
2012-11-30,14.845185279846191
2012-12-03,14.742183685302734
2012-12-04,14.819437026977539
2012-12-05,15.025439262390137
2012-12-06,14.497550010681152
2012-12-07,14.561930656433105
2012-12-10,14.600555419921875
2012-12-11,14.755060195922852
2012-12-12,14.742183685302734
2012-12-13,14.780815124511719
2012-12-14,15.025439262390137
2012-12-17,15.051194190979004
2012-12-18,15.179943084716797
2012-12-19,15.012563705444336
2012-12-20,15.025439262390137
2012-12-21,14.755060195922852
2012-12-24,14.626307487487793
2012-12-26,14.394549369812012
2012-12-27,14.291550636291504
2012-12-28,14.278680801391602
2012-12-31,14.574806213378906
2013-01-02,14.755060195922852
2013-01-03,14.89669132232666
2013-01-04,15.218570709228516
2013-01-07,15.244322776794434
2013-01-08,15.270072937011719
2013-01-09,15.540452003479004
2013-01-10,15.488951683044434
2013-01-11,15.55397891998291
2013-01-14,15.71003246307373
2013-01-15,15.59299087524414
2013-01-16,15.397915840148926
2013-01-17,15.566985130310059
2013-01-18,15.566985130310059
2013-01-22,15.632004737854004
2013-01-23,15.57999038696289
2013-01-24,15.762057304382324
2013-01-25,15.77505874633789
2013-01-28,15.736048698425293
2013-01-29,15.879098892211914
2013-01-30,15.853093147277832
2013-01-31,15.736048698425293
2013-02-01,15.840086936950684
2013-02-04,15.71003246307373
2013-02-05,15.749053955078125
2013-02-06,15.77505874633789
2013-02-07,15.788067817687988
2013-02-08,15.632004737854004
2013-02-11,15.59299087524414
2013-02-12,15.566985130310059
2013-02-13,15.501955032348633
2013-02-14,15.697031021118164
2013-02-15,15.91811752319336
2013-02-19,15.931122779846191
2013-02-20,15.28087043762207
2013-02-21,14.812691688537598
2013-02-22,14.838699340820312
2013-02-25,14.825695991516113
2013-02-26,14.721657752990723
2013-02-27,15.05978775024414
2013-02-28,15.371906280517578
2013-03-01,15.566985130310059
2013-03-04,15.57999038696289
2013-03-05,15.57999038696289
2013-03-06,15.671021461486816
2013-03-07,15.736048698425293
2013-03-08,15.866097450256348
2013-03-11,15.91811752319336
2013-03-12,16.113187789916992
2013-03-13,16.15220832824707
2013-03-14,15.983141899108887
2013-03-15,16.29526138305664
2013-03-18,16.438323974609375
2013-03-19,16.373287200927734
2013-03-20,16.69841766357422
2013-03-21,16.51634407043457
2013-03-22,16.555368423461914
2013-03-25,16.763437271118164
2013-03-26,16.672409057617188
2013-03-27,17.322656631469727
2013-03-28,17.621774673461914
2013-04-01,17.881872177124023
2013-04-02,17.790830612182617
2013-04-03,17.63477897644043
2013-04-04,17.621774673461914
2013-04-05,17.92088508605957
2013-04-08,18.011919021606445
2013-04-09,18.12896728515625
2013-04-10,18.311037063598633
2013-04-11,18.45531463623047
2013-04-12,18.03558349609375
2013-04-15,18.088054656982422
2013-04-16,18.547134399414062
2013-04-17,18.49466896057129
2013-04-18,18.442203521728516
2013-04-19,18.481555938720703
2013-04-22,18.625837326049805
2013-04-23,18.652076721191406
2013-04-24,19.084924697875977
2013-04-25,19.347265243530273
2013-04-26,19.216093063354492
2013-04-29,19.478431701660156
2013-04-30,19.596477508544922
2013-05-01,19.29479217529297
2013-05-02,19.373497009277344
2013-05-03,19.557125091552734
2013-05-06,19.57023811340332
2013-05-07,19.596477508544922
2013-05-08,19.806350708007812
2013-05-09,19.68830108642578
2013-05-10,19.622711181640625
2013-05-13,19.530900955200195
2013-05-14,19.85881996154785
2013-05-15,19.937517166137695
2013-05-16,20.094928741455078
2013-05-17,20.29166603088379
2013-05-20,20.331024169921875
2013-05-21,20.31791114807129
2013-05-22,20.016218185424805
2013-05-23,19.885046005249023
2013-05-24,19.976865768432617
2013-05-28,19.950634002685547
2013-05-29,19.871932983398438
2013-05-30,20.00309944152832
2013-05-31,19.019344329833984
2013-06-03,19.465309143066406
2013-06-04,19.373497009277344
2013-06-05,19.137386322021484
2013-06-06,19.465309143066406
2013-06-07,19.596477508544922
2013-06-10,19.255441665649414
2013-06-11,19.504655838012695
2013-06-12,19.110916137695312
2013-06-13,19.490598678588867
2013-06-14,19.181230545043945
2013-06-17,19.223411560058594
2013-06-18,19.209352493286133
2013-06-19,18.80154037475586
2013-06-20,18.323413848876953
2013-06-21,18.379661560058594
2013-06-24,18.168733596801758
2013-06-25,18.435916900634766
2013-06-26,19.068729400634766
2013-06-27,19.153106689453125
2013-06-28,19.589040756225586
2013-07-01,19.546859741210938
2013-07-02,19.589040756225586
2013-07-03,19.462478637695312
2013-07-05,19.65935516357422
2013-07-08,19.856225967407227
2013-07-09,19.842164993286133
2013-07-10,19.926538467407227
2013-07-11,20.08254051208496
2013-07-12,19.99744987487793
2013-07-15,20.11090660095215
2013-07-16,20.025814056396484
2013-07-17,20.15346336364746
2013-07-18,20.196012496948242
2013-07-19,20.054176330566406
2013-07-22,20.70657730102539
2013-07-23,20.749130249023438
2013-07-24,21.046955108642578
2013-07-25,21.032777786254883
2013-07-26,21.132062911987305
2013-07-29,21.202970504760742
2013-07-30,21.585905075073242
2013-07-31,21.685178756713867
2013-08-01,22.082286834716797
2013-08-02,22.19575309753418
2013-08-05,22.224117279052734
2013-08-06,22.224117279052734
2013-08-07,22.252479553222656
2013-08-08,22.35176658630371
2013-08-09,22.436857223510742
2013-08-12,22.621227264404297
2013-08-13,22.621227264404297
2013-08-14,22.280841827392578
2013-08-15,21.756086349487305
2013-08-16,21.77027130126953
2013-08-19,21.585905075073242
2013-08-20,21.685178756713867
2013-08-21,21.5291748046875
2013-08-22,21.79864501953125
2013-08-23,21.954654693603516
2013-08-26,22.039752960205078
2013-08-27,21.741912841796875
2013-08-28,21.42989158630371
2013-08-29,21.656816482543945
2013-08-30,21.37316131591797
2013-09-03,21.486618041992188
2013-09-04,20.437108993530273
2013-09-05,20.323652267456055
2013-09-06,20.380380630493164
2013-09-09,20.479658126831055
2013-09-10,20.522201538085938
2013-09-11,20.947683334350586
2013-09-12,21.21714973449707
2013-09-13,21.85537338256836
2013-09-16,22.082286834716797
