Date,PRSU
2010-07-01,11.112735748291016
2010-07-02,10.931413650512695
2010-07-06,10.944363594055176
2010-07-07,11.022072792053223
2010-07-08,10.983220100402832
2010-07-09,10.9767427444458
2010-07-12,10.944363594055176
2010-07-13,12.103559494018555
2010-07-14,12.271930694580078
2010-07-15,11.838044166564941
2010-07-16,11.164546012878418
2010-07-19,11.14511775970459
2010-07-20,11.391205787658691
2010-07-21,11.112735748291016
2010-07-22,11.572531700134277
2010-07-23,12.161843299865723
2010-07-26,12.822391510009766
2010-07-27,12.666967391967773
2010-07-28,12.70582389831543
2010-07-29,12.731728553771973
2010-07-30,12.8871488571167
2010-08-02,13.139711380004883
2010-08-03,13.107333183288574
2010-08-04,13.295134544372559
2010-08-05,13.197996139526367
2010-08-06,13.230375289916992
2010-08-09,13.405224800109863
2010-08-10,13.094379425048828
2010-08-11,12.459733009338379
2010-08-12,11.909276962280273
2010-08-13,11.43653678894043
2010-08-16,11.274635314941406
2010-08-17,11.417106628417969
2010-08-18,11.365299224853516
2010-08-19,11.015597343444824
2010-08-20,10.7889404296875
2010-08-23,10.154297828674316
2010-08-24,9.921163558959961
2010-08-25,10.212580680847168
2010-08-26,9.804594039916992
2010-08-27,10.018301963806152
2010-08-30,10.27734375
2010-08-31,10.264387130737305
2010-09-01,10.614089012145996
2010-09-02,10.523422241210938
2010-09-03,10.620569229125977
2010-09-07,10.102490425109863
2010-09-08,10.031070709228516
2010-09-09,9.654501914978027
2010-09-10,9.829797744750977
2010-09-13,10.154431343078613
2010-09-14,10.115472793579102
2010-09-15,10.4465970993042
2010-09-16,10.492045402526855
2010-09-17,10.50502872467041
2010-09-20,11.102352142333984
2010-09-21,11.647729873657227
2010-09-22,11.40101146697998
2010-09-23,11.271156311035156
2010-09-24,11.874967575073242
2010-09-27,12.102211952209473
2010-09-28,12.309972763061523
2010-09-29,12.576169967651367
2010-09-30,12.556694984436035
2010-10-01,12.407360076904297
2010-10-04,11.8489990234375
2010-10-05,12.329451560974121
2010-10-06,11.900938987731934
2010-10-07,11.874967575073242
2010-10-08,12.024298667907715
2010-10-11,11.926912307739258
2010-10-12,11.59578800201416
2010-10-13,12.258031845092773
2010-10-14,12.40086841583252
2010-10-15,12.232063293457031
2010-10-18,12.641097068786621
2010-10-19,12.121687889099121
2010-10-20,12.62161636352539
2010-10-21,12.426839828491211
2010-10-22,12.907292366027832
2010-10-25,12.62161636352539
2010-10-26,12.907292366027832
2010-10-27,12.952738761901855
2010-10-28,13.089086532592773
2010-10-29,12.95923137664795
2010-11-01,13.121548652648926
2010-11-02,13.582524299621582
2010-11-03,13.543566703796387
2010-11-04,13.998051643371582
2010-11-05,14.147380828857422
2010-11-08,14.179844856262207
2010-11-09,14.049993515014648
2010-11-10,14.608351707458496
2010-11-11,14.7057466506958
2010-11-12,14.64082145690918
2010-11-15,14.621343612670898
2010-11-16,14.270744323730469
2010-11-17,14.192830085754395
2010-11-18,14.549927711486816
2010-11-19,14.93298625946045
2010-11-22,15.075819969177246
2010-11-23,14.93298625946045
2010-11-24,15.751057624816895
2010-11-26,15.757551193237305
2010-11-29,15.439408302307129
2010-11-30,15.419938087463379
2010-12-01,16.322402954101562
2010-12-02,16.757404327392578
2010-12-03,16.82882308959961
2010-12-06,17.069047927856445
2010-12-07,17.504053115844727
2010-12-08,17.328752517700195
2010-12-09,17.257339477539062
2010-12-10,17.426143646240234
2010-12-13,17.289804458618164
2010-12-14,16.67949676513672
2010-12-15,16.646984100341797
2010-12-16,16.685998916625977
2010-12-17,16.549442291259766
2010-12-20,16.712011337280273
2010-12-21,16.900592803955078
2010-12-22,16.83555793762207
2010-12-23,16.770532608032227
2010-12-27,17.037145614624023
2010-12-28,17.576873779296875
2010-12-29,17.47282600402832
2010-12-30,17.310256958007812
2010-12-31,16.562448501586914
2011-01-03,17.264739990234375
2011-01-04,16.549442291259766
2011-01-05,16.562448501586914
2011-01-06,16.406383514404297
2011-01-07,15.964200973510742
2011-01-10,15.782124519348145
2011-01-11,15.743102073669434
2011-01-12,15.671578407287598
2011-01-13,15.359447479248047
2011-01-14,15.463481903076172
2011-01-18,15.294416427612305
2011-01-19,14.553104400634766
2011-01-20,14.559609413146973
2011-01-21,14.696167945861816
2011-01-24,15.021296501159668
2011-01-25,15.092832565307617
2011-01-26,16.412878036499023
2011-01-27,16.20479965209961
2011-01-28,15.281414031982422
2011-01-31,15.300919532775879
2011-02-01,15.541521072387695
2011-02-02,15.131844520568848
2011-02-03,15.209877014160156
2011-02-04,14.988788604736328
2011-02-07,14.826218605041504
2011-02-08,14.780696868896484
2011-02-09,15.41146469116211
2011-02-10,15.515508651733398
2011-02-11,15.89267635345459
2011-02-14,15.736599922180176
2011-02-15,15.170866966247559
2011-02-16,15.56752872467041
2011-02-17,15.632559776306152
2011-02-18,15.391956329345703
2011-02-22,14.962777137756348
2011-02-23,14.2994966506958
2011-02-24,14.559609413146973
2011-02-25,15.326931953430176
2011-02-28,14.904250144958496
2011-03-01,14.611629486083984
2011-03-02,14.572614669799805
2011-03-03,15.144852638244629
2011-03-04,14.71567440032959
2011-03-07,14.325508117675781
2011-03-08,14.780696868896484
2011-03-09,14.761157989501953
2011-03-10,13.920825958251953
2011-03-11,13.770998001098633
2011-03-14,13.647232055664062
2011-03-15,13.425748825073242
2011-03-16,12.917645454406738
2011-03-17,13.093528747558594
2011-03-18,13.536489486694336
2011-03-21,14.07065486907959
2011-03-22,14.226995468139648
2011-03-23,14.500590324401855
2011-03-24,14.428936958312988
2011-03-25,14.845845222473145
2011-03-28,14.43544864654541
2011-03-29,14.819784164428711
2011-03-30,15.060812950134277
2011-03-31,15.59497356414795
2011-04-01,16.116107940673828
2011-04-04,16.09657096862793
2011-04-05,16.070510864257812
2011-04-06,16.40273094177246
2011-04-07,16.30502700805664
2011-04-08,16.09657096862793
2011-04-11,15.67314338684082
2011-04-12,15.516803741455078
2011-04-13,15.171552658081055
2011-04-14,15.327893257141113
2011-04-15,15.327893257141113
2011-04-18,14.69601058959961
2011-04-19,14.604816436767578
2011-04-20,14.989155769348145
2011-04-21,15.015213012695312
2011-04-25,14.982640266418457
2011-04-26,15.43863296508789
2011-04-27,15.4777193069458
2011-04-28,15.542861938476562
2011-04-29,16.161705017089844
2011-05-02,15.634065628051758
2011-05-03,15.601484298706055
2011-05-04,15.56891918182373
2011-05-05,15.549372673034668
2011-05-06,15.64057731628418
2011-05-09,15.549372673034668
2011-05-10,16.30502700805664
2011-05-11,15.705716133117676
2011-05-12,15.503776550292969
2011-05-13,14.963098526000977
2011-05-16,14.630879402160645
2011-05-17,14.15533447265625
2011-05-18,14.311677932739258
2011-05-19,14.324706077575684
2011-05-20,13.810080528259277
2011-05-23,13.471345901489258
2011-05-24,13.914311408996582
2011-05-25,13.79705810546875
2011-05-26,13.816598892211914
2011-05-27,13.816598892211914
2011-05-31,14.735107421875
2011-06-01,14.9700288772583
2011-06-02,14.42186450958252
2011-06-03,13.782343864440918
2011-06-06,13.240706443786621
2011-06-07,13.371222496032715
2011-06-08,13.508261680603027
2011-06-09,13.456058502197266
2011-06-10,12.940524101257324
2011-06-13,12.849166870117188
2011-06-14,13.188502311706543
2011-06-15,13.057987213134766
2011-06-16,13.299440383911133
2011-06-17,13.3059663772583
2011-06-20,13.684457778930664
2011-06-21,14.38923454284668
2011-06-22,14.193462371826172
2011-06-23,14.134734153747559
2011-06-24,13.847599983215332
2011-06-27,14.043375015258789
2011-06-28,14.20651626586914
2011-06-29,14.089055061340332
2011-06-30,14.545852661132812
2011-07-01,14.86561393737793
2011-07-05,14.669844627380371
2011-07-06,14.709000587463379
2011-07-07,14.780781745910645
2011-07-08,14.656795501708984
2011-07-11,14.160839080810547
2011-07-12,14.245673179626465
2011-07-13,14.167364120483398
2011-07-14,13.847599983215332
2011-07-15,14.226092338562012
2011-07-18,13.945484161376953
2011-07-19,14.513232231140137
2011-07-20,14.57196044921875
2011-07-21,14.83951187133789
2011-07-22,14.917818069458008
2011-07-25,14.519752502441406
2011-07-26,14.082529067993164
2011-07-27,13.638779640197754
2011-07-28,13.560468673706055
2011-07-29,13.527839660644531
2011-08-01,13.064515113830566
2011-08-02,12.562030792236328
2011-08-03,12.646865844726562
2011-08-04,12.085653305053711
2011-08-05,12.105231285095215
2011-08-08,10.558632850646973
2011-08-09,11.909459114074707
2011-08-10,10.884920120239258
2011-08-11,11.517915725708008
2011-08-12,11.40697956085205
2011-08-15,11.537493705749512
2011-08-16,11.498339653015137
2011-08-17,11.583172798156738
2011-08-18,11.17857837677002
2011-08-19,11.322144508361816
2011-08-22,11.544020652770996
2011-08-23,12.183539390563965
2011-08-24,12.457618713378906
2011-08-25,11.805047035217285
2011-08-26,12.28795051574707
2011-08-29,13.292913436889648
2011-08-30,13.338592529296875
2011-08-31,13.423430442810059
2011-09-01,13.15587329864502
2011-09-02,12.000815391540527
2011-09-06,11.759366989135742
2011-09-07,12.59652042388916
2011-09-08,12.079839706420898
2011-09-09,11.69396686553955
2011-09-12,12.014436721801758
2011-09-13,12.328370094299316
2011-09-14,12.675003051757812
2011-09-15,12.681543350219727
2011-09-16,12.825430870056152
2011-09-19,12.629218101501465
2011-09-20,12.33491039276123
2011-09-21,11.785529136657715
2011-09-22,11.510838508605957
2011-09-23,11.563161849975586
2011-09-26,11.543540000915527
2011-09-27,11.680885314941406
2011-09-28,11.157665252685547
2011-09-29,11.458518028259277
2011-09-30,11.105342864990234
2011-10-03,10.549421310424805
2011-10-04,11.805150032043457
2011-10-05,11.844389915466309
2011-10-06,11.909794807434082
2011-10-07,11.432356834411621
2011-10-10,12.191021919250488
2011-10-11,12.433011054992676
2011-10-12,12.433011054992676
2011-10-13,12.413393020629883
2011-10-14,12.812345504760742
2011-10-17,11.896711349487305
2011-10-18,12.51149845123291
2011-10-19,11.92941665649414
2011-10-20,11.805150032043457
2011-10-21,12.04059886932373
2011-10-24,12.648842811584473
2011-10-25,12.125619888305664
2011-10-26,12.622687339782715
2011-10-27,14.3035249710083
2011-10-28,14.035374641418457
2011-10-31,13.688737869262695
2011-11-01,13.093581199645996
2011-11-02,13.191681861877441
2011-11-03,13.786845207214355
2011-11-04,13.113200187683105
2011-11-07,13.244006156921387
2011-11-08,13.636421203613281
2011-11-09,12.465715408325195
2011-11-10,12.56381893157959
2011-11-11,13.165523529052734
2011-11-14,12.877754211425781
2011-11-15,13.414052963256836
2011-11-16,13.100120544433594
2011-11-17,12.982394218444824
2011-11-18,12.812345504760742
2011-11-21,12.23680591583252
2011-11-22,11.850929260253906
2011-11-23,11.288471221923828
2011-11-25,10.974538803100586
2011-11-28,11.203448295593262
2011-11-29,10.948378562927246
2011-11-30,12.132162094116211
2011-12-01,11.94249439239502
2011-12-02,11.922873497009277
2011-12-05,12.17794418334961
2011-12-06,12.047140121459961
2011-12-07,12.066761016845703
2011-12-08,11.746285438537598
2011-12-09,12.321825981140137
2011-12-12,12.086380004882812
2011-12-13,11.608942031860352
2011-12-14,11.235308647155762
2011-12-15,11.372961044311523
2011-12-16,11.254972457885742
2011-12-19,10.973106384277344
2011-12-20,11.34018611907959
2011-12-21,11.26807975769043
2011-12-22,11.399182319641113
2011-12-23,11.392622947692871
2011-12-27,11.615496635437012
2011-12-28,11.294302940368652
2011-12-29,11.569613456726074
2011-12-30,11.458174705505371
2012-01-03,11.877695083618164
2012-01-04,11.641716957092285
2012-01-05,11.969470977783203
2012-01-06,12.041577339172363
2012-01-09,11.989133834838867
2012-01-10,12.008798599243164
2012-01-11,12.192337036132812
2012-01-12,12.539754867553711
2012-01-13,12.231668472290039
2012-01-17,12.192337036132812
2012-01-18,12.506980895996094
2012-01-19,12.520089149475098
2012-01-20,12.716741561889648
2012-01-23,12.585638999938965
2012-01-24,12.605303764343262
2012-01-25,12.769180297851562
2012-01-26,12.959274291992188
2012-01-27,13.103486061096191
2012-01-30,13.116598129272461
2012-01-31,13.260807991027832
2012-02-01,13.457456588745117
2012-02-02,13.680327415466309
2012-02-03,14.368608474731445
2012-02-06,14.093291282653809
2012-02-07,13.817983627319336
2012-02-08,13.614779472351074
2012-02-09,13.43124008178711
2012-02-10,13.005160331726074
2012-02-13,13.214921951293945
2012-02-14,12.99205207824707
2012-02-15,12.756067276000977
2012-02-16,13.182150840759277
2012-02-17,13.241144180297852
2012-02-21,12.933055877685547
2012-02-22,12.874061584472656
2012-02-23,13.306692123413086
2012-02-24,13.142815589904785
2012-02-27,13.96875286102295
2012-02-28,13.503342628479004
2012-02-29,12.756067276000977
2012-03-01,12.644635200500488
2012-03-02,12.231668472290039
2012-03-05,12.153008460998535
2012-03-06,11.81214714050293
2012-03-07,11.96291446685791
2012-03-08,12.212006568908691
2012-03-09,12.264445304870605
2012-03-12,12.192337036132812
2012-03-13,12.31032943725586
2012-03-14,12.132966995239258
2012-03-15,12.001585960388184
2012-03-16,11.922760963439941
2012-03-19,12.303759574890137
2012-03-20,12.15267276763916
2012-03-21,12.10012149810791
2012-03-22,11.8439302444458
2012-03-23,12.711038589477539
2012-03-26,13.328526496887207
2012-03-27,12.757020950317383
2012-03-28,12.80300521850586
2012-03-29,12.737317085266113
2012-03-30,12.763589859008789
2012-04-02,12.829282760620117
2012-04-03,12.842415809631348
2012-04-04,12.63878059387207
2012-04-05,12.527105331420898
2012-04-09,12.310332298278809
2012-04-10,11.988451957702637
2012-04-11,12.086982727050781
2012-04-12,12.178950309753418
2012-04-13,11.896480560302734
2012-04-16,11.922760963439941
2012-04-17,12.244640350341797
2012-04-18,12.19865894317627
2012-04-19,12.027862548828125
2012-04-20,12.19865894317627
2012-04-23,11.916191101074219
2012-04-24,12.080411911010742
2012-04-25,12.270915031433105
2012-04-26,12.277485847473145
2012-04-27,11.817655563354492
2012-04-30,11.876777648925781
2012-05-01,11.857071876525879
2012-05-02,12.297189712524414
2012-05-03,11.929326057434082
2012-05-04,11.548322677612305
2012-05-07,11.397236824035645
2012-05-08,11.614014625549316
2012-05-09,11.390668869018555
2012-05-10,11.206735610961914
2012-05-11,11.134478569030762
2012-05-14,11.081925392150879
2012-05-15,11.311841011047363
2012-05-16,11.7716703414917
2012-05-17,11.7388277053833
2012-05-18,11.692843437194824
2012-05-21,11.922760963439941
2012-05-22,11.423513412475586
2012-05-23,11.69941234588623
2012-05-24,11.968741416931152
2012-05-25,11.850497245788574
2012-05-29,11.837359428405762
2012-05-30,11.613519668579102
2012-05-31,11.6596040725708
2012-06-01,11.337007522583008
2012-06-04,11.48184585571289
2012-06-05,11.376509666442871
2012-06-06,11.600347518920898
2012-06-07,11.725441932678223
2012-06-08,11.988784790039062
2012-06-11,11.771528244018555
2012-06-12,11.639852523803711
2012-06-13,11.613519668579102
2012-06-14,12.153375625610352
2012-06-15,12.324549674987793
2012-06-18,12.31796646118164
2012-06-19,12.58130931854248
2012-06-20,12.344304084777832
2012-06-21,12.265299797058105
2012-06-22,12.429887771606445
2012-06-25,12.192877769470215
2012-06-26,12.2455472946167
2012-06-27,12.693236351013184
2012-06-28,12.805155754089355
2012-06-29,13.167253494262695
2012-07-02,13.009246826171875
2012-07-03,12.943411827087402
2012-07-05,12.759065628051758
2012-07-06,12.535225868225098
2012-07-09,12.49572467803955
2012-07-10,12.271879196166992
2012-07-11,11.962453842163086
2012-07-12,11.909783363342285
2012-07-13,12.252129554748535
2012-07-16,12.048036575317383
2012-07-17,12.054624557495117
2012-07-18,12.173127174377441
2012-07-19,11.771528244018555
2012-07-20,11.541099548339844
2012-07-23,11.422593116760254
2012-07-24,11.304085731506348
2012-07-25,11.304085731506348
2012-07-26,11.350172996520996
2012-07-27,11.778109550476074
2012-07-30,11.955866813659668
2012-07-31,11.40942668914795
2012-08-01,11.205333709716797
2012-08-02,11.099995613098145
2012-08-03,11.580599784851074
2012-08-06,11.692522048950195
2012-08-07,11.468676567077637
2012-08-08,10.994656562805176
2012-08-09,11.192168235778809
2012-08-10,11.508180618286133
2012-08-13,12.094125747680664
2012-08-14,12.18629264831543
2012-08-15,12.21921157836914
2012-08-16,12.337719917297363
2012-08-17,12.620813369750977
2012-08-20,12.824905395507812
2012-08-21,12.844656944274902
2012-08-22,12.791986465454102
2012-08-23,12.673486709594727
2012-08-24,12.996081352233887
2012-08-27,12.996081352233887
2012-08-28,13.272592544555664
2012-08-29,13.476686477661133
2012-08-30,13.318676948547363
2012-08-31,13.476686477661133
2012-09-04,13.51618766784668
2012-09-05,13.52280044555664
2012-09-06,14.098380088806152
2012-09-07,14.303470611572266
2012-09-10,14.40932559967041
2012-09-11,14.46886920928955
2012-09-12,14.740120887756348
2012-09-13,15.037836074829102
2012-09-14,15.229693412780762
2012-09-17,15.183385848999023
2012-09-18,14.912131309509277
2012-09-19,14.224081039428711
2012-09-20,14.23069953918457
2012-09-21,14.389479637145996
2012-09-24,14.098380088806152
2012-09-25,13.932984352111816
2012-09-26,13.939599990844727
2012-09-27,13.899906158447266
2012-09-28,13.80066967010498
2012-10-01,13.866827011108398
2012-10-02,13.880059242248535
2012-10-03,13.780818939208984
2012-10-04,13.919754981994629
2012-10-05,13.886673927307129
2012-10-08,13.899906158447266
2012-10-09,13.780818939208984
2012-10-10,13.701432228088379
2012-10-11,13.760972023010254
2012-10-12,13.655117988586426
2012-10-15,13.827134132385254
2012-10-16,13.846979141235352
2012-10-17,13.741127014160156
2012-10-18,13.635272026062012
2012-10-19,13.681584358215332
2012-10-22,13.608809471130371
2012-10-23,13.562498092651367
2012-10-24,13.661734580993652
2012-10-25,13.681584358215332
2012-10-26,13.853592872619629
2012-10-31,14.032224655151367
2012-11-01,14.052069664001465
2012-11-02,13.80066967010498
2012-11-05,13.972679138183594
2012-11-06,13.99914264678955
2012-11-07,13.58234977722168
2012-11-08,13.50295639038086
2012-11-09,13.271402359008789
2012-11-12,13.344176292419434
2012-11-13,13.251551628112793
2012-11-14,12.781825065612793
2012-11-15,12.854599952697754
2012-11-16,12.881067276000977
2012-11-19,12.993534088134766
2012-11-20,12.788439750671387
2012-11-21,13.271402359008789
2012-11-23,13.52280044555664
2012-11-26,14.045453071594238
2012-11-27,14.501948356628418
2012-11-28,14.73350715637207
2012-11-29,14.826126098632812
2012-11-30,14.8724365234375
2012-12-03,14.951825141906738
2012-12-04,15.216465950012207
2012-12-05,15.381858825683594
2012-12-06,15.481093406677246
2012-12-07,15.719265937805176
2012-12-10,15.851583480834961
2012-12-11,16.27499771118164
2012-12-12,16.115568161010742
2012-12-13,16.294919967651367
2012-12-14,17.62350082397461
2012-12-17,18.068567276000977
2012-12-18,17.64342498779297
2012-12-19,17.67664337158203
2012-12-20,17.935710906982422
2012-12-21,17.882566452026367
2012-12-24,17.89585304260254
2012-12-26,17.902498245239258
2012-12-27,17.949003219604492
2012-12-28,17.9290714263916
2012-12-31,18.0419979095459
2013-01-02,18.593355178833008
2013-01-03,18.2147159576416
2013-01-04,18.161569595336914
2013-01-07,18.340927124023438
2013-01-08,18.168209075927734
2013-01-09,18.168209075927734
2013-01-10,18.121713638305664
2013-01-11,18.267852783203125
2013-01-14,18.2147159576416
2013-01-15,18.068567276000977
2013-01-16,18.14164161682129
2013-01-17,18.128353118896484
2013-01-18,18.27449607849121
2013-01-22,18.267852783203125
2013-01-23,18.20142364501953
2013-01-24,18.254568099975586
2013-01-25,17.809497833251953
2013-01-28,18.008785247802734
2013-01-29,18.347566604614258
2013-01-30,18.33428382873535
2013-01-31,18.546850204467773
2013-02-01,18.719568252563477
2013-02-04,16.793142318725586
2013-02-05,18.340927124023438
2013-02-06,17.809497833251953
2013-02-07,17.51056671142578
2013-02-08,17.477354049682617
2013-02-11,17.849355697631836
2013-02-12,17.749710083007812
2013-02-13,17.935710906982422
2013-02-14,18.055282592773438
2013-02-15,18.2147159576416
2013-02-19,18.161569595336914
2013-02-20,18.261211395263672
2013-02-21,17.982215881347656
2013-02-22,18.101781845092773
2013-02-25,17.62350082397461
2013-02-26,18.168209075927734
2013-02-27,18.168209075927734
2013-02-28,18.24128532409668
2013-03-01,18.347566604614258
2013-03-04,18.14828872680664
2013-03-05,18.194782257080078
2013-03-06,18.221349716186523
2013-03-07,18.20142364501953
2013-03-08,18.227996826171875
2013-03-11,18.03535270690918
2013-03-12,17.9290714263916
2013-03-13,18.029083251953125
2013-03-14,18.109092712402344
2013-03-15,17.70903968811035
2013-03-18,17.475675582885742
2013-03-19,17.65570068359375
2013-03-20,17.922401428222656
2013-03-21,18.075756072998047
2013-03-22,17.842391967773438
2013-03-25,17.98908233642578
2013-03-26,17.982410430908203
2013-03-27,18.609161376953125
2013-03-28,18.44247055053711
2013-04-01,17.949073791503906
2013-04-02,17.449003219604492
2013-04-03,17.05561637878418
2013-04-04,17.135631561279297
2013-04-05,16.822250366210938
2013-04-08,16.835594177246094
2013-04-09,16.842262268066406
2013-04-10,17.142301559448242
2013-04-11,17.242311477661133
2013-04-12,17.188968658447266
2013-04-15,16.8555908203125
2013-04-16,17.115629196166992
2013-04-17,16.26884651184082
2013-04-18,15.935467720031738
2013-04-19,16.10215950012207
2013-04-22,15.868793487548828
2013-04-23,16.1688289642334
2013-04-24,16.1688289642334
2013-04-25,16.422199249267578
2013-04-26,16.948938369750977
2013-04-29,17.348989486694336
2013-04-30,17.36899757385254
2013-05-01,16.5222110748291
2013-05-02,16.922266006469727
2013-05-03,17.075618743896484
2013-05-06,16.982276916503906
2013-05-07,16.962270736694336
2013-05-08,16.86225128173828
2013-05-09,17.08228874206543
2013-05-10,17.35565757751465
2013-05-13,17.028945922851562
2013-05-14,17.20230484008789
2013-05-15,17.188968658447266
2013-05-16,16.8555908203125
2013-05-17,16.875595092773438
2013-05-20,16.735580444335938
2013-05-21,17.095624923706055
2013-05-22,16.595556259155273
2013-05-23,16.875595092773438
2013-05-24,16.84892463684082
2013-05-28,17.108959197998047
2013-05-29,16.708904266357422
2013-05-30,16.84892463684082
2013-05-31,16.44220733642578
2013-06-03,16.962270736694336
2013-06-04,16.84892463684082
2013-06-05,16.83553695678711
2013-06-06,17.30411720275879
2013-06-07,17.324207305908203
2013-06-10,17.397836685180664
2013-06-11,16.97611427307129
2013-06-12,16.78867530822754
2013-06-13,17.08321762084961
2013-06-14,16.869007110595703
2013-06-17,17.130075454711914
2013-06-18,17.732540130615234
2013-06-19,17.33089256286621
2013-06-20,16.97611427307129
2013-06-21,17.197017669677734
2013-06-24,16.768598556518555
2013-06-25,16.715045928955078
2013-06-26,16.300016403198242
2013-06-27,16.741819381713867
2013-06-28,16.413816452026367
2013-07-01,16.387035369873047
2013-07-02,17.116682052612305
2013-07-03,17.491554260253906
2013-07-05,17.89319610595703
2013-07-08,18.160959243774414
2013-07-09,18.201122283935547
2013-07-10,18.388553619384766
2013-07-11,18.783506393432617
2013-07-12,18.86383819580078
2013-07-15,18.569297790527344
2013-07-16,18.24798011779785
2013-07-17,18.234588623046875
2013-07-18,18.268064498901367
2013-07-19,18.187732696533203
2013-07-22,18.201122283935547
2013-07-23,18.187732696533203
2013-07-24,17.518329620361328
2013-07-25,17.786088943481445
2013-07-26,17.545106887817383
2013-07-29,17.089908599853516
2013-07-30,16.500829696655273
2013-07-31,16.099185943603516
2013-08-01,16.561079025268555
2013-08-02,16.80207061767578
2013-08-05,17.076526641845703
2013-08-06,16.761898040771484
2013-08-07,17.063135147094727
2013-08-08,16.895784378051758
2013-08-09,17.00288963317871
2013-08-12,16.97611427307129
2013-08-13,16.581165313720703
2013-08-14,16.09249496459961
2013-08-15,15.503425598144531
2013-08-16,15.483343124389648
2013-08-19,15.382928848266602
2013-08-20,15.590447425842285
2013-08-21,15.643998146057129
2013-08-22,15.851509094238281
2013-08-23,15.376232147216797
2013-08-26,15.362845420837402
2013-08-27,15.061612129211426
2013-08-28,15.228963851928711
2013-08-29,15.36954116821289
2013-08-30,15.10846996307373
2013-09-03,14.9678955078125
2013-09-04,15.169623374938965
2013-09-05,15.821858406066895
2013-09-06,16.05720329284668
2013-09-09,16.312721252441406
2013-09-10,16.164785385131836
2013-09-11,16.386688232421875
2013-09-12,16.29926872253418
2013-09-13,16.11099624633789
2013-09-16,16.158063888549805
