Date,IIIN
2010-05-11,7.222906112670898
2010-05-12,7.668691158294678
2010-05-13,7.6807379722595215
2010-05-14,7.698811054229736
2010-05-17,7.795198917388916
2010-05-18,7.6807379722595215
2010-05-19,7.500013828277588
2010-05-20,7.0783257484436035
2010-05-21,7.192784309387207
2010-05-24,7.240976810455322
2010-05-25,7.373506546020508
2010-05-26,7.560256004333496
2010-05-27,7.650618076324463
2010-05-28,7.638569355010986
2010-06-01,7.409651756286621
2010-06-02,7.6024274826049805
2010-06-03,7.650618076324463
2010-06-04,7.493988037109375
2010-06-07,7.307243347167969
2010-06-08,7.096398830413818
2010-06-09,7.012060165405273
2010-06-10,7.247003555297852
2010-06-11,7.3795318603515625
2010-06-14,7.415678024291992
2010-06-15,7.73495626449585
2010-06-16,7.5356926918029785
2010-06-17,7.445119380950928
2010-06-18,7.46323823928833
2010-06-21,7.499462604522705
2010-06-22,7.263975143432617
2010-06-23,7.300202369689941
2010-06-24,7.016409873962402
2010-06-25,7.33039665222168
2010-06-28,7.270013809204102
2010-06-29,6.962063789367676
2010-06-30,7.016409873962402
2010-07-01,6.943951606750488
2010-07-02,6.883566856384277
2010-07-06,6.76884126663208
2010-07-07,7.022447109222412
2010-07-08,7.173404216766357
2010-07-09,7.245862007141113
2010-07-12,7.034523010253906
2010-07-13,7.414928913116455
2010-07-14,7.143210411071777
2010-07-15,6.847335338592529
2010-07-16,6.39447021484375
2010-07-19,6.35220193862915
2010-07-20,6.6661906242370605
2010-07-21,6.5091938972473145
2010-07-22,5.85103178024292
2010-07-23,5.8208417892456055
2010-07-26,5.736304759979248
2010-07-27,5.669885158538818
2010-07-28,5.633657455444336
2010-07-29,5.66384744644165
2010-07-30,5.609501838684082
2010-08-02,5.6034650802612305
2010-08-03,5.561196804046631
2010-08-04,5.6034650802612305
2010-08-05,5.555161476135254
2010-08-06,5.494776725769043
2010-08-09,5.531005382537842
2010-08-10,5.46458625793457
2010-08-11,5.398166179656982
2010-08-12,5.313631534576416
2010-08-13,5.12644624710083
2010-08-16,5.096255302429199
2010-08-17,5.084178447723389
2010-08-18,5.223057746887207
2010-08-19,5.011719226837158
2010-08-20,5.011719226837158
2010-08-23,4.963414192199707
2010-08-24,4.890956401824951
2010-08-25,4.915108680725098
2010-08-26,4.8124589920043945
2010-08-27,4.854726314544678
2010-08-30,4.78830623626709
2010-08-31,4.776228427886963
2010-09-01,4.746038436889648
2010-09-02,4.739999771118164
2010-09-03,4.709807872772217
2010-09-07,4.709807872772217
2010-09-08,4.746038436889648
2010-09-09,4.806420803070068
2010-09-10,4.806420803070068
2010-09-13,4.818497180938721
2010-09-14,4.770190715789795
2010-09-15,4.764130592346191
2010-09-16,4.806558609008789
2010-09-17,4.7883734703063965
2010-09-20,4.933843612670898
2010-09-21,5.049007415771484
2010-09-22,5.024762153625488
2010-09-23,4.945966720581055
2010-09-24,5.406620502471924
2010-09-27,5.321761131286621
2010-09-28,5.400559425354004
2010-09-29,5.467233180999756
2010-09-30,5.442987442016602
2010-10-01,5.412683010101318
2010-10-04,5.01263952255249
2010-10-05,5.412683010101318
2010-10-06,5.5823974609375
2010-10-07,5.679376602172852
2010-10-08,5.782417297363281
2010-10-11,5.861213684082031
2010-10-12,5.7157440185546875
2010-10-13,5.727865695953369
2010-10-14,5.818785667419434
2010-10-15,5.94000768661499
2010-10-18,5.685438632965088
2010-10-19,5.558150768280029
2010-10-20,5.649070739746094
2010-10-21,5.442987442016602
2010-10-22,5.388436317443848
2010-10-25,5.442987442016602
2010-10-26,5.491476058959961
2010-10-27,5.485416889190674
2010-10-28,5.170231819152832
2010-10-29,5.206600189208984
2010-11-01,5.27933406829834
2010-11-02,5.400559425354004
2010-11-03,5.388436317443848
2010-11-04,5.521783351898193
2010-11-05,5.430864334106445
2010-11-08,5.424802780151367
2010-11-09,5.394497871398926
2010-11-10,5.358132362365723
2010-11-11,5.303580284118652
2010-11-12,5.206600189208984
2010-11-15,5.164172649383545
2010-11-16,5.261149883270264
2010-11-17,5.242968559265137
2010-11-18,5.382374286651611
2010-11-19,5.346007823944092
2010-11-22,6.000621318817139
2010-11-23,5.9521331787109375
2010-11-24,6.230947017669678
2010-11-26,6.237009525299072
2010-11-29,6.279433727264404
2010-11-30,6.285501956939697
2010-12-01,6.576437950134277
2010-12-02,6.855254173278809
2010-12-03,6.831011772155762
2010-12-06,6.812824726104736
2010-12-07,6.764336585998535
2010-12-08,7.012846946716309
2010-12-09,7.237110614776611
2010-12-10,7.455317497253418
2010-12-13,6.9764790534973145
2010-12-14,7.121951580047607
2010-12-15,6.970419406890869
2010-12-16,7.182563304901123
2010-12-17,7.237110614776611
2010-12-20,7.491687774658203
2010-12-21,7.509913444519043
2010-12-22,7.570673942565918
2010-12-23,7.4916839599609375
2010-12-27,7.594977855682373
2010-12-28,7.61320686340332
2010-12-29,7.722573280334473
2010-12-30,7.68004035949707
2010-12-31,7.588900566101074
2011-01-03,7.886623859405518
2011-01-04,7.631433486938477
2011-01-05,7.546365737915039
2011-01-06,7.443075180053711
2011-01-07,7.139277935028076
2011-01-10,7.351937294006348
2011-01-11,7.279026031494141
2011-01-12,7.339785099029541
2011-01-13,7.2972540855407715
2011-01-14,7.230415344238281
2011-01-18,7.315481662750244
2011-01-19,7.230415344238281
2011-01-20,7.2364912033081055
2011-01-21,7.005605697631836
2011-01-24,6.956997871398926
2011-01-25,7.011682987213135
2011-01-26,7.0481390953063965
2011-01-27,6.926619529724121
2011-01-28,6.938770771026611
2011-01-31,6.938770771026611
2011-02-01,7.266873836517334
2011-02-02,7.418773174285889
2011-02-03,7.4126973152160645
2011-02-04,7.339785099029541
2011-02-07,7.485609531402588
2011-02-08,7.552446365356445
2011-02-09,7.594977855682373
2011-02-10,7.619278907775879
2011-02-11,7.673966407775879
2011-02-14,7.704341411590576
2011-02-15,7.66180944442749
2011-02-16,7.649661064147949
2011-02-17,7.576749324798584
2011-02-18,7.655737400054932
2011-02-22,7.382315635681152
2011-02-23,7.169656276702881
2011-02-24,7.528141021728516
2011-02-25,7.449153900146484
2011-02-28,7.515989780426025
2011-03-01,7.1271257400512695
2011-03-02,7.157505035400391
2011-03-03,7.279026031494141
2011-03-04,7.327633857727051
2011-03-07,7.1332011222839355
2011-03-08,7.528141021728516
2011-03-09,7.625357151031494
2011-03-10,7.430925369262695
2011-03-11,7.509913444519043
2011-03-14,7.570673942565918
2011-03-15,7.406623840332031
2011-03-16,7.376241207122803
2011-03-17,7.655737400054932
2011-03-18,7.874467372894287
2011-03-21,8.081053733825684
2011-03-22,8.01422119140625
2011-03-23,8.081206321716309
2011-03-24,8.148197174072266
2011-03-25,8.507495880126953
2011-03-28,8.51358413696289
2011-03-29,8.635381698608398
2011-03-30,8.751090049743652
2011-03-31,8.61102294921875
2011-04-01,8.757177352905273
2011-04-04,8.86679458618164
2011-04-05,8.87288761138916
2011-04-06,8.90333366394043
2011-04-07,8.793720245361328
2011-04-08,8.629291534423828
2011-04-11,8.470953941345215
2011-04-12,8.129927635192871
2011-04-13,8.178645133972168
2011-04-14,8.129927635192871
2011-04-15,8.081206321716309
2011-04-18,7.99595308303833
2011-04-19,8.056851387023926
2011-04-20,8.09947681427002
2011-04-21,8.781537055969238
2011-04-25,8.842439651489258
2011-04-26,8.781537055969238
2011-04-27,8.86679458618164
2011-04-28,8.982501983642578
2011-04-29,9.092121124267578
2011-05-02,8.842439651489258
2011-05-03,8.53185749053955
2011-05-04,8.361340522766113
2011-05-05,8.373517990112305
2011-05-06,8.087296485900879
2011-05-09,8.355253219604492
2011-05-10,8.416147232055664
2011-05-11,8.276082992553711
2011-05-12,8.42223834991455
2011-05-13,8.21518325805664
2011-05-16,7.99595308303833
2011-05-17,8.09947681427002
2011-05-18,8.21518325805664
2011-05-19,8.196913719177246
2011-05-20,8.06903076171875
2011-05-23,7.898514270782471
2011-05-24,7.82543420791626
2011-05-25,7.861971378326416
2011-05-26,7.959411144256592
2011-05-27,8.032490730285645
2011-05-31,8.306530952453613
2011-06-01,7.685368061065674
2011-06-02,7.648828983306885
2011-06-03,7.61229133605957
2011-06-06,7.551389694213867
2011-06-07,7.484405994415283
2011-06-08,7.386969089508057
2011-06-09,7.405234336853027
2011-06-10,7.112924098968506
2011-06-13,7.0824761390686035
2011-06-14,7.399146556854248
2011-06-15,7.313889026641846
2011-06-16,7.417418003082275
2011-06-17,7.210358619689941
2011-06-20,7.222541332244873
2011-06-21,7.61229133605957
2011-06-22,7.288751125335693
2011-06-23,7.386423110961914
2011-06-24,7.313169956207275
2011-06-27,7.337587833404541
2011-06-28,7.429157257080078
2011-06-29,7.337587833404541
2011-06-30,7.655022621154785
2011-07-01,7.642811298370361
2011-07-05,7.679439544677734
2011-07-06,7.5573530197143555
2011-07-07,7.630604267120361
2011-07-08,7.447468280792236
2011-07-11,7.246020317077637
2011-07-12,7.227705478668213
2011-07-13,7.368109703063965
2011-07-14,7.258230209350586
2011-07-15,7.2338128089904785
2011-07-18,7.130037307739258
2011-07-19,7.209393501281738
2011-07-20,7.087304592132568
2011-07-21,7.270435333251953
2011-07-22,7.123931407928467
2011-07-25,7.087304592132568
2011-07-26,7.020155429840088
2011-07-27,6.98352575302124
2011-07-28,7.020155429840088
2011-07-29,6.995736598968506
2011-08-01,7.01405143737793
2011-08-02,6.898066997528076
2011-08-03,6.9774274826049805
2011-08-04,6.775976181030273
2011-08-05,6.861434459686279
2011-08-08,6.544003009796143
2011-08-09,6.971320629119873
2011-08-10,6.458542823791504
2011-08-11,6.574528694152832
2011-08-12,6.519589900970459
2011-08-15,6.721035480499268
2011-08-16,6.4768571853637695
2011-08-17,6.354765892028809
2011-08-18,6.000705242156982
2011-08-19,5.848094463348389
2011-08-22,5.768734931945801
2011-08-23,6.293721675872803
2011-08-24,6.2448883056640625
2011-08-25,6.006813049316406
2011-08-26,6.312036037445068
2011-08-29,6.81260347366333
2011-08-30,6.6905107498168945
2011-08-31,6.397497653961182
2011-09-01,6.104482650756836
2011-09-02,5.982392311096191
2011-09-06,5.915244102478027
2011-09-07,6.153316497802734
2011-09-08,6.049543380737305
2011-09-09,5.860304832458496
2011-09-12,5.927453994750977
2011-09-13,6.0922746658325195
2011-09-14,6.496385097503662
2011-09-15,6.435157299041748
2011-09-16,6.539247035980225
2011-09-19,6.367802619934082
2011-09-20,6.11064338684082
2011-09-21,5.951448917388916
2011-09-22,5.8963422775268555
2011-09-23,5.816744327545166
2011-09-26,5.859604835510254
2011-09-27,6.380050182342529
2011-09-28,6.11064338684082
2011-09-29,6.294327735900879
2011-09-30,6.165747165679932
2011-10-03,5.816744327545166
2011-10-04,6.386173725128174
2011-10-05,6.129012107849121
2011-10-06,6.324944019317627
2011-10-07,6.1779937744140625
2011-10-10,6.484138488769531
2011-10-11,6.233100891113281
2011-10-12,6.3310675621032715
2011-10-13,6.355558395385742
2011-10-14,6.337191104888916
2011-10-17,6.208608150482178
2011-10-18,6.508631229400635
2011-10-19,6.251471519470215
2011-10-20,6.061659812927246
2011-10-21,6.147380828857422
2011-10-24,6.153503894805908
2011-10-25,6.0310444831848145
2011-10-26,6.226978302001953
2011-10-27,6.735177516937256
2011-10-28,6.508631229400635
2011-10-31,6.312697410583496
2011-11-01,6.08003044128418
2011-11-02,6.386173725128174
2011-11-03,6.839265823364258
2011-11-04,6.569859027862549
2011-11-07,6.557613372802734
2011-11-08,6.318822860717773
2011-11-09,6.0310444831848145
2011-11-10,6.3310675621032715
2011-11-11,6.533123970031738
2011-11-14,6.435157299041748
2011-11-15,6.594351768493652
2011-11-16,6.404541969299316
2011-11-17,6.147380828857422
2011-11-18,6.312697410583496
2011-11-21,6.147380828857422
2011-11-22,6.086151123046875
2011-11-23,5.982061386108398
2011-11-25,5.914709091186523
2011-11-28,6.171869277954102
2011-11-29,6.1412577629089355
2011-11-30,6.386173725128174
2011-12-01,6.220855712890625
2011-12-02,6.4474029541015625
2011-12-05,6.4596476554870605
2011-12-06,6.465770721435547
2011-12-07,6.490261077880859
2011-12-08,6.337191104888916
2011-12-09,6.686195373535156
2011-12-12,6.544979095458984
2011-12-13,6.3730669021606445
2011-12-14,6.514281749725342
2011-12-15,6.477443695068359
2011-12-16,6.3730669021606445
2011-12-19,6.213432788848877
2011-12-20,6.354649066925049
2011-12-21,6.2993903160095215
2011-12-22,6.385344505310059
2011-12-23,6.366928577423096
2011-12-27,6.428323268890381
2011-12-28,6.305528163909912
2011-12-29,6.649355888366699
2011-12-30,6.747592926025391
2012-01-03,7.195796012878418
2012-01-04,6.870388031005859
2012-01-05,6.667773723602295
2012-01-06,6.581815719604492
2012-01-09,6.551121234893799
2012-01-10,6.778289794921875
2012-01-11,6.766012191772461
2012-01-12,6.808990955352783
2012-01-13,6.919505596160889
2012-01-17,6.937925815582275
2012-01-18,7.220352649688721
2012-01-19,7.386129379272461
2012-01-20,7.711533546447754
2012-01-23,7.877307415008545
2012-01-24,8.079917907714844
2012-01-25,8.141315460205078
2012-01-26,7.99396276473999
2012-01-27,8.196576118469238
2012-01-30,7.99396276473999
2012-01-31,7.858887195587158
2012-02-01,8.19043254852295
2012-02-02,8.13517951965332
2012-02-03,8.184294700622559
2012-02-06,8.257972717285156
2012-02-07,8.227273941040039
2012-02-08,8.386907577514648
2012-02-09,8.257972717285156
2012-02-10,7.932564735412598
2012-02-13,8.098340034484863
2012-02-14,7.96940279006958
2012-02-15,7.895723342895508
2012-02-16,8.08605670928955
2012-02-17,8.024662971496582
2012-02-21,8.018521308898926
2012-02-22,7.785209655761719
2012-02-23,8.030801773071289
2012-02-24,7.791348934173584
2012-02-27,7.86502742767334
2012-02-28,7.981680870056152
2012-02-29,7.711533546447754
2012-03-01,7.7053937911987305
2012-03-02,7.785209655761719
2012-03-05,7.828187942504883
2012-03-06,7.318587303161621
2012-03-07,7.257193088531494
2012-03-08,7.416823863983154
2012-03-09,7.545760154724121
2012-03-12,7.693115711212158
2012-03-13,8.13517951965332
2012-03-14,8.104406356811523
2012-03-15,8.233637809753418
2012-03-16,8.135175704956055
2012-03-19,8.276711463928223
2012-03-20,7.9628729820251465
2012-03-21,7.833646297454834
2012-03-22,7.5321125984191895
2012-03-23,7.605960845947266
2012-03-26,7.747494220733643
2012-03-27,7.642879486083984
2012-03-28,7.624421119689941
2012-03-29,7.649036884307861
2012-03-30,7.476731300354004
2012-04-02,7.538268566131592
2012-04-03,7.433655261993408
2012-04-04,7.427501201629639
2012-04-05,7.3782734870910645
2012-04-09,7.353659152984619
2012-04-10,7.175198078155518
2012-04-11,7.156741619110107
2012-04-12,7.119817733764648
2012-04-13,6.922900199890137
2012-04-16,7.052125930786133
2012-04-17,7.138278961181641
2012-04-18,7.0336689949035645
2012-04-19,7.002898693084717
2012-04-20,7.0336689949035645
2012-04-23,6.953670024871826
2012-04-24,7.02751350402832
2012-04-25,7.1136627197265625
2012-04-26,7.107511520385742
2012-04-27,7.193662166595459
2012-04-30,6.9967451095581055
2012-05-01,6.892132759094238
2012-05-02,6.812134265899658
2012-05-03,6.74444055557251
2012-05-04,6.289069175720215
2012-05-07,6.387528896331787
2012-05-08,6.596752166748047
2012-05-09,6.449065208435059
2012-05-10,6.5598320960998535
2012-05-11,6.461372375488281
2012-05-14,6.350607872009277
2012-05-15,6.301375865936279
2012-05-16,6.202915191650391
2012-05-17,6.153689384460449
2012-05-18,6.184458255767822
2012-05-21,6.424448490142822
2012-05-22,6.190609931945801
2012-05-23,6.153689384460449
2012-05-24,6.085997104644775
2012-05-25,6.01830530166626
2012-05-29,5.9998459815979
2012-05-30,5.833694934844971
2012-05-31,5.618317127227783
2012-06-01,5.722930908203125
2012-06-04,5.907541751861572
2012-06-05,5.895233631134033
2012-06-06,6.01830530166626
2012-06-07,6.098306179046631
2012-06-08,6.245992660522461
2012-06-11,6.135226726531982
2012-06-12,6.301375865936279
2012-06-13,6.282861709594727
2012-06-14,6.5359039306640625
2012-06-15,6.498874664306641
2012-06-18,6.393953323364258
2012-06-19,7.048160552978516
2012-06-20,6.807461261749268
2012-06-21,6.8506646156311035
2012-06-22,6.788948059082031
2012-06-25,6.529731273651123
2012-06-26,6.418639183044434
2012-06-27,6.5420732498168945
2012-06-28,6.751914024353027
2012-06-29,6.88152551651001
2012-07-02,6.844494819641113
2012-07-03,6.8506646156311035
2012-07-05,6.82597541809082
2012-07-06,6.745744228363037
2012-07-09,6.5852813720703125
2012-07-10,6.443326473236084
2012-07-11,6.289031982421875
2012-07-12,6.25817346572876
2012-07-13,6.480360507965088
2012-07-16,6.424813270568848
2012-07-17,6.252002239227295
2012-07-18,6.319891452789307
2012-07-19,6.134738922119141
2012-07-20,5.992788314819336
2012-07-23,5.931072235107422
2012-07-24,5.887869358062744
2012-07-25,5.906383514404297
2012-07-26,5.986615180969238
2012-07-27,6.270517349243164
2012-07-30,6.097707748413086
2012-07-31,6.147083759307861
2012-08-01,5.937241554260254
2012-08-02,5.955758571624756
2012-08-03,6.443326473236084
2012-08-06,6.529731273651123
2012-08-07,6.523558616638184
2012-08-08,6.326061725616455
2012-08-09,6.227316856384277
2012-08-10,6.023646354675293
2012-08-13,5.980444431304932
2012-08-14,6.0853657722473145
2012-08-15,6.38161039352417
2012-08-16,6.227316856384277
2012-08-17,6.369268417358398
2012-08-20,6.363093852996826
2012-08-21,6.313720703125
2012-08-22,6.128568172454834
2012-08-23,6.289031982421875
2012-08-24,6.307548522949219
2012-08-27,6.25817346572876
2012-08-28,6.289031982421875
2012-08-29,6.233487129211426
2012-08-30,6.202629089355469
2012-08-31,6.184115409851074
2012-09-04,6.356921195983887
2012-09-05,6.35075044631958
2012-09-06,6.523558616638184
2012-09-07,6.5359039306640625
2012-09-10,6.443326473236084
2012-09-11,6.69019889831543
2012-09-12,6.783031463623047
2012-09-13,7.0553412437438965
2012-09-14,7.284335136413574
2012-09-17,7.247198581695557
2012-09-18,6.993454933166504
2012-09-19,7.067720413208008
2012-09-20,7.042962551116943
2012-09-21,7.3400349617004395
2012-09-24,7.420488357543945
2012-09-25,7.172934055328369
2012-09-26,7.049152851104736
2012-09-27,7.3214640617370605
2012-09-28,7.259575366973877
2012-10-01,7.414299964904785
2012-10-02,7.43286657333374
2012-10-03,7.426676273345947
2012-10-04,7.476187229156494
2012-10-05,7.439055919647217
2012-10-08,7.358602046966553
2012-10-09,7.38954496383667
2012-10-10,7.364790439605713
2012-10-11,7.3214640617370605
2012-10-12,7.271955490112305
2012-10-15,7.352412223815918
2012-10-16,7.315277099609375
2012-10-17,7.315277099609375
2012-10-18,6.993454933166504
2012-10-19,6.677816867828369
2012-10-22,6.721141815185547
2012-10-23,6.888241767883301
2012-10-24,7.030587673187256
2012-10-25,7.061530113220215
2012-10-26,7.061530113220215
2012-10-31,7.179121017456055
2012-11-01,7.3214640617370605
2012-11-02,6.857296943664551
2012-11-05,7.0553412437438965
2012-11-06,7.284335136413574
2012-11-07,7.036777496337891
2012-11-08,6.956320285797119
2012-11-09,7.12341833114624
2012-11-12,6.9996442794799805
2012-11-13,6.844919681549072
2012-11-14,6.807788848876953
2012-11-15,6.900623321533203
2012-11-16,6.73970890045166
2012-11-19,6.86348819732666
2012-11-20,6.61592960357666
2012-11-21,6.63449764251709
2012-11-23,6.671632766723633
2012-11-26,6.86348819732666
2012-11-27,6.875865459442139
2012-11-28,7.092476844787598
2012-11-29,7.426676273345947
2012-11-30,7.401922702789307
2012-12-03,7.38954496383667
2012-12-04,7.476187229156494
2012-12-05,7.37097692489624
2012-12-06,7.241006851196289
2012-12-07,7.247198581695557
2012-12-10,7.525695323944092
2012-12-11,7.488566875457764
2012-12-12,7.457622051239014
2012-12-13,7.476187229156494
2012-12-14,7.395732879638672
2012-12-17,7.661904335021973
2012-12-18,7.687251091003418
2012-12-19,7.737949371337891
2012-12-20,7.756965160369873
2012-12-21,7.623880863189697
2012-12-24,7.560504913330078
2012-12-26,7.5161452293396
2012-12-27,7.4464311599731445
2012-12-28,7.440094947814941
2012-12-31,7.909059524536133
2013-01-02,8.213254928588867
2013-01-03,8.295639991760254
2013-01-04,8.244942665100098
2013-01-07,8.187904357910156
2013-01-08,8.143545150756836
2013-01-09,8.238604545593262
2013-01-10,8.238604545593262
2013-01-11,8.143545150756836
2013-01-14,8.10551929473877
2013-01-15,8.080169677734375
2013-01-16,7.947086811065674
2013-01-17,8.618846893310547
2013-01-18,8.669547080993652
2013-01-22,8.732924461364746
2013-01-23,8.675886154174805
2013-01-24,8.739259719848633
2013-01-25,8.751935958862305
2013-01-28,8.751935958862305
2013-01-29,9.087814331054688
2013-01-30,9.106826782226562
2013-01-31,9.6074800491333
2013-02-01,9.72155475616455
2013-02-04,9.588469505310059
2013-02-05,9.753241539001465
2013-02-06,9.867313385009766
2013-02-07,9.841965675354004
2013-02-08,9.994060516357422
2013-02-11,10.279244422912598
2013-02-12,10.425005912780762
2013-02-13,10.678503036499023
2013-02-14,10.621467590332031
2013-02-15,10.621467590332031
2013-02-19,10.748209953308105
2013-02-20,10.450352668762207
2013-02-21,10.17150592803955
2013-02-22,10.152496337890625
2013-02-25,10.019411087036133
2013-02-26,10.019411087036133
2013-02-27,9.968713760375977
2013-02-28,10.070113182067871
2013-03-01,9.981388092041016
2013-03-04,10.196860313415527
2013-03-05,10.469367027282715
2013-03-06,10.425005912780762
2013-03-07,10.386979103088379
2013-03-08,10.342618942260742
2013-03-11,10.228545188903809
2013-03-12,10.234884262084961
2013-03-13,10.234883308410645
2013-03-14,10.317424774169922
2013-03-15,10.050755500793457
2013-03-18,10.228532791137695
2013-03-19,10.196789741516113
2013-03-20,10.31107234954834
2013-03-21,10.31107234954834
2013-03-22,10.36821460723877
2013-03-25,10.184089660644531
2013-03-26,10.196789741516113
2013-03-27,10.190435409545898
2013-03-28,10.361867904663086
2013-04-01,10.361867904663086
2013-04-02,9.828535079956055
2013-04-03,9.587267875671387
2013-04-04,9.663456916809082
2013-04-05,9.70155143737793
2013-04-08,9.720599174499512
2013-04-09,9.714248657226562
2013-04-10,10.050755500793457
2013-04-11,10.031708717346191
2013-04-12,9.892027854919434
2013-04-15,9.39044189453125
2013-04-16,9.70155143737793
2013-04-17,9.314250946044922
2013-04-18,9.758695602416992
2013-04-19,9.94916820526123
2013-04-22,9.822183609008789
2013-04-23,10.14599323272705
2013-04-24,10.425359725952148
2013-04-25,10.31107234954834
2013-04-26,10.31107234954834
2013-04-29,10.52059555053711
2013-04-30,10.526946067810059
2013-05-01,10.272977828979492
2013-05-02,10.482501983642578
2013-05-03,10.876150131225586
2013-05-06,11.104720115661621
2013-05-07,11.42218017578125
2013-05-08,11.4094820022583
2013-05-09,11.149164199829102
2013-05-10,11.269800186157227
2013-05-13,11.301548957824707
2013-05-14,11.403133392333984
2013-05-15,11.403133392333984
2013-05-16,11.447576522827148
2013-05-17,11.765039443969727
2013-05-20,11.568208694458008
2013-05-21,11.631702423095703
2013-05-22,11.669797897338867
2013-05-23,11.492020606994629
2013-05-24,11.841230392456055
2013-05-28,11.765039443969727
2013-05-29,11.492020606994629
2013-05-30,11.517417907714844
2013-05-31,11.37138843536377
2013-06-03,11.549165725708008
2013-06-04,11.453927040100098
2013-06-05,11.352340698242188
2013-06-06,11.568208694458008
2013-06-07,11.561861991882324
2013-06-10,11.650752067565918
2013-06-11,11.441226959228516
2013-06-12,11.619300842285156
2013-06-13,11.733780860900879
2013-06-14,11.415785789489746
2013-06-17,11.695619583129883
2013-06-18,12.31251049041748
2013-06-19,12.089921951293945
2013-06-20,11.759218215942383
2013-06-21,11.740139961242676
2013-06-24,11.314032554626465
2013-06-25,11.403072357177734
2013-06-26,11.314032554626465
2013-06-27,11.314032554626465
2013-06-28,11.142319679260254
2013-07-01,11.256793975830078
2013-07-02,11.193196296691895
2013-07-03,11.053282737731934
2013-07-05,11.008760452270508
2013-07-08,11.002402305603027
2013-07-09,10.938804626464844
2013-07-10,11.07872200012207
2013-07-11,11.390350341796875
2013-07-12,11.498468399047852
2013-07-15,11.415785789489746
2013-07-16,11.345834732055664
2013-07-17,11.364909172058105
2013-07-18,11.040560722351074
2013-07-19,10.9260892868042
2013-07-22,10.779812812805176
2013-07-23,10.86248779296875
2013-07-24,10.684412956237793
2013-07-25,11.002402305603027
2013-07-26,11.040560722351074
2013-07-29,10.913369178771973
2013-07-30,10.684412956237793
2013-07-31,10.684412956237793
2013-08-01,10.86248779296875
2013-08-02,10.86248779296875
2013-08-05,10.945164680480957
2013-08-06,10.589018821716309
2013-08-07,10.57629680633545
2013-08-08,10.932446479797363
2013-08-09,10.811609268188477
2013-08-12,10.951522827148438
2013-08-13,10.81796932220459
2013-08-14,10.658976554870605
2013-08-15,10.81796932220459
2013-08-16,10.837050437927246
2013-08-19,10.811609268188477
2013-08-20,10.82433032989502
2013-08-21,10.798892974853516
2013-08-22,10.938804626464844
2013-08-23,10.767093658447266
2013-08-26,10.70349407196045
2013-08-27,10.709854125976562
2013-08-28,10.690775871276855
2013-08-29,10.665336608886719
2013-08-30,10.169271469116211
2013-09-03,10.474542617797852
2013-09-04,10.550859451293945
2013-09-05,9.9021635055542
2013-09-06,9.908522605895996
2013-09-09,10.13111400604248
