Date,TRTX
2018-03-14,7.760806083679199
2018-03-15,7.788119792938232
2018-03-16,7.7530035972595215
2018-03-19,7.877863883972168
2018-03-20,7.823236465454102
2018-03-21,7.79202127456665
2018-03-22,7.80372953414917
2018-03-23,7.70618200302124
2018-03-26,7.842747688293457
2018-03-27,7.831042289733887
2018-03-28,7.9187164306640625
2018-03-29,7.926685810089111
2018-04-02,7.870894432067871
2018-04-03,7.926685810089111
2018-04-04,7.910745620727539
2018-04-05,7.930671691894531
2018-04-06,7.922701358795166
2018-04-09,7.886833667755127
2018-04-10,7.890820503234863
2018-04-11,7.886833667755127
2018-04-12,7.874880790710449
2018-04-13,7.866908073425293
2018-04-16,8.09008502960205
2018-04-17,8.070157051086426
2018-04-18,8.046246528625488
2018-04-19,8.026321411132812
2018-04-20,7.842996120452881
2018-04-23,7.882849216461182
2018-04-24,7.910745620727539
2018-04-25,7.870894432067871
2018-04-26,7.914731979370117
2018-04-27,7.890820503234863
2018-04-30,7.886833667755127
2018-05-01,7.882849216461182
2018-05-02,7.890820503234863
2018-05-03,7.890820503234863
2018-05-04,7.96255350112915
2018-05-07,8.038276672363281
2018-05-08,8.018348693847656
2018-05-09,7.946613788604736
2018-05-10,8.018348693847656
2018-05-11,7.994434356689453
2018-05-14,8.00240707397461
2018-05-15,8.038276672363281
2018-05-16,8.018348693847656
2018-05-17,8.054216384887695
2018-05-18,8.102039337158203
2018-05-21,8.13392162322998
2018-05-22,8.038276672363281
2018-05-23,8.125950813293457
2018-05-24,8.117979049682617
2018-05-25,8.13392162322998
2018-05-29,8.125950813293457
2018-05-30,8.137906074523926
2018-05-31,8.137906074523926
2018-06-01,8.161818504333496
2018-06-04,8.185730934143066
2018-06-05,8.177759170532227
2018-06-06,8.19370174407959
2018-06-07,8.16978931427002
2018-06-08,8.19370174407959
2018-06-11,8.229567527770996
2018-06-12,8.245509147644043
2018-06-13,8.245509147644043
2018-06-14,8.317243576049805
2018-06-15,8.317243576049805
2018-06-18,8.349124908447266
2018-06-19,8.325213432312012
2018-06-20,8.26145076751709
2018-06-21,8.265434265136719
2018-06-22,8.261364936828613
2018-06-25,8.23694896697998
2018-06-26,8.228808403015137
2018-06-27,8.204387664794922
2018-06-28,8.281713485717773
2018-06-29,8.26950454711914
2018-07-02,8.26950454711914
2018-07-03,8.277645111083984
2018-07-05,8.35903549194336
2018-07-06,8.37938404083252
2018-07-09,8.387523651123047
2018-07-10,8.39566421508789
2018-07-11,8.354968070983887
2018-07-12,8.302062034606934
2018-07-13,8.338687896728516
2018-07-16,8.289851188659668
2018-07-17,8.25729751586914
2018-07-18,8.273571968078613
2018-07-19,8.37531566619873
2018-07-20,8.37531566619873
2018-07-23,8.403801918029785
2018-07-24,8.39566421508789
2018-07-25,8.411943435668945
2018-07-26,8.42821979522705
2018-07-27,8.403801918029785
2018-07-30,8.411943435668945
2018-07-31,8.391592025756836
2018-08-01,8.42008113861084
2018-08-02,8.468915939331055
2018-08-03,8.37531566619873
2018-08-06,8.42008113861084
2018-08-07,8.330547332763672
2018-08-08,7.907308101654053
2018-08-09,7.94800329208374
2018-08-10,7.891026973724365
2018-08-13,7.94800329208374
2018-08-14,8.037534713745117
2018-08-15,8.082303047180176
2018-08-16,8.082303047180176
2018-08-17,8.110788345336914
2018-08-20,8.220667839050293
2018-08-21,8.34682846069336
2018-08-22,8.354968070983887
2018-08-23,8.330547332763672
2018-08-24,8.39566421508789
2018-08-27,8.37938404083252
2018-08-28,8.35903549194336
2018-08-29,8.37938404083252
2018-08-30,8.391592025756836
2018-08-31,8.403801918029785
2018-09-04,8.338687896728516
2018-09-05,8.387523651123047
2018-09-06,8.371246337890625
2018-09-07,8.318340301513672
2018-09-10,8.334619522094727
2018-09-11,8.318340301513672
2018-09-12,8.253225326538086
2018-09-13,8.277645111083984
2018-09-14,8.297991752624512
2018-09-17,8.245086669921875
2018-09-18,8.204387664794922
2018-09-19,8.147418022155762
2018-09-20,8.188111305236816
2018-09-21,8.23694896697998
2018-09-24,8.241016387939453
2018-09-25,8.224738121032715
2018-09-26,8.139275550842285
2018-09-27,8.268205642700195
2018-09-28,8.326436042785645
2018-10-01,8.255731582641602
2018-10-02,8.27652645111084
2018-10-03,8.280684471130371
2018-10-04,8.22245979309082
2018-10-05,8.226616859436035
2018-10-08,8.27652645111084
2018-10-09,8.289000511169434
2018-10-10,8.18918228149414
2018-10-11,8.08936882019043
2018-10-12,8.039459228515625
2018-10-15,8.172547340393066
2018-10-16,8.293160438537598
2018-10-17,8.330592155456543
2018-10-18,8.27652645111084
2018-10-19,8.289000511169434
2018-10-22,8.289000511169434
2018-10-23,8.264049530029297
2018-10-24,8.201661109924316
2018-10-25,8.259888648986816
2018-10-26,8.180867195129395
2018-10-29,8.226616859436035
2018-10-30,8.272366523742676
2018-10-31,8.24325180053711
2018-11-01,8.218297958374023
2018-11-02,8.24740982055664
2018-11-05,8.309796333312988
2018-11-06,8.259888648986816
2018-11-07,8.272366523742676
2018-11-08,8.272366523742676
2018-11-09,8.326436042785645
2018-11-12,8.343070983886719
2018-11-13,8.35970687866211
2018-11-14,8.334750175476074
2018-11-15,8.255731582641602
2018-11-16,8.197503089904785
2018-11-19,8.143434524536133
2018-11-20,8.14759349822998
2018-11-21,8.214138984680176
2018-11-23,8.201661109924316
2018-11-26,8.239089965820312
2018-11-27,8.201661109924316
2018-11-28,8.293160438537598
2018-11-29,8.264049530029297
2018-11-30,8.197503089904785
2018-12-03,8.234932899475098
2018-12-04,8.122639656066895
2018-12-06,8.130955696105957
2018-12-07,8.110161781311035
2018-12-10,8.118478775024414
2018-12-11,8.110161781311035
2018-12-12,8.101842880249023
2018-12-13,8.110161781311035
2018-12-14,8.110161781311035
2018-12-17,7.8107099533081055
2018-12-18,7.931324481964111
2018-12-19,7.8315043449401855
2018-12-20,7.631872653961182
2018-12-21,7.59443998336792
2018-12-24,7.5070977210998535
2018-12-26,7.852300643920898
2018-12-27,7.79697322845459
2018-12-28,7.84378719329834
2018-12-31,7.779950141906738
2019-01-02,7.813998699188232
2019-01-03,7.809741973876953
2019-01-04,7.9501872062683105
2019-01-07,8.077866554260254
2019-01-08,8.141707420349121
2019-01-09,8.235340118408203
2019-01-10,8.231082916259766
2019-01-11,8.265131950378418
2019-01-14,8.226827621459961
2019-01-15,8.265131950378418
2019-01-16,8.27364444732666
2019-01-17,8.27364444732666
2019-01-18,8.188525199890137
2019-01-22,8.086380004882812
2019-01-23,8.15022087097168
2019-01-24,8.197036743164062
2019-01-25,8.269388198852539
2019-01-28,8.290668487548828
2019-01-29,8.307693481445312
2019-01-30,8.299180030822754
2019-01-31,8.439627647399902
2019-02-01,8.337483406066895
2019-02-04,8.426859855651855
2019-02-05,8.43111515045166
2019-02-06,8.448139190673828
2019-02-07,8.405579566955566
2019-02-08,8.477931022644043
2019-02-11,8.482189178466797
2019-02-12,8.448139190673828
2019-02-13,8.477931022644043
2019-02-14,8.435371398925781
2019-02-15,8.503466606140137
2019-02-19,8.524747848510742
2019-02-20,8.477931022644043
2019-02-21,8.507722854614258
2019-02-22,8.563053131103516
2019-02-25,8.541769027709961
2019-02-26,8.507722854614258
2019-02-27,8.563053131103516
2019-02-28,8.520488739013672
2019-03-01,8.554537773132324
2019-03-04,8.541769027709961
2019-03-05,8.541769027709961
2019-03-06,8.422600746154785
2019-03-07,8.469419479370117
2019-03-08,8.439627647399902
2019-03-11,8.622633934020996
2019-03-12,8.652427673339844
2019-03-13,8.652427673339844
2019-03-14,8.690732955932617
2019-03-15,8.448139190673828
2019-03-18,8.473675727844238
2019-03-19,8.452397346496582
2019-03-20,8.39280891418457
2019-03-21,8.43111515045166
2019-03-22,8.405579566955566
2019-03-25,8.465163230895996
2019-03-26,8.482189178466797
2019-03-27,8.503466606140137
2019-03-28,8.529565811157227
2019-03-29,8.525215148925781
2019-04-01,8.56871223449707
2019-04-02,8.546961784362793
2019-04-03,8.564361572265625
2019-04-04,8.56871223449707
2019-04-05,8.58611011505127
2019-04-08,8.560012817382812
2019-04-09,8.525215148925781
2019-04-10,8.546961784362793
2019-04-11,8.546961784362793
2019-04-12,8.546961784362793
2019-04-15,8.507816314697266
2019-04-16,8.499115943908691
2019-04-17,8.464319229125977
2019-04-18,8.481719017028809
2019-04-22,8.512167930603027
2019-04-23,8.546961784362793
2019-04-24,8.58611011505127
2019-04-25,8.581759452819824
2019-04-26,8.607855796813965
2019-04-29,8.625256538391113
2019-04-30,8.5730619430542
2019-05-01,8.5730619430542
2019-05-02,8.660053253173828
2019-05-03,8.755742073059082
2019-05-06,8.66440200805664
2019-05-07,8.660053253173828
2019-05-08,8.633956909179688
2019-05-09,8.468668937683105
2019-05-10,8.499115943908691
2019-05-13,8.451272010803223
2019-05-14,8.516515731811523
2019-05-15,8.546961784362793
2019-05-16,8.538264274597168
2019-05-17,8.494767189025879
2019-05-20,8.477367401123047
2019-05-21,8.490421295166016
2019-05-22,8.503466606140137
2019-05-23,8.468668937683105
2019-05-24,8.594807624816895
2019-05-28,8.520865440368652
2019-05-29,8.464319229125977
2019-05-30,8.40777587890625
2019-05-31,8.338183403015137
2019-06-03,8.403426170349121
2019-06-04,8.459970474243164
2019-06-05,8.455621719360352
2019-06-06,8.490421295166016
2019-06-07,8.529565811157227
2019-06-10,8.529565811157227
2019-06-11,8.477367401123047
2019-06-12,8.533915519714355
2019-06-13,8.525215148925781
2019-06-14,8.551311492919922
2019-06-17,8.507816314697266
2019-06-18,8.560012817382812
2019-06-19,8.607855796813965
2019-06-20,8.625256538391113
2019-06-21,8.486067771911621
2019-06-24,8.499115943908691
2019-06-25,8.486067771911621
2019-06-26,8.464319229125977
2019-06-27,8.486560821533203
2019-06-28,8.579964637756348
2019-07-01,8.624444961547852
2019-07-02,8.62889289855957
2019-07-03,8.65557861328125
2019-07-05,8.682270050048828
2019-07-08,8.704507827758789
2019-07-09,8.748985290527344
2019-07-10,8.735641479492188
2019-07-11,8.748985290527344
2019-07-12,8.797910690307617
2019-07-15,8.797910690307617
2019-07-16,8.780120849609375
2019-07-17,8.797910690307617
2019-07-18,8.806808471679688
2019-07-19,8.717849731445312
2019-07-22,8.722298622131348
2019-07-23,8.757881164550781
2019-07-24,8.708954811096191
2019-07-25,8.748985290527344
2019-07-26,8.766777992248535
2019-07-29,8.797910690307617
2019-07-30,8.748985290527344
2019-07-31,8.784567832946777
2019-08-01,8.735641479492188
2019-08-02,8.74008846282959
2019-08-05,8.62889289855957
2019-08-06,8.67781925201416
2019-08-07,8.748985290527344
2019-08-08,8.762330055236816
2019-08-09,8.74008846282959
2019-08-12,8.668920516967773
2019-08-13,8.757881164550781
2019-08-14,8.499905586242676
2019-08-15,8.611101150512695
2019-08-16,8.619997024536133
2019-08-19,8.717849731445312
2019-08-20,8.646684646606445
2019-08-21,8.708954811096191
2019-08-22,8.673371315002441
2019-08-23,8.651130676269531
2019-08-26,8.708954811096191
2019-08-27,8.673371315002441
2019-08-28,8.62889289855957
2019-08-29,8.668920516967773
2019-08-30,8.633341789245605
2019-09-03,8.744537353515625
2019-09-04,8.757881164550781
2019-09-05,8.766777992248535
2019-09-06,8.793463706970215
2019-09-09,8.846837043762207
2019-09-10,8.86018180847168
2019-09-11,8.922452926635742
2019-09-12,8.922452926635742
2019-09-13,8.958037376403809
2019-09-16,8.998066902160645
2019-09-17,8.984724044799805
2019-09-18,9.011409759521484
2019-09-19,9.04699420928955
2019-09-20,9.082578659057617
2019-09-23,9.06033706665039
2019-09-24,8.989169120788574
2019-09-25,9.06033706665039
2019-09-26,9.04216194152832
2019-09-27,9.014901161193848
2019-09-30,9.014901161193848
2019-10-01,8.98309326171875
2019-10-02,8.960372924804688
2019-10-03,8.942197799682617
2019-10-04,8.955831527709961
2019-10-07,8.964917182922363
2019-10-08,8.905848503112793
2019-10-09,8.919478416442871
2019-10-10,8.905848503112793
2019-10-11,8.942197799682617
2019-10-14,8.928565979003906
2019-10-15,8.960372924804688
2019-10-16,8.964917182922363
2019-10-17,9.010356903076172
2019-10-18,9.005810737609863
2019-10-21,9.064881324768066
2019-10-22,9.02853012084961
2019-10-23,9.060336112976074
2019-10-24,9.005810737609863
2019-10-25,9.014901161193848
2019-10-28,9.046707153320312
2019-10-29,9.237546920776367
2019-10-30,9.18301773071289
2019-10-31,9.192107200622559
2019-11-01,9.16030216217041
2019-11-04,9.151213645935059
2019-11-05,9.119405746459961
2019-11-06,9.137579917907715
2019-11-07,9.137579917907715
2019-11-08,9.137579917907715
2019-11-11,9.14212703704834
2019-11-12,9.114861488342285
2019-11-13,9.114861488342285
2019-11-14,9.146669387817383
2019-11-15,9.155756950378418
2019-11-18,9.128493309020996
2019-11-19,9.16030216217041
2019-11-20,9.123950004577637
2019-11-21,9.101232528686523
2019-11-22,9.123950004577637
2019-11-25,9.155756950378418
2019-11-26,9.155756950378418
2019-11-27,9.196650505065918
2019-11-29,9.20119571685791
2019-12-02,9.242087364196777
2019-12-03,9.233001708984375
2019-12-04,9.24663257598877
2019-12-05,9.251177787780762
2019-12-06,9.273896217346191
2019-12-09,9.273896217346191
2019-12-10,9.260266304016113
2019-12-11,9.242087364196777
2019-12-12,9.178476333618164
2019-12-13,9.214825630187988
2019-12-16,9.27843952178955
2019-12-17,9.314790725708008
2019-12-18,9.323878288269043
2019-12-19,9.364773750305176
2019-12-20,9.364773750305176
2019-12-23,9.360228538513184
2019-12-24,9.38748836517334
2019-12-26,9.41997241973877
2019-12-27,9.466377258300781
2019-12-30,9.4431734085083
2019-12-31,9.406050682067871
2020-01-02,9.392129898071289
2020-01-03,9.396770477294922
2020-01-06,9.401411056518555
2020-01-07,9.41997241973877
2020-01-08,9.41997241973877
2020-01-09,9.415334701538086
2020-01-10,9.494219779968262
2020-01-13,9.49886417388916
2020-01-14,9.51278018951416
2020-01-15,9.503499984741211
2020-01-16,9.517423629760742
2020-01-17,9.517423629760742
2020-01-21,9.466377258300781
2020-01-22,9.51278018951416
2020-01-23,9.531343460083008
2020-01-24,9.522063255310059
2020-01-27,9.573104858398438
2020-01-28,9.573104858398438
2020-01-29,9.610228538513184
2020-01-30,9.582386016845703
2020-01-31,9.49886417388916
2020-02-03,9.559184074401855
2020-02-04,9.573104858398438
2020-02-05,9.628791809082031
2020-02-06,9.638071060180664
2020-02-07,9.600948333740234
2020-02-10,9.531343460083008
2020-02-11,9.549903869628906
2020-02-12,9.596307754516602
2020-02-13,9.614869117736816
2020-02-14,9.60558795928955
2020-02-18,9.628791809082031
2020-02-19,9.647351264953613
2020-02-20,9.665913581848145
2020-02-21,9.68447494506836
2020-02-24,9.614869117736816
2020-02-25,9.359647750854492
2020-02-26,9.322526931762695
2020-02-27,9.025541305541992
2020-02-28,8.918813705444336
2020-03-02,9.290042877197266
2020-03-03,9.141552925109863
2020-03-04,9.262200355529785
2020-03-05,9.099787712097168
2020-03-06,8.844566345214844
2020-03-09,8.032499313354492
2020-03-10,8.051060676574707
2020-03-11,7.758718967437744
2020-03-12,6.85848331451416
2020-03-13,6.491893291473389
2020-03-16,4.928084850311279
2020-03-17,3.754067897796631
2020-03-18,2.505805492401123
2020-03-19,3.475644826889038
2020-03-20,3.2621874809265137
2020-03-23,2.2923483848571777
2020-03-24,1.9953638315200806
2020-03-25,1.5823698043823242
2020-03-26,3.053229808807373
2020-03-27,3.1434993743896484
2020-03-30,2.6549835205078125
2020-03-31,2.9151711463928223
2020-04-01,2.2248756885528564
2020-04-02,1.9381376504898071
2020-04-03,1.3381115198135376
2020-04-06,1.5080304145812988
2020-04-07,2.166465997695923
2020-04-08,2.6443631649017334
2020-04-09,3.47802734375
2020-04-13,3.6107773780822754
2020-04-14,3.7222864627838135
2020-04-15,3.377138376235962
2020-04-16,3.318728446960449
2020-04-17,3.5895371437072754
2020-04-20,3.3505892753601074
2020-04-21,3.2921791076660156
2020-04-22,3.233769416809082
2020-04-23,3.228459358215332
2020-04-24,3.239079475402832
2020-04-27,3.446167469024658
2020-04-28,3.839106321334839
2020-04-29,4.348862648010254
2020-04-30,4.0833635330200195
2020-05-01,4.067434310913086
2020-05-04,3.929375410079956
2020-05-05,3.8019356727600098
2020-05-06,3.701045513153076
2020-05-07,3.812556028366089
2020-05-08,3.9612345695495605
2020-05-11,3.897515296936035
2020-05-12,3.5736072063446045
2020-05-13,3.1222598552703857
2020-05-14,3.265629529953003
2020-05-15,3.2550086975097656
2020-05-18,3.5842268466949463
2020-05-19,3.552367687225342
2020-05-20,3.759455680847168
2020-05-21,3.6691861152648926
2020-05-22,3.7913155555725098
2020-05-26,3.9824750423431396
2020-05-27,4.035574913024902
2020-05-28,3.9877841472625732
2020-05-29,3.934685468673706
2020-06-01,4.216113567352295
2020-06-02,4.189563274383545
2020-06-03,4.704629421234131
2020-06-04,4.784280300140381
2020-06-05,5.113497734069824
2020-06-08,5.692283630371094
2020-06-09,5.049777984619141
2020-06-10,4.954198837280273
2020-06-11,4.5559515953063965
2020-06-12,4.801916599273682
2020-06-15,4.958439350128174
2020-06-16,5.0367021560668945
2020-06-17,4.90812873840332
2020-06-18,4.874587535858154
2020-06-19,4.818686485290527
2020-06-22,4.785146713256836
2020-06-23,5.031111240386963
2020-06-24,4.891358852386475
2020-06-25,4.977172374725342
2020-06-26,4.7826619148254395
2020-06-29,4.868474960327148
2020-06-30,4.9199628829956055
2020-07-01,4.748336315155029
2020-07-02,4.548104763031006
2020-07-06,4.719732761383057
2020-07-07,4.519501209259033
2020-07-08,4.439408302307129
2020-07-09,4.210572719573975
2020-07-10,4.416524410247803
2020-07-13,4.353594779968262
2020-07-14,4.387920379638672
2020-07-15,4.754056930541992
2020-07-16,4.633918762207031
2020-07-17,4.542384624481201
2020-07-20,4.490896224975586
2020-07-21,4.6053147315979
2020-07-22,4.765499114990234
2020-07-23,4.731173992156982
2020-07-24,4.616755485534668
2020-07-27,4.582430362701416
2020-07-28,4.742615222930908
2020-07-29,4.81698751449585
2020-07-30,4.994333744049072
2020-07-31,4.9657301902771
2020-08-03,4.885636806488037
2020-08-04,4.908520698547363
2020-08-05,5.103031158447266
2020-08-06,5.005775451660156
2020-08-07,5.097309589385986
2020-08-10,5.234612464904785
2020-08-11,5.1716814041137695
2020-08-12,5.131636619567871
2020-08-13,5.0458221435546875
2020-08-14,5.131636619567871
2020-08-17,5.120193958282471
2020-08-18,5.062984943389893
2020-08-19,5.074426174163818
2020-08-20,5.040102005004883
2020-08-21,4.925683498382568
2020-08-24,5.165960311889648
2020-08-25,5.177402019500732
2020-08-26,5.0458221435546875
2020-08-27,5.143077373504639
2020-08-28,5.188844680786133
2020-08-31,5.0458221435546875
2020-09-01,5.068706035614014
2020-09-02,5.097309589385986
2020-09-03,5.080147743225098
2020-09-04,5.131636619567871
2020-09-08,5.057264804840088
2020-09-09,5.11447286605835
2020-09-10,5.091588497161865
2020-09-11,4.977172374725342
2020-09-14,5.148797512054443
2020-09-15,5.177402019500732
2020-09-16,5.200285911560059
2020-09-17,5.211727619171143
2020-09-18,5.228890895843506
2020-09-21,5.05154275894165
2020-09-22,4.9657301902771
2020-09-23,4.776940822601318
2020-09-24,4.700744152069092
2020-09-25,4.835554122924805
2020-09-28,5.064143657684326
2020-09-29,4.999670028686523
2020-09-30,4.958640098571777
2020-10-01,4.987946510314941
2020-10-02,5.093448162078857
2020-10-05,5.1344780921936035
2020-10-06,5.064143657684326
2020-10-07,5.0524210929870605
2020-10-08,5.2282586097717285
2020-10-09,5.0465593338012695
2020-10-12,5.075864791870117
2020-10-13,4.987946510314941
2020-10-14,4.9527788162231445
2020-10-15,4.999670028686523
2020-10-16,4.917611598968506
2020-10-19,4.747634410858154
2020-10-20,4.741772651672363
2020-10-21,4.700744152069092
2020-10-22,4.706604957580566
2020-10-23,4.788662910461426
2020-10-26,4.659714698791504
2020-10-27,4.6772990226745605
2020-10-28,4.530766010284424
2020-10-29,4.630409240722656
2020-10-30,4.5835185050964355
2020-11-02,4.6421308517456055
2020-11-03,4.847276210784912
2020-11-04,4.753495693206787
2020-11-05,4.87658166885376
2020-11-06,4.64799165725708
2020-11-09,5.116894245147705
2020-11-10,5.4216814041137695
2020-11-11,5.322039604187012
2020-11-12,5.152061939239502
2020-11-13,5.345483779907227
2020-11-16,5.615102291107178
2020-11-17,5.638548374176025
2020-11-18,5.644409656524658
2020-11-19,5.632687568664551
2020-11-20,5.785079479217529
2020-11-23,5.966778755187988
2020-11-24,6.447405815124512
2020-11-25,6.300873756408691
2020-11-27,6.336040496826172
2020-11-30,6.078144550323486
2020-12-01,6.078144550323486
2020-12-02,6.125034809112549
2020-12-03,6.125034809112549
2020-12-04,6.447405815124512
2020-12-07,6.242258548736572
2020-12-08,6.388791084289551
2020-12-09,6.330178260803223
2020-12-10,6.312594890594482
2020-12-11,6.283288955688477
2020-12-14,6.3419013023376465
2020-12-15,6.400514125823975
2020-12-16,6.347762107849121
2020-12-17,6.476711273193359
2020-12-18,6.330178260803223
2020-12-21,6.277426719665527
2020-12-22,6.30673360824585
2020-12-23,6.4649882316589355
2020-12-24,6.4832000732421875
2020-12-28,6.525691509246826
2020-12-29,6.4164252281188965
2020-12-30,6.386074066162109
2020-12-31,6.446776390075684
2021-01-04,6.252523899078369
2021-01-05,6.210030555725098
2021-01-06,6.489270210266113
2021-01-07,6.4164252281188965
2021-01-08,6.373931884765625
2021-01-11,6.386074066162109
2021-01-12,6.4832000732421875
2021-01-13,6.428565979003906
2021-01-14,6.4832000732421875
2021-01-15,6.4042840003967285
2021-01-19,6.4649882316589355
2021-01-20,6.817071914672852
2021-01-21,6.792788982391357
2021-01-22,6.7988600730896
2021-01-25,6.6167473793029785
2021-01-26,6.4832000732421875
2021-01-27,6.137185096740723
2021-01-28,6.179677486419678
2021-01-29,5.930791854858398
2021-02-01,6.088623046875
2021-02-02,6.270735740661621
2021-02-03,6.246453762054443
2021-02-04,6.452847480773926
2021-02-05,6.6288886070251465
2021-02-08,6.683523654937744
2021-02-09,6.586397171020508
2021-02-10,6.592467308044434
2021-02-11,6.610678672790527
2021-02-12,6.586397171020508
2021-02-16,6.823142051696777
2021-02-17,6.592467308044434
2021-02-18,6.452847480773926
2021-02-19,6.653170585632324
2021-02-22,6.823142051696777
2021-02-23,6.719945430755615
2021-02-24,7.157013893127441
2021-02-25,6.367861747741699
2021-02-26,6.3375091552734375
2021-03-01,6.634960651397705
2021-03-02,6.586397171020508
2021-03-03,6.738156795501709
2021-03-04,6.671381950378418
2021-03-05,6.622817516326904
2021-03-08,6.889915466308594
2021-03-09,6.841352939605713
2021-03-10,7.0538177490234375
2021-03-11,7.126662254333496
2021-03-12,7.169157028198242
2021-03-15,7.290565013885498
2021-03-16,7.096310138702393
2021-03-17,7.254141330718994
2021-03-18,6.968832015991211
2021-03-19,7.114522457122803
2021-03-22,6.987043857574463
2021-03-23,6.77457857131958
2021-03-24,6.701733589172363
