Date,MVBF
2012-08-03,9.889884948730469
2012-08-06,9.889884948730469
2012-08-07,9.889884948730469
2012-08-08,9.889884948730469
2012-08-09,9.889884948730469
2012-08-10,9.889884948730469
2012-08-13,9.889884948730469
2012-08-14,9.889884948730469
2012-08-15,9.889884948730469
2012-08-16,9.889884948730469
2012-08-17,9.889884948730469
2012-08-20,9.889884948730469
2012-08-21,9.889884948730469
2012-08-22,9.889884948730469
2012-08-23,9.889884948730469
2012-08-24,9.889884948730469
2012-08-27,9.683846473693848
2012-08-28,9.683846473693848
2012-08-29,9.683846473693848
2012-08-30,9.683846473693848
2012-08-31,9.683846473693848
2012-09-04,9.683846473693848
2012-09-05,9.683846473693848
2012-09-06,9.683846473693848
2012-09-07,9.786863327026367
2012-09-10,9.477804183959961
2012-09-11,9.539621353149414
2012-09-12,9.766263008117676
2012-09-13,9.766263008117676
2012-09-14,9.766263008117676
2012-09-17,9.786863327026367
2012-09-18,9.786863327026367
2012-09-19,9.786863327026367
2012-09-20,9.786863327026367
2012-09-21,9.498407363891602
2012-09-24,9.498407363891602
2012-09-25,9.498407363891602
2012-09-26,9.786863327026367
2012-09-27,9.786863327026367
2012-09-28,9.786863327026367
2012-10-01,9.683846473693848
2012-10-02,9.683846473693848
2012-10-03,9.683846473693848
2012-10-04,9.683846473693848
2012-10-05,9.683846473693848
2012-10-08,9.683846473693848
2012-10-09,9.683846473693848
2012-10-10,9.683846473693848
2012-10-11,9.683846473693848
2012-10-12,9.683846473693848
2012-10-15,9.766263008117676
2012-10-16,9.766263008117676
2012-10-17,9.766263008117676
2012-10-18,9.786863327026367
2012-10-19,9.786863327026367
2012-10-22,9.725053787231445
2012-10-23,9.889884948730469
2012-10-24,9.889884948730469
2012-10-25,9.889884948730469
2012-10-26,9.889884948730469
2012-10-31,9.889884948730469
2012-11-01,9.889884948730469
2012-11-02,9.766263008117676
2012-11-05,9.766263008117676
2012-11-06,9.766263008117676
2012-11-07,9.766263008117676
2012-11-08,9.766263008117676
2012-11-09,9.766263008117676
2012-11-12,9.889884948730469
2012-11-13,9.766263008117676
2012-11-14,9.889884948730469
2012-11-15,9.766263008117676
2012-11-16,9.733296394348145
2012-11-19,9.733296394348145
2012-11-20,9.889884948730469
2012-11-21,9.889884948730469
2012-11-23,9.889884948730469
2012-11-26,9.889884948730469
2012-11-27,9.889884948730469
2012-11-28,9.918816566467285
2012-11-29,9.918816566467285
2012-11-30,9.918816566467285
2012-12-03,9.918816566467285
2012-12-04,9.918816566467285
2012-12-05,9.918816566467285
2012-12-06,9.918816566467285
2012-12-07,9.918816566467285
2012-12-10,9.918816566467285
2012-12-11,9.918816566467285
2012-12-12,9.918816566467285
2012-12-13,9.918816566467285
2012-12-14,9.918816566467285
2012-12-17,9.918816566467285
2012-12-18,9.918816566467285
2012-12-19,9.918816566467285
2012-12-20,9.918816566467285
2012-12-21,9.918816566467285
2012-12-24,9.914682388305664
2012-12-26,9.914682388305664
2012-12-27,9.778297424316406
2012-12-28,9.778297424316406
2012-12-31,9.918816566467285
2013-01-02,9.918816566467285
2013-01-03,9.918816566467285
2013-01-04,9.918816566467285
2013-01-07,9.918816566467285
2013-01-08,9.918816566467285
2013-01-09,9.918816566467285
2013-01-10,9.918816566467285
2013-01-11,9.918816566467285
2013-01-14,9.918816566467285
2013-01-15,9.918816566467285
2013-01-16,9.918816566467285
2013-01-17,9.918816566467285
2013-01-18,9.918816566467285
2013-01-22,9.918816566467285
2013-01-23,9.918816566467285
2013-01-24,9.918816566467285
2013-01-25,9.918816566467285
2013-01-28,9.918816566467285
2013-01-29,9.918816566467285
2013-01-30,9.918816566467285
2013-01-31,9.918816566467285
2013-02-01,9.918816566467285
2013-02-04,9.794830322265625
2013-02-05,9.794830322265625
2013-02-06,9.794830322265625
2013-02-07,9.794830322265625
2013-02-08,9.794830322265625
2013-02-11,9.794830322265625
2013-02-12,9.918816566467285
2013-02-13,9.918816566467285
2013-02-14,9.918816566467285
2013-02-15,9.918816566467285
2013-02-19,9.918816566467285
2013-02-20,9.918816566467285
2013-02-21,9.918816566467285
2013-02-22,9.918816566467285
2013-02-25,9.918816566467285
2013-02-26,9.918816566467285
2013-02-27,9.918816566467285
2013-02-28,9.918816566467285
2013-03-01,9.918816566467285
2013-03-04,9.918816566467285
2013-03-05,9.918816566467285
2013-03-06,9.918816566467285
2013-03-07,9.918816566467285
2013-03-08,9.918816566467285
2013-03-11,9.918816566467285
2013-03-12,9.918816566467285
2013-03-13,9.918816566467285
2013-03-14,9.918816566467285
2013-03-15,9.918816566467285
2013-03-18,9.918816566467285
2013-03-19,9.918816566467285
2013-03-20,9.918816566467285
2013-03-21,9.918816566467285
2013-03-22,9.918816566467285
2013-03-25,9.918816566467285
2013-03-26,9.918816566467285
2013-03-27,9.918816566467285
2013-03-28,9.918816566467285
2013-04-01,10.125458717346191
2013-04-02,10.125458717346191
2013-04-03,10.125458717346191
2013-04-04,10.125458717346191
2013-04-05,10.125458717346191
2013-04-08,10.125458717346191
2013-04-09,10.125458717346191
2013-04-10,10.125458717346191
2013-04-11,10.125458717346191
2013-04-12,10.125458717346191
2013-04-15,10.125458717346191
2013-04-16,10.166789054870605
2013-04-17,10.166789054870605
2013-04-18,10.166789054870605
2013-04-19,10.18744945526123
2013-04-22,9.918816566467285
2013-04-23,10.18744945526123
2013-04-24,10.18744945526123
2013-04-25,10.18744945526123
2013-04-26,10.18744945526123
2013-04-29,10.18744945526123
2013-04-30,10.332099914550781
2013-05-01,10.332099914550781
2013-05-02,10.332099914550781
2013-05-03,10.332099914550781
2013-05-06,10.332099914550781
2013-05-07,10.332099914550781
2013-05-08,10.332099914550781
2013-05-09,10.332099914550781
2013-05-10,10.332099914550781
2013-05-13,10.332099914550781
2013-05-14,11.15453052520752
2013-05-15,11.15866756439209
2013-05-16,11.15866756439209
2013-05-17,11.15866756439209
2013-05-20,11.15866756439209
2013-05-21,11.15866756439209
2013-05-22,11.15866756439209
2013-05-23,11.15866756439209
2013-05-24,11.15866756439209
2013-05-28,11.15866756439209
2013-05-29,11.187671661376953
2013-05-30,11.602032661437988
2013-05-31,11.602032661437988
2013-06-03,11.602032661437988
2013-06-04,11.602032661437988
2013-06-05,11.602032661437988
2013-06-06,11.602032661437988
2013-06-07,11.705615043640137
2013-06-10,11.705615043640137
2013-06-11,11.705615043640137
2013-06-12,11.705615043640137
2013-06-13,11.705615043640137
2013-06-14,11.705615043640137
2013-06-17,11.705615043640137
2013-06-18,11.705615043640137
2013-06-19,11.705615043640137
2013-06-20,11.705615043640137
2013-06-21,11.705615043640137
2013-06-24,11.705615043640137
2013-06-25,11.705615043640137
2013-06-26,11.705615043640137
2013-06-27,11.705615043640137
2013-06-28,11.705615043640137
2013-07-01,11.705615043640137
2013-07-02,11.705615043640137
2013-07-03,11.705615043640137
2013-07-05,11.705615043640137
2013-07-08,11.705615043640137
2013-07-09,11.705615043640137
2013-07-10,11.705615043640137
2013-07-11,11.705615043640137
2013-07-12,11.705615043640137
2013-07-15,11.705615043640137
2013-07-16,12.285720825195312
2013-07-17,12.285720825195312
2013-07-18,12.940410614013672
2013-07-19,12.762232780456543
2013-07-22,13.881001472473145
2013-07-23,14.626846313476562
2013-07-24,14.626846313476562
2013-07-25,14.626846313476562
2013-07-26,14.626846313476562
2013-07-29,14.626846313476562
2013-07-30,14.626846313476562
2013-07-31,14.626846313476562
2013-08-01,14.626846313476562
2013-08-02,14.626846313476562
2013-08-05,14.626846313476562
2013-08-06,14.626846313476562
2013-08-07,13.881001472473145
2013-08-08,13.881001472473145
2013-08-09,13.881001472473145
2013-08-12,13.881001472473145
2013-08-13,13.984591484069824
2013-08-14,13.984591484069824
2013-08-15,13.984591484069824
2013-08-16,14.311933517456055
2013-08-19,14.295360565185547
2013-08-20,14.28707218170166
2013-08-21,14.28707218170166
2013-08-22,14.28707218170166
2013-08-23,14.191768646240234
2013-08-26,14.91689682006836
2013-08-27,14.91689682006836
2013-08-28,14.91689682006836
2013-08-29,14.91689682006836
2013-08-30,14.91689682006836
2013-09-03,14.91689682006836
2013-09-04,14.91689682006836
2013-09-05,14.91689682006836
2013-09-06,14.91689682006836
2013-09-09,14.91689682006836
2013-09-10,14.91689682006836
2013-09-11,14.91689682006836
2013-09-12,16.13925552368164
2013-09-13,16.13925552368164
2013-09-16,16.13925552368164
2013-09-17,16.13925552368164
2013-09-18,16.13925552368164
2013-09-19,16.13925552368164
2013-09-20,15.95279598236084
2013-09-23,15.95279598236084
2013-09-24,15.95279598236084
2013-09-25,15.95279598236084
2013-09-26,15.95279598236084
2013-09-27,15.95279598236084
2013-09-30,15.95279598236084
2013-10-01,15.95279598236084
2013-10-02,14.502534866333008
2013-10-03,14.502534866333008
2013-10-04,15.331254005432129
2013-10-07,14.419670104980469
2013-10-08,14.440382957458496
2013-10-09,14.502534866333008
2013-10-10,14.91689682006836
2013-10-11,14.91689682006836
2013-10-14,14.91689682006836
2013-10-15,14.502534866333008
2013-10-16,14.85059928894043
2013-10-17,14.85059928894043
2013-10-18,14.85059928894043
2013-10-21,14.896183013916016
2013-10-22,14.444528579711914
2013-10-23,14.444528579711914
2013-10-24,14.440382957458496
2013-10-25,14.440382957458496
2013-10-28,14.440382957458496
2013-10-29,14.896183013916016
2013-10-30,14.896183013916016
2013-10-31,14.896183013916016
2013-11-01,14.896183013916016
2013-11-04,14.502534866333008
2013-11-05,14.896183013916016
2013-11-06,14.896183013916016
2013-11-07,14.896183013916016
2013-11-08,14.81330680847168
2013-11-11,14.81330680847168
2013-11-12,14.461105346679688
2013-11-13,14.461105346679688
2013-11-14,13.673822402954102
2013-11-15,13.673822402954102
2013-11-18,13.673822402954102
2013-11-19,13.673822402954102
2013-11-20,13.677963256835938
2013-11-21,13.677963256835938
2013-11-22,13.881001472473145
2013-11-25,13.881001472473145
2013-11-26,13.881001472473145
2013-11-27,13.881001472473145
2013-11-29,13.881001472473145
2013-12-02,13.881001472473145
2013-12-03,13.881001472473145
2013-12-04,13.881001472473145
2013-12-05,13.881001472473145
2013-12-06,13.881001472473145
2013-12-09,13.881001472473145
2013-12-10,13.881001472473145
2013-12-11,13.881001472473145
2013-12-12,13.914226531982422
2013-12-13,13.914226531982422
2013-12-16,14.537252426147461
2013-12-17,14.537252426147461
2013-12-18,14.537252426147461
2013-12-19,14.533097267150879
2013-12-20,14.541407585144043
2013-12-23,14.35034465789795
2013-12-24,14.35034465789795
2013-12-26,14.35034465789795
