Date,RXO
2023-07-18,20.68000030517578
2023-07-19,21.440000534057617
2023-07-20,20.899999618530273
2023-07-21,21.100000381469727
2023-07-24,20.93000030517578
2023-07-25,21.280000686645508
2023-07-26,22.0
2023-07-27,21.479999542236328
2023-07-28,21.8700008392334
2023-07-31,22.049999237060547
2023-08-01,21.920000076293945
2023-08-02,19.649999618530273
2023-08-03,19.639999389648438
2023-08-04,20.190000534057617
2023-08-07,20.110000610351562
2023-08-08,19.850000381469727
2023-08-09,19.8700008392334
2023-08-10,19.75
2023-08-11,19.389999389648438
2023-08-14,19.389999389648438
2023-08-15,19.200000762939453
2023-08-16,19.219999313354492
2023-08-17,18.950000762939453
2023-08-18,19.219999313354492
2023-08-21,18.809999465942383
2023-08-22,18.6299991607666
2023-08-23,18.8799991607666
2023-08-24,19.149999618530273
2023-08-25,18.959999084472656
2023-08-28,18.459999084472656
2023-08-29,18.459999084472656
2023-08-30,18.809999465942383
2023-08-31,18.079999923706055
2023-09-01,18.270000457763672
2023-09-05,17.559999465942383
2023-09-06,17.520000457763672
2023-09-07,17.75
2023-09-08,17.59000015258789
2023-09-11,17.920000076293945
2023-09-12,17.81999969482422
2023-09-13,17.709999084472656
2023-09-14,18.100000381469727
2023-09-15,18.270000457763672
2023-09-18,18.600000381469727
2023-09-19,18.40999984741211
2023-09-20,18.399999618530273
2023-09-21,18.100000381469727
2023-09-22,18.290000915527344
2023-09-25,18.8700008392334
2023-09-26,19.229999542236328
2023-09-27,19.81999969482422
2023-09-28,20.030000686645508
2023-09-29,19.729999542236328
2023-10-02,19.5
2023-10-03,18.81999969482422
2023-10-04,19.459999084472656
2023-10-05,18.739999771118164
2023-10-06,18.93000030517578
2023-10-09,19.40999984741211
2023-10-10,19.719999313354492
2023-10-11,19.1299991607666
2023-10-12,19.079999923706055
2023-10-13,18.520000457763672
2023-10-16,19.309999465942383
2023-10-17,19.389999389648438
2023-10-18,18.690000534057617
2023-10-19,18.860000610351562
2023-10-20,18.829999923706055
2023-10-23,18.979999542236328
2023-10-24,18.229999542236328
2023-10-25,18.049999237060547
2023-10-26,17.520000457763672
2023-10-27,17.270000457763672
2023-10-30,17.950000762939453
2023-10-31,17.510000228881836
2023-11-01,17.079999923706055
2023-11-02,18.280000686645508
2023-11-03,18.479999542236328
2023-11-06,18.290000915527344
2023-11-07,18.239999771118164
2023-11-08,17.360000610351562
2023-11-09,17.5
2023-11-10,18.030000686645508
2023-11-13,18.270000457763672
2023-11-14,20.020000457763672
2023-11-15,19.729999542236328
2023-11-16,19.829999923706055
2023-11-17,19.969999313354492
2023-11-20,19.84000015258789
2023-11-21,20.100000381469727
2023-11-22,20.200000762939453
2023-11-24,20.469999313354492
2023-11-27,20.549999237060547
2023-11-28,20.639999389648438
2023-11-29,20.8700008392334
2023-11-30,20.959999084472656
2023-12-01,21.420000076293945
2023-12-04,22.0
2023-12-05,21.040000915527344
2023-12-06,20.979999542236328
2023-12-07,20.959999084472656
2023-12-08,20.780000686645508
2023-12-11,21.290000915527344
2023-12-12,21.290000915527344
2023-12-13,21.989999771118164
2023-12-14,23.040000915527344
2023-12-15,23.3700008392334
2023-12-18,23.219999313354492
2023-12-19,23.5
2023-12-20,23.3799991607666
2023-12-21,23.75
2023-12-22,23.889999389648438
2023-12-26,24.1299991607666
2023-12-27,23.979999542236328
2023-12-28,23.670000076293945
2023-12-29,23.260000228881836
2024-01-02,23.049999237060547
2024-01-03,22.459999084472656
2024-01-04,22.469999313354492
2024-01-05,22.489999771118164
2024-01-08,22.3799991607666
2024-01-09,22.43000030517578
2024-01-10,22.520000457763672
2024-01-11,22.6200008392334
2024-01-12,22.56999969482422
2024-01-16,22.34000015258789
2024-01-17,21.8799991607666
2024-01-18,21.850000381469727
2024-01-19,22.280000686645508
2024-01-22,22.920000076293945
2024-01-23,22.829999923706055
2024-01-24,22.1200008392334
2024-01-25,22.270000457763672
2024-01-26,22.040000915527344
2024-01-29,22.239999771118164
2024-01-30,21.68000030517578
2024-01-31,20.799999237060547
2024-02-01,20.68000030517578
2024-02-02,21.260000228881836
2024-02-05,20.829999923706055
2024-02-06,21.790000915527344
2024-02-07,22.479999542236328
2024-02-08,20.75
2024-02-09,20.280000686645508
2024-02-12,20.899999618530273
2024-02-13,21.450000762939453
2024-02-14,21.829999923706055
2024-02-15,21.530000686645508
2024-02-16,21.56999969482422
2024-02-20,20.940000534057617
2024-02-21,21.34000015258789
2024-02-22,21.6200008392334
2024-02-23,21.459999084472656
2024-02-26,21.389999389648438
2024-02-27,20.899999618530273
2024-02-28,20.440000534057617
2024-02-29,21.520000457763672
2024-03-01,21.100000381469727
2024-03-04,20.350000381469727
2024-03-05,20.5
2024-03-06,20.729999542236328
2024-03-07,21.25
2024-03-08,20.90999984741211
2024-03-11,21.6299991607666
2024-03-12,21.3700008392334
2024-03-13,20.700000762939453
2024-03-14,20.209999084472656
2024-03-15,19.8700008392334
2024-03-18,19.739999771118164
2024-03-19,19.850000381469727
2024-03-20,20.010000228881836
2024-03-21,20.600000381469727
2024-03-22,20.530000686645508
2024-03-25,20.809999465942383
2024-03-26,20.790000915527344
2024-03-27,21.260000228881836
2024-03-28,21.8700008392334
2024-04-01,21.6200008392334
2024-04-02,20.959999084472656
2024-04-03,21.510000228881836
2024-04-04,21.530000686645508
2024-04-05,21.5
2024-04-08,21.719999313354492
2024-04-09,22.329999923706055
2024-04-10,21.3799991607666
2024-04-11,21.81999969482422
2024-04-12,20.610000610351562
2024-04-15,20.25
2024-04-16,20.5
2024-04-17,19.229999542236328
2024-04-18,18.93000030517578
2024-04-19,19.3700008392334
2024-04-22,19.5
2024-04-23,19.90999984741211
2024-04-24,19.31999969482422
2024-04-25,19.81999969482422
2024-04-26,19.360000610351562
2024-04-29,19.389999389648438
2024-04-30,18.90999984741211
2024-05-01,19.0
2024-05-02,20.1200008392334
2024-05-03,20.40999984741211
2024-05-06,20.540000915527344
2024-05-07,20.719999313354492
2024-05-08,20.469999313354492
2024-05-09,20.719999313354492
2024-05-10,20.65999984741211
2024-05-13,20.979999542236328
2024-05-14,21.170000076293945
2024-05-15,20.969999313354492
2024-05-16,21.1299991607666
2024-05-17,20.579999923706055
2024-05-20,20.540000915527344
2024-05-21,20.18000030517578
2024-05-22,20.209999084472656
2024-05-23,20.100000381469727
2024-05-24,20.329999923706055
2024-05-28,19.8700008392334
2024-05-29,19.59000015258789
2024-05-30,19.739999771118164
2024-05-31,20.40999984741211
2024-06-03,20.329999923706055
2024-06-04,20.389999389648438
2024-06-05,20.780000686645508
2024-06-06,20.479999542236328
2024-06-07,20.469999313354492
2024-06-10,20.40999984741211
2024-06-11,20.690000534057617
2024-06-12,21.309999465942383
2024-06-13,20.8799991607666
2024-06-14,20.059999465942383
2024-06-17,20.110000610351562
2024-06-18,20.059999465942383
2024-06-20,20.200000762939453
2024-06-21,20.209999084472656
2024-06-24,24.850000381469727
2024-06-25,24.809999465942383
2024-06-26,25.219999313354492
2024-06-27,24.940000534057617
2024-06-28,26.149999618530273
2024-07-01,27.010000228881836
2024-07-02,27.040000915527344
2024-07-03,26.790000915527344
2024-07-05,26.770000457763672
2024-07-08,27.139999389648438
2024-07-09,26.75
2024-07-10,26.530000686645508
2024-07-11,27.18000030517578
2024-07-12,27.100000381469727
2024-07-15,29.389999389648438
2024-07-16,29.829999923706055
2024-07-17,29.90999984741211
2024-07-18,29.440000534057617
2024-07-19,29.899999618530273
2024-07-22,30.040000915527344
2024-07-23,29.670000076293945
2024-07-24,29.229999542236328
2024-07-25,30.450000762939453
2024-07-26,31.15999984741211
2024-07-29,31.18000030517578
2024-07-30,31.899999618530273
2024-07-31,31.709999084472656
2024-08-01,31.200000762939453
2024-08-02,29.56999969482422
2024-08-05,29.100000381469727
2024-08-06,29.850000381469727
2024-08-07,29.110000610351562
2024-08-08,28.850000381469727
2024-08-09,28.719999313354492
2024-08-12,28.1299991607666
2024-08-13,27.270000457763672
2024-08-14,27.510000228881836
2024-08-15,28.65999984741211
2024-08-16,29.030000686645508
2024-08-19,29.31999969482422
2024-08-20,28.440000534057617
2024-08-21,28.90999984741211
2024-08-22,28.489999771118164
2024-08-23,29.559999465942383
2024-08-26,29.549999237060547
2024-08-27,28.760000228881836
2024-08-28,28.56999969482422
2024-08-29,28.360000610351562
2024-08-30,28.459999084472656
2024-09-03,28.459999084472656
2024-09-04,28.18000030517578
2024-09-05,27.260000228881836
2024-09-06,26.719999313354492
2024-09-09,27.229999542236328
2024-09-10,26.0
2024-09-11,25.56999969482422
2024-09-12,25.549999237060547
2024-09-13,25.700000762939453
2024-09-16,25.829999923706055
2024-09-17,25.889999389648438
2024-09-18,26.049999237060547
2024-09-19,27.100000381469727
2024-09-20,25.950000762939453
2024-09-23,26.670000076293945
2024-09-24,27.100000381469727
2024-09-25,27.8799991607666
2024-09-26,27.25
2024-09-27,27.530000686645508
2024-09-30,28.0
2024-10-01,27.09000015258789
2024-10-02,27.219999313354492
2024-10-03,27.06999969482422
2024-10-04,27.209999084472656
2024-10-07,27.200000762939453
2024-10-08,27.6200008392334
2024-10-09,27.93000030517578
2024-10-10,28.059999465942383
2024-10-11,29.8799991607666
2024-10-14,29.65999984741211
2024-10-15,29.170000076293945
2024-10-16,29.600000381469727
2024-10-17,29.290000915527344
2024-10-18,29.209999084472656
2024-10-21,28.950000762939453
2024-10-22,28.920000076293945
2024-10-23,28.329999923706055
2024-10-24,28.059999465942383
2024-10-25,28.15999984741211
2024-10-28,28.780000686645508
2024-10-29,28.700000762939453
2024-10-30,29.059999465942383
2024-10-31,28.190000534057617
2024-11-01,27.93000030517578
2024-11-04,27.950000762939453
2024-11-05,28.200000762939453
2024-11-06,31.899999618530273
2024-11-07,28.709999084472656
2024-11-08,29.790000915527344
2024-11-11,29.40999984741211
2024-11-12,27.799999237060547
2024-11-13,27.84000015258789
2024-11-14,27.489999771118164
2024-11-15,27.25
2024-11-18,27.1200008392334
2024-11-19,27.420000076293945
2024-11-20,27.540000915527344
2024-11-21,27.90999984741211
2024-11-22,28.360000610351562
2024-11-25,30.420000076293945
2024-11-26,30.8799991607666
2024-11-27,29.889999389648438
2024-11-29,30.149999618530273
2024-12-02,30.030000686645508
2024-12-03,29.030000686645508
2024-12-04,29.309999465942383
2024-12-05,28.360000610351562
2024-12-06,28.549999237060547
2024-12-09,28.6200008392334
2024-12-10,28.360000610351562
2024-12-11,28.8700008392334
2024-12-12,28.270000457763672
2024-12-13,27.290000915527344
2024-12-16,27.18000030517578
2024-12-17,26.5
2024-12-18,25.1299991607666
2024-12-19,24.829999923706055
2024-12-20,25.0
2024-12-23,23.459999084472656
2024-12-24,23.969999313354492
2024-12-26,24.1299991607666
2024-12-27,24.360000610351562
2024-12-30,24.100000381469727
2024-12-31,23.84000015258789
2025-01-02,23.670000076293945
2025-01-03,25.170000076293945
2025-01-06,25.729999542236328
2025-01-07,25.299999237060547
2025-01-08,25.200000762939453
2025-01-10,24.270000457763672
2025-01-13,24.790000915527344
2025-01-14,24.979999542236328
2025-01-15,25.280000686645508
2025-01-16,25.56999969482422
2025-01-17,25.209999084472656
2025-01-21,25.8799991607666
2025-01-22,25.829999923706055
2025-01-23,26.190000534057617
2025-01-24,25.860000610351562
2025-01-27,26.809999465942383
2025-01-28,25.989999771118164
2025-01-29,25.899999618530273
2025-01-30,25.75
2025-01-31,25.649999618530273
2025-02-03,24.639999389648438
2025-02-04,25.260000228881836
2025-02-05,21.489999771118164
2025-02-06,21.469999313354492
2025-02-07,20.510000228881836
2025-02-10,21.489999771118164
2025-02-11,20.8799991607666
2025-02-12,19.860000610351562
2025-02-13,20.940000534057617
2025-02-14,21.56999969482422
2025-02-18,22.09000015258789
2025-02-19,21.649999618530273
2025-02-20,20.950000762939453
2025-02-21,20.139999389648438
2025-02-24,19.649999618530273
2025-02-25,19.93000030517578
2025-02-26,19.850000381469727
2025-02-27,19.90999984741211
2025-02-28,20.469999313354492
2025-03-03,20.270000457763672
2025-03-04,20.110000610351562
2025-03-05,20.43000030517578
2025-03-06,20.43000030517578
2025-03-07,19.809999465942383
2025-03-10,19.219999313354492
2025-03-11,17.649999618530273
2025-03-12,18.06999969482422
2025-03-13,18.239999771118164
2025-03-14,18.459999084472656
2025-03-17,18.850000381469727
2025-03-18,18.700000762939453
2025-03-19,18.799999237060547
2025-03-20,18.940000534057617
2025-03-21,18.59000015258789
2025-03-24,19.030000686645508
2025-03-25,19.110000610351562
2025-03-26,19.049999237060547
2025-03-27,19.350000381469727
2025-03-28,18.860000610351562
2025-03-31,19.100000381469727
2025-04-01,18.920000076293945
2025-04-02,19.549999237060547
2025-04-03,15.770000457763672
2025-04-04,14.479999542236328
2025-04-07,14.210000038146973
2025-04-08,12.9399995803833
2025-04-09,14.9399995803833
2025-04-10,14.069999694824219
2025-04-11,13.680000305175781
2025-04-14,13.989999771118164
2025-04-15,13.529999732971191
2025-04-16,12.90999984741211
2025-04-17,13.239999771118164
2025-04-21,12.579999923706055
2025-04-22,12.779999732971191
2025-04-23,13.399999618530273
2025-04-24,14.09000015258789
2025-04-25,13.479999542236328
2025-04-28,13.65999984741211
2025-04-29,13.699999809265137
2025-04-30,14.09000015258789
2025-05-01,14.069999694824219
2025-05-02,14.760000228881836
2025-05-05,14.359999656677246
2025-05-06,13.760000228881836
2025-05-07,12.989999771118164
2025-05-08,14.430000305175781
2025-05-09,14.470000267028809
2025-05-12,16.15999984741211
2025-05-13,16.6200008392334
2025-05-14,17.139999389648438
2025-05-15,17.06999969482422
2025-05-16,17.260000228881836
2025-05-19,16.84000015258789
2025-05-20,16.40999984741211
2025-05-21,15.25
2025-05-22,15.25
2025-05-23,15.079999923706055
2025-05-27,15.720000267028809
2025-05-28,15.5
2025-05-29,15.75
2025-05-30,15.529999732971191
2025-06-02,15.199999809265137
2025-06-03,15.890000343322754
2025-06-04,16.010000228881836
2025-06-05,15.890000343322754
2025-06-06,16.030000686645508
2025-06-09,16.209999084472656
2025-06-10,16.5
2025-06-11,16.059999465942383
2025-06-12,16.09000015258789
2025-06-13,15.350000381469727
2025-06-16,15.569999694824219
2025-06-17,15.109999656677246
2025-06-18,15.460000038146973
2025-06-20,15.170000076293945
2025-06-23,15.8100004196167
2025-06-24,16.049999237060547
2025-06-25,15.720000267028809
2025-06-26,15.869999885559082
2025-06-27,15.770000457763672
2025-06-30,15.720000267028809
2025-07-01,16.709999084472656
2025-07-02,16.84000015258789
2025-07-03,16.81999969482422
2025-07-07,16.170000076293945
2025-07-08,17.1299991607666
2025-07-09,17.219999313354492
2025-07-10,17.899999618530273
2025-07-11,17.239999771118164
2025-07-14,16.579999923706055
2025-07-15,16.149999618530273
2025-07-16,16.15999984741211
2025-07-17,16.610000610351562
2025-07-18,16.170000076293945
2025-07-21,16.139999389648438
2025-07-22,16.56999969482422
2025-07-23,17.030000686645508
2025-07-24,17.0
2025-07-25,17.420000076293945
2025-07-28,16.959999084472656
2025-07-29,16.459999084472656
2025-07-30,15.4399995803833
2025-07-31,15.449999809265137
2025-08-01,15.0
2025-08-04,15.279999732971191
2025-08-05,15.479999542236328
2025-08-06,15.4399995803833
2025-08-07,14.779999732971191
2025-08-08,14.569999694824219
2025-08-11,14.25
2025-08-12,15.119999885559082
2025-08-13,15.550000190734863
2025-08-14,15.069999694824219
2025-08-15,14.970000267028809
2025-08-18,14.880000114440918
2025-08-19,15.25
2025-08-20,14.460000038146973
2025-08-21,14.699999809265137
2025-08-22,16.969999313354492
2025-08-25,16.219999313354492
2025-08-26,16.190000534057617
2025-08-27,16.229999542236328
2025-08-28,16.350000381469727
2025-08-29,16.329999923706055
2025-09-02,16.110000610351562
2025-09-03,16.0
2025-09-04,16.360000610351562
2025-09-05,16.510000228881836
2025-09-08,17.030000686645508
2025-09-09,16.770000457763672
2025-09-10,16.719999313354492
2025-09-11,17.149999618530273
2025-09-12,16.549999237060547
2025-09-15,17.010000228881836
2025-09-16,17.479999542236328
2025-09-17,16.920000076293945
2025-09-18,17.450000762939453
2025-09-19,16.139999389648438
