Date,TTMI
2010-01-04,11.729999542236328
2010-01-05,11.619999885559082
2010-01-06,11.420000076293945
2010-01-07,11.479999542236328
2010-01-08,11.640000343322754
2010-01-11,11.649999618530273
2010-01-12,11.380000114440918
2010-01-13,11.270000457763672
2010-01-14,11.069999694824219
2010-01-15,10.899999618530273
2010-01-19,10.949999809265137
2010-01-20,10.710000038146973
2010-01-21,10.479999542236328
2010-01-22,10.40999984741211
2010-01-25,10.470000267028809
2010-01-26,10.289999961853027
2010-01-27,11.3100004196167
2010-01-28,10.670000076293945
2010-01-29,10.350000381469727
2010-02-01,10.460000038146973
2010-02-02,10.649999618530273
2010-02-03,10.149999618530273
2010-02-04,9.770000457763672
2010-02-05,8.949999809265137
2010-02-08,8.789999961853027
2010-02-09,8.720000267028809
2010-02-10,8.789999961853027
2010-02-11,8.75
2010-02-12,8.760000228881836
2010-02-16,8.800000190734863
2010-02-17,8.699999809265137
2010-02-18,8.680000305175781
2010-02-19,8.5600004196167
2010-02-22,8.550000190734863
2010-02-23,8.420000076293945
2010-02-24,8.40999984741211
2010-02-25,8.420000076293945
2010-02-26,8.539999961853027
2010-03-01,8.850000381469727
2010-03-02,8.949999809265137
2010-03-03,9.140000343322754
2010-03-04,9.220000267028809
2010-03-05,9.239999771118164
2010-03-08,9.170000076293945
2010-03-09,9.449999809265137
2010-03-10,9.609999656677246
2010-03-11,9.640000343322754
2010-03-12,9.40999984741211
2010-03-15,9.109999656677246
2010-03-16,9.1899995803833
2010-03-17,9.460000038146973
2010-03-18,9.600000381469727
2010-03-19,9.5600004196167
2010-03-22,9.479999542236328
2010-03-23,9.699999809265137
2010-03-24,9.40999984741211
2010-03-25,9.140000343322754
2010-03-26,8.920000076293945
2010-03-29,8.979999542236328
2010-03-30,9.020000457763672
2010-03-31,8.880000114440918
2010-04-01,9.020000457763672
2010-04-05,9.0
2010-04-06,9.140000343322754
2010-04-07,9.15999984741211
2010-04-08,9.0600004196167
2010-04-09,9.119999885559082
2010-04-12,9.430000305175781
2010-04-13,9.3100004196167
2010-04-14,9.789999961853027
2010-04-15,10.069999694824219
2010-04-16,9.979999542236328
2010-04-19,9.869999885559082
2010-04-20,10.199999809265137
2010-04-21,10.09000015258789
2010-04-22,10.109999656677246
2010-04-23,10.40999984741211
2010-04-26,10.40999984741211
2010-04-27,10.199999809265137
2010-04-28,10.470000267028809
2010-04-29,10.550000190734863
2010-04-30,10.859999656677246
2010-05-03,11.1899995803833
2010-05-04,10.600000381469727
2010-05-05,11.069999694824219
2010-05-06,10.529999732971191
2010-05-07,11.069999694824219
2010-05-10,11.489999771118164
2010-05-11,11.539999961853027
2010-05-12,11.960000038146973
2010-05-13,11.569999694824219
2010-05-14,11.229999542236328
2010-05-17,11.15999984741211
2010-05-18,10.880000114440918
2010-05-19,10.75
2010-05-20,10.029999732971191
2010-05-21,10.229999542236328
2010-05-24,9.970000267028809
2010-05-25,9.880000114440918
2010-05-26,9.829999923706055
2010-05-27,11.479999542236328
2010-05-28,11.569999694824219
2010-06-01,10.850000381469727
2010-06-02,11.119999885559082
2010-06-03,11.449999809265137
2010-06-04,10.380000114440918
2010-06-07,9.90999984741211
2010-06-08,9.649999618530273
2010-06-09,9.529999732971191
2010-06-10,9.850000381469727
2010-06-11,9.970000267028809
2010-06-14,9.649999618530273
2010-06-15,9.899999618530273
2010-06-16,9.760000228881836
2010-06-17,9.829999923706055
2010-06-18,9.819999694824219
2010-06-21,10.0
2010-06-22,9.729999542236328
2010-06-23,9.710000038146973
2010-06-24,9.550000190734863
2010-06-25,9.979999542236328
2010-06-28,10.260000228881836
2010-06-29,9.529999732971191
2010-06-30,9.5
2010-07-01,9.5600004196167
2010-07-02,9.3100004196167
2010-07-06,9.09000015258789
2010-07-07,9.479999542236328
2010-07-08,9.539999961853027
2010-07-09,9.869999885559082
2010-07-12,9.710000038146973
2010-07-13,10.1899995803833
2010-07-14,10.220000267028809
2010-07-15,9.979999542236328
2010-07-16,9.539999961853027
2010-07-19,9.920000076293945
2010-07-20,9.789999961853027
2010-07-21,9.470000267028809
2010-07-22,10.020000457763672
2010-07-23,10.329999923706055
2010-07-26,10.619999885559082
2010-07-27,10.479999542236328
2010-07-28,10.140000343322754
2010-07-29,10.130000114440918
2010-07-30,10.25
2010-08-02,10.579999923706055
2010-08-03,10.260000228881836
2010-08-04,10.380000114440918
2010-08-05,10.130000114440918
2010-08-06,10.180000305175781
2010-08-09,10.430000305175781
2010-08-10,9.6899995803833
2010-08-11,9.199999809265137
2010-08-12,8.9399995803833
2010-08-13,8.84000015258789
2010-08-16,8.829999923706055
2010-08-17,9.029999732971191
2010-08-18,9.020000457763672
2010-08-19,8.529999732971191
2010-08-20,8.649999618530273
2010-08-23,8.4399995803833
2010-08-24,8.25
2010-08-25,8.399999618530273
2010-08-26,8.210000038146973
2010-08-27,8.399999618530273
2010-08-30,8.380000114440918
2010-08-31,8.239999771118164
2010-09-01,8.729999542236328
2010-09-02,8.720000267028809
2010-09-03,8.90999984741211
2010-09-07,8.479999542236328
2010-09-08,8.619999885559082
2010-09-09,8.569999694824219
2010-09-10,8.470000267028809
2010-09-13,8.789999961853027
2010-09-14,8.720000267028809
2010-09-15,8.859999656677246
2010-09-16,8.760000228881836
2010-09-17,8.989999771118164
2010-09-20,9.3100004196167
2010-09-21,9.140000343322754
2010-09-22,8.949999809265137
2010-09-23,8.890000343322754
2010-09-24,9.84000015258789
2010-09-27,9.489999771118164
2010-09-28,9.84000015258789
2010-09-29,9.880000114440918
2010-09-30,9.789999961853027
2010-10-01,9.789999961853027
2010-10-04,9.399999618530273
2010-10-05,9.680000305175781
2010-10-06,9.789999961853027
2010-10-07,9.779999732971191
2010-10-08,9.829999923706055
2010-10-11,9.8100004196167
2010-10-12,9.720000267028809
2010-10-13,10.109999656677246
2010-10-14,9.970000267028809
2010-10-15,10.039999961853027
2010-10-18,10.300000190734863
2010-10-19,10.029999732971191
2010-10-20,10.029999732971191
2010-10-21,9.920000076293945
2010-10-22,10.199999809265137
2010-10-25,10.119999885559082
2010-10-26,10.210000038146973
2010-10-27,10.140000343322754
2010-10-28,10.15999984741211
2010-10-29,10.479999542236328
2010-11-01,10.5
2010-11-02,10.84000015258789
2010-11-03,10.880000114440918
2010-11-04,11.399999618530273
2010-11-05,13.630000114440918
2010-11-08,13.680000305175781
2010-11-09,13.1899995803833
2010-11-10,13.25
2010-11-11,13.010000228881836
2010-11-12,12.600000381469727
2010-11-15,12.579999923706055
2010-11-16,12.359999656677246
2010-11-17,12.579999923706055
2010-11-18,12.960000038146973
2010-11-19,13.430000305175781
2010-11-22,13.199999809265137
2010-11-23,12.619999885559082
2010-11-24,13.09000015258789
2010-11-26,12.949999809265137
2010-11-29,13.420000076293945
2010-11-30,13.279999732971191
2010-12-01,14.039999961853027
2010-12-02,14.130000114440918
2010-12-03,14.119999885559082
2010-12-06,14.079999923706055
2010-12-07,14.609999656677246
2010-12-08,14.34000015258789
2010-12-09,14.510000228881836
2010-12-10,14.800000190734863
2010-12-13,14.65999984741211
2010-12-14,14.600000381469727
2010-12-15,14.640000343322754
2010-12-16,14.989999771118164
2010-12-17,14.989999771118164
2010-12-20,15.270000457763672
2010-12-21,15.300000190734863
2010-12-22,15.15999984741211
2010-12-23,15.289999961853027
2010-12-27,15.479999542236328
2010-12-28,15.079999923706055
2010-12-29,15.010000228881836
2010-12-30,14.859999656677246
2010-12-31,14.920000076293945
2011-01-03,15.1899995803833
2011-01-04,14.479999542236328
2011-01-05,14.329999923706055
2011-01-06,14.420000076293945
2011-01-07,14.029999732971191
2011-01-10,14.199999809265137
2011-01-11,14.279999732971191
2011-01-12,14.619999885559082
2011-01-13,17.739999771118164
2011-01-14,18.079999923706055
2011-01-18,17.90999984741211
2011-01-19,17.18000030517578
2011-01-20,16.690000534057617
2011-01-21,16.200000762939453
2011-01-24,16.190000534057617
2011-01-25,16.329999923706055
2011-01-26,16.520000457763672
2011-01-27,16.350000381469727
2011-01-28,15.899999618530273
2011-01-31,15.899999618530273
2011-02-01,16.850000381469727
2011-02-02,16.610000610351562
2011-02-03,17.200000762939453
2011-02-04,17.209999084472656
2011-02-07,17.889999389648438
2011-02-08,17.549999237060547
2011-02-09,17.729999542236328
2011-02-10,18.1299991607666
2011-02-11,18.700000762939453
2011-02-14,18.559999465942383
2011-02-15,18.389999389648438
2011-02-16,18.5
2011-02-17,18.920000076293945
2011-02-18,18.6299991607666
2011-02-22,17.459999084472656
2011-02-23,16.6299991607666
2011-02-24,16.959999084472656
2011-02-25,17.700000762939453
2011-02-28,17.540000915527344
2011-03-01,17.0
2011-03-02,17.09000015258789
2011-03-03,18.200000762939453
2011-03-04,17.959999084472656
2011-03-07,17.600000381469727
2011-03-08,18.079999923706055
2011-03-09,17.299999237060547
2011-03-10,15.979999542236328
2011-03-11,16.059999465942383
2011-03-14,15.90999984741211
2011-03-15,15.479999542236328
2011-03-16,15.520000457763672
2011-03-17,15.4399995803833
2011-03-18,15.90999984741211
2011-03-21,16.68000030517578
2011-03-22,16.399999618530273
2011-03-23,16.440000534057617
2011-03-24,17.06999969482422
2011-03-25,17.40999984741211
2011-03-28,17.309999465942383
2011-03-29,17.93000030517578
2011-03-30,18.40999984741211
2011-03-31,18.15999984741211
2011-04-01,18.09000015258789
2011-04-04,18.850000381469727
2011-04-05,19.1200008392334
2011-04-06,19.049999237060547
2011-04-07,18.639999389648438
2011-04-08,18.049999237060547
2011-04-11,17.290000915527344
2011-04-12,16.940000534057617
2011-04-13,16.889999389648438
2011-04-14,17.020000457763672
2011-04-15,16.889999389648438
2011-04-18,16.229999542236328
2011-04-19,16.690000534057617
2011-04-20,17.639999389648438
2011-04-21,17.8700008392334
2011-04-25,18.84000015258789
2011-04-26,18.8700008392334
2011-04-27,18.68000030517578
2011-04-28,18.829999923706055
2011-04-29,19.1200008392334
2011-05-02,18.440000534057617
2011-05-03,17.790000915527344
2011-05-04,17.5
2011-05-05,17.690000534057617
2011-05-06,16.43000030517578
2011-05-09,16.329999923706055
2011-05-10,17.739999771118164
2011-05-11,17.0
2011-05-12,17.420000076293945
2011-05-13,16.729999542236328
2011-05-16,16.360000610351562
2011-05-17,16.329999923706055
2011-05-18,16.6299991607666
2011-05-19,16.81999969482422
2011-05-20,16.940000534057617
2011-05-23,15.970000267028809
2011-05-24,15.529999732971191
2011-05-25,15.930000305175781
2011-05-26,16.450000762939453
2011-05-27,16.469999313354492
2011-05-31,16.559999465942383
2011-06-01,15.5
2011-06-02,15.720000267028809
2011-06-03,15.109999656677246
2011-06-06,14.539999961853027
2011-06-07,14.579999923706055
2011-06-08,13.680000305175781
2011-06-09,13.729999542236328
2011-06-10,13.369999885559082
2011-06-13,13.859999656677246
2011-06-14,14.140000343322754
2011-06-15,14.819999694824219
2011-06-16,14.770000457763672
2011-06-17,14.609999656677246
2011-06-20,14.649999618530273
2011-06-21,15.199999809265137
2011-06-22,15.149999618530273
2011-06-23,15.380000114440918
2011-06-24,15.050000190734863
2011-06-27,15.079999923706055
2011-06-28,15.529999732971191
2011-06-29,15.5
2011-06-30,16.020000457763672
2011-07-01,16.299999237060547
2011-07-05,16.34000015258789
2011-07-06,16.350000381469727
2011-07-07,16.700000762939453
2011-07-08,16.209999084472656
2011-07-11,15.829999923706055
2011-07-12,15.600000381469727
2011-07-13,15.75
2011-07-14,15.520000457763672
2011-07-15,15.5
2011-07-18,15.079999923706055
2011-07-19,15.539999961853027
2011-07-20,15.65999984741211
2011-07-21,15.40999984741211
2011-07-22,15.5600004196167
2011-07-25,15.300000190734863
2011-07-26,15.319999694824219
2011-07-27,14.359999656677246
2011-07-28,14.199999809265137
2011-07-29,13.850000381469727
2011-08-01,13.770000457763672
2011-08-02,13.739999771118164
2011-08-03,13.510000228881836
2011-08-04,12.34000015258789
2011-08-05,10.260000228881836
2011-08-08,9.600000381469727
2011-08-09,10.289999961853027
2011-08-10,9.890000343322754
2011-08-11,10.760000228881836
2011-08-12,10.930000305175781
2011-08-15,11.359999656677246
2011-08-16,11.079999923706055
2011-08-17,11.09000015258789
2011-08-18,10.09000015258789
2011-08-19,9.979999542236328
2011-08-22,9.869999885559082
2011-08-23,10.40999984741211
2011-08-24,10.619999885559082
2011-08-25,10.239999771118164
2011-08-26,10.510000228881836
2011-08-29,11.210000038146973
2011-08-30,11.210000038146973
2011-08-31,11.170000076293945
2011-09-01,10.65999984741211
2011-09-02,10.029999732971191
2011-09-06,9.989999771118164
2011-09-07,10.819999694824219
2011-09-08,10.880000114440918
2011-09-09,10.220000267028809
2011-09-12,10.65999984741211
2011-09-13,10.970000267028809
2011-09-14,11.5
2011-09-15,11.5
2011-09-16,11.3100004196167
2011-09-19,10.9399995803833
2011-09-20,10.75
2011-09-21,10.4399995803833
2011-09-22,9.8100004196167
2011-09-23,10.020000457763672
2011-09-26,9.960000038146973
2011-09-27,10.470000267028809
2011-09-28,9.829999923706055
2011-09-29,9.9399995803833
2011-09-30,9.510000228881836
2011-10-03,8.84000015258789
2011-10-04,9.210000038146973
2011-10-05,9.760000228881836
2011-10-06,10.140000343322754
2011-10-07,10.15999984741211
2011-10-10,10.59000015258789
2011-10-11,10.699999809265137
2011-10-12,10.829999923706055
2011-10-13,11.0
2011-10-14,11.510000228881836
2011-10-17,11.0
2011-10-18,11.239999771118164
2011-10-19,10.960000038146973
2011-10-20,10.9399995803833
2011-10-21,11.279999732971191
2011-10-24,11.529999732971191
2011-10-25,11.15999984741211
2011-10-26,11.229999542236328
2011-10-27,11.699999809265137
2011-10-28,11.739999771118164
2011-10-31,11.170000076293945
2011-11-01,10.460000038146973
2011-11-02,10.859999656677246
2011-11-03,11.460000038146973
2011-11-04,11.430000305175781
2011-11-07,11.109999656677246
2011-11-08,11.430000305175781
2011-11-09,10.760000228881836
2011-11-10,10.930000305175781
2011-11-11,11.239999771118164
2011-11-14,11.010000228881836
2011-11-15,11.25
2011-11-16,11.109999656677246
2011-11-17,10.880000114440918
2011-11-18,10.8100004196167
2011-11-21,10.350000381469727
2011-11-22,10.270000457763672
2011-11-23,9.970000267028809
2011-11-25,9.899999618530273
2011-11-28,10.460000038146973
2011-11-29,10.369999885559082
2011-11-30,11.010000228881836
2011-12-01,10.880000114440918
2011-12-02,11.229999542236328
2011-12-05,11.40999984741211
2011-12-06,11.300000190734863
2011-12-07,11.399999618530273
2011-12-08,10.90999984741211
2011-12-09,11.430000305175781
2011-12-12,11.25
2011-12-13,11.010000228881836
2011-12-14,10.720000267028809
2011-12-15,10.789999961853027
2011-12-16,11.130000114440918
2011-12-19,10.899999618530273
2011-12-20,11.550000190734863
2011-12-21,11.350000381469727
2011-12-22,11.5
2011-12-23,11.489999771118164
2011-12-27,11.529999732971191
2011-12-28,11.109999656677246
2011-12-29,11.100000381469727
2011-12-30,10.960000038146973
2012-01-03,11.300000190734863
2012-01-04,11.289999961853027
2012-01-05,11.510000228881836
2012-01-06,10.579999923706055
2012-01-09,10.359999656677246
2012-01-10,10.770000457763672
2012-01-11,10.65999984741211
2012-01-12,11.25
2012-01-13,11.380000114440918
2012-01-17,11.619999885559082
2012-01-18,11.979999542236328
2012-01-19,12.260000228881836
2012-01-20,12.199999809265137
2012-01-23,11.989999771118164
2012-01-24,11.970000267028809
2012-01-25,12.220000267028809
2012-01-26,12.239999771118164
2012-01-27,12.1899995803833
2012-01-30,12.09000015258789
2012-01-31,12.270000457763672
2012-02-01,13.039999961853027
2012-02-02,13.199999809265137
2012-02-03,13.539999961853027
2012-02-06,13.390000343322754
2012-02-07,13.460000038146973
2012-02-08,12.75
2012-02-09,12.609999656677246
2012-02-10,12.34000015258789
2012-02-13,12.390000343322754
2012-02-14,12.210000038146973
2012-02-15,12.140000343322754
2012-02-16,12.34000015258789
2012-02-17,12.239999771118164
2012-02-21,12.130000114440918
2012-02-22,11.970000267028809
2012-02-23,12.220000267028809
2012-02-24,12.270000457763672
2012-02-27,12.579999923706055
2012-02-28,12.109999656677246
2012-02-29,11.710000038146973
2012-03-01,12.0
2012-03-02,11.949999809265137
2012-03-05,11.59000015258789
2012-03-06,11.34000015258789
2012-03-07,11.569999694824219
2012-03-08,11.920000076293945
2012-03-09,11.890000343322754
2012-03-12,11.729999542236328
2012-03-13,12.020000457763672
2012-03-14,11.75
2012-03-15,11.84000015258789
2012-03-16,11.850000381469727
2012-03-19,12.020000457763672
2012-03-20,11.960000038146973
2012-03-21,12.109999656677246
2012-03-22,11.800000190734863
2012-03-23,11.720000267028809
2012-03-26,11.960000038146973
2012-03-27,11.8100004196167
2012-03-28,11.720000267028809
2012-03-29,11.640000343322754
2012-03-30,11.510000228881836
2012-04-02,11.380000114440918
2012-04-03,11.100000381469727
2012-04-04,10.960000038146973
2012-04-05,10.970000267028809
2012-04-09,10.65999984741211
2012-04-10,10.390000343322754
2012-04-11,10.619999885559082
2012-04-12,10.800000190734863
2012-04-13,10.5
2012-04-16,10.470000267028809
2012-04-17,10.899999618530273
2012-04-18,10.789999961853027
2012-04-19,10.449999809265137
2012-04-20,10.420000076293945
2012-04-23,10.3100004196167
2012-04-24,10.289999961853027
2012-04-25,10.470000267028809
2012-04-26,10.649999618530273
2012-04-27,10.899999618530273
2012-04-30,10.329999923706055
2012-05-01,10.350000381469727
2012-05-02,10.010000228881836
2012-05-03,10.180000305175781
2012-05-04,9.989999771118164
2012-05-07,10.010000228881836
2012-05-08,10.039999961853027
2012-05-09,9.880000114440918
2012-05-10,9.899999618530273
2012-05-11,9.84000015258789
2012-05-14,9.65999984741211
2012-05-15,9.819999694824219
2012-05-16,9.869999885559082
2012-05-17,9.680000305175781
2012-05-18,9.649999618530273
2012-05-21,9.739999771118164
2012-05-22,9.600000381469727
2012-05-23,9.619999885559082
2012-05-24,9.399999618530273
2012-05-25,9.390000343322754
2012-05-29,9.520000457763672
2012-05-30,9.229999542236328
2012-05-31,9.239999771118164
2012-06-01,8.9399995803833
2012-06-04,8.84000015258789
2012-06-05,9.180000305175781
2012-06-06,9.34000015258789
2012-06-07,9.260000228881836
2012-06-08,9.260000228881836
2012-06-11,8.899999618530273
2012-06-12,9.0
2012-06-13,8.770000457763672
2012-06-14,8.819999694824219
2012-06-15,8.829999923706055
2012-06-18,8.739999771118164
2012-06-19,9.010000228881836
2012-06-20,9.220000267028809
2012-06-21,8.670000076293945
2012-06-22,8.90999984741211
2012-06-25,8.670000076293945
2012-06-26,8.720000267028809
2012-06-27,8.920000076293945
2012-06-28,8.880000114440918
2012-06-29,9.390000343322754
2012-07-02,9.390000343322754
2012-07-03,9.720000267028809
