Date,NG
2010-11-10,13.191681861877441
2010-11-11,13.607595443725586
2010-11-12,13.254973411560059
2010-11-15,12.820976257324219
2010-11-16,12.179023742675781
2010-11-17,13.019891738891602
2010-11-18,12.983724594116211
2010-11-19,13.200722694396973
2010-11-22,13.245930671691895
2010-11-23,13.182640075683594
2010-11-24,12.956600189208984
2010-11-26,12.884267807006836
2010-11-29,12.74864387512207
2010-11-30,13.010849952697754
2010-12-01,13.182640075683594
2010-12-02,13.09222412109375
2010-12-03,13.4900541305542
2010-12-06,14.638336181640625
2010-12-07,14.484628677368164
2010-12-08,13.887884140014648
2010-12-09,13.788427352905273
2010-12-10,13.652803421020508
2010-12-13,13.372513771057129
2010-12-14,13.065098762512207
2010-12-15,12.603978157043457
2010-12-16,12.224230766296387
2010-12-17,12.85714340209961
2010-12-20,13.182640075683594
2010-12-21,13.173599243164062
2010-12-22,12.703435897827148
2010-12-23,12.839059829711914
2010-12-27,12.875226020812988
2010-12-28,13.110306739807129
2010-12-29,12.97468376159668
2010-12-30,13.001808166503906
2010-12-31,12.902351379394531
2011-01-03,12.74864387512207
2011-01-04,12.13381576538086
2011-01-05,12.31464672088623
2011-01-06,11.808318138122559
2011-01-07,11.898734092712402
2011-01-10,12.097648620605469
2011-01-11,12.386980056762695
2011-01-12,12.784810066223145
2011-01-13,12.613019943237305
2011-01-14,12.323689460754395
2011-01-18,12.68535327911377
2011-01-19,12.477396011352539
2011-01-20,12.169981956481934
2011-01-21,11.690777778625488
2011-01-24,11.87160873413086
2011-01-25,11.645569801330566
2011-01-26,12.45931339263916
2011-01-27,11.934901237487793
2011-01-28,12.359854698181152
2011-01-31,12.016275405883789
2011-02-01,12.396021842956543
2011-02-02,12.31464672088623
2011-02-03,13.245930671691895
2011-02-04,13.31826400756836
2011-02-07,13.209765434265137
2011-02-08,13.38155460357666
2011-02-09,12.92043399810791
2011-02-10,13.110306739807129
2011-02-11,12.992767333984375
2011-02-14,13.010849952697754
2011-02-15,13.245930671691895
2011-02-16,13.254973411560059
2011-02-17,13.245930671691895
2011-02-18,13.019891738891602
2011-02-22,12.766727447509766
2011-02-23,12.45931339263916
2011-02-24,11.898734092712402
2011-02-25,12.486437797546387
2011-02-28,12.377939224243164
2011-03-01,12.97468376159668
2011-03-02,12.893308639526367
2011-03-03,12.522603988647461
2011-03-04,12.811935424804688
2011-03-07,12.57685375213623
2011-03-08,12.160940170288086
2011-03-09,11.943942070007324
2011-03-10,11.193490028381348
2011-03-11,11.518986701965332
2011-03-14,11.5099458694458
2011-03-15,11.365280151367188
2011-03-16,10.967450141906738
2011-03-17,10.994574546813965
2011-03-18,11.347196578979492
2011-03-21,11.555153846740723
2011-03-22,11.356239318847656
2011-03-23,11.862567901611328
2011-03-24,11.600361824035645
2011-03-25,11.500904083251953
2011-03-28,11.247739791870117
2011-03-29,11.518986701965332
2011-03-30,11.61844539642334
2011-03-31,11.754069328308105
2011-04-01,11.73598575592041
2011-04-04,11.645569801330566
2011-04-05,12.468354225158691
2011-04-06,12.296564102172852
2011-04-07,12.115732192993164
2011-04-08,12.441229820251465
2011-04-11,11.87160873413086
2011-04-12,11.591320037841797
2011-04-13,11.627486228942871
2011-04-14,11.952983856201172
2011-04-15,11.998191833496094
2011-04-18,11.85352611541748
2011-04-19,11.916816711425781
2011-04-20,12.28752326965332
2011-04-21,12.016275405883789
2011-04-25,11.672694206237793
2011-04-26,11.455696105957031
2011-04-27,11.962024688720703
2011-04-28,11.636528015136719
2011-04-29,11.61844539642334
2011-05-02,10.904158592224121
2011-05-03,10.569620132446289
2011-05-04,10.750452041625977
2011-05-05,9.801085472106934
2011-05-06,9.900542259216309
2011-05-09,10.027125358581543
2011-05-10,10.05424976348877
2011-05-11,9.701626777648926
2011-05-12,9.385171890258789
2011-05-13,9.349004745483398
2011-05-16,9.285714149475098
2011-05-17,9.312838554382324
2011-05-18,9.358046531677246
2011-05-19,9.312838554382324
2011-05-20,9.439420700073242
2011-05-23,9.53887939453125
2011-05-24,10.135623931884766
2011-05-25,10.180831909179688
2011-05-26,10.20795726776123
2011-05-27,10.415912628173828
2011-05-31,10.361663818359375
2011-06-01,10.153706550598145
2011-06-02,10.0632905960083
2011-06-03,10.117541313171387
2011-06-06,9.882458686828613
2011-06-07,9.990958213806152
2011-06-08,9.349004745483398
2011-06-09,8.93309211730957
2011-06-10,8.77938461303711
2011-06-13,8.273056030273438
2011-06-14,8.544303894042969
2011-06-15,8.173599243164062
2011-06-16,7.857142925262451
2011-06-17,7.956600189208984
2011-06-20,7.857142925262451
2011-06-21,8.282097816467285
2011-06-22,8.462928771972656
2011-06-23,8.14647388458252
2011-06-24,7.793851852416992
2011-06-27,8.047016143798828
2011-06-28,8.119348526000977
2011-06-29,8.236889839172363
2011-06-30,8.31826400756836
2011-07-01,8.200722694396973
2011-07-05,9.1410493850708
2011-07-06,9.240506172180176
2011-07-07,9.10488224029541
2011-07-08,8.978300094604492
2011-07-11,8.716094017028809
2011-07-12,8.960217475891113
2011-07-13,9.285714149475098
2011-07-14,8.905966758728027
2011-07-15,9.068716049194336
2011-07-18,9.484628677368164
2011-07-19,9.349004745483398
2011-07-20,9.15913200378418
2011-07-21,9.276673316955566
2011-07-22,9.258589744567871
2011-07-25,9.204339981079102
2011-07-26,9.358046531677246
2011-07-27,9.095841407775879
2011-07-28,8.996382713317871
2011-07-29,9.059675216674805
2011-08-01,9.448463439941406
2011-08-02,9.493671417236328
2011-08-03,9.529836654663086
2011-08-04,8.58951187133789
2011-08-05,8.173599243164062
2011-08-08,8.173599243164062
2011-08-09,8.58951187133789
2011-08-10,9.113924026489258
2011-08-11,9.10488224029541
2011-08-12,8.905966758728027
2011-08-15,9.1410493850708
2011-08-16,8.969259262084961
2011-08-17,8.924051284790039
2011-08-18,8.508136749267578
2011-08-19,8.643760681152344
2011-08-22,8.978300094604492
2011-08-23,8.634719848632812
2011-08-24,8.481013298034668
2011-08-25,8.41772174835205
2011-08-26,8.98734188079834
2011-08-29,8.95117473602295
2011-08-30,9.403255462646484
2011-08-31,9.312838554382324
2011-09-01,9.240506172180176
2011-09-02,9.864376068115234
2011-09-06,10.144664764404297
2011-09-07,9.692585945129395
2011-09-08,8.598552703857422
2011-09-09,8.282097816467285
2011-09-12,7.8209757804870605
2011-09-13,7.7215189933776855
2011-09-14,7.685352802276611
2011-09-15,7.377939224243164
2011-09-16,7.350813865661621
2011-09-19,7.124773979187012
2011-09-20,7.396021842956543
2011-09-21,7.052441120147705
2011-09-22,6.546112060546875
2011-09-23,6.166365146636963
2011-09-26,6.582277774810791
2011-09-27,6.338156223297119
2011-09-28,6.0940327644348145
2011-09-29,6.021699905395508
2011-09-30,5.831826210021973
2011-10-03,5.596745014190674
2011-10-04,5.705244064331055
2011-10-05,6.184447765350342
2011-10-06,6.34719705581665
2011-10-07,6.084990978240967
2011-10-10,6.392405033111572
2011-10-11,6.4285712242126465
2011-10-12,6.627486228942871
2011-10-13,6.672694206237793
2011-10-14,6.699819087982178
2011-10-17,6.808318138122559
2011-10-18,7.377939224243164
2011-10-19,6.817359924316406
2011-10-20,6.754068851470947
2011-10-21,6.817359924316406
2011-10-24,7.106690883636475
2011-10-25,7.432188034057617
2011-10-26,7.58589506149292
2011-10-27,7.956600189208984
2011-10-28,8.535262107849121
2011-10-31,8.345389366149902
2011-11-01,8.336346626281738
2011-11-02,8.571429252624512
2011-11-03,8.535262107849121
2011-11-04,8.806509971618652
2011-11-07,8.69801139831543
2011-11-08,8.38155460357666
2011-11-09,7.992766857147217
2011-11-10,8.001808166503906
2011-11-11,8.336346626281738
2011-11-14,7.92043399810791
2011-11-15,7.965641975402832
2011-11-16,9.900542259216309
2011-11-17,9.837250709533691
2011-11-18,9.900542259216309
2011-11-21,9.231465339660645
2011-11-22,9.349004745483398
2011-11-23,8.878843307495117
2011-11-25,8.743219375610352
2011-11-28,9.611211776733398
2011-11-29,9.683544158935547
2011-11-30,10.388788223266602
2011-12-01,10.0632905960083
2011-12-02,9.728752136230469
2011-12-05,9.60216999053955
2011-12-06,9.909584045410156
2011-12-07,9.810127258300781
2011-12-08,9.53887939453125
2011-12-09,9.810127258300781
2011-12-12,9.493671417236328
2011-12-13,8.517178535461426
2011-12-14,8.037975311279297
2011-12-15,7.929475784301758
2011-12-16,8.14647388458252
2011-12-19,7.613019943237305
2011-12-20,8.037975311279297
2011-12-21,7.929475784301758
2011-12-22,7.992766857147217
2011-12-23,7.929475784301758
2011-12-27,7.468354225158691
2011-12-28,7.188065052032471
2011-12-29,7.531645774841309
2011-12-30,7.667269229888916
2012-01-03,8.245930671691895
2012-01-04,8.182640075683594
2012-01-05,8.119348526000977
2012-01-06,7.97468376159668
2012-01-09,8.083183288574219
2012-01-10,8.309222221374512
2012-01-11,8.218807220458984
2012-01-12,8.309222221374512
2012-01-13,8.110306739807129
2012-01-17,7.965641975402832
2012-01-18,8.001808166503906
2012-01-19,8.14647388458252
2012-01-20,8.345389366149902
2012-01-23,8.508136749267578
2012-01-24,8.643760681152344
2012-01-25,8.896925926208496
2012-01-26,9.005425453186035
2012-01-27,9.638336181640625
2012-01-30,9.421338081359863
2012-01-31,9.358046531677246
2012-02-01,9.339963912963867
2012-02-02,8.58951187133789
2012-02-03,8.273056030273438
2012-02-06,8.056057929992676
2012-02-07,8.019891738891602
2012-02-08,7.649186134338379
2012-02-09,7.712477207183838
2012-02-10,7.667269229888916
2012-02-13,7.802893161773682
2012-02-14,7.875226020812988
2012-02-15,7.703435897827148
2012-02-16,7.902350902557373
2012-02-17,7.622060775756836
2012-02-21,7.9113922119140625
2012-02-22,7.97468376159668
2012-02-23,7.983725070953369
2012-02-24,7.857142925262451
2012-02-27,7.676311016082764
2012-02-28,7.766726970672607
2012-02-29,7.504520893096924
2012-03-01,7.540687084197998
2012-03-02,7.350813865661621
2012-03-05,7.206148147583008
2012-03-06,6.799276828765869
2012-03-07,6.989150047302246
2012-03-08,7.07956600189209
2012-03-09,7.25135612487793
2012-03-12,6.826401233673096
2012-03-13,6.654611110687256
2012-03-14,6.3652801513671875
2012-03-15,6.40144681930542
2012-03-16,6.34719705581665
2012-03-19,6.320072174072266
2012-03-20,6.292947769165039
2012-03-21,6.446654796600342
2012-03-22,6.0940327644348145
2012-03-23,6.338156223297119
2012-03-26,6.681735992431641
2012-03-27,6.4285712242126465
2012-03-28,6.2386980056762695
2012-03-29,6.4285712242126465
2012-03-30,6.491862773895264
2012-04-02,6.57323694229126
2012-04-03,6.555153846740723
2012-04-04,6.247739791870117
2012-04-05,6.157323837280273
2012-04-09,5.904159069061279
2012-04-10,6.1392412185668945
2012-04-11,5.904159069061279
2012-04-12,6.329113960266113
2012-04-13,6.320072174072266
2012-04-16,5.994575023651123
2012-04-17,6.06690788269043
2012-04-18,5.904159069061279
2012-04-19,5.958408832550049
2012-04-20,5.976491928100586
2012-04-23,6.021699905395508
2012-04-24,5.976491928100586
2012-04-25,6.546112060546875
2012-04-26,6.34719705581665
2012-04-27,6.338156223297119
2012-04-30,6.482820987701416
2012-05-01,6.71999979019165
2012-05-02,6.46999979019165
2012-05-03,5.920000076293945
2012-05-04,5.78000020980835
2012-05-07,5.670000076293945
2012-05-08,5.230000019073486
2012-05-09,5.28000020980835
2012-05-10,5.289999961853027
2012-05-11,5.409999847412109
2012-05-14,5.360000133514404
2012-05-15,5.139999866485596
2012-05-16,5.110000133514404
2012-05-17,5.429999828338623
2012-05-18,5.460000038146973
2012-05-21,5.829999923706055
2012-05-22,5.53000020980835
2012-05-23,5.820000171661377
2012-05-24,5.78000020980835
2012-05-25,5.860000133514404
2012-05-29,5.760000228881836
2012-05-30,5.920000076293945
2012-05-31,5.659999847412109
2012-06-01,5.840000152587891
2012-06-04,6.369999885559082
2012-06-05,6.510000228881836
2012-06-06,6.340000152587891
2012-06-07,6.0
2012-06-08,5.989999771118164
2012-06-11,5.789999961853027
2012-06-12,5.909999847412109
2012-06-13,6.059999942779541
2012-06-14,5.980000019073486
2012-06-15,5.989999771118164
2012-06-18,6.179999828338623
2012-06-19,6.099999904632568
2012-06-20,5.949999809265137
2012-06-21,5.539999961853027
2012-06-22,5.449999809265137
2012-06-25,5.409999847412109
2012-06-26,5.210000038146973
2012-06-27,5.210000038146973
2012-06-28,5.139999866485596
2012-06-29,5.28000020980835
2012-07-02,5.380000114440918
2012-07-03,5.699999809265137
2012-07-05,5.699999809265137
2012-07-06,5.710000038146973
2012-07-09,5.710000038146973
2012-07-10,5.5
2012-07-11,5.269999980926514
2012-07-12,5.349999904632568
2012-07-13,5.659999847412109
2012-07-16,5.78000020980835
2012-07-17,5.860000133514404
2012-07-18,5.849999904632568
2012-07-19,5.829999923706055
2012-07-20,5.659999847412109
2012-07-23,5.53000020980835
2012-07-24,5.320000171661377
2012-07-25,5.380000114440918
2012-07-26,4.019999980926514
2012-07-27,4.0
2012-07-30,3.9800000190734863
2012-07-31,3.9700000286102295
2012-08-01,3.990000009536743
2012-08-02,3.930000066757202
2012-08-03,3.680000066757202
2012-08-06,3.700000047683716
2012-08-07,3.8499999046325684
2012-08-08,3.9700000286102295
2012-08-09,4.139999866485596
2012-08-10,4.289999961853027
2012-08-13,4.289999961853027
2012-08-14,4.289999961853027
2012-08-15,4.5
2012-08-16,4.760000228881836
2012-08-17,4.710000038146973
2012-08-20,4.590000152587891
2012-08-21,4.619999885559082
2012-08-22,4.670000076293945
2012-08-23,4.699999809265137
2012-08-24,4.650000095367432
2012-08-27,4.519999980926514
2012-08-28,4.5
2012-08-29,4.480000019073486
2012-08-30,4.360000133514404
2012-08-31,4.650000095367432
2012-09-04,4.670000076293945
2012-09-05,4.730000019073486
2012-09-06,4.75
2012-09-07,5.070000171661377
2012-09-10,5.099999904632568
2012-09-11,5.099999904632568
2012-09-12,5.179999828338623
2012-09-13,5.539999961853027
2012-09-14,5.880000114440918
2012-09-17,5.710000038146973
2012-09-18,5.829999923706055
2012-09-19,6.179999828338623
2012-09-20,6.079999923706055
2012-09-21,6.190000057220459
2012-09-24,5.78000020980835
2012-09-25,5.579999923706055
2012-09-26,5.590000152587891
2012-09-27,5.679999828338623
2012-09-28,5.599999904632568
2012-10-01,5.599999904632568
2012-10-02,5.480000019073486
2012-10-03,5.380000114440918
2012-10-04,5.400000095367432
2012-10-05,5.239999771118164
2012-10-08,5.099999904632568
2012-10-09,4.989999771118164
2012-10-10,5.050000190734863
2012-10-11,5.170000076293945
2012-10-12,5.010000228881836
2012-10-15,4.980000019073486
2012-10-16,5.139999866485596
2012-10-17,5.25
2012-10-18,5.099999904632568
2012-10-19,5.0
2012-10-22,5.079999923706055
2012-10-23,5.070000171661377
2012-10-24,4.929999828338623
2012-10-25,4.989999771118164
2012-10-26,4.929999828338623
2012-10-31,4.900000095367432
2012-11-01,4.889999866485596
2012-11-02,4.71999979019165
2012-11-05,4.590000152587891
2012-11-06,4.659999847412109
2012-11-07,4.519999980926514
2012-11-08,4.510000228881836
2012-11-09,4.670000076293945
2012-11-12,4.579999923706055
2012-11-13,4.519999980926514
2012-11-14,4.190000057220459
2012-11-15,4.329999923706055
2012-11-16,4.460000038146973
2012-11-19,4.480000019073486
2012-11-20,4.360000133514404
2012-11-21,4.5
2012-11-23,4.619999885559082
2012-11-26,4.650000095367432
2012-11-27,4.570000171661377
2012-11-28,4.570000171661377
2012-11-29,4.510000228881836
2012-11-30,4.440000057220459
2012-12-03,4.400000095367432
2012-12-04,4.420000076293945
2012-12-05,4.380000114440918
2012-12-06,4.360000133514404
2012-12-07,4.519999980926514
2012-12-10,4.630000114440918
2012-12-11,4.539999961853027
2012-12-12,4.699999809265137
2012-12-13,4.599999904632568
2012-12-14,4.639999866485596
2012-12-17,4.599999904632568
2012-12-18,4.400000095367432
2012-12-19,4.340000152587891
2012-12-20,4.300000190734863
2012-12-21,4.46999979019165
2012-12-24,4.400000095367432
2012-12-26,4.449999809265137
2012-12-27,4.429999828338623
2012-12-28,4.449999809265137
2012-12-31,4.510000228881836
2013-01-02,4.829999923706055
2013-01-03,4.730000019073486
2013-01-04,4.800000190734863
2013-01-07,4.840000152587891
2013-01-08,4.849999904632568
2013-01-09,4.889999866485596
2013-01-10,4.940000057220459
2013-01-11,4.900000095367432
2013-01-14,4.849999904632568
2013-01-15,4.849999904632568
2013-01-16,4.800000190734863
2013-01-17,4.699999809265137
2013-01-18,4.699999809265137
2013-01-22,4.75
2013-01-23,4.599999904632568
2013-01-24,4.429999828338623
2013-01-25,4.269999980926514
2013-01-28,4.190000057220459
2013-01-29,4.25
2013-01-30,4.480000019073486
2013-01-31,4.420000076293945
2013-02-01,4.550000190734863
2013-02-04,4.570000171661377
2013-02-05,4.539999961853027
2013-02-06,4.539999961853027
2013-02-07,4.489999771118164
2013-02-08,4.480000019073486
2013-02-11,4.360000133514404
2013-02-12,4.420000076293945
2013-02-13,4.320000171661377
2013-02-14,4.329999923706055
2013-02-15,4.170000076293945
2013-02-19,4.21999979019165
2013-02-20,4.0
2013-02-21,4.0
2013-02-22,3.990000009536743
2013-02-25,4.010000228881836
2013-02-26,4.170000076293945
2013-02-27,4.070000171661377
2013-02-28,3.990000009536743
2013-03-01,3.9100000858306885
2013-03-04,3.869999885559082
2013-03-05,3.9000000953674316
2013-03-06,3.9700000286102295
2013-03-07,3.9100000858306885
2013-03-08,3.9000000953674316
2013-03-11,3.9000000953674316
2013-03-12,4.070000171661377
2013-03-13,3.940000057220459
2013-03-14,3.950000047683716
2013-03-15,4.0
2013-03-18,4.010000228881836
2013-03-19,3.940000057220459
2013-03-20,3.9000000953674316
2013-03-21,4.050000190734863
2013-03-22,3.950000047683716
2013-03-25,3.940000057220459
2013-03-26,3.9000000953674316
2013-03-27,3.8399999141693115
2013-03-28,3.630000114440918
2013-04-01,3.630000114440918
2013-04-02,3.5
2013-04-03,3.240000009536743
2013-04-04,3.369999885559082
2013-04-05,3.380000114440918
2013-04-08,3.259999990463257
2013-04-09,3.3399999141693115
2013-04-10,3.0999999046325684
2013-04-11,3.009999990463257
2013-04-12,2.619999885559082
2013-04-15,2.640000104904175
2013-04-16,2.4700000286102295
2013-04-17,2.2799999713897705
2013-04-18,2.3499999046325684
2013-04-19,2.369999885559082
2013-04-22,2.440000057220459
2013-04-23,2.4000000953674316
2013-04-24,2.390000104904175
2013-04-25,2.4600000381469727
2013-04-26,2.369999885559082
2013-04-29,2.369999885559082
2013-04-30,2.4700000286102295
2013-05-01,2.4000000953674316
2013-05-02,2.4100000858306885
2013-05-03,2.450000047683716
2013-05-06,2.4000000953674316
2013-05-07,2.3499999046325684
2013-05-08,2.5
2013-05-09,2.5899999141693115
2013-05-10,2.509999990463257
2013-05-13,2.4200000762939453
2013-05-14,2.369999885559082
2013-05-15,2.25
2013-05-16,2.200000047683716
2013-05-17,2.130000114440918
2013-05-20,2.25
2013-05-21,2.2100000381469727
2013-05-22,2.200000047683716
2013-05-23,2.2300000190734863
2013-05-24,2.2699999809265137
2013-05-28,2.2899999618530273
2013-05-29,2.390000104904175
2013-05-30,2.5399999618530273
2013-05-31,2.5199999809265137
2013-06-03,2.5799999237060547
2013-06-04,2.5799999237060547
2013-06-05,2.630000114440918
2013-06-06,2.690000057220459
2013-06-07,2.509999990463257
2013-06-10,2.5
2013-06-11,2.4100000858306885
2013-06-12,2.359999895095825
2013-06-13,2.4700000286102295
2013-06-14,2.380000114440918
2013-06-17,2.390000104904175
2013-06-18,2.2699999809265137
2013-06-19,2.259999990463257
2013-06-20,2.0899999141693115
2013-06-21,2.119999885559082
2013-06-24,1.9500000476837158
2013-06-25,2.0399999618530273
2013-06-26,1.940000057220459
2013-06-27,1.9299999475479126
2013-06-28,2.109999895095825
2013-07-01,2.200000047683716
2013-07-02,2.0799999237060547
2013-07-03,2.0799999237060547
2013-07-05,2.0
2013-07-08,1.9900000095367432
2013-07-09,1.9900000095367432
2013-07-10,1.899999976158142
2013-07-11,2.0
2013-07-12,2.0299999713897705
2013-07-15,2.1700000762939453
2013-07-16,2.2699999809265137
2013-07-17,2.1700000762939453
2013-07-18,2.2200000286102295
2013-07-19,2.259999990463257
2013-07-22,2.440000057220459
2013-07-23,2.819999933242798
2013-07-24,2.880000114440918
2013-07-25,2.819999933242798
2013-07-26,2.869999885559082
2013-07-29,2.869999885559082
2013-07-30,2.9200000762939453
2013-07-31,2.9100000858306885
2013-08-01,2.8399999141693115
2013-08-02,2.7799999713897705
2013-08-05,2.680000066757202
2013-08-06,2.4600000381469727
2013-08-07,2.4000000953674316
2013-08-08,2.6700000762939453
2013-08-09,2.7100000381469727
2013-08-12,2.8499999046325684
2013-08-13,2.8299999237060547
2013-08-14,2.990000009536743
2013-08-15,3.1500000953674316
2013-08-16,3.1500000953674316
2013-08-19,3.0799999237060547
2013-08-20,3.200000047683716
2013-08-21,3.140000104904175
2013-08-22,3.109999895095825
2013-08-23,3.140000104904175
2013-08-26,3.2300000190734863
2013-08-27,3.130000114440918
2013-08-28,2.940000057220459
2013-08-29,2.759999990463257
2013-08-30,2.740000009536743
2013-09-03,2.8299999237060547
2013-09-04,2.7300000190734863
2013-09-05,2.5999999046325684
2013-09-06,2.7799999713897705
2013-09-09,2.7799999713897705
2013-09-10,2.75
2013-09-11,2.7699999809265137
2013-09-12,2.7100000381469727
2013-09-13,2.75
