Date,INN
2011-07-15,6.443177223205566
2011-07-18,6.3766913414001465
2011-07-19,6.45526647567749
2011-07-20,6.787701606750488
2011-07-21,6.799789905548096
2011-07-22,6.890454292297363
2011-07-25,6.817922115325928
2011-07-26,6.860231876373291
2011-07-27,6.8783650398254395
2011-07-28,6.848144054412842
2011-07-29,6.817922115325928
2011-08-01,6.848144054412842
2011-08-02,6.62450647354126
2011-08-03,6.503621578216553
2011-08-04,6.189320087432861
2011-08-05,6.437136650085449
2011-08-08,5.627204895019531
2011-08-09,5.500274658203125
2011-08-10,5.083220481872559
2011-08-11,5.065089225769043
2011-08-12,5.107397079467773
2011-08-15,5.294769763946533
2011-08-16,5.149709224700928
2011-08-17,5.0288214683532715
2011-08-18,4.638503551483154
2011-08-19,4.332128047943115
2011-08-22,4.24634313583374
2011-08-23,4.105412006378174
2011-08-24,4.4669318199157715
2011-08-25,4.375020980834961
2011-08-26,4.381148338317871
2011-08-29,4.675267696380615
2011-08-30,4.779436111450195
2011-08-31,5.073553562164307
2011-09-01,5.177719593048096
2011-09-02,4.7671799659729
2011-09-06,4.669139862060547
2011-09-07,5.226739883422852
2011-09-08,4.938748836517334
2011-09-09,4.969385623931885
2011-09-12,5.196102142333984
2011-09-13,5.251250743865967
2011-09-14,5.453457832336426
2011-09-15,5.330908298492432
2011-09-16,5.4963507652282715
2011-09-19,5.502476692199707
2011-09-20,5.349290370941162
2011-09-21,4.81619930267334
2011-09-22,4.846837043762207
2011-09-23,4.675267696380615
2011-09-26,4.810072422027588
2011-09-27,4.748797416687012
2011-09-28,4.509825706481934
2011-09-29,4.479188442230225
2011-09-30,4.326000690460205
2011-10-03,4.142177104949951
2011-10-04,4.16668701171875
2011-10-05,4.178941249847412
2011-10-06,4.191195487976074
2011-10-07,4.203451633453369
2011-10-10,4.338255882263184
2011-10-11,4.460805416107178
2011-10-12,4.724287986755371
2011-10-13,4.975513458251953
2011-10-14,4.932621955871582
2011-10-17,4.852963924407959
2011-10-18,4.975513458251953
2011-10-19,4.736542701721191
2011-10-20,4.644630432128906
2011-10-21,4.987767696380615
2011-10-24,5.171591758728027
2011-10-25,4.840709686279297
2011-10-26,4.975513458251953
2011-10-27,5.269632339477539
2011-10-28,5.073553562164307
2011-10-31,4.9448771476745605
2011-11-01,4.693649768829346
2011-11-02,4.7549238204956055
2011-11-03,4.993895053863525
2011-11-04,4.987767696380615
2011-11-07,4.963259220123291
2011-11-08,5.110318183898926
2011-11-09,4.748797416687012
2011-11-10,4.846837043762207
2011-11-11,4.963259220123291
2011-11-14,4.846837043762207
2011-11-15,4.926494598388672
2011-11-16,5.208025932312012
2011-11-17,5.127232551574707
2011-11-18,5.251529216766357
2011-11-21,4.959432125091553
2011-11-22,4.915927410125732
2011-11-23,4.866210460662842
2011-11-25,4.891068935394287
2011-11-28,5.009150505065918
2011-11-29,5.027795791625977
2011-11-30,5.232884883880615
2011-12-01,5.543625831604004
2011-12-02,5.8792266845703125
2011-12-05,5.941374778747559
2011-12-06,6.0221686363220215
2011-12-07,5.748717784881592
2011-12-08,5.431760787963867
2011-12-09,5.748717784881592
2011-12-12,5.649280071258545
2011-12-13,5.587130069732666
2011-12-14,5.705212116241455
2011-12-15,5.748717784881592
2011-12-16,5.841938018798828
2011-12-19,5.873012065887451
2011-12-20,5.960020065307617
2011-12-21,5.873012065887451
2011-12-22,5.835723876953125
2011-12-23,5.866797924041748
2011-12-27,5.904086112976074
2011-12-28,5.779787540435791
2011-12-29,5.860583305358887
2011-12-30,5.866797924041748
2012-01-03,6.0221686363220215
2012-01-04,5.91030216217041
2012-01-05,5.823294639587402
2012-01-06,5.742501735687256
2012-01-09,5.7549309730529785
2012-01-10,5.680352687835693
2012-01-11,5.7549309730529785
2012-01-12,5.680352687835693
2012-01-13,5.475264072418213
2012-01-17,5.568485736846924
2012-01-18,5.692782402038574
2012-01-19,5.786005020141602
2012-01-20,5.885440826416016
2012-01-23,5.823294639587402
2012-01-24,5.829509735107422
2012-01-25,5.860583305358887
2012-01-26,5.829509735107422
2012-01-27,5.922731399536133
2012-01-30,5.835723876953125
2012-01-31,5.81086540222168
2012-02-01,6.071885585784912
2012-02-02,6.14646577835083
2012-02-03,6.214827537536621
2012-02-06,6.18375301361084
2012-02-07,6.18375301361084
2012-02-08,6.1651105880737305
2012-02-09,6.214827537536621
2012-02-10,6.1651105880737305
2012-02-13,6.239686965942383
2012-02-14,6.177538871765137
2012-02-15,6.248573303222656
2012-02-16,6.305150985717773
2012-02-17,6.292577266693115
2012-02-21,6.2045698165893555
2012-02-22,6.2045698165893555
2012-02-23,6.342866897583008
2012-02-24,6.261147499084473
2012-02-27,6.28629207611084
2012-02-28,6.292577266693115
2012-02-29,5.789675235748291
2012-03-01,5.619944095611572
2012-03-02,5.519363880157471
2012-03-05,5.236481189727783
2012-03-06,5.098182201385498
2012-03-07,5.129612445831299
2012-03-08,5.10446834564209
2012-03-09,5.091896057128906
2012-03-12,5.117040157318115
2012-03-13,5.0541791915893555
2012-03-14,4.846730709075928
2012-03-15,4.75243616104126
2012-03-16,4.733577728271484
2012-03-19,4.985029697418213
2012-03-20,5.029031753540039
2012-03-21,4.9661688804626465
2012-03-22,4.8404436111450195
2012-03-23,4.915879726409912
2012-03-26,4.997602939605713
2012-03-27,4.878161907196045
2012-03-28,4.934739112854004
2012-03-29,4.897021293640137
2012-03-30,4.76500940322876
2012-04-02,5.129612445831299
2012-04-03,5.041606903076172
2012-04-04,4.8404436111450195
2012-04-05,5.0478925704956055
2012-04-09,4.997602939605713
2012-04-10,4.846730709075928
2012-04-11,4.871875286102295
2012-04-12,4.897021293640137
2012-04-13,4.890735149383545
2012-04-16,4.827871322631836
2012-04-17,4.865589618682861
2012-04-18,4.790153980255127
2012-04-19,4.878161907196045
2012-04-20,5.035320281982422
2012-04-23,5.035320281982422
2012-04-24,5.079324245452881
2012-04-25,5.117040157318115
2012-04-26,5.142187118530273
2012-04-27,5.192477226257324
2012-04-30,5.255340576171875
2012-05-01,5.274198532104492
2012-05-02,5.274198532104492
2012-05-03,5.267913818359375
2012-05-04,5.249053478240967
2012-05-07,5.230194568634033
2012-05-08,5.20504903793335
2012-05-09,5.135900497436523
2012-05-10,5.154758930206299
2012-05-11,5.035320281982422
2012-05-14,4.972456932067871
2012-05-15,5.01017427444458
2012-05-16,5.035320281982422
2012-05-17,5.113747596740723
2012-05-18,4.775805473327637
2012-05-21,4.960717678070068
2012-05-22,4.954341411590576
2012-05-23,4.865074634552002
2012-05-24,4.858697414398193
2012-05-25,5.120123863220215
2012-05-29,5.132876396179199
2012-05-30,5.0691142082214355
2012-05-31,5.081866264343262
2012-06-01,4.928836822509766
2012-06-04,4.865074634552002
2012-06-05,5.02448034286499
2012-06-06,5.126498699188232
2012-06-07,5.209391117095947
2012-06-08,5.2348952293396
2012-06-11,5.285905361175537
2012-06-12,5.279529571533203
2012-06-13,5.349669456481934
2012-06-14,5.419806003570557
2012-06-15,5.356043338775635
2012-06-18,5.343293190002441
2012-06-19,5.4708170890808105
2012-06-20,5.394301414489746
2012-06-21,5.375173091888428
2012-06-22,5.349669456481934
2012-06-25,5.0882415771484375
2012-06-26,5.152005195617676
2012-06-27,5.17750883102417
2012-06-28,5.139251708984375
2012-06-29,5.336915016174316
2012-07-02,5.445311069488525
2012-07-03,5.445311069488525
2012-07-05,5.381548881530762
2012-07-06,5.292283535003662
2012-07-09,5.254025459289551
2012-07-10,5.164757251739502
2012-07-11,5.113747596740723
2012-07-12,5.075490951538086
2012-07-13,5.0882415771484375
2012-07-16,5.081866264343262
2012-07-17,5.209391117095947
2012-07-18,5.203013896942139
2012-07-19,5.04360818862915
2012-07-20,5.056360244750977
2012-07-23,4.941588878631592
2012-07-24,4.871450901031494
2012-07-25,5.0053510665893555
2012-07-26,5.17750883102417
2012-07-27,5.266777992248535
2012-07-30,5.292283535003662
2012-07-31,5.292283535003662
2012-08-01,5.171132564544678
2012-08-02,5.158380508422852
2012-08-03,5.305034637451172
2012-08-06,5.273153781890869
2012-08-07,5.22214412689209
2012-08-08,5.152005195617676
2012-08-09,5.134544372558594
2012-08-10,5.347945690155029
2012-08-13,5.31561279296875
2012-08-14,5.464344501495361
2012-08-15,5.464344501495361
2012-08-16,5.5096116065979
2012-08-17,5.5936784744262695
2012-08-20,5.619545936584473
2012-08-21,5.619545936584473
2012-08-22,5.567811012268066
2012-08-23,5.516079425811768
2012-08-24,5.522544860839844
2012-08-27,5.54194450378418
2012-08-28,5.54194450378418
2012-08-29,5.587213039398193
2012-08-30,5.503145217895508
2012-08-31,5.5096116065979
2012-09-04,5.5936784744262695
2012-09-05,5.554879665374756
2012-09-06,5.613080024719238
2012-09-07,5.606612682342529
2012-09-10,5.5936784744262695
2012-09-11,5.574278831481934
2012-09-12,5.529013156890869
2012-09-13,5.535479545593262
2012-09-14,5.690678596496582
2012-09-17,5.72947883605957
2012-09-18,5.65187931060791
2012-09-19,5.645412921905518
2012-09-20,5.671278476715088
2012-09-21,5.781212329864502
2012-09-24,5.70361328125
2012-09-25,5.5096116065979
2012-09-26,5.548412322998047
2012-09-27,5.328545570373535
2012-09-28,5.522544860839844
2012-10-01,5.347945690155029
2012-10-02,5.373811721801758
2012-10-03,5.3608784675598145
2012-10-04,5.289746284484863
2012-10-05,5.30267858505249
2012-10-08,5.30267858505249
2012-10-09,5.289746284484863
2012-10-10,5.283278942108154
2012-10-11,5.276811122894287
2012-10-12,5.270345211029053
2012-10-15,5.283278942108154
2012-10-16,5.30267858505249
2012-10-17,5.341479778289795
2012-10-18,5.328545570373535
2012-10-19,5.283278942108154
2012-10-22,5.335011959075928
2012-10-23,5.276811122894287
2012-10-24,5.30267858505249
2012-10-25,5.328545570373535
2012-10-26,5.31561279296875
2012-10-31,5.341479778289795
2012-11-01,5.3608784675598145
2012-11-02,5.399678707122803
2012-11-05,5.380278587341309
2012-11-06,5.399678707122803
2012-11-07,5.30267858505249
2012-11-08,5.270345211029053
2012-11-09,5.377234935760498
2012-11-12,5.403463840484619
2012-11-13,5.462482929229736
2012-11-14,5.344445705413818
2012-11-15,5.3116583824157715
2012-11-16,5.3706769943237305
2012-11-19,5.554286956787109
2012-11-20,5.514942646026611
2012-11-21,5.744460582733154
2012-11-23,5.751017093658447
2012-11-26,5.764132022857666
2012-11-27,5.757574558258057
2012-11-28,5.718230724334717
2012-11-29,5.705112934112549
2012-11-30,5.757574558258057
2012-12-03,5.803478717803955
2012-12-04,5.829708099365234
2012-12-05,5.757574558258057
2012-12-06,5.7379021644592285
2012-12-07,5.6919989585876465
2012-12-10,5.665768623352051
2012-12-11,5.646093845367432
2012-12-12,5.600191593170166
2012-12-13,5.600191593170166
2012-12-14,5.5674052238464355
2012-12-17,5.751017093658447
2012-12-18,5.855938911437988
2012-12-19,5.928072929382324
2012-12-20,6.111685752868652
2012-12-21,6.098569869995117
2012-12-24,6.111685752868652
2012-12-26,6.085453987121582
2012-12-27,6.105128288269043
2012-12-28,6.124800682067871
2012-12-31,6.229723930358887
2013-01-02,6.308412551879883
2013-01-03,6.31497049331665
2013-01-04,6.341201305389404
2013-01-07,6.229723930358887
2013-01-08,5.993649005889893
2013-01-09,5.914958953857422
2013-01-10,5.9674177169799805
2013-01-11,5.980532646179199
2013-01-14,5.993649005889893
2013-01-15,6.0133209228515625
2013-01-16,6.0067644119262695
2013-01-17,6.078897476196289
2013-01-18,6.098569869995117
2013-01-22,6.2231645584106445
2013-01-23,6.203492164611816
2013-01-24,6.196934223175049
2013-01-25,6.1838202476501465
2013-01-28,6.210050106048584
2013-01-29,6.203492164611816
2013-01-30,6.065783500671387
2013-01-31,6.0264363288879395
2013-02-01,6.177260875701904
2013-02-04,6.177260875701904
2013-02-05,6.157588958740234
2013-02-06,6.144474983215332
2013-02-07,6.078897476196289
2013-02-08,6.170705318450928
2013-02-11,6.192606449127197
2013-02-12,6.232431888580322
2013-02-13,6.205881595611572
2013-02-14,6.33862829208374
2013-02-15,6.239067554473877
2013-02-19,6.219157695770264
2013-02-20,6.146145343780518
2013-02-21,6.119597434997559
2013-02-22,6.152782440185547
2013-02-25,6.086410045623779
2013-02-26,6.152782440185547
2013-02-27,6.292165756225586
2013-02-28,6.37181282043457
2013-03-01,6.491285800933838
2013-03-04,6.551022529602051
2013-03-05,6.478011131286621
2013-03-06,6.524473667144775
2013-03-07,6.517833232879639
2013-03-08,6.577571392059326
2013-03-11,6.4381866455078125
2013-03-12,6.451463222503662
2013-03-13,6.478011131286621
2013-03-14,6.557659149169922
2013-03-15,6.8430633544921875
2013-03-18,6.710315704345703
2013-03-19,6.723591327667236
2013-03-20,6.6439433097839355
2013-03-21,6.690403938293457
2013-03-22,6.657219409942627
2013-03-25,6.697043418884277
2013-03-26,6.723591327667236
2013-03-27,6.849700450897217
2013-03-28,6.949260234832764
2013-04-01,6.723591327667236
2013-04-02,6.849700450897217
2013-04-03,6.617395401000977
2013-04-04,6.730229377746582
2013-04-05,6.770051002502441
2013-04-08,6.736866474151611
2013-04-09,6.809876441955566
2013-04-10,6.909434795379639
2013-04-11,6.86297607421875
2013-04-12,6.929347991943359
2013-04-15,6.637306213378906
2013-04-16,6.750141143798828
2013-04-17,6.577571392059326
2013-04-18,6.48464822769165
2013-04-19,6.537747383117676
2013-04-22,6.511197566986084
2013-04-23,6.677130699157715
2013-04-24,6.637306213378906
2013-04-25,6.716955184936523
2013-04-26,6.597481727600098
2013-04-29,6.537747383117676
2013-04-30,6.630669116973877
2013-05-01,6.537747383117676
2013-05-02,6.6240315437316895
2013-05-03,6.86297607421875
2013-05-06,6.783328533172607
2013-05-07,6.809876441955566
2013-05-08,6.882885932922363
2013-05-09,6.8961615562438965
2013-05-10,6.8430633544921875
2013-05-13,6.823150157928467
2013-05-14,6.992943286895752
2013-05-15,6.999654293060303
2013-05-16,6.959384441375732
2013-05-17,6.939253807067871
2013-05-20,6.9459638595581055
2013-05-21,6.9459638595581055
2013-05-22,6.818452835083008
2013-05-23,6.771477699279785
2013-05-24,6.83858585357666
2013-05-28,6.7916107177734375
2013-05-29,6.68423318862915
2013-05-30,6.704365253448486
2013-05-31,6.623833179473877
2013-06-03,6.603700160980225
2013-06-04,6.388944149017334
2013-06-05,6.335256099700928
2013-06-06,6.382232666015625
2013-06-07,6.321833610534668
2013-06-10,6.355389595031738
2013-06-11,6.2882795333862305
2013-06-12,6.294990539550781
2013-06-13,6.469478130340576
2013-06-14,6.375523090362549
2013-06-17,6.442631721496582
2013-06-18,6.4560546875
2013-06-19,6.368810176849365
2013-06-20,6.127212047576904
2013-06-21,6.308411121368408
2013-06-24,6.180902481079102
2013-06-25,6.321833610534668
2013-06-26,6.328545570373535
2013-06-27,6.442631721496582
2013-06-28,6.3419671058654785
2013-07-01,6.395655632019043
2013-07-02,6.4560546875
2013-07-03,6.355389595031738
2013-07-05,6.415788650512695
2013-07-08,6.4090776443481445
2013-07-09,6.550011157989502
2013-07-10,6.617120742797852
2013-07-11,6.751343727111816
2013-07-12,6.737920761108398
2013-07-15,6.724498748779297
2013-07-16,6.737920761108398
2013-07-17,6.711075305938721
2013-07-18,6.758053779602051
2013-07-19,6.919119358062744
2013-07-22,6.919119358062744
2013-07-23,6.878854751586914
2013-07-24,6.825164794921875
2013-07-25,6.925830841064453
2013-07-26,6.865431785583496
2013-07-29,6.751343727111816
2013-07-30,6.731209754943848
2013-07-31,6.7916107177734375
2013-08-01,6.690943717956543
2013-08-02,6.65067720413208
2013-08-05,6.509744167327881
2013-08-06,6.435921669006348
2013-08-07,6.429211616516113
2013-08-08,6.4225006103515625
2013-08-09,6.496321678161621
2013-08-12,6.509744167327881
2013-08-13,6.51645565032959
2013-08-14,6.504911422729492
2013-08-15,6.36911153793335
2013-08-16,6.403060436248779
2013-08-19,6.348740100860596
2013-08-20,6.443800449371338
2013-08-21,6.423431873321533
2013-08-22,6.491332054138184
2013-08-23,6.552441596984863
2013-08-26,6.430221080780029
2013-08-27,6.423431873321533
2013-08-28,6.443800449371338
2013-08-29,6.504911422729492
2013-08-30,6.477751731872559
2013-09-03,6.470962047576904
2013-09-04,6.5252814292907715
2013-09-05,6.552441596984863
2013-09-06,6.545652389526367
2013-09-09,6.552441596984863
2013-09-10,6.674666881561279
2013-09-11,6.695034980773926
2013-09-12,6.627133846282959
2013-09-13,6.1789870262146
2013-09-16,6.246888637542725
2013-09-17,6.240097999572754
2013-09-18,6.362320899963379
2013-09-19,6.348740100860596
2013-09-20,6.3079986572265625
2013-09-23,6.3079986572265625
2013-09-24,6.321580410003662
2013-09-25,6.423431873321533
2013-09-26,6.443800449371338
2013-09-27,6.301208019256592
2013-09-30,6.240097999572754
2013-10-01,6.287628173828125
2013-10-02,6.246888637542725
2013-10-03,6.131457328796387
2013-10-04,6.19256591796875
2013-10-07,6.199357986450195
2013-10-08,6.206148147583008
2013-10-09,6.145036697387695
2013-10-10,6.260468482971191
2013-10-11,6.280839443206787
2013-10-14,6.3079986572265625
2013-10-15,6.219728946685791
2013-10-16,6.212936878204346
2013-10-17,6.246888637542725
2013-10-18,6.212936878204346
2013-10-21,6.246888637542725
2013-10-22,6.355530261993408
2013-10-23,6.348740100860596
2013-10-24,6.335158348083496
2013-10-25,6.314789295196533
2013-10-28,6.335158348083496
2013-10-29,6.280839443206787
2013-10-30,6.219728946685791
2013-10-31,6.240097999572754
2013-11-01,6.260468482971191
2013-11-04,6.3419508934021
2013-11-05,6.267258167266846
2013-11-06,6.1042962074279785
2013-11-07,5.982075214385986
2013-11-08,5.975283145904541
2013-11-11,5.941335678100586
2013-11-12,6.1042962074279785
2013-11-13,6.085730075836182
2013-11-14,6.078853607177734
2013-11-15,6.133864879608154
2013-11-18,6.175124168395996
2013-11-19,6.113235950469971
2013-11-20,6.099481105804443
2013-11-21,6.154494762420654
2013-11-22,6.071976661682129
2013-11-25,5.96882963180542
2013-11-26,6.154494762420654
2013-11-27,6.243890285491943
2013-11-29,6.243890285491943
2013-12-02,6.113235950469971
2013-12-03,6.058223724365234
2013-12-04,5.98258113861084
2013-12-05,5.989458084106445
2013-12-06,6.126987934112549
2013-12-09,6.092607021331787
2013-12-10,6.016965389251709
2013-12-11,5.96882963180542
2013-12-12,5.9413228034973145
2013-12-13,5.913816928863525
2013-12-16,5.975705623626709
2013-12-17,5.948199272155762
2013-12-18,5.98258113861084
2013-12-19,6.051346302032471
2013-12-20,6.175124168395996
2013-12-23,6.175124168395996
2013-12-24,6.161370754241943
2013-12-26,6.154494762420654
2013-12-27,6.188878536224365
2013-12-30,6.223259925842285
2013-12-31,6.188878536224365
2014-01-02,6.078853607177734
2014-01-03,6.099481105804443
2014-01-06,6.126987934112549
2014-01-07,6.16825008392334
2014-01-08,6.147616386413574
2014-01-09,6.202631950378418
2014-01-10,6.175124168395996
2014-01-13,6.099481105804443
2014-01-14,6.154494762420654
2014-01-15,6.182002067565918
2014-01-16,6.154494762420654
2014-01-17,6.133864879608154
2014-01-21,6.120112419128418
2014-01-22,6.099481105804443
2014-01-23,6.085730075836182
2014-01-24,6.00321102142334
2014-01-27,5.989458084106445
2014-01-28,6.154494762420654
2014-01-29,6.113235950469971
2014-01-30,6.147616386413574
2014-01-31,6.126987934112549
2014-02-03,6.092607021331787
2014-02-04,6.133864879608154
2014-02-05,5.96882963180542
2014-02-06,6.078853607177734
2014-02-07,6.113235950469971
2014-02-10,6.182002067565918
2014-02-11,6.209508419036865
2014-02-12,6.2881975173950195
2014-02-13,6.329977989196777
2014-02-14,6.3578338623046875
2014-02-18,6.343904495239258
2014-02-19,6.3578338623046875
2014-02-20,6.406579494476318
2014-02-21,6.3578338623046875
2014-02-24,6.420506954193115
2014-02-25,6.399615287780762
2014-02-26,6.448360919952393
2014-02-27,6.343904495239258
2014-02-28,6.4344329833984375
2014-03-03,6.455325126647949
2014-03-04,6.601561069488525
2014-03-05,6.524962902069092
2014-03-06,6.538889408111572
2014-03-07,6.462287902832031
2014-03-10,6.462287902832031
2014-03-11,6.420506954193115
2014-03-12,6.427469730377197
2014-03-13,6.336942195892334
2014-03-14,6.392651557922363
2014-03-17,6.323015213012695
2014-03-18,6.323015213012695
2014-03-19,6.302123546600342
2014-03-20,6.309088230133057
2014-03-21,6.531927108764648
2014-03-24,6.336942195892334
2014-03-25,6.323015213012695
2014-03-26,6.3578338623046875
2014-03-27,6.378726005554199
2014-03-28,6.343904495239258
2014-03-31,6.462287902832031
2014-04-01,6.594598770141602
2014-04-02,6.594598770141602
2014-04-03,6.580671310424805
2014-04-04,6.517997741699219
2014-04-07,6.427469730377197
2014-04-08,6.455325126647949
2014-04-09,6.455325126647949
2014-04-10,6.3856892585754395
2014-04-11,6.378726005554199
2014-04-14,6.316051959991455
2014-04-15,6.281234264373779
2014-04-16,6.316051959991455
2014-04-17,6.350868225097656
2014-04-21,6.399615287780762
2014-04-22,6.441398620605469
2014-04-23,6.399615287780762
2014-04-24,6.350868225097656
2014-04-25,6.2742695808410645
2014-04-28,6.29516077041626
2014-04-29,6.2742695808410645
2014-04-30,6.309088230133057
2014-05-01,6.336942195892334
2014-05-02,6.364798069000244
2014-05-05,6.350868225097656
2014-05-06,6.350868225097656
2014-05-07,6.3578338623046875
2014-05-08,6.343904495239258
2014-05-09,6.4344329833984375
2014-05-12,6.601561069488525
2014-05-13,6.580671310424805
2014-05-14,6.695551872253418
2014-05-15,6.554593086242676
2014-05-16,6.646216869354248
2014-05-19,6.737840175628662
2014-05-20,6.646216869354248
2014-05-21,6.618025302886963
2014-05-22,6.716696262359619
2014-05-23,6.801270008087158
2014-05-27,7.026805877685547
2014-05-28,6.921089172363281
2014-05-29,6.956326961517334
2014-05-30,7.076141834259033
2014-06-02,7.1466217041015625
2014-06-03,7.139573097229004
2014-06-04,7.160717964172363
2014-06-05,7.393298149108887
2014-06-06,7.477874279022217
2014-06-09,7.294628620147705
2014-06-10,7.2805328369140625
2014-06-11,7.231194972991943
2014-06-12,7.273482322692871
2014-06-13,7.308722972869873
2014-06-16,7.287580966949463
2014-06-17,7.336915493011475
2014-06-18,7.393298149108887
2014-06-19,7.435586452484131
2014-06-20,7.40739631652832
2014-06-23,7.449683666229248
2014-06-24,7.449683666229248
2014-06-25,7.42149019241333
2014-06-26,7.442636013031006
2014-06-27,7.470827579498291
2014-06-30,7.470827579498291
2014-07-01,7.534257888793945
2014-07-02,7.48492431640625
2014-07-03,7.5131144523620605
2014-07-07,7.435586452484131
2014-07-08,7.50606632232666
2014-07-09,7.520162582397461
2014-07-10,7.499017238616943
2014-07-11,7.477874279022217
2014-07-14,7.54835319519043
2014-07-15,7.477874279022217
2014-07-16,7.520162582397461
2014-07-17,7.414444446563721
2014-07-18,7.527212619781494
2014-07-21,7.527212619781494
2014-07-22,7.54835319519043
2014-07-23,7.50606632232666
2014-07-24,7.393298149108887
2014-07-25,7.308722972869873
2014-07-28,7.308722972869873
2014-07-29,7.308722972869873
2014-07-30,7.2664361000061035
2014-07-31,7.23824405670166
2014-08-01,7.2664361000061035
2014-08-04,7.4285407066345215
2014-08-05,7.294628620147705
2014-08-06,7.386251449584961
2014-08-07,7.555403232574463
2014-08-08,7.625879764556885
2014-08-11,7.59064245223999
2014-08-12,7.527212619781494
2014-08-13,7.646936893463135
2014-08-14,7.753840923309326
2014-08-15,7.739586353302002
2014-08-18,7.839359760284424
2014-08-19,7.853614330291748
2014-08-20,7.832231521606445
2014-08-21,7.889246463775635
2014-08-22,7.817979335784912
2014-08-25,7.817979335784912
2014-08-26,7.874992847442627
2014-08-27,7.839359760284424
2014-08-28,7.817979335784912
2014-08-29,7.803725719451904
2014-09-02,7.768092632293701
2014-09-03,7.739586353302002
2014-09-04,7.696824073791504
2014-09-05,7.725332260131836
2014-09-08,7.661191940307617
2014-09-09,7.53291130065918
2014-09-10,7.490153789520264
2014-09-11,7.568546295166016
2014-09-12,7.347618103027344
2014-09-15,7.447391986846924
2014-09-16,7.6683173179626465
2014-09-17,7.682572364807129
2014-09-18,7.7894721031188965
2014-09-19,7.860739231109619
2014-09-22,7.803725719451904
2014-09-23,7.718204021453857
2014-09-24,7.689696311950684
2014-09-25,7.646936893463135
2014-09-26,7.7894721031188965
2014-09-29,7.803725719451904
2014-09-30,7.682572364807129
2014-10-01,7.632684707641602
2014-10-02,7.696824073791504
2014-10-03,7.832231521606445
2014-10-06,7.817979335784912
2014-10-07,7.696824073791504
2014-10-08,8.010401725769043
2014-10-09,7.796598434448242
2014-10-10,7.71107816696167
2014-10-13,7.5899248123168945
2014-10-14,7.632684707641602
