Date,CRI
2010-04-14,24.680675506591797
2010-04-15,24.4844913482666
2010-04-16,24.32604217529297
2010-04-19,24.26567840576172
2010-04-20,23.858238220214844
2010-04-21,24.18268585205078
2010-04-22,24.89948272705078
2010-04-23,25.374839782714844
2010-04-26,24.914579391479492
2010-04-27,24.70330047607422
2010-04-28,24.37131690979004
2010-04-29,25.231473922729492
2010-04-30,24.310949325561523
2010-05-03,25.140932083129883
2010-05-04,24.756128311157227
2010-05-05,24.522218704223633
2010-05-06,23.428152084350586
2010-05-07,22.832075119018555
2010-05-10,23.7676944732666
2010-05-11,24.567495346069336
2010-05-12,25.231473922729492
2010-05-13,25.11829376220703
2010-05-14,24.891939163208008
2010-05-17,24.990028381347656
2010-05-18,24.46940040588379
2010-05-19,24.26567840576172
2010-05-20,23.05843162536621
2010-05-21,22.801889419555664
2010-05-24,22.635894775390625
2010-05-25,22.74152374267578
2010-05-26,22.816984176635742
2010-05-27,23.760149002075195
2010-05-28,23.05843162536621
2010-06-01,22.64344024658203
2010-06-02,22.824525833129883
2010-06-03,23.639415740966797
2010-06-04,22.718889236450195
2010-06-07,22.16808319091797
2010-06-08,22.05490493774414
2010-06-09,22.288814544677734
2010-06-10,22.975433349609375
2010-06-11,23.397972106933594
2010-06-14,23.38287925720215
2010-06-15,24.05440330505371
2010-06-16,23.760149002075195
2010-06-17,23.57151985168457
2010-06-18,23.518686294555664
2010-06-21,22.854705810546875
2010-06-22,21.624826431274414
2010-06-23,21.42864418029785
2010-06-24,20.892932891845703
2010-06-25,20.477943420410156
2010-06-28,20.54585075378418
2010-06-29,19.376331329345703
2010-06-30,19.806413650512695
2010-07-01,20.21385383605957
2010-07-02,20.145944595336914
2010-07-06,19.172605514526367
2010-07-07,19.738500595092773
2010-07-08,20.138402938842773
2010-07-09,20.35721778869629
2010-07-12,19.52723503112793
2010-07-13,20.130855560302734
2010-07-14,20.123315811157227
2010-07-15,19.768680572509766
2010-07-16,19.051876068115234
2010-07-19,18.97641944885254
2010-07-20,19.52723503112793
2010-07-21,18.908517837524414
2010-07-22,19.5725040435791
2010-07-23,19.746042251586914
2010-07-26,20.34967041015625
2010-07-27,19.98749542236328
2010-07-28,19.625322341918945
2010-07-29,18.078535079956055
2010-07-30,18.289798736572266
2010-08-02,18.659521102905273
2010-08-03,18.244537353515625
2010-08-04,18.57652473449707
2010-08-05,18.395437240600586
2010-08-06,18.221893310546875
2010-08-09,18.07099151611328
2010-08-10,17.648454666137695
2010-08-11,17.444726943969727
2010-08-12,17.84463119506836
2010-08-13,17.580543518066406
2010-08-16,17.414554595947266
2010-08-17,17.346633911132812
2010-08-18,17.935176849365234
2010-08-19,17.927627563476562
2010-08-20,18.108718872070312
2010-08-23,18.108718872070312
2010-08-24,17.77672576904297
2010-08-25,17.799352645874023
2010-08-26,17.497549057006836
2010-08-27,17.580543518066406
2010-08-30,17.097654342651367
2010-08-31,16.85619354248047
2010-09-01,17.406997680664062
2010-09-02,17.98044204711914
2010-09-03,18.18416976928711
2010-09-07,18.13889503479004
2010-09-08,17.769176483154297
2010-09-09,17.67108917236328
2010-09-10,17.603179931640625
2010-09-13,18.048357009887695
2010-09-14,18.470888137817383
2010-09-15,18.931154251098633
2010-09-16,18.802881240844727
2010-09-17,18.599166870117188
2010-09-20,18.67461395263672
2010-09-21,18.516164779663086
2010-09-22,18.289798736572266
2010-09-23,18.402982711791992
2010-09-24,19.089601516723633
2010-09-27,19.361244201660156
2010-09-28,20.191221237182617
2010-09-29,20.017675399780273
2010-09-30,19.866771697998047
2010-10-01,19.949766159057617
2010-10-04,19.47441291809082
2010-10-05,19.761140823364258
2010-10-06,19.6102294921875
2010-10-07,19.91958999633789
2010-10-08,20.115768432617188
2010-10-11,20.757116317749023
2010-10-12,21.1268367767334
2010-10-13,21.255109786987305
2010-10-14,20.394941329956055
2010-10-15,20.17612648010254
2010-10-18,19.957317352294922
2010-10-19,19.979944229125977
2010-10-20,19.87432289123535
2010-10-21,19.112247467041016
2010-10-22,19.051876068115234
2010-10-25,19.240509033203125
2010-10-26,19.2103328704834
2010-10-27,18.780250549316406
2010-10-28,18.5689754486084
2010-10-29,18.780250549316406
2010-11-01,18.938701629638672
2010-11-02,19.61777114868164
2010-11-03,19.504594802856445
2010-11-04,20.674118041992188
2010-11-05,21.164560317993164
2010-11-08,21.54182243347168
2010-11-09,22.311450958251953
2010-11-10,22.017179489135742
2010-11-11,22.107725143432617
2010-11-12,21.858732223510742
2010-11-15,22.100183486938477
2010-11-16,21.821002960205078
2010-11-17,22.2058162689209
2010-11-18,22.620807647705078
2010-11-19,22.635894775390625
2010-11-22,22.839616775512695
2010-11-23,23.17915916442871
2010-11-24,23.662057876586914
2010-11-26,23.435701370239258
2010-11-29,23.911056518554688
2010-11-30,23.888410568237305
2010-12-01,24.122318267822266
2010-12-02,24.26567840576172
2010-12-03,24.58258628845215
2010-12-06,24.39395523071289
2010-12-07,23.948776245117188
2010-12-08,24.05440330505371
2010-12-09,24.016685485839844
2010-12-10,23.92613983154297
2010-12-13,23.8054141998291
2010-12-14,23.669605255126953
2010-12-15,23.209341049194336
2010-12-16,23.413063049316406
2010-12-17,23.858238220214844
2010-12-20,23.729965209960938
2010-12-21,23.7676944732666
2010-12-22,23.005615234375
2010-12-23,22.884891510009766
2010-12-27,22.89243507385254
2010-12-28,22.749074935913086
2010-12-29,22.530261993408203
2010-12-30,22.515174865722656
2010-12-31,22.266178131103516
2011-01-03,22.062450408935547
2011-01-04,21.632368087768555
2011-01-05,21.511642456054688
2011-01-06,21.57200813293457
2011-01-07,21.722917556762695
2011-01-10,21.836091995239258
2011-01-11,21.866273880004883
2011-01-12,22.251081466674805
2011-01-13,22.386905670166016
2011-01-14,22.75661849975586
2011-01-18,22.379348754882812
2011-01-19,21.94172477722168
2011-01-20,21.58709716796875
2011-01-21,21.209835052490234
2011-01-24,21.398466110229492
2011-01-25,21.194740295410156
2011-01-26,21.38337516784668
2011-01-27,21.089113235473633
2011-01-28,20.54585075378418
2011-01-31,20.900476455688477
2011-02-01,21.262645721435547
2011-02-02,21.179655075073242
2011-02-03,21.624826431274414
2011-02-04,22.130361557006836
2011-02-07,22.409536361694336
2011-02-08,22.590625762939453
2011-02-09,22.417078018188477
2011-02-10,21.8889102935791
2011-02-11,21.53428077697754
2011-02-14,21.67009735107422
2011-02-15,21.504098892211914
2011-02-16,21.624826431274414
2011-02-17,21.526735305786133
2011-02-18,21.526735305786133
2011-02-22,21.76064109802246
2011-02-23,21.390928268432617
2011-02-24,21.458831787109375
2011-02-25,21.979455947875977
2011-02-28,21.624826431274414
2011-03-01,20.930652618408203
2011-03-02,20.794843673706055
2011-03-03,21.496557235717773
2011-03-04,21.300382614135742
2011-03-07,21.436189651489258
2011-03-08,21.94927215576172
2011-03-09,22.311450958251953
2011-03-10,21.76064109802246
2011-03-11,21.77573585510254
2011-03-14,21.6474666595459
2011-03-15,21.224925994873047
2011-03-16,20.76466178894043
2011-03-17,20.48548126220703
2011-03-18,20.402488708496094
2011-03-21,20.73447608947754
2011-03-22,20.538297653198242
2011-03-23,20.8099365234375
2011-03-24,20.930652618408203
2011-03-25,21.119293212890625
2011-03-28,20.840112686157227
2011-03-29,21.051380157470703
2011-03-30,21.42110252380371
2011-03-31,21.602188110351562
2011-04-01,21.934181213378906
2011-04-04,22.024723052978516
2011-04-05,22.401988983154297
2011-04-06,22.447263717651367
2011-04-07,22.52271842956543
2011-04-08,21.90400505065918
2011-04-11,21.873815536499023
2011-04-12,22.062450408935547
2011-04-13,22.356718063354492
2011-04-14,22.28126335144043
2011-04-15,22.73398780822754
2011-04-18,22.620807647705078
2011-04-19,22.801889419555664
2011-04-20,23.19424819946289
2011-04-21,23.231977462768555
2011-04-25,23.345149993896484
2011-04-26,23.812959671020508
2011-04-27,24.567495346069336
2011-04-28,23.30742073059082
2011-04-29,23.330060958862305
2011-05-02,22.409536361694336
2011-05-03,22.05490493774414
2011-05-04,21.75309181213379
2011-05-05,21.79836654663086
2011-05-06,21.828550338745117
2011-05-09,21.73046112060547
2011-05-10,21.873815536499023
2011-05-11,22.296354293823242
2011-05-12,22.771711349487305
2011-05-13,22.922611236572266
2011-05-16,22.46236228942871
2011-05-17,22.273723602294922
2011-05-18,22.447263717651367
2011-05-19,22.52271842956543
2011-05-20,21.496557235717773
2011-05-23,21.526735305786133
2011-05-24,21.240015029907227
2011-05-25,24.32604217529297
2011-05-26,23.994049072265625
2011-05-27,24.09214210510254
2011-05-31,23.918596267700195
2011-06-01,22.922611236572266
2011-06-02,22.794343948364258
2011-06-03,22.349172592163086
2011-06-06,22.220905303955078
2011-06-07,22.31899070739746
2011-06-08,21.956819534301758
2011-06-09,22.364261627197266
2011-06-10,22.0096378326416
2011-06-13,22.062450408935547
2011-06-14,22.590625762939453
2011-06-15,22.371810913085938
2011-06-16,22.477449417114258
2011-06-17,22.67362403869629
2011-06-20,22.786806106567383
2011-06-21,23.314973831176758
2011-06-22,22.839616775512695
2011-06-23,23.450788497924805
2011-06-24,22.922611236572266
2011-06-27,22.75661849975586
2011-06-28,23.133888244628906
2011-06-29,23.073522567749023
2011-06-30,23.209341049194336
2011-07-01,23.62433624267578
2011-07-05,23.707321166992188
2011-07-06,23.71487045288086
2011-07-07,24.129863739013672
2011-07-08,23.8054141998291
2011-07-11,23.21687889099121
2011-07-12,23.19424819946289
2011-07-13,23.57151985168457
2011-07-14,23.56396484375
2011-07-15,24.431676864624023
2011-07-18,24.590133666992188
2011-07-19,25.216384887695312
2011-07-20,24.778759002685547
2011-07-21,25.1258487701416
2011-07-22,25.284297943115234
2011-07-25,25.140932083129883
2011-07-26,25.06548309326172
2011-07-27,24.476947784423828
2011-07-28,25.654020309448242
2011-07-29,25.276758193969727
2011-08-01,24.63540267944336
2011-08-02,23.737510681152344
2011-08-03,24.605226516723633
2011-08-04,22.801889419555664
2011-08-05,22.62834930419922
2011-08-08,21.813461303710938
2011-08-09,22.7641658782959
2011-08-10,22.13791275024414
2011-08-11,23.911056518554688
2011-08-12,23.397972106933594
2011-08-15,23.428152084350586
2011-08-16,22.95279884338379
2011-08-17,22.658533096313477
2011-08-18,21.458831787109375
2011-08-19,20.960838317871094
2011-08-22,21.06647300720215
2011-08-23,21.956819534301758
2011-08-24,22.069997787475586
2011-08-25,21.35319709777832
2011-08-26,22.22844696044922
2011-08-29,23.390430450439453
2011-08-30,23.443246841430664
2011-08-31,23.337604522705078
2011-09-01,23.397972106933594
2011-09-02,22.371810913085938
2011-09-06,22.0850887298584
2011-09-07,23.148977279663086
2011-09-08,22.703800201416016
2011-09-09,22.824525833129883
2011-09-12,23.209341049194336
2011-09-13,23.760149002075195
2011-09-14,23.669605255126953
2011-09-15,24.386409759521484
2011-09-16,24.79384994506836
2011-09-19,24.57503890991211
2011-09-20,24.084596633911133
2011-09-21,23.02825164794922
2011-09-22,22.46236228942871
2011-09-23,22.930166244506836
2011-09-26,23.428152084350586
2011-09-27,23.745059967041016
2011-09-28,23.631877899169922
2011-09-29,23.835590362548828
2011-09-30,23.043336868286133
2011-10-03,22.998071670532227
2011-10-04,24.80894660949707
2011-10-05,24.46940040588379
2011-10-06,24.620304107666016
2011-10-07,25.367290496826172
2011-10-10,25.88791847229004
2011-10-11,25.72946548461914
2011-10-12,25.925643920898438
2011-10-13,26.106735229492188
2011-10-14,26.408546447753906
2011-10-17,26.302898406982422
2011-10-18,26.159549713134766
2011-10-19,25.744556427001953
2011-10-20,25.76719856262207
2011-10-21,26.26519203186035
2011-10-24,27.00462532043457
2011-10-25,26.755634307861328
2011-10-26,26.71036148071289
2011-10-27,29.758663177490234
2011-10-28,30.075550079345703
2011-10-31,28.740039825439453
2011-11-01,27.849702835083008
2011-11-02,28.475955963134766
2011-11-03,28.634416580200195
2011-11-04,27.977968215942383
2011-11-07,27.940235137939453
2011-11-08,28.219411849975586
2011-11-09,27.05743980407715
2011-11-10,27.170621871948242
2011-11-11,28.294872283935547
2011-11-14,28.128868103027344
2011-11-15,28.370315551757812
2011-11-16,28.347688674926758
2011-11-17,28.543859481811523
2011-11-18,28.5966739654541
2011-11-21,28.61931610107422
2011-11-22,28.294872283935547
2011-11-23,28.17414665222168
2011-11-25,27.94779396057129
2011-11-28,29.1550235748291
2011-11-29,29.38138771057129
2011-11-30,30.007648468017578
2011-12-01,29.954835891723633
2011-12-02,29.985021591186523
2011-12-05,30.30191993713379
2011-12-06,30.649009704589844
2011-12-07,30.505632400512695
2011-12-08,30.339641571044922
2011-12-09,30.67164421081543
2011-12-12,30.626358032226562
2011-12-13,29.607751846313477
2011-12-14,29.2757625579834
2011-12-15,29.917104721069336
2011-12-16,29.57756233215332
2011-12-19,29.117311477661133
2011-12-20,29.411561965942383
2011-12-21,29.404029846191406
2011-12-22,29.26820945739746
2011-12-23,29.426664352416992
2011-12-27,29.947290420532227
2011-12-28,29.73603057861328
2011-12-29,30.00010108947754
2011-12-30,30.037841796875
2012-01-03,29.796384811401367
2012-01-04,30.271738052368164
2012-01-05,30.626358032226562
2012-01-06,30.58864974975586
2012-01-09,30.467906951904297
2012-01-10,31.343168258666992
2012-01-11,30.85272979736328
2012-01-12,30.6339111328125
2012-01-13,30.573545455932617
2012-01-17,30.731998443603516
2012-01-18,31.28280258178711
2012-01-19,31.305437088012695
2012-01-20,30.79236602783203
2012-01-23,30.86027717590332
2012-01-24,31.471433639526367
2012-01-25,31.66761589050293
2012-01-26,31.448806762695312
2012-01-27,31.29789924621582
2012-01-30,31.411083221435547
2012-01-31,31.6298885345459
2012-02-01,31.992069244384766
2012-02-02,31.7128963470459
2012-02-03,32.399513244628906
2012-02-06,31.96189308166504
2012-02-07,32.12034225463867
2012-02-08,32.444786071777344
2012-02-09,32.29387664794922
2012-02-10,32.241065979003906
2012-02-13,32.263702392578125
2012-02-14,32.339149475097656
2012-02-15,32.746604919433594
2012-02-16,32.9880485534668
2012-02-17,32.79941177368164
2012-02-21,32.218414306640625
2012-02-22,32.150516510009766
2012-02-23,32.852230072021484
2012-02-24,32.905059814453125
2012-02-27,33.50113296508789
2012-02-28,32.96540451049805
2012-02-29,36.64752197265625
2012-03-01,36.866329193115234
2012-03-02,36.47397232055664
2012-03-05,36.48151779174805
2012-03-06,35.8250732421875
2012-03-07,35.84772491455078
2012-03-08,36.10427474975586
2012-03-09,36.76069641113281
2012-03-12,36.6701545715332
2012-03-13,36.715415954589844
2012-03-14,36.798431396484375
2012-03-15,36.47397232055664
2012-03-16,36.13444519042969
2012-03-19,36.24760818481445
2012-03-20,36.18724822998047
2012-03-21,36.11179733276367
2012-03-22,36.202335357666016
2012-03-23,36.10427474975586
2012-03-26,36.60224914550781
2012-03-27,36.745601654052734
2012-03-28,36.99460220336914
2012-03-29,37.23605728149414
2012-03-30,37.55295181274414
2012-04-02,37.364322662353516
2012-04-03,37.492584228515625
2012-04-04,37.296409606933594
2012-04-05,37.635955810546875
2012-04-09,37.205867767333984
2012-04-10,36.40606689453125
2012-04-11,36.896514892578125
2012-04-12,37.23605728149414
2012-04-13,37.48504638671875
2012-04-16,37.930213928222656
2012-04-17,38.60929489135742
2012-04-18,38.39047622680664
2012-04-19,38.11129379272461
2012-04-20,38.548927307128906
2012-04-23,38.43574905395508
2012-04-24,38.63947296142578
2012-04-25,39.80145263671875
2012-04-26,41.83869552612305
2012-04-27,41.42369079589844
2012-04-30,40.97096252441406
2012-05-01,40.35978698730469
2012-05-02,40.661617279052734
2012-05-03,40.10326385498047
2012-05-04,39.16765213012695
2012-05-07,39.0997314453125
2012-05-08,38.40556335449219
2012-05-09,38.26221466064453
2012-05-10,37.99811553955078
2012-05-11,38.28485107421875
2012-05-14,38.10375213623047
2012-05-15,38.55646896362305
2012-05-16,38.828102111816406
2012-05-17,37.54540252685547
2012-05-18,37.83966064453125
2012-05-21,38.299930572509766
2012-05-22,38.24711608886719
2012-05-23,38.443294525146484
2012-05-24,39.967445373535156
2012-05-25,41.22751998901367
2012-05-29,41.4538688659668
2012-05-30,40.60124969482422
2012-05-31,40.691795349121094
2012-06-01,39.12236785888672
2012-06-04,39.2280158996582
2012-06-05,39.41664505004883
2012-06-06,39.76373291015625
2012-06-07,39.25818634033203
2012-06-08,39.87689971923828
2012-06-11,39.43172836303711
2012-06-12,39.67319107055664
2012-06-13,38.57911682128906
2012-06-14,38.94127655029297
2012-06-15,39.34117889404297
2012-06-18,39.7033576965332
2012-06-19,40.48807144165039
2012-06-20,40.4956169128418
2012-06-21,39.41664505004883
2012-06-22,39.7033576965332
2012-06-25,39.41664505004883
2012-06-26,39.620361328125
2012-06-27,39.688270568847656
2012-06-28,38.533836364746094
2012-06-29,39.688270568847656
2012-07-02,39.93726348876953
2012-07-03,40.72197341918945
2012-07-05,41.846221923828125
2012-07-06,40.9407844543457
2012-07-09,41.27278137207031
2012-07-10,40.37488555908203
2012-07-11,39.5449104309082
2012-07-12,39.95988845825195
2012-07-13,40.156070709228516
2012-07-16,39.77125930786133
2012-07-17,39.83917999267578
2012-07-18,40.57861328125
2012-07-19,40.78988265991211
2012-07-20,40.269256591796875
2012-07-23,39.922183990478516
2012-07-24,39.34117889404297
2012-07-25,37.990570068359375
2012-07-26,38.40556335449219
2012-07-27,39.06200408935547
2012-07-30,39.2280158996582
2012-07-31,38.23202133178711
2012-08-01,37.454856872558594
2012-08-02,37.80949401855469
2012-08-03,38.33012771606445
2012-08-06,38.835655212402344
2012-08-07,39.2280158996582
2012-08-08,39.12991714477539
2012-08-09,39.38646697998047
2012-08-10,39.0997314453125
2012-08-13,39.273284912109375
2012-08-14,39.529823303222656
2012-08-15,39.710906982421875
2012-08-16,39.891990661621094
2012-08-17,40.31452178955078
2012-08-20,39.733543395996094
2012-08-21,40.065528869628906
2012-08-22,40.60879898071289
2012-08-23,40.34471130371094
2012-08-24,41.05397033691406
2012-08-27,41.44632339477539
2012-08-28,42.04240798950195
2012-08-29,41.88395690917969
2012-08-30,41.73305130004883
2012-08-31,42.03485107421875
2012-09-04,42.63092803955078
2012-09-05,42.683753967285156
2012-09-06,43.34019470214844
2012-09-07,42.83466720581055
2012-09-10,42.864845275878906
2012-09-11,42.683753967285156
2012-09-12,42.69883346557617
2012-09-13,42.88747024536133
2012-09-14,42.69883346557617
2012-09-17,42.713951110839844
2012-09-18,42.178226470947266
2012-09-19,42.200862884521484
2012-09-20,41.99713134765625
2012-09-21,41.83869552612305
2012-09-24,41.71040725708008
2012-09-25,41.144508361816406
2012-09-26,41.408599853515625
2012-09-27,41.657588958740234
2012-09-28,40.6239013671875
2012-10-01,40.87287902832031
2012-10-02,40.774784088134766
2012-10-03,40.759700775146484
2012-10-04,40.93324661254883
2012-10-05,40.842716217041016
2012-10-08,40.737064361572266
2012-10-09,39.891990661621094
2012-10-10,39.60526657104492
2012-10-11,39.51472854614258
2012-10-12,39.793907165527344
2012-10-15,39.94480895996094
2012-10-16,40.10326385498047
2012-10-17,39.9825325012207
2012-10-18,39.83163833618164
2012-10-19,39.590179443359375
2012-10-22,39.627906799316406
2012-10-23,39.97499084472656
2012-10-24,40.00517272949219
2012-10-25,41.69530487060547
2012-10-26,41.09170150756836
2012-10-31,40.78988265991211
2012-11-01,41.39351272583008
2012-11-02,40.774784088134766
2012-11-05,40.52580642700195
2012-11-06,41.08415222167969
2012-11-07,39.922183990478516
2012-11-08,38.91865539550781
2012-11-09,38.98655700683594
2012-11-12,38.43574905395508
2012-11-13,38.63947296142578
2012-11-14,38.24711608886719
2012-11-15,37.95283889770508
2012-11-16,38.69229507446289
2012-11-19,39.25064468383789
2012-11-20,38.90354919433594
2012-11-21,39.04692077636719
2012-11-23,39.36383056640625
2012-11-26,39.552452087402344
2012-11-27,39.688270568847656
2012-11-28,40.13343811035156
2012-11-29,40.33716583251953
2012-11-30,40.020259857177734
2012-12-03,39.688270568847656
2012-12-04,39.0997314453125
2012-12-05,38.760196685791016
2012-12-06,39.24309158325195
2012-12-07,39.356285095214844
2012-12-10,39.08464813232422
2012-12-11,39.47700119018555
2012-12-12,39.84673309326172
2012-12-13,39.529823303222656
2012-12-14,38.92620849609375
2012-12-17,39.06954574584961
2012-12-18,40.40507507324219
2012-12-19,40.74461364746094
2012-12-20,41.13697052001953
2012-12-21,41.5368766784668
2012-12-24,41.13697052001953
2012-12-26,40.43525314331055
2012-12-27,40.661617279052734
2012-12-28,40.92570877075195
2012-12-31,41.98958969116211
2013-01-02,42.75166320800781
2013-01-03,42.940284729003906
2013-01-04,43.483551025390625
2013-01-07,44.08717727661133
2013-01-08,44.06453323364258
2013-01-09,43.943817138671875
2013-01-10,44.02680969238281
2013-01-11,43.95136642456055
2013-01-14,43.98908233642578
2013-01-15,44.11735153198242
2013-01-16,44.33616638183594
2013-01-17,45.0152473449707
2013-01-18,44.26072311401367
2013-01-22,44.072086334228516
2013-01-23,44.0569953918457
2013-01-24,43.943817138671875
2013-01-25,44.32863235473633
2013-01-28,44.33616638183594
2013-01-29,44.494632720947266
2013-01-30,44.45689392089844
2013-01-31,45.44533920288086
2013-02-01,45.67923355102539
2013-02-04,45.0077018737793
2013-02-05,45.44533920288086
2013-02-06,45.49814987182617
2013-02-07,45.89804458618164
2013-02-08,45.90559768676758
2013-02-11,45.76978302001953
2013-02-12,45.633968353271484
2013-02-13,45.641517639160156
2013-02-14,45.34724807739258
2013-02-15,45.694332122802734
2013-02-19,45.332157135009766
2013-02-20,44.72098159790039
2013-02-21,44.26072311401367
2013-02-22,44.072086334228516
2013-02-25,43.642005920410156
2013-02-26,44.434261322021484
2013-02-27,41.91413497924805
2013-02-28,42.56302261352539
2013-03-01,42.049957275390625
2013-03-04,42.796932220458984
2013-03-05,42.76675033569336
2013-03-06,42.38948059082031
2013-03-07,42.39703369140625
2013-03-08,42.985565185546875
2013-03-11,43.14401626586914
2013-03-12,42.60829544067383
2013-03-13,43.44583511352539
2013-03-14,43.46092224121094
2013-03-15,43.95136642456055
2013-03-18,43.476009368896484
2013-03-19,42.83466720581055
2013-03-20,43.80046463012695
2013-03-21,43.31756591796875
2013-03-22,43.732547760009766
2013-03-25,43.476009368896484
2013-03-26,43.000667572021484
2013-03-27,42.91010665893555
2013-03-28,43.21192932128906
2013-04-01,42.88747024536133
2013-04-02,43.28737258911133
2013-04-03,44.13999557495117
2013-04-04,44.53235626220703
2013-04-05,44.600250244140625
2013-04-08,44.743621826171875
2013-04-09,44.50216293334961
2013-04-10,44.954898834228516
2013-04-11,45.79241943359375
2013-04-12,45.815059661865234
2013-04-15,44.45689392089844
2013-04-16,45.000160217285156
2013-04-17,44.8115348815918
2013-04-18,44.47953796386719
2013-04-19,44.68326187133789
2013-04-22,44.841712951660156
2013-04-23,45.80751037597656
2013-04-24,45.641517639160156
2013-04-25,48.38045120239258
2013-04-26,48.878448486328125
2013-04-29,49.00672149658203
2013-04-30,49.338706970214844
2013-05-01,49.074623107910156
2013-05-02,49.338706970214844
2013-05-03,49.46697998046875
2013-05-06,49.24060821533203
2013-05-07,49.881980895996094
2013-05-08,49.731056213378906
2013-05-09,50.395042419433594
2013-05-10,52.658634185791016
2013-05-13,52.13801574707031
2013-05-14,53.00572967529297
2013-05-15,52.734107971191406
2013-05-16,52.047454833984375
2013-05-17,52.86233901977539
2013-05-20,53.60934829711914
2013-05-21,53.594261169433594
2013-05-22,52.95289993286133
2013-05-23,52.734107971191406
2013-05-24,52.967994689941406
2013-05-28,53.013267517089844
2013-05-29,53.444339752197266
2013-05-30,54.07200241088867
2013-05-31,54.50306701660156
2013-06-03,54.32158660888672
2013-06-04,53.86027908325195
2013-06-05,53.285526275634766
2013-06-06,53.68632507324219
2013-06-07,54.18545150756836
2013-06-10,54.90389633178711
2013-06-11,53.709014892578125
2013-06-12,54.29890060424805
2013-06-13,54.941715240478516
2013-06-14,54.74507141113281
2013-06-17,55.42571258544922
2013-06-18,55.6223258972168
2013-06-19,55.4937744140625
2013-06-20,54.26108169555664
2013-06-21,55.31985855102539
2013-06-24,54.81315231323242
2013-06-25,54.89635467529297
2013-06-26,55.08537292480469
2013-06-27,55.539161682128906
2013-06-28,56.01558303833008
2013-07-01,56.40129852294922
2013-07-02,55.713096618652344
2013-07-03,55.539161682128906
2013-07-05,55.9626579284668
2013-07-08,56.33319854736328
2013-07-09,55.947547912597656
2013-07-10,56.038265228271484
2013-07-11,56.39373016357422
2013-07-12,56.50715255737305
2013-07-15,56.4542236328125
2013-07-16,55.81139373779297
2013-07-17,55.41059875488281
2013-07-18,55.191261291503906
2013-07-19,55.168582916259766
2013-07-22,55.54671859741211
2013-07-23,56.16685485839844
2013-07-24,56.1290397644043
2013-07-25,55.58452224731445
2013-07-26,55.58452224731445
2013-07-29,54.17033767700195
2013-07-30,53.92079544067383
2013-07-31,53.93589782714844
2013-08-01,55.274452209472656
2013-08-02,55.5240364074707
2013-08-05,55.448387145996094
2013-08-06,54.48796844482422
2013-08-07,53.293087005615234
2013-08-08,53.557769775390625
2013-08-09,53.24769592285156
2013-08-12,53.202327728271484
2013-08-13,53.0888671875
2013-08-14,52.70320129394531
2013-08-15,51.44025421142578
2013-08-16,52.06037902832031
2013-08-19,52.30994415283203
2013-08-20,52.74858093261719
2013-08-21,52.93764877319336
2013-08-22,53.421634674072266
2013-08-23,53.94346618652344
2013-08-26,54.064449310302734
2013-08-27,53.12670135498047
2013-08-28,53.47459411621094
2013-08-29,53.815673828125
2013-08-30,55.81669998168945
2013-09-03,56.43824005126953
2013-09-04,56.12747573852539
2013-09-05,55.74847412109375
2013-09-06,55.30128479003906
2013-09-09,55.65752410888672
2013-09-10,55.64235305786133
2013-09-11,55.854610443115234
2013-09-12,55.937965393066406
2013-09-13,56.37759017944336
2013-09-16,56.49129104614258
