Date,REX
2010-07-09,2.6716670989990234
2010-07-12,2.634999990463257
2010-07-13,2.740000009536743
2010-07-14,2.706666946411133
2010-07-15,2.7183330059051514
2010-07-16,2.609999895095825
2010-07-19,2.62833309173584
2010-07-20,2.7133328914642334
2010-07-21,2.6483330726623535
2010-07-22,2.7316670417785645
2010-07-23,2.748332977294922
2010-07-26,2.771667003631592
2010-07-27,2.7816669940948486
2010-07-28,2.7166669368743896
2010-07-29,2.6716670989990234
2010-07-30,2.674999952316284
2010-08-02,2.680000066757202
2010-08-03,2.673332929611206
2010-08-04,2.7100000381469727
2010-08-05,2.6716670989990234
2010-08-06,2.559999942779541
2010-08-09,2.5683329105377197
2010-08-10,2.5
2010-08-11,2.3516669273376465
2010-08-12,2.380000114440918
2010-08-13,2.2916669845581055
2010-08-16,2.3383328914642334
2010-08-17,2.375
2010-08-18,2.380000114440918
2010-08-19,2.315000057220459
2010-08-20,2.316667079925537
2010-08-23,2.240000009536743
2010-08-24,2.191667079925537
2010-08-25,2.251667022705078
2010-08-26,2.2316670417785645
2010-08-27,2.3399999141693115
2010-08-30,2.228332996368408
2010-08-31,2.1766669750213623
2010-09-01,2.244999885559082
2010-09-02,2.299999952316284
2010-09-03,2.353332996368408
2010-09-07,2.266666889190674
2010-09-08,2.244999885559082
2010-09-09,2.2300000190734863
2010-09-10,2.25333309173584
2010-09-13,2.293333053588867
2010-09-14,2.2200000286102295
2010-09-15,2.234999895095825
2010-09-16,2.25
2010-09-17,2.3333330154418945
2010-09-20,2.5083329677581787
2010-09-21,2.434999942779541
2010-09-22,2.3983330726623535
2010-09-23,2.353332996368408
2010-09-24,2.4166669845581055
2010-09-27,2.3550000190734863
2010-09-28,2.373332977294922
2010-09-29,2.369999885559082
2010-09-30,2.4149999618530273
2010-10-01,2.451667070388794
2010-10-04,2.438333034515381
2010-10-05,2.5683329105377197
2010-10-06,2.5250000953674316
2010-10-07,2.5
2010-10-08,2.565000057220459
2010-10-11,2.5683329105377197
2010-10-12,2.559999942779541
2010-10-13,2.6166670322418213
2010-10-14,2.7033329010009766
2010-10-15,2.7133328914642334
2010-10-18,2.799999952316284
2010-10-19,2.673332929611206
2010-10-20,2.7083330154418945
2010-10-21,2.751667022705078
2010-10-22,2.7783329486846924
2010-10-25,2.798332929611206
2010-10-26,2.7866671085357666
2010-10-27,2.7216670513153076
2010-10-28,2.756666898727417
2010-10-29,2.765000104904175
2010-11-01,2.7166669368743896
2010-11-02,2.805000066757202
2010-11-03,2.7916669845581055
2010-11-04,2.858333110809326
2010-11-05,2.863332986831665
2010-11-08,2.8333330154418945
2010-11-09,2.8233330249786377
2010-11-10,2.8483328819274902
2010-11-11,2.7733330726623535
2010-11-12,2.7300000190734863
2010-11-15,2.7783329486846924
2010-11-16,2.7766671180725098
2010-11-17,2.7216670513153076
2010-11-18,2.799999952316284
2010-11-19,2.761667013168335
2010-11-22,2.7266669273376465
2010-11-23,2.6816670894622803
2010-11-24,2.7750000953674316
2010-11-26,2.7733330726623535
2010-11-29,2.748332977294922
2010-11-30,2.690000057220459
2010-12-01,2.6616671085357666
2010-12-02,2.688333034515381
2010-12-03,2.663332939147949
2010-12-06,2.680000066757202
2010-12-07,2.7149999141693115
2010-12-08,2.626667022705078
2010-12-09,2.5833330154418945
2010-12-10,2.619999885559082
2010-12-13,2.6583330631256104
2010-12-14,2.6666669845581055
2010-12-15,2.5999999046325684
2010-12-16,2.6766669750213623
2010-12-17,2.6600000858306885
2010-12-20,2.62833309173584
2010-12-21,2.674999952316284
2010-12-22,2.6649999618530273
2010-12-23,2.6500000953674316
2010-12-27,2.641666889190674
2010-12-28,2.62833309173584
2010-12-29,2.5350000858306885
2010-12-30,2.548332929611206
2010-12-31,2.559999942779541
2011-01-03,2.5783329010009766
2011-01-04,2.5950000286102295
2011-01-05,2.6449999809265137
2011-01-06,2.6333329677581787
2011-01-07,2.625
2011-01-10,2.5999999046325684
2011-01-11,2.5883328914642334
2011-01-12,2.5950000286102295
2011-01-13,2.5299999713897705
2011-01-14,2.561666965484619
2011-01-18,2.565000057220459
2011-01-19,2.5299999713897705
2011-01-20,2.505000114440918
2011-01-21,2.5250000953674316
2011-01-24,2.5399999618530273
2011-01-25,2.5299999713897705
2011-01-26,2.565000057220459
2011-01-27,2.5683329105377197
2011-01-28,2.5199999809265137
2011-01-31,2.509999990463257
2011-02-01,2.5733330249786377
2011-02-02,2.5983328819274902
2011-02-03,2.5999999046325684
2011-02-04,2.561666965484619
2011-02-07,2.569999933242798
2011-02-08,2.576667070388794
2011-02-09,2.5450000762939453
2011-02-10,2.5316669940948486
2011-02-11,2.5283329486846924
2011-02-14,2.5333330631256104
2011-02-15,2.5250000953674316
2011-02-16,2.5416669845581055
2011-02-17,2.5450000762939453
2011-02-18,2.5466670989990234
2011-02-22,2.501667022705078
2011-02-23,2.4800000190734863
2011-02-24,2.494999885559082
2011-02-25,2.4649999141693115
2011-02-28,2.444999933242798
2011-03-01,2.4049999713897705
2011-03-02,2.4666669368743896
2011-03-03,2.494999885559082
2011-03-04,2.484999895095825
2011-03-07,2.418333053588867
2011-03-08,2.451667070388794
2011-03-09,2.4800000190734863
2011-03-10,2.3299999237060547
2011-03-11,2.299999952316284
2011-03-14,2.2766671180725098
2011-03-15,2.2633330821990967
2011-03-16,2.2733330726623535
2011-03-17,2.298332929611206
2011-03-18,2.308332920074463
2011-03-21,2.37833309173584
2011-03-22,2.3933329582214355
2011-03-23,2.4200000762939453
2011-03-24,2.4266669750213623
2011-03-25,2.441667079925537
2011-03-28,2.423332929611206
2011-03-29,2.5916669368743896
2011-03-30,2.62833309173584
2011-03-31,2.6600000858306885
2011-04-01,2.6766669750213623
2011-04-04,2.6816670894622803
2011-04-05,2.700000047683716
2011-04-06,2.771667003631592
2011-04-07,2.738332986831665
2011-04-08,2.6649999618530273
2011-04-11,2.674999952316284
2011-04-12,2.6383330821990967
2011-04-13,2.6433329582214355
2011-04-14,2.641666889190674
2011-04-15,2.738332986831665
2011-04-18,2.7183330059051514
2011-04-19,2.6716670989990234
2011-04-20,2.7166669368743896
2011-04-21,2.743333101272583
2011-04-25,2.788332939147949
2011-04-26,2.7916669845581055
2011-04-27,2.793333053588867
2011-04-28,2.876667022705078
2011-04-29,2.880000114440918
2011-05-02,2.75333309173584
2011-05-03,2.805000066757202
2011-05-04,2.751667022705078
2011-05-05,2.7316670417785645
2011-05-06,2.734999895095825
2011-05-09,2.7950000762939453
2011-05-10,2.8666670322418213
2011-05-11,2.8450000286102295
2011-05-12,2.853332996368408
2011-05-13,2.826667070388794
2011-05-16,2.744999885559082
2011-05-17,2.7266669273376465
2011-05-18,2.7683329582214355
2011-05-19,2.805000066757202
2011-05-20,2.7833330631256104
2011-05-23,2.674999952316284
2011-05-24,2.6500000953674316
2011-05-25,2.690000057220459
2011-05-26,2.7183330059051514
2011-05-27,2.7183330059051514
2011-05-31,2.7850000858306885
2011-06-01,2.5966670513153076
2011-06-02,2.646667003631592
2011-06-03,2.626667022705078
2011-06-06,2.626667022705078
2011-06-07,2.615000009536743
2011-06-08,2.686666965484619
2011-06-09,2.7033329010009766
2011-06-10,2.663332939147949
2011-06-13,2.6449999809265137
2011-06-14,2.7083330154418945
2011-06-15,2.6766669750213623
2011-06-16,2.603332996368408
2011-06-17,2.609999895095825
2011-06-20,2.62833309173584
2011-06-21,2.7049999237060547
2011-06-22,2.609999895095825
2011-06-23,2.626667022705078
2011-06-24,2.686666965484619
2011-06-27,2.7183330059051514
2011-06-28,2.744999885559082
2011-06-29,2.755000114440918
2011-06-30,2.766666889190674
2011-07-01,2.7833330631256104
2011-07-05,2.8333330154418945
2011-07-06,2.858333110809326
2011-07-07,2.865000009536743
2011-07-08,2.8283329010009766
2011-07-11,2.858333110809326
2011-07-12,2.7766671180725098
2011-07-13,2.819999933242798
2011-07-14,2.8299999237060547
2011-07-15,2.816667079925537
2011-07-18,2.7583329677581787
2011-07-19,2.8350000381469727
2011-07-20,2.881666898727417
2011-07-21,2.930000066757202
2011-07-22,2.9149999618530273
2011-07-25,2.9016671180725098
2011-07-26,2.934999942779541
2011-07-27,2.8566670417785645
2011-07-28,2.9066669940948486
2011-07-29,2.87166690826416
2011-08-01,2.9716670513153076
2011-08-02,2.9266669750213623
2011-08-03,2.9766669273376465
2011-08-04,2.799999952316284
2011-08-05,2.8299999237060547
2011-08-08,2.608333110809326
2011-08-09,2.694999933242798
2011-08-10,2.441667079925537
2011-08-11,2.6016669273376465
2011-08-12,2.5333330631256104
2011-08-15,2.6166670322418213
2011-08-16,2.5983328819274902
2011-08-17,2.5916669368743896
2011-08-18,2.4749999046325684
2011-08-19,2.3933329582214355
2011-08-22,2.386667013168335
2011-08-23,2.478332996368408
2011-08-24,2.571666955947876
2011-08-25,2.3949999809265137
2011-08-26,2.498332977294922
2011-08-29,2.6166670322418213
2011-08-30,2.7049999237060547
2011-08-31,2.756666898727417
2011-09-01,2.6816670894622803
2011-09-02,2.6500000953674316
2011-09-06,2.623332977294922
2011-09-07,2.6700000762939453
2011-09-08,2.6449999809265137
2011-09-09,2.6050000190734863
2011-09-12,2.625
2011-09-13,2.6500000953674316
2011-09-14,2.6566669940948486
2011-09-15,2.680000066757202
2011-09-16,2.7100000381469727
2011-09-19,2.6700000762939453
2011-09-20,2.619999885559082
2011-09-21,2.62166690826416
2011-09-22,2.6050000190734863
2011-09-23,2.6533329486846924
2011-09-26,2.7233328819274902
2011-09-27,2.7733330726623535
2011-09-28,2.7699999809265137
2011-09-29,2.858333110809326
2011-09-30,2.813333034515381
2011-10-03,2.6616671085357666
2011-10-04,2.7416670322418213
2011-10-05,2.7583329677581787
2011-10-06,2.7733330726623535
2011-10-07,2.738332986831665
2011-10-10,2.808332920074463
2011-10-11,2.825000047683716
2011-10-12,2.8416669368743896
2011-10-13,2.884999990463257
2011-10-14,2.9083330631256104
2011-10-17,2.8499999046325684
2011-10-18,2.951667070388794
2011-10-19,2.87833309173584
2011-10-20,2.8666670322418213
2011-10-21,2.9100000858306885
2011-10-24,2.9800000190734863
2011-10-25,2.9549999237060547
2011-10-26,3.011667013168335
2011-10-27,3.141666889190674
2011-10-28,3.0850000381469727
2011-10-31,3.0399999618530273
2011-11-01,2.9649999141693115
2011-11-02,3.005000114440918
2011-11-03,3.0283329486846924
2011-11-04,3.0199999809265137
2011-11-07,3.0416669845581055
2011-11-08,3.0850000381469727
2011-11-09,3.015000104904175
2011-11-10,3.0733330249786377
2011-11-11,3.069999933242798
2011-11-14,3.0350000858306885
2011-11-15,3.0399999618530273
2011-11-16,2.9800000190734863
2011-11-17,2.988332986831665
2011-11-18,2.9866669178009033
2011-11-21,2.936666965484619
2011-11-22,2.918333053588867
2011-11-23,2.8016669750213623
2011-11-25,2.684999942779541
2011-11-28,2.819999933242798
2011-11-29,2.9066669940948486
2011-11-30,3.063333034515381
2011-12-01,3.1383330821990967
2011-12-02,3.228332996368408
2011-12-05,3.3466670513153076
2011-12-06,3.359999895095825
2011-12-07,3.4049999713897705
2011-12-08,3.4483330249786377
2011-12-09,3.5399999618530273
2011-12-12,3.5466670989990234
2011-12-13,3.4316670894622803
2011-12-14,3.423332929611206
2011-12-15,3.516666889190674
2011-12-16,3.565000057220459
2011-12-19,3.490000009536743
2011-12-20,3.683332920074463
2011-12-21,3.700000047683716
2011-12-22,3.618333101272583
2011-12-23,3.6533329486846924
2011-12-27,3.7799999713897705
2011-12-28,3.6983330249786377
2011-12-29,3.6600000858306885
2011-12-30,3.684999942779541
2012-01-03,3.700000047683716
2012-01-04,3.668333053588867
2012-01-05,3.751667022705078
2012-01-06,3.7316670417785645
2012-01-09,3.761667013168335
2012-01-10,3.809999942779541
2012-01-11,3.831666946411133
2012-01-12,3.825000047683716
2012-01-13,3.8283329010009766
2012-01-17,3.9633328914642334
2012-01-18,3.9749999046325684
2012-01-19,4.021667003631592
2012-01-20,4.0833330154418945
2012-01-23,4.168333053588867
2012-01-24,4.244999885559082
2012-01-25,4.263332843780518
2012-01-26,4.2316670417785645
2012-01-27,4.25
2012-01-30,4.275000095367432
2012-01-31,4.283332824707031
2012-02-01,4.466667175292969
2012-02-02,4.353332996368408
2012-02-03,4.436666965484619
2012-02-06,4.409999847412109
2012-02-07,4.4816670417785645
2012-02-08,4.599999904632568
2012-02-09,4.668333053588867
2012-02-10,4.6433329582214355
2012-02-13,4.75
2012-02-14,4.751667022705078
2012-02-15,4.783332824707031
2012-02-16,4.835000038146973
2012-02-17,4.918333053588867
2012-02-21,4.945000171661377
2012-02-22,4.945000171661377
2012-02-23,5.033332824707031
2012-02-24,5.061666965484619
2012-02-27,5.210000038146973
2012-02-28,5.190000057220459
2012-02-29,5.111667156219482
2012-03-01,5.021667003631592
2012-03-02,4.783332824707031
2012-03-05,4.761666774749756
2012-03-06,4.968332767486572
2012-03-07,5.2916669845581055
2012-03-08,5.323332786560059
2012-03-09,5.358333110809326
2012-03-12,5.433332920074463
2012-03-13,5.573332786560059
2012-03-14,5.556666851043701
2012-03-15,5.59499979019165
2012-03-16,5.466667175292969
2012-03-19,5.2866668701171875
2012-03-20,5.216667175292969
2012-03-21,5.37166690826416
2012-03-22,5.263332843780518
2012-03-23,5.4033331871032715
2012-03-26,5.258333206176758
2012-03-27,5.243332862854004
2012-03-28,5.071667194366455
2012-03-29,5.163332939147949
2012-03-30,5.116666793823242
2012-04-02,5.251667022705078
2012-04-03,5.295000076293945
2012-04-04,5.173333168029785
2012-04-05,5.125
2012-04-09,5.00333309173584
2012-04-10,4.735000133514404
2012-04-11,5.025000095367432
2012-04-12,5.0183329582214355
2012-04-13,4.980000019073486
2012-04-16,4.9766669273376465
2012-04-17,4.923333168029785
2012-04-18,4.760000228881836
2012-04-19,4.728332996368408
2012-04-20,4.730000019073486
2012-04-23,4.548333168029785
2012-04-24,4.548333168029785
2012-04-25,4.566667079925537
2012-04-26,4.551667213439941
2012-04-27,4.65166711807251
2012-04-30,4.623332977294922
2012-05-01,4.52666711807251
2012-05-02,4.493332862854004
2012-05-03,4.355000019073486
2012-05-04,4.118332862854004
2012-05-07,3.951667070388794
2012-05-08,3.7899999618530273
2012-05-09,3.8433330059051514
2012-05-10,3.7850000858306885
2012-05-11,3.7866671085357666
2012-05-14,3.581666946411133
2012-05-15,3.569999933242798
2012-05-16,3.5799999237060547
2012-05-17,3.4149999618530273
2012-05-18,3.3433330059051514
2012-05-21,3.368333101272583
2012-05-22,3.2200000286102295
2012-05-23,3.146667003631592
2012-05-24,3.228332996368408
2012-05-25,3.259999990463257
2012-05-29,3.315000057220459
2012-05-30,3.109999895095825
2012-05-31,3.069999933242798
2012-06-01,2.9600000381469727
2012-06-04,2.9700000286102295
2012-06-05,2.944999933242798
2012-06-06,3.053333044052124
2012-06-07,3.0466670989990234
2012-06-08,3.0566670894622803
2012-06-11,2.87833309173584
2012-06-12,2.941667079925537
2012-06-13,2.8949999809265137
2012-06-14,3.069999933242798
2012-06-15,3.0783329010009766
2012-06-18,3.1449999809265137
2012-06-19,3.2216670513153076
2012-06-20,3.1649999618530273
2012-06-21,3.1016669273376465
2012-06-22,3.293333053588867
2012-06-25,3.25333309173584
2012-06-26,3.2133328914642334
2012-06-27,3.119999885559082
2012-06-28,3.125
2012-06-29,3.25333309173584
2012-07-02,3.2149999141693115
2012-07-03,3.2316670417785645
2012-07-05,3.2583329677581787
2012-07-06,3.259999990463257
2012-07-09,3.2733330726623535
2012-07-10,3.201667070388794
2012-07-11,3.0883328914642334
2012-07-12,3.1616671085357666
2012-07-13,3.125
2012-07-16,3.123332977294922
2012-07-17,3.136667013168335
2012-07-18,3.134999990463257
2012-07-19,3.066667079925537
2012-07-20,3.063333034515381
2012-07-23,3.016666889190674
2012-07-24,2.9583330154418945
2012-07-25,2.934999942779541
2012-07-26,2.7100000381469727
2012-07-27,2.8499999046325684
2012-07-30,2.936666965484619
2012-07-31,2.941667079925537
2012-08-01,2.924999952316284
2012-08-02,2.9533329010009766
2012-08-03,2.961667060852051
2012-08-06,3.0316669940948486
2012-08-07,3.118333101272583
2012-08-08,3.061666965484619
2012-08-09,3.0983328819274902
2012-08-10,3.065000057220459
2012-08-13,3.0999999046325684
2012-08-14,3.1016669273376465
2012-08-15,3.1500000953674316
2012-08-16,3.2266669273376465
2012-08-17,3.196666955947876
2012-08-20,3.248332977294922
2012-08-21,3.0999999046325684
2012-08-22,2.9683330059051514
2012-08-23,2.9683330059051514
2012-08-24,2.990000009536743
2012-08-27,2.9600000381469727
2012-08-28,3.108333110809326
2012-08-29,2.9700000286102295
2012-08-30,2.9066669940948486
2012-08-31,2.9000000953674316
2012-09-04,2.9533329010009766
2012-09-05,2.9433329105377197
2012-09-06,3.0133330821990967
2012-09-07,3.065000057220459
2012-09-10,2.9766669273376465
2012-09-11,2.950000047683716
2012-09-12,2.9649999141693115
2012-09-13,2.990000009536743
2012-09-14,3.015000104904175
2012-09-17,3.0299999713897705
2012-09-18,2.9916670322418213
2012-09-19,2.983333110809326
2012-09-20,2.936666965484619
2012-09-21,2.988332986831665
2012-09-24,3.0199999809265137
2012-09-25,3.0916669368743896
2012-09-26,3.2083330154418945
2012-09-27,3.109999895095825
2012-09-28,3.001667022705078
2012-10-01,2.9733328819274902
2012-10-02,2.9916670322418213
2012-10-03,3.009999990463257
2012-10-04,3.0799999237060547
2012-10-05,3.0299999713897705
2012-10-08,3.065000057220459
2012-10-09,3.038332939147949
2012-10-10,2.9749999046325684
2012-10-11,2.990000009536743
2012-10-12,2.9866669178009033
2012-10-15,3.005000114440918
2012-10-16,2.956666946411133
2012-10-17,2.9800000190734863
2012-10-18,2.9533329010009766
2012-10-19,2.9583330154418945
2012-10-22,2.9683330059051514
2012-10-23,2.928333044052124
2012-10-24,2.880000114440918
2012-10-25,2.938333034515381
2012-10-26,2.984999895095825
2012-10-31,2.934999942779541
2012-11-01,2.8983330726623535
2012-11-02,2.8949999809265137
2012-11-05,2.923332929611206
2012-11-06,2.924999952316284
2012-11-07,2.808332920074463
2012-11-08,2.7583329677581787
2012-11-09,2.766666889190674
2012-11-12,2.7633330821990967
2012-11-13,2.706666946411133
2012-11-14,2.444999933242798
2012-11-15,2.440000057220459
2012-11-16,2.4816670417785645
2012-11-19,2.603332996368408
2012-11-20,2.700000047683716
2012-11-21,2.7416670322418213
2012-11-23,2.7750000953674316
2012-11-26,2.8350000381469727
2012-11-27,2.880000114440918
2012-11-28,2.9049999713897705
2012-11-29,2.9716670513153076
2012-11-30,3.140000104904175
2012-12-03,3.063333034515381
2012-12-04,3.0833330154418945
2012-12-05,3.069999933242798
2012-12-06,2.9916670322418213
2012-12-07,2.9683330059051514
2012-12-10,3.0366671085357666
2012-12-11,3.0366671085357666
2012-12-12,3.0783329010009766
2012-12-13,3.005000114440918
2012-12-14,3.021667003631592
2012-12-17,3.086667060852051
2012-12-18,3.1649999618530273
2012-12-19,3.1716670989990234
2012-12-20,3.163332939147949
2012-12-21,3.1549999713897705
2012-12-24,3.1600000858306885
2012-12-26,3.1566669940948486
2012-12-27,3.1600000858306885
2012-12-28,3.1649999618530273
2012-12-31,3.2149999141693115
2013-01-02,3.299999952316284
2013-01-03,3.2683329582214355
2013-01-04,3.4200000762939453
2013-01-07,3.4049999713897705
2013-01-08,3.4483330249786377
2013-01-09,3.4816670417785645
2013-01-10,3.5350000858306885
2013-01-11,3.5733330249786377
2013-01-14,3.626667022705078
2013-01-15,3.631666898727417
2013-01-16,3.603332996368408
2013-01-17,3.569999933242798
2013-01-18,3.5350000858306885
2013-01-22,3.5416669845581055
2013-01-23,3.548332929611206
2013-01-24,3.5366671085357666
2013-01-25,3.5450000762939453
2013-01-28,3.5899999141693115
2013-01-29,3.6583330631256104
2013-01-30,3.6433329582214355
2013-01-31,3.640000104904175
2013-02-01,3.636667013168335
2013-02-04,3.8333330154418945
2013-02-05,3.938333034515381
2013-02-06,3.8450000286102295
2013-02-07,3.99666690826416
2013-02-08,4.076666831970215
2013-02-11,4.105000019073486
2013-02-12,4.12833309173584
2013-02-13,4.136666774749756
2013-02-14,4.108333110809326
2013-02-15,4.146667003631592
2013-02-19,4.136666774749756
2013-02-20,4.010000228881836
2013-02-21,3.805000066757202
2013-02-22,3.9049999713897705
2013-02-25,3.630000114440918
2013-02-26,3.740000009536743
2013-02-27,3.819999933242798
2013-02-28,3.8499999046325684
2013-03-01,3.7183330059051514
2013-03-04,3.691667079925537
2013-03-05,3.563333034515381
2013-03-06,3.553333044052124
2013-03-07,3.359999895095825
2013-03-08,3.396667003631592
2013-03-11,3.494999885559082
2013-03-12,3.5983328819274902
2013-03-13,3.788332939147949
2013-03-14,3.7899999618530273
2013-03-15,3.8666670322418213
2013-03-18,3.7916669845581055
2013-03-19,3.8333330154418945
2013-03-20,4.033332824707031
2013-03-21,3.9600000381469727
2013-03-22,3.940000057220459
2013-03-25,3.9666669368743896
2013-03-26,4.033332824707031
2013-03-27,3.933332920074463
2013-03-28,3.686666965484619
2013-04-01,3.484999895095825
2013-04-02,3.315000057220459
2013-04-03,3.188333034515381
2013-04-04,3.1483330726623535
2013-04-05,3.0983328819274902
2013-04-08,3.1449999809265137
2013-04-09,3.186666965484619
2013-04-10,3.240000009536743
2013-04-11,3.25333309173584
2013-04-12,3.25333309173584
2013-04-15,2.956666946411133
2013-04-16,3.0350000858306885
2013-04-17,2.9166669845581055
2013-04-18,2.928333044052124
2013-04-19,2.950000047683716
2013-04-22,2.944999933242798
2013-04-23,3.12166690826416
2013-04-24,3.184999942779541
2013-04-25,3.2083330154418945
2013-04-26,3.1016669273376465
2013-04-29,3.115000009536743
2013-04-30,3.115000009536743
2013-05-01,3.0950000286102295
2013-05-02,3.0883328914642334
2013-05-03,3.1500000953674316
2013-05-06,3.1566669940948486
2013-05-07,3.3499999046325684
2013-05-08,3.4116671085357666
2013-05-09,3.4200000762939453
2013-05-10,3.3466670513153076
2013-05-13,3.3450000286102295
2013-05-14,3.369999885559082
2013-05-15,3.440000057220459
2013-05-16,3.186666965484619
2013-05-17,3.293333053588867
2013-05-20,3.461667060852051
2013-05-21,3.6333329677581787
2013-05-22,4.091667175292969
2013-05-23,4.239999771118164
2013-05-24,4.59833288192749
2013-05-28,4.951666831970215
2013-05-29,4.951666831970215
2013-05-30,4.9766669273376465
2013-05-31,4.6533331871032715
2013-06-03,4.920000076293945
2013-06-04,4.931666851043701
2013-06-05,4.828332901000977
2013-06-06,4.918333053588867
2013-06-07,4.888332843780518
2013-06-10,5.228332996368408
2013-06-11,5.381667137145996
2013-06-12,5.133333206176758
2013-06-13,5.123332977294922
2013-06-14,5.031667232513428
2013-06-17,5.37166690826416
2013-06-18,5.6533331871032715
2013-06-19,5.75333309173584
2013-06-20,5.426667213439941
2013-06-21,5.408332824707031
2013-06-24,4.943333148956299
2013-06-25,4.918333053588867
2013-06-26,4.929999828338623
2013-06-27,5.1666669845581055
2013-06-28,4.795000076293945
2013-07-01,5.3333330154418945
2013-07-02,5.730000019073486
2013-07-03,5.97333288192749
2013-07-05,6.293333053588867
2013-07-08,6.199999809265137
2013-07-09,6.2683329582214355
2013-07-10,6.12833309173584
2013-07-11,6.085000038146973
2013-07-12,6.00333309173584
2013-07-15,6.456666946411133
2013-07-16,6.0833330154418945
2013-07-17,6.394999980926514
2013-07-18,6.625
2013-07-19,6.576666831970215
2013-07-22,6.5
2013-07-23,6.146667003631592
2013-07-24,5.953332901000977
2013-07-25,6.1483330726623535
2013-07-26,6.110000133514404
2013-07-29,6.144999980926514
2013-07-30,6.1533331871032715
2013-07-31,6.065000057220459
2013-08-01,5.953332901000977
2013-08-02,6.133333206176758
2013-08-05,6.066667079925537
2013-08-06,5.631667137145996
2013-08-07,5.623332977294922
2013-08-08,5.7133331298828125
2013-08-09,5.650000095367432
2013-08-12,5.581666946411133
2013-08-13,5.639999866485596
