Date,SBSI
2010-04-27,9.303807258605957
2010-04-28,9.312400817871094
2010-04-29,9.587560653686523
2010-04-30,9.27800464630127
2010-05-03,9.424184799194336
2010-05-04,9.226412773132324
2010-05-05,9.299507141113281
2010-05-06,9.149030685424805
2010-05-07,8.860970497131348
2010-05-10,9.36829662322998
2010-05-11,9.424184799194336
2010-05-12,9.531669616699219
2010-05-13,9.432783126831055
2010-05-14,9.110333442687988
2010-05-17,9.084537506103516
2010-05-18,9.03294563293457
2010-05-19,9.007149696350098
2010-05-20,8.551413536071777
2010-05-21,8.71479320526123
2010-05-24,8.508423805236816
2010-05-25,8.69056224822998
2010-05-26,8.755609512329102
2010-05-27,8.998457908630371
2010-05-28,8.781627655029297
2010-06-01,8.456384658813477
2010-06-02,8.807650566101074
2010-06-03,8.75994873046875
2010-06-04,8.37398910522461
2010-06-07,8.243889808654785
2010-06-08,8.317614555358887
2010-06-09,8.300265312194824
2010-06-10,8.452043533325195
2010-06-11,8.616838455200195
2010-06-14,8.621171951293945
2010-06-15,8.694896697998047
2010-06-16,8.66020393371582
2010-06-17,8.634182929992676
2010-06-18,8.720914840698242
2010-06-21,8.66020393371582
2010-06-22,8.517095565795898
2010-06-23,8.543113708496094
2010-06-24,8.47806453704834
2010-06-25,8.772955894470215
2010-06-28,9.024477005004883
2010-06-29,8.755609512329102
2010-06-30,8.517095565795898
2010-07-01,8.55612564086914
2010-07-02,8.47806453704834
2010-07-06,8.447709083557129
2010-07-07,8.625509262084961
2010-07-08,8.625509262084961
2010-07-09,8.60383129119873
2010-07-12,8.434700965881348
2010-07-13,8.677550315856934
2010-07-14,8.55612564086914
2010-07-15,8.447709083557129
2010-07-16,8.139812469482422
2010-07-19,8.157156944274902
2010-07-20,8.27424430847168
2010-07-21,8.053079605102539
2010-07-22,8.386995315551758
2010-07-23,8.517095565795898
2010-07-26,8.47806453704834
2010-07-27,8.642855644226074
2010-07-28,8.452043533325195
2010-07-29,8.408681869506836
2010-07-30,8.222206115722656
2010-08-02,8.27424430847168
2010-08-03,8.222206115722656
2010-08-04,8.300265312194824
2010-08-05,8.239550590515137
2010-08-06,8.27424430847168
2010-08-09,8.300265312194824
2010-08-10,8.213536262512207
2010-08-11,7.862267017364502
2010-08-12,7.914308071136475
2010-08-13,7.883950710296631
2010-08-16,7.949001312255859
2010-08-17,8.070425033569336
2010-08-18,8.03573226928711
2010-08-19,7.840586185455322
2010-08-20,7.745177745819092
2010-08-23,7.8058905601501465
2010-08-24,7.92409610748291
2010-08-25,8.077324867248535
2010-08-26,7.937232494354248
2010-08-27,8.16488265991211
2010-08-30,7.928474426269531
2010-08-31,7.915343761444092
2010-09-01,8.125479698181152
2010-09-02,8.116724014282227
2010-09-03,8.173641204833984
2010-09-07,8.112349510192871
2010-09-08,8.138616561889648
2010-09-09,8.129861831665039
2010-09-10,8.112349510192871
2010-09-13,8.204290390014648
2010-09-14,8.116724014282227
2010-09-15,8.064190864562988
2010-09-16,7.994142055511475
2010-09-17,8.059813499450684
2010-09-20,8.418806076049805
2010-09-21,8.226173400878906
2010-09-22,8.116724014282227
2010-09-23,8.07294750213623
2010-09-24,8.278712272644043
2010-09-27,8.129861831665039
2010-09-28,8.296223640441895
2010-09-29,8.2699556350708
2010-09-30,8.2699556350708
2010-10-01,8.239309310913086
2010-10-04,8.151749610900879
2010-10-05,8.287466049194336
2010-10-06,8.274333000183105
2010-10-07,8.199907302856445
2010-10-08,8.309356689453125
2010-10-11,8.243688583374023
2010-10-12,8.256823539733887
2010-10-13,8.274333000183105
2010-10-14,8.252442359924316
2010-10-15,8.309356689453125
2010-10-18,8.405671119689941
2010-10-19,8.33562183380127
2010-10-20,8.440696716308594
2010-10-21,8.322490692138672
2010-10-22,8.423182487487793
2010-10-25,8.40129566192627
2010-10-26,8.405671119689941
2010-10-27,8.274333000183105
2010-10-28,8.239309310913086
2010-10-29,8.234932899475098
2010-11-01,8.173641204833984
2010-11-02,8.221797943115234
2010-11-03,8.361894607543945
2010-11-04,8.751529693603516
2010-11-05,8.703372955322266
2010-11-08,8.646462440490723
2010-11-09,8.633326530456543
2010-11-10,8.755906105041504
2010-11-11,8.755906105041504
2010-11-12,8.637703895568848
2010-11-15,8.7208833694458
2010-11-16,8.655216217041016
2010-11-17,8.712129592895508
2010-11-18,8.7208833694458
2010-11-19,8.948535919189453
2010-11-22,9.162233352661133
2010-11-23,9.073193550109863
2010-11-24,9.313602447509766
2010-11-26,9.273533821105957
2010-11-29,9.411548614501953
2010-11-30,9.313602447509766
2010-12-01,9.496136665344238
2010-12-02,9.460518836975098
2010-12-03,9.42490291595459
2010-12-06,9.456068992614746
2010-12-07,9.554010391235352
2010-12-08,9.496136665344238
2010-12-09,9.469427108764648
2010-12-10,9.54955768585205
2010-12-13,9.505041122436523
2010-12-14,9.491683959960938
2010-12-15,9.464972496032715
2010-12-16,9.54955768585205
2010-12-17,9.518397331237793
2010-12-20,9.246820449829102
2010-12-21,9.531752586364746
2010-12-22,9.571822166442871
2010-12-23,9.500587463378906
2010-12-27,9.616337776184082
2010-12-28,9.629697799682617
2010-12-29,9.536205291748047
2010-12-30,9.598533630371094
2010-12-31,9.380386352539062
2011-01-03,9.558459281921387
2011-01-04,9.229015350341797
2011-01-05,9.264633178710938
2011-01-06,9.206755638122559
2011-01-07,9.13106918334961
2011-01-10,9.15333080291748
2011-01-11,9.255727767944336
2011-01-12,9.322507858276367
2011-01-13,9.180042266845703
2011-01-14,9.326958656311035
2011-01-18,9.335861206054688
2011-01-19,8.95298957824707
2011-01-20,8.846142768859863
2011-01-21,8.890658378601074
2011-01-24,8.886207580566406
2011-01-25,9.166687965393066
2011-01-26,9.286892890930176
2011-01-27,9.304699897766113
2011-01-28,9.024224281311035
2011-01-31,9.536205291748047
2011-02-01,9.518397331237793
2011-02-02,9.313602447509766
2011-02-03,9.331408500671387
2011-02-04,9.229015350341797
2011-02-07,9.375930786132812
2011-02-08,9.318056106567383
2011-02-09,9.264633178710938
2011-02-10,9.326958656311035
2011-02-11,9.576271057128906
2011-02-14,9.594082832336426
2011-02-15,9.718738555908203
2011-02-16,9.749899864196777
2011-02-17,9.714284896850586
2011-02-18,9.763253211975098
2011-02-22,9.643051147460938
2011-02-23,9.616337776184082
2011-02-24,9.870107650756836
2011-02-25,10.088254928588867
2011-02-28,10.15503215789795
2011-03-01,10.01149845123291
2011-03-02,10.002527236938477
2011-03-03,10.096719741821289
2011-03-04,9.867961883544922
2011-03-07,9.648177146911621
2011-03-08,9.675093650817871
2011-03-09,9.675093650817871
2011-03-10,9.491189956665039
2011-03-11,9.437361717224121
2011-03-14,9.41942310333252
2011-03-15,9.325227737426758
2011-03-16,9.289345741271973
2011-03-17,9.253458976745605
2011-03-18,9.571925163269043
2011-03-21,9.764800071716309
2011-03-22,9.75133991241455
2011-03-23,9.679574012756348
2011-03-24,9.74237060546875
2011-03-25,9.78722858428955
2011-03-28,9.666120529174805
2011-03-29,9.670604705810547
2011-03-30,9.643692970275879
2011-03-31,9.598837852478027
2011-04-01,9.598837852478027
2011-04-04,9.594355583190918
2011-04-05,9.706488609313965
2011-04-06,10.101205825805664
2011-04-07,10.047382354736328
2011-04-08,9.989072799682617
2011-04-11,9.944217681884766
2011-04-12,9.818628311157227
2011-04-13,9.737887382507324
2011-04-14,9.921788215637207
2011-04-15,9.89039421081543
2011-04-18,9.482219696044922
2011-04-19,9.536042213439941
2011-04-20,9.553982734680176
2011-04-21,9.571925163269043
2011-04-25,9.320744514465332
2011-04-26,9.558465003967285
2011-04-27,9.755825996398926
2011-04-28,9.885904312133789
2011-04-29,9.755825996398926
2011-05-02,9.41942310333252
2011-05-03,9.3297119140625
2011-05-04,9.271397590637207
2011-05-05,9.235517501831055
2011-05-06,9.24000358581543
2011-05-09,9.271397590637207
2011-05-10,9.38802433013916
2011-05-11,9.204118728637695
2011-05-12,9.257944107055664
2011-05-13,9.177206039428711
2011-05-16,9.00227165222168
2011-05-17,9.08301067352295
2011-05-18,9.226545333862305
2011-05-19,9.05161190032959
2011-05-20,8.979849815368652
2011-05-23,8.948448181152344
2011-05-24,8.943927764892578
2011-05-25,9.011783599853516
2011-05-26,9.047974586486816
2011-05-27,9.079641342163086
2011-05-31,9.120360374450684
2011-06-01,8.81273078918457
2011-06-02,8.894163131713867
2011-06-03,8.776535987854004
2011-06-06,8.740345001220703
2011-06-07,8.744869232177734
2011-06-08,8.740345001220703
2011-06-09,8.681532859802246
2011-06-10,8.686055183410645
2011-06-13,8.658910751342773
2011-06-14,8.554862022399902
2011-06-15,8.39651870727539
2011-06-16,8.505098342895508
2011-06-17,8.473433494567871
2011-06-20,8.609150886535645
2011-06-21,8.71772289276123
2011-06-22,8.636293411254883
2011-06-23,8.735822677612305
2011-06-24,8.726774215698242
2011-06-27,9.034404754638672
2011-06-28,9.038928985595703
2011-06-29,8.980117797851562
2011-06-30,8.980117797851562
2011-07-01,9.120360374450684
2011-07-05,9.097739219665527
2011-07-06,9.18822193145752
2011-07-07,9.247034072875977
2011-07-08,9.170126914978027
2011-07-11,9.043452262878418
2011-07-12,9.138459205627441
2011-07-13,9.274178504943848
2011-07-14,9.237983703613281
2011-07-15,9.301321029663086
2011-07-18,9.057026863098145
2011-07-19,9.247034072875977
2011-07-20,9.093215942382812
2011-07-21,9.237983703613281
2011-07-22,9.332986831665039
2011-07-25,9.251556396484375
2011-07-26,9.124884605407715
2011-07-27,9.029879570007324
2011-07-28,9.12940502166748
2011-07-29,8.9710693359375
2011-08-01,9.093215942382812
2011-08-02,9.215362548828125
2011-08-03,9.310367584228516
2011-08-04,9.18822193145752
2011-08-05,9.337512016296387
2011-08-08,8.65439224243164
2011-08-09,8.912256240844727
2011-08-10,8.550339698791504
2011-08-11,9.219888687133789
2011-08-12,8.966546058654785
2011-08-15,9.084171295166016
2011-08-16,9.043452262878418
2011-08-17,9.047974586486816
2011-08-18,8.613672256469727
2011-08-19,8.541292190551758
2011-08-22,8.758439064025879
2011-08-23,9.105491638183594
2011-08-24,9.333813667297363
2011-08-25,9.091790199279785
2011-08-26,8.982200622558594
2011-08-29,9.361212730407715
2011-08-30,9.18311882019043
2011-08-31,9.078094482421875
2011-09-01,8.753876686096191
2011-09-02,8.562087059020996
2011-09-06,8.744742393493652
2011-09-07,8.900001525878906
2011-09-08,8.62144660949707
2011-09-09,8.434226036071777
2011-09-12,8.744742393493652
2011-09-13,8.790404319763184
2011-09-14,8.840639114379883
2011-09-15,8.868037223815918
2011-09-16,8.890871047973633
2011-09-19,8.804106712341309
2011-09-20,8.498154640197754
2011-09-21,8.260700225830078
2011-09-22,8.315495491027832
2011-09-23,8.498154640197754
2011-09-26,8.639718055725098
2011-09-27,8.735611915588379
2011-09-28,8.283530235290527
2011-09-29,8.484453201293945
2011-09-30,8.224167823791504
2011-10-03,8.12827205657959
2011-10-04,8.671680450439453
2011-10-05,8.612317085266113
2011-10-06,8.694511413574219
2011-10-07,8.383992195129395
2011-10-10,8.731045722961426
2011-10-11,8.909134864807129
2011-10-12,9.018730163574219
2011-10-13,9.023292541503906
2011-10-14,9.046130180358887
2011-10-17,8.667112350463867
2011-10-18,9.123756408691406
2011-10-19,9.16485595703125
2011-10-20,9.224223136901855
2011-10-21,9.347512245178223
2011-10-24,9.543869972229004
2011-10-25,9.114623069763184
2011-10-26,9.132888793945312
2011-10-27,9.397744178771973
2011-10-28,9.475372314453125
2011-10-31,9.39317798614502
2011-11-01,8.968498229980469
2011-11-02,9.324682235717773
2011-11-03,9.333813667297363
2011-11-04,9.247051239013672
2011-11-07,9.274449348449707
2011-11-08,9.397744178771973
2011-11-09,9.06895923614502
2011-11-10,9.173989295959473
2011-11-11,9.38404369354248
2011-11-14,9.306412696838379
2011-11-15,9.507339477539062
2011-11-16,9.461674690246582
2011-11-17,9.470808982849121
2011-11-18,9.470808982849121
2011-11-21,9.512673377990723
2011-11-22,9.494063377380371
2011-11-23,9.396384239196777
2011-11-25,9.326603889465332
2011-11-28,9.62896728515625
2011-11-29,9.475459098815918
2011-11-30,10.089481353759766
2011-12-01,9.79642391204834
2011-12-02,9.92667293548584
2011-12-05,10.336017608642578
2011-12-06,10.36392879486084
2011-12-07,10.4383544921875
2011-12-08,10.108086585998535
2011-12-09,10.475570678710938
2011-12-12,10.336017608642578
2011-12-13,10.168558120727539
2011-12-14,10.094136238098145
2011-12-15,10.108086585998535
2011-12-16,10.00110149383545
2011-12-19,9.959230422973633
2011-12-20,10.215076446533203
2011-12-21,10.247636795043945
2011-12-22,10.280200004577637
2011-12-23,10.224376678466797
2011-12-27,10.270896911621094
2011-12-28,10.135997772216797
2011-12-29,10.233682632446289
2011-12-30,10.075525283813477
2012-01-03,10.196468353271484
2012-01-04,10.024353981018066
2012-01-05,9.987142562866211
2012-01-06,10.005749702453613
2012-01-09,10.052265167236328
2012-01-10,10.047616958618164
2012-01-11,10.024353981018066
2012-01-12,10.00110149383545
2012-01-13,9.85689640045166
2012-01-17,9.85689640045166
2012-01-18,9.875506401062012
2012-01-19,9.875506401062012
2012-01-20,9.931323051452637
2012-01-23,9.884805679321289
2012-01-24,9.85224723815918
2012-01-25,9.815028190612793
2012-01-26,9.68478775024414
2012-01-27,9.763863563537598
2012-01-30,9.838290214538574
2012-01-31,9.935973167419434
2012-02-01,10.12204647064209
2012-02-02,10.103434562683105
2012-02-03,10.349976539611816
2012-02-06,10.1546049118042
2012-02-07,10.05691909790039
2012-02-08,10.084831237792969
2012-02-09,10.005749702453613
2012-02-10,9.894107818603516
2012-02-13,10.215076446533203
2012-02-14,10.108086585998535
2012-02-15,10.05691909790039
2012-02-16,10.25228500366211
2012-02-17,10.224376678466797
2012-02-21,10.22902774810791
2012-02-22,10.112735748291016
2012-02-23,10.238335609436035
2012-02-24,10.05691909790039
2012-02-27,10.145296096801758
2012-02-28,10.16405963897705
2012-02-29,9.99520492553711
2012-03-01,9.96706485748291
2012-03-02,9.741926193237305
2012-03-05,9.915472030639648
2012-03-06,9.85449504852295
2012-03-07,10.028038024902344
2012-03-08,10.028038024902344
2012-03-09,10.173443794250488
2012-03-12,10.178135871887207
2012-03-13,10.318843841552734
2012-03-14,10.215656280517578
2012-03-15,10.295392036437988
2012-03-16,10.370437622070312
2012-03-19,10.454862594604492
2012-03-20,10.337603569030762
2012-03-21,10.328221321105957
2012-03-22,10.187514305114746
2012-03-23,10.412649154663086
2012-03-26,10.548674583435059
2012-03-27,10.393891334533691
2012-03-28,10.483006477355957
2012-03-29,10.398581504821777
2012-03-30,10.36574935913086
2012-04-02,10.48769760131836
2012-04-03,10.436105728149414
2012-04-04,10.281322479248047
2012-04-05,10.267250061035156
2012-04-09,10.037420272827148
2012-04-10,9.910783767700195
2012-04-11,10.084328651428223
2012-04-12,10.16405963897705
2012-04-13,9.981136322021484
2012-04-16,10.286055564880371
2012-04-17,10.375543594360352
2012-04-18,10.266167640686035
2012-04-19,10.375543594360352
2012-04-20,10.405370712280273
2012-04-23,10.236340522766113
2012-04-24,10.330799102783203
2012-04-25,10.325827598571777
2012-04-26,10.241312026977539
2012-04-27,10.375543594360352
2012-04-30,10.14188003540039
2012-05-01,10.047422409057617
2012-05-02,9.977826118469238
2012-05-03,9.888338088989258
2012-05-04,9.908219337463379
2012-05-07,10.201539039611816
2012-05-08,10.474971771240234
2012-05-09,10.320855140686035
2012-05-10,10.484914779663086
2012-05-11,10.345714569091797
2012-05-14,10.156795501708984
2012-05-15,10.196568489074707
2012-05-16,10.161767959594727
2012-05-17,10.181655883789062
2012-05-18,10.350687026977539
2012-05-21,10.539606094360352
2012-05-22,10.660054206848145
2012-05-23,10.549637794494629
2012-05-24,10.639979362487793
2012-05-25,10.549637794494629
2012-05-29,10.49443244934082
2012-05-30,10.399073600769043
2012-05-31,10.529561996459961
2012-06-01,10.183265686035156
2012-06-04,10.338845252990723
2012-06-05,10.368964195251465
2012-06-06,10.449263572692871
2012-06-07,10.49443244934082
2012-06-08,10.785526275634766
2012-06-11,10.338845252990723
2012-06-12,10.489415168762207
2012-06-13,10.338845252990723
2012-06-14,10.449263572692871
2012-06-15,10.619901657104492
2012-06-18,10.419147491455078
2012-06-19,10.609865188598633
2012-06-20,10.604852676391602
2012-06-21,10.368964195251465
2012-06-22,10.680129051208496
2012-06-25,10.770466804504395
2012-06-26,10.715261459350586
2012-06-27,10.91601848602295
2012-06-28,11.066583633422852
2012-06-29,11.28239631652832
2012-07-02,11.322546005249023
2012-07-03,11.33258056640625
2012-07-05,11.397829055786133
2012-07-06,11.503223419189453
2012-07-09,11.513262748718262
2012-07-10,11.493183135986328
2012-07-11,11.302469253540039
2012-07-12,11.141862869262695
2012-07-13,11.417902946472168
2012-07-16,11.327563285827637
2012-07-17,11.437976837158203
2012-07-18,11.442997932434082
2012-07-19,11.33258056640625
2012-07-20,11.412882804870605
2012-07-23,11.207110404968262
2012-07-24,11.207110404968262
2012-07-25,11.262314796447754
2012-07-26,11.272358894348145
2012-07-27,11.568467140197754
2012-07-30,10.614885330200195
2012-07-31,10.469338417053223
2012-08-01,10.243487358093262
2012-08-02,10.509490013122559
2012-08-03,11.051528930664062
2012-08-06,10.87084674835205
2012-08-07,10.961187362670898
2012-08-08,10.780505180358887
2012-08-09,10.67009449005127
2012-08-10,10.604852676391602
2012-08-13,10.810623168945312
2012-08-14,10.745375633239746
2012-08-15,10.941108703613281
2012-08-16,11.081642150878906
2012-08-17,11.192057609558105
2012-08-20,11.247262001037598
2012-08-21,11.151045799255371
2012-08-22,10.953542709350586
2012-08-23,10.983930587768555
2012-08-24,11.120659828186035
2012-08-27,11.095335960388184
2012-08-28,11.20168399810791
2012-08-29,11.171302795410156
2012-08-30,11.029505729675293
2012-08-31,11.095335960388184
2012-09-04,11.328283309936523
2012-09-05,11.090274810791016
2012-09-06,11.049761772155762
2012-09-07,11.070022583007812
2012-09-10,11.090274810791016
2012-09-11,11.085209846496582
2012-09-12,11.151045799255371
2012-09-13,11.358670234680176
2012-09-14,11.495399475097656
2012-09-17,11.156107902526855
2012-09-18,11.232067108154297
2012-09-19,11.171302795410156
2012-09-20,11.085209846496582
2012-09-21,11.140913009643555
2012-09-24,11.125725746154785
2012-09-25,11.039633750915527
2012-09-26,11.085209846496582
2012-09-27,11.115593910217285
2012-09-28,11.044697761535645
2012-10-01,11.1105318069458
2012-10-02,11.140913009643555
2012-10-03,11.120659828186035
2012-10-04,11.140913009643555
2012-10-05,11.095335960388184
2012-10-08,11.044697761535645
2012-10-09,10.99912166595459
2012-10-10,11.03457260131836
2012-10-11,11.004186630249023
2012-10-12,10.892777442932129
2012-10-15,10.9231595993042
2012-10-16,10.806685447692871
2012-10-17,10.963672637939453
2012-10-18,10.725663185119629
2012-10-19,10.482587814331055
2012-10-22,10.518036842346191
2012-10-23,10.558551788330078
2012-10-24,10.467397689819336
2012-10-25,10.573740005493164
2012-10-26,10.355986595153809
2012-10-31,10.335731506347656
2012-11-01,10.280029296875
2012-11-02,10.259769439697266
2012-11-05,10.264835357666016
2012-11-06,10.452208518981934
2012-11-07,10.188872337341309
2012-11-08,10.381309509277344
2012-11-09,10.533228874206543
2012-11-12,10.695279121398926
2012-11-13,10.639575004577637
2012-11-14,10.558551788330078
2012-11-15,10.553488731384277
2012-11-16,10.69021224975586
2012-11-19,10.705801963806152
2012-11-20,10.757745742797852
2012-11-21,10.872025489807129
2012-11-23,11.100576400756836
2012-11-26,11.007076263427734
2012-11-27,10.830466270446777
2012-11-28,10.783712387084961
2012-11-29,10.762937545776367
2012-11-30,10.872025489807129
2012-12-03,10.861632347106934
2012-12-04,10.757745742797852
2012-12-05,10.716185569763184
2012-12-06,10.79410457611084
2012-12-07,10.830466270446777
2012-12-10,10.799301147460938
2012-12-11,10.825270652770996
2012-12-12,10.773330688476562
2012-12-13,10.757745742797852
2012-12-14,10.700605392456055
2012-12-17,10.783712387084961
2012-12-18,10.840852737426758
2012-12-19,11.07979965209961
2012-12-20,11.069412231445312
2012-12-21,11.01746654510498
2012-12-24,10.929158210754395
2012-12-26,10.856438636779785
2012-12-27,10.872025489807129
2012-12-28,10.799301147460938
2012-12-31,10.939550399780273
2013-01-02,11.188886642456055
2013-01-03,11.209663391113281
2013-01-04,11.256412506103516
2013-01-07,11.126553535461426
2013-01-08,10.98110580444336
2013-01-09,10.934357643127441
2013-01-10,10.996687889099121
2013-01-11,10.897994995117188
2013-01-14,11.04863452911377
2013-01-15,11.001880645751953
2013-01-16,10.986297607421875
2013-01-17,11.012272834777832
2013-01-18,10.955132484436035
2013-01-22,11.043437004089355
2013-01-23,10.944743156433105
2013-01-24,10.90318775177002
2013-01-25,10.882411003112793
2013-01-28,10.929158210754395
2013-01-29,10.929158210754395
2013-01-30,10.90318775177002
2013-01-31,10.98110580444336
2013-02-01,10.918768882751465
2013-02-04,10.908381462097168
2013-02-05,10.918768882751465
2013-02-06,10.929158210754395
2013-02-07,10.918768882751465
2013-02-08,10.949941635131836
2013-02-11,10.970718383789062
2013-02-12,10.96033000946045
2013-02-13,11.064213752746582
2013-02-14,11.001880645751953
2013-02-15,11.074601173400879
2013-02-19,11.126553535461426
2013-02-20,11.090188980102539
2013-02-21,11.225242614746094
2013-02-22,11.256412506103516
2013-02-25,11.142132759094238
2013-02-26,11.084456443786621
2013-02-27,11.089698791503906
2013-02-28,11.205050468444824
2013-03-01,11.189322471618652
2013-03-04,11.26273250579834
2013-03-05,11.336135864257812
2013-03-06,11.168349266052246
2013-03-07,11.163105010986328
2013-03-08,11.189322471618652
2013-03-11,11.03726863861084
2013-03-12,11.047751426696777
2013-03-13,11.136890411376953
2013-03-14,11.157865524291992
2013-03-15,11.089698791503906
2013-03-18,11.079215049743652
2013-03-19,11.168349266052246
2013-03-20,11.163105010986328
2013-03-21,11.121163368225098
2013-03-22,11.157865524291992
2013-03-25,11.163105010986328
2013-03-26,11.084456443786621
2013-03-27,11.026779174804688
2013-03-28,11.016292572021484
2013-04-01,11.157865524291992
2013-04-02,11.163105010986328
2013-04-03,11.115918159484863
2013-04-04,11.121163368225098
2013-04-05,11.06348705291748
2013-04-08,11.03726863861084
2013-04-09,11.016292572021484
2013-04-10,11.157865524291992
2013-04-11,11.184080123901367
2013-04-12,11.231271743774414
2013-04-15,11.021536827087402
2013-04-16,11.082618713378906
2013-04-17,11.04408073425293
2013-04-18,11.011051177978516
2013-04-19,11.148687362670898
2013-04-22,11.126667976379395
2013-04-23,11.291834831237793
2013-04-24,11.484525680541992
2013-04-25,11.534075736999512
2013-04-26,11.622160911560059
2013-04-29,11.633170127868652
2013-04-30,11.770809173583984
2013-05-01,11.313855171203613
2013-05-02,11.561601638793945
2013-05-03,11.622160911560059
2013-05-06,11.721259117126465
2013-05-07,11.858899116516113
2013-05-08,11.858899116516113
2013-05-09,11.935977935791016
2013-05-10,11.886428833007812
2013-05-13,11.836878776550293
2013-05-14,12.024068832397461
2013-05-15,12.046090126037598
2013-05-16,12.073615074157715
2013-05-17,12.106647491455078
2013-05-20,12.277321815490723
2013-05-21,12.493980407714844
2013-05-22,12.527308464050293
2013-05-23,12.516199111938477
2013-05-24,12.555087089538574
2013-05-28,12.79952335357666
2013-05-29,12.69397258758545
2013-05-30,12.727303504943848
2013-05-31,12.577311515808105
2013-06-03,12.777303695678711
2013-06-04,12.788410186767578
2013-06-05,12.638420104980469
2013-06-06,12.64953327178955
2013-06-07,12.69397258758545
2013-06-10,12.632858276367188
2013-06-11,12.527308464050293
2013-06-12,13.338397979736328
2013-06-13,13.360616683959961
2013-06-14,13.22173023223877
2013-06-17,13.299506187438965
2013-06-18,13.39394760131836
2013-06-19,13.282837867736816
2013-06-20,13.249505043029785
2013-06-21,13.277283668518066
2013-06-24,13.210617065429688
2013-06-25,13.499496459960938
2013-06-26,13.349506378173828
2013-06-27,13.41616439819336
2013-06-28,13.266166687011719
2013-07-01,13.571717262268066
2013-07-02,13.549495697021484
2013-07-03,13.98281478881836
2013-07-05,14.121695518493652
2013-07-08,13.888370513916016
2013-07-09,13.87725830078125
2013-07-10,13.793931007385254
2013-07-11,13.760599136352539
2013-07-12,13.632826805114746
2013-07-15,13.74393367767334
2013-07-16,13.5606050491333
2013-07-17,13.499496459960938
2013-07-18,13.57727336883545
2013-07-19,13.53838062286377
2013-07-22,13.782817840576172
2013-07-23,13.760599136352539
2013-07-24,13.838374137878418
2013-07-25,13.810595512390137
2013-07-26,13.760599136352539
2013-07-29,13.54394245147705
2013-07-30,13.938375473022461
2013-07-31,13.88281536102295
2013-08-01,14.249469757080078
2013-08-02,14.177250862121582
2013-08-05,14.238357543945312
2013-08-06,14.227248191833496
2013-08-07,14.227248191833496
2013-08-08,14.243911743164062
2013-08-09,14.088363647460938
2013-08-12,14.005035400390625
2013-08-13,14.166143417358398
2013-08-14,14.027253150939941
2013-08-15,13.899484634399414
2013-08-16,13.91614818572998
2013-08-19,13.849481582641602
2013-08-20,14.011892318725586
2013-08-21,13.86628246307373
2013-08-22,14.174301147460938
2013-08-23,14.067890167236328
2013-08-26,14.157496452331543
2013-08-27,13.86628246307373
2013-08-28,13.849478721618652
2013-08-29,14.03429126739502
2013-08-30,13.933490753173828
2013-09-03,14.224698066711426
2013-09-04,14.230301856994629
2013-09-05,14.174301147460938
2013-09-06,14.34230899810791
2013-09-09,14.336710929870605
2013-09-10,14.319907188415527
2013-09-11,14.219103813171387
2013-09-12,14.196700096130371
2013-09-13,14.291908264160156
2013-09-16,14.527118682861328
